game,2016,14,20161211,201612110car,sdg,"San Diego Chargers",16,car,"Carolina Panthers",28
player,201612110car,car,LotuSt00,def_int_td,0,,,,,
player,201612110car,car,LotuSt00,def_int_long,0,,,,,
player,201612110car,car,LotuSt00,pass_defended,0,,,,,
player,201612110car,car,LotuSt00,sacks,0.0,,,,,
player,201612110car,car,LotuSt00,tackles_combined,0,,,,,
player,201612110car,car,LotuSt00,tackles_solo,0,,,,,
player,201612110car,car,LotuSt00,tackles_assists,0,,,,,
player,201612110car,car,LotuSt00,tackles_loss,0,,,,,
player,201612110car,car,LotuSt00,qb_hits,1,,,,,
player,201612110car,car,LotuSt00,fumbles_rec,0,,,,,
player,201612110car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201612110car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201612110car,car,LotuSt00,fumbles_forced,0,,,,,
player,201612110car,car,SoliPa99,def_int,0,,,,,
player,201612110car,car,SoliPa99,def_int_yds,0,,,,,
player,201612110car,car,SoliPa99,def_int_td,0,,,,,
player,201612110car,car,SoliPa99,def_int_long,0,,,,,
player,201612110car,car,SoliPa99,pass_defended,0,,,,,
player,201612110car,car,SoliPa99,sacks,0.0,,,,,
player,201612110car,car,SoliPa99,tackles_combined,0,,,,,
player,201612110car,car,SoliPa99,tackles_solo,0,,,,,
player,201612110car,car,SoliPa99,tackles_assists,0,,,,,
player,201612110car,car,SoliPa99,tackles_loss,0,,,,,
player,201612110car,car,SoliPa99,qb_hits,0,,,,,
player,201612110car,car,SoliPa99,fumbles_rec,1,,,,,
player,201612110car,car,SoliPa99,fumbles_rec_yds,0,,,,,
player,201612110car,car,SoliPa99,fumbles_rec_td,0,,,,,
player,201612110car,car,SoliPa99,fumbles_forced,0,,,,,
player,201612110car,sdg,BursIs01,kick_ret,1,,,,,
player,201612110car,sdg,BursIs01,kick_ret_yds,16,,,,,
player,201612110car,sdg,BursIs01,kick_ret_yds_per_ret,16.0,,,,,
player,201612110car,sdg,BursIs01,kick_ret_td,0,,,,,
player,201612110car,sdg,BursIs01,kick_ret_long,16,,,,,
player,201612110car,sdg,BursIs01,punt_ret,3,,,,,
player,201612110car,sdg,BursIs01,punt_ret_yds,2,,,,,
player,201612110car,sdg,BursIs01,punt_ret_yds_per_ret,0.7,,,,,
player,201612110car,sdg,BursIs01,punt_ret_td,0,,,,,
player,201612110car,sdg,BursIs01,punt_ret_long,9,,,,,
player,201612110car,car,GinnTe00,kick_ret,1,,,,,
player,201612110car,car,GinnTe00,kick_ret_yds,31,,,,,
player,201612110car,car,GinnTe00,kick_ret_yds_per_ret,31.0,,,,,
player,201612110car,car,GinnTe00,kick_ret_td,0,,,,,
player,201612110car,car,GinnTe00,kick_ret_long,31,,,,,
player,201612110car,car,GinnTe00,punt_ret,2,,,,,
player,201612110car,car,GinnTe00,punt_ret_yds,18,,,,,
player,201612110car,car,GinnTe00,punt_ret_yds_per_ret,9.0,,,,,
player,201612110car,car,GinnTe00,punt_ret_td,0,,,,,
player,201612110car,car,GinnTe00,punt_ret_long,14,,,,,
player,201612110car,car,WebbJo00,kick_ret,1,,,,,
player,201612110car,car,WebbJo00,kick_ret_yds,21,,,,,
player,201612110car,car,WebbJo00,kick_ret_yds_per_ret,21.0,,,,,
player,201612110car,car,WebbJo00,kick_ret_td,0,,,,,
player,201612110car,car,WebbJo00,kick_ret_long,21,,,,,
player,201612110car,car,WebbJo00,punt_ret,0,,,,,
player,201612110car,car,WebbJo00,punt_ret_yds,0,,,,,
player,201612110car,car,WebbJo00,punt_ret_yds_per_ret,,,,,,
player,201612110car,car,WebbJo00,punt_ret_td,0,,,,,
player,201612110car,car,WebbJo00,punt_ret_long,0,,,,,
player,201612110car,sdg,LambJo00,xpm,1,,,,,
player,201612110car,sdg,LambJo00,xpa,1,,,,,
player,201612110car,sdg,LambJo00,fgm,1,,,,,
player,201612110car,sdg,LambJo00,fga,1,,,,,
player,201612110car,sdg,LambJo00,punt,0,,,,,
player,201612110car,sdg,LambJo00,punt_yds,0,,,,,
player,201612110car,sdg,LambJo00,punt_yds_per_punt,,,,,,
player,201612110car,sdg,LambJo00,punt_long,0,,,,,
player,201612110car,sdg,KaseDr00,xpm,,,,,,
player,201612110car,sdg,KaseDr00,xpa,,,,,,
player,201612110car,sdg,KaseDr00,fgm,,,,,,
player,201612110car,sdg,KaseDr00,fga,,,,,,
player,201612110car,sdg,KaseDr00,punt,3,,,,,
player,201612110car,sdg,KaseDr00,punt_yds,122,,,,,
player,201612110car,sdg,KaseDr00,punt_yds_per_punt,40.7,,,,,
player,201612110car,sdg,KaseDr00,punt_long,47,,,,,
player,201612110car,car,GanoGr44,xpm,2,,,,,
player,201612110car,car,GanoGr44,xpa,2,,,,,
player,201612110car,car,GanoGr44,fgm,4,,,,,
player,201612110car,car,GanoGr44,fga,4,,,,,
player,201612110car,car,GanoGr44,punt,0,,,,,
player,201612110car,car,GanoGr44,punt_yds,0,,,,,
player,201612110car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201612110car,car,GanoGr44,punt_long,0,,,,,
player,201612110car,car,PalaMi00,xpm,,,,,,
player,201612110car,car,PalaMi00,xpa,,,,,,
player,201612110car,car,PalaMi00,fgm,,,,,,
player,201612110car,car,PalaMi00,fga,,,,,,
player,201612110car,car,PalaMi00,punt,5,,,,,
player,201612110car,car,PalaMi00,punt_yds,215,,,,,
player,201612110car,car,PalaMi00,punt_yds_per_punt,43.0,,,,,
player,201612110car,car,PalaMi00,punt_long,49,,,,,
player,201612110car,car,ScotCh23,pos,G,,,,,
player,201612110car,car,ScotCh23,offense,69,,,,,
player,201612110car,car,ScotCh23,off_pct,100%,,,,,
player,201612110car,car,ScotCh23,defense,0,,,,,
player,201612110car,car,ScotCh23,def_pct,0%,,,,,
player,201612110car,car,ScotCh23,special_teams,6,,,,,
player,201612110car,car,ScotCh23,st_pct,21%,,,,,
player,201612110car,car,TurnTr01,pos,G,,,,,
player,201612110car,car,TurnTr01,offense,69,,,,,
player,201612110car,car,TurnTr01,off_pct,100%,,,,,
player,201612110car,car,TurnTr01,defense,0,,,,,
player,201612110car,car,TurnTr01,def_pct,0%,,,,,
player,201612110car,car,TurnTr01,special_teams,6,,,,,
player,201612110car,car,TurnTr01,st_pct,21%,,,,,
player,201612110car,car,RemmMi00,pos,T,,,,,
player,201612110car,car,RemmMi00,offense,69,,,,,
player,201612110car,car,RemmMi00,off_pct,100%,,,,,
player,201612110car,car,RemmMi00,defense,0,,,,,
player,201612110car,car,RemmMi00,def_pct,0%,,,,,
player,201612110car,car,RemmMi00,special_teams,6,,,,,
player,201612110car,car,RemmMi00,st_pct,21%,,,,,
player,201612110car,car,LarsTy00,pos,G,,,,,
player,201612110car,car,LarsTy00,offense,69,,,,,
player,201612110car,car,LarsTy00,off_pct,100%,,,,,
player,201612110car,car,LarsTy00,defense,0,,,,,
player,201612110car,car,LarsTy00,def_pct,0%,,,,,
player,201612110car,car,LarsTy00,special_teams,6,,,,,
player,201612110car,car,LarsTy00,st_pct,21%,,,,,
player,201612110car,car,NorwAn01,pos,G,,,,,
player,201612110car,car,NorwAn01,offense,69,,,,,
player,201612110car,car,NorwAn01,off_pct,100%,,,,,
player,201612110car,car,NorwAn01,defense,0,,,,,
player,201612110car,car,NorwAn01,def_pct,0%,,,,,
player,201612110car,car,NorwAn01,special_teams,6,,,,,
player,201612110car,car,NorwAn01,st_pct,21%,,,,,
player,201612110car,car,OlseGr00,pos,TE,,,,,
player,201612110car,car,OlseGr00,offense,69,,,,,
player,201612110car,car,OlseGr00,off_pct,100%,,,,,
player,201612110car,car,OlseGr00,defense,0,,,,,
player,201612110car,car,OlseGr00,def_pct,0%,,,,,
player,201612110car,car,OlseGr00,special_teams,0,,,,,
player,201612110car,car,OlseGr00,st_pct,0%,,,,,
player,201612110car,car,NewtCa00,pos,QB,,,,,
player,201612110car,car,NewtCa00,offense,68,,,,,
player,201612110car,car,NewtCa00,off_pct,99%,,,,,
player,201612110car,car,NewtCa00,defense,0,,,,,
player,201612110car,car,NewtCa00,def_pct,0%,,,,,
player,201612110car,car,NewtCa00,special_teams,0,,,,,
player,201612110car,car,NewtCa00,st_pct,0%,,,,,
player,201612110car,car,StewJo00,pos,RB,,,,,
player,201612110car,car,StewJo00,offense,57,,,,,
player,201612110car,car,StewJo00,off_pct,83%,,,,,
player,201612110car,car,StewJo00,defense,0,,,,,
player,201612110car,car,StewJo00,def_pct,0%,,,,,
player,201612110car,car,StewJo00,special_teams,0,,,,,
player,201612110car,car,StewJo00,st_pct,0%,,,,,
player,201612110car,car,BenjKe00,pos,WR,,,,,
player,201612110car,car,BenjKe00,offense,53,,,,,
player,201612110car,car,BenjKe00,off_pct,77%,,,,,
player,201612110car,car,BenjKe00,defense,0,,,,,
player,201612110car,car,BenjKe00,def_pct,0%,,,,,
player,201612110car,car,BenjKe00,special_teams,0,,,,,
player,201612110car,car,BenjKe00,st_pct,0%,,,,,
player,201612110car,car,GinnTe00,pos,WR,,,,,
player,201612110car,car,GinnTe00,offense,43,,,,,
player,201612110car,car,GinnTe00,off_pct,62%,,,,,
player,201612110car,car,GinnTe00,defense,0,,,,,
player,201612110car,car,GinnTe00,def_pct,0%,,,,,
player,201612110car,car,GinnTe00,special_teams,4,,,,,
player,201612110car,car,GinnTe00,st_pct,14%,,,,,
player,201612110car,car,DickEd00,pos,TE,,,,,
player,201612110car,car,DickEd00,offense,32,,,,,
player,201612110car,car,DickEd00,off_pct,46%,,,,,
player,201612110car,car,DickEd00,defense,0,,,,,
player,201612110car,car,DickEd00,def_pct,0%,,,,,
player,201612110car,car,DickEd00,special_teams,11,,,,,
player,201612110car,car,DickEd00,st_pct,39%,,,,,
player,201612110car,car,TolbMi00,pos,FB,,,,,
player,201612110car,car,TolbMi00,offense,25,,,,,
player,201612110car,car,TolbMi00,off_pct,36%,,,,,
player,201612110car,car,TolbMi00,defense,0,,,,,
player,201612110car,car,TolbMi00,def_pct,0%,,,,,
player,201612110car,car,TolbMi00,special_teams,17,,,,,
player,201612110car,car,TolbMi00,st_pct,61%,,,,,
player,201612110car,car,BrowPh00,pos,WR,,,,,
player,201612110car,car,BrowPh00,offense,24,,,,,
player,201612110car,car,BrowPh00,off_pct,35%,,,,,
player,201612110car,car,BrowPh00,defense,0,,,,,
player,201612110car,car,BrowPh00,def_pct,0%,,,,,
player,201612110car,car,BrowPh00,special_teams,5,,,,,
player,201612110car,car,BrowPh00,st_pct,18%,,,,,
player,201612110car,car,FuncDe00,pos,WR,,,,,
player,201612110car,car,FuncDe00,offense,21,,,,,
player,201612110car,car,FuncDe00,off_pct,30%,,,,,
player,201612110car,car,FuncDe00,defense,0,,,,,
player,201612110car,car,FuncDe00,def_pct,0%,,,,,
player,201612110car,car,FuncDe00,special_teams,0,,,,,
player,201612110car,car,FuncDe00,st_pct,0%,,,,,
player,201612110car,car,WhitFo00,pos,RB,,,,,
player,201612110car,car,WhitFo00,offense,8,,,,,
player,201612110car,car,WhitFo00,off_pct,12%,,,,,
player,201612110car,car,WhitFo00,defense,0,,,,,
player,201612110car,car,WhitFo00,def_pct,0%,,,,,
player,201612110car,car,WhitFo00,special_teams,18,,,,,
player,201612110car,car,WhitFo00,st_pct,64%,,,,,
player,201612110car,car,BersBr00,pos,WR,,,,,
player,201612110car,car,BersBr00,offense,8,,,,,
player,201612110car,car,BersBr00,off_pct,12%,,,,,
player,201612110car,car,BersBr00,defense,0,,,,,
player,201612110car,car,BersBr00,def_pct,0%,,,,,
player,201612110car,car,BersBr00,special_teams,12,,,,,
player,201612110car,car,BersBr00,st_pct,43%,,,,,
player,201612110car,car,YankDa00,pos,G,,,,,
player,201612110car,car,YankDa00,offense,5,,,,,
player,201612110car,car,YankDa00,off_pct,7%,,,,,
player,201612110car,car,YankDa00,defense,0,,,,,
player,201612110car,car,YankDa00,def_pct,0%,,,,,
player,201612110car,car,YankDa00,special_teams,6,,,,,
player,201612110car,car,YankDa00,st_pct,21%,,,,,
player,201612110car,car,AndeDe00,pos,QB,,,,,
player,201612110car,car,AndeDe00,offense,1,,,,,
player,201612110car,car,AndeDe00,off_pct,1%,,,,,
player,201612110car,car,AndeDe00,defense,0,,,,,
player,201612110car,car,AndeDe00,def_pct,0%,,,,,
player,201612110car,car,AndeDe00,special_teams,0,,,,,
player,201612110car,car,AndeDe00,st_pct,0%,,,,,
player,201612110car,car,BradJa00,pos,CB,,,,,
player,201612110car,car,BradJa00,offense,0,,,,,
player,201612110car,car,BradJa00,off_pct,0%,,,,,
player,201612110car,car,BradJa00,defense,65,,,,,
player,201612110car,car,BradJa00,def_pct,100%,,,,,
player,201612110car,car,BradJa00,special_teams,5,,,,,
player,201612110car,car,BradJa00,st_pct,18%,,,,,
player,201612110car,car,WorlDa00,pos,CB,,,,,
player,201612110car,car,WorlDa00,offense,0,,,,,
player,201612110car,car,WorlDa00,off_pct,0%,,,,,
player,201612110car,car,WorlDa00,defense,65,,,,,
player,201612110car,car,WorlDa00,def_pct,100%,,,,,
player,201612110car,car,WorlDa00,special_teams,5,,,,,
player,201612110car,car,WorlDa00,st_pct,18%,,,,,
player,201612110car,car,ColeKu99,pos,SS,,,,,
player,201612110car,car,ColeKu99,offense,0,,,,,
player,201612110car,car,ColeKu99,off_pct,0%,,,,,
player,201612110car,car,ColeKu99,defense,65,,,,,
player,201612110car,car,ColeKu99,def_pct,100%,,,,,
player,201612110car,car,ColeKu99,special_teams,2,,,,,
player,201612110car,car,ColeKu99,st_pct,7%,,,,,
player,201612110car,car,DaviTh20,pos,LB,,,,,
player,201612110car,car,DaviTh20,offense,0,,,,,
player,201612110car,car,DaviTh20,off_pct,0%,,,,,
player,201612110car,car,DaviTh20,defense,65,,,,,
player,201612110car,car,DaviTh20,def_pct,100%,,,,,
player,201612110car,car,DaviTh20,special_teams,2,,,,,
player,201612110car,car,DaviTh20,st_pct,7%,,,,,
player,201612110car,car,BostTr00,pos,FS,,,,,
player,201612110car,car,BostTr00,offense,0,,,,,
player,201612110car,car,BostTr00,off_pct,0%,,,,,
player,201612110car,car,BostTr00,defense,61,,,,,
player,201612110car,car,BostTr00,def_pct,94%,,,,,
player,201612110car,car,BostTr00,special_teams,2,,,,,
player,201612110car,car,BostTr00,st_pct,7%,,,,,
player,201612110car,car,KleiAJ00,pos,LB,,,,,
player,201612110car,car,KleiAJ00,offense,0,,,,,
player,201612110car,car,KleiAJ00,off_pct,0%,,,,,
player,201612110car,car,KleiAJ00,defense,53,,,,,
player,201612110car,car,KleiAJ00,def_pct,82%,,,,,
player,201612110car,car,KleiAJ00,special_teams,3,,,,,
player,201612110car,car,KleiAJ00,st_pct,11%,,,,,
player,201612110car,car,ShorKa00,pos,DT,,,,,
player,201612110car,car,ShorKa00,offense,0,,,,,
player,201612110car,car,ShorKa00,off_pct,0%,,,,,
player,201612110car,car,ShorKa00,defense,52,,,,,
player,201612110car,car,ShorKa00,def_pct,80%,,,,,
player,201612110car,car,ShorKa00,special_teams,2,,,,,
player,201612110car,car,ShorKa00,st_pct,7%,,,,,
player,201612110car,car,JohnLe03,pos,CB,,,,,
player,201612110car,car,JohnLe03,offense,0,,,,,
player,201612110car,car,JohnLe03,off_pct,0%,,,,,
player,201612110car,car,JohnLe03,defense,48,,,,,
player,201612110car,car,JohnLe03,def_pct,74%,,,,,
player,201612110car,car,JohnLe03,special_teams,0,,,,,
player,201612110car,car,JohnLe03,st_pct,0%,,,,,
player,201612110car,car,LotuSt00,pos,DT,,,,,
player,201612110car,car,LotuSt00,offense,0,,,,,
player,201612110car,car,LotuSt00,off_pct,0%,,,,,
player,201612110car,car,LotuSt00,defense,42,,,,,
player,201612110car,car,LotuSt00,def_pct,65%,,,,,
player,201612110car,car,LotuSt00,special_teams,2,,,,,
player,201612110car,car,LotuSt00,st_pct,7%,,,,,
player,201612110car,car,EalyKo00,pos,DE,,,,,
player,201612110car,car,EalyKo00,offense,0,,,,,
player,201612110car,car,EalyKo00,off_pct,0%,,,,,
player,201612110car,car,EalyKo00,defense,37,,,,,
player,201612110car,car,EalyKo00,def_pct,57%,,,,,
player,201612110car,car,EalyKo00,special_teams,2,,,,,
player,201612110car,car,EalyKo00,st_pct,7%,,,,,
player,201612110car,car,AddiMa00,pos,DE,,,,,
player,201612110car,car,AddiMa00,offense,0,,,,,
player,201612110car,car,AddiMa00,off_pct,0%,,,,,
player,201612110car,car,AddiMa00,defense,32,,,,,
player,201612110car,car,AddiMa00,def_pct,49%,,,,,
player,201612110car,car,AddiMa00,special_teams,0,,,,,
player,201612110car,car,AddiMa00,st_pct,0%,,,,,
player,201612110car,car,ThomSh01,pos,LB,,,,,
player,201612110car,car,ThomSh01,offense,0,,,,,
player,201612110car,car,ThomSh01,off_pct,0%,,,,,
player,201612110car,car,ThomSh01,defense,31,,,,,
player,201612110car,car,ThomSh01,def_pct,48%,,,,,
player,201612110car,car,ThomSh01,special_teams,7,,,,,
player,201612110car,car,ThomSh01,st_pct,25%,,,,,
player,201612110car,car,HortWe00,pos,DE,,,,,
player,201612110car,car,HortWe00,offense,0,,,,,
player,201612110car,car,HortWe00,off_pct,0%,,,,,
player,201612110car,car,HortWe00,defense,31,,,,,
player,201612110car,car,HortWe00,def_pct,48%,,,,,
player,201612110car,car,HortWe00,special_teams,0,,,,,
player,201612110car,car,HortWe00,st_pct,0%,,,,,
player,201612110car,car,DelaRy00,pos,DE,,,,,
player,201612110car,car,DelaRy00,offense,0,,,,,
player,201612110car,car,DelaRy00,off_pct,0%,,,,,
player,201612110car,car,DelaRy00,defense,28,,,,,
player,201612110car,car,DelaRy00,def_pct,43%,,,,,
player,201612110car,car,DelaRy00,special_teams,0,,,,,
player,201612110car,car,DelaRy00,st_pct,0%,,,,,
player,201612110car,car,ButlVe00,pos,DT,,,,,
player,201612110car,car,ButlVe00,offense,0,,,,,
player,201612110car,car,ButlVe00,off_pct,0%,,,,,
player,201612110car,car,ButlVe00,defense,23,,,,,
player,201612110car,car,ButlVe00,def_pct,35%,,,,,
player,201612110car,car,ButlVe00,special_teams,2,,,,,
player,201612110car,car,ButlVe00,st_pct,7%,,,,,
player,201612110car,car,SoliPa99,pos,DT,,,,,
player,201612110car,car,SoliPa99,offense,0,,,,,
player,201612110car,car,SoliPa99,off_pct,0%,,,,,
player,201612110car,car,SoliPa99,defense,14,,,,,
player,201612110car,car,SoliPa99,def_pct,22%,,,,,
player,201612110car,car,SoliPa99,special_teams,0,,,,,
player,201612110car,car,SoliPa99,st_pct,0%,,,,,
player,201612110car,car,GrifMi99,pos,FS,,,,,
player,201612110car,car,GrifMi99,offense,0,,,,,
player,201612110car,car,GrifMi99,off_pct,0%,,,,,
player,201612110car,car,GrifMi99,defense,3,,,,,
player,201612110car,car,GrifMi99,def_pct,5%,,,,,
player,201612110car,car,GrifMi99,special_teams,17,,,,,
player,201612110car,car,GrifMi99,st_pct,61%,,,,,
player,201612110car,car,YounLo00,pos,CB,,,,,
player,201612110car,car,YounLo00,offense,0,,,,,
player,201612110car,car,YounLo00,off_pct,0%,,,,,
player,201612110car,car,YounLo00,defense,0,,,,,
player,201612110car,car,YounLo00,def_pct,0%,,,,,
player,201612110car,car,YounLo00,special_teams,20,,,,,
player,201612110car,car,YounLo00,st_pct,71%,,,,,
player,201612110car,car,NorrJa00,pos,LB,,,,,
player,201612110car,car,NorrJa00,offense,0,,,,,
player,201612110car,car,NorrJa00,off_pct,0%,,,,,
player,201612110car,car,NorrJa00,defense,0,,,,,
player,201612110car,car,NorrJa00,def_pct,0%,,,,,
player,201612110car,car,NorrJa00,special_teams,20,,,,,
player,201612110car,car,NorrJa00,st_pct,71%,,,,,
player,201612110car,car,JacoBe00,pos,LB,,,,,
player,201612110car,car,JacoBe00,offense,0,,,,,
player,201612110car,car,JacoBe00,off_pct,0%,,,,,
player,201612110car,car,JacoBe00,defense,0,,,,,
player,201612110car,car,JacoBe00,def_pct,0%,,,,,
player,201612110car,car,JacoBe00,special_teams,20,,,,,
player,201612110car,car,JacoBe00,st_pct,71%,,,,,
player,201612110car,car,JoneCo01,pos,FS,,,,,
player,201612110car,car,JoneCo01,offense,0,,,,,
player,201612110car,car,JoneCo01,off_pct,0%,,,,,
player,201612110car,car,JoneCo01,defense,0,,,,,
player,201612110car,car,JoneCo01,def_pct,0%,,,,,
player,201612110car,car,JoneCo01,special_teams,20,,,,,
player,201612110car,car,JoneCo01,st_pct,71%,,,,,
player,201612110car,car,CashJe00,pos,LB,,,,,
player,201612110car,car,CashJe00,offense,0,,,,,
player,201612110car,car,CashJe00,off_pct,0%,,,,,
player,201612110car,car,CashJe00,defense,0,,,,,
player,201612110car,car,CashJe00,def_pct,0%,,,,,
player,201612110car,car,CashJe00,special_teams,20,,,,,
player,201612110car,car,CashJe00,st_pct,71%,,,,,
player,201612110car,car,WebbJo00,pos,QB,,,,,
player,201612110car,car,WebbJo00,offense,0,,,,,
player,201612110car,car,WebbJo00,off_pct,0%,,,,,
player,201612110car,car,WebbJo00,defense,0,,,,,
player,201612110car,car,WebbJo00,def_pct,0%,,,,,
player,201612110car,car,WebbJo00,special_teams,19,,,,,
player,201612110car,car,WebbJo00,st_pct,68%,,,,,
player,201612110car,car,GanoGr44,pos,K,,,,,
player,201612110car,car,GanoGr44,offense,0,,,,,
player,201612110car,car,GanoGr44,off_pct,0%,,,,,
player,201612110car,car,GanoGr44,defense,0,,,,,
player,201612110car,car,GanoGr44,def_pct,0%,,,,,
player,201612110car,car,GanoGr44,special_teams,13,,,,,
player,201612110car,car,GanoGr44,st_pct,46%,,,,,
player,201612110car,car,JansJ.00,pos,LS,,,,,
player,201612110car,car,JansJ.00,offense,0,,,,,
player,201612110car,car,JansJ.00,off_pct,0%,,,,,
player,201612110car,car,JansJ.00,defense,0,,,,,
player,201612110car,car,JansJ.00,def_pct,0%,,,,,
player,201612110car,car,JansJ.00,special_teams,11,,,,,
player,201612110car,car,JansJ.00,st_pct,39%,,,,,
player,201612110car,car,PalaMi00,pos,P,,,,,
player,201612110car,car,PalaMi00,offense,0,,,,,
player,201612110car,car,PalaMi00,off_pct,0%,,,,,
player,201612110car,car,PalaMi00,defense,0,,,,,
player,201612110car,car,PalaMi00,def_pct,0%,,,,,
player,201612110car,car,PalaMi00,special_teams,11,,,,,
player,201612110car,car,PalaMi00,st_pct,39%,,,,,
player,201612110car,sdg,DunlKi20,pos,T,,,,,
player,201612110car,sdg,DunlKi20,offense,65,,,,,
player,201612110car,sdg,DunlKi20,off_pct,100%,,,,,
player,201612110car,sdg,DunlKi20,defense,0,,,,,
player,201612110car,sdg,DunlKi20,def_pct,0%,,,,,
player,201612110car,sdg,DunlKi20,special_teams,2,,,,,
player,201612110car,sdg,DunlKi20,st_pct,7%,,,,,
player,201612110car,sdg,SlauMa20,pos,C,,,,,
player,201612110car,sdg,SlauMa20,offense,65,,,,,
player,201612110car,sdg,SlauMa20,off_pct,100%,,,,,
player,201612110car,sdg,SlauMa20,defense,0,,,,,
player,201612110car,sdg,SlauMa20,def_pct,0%,,,,,
player,201612110car,sdg,SlauMa20,special_teams,2,,,,,
player,201612110car,sdg,SlauMa20,st_pct,7%,,,,,
player,201612110car,sdg,RivePh00,pos,QB,,,,,
player,201612110car,sdg,RivePh00,offense,65,,,,,
player,201612110car,sdg,RivePh00,off_pct,100%,,,,,
player,201612110car,sdg,RivePh00,defense,0,,,,,
player,201612110car,sdg,RivePh00,def_pct,0%,,,,,
player,201612110car,sdg,RivePh00,special_teams,0,,,,,
player,201612110car,sdg,RivePh00,st_pct,0%,,,,,
player,201612110car,sdg,BarkJo00,pos,T,,,,,
player,201612110car,sdg,BarkJo00,offense,62,,,,,
player,201612110car,sdg,BarkJo00,off_pct,95%,,,,,
player,201612110car,sdg,BarkJo00,defense,0,,,,,
player,201612110car,sdg,BarkJo00,def_pct,0%,,,,,
player,201612110car,sdg,BarkJo00,special_teams,0,,,,,
player,201612110car,sdg,BarkJo00,st_pct,0%,,,,,
player,201612110car,sdg,InmaDo00,pos,WR,,,,,
player,201612110car,sdg,InmaDo00,offense,61,,,,,
player,201612110car,sdg,InmaDo00,off_pct,94%,,,,,
player,201612110car,sdg,InmaDo00,defense,0,,,,,
player,201612110car,sdg,InmaDo00,def_pct,0%,,,,,
player,201612110car,sdg,InmaDo00,special_teams,0,,,,,
player,201612110car,sdg,InmaDo00,st_pct,0%,,,,,
player,201612110car,sdg,WillTy00,pos,WR,,,,,
player,201612110car,sdg,WillTy00,offense,61,,,,,
player,201612110car,sdg,WillTy00,off_pct,94%,,,,,
player,201612110car,sdg,WillTy00,defense,0,,,,,
player,201612110car,sdg,WillTy00,def_pct,0%,,,,,
player,201612110car,sdg,WillTy00,special_teams,0,,,,,
player,201612110car,sdg,WillTy00,st_pct,0%,,,,,
player,201612110car,sdg,FlukDJ00,pos,G,,,,,
player,201612110car,sdg,FlukDJ00,offense,59,,,,,
player,201612110car,sdg,FlukDJ00,off_pct,91%,,,,,
player,201612110car,sdg,FlukDJ00,defense,0,,,,,
player,201612110car,sdg,FlukDJ00,def_pct,0%,,,,,
player,201612110car,sdg,FlukDJ00,special_teams,2,,,,,
player,201612110car,sdg,FlukDJ00,st_pct,7%,,,,,
player,201612110car,sdg,FarrKe02,pos,RB,,,,,
player,201612110car,sdg,FarrKe02,offense,55,,,,,
player,201612110car,sdg,FarrKe02,off_pct,85%,,,,,
player,201612110car,sdg,FarrKe02,defense,0,,,,,
player,201612110car,sdg,FarrKe02,def_pct,0%,,,,,
player,201612110car,sdg,FarrKe02,special_teams,2,,,,,
player,201612110car,sdg,FarrKe02,st_pct,7%,,,,,
player,201612110car,sdg,FranOr00,pos,G,,,,,
player,201612110car,sdg,FranOr00,offense,47,,,,,
player,201612110car,sdg,FranOr00,off_pct,72%,,,,,
player,201612110car,sdg,FranOr00,defense,0,,,,,
player,201612110car,sdg,FranOr00,def_pct,0%,,,,,
player,201612110car,sdg,FranOr00,special_teams,2,,,,,
player,201612110car,sdg,FranOr00,st_pct,7%,,,,,
player,201612110car,sdg,BenjTr00,pos,WR,,,,,
player,201612110car,sdg,BenjTr00,offense,44,,,,,
player,201612110car,sdg,BenjTr00,off_pct,68%,,,,,
player,201612110car,sdg,BenjTr00,defense,0,,,,,
player,201612110car,sdg,BenjTr00,def_pct,0%,,,,,
player,201612110car,sdg,BenjTr00,special_teams,0,,,,,
player,201612110car,sdg,BenjTr00,st_pct,0%,,,,,
player,201612110car,sdg,GateAn00,pos,TE,,,,,
player,201612110car,sdg,GateAn00,offense,37,,,,,
player,201612110car,sdg,GateAn00,off_pct,57%,,,,,
player,201612110car,sdg,GateAn00,defense,0,,,,,
player,201612110car,sdg,GateAn00,def_pct,0%,,,,,
player,201612110car,sdg,GateAn00,special_teams,0,,,,,
player,201612110car,sdg,GateAn00,st_pct,0%,,,,,
player,201612110car,sdg,HenrHu00,pos,TE,,,,,
player,201612110car,sdg,HenrHu00,offense,35,,,,,
player,201612110car,sdg,HenrHu00,off_pct,54%,,,,,
player,201612110car,sdg,HenrHu00,defense,0,,,,,
player,201612110car,sdg,HenrHu00,def_pct,0%,,,,,
player,201612110car,sdg,HenrHu00,special_teams,0,,,,,
player,201612110car,sdg,HenrHu00,st_pct,0%,,,,,
player,201612110car,sdg,PullSp00,pos,C,,,,,
player,201612110car,sdg,PullSp00,offense,24,,,,,
player,201612110car,sdg,PullSp00,off_pct,37%,,,,,
player,201612110car,sdg,PullSp00,defense,0,,,,,
player,201612110car,sdg,PullSp00,def_pct,0%,,,,,
player,201612110car,sdg,PullSp00,special_teams,2,,,,,
player,201612110car,sdg,PullSp00,st_pct,7%,,,,,
player,201612110car,sdg,McGrSe00,pos,TE,,,,,
player,201612110car,sdg,McGrSe00,offense,14,,,,,
