game,2016,13,20161204,201612040gnb,htx,"Houston Texans",13,gnb,"Green Bay Packers",21
player,201612040gnb,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,MercWh00,fumbles_forced,0,,,,,
player,201612040gnb,htx,DempQu99,def_int,0,,,,,
player,201612040gnb,htx,DempQu99,def_int_yds,0,,,,,
player,201612040gnb,htx,DempQu99,def_int_td,0,,,,,
player,201612040gnb,htx,DempQu99,def_int_long,0,,,,,
player,201612040gnb,htx,DempQu99,pass_defended,0,,,,,
player,201612040gnb,htx,DempQu99,sacks,0.0,,,,,
player,201612040gnb,htx,DempQu99,tackles_combined,7,,,,,
player,201612040gnb,htx,DempQu99,tackles_solo,7,,,,,
player,201612040gnb,htx,DempQu99,tackles_assists,0,,,,,
player,201612040gnb,htx,DempQu99,tackles_loss,1,,,,,
player,201612040gnb,htx,DempQu99,qb_hits,0,,,,,
player,201612040gnb,htx,DempQu99,fumbles_rec,0,,,,,
player,201612040gnb,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,DempQu99,fumbles_forced,0,,,,,
player,201612040gnb,htx,CushBr99,def_int,0,,,,,
player,201612040gnb,htx,CushBr99,def_int_yds,0,,,,,
player,201612040gnb,htx,CushBr99,def_int_td,0,,,,,
player,201612040gnb,htx,CushBr99,def_int_long,0,,,,,
player,201612040gnb,htx,CushBr99,pass_defended,0,,,,,
player,201612040gnb,htx,CushBr99,sacks,0.0,,,,,
player,201612040gnb,htx,CushBr99,tackles_combined,6,,,,,
player,201612040gnb,htx,CushBr99,tackles_solo,2,,,,,
player,201612040gnb,htx,CushBr99,tackles_assists,4,,,,,
player,201612040gnb,htx,CushBr99,tackles_loss,0,,,,,
player,201612040gnb,htx,CushBr99,qb_hits,1,,,,,
player,201612040gnb,htx,CushBr99,fumbles_rec,0,,,,,
player,201612040gnb,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,CushBr99,fumbles_forced,0,,,,,
player,201612040gnb,htx,JackKa99,def_int,0,,,,,
player,201612040gnb,htx,JackKa99,def_int_yds,0,,,,,
player,201612040gnb,htx,JackKa99,def_int_td,0,,,,,
player,201612040gnb,htx,JackKa99,def_int_long,0,,,,,
player,201612040gnb,htx,JackKa99,pass_defended,0,,,,,
player,201612040gnb,htx,JackKa99,sacks,0.0,,,,,
player,201612040gnb,htx,JackKa99,tackles_combined,5,,,,,
player,201612040gnb,htx,JackKa99,tackles_solo,5,,,,,
player,201612040gnb,htx,JackKa99,tackles_assists,0,,,,,
player,201612040gnb,htx,JackKa99,tackles_loss,0,,,,,
player,201612040gnb,htx,JackKa99,qb_hits,0,,,,,
player,201612040gnb,htx,JackKa99,fumbles_rec,0,,,,,
player,201612040gnb,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,JackKa99,fumbles_forced,0,,,,,
player,201612040gnb,htx,McKiBe00,def_int,0,,,,,
player,201612040gnb,htx,McKiBe00,def_int_yds,0,,,,,
player,201612040gnb,htx,McKiBe00,def_int_td,0,,,,,
player,201612040gnb,htx,McKiBe00,def_int_long,0,,,,,
player,201612040gnb,htx,McKiBe00,pass_defended,0,,,,,
player,201612040gnb,htx,McKiBe00,sacks,0.0,,,,,
player,201612040gnb,htx,McKiBe00,tackles_combined,5,,,,,
player,201612040gnb,htx,McKiBe00,tackles_solo,3,,,,,
player,201612040gnb,htx,McKiBe00,tackles_assists,2,,,,,
player,201612040gnb,htx,McKiBe00,tackles_loss,0,,,,,
player,201612040gnb,htx,McKiBe00,qb_hits,0,,,,,
player,201612040gnb,htx,McKiBe00,fumbles_rec,0,,,,,
player,201612040gnb,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,McKiBe00,fumbles_forced,0,,,,,
player,201612040gnb,htx,BouyA.00,def_int,0,,,,,
player,201612040gnb,htx,BouyA.00,def_int_yds,0,,,,,
player,201612040gnb,htx,BouyA.00,def_int_td,0,,,,,
player,201612040gnb,htx,BouyA.00,def_int_long,0,,,,,
player,201612040gnb,htx,BouyA.00,pass_defended,0,,,,,
player,201612040gnb,htx,BouyA.00,sacks,0.0,,,,,
player,201612040gnb,htx,BouyA.00,tackles_combined,4,,,,,
player,201612040gnb,htx,BouyA.00,tackles_solo,3,,,,,
player,201612040gnb,htx,BouyA.00,tackles_assists,1,,,,,
player,201612040gnb,htx,BouyA.00,tackles_loss,0,,,,,
player,201612040gnb,htx,BouyA.00,qb_hits,0,,,,,
player,201612040gnb,htx,BouyA.00,fumbles_rec,0,,,,,
player,201612040gnb,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,BouyA.00,fumbles_forced,0,,,,,
player,201612040gnb,htx,JoseJo20,def_int,0,,,,,
player,201612040gnb,htx,JoseJo20,def_int_yds,0,,,,,
player,201612040gnb,htx,JoseJo20,def_int_td,0,,,,,
player,201612040gnb,htx,JoseJo20,def_int_long,0,,,,,
player,201612040gnb,htx,JoseJo20,pass_defended,0,,,,,
player,201612040gnb,htx,JoseJo20,sacks,0.0,,,,,
player,201612040gnb,htx,JoseJo20,tackles_combined,4,,,,,
player,201612040gnb,htx,JoseJo20,tackles_solo,4,,,,,
player,201612040gnb,htx,JoseJo20,tackles_assists,0,,,,,
player,201612040gnb,htx,JoseJo20,tackles_loss,0,,,,,
player,201612040gnb,htx,JoseJo20,qb_hits,0,,,,,
player,201612040gnb,htx,JoseJo20,fumbles_rec,0,,,,,
player,201612040gnb,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,JoseJo20,fumbles_forced,0,,,,,
player,201612040gnb,htx,MoorCo00,def_int,0,,,,,
player,201612040gnb,htx,MoorCo00,def_int_yds,0,,,,,
player,201612040gnb,htx,MoorCo00,def_int_td,0,,,,,
player,201612040gnb,htx,MoorCo00,def_int_long,0,,,,,
player,201612040gnb,htx,MoorCo00,pass_defended,0,,,,,
player,201612040gnb,htx,MoorCo00,sacks,0.0,,,,,
player,201612040gnb,htx,MoorCo00,tackles_combined,4,,,,,
player,201612040gnb,htx,MoorCo00,tackles_solo,4,,,,,
player,201612040gnb,htx,MoorCo00,tackles_assists,0,,,,,
player,201612040gnb,htx,MoorCo00,tackles_loss,0,,,,,
player,201612040gnb,htx,MoorCo00,qb_hits,0,,,,,
player,201612040gnb,htx,MoorCo00,fumbles_rec,0,,,,,
player,201612040gnb,htx,MoorCo00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,MoorCo00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,MoorCo00,fumbles_forced,0,,,,,
player,201612040gnb,htx,NelsRo00,def_int,0,,,,,
player,201612040gnb,htx,NelsRo00,def_int_yds,0,,,,,
player,201612040gnb,htx,NelsRo00,def_int_td,0,,,,,
player,201612040gnb,htx,NelsRo00,def_int_long,0,,,,,
player,201612040gnb,htx,NelsRo00,pass_defended,0,,,,,
player,201612040gnb,htx,NelsRo00,sacks,0.0,,,,,
player,201612040gnb,htx,NelsRo00,tackles_combined,3,,,,,
player,201612040gnb,htx,NelsRo00,tackles_solo,2,,,,,
player,201612040gnb,htx,NelsRo00,tackles_assists,1,,,,,
player,201612040gnb,htx,NelsRo00,tackles_loss,0,,,,,
player,201612040gnb,htx,NelsRo00,qb_hits,0,,,,,
player,201612040gnb,htx,NelsRo00,fumbles_rec,0,,,,,
player,201612040gnb,htx,NelsRo00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,NelsRo00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,NelsRo00,fumbles_forced,0,,,,,
player,201612040gnb,htx,PleaEd00,def_int,0,,,,,
player,201612040gnb,htx,PleaEd00,def_int_yds,0,,,,,
player,201612040gnb,htx,PleaEd00,def_int_td,0,,,,,
player,201612040gnb,htx,PleaEd00,def_int_long,0,,,,,
player,201612040gnb,htx,PleaEd00,pass_defended,0,,,,,
player,201612040gnb,htx,PleaEd00,sacks,0.0,,,,,
player,201612040gnb,htx,PleaEd00,tackles_combined,2,,,,,
player,201612040gnb,htx,PleaEd00,tackles_solo,2,,,,,
player,201612040gnb,htx,PleaEd00,tackles_assists,0,,,,,
player,201612040gnb,htx,PleaEd00,tackles_loss,0,,,,,
player,201612040gnb,htx,PleaEd00,qb_hits,0,,,,,
player,201612040gnb,htx,PleaEd00,fumbles_rec,0,,,,,
player,201612040gnb,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,PleaEd00,fumbles_forced,0,,,,,
player,201612040gnb,htx,SmitAn22,def_int,0,,,,,
player,201612040gnb,htx,SmitAn22,def_int_yds,0,,,,,
player,201612040gnb,htx,SmitAn22,def_int_td,0,,,,,
player,201612040gnb,htx,SmitAn22,def_int_long,0,,,,,
player,201612040gnb,htx,SmitAn22,pass_defended,0,,,,,
player,201612040gnb,htx,SmitAn22,sacks,0.0,,,,,
player,201612040gnb,htx,SmitAn22,tackles_combined,2,,,,,
player,201612040gnb,htx,SmitAn22,tackles_solo,2,,,,,
player,201612040gnb,htx,SmitAn22,tackles_assists,0,,,,,
player,201612040gnb,htx,SmitAn22,tackles_loss,0,,,,,
player,201612040gnb,htx,SmitAn22,qb_hits,1,,,,,
player,201612040gnb,htx,SmitAn22,fumbles_rec,0,,,,,
player,201612040gnb,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,SmitAn22,fumbles_forced,0,,,,,
player,201612040gnb,htx,BlueAl00,def_int,0,,,,,
player,201612040gnb,htx,BlueAl00,def_int_yds,,,,,,
player,201612040gnb,htx,BlueAl00,def_int_td,0,,,,,
player,201612040gnb,htx,BlueAl00,def_int_long,0,,,,,
player,201612040gnb,htx,BlueAl00,pass_defended,0,,,,,
player,201612040gnb,htx,BlueAl00,sacks,0.0,,,,,
player,201612040gnb,htx,BlueAl00,tackles_combined,1,,,,,
player,201612040gnb,htx,BlueAl00,tackles_solo,1,,,,,
player,201612040gnb,htx,BlueAl00,tackles_assists,0,,,,,
player,201612040gnb,htx,BlueAl00,tackles_loss,0,,,,,
player,201612040gnb,htx,BlueAl00,qb_hits,0,,,,,
player,201612040gnb,htx,BlueAl00,fumbles_rec,0,,,,,
player,201612040gnb,htx,BlueAl00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,BlueAl00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,BlueAl00,fumbles_forced,0,,,,,
player,201612040gnb,htx,CoviCh00,def_int,0,,,,,
player,201612040gnb,htx,CoviCh00,def_int_yds,0,,,,,
player,201612040gnb,htx,CoviCh00,def_int_td,0,,,,,
player,201612040gnb,htx,CoviCh00,def_int_long,0,,,,,
player,201612040gnb,htx,CoviCh00,pass_defended,0,,,,,
player,201612040gnb,htx,CoviCh00,sacks,0.0,,,,,
player,201612040gnb,htx,CoviCh00,tackles_combined,1,,,,,
player,201612040gnb,htx,CoviCh00,tackles_solo,1,,,,,
player,201612040gnb,htx,CoviCh00,tackles_assists,0,,,,,
player,201612040gnb,htx,CoviCh00,tackles_loss,0,,,,,
player,201612040gnb,htx,CoviCh00,qb_hits,1,,,,,
player,201612040gnb,htx,CoviCh00,fumbles_rec,0,,,,,
player,201612040gnb,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,CoviCh00,fumbles_forced,0,,,,,
player,201612040gnb,htx,DentAk00,def_int,0,,,,,
player,201612040gnb,htx,DentAk00,def_int_yds,0,,,,,
player,201612040gnb,htx,DentAk00,def_int_td,0,,,,,
player,201612040gnb,htx,DentAk00,def_int_long,0,,,,,
player,201612040gnb,htx,DentAk00,pass_defended,0,,,,,
player,201612040gnb,htx,DentAk00,sacks,0.0,,,,,
player,201612040gnb,htx,DentAk00,tackles_combined,1,,,,,
player,201612040gnb,htx,DentAk00,tackles_solo,1,,,,,
player,201612040gnb,htx,DentAk00,tackles_assists,0,,,,,
player,201612040gnb,htx,DentAk00,tackles_loss,0,,,,,
player,201612040gnb,htx,DentAk00,qb_hits,0,,,,,
player,201612040gnb,htx,DentAk00,fumbles_rec,0,,,,,
player,201612040gnb,htx,DentAk00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,DentAk00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,DentAk00,fumbles_forced,0,,,,,
player,201612040gnb,htx,HeatJo00,def_int,0,,,,,
player,201612040gnb,htx,HeatJo00,def_int_yds,0,,,,,
player,201612040gnb,htx,HeatJo00,def_int_td,0,,,,,
player,201612040gnb,htx,HeatJo00,def_int_long,0,,,,,
player,201612040gnb,htx,HeatJo00,pass_defended,0,,,,,
player,201612040gnb,htx,HeatJo00,sacks,0.0,,,,,
player,201612040gnb,htx,HeatJo00,tackles_combined,1,,,,,
player,201612040gnb,htx,HeatJo00,tackles_solo,0,,,,,
player,201612040gnb,htx,HeatJo00,tackles_assists,1,,,,,
player,201612040gnb,htx,HeatJo00,tackles_loss,0,,,,,
player,201612040gnb,htx,HeatJo00,qb_hits,0,,,,,
player,201612040gnb,htx,HeatJo00,fumbles_rec,0,,,,,
player,201612040gnb,htx,HeatJo00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,HeatJo00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,HeatJo00,fumbles_forced,0,,,,,
player,201612040gnb,htx,JameCh00,def_int,0,,,,,
player,201612040gnb,htx,JameCh00,def_int_yds,0,,,,,
player,201612040gnb,htx,JameCh00,def_int_td,0,,,,,
player,201612040gnb,htx,JameCh00,def_int_long,0,,,,,
player,201612040gnb,htx,JameCh00,pass_defended,0,,,,,
player,201612040gnb,htx,JameCh00,sacks,0.0,,,,,
player,201612040gnb,htx,JameCh00,tackles_combined,1,,,,,
player,201612040gnb,htx,JameCh00,tackles_solo,1,,,,,
player,201612040gnb,htx,JameCh00,tackles_assists,0,,,,,
player,201612040gnb,htx,JameCh00,tackles_loss,0,,,,,
player,201612040gnb,htx,JameCh00,qb_hits,0,,,,,
player,201612040gnb,htx,JameCh00,fumbles_rec,0,,,,,
player,201612040gnb,htx,JameCh00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,JameCh00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,JameCh00,fumbles_forced,0,,,,,
player,201612040gnb,htx,KamaUf00,def_int,0,,,,,
player,201612040gnb,htx,KamaUf00,def_int_yds,0,,,,,
player,201612040gnb,htx,KamaUf00,def_int_td,0,,,,,
player,201612040gnb,htx,KamaUf00,def_int_long,0,,,,,
player,201612040gnb,htx,KamaUf00,pass_defended,0,,,,,
player,201612040gnb,htx,KamaUf00,sacks,0.0,,,,,
player,201612040gnb,htx,KamaUf00,tackles_combined,1,,,,,
player,201612040gnb,htx,KamaUf00,tackles_solo,0,,,,,
player,201612040gnb,htx,KamaUf00,tackles_assists,1,,,,,
player,201612040gnb,htx,KamaUf00,tackles_loss,0,,,,,
player,201612040gnb,htx,KamaUf00,qb_hits,0,,,,,
player,201612040gnb,htx,KamaUf00,fumbles_rec,0,,,,,
player,201612040gnb,htx,KamaUf00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,KamaUf00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,KamaUf00,fumbles_forced,0,,,,,
player,201612040gnb,htx,LechSh20,def_int,0,,,,,
player,201612040gnb,htx,LechSh20,def_int_yds,0,,,,,
player,201612040gnb,htx,LechSh20,def_int_td,0,,,,,
player,201612040gnb,htx,LechSh20,def_int_long,0,,,,,
player,201612040gnb,htx,LechSh20,pass_defended,0,,,,,
player,201612040gnb,htx,LechSh20,sacks,0.0,,,,,
player,201612040gnb,htx,LechSh20,tackles_combined,1,,,,,
player,201612040gnb,htx,LechSh20,tackles_solo,0,,,,,
player,201612040gnb,htx,LechSh20,tackles_assists,1,,,,,
player,201612040gnb,htx,LechSh20,tackles_loss,0,,,,,
player,201612040gnb,htx,LechSh20,qb_hits,0,,,,,
player,201612040gnb,htx,LechSh20,fumbles_rec,0,,,,,
player,201612040gnb,htx,LechSh20,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,LechSh20,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,LechSh20,fumbles_forced,0,,,,,
player,201612040gnb,htx,MumpKe00,def_int,0,,,,,
player,201612040gnb,htx,MumpKe00,def_int_yds,0,,,,,
player,201612040gnb,htx,MumpKe00,def_int_td,0,,,,,
player,201612040gnb,htx,MumpKe00,def_int_long,0,,,,,
player,201612040gnb,htx,MumpKe00,pass_defended,0,,,,,
player,201612040gnb,htx,MumpKe00,sacks,0.0,,,,,
player,201612040gnb,htx,MumpKe00,tackles_combined,1,,,,,
player,201612040gnb,htx,MumpKe00,tackles_solo,1,,,,,
player,201612040gnb,htx,MumpKe00,tackles_assists,0,,,,,
player,201612040gnb,htx,MumpKe00,tackles_loss,0,,,,,
player,201612040gnb,htx,MumpKe00,qb_hits,0,,,,,
player,201612040gnb,htx,MumpKe00,fumbles_rec,0,,,,,
player,201612040gnb,htx,MumpKe00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,MumpKe00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,MumpKe00,fumbles_forced,0,,,,,
player,201612040gnb,htx,ReadD.00,def_int,0,,,,,
player,201612040gnb,htx,ReadD.00,def_int_yds,0,,,,,
player,201612040gnb,htx,ReadD.00,def_int_td,0,,,,,
player,201612040gnb,htx,ReadD.00,def_int_long,0,,,,,
player,201612040gnb,htx,ReadD.00,pass_defended,0,,,,,
player,201612040gnb,htx,ReadD.00,sacks,0.0,,,,,
player,201612040gnb,htx,ReadD.00,tackles_combined,1,,,,,
player,201612040gnb,htx,ReadD.00,tackles_solo,0,,,,,
player,201612040gnb,htx,ReadD.00,tackles_assists,1,,,,,
player,201612040gnb,htx,ReadD.00,tackles_loss,0,,,,,
player,201612040gnb,htx,ReadD.00,qb_hits,1,,,,,
player,201612040gnb,htx,ReadD.00,fumbles_rec,0,,,,,
player,201612040gnb,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,ReadD.00,fumbles_forced,0,,,,,
player,201612040gnb,htx,WilfVi20,def_int,0,,,,,
player,201612040gnb,htx,WilfVi20,def_int_yds,0,,,,,
player,201612040gnb,htx,WilfVi20,def_int_td,0,,,,,
player,201612040gnb,htx,WilfVi20,def_int_long,0,,,,,
player,201612040gnb,htx,WilfVi20,pass_defended,0,,,,,
player,201612040gnb,htx,WilfVi20,sacks,0.0,,,,,
player,201612040gnb,htx,WilfVi20,tackles_combined,1,,,,,
player,201612040gnb,htx,WilfVi20,tackles_solo,1,,,,,
player,201612040gnb,htx,WilfVi20,tackles_assists,0,,,,,
player,201612040gnb,htx,WilfVi20,tackles_loss,0,,,,,
player,201612040gnb,htx,WilfVi20,qb_hits,0,,,,,
player,201612040gnb,htx,WilfVi20,fumbles_rec,0,,,,,
player,201612040gnb,htx,WilfVi20,fumbles_rec_yds,0,,,,,
player,201612040gnb,htx,WilfVi20,fumbles_rec_td,0,,,,,
player,201612040gnb,htx,WilfVi20,fumbles_forced,0,,,,,
player,201612040gnb,gnb,PeppJu99,def_int,0,,,,,
player,201612040gnb,gnb,PeppJu99,def_int_yds,0,,,,,
player,201612040gnb,gnb,PeppJu99,def_int_td,0,,,,,
player,201612040gnb,gnb,PeppJu99,def_int_long,0,,,,,
player,201612040gnb,gnb,PeppJu99,pass_defended,0,,,,,
player,201612040gnb,gnb,PeppJu99,sacks,1.0,,,,,
player,201612040gnb,gnb,PeppJu99,tackles_combined,5,,,,,
player,201612040gnb,gnb,PeppJu99,tackles_solo,4,,,,,
player,201612040gnb,gnb,PeppJu99,tackles_assists,1,,,,,
player,201612040gnb,gnb,PeppJu99,tackles_loss,1,,,,,
player,201612040gnb,gnb,PeppJu99,qb_hits,1,,,,,
player,201612040gnb,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201612040gnb,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201612040gnb,gnb,LowrDe00,def_int,0,,,,,
player,201612040gnb,gnb,LowrDe00,def_int_yds,0,,,,,
player,201612040gnb,gnb,LowrDe00,def_int_td,0,,,,,
player,201612040gnb,gnb,LowrDe00,def_int_long,0,,,,,
player,201612040gnb,gnb,LowrDe00,pass_defended,1,,,,,
player,201612040gnb,gnb,LowrDe00,sacks,1.0,,,,,
player,201612040gnb,gnb,LowrDe00,tackles_combined,1,,,,,
player,201612040gnb,gnb,LowrDe00,tackles_solo,1,,,,,
player,201612040gnb,gnb,LowrDe00,tackles_assists,0,,,,,
player,201612040gnb,gnb,LowrDe00,tackles_loss,1,,,,,
player,201612040gnb,gnb,LowrDe00,qb_hits,1,,,,,
player,201612040gnb,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,BurnMo99,def_int,0,,,,,
player,201612040gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201612040gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201612040gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201612040gnb,gnb,BurnMo99,pass_defended,1,,,,,
player,201612040gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201612040gnb,gnb,BurnMo99,tackles_combined,9,,,,,
player,201612040gnb,gnb,BurnMo99,tackles_solo,7,,,,,
player,201612040gnb,gnb,BurnMo99,tackles_assists,2,,,,,
player,201612040gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201612040gnb,gnb,BurnMo99,qb_hits,1,,,,,
player,201612040gnb,gnb,BurnMo99,fumbles_rec,1,,,,,
player,201612040gnb,gnb,BurnMo99,fumbles_rec_yds,35,,,,,
player,201612040gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201612040gnb,gnb,ClinHa00,def_int,0,,,,,
player,201612040gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201612040gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201612040gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201612040gnb,gnb,ClinHa00,pass_defended,0,,,,,
player,201612040gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201612040gnb,gnb,ClinHa00,tackles_combined,7,,,,,
player,201612040gnb,gnb,ClinHa00,tackles_solo,6,,,,,
player,201612040gnb,gnb,ClinHa00,tackles_assists,1,,,,,
player,201612040gnb,gnb,ClinHa00,tackles_loss,0,,,,,
player,201612040gnb,gnb,ClinHa00,qb_hits,0,,,,,
player,201612040gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,ThomJo04,def_int,0,,,,,
player,201612040gnb,gnb,ThomJo04,def_int_yds,0,,,,,
player,201612040gnb,gnb,ThomJo04,def_int_td,0,,,,,
player,201612040gnb,gnb,ThomJo04,def_int_long,0,,,,,
player,201612040gnb,gnb,ThomJo04,pass_defended,1,,,,,
player,201612040gnb,gnb,ThomJo04,sacks,0.0,,,,,
player,201612040gnb,gnb,ThomJo04,tackles_combined,5,,,,,
player,201612040gnb,gnb,ThomJo04,tackles_solo,4,,,,,
player,201612040gnb,gnb,ThomJo04,tackles_assists,1,,,,,
player,201612040gnb,gnb,ThomJo04,tackles_loss,0,,,,,
player,201612040gnb,gnb,ThomJo04,qb_hits,0,,,,,
player,201612040gnb,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201612040gnb,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,ThomJo04,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,ThomJo04,fumbles_forced,0,,,,,
player,201612040gnb,gnb,GuioLe99,def_int,0,,,,,
player,201612040gnb,gnb,GuioLe99,def_int_yds,0,,,,,
player,201612040gnb,gnb,GuioLe99,def_int_td,0,,,,,
player,201612040gnb,gnb,GuioLe99,def_int_long,0,,,,,
player,201612040gnb,gnb,GuioLe99,pass_defended,0,,,,,
player,201612040gnb,gnb,GuioLe99,sacks,0.0,,,,,
player,201612040gnb,gnb,GuioLe99,tackles_combined,4,,,,,
player,201612040gnb,gnb,GuioLe99,tackles_solo,3,,,,,
player,201612040gnb,gnb,GuioLe99,tackles_assists,1,,,,,
player,201612040gnb,gnb,GuioLe99,tackles_loss,2,,,,,
player,201612040gnb,gnb,GuioLe99,qb_hits,0,,,,,
player,201612040gnb,gnb,GuioLe99,fumbles_rec,0,,,,,
player,201612040gnb,gnb,GuioLe99,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,GuioLe99,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,GuioLe99,fumbles_forced,0,,,,,
player,201612040gnb,gnb,HydeMi00,def_int,0,,,,,
player,201612040gnb,gnb,HydeMi00,def_int_yds,0,,,,,
player,201612040gnb,gnb,HydeMi00,def_int_td,0,,,,,
player,201612040gnb,gnb,HydeMi00,def_int_long,0,,,,,
player,201612040gnb,gnb,HydeMi00,pass_defended,1,,,,,
player,201612040gnb,gnb,HydeMi00,sacks,0.0,,,,,
player,201612040gnb,gnb,HydeMi00,tackles_combined,4,,,,,
player,201612040gnb,gnb,HydeMi00,tackles_solo,3,,,,,
player,201612040gnb,gnb,HydeMi00,tackles_assists,1,,,,,
player,201612040gnb,gnb,HydeMi00,tackles_loss,0,,,,,
player,201612040gnb,gnb,HydeMi00,qb_hits,0,,,,,
player,201612040gnb,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201612040gnb,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201612040gnb,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201612040gnb,gnb,JoneDa03,def_int,0,,,,,
player,201612040gnb,gnb,JoneDa03,def_int_yds,0,,,,,
player,201612040gnb,gnb,JoneDa03,def_int_td,0,,,,,
player,201612040gnb,gnb,JoneDa03,def_int_long,0,,,,,
player,201612040gnb,gnb,JoneDa03,pass_defended,0,,,,,
player,201612040gnb,gnb,JoneDa03,sacks,0.0,,,,,
player,201612040gnb,gnb,JoneDa03,tackles_combined,4,,,,,
player,201612040gnb,gnb,JoneDa03,tackles_solo,4,,,,,
player,201612040gnb,gnb,JoneDa03,tackles_assists,0,,,,,
player,201612040gnb,gnb,JoneDa03,tackles_loss,0,,,,,
player,201612040gnb,gnb,JoneDa03,qb_hits,1,,,,,
player,201612040gnb,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201612040gnb,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201612040gnb,gnb,JoneDa03,fumbles_rec_td,0,,,,,
