game,2016,12,20161127,201611270htx,sdg,"San Diego Chargers",21,htx,"Houston Texans",13
player,201611270htx,htx,PeteBr00,def_int,0,,,,,
player,201611270htx,htx,PeteBr00,def_int_yds,0,,,,,
player,201611270htx,htx,PeteBr00,def_int_td,0,,,,,
player,201611270htx,htx,PeteBr00,def_int_long,0,,,,,
player,201611270htx,htx,PeteBr00,pass_defended,0,,,,,
player,201611270htx,htx,PeteBr00,sacks,0.0,,,,,
player,201611270htx,htx,PeteBr00,tackles_combined,1,,,,,
player,201611270htx,htx,PeteBr00,tackles_solo,0,,,,,
player,201611270htx,htx,PeteBr00,tackles_assists,1,,,,,
player,201611270htx,htx,PeteBr00,tackles_loss,0,,,,,
player,201611270htx,htx,PeteBr00,qb_hits,0,,,,,
player,201611270htx,htx,PeteBr00,fumbles_rec,0,,,,,
player,201611270htx,htx,PeteBr00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,PeteBr00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,PeteBr00,fumbles_forced,0,,,,,
player,201611270htx,htx,PleaEd00,def_int,0,,,,,
player,201611270htx,htx,PleaEd00,def_int_yds,0,,,,,
player,201611270htx,htx,PleaEd00,def_int_td,0,,,,,
player,201611270htx,htx,PleaEd00,def_int_long,0,,,,,
player,201611270htx,htx,PleaEd00,pass_defended,0,,,,,
player,201611270htx,htx,PleaEd00,sacks,0.0,,,,,
player,201611270htx,htx,PleaEd00,tackles_combined,1,,,,,
player,201611270htx,htx,PleaEd00,tackles_solo,0,,,,,
player,201611270htx,htx,PleaEd00,tackles_assists,1,,,,,
player,201611270htx,htx,PleaEd00,tackles_loss,0,,,,,
player,201611270htx,htx,PleaEd00,qb_hits,0,,,,,
player,201611270htx,htx,PleaEd00,fumbles_rec,0,,,,,
player,201611270htx,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,PleaEd00,fumbles_forced,0,,,,,
player,201611270htx,htx,ReadD.00,def_int,0,,,,,
player,201611270htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201611270htx,htx,ReadD.00,def_int_td,0,,,,,
player,201611270htx,htx,ReadD.00,def_int_long,0,,,,,
player,201611270htx,htx,ReadD.00,pass_defended,0,,,,,
player,201611270htx,htx,ReadD.00,sacks,0.0,,,,,
player,201611270htx,htx,ReadD.00,tackles_combined,1,,,,,
player,201611270htx,htx,ReadD.00,tackles_solo,0,,,,,
player,201611270htx,htx,ReadD.00,tackles_assists,1,,,,,
player,201611270htx,htx,ReadD.00,tackles_loss,0,,,,,
player,201611270htx,htx,ReadD.00,qb_hits,0,,,,,
player,201611270htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201611270htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201611270htx,htx,SmitAn22,def_int,0,,,,,
player,201611270htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201611270htx,htx,SmitAn22,def_int_td,0,,,,,
player,201611270htx,htx,SmitAn22,def_int_long,0,,,,,
player,201611270htx,htx,SmitAn22,pass_defended,0,,,,,
player,201611270htx,htx,SmitAn22,sacks,0.0,,,,,
player,201611270htx,htx,SmitAn22,tackles_combined,0,,,,,
player,201611270htx,htx,SmitAn22,tackles_solo,0,,,,,
player,201611270htx,htx,SmitAn22,tackles_assists,0,,,,,
player,201611270htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201611270htx,htx,SmitAn22,qb_hits,1,,,,,
player,201611270htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201611270htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201611270htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201611270htx,sdg,BursIs01,kick_ret,1,,,,,
player,201611270htx,sdg,BursIs01,kick_ret_yds,26,,,,,
player,201611270htx,sdg,BursIs01,kick_ret_yds_per_ret,26.0,,,,,
player,201611270htx,sdg,BursIs01,kick_ret_td,0,,,,,
player,201611270htx,sdg,BursIs01,kick_ret_long,26,,,,,
player,201611270htx,sdg,BursIs01,punt_ret,1,,,,,
player,201611270htx,sdg,BursIs01,punt_ret_yds,11,,,,,
player,201611270htx,sdg,BursIs01,punt_ret_yds_per_ret,11.0,,,,,
player,201611270htx,sdg,BursIs01,punt_ret_td,0,,,,,
player,201611270htx,sdg,BursIs01,punt_ret_long,11,,,,,
player,201611270htx,htx,FullWi01,kick_ret,0,,,,,
player,201611270htx,htx,FullWi01,kick_ret_yds,0,,,,,
player,201611270htx,htx,FullWi01,kick_ret_yds_per_ret,,,,,,
player,201611270htx,htx,FullWi01,kick_ret_td,0,,,,,
player,201611270htx,htx,FullWi01,kick_ret_long,0,,,,,
player,201611270htx,htx,FullWi01,punt_ret,3,,,,,
player,201611270htx,htx,FullWi01,punt_ret_yds,27,,,,,
player,201611270htx,htx,FullWi01,punt_ret_yds_per_ret,9.0,,,,,
player,201611270htx,htx,FullWi01,punt_ret_td,0,,,,,
player,201611270htx,htx,FullWi01,punt_ret_long,12,,,,,
player,201611270htx,sdg,LambJo00,xpm,3,,,,,
player,201611270htx,sdg,LambJo00,xpa,3,,,,,
player,201611270htx,sdg,LambJo00,fgm,,,,,,
player,201611270htx,sdg,LambJo00,fga,1,,,,,
player,201611270htx,sdg,LambJo00,punt,0,,,,,
player,201611270htx,sdg,LambJo00,punt_yds,0,,,,,
player,201611270htx,sdg,LambJo00,punt_yds_per_punt,,,,,,
player,201611270htx,sdg,LambJo00,punt_long,0,,,,,
player,201611270htx,sdg,KaseDr00,xpm,,,,,,
player,201611270htx,sdg,KaseDr00,xpa,,,,,,
player,201611270htx,sdg,KaseDr00,fgm,,,,,,
player,201611270htx,sdg,KaseDr00,fga,,,,,,
player,201611270htx,sdg,KaseDr00,punt,6,,,,,
player,201611270htx,sdg,KaseDr00,punt_yds,292,,,,,
player,201611270htx,sdg,KaseDr00,punt_yds_per_punt,48.7,,,,,
player,201611270htx,sdg,KaseDr00,punt_long,59,,,,,
player,201611270htx,htx,novaknic01,xpm,1,,,,,
player,201611270htx,htx,novaknic01,xpa,1,,,,,
player,201611270htx,htx,novaknic01,fgm,2,,,,,
player,201611270htx,htx,novaknic01,fga,2,,,,,
player,201611270htx,htx,novaknic01,punt,0,,,,,
player,201611270htx,htx,novaknic01,punt_yds,0,,,,,
player,201611270htx,htx,novaknic01,punt_yds_per_punt,,,,,,
player,201611270htx,htx,novaknic01,punt_long,0,,,,,
player,201611270htx,htx,LechSh20,xpm,,,,,,
player,201611270htx,htx,LechSh20,xpa,,,,,,
player,201611270htx,htx,LechSh20,fgm,,,,,,
player,201611270htx,htx,LechSh20,fga,,,,,,
player,201611270htx,htx,LechSh20,punt,4,,,,,
player,201611270htx,htx,LechSh20,punt_yds,189,,,,,
player,201611270htx,htx,LechSh20,punt_yds_per_punt,47.3,,,,,
player,201611270htx,htx,LechSh20,punt_long,53,,,,,
player,201611270htx,htx,AlleJe01,pos,G,,,,,
player,201611270htx,htx,AlleJe01,offense,69,,,,,
player,201611270htx,htx,AlleJe01,off_pct,100%,,,,,
player,201611270htx,htx,AlleJe01,defense,0,,,,,
player,201611270htx,htx,AlleJe01,def_pct,0%,,,,,
player,201611270htx,htx,AlleJe01,special_teams,3,,,,,
player,201611270htx,htx,AlleJe01,st_pct,12%,,,,,
player,201611270htx,htx,BrowDu20,pos,T,,,,,
player,201611270htx,htx,BrowDu20,offense,69,,,,,
player,201611270htx,htx,BrowDu20,off_pct,100%,,,,,
player,201611270htx,htx,BrowDu20,defense,0,,,,,
player,201611270htx,htx,BrowDu20,def_pct,0%,,,,,
player,201611270htx,htx,BrowDu20,special_teams,3,,,,,
player,201611270htx,htx,BrowDu20,st_pct,12%,,,,,
player,201611270htx,htx,ClarCh21,pos,T,,,,,
player,201611270htx,htx,ClarCh21,offense,69,,,,,
player,201611270htx,htx,ClarCh21,off_pct,100%,,,,,
player,201611270htx,htx,ClarCh21,defense,0,,,,,
player,201611270htx,htx,ClarCh21,def_pct,0%,,,,,
player,201611270htx,htx,ClarCh21,special_teams,3,,,,,
player,201611270htx,htx,ClarCh21,st_pct,12%,,,,,
player,201611270htx,htx,Sua-Xa00,pos,G,,,,,
player,201611270htx,htx,Sua-Xa00,offense,69,,,,,
player,201611270htx,htx,Sua-Xa00,off_pct,100%,,,,,
player,201611270htx,htx,Sua-Xa00,defense,0,,,,,
player,201611270htx,htx,Sua-Xa00,def_pct,0%,,,,,
player,201611270htx,htx,Sua-Xa00,special_teams,2,,,,,
player,201611270htx,htx,Sua-Xa00,st_pct,8%,,,,,
player,201611270htx,htx,MancGr00,pos,C,,,,,
player,201611270htx,htx,MancGr00,offense,69,,,,,
player,201611270htx,htx,MancGr00,off_pct,100%,,,,,
player,201611270htx,htx,MancGr00,defense,0,,,,,
player,201611270htx,htx,MancGr00,def_pct,0%,,,,,
player,201611270htx,htx,MancGr00,special_teams,0,,,,,
player,201611270htx,htx,MancGr00,st_pct,0%,,,,,
player,201611270htx,htx,OsweBr00,pos,QB,,,,,
player,201611270htx,htx,OsweBr00,offense,69,,,,,
player,201611270htx,htx,OsweBr00,off_pct,100%,,,,,
player,201611270htx,htx,OsweBr00,defense,0,,,,,
player,201611270htx,htx,OsweBr00,def_pct,0%,,,,,
player,201611270htx,htx,OsweBr00,special_teams,0,,,,,
player,201611270htx,htx,OsweBr00,st_pct,0%,,,,,
player,201611270htx,htx,HopkDe00,pos,WR,,,,,
player,201611270htx,htx,HopkDe00,offense,67,,,,,
player,201611270htx,htx,HopkDe00,off_pct,97%,,,,,
player,201611270htx,htx,HopkDe00,defense,0,,,,,
player,201611270htx,htx,HopkDe00,def_pct,0%,,,,,
player,201611270htx,htx,HopkDe00,special_teams,0,,,,,
player,201611270htx,htx,HopkDe00,st_pct,0%,,,,,
player,201611270htx,htx,MillBr03,pos,WR,,,,,
player,201611270htx,htx,MillBr03,offense,61,,,,,
player,201611270htx,htx,MillBr03,off_pct,88%,,,,,
player,201611270htx,htx,MillBr03,defense,0,,,,,
player,201611270htx,htx,MillBr03,def_pct,0%,,,,,
player,201611270htx,htx,MillBr03,special_teams,0,,,,,
player,201611270htx,htx,MillBr03,st_pct,0%,,,,,
player,201611270htx,htx,FullWi01,pos,WR,,,,,
player,201611270htx,htx,FullWi01,offense,53,,,,,
player,201611270htx,htx,FullWi01,off_pct,77%,,,,,
player,201611270htx,htx,FullWi01,defense,0,,,,,
player,201611270htx,htx,FullWi01,def_pct,0%,,,,,
player,201611270htx,htx,FullWi01,special_teams,6,,,,,
player,201611270htx,htx,FullWi01,st_pct,23%,,,,,
player,201611270htx,htx,MillLa01,pos,RB,,,,,
player,201611270htx,htx,MillLa01,offense,48,,,,,
player,201611270htx,htx,MillLa01,off_pct,70%,,,,,
player,201611270htx,htx,MillLa01,defense,0,,,,,
player,201611270htx,htx,MillLa01,def_pct,0%,,,,,
player,201611270htx,htx,MillLa01,special_teams,0,,,,,
player,201611270htx,htx,MillLa01,st_pct,0%,,,,,
player,201611270htx,htx,FiedC.00,pos,TE,,,,,
player,201611270htx,htx,FiedC.00,offense,45,,,,,
player,201611270htx,htx,FiedC.00,off_pct,65%,,,,,
player,201611270htx,htx,FiedC.00,defense,0,,,,,
player,201611270htx,htx,FiedC.00,def_pct,0%,,,,,
player,201611270htx,htx,FiedC.00,special_teams,0,,,,,
player,201611270htx,htx,FiedC.00,st_pct,0%,,,,,
player,201611270htx,htx,GrifRy00,pos,TE,,,,,
player,201611270htx,htx,GrifRy00,offense,27,,,,,
player,201611270htx,htx,GrifRy00,off_pct,39%,,,,,
player,201611270htx,htx,GrifRy00,defense,0,,,,,
player,201611270htx,htx,GrifRy00,def_pct,0%,,,,,
player,201611270htx,htx,GrifRy00,special_teams,3,,,,,
player,201611270htx,htx,GrifRy00,st_pct,12%,,,,,
player,201611270htx,htx,GrimJo01,pos,RB,,,,,
player,201611270htx,htx,GrimJo01,offense,13,,,,,
player,201611270htx,htx,GrimJo01,off_pct,19%,,,,,
player,201611270htx,htx,GrimJo01,defense,0,,,,,
player,201611270htx,htx,GrimJo01,def_pct,0%,,,,,
player,201611270htx,htx,GrimJo01,special_teams,18,,,,,
player,201611270htx,htx,GrimJo01,st_pct,69%,,,,,
player,201611270htx,htx,ProsJa00,pos,FB,,,,,
player,201611270htx,htx,ProsJa00,offense,11,,,,,
player,201611270htx,htx,ProsJa00,off_pct,16%,,,,,
player,201611270htx,htx,ProsJa00,defense,0,,,,,
player,201611270htx,htx,ProsJa00,def_pct,0%,,,,,
player,201611270htx,htx,ProsJa00,special_teams,3,,,,,
player,201611270htx,htx,ProsJa00,st_pct,12%,,,,,
player,201611270htx,htx,AndeSt01,pos,TE,,,,,
player,201611270htx,htx,AndeSt01,offense,8,,,,,
player,201611270htx,htx,AndeSt01,off_pct,12%,,,,,
player,201611270htx,htx,AndeSt01,defense,0,,,,,
player,201611270htx,htx,AndeSt01,def_pct,0%,,,,,
player,201611270htx,htx,AndeSt01,special_teams,13,,,,,
player,201611270htx,htx,AndeSt01,st_pct,50%,,,,,
player,201611270htx,htx,HuntAk01,pos,RB,,,,,
player,201611270htx,htx,HuntAk01,offense,6,,,,,
player,201611270htx,htx,HuntAk01,off_pct,9%,,,,,
player,201611270htx,htx,HuntAk01,defense,0,,,,,
player,201611270htx,htx,HuntAk01,def_pct,0%,,,,,
player,201611270htx,htx,HuntAk01,special_teams,14,,,,,
player,201611270htx,htx,HuntAk01,st_pct,54%,,,,,
player,201611270htx,htx,MumpKe00,pos,WR,,,,,
player,201611270htx,htx,MumpKe00,offense,3,,,,,
player,201611270htx,htx,MumpKe00,off_pct,4%,,,,,
player,201611270htx,htx,MumpKe00,defense,0,,,,,
player,201611270htx,htx,MumpKe00,def_pct,0%,,,,,
player,201611270htx,htx,MumpKe00,special_teams,8,,,,,
player,201611270htx,htx,MumpKe00,st_pct,31%,,,,,
player,201611270htx,htx,LammKe00,pos,T,,,,,
player,201611270htx,htx,LammKe00,offense,3,,,,,
player,201611270htx,htx,LammKe00,off_pct,4%,,,,,
player,201611270htx,htx,LammKe00,defense,0,,,,,
player,201611270htx,htx,LammKe00,def_pct,0%,,,,,
player,201611270htx,htx,LammKe00,special_teams,3,,,,,
player,201611270htx,htx,LammKe00,st_pct,12%,,,,,
player,201611270htx,htx,McKiBe00,pos,LB,,,,,
player,201611270htx,htx,McKiBe00,offense,0,,,,,
player,201611270htx,htx,McKiBe00,off_pct,0%,,,,,
player,201611270htx,htx,McKiBe00,defense,56,,,,,
player,201611270htx,htx,McKiBe00,def_pct,100%,,,,,
player,201611270htx,htx,McKiBe00,special_teams,4,,,,,
player,201611270htx,htx,McKiBe00,st_pct,15%,,,,,
player,201611270htx,htx,BouyA.00,pos,CB,,,,,
player,201611270htx,htx,BouyA.00,offense,0,,,,,
player,201611270htx,htx,BouyA.00,off_pct,0%,,,,,
player,201611270htx,htx,BouyA.00,defense,56,,,,,
player,201611270htx,htx,BouyA.00,def_pct,100%,,,,,
player,201611270htx,htx,BouyA.00,special_teams,4,,,,,
player,201611270htx,htx,BouyA.00,st_pct,15%,,,,,
player,201611270htx,htx,DempQu99,pos,SS,,,,,
player,201611270htx,htx,DempQu99,offense,0,,,,,
player,201611270htx,htx,DempQu99,off_pct,0%,,,,,
player,201611270htx,htx,DempQu99,defense,56,,,,,
player,201611270htx,htx,DempQu99,def_pct,100%,,,,,
player,201611270htx,htx,DempQu99,special_teams,0,,,,,
player,201611270htx,htx,DempQu99,st_pct,0%,,,,,
player,201611270htx,htx,ClowJa00,pos,LB,,,,,
player,201611270htx,htx,ClowJa00,offense,0,,,,,
player,201611270htx,htx,ClowJa00,off_pct,0%,,,,,
player,201611270htx,htx,ClowJa00,defense,55,,,,,
player,201611270htx,htx,ClowJa00,def_pct,98%,,,,,
player,201611270htx,htx,ClowJa00,special_teams,5,,,,,
player,201611270htx,htx,ClowJa00,st_pct,19%,,,,,
player,201611270htx,htx,HalxAn00,pos,FS,,,,,
player,201611270htx,htx,HalxAn00,offense,0,,,,,
player,201611270htx,htx,HalxAn00,off_pct,0%,,,,,
player,201611270htx,htx,HalxAn00,defense,54,,,,,
player,201611270htx,htx,HalxAn00,def_pct,96%,,,,,
player,201611270htx,htx,HalxAn00,special_teams,3,,,,,
player,201611270htx,htx,HalxAn00,st_pct,12%,,,,,
player,201611270htx,htx,MercWh00,pos,LB,,,,,
player,201611270htx,htx,MercWh00,offense,0,,,,,
player,201611270htx,htx,MercWh00,off_pct,0%,,,,,
player,201611270htx,htx,MercWh00,defense,50,,,,,
player,201611270htx,htx,MercWh00,def_pct,89%,,,,,
player,201611270htx,htx,MercWh00,special_teams,6,,,,,
player,201611270htx,htx,MercWh00,st_pct,23%,,,,,
player,201611270htx,htx,JackKa99,pos,CB,,,,,
player,201611270htx,htx,JackKa99,offense,0,,,,,
player,201611270htx,htx,JackKa99,off_pct,0%,,,,,
player,201611270htx,htx,JackKa99,defense,50,,,,,
player,201611270htx,htx,JackKa99,def_pct,89%,,,,,
player,201611270htx,htx,JackKa99,special_teams,0,,,,,
player,201611270htx,htx,JackKa99,st_pct,0%,,,,,
player,201611270htx,htx,JoseJo20,pos,CB,,,,,
player,201611270htx,htx,JoseJo20,offense,0,,,,,
player,201611270htx,htx,JoseJo20,off_pct,0%,,,,,
player,201611270htx,htx,JoseJo20,defense,49,,,,,
player,201611270htx,htx,JoseJo20,def_pct,88%,,,,,
player,201611270htx,htx,JoseJo20,special_teams,0,,,,,
player,201611270htx,htx,JoseJo20,st_pct,0%,,,,,
player,201611270htx,htx,CushBr99,pos,LB,,,,,
player,201611270htx,htx,CushBr99,offense,0,,,,,
player,201611270htx,htx,CushBr99,off_pct,0%,,,,,
player,201611270htx,htx,CushBr99,defense,45,,,,,
player,201611270htx,htx,CushBr99,def_pct,80%,,,,,
player,201611270htx,htx,CushBr99,special_teams,0,,,,,
player,201611270htx,htx,CushBr99,st_pct,0%,,,,,
player,201611270htx,htx,WilfVi20,pos,NT,,,,,
player,201611270htx,htx,WilfVi20,offense,0,,,,,
player,201611270htx,htx,WilfVi20,off_pct,0%,,,,,
player,201611270htx,htx,WilfVi20,defense,31,,,,,
player,201611270htx,htx,WilfVi20,def_pct,55%,,,,,
player,201611270htx,htx,WilfVi20,special_teams,4,,,,,
player,201611270htx,htx,WilfVi20,st_pct,15%,,,,,
player,201611270htx,htx,ReadD.00,pos,NT,,,,,
player,201611270htx,htx,ReadD.00,offense,0,,,,,
player,201611270htx,htx,ReadD.00,off_pct,0%,,,,,
player,201611270htx,htx,ReadD.00,defense,23,,,,,
player,201611270htx,htx,ReadD.00,def_pct,41%,,,,,
player,201611270htx,htx,ReadD.00,special_teams,4,,,,,
player,201611270htx,htx,ReadD.00,st_pct,15%,,,,,
player,201611270htx,htx,HeatJo00,pos,DE,,,,,
player,201611270htx,htx,HeatJo00,offense,0,,,,,
player,201611270htx,htx,HeatJo00,off_pct,0%,,,,,
player,201611270htx,htx,HeatJo00,defense,23,,,,,
player,201611270htx,htx,HeatJo00,def_pct,41%,,,,,
player,201611270htx,htx,HeatJo00,special_teams,1,,,,,
player,201611270htx,htx,HeatJo00,st_pct,4%,,,,,
player,201611270htx,htx,SmitAn22,pos,DE,,,,,
player,201611270htx,htx,SmitAn22,offense,0,,,,,
player,201611270htx,htx,SmitAn22,off_pct,0%,,,,,
player,201611270htx,htx,SmitAn22,defense,20,,,,,
player,201611270htx,htx,SmitAn22,def_pct,36%,,,,,
player,201611270htx,htx,SmitAn22,special_teams,0,,,,,
player,201611270htx,htx,SmitAn22,st_pct,0%,,,,,
player,201611270htx,htx,CoviCh00,pos,DE,,,,,
player,201611270htx,htx,CoviCh00,offense,0,,,,,
player,201611270htx,htx,CoviCh00,off_pct,0%,,,,,
player,201611270htx,htx,CoviCh00,defense,15,,,,,
player,201611270htx,htx,CoviCh00,def_pct,27%,,,,,
player,201611270htx,htx,CoviCh00,special_teams,8,,,,,
player,201611270htx,htx,CoviCh00,st_pct,31%,,,,,
player,201611270htx,htx,BullMa00,pos,LB,,,,,
player,201611270htx,htx,BullMa00,offense,0,,,,,
player,201611270htx,htx,BullMa00,off_pct,0%,,,,,
player,201611270htx,htx,BullMa00,defense,11,,,,,
player,201611270htx,htx,BullMa00,def_pct,20%,,,,,
player,201611270htx,htx,BullMa00,special_teams,15,,,,,
player,201611270htx,htx,BullMa00,st_pct,58%,,,,,
player,201611270htx,htx,PleaEd00,pos,SS,,,,,
player,201611270htx,htx,PleaEd00,offense,0,,,,,
player,201611270htx,htx,PleaEd00,off_pct,0%,,,,,
player,201611270htx,htx,PleaEd00,defense,11,,,,,
player,201611270htx,htx,PleaEd00,def_pct,20%,,,,,
player,201611270htx,htx,PleaEd00,special_teams,13,,,,,
player,201611270htx,htx,PleaEd00,st_pct,50%,,,,,
player,201611270htx,htx,KamaUf00,pos,DE,,,,,
player,201611270htx,htx,KamaUf00,offense,0,,,,,
player,201611270htx,htx,KamaUf00,off_pct,0%,,,,,
player,201611270htx,htx,KamaUf00,defense,7,,,,,
player,201611270htx,htx,KamaUf00,def_pct,12%,,,,,
player,201611270htx,htx,KamaUf00,special_teams,1,,,,,
player,201611270htx,htx,KamaUf00,st_pct,4%,,,,,
player,201611270htx,htx,MoorCo00,pos,FS,,,,,
player,201611270htx,htx,MoorCo00,offense,0,,,,,
player,201611270htx,htx,MoorCo00,off_pct,0%,,,,,
player,201611270htx,htx,MoorCo00,defense,2,,,,,
player,201611270htx,htx,MoorCo00,def_pct,4%,,,,,
player,201611270htx,htx,MoorCo00,special_teams,23,,,,,
player,201611270htx,htx,MoorCo00,st_pct,88%,,,,,
player,201611270htx,htx,DentAk00,pos,LB,,,,,
player,201611270htx,htx,DentAk00,offense,0,,,,,
player,201611270htx,htx,DentAk00,off_pct,0%,,,,,
player,201611270htx,htx,DentAk00,defense,1,,,,,
player,201611270htx,htx,DentAk00,def_pct,2%,,,,,
player,201611270htx,htx,DentAk00,special_teams,19,,,,,
player,201611270htx,htx,DentAk00,st_pct,73%,,,,,
player,201611270htx,htx,JameCh00,pos,CB,,,,,
player,201611270htx,htx,JameCh00,offense,0,,,,,
player,201611270htx,htx,JameCh00,off_pct,0%,,,,,
player,201611270htx,htx,JameCh00,defense,1,,,,,
player,201611270htx,htx,JameCh00,def_pct,2%,,,,,
player,201611270htx,htx,JameCh00,special_teams,11,,,,,
player,201611270htx,htx,JameCh00,st_pct,42%,,,,,
player,201611270htx,htx,JoneDo02,pos,FS,,,,,
player,201611270htx,htx,JoneDo02,offense,0,,,,,
player,201611270htx,htx,JoneDo02,off_pct,0%,,,,,
player,201611270htx,htx,JoneDo02,defense,0,,,,,
player,201611270htx,htx,JoneDo02,def_pct,0%,,,,,
player,201611270htx,htx,JoneDo02,special_teams,23,,,,,
player,201611270htx,htx,JoneDo02,st_pct,88%,,,,,
player,201611270htx,htx,PeteBr00,pos,LB,,,,,
player,201611270htx,htx,PeteBr00,offense,0,,,,,
player,201611270htx,htx,PeteBr00,off_pct,0%,,,,,
player,201611270htx,htx,PeteBr00,defense,0,,,,,
player,201611270htx,htx,PeteBr00,def_pct,0%,,,,,
player,201611270htx,htx,PeteBr00,special_teams,19,,,,,
player,201611270htx,htx,PeteBr00,st_pct,73%,,,,,
player,201611270htx,htx,NelsRo00,pos,CB,,,,,
player,201611270htx,htx,NelsRo00,offense,0,,,,,
player,201611270htx,htx,NelsRo00,off_pct,0%,,,,,
player,201611270htx,htx,NelsRo00,defense,0,,,,,
player,201611270htx,htx,NelsRo00,def_pct,0%,,,,,
player,201611270htx,htx,NelsRo00,special_teams,18,,,,,
player,201611270htx,htx,NelsRo00,st_pct,69%,,,,,
player,201611270htx,htx,LechSh20,pos,P,,,,,
player,201611270htx,htx,LechSh20,offense,0,,,,,
player,201611270htx,htx,LechSh20,off_pct,0%,,,,,
player,201611270htx,htx,LechSh20,defense,0,,,,,
player,201611270htx,htx,LechSh20,def_pct,0%,,,,,
player,201611270htx,htx,LechSh20,special_teams,8,,,,,
player,201611270htx,htx,LechSh20,st_pct,31%,,,,,
player,201611270htx,htx,WeekJo00,pos,LS,,,,,
player,201611270htx,htx,WeekJo00,offense,0,,,,,
player,201611270htx,htx,WeekJo00,off_pct,0%,,,,,
player,201611270htx,htx,WeekJo00,defense,0,,,,,
player,201611270htx,htx,WeekJo00,def_pct,0%,,,,,
player,201611270htx,htx,WeekJo00,special_teams,8,,,,,
player,201611270htx,htx,WeekJo00,st_pct,31%,,,,,
player,201611270htx,htx,novaknic01,pos,K,,,,,
player,201611270htx,htx,novaknic01,offense,0,,,,,
player,201611270htx,htx,novaknic01,off_pct,0%,,,,,
player,201611270htx,htx,novaknic01,defense,0,,,,,
player,201611270htx,htx,novaknic01,def_pct,0%,,,,,
player,201611270htx,htx,novaknic01,special_teams,7,,,,,
player,201611270htx,htx,novaknic01,st_pct,27%,,,,,
player,201611270htx,htx,BergTo00,pos,C,,,,,
player,201611270htx,htx,BergTo00,offense,0,,,,,
player,201611270htx,htx,BergTo00,off_pct,0%,,,,,
player,201611270htx,htx,BergTo00,defense,0,,,,,
player,201611270htx,htx,BergTo00,def_pct,0%,,,,,
player,201611270htx,htx,BergTo00,special_teams,3,,,,,
player,201611270htx,htx,BergTo00,st_pct,12%,,,,,
player,201611270htx,sdg,FlukDJ00,pos,G,,,,,
player,201611270htx,sdg,FlukDJ00,offense,56,,,,,
player,201611270htx,sdg,FlukDJ00,off_pct,100%,,,,,
player,201611270htx,sdg,FlukDJ00,defense,0,,,,,
player,201611270htx,sdg,FlukDJ00,def_pct,0%,,,,,
player,201611270htx,sdg,FlukDJ00,special_teams,4,,,,,
player,201611270htx,sdg,FlukDJ00,st_pct,15%,,,,,
player,201611270htx,sdg,DunlKi20,pos,T,,,,,
player,201611270htx,sdg,DunlKi20,offense,56,,,,,
player,201611270htx,sdg,DunlKi20,off_pct,100%,,,,,
player,201611270htx,sdg,DunlKi20,defense,0,,,,,
player,201611270htx,sdg,DunlKi20,def_pct,0%,,,,,
player,201611270htx,sdg,DunlKi20,special_teams,4,,,,,
player,201611270htx,sdg,DunlKi20,st_pct,15%,,,,,
player,201611270htx,sdg,FranOr00,pos,G,,,,,
player,201611270htx,sdg,FranOr00,offense,56,,,,,
player,201611270htx,sdg,FranOr00,off_pct,100%,,,,,
player,201611270htx,sdg,FranOr00,defense,0,,,,,
player,201611270htx,sdg,FranOr00,def_pct,0%,,,,,
player,201611270htx,sdg,FranOr00,special_teams,4,,,,,
player,201611270htx,sdg,FranOr00,st_pct,15%,,,,,
player,201611270htx,sdg,BarkJo00,pos,T,,,,,
player,201611270htx,sdg,BarkJo00,offense,56,,,,,
player,201611270htx,sdg,BarkJo00,off_pct,100%,,,,,
player,201611270htx,sdg,BarkJo00,defense,0,,,,,
player,201611270htx,sdg,BarkJo00,def_pct,0%,,,,,
player,201611270htx,sdg,BarkJo00,special_teams,4,,,,,
player,201611270htx,sdg,BarkJo00,st_pct,15%,,,,,
player,201611270htx,sdg,RivePh00,pos,QB,,,,,
player,201611270htx,sdg,RivePh00,offense,56,,,,,
player,201611270htx,sdg,RivePh00,off_pct,100%,,,,,
player,201611270htx,sdg,RivePh00,defense,0,,,,,
player,201611270htx,sdg,RivePh00,def_pct,0%,,,,,
player,201611270htx,sdg,RivePh00,special_teams,0,,,,,
player,201611270htx,sdg,RivePh00,st_pct,0%,,,,,
player,201611270htx,sdg,SlauMa20,pos,C,,,,,
player,201611270htx,sdg,SlauMa20,offense,56,,,,,
