game,2016,15,20161218,201612180kan,oti,"Tennessee Titans",19,kan,"Kansas City Chiefs",17
player,201612180kan,oti,BlakAn00,tackles_solo,5,,,,,
player,201612180kan,oti,BlakAn00,tackles_assists,0,,,,,
player,201612180kan,oti,BlakAn00,tackles_loss,1,,,,,
player,201612180kan,oti,BlakAn00,qb_hits,0,,,,,
player,201612180kan,oti,BlakAn00,fumbles_rec,0,,,,,
player,201612180kan,oti,BlakAn00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,BlakAn00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,BlakAn00,fumbles_forced,0,,,,,
player,201612180kan,oti,WoodAl99,def_int,0,,,,,
player,201612180kan,oti,WoodAl99,def_int_yds,0,,,,,
player,201612180kan,oti,WoodAl99,def_int_td,0,,,,,
player,201612180kan,oti,WoodAl99,def_int_long,0,,,,,
player,201612180kan,oti,WoodAl99,pass_defended,0,,,,,
player,201612180kan,oti,WoodAl99,sacks,0.0,,,,,
player,201612180kan,oti,WoodAl99,tackles_combined,5,,,,,
player,201612180kan,oti,WoodAl99,tackles_solo,4,,,,,
player,201612180kan,oti,WoodAl99,tackles_assists,1,,,,,
player,201612180kan,oti,WoodAl99,tackles_loss,0,,,,,
player,201612180kan,oti,WoodAl99,qb_hits,0,,,,,
player,201612180kan,oti,WoodAl99,fumbles_rec,0,,,,,
player,201612180kan,oti,WoodAl99,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,WoodAl99,fumbles_rec_td,0,,,,,
player,201612180kan,oti,WoodAl99,fumbles_forced,0,,,,,
player,201612180kan,oti,WoodWe20,def_int,0,,,,,
player,201612180kan,oti,WoodWe20,def_int_yds,0,,,,,
player,201612180kan,oti,WoodWe20,def_int_td,0,,,,,
player,201612180kan,oti,WoodWe20,def_int_long,0,,,,,
player,201612180kan,oti,WoodWe20,pass_defended,0,,,,,
player,201612180kan,oti,WoodWe20,sacks,0.0,,,,,
player,201612180kan,oti,WoodWe20,tackles_combined,5,,,,,
player,201612180kan,oti,WoodWe20,tackles_solo,4,,,,,
player,201612180kan,oti,WoodWe20,tackles_assists,1,,,,,
player,201612180kan,oti,WoodWe20,tackles_loss,1,,,,,
player,201612180kan,oti,WoodWe20,qb_hits,0,,,,,
player,201612180kan,oti,WoodWe20,fumbles_rec,0,,,,,
player,201612180kan,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201612180kan,oti,WoodWe20,fumbles_forced,0,,,,,
player,201612180kan,oti,JohnAu01,def_int,0,,,,,
player,201612180kan,oti,JohnAu01,def_int_yds,0,,,,,
player,201612180kan,oti,JohnAu01,def_int_td,0,,,,,
player,201612180kan,oti,JohnAu01,def_int_long,0,,,,,
player,201612180kan,oti,JohnAu01,pass_defended,0,,,,,
player,201612180kan,oti,JohnAu01,sacks,0.0,,,,,
player,201612180kan,oti,JohnAu01,tackles_combined,4,,,,,
player,201612180kan,oti,JohnAu01,tackles_solo,2,,,,,
player,201612180kan,oti,JohnAu01,tackles_assists,2,,,,,
player,201612180kan,oti,JohnAu01,tackles_loss,0,,,,,
player,201612180kan,oti,JohnAu01,qb_hits,0,,,,,
player,201612180kan,oti,JohnAu01,fumbles_rec,0,,,,,
player,201612180kan,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201612180kan,oti,JohnAu01,fumbles_forced,0,,,,,
player,201612180kan,oti,McCaBr99,def_int,0,,,,,
player,201612180kan,oti,McCaBr99,def_int_yds,0,,,,,
player,201612180kan,oti,McCaBr99,def_int_td,0,,,,,
player,201612180kan,oti,McCaBr99,def_int_long,0,,,,,
player,201612180kan,oti,McCaBr99,pass_defended,2,,,,,
player,201612180kan,oti,McCaBr99,sacks,0.0,,,,,
player,201612180kan,oti,McCaBr99,tackles_combined,4,,,,,
player,201612180kan,oti,McCaBr99,tackles_solo,4,,,,,
player,201612180kan,oti,McCaBr99,tackles_assists,0,,,,,
player,201612180kan,oti,McCaBr99,tackles_loss,0,,,,,
player,201612180kan,oti,McCaBr99,qb_hits,0,,,,,
player,201612180kan,oti,McCaBr99,fumbles_rec,0,,,,,
player,201612180kan,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201612180kan,oti,McCaBr99,fumbles_forced,0,,,,,
player,201612180kan,oti,ByarKe01,def_int,0,,,,,
player,201612180kan,oti,ByarKe01,def_int_yds,0,,,,,
player,201612180kan,oti,ByarKe01,def_int_td,0,,,,,
player,201612180kan,oti,ByarKe01,def_int_long,0,,,,,
player,201612180kan,oti,ByarKe01,pass_defended,0,,,,,
player,201612180kan,oti,ByarKe01,sacks,0.0,,,,,
player,201612180kan,oti,ByarKe01,tackles_combined,3,,,,,
player,201612180kan,oti,ByarKe01,tackles_solo,3,,,,,
player,201612180kan,oti,ByarKe01,tackles_assists,0,,,,,
player,201612180kan,oti,ByarKe01,tackles_loss,0,,,,,
player,201612180kan,oti,ByarKe01,qb_hits,0,,,,,
player,201612180kan,oti,ByarKe01,fumbles_rec,0,,,,,
player,201612180kan,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201612180kan,oti,ByarKe01,fumbles_forced,0,,,,,
player,201612180kan,oti,CaseJu00,def_int,0,,,,,
player,201612180kan,oti,CaseJu00,def_int_yds,0,,,,,
player,201612180kan,oti,CaseJu00,def_int_td,0,,,,,
player,201612180kan,oti,CaseJu00,def_int_long,0,,,,,
player,201612180kan,oti,CaseJu00,pass_defended,0,,,,,
player,201612180kan,oti,CaseJu00,sacks,0.0,,,,,
player,201612180kan,oti,CaseJu00,tackles_combined,3,,,,,
player,201612180kan,oti,CaseJu00,tackles_solo,2,,,,,
player,201612180kan,oti,CaseJu00,tackles_assists,1,,,,,
player,201612180kan,oti,CaseJu00,tackles_loss,1,,,,,
player,201612180kan,oti,CaseJu00,qb_hits,0,,,,,
player,201612180kan,oti,CaseJu00,fumbles_rec,0,,,,,
player,201612180kan,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,CaseJu00,fumbles_forced,0,,,,,
player,201612180kan,oti,WillAv00,def_int,0,,,,,
player,201612180kan,oti,WillAv00,def_int_yds,0,,,,,
player,201612180kan,oti,WillAv00,def_int_td,0,,,,,
player,201612180kan,oti,WillAv00,def_int_long,0,,,,,
player,201612180kan,oti,WillAv00,pass_defended,0,,,,,
player,201612180kan,oti,WillAv00,sacks,0.0,,,,,
player,201612180kan,oti,WillAv00,tackles_combined,3,,,,,
player,201612180kan,oti,WillAv00,tackles_solo,3,,,,,
player,201612180kan,oti,WillAv00,tackles_assists,0,,,,,
player,201612180kan,oti,WillAv00,tackles_loss,0,,,,,
player,201612180kan,oti,WillAv00,qb_hits,1,,,,,
player,201612180kan,oti,WillAv00,fumbles_rec,0,,,,,
player,201612180kan,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,WillAv00,fumbles_forced,0,,,,,
player,201612180kan,oti,AndrAn00,def_int,0,,,,,
player,201612180kan,oti,AndrAn00,def_int_yds,0,,,,,
player,201612180kan,oti,AndrAn00,def_int_td,0,,,,,
player,201612180kan,oti,AndrAn00,def_int_long,0,,,,,
player,201612180kan,oti,AndrAn00,pass_defended,0,,,,,
player,201612180kan,oti,AndrAn00,sacks,0.0,,,,,
player,201612180kan,oti,AndrAn00,tackles_combined,2,,,,,
player,201612180kan,oti,AndrAn00,tackles_solo,1,,,,,
player,201612180kan,oti,AndrAn00,tackles_assists,1,,,,,
player,201612180kan,oti,AndrAn00,tackles_loss,0,,,,,
player,201612180kan,oti,AndrAn00,qb_hits,0,,,,,
player,201612180kan,oti,AndrAn00,fumbles_rec,0,,,,,
player,201612180kan,oti,AndrAn00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,AndrAn00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,AndrAn00,fumbles_forced,0,,,,,
player,201612180kan,oti,StafDa00,def_int,0,,,,,
player,201612180kan,oti,StafDa00,def_int_yds,0,,,,,
player,201612180kan,oti,StafDa00,def_int_td,0,,,,,
player,201612180kan,oti,StafDa00,def_int_long,0,,,,,
player,201612180kan,oti,StafDa00,pass_defended,0,,,,,
player,201612180kan,oti,StafDa00,sacks,0.0,,,,,
player,201612180kan,oti,StafDa00,tackles_combined,2,,,,,
player,201612180kan,oti,StafDa00,tackles_solo,2,,,,,
player,201612180kan,oti,StafDa00,tackles_assists,0,,,,,
player,201612180kan,oti,StafDa00,tackles_loss,0,,,,,
player,201612180kan,oti,StafDa00,qb_hits,0,,,,,
player,201612180kan,oti,StafDa00,fumbles_rec,0,,,,,
player,201612180kan,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,StafDa00,fumbles_forced,0,,,,,
player,201612180kan,oti,WallAa00,def_int,0,,,,,
player,201612180kan,oti,WallAa00,def_int_yds,0,,,,,
player,201612180kan,oti,WallAa00,def_int_td,0,,,,,
player,201612180kan,oti,WallAa00,def_int_long,0,,,,,
player,201612180kan,oti,WallAa00,pass_defended,0,,,,,
player,201612180kan,oti,WallAa00,sacks,0.0,,,,,
player,201612180kan,oti,WallAa00,tackles_combined,2,,,,,
player,201612180kan,oti,WallAa00,tackles_solo,2,,,,,
player,201612180kan,oti,WallAa00,tackles_assists,0,,,,,
player,201612180kan,oti,WallAa00,tackles_loss,0,,,,,
player,201612180kan,oti,WallAa00,qb_hits,0,,,,,
player,201612180kan,oti,WallAa00,fumbles_rec,0,,,,,
player,201612180kan,oti,WallAa00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,WallAa00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,WallAa00,fumbles_forced,0,,,,,
player,201612180kan,oti,AbdeMe00,def_int,0,,,,,
player,201612180kan,oti,AbdeMe00,def_int_yds,0,,,,,
player,201612180kan,oti,AbdeMe00,def_int_td,0,,,,,
player,201612180kan,oti,AbdeMe00,def_int_long,0,,,,,
player,201612180kan,oti,AbdeMe00,pass_defended,0,,,,,
player,201612180kan,oti,AbdeMe00,sacks,0.0,,,,,
player,201612180kan,oti,AbdeMe00,tackles_combined,1,,,,,
player,201612180kan,oti,AbdeMe00,tackles_solo,1,,,,,
player,201612180kan,oti,AbdeMe00,tackles_assists,0,,,,,
player,201612180kan,oti,AbdeMe00,tackles_loss,0,,,,,
player,201612180kan,oti,AbdeMe00,qb_hits,0,,,,,
player,201612180kan,oti,AbdeMe00,fumbles_rec,0,,,,,
player,201612180kan,oti,AbdeMe00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,AbdeMe00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,AbdeMe00,fumbles_forced,0,,,,,
player,201612180kan,oti,JohnRa98,def_int,0,,,,,
player,201612180kan,oti,JohnRa98,def_int_yds,0,,,,,
player,201612180kan,oti,JohnRa98,def_int_td,0,,,,,
player,201612180kan,oti,JohnRa98,def_int_long,0,,,,,
player,201612180kan,oti,JohnRa98,pass_defended,0,,,,,
player,201612180kan,oti,JohnRa98,sacks,0.0,,,,,
player,201612180kan,oti,JohnRa98,tackles_combined,1,,,,,
player,201612180kan,oti,JohnRa98,tackles_solo,1,,,,,
player,201612180kan,oti,JohnRa98,tackles_assists,0,,,,,
player,201612180kan,oti,JohnRa98,tackles_loss,0,,,,,
player,201612180kan,oti,JohnRa98,qb_hits,0,,,,,
player,201612180kan,oti,JohnRa98,fumbles_rec,0,,,,,
player,201612180kan,oti,JohnRa98,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,JohnRa98,fumbles_rec_td,0,,,,,
player,201612180kan,oti,JohnRa98,fumbles_forced,0,,,,,
player,201612180kan,oti,KlugKa00,def_int,0,,,,,
player,201612180kan,oti,KlugKa00,def_int_yds,0,,,,,
player,201612180kan,oti,KlugKa00,def_int_td,0,,,,,
player,201612180kan,oti,KlugKa00,def_int_long,0,,,,,
player,201612180kan,oti,KlugKa00,pass_defended,0,,,,,
player,201612180kan,oti,KlugKa00,sacks,0.0,,,,,
player,201612180kan,oti,KlugKa00,tackles_combined,1,,,,,
player,201612180kan,oti,KlugKa00,tackles_solo,0,,,,,
player,201612180kan,oti,KlugKa00,tackles_assists,1,,,,,
player,201612180kan,oti,KlugKa00,tackles_loss,0,,,,,
player,201612180kan,oti,KlugKa00,qb_hits,0,,,,,
player,201612180kan,oti,KlugKa00,fumbles_rec,0,,,,,
player,201612180kan,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,KlugKa00,fumbles_forced,0,,,,,
player,201612180kan,oti,MorgDe99,def_int,0,,,,,
player,201612180kan,oti,MorgDe99,def_int_yds,0,,,,,
player,201612180kan,oti,MorgDe99,def_int_td,0,,,,,
player,201612180kan,oti,MorgDe99,def_int_long,0,,,,,
player,201612180kan,oti,MorgDe99,pass_defended,0,,,,,
player,201612180kan,oti,MorgDe99,sacks,0.0,,,,,
player,201612180kan,oti,MorgDe99,tackles_combined,1,,,,,
player,201612180kan,oti,MorgDe99,tackles_solo,1,,,,,
player,201612180kan,oti,MorgDe99,tackles_assists,0,,,,,
player,201612180kan,oti,MorgDe99,tackles_loss,0,,,,,
player,201612180kan,oti,MorgDe99,qb_hits,0,,,,,
player,201612180kan,oti,MorgDe99,fumbles_rec,0,,,,,
player,201612180kan,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201612180kan,oti,MorgDe99,fumbles_forced,0,,,,,
player,201612180kan,oti,PalmNa01,def_int,0,,,,,
player,201612180kan,oti,PalmNa01,def_int_yds,0,,,,,
player,201612180kan,oti,PalmNa01,def_int_td,0,,,,,
player,201612180kan,oti,PalmNa01,def_int_long,0,,,,,
player,201612180kan,oti,PalmNa01,pass_defended,0,,,,,
player,201612180kan,oti,PalmNa01,sacks,0.0,,,,,
player,201612180kan,oti,PalmNa01,tackles_combined,1,,,,,
player,201612180kan,oti,PalmNa01,tackles_solo,0,,,,,
player,201612180kan,oti,PalmNa01,tackles_assists,1,,,,,
player,201612180kan,oti,PalmNa01,tackles_loss,0,,,,,
player,201612180kan,oti,PalmNa01,qb_hits,0,,,,,
player,201612180kan,oti,PalmNa01,fumbles_rec,0,,,,,
player,201612180kan,oti,PalmNa01,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,PalmNa01,fumbles_rec_td,0,,,,,
player,201612180kan,oti,PalmNa01,fumbles_forced,0,,,,,
player,201612180kan,oti,SearDa00,def_int,0,,,,,
player,201612180kan,oti,SearDa00,def_int_yds,0,,,,,
player,201612180kan,oti,SearDa00,def_int_td,0,,,,,
player,201612180kan,oti,SearDa00,def_int_long,0,,,,,
player,201612180kan,oti,SearDa00,pass_defended,0,,,,,
player,201612180kan,oti,SearDa00,sacks,0.0,,,,,
player,201612180kan,oti,SearDa00,tackles_combined,1,,,,,
player,201612180kan,oti,SearDa00,tackles_solo,1,,,,,
player,201612180kan,oti,SearDa00,tackles_assists,0,,,,,
player,201612180kan,oti,SearDa00,tackles_loss,0,,,,,
player,201612180kan,oti,SearDa00,qb_hits,0,,,,,
player,201612180kan,oti,SearDa00,fumbles_rec,0,,,,,
player,201612180kan,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,SearDa00,fumbles_forced,0,,,,,
player,201612180kan,oti,StapJu00,def_int,0,,,,,
player,201612180kan,oti,StapJu00,def_int_yds,0,,,,,
player,201612180kan,oti,StapJu00,def_int_td,0,,,,,
player,201612180kan,oti,StapJu00,def_int_long,0,,,,,
player,201612180kan,oti,StapJu00,pass_defended,0,,,,,
player,201612180kan,oti,StapJu00,sacks,0.0,,,,,
player,201612180kan,oti,StapJu00,tackles_combined,1,,,,,
player,201612180kan,oti,StapJu00,tackles_solo,1,,,,,
player,201612180kan,oti,StapJu00,tackles_assists,0,,,,,
player,201612180kan,oti,StapJu00,tackles_loss,0,,,,,
player,201612180kan,oti,StapJu00,qb_hits,0,,,,,
player,201612180kan,oti,StapJu00,fumbles_rec,0,,,,,
player,201612180kan,oti,StapJu00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,StapJu00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,StapJu00,fumbles_forced,0,,,,,
player,201612180kan,oti,SupePh00,def_int,0,,,,,
player,201612180kan,oti,SupePh00,def_int_yds,0,,,,,
player,201612180kan,oti,SupePh00,def_int_td,0,,,,,
player,201612180kan,oti,SupePh00,def_int_long,0,,,,,
player,201612180kan,oti,SupePh00,pass_defended,0,,,,,
player,201612180kan,oti,SupePh00,sacks,0.0,,,,,
player,201612180kan,oti,SupePh00,tackles_combined,1,,,,,
player,201612180kan,oti,SupePh00,tackles_solo,1,,,,,
player,201612180kan,oti,SupePh00,tackles_assists,0,,,,,
player,201612180kan,oti,SupePh00,tackles_loss,0,,,,,
player,201612180kan,oti,SupePh00,qb_hits,0,,,,,
player,201612180kan,oti,SupePh00,fumbles_rec,0,,,,,
player,201612180kan,oti,SupePh00,fumbles_rec_yds,0,,,,,
player,201612180kan,oti,SupePh00,fumbles_rec_td,0,,,,,
player,201612180kan,oti,SupePh00,fumbles_forced,0,,,,,
player,201612180kan,kan,ParkRo01,def_int,1,,,,,
player,201612180kan,kan,ParkRo01,def_int_yds,1,,,,,
player,201612180kan,kan,ParkRo01,def_int_td,0,,,,,
player,201612180kan,kan,ParkRo01,def_int_long,1,,,,,
player,201612180kan,kan,ParkRo01,pass_defended,1,,,,,
player,201612180kan,kan,ParkRo01,sacks,0.0,,,,,
player,201612180kan,kan,ParkRo01,tackles_combined,9,,,,,
player,201612180kan,kan,ParkRo01,tackles_solo,9,,,,,
player,201612180kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201612180kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201612180kan,kan,ParkRo01,qb_hits,0,,,,,
player,201612180kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201612180kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201612180kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201612180kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201612180kan,kan,PoexDo00,def_int,0,,,,,
player,201612180kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201612180kan,kan,PoexDo00,def_int_td,0,,,,,
player,201612180kan,kan,PoexDo00,def_int_long,0,,,,,
player,201612180kan,kan,PoexDo00,pass_defended,0,,,,,
player,201612180kan,kan,PoexDo00,sacks,1.0,,,,,
player,201612180kan,kan,PoexDo00,tackles_combined,1,,,,,
player,201612180kan,kan,PoexDo00,tackles_solo,1,,,,,
player,201612180kan,kan,PoexDo00,tackles_assists,0,,,,,
player,201612180kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201612180kan,kan,PoexDo00,qb_hits,0,,,,,
player,201612180kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201612180kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201612180kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201612180kan,kan,PoexDo00,fumbles_forced,1,,,,,
player,201612180kan,kan,BerrEr99,def_int,0,,,,,
player,201612180kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201612180kan,kan,BerrEr99,def_int_td,0,,,,,
player,201612180kan,kan,BerrEr99,def_int_long,0,,,,,
player,201612180kan,kan,BerrEr99,pass_defended,0,,,,,
player,201612180kan,kan,BerrEr99,sacks,0.0,,,,,
player,201612180kan,kan,BerrEr99,tackles_combined,11,,,,,
player,201612180kan,kan,BerrEr99,tackles_solo,10,,,,,
player,201612180kan,kan,BerrEr99,tackles_assists,1,,,,,
player,201612180kan,kan,BerrEr99,tackles_loss,1,,,,,
player,201612180kan,kan,BerrEr99,qb_hits,0,,,,,
player,201612180kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201612180kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201612180kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201612180kan,kan,BerrEr99,fumbles_forced,1,,,,,
player,201612180kan,kan,NelsSt01,def_int,0,,,,,
player,201612180kan,kan,NelsSt01,def_int_yds,0,,,,,
player,201612180kan,kan,NelsSt01,def_int_td,0,,,,,
player,201612180kan,kan,NelsSt01,def_int_long,0,,,,,
player,201612180kan,kan,NelsSt01,pass_defended,1,,,,,
player,201612180kan,kan,NelsSt01,sacks,0.0,,,,,
player,201612180kan,kan,NelsSt01,tackles_combined,8,,,,,
player,201612180kan,kan,NelsSt01,tackles_solo,7,,,,,
player,201612180kan,kan,NelsSt01,tackles_assists,1,,,,,
player,201612180kan,kan,NelsSt01,tackles_loss,1,,,,,
player,201612180kan,kan,NelsSt01,qb_hits,0,,,,,
player,201612180kan,kan,NelsSt01,fumbles_rec,0,,,,,
player,201612180kan,kan,NelsSt01,fumbles_rec_yds,0,,,,,
player,201612180kan,kan,NelsSt01,fumbles_rec_td,0,,,,,
player,201612180kan,kan,NelsSt01,fumbles_forced,0,,,,,
player,201612180kan,kan,WilsRa00,def_int,0,,,,,
player,201612180kan,kan,WilsRa00,def_int_yds,0,,,,,
player,201612180kan,kan,WilsRa00,def_int_td,0,,,,,
player,201612180kan,kan,WilsRa00,def_int_long,0,,,,,
player,201612180kan,kan,WilsRa00,pass_defended,0,,,,,
player,201612180kan,kan,WilsRa00,sacks,0.0,,,,,
player,201612180kan,kan,WilsRa00,tackles_combined,7,,,,,
player,201612180kan,kan,WilsRa00,tackles_solo,7,,,,,
player,201612180kan,kan,WilsRa00,tackles_assists,0,,,,,
player,201612180kan,kan,WilsRa00,tackles_loss,0,,,,,
player,201612180kan,kan,WilsRa00,qb_hits,0,,,,,
player,201612180kan,kan,WilsRa00,fumbles_rec,1,,,,,
player,201612180kan,kan,WilsRa00,fumbles_rec_yds,0,,,,,
player,201612180kan,kan,WilsRa00,fumbles_rec_td,0,,,,,
player,201612180kan,kan,WilsRa00,fumbles_forced,0,,,,,
player,201612180kan,kan,AlexD.00,def_int,0,,,,,
player,201612180kan,kan,AlexD.00,def_int_yds,0,,,,,
player,201612180kan,kan,AlexD.00,def_int_td,0,,,,,
player,201612180kan,kan,AlexD.00,def_int_long,0,,,,,
player,201612180kan,kan,AlexD.00,pass_defended,0,,,,,
player,201612180kan,kan,AlexD.00,sacks,0.0,,,,,
player,201612180kan,kan,AlexD.00,tackles_combined,4,,,,,
player,201612180kan,kan,AlexD.00,tackles_solo,4,,,,,
player,201612180kan,kan,AlexD.00,tackles_assists,0,,,,,
player,201612180kan,kan,AlexD.00,tackles_loss,0,,,,,
player,201612180kan,kan,AlexD.00,qb_hits,0,,,,,
player,201612180kan,kan,AlexD.00,fumbles_rec,0,,,,,
player,201612180kan,kan,AlexD.00,fumbles_rec_yds,0,,,,,
player,201612180kan,kan,AlexD.00,fumbles_rec_td,0,,,,,
player,201612180kan,kan,AlexD.00,fumbles_forced,0,,,,,
player,201612180kan,kan,MitcTe00,def_int,0,,,,,
player,201612180kan,kan,MitcTe00,def_int_yds,0,,,,,
player,201612180kan,kan,MitcTe00,def_int_td,0,,,,,
player,201612180kan,kan,MitcTe00,def_int_long,0,,,,,
player,201612180kan,kan,MitcTe00,pass_defended,3,,,,,
player,201612180kan,kan,MitcTe00,sacks,0.0,,,,,
player,201612180kan,kan,MitcTe00,tackles_combined,2,,,,,
player,201612180kan,kan,MitcTe00,tackles_solo,1,,,,,
player,201612180kan,kan,MitcTe00,tackles_assists,1,,,,,
player,201612180kan,kan,MitcTe00,tackles_loss,0,,,,,
player,201612180kan,kan,MitcTe00,qb_hits,0,,,,,
player,201612180kan,kan,MitcTe00,fumbles_rec,0,,,,,
player,201612180kan,kan,MitcTe00,fumbles_rec_yds,0,,,,,
player,201612180kan,kan,MitcTe00,fumbles_rec_td,0,,,,,
player,201612180kan,kan,MitcTe00,fumbles_forced,0,,,,,
player,201612180kan,kan,PeteMa00,def_int,0,,,,,
player,201612180kan,kan,PeteMa00,def_int_yds,0,,,,,
player,201612180kan,kan,PeteMa00,def_int_td,0,,,,,
player,201612180kan,kan,PeteMa00,def_int_long,0,,,,,
player,201612180kan,kan,PeteMa00,pass_defended,0,,,,,
player,201612180kan,kan,PeteMa00,sacks,0.0,,,,,
player,201612180kan,kan,PeteMa00,tackles_combined,2,,,,,
player,201612180kan,kan,PeteMa00,tackles_solo,2,,,,,
player,201612180kan,kan,PeteMa00,tackles_assists,0,,,,,
player,201612180kan,kan,PeteMa00,tackles_loss,0,,,,,
player,201612180kan,kan,PeteMa00,qb_hits,0,,,,,
player,201612180kan,kan,PeteMa00,fumbles_rec,0,,,,,
player,201612180kan,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201612180kan,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201612180kan,kan,PeteMa00,fumbles_forced,0,,,,,
player,201612180kan,kan,SherAn00,def_int,0,,,,,
player,201612180kan,kan,SherAn00,def_int_yds,0,,,,,
player,201612180kan,kan,SherAn00,def_int_td,0,,,,,
player,201612180kan,kan,SherAn00,def_int_long,0,,,,,
player,201612180kan,kan,SherAn00,pass_defended,0,,,,,
player,201612180kan,kan,SherAn00,sacks,0.0,,,,,
player,201612180kan,kan,SherAn00,tackles_combined,2,,,,,
player,201612180kan,kan,SherAn00,tackles_solo,2,,,,,
player,201612180kan,kan,SherAn00,tackles_assists,0,,,,,
player,201612180kan,kan,SherAn00,tackles_loss,0,,,,,
player,201612180kan,kan,SherAn00,qb_hits,0,,,,,
player,201612180kan,kan,SherAn00,fumbles_rec,0,,,,,
player,201612180kan,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201612180kan,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201612180kan,kan,SherAn00,fumbles_forced,0,,,,,
player,201612180kan,kan,SoreDa01,def_int,0,,,,,
player,201612180kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201612180kan,kan,SoreDa01,def_int_td,0,,,,,
player,201612180kan,kan,SoreDa01,def_int_long,0,,,,,
player,201612180kan,kan,SoreDa01,pass_defended,0,,,,,
player,201612180kan,kan,SoreDa01,sacks,0.0,,,,,
player,201612180kan,kan,SoreDa01,tackles_combined,2,,,,,
player,201612180kan,kan,SoreDa01,tackles_solo,2,,,,,
player,201612180kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201612180kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201612180kan,kan,SoreDa01,qb_hits,0,,,,,
player,201612180kan,kan,SoreDa01,fumbles_rec,1,,,,,
player,201612180kan,kan,SoreDa01,fumbles_rec_yds,55,,,,,
player,201612180kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201612180kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201612180kan,kan,HaliTa20,def_int,0,,,,,
player,201612180kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201612180kan,kan,HaliTa20,def_int_td,0,,,,,
player,201612180kan,kan,HaliTa20,def_int_long,0,,,,,
player,201612180kan,kan,HaliTa20,pass_defended,0,,,,,
player,201612180kan,kan,HaliTa20,sacks,0.0,,,,,
player,201612180kan,kan,HaliTa20,tackles_combined,1,,,,,
player,201612180kan,kan,HaliTa20,tackles_solo,0,,,,,
player,201612180kan,kan,HaliTa20,tackles_assists,1,,,,,
