game,2016,15,20161218,201612180nyg,det,"Detroit Lions",6,nyg,"New York Giants",17
player,201612180nyg,det,ByneJo00,tackles_assists,4,,,,,
player,201612180nyg,det,ByneJo00,tackles_loss,0,,,,,
player,201612180nyg,det,ByneJo00,qb_hits,0,,,,,
player,201612180nyg,det,ByneJo00,fumbles_rec,0,,,,,
player,201612180nyg,det,ByneJo00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,ByneJo00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,ByneJo00,fumbles_forced,0,,,,,
player,201612180nyg,det,HydeKe01,def_int,0,,,,,
player,201612180nyg,det,HydeKe01,def_int_yds,0,,,,,
player,201612180nyg,det,HydeKe01,def_int_td,0,,,,,
player,201612180nyg,det,HydeKe01,def_int_long,0,,,,,
player,201612180nyg,det,HydeKe01,pass_defended,0,,,,,
player,201612180nyg,det,HydeKe01,sacks,0.0,,,,,
player,201612180nyg,det,HydeKe01,tackles_combined,5,,,,,
player,201612180nyg,det,HydeKe01,tackles_solo,1,,,,,
player,201612180nyg,det,HydeKe01,tackles_assists,4,,,,,
player,201612180nyg,det,HydeKe01,tackles_loss,0,,,,,
player,201612180nyg,det,HydeKe01,qb_hits,0,,,,,
player,201612180nyg,det,HydeKe01,fumbles_rec,0,,,,,
player,201612180nyg,det,HydeKe01,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,HydeKe01,fumbles_rec_td,0,,,,,
player,201612180nyg,det,HydeKe01,fumbles_forced,0,,,,,
player,201612180nyg,det,JackAs00,def_int,0,,,,,
player,201612180nyg,det,JackAs00,def_int_yds,0,,,,,
player,201612180nyg,det,JackAs00,def_int_td,0,,,,,
player,201612180nyg,det,JackAs00,def_int_long,0,,,,,
player,201612180nyg,det,JackAs00,pass_defended,1,,,,,
player,201612180nyg,det,JackAs00,sacks,0.0,,,,,
player,201612180nyg,det,JackAs00,tackles_combined,5,,,,,
player,201612180nyg,det,JackAs00,tackles_solo,3,,,,,
player,201612180nyg,det,JackAs00,tackles_assists,2,,,,,
player,201612180nyg,det,JackAs00,tackles_loss,0,,,,,
player,201612180nyg,det,JackAs00,qb_hits,0,,,,,
player,201612180nyg,det,JackAs00,fumbles_rec,0,,,,,
player,201612180nyg,det,JackAs00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,JackAs00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,JackAs00,fumbles_forced,0,,,,,
player,201612180nyg,det,ThorKh00,def_int,0,,,,,
player,201612180nyg,det,ThorKh00,def_int_yds,0,,,,,
player,201612180nyg,det,ThorKh00,def_int_td,0,,,,,
player,201612180nyg,det,ThorKh00,def_int_long,0,,,,,
player,201612180nyg,det,ThorKh00,pass_defended,0,,,,,
player,201612180nyg,det,ThorKh00,sacks,0.0,,,,,
player,201612180nyg,det,ThorKh00,tackles_combined,4,,,,,
player,201612180nyg,det,ThorKh00,tackles_solo,3,,,,,
player,201612180nyg,det,ThorKh00,tackles_assists,1,,,,,
player,201612180nyg,det,ThorKh00,tackles_loss,0,,,,,
player,201612180nyg,det,ThorKh00,qb_hits,0,,,,,
player,201612180nyg,det,ThorKh00,fumbles_rec,0,,,,,
player,201612180nyg,det,ThorKh00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,ThorKh00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,ThorKh00,fumbles_forced,0,,,,,
player,201612180nyg,det,NgatHa20,def_int,0,,,,,
player,201612180nyg,det,NgatHa20,def_int_yds,0,,,,,
player,201612180nyg,det,NgatHa20,def_int_td,0,,,,,
player,201612180nyg,det,NgatHa20,def_int_long,0,,,,,
player,201612180nyg,det,NgatHa20,pass_defended,0,,,,,
player,201612180nyg,det,NgatHa20,sacks,0.0,,,,,
player,201612180nyg,det,NgatHa20,tackles_combined,3,,,,,
player,201612180nyg,det,NgatHa20,tackles_solo,1,,,,,
player,201612180nyg,det,NgatHa20,tackles_assists,2,,,,,
player,201612180nyg,det,NgatHa20,tackles_loss,0,,,,,
player,201612180nyg,det,NgatHa20,qb_hits,0,,,,,
player,201612180nyg,det,NgatHa20,fumbles_rec,0,,,,,
player,201612180nyg,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201612180nyg,det,NgatHa20,fumbles_forced,0,,,,,
player,201612180nyg,det,KillMi00,def_int,0,,,,,
player,201612180nyg,det,KillMi00,def_int_yds,0,,,,,
player,201612180nyg,det,KillMi00,def_int_td,0,,,,,
player,201612180nyg,det,KillMi00,def_int_long,0,,,,,
player,201612180nyg,det,KillMi00,pass_defended,0,,,,,
player,201612180nyg,det,KillMi00,sacks,0.0,,,,,
player,201612180nyg,det,KillMi00,tackles_combined,2,,,,,
player,201612180nyg,det,KillMi00,tackles_solo,1,,,,,
player,201612180nyg,det,KillMi00,tackles_assists,1,,,,,
player,201612180nyg,det,KillMi00,tackles_loss,0,,,,,
player,201612180nyg,det,KillMi00,qb_hits,0,,,,,
player,201612180nyg,det,KillMi00,fumbles_rec,0,,,,,
player,201612180nyg,det,KillMi00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,KillMi00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,KillMi00,fumbles_forced,0,,,,,
player,201612180nyg,det,LawsNe00,def_int,0,,,,,
player,201612180nyg,det,LawsNe00,def_int_yds,0,,,,,
player,201612180nyg,det,LawsNe00,def_int_td,0,,,,,
player,201612180nyg,det,LawsNe00,def_int_long,0,,,,,
player,201612180nyg,det,LawsNe00,pass_defended,0,,,,,
player,201612180nyg,det,LawsNe00,sacks,0.0,,,,,
player,201612180nyg,det,LawsNe00,tackles_combined,2,,,,,
player,201612180nyg,det,LawsNe00,tackles_solo,2,,,,,
player,201612180nyg,det,LawsNe00,tackles_assists,0,,,,,
player,201612180nyg,det,LawsNe00,tackles_loss,0,,,,,
player,201612180nyg,det,LawsNe00,qb_hits,0,,,,,
player,201612180nyg,det,LawsNe00,fumbles_rec,0,,,,,
player,201612180nyg,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,LawsNe00,fumbles_forced,0,,,,,
player,201612180nyg,det,QuinGl99,def_int,0,,,,,
player,201612180nyg,det,QuinGl99,def_int_yds,0,,,,,
player,201612180nyg,det,QuinGl99,def_int_td,0,,,,,
player,201612180nyg,det,QuinGl99,def_int_long,0,,,,,
player,201612180nyg,det,QuinGl99,pass_defended,0,,,,,
player,201612180nyg,det,QuinGl99,sacks,0.0,,,,,
player,201612180nyg,det,QuinGl99,tackles_combined,2,,,,,
player,201612180nyg,det,QuinGl99,tackles_solo,2,,,,,
player,201612180nyg,det,QuinGl99,tackles_assists,0,,,,,
player,201612180nyg,det,QuinGl99,tackles_loss,0,,,,,
player,201612180nyg,det,QuinGl99,qb_hits,0,,,,,
player,201612180nyg,det,QuinGl99,fumbles_rec,0,,,,,
player,201612180nyg,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201612180nyg,det,QuinGl99,fumbles_forced,0,,,,,
player,201612180nyg,det,WalkTy00,def_int,0,,,,,
player,201612180nyg,det,WalkTy00,def_int_yds,0,,,,,
player,201612180nyg,det,WalkTy00,def_int_td,0,,,,,
player,201612180nyg,det,WalkTy00,def_int_long,0,,,,,
player,201612180nyg,det,WalkTy00,pass_defended,0,,,,,
player,201612180nyg,det,WalkTy00,sacks,0.0,,,,,
player,201612180nyg,det,WalkTy00,tackles_combined,2,,,,,
player,201612180nyg,det,WalkTy00,tackles_solo,2,,,,,
player,201612180nyg,det,WalkTy00,tackles_assists,0,,,,,
player,201612180nyg,det,WalkTy00,tackles_loss,1,,,,,
player,201612180nyg,det,WalkTy00,qb_hits,0,,,,,
player,201612180nyg,det,WalkTy00,fumbles_rec,0,,,,,
player,201612180nyg,det,WalkTy00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,WalkTy00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,WalkTy00,fumbles_forced,0,,,,,
player,201612180nyg,det,CareDo00,def_int,0,,,,,
player,201612180nyg,det,CareDo00,def_int_yds,0,,,,,
player,201612180nyg,det,CareDo00,def_int_td,0,,,,,
player,201612180nyg,det,CareDo00,def_int_long,0,,,,,
player,201612180nyg,det,CareDo00,pass_defended,0,,,,,
player,201612180nyg,det,CareDo00,sacks,0.0,,,,,
player,201612180nyg,det,CareDo00,tackles_combined,1,,,,,
player,201612180nyg,det,CareDo00,tackles_solo,1,,,,,
player,201612180nyg,det,CareDo00,tackles_assists,0,,,,,
player,201612180nyg,det,CareDo00,tackles_loss,0,,,,,
player,201612180nyg,det,CareDo00,qb_hits,0,,,,,
player,201612180nyg,det,CareDo00,fumbles_rec,0,,,,,
player,201612180nyg,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,CareDo00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,CareDo00,fumbles_forced,0,,,,,
player,201612180nyg,det,CopeBr00,def_int,0,,,,,
player,201612180nyg,det,CopeBr00,def_int_yds,0,,,,,
player,201612180nyg,det,CopeBr00,def_int_td,0,,,,,
player,201612180nyg,det,CopeBr00,def_int_long,0,,,,,
player,201612180nyg,det,CopeBr00,pass_defended,0,,,,,
player,201612180nyg,det,CopeBr00,sacks,0.0,,,,,
player,201612180nyg,det,CopeBr00,tackles_combined,1,,,,,
player,201612180nyg,det,CopeBr00,tackles_solo,1,,,,,
player,201612180nyg,det,CopeBr00,tackles_assists,0,,,,,
player,201612180nyg,det,CopeBr00,tackles_loss,0,,,,,
player,201612180nyg,det,CopeBr00,qb_hits,0,,,,,
player,201612180nyg,det,CopeBr00,fumbles_rec,0,,,,,
player,201612180nyg,det,CopeBr00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,CopeBr00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,CopeBr00,fumbles_forced,0,,,,,
player,201612180nyg,det,RobiAS00,def_int,0,,,,,
player,201612180nyg,det,RobiAS00,def_int_yds,0,,,,,
player,201612180nyg,det,RobiAS00,def_int_td,0,,,,,
player,201612180nyg,det,RobiAS00,def_int_long,0,,,,,
player,201612180nyg,det,RobiAS00,pass_defended,1,,,,,
player,201612180nyg,det,RobiAS00,sacks,0.0,,,,,
player,201612180nyg,det,RobiAS00,tackles_combined,1,,,,,
player,201612180nyg,det,RobiAS00,tackles_solo,1,,,,,
player,201612180nyg,det,RobiAS00,tackles_assists,0,,,,,
player,201612180nyg,det,RobiAS00,tackles_loss,0,,,,,
player,201612180nyg,det,RobiAS00,qb_hits,0,,,,,
player,201612180nyg,det,RobiAS00,fumbles_rec,0,,,,,
player,201612180nyg,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,RobiAS00,fumbles_forced,0,,,,,
player,201612180nyg,det,SlayDa00,def_int,0,,,,,
player,201612180nyg,det,SlayDa00,def_int_yds,0,,,,,
player,201612180nyg,det,SlayDa00,def_int_td,0,,,,,
player,201612180nyg,det,SlayDa00,def_int_long,0,,,,,
player,201612180nyg,det,SlayDa00,pass_defended,0,,,,,
player,201612180nyg,det,SlayDa00,sacks,0.0,,,,,
player,201612180nyg,det,SlayDa00,tackles_combined,1,,,,,
player,201612180nyg,det,SlayDa00,tackles_solo,1,,,,,
player,201612180nyg,det,SlayDa00,tackles_assists,0,,,,,
player,201612180nyg,det,SlayDa00,tackles_loss,0,,,,,
player,201612180nyg,det,SlayDa00,qb_hits,0,,,,,
player,201612180nyg,det,SlayDa00,fumbles_rec,0,,,,,
player,201612180nyg,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,SlayDa00,fumbles_forced,0,,,,,
player,201612180nyg,det,TaylDe00,def_int,0,,,,,
player,201612180nyg,det,TaylDe00,def_int_yds,0,,,,,
player,201612180nyg,det,TaylDe00,def_int_td,0,,,,,
player,201612180nyg,det,TaylDe00,def_int_long,0,,,,,
player,201612180nyg,det,TaylDe00,pass_defended,0,,,,,
player,201612180nyg,det,TaylDe00,sacks,0.0,,,,,
player,201612180nyg,det,TaylDe00,tackles_combined,1,,,,,
player,201612180nyg,det,TaylDe00,tackles_solo,0,,,,,
player,201612180nyg,det,TaylDe00,tackles_assists,1,,,,,
player,201612180nyg,det,TaylDe00,tackles_loss,0,,,,,
player,201612180nyg,det,TaylDe00,qb_hits,1,,,,,
player,201612180nyg,det,TaylDe00,fumbles_rec,0,,,,,
player,201612180nyg,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,TaylDe00,fumbles_forced,0,,,,,
player,201612180nyg,det,WillAn01,def_int,0,,,,,
player,201612180nyg,det,WillAn01,def_int_yds,0,,,,,
player,201612180nyg,det,WillAn01,def_int_td,0,,,,,
player,201612180nyg,det,WillAn01,def_int_long,0,,,,,
player,201612180nyg,det,WillAn01,pass_defended,0,,,,,
player,201612180nyg,det,WillAn01,sacks,0.0,,,,,
player,201612180nyg,det,WillAn01,tackles_combined,1,,,,,
player,201612180nyg,det,WillAn01,tackles_solo,1,,,,,
player,201612180nyg,det,WillAn01,tackles_assists,0,,,,,
player,201612180nyg,det,WillAn01,tackles_loss,0,,,,,
player,201612180nyg,det,WillAn01,qb_hits,0,,,,,
player,201612180nyg,det,WillAn01,fumbles_rec,0,,,,,
player,201612180nyg,det,WillAn01,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,WillAn01,fumbles_rec_td,0,,,,,
player,201612180nyg,det,WillAn01,fumbles_forced,0,,,,,
player,201612180nyg,det,BadeJo00,def_int,0,,,,,
player,201612180nyg,det,BadeJo00,def_int_yds,0,,,,,
player,201612180nyg,det,BadeJo00,def_int_td,0,,,,,
player,201612180nyg,det,BadeJo00,def_int_long,0,,,,,
player,201612180nyg,det,BadeJo00,pass_defended,1,,,,,
player,201612180nyg,det,BadeJo00,sacks,0.0,,,,,
player,201612180nyg,det,BadeJo00,tackles_combined,0,,,,,
player,201612180nyg,det,BadeJo00,tackles_solo,0,,,,,
player,201612180nyg,det,BadeJo00,tackles_assists,0,,,,,
player,201612180nyg,det,BadeJo00,tackles_loss,0,,,,,
player,201612180nyg,det,BadeJo00,qb_hits,0,,,,,
player,201612180nyg,det,BadeJo00,fumbles_rec,0,,,,,
player,201612180nyg,det,BadeJo00,fumbles_rec_yds,0,,,,,
player,201612180nyg,det,BadeJo00,fumbles_rec_td,0,,,,,
player,201612180nyg,det,BadeJo00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,RodgDo99,def_int,1,,,,,
player,201612180nyg,nyg,RodgDo99,def_int_yds,0,,,,,
player,201612180nyg,nyg,RodgDo99,def_int_td,0,,,,,
player,201612180nyg,nyg,RodgDo99,def_int_long,0,,,,,
player,201612180nyg,nyg,RodgDo99,pass_defended,3,,,,,
player,201612180nyg,nyg,RodgDo99,sacks,0.0,,,,,
player,201612180nyg,nyg,RodgDo99,tackles_combined,7,,,,,
player,201612180nyg,nyg,RodgDo99,tackles_solo,5,,,,,
player,201612180nyg,nyg,RodgDo99,tackles_assists,2,,,,,
player,201612180nyg,nyg,RodgDo99,tackles_loss,0,,,,,
player,201612180nyg,nyg,RodgDo99,qb_hits,0,,,,,
player,201612180nyg,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201612180nyg,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201612180nyg,nyg,HankJo00,def_int,0,,,,,
player,201612180nyg,nyg,HankJo00,def_int_yds,0,,,,,
player,201612180nyg,nyg,HankJo00,def_int_td,0,,,,,
player,201612180nyg,nyg,HankJo00,def_int_long,0,,,,,
player,201612180nyg,nyg,HankJo00,pass_defended,0,,,,,
player,201612180nyg,nyg,HankJo00,sacks,0.5,,,,,
player,201612180nyg,nyg,HankJo00,tackles_combined,5,,,,,
player,201612180nyg,nyg,HankJo00,tackles_solo,3,,,,,
player,201612180nyg,nyg,HankJo00,tackles_assists,2,,,,,
player,201612180nyg,nyg,HankJo00,tackles_loss,0,,,,,
player,201612180nyg,nyg,HankJo00,qb_hits,1,,,,,
player,201612180nyg,nyg,HankJo00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,HankJo00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,VernOl00,def_int,0,,,,,
player,201612180nyg,nyg,VernOl00,def_int_yds,0,,,,,
player,201612180nyg,nyg,VernOl00,def_int_td,0,,,,,
player,201612180nyg,nyg,VernOl00,def_int_long,0,,,,,
player,201612180nyg,nyg,VernOl00,pass_defended,0,,,,,
player,201612180nyg,nyg,VernOl00,sacks,0.5,,,,,
player,201612180nyg,nyg,VernOl00,tackles_combined,5,,,,,
player,201612180nyg,nyg,VernOl00,tackles_solo,3,,,,,
player,201612180nyg,nyg,VernOl00,tackles_assists,2,,,,,
player,201612180nyg,nyg,VernOl00,tackles_loss,1,,,,,
player,201612180nyg,nyg,VernOl00,qb_hits,2,,,,,
player,201612180nyg,nyg,VernOl00,fumbles_rec,1,,,,,
player,201612180nyg,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,VernOl00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,CollLa00,def_int,0,,,,,
player,201612180nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201612180nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201612180nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201612180nyg,nyg,CollLa00,pass_defended,0,,,,,
player,201612180nyg,nyg,CollLa00,sacks,0.0,,,,,
player,201612180nyg,nyg,CollLa00,tackles_combined,8,,,,,
player,201612180nyg,nyg,CollLa00,tackles_solo,7,,,,,
player,201612180nyg,nyg,CollLa00,tackles_assists,1,,,,,
player,201612180nyg,nyg,CollLa00,tackles_loss,0,,,,,
player,201612180nyg,nyg,CollLa00,qb_hits,0,,,,,
player,201612180nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,ApplEl00,def_int,0,,,,,
player,201612180nyg,nyg,ApplEl00,def_int_yds,0,,,,,
player,201612180nyg,nyg,ApplEl00,def_int_td,0,,,,,
player,201612180nyg,nyg,ApplEl00,def_int_long,0,,,,,
player,201612180nyg,nyg,ApplEl00,pass_defended,1,,,,,
player,201612180nyg,nyg,ApplEl00,sacks,0.0,,,,,
player,201612180nyg,nyg,ApplEl00,tackles_combined,7,,,,,
player,201612180nyg,nyg,ApplEl00,tackles_solo,4,,,,,
player,201612180nyg,nyg,ApplEl00,tackles_assists,3,,,,,
player,201612180nyg,nyg,ApplEl00,tackles_loss,2,,,,,
player,201612180nyg,nyg,ApplEl00,qb_hits,0,,,,,
player,201612180nyg,nyg,ApplEl00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,ApplEl00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,CasiJo99,def_int,0,,,,,
player,201612180nyg,nyg,CasiJo99,def_int_yds,0,,,,,
player,201612180nyg,nyg,CasiJo99,def_int_td,0,,,,,
player,201612180nyg,nyg,CasiJo99,def_int_long,0,,,,,
player,201612180nyg,nyg,CasiJo99,pass_defended,0,,,,,
player,201612180nyg,nyg,CasiJo99,sacks,0.0,,,,,
player,201612180nyg,nyg,CasiJo99,tackles_combined,4,,,,,
player,201612180nyg,nyg,CasiJo99,tackles_solo,4,,,,,
player,201612180nyg,nyg,CasiJo99,tackles_assists,0,,,,,
player,201612180nyg,nyg,CasiJo99,tackles_loss,1,,,,,
player,201612180nyg,nyg,CasiJo99,qb_hits,0,,,,,
player,201612180nyg,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201612180nyg,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201612180nyg,nyg,GoodB.00,def_int,0,,,,,
player,201612180nyg,nyg,GoodB.00,def_int_yds,0,,,,,
player,201612180nyg,nyg,GoodB.00,def_int_td,0,,,,,
player,201612180nyg,nyg,GoodB.00,def_int_long,0,,,,,
player,201612180nyg,nyg,GoodB.00,pass_defended,0,,,,,
player,201612180nyg,nyg,GoodB.00,sacks,0.0,,,,,
player,201612180nyg,nyg,GoodB.00,tackles_combined,4,,,,,
player,201612180nyg,nyg,GoodB.00,tackles_solo,3,,,,,
player,201612180nyg,nyg,GoodB.00,tackles_assists,1,,,,,
player,201612180nyg,nyg,GoodB.00,tackles_loss,0,,,,,
player,201612180nyg,nyg,GoodB.00,qb_hits,0,,,,,
player,201612180nyg,nyg,GoodB.00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,GoodB.00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,GoodB.00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,GoodB.00,fumbles_forced,1,,,,,
player,201612180nyg,nyg,HarrDa03,def_int,0,,,,,
player,201612180nyg,nyg,HarrDa03,def_int_yds,0,,,,,
player,201612180nyg,nyg,HarrDa03,def_int_td,0,,,,,
player,201612180nyg,nyg,HarrDa03,def_int_long,0,,,,,
player,201612180nyg,nyg,HarrDa03,pass_defended,0,,,,,
player,201612180nyg,nyg,HarrDa03,sacks,0.0,,,,,
player,201612180nyg,nyg,HarrDa03,tackles_combined,4,,,,,
player,201612180nyg,nyg,HarrDa03,tackles_solo,2,,,,,
player,201612180nyg,nyg,HarrDa03,tackles_assists,2,,,,,
player,201612180nyg,nyg,HarrDa03,tackles_loss,0,,,,,
player,201612180nyg,nyg,HarrDa03,qb_hits,0,,,,,
player,201612180nyg,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201612180nyg,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201612180nyg,nyg,SensCo00,def_int,0,,,,,
player,201612180nyg,nyg,SensCo00,def_int_yds,0,,,,,
player,201612180nyg,nyg,SensCo00,def_int_td,0,,,,,
player,201612180nyg,nyg,SensCo00,def_int_long,0,,,,,
player,201612180nyg,nyg,SensCo00,pass_defended,0,,,,,
player,201612180nyg,nyg,SensCo00,sacks,0.0,,,,,
player,201612180nyg,nyg,SensCo00,tackles_combined,4,,,,,
player,201612180nyg,nyg,SensCo00,tackles_solo,2,,,,,
player,201612180nyg,nyg,SensCo00,tackles_assists,2,,,,,
player,201612180nyg,nyg,SensCo00,tackles_loss,0,,,,,
player,201612180nyg,nyg,SensCo00,qb_hits,0,,,,,
player,201612180nyg,nyg,SensCo00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,SensCo00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,SensCo00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,SensCo00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,AdamAn00,def_int,0,,,,,
player,201612180nyg,nyg,AdamAn00,def_int_yds,0,,,,,
player,201612180nyg,nyg,AdamAn00,def_int_td,0,,,,,
player,201612180nyg,nyg,AdamAn00,def_int_long,0,,,,,
player,201612180nyg,nyg,AdamAn00,pass_defended,0,,,,,
player,201612180nyg,nyg,AdamAn00,sacks,0.0,,,,,
player,201612180nyg,nyg,AdamAn00,tackles_combined,3,,,,,
player,201612180nyg,nyg,AdamAn00,tackles_solo,3,,,,,
player,201612180nyg,nyg,AdamAn00,tackles_assists,0,,,,,
player,201612180nyg,nyg,AdamAn00,tackles_loss,0,,,,,
player,201612180nyg,nyg,AdamAn00,qb_hits,0,,,,,
player,201612180nyg,nyg,AdamAn00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,AdamAn00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,AdamAn00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,AdamAn00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,KennDe00,def_int,0,,,,,
player,201612180nyg,nyg,KennDe00,def_int_yds,0,,,,,
player,201612180nyg,nyg,KennDe00,def_int_td,0,,,,,
player,201612180nyg,nyg,KennDe00,def_int_long,0,,,,,
player,201612180nyg,nyg,KennDe00,pass_defended,0,,,,,
player,201612180nyg,nyg,KennDe00,sacks,0.0,,,,,
player,201612180nyg,nyg,KennDe00,tackles_combined,2,,,,,
player,201612180nyg,nyg,KennDe00,tackles_solo,2,,,,,
player,201612180nyg,nyg,KennDe00,tackles_assists,0,,,,,
player,201612180nyg,nyg,KennDe00,tackles_loss,0,,,,,
player,201612180nyg,nyg,KennDe00,qb_hits,1,,,,,
player,201612180nyg,nyg,KennDe00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,KennDe00,fumbles_forced,0,,,,,
player,201612180nyg,nyg,OkwaRo01,def_int,0,,,,,
player,201612180nyg,nyg,OkwaRo01,def_int_yds,0,,,,,
player,201612180nyg,nyg,OkwaRo01,def_int_td,0,,,,,
player,201612180nyg,nyg,OkwaRo01,def_int_long,0,,,,,
player,201612180nyg,nyg,OkwaRo01,pass_defended,0,,,,,
player,201612180nyg,nyg,OkwaRo01,sacks,0.0,,,,,
player,201612180nyg,nyg,OkwaRo01,tackles_combined,2,,,,,
player,201612180nyg,nyg,OkwaRo01,tackles_solo,1,,,,,
player,201612180nyg,nyg,OkwaRo01,tackles_assists,1,,,,,
player,201612180nyg,nyg,OkwaRo01,tackles_loss,0,,,,,
player,201612180nyg,nyg,OkwaRo01,qb_hits,0,,,,,
player,201612180nyg,nyg,OkwaRo01,fumbles_rec,0,,,,,
player,201612180nyg,nyg,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,OkwaRo01,fumbles_rec_td,0,,,,,
player,201612180nyg,nyg,OkwaRo01,fumbles_forced,0,,,,,
player,201612180nyg,nyg,ShepKe00,def_int,0,,,,,
player,201612180nyg,nyg,ShepKe00,def_int_yds,0,,,,,
player,201612180nyg,nyg,ShepKe00,def_int_td,0,,,,,
player,201612180nyg,nyg,ShepKe00,def_int_long,0,,,,,
player,201612180nyg,nyg,ShepKe00,pass_defended,0,,,,,
player,201612180nyg,nyg,ShepKe00,sacks,0.0,,,,,
player,201612180nyg,nyg,ShepKe00,tackles_combined,2,,,,,
player,201612180nyg,nyg,ShepKe00,tackles_solo,1,,,,,
player,201612180nyg,nyg,ShepKe00,tackles_assists,1,,,,,
player,201612180nyg,nyg,ShepKe00,tackles_loss,0,,,,,
player,201612180nyg,nyg,ShepKe00,qb_hits,0,,,,,
player,201612180nyg,nyg,ShepKe00,fumbles_rec,0,,,,,
player,201612180nyg,nyg,ShepKe00,fumbles_rec_yds,0,,,,,
player,201612180nyg,nyg,ShepKe00,fumbles_rec_td,0,,,,,
