game,2016,6,20161016,201610160oti,cle,"Cleveland Browns",26,oti,"Tennessee Titans",28
player,201610160oti,cle,DaviDe00,fumbles_rec,0,,,,,
player,201610160oti,cle,DaviDe00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,DaviDe00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,DaviDe00,fumbles_forced,0,,,,,
player,201610160oti,cle,KirkCh00,def_int,0,,,,,
player,201610160oti,cle,KirkCh00,def_int_yds,0,,,,,
player,201610160oti,cle,KirkCh00,def_int_td,0,,,,,
player,201610160oti,cle,KirkCh00,def_int_long,0,,,,,
player,201610160oti,cle,KirkCh00,pass_defended,0,,,,,
player,201610160oti,cle,KirkCh00,sacks,0.0,,,,,
player,201610160oti,cle,KirkCh00,tackles_combined,5,,,,,
player,201610160oti,cle,KirkCh00,tackles_solo,2,,,,,
player,201610160oti,cle,KirkCh00,tackles_assists,3,,,,,
player,201610160oti,cle,KirkCh00,tackles_loss,1,,,,,
player,201610160oti,cle,KirkCh00,qb_hits,0,,,,,
player,201610160oti,cle,KirkCh00,fumbles_rec,0,,,,,
player,201610160oti,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,KirkCh00,fumbles_forced,0,,,,,
player,201610160oti,cle,HowaTr02,def_int,0,,,,,
player,201610160oti,cle,HowaTr02,def_int_yds,0,,,,,
player,201610160oti,cle,HowaTr02,def_int_td,0,,,,,
player,201610160oti,cle,HowaTr02,def_int_long,0,,,,,
player,201610160oti,cle,HowaTr02,pass_defended,0,,,,,
player,201610160oti,cle,HowaTr02,sacks,0.0,,,,,
player,201610160oti,cle,HowaTr02,tackles_combined,4,,,,,
player,201610160oti,cle,HowaTr02,tackles_solo,3,,,,,
player,201610160oti,cle,HowaTr02,tackles_assists,1,,,,,
player,201610160oti,cle,HowaTr02,tackles_loss,0,,,,,
player,201610160oti,cle,HowaTr02,qb_hits,0,,,,,
player,201610160oti,cle,HowaTr02,fumbles_rec,0,,,,,
player,201610160oti,cle,HowaTr02,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,HowaTr02,fumbles_rec_td,0,,,,,
player,201610160oti,cle,HowaTr02,fumbles_forced,0,,,,,
player,201610160oti,cle,CampIb00,def_int,0,,,,,
player,201610160oti,cle,CampIb00,def_int_yds,0,,,,,
player,201610160oti,cle,CampIb00,def_int_td,0,,,,,
player,201610160oti,cle,CampIb00,def_int_long,0,,,,,
player,201610160oti,cle,CampIb00,pass_defended,0,,,,,
player,201610160oti,cle,CampIb00,sacks,0.0,,,,,
player,201610160oti,cle,CampIb00,tackles_combined,3,,,,,
player,201610160oti,cle,CampIb00,tackles_solo,2,,,,,
player,201610160oti,cle,CampIb00,tackles_assists,1,,,,,
player,201610160oti,cle,CampIb00,tackles_loss,0,,,,,
player,201610160oti,cle,CampIb00,qb_hits,0,,,,,
player,201610160oti,cle,CampIb00,fumbles_rec,0,,,,,
player,201610160oti,cle,CampIb00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,CampIb00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,CampIb00,fumbles_forced,0,,,,,
player,201610160oti,cle,MedeJa00,def_int,0,,,,,
player,201610160oti,cle,MedeJa00,def_int_yds,0,,,,,
player,201610160oti,cle,MedeJa00,def_int_td,0,,,,,
player,201610160oti,cle,MedeJa00,def_int_long,0,,,,,
player,201610160oti,cle,MedeJa00,pass_defended,0,,,,,
player,201610160oti,cle,MedeJa00,sacks,0.0,,,,,
player,201610160oti,cle,MedeJa00,tackles_combined,3,,,,,
player,201610160oti,cle,MedeJa00,tackles_solo,2,,,,,
player,201610160oti,cle,MedeJa00,tackles_assists,1,,,,,
player,201610160oti,cle,MedeJa00,tackles_loss,0,,,,,
player,201610160oti,cle,MedeJa00,qb_hits,0,,,,,
player,201610160oti,cle,MedeJa00,fumbles_rec,0,,,,,
player,201610160oti,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,MedeJa00,fumbles_forced,0,,,,,
player,201610160oti,cle,PoyeJo00,def_int,0,,,,,
player,201610160oti,cle,PoyeJo00,def_int_yds,0,,,,,
player,201610160oti,cle,PoyeJo00,def_int_td,0,,,,,
player,201610160oti,cle,PoyeJo00,def_int_long,0,,,,,
player,201610160oti,cle,PoyeJo00,pass_defended,0,,,,,
player,201610160oti,cle,PoyeJo00,sacks,0.0,,,,,
player,201610160oti,cle,PoyeJo00,tackles_combined,3,,,,,
player,201610160oti,cle,PoyeJo00,tackles_solo,3,,,,,
player,201610160oti,cle,PoyeJo00,tackles_assists,0,,,,,
player,201610160oti,cle,PoyeJo00,tackles_loss,0,,,,,
player,201610160oti,cle,PoyeJo00,qb_hits,0,,,,,
player,201610160oti,cle,PoyeJo00,fumbles_rec,0,,,,,
player,201610160oti,cle,PoyeJo00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,PoyeJo00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,PoyeJo00,fumbles_forced,0,,,,,
player,201610160oti,cle,CardTa00,def_int,0,,,,,
player,201610160oti,cle,CardTa00,def_int_yds,0,,,,,
player,201610160oti,cle,CardTa00,def_int_td,0,,,,,
player,201610160oti,cle,CardTa00,def_int_long,0,,,,,
player,201610160oti,cle,CardTa00,pass_defended,0,,,,,
player,201610160oti,cle,CardTa00,sacks,0.0,,,,,
player,201610160oti,cle,CardTa00,tackles_combined,2,,,,,
player,201610160oti,cle,CardTa00,tackles_solo,2,,,,,
player,201610160oti,cle,CardTa00,tackles_assists,0,,,,,
player,201610160oti,cle,CardTa00,tackles_loss,0,,,,,
player,201610160oti,cle,CardTa00,qb_hits,0,,,,,
player,201610160oti,cle,CardTa00,fumbles_rec,0,,,,,
player,201610160oti,cle,CardTa00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,CardTa00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,CardTa00,fumbles_forced,0,,,,,
player,201610160oti,cle,PaeaSt00,def_int,0,,,,,
player,201610160oti,cle,PaeaSt00,def_int_yds,0,,,,,
player,201610160oti,cle,PaeaSt00,def_int_td,0,,,,,
player,201610160oti,cle,PaeaSt00,def_int_long,0,,,,,
player,201610160oti,cle,PaeaSt00,pass_defended,0,,,,,
player,201610160oti,cle,PaeaSt00,sacks,0.0,,,,,
player,201610160oti,cle,PaeaSt00,tackles_combined,2,,,,,
player,201610160oti,cle,PaeaSt00,tackles_solo,1,,,,,
player,201610160oti,cle,PaeaSt00,tackles_assists,1,,,,,
player,201610160oti,cle,PaeaSt00,tackles_loss,0,,,,,
player,201610160oti,cle,PaeaSt00,qb_hits,0,,,,,
player,201610160oti,cle,PaeaSt00,fumbles_rec,0,,,,,
player,201610160oti,cle,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,PaeaSt00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,PaeaSt00,fumbles_forced,0,,,,,
player,201610160oti,cle,WrigGa00,def_int,0,,,,,
player,201610160oti,cle,WrigGa00,def_int_yds,0,,,,,
player,201610160oti,cle,WrigGa00,def_int_td,0,,,,,
player,201610160oti,cle,WrigGa00,def_int_long,0,,,,,
player,201610160oti,cle,WrigGa00,pass_defended,0,,,,,
player,201610160oti,cle,WrigGa00,sacks,0.0,,,,,
player,201610160oti,cle,WrigGa00,tackles_combined,2,,,,,
player,201610160oti,cle,WrigGa00,tackles_solo,1,,,,,
player,201610160oti,cle,WrigGa00,tackles_assists,1,,,,,
player,201610160oti,cle,WrigGa00,tackles_loss,0,,,,,
player,201610160oti,cle,WrigGa00,qb_hits,0,,,,,
player,201610160oti,cle,WrigGa00,fumbles_rec,0,,,,,
player,201610160oti,cle,WrigGa00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,WrigGa00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,WrigGa00,fumbles_forced,0,,,,,
player,201610160oti,cle,AlexDo01,def_int,0,,,,,
player,201610160oti,cle,AlexDo01,def_int_yds,0,,,,,
player,201610160oti,cle,AlexDo01,def_int_td,0,,,,,
player,201610160oti,cle,AlexDo01,def_int_long,0,,,,,
player,201610160oti,cle,AlexDo01,pass_defended,0,,,,,
player,201610160oti,cle,AlexDo01,sacks,0.0,,,,,
player,201610160oti,cle,AlexDo01,tackles_combined,1,,,,,
player,201610160oti,cle,AlexDo01,tackles_solo,0,,,,,
player,201610160oti,cle,AlexDo01,tackles_assists,1,,,,,
player,201610160oti,cle,AlexDo01,tackles_loss,0,,,,,
player,201610160oti,cle,AlexDo01,qb_hits,0,,,,,
player,201610160oti,cle,AlexDo01,fumbles_rec,0,,,,,
player,201610160oti,cle,AlexDo01,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,AlexDo01,fumbles_rec_td,0,,,,,
player,201610160oti,cle,AlexDo01,fumbles_forced,0,,,,,
player,201610160oti,cle,HolmTy01,def_int,0,,,,,
player,201610160oti,cle,HolmTy01,def_int_yds,0,,,,,
player,201610160oti,cle,HolmTy01,def_int_td,0,,,,,
player,201610160oti,cle,HolmTy01,def_int_long,0,,,,,
player,201610160oti,cle,HolmTy01,pass_defended,0,,,,,
player,201610160oti,cle,HolmTy01,sacks,0.0,,,,,
player,201610160oti,cle,HolmTy01,tackles_combined,1,,,,,
player,201610160oti,cle,HolmTy01,tackles_solo,0,,,,,
player,201610160oti,cle,HolmTy01,tackles_assists,1,,,,,
player,201610160oti,cle,HolmTy01,tackles_loss,0,,,,,
player,201610160oti,cle,HolmTy01,qb_hits,0,,,,,
player,201610160oti,cle,HolmTy01,fumbles_rec,0,,,,,
player,201610160oti,cle,HolmTy01,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,HolmTy01,fumbles_rec_td,0,,,,,
player,201610160oti,cle,HolmTy01,fumbles_forced,0,,,,,
player,201610160oti,cle,JohnCa01,def_int,0,,,,,
player,201610160oti,cle,JohnCa01,def_int_yds,0,,,,,
player,201610160oti,cle,JohnCa01,def_int_td,0,,,,,
player,201610160oti,cle,JohnCa01,def_int_long,0,,,,,
player,201610160oti,cle,JohnCa01,pass_defended,0,,,,,
player,201610160oti,cle,JohnCa01,sacks,0.0,,,,,
player,201610160oti,cle,JohnCa01,tackles_combined,1,,,,,
player,201610160oti,cle,JohnCa01,tackles_solo,0,,,,,
player,201610160oti,cle,JohnCa01,tackles_assists,1,,,,,
player,201610160oti,cle,JohnCa01,tackles_loss,0,,,,,
player,201610160oti,cle,JohnCa01,qb_hits,0,,,,,
player,201610160oti,cle,JohnCa01,fumbles_rec,0,,,,,
player,201610160oti,cle,JohnCa01,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,JohnCa01,fumbles_rec_td,0,,,,,
player,201610160oti,cle,JohnCa01,fumbles_forced,0,,,,,
player,201610160oti,cle,LemoCo00,def_int,0,,,,,
player,201610160oti,cle,LemoCo00,def_int_yds,0,,,,,
player,201610160oti,cle,LemoCo00,def_int_td,0,,,,,
player,201610160oti,cle,LemoCo00,def_int_long,0,,,,,
player,201610160oti,cle,LemoCo00,pass_defended,0,,,,,
player,201610160oti,cle,LemoCo00,sacks,0.0,,,,,
player,201610160oti,cle,LemoCo00,tackles_combined,1,,,,,
player,201610160oti,cle,LemoCo00,tackles_solo,0,,,,,
player,201610160oti,cle,LemoCo00,tackles_assists,1,,,,,
player,201610160oti,cle,LemoCo00,tackles_loss,0,,,,,
player,201610160oti,cle,LemoCo00,qb_hits,0,,,,,
player,201610160oti,cle,LemoCo00,fumbles_rec,0,,,,,
player,201610160oti,cle,LemoCo00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,LemoCo00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,LemoCo00,fumbles_forced,0,,,,,
player,201610160oti,cle,SchoJo00,def_int,0,,,,,
player,201610160oti,cle,SchoJo00,def_int_yds,0,,,,,
player,201610160oti,cle,SchoJo00,def_int_td,0,,,,,
player,201610160oti,cle,SchoJo00,def_int_long,0,,,,,
player,201610160oti,cle,SchoJo00,pass_defended,0,,,,,
player,201610160oti,cle,SchoJo00,sacks,0.0,,,,,
player,201610160oti,cle,SchoJo00,tackles_combined,1,,,,,
player,201610160oti,cle,SchoJo00,tackles_solo,0,,,,,
player,201610160oti,cle,SchoJo00,tackles_assists,1,,,,,
player,201610160oti,cle,SchoJo00,tackles_loss,0,,,,,
player,201610160oti,cle,SchoJo00,qb_hits,0,,,,,
player,201610160oti,cle,SchoJo00,fumbles_rec,0,,,,,
player,201610160oti,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,SchoJo00,fumbles_forced,0,,,,,
player,201610160oti,cle,TaylJa01,def_int,0,,,,,
player,201610160oti,cle,TaylJa01,def_int_yds,0,,,,,
player,201610160oti,cle,TaylJa01,def_int_td,0,,,,,
player,201610160oti,cle,TaylJa01,def_int_long,0,,,,,
player,201610160oti,cle,TaylJa01,pass_defended,1,,,,,
player,201610160oti,cle,TaylJa01,sacks,0.0,,,,,
player,201610160oti,cle,TaylJa01,tackles_combined,1,,,,,
player,201610160oti,cle,TaylJa01,tackles_solo,1,,,,,
player,201610160oti,cle,TaylJa01,tackles_assists,0,,,,,
player,201610160oti,cle,TaylJa01,tackles_loss,0,,,,,
player,201610160oti,cle,TaylJa01,qb_hits,0,,,,,
player,201610160oti,cle,TaylJa01,fumbles_rec,0,,,,,
player,201610160oti,cle,TaylJa01,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,TaylJa01,fumbles_rec_td,0,,,,,
player,201610160oti,cle,TaylJa01,fumbles_forced,0,,,,,
player,201610160oti,cle,NassCa00,def_int,0,,,,,
player,201610160oti,cle,NassCa00,def_int_yds,0,,,,,
player,201610160oti,cle,NassCa00,def_int_td,0,,,,,
player,201610160oti,cle,NassCa00,def_int_long,0,,,,,
player,201610160oti,cle,NassCa00,pass_defended,0,,,,,
player,201610160oti,cle,NassCa00,sacks,0.0,,,,,
player,201610160oti,cle,NassCa00,tackles_combined,0,,,,,
player,201610160oti,cle,NassCa00,tackles_solo,0,,,,,
player,201610160oti,cle,NassCa00,tackles_assists,0,,,,,
player,201610160oti,cle,NassCa00,tackles_loss,0,,,,,
player,201610160oti,cle,NassCa00,qb_hits,1,,,,,
player,201610160oti,cle,NassCa00,fumbles_rec,0,,,,,
player,201610160oti,cle,NassCa00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,NassCa00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,NassCa00,fumbles_forced,0,,,,,
player,201610160oti,oti,WillAv00,def_int,0,,,,,
player,201610160oti,oti,WillAv00,def_int_yds,0,,,,,
player,201610160oti,oti,WillAv00,def_int_td,0,,,,,
player,201610160oti,oti,WillAv00,def_int_long,0,,,,,
player,201610160oti,oti,WillAv00,pass_defended,0,,,,,
player,201610160oti,oti,WillAv00,sacks,1.0,,,,,
player,201610160oti,oti,WillAv00,tackles_combined,9,,,,,
player,201610160oti,oti,WillAv00,tackles_solo,6,,,,,
player,201610160oti,oti,WillAv00,tackles_assists,3,,,,,
player,201610160oti,oti,WillAv00,tackles_loss,1,,,,,
player,201610160oti,oti,WillAv00,qb_hits,1,,,,,
player,201610160oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201610160oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201610160oti,oti,WillAv00,fumbles_forced,0,,,,,
player,201610160oti,oti,SpenSe00,def_int,0,,,,,
player,201610160oti,oti,SpenSe00,def_int_yds,0,,,,,
player,201610160oti,oti,SpenSe00,def_int_td,0,,,,,
player,201610160oti,oti,SpenSe00,def_int_long,0,,,,,
player,201610160oti,oti,SpenSe00,pass_defended,0,,,,,
player,201610160oti,oti,SpenSe00,sacks,1.0,,,,,
player,201610160oti,oti,SpenSe00,tackles_combined,4,,,,,
player,201610160oti,oti,SpenSe00,tackles_solo,4,,,,,
player,201610160oti,oti,SpenSe00,tackles_assists,0,,,,,
player,201610160oti,oti,SpenSe00,tackles_loss,1,,,,,
player,201610160oti,oti,SpenSe00,qb_hits,1,,,,,
player,201610160oti,oti,SpenSe00,fumbles_rec,0,,,,,
player,201610160oti,oti,SpenSe00,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,SpenSe00,fumbles_rec_td,0,,,,,
player,201610160oti,oti,SpenSe00,fumbles_forced,0,,,,,
player,201610160oti,oti,WoodWe20,def_int,0,,,,,
player,201610160oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201610160oti,oti,WoodWe20,def_int_td,0,,,,,
player,201610160oti,oti,WoodWe20,def_int_long,0,,,,,
player,201610160oti,oti,WoodWe20,pass_defended,0,,,,,
player,201610160oti,oti,WoodWe20,sacks,1.0,,,,,
player,201610160oti,oti,WoodWe20,tackles_combined,3,,,,,
player,201610160oti,oti,WoodWe20,tackles_solo,3,,,,,
player,201610160oti,oti,WoodWe20,tackles_assists,0,,,,,
player,201610160oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201610160oti,oti,WoodWe20,qb_hits,1,,,,,
player,201610160oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201610160oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201610160oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201610160oti,oti,CaseJu00,def_int,0,,,,,
player,201610160oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201610160oti,oti,CaseJu00,def_int_td,0,,,,,
player,201610160oti,oti,CaseJu00,def_int_long,0,,,,,
player,201610160oti,oti,CaseJu00,pass_defended,1,,,,,
player,201610160oti,oti,CaseJu00,sacks,1.0,,,,,
player,201610160oti,oti,CaseJu00,tackles_combined,2,,,,,
player,201610160oti,oti,CaseJu00,tackles_solo,2,,,,,
player,201610160oti,oti,CaseJu00,tackles_assists,0,,,,,
player,201610160oti,oti,CaseJu00,tackles_loss,1,,,,,
player,201610160oti,oti,CaseJu00,qb_hits,2,,,,,
player,201610160oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201610160oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201610160oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201610160oti,oti,OrakBr99,def_int,0,,,,,
player,201610160oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201610160oti,oti,OrakBr99,def_int_td,0,,,,,
player,201610160oti,oti,OrakBr99,def_int_long,0,,,,,
player,201610160oti,oti,OrakBr99,pass_defended,0,,,,,
player,201610160oti,oti,OrakBr99,sacks,1.0,,,,,
player,201610160oti,oti,OrakBr99,tackles_combined,2,,,,,
player,201610160oti,oti,OrakBr99,tackles_solo,2,,,,,
player,201610160oti,oti,OrakBr99,tackles_assists,0,,,,,
player,201610160oti,oti,OrakBr99,tackles_loss,1,,,,,
player,201610160oti,oti,OrakBr99,qb_hits,2,,,,,
player,201610160oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201610160oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201610160oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201610160oti,oti,MorgDe99,def_int,0,,,,,
player,201610160oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201610160oti,oti,MorgDe99,def_int_td,0,,,,,
player,201610160oti,oti,MorgDe99,def_int_long,0,,,,,
player,201610160oti,oti,MorgDe99,pass_defended,0,,,,,
player,201610160oti,oti,MorgDe99,sacks,1.0,,,,,
player,201610160oti,oti,MorgDe99,tackles_combined,1,,,,,
player,201610160oti,oti,MorgDe99,tackles_solo,1,,,,,
player,201610160oti,oti,MorgDe99,tackles_assists,0,,,,,
player,201610160oti,oti,MorgDe99,tackles_loss,1,,,,,
player,201610160oti,oti,MorgDe99,qb_hits,4,,,,,
player,201610160oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201610160oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201610160oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201610160oti,oti,CoxxPe99,def_int,0,,,,,
player,201610160oti,oti,CoxxPe99,def_int_yds,0,,,,,
player,201610160oti,oti,CoxxPe99,def_int_td,0,,,,,
player,201610160oti,oti,CoxxPe99,def_int_long,0,,,,,
player,201610160oti,oti,CoxxPe99,pass_defended,3,,,,,
player,201610160oti,oti,CoxxPe99,sacks,0.0,,,,,
player,201610160oti,oti,CoxxPe99,tackles_combined,6,,,,,
player,201610160oti,oti,CoxxPe99,tackles_solo,6,,,,,
player,201610160oti,oti,CoxxPe99,tackles_assists,0,,,,,
player,201610160oti,oti,CoxxPe99,tackles_loss,0,,,,,
player,201610160oti,oti,CoxxPe99,qb_hits,0,,,,,
player,201610160oti,oti,CoxxPe99,fumbles_rec,0,,,,,
player,201610160oti,oti,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,CoxxPe99,fumbles_rec_td,0,,,,,
player,201610160oti,oti,CoxxPe99,fumbles_forced,0,,,,,
player,201610160oti,oti,McCoJa99,def_int,0,,,,,
player,201610160oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201610160oti,oti,McCoJa99,def_int_td,0,,,,,
player,201610160oti,oti,McCoJa99,def_int_long,0,,,,,
player,201610160oti,oti,McCoJa99,pass_defended,3,,,,,
player,201610160oti,oti,McCoJa99,sacks,0.0,,,,,
player,201610160oti,oti,McCoJa99,tackles_combined,5,,,,,
player,201610160oti,oti,McCoJa99,tackles_solo,4,,,,,
player,201610160oti,oti,McCoJa99,tackles_assists,1,,,,,
player,201610160oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201610160oti,oti,McCoJa99,qb_hits,0,,,,,
player,201610160oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201610160oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201610160oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201610160oti,oti,ByarKe01,def_int,0,,,,,
player,201610160oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201610160oti,oti,ByarKe01,def_int_td,0,,,,,
player,201610160oti,oti,ByarKe01,def_int_long,0,,,,,
player,201610160oti,oti,ByarKe01,pass_defended,0,,,,,
player,201610160oti,oti,ByarKe01,sacks,0.0,,,,,
player,201610160oti,oti,ByarKe01,tackles_combined,3,,,,,
player,201610160oti,oti,ByarKe01,tackles_solo,3,,,,,
player,201610160oti,oti,ByarKe01,tackles_assists,0,,,,,
player,201610160oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201610160oti,oti,ByarKe01,qb_hits,0,,,,,
player,201610160oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201610160oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201610160oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201610160oti,oti,KlugKa00,def_int,0,,,,,
player,201610160oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201610160oti,oti,KlugKa00,def_int_td,0,,,,,
player,201610160oti,oti,KlugKa00,def_int_long,0,,,,,
player,201610160oti,oti,KlugKa00,pass_defended,0,,,,,
player,201610160oti,oti,KlugKa00,sacks,0.0,,,,,
player,201610160oti,oti,KlugKa00,tackles_combined,3,,,,,
player,201610160oti,oti,KlugKa00,tackles_solo,1,,,,,
player,201610160oti,oti,KlugKa00,tackles_assists,2,,,,,
player,201610160oti,oti,KlugKa00,tackles_loss,1,,,,,
player,201610160oti,oti,KlugKa00,qb_hits,0,,,,,
player,201610160oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201610160oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201610160oti,oti,KlugKa00,fumbles_forced,0,,,,,
player,201610160oti,oti,StafDa00,def_int,0,,,,,
player,201610160oti,oti,StafDa00,def_int_yds,0,,,,,
player,201610160oti,oti,StafDa00,def_int_td,0,,,,,
player,201610160oti,oti,StafDa00,def_int_long,0,,,,,
player,201610160oti,oti,StafDa00,pass_defended,0,,,,,
player,201610160oti,oti,StafDa00,sacks,0.0,,,,,
player,201610160oti,oti,StafDa00,tackles_combined,3,,,,,
player,201610160oti,oti,StafDa00,tackles_solo,3,,,,,
player,201610160oti,oti,StafDa00,tackles_assists,0,,,,,
player,201610160oti,oti,StafDa00,tackles_loss,0,,,,,
player,201610160oti,oti,StafDa00,qb_hits,0,,,,,
player,201610160oti,oti,StafDa00,fumbles_rec,0,,,,,
player,201610160oti,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201610160oti,oti,StafDa00,fumbles_forced,0,,,,,
player,201610160oti,oti,McCaBr99,def_int,0,,,,,
player,201610160oti,oti,McCaBr99,def_int_yds,0,,,,,
player,201610160oti,oti,McCaBr99,def_int_td,0,,,,,
player,201610160oti,oti,McCaBr99,def_int_long,0,,,,,
player,201610160oti,oti,McCaBr99,pass_defended,0,,,,,
player,201610160oti,oti,McCaBr99,sacks,0.0,,,,,
player,201610160oti,oti,McCaBr99,tackles_combined,2,,,,,
player,201610160oti,oti,McCaBr99,tackles_solo,1,,,,,
player,201610160oti,oti,McCaBr99,tackles_assists,1,,,,,
player,201610160oti,oti,McCaBr99,tackles_loss,0,,,,,
player,201610160oti,oti,McCaBr99,qb_hits,0,,,,,
player,201610160oti,oti,McCaBr99,fumbles_rec,0,,,,,
player,201610160oti,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201610160oti,oti,McCaBr99,fumbles_forced,0,,,,,
player,201610160oti,oti,SearDa00,def_int,0,,,,,
player,201610160oti,oti,SearDa00,def_int_yds,0,,,,,
player,201610160oti,oti,SearDa00,def_int_td,0,,,,,
player,201610160oti,oti,SearDa00,def_int_long,0,,,,,
player,201610160oti,oti,SearDa00,pass_defended,0,,,,,
player,201610160oti,oti,SearDa00,sacks,0.0,,,,,
player,201610160oti,oti,SearDa00,tackles_combined,2,,,,,
player,201610160oti,oti,SearDa00,tackles_solo,2,,,,,
player,201610160oti,oti,SearDa00,tackles_assists,0,,,,,
player,201610160oti,oti,SearDa00,tackles_loss,0,,,,,
player,201610160oti,oti,SearDa00,qb_hits,0,,,,,
player,201610160oti,oti,SearDa00,fumbles_rec,0,,,,,
player,201610160oti,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201610160oti,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201610160oti,oti,SearDa00,fumbles_forced,0,,,,,
player,201610160oti,oti,AndrAn00,def_int,0,,,,,
player,201610160oti,oti,AndrAn00,def_int_yds,0,,,,,
player,201610160oti,oti,AndrAn00,def_int_td,0,,,,,
player,201610160oti,oti,AndrAn00,def_int_long,0,,,,,
player,201610160oti,oti,AndrAn00,pass_defended,0,,,,,
player,201610160oti,oti,AndrAn00,sacks,0.0,,,,,
player,201610160oti,oti,AndrAn00,tackles_combined,1,,,,,
player,201610160oti,oti,AndrAn00,tackles_solo,1,,,,,
player,201610160oti,oti,AndrAn00,tackles_assists,0,,,,,
player,201610160oti,oti,AndrAn00,tackles_loss,0,,,,,
player,201610160oti,oti,AndrAn00,qb_hits,0,,,,,
player,201610160oti,oti,AndrAn00,fumbles_rec,0,,,,,
