game,2016,15,20161218,201612180den,nwe,"New England Patriots",16,den,"Denver Broncos",3
player,201612180den,nwe,VanNKy00,pass_defended,0,,,,,
player,201612180den,nwe,VanNKy00,sacks,0.0,,,,,
player,201612180den,nwe,VanNKy00,tackles_combined,6,,,,,
player,201612180den,nwe,VanNKy00,tackles_solo,4,,,,,
player,201612180den,nwe,VanNKy00,tackles_assists,2,,,,,
player,201612180den,nwe,VanNKy00,tackles_loss,1,,,,,
player,201612180den,nwe,VanNKy00,qb_hits,0,,,,,
player,201612180den,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201612180den,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201612180den,nwe,VanNKy00,fumbles_forced,1,,,,,
player,201612180den,nwe,McCoDe99,def_int,0,,,,,
player,201612180den,nwe,McCoDe99,def_int_yds,0,,,,,
player,201612180den,nwe,McCoDe99,def_int_td,0,,,,,
player,201612180den,nwe,McCoDe99,def_int_long,0,,,,,
player,201612180den,nwe,McCoDe99,pass_defended,1,,,,,
player,201612180den,nwe,McCoDe99,sacks,0.0,,,,,
player,201612180den,nwe,McCoDe99,tackles_combined,5,,,,,
player,201612180den,nwe,McCoDe99,tackles_solo,4,,,,,
player,201612180den,nwe,McCoDe99,tackles_assists,1,,,,,
player,201612180den,nwe,McCoDe99,tackles_loss,0,,,,,
player,201612180den,nwe,McCoDe99,qb_hits,0,,,,,
player,201612180den,nwe,McCoDe99,fumbles_rec,1,,,,,
player,201612180den,nwe,McCoDe99,fumbles_rec_yds,3,,,,,
player,201612180den,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201612180den,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201612180den,nwe,BranAl99,def_int,0,,,,,
player,201612180den,nwe,BranAl99,def_int_yds,0,,,,,
player,201612180den,nwe,BranAl99,def_int_td,0,,,,,
player,201612180den,nwe,BranAl99,def_int_long,0,,,,,
player,201612180den,nwe,BranAl99,pass_defended,1,,,,,
player,201612180den,nwe,BranAl99,sacks,0.0,,,,,
player,201612180den,nwe,BranAl99,tackles_combined,3,,,,,
player,201612180den,nwe,BranAl99,tackles_solo,2,,,,,
player,201612180den,nwe,BranAl99,tackles_assists,1,,,,,
player,201612180den,nwe,BranAl99,tackles_loss,1,,,,,
player,201612180den,nwe,BranAl99,qb_hits,0,,,,,
player,201612180den,nwe,BranAl99,fumbles_rec,0,,,,,
player,201612180den,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201612180den,nwe,BranAl99,fumbles_forced,0,,,,,
player,201612180den,nwe,ButlMa01,def_int,0,,,,,
player,201612180den,nwe,ButlMa01,def_int_yds,0,,,,,
player,201612180den,nwe,ButlMa01,def_int_td,0,,,,,
player,201612180den,nwe,ButlMa01,def_int_long,0,,,,,
player,201612180den,nwe,ButlMa01,pass_defended,0,,,,,
player,201612180den,nwe,ButlMa01,sacks,0.0,,,,,
player,201612180den,nwe,ButlMa01,tackles_combined,3,,,,,
player,201612180den,nwe,ButlMa01,tackles_solo,3,,,,,
player,201612180den,nwe,ButlMa01,tackles_assists,0,,,,,
player,201612180den,nwe,ButlMa01,tackles_loss,0,,,,,
player,201612180den,nwe,ButlMa01,qb_hits,0,,,,,
player,201612180den,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201612180den,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201612180den,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201612180den,nwe,HighDo01,def_int,0,,,,,
player,201612180den,nwe,HighDo01,def_int_yds,0,,,,,
player,201612180den,nwe,HighDo01,def_int_td,0,,,,,
player,201612180den,nwe,HighDo01,def_int_long,0,,,,,
player,201612180den,nwe,HighDo01,pass_defended,0,,,,,
player,201612180den,nwe,HighDo01,sacks,0.0,,,,,
player,201612180den,nwe,HighDo01,tackles_combined,3,,,,,
player,201612180den,nwe,HighDo01,tackles_solo,1,,,,,
player,201612180den,nwe,HighDo01,tackles_assists,2,,,,,
player,201612180den,nwe,HighDo01,tackles_loss,0,,,,,
player,201612180den,nwe,HighDo01,qb_hits,0,,,,,
player,201612180den,nwe,HighDo01,fumbles_rec,0,,,,,
player,201612180den,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201612180den,nwe,HighDo01,fumbles_forced,0,,,,,
player,201612180den,nwe,JoneJo03,def_int,0,,,,,
player,201612180den,nwe,JoneJo03,def_int_yds,0,,,,,
player,201612180den,nwe,JoneJo03,def_int_td,0,,,,,
player,201612180den,nwe,JoneJo03,def_int_long,0,,,,,
player,201612180den,nwe,JoneJo03,pass_defended,0,,,,,
player,201612180den,nwe,JoneJo03,sacks,0.0,,,,,
player,201612180den,nwe,JoneJo03,tackles_combined,3,,,,,
player,201612180den,nwe,JoneJo03,tackles_solo,2,,,,,
player,201612180den,nwe,JoneJo03,tackles_assists,1,,,,,
player,201612180den,nwe,JoneJo03,tackles_loss,0,,,,,
player,201612180den,nwe,JoneJo03,qb_hits,0,,,,,
player,201612180den,nwe,JoneJo03,fumbles_rec,1,,,,,
player,201612180den,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201612180den,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201612180den,nwe,ChunPa99,def_int,0,,,,,
player,201612180den,nwe,ChunPa99,def_int_yds,0,,,,,
player,201612180den,nwe,ChunPa99,def_int_td,0,,,,,
player,201612180den,nwe,ChunPa99,def_int_long,0,,,,,
player,201612180den,nwe,ChunPa99,pass_defended,0,,,,,
player,201612180den,nwe,ChunPa99,sacks,0.0,,,,,
player,201612180den,nwe,ChunPa99,tackles_combined,2,,,,,
player,201612180den,nwe,ChunPa99,tackles_solo,2,,,,,
player,201612180den,nwe,ChunPa99,tackles_assists,0,,,,,
player,201612180den,nwe,ChunPa99,tackles_loss,0,,,,,
player,201612180den,nwe,ChunPa99,qb_hits,0,,,,,
player,201612180den,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201612180den,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201612180den,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201612180den,nwe,LongCh99,def_int,0,,,,,
player,201612180den,nwe,LongCh99,def_int_yds,0,,,,,
player,201612180den,nwe,LongCh99,def_int_td,0,,,,,
player,201612180den,nwe,LongCh99,def_int_long,0,,,,,
player,201612180den,nwe,LongCh99,pass_defended,0,,,,,
player,201612180den,nwe,LongCh99,sacks,0.0,,,,,
player,201612180den,nwe,LongCh99,tackles_combined,2,,,,,
player,201612180den,nwe,LongCh99,tackles_solo,2,,,,,
player,201612180den,nwe,LongCh99,tackles_assists,0,,,,,
player,201612180den,nwe,LongCh99,tackles_loss,0,,,,,
player,201612180den,nwe,LongCh99,qb_hits,0,,,,,
player,201612180den,nwe,LongCh99,fumbles_rec,0,,,,,
player,201612180den,nwe,LongCh99,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,LongCh99,fumbles_rec_td,0,,,,,
player,201612180den,nwe,LongCh99,fumbles_forced,0,,,,,
player,201612180den,nwe,McClSh00,def_int,0,,,,,
player,201612180den,nwe,McClSh00,def_int_yds,0,,,,,
player,201612180den,nwe,McClSh00,def_int_td,0,,,,,
player,201612180den,nwe,McClSh00,def_int_long,0,,,,,
player,201612180den,nwe,McClSh00,pass_defended,0,,,,,
player,201612180den,nwe,McClSh00,sacks,0.0,,,,,
player,201612180den,nwe,McClSh00,tackles_combined,2,,,,,
player,201612180den,nwe,McClSh00,tackles_solo,1,,,,,
player,201612180den,nwe,McClSh00,tackles_assists,1,,,,,
player,201612180den,nwe,McClSh00,tackles_loss,0,,,,,
player,201612180den,nwe,McClSh00,qb_hits,0,,,,,
player,201612180den,nwe,McClSh00,fumbles_rec,0,,,,,
player,201612180den,nwe,McClSh00,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,McClSh00,fumbles_rec_td,0,,,,,
player,201612180den,nwe,McClSh00,fumbles_forced,0,,,,,
player,201612180den,nwe,RoweEr00,def_int,0,,,,,
player,201612180den,nwe,RoweEr00,def_int_yds,0,,,,,
player,201612180den,nwe,RoweEr00,def_int_td,0,,,,,
player,201612180den,nwe,RoweEr00,def_int_long,0,,,,,
player,201612180den,nwe,RoweEr00,pass_defended,1,,,,,
player,201612180den,nwe,RoweEr00,sacks,0.0,,,,,
player,201612180den,nwe,RoweEr00,tackles_combined,2,,,,,
player,201612180den,nwe,RoweEr00,tackles_solo,2,,,,,
player,201612180den,nwe,RoweEr00,tackles_assists,0,,,,,
player,201612180den,nwe,RoweEr00,tackles_loss,0,,,,,
player,201612180den,nwe,RoweEr00,qb_hits,0,,,,,
player,201612180den,nwe,RoweEr00,fumbles_rec,0,,,,,
player,201612180den,nwe,RoweEr00,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,RoweEr00,fumbles_rec_td,0,,,,,
player,201612180den,nwe,RoweEr00,fumbles_forced,0,,,,,
player,201612180den,nwe,BoldBr00,def_int,0,,,,,
player,201612180den,nwe,BoldBr00,def_int_yds,0,,,,,
player,201612180den,nwe,BoldBr00,def_int_td,0,,,,,
player,201612180den,nwe,BoldBr00,def_int_long,0,,,,,
player,201612180den,nwe,BoldBr00,pass_defended,0,,,,,
player,201612180den,nwe,BoldBr00,sacks,0.0,,,,,
player,201612180den,nwe,BoldBr00,tackles_combined,1,,,,,
player,201612180den,nwe,BoldBr00,tackles_solo,1,,,,,
player,201612180den,nwe,BoldBr00,tackles_assists,0,,,,,
player,201612180den,nwe,BoldBr00,tackles_loss,0,,,,,
player,201612180den,nwe,BoldBr00,qb_hits,0,,,,,
player,201612180den,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201612180den,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201612180den,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201612180den,nwe,EbneNa00,def_int,0,,,,,
player,201612180den,nwe,EbneNa00,def_int_yds,0,,,,,
player,201612180den,nwe,EbneNa00,def_int_td,0,,,,,
player,201612180den,nwe,EbneNa00,def_int_long,0,,,,,
player,201612180den,nwe,EbneNa00,pass_defended,0,,,,,
player,201612180den,nwe,EbneNa00,sacks,0.0,,,,,
player,201612180den,nwe,EbneNa00,tackles_combined,1,,,,,
player,201612180den,nwe,EbneNa00,tackles_solo,1,,,,,
player,201612180den,nwe,EbneNa00,tackles_assists,0,,,,,
player,201612180den,nwe,EbneNa00,tackles_loss,0,,,,,
player,201612180den,nwe,EbneNa00,qb_hits,0,,,,,
player,201612180den,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201612180den,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201612180den,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201612180den,nwe,HarmDu00,def_int,0,,,,,
player,201612180den,nwe,HarmDu00,def_int_yds,0,,,,,
player,201612180den,nwe,HarmDu00,def_int_td,0,,,,,
player,201612180den,nwe,HarmDu00,def_int_long,0,,,,,
player,201612180den,nwe,HarmDu00,pass_defended,0,,,,,
player,201612180den,nwe,HarmDu00,sacks,0.0,,,,,
player,201612180den,nwe,HarmDu00,tackles_combined,1,,,,,
player,201612180den,nwe,HarmDu00,tackles_solo,1,,,,,
player,201612180den,nwe,HarmDu00,tackles_assists,0,,,,,
player,201612180den,nwe,HarmDu00,tackles_loss,0,,,,,
player,201612180den,nwe,HarmDu00,qb_hits,0,,,,,
player,201612180den,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201612180den,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201612180den,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201612180den,nwe,MingBa00,def_int,0,,,,,
player,201612180den,nwe,MingBa00,def_int_yds,0,,,,,
player,201612180den,nwe,MingBa00,def_int_td,0,,,,,
player,201612180den,nwe,MingBa00,def_int_long,0,,,,,
player,201612180den,nwe,MingBa00,pass_defended,0,,,,,
player,201612180den,nwe,MingBa00,sacks,0.0,,,,,
player,201612180den,nwe,MingBa00,tackles_combined,1,,,,,
player,201612180den,nwe,MingBa00,tackles_solo,1,,,,,
player,201612180den,nwe,MingBa00,tackles_assists,0,,,,,
player,201612180den,nwe,MingBa00,tackles_loss,0,,,,,
player,201612180den,nwe,MingBa00,qb_hits,0,,,,,
player,201612180den,nwe,MingBa00,fumbles_rec,0,,,,,
player,201612180den,nwe,MingBa00,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,MingBa00,fumbles_rec_td,0,,,,,
player,201612180den,nwe,MingBa00,fumbles_forced,0,,,,,
player,201612180den,nwe,NinkRo20,def_int,0,,,,,
player,201612180den,nwe,NinkRo20,def_int_yds,0,,,,,
player,201612180den,nwe,NinkRo20,def_int_td,0,,,,,
player,201612180den,nwe,NinkRo20,def_int_long,0,,,,,
player,201612180den,nwe,NinkRo20,pass_defended,0,,,,,
player,201612180den,nwe,NinkRo20,sacks,0.0,,,,,
player,201612180den,nwe,NinkRo20,tackles_combined,1,,,,,
player,201612180den,nwe,NinkRo20,tackles_solo,1,,,,,
player,201612180den,nwe,NinkRo20,tackles_assists,0,,,,,
player,201612180den,nwe,NinkRo20,tackles_loss,0,,,,,
player,201612180den,nwe,NinkRo20,qb_hits,0,,,,,
player,201612180den,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201612180den,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201612180den,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201612180den,nwe,BradTo00,def_int,0,,,,,
player,201612180den,nwe,BradTo00,def_int_yds,,,,,,
player,201612180den,nwe,BradTo00,def_int_td,0,,,,,
player,201612180den,nwe,BradTo00,def_int_long,0,,,,,
player,201612180den,nwe,BradTo00,pass_defended,0,,,,,
player,201612180den,nwe,BradTo00,sacks,0.0,,,,,
player,201612180den,nwe,BradTo00,tackles_combined,0,,,,,
player,201612180den,nwe,BradTo00,tackles_solo,0,,,,,
player,201612180den,nwe,BradTo00,tackles_assists,0,,,,,
player,201612180den,nwe,BradTo00,tackles_loss,0,,,,,
player,201612180den,nwe,BradTo00,qb_hits,0,,,,,
player,201612180den,nwe,BradTo00,fumbles_rec,1,,,,,
player,201612180den,nwe,BradTo00,fumbles_rec_yds,0,,,,,
player,201612180den,nwe,BradTo00,fumbles_rec_td,0,,,,,
player,201612180den,nwe,BradTo00,fumbles_forced,0,,,,,
player,201612180den,den,CricJa00,def_int,0,,,,,
player,201612180den,den,CricJa00,def_int_yds,0,,,,,
player,201612180den,den,CricJa00,def_int_td,0,,,,,
player,201612180den,den,CricJa00,def_int_long,0,,,,,
player,201612180den,den,CricJa00,pass_defended,0,,,,,
player,201612180den,den,CricJa00,sacks,1.0,,,,,
player,201612180den,den,CricJa00,tackles_combined,7,,,,,
player,201612180den,den,CricJa00,tackles_solo,6,,,,,
player,201612180den,den,CricJa00,tackles_assists,1,,,,,
player,201612180den,den,CricJa00,tackles_loss,0,,,,,
player,201612180den,den,CricJa00,qb_hits,1,,,,,
player,201612180den,den,CricJa00,fumbles_rec,0,,,,,
player,201612180den,den,CricJa00,fumbles_rec_yds,0,,,,,
player,201612180den,den,CricJa00,fumbles_rec_td,0,,,,,
player,201612180den,den,CricJa00,fumbles_forced,1,,,,,
player,201612180den,den,RayxSh00,def_int,0,,,,,
player,201612180den,den,RayxSh00,def_int_yds,0,,,,,
player,201612180den,den,RayxSh00,def_int_td,0,,,,,
player,201612180den,den,RayxSh00,def_int_long,0,,,,,
player,201612180den,den,RayxSh00,pass_defended,0,,,,,
player,201612180den,den,RayxSh00,sacks,1.0,,,,,
player,201612180den,den,RayxSh00,tackles_combined,1,,,,,
player,201612180den,den,RayxSh00,tackles_solo,1,,,,,
player,201612180den,den,RayxSh00,tackles_assists,0,,,,,
player,201612180den,den,RayxSh00,tackles_loss,1,,,,,
player,201612180den,den,RayxSh00,qb_hits,2,,,,,
player,201612180den,den,RayxSh00,fumbles_rec,0,,,,,
player,201612180den,den,RayxSh00,fumbles_rec_yds,0,,,,,
player,201612180den,den,RayxSh00,fumbles_rec_td,0,,,,,
player,201612180den,den,RayxSh00,fumbles_forced,0,,,,,
player,201612180den,den,DaviTo01,def_int,0,,,,,
player,201612180den,den,DaviTo01,def_int_yds,0,,,,,
player,201612180den,den,DaviTo01,def_int_td,0,,,,,
player,201612180den,den,DaviTo01,def_int_long,0,,,,,
player,201612180den,den,DaviTo01,pass_defended,0,,,,,
player,201612180den,den,DaviTo01,sacks,0.0,,,,,
player,201612180den,den,DaviTo01,tackles_combined,13,,,,,
player,201612180den,den,DaviTo01,tackles_solo,7,,,,,
player,201612180den,den,DaviTo01,tackles_assists,6,,,,,
player,201612180den,den,DaviTo01,tackles_loss,1,,,,,
player,201612180den,den,DaviTo01,qb_hits,0,,,,,
player,201612180den,den,DaviTo01,fumbles_rec,0,,,,,
player,201612180den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201612180den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201612180den,den,DaviTo01,fumbles_forced,0,,,,,
player,201612180den,den,NelsCo00,def_int,0,,,,,
player,201612180den,den,NelsCo00,def_int_yds,0,,,,,
player,201612180den,den,NelsCo00,def_int_td,0,,,,,
player,201612180den,den,NelsCo00,def_int_long,0,,,,,
player,201612180den,den,NelsCo00,pass_defended,1,,,,,
player,201612180den,den,NelsCo00,sacks,0.0,,,,,
player,201612180den,den,NelsCo00,tackles_combined,13,,,,,
player,201612180den,den,NelsCo00,tackles_solo,7,,,,,
player,201612180den,den,NelsCo00,tackles_assists,6,,,,,
player,201612180den,den,NelsCo00,tackles_loss,0,,,,,
player,201612180den,den,NelsCo00,qb_hits,0,,,,,
player,201612180den,den,NelsCo00,fumbles_rec,0,,,,,
player,201612180den,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201612180den,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201612180den,den,NelsCo00,fumbles_forced,0,,,,,
player,201612180den,den,StewDa00,def_int,0,,,,,
player,201612180den,den,StewDa00,def_int_yds,0,,,,,
player,201612180den,den,StewDa00,def_int_td,0,,,,,
player,201612180den,den,StewDa00,def_int_long,0,,,,,
player,201612180den,den,StewDa00,pass_defended,0,,,,,
player,201612180den,den,StewDa00,sacks,0.0,,,,,
player,201612180den,den,StewDa00,tackles_combined,7,,,,,
player,201612180den,den,StewDa00,tackles_solo,3,,,,,
player,201612180den,den,StewDa00,tackles_assists,4,,,,,
player,201612180den,den,StewDa00,tackles_loss,0,,,,,
player,201612180den,den,StewDa00,qb_hits,0,,,,,
player,201612180den,den,StewDa00,fumbles_rec,0,,,,,
player,201612180den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201612180den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201612180den,den,StewDa00,fumbles_forced,1,,,,,
player,201612180den,den,WardT.99,def_int,0,,,,,
player,201612180den,den,WardT.99,def_int_yds,0,,,,,
player,201612180den,den,WardT.99,def_int_td,0,,,,,
player,201612180den,den,WardT.99,def_int_long,0,,,,,
player,201612180den,den,WardT.99,pass_defended,0,,,,,
player,201612180den,den,WardT.99,sacks,0.0,,,,,
player,201612180den,den,WardT.99,tackles_combined,6,,,,,
player,201612180den,den,WardT.99,tackles_solo,3,,,,,
player,201612180den,den,WardT.99,tackles_assists,3,,,,,
player,201612180den,den,WardT.99,tackles_loss,0,,,,,
player,201612180den,den,WardT.99,qb_hits,1,,,,,
player,201612180den,den,WardT.99,fumbles_rec,0,,,,,
player,201612180den,den,WardT.99,fumbles_rec_yds,0,,,,,
player,201612180den,den,WardT.99,fumbles_rec_td,0,,,,,
player,201612180den,den,WardT.99,fumbles_forced,0,,,,,
player,201612180den,den,MillVo00,def_int,0,,,,,
player,201612180den,den,MillVo00,def_int_yds,0,,,,,
player,201612180den,den,MillVo00,def_int_td,0,,,,,
player,201612180den,den,MillVo00,def_int_long,0,,,,,
player,201612180den,den,MillVo00,pass_defended,0,,,,,
player,201612180den,den,MillVo00,sacks,0.0,,,,,
player,201612180den,den,MillVo00,tackles_combined,5,,,,,
player,201612180den,den,MillVo00,tackles_solo,4,,,,,
player,201612180den,den,MillVo00,tackles_assists,1,,,,,
player,201612180den,den,MillVo00,tackles_loss,0,,,,,
player,201612180den,den,MillVo00,qb_hits,0,,,,,
player,201612180den,den,MillVo00,fumbles_rec,0,,,,,
player,201612180den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201612180den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201612180den,den,MillVo00,fumbles_forced,0,,,,,
player,201612180den,den,TaliAq99,def_int,0,,,,,
player,201612180den,den,TaliAq99,def_int_yds,0,,,,,
player,201612180den,den,TaliAq99,def_int_td,0,,,,,
player,201612180den,den,TaliAq99,def_int_long,0,,,,,
player,201612180den,den,TaliAq99,pass_defended,0,,,,,
player,201612180den,den,TaliAq99,sacks,0.0,,,,,
player,201612180den,den,TaliAq99,tackles_combined,5,,,,,
player,201612180den,den,TaliAq99,tackles_solo,3,,,,,
player,201612180den,den,TaliAq99,tackles_assists,2,,,,,
player,201612180den,den,TaliAq99,tackles_loss,0,,,,,
player,201612180den,den,TaliAq99,qb_hits,1,,,,,
player,201612180den,den,TaliAq99,fumbles_rec,0,,,,,
player,201612180den,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201612180den,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201612180den,den,TaliAq99,fumbles_forced,0,,,,,
player,201612180den,den,BarrSh00,def_int,0,,,,,
player,201612180den,den,BarrSh00,def_int_yds,0,,,,,
player,201612180den,den,BarrSh00,def_int_td,0,,,,,
player,201612180den,den,BarrSh00,def_int_long,0,,,,,
player,201612180den,den,BarrSh00,pass_defended,0,,,,,
player,201612180den,den,BarrSh00,sacks,0.0,,,,,
player,201612180den,den,BarrSh00,tackles_combined,3,,,,,
player,201612180den,den,BarrSh00,tackles_solo,1,,,,,
player,201612180den,den,BarrSh00,tackles_assists,2,,,,,
player,201612180den,den,BarrSh00,tackles_loss,0,,,,,
player,201612180den,den,BarrSh00,qb_hits,0,,,,,
player,201612180den,den,BarrSh00,fumbles_rec,0,,,,,
player,201612180den,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201612180den,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201612180den,den,BarrSh00,fumbles_forced,0,,,,,
player,201612180den,den,GotsAd00,def_int,0,,,,,
player,201612180den,den,GotsAd00,def_int_yds,0,,,,,
player,201612180den,den,GotsAd00,def_int_td,0,,,,,
player,201612180den,den,GotsAd00,def_int_long,0,,,,,
player,201612180den,den,GotsAd00,pass_defended,1,,,,,
player,201612180den,den,GotsAd00,sacks,0.0,,,,,
player,201612180den,den,GotsAd00,tackles_combined,3,,,,,
player,201612180den,den,GotsAd00,tackles_solo,3,,,,,
player,201612180den,den,GotsAd00,tackles_assists,0,,,,,
player,201612180den,den,GotsAd00,tackles_loss,0,,,,,
player,201612180den,den,GotsAd00,qb_hits,0,,,,,
player,201612180den,den,GotsAd00,fumbles_rec,0,,,,,
player,201612180den,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201612180den,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201612180den,den,GotsAd00,fumbles_forced,0,,,,,
player,201612180den,den,HarrCh01,def_int,0,,,,,
player,201612180den,den,HarrCh01,def_int_yds,0,,,,,
player,201612180den,den,HarrCh01,def_int_td,0,,,,,
player,201612180den,den,HarrCh01,def_int_long,0,,,,,
player,201612180den,den,HarrCh01,pass_defended,0,,,,,
player,201612180den,den,HarrCh01,sacks,0.0,,,,,
player,201612180den,den,HarrCh01,tackles_combined,2,,,,,
player,201612180den,den,HarrCh01,tackles_solo,1,,,,,
player,201612180den,den,HarrCh01,tackles_assists,1,,,,,
player,201612180den,den,HarrCh01,tackles_loss,0,,,,,
player,201612180den,den,HarrCh01,qb_hits,0,,,,,
player,201612180den,den,HarrCh01,fumbles_rec,0,,,,,
player,201612180den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201612180den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201612180den,den,HarrCh01,fumbles_forced,0,,,,,
player,201612180den,den,LatiCo00,def_int,0,,,,,
player,201612180den,den,LatiCo00,def_int_yds,0,,,,,
player,201612180den,den,LatiCo00,def_int_td,0,,,,,
player,201612180den,den,LatiCo00,def_int_long,0,,,,,
player,201612180den,den,LatiCo00,pass_defended,0,,,,,
player,201612180den,den,LatiCo00,sacks,0.0,,,,,
player,201612180den,den,LatiCo00,tackles_combined,2,,,,,
player,201612180den,den,LatiCo00,tackles_solo,2,,,,,
player,201612180den,den,LatiCo00,tackles_assists,0,,,,,
player,201612180den,den,LatiCo00,tackles_loss,0,,,,,
player,201612180den,den,LatiCo00,qb_hits,0,,,,,
player,201612180den,den,LatiCo00,fumbles_rec,0,,,,,
player,201612180den,den,LatiCo00,fumbles_rec_yds,0,,,,,
player,201612180den,den,LatiCo00,fumbles_rec_td,0,,,,,
player,201612180den,den,LatiCo00,fumbles_forced,0,,,,,
player,201612180den,den,SimmJu00,def_int,0,,,,,
player,201612180den,den,SimmJu00,def_int_yds,0,,,,,
player,201612180den,den,SimmJu00,def_int_td,0,,,,,
player,201612180den,den,SimmJu00,def_int_long,0,,,,,
player,201612180den,den,SimmJu00,pass_defended,0,,,,,
player,201612180den,den,SimmJu00,sacks,0.0,,,,,
player,201612180den,den,SimmJu00,tackles_combined,2,,,,,
player,201612180den,den,SimmJu00,tackles_solo,1,,,,,
player,201612180den,den,SimmJu00,tackles_assists,1,,,,,
player,201612180den,den,SimmJu00,tackles_loss,0,,,,,
player,201612180den,den,SimmJu00,qb_hits,0,,,,,
player,201612180den,den,SimmJu00,fumbles_rec,0,,,,,
player,201612180den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201612180den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201612180den,den,SimmJu00,fumbles_forced,0,,,,,
player,201612180den,den,WinnBi00,def_int,0,,,,,
player,201612180den,den,WinnBi00,def_int_yds,0,,,,,
player,201612180den,den,WinnBi00,def_int_td,0,,,,,
player,201612180den,den,WinnBi00,def_int_long,0,,,,,
player,201612180den,den,WinnBi00,pass_defended,0,,,,,
player,201612180den,den,WinnBi00,sacks,0.0,,,,,
player,201612180den,den,WinnBi00,tackles_combined,2,,,,,
player,201612180den,den,WinnBi00,tackles_solo,1,,,,,
player,201612180den,den,WinnBi00,tackles_assists,1,,,,,
player,201612180den,den,WinnBi00,tackles_loss,1,,,,,
player,201612180den,den,WinnBi00,qb_hits,0,,,,,
player,201612180den,den,WinnBi00,fumbles_rec,0,,,,,
player,201612180den,den,WinnBi00,fumbles_rec_yds,0,,,,,
player,201612180den,den,WinnBi00,fumbles_rec_td,0,,,,,
player,201612180den,den,WinnBi00,fumbles_forced,0,,,,,
player,201612180den,den,WolfDe00,def_int,0,,,,,
player,201612180den,den,WolfDe00,def_int_yds,0,,,,,
player,201612180den,den,WolfDe00,def_int_td,0,,,,,
player,201612180den,den,WolfDe00,def_int_long,0,,,,,
player,201612180den,den,WolfDe00,pass_defended,1,,,,,
player,201612180den,den,WolfDe00,sacks,0.0,,,,,
player,201612180den,den,WolfDe00,tackles_combined,2,,,,,
