game,2016,12,20161128,201611280phi,gnb,"Green Bay Packers",27,phi,"Philadelphia Eagles",13
player,201611280phi,phi,AlleBe00,tackles_loss,0,,,,,
player,201611280phi,phi,AlleBe00,qb_hits,0,,,,,
player,201611280phi,phi,AlleBe00,fumbles_rec,0,,,,,
player,201611280phi,phi,AlleBe00,fumbles_rec_yds,0,,,,,
player,201611280phi,phi,AlleBe00,fumbles_rec_td,0,,,,,
player,201611280phi,phi,AlleBe00,fumbles_forced,0,,,,,
player,201611280phi,phi,BarwCo99,def_int,0,,,,,
player,201611280phi,phi,BarwCo99,def_int_yds,0,,,,,
player,201611280phi,phi,BarwCo99,def_int_td,0,,,,,
player,201611280phi,phi,BarwCo99,def_int_long,0,,,,,
player,201611280phi,phi,BarwCo99,pass_defended,0,,,,,
player,201611280phi,phi,BarwCo99,sacks,0.0,,,,,
player,201611280phi,phi,BarwCo99,tackles_combined,1,,,,,
player,201611280phi,phi,BarwCo99,tackles_solo,1,,,,,
player,201611280phi,phi,BarwCo99,tackles_assists,0,,,,,
player,201611280phi,phi,BarwCo99,tackles_loss,0,,,,,
player,201611280phi,phi,BarwCo99,qb_hits,0,,,,,
player,201611280phi,phi,BarwCo99,fumbles_rec,0,,,,,
player,201611280phi,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201611280phi,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201611280phi,phi,BarwCo99,fumbles_forced,0,,,,,
player,201611280phi,phi,CoxxFl00,def_int,0,,,,,
player,201611280phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201611280phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201611280phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201611280phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201611280phi,phi,CoxxFl00,sacks,0.0,,,,,
player,201611280phi,phi,CoxxFl00,tackles_combined,1,,,,,
player,201611280phi,phi,CoxxFl00,tackles_solo,0,,,,,
player,201611280phi,phi,CoxxFl00,tackles_assists,1,,,,,
player,201611280phi,phi,CoxxFl00,tackles_loss,0,,,,,
player,201611280phi,phi,CoxxFl00,qb_hits,0,,,,,
player,201611280phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201611280phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201611280phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201611280phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201611280phi,phi,GoodNa00,def_int,0,,,,,
player,201611280phi,phi,GoodNa00,def_int_yds,0,,,,,
player,201611280phi,phi,GoodNa00,def_int_td,0,,,,,
player,201611280phi,phi,GoodNa00,def_int_long,0,,,,,
player,201611280phi,phi,GoodNa00,pass_defended,0,,,,,
player,201611280phi,phi,GoodNa00,sacks,0.0,,,,,
player,201611280phi,phi,GoodNa00,tackles_combined,1,,,,,
player,201611280phi,phi,GoodNa00,tackles_solo,1,,,,,
player,201611280phi,phi,GoodNa00,tackles_assists,0,,,,,
player,201611280phi,phi,GoodNa00,tackles_loss,0,,,,,
player,201611280phi,phi,GoodNa00,qb_hits,0,,,,,
player,201611280phi,phi,GoodNa00,fumbles_rec,0,,,,,
player,201611280phi,phi,GoodNa00,fumbles_rec_yds,0,,,,,
player,201611280phi,phi,GoodNa00,fumbles_rec_td,0,,,,,
player,201611280phi,phi,GoodNa00,fumbles_forced,0,,,,,
player,201611280phi,phi,KendMy00,def_int,0,,,,,
player,201611280phi,phi,KendMy00,def_int_yds,0,,,,,
player,201611280phi,phi,KendMy00,def_int_td,0,,,,,
player,201611280phi,phi,KendMy00,def_int_long,0,,,,,
player,201611280phi,phi,KendMy00,pass_defended,0,,,,,
player,201611280phi,phi,KendMy00,sacks,0.0,,,,,
player,201611280phi,phi,KendMy00,tackles_combined,1,,,,,
player,201611280phi,phi,KendMy00,tackles_solo,1,,,,,
player,201611280phi,phi,KendMy00,tackles_assists,0,,,,,
player,201611280phi,phi,KendMy00,tackles_loss,1,,,,,
player,201611280phi,phi,KendMy00,qb_hits,0,,,,,
player,201611280phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201611280phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201611280phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201611280phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201611280phi,phi,MaraCh99,def_int,0,,,,,
player,201611280phi,phi,MaraCh99,def_int_yds,0,,,,,
player,201611280phi,phi,MaraCh99,def_int_td,0,,,,,
player,201611280phi,phi,MaraCh99,def_int_long,0,,,,,
player,201611280phi,phi,MaraCh99,pass_defended,0,,,,,
player,201611280phi,phi,MaraCh99,sacks,0.0,,,,,
player,201611280phi,phi,MaraCh99,tackles_combined,1,,,,,
player,201611280phi,phi,MaraCh99,tackles_solo,1,,,,,
player,201611280phi,phi,MaraCh99,tackles_assists,0,,,,,
player,201611280phi,phi,MaraCh99,tackles_loss,0,,,,,
player,201611280phi,phi,MaraCh99,qb_hits,0,,,,,
player,201611280phi,phi,MaraCh99,fumbles_rec,0,,,,,
player,201611280phi,phi,MaraCh99,fumbles_rec_yds,0,,,,,
player,201611280phi,phi,MaraCh99,fumbles_rec_td,0,,,,,
player,201611280phi,phi,MaraCh99,fumbles_forced,0,,,,,
player,201611280phi,phi,SmitMa03,def_int,0,,,,,
player,201611280phi,phi,SmitMa03,def_int_yds,0,,,,,
player,201611280phi,phi,SmitMa03,def_int_td,0,,,,,
player,201611280phi,phi,SmitMa03,def_int_long,0,,,,,
player,201611280phi,phi,SmitMa03,pass_defended,0,,,,,
player,201611280phi,phi,SmitMa03,sacks,0.0,,,,,
player,201611280phi,phi,SmitMa03,tackles_combined,1,,,,,
player,201611280phi,phi,SmitMa03,tackles_solo,0,,,,,
player,201611280phi,phi,SmitMa03,tackles_assists,1,,,,,
player,201611280phi,phi,SmitMa03,tackles_loss,0,,,,,
player,201611280phi,phi,SmitMa03,qb_hits,0,,,,,
player,201611280phi,phi,SmitMa03,fumbles_rec,0,,,,,
player,201611280phi,phi,SmitMa03,fumbles_rec_yds,0,,,,,
player,201611280phi,phi,SmitMa03,fumbles_rec_td,0,,,,,
player,201611280phi,phi,SmitMa03,fumbles_forced,0,,,,,
player,201611280phi,gnb,CobbRa00,kick_ret,0,,,,,
player,201611280phi,gnb,CobbRa00,kick_ret_yds,0,,,,,
player,201611280phi,gnb,CobbRa00,kick_ret_yds_per_ret,,,,,,
player,201611280phi,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201611280phi,gnb,CobbRa00,kick_ret_long,0,,,,,
player,201611280phi,gnb,CobbRa00,punt_ret,1,,,,,
player,201611280phi,gnb,CobbRa00,punt_ret_yds,0,,,,,
player,201611280phi,gnb,CobbRa00,punt_ret_yds_per_ret,0.0,,,,,
player,201611280phi,gnb,CobbRa00,punt_ret_td,0,,,,,
player,201611280phi,gnb,CobbRa00,punt_ret_long,0,,,,,
player,201611280phi,gnb,MontTy01,kick_ret,1,,,,,
player,201611280phi,gnb,MontTy01,kick_ret_yds,18,,,,,
player,201611280phi,gnb,MontTy01,kick_ret_yds_per_ret,18.0,,,,,
player,201611280phi,gnb,MontTy01,kick_ret_td,0,,,,,
player,201611280phi,gnb,MontTy01,kick_ret_long,18,,,,,
player,201611280phi,gnb,MontTy01,punt_ret,0,,,,,
player,201611280phi,gnb,MontTy01,punt_ret_yds,0,,,,,
player,201611280phi,gnb,MontTy01,punt_ret_yds_per_ret,,,,,,
player,201611280phi,gnb,MontTy01,punt_ret_td,0,,,,,
player,201611280phi,gnb,MontTy01,punt_ret_long,0,,,,,
player,201611280phi,phi,BarnKe00,kick_ret,3,,,,,
player,201611280phi,phi,BarnKe00,kick_ret_yds,49,,,,,
player,201611280phi,phi,BarnKe00,kick_ret_yds_per_ret,16.3,,,,,
player,201611280phi,phi,BarnKe00,kick_ret_td,0,,,,,
player,201611280phi,phi,BarnKe00,kick_ret_long,21,,,,,
player,201611280phi,phi,BarnKe00,punt_ret,0,,,,,
player,201611280phi,phi,BarnKe00,punt_ret_yds,0,,,,,
player,201611280phi,phi,BarnKe00,punt_ret_yds_per_ret,,,,,,
player,201611280phi,phi,BarnKe00,punt_ret_td,0,,,,,
player,201611280phi,phi,BarnKe00,punt_ret_long,0,,,,,
player,201611280phi,gnb,CrosMa20,xpm,3,,,,,
player,201611280phi,gnb,CrosMa20,xpa,3,,,,,
player,201611280phi,gnb,CrosMa20,fgm,2,,,,,
player,201611280phi,gnb,CrosMa20,fga,2,,,,,
player,201611280phi,gnb,CrosMa20,punt,0,,,,,
player,201611280phi,gnb,CrosMa20,punt_yds,0,,,,,
player,201611280phi,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201611280phi,gnb,CrosMa20,punt_long,0,,,,,
player,201611280phi,gnb,SchuJa00,xpm,,,,,,
player,201611280phi,gnb,SchuJa00,xpa,,,,,,
player,201611280phi,gnb,SchuJa00,fgm,,,,,,
player,201611280phi,gnb,SchuJa00,fga,,,,,,
player,201611280phi,gnb,SchuJa00,punt,1,,,,,
player,201611280phi,gnb,SchuJa00,punt_yds,43,,,,,
player,201611280phi,gnb,SchuJa00,punt_yds_per_punt,43.0,,,,,
player,201611280phi,gnb,SchuJa00,punt_long,43,,,,,
player,201611280phi,phi,SturCa00,xpm,1,,,,,
player,201611280phi,phi,SturCa00,xpa,1,,,,,
player,201611280phi,phi,SturCa00,fgm,2,,,,,
player,201611280phi,phi,SturCa00,fga,2,,,,,
player,201611280phi,phi,SturCa00,punt,0,,,,,
player,201611280phi,phi,SturCa00,punt_yds,0,,,,,
player,201611280phi,phi,SturCa00,punt_yds_per_punt,,,,,,
player,201611280phi,phi,SturCa00,punt_long,0,,,,,
player,201611280phi,phi,JoneDo21,xpm,,,,,,
player,201611280phi,phi,JoneDo21,xpa,,,,,,
player,201611280phi,phi,JoneDo21,fgm,,,,,,
player,201611280phi,phi,JoneDo21,fga,,,,,,
player,201611280phi,phi,JoneDo21,punt,2,,,,,
player,201611280phi,phi,JoneDo21,punt_yds,71,,,,,
player,201611280phi,phi,JoneDo21,punt_yds_per_punt,35.5,,,,,
player,201611280phi,phi,JoneDo21,punt_long,37,,,,,
player,201611280phi,phi,BarbAl20,pos,G,,,,,
player,201611280phi,phi,BarbAl20,offense,59,,,,,
player,201611280phi,phi,BarbAl20,off_pct,100%,,,,,
player,201611280phi,phi,BarbAl20,defense,0,,,,,
player,201611280phi,phi,BarbAl20,def_pct,0%,,,,,
player,201611280phi,phi,BarbAl20,special_teams,3,,,,,
player,201611280phi,phi,BarbAl20,st_pct,14%,,,,,
player,201611280phi,phi,SeumIs00,pos,G,,,,,
player,201611280phi,phi,SeumIs00,offense,59,,,,,
player,201611280phi,phi,SeumIs00,off_pct,100%,,,,,
player,201611280phi,phi,SeumIs00,defense,0,,,,,
player,201611280phi,phi,SeumIs00,def_pct,0%,,,,,
player,201611280phi,phi,SeumIs00,special_teams,3,,,,,
player,201611280phi,phi,SeumIs00,st_pct,14%,,,,,
player,201611280phi,phi,WisnSt01,pos,C,,,,,
player,201611280phi,phi,WisnSt01,offense,59,,,,,
player,201611280phi,phi,WisnSt01,off_pct,100%,,,,,
player,201611280phi,phi,WisnSt01,defense,0,,,,,
player,201611280phi,phi,WisnSt01,def_pct,0%,,,,,
player,201611280phi,phi,WisnSt01,special_teams,3,,,,,
player,201611280phi,phi,WisnSt01,st_pct,14%,,,,,
player,201611280phi,phi,KelcJa00,pos,C,,,,,
player,201611280phi,phi,KelcJa00,offense,59,,,,,
player,201611280phi,phi,KelcJa00,off_pct,100%,,,,,
player,201611280phi,phi,KelcJa00,defense,0,,,,,
player,201611280phi,phi,KelcJa00,def_pct,0%,,,,,
player,201611280phi,phi,KelcJa00,special_teams,0,,,,,
player,201611280phi,phi,KelcJa00,st_pct,0%,,,,,
player,201611280phi,phi,WentCa00,pos,QB,,,,,
player,201611280phi,phi,WentCa00,offense,59,,,,,
player,201611280phi,phi,WentCa00,off_pct,100%,,,,,
player,201611280phi,phi,WentCa00,defense,0,,,,,
player,201611280phi,phi,WentCa00,def_pct,0%,,,,,
player,201611280phi,phi,WentCa00,special_teams,0,,,,,
player,201611280phi,phi,WentCa00,st_pct,0%,,,,,
player,201611280phi,phi,PeteJa21,pos,T,,,,,
player,201611280phi,phi,PeteJa21,offense,59,,,,,
player,201611280phi,phi,PeteJa21,off_pct,100%,,,,,
player,201611280phi,phi,PeteJa21,defense,0,,,,,
player,201611280phi,phi,PeteJa21,def_pct,0%,,,,,
player,201611280phi,phi,PeteJa21,special_teams,0,,,,,
player,201611280phi,phi,PeteJa21,st_pct,0%,,,,,
player,201611280phi,phi,ErtzZa00,pos,TE,,,,,
player,201611280phi,phi,ErtzZa00,offense,55,,,,,
player,201611280phi,phi,ErtzZa00,off_pct,93%,,,,,
player,201611280phi,phi,ErtzZa00,defense,0,,,,,
player,201611280phi,phi,ErtzZa00,def_pct,0%,,,,,
player,201611280phi,phi,ErtzZa00,special_teams,9,,,,,
player,201611280phi,phi,ErtzZa00,st_pct,41%,,,,,
player,201611280phi,phi,GreeDo00,pos,WR,,,,,
player,201611280phi,phi,GreeDo00,offense,48,,,,,
player,201611280phi,phi,GreeDo00,off_pct,81%,,,,,
player,201611280phi,phi,GreeDo00,defense,0,,,,,
player,201611280phi,phi,GreeDo00,def_pct,0%,,,,,
player,201611280phi,phi,GreeDo00,special_teams,0,,,,,
player,201611280phi,phi,GreeDo00,st_pct,0%,,,,,
player,201611280phi,phi,TregBr00,pos,WR,,,,,
player,201611280phi,phi,TregBr00,offense,44,,,,,
player,201611280phi,phi,TregBr00,off_pct,75%,,,,,
player,201611280phi,phi,TregBr00,defense,0,,,,,
player,201611280phi,phi,TregBr00,def_pct,0%,,,,,
player,201611280phi,phi,TregBr00,special_teams,0,,,,,
player,201611280phi,phi,TregBr00,st_pct,0%,,,,,
player,201611280phi,phi,SproDa00,pos,RB,,,,,
player,201611280phi,phi,SproDa00,offense,31,,,,,
player,201611280phi,phi,SproDa00,off_pct,53%,,,,,
player,201611280phi,phi,SproDa00,defense,0,,,,,
player,201611280phi,phi,SproDa00,def_pct,0%,,,,,
player,201611280phi,phi,SproDa00,special_teams,2,,,,,
player,201611280phi,phi,SproDa00,st_pct,9%,,,,,
player,201611280phi,phi,MattJo00,pos,WR,,,,,
player,201611280phi,phi,MattJo00,offense,24,,,,,
player,201611280phi,phi,MattJo00,off_pct,41%,,,,,
player,201611280phi,phi,MattJo00,defense,0,,,,,
player,201611280phi,phi,MattJo00,def_pct,0%,,,,,
player,201611280phi,phi,MattJo00,special_teams,0,,,,,
player,201611280phi,phi,MattJo00,st_pct,0%,,,,,
player,201611280phi,phi,TurnPa01,pos,WR,,,,,
player,201611280phi,phi,TurnPa01,offense,23,,,,,
player,201611280phi,phi,TurnPa01,off_pct,39%,,,,,
player,201611280phi,phi,TurnPa01,defense,0,,,,,
player,201611280phi,phi,TurnPa01,def_pct,0%,,,,,
player,201611280phi,phi,TurnPa01,special_teams,0,,,,,
player,201611280phi,phi,TurnPa01,st_pct,0%,,,,,
player,201611280phi,phi,SmalWe00,pos,RB,,,,,
player,201611280phi,phi,SmalWe00,offense,22,,,,,
player,201611280phi,phi,SmalWe00,off_pct,37%,,,,,
player,201611280phi,phi,SmalWe00,defense,0,,,,,
player,201611280phi,phi,SmalWe00,def_pct,0%,,,,,
player,201611280phi,phi,SmalWe00,special_teams,6,,,,,
player,201611280phi,phi,SmalWe00,st_pct,27%,,,,,
player,201611280phi,phi,CeleBr00,pos,TE,,,,,
player,201611280phi,phi,CeleBr00,offense,20,,,,,
player,201611280phi,phi,CeleBr00,off_pct,34%,,,,,
player,201611280phi,phi,CeleBr00,defense,0,,,,,
player,201611280phi,phi,CeleBr00,def_pct,0%,,,,,
player,201611280phi,phi,CeleBr00,special_teams,9,,,,,
player,201611280phi,phi,CeleBr00,st_pct,41%,,,,,
player,201611280phi,phi,BurtTr01,pos,TE,,,,,
player,201611280phi,phi,BurtTr01,offense,19,,,,,
player,201611280phi,phi,BurtTr01,off_pct,32%,,,,,
player,201611280phi,phi,BurtTr01,defense,0,,,,,
player,201611280phi,phi,BurtTr01,def_pct,0%,,,,,
player,201611280phi,phi,BurtTr01,special_teams,14,,,,,
player,201611280phi,phi,BurtTr01,st_pct,64%,,,,,
player,201611280phi,phi,BarnKe00,pos,RB,,,,,
player,201611280phi,phi,BarnKe00,offense,6,,,,,
player,201611280phi,phi,BarnKe00,off_pct,10%,,,,,
player,201611280phi,phi,BarnKe00,defense,0,,,,,
player,201611280phi,phi,BarnKe00,def_pct,0%,,,,,
player,201611280phi,phi,BarnKe00,special_teams,8,,,,,
player,201611280phi,phi,BarnKe00,st_pct,36%,,,,,
player,201611280phi,phi,TobiMa00,pos,G,,,,,
player,201611280phi,phi,TobiMa00,offense,2,,,,,
player,201611280phi,phi,TobiMa00,off_pct,3%,,,,,
player,201611280phi,phi,TobiMa00,defense,0,,,,,
player,201611280phi,phi,TobiMa00,def_pct,0%,,,,,
player,201611280phi,phi,TobiMa00,special_teams,3,,,,,
player,201611280phi,phi,TobiMa00,st_pct,14%,,,,,
player,201611280phi,phi,AlleBe00,pos,DT,,,,,
player,201611280phi,phi,AlleBe00,offense,1,,,,,
player,201611280phi,phi,AlleBe00,off_pct,2%,,,,,
player,201611280phi,phi,AlleBe00,defense,25,,,,,
player,201611280phi,phi,AlleBe00,def_pct,35%,,,,,
player,201611280phi,phi,AlleBe00,special_teams,8,,,,,
player,201611280phi,phi,AlleBe00,st_pct,36%,,,,,
player,201611280phi,phi,JenkMa99,pos,SS,,,,,
player,201611280phi,phi,JenkMa99,offense,0,,,,,
player,201611280phi,phi,JenkMa99,off_pct,0%,,,,,
player,201611280phi,phi,JenkMa99,defense,71,,,,,
player,201611280phi,phi,JenkMa99,def_pct,100%,,,,,
player,201611280phi,phi,JenkMa99,special_teams,9,,,,,
player,201611280phi,phi,JenkMa99,st_pct,41%,,,,,
player,201611280phi,phi,HickJo00,pos,LB,,,,,
player,201611280phi,phi,HickJo00,offense,0,,,,,
player,201611280phi,phi,HickJo00,off_pct,0%,,,,,
player,201611280phi,phi,HickJo00,defense,71,,,,,
player,201611280phi,phi,HickJo00,def_pct,100%,,,,,
player,201611280phi,phi,HickJo00,special_teams,5,,,,,
player,201611280phi,phi,HickJo00,st_pct,23%,,,,,
player,201611280phi,phi,McLeRo00,pos,FS,,,,,
player,201611280phi,phi,McLeRo00,offense,0,,,,,
player,201611280phi,phi,McLeRo00,off_pct,0%,,,,,
player,201611280phi,phi,McLeRo00,defense,71,,,,,
player,201611280phi,phi,McLeRo00,def_pct,100%,,,,,
player,201611280phi,phi,McLeRo00,special_teams,4,,,,,
player,201611280phi,phi,McLeRo00,st_pct,18%,,,,,
player,201611280phi,phi,BradNi00,pos,LB,,,,,
player,201611280phi,phi,BradNi00,offense,0,,,,,
player,201611280phi,phi,BradNi00,off_pct,0%,,,,,
player,201611280phi,phi,BradNi00,defense,71,,,,,
player,201611280phi,phi,BradNi00,def_pct,100%,,,,,
player,201611280phi,phi,BradNi00,special_teams,2,,,,,
player,201611280phi,phi,BradNi00,st_pct,9%,,,,,
player,201611280phi,phi,CarrNo00,pos,CB,,,,,
player,201611280phi,phi,CarrNo00,offense,0,,,,,
player,201611280phi,phi,CarrNo00,off_pct,0%,,,,,
player,201611280phi,phi,CarrNo00,defense,67,,,,,
player,201611280phi,phi,CarrNo00,def_pct,94%,,,,,
player,201611280phi,phi,CarrNo00,special_teams,5,,,,,
player,201611280phi,phi,CarrNo00,st_pct,23%,,,,,
player,201611280phi,phi,WatkJa01,pos,SS,,,,,
player,201611280phi,phi,WatkJa01,offense,0,,,,,
player,201611280phi,phi,WatkJa01,off_pct,0%,,,,,
player,201611280phi,phi,WatkJa01,defense,58,,,,,
player,201611280phi,phi,WatkJa01,def_pct,82%,,,,,
player,201611280phi,phi,WatkJa01,special_teams,4,,,,,
player,201611280phi,phi,WatkJa01,st_pct,18%,,,,,
player,201611280phi,phi,CoxxFl00,pos,DT,,,,,
player,201611280phi,phi,CoxxFl00,offense,0,,,,,
player,201611280phi,phi,CoxxFl00,off_pct,0%,,,,,
player,201611280phi,phi,CoxxFl00,defense,57,,,,,
player,201611280phi,phi,CoxxFl00,def_pct,80%,,,,,
player,201611280phi,phi,CoxxFl00,special_teams,0,,,,,
player,201611280phi,phi,CoxxFl00,st_pct,0%,,,,,
player,201611280phi,phi,GrahBr99,pos,DE,,,,,
player,201611280phi,phi,GrahBr99,offense,0,,,,,
player,201611280phi,phi,GrahBr99,off_pct,0%,,,,,
player,201611280phi,phi,GrahBr99,defense,54,,,,,
player,201611280phi,phi,GrahBr99,def_pct,76%,,,,,
player,201611280phi,phi,GrahBr99,special_teams,6,,,,,
player,201611280phi,phi,GrahBr99,st_pct,27%,,,,,
player,201611280phi,phi,BarwCo99,pos,DE,,,,,
player,201611280phi,phi,BarwCo99,offense,0,,,,,
player,201611280phi,phi,BarwCo99,off_pct,0%,,,,,
player,201611280phi,phi,BarwCo99,defense,49,,,,,
player,201611280phi,phi,BarwCo99,def_pct,69%,,,,,
player,201611280phi,phi,BarwCo99,special_teams,5,,,,,
player,201611280phi,phi,BarwCo99,st_pct,23%,,,,,
player,201611280phi,phi,MillJa02,pos,CB,,,,,
player,201611280phi,phi,MillJa02,offense,0,,,,,
player,201611280phi,phi,MillJa02,off_pct,0%,,,,,
player,201611280phi,phi,MillJa02,defense,49,,,,,
player,201611280phi,phi,MillJa02,def_pct,69%,,,,,
player,201611280phi,phi,MillJa02,special_teams,3,,,,,
player,201611280phi,phi,MillJa02,st_pct,14%,,,,,
player,201611280phi,phi,LogaBe00,pos,DT,,,,,
player,201611280phi,phi,LogaBe00,offense,0,,,,,
player,201611280phi,phi,LogaBe00,off_pct,0%,,,,,
player,201611280phi,phi,LogaBe00,defense,44,,,,,
player,201611280phi,phi,LogaBe00,def_pct,62%,,,,,
player,201611280phi,phi,LogaBe00,special_teams,6,,,,,
player,201611280phi,phi,LogaBe00,st_pct,27%,,,,,
player,201611280phi,phi,CurrVi00,pos,DE,,,,,
player,201611280phi,phi,CurrVi00,offense,0,,,,,
player,201611280phi,phi,CurrVi00,off_pct,0%,,,,,
player,201611280phi,phi,CurrVi00,defense,31,,,,,
player,201611280phi,phi,CurrVi00,def_pct,44%,,,,,
player,201611280phi,phi,CurrVi00,special_teams,5,,,,,
player,201611280phi,phi,CurrVi00,st_pct,23%,,,,,
player,201611280phi,phi,McKeLe99,pos,CB,,,,,
player,201611280phi,phi,McKeLe99,offense,0,,,,,
player,201611280phi,phi,McKeLe99,off_pct,0%,,,,,
player,201611280phi,phi,McKeLe99,defense,24,,,,,
player,201611280phi,phi,McKeLe99,def_pct,34%,,,,,
player,201611280phi,phi,McKeLe99,special_teams,2,,,,,
player,201611280phi,phi,McKeLe99,st_pct,9%,,,,,
player,201611280phi,phi,VaeaDe01,pos,DT,,,,,
player,201611280phi,phi,VaeaDe01,offense,0,,,,,
player,201611280phi,phi,VaeaDe01,off_pct,0%,,,,,
player,201611280phi,phi,VaeaDe01,defense,14,,,,,
player,201611280phi,phi,VaeaDe01,def_pct,20%,,,,,
player,201611280phi,phi,VaeaDe01,special_teams,0,,,,,
player,201611280phi,phi,VaeaDe01,st_pct,0%,,,,,
player,201611280phi,phi,KendMy00,pos,LB,,,,,
player,201611280phi,phi,KendMy00,offense,0,,,,,
player,201611280phi,phi,KendMy00,off_pct,0%,,,,,
player,201611280phi,phi,KendMy00,defense,13,,,,,
player,201611280phi,phi,KendMy00,def_pct,18%,,,,,
player,201611280phi,phi,KendMy00,special_teams,6,,,,,
player,201611280phi,phi,KendMy00,st_pct,27%,,,,,
player,201611280phi,phi,SmitMa03,pos,DE,,,,,
player,201611280phi,phi,SmitMa03,offense,0,,,,,
player,201611280phi,phi,SmitMa03,off_pct,0%,,,,,
player,201611280phi,phi,SmitMa03,defense,11,,,,,
player,201611280phi,phi,SmitMa03,def_pct,15%,,,,,
player,201611280phi,phi,SmitMa03,special_teams,9,,,,,
player,201611280phi,phi,SmitMa03,st_pct,41%,,,,,
player,201611280phi,phi,TullSt20,pos,LB,,,,,
player,201611280phi,phi,TullSt20,offense,0,,,,,
player,201611280phi,phi,TullSt20,off_pct,0%,,,,,
player,201611280phi,phi,TullSt20,defense,1,,,,,
player,201611280phi,phi,TullSt20,def_pct,1%,,,,,
player,201611280phi,phi,TullSt20,special_teams,0,,,,,
player,201611280phi,phi,TullSt20,st_pct,0%,,,,,
player,201611280phi,phi,BramBr00,pos,DE,,,,,
player,201611280phi,phi,BramBr00,offense,0,,,,,
player,201611280phi,phi,BramBr00,off_pct,0%,,,,,
player,201611280phi,phi,BramBr00,defense,0,,,,,
player,201611280phi,phi,BramBr00,def_pct,0%,,,,,
player,201611280phi,phi,BramBr00,special_teams,19,,,,,
player,201611280phi,phi,BramBr00,st_pct,86%,,,,,
player,201611280phi,phi,MaraCh99,pos,FS,,,,,
player,201611280phi,phi,MaraCh99,offense,0,,,,,
player,201611280phi,phi,MaraCh99,off_pct,0%,,,,,
player,201611280phi,phi,MaraCh99,defense,0,,,,,
player,201611280phi,phi,MaraCh99,def_pct,0%,,,,,
player,201611280phi,phi,MaraCh99,special_teams,19,,,,,
player,201611280phi,phi,MaraCh99,st_pct,86%,,,,,
player,201611280phi,phi,GrugKa00,pos,LB,,,,,
player,201611280phi,phi,GrugKa00,offense,0,,,,,
player,201611280phi,phi,GrugKa00,off_pct,0%,,,,,
player,201611280phi,phi,GrugKa00,defense,0,,,,,
player,201611280phi,phi,GrugKa00,def_pct,0%,,,,,
player,201611280phi,phi,GrugKa00,special_teams,14,,,,,
player,201611280phi,phi,GrugKa00,st_pct,64%,,,,,
player,201611280phi,phi,BrooTe00,pos,SS,,,,,
player,201611280phi,phi,BrooTe00,offense,0,,,,,
player,201611280phi,phi,BrooTe00,off_pct,0%,,,,,
player,201611280phi,phi,BrooTe00,defense,0,,,,,
player,201611280phi,phi,BrooTe00,def_pct,0%,,,,,
player,201611280phi,phi,BrooTe00,special_teams,14,,,,,
player,201611280phi,phi,BrooTe00,st_pct,64%,,,,,
player,201611280phi,phi,GoodNa00,pos,LB,,,,,
player,201611280phi,phi,GoodNa00,offense,0,,,,,
player,201611280phi,phi,GoodNa00,off_pct,0%,,,,,
player,201611280phi,phi,GoodNa00,defense,0,,,,,
player,201611280phi,phi,GoodNa00,def_pct,0%,,,,,
player,201611280phi,phi,GoodNa00,special_teams,14,,,,,
player,201611280phi,phi,GoodNa00,st_pct,64%,,,,,
player,201611280phi,phi,SturCa00,pos,K,,,,,
player,201611280phi,phi,SturCa00,offense,0,,,,,
player,201611280phi,phi,SturCa00,off_pct,0%,,,,,
player,201611280phi,phi,SturCa00,defense,0,,,,,
player,201611280phi,phi,SturCa00,def_pct,0%,,,,,
player,201611280phi,phi,SturCa00,special_teams,7,,,,,
player,201611280phi,phi,SturCa00,st_pct,32%,,,,,
player,201611280phi,phi,JoneDo21,pos,P,,,,,
player,201611280phi,phi,JoneDo21,offense,0,,,,,
player,201611280phi,phi,JoneDo21,off_pct,0%,,,,,
player,201611280phi,phi,JoneDo21,defense,0,,,,,
player,201611280phi,phi,JoneDo21,def_pct,0%,,,,,
player,201611280phi,phi,JoneDo21,special_teams,5,,,,,
player,201611280phi,phi,JoneDo21,st_pct,23%,,,,,
player,201611280phi,phi,DoreJo20,pos,LS,,,,,
player,201611280phi,phi,DoreJo20,offense,0,,,,,
player,201611280phi,phi,DoreJo20,off_pct,0%,,,,,
player,201611280phi,phi,DoreJo20,defense,0,,,,,
player,201611280phi,phi,DoreJo20,def_pct,0%,,,,,
player,201611280phi,phi,DoreJo20,special_teams,5,,,,,
