game,2016,2,20160918,201609180crd,tam,"Tampa Bay Buccaneers",7,crd,"Arizona Cardinals",40
player,201609180crd,crd,NiklTr00,targets,1,,,,,
player,201609180crd,crd,NiklTr00,rec,0,,,,,
player,201609180crd,crd,NiklTr00,rec_yds,0,,,,,
player,201609180crd,crd,NiklTr00,rec_td,0,,,,,
player,201609180crd,crd,NiklTr00,rec_long,0,,,,,
player,201609180crd,crd,NiklTr00,fumbles,0,,,,,
player,201609180crd,crd,NiklTr00,fumbles_lost,0,,,,,
player,201609180crd,crd,GresJe00,pass_cmp,0,,,,,
player,201609180crd,crd,GresJe00,pass_att,0,,,,,
player,201609180crd,crd,GresJe00,pass_yds,0,,,,,
player,201609180crd,crd,GresJe00,pass_td,0,,,,,
player,201609180crd,crd,GresJe00,pass_int,0,,,,,
player,201609180crd,crd,GresJe00,pass_sacked,0,,,,,
player,201609180crd,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201609180crd,crd,GresJe00,pass_long,0,,,,,
player,201609180crd,crd,GresJe00,pass_rating,,,,,,
player,201609180crd,crd,GresJe00,rush_att,0,,,,,
player,201609180crd,crd,GresJe00,rush_yds,0,,,,,
player,201609180crd,crd,GresJe00,rush_td,0,,,,,
player,201609180crd,crd,GresJe00,rush_long,0,,,,,
player,201609180crd,crd,GresJe00,targets,1,,,,,
player,201609180crd,crd,GresJe00,rec,0,,,,,
player,201609180crd,crd,GresJe00,rec_yds,0,,,,,
player,201609180crd,crd,GresJe00,rec_td,0,,,,,
player,201609180crd,crd,GresJe00,rec_long,0,,,,,
player,201609180crd,crd,GresJe00,fumbles,0,,,,,
player,201609180crd,crd,GresJe00,fumbles_lost,0,,,,,
player,201609180crd,tam,SpenNo00,def_int,0,,,,,
player,201609180crd,tam,SpenNo00,def_int_yds,0,,,,,
player,201609180crd,tam,SpenNo00,def_int_td,0,,,,,
player,201609180crd,tam,SpenNo00,def_int_long,0,,,,,
player,201609180crd,tam,SpenNo00,pass_defended,0,,,,,
player,201609180crd,tam,SpenNo00,sacks,1.0,,,,,
player,201609180crd,tam,SpenNo00,tackles_combined,1,,,,,
player,201609180crd,tam,SpenNo00,tackles_solo,1,,,,,
player,201609180crd,tam,SpenNo00,tackles_assists,0,,,,,
player,201609180crd,tam,SpenNo00,tackles_loss,1,,,,,
player,201609180crd,tam,SpenNo00,qb_hits,1,,,,,
player,201609180crd,tam,SpenNo00,fumbles_rec,0,,,,,
player,201609180crd,tam,SpenNo00,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,SpenNo00,fumbles_rec_td,0,,,,,
player,201609180crd,tam,SpenNo00,fumbles_forced,0,,,,,
player,201609180crd,tam,AlexKw00,def_int,0,,,,,
player,201609180crd,tam,AlexKw00,def_int_yds,0,,,,,
player,201609180crd,tam,AlexKw00,def_int_td,0,,,,,
player,201609180crd,tam,AlexKw00,def_int_long,0,,,,,
player,201609180crd,tam,AlexKw00,pass_defended,0,,,,,
player,201609180crd,tam,AlexKw00,sacks,0.0,,,,,
player,201609180crd,tam,AlexKw00,tackles_combined,7,,,,,
player,201609180crd,tam,AlexKw00,tackles_solo,6,,,,,
player,201609180crd,tam,AlexKw00,tackles_assists,1,,,,,
player,201609180crd,tam,AlexKw00,tackles_loss,1,,,,,
player,201609180crd,tam,AlexKw00,qb_hits,0,,,,,
player,201609180crd,tam,AlexKw00,fumbles_rec,0,,,,,
player,201609180crd,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201609180crd,tam,AlexKw00,fumbles_forced,0,,,,,
player,201609180crd,tam,ContCh00,def_int,0,,,,,
player,201609180crd,tam,ContCh00,def_int_yds,0,,,,,
player,201609180crd,tam,ContCh00,def_int_td,0,,,,,
player,201609180crd,tam,ContCh00,def_int_long,0,,,,,
player,201609180crd,tam,ContCh00,pass_defended,0,,,,,
player,201609180crd,tam,ContCh00,sacks,0.0,,,,,
player,201609180crd,tam,ContCh00,tackles_combined,7,,,,,
player,201609180crd,tam,ContCh00,tackles_solo,7,,,,,
player,201609180crd,tam,ContCh00,tackles_assists,0,,,,,
player,201609180crd,tam,ContCh00,tackles_loss,0,,,,,
player,201609180crd,tam,ContCh00,qb_hits,0,,,,,
player,201609180crd,tam,ContCh00,fumbles_rec,0,,,,,
player,201609180crd,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201609180crd,tam,ContCh00,fumbles_forced,0,,,,,
player,201609180crd,tam,GrimBr20,def_int,0,,,,,
player,201609180crd,tam,GrimBr20,def_int_yds,0,,,,,
player,201609180crd,tam,GrimBr20,def_int_td,0,,,,,
player,201609180crd,tam,GrimBr20,def_int_long,0,,,,,
player,201609180crd,tam,GrimBr20,pass_defended,0,,,,,
player,201609180crd,tam,GrimBr20,sacks,0.0,,,,,
player,201609180crd,tam,GrimBr20,tackles_combined,7,,,,,
player,201609180crd,tam,GrimBr20,tackles_solo,7,,,,,
player,201609180crd,tam,GrimBr20,tackles_assists,0,,,,,
player,201609180crd,tam,GrimBr20,tackles_loss,0,,,,,
player,201609180crd,tam,GrimBr20,qb_hits,0,,,,,
player,201609180crd,tam,GrimBr20,fumbles_rec,0,,,,,
player,201609180crd,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201609180crd,tam,GrimBr20,fumbles_forced,0,,,,,
player,201609180crd,tam,HargVe00,def_int,0,,,,,
player,201609180crd,tam,HargVe00,def_int_yds,0,,,,,
player,201609180crd,tam,HargVe00,def_int_td,0,,,,,
player,201609180crd,tam,HargVe00,def_int_long,0,,,,,
player,201609180crd,tam,HargVe00,pass_defended,0,,,,,
player,201609180crd,tam,HargVe00,sacks,0.0,,,,,
player,201609180crd,tam,HargVe00,tackles_combined,5,,,,,
player,201609180crd,tam,HargVe00,tackles_solo,5,,,,,
player,201609180crd,tam,HargVe00,tackles_assists,0,,,,,
player,201609180crd,tam,HargVe00,tackles_loss,1,,,,,
player,201609180crd,tam,HargVe00,qb_hits,0,,,,,
player,201609180crd,tam,HargVe00,fumbles_rec,0,,,,,
player,201609180crd,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201609180crd,tam,HargVe00,fumbles_forced,0,,,,,
player,201609180crd,tam,McDoBr01,def_int,0,,,,,
player,201609180crd,tam,McDoBr01,def_int_yds,0,,,,,
player,201609180crd,tam,McDoBr01,def_int_td,0,,,,,
player,201609180crd,tam,McDoBr01,def_int_long,0,,,,,
player,201609180crd,tam,McDoBr01,pass_defended,1,,,,,
player,201609180crd,tam,McDoBr01,sacks,0.0,,,,,
player,201609180crd,tam,McDoBr01,tackles_combined,4,,,,,
player,201609180crd,tam,McDoBr01,tackles_solo,4,,,,,
player,201609180crd,tam,McDoBr01,tackles_assists,0,,,,,
player,201609180crd,tam,McDoBr01,tackles_loss,0,,,,,
player,201609180crd,tam,McDoBr01,qb_hits,0,,,,,
player,201609180crd,tam,McDoBr01,fumbles_rec,0,,,,,
player,201609180crd,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201609180crd,tam,McDoBr01,fumbles_forced,0,,,,,
player,201609180crd,tam,GholWi00,def_int,0,,,,,
player,201609180crd,tam,GholWi00,def_int_yds,0,,,,,
player,201609180crd,tam,GholWi00,def_int_td,0,,,,,
player,201609180crd,tam,GholWi00,def_int_long,0,,,,,
player,201609180crd,tam,GholWi00,pass_defended,0,,,,,
player,201609180crd,tam,GholWi00,sacks,0.0,,,,,
player,201609180crd,tam,GholWi00,tackles_combined,3,,,,,
player,201609180crd,tam,GholWi00,tackles_solo,2,,,,,
player,201609180crd,tam,GholWi00,tackles_assists,1,,,,,
player,201609180crd,tam,GholWi00,tackles_loss,0,,,,,
player,201609180crd,tam,GholWi00,qb_hits,0,,,,,
player,201609180crd,tam,GholWi00,fumbles_rec,0,,,,,
player,201609180crd,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201609180crd,tam,GholWi00,fumbles_forced,0,,,,,
player,201609180crd,tam,McCoGe99,def_int,0,,,,,
player,201609180crd,tam,McCoGe99,def_int_yds,0,,,,,
player,201609180crd,tam,McCoGe99,def_int_td,0,,,,,
player,201609180crd,tam,McCoGe99,def_int_long,0,,,,,
player,201609180crd,tam,McCoGe99,pass_defended,0,,,,,
player,201609180crd,tam,McCoGe99,sacks,0.0,,,,,
player,201609180crd,tam,McCoGe99,tackles_combined,3,,,,,
player,201609180crd,tam,McCoGe99,tackles_solo,2,,,,,
player,201609180crd,tam,McCoGe99,tackles_assists,1,,,,,
player,201609180crd,tam,McCoGe99,tackles_loss,0,,,,,
player,201609180crd,tam,McCoGe99,qb_hits,1,,,,,
player,201609180crd,tam,McCoGe99,fumbles_rec,0,,,,,
player,201609180crd,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201609180crd,tam,McCoGe99,fumbles_forced,0,,,,,
player,201609180crd,tam,McDoCl99,def_int,0,,,,,
player,201609180crd,tam,McDoCl99,def_int_yds,0,,,,,
player,201609180crd,tam,McDoCl99,def_int_td,0,,,,,
player,201609180crd,tam,McDoCl99,def_int_long,0,,,,,
player,201609180crd,tam,McDoCl99,pass_defended,0,,,,,
player,201609180crd,tam,McDoCl99,sacks,0.0,,,,,
player,201609180crd,tam,McDoCl99,tackles_combined,3,,,,,
player,201609180crd,tam,McDoCl99,tackles_solo,3,,,,,
player,201609180crd,tam,McDoCl99,tackles_assists,0,,,,,
player,201609180crd,tam,McDoCl99,tackles_loss,0,,,,,
player,201609180crd,tam,McDoCl99,qb_hits,0,,,,,
player,201609180crd,tam,McDoCl99,fumbles_rec,0,,,,,
player,201609180crd,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201609180crd,tam,McDoCl99,fumbles_forced,0,,,,,
player,201609180crd,tam,AyerRo99,def_int,0,,,,,
player,201609180crd,tam,AyerRo99,def_int_yds,0,,,,,
player,201609180crd,tam,AyerRo99,def_int_td,0,,,,,
player,201609180crd,tam,AyerRo99,def_int_long,0,,,,,
player,201609180crd,tam,AyerRo99,pass_defended,0,,,,,
player,201609180crd,tam,AyerRo99,sacks,0.0,,,,,
player,201609180crd,tam,AyerRo99,tackles_combined,2,,,,,
player,201609180crd,tam,AyerRo99,tackles_solo,2,,,,,
player,201609180crd,tam,AyerRo99,tackles_assists,0,,,,,
player,201609180crd,tam,AyerRo99,tackles_loss,0,,,,,
player,201609180crd,tam,AyerRo99,qb_hits,0,,,,,
player,201609180crd,tam,AyerRo99,fumbles_rec,0,,,,,
player,201609180crd,tam,AyerRo99,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,AyerRo99,fumbles_rec_td,0,,,,,
player,201609180crd,tam,AyerRo99,fumbles_forced,0,,,,,
player,201609180crd,tam,MyerBr00,def_int,0,,,,,
player,201609180crd,tam,MyerBr00,def_int_yds,0,,,,,
player,201609180crd,tam,MyerBr00,def_int_td,0,,,,,
player,201609180crd,tam,MyerBr00,def_int_long,0,,,,,
player,201609180crd,tam,MyerBr00,pass_defended,0,,,,,
player,201609180crd,tam,MyerBr00,sacks,0.0,,,,,
player,201609180crd,tam,MyerBr00,tackles_combined,1,,,,,
player,201609180crd,tam,MyerBr00,tackles_solo,1,,,,,
player,201609180crd,tam,MyerBr00,tackles_assists,0,,,,,
player,201609180crd,tam,MyerBr00,tackles_loss,0,,,,,
player,201609180crd,tam,MyerBr00,qb_hits,0,,,,,
player,201609180crd,tam,MyerBr00,fumbles_rec,0,,,,,
player,201609180crd,tam,MyerBr00,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,MyerBr00,fumbles_rec_td,0,,,,,
player,201609180crd,tam,MyerBr00,fumbles_forced,0,,,,,
player,201609180crd,tam,SmitDa24,def_int,0,,,,,
player,201609180crd,tam,SmitDa24,def_int_yds,0,,,,,
player,201609180crd,tam,SmitDa24,def_int_td,0,,,,,
player,201609180crd,tam,SmitDa24,def_int_long,0,,,,,
player,201609180crd,tam,SmitDa24,pass_defended,0,,,,,
player,201609180crd,tam,SmitDa24,sacks,0.0,,,,,
player,201609180crd,tam,SmitDa24,tackles_combined,1,,,,,
player,201609180crd,tam,SmitDa24,tackles_solo,1,,,,,
player,201609180crd,tam,SmitDa24,tackles_assists,0,,,,,
player,201609180crd,tam,SmitDa24,tackles_loss,0,,,,,
player,201609180crd,tam,SmitDa24,qb_hits,0,,,,,
player,201609180crd,tam,SmitDa24,fumbles_rec,0,,,,,
player,201609180crd,tam,SmitDa24,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,SmitDa24,fumbles_rec_td,0,,,,,
player,201609180crd,tam,SmitDa24,fumbles_forced,0,,,,,
player,201609180crd,tam,SpenAk00,def_int,0,,,,,
player,201609180crd,tam,SpenAk00,def_int_yds,0,,,,,
player,201609180crd,tam,SpenAk00,def_int_td,0,,,,,
player,201609180crd,tam,SpenAk00,def_int_long,0,,,,,
player,201609180crd,tam,SpenAk00,pass_defended,0,,,,,
player,201609180crd,tam,SpenAk00,sacks,0.0,,,,,
player,201609180crd,tam,SpenAk00,tackles_combined,1,,,,,
player,201609180crd,tam,SpenAk00,tackles_solo,1,,,,,
player,201609180crd,tam,SpenAk00,tackles_assists,0,,,,,
player,201609180crd,tam,SpenAk00,tackles_loss,0,,,,,
player,201609180crd,tam,SpenAk00,qb_hits,0,,,,,
player,201609180crd,tam,SpenAk00,fumbles_rec,0,,,,,
player,201609180crd,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201609180crd,tam,SpenAk00,fumbles_forced,0,,,,,
player,201609180crd,tam,TandKe00,def_int,0,,,,,
player,201609180crd,tam,TandKe00,def_int_yds,0,,,,,
player,201609180crd,tam,TandKe00,def_int_td,0,,,,,
player,201609180crd,tam,TandKe00,def_int_long,0,,,,,
player,201609180crd,tam,TandKe00,pass_defended,0,,,,,
player,201609180crd,tam,TandKe00,sacks,0.0,,,,,
player,201609180crd,tam,TandKe00,tackles_combined,1,,,,,
player,201609180crd,tam,TandKe00,tackles_solo,1,,,,,
player,201609180crd,tam,TandKe00,tackles_assists,0,,,,,
player,201609180crd,tam,TandKe00,tackles_loss,0,,,,,
player,201609180crd,tam,TandKe00,qb_hits,0,,,,,
player,201609180crd,tam,TandKe00,fumbles_rec,0,,,,,
player,201609180crd,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201609180crd,tam,TandKe00,fumbles_forced,0,,,,,
player,201609180crd,tam,VernAl99,def_int,0,,,,,
player,201609180crd,tam,VernAl99,def_int_yds,0,,,,,
player,201609180crd,tam,VernAl99,def_int_td,0,,,,,
player,201609180crd,tam,VernAl99,def_int_long,0,,,,,
player,201609180crd,tam,VernAl99,pass_defended,2,,,,,
player,201609180crd,tam,VernAl99,sacks,0.0,,,,,
player,201609180crd,tam,VernAl99,tackles_combined,1,,,,,
player,201609180crd,tam,VernAl99,tackles_solo,1,,,,,
player,201609180crd,tam,VernAl99,tackles_assists,0,,,,,
player,201609180crd,tam,VernAl99,tackles_loss,0,,,,,
player,201609180crd,tam,VernAl99,qb_hits,0,,,,,
player,201609180crd,tam,VernAl99,fumbles_rec,0,,,,,
player,201609180crd,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201609180crd,tam,VernAl99,fumbles_forced,0,,,,,
player,201609180crd,tam,DaviLa00,def_int,0,,,,,
player,201609180crd,tam,DaviLa00,def_int_yds,0,,,,,
player,201609180crd,tam,DaviLa00,def_int_td,0,,,,,
player,201609180crd,tam,DaviLa00,def_int_long,0,,,,,
player,201609180crd,tam,DaviLa00,pass_defended,0,,,,,
player,201609180crd,tam,DaviLa00,sacks,0.0,,,,,
player,201609180crd,tam,DaviLa00,tackles_combined,0,,,,,
player,201609180crd,tam,DaviLa00,tackles_solo,0,,,,,
player,201609180crd,tam,DaviLa00,tackles_assists,0,,,,,
player,201609180crd,tam,DaviLa00,tackles_loss,0,,,,,
player,201609180crd,tam,DaviLa00,qb_hits,2,,,,,
player,201609180crd,tam,DaviLa00,fumbles_rec,0,,,,,
player,201609180crd,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201609180crd,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201609180crd,tam,DaviLa00,fumbles_forced,0,,,,,
player,201609180crd,crd,CoopMa00,def_int,2,,,,,
player,201609180crd,crd,CoopMa00,def_int_yds,83,,,,,
player,201609180crd,crd,CoopMa00,def_int_td,1,,,,,
player,201609180crd,crd,CoopMa00,def_int_long,60,,,,,
player,201609180crd,crd,CoopMa00,pass_defended,3,,,,,
player,201609180crd,crd,CoopMa00,sacks,0.0,,,,,
player,201609180crd,crd,CoopMa00,tackles_combined,7,,,,,
player,201609180crd,crd,CoopMa00,tackles_solo,5,,,,,
player,201609180crd,crd,CoopMa00,tackles_assists,2,,,,,
player,201609180crd,crd,CoopMa00,tackles_loss,0,,,,,
player,201609180crd,crd,CoopMa00,qb_hits,0,,,,,
player,201609180crd,crd,CoopMa00,fumbles_rec,0,,,,,
player,201609180crd,crd,CoopMa00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,CoopMa00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,CoopMa00,fumbles_forced,0,,,,,
player,201609180crd,crd,PetePa00,def_int,1,,,,,
player,201609180crd,crd,PetePa00,def_int_yds,25,,,,,
player,201609180crd,crd,PetePa00,def_int_td,0,,,,,
player,201609180crd,crd,PetePa00,def_int_long,25,,,,,
player,201609180crd,crd,PetePa00,pass_defended,1,,,,,
player,201609180crd,crd,PetePa00,sacks,0.0,,,,,
player,201609180crd,crd,PetePa00,tackles_combined,4,,,,,
player,201609180crd,crd,PetePa00,tackles_solo,4,,,,,
player,201609180crd,crd,PetePa00,tackles_assists,0,,,,,
player,201609180crd,crd,PetePa00,tackles_loss,0,,,,,
player,201609180crd,crd,PetePa00,qb_hits,0,,,,,
player,201609180crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201609180crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201609180crd,crd,SweaDJ00,def_int,1,,,,,
player,201609180crd,crd,SweaDJ00,def_int_yds,0,,,,,
player,201609180crd,crd,SweaDJ00,def_int_td,0,,,,,
player,201609180crd,crd,SweaDJ00,def_int_long,0,,,,,
player,201609180crd,crd,SweaDJ00,pass_defended,1,,,,,
player,201609180crd,crd,SweaDJ00,sacks,0.0,,,,,
player,201609180crd,crd,SweaDJ00,tackles_combined,0,,,,,
player,201609180crd,crd,SweaDJ00,tackles_solo,0,,,,,
player,201609180crd,crd,SweaDJ00,tackles_assists,0,,,,,
player,201609180crd,crd,SweaDJ00,tackles_loss,0,,,,,
player,201609180crd,crd,SweaDJ00,qb_hits,0,,,,,
player,201609180crd,crd,SweaDJ00,fumbles_rec,0,,,,,
player,201609180crd,crd,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,SweaDJ00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,SweaDJ00,fumbles_forced,0,,,,,
player,201609180crd,crd,GoldMa00,def_int,0,,,,,
player,201609180crd,crd,GoldMa00,def_int_yds,0,,,,,
player,201609180crd,crd,GoldMa00,def_int_td,0,,,,,
player,201609180crd,crd,GoldMa00,def_int_long,0,,,,,
player,201609180crd,crd,GoldMa00,pass_defended,0,,,,,
player,201609180crd,crd,GoldMa00,sacks,1.0,,,,,
player,201609180crd,crd,GoldMa00,tackles_combined,2,,,,,
player,201609180crd,crd,GoldMa00,tackles_solo,1,,,,,
player,201609180crd,crd,GoldMa00,tackles_assists,1,,,,,
player,201609180crd,crd,GoldMa00,tackles_loss,1,,,,,
player,201609180crd,crd,GoldMa00,qb_hits,2,,,,,
player,201609180crd,crd,GoldMa00,fumbles_rec,0,,,,,
player,201609180crd,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,GoldMa00,fumbles_forced,0,,,,,
player,201609180crd,crd,JoneCh03,def_int,0,,,,,
player,201609180crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201609180crd,crd,JoneCh03,def_int_td,0,,,,,
player,201609180crd,crd,JoneCh03,def_int_long,0,,,,,
player,201609180crd,crd,JoneCh03,pass_defended,0,,,,,
player,201609180crd,crd,JoneCh03,sacks,1.0,,,,,
player,201609180crd,crd,JoneCh03,tackles_combined,1,,,,,
player,201609180crd,crd,JoneCh03,tackles_solo,1,,,,,
player,201609180crd,crd,JoneCh03,tackles_assists,0,,,,,
player,201609180crd,crd,JoneCh03,tackles_loss,1,,,,,
player,201609180crd,crd,JoneCh03,qb_hits,3,,,,,
player,201609180crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201609180crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201609180crd,crd,JoneCh03,fumbles_forced,0,,,,,
player,201609180crd,crd,JeffTo00,def_int,0,,,,,
player,201609180crd,crd,JeffTo00,def_int_yds,0,,,,,
player,201609180crd,crd,JeffTo00,def_int_td,0,,,,,
player,201609180crd,crd,JeffTo00,def_int_long,0,,,,,
player,201609180crd,crd,JeffTo00,pass_defended,0,,,,,
player,201609180crd,crd,JeffTo00,sacks,0.0,,,,,
player,201609180crd,crd,JeffTo00,tackles_combined,11,,,,,
player,201609180crd,crd,JeffTo00,tackles_solo,9,,,,,
player,201609180crd,crd,JeffTo00,tackles_assists,2,,,,,
player,201609180crd,crd,JeffTo00,tackles_loss,2,,,,,
player,201609180crd,crd,JeffTo00,qb_hits,1,,,,,
player,201609180crd,crd,JeffTo00,fumbles_rec,1,,,,,
player,201609180crd,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,JeffTo00,fumbles_forced,0,,,,,
player,201609180crd,crd,BranTy99,def_int,0,,,,,
player,201609180crd,crd,BranTy99,def_int_yds,0,,,,,
player,201609180crd,crd,BranTy99,def_int_td,0,,,,,
player,201609180crd,crd,BranTy99,def_int_long,0,,,,,
player,201609180crd,crd,BranTy99,pass_defended,1,,,,,
player,201609180crd,crd,BranTy99,sacks,0.0,,,,,
player,201609180crd,crd,BranTy99,tackles_combined,10,,,,,
player,201609180crd,crd,BranTy99,tackles_solo,9,,,,,
player,201609180crd,crd,BranTy99,tackles_assists,1,,,,,
player,201609180crd,crd,BranTy99,tackles_loss,0,,,,,
player,201609180crd,crd,BranTy99,qb_hits,1,,,,,
player,201609180crd,crd,BranTy99,fumbles_rec,0,,,,,
player,201609180crd,crd,BranTy99,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,BranTy99,fumbles_rec_td,0,,,,,
player,201609180crd,crd,BranTy99,fumbles_forced,0,,,,,
player,201609180crd,crd,BucaDe00,def_int,0,,,,,
player,201609180crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201609180crd,crd,BucaDe00,def_int_td,0,,,,,
player,201609180crd,crd,BucaDe00,def_int_long,0,,,,,
player,201609180crd,crd,BucaDe00,pass_defended,0,,,,,
player,201609180crd,crd,BucaDe00,sacks,0.0,,,,,
player,201609180crd,crd,BucaDe00,tackles_combined,4,,,,,
player,201609180crd,crd,BucaDe00,tackles_solo,4,,,,,
player,201609180crd,crd,BucaDe00,tackles_assists,0,,,,,
player,201609180crd,crd,BucaDe00,tackles_loss,1,,,,,
player,201609180crd,crd,BucaDe00,qb_hits,0,,,,,
player,201609180crd,crd,BucaDe00,fumbles_rec,0,,,,,
player,201609180crd,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,BucaDe00,fumbles_forced,0,,,,,
player,201609180crd,crd,BethJu00,def_int,0,,,,,
player,201609180crd,crd,BethJu00,def_int_yds,0,,,,,
player,201609180crd,crd,BethJu00,def_int_td,0,,,,,
player,201609180crd,crd,BethJu00,def_int_long,0,,,,,
player,201609180crd,crd,BethJu00,pass_defended,0,,,,,
player,201609180crd,crd,BethJu00,sacks,0.0,,,,,
player,201609180crd,crd,BethJu00,tackles_combined,3,,,,,
player,201609180crd,crd,BethJu00,tackles_solo,3,,,,,
player,201609180crd,crd,BethJu00,tackles_assists,0,,,,,
player,201609180crd,crd,BethJu00,tackles_loss,0,,,,,
player,201609180crd,crd,BethJu00,qb_hits,0,,,,,
player,201609180crd,crd,BethJu00,fumbles_rec,0,,,,,
player,201609180crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201609180crd,crd,BethJu00,fumbles_forced,0,,,,,
player,201609180crd,crd,CampCa99,def_int,0,,,,,
player,201609180crd,crd,CampCa99,def_int_yds,0,,,,,
player,201609180crd,crd,CampCa99,def_int_td,0,,,,,
player,201609180crd,crd,CampCa99,def_int_long,0,,,,,
player,201609180crd,crd,CampCa99,pass_defended,1,,,,,
player,201609180crd,crd,CampCa99,sacks,0.0,,,,,
player,201609180crd,crd,CampCa99,tackles_combined,3,,,,,
player,201609180crd,crd,CampCa99,tackles_solo,2,,,,,
player,201609180crd,crd,CampCa99,tackles_assists,1,,,,,
player,201609180crd,crd,CampCa99,tackles_loss,0,,,,,
player,201609180crd,crd,CampCa99,qb_hits,1,,,,,
player,201609180crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201609180crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201609180crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201609180crd,crd,WillBr07,def_int,0,,,,,
player,201609180crd,crd,WillBr07,def_int_yds,0,,,,,
player,201609180crd,crd,WillBr07,def_int_td,0,,,,,
player,201609180crd,crd,WillBr07,def_int_long,0,,,,,
player,201609180crd,crd,WillBr07,pass_defended,0,,,,,
player,201609180crd,crd,WillBr07,sacks,0.0,,,,,
player,201609180crd,crd,WillBr07,tackles_combined,3,,,,,
player,201609180crd,crd,WillBr07,tackles_solo,3,,,,,
player,201609180crd,crd,WillBr07,tackles_assists,0,,,,,
player,201609180crd,crd,WillBr07,tackles_loss,0,,,,,
player,201609180crd,crd,WillBr07,qb_hits,0,,,,,
player,201609180crd,crd,WillBr07,fumbles_rec,0,,,,,
player,201609180crd,crd,WillBr07,fumbles_rec_yds,0,,,,,
player,201609180crd,crd,WillBr07,fumbles_rec_td,0,,,,,
player,201609180crd,crd,WillBr07,fumbles_forced,0,,,,,
player,201609180crd,crd,MathTy00,def_int,0,,,,,
player,201609180crd,crd,MathTy00,def_int_yds,0,,,,,
player,201609180crd,crd,MathTy00,def_int_td,0,,,,,
player,201609180crd,crd,MathTy00,def_int_long,0,,,,,
player,201609180crd,crd,MathTy00,pass_defended,0,,,,,
player,201609180crd,crd,MathTy00,sacks,0.0,,,,,
player,201609180crd,crd,MathTy00,tackles_combined,2,,,,,
player,201609180crd,crd,MathTy00,tackles_solo,2,,,,,
player,201609180crd,crd,MathTy00,tackles_assists,0,,,,,
