game,2016,9,20161106,201611060sdg,oti,"Tennessee Titans",35,sdg,"San Diego Chargers",43
player,201611060sdg,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,JoneDa04,fumbles_forced,0,,,,,
player,201611060sdg,oti,WillAv00,def_int,0,,,,,
player,201611060sdg,oti,WillAv00,def_int_yds,0,,,,,
player,201611060sdg,oti,WillAv00,def_int_td,0,,,,,
player,201611060sdg,oti,WillAv00,def_int_long,0,,,,,
player,201611060sdg,oti,WillAv00,pass_defended,0,,,,,
player,201611060sdg,oti,WillAv00,sacks,0.0,,,,,
player,201611060sdg,oti,WillAv00,tackles_combined,8,,,,,
player,201611060sdg,oti,WillAv00,tackles_solo,4,,,,,
player,201611060sdg,oti,WillAv00,tackles_assists,4,,,,,
player,201611060sdg,oti,WillAv00,tackles_loss,0,,,,,
player,201611060sdg,oti,WillAv00,qb_hits,0,,,,,
player,201611060sdg,oti,WillAv00,fumbles_rec,0,,,,,
player,201611060sdg,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,WillAv00,fumbles_forced,0,,,,,
player,201611060sdg,oti,SpenSe00,def_int,0,,,,,
player,201611060sdg,oti,SpenSe00,def_int_yds,0,,,,,
player,201611060sdg,oti,SpenSe00,def_int_td,0,,,,,
player,201611060sdg,oti,SpenSe00,def_int_long,0,,,,,
player,201611060sdg,oti,SpenSe00,pass_defended,0,,,,,
player,201611060sdg,oti,SpenSe00,sacks,0.0,,,,,
player,201611060sdg,oti,SpenSe00,tackles_combined,6,,,,,
player,201611060sdg,oti,SpenSe00,tackles_solo,4,,,,,
player,201611060sdg,oti,SpenSe00,tackles_assists,2,,,,,
player,201611060sdg,oti,SpenSe00,tackles_loss,0,,,,,
player,201611060sdg,oti,SpenSe00,qb_hits,0,,,,,
player,201611060sdg,oti,SpenSe00,fumbles_rec,0,,,,,
player,201611060sdg,oti,SpenSe00,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,SpenSe00,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,SpenSe00,fumbles_forced,0,,,,,
player,201611060sdg,oti,CoxxPe99,def_int,0,,,,,
player,201611060sdg,oti,CoxxPe99,def_int_yds,0,,,,,
player,201611060sdg,oti,CoxxPe99,def_int_td,0,,,,,
player,201611060sdg,oti,CoxxPe99,def_int_long,0,,,,,
player,201611060sdg,oti,CoxxPe99,pass_defended,0,,,,,
player,201611060sdg,oti,CoxxPe99,sacks,0.0,,,,,
player,201611060sdg,oti,CoxxPe99,tackles_combined,5,,,,,
player,201611060sdg,oti,CoxxPe99,tackles_solo,5,,,,,
player,201611060sdg,oti,CoxxPe99,tackles_assists,0,,,,,
player,201611060sdg,oti,CoxxPe99,tackles_loss,0,,,,,
player,201611060sdg,oti,CoxxPe99,qb_hits,0,,,,,
player,201611060sdg,oti,CoxxPe99,fumbles_rec,0,,,,,
player,201611060sdg,oti,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,CoxxPe99,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,CoxxPe99,fumbles_forced,0,,,,,
player,201611060sdg,oti,SearDa00,def_int,0,,,,,
player,201611060sdg,oti,SearDa00,def_int_yds,0,,,,,
player,201611060sdg,oti,SearDa00,def_int_td,0,,,,,
player,201611060sdg,oti,SearDa00,def_int_long,0,,,,,
player,201611060sdg,oti,SearDa00,pass_defended,0,,,,,
player,201611060sdg,oti,SearDa00,sacks,0.0,,,,,
player,201611060sdg,oti,SearDa00,tackles_combined,3,,,,,
player,201611060sdg,oti,SearDa00,tackles_solo,3,,,,,
player,201611060sdg,oti,SearDa00,tackles_assists,0,,,,,
player,201611060sdg,oti,SearDa00,tackles_loss,0,,,,,
player,201611060sdg,oti,SearDa00,qb_hits,0,,,,,
player,201611060sdg,oti,SearDa00,fumbles_rec,0,,,,,
player,201611060sdg,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,SearDa00,fumbles_forced,0,,,,,
player,201611060sdg,oti,StafDa00,def_int,0,,,,,
player,201611060sdg,oti,StafDa00,def_int_yds,0,,,,,
player,201611060sdg,oti,StafDa00,def_int_td,0,,,,,
player,201611060sdg,oti,StafDa00,def_int_long,0,,,,,
player,201611060sdg,oti,StafDa00,pass_defended,0,,,,,
player,201611060sdg,oti,StafDa00,sacks,0.0,,,,,
player,201611060sdg,oti,StafDa00,tackles_combined,3,,,,,
player,201611060sdg,oti,StafDa00,tackles_solo,3,,,,,
player,201611060sdg,oti,StafDa00,tackles_assists,0,,,,,
player,201611060sdg,oti,StafDa00,tackles_loss,0,,,,,
player,201611060sdg,oti,StafDa00,qb_hits,0,,,,,
player,201611060sdg,oti,StafDa00,fumbles_rec,0,,,,,
player,201611060sdg,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,StafDa00,fumbles_forced,0,,,,,
player,201611060sdg,oti,McCaBr99,def_int,0,,,,,
player,201611060sdg,oti,McCaBr99,def_int_yds,0,,,,,
player,201611060sdg,oti,McCaBr99,def_int_td,0,,,,,
player,201611060sdg,oti,McCaBr99,def_int_long,0,,,,,
player,201611060sdg,oti,McCaBr99,pass_defended,0,,,,,
player,201611060sdg,oti,McCaBr99,sacks,0.0,,,,,
player,201611060sdg,oti,McCaBr99,tackles_combined,2,,,,,
player,201611060sdg,oti,McCaBr99,tackles_solo,2,,,,,
player,201611060sdg,oti,McCaBr99,tackles_assists,0,,,,,
player,201611060sdg,oti,McCaBr99,tackles_loss,0,,,,,
player,201611060sdg,oti,McCaBr99,qb_hits,0,,,,,
player,201611060sdg,oti,McCaBr99,fumbles_rec,0,,,,,
player,201611060sdg,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,McCaBr99,fumbles_forced,0,,,,,
player,201611060sdg,oti,MorgDe99,def_int,0,,,,,
player,201611060sdg,oti,MorgDe99,def_int_yds,0,,,,,
player,201611060sdg,oti,MorgDe99,def_int_td,0,,,,,
player,201611060sdg,oti,MorgDe99,def_int_long,0,,,,,
player,201611060sdg,oti,MorgDe99,pass_defended,0,,,,,
player,201611060sdg,oti,MorgDe99,sacks,0.0,,,,,
player,201611060sdg,oti,MorgDe99,tackles_combined,2,,,,,
player,201611060sdg,oti,MorgDe99,tackles_solo,2,,,,,
player,201611060sdg,oti,MorgDe99,tackles_assists,0,,,,,
player,201611060sdg,oti,MorgDe99,tackles_loss,1,,,,,
player,201611060sdg,oti,MorgDe99,qb_hits,0,,,,,
player,201611060sdg,oti,MorgDe99,fumbles_rec,0,,,,,
player,201611060sdg,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,MorgDe99,fumbles_forced,0,,,,,
player,201611060sdg,oti,OrakBr99,def_int,0,,,,,
player,201611060sdg,oti,OrakBr99,def_int_yds,0,,,,,
player,201611060sdg,oti,OrakBr99,def_int_td,0,,,,,
player,201611060sdg,oti,OrakBr99,def_int_long,0,,,,,
player,201611060sdg,oti,OrakBr99,pass_defended,0,,,,,
player,201611060sdg,oti,OrakBr99,sacks,0.0,,,,,
player,201611060sdg,oti,OrakBr99,tackles_combined,2,,,,,
player,201611060sdg,oti,OrakBr99,tackles_solo,2,,,,,
player,201611060sdg,oti,OrakBr99,tackles_assists,0,,,,,
player,201611060sdg,oti,OrakBr99,tackles_loss,0,,,,,
player,201611060sdg,oti,OrakBr99,qb_hits,2,,,,,
player,201611060sdg,oti,OrakBr99,fumbles_rec,0,,,,,
player,201611060sdg,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,OrakBr99,fumbles_forced,0,,,,,
player,201611060sdg,oti,DoddKe00,def_int,0,,,,,
player,201611060sdg,oti,DoddKe00,def_int_yds,0,,,,,
player,201611060sdg,oti,DoddKe00,def_int_td,0,,,,,
player,201611060sdg,oti,DoddKe00,def_int_long,0,,,,,
player,201611060sdg,oti,DoddKe00,pass_defended,0,,,,,
player,201611060sdg,oti,DoddKe00,sacks,0.0,,,,,
player,201611060sdg,oti,DoddKe00,tackles_combined,1,,,,,
player,201611060sdg,oti,DoddKe00,tackles_solo,1,,,,,
player,201611060sdg,oti,DoddKe00,tackles_assists,0,,,,,
player,201611060sdg,oti,DoddKe00,tackles_loss,0,,,,,
player,201611060sdg,oti,DoddKe00,qb_hits,0,,,,,
player,201611060sdg,oti,DoddKe00,fumbles_rec,0,,,,,
player,201611060sdg,oti,DoddKe00,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,DoddKe00,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,DoddKe00,fumbles_forced,0,,,,,
player,201611060sdg,oti,KlugKa00,def_int,0,,,,,
player,201611060sdg,oti,KlugKa00,def_int_yds,0,,,,,
player,201611060sdg,oti,KlugKa00,def_int_td,0,,,,,
player,201611060sdg,oti,KlugKa00,def_int_long,0,,,,,
player,201611060sdg,oti,KlugKa00,pass_defended,0,,,,,
player,201611060sdg,oti,KlugKa00,sacks,0.0,,,,,
player,201611060sdg,oti,KlugKa00,tackles_combined,1,,,,,
player,201611060sdg,oti,KlugKa00,tackles_solo,1,,,,,
player,201611060sdg,oti,KlugKa00,tackles_assists,0,,,,,
player,201611060sdg,oti,KlugKa00,tackles_loss,0,,,,,
player,201611060sdg,oti,KlugKa00,qb_hits,0,,,,,
player,201611060sdg,oti,KlugKa00,fumbles_rec,0,,,,,
player,201611060sdg,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,KlugKa00,fumbles_forced,0,,,,,
player,201611060sdg,oti,PalmNa01,def_int,0,,,,,
player,201611060sdg,oti,PalmNa01,def_int_yds,0,,,,,
player,201611060sdg,oti,PalmNa01,def_int_td,0,,,,,
player,201611060sdg,oti,PalmNa01,def_int_long,0,,,,,
player,201611060sdg,oti,PalmNa01,pass_defended,0,,,,,
player,201611060sdg,oti,PalmNa01,sacks,0.0,,,,,
player,201611060sdg,oti,PalmNa01,tackles_combined,1,,,,,
player,201611060sdg,oti,PalmNa01,tackles_solo,1,,,,,
player,201611060sdg,oti,PalmNa01,tackles_assists,0,,,,,
player,201611060sdg,oti,PalmNa01,tackles_loss,0,,,,,
player,201611060sdg,oti,PalmNa01,qb_hits,0,,,,,
player,201611060sdg,oti,PalmNa01,fumbles_rec,0,,,,,
player,201611060sdg,oti,PalmNa01,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,PalmNa01,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,PalmNa01,fumbles_forced,0,,,,,
player,201611060sdg,oti,SimsLe00,def_int,0,,,,,
player,201611060sdg,oti,SimsLe00,def_int_yds,0,,,,,
player,201611060sdg,oti,SimsLe00,def_int_td,0,,,,,
player,201611060sdg,oti,SimsLe00,def_int_long,0,,,,,
player,201611060sdg,oti,SimsLe00,pass_defended,0,,,,,
player,201611060sdg,oti,SimsLe00,sacks,0.0,,,,,
player,201611060sdg,oti,SimsLe00,tackles_combined,1,,,,,
player,201611060sdg,oti,SimsLe00,tackles_solo,1,,,,,
player,201611060sdg,oti,SimsLe00,tackles_assists,0,,,,,
player,201611060sdg,oti,SimsLe00,tackles_loss,0,,,,,
player,201611060sdg,oti,SimsLe00,qb_hits,0,,,,,
player,201611060sdg,oti,SimsLe00,fumbles_rec,0,,,,,
player,201611060sdg,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,SimsLe00,fumbles_forced,0,,,,,
player,201611060sdg,oti,MariMa00,def_int,0,,,,,
player,201611060sdg,oti,MariMa00,def_int_yds,0,,,,,
player,201611060sdg,oti,MariMa00,def_int_td,0,,,,,
player,201611060sdg,oti,MariMa00,def_int_long,0,,,,,
player,201611060sdg,oti,MariMa00,pass_defended,0,,,,,
player,201611060sdg,oti,MariMa00,sacks,0.0,,,,,
player,201611060sdg,oti,MariMa00,tackles_combined,0,,,,,
player,201611060sdg,oti,MariMa00,tackles_solo,0,,,,,
player,201611060sdg,oti,MariMa00,tackles_assists,0,,,,,
player,201611060sdg,oti,MariMa00,tackles_loss,0,,,,,
player,201611060sdg,oti,MariMa00,qb_hits,0,,,,,
player,201611060sdg,oti,MariMa00,fumbles_rec,1,,,,,
player,201611060sdg,oti,MariMa00,fumbles_rec_yds,0,,,,,
player,201611060sdg,oti,MariMa00,fumbles_rec_td,0,,,,,
player,201611060sdg,oti,MariMa00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,FlowBr99,def_int,1,,,,,
player,201611060sdg,sdg,FlowBr99,def_int_yds,33,,,,,
player,201611060sdg,sdg,FlowBr99,def_int_td,1,,,,,
player,201611060sdg,sdg,FlowBr99,def_int_long,33,,,,,
player,201611060sdg,sdg,FlowBr99,pass_defended,3,,,,,
player,201611060sdg,sdg,FlowBr99,sacks,0.0,,,,,
player,201611060sdg,sdg,FlowBr99,tackles_combined,5,,,,,
player,201611060sdg,sdg,FlowBr99,tackles_solo,5,,,,,
player,201611060sdg,sdg,FlowBr99,tackles_assists,0,,,,,
player,201611060sdg,sdg,FlowBr99,tackles_loss,2,,,,,
player,201611060sdg,sdg,FlowBr99,qb_hits,0,,,,,
player,201611060sdg,sdg,FlowBr99,fumbles_rec,0,,,,,
player,201611060sdg,sdg,FlowBr99,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,FlowBr99,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,FlowBr99,fumbles_forced,0,,,,,
player,201611060sdg,sdg,HaywCa00,def_int,1,,,,,
player,201611060sdg,sdg,HaywCa00,def_int_yds,25,,,,,
player,201611060sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201611060sdg,sdg,HaywCa00,def_int_long,25,,,,,
player,201611060sdg,sdg,HaywCa00,pass_defended,1,,,,,
player,201611060sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201611060sdg,sdg,HaywCa00,tackles_combined,3,,,,,
player,201611060sdg,sdg,HaywCa00,tackles_solo,2,,,,,
player,201611060sdg,sdg,HaywCa00,tackles_assists,1,,,,,
player,201611060sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201611060sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201611060sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,ToomKo00,def_int,0,,,,,
player,201611060sdg,sdg,ToomKo00,def_int_yds,0,,,,,
player,201611060sdg,sdg,ToomKo00,def_int_td,0,,,,,
player,201611060sdg,sdg,ToomKo00,def_int_long,0,,,,,
player,201611060sdg,sdg,ToomKo00,pass_defended,0,,,,,
player,201611060sdg,sdg,ToomKo00,sacks,0.0,,,,,
player,201611060sdg,sdg,ToomKo00,tackles_combined,9,,,,,
player,201611060sdg,sdg,ToomKo00,tackles_solo,8,,,,,
player,201611060sdg,sdg,ToomKo00,tackles_assists,1,,,,,
player,201611060sdg,sdg,ToomKo00,tackles_loss,0,,,,,
player,201611060sdg,sdg,ToomKo00,qb_hits,0,,,,,
player,201611060sdg,sdg,ToomKo00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,ToomKo00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,ToomKo00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,ToomKo00,fumbles_forced,1,,,,,
player,201611060sdg,sdg,WillSt02,def_int,0,,,,,
player,201611060sdg,sdg,WillSt02,def_int_yds,0,,,,,
player,201611060sdg,sdg,WillSt02,def_int_td,0,,,,,
player,201611060sdg,sdg,WillSt02,def_int_long,0,,,,,
player,201611060sdg,sdg,WillSt02,pass_defended,0,,,,,
player,201611060sdg,sdg,WillSt02,sacks,0.0,,,,,
player,201611060sdg,sdg,WillSt02,tackles_combined,6,,,,,
player,201611060sdg,sdg,WillSt02,tackles_solo,6,,,,,
player,201611060sdg,sdg,WillSt02,tackles_assists,0,,,,,
player,201611060sdg,sdg,WillSt02,tackles_loss,0,,,,,
player,201611060sdg,sdg,WillSt02,qb_hits,0,,,,,
player,201611060sdg,sdg,WillSt02,fumbles_rec,0,,,,,
player,201611060sdg,sdg,WillSt02,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,WillSt02,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,WillSt02,fumbles_forced,0,,,,,
player,201611060sdg,sdg,LoweDw99,def_int,0,,,,,
player,201611060sdg,sdg,LoweDw99,def_int_yds,0,,,,,
player,201611060sdg,sdg,LoweDw99,def_int_td,0,,,,,
player,201611060sdg,sdg,LoweDw99,def_int_long,0,,,,,
player,201611060sdg,sdg,LoweDw99,pass_defended,1,,,,,
player,201611060sdg,sdg,LoweDw99,sacks,0.0,,,,,
player,201611060sdg,sdg,LoweDw99,tackles_combined,5,,,,,
player,201611060sdg,sdg,LoweDw99,tackles_solo,4,,,,,
player,201611060sdg,sdg,LoweDw99,tackles_assists,1,,,,,
player,201611060sdg,sdg,LoweDw99,tackles_loss,0,,,,,
player,201611060sdg,sdg,LoweDw99,qb_hits,0,,,,,
player,201611060sdg,sdg,LoweDw99,fumbles_rec,1,,,,,
player,201611060sdg,sdg,LoweDw99,fumbles_rec_yds,36,,,,,
player,201611060sdg,sdg,LoweDw99,fumbles_rec_td,1,,,,,
player,201611060sdg,sdg,LoweDw99,fumbles_forced,0,,,,,
player,201611060sdg,sdg,EmanKy00,def_int,0,,,,,
player,201611060sdg,sdg,EmanKy00,def_int_yds,0,,,,,
player,201611060sdg,sdg,EmanKy00,def_int_td,0,,,,,
player,201611060sdg,sdg,EmanKy00,def_int_long,0,,,,,
player,201611060sdg,sdg,EmanKy00,pass_defended,0,,,,,
player,201611060sdg,sdg,EmanKy00,sacks,0.0,,,,,
player,201611060sdg,sdg,EmanKy00,tackles_combined,3,,,,,
player,201611060sdg,sdg,EmanKy00,tackles_solo,2,,,,,
player,201611060sdg,sdg,EmanKy00,tackles_assists,1,,,,,
player,201611060sdg,sdg,EmanKy00,tackles_loss,0,,,,,
player,201611060sdg,sdg,EmanKy00,qb_hits,0,,,,,
player,201611060sdg,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,LiugCo00,def_int,0,,,,,
player,201611060sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201611060sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201611060sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201611060sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201611060sdg,sdg,LiugCo00,sacks,0.0,,,,,
player,201611060sdg,sdg,LiugCo00,tackles_combined,3,,,,,
player,201611060sdg,sdg,LiugCo00,tackles_solo,3,,,,,
player,201611060sdg,sdg,LiugCo00,tackles_assists,0,,,,,
player,201611060sdg,sdg,LiugCo00,tackles_loss,1,,,,,
player,201611060sdg,sdg,LiugCo00,qb_hits,0,,,,,
player,201611060sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,McCoDe00,def_int,0,,,,,
player,201611060sdg,sdg,McCoDe00,def_int_yds,0,,,,,
player,201611060sdg,sdg,McCoDe00,def_int_td,0,,,,,
player,201611060sdg,sdg,McCoDe00,def_int_long,0,,,,,
player,201611060sdg,sdg,McCoDe00,pass_defended,0,,,,,
player,201611060sdg,sdg,McCoDe00,sacks,0.0,,,,,
player,201611060sdg,sdg,McCoDe00,tackles_combined,3,,,,,
player,201611060sdg,sdg,McCoDe00,tackles_solo,2,,,,,
player,201611060sdg,sdg,McCoDe00,tackles_assists,1,,,,,
player,201611060sdg,sdg,McCoDe00,tackles_loss,0,,,,,
player,201611060sdg,sdg,McCoDe00,qb_hits,0,,,,,
player,201611060sdg,sdg,McCoDe00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,McCoDe00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,McCoDe00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,McCoDe00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,WillTr05,def_int,0,,,,,
player,201611060sdg,sdg,WillTr05,def_int_yds,0,,,,,
player,201611060sdg,sdg,WillTr05,def_int_td,0,,,,,
player,201611060sdg,sdg,WillTr05,def_int_long,0,,,,,
player,201611060sdg,sdg,WillTr05,pass_defended,0,,,,,
player,201611060sdg,sdg,WillTr05,sacks,0.0,,,,,
player,201611060sdg,sdg,WillTr05,tackles_combined,3,,,,,
player,201611060sdg,sdg,WillTr05,tackles_solo,3,,,,,
player,201611060sdg,sdg,WillTr05,tackles_assists,0,,,,,
player,201611060sdg,sdg,WillTr05,tackles_loss,0,,,,,
player,201611060sdg,sdg,WillTr05,qb_hits,0,,,,,
player,201611060sdg,sdg,WillTr05,fumbles_rec,0,,,,,
player,201611060sdg,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,WillTr05,fumbles_forced,0,,,,,
player,201611060sdg,sdg,PhilAd00,def_int,0,,,,,
player,201611060sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201611060sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201611060sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201611060sdg,sdg,PhilAd00,pass_defended,1,,,,,
player,201611060sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201611060sdg,sdg,PhilAd00,tackles_combined,2,,,,,
player,201611060sdg,sdg,PhilAd00,tackles_solo,2,,,,,
player,201611060sdg,sdg,PhilAd00,tackles_assists,0,,,,,
player,201611060sdg,sdg,PhilAd00,tackles_loss,0,,,,,
player,201611060sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201611060sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,WillTo00,def_int,0,,,,,
player,201611060sdg,sdg,WillTo00,def_int_yds,0,,,,,
player,201611060sdg,sdg,WillTo00,def_int_td,0,,,,,
player,201611060sdg,sdg,WillTo00,def_int_long,0,,,,,
player,201611060sdg,sdg,WillTo00,pass_defended,0,,,,,
player,201611060sdg,sdg,WillTo00,sacks,0.0,,,,,
player,201611060sdg,sdg,WillTo00,tackles_combined,2,,,,,
player,201611060sdg,sdg,WillTo00,tackles_solo,2,,,,,
player,201611060sdg,sdg,WillTo00,tackles_assists,0,,,,,
player,201611060sdg,sdg,WillTo00,tackles_loss,1,,,,,
player,201611060sdg,sdg,WillTo00,qb_hits,0,,,,,
player,201611060sdg,sdg,WillTo00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,WillTo00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,WillTo00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,WillTo00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,BosaJo00,def_int,0,,,,,
player,201611060sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201611060sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201611060sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201611060sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201611060sdg,sdg,BosaJo00,sacks,0.0,,,,,
player,201611060sdg,sdg,BosaJo00,tackles_combined,1,,,,,
player,201611060sdg,sdg,BosaJo00,tackles_solo,0,,,,,
player,201611060sdg,sdg,BosaJo00,tackles_assists,1,,,,,
player,201611060sdg,sdg,BosaJo00,tackles_loss,0,,,,,
player,201611060sdg,sdg,BosaJo00,qb_hits,1,,,,,
player,201611060sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,IngrMe00,def_int,0,,,,,
player,201611060sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201611060sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201611060sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201611060sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201611060sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201611060sdg,sdg,IngrMe00,tackles_combined,1,,,,,
player,201611060sdg,sdg,IngrMe00,tackles_solo,1,,,,,
player,201611060sdg,sdg,IngrMe00,tackles_assists,0,,,,,
player,201611060sdg,sdg,IngrMe00,tackles_loss,0,,,,,
player,201611060sdg,sdg,IngrMe00,qb_hits,0,,,,,
player,201611060sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,KingDe00,def_int,0,,,,,
player,201611060sdg,sdg,KingDe00,def_int_yds,0,,,,,
player,201611060sdg,sdg,KingDe00,def_int_td,0,,,,,
player,201611060sdg,sdg,KingDe00,def_int_long,0,,,,,
player,201611060sdg,sdg,KingDe00,pass_defended,0,,,,,
player,201611060sdg,sdg,KingDe00,sacks,0.0,,,,,
player,201611060sdg,sdg,KingDe00,tackles_combined,1,,,,,
player,201611060sdg,sdg,KingDe00,tackles_solo,1,,,,,
player,201611060sdg,sdg,KingDe00,tackles_assists,0,,,,,
player,201611060sdg,sdg,KingDe00,tackles_loss,0,,,,,
player,201611060sdg,sdg,KingDe00,qb_hits,0,,,,,
player,201611060sdg,sdg,KingDe00,fumbles_rec,0,,,,,
player,201611060sdg,sdg,KingDe00,fumbles_rec_yds,0,,,,,
player,201611060sdg,sdg,KingDe00,fumbles_rec_td,0,,,,,
player,201611060sdg,sdg,KingDe00,fumbles_forced,0,,,,,
player,201611060sdg,sdg,PerrJo01,def_int,0,,,,,
player,201611060sdg,sdg,PerrJo01,def_int_yds,0,,,,,
player,201611060sdg,sdg,PerrJo01,def_int_td,0,,,,,
player,201611060sdg,sdg,PerrJo01,def_int_long,0,,,,,
player,201611060sdg,sdg,PerrJo01,pass_defended,0,,,,,
player,201611060sdg,sdg,PerrJo01,sacks,0.0,,,,,
player,201611060sdg,sdg,PerrJo01,tackles_combined,1,,,,,
player,201611060sdg,sdg,PerrJo01,tackles_solo,0,,,,,
player,201611060sdg,sdg,PerrJo01,tackles_assists,1,,,,,
player,201611060sdg,sdg,PerrJo01,tackles_loss,0,,,,,
