game,2016,16,20161222,201612220phi,nyg,"New York Giants",19,phi,"Philadelphia Eagles",24
player,201612220phi,nyg,AdamJe01,fumbles,0,,,,,
player,201612220phi,nyg,AdamJe01,fumbles_lost,0,,,,,
player,201612220phi,nyg,LewiRo03,pass_cmp,0,,,,,
player,201612220phi,nyg,LewiRo03,pass_att,0,,,,,
player,201612220phi,nyg,LewiRo03,pass_yds,0,,,,,
player,201612220phi,nyg,LewiRo03,pass_td,0,,,,,
player,201612220phi,nyg,LewiRo03,pass_int,0,,,,,
player,201612220phi,nyg,LewiRo03,pass_sacked,0,,,,,
player,201612220phi,nyg,LewiRo03,pass_sacked_yds,0,,,,,
player,201612220phi,nyg,LewiRo03,pass_long,0,,,,,
player,201612220phi,nyg,LewiRo03,pass_rating,,,,,,
player,201612220phi,nyg,LewiRo03,rush_att,0,,,,,
player,201612220phi,nyg,LewiRo03,rush_yds,0,,,,,
player,201612220phi,nyg,LewiRo03,rush_td,0,,,,,
player,201612220phi,nyg,LewiRo03,rush_long,0,,,,,
player,201612220phi,nyg,LewiRo03,targets,1,,,,,
player,201612220phi,nyg,LewiRo03,rec,0,,,,,
player,201612220phi,nyg,LewiRo03,rec_yds,0,,,,,
player,201612220phi,nyg,LewiRo03,rec_td,0,,,,,
player,201612220phi,nyg,LewiRo03,rec_long,0,,,,,
player,201612220phi,nyg,LewiRo03,fumbles,0,,,,,
player,201612220phi,nyg,LewiRo03,fumbles_lost,0,,,,,
player,201612220phi,phi,WentCa00,pass_cmp,13,,,,,
player,201612220phi,phi,WentCa00,pass_att,24,,,,,
player,201612220phi,phi,WentCa00,pass_yds,152,,,,,
player,201612220phi,phi,WentCa00,pass_td,1,,,,,
player,201612220phi,phi,WentCa00,pass_int,1,,,,,
player,201612220phi,phi,WentCa00,pass_sacked,0,,,,,
player,201612220phi,phi,WentCa00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,WentCa00,pass_long,40,,,,,
player,201612220phi,phi,WentCa00,pass_rating,70.1,,,,,
player,201612220phi,phi,WentCa00,rush_att,4,,,,,
player,201612220phi,phi,WentCa00,rush_yds,27,,,,,
player,201612220phi,phi,WentCa00,rush_td,0,,,,,
player,201612220phi,phi,WentCa00,rush_long,11,,,,,
player,201612220phi,phi,WentCa00,targets,0,,,,,
player,201612220phi,phi,WentCa00,rec,0,,,,,
player,201612220phi,phi,WentCa00,rec_yds,0,,,,,
player,201612220phi,phi,WentCa00,rec_td,0,,,,,
player,201612220phi,phi,WentCa00,rec_long,0,,,,,
player,201612220phi,phi,WentCa00,fumbles,0,,,,,
player,201612220phi,phi,WentCa00,fumbles_lost,0,,,,,
player,201612220phi,phi,DaniCh00,pass_cmp,1,,,,,
player,201612220phi,phi,DaniCh00,pass_att,1,,,,,
player,201612220phi,phi,DaniCh00,pass_yds,16,,,,,
player,201612220phi,phi,DaniCh00,pass_td,0,,,,,
player,201612220phi,phi,DaniCh00,pass_int,0,,,,,
player,201612220phi,phi,DaniCh00,pass_sacked,0,,,,,
player,201612220phi,phi,DaniCh00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,DaniCh00,pass_long,16,,,,,
player,201612220phi,phi,DaniCh00,pass_rating,118.7,,,,,
player,201612220phi,phi,DaniCh00,rush_att,0,,,,,
player,201612220phi,phi,DaniCh00,rush_yds,0,,,,,
player,201612220phi,phi,DaniCh00,rush_td,0,,,,,
player,201612220phi,phi,DaniCh00,rush_long,0,,,,,
player,201612220phi,phi,DaniCh00,targets,0,,,,,
player,201612220phi,phi,DaniCh00,rec,0,,,,,
player,201612220phi,phi,DaniCh00,rec_yds,0,,,,,
player,201612220phi,phi,DaniCh00,rec_td,0,,,,,
player,201612220phi,phi,DaniCh00,rec_long,0,,,,,
player,201612220phi,phi,DaniCh00,fumbles,0,,,,,
player,201612220phi,phi,DaniCh00,fumbles_lost,0,,,,,
player,201612220phi,phi,MathRy00,pass_cmp,0,,,,,
player,201612220phi,phi,MathRy00,pass_att,0,,,,,
player,201612220phi,phi,MathRy00,pass_yds,0,,,,,
player,201612220phi,phi,MathRy00,pass_td,0,,,,,
player,201612220phi,phi,MathRy00,pass_int,0,,,,,
player,201612220phi,phi,MathRy00,pass_sacked,0,,,,,
player,201612220phi,phi,MathRy00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,MathRy00,pass_long,0,,,,,
player,201612220phi,phi,MathRy00,pass_rating,,,,,,
player,201612220phi,phi,MathRy00,rush_att,18,,,,,
player,201612220phi,phi,MathRy00,rush_yds,46,,,,,
player,201612220phi,phi,MathRy00,rush_td,0,,,,,
player,201612220phi,phi,MathRy00,rush_long,17,,,,,
player,201612220phi,phi,MathRy00,targets,1,,,,,
player,201612220phi,phi,MathRy00,rec,1,,,,,
player,201612220phi,phi,MathRy00,rec_yds,16,,,,,
player,201612220phi,phi,MathRy00,rec_td,0,,,,,
player,201612220phi,phi,MathRy00,rec_long,16,,,,,
player,201612220phi,phi,MathRy00,fumbles,0,,,,,
player,201612220phi,phi,MathRy00,fumbles_lost,0,,,,,
player,201612220phi,phi,SproDa00,pass_cmp,0,,,,,
player,201612220phi,phi,SproDa00,pass_att,0,,,,,
player,201612220phi,phi,SproDa00,pass_yds,0,,,,,
player,201612220phi,phi,SproDa00,pass_td,0,,,,,
player,201612220phi,phi,SproDa00,pass_int,0,,,,,
player,201612220phi,phi,SproDa00,pass_sacked,0,,,,,
player,201612220phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,SproDa00,pass_long,0,,,,,
player,201612220phi,phi,SproDa00,pass_rating,,,,,,
player,201612220phi,phi,SproDa00,rush_att,7,,,,,
player,201612220phi,phi,SproDa00,rush_yds,40,,,,,
player,201612220phi,phi,SproDa00,rush_td,1,,,,,
player,201612220phi,phi,SproDa00,rush_long,25,,,,,
player,201612220phi,phi,SproDa00,targets,2,,,,,
player,201612220phi,phi,SproDa00,rec,2,,,,,
player,201612220phi,phi,SproDa00,rec_yds,23,,,,,
player,201612220phi,phi,SproDa00,rec_td,0,,,,,
player,201612220phi,phi,SproDa00,rec_long,17,,,,,
player,201612220phi,phi,SproDa00,fumbles,0,,,,,
player,201612220phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201612220phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201612220phi,phi,AghoNe00,pass_att,0,,,,,
player,201612220phi,phi,AghoNe00,pass_yds,0,,,,,
player,201612220phi,phi,AghoNe00,pass_td,0,,,,,
player,201612220phi,phi,AghoNe00,pass_int,0,,,,,
player,201612220phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201612220phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,AghoNe00,pass_long,0,,,,,
player,201612220phi,phi,AghoNe00,pass_rating,,,,,,
player,201612220phi,phi,AghoNe00,rush_att,1,,,,,
player,201612220phi,phi,AghoNe00,rush_yds,5,,,,,
player,201612220phi,phi,AghoNe00,rush_td,0,,,,,
player,201612220phi,phi,AghoNe00,rush_long,5,,,,,
player,201612220phi,phi,AghoNe00,targets,5,,,,,
player,201612220phi,phi,AghoNe00,rec,2,,,,,
player,201612220phi,phi,AghoNe00,rec_yds,47,,,,,
player,201612220phi,phi,AghoNe00,rec_td,1,,,,,
player,201612220phi,phi,AghoNe00,rec_long,40,,,,,
player,201612220phi,phi,AghoNe00,fumbles,0,,,,,
player,201612220phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201612220phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201612220phi,phi,ErtzZa00,pass_att,0,,,,,
player,201612220phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201612220phi,phi,ErtzZa00,pass_td,0,,,,,
player,201612220phi,phi,ErtzZa00,pass_int,0,,,,,
player,201612220phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201612220phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,ErtzZa00,pass_long,0,,,,,
player,201612220phi,phi,ErtzZa00,pass_rating,,,,,,
player,201612220phi,phi,ErtzZa00,rush_att,0,,,,,
player,201612220phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201612220phi,phi,ErtzZa00,rush_td,0,,,,,
player,201612220phi,phi,ErtzZa00,rush_long,0,,,,,
player,201612220phi,phi,ErtzZa00,targets,2,,,,,
player,201612220phi,phi,ErtzZa00,rec,2,,,,,
player,201612220phi,phi,ErtzZa00,rec_yds,33,,,,,
player,201612220phi,phi,ErtzZa00,rec_td,0,,,,,
player,201612220phi,phi,ErtzZa00,rec_long,19,,,,,
player,201612220phi,phi,ErtzZa00,fumbles,0,,,,,
player,201612220phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201612220phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201612220phi,phi,CeleBr00,pass_att,0,,,,,
player,201612220phi,phi,CeleBr00,pass_yds,0,,,,,
player,201612220phi,phi,CeleBr00,pass_td,0,,,,,
player,201612220phi,phi,CeleBr00,pass_int,0,,,,,
player,201612220phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201612220phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,CeleBr00,pass_long,0,,,,,
player,201612220phi,phi,CeleBr00,pass_rating,,,,,,
player,201612220phi,phi,CeleBr00,rush_att,0,,,,,
player,201612220phi,phi,CeleBr00,rush_yds,0,,,,,
player,201612220phi,phi,CeleBr00,rush_td,0,,,,,
player,201612220phi,phi,CeleBr00,rush_long,0,,,,,
player,201612220phi,phi,CeleBr00,targets,3,,,,,
player,201612220phi,phi,CeleBr00,rec,3,,,,,
player,201612220phi,phi,CeleBr00,rec_yds,27,,,,,
player,201612220phi,phi,CeleBr00,rec_td,0,,,,,
player,201612220phi,phi,CeleBr00,rec_long,16,,,,,
player,201612220phi,phi,CeleBr00,fumbles,0,,,,,
player,201612220phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201612220phi,phi,MattJo00,pass_cmp,0,,,,,
player,201612220phi,phi,MattJo00,pass_att,0,,,,,
player,201612220phi,phi,MattJo00,pass_yds,0,,,,,
player,201612220phi,phi,MattJo00,pass_td,0,,,,,
player,201612220phi,phi,MattJo00,pass_int,0,,,,,
player,201612220phi,phi,MattJo00,pass_sacked,0,,,,,
player,201612220phi,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,MattJo00,pass_long,0,,,,,
player,201612220phi,phi,MattJo00,pass_rating,,,,,,
player,201612220phi,phi,MattJo00,rush_att,0,,,,,
player,201612220phi,phi,MattJo00,rush_yds,0,,,,,
player,201612220phi,phi,MattJo00,rush_td,0,,,,,
player,201612220phi,phi,MattJo00,rush_long,0,,,,,
player,201612220phi,phi,MattJo00,targets,6,,,,,
player,201612220phi,phi,MattJo00,rec,2,,,,,
player,201612220phi,phi,MattJo00,rec_yds,12,,,,,
player,201612220phi,phi,MattJo00,rec_td,0,,,,,
player,201612220phi,phi,MattJo00,rec_long,7,,,,,
player,201612220phi,phi,MattJo00,fumbles,0,,,,,
player,201612220phi,phi,MattJo00,fumbles_lost,0,,,,,
player,201612220phi,phi,GreeDo00,pass_cmp,0,,,,,
player,201612220phi,phi,GreeDo00,pass_att,0,,,,,
player,201612220phi,phi,GreeDo00,pass_yds,0,,,,,
player,201612220phi,phi,GreeDo00,pass_td,0,,,,,
player,201612220phi,phi,GreeDo00,pass_int,0,,,,,
player,201612220phi,phi,GreeDo00,pass_sacked,0,,,,,
player,201612220phi,phi,GreeDo00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,GreeDo00,pass_long,0,,,,,
player,201612220phi,phi,GreeDo00,pass_rating,,,,,,
player,201612220phi,phi,GreeDo00,rush_att,0,,,,,
player,201612220phi,phi,GreeDo00,rush_yds,0,,,,,
player,201612220phi,phi,GreeDo00,rush_td,0,,,,,
player,201612220phi,phi,GreeDo00,rush_long,0,,,,,
player,201612220phi,phi,GreeDo00,targets,2,,,,,
player,201612220phi,phi,GreeDo00,rec,1,,,,,
player,201612220phi,phi,GreeDo00,rec_yds,7,,,,,
player,201612220phi,phi,GreeDo00,rec_td,0,,,,,
player,201612220phi,phi,GreeDo00,rec_long,7,,,,,
player,201612220phi,phi,GreeDo00,fumbles,0,,,,,
player,201612220phi,phi,GreeDo00,fumbles_lost,0,,,,,
player,201612220phi,phi,BurtTr01,pass_cmp,0,,,,,
player,201612220phi,phi,BurtTr01,pass_att,0,,,,,
player,201612220phi,phi,BurtTr01,pass_yds,0,,,,,
player,201612220phi,phi,BurtTr01,pass_td,0,,,,,
player,201612220phi,phi,BurtTr01,pass_int,0,,,,,
player,201612220phi,phi,BurtTr01,pass_sacked,0,,,,,
player,201612220phi,phi,BurtTr01,pass_sacked_yds,0,,,,,
player,201612220phi,phi,BurtTr01,pass_long,0,,,,,
player,201612220phi,phi,BurtTr01,pass_rating,,,,,,
player,201612220phi,phi,BurtTr01,rush_att,0,,,,,
player,201612220phi,phi,BurtTr01,rush_yds,0,,,,,
player,201612220phi,phi,BurtTr01,rush_td,0,,,,,
player,201612220phi,phi,BurtTr01,rush_long,0,,,,,
player,201612220phi,phi,BurtTr01,targets,1,,,,,
player,201612220phi,phi,BurtTr01,rec,1,,,,,
player,201612220phi,phi,BurtTr01,rec_yds,3,,,,,
player,201612220phi,phi,BurtTr01,rec_td,0,,,,,
player,201612220phi,phi,BurtTr01,rec_long,3,,,,,
player,201612220phi,phi,BurtTr01,fumbles,0,,,,,
player,201612220phi,phi,BurtTr01,fumbles_lost,0,,,,,
player,201612220phi,phi,TregBr00,pass_cmp,0,,,,,
player,201612220phi,phi,TregBr00,pass_att,0,,,,,
player,201612220phi,phi,TregBr00,pass_yds,0,,,,,
player,201612220phi,phi,TregBr00,pass_td,0,,,,,
player,201612220phi,phi,TregBr00,pass_int,0,,,,,
player,201612220phi,phi,TregBr00,pass_sacked,0,,,,,
player,201612220phi,phi,TregBr00,pass_sacked_yds,0,,,,,
player,201612220phi,phi,TregBr00,pass_long,0,,,,,
player,201612220phi,phi,TregBr00,pass_rating,,,,,,
player,201612220phi,phi,TregBr00,rush_att,0,,,,,
player,201612220phi,phi,TregBr00,rush_yds,0,,,,,
player,201612220phi,phi,TregBr00,rush_td,0,,,,,
player,201612220phi,phi,TregBr00,rush_long,0,,,,,
player,201612220phi,phi,TregBr00,targets,1,,,,,
player,201612220phi,phi,TregBr00,rec,0,,,,,
player,201612220phi,phi,TregBr00,rec_yds,0,,,,,
player,201612220phi,phi,TregBr00,rec_td,0,,,,,
player,201612220phi,phi,TregBr00,rec_long,0,,,,,
player,201612220phi,phi,TregBr00,fumbles,0,,,,,
player,201612220phi,phi,TregBr00,fumbles_lost,0,,,,,
player,201612220phi,nyg,RodgDo99,def_int,1,,,,,
player,201612220phi,nyg,RodgDo99,def_int_yds,0,,,,,
player,201612220phi,nyg,RodgDo99,def_int_td,0,,,,,
player,201612220phi,nyg,RodgDo99,def_int_long,0,,,,,
player,201612220phi,nyg,RodgDo99,pass_defended,2,,,,,
player,201612220phi,nyg,RodgDo99,sacks,0.0,,,,,
player,201612220phi,nyg,RodgDo99,tackles_combined,2,,,,,
player,201612220phi,nyg,RodgDo99,tackles_solo,2,,,,,
