game,2016,1,20160908,201609080den,car,"Carolina Panthers",20,den,"Denver Broncos",21
player,201609080den,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201609080den,den,McMaBr01,punt_long,0,,,,,
player,201609080den,den,DixoRi00,xpm,,,,,,
player,201609080den,den,DixoRi00,xpa,,,,,,
player,201609080den,den,DixoRi00,fgm,,,,,,
player,201609080den,den,DixoRi00,fga,,,,,,
player,201609080den,den,DixoRi00,punt,3,,,,,
player,201609080den,den,DixoRi00,punt_yds,140,,,,,
player,201609080den,den,DixoRi00,punt_yds_per_punt,46.7,,,,,
player,201609080den,den,DixoRi00,punt_long,54,,,,,
player,201609080den,den,ParaMa00,pos,C,,,,,
player,201609080den,den,ParaMa00,offense,58,,,,,
player,201609080den,den,ParaMa00,off_pct,100%,,,,,
player,201609080den,den,ParaMa00,defense,0,,,,,
player,201609080den,den,ParaMa00,def_pct,0%,,,,,
player,201609080den,den,ParaMa00,special_teams,3,,,,,
player,201609080den,den,ParaMa00,st_pct,12%,,,,,
player,201609080den,den,GarcMa00,pos,G,,,,,
player,201609080den,den,GarcMa00,offense,58,,,,,
player,201609080den,den,GarcMa00,off_pct,100%,,,,,
player,201609080den,den,GarcMa00,defense,0,,,,,
player,201609080den,den,GarcMa00,def_pct,0%,,,,,
player,201609080den,den,GarcMa00,special_teams,3,,,,,
player,201609080den,den,GarcMa00,st_pct,12%,,,,,
player,201609080den,den,StepDo00,pos,T,,,,,
player,201609080den,den,StepDo00,offense,58,,,,,
player,201609080den,den,StepDo00,off_pct,100%,,,,,
player,201609080den,den,StepDo00,defense,0,,,,,
player,201609080den,den,StepDo00,def_pct,0%,,,,,
player,201609080den,den,StepDo00,special_teams,3,,,,,
player,201609080den,den,StepDo00,st_pct,12%,,,,,
player,201609080den,den,SchoMi00,pos,T,,,,,
player,201609080den,den,SchoMi00,offense,58,,,,,
player,201609080den,den,SchoMi00,off_pct,100%,,,,,
player,201609080den,den,SchoMi00,defense,0,,,,,
player,201609080den,den,SchoMi00,def_pct,0%,,,,,
player,201609080den,den,SchoMi00,special_teams,3,,,,,
player,201609080den,den,SchoMi00,st_pct,12%,,,,,
player,201609080den,den,OkunRu20,pos,T,,,,,
player,201609080den,den,OkunRu20,offense,58,,,,,
player,201609080den,den,OkunRu20,off_pct,100%,,,,,
player,201609080den,den,OkunRu20,defense,0,,,,,
player,201609080den,den,OkunRu20,def_pct,0%,,,,,
player,201609080den,den,OkunRu20,special_teams,3,,,,,
player,201609080den,den,OkunRu20,st_pct,12%,,,,,
player,201609080den,den,SiemTr00,pos,QB,,,,,
player,201609080den,den,SiemTr00,offense,58,,,,,
player,201609080den,den,SiemTr00,off_pct,100%,,,,,
player,201609080den,den,SiemTr00,defense,0,,,,,
player,201609080den,den,SiemTr00,def_pct,0%,,,,,
player,201609080den,den,SiemTr00,special_teams,0,,,,,
player,201609080den,den,SiemTr00,st_pct,0%,,,,,
player,201609080den,den,SandEm00,pos,WR,,,,,
player,201609080den,den,SandEm00,offense,50,,,,,
player,201609080den,den,SandEm00,off_pct,86%,,,,,
player,201609080den,den,SandEm00,defense,0,,,,,
player,201609080den,den,SandEm00,def_pct,0%,,,,,
player,201609080den,den,SandEm00,special_teams,0,,,,,
player,201609080den,den,SandEm00,st_pct,0%,,,,,
player,201609080den,den,AndeC.00,pos,RB,,,,,
player,201609080den,den,AndeC.00,offense,48,,,,,
player,201609080den,den,AndeC.00,off_pct,83%,,,,,
player,201609080den,den,AndeC.00,defense,0,,,,,
player,201609080den,den,AndeC.00,def_pct,0%,,,,,
player,201609080den,den,AndeC.00,special_teams,0,,,,,
player,201609080den,den,AndeC.00,st_pct,0%,,,,,
player,201609080den,den,ThomDe03,pos,WR,,,,,
player,201609080den,den,ThomDe03,offense,44,,,,,
player,201609080den,den,ThomDe03,off_pct,76%,,,,,
player,201609080den,den,ThomDe03,defense,0,,,,,
player,201609080den,den,ThomDe03,def_pct,0%,,,,,
player,201609080den,den,ThomDe03,special_teams,0,,,,,
player,201609080den,den,ThomDe03,st_pct,0%,,,,,
player,201609080den,den,GreeVi00,pos,TE,,,,,
player,201609080den,den,GreeVi00,offense,41,,,,,
player,201609080den,den,GreeVi00,off_pct,71%,,,,,
player,201609080den,den,GreeVi00,defense,0,,,,,
player,201609080den,den,GreeVi00,def_pct,0%,,,,,
player,201609080den,den,GreeVi00,special_teams,3,,,,,
player,201609080den,den,GreeVi00,st_pct,12%,,,,,
player,201609080den,den,NorwJo00,pos,WR,,,,,
player,201609080den,den,NorwJo00,offense,30,,,,,
player,201609080den,den,NorwJo00,off_pct,52%,,,,,
player,201609080den,den,NorwJo00,defense,0,,,,,
player,201609080den,den,NorwJo00,def_pct,0%,,,,,
player,201609080den,den,NorwJo00,special_teams,3,,,,,
player,201609080den,den,NorwJo00,st_pct,12%,,,,,
player,201609080den,den,JanoAn00,pos,FB,,,,,
player,201609080den,den,JanoAn00,offense,27,,,,,
player,201609080den,den,JanoAn00,off_pct,47%,,,,,
player,201609080den,den,JanoAn00,defense,0,,,,,
player,201609080den,den,JanoAn00,def_pct,0%,,,,,
player,201609080den,den,JanoAn00,special_teams,15,,,,,
player,201609080den,den,JanoAn00,st_pct,62%,,,,,
player,201609080den,den,LatiCo00,pos,WR,,,,,
player,201609080den,den,LatiCo00,offense,17,,,,,
player,201609080den,den,LatiCo00,off_pct,29%,,,,,
player,201609080den,den,LatiCo00,defense,0,,,,,
player,201609080den,den,LatiCo00,def_pct,0%,,,,,
player,201609080den,den,LatiCo00,special_teams,14,,,,,
player,201609080den,den,LatiCo00,st_pct,58%,,,,,
player,201609080den,den,TaylJo01,pos,WR,,,,,
player,201609080den,den,TaylJo01,offense,13,,,,,
player,201609080den,den,TaylJo01,off_pct,22%,,,,,
player,201609080den,den,TaylJo01,defense,0,,,,,
player,201609080den,den,TaylJo01,def_pct,0%,,,,,
player,201609080den,den,TaylJo01,special_teams,12,,,,,
player,201609080den,den,TaylJo01,st_pct,50%,,,,,
player,201609080den,den,PhilJo00,pos,TE,,,,,
player,201609080den,den,PhilJo00,offense,6,,,,,
player,201609080den,den,PhilJo00,off_pct,10%,,,,,
player,201609080den,den,PhilJo00,defense,0,,,,,
player,201609080den,den,PhilJo00,def_pct,0%,,,,,
player,201609080den,den,PhilJo00,special_teams,8,,,,,
player,201609080den,den,PhilJo00,st_pct,33%,,,,,
player,201609080den,den,WeemDa00,pos,T,,,,,
player,201609080den,den,WeemDa00,offense,6,,,,,
player,201609080den,den,WeemDa00,off_pct,10%,,,,,
player,201609080den,den,WeemDa00,defense,0,,,,,
player,201609080den,den,WeemDa00,def_pct,0%,,,,,
player,201609080den,den,WeemDa00,special_teams,3,,,,,
player,201609080den,den,WeemDa00,st_pct,12%,,,,,
player,201609080den,den,BookDe00,pos,RB,,,,,
player,201609080den,den,BookDe00,offense,6,,,,,
player,201609080den,den,BookDe00,off_pct,10%,,,,,
player,201609080den,den,BookDe00,defense,0,,,,,
player,201609080den,den,BookDe00,def_pct,0%,,,,,
player,201609080den,den,BookDe00,special_teams,0,,,,,
player,201609080den,den,BookDe00,st_pct,0%,,,,,
player,201609080den,den,BibbKa00,pos,RB,,,,,
player,201609080den,den,BibbKa00,offense,2,,,,,
player,201609080den,den,BibbKa00,off_pct,3%,,,,,
player,201609080den,den,BibbKa00,defense,0,,,,,
player,201609080den,den,BibbKa00,def_pct,0%,,,,,
player,201609080den,den,BibbKa00,special_teams,15,,,,,
player,201609080den,den,BibbKa00,st_pct,62%,,,,,
player,201609080den,den,HarrCh01,pos,CB,,,,,
player,201609080den,den,HarrCh01,offense,0,,,,,
player,201609080den,den,HarrCh01,off_pct,0%,,,,,
player,201609080den,den,HarrCh01,defense,69,,,,,
player,201609080den,den,HarrCh01,def_pct,95%,,,,,
player,201609080den,den,HarrCh01,special_teams,0,,,,,
player,201609080den,den,HarrCh01,st_pct,0%,,,,,
player,201609080den,den,WardT.99,pos,SS,,,,,
player,201609080den,den,WardT.99,offense,0,,,,,
player,201609080den,den,WardT.99,off_pct,0%,,,,,
player,201609080den,den,WardT.99,defense,66,,,,,
player,201609080den,den,WardT.99,def_pct,90%,,,,,
player,201609080den,den,WardT.99,special_teams,0,,,,,
player,201609080den,den,WardT.99,st_pct,0%,,,,,
player,201609080den,den,StewDa00,pos,FS,,,,,
player,201609080den,den,StewDa00,offense,0,,,,,
player,201609080den,den,StewDa00,off_pct,0%,,,,,
player,201609080den,den,StewDa00,defense,64,,,,,
player,201609080den,den,StewDa00,def_pct,88%,,,,,
player,201609080den,den,StewDa00,special_teams,5,,,,,
player,201609080den,den,StewDa00,st_pct,21%,,,,,
player,201609080den,den,MarsBr01,pos,LB,,,,,
player,201609080den,den,MarsBr01,offense,0,,,,,
player,201609080den,den,MarsBr01,off_pct,0%,,,,,
player,201609080den,den,MarsBr01,defense,62,,,,,
player,201609080den,den,MarsBr01,def_pct,85%,,,,,
player,201609080den,den,MarsBr01,special_teams,5,,,,,
player,201609080den,den,MarsBr01,st_pct,21%,,,,,
player,201609080den,den,TaliAq99,pos,CB,,,,,
player,201609080den,den,TaliAq99,offense,0,,,,,
player,201609080den,den,TaliAq99,off_pct,0%,,,,,
player,201609080den,den,TaliAq99,defense,61,,,,,
player,201609080den,den,TaliAq99,def_pct,84%,,,,,
player,201609080den,den,TaliAq99,special_teams,5,,,,,
player,201609080den,den,TaliAq99,st_pct,21%,,,,,
player,201609080den,den,MillVo00,pos,LB,,,,,
player,201609080den,den,MillVo00,offense,0,,,,,
player,201609080den,den,MillVo00,off_pct,0%,,,,,
player,201609080den,den,MillVo00,defense,56,,,,,
player,201609080den,den,MillVo00,def_pct,77%,,,,,
player,201609080den,den,MillVo00,special_teams,0,,,,,
player,201609080den,den,MillVo00,st_pct,0%,,,,,
player,201609080den,den,CricJa00,pos,DE,,,,,
player,201609080den,den,CricJa00,offense,0,,,,,
player,201609080den,den,CricJa00,off_pct,0%,,,,,
player,201609080den,den,CricJa00,defense,54,,,,,
player,201609080den,den,CricJa00,def_pct,74%,,,,,
player,201609080den,den,CricJa00,special_teams,6,,,,,
player,201609080den,den,CricJa00,st_pct,25%,,,,,
player,201609080den,den,WillSy00,pos,NT,,,,,
player,201609080den,den,WillSy00,offense,0,,,,,
player,201609080den,den,WillSy00,off_pct,0%,,,,,
player,201609080den,den,WillSy00,defense,48,,,,,
player,201609080den,den,WillSy00,def_pct,66%,,,,,
player,201609080den,den,WillSy00,special_teams,5,,,,,
player,201609080den,den,WillSy00,st_pct,21%,,,,,
player,201609080den,den,WolfDe00,pos,DE,,,,,
player,201609080den,den,WolfDe00,offense,0,,,,,
player,201609080den,den,WolfDe00,off_pct,0%,,,,,
player,201609080den,den,WolfDe00,defense,47,,,,,
player,201609080den,den,WolfDe00,def_pct,64%,,,,,
player,201609080den,den,WolfDe00,special_teams,5,,,,,
player,201609080den,den,WolfDe00,st_pct,21%,,,,,
player,201609080den,den,RobyBr00,pos,CB,,,,,
player,201609080den,den,RobyBr00,offense,0,,,,,
player,201609080den,den,RobyBr00,off_pct,0%,,,,,
player,201609080den,den,RobyBr00,defense,46,,,,,
player,201609080den,den,RobyBr00,def_pct,63%,,,,,
player,201609080den,den,RobyBr00,special_teams,2,,,,,
player,201609080den,den,RobyBr00,st_pct,8%,,,,,
player,201609080den,den,DaviTo01,pos,LB,,,,,
player,201609080den,den,DaviTo01,offense,0,,,,,
player,201609080den,den,DaviTo01,off_pct,0%,,,,,
player,201609080den,den,DaviTo01,defense,45,,,,,
player,201609080den,den,DaviTo01,def_pct,62%,,,,,
player,201609080den,den,DaviTo01,special_teams,8,,,,,
player,201609080den,den,DaviTo01,st_pct,33%,,,,,
player,201609080den,den,RayxSh00,pos,LB,,,,,
player,201609080den,den,RayxSh00,offense,0,,,,,
player,201609080den,den,RayxSh00,off_pct,0%,,,,,
player,201609080den,den,RayxSh00,defense,39,,,,,
player,201609080den,den,RayxSh00,def_pct,53%,,,,,
player,201609080den,den,RayxSh00,special_teams,0,,,,,
player,201609080den,den,RayxSh00,st_pct,0%,,,,,
player,201609080den,den,WareDe99,pos,LB,,,,,
player,201609080den,den,WareDe99,offense,0,,,,,
player,201609080den,den,WareDe99,off_pct,0%,,,,,
player,201609080den,den,WareDe99,defense,32,,,,,
player,201609080den,den,WareDe99,def_pct,44%,,,,,
player,201609080den,den,WareDe99,special_teams,0,,,,,
player,201609080den,den,WareDe99,st_pct,0%,,,,,
player,201609080den,den,SimmJu00,pos,FS,,,,,
player,201609080den,den,SimmJu00,offense,0,,,,,
player,201609080den,den,SimmJu00,off_pct,0%,,,,,
player,201609080den,den,SimmJu00,defense,29,,,,,
player,201609080den,den,SimmJu00,def_pct,40%,,,,,
player,201609080den,den,SimmJu00,special_teams,20,,,,,
player,201609080den,den,SimmJu00,st_pct,83%,,,,,
player,201609080den,den,BarrSh00,pos,LB,,,,,
player,201609080den,den,BarrSh00,offense,0,,,,,
player,201609080den,den,BarrSh00,off_pct,0%,,,,,
player,201609080den,den,BarrSh00,defense,22,,,,,
player,201609080den,den,BarrSh00,def_pct,30%,,,,,
player,201609080den,den,BarrSh00,special_teams,19,,,,,
player,201609080den,den,BarrSh00,st_pct,79%,,,,,
player,201609080den,den,WinnBi00,pos,DE,,,,,
player,201609080den,den,WinnBi00,offense,0,,,,,
player,201609080den,den,WinnBi00,off_pct,0%,,,,,
player,201609080den,den,WinnBi00,defense,22,,,,,
player,201609080den,den,WinnBi00,def_pct,30%,,,,,
player,201609080den,den,WinnBi00,special_teams,1,,,,,
player,201609080den,den,WinnBi00,st_pct,4%,,,,,
player,201609080den,den,NelsCo00,pos,LB,,,,,
player,201609080den,den,NelsCo00,offense,0,,,,,
player,201609080den,den,NelsCo00,off_pct,0%,,,,,
player,201609080den,den,NelsCo00,defense,14,,,,,
player,201609080den,den,NelsCo00,def_pct,19%,,,,,
player,201609080den,den,NelsCo00,special_teams,15,,,,,
player,201609080den,den,NelsCo00,st_pct,62%,,,,,
player,201609080den,den,WebsKa00,pos,CB,,,,,
player,201609080den,den,WebsKa00,offense,0,,,,,
player,201609080den,den,WebsKa00,off_pct,0%,,,,,
player,201609080den,den,WebsKa00,defense,11,,,,,
player,201609080den,den,WebsKa00,def_pct,15%,,,,,
player,201609080den,den,WebsKa00,special_teams,17,,,,,
player,201609080den,den,WebsKa00,st_pct,71%,,,,,
player,201609080den,den,KilgDa01,pos,NT,,,,,
player,201609080den,den,KilgDa01,offense,0,,,,,
player,201609080den,den,KilgDa01,off_pct,0%,,,,,
player,201609080den,den,KilgDa01,defense,11,,,,,
player,201609080den,den,KilgDa01,def_pct,15%,,,,,
player,201609080den,den,KilgDa01,special_teams,1,,,,,
player,201609080den,den,KilgDa01,st_pct,4%,,,,,
player,201609080den,den,GotsAd00,pos,DE,,,,,
player,201609080den,den,GotsAd00,offense,0,,,,,
player,201609080den,den,GotsAd00,off_pct,0%,,,,,
player,201609080den,den,GotsAd00,defense,5,,,,,
player,201609080den,den,GotsAd00,def_pct,7%,,,,,
player,201609080den,den,GotsAd00,special_teams,0,,,,,
player,201609080den,den,GotsAd00,st_pct,0%,,,,,
player,201609080den,den,WatsDe99,pos,LB,,,,,
player,201609080den,den,WatsDe99,offense,0,,,,,
player,201609080den,den,WatsDe99,off_pct,0%,,,,,
player,201609080den,den,WatsDe99,defense,0,,,,,
player,201609080den,den,WatsDe99,def_pct,0%,,,,,
player,201609080den,den,WatsDe99,special_teams,21,,,,,
player,201609080den,den,WatsDe99,st_pct,88%,,,,,
player,201609080den,den,ParkWi01,pos,SS,,,,,
player,201609080den,den,ParkWi01,offense,0,,,,,
player,201609080den,den,ParkWi01,off_pct,0%,,,,,
player,201609080den,den,ParkWi01,defense,0,,,,,
player,201609080den,den,ParkWi01,def_pct,0%,,,,,
player,201609080den,den,ParkWi01,special_teams,12,,,,,
player,201609080den,den,ParkWi01,st_pct,50%,,,,,
player,201609080den,den,AndeZa01,pos,LB,,,,,
player,201609080den,den,AndeZa01,offense,0,,,,,
player,201609080den,den,AndeZa01,off_pct,0%,,,,,
player,201609080den,den,AndeZa01,defense,0,,,,,
player,201609080den,den,AndeZa01,def_pct,0%,,,,,
player,201609080den,den,AndeZa01,special_teams,9,,,,,
player,201609080den,den,AndeZa01,st_pct,38%,,,,,
player,201609080den,den,McMaBr01,pos,K,,,,,
player,201609080den,den,McMaBr01,offense,0,,,,,
player,201609080den,den,McMaBr01,off_pct,0%,,,,,
player,201609080den,den,McMaBr01,defense,0,,,,,
player,201609080den,den,McMaBr01,def_pct,0%,,,,,
player,201609080den,den,McMaBr01,special_teams,7,,,,,
player,201609080den,den,McMaBr01,st_pct,29%,,,,,
player,201609080den,den,DixoRi00,pos,P,,,,,
player,201609080den,den,DixoRi00,offense,0,,,,,
player,201609080den,den,DixoRi00,off_pct,0%,,,,,
player,201609080den,den,DixoRi00,defense,0,,,,,
player,201609080den,den,DixoRi00,def_pct,0%,,,,,
player,201609080den,den,DixoRi00,special_teams,6,,,,,
player,201609080den,den,DixoRi00,st_pct,25%,,,,,
player,201609080den,den,KreiCa00,pos,LS,,,,,
player,201609080den,den,KreiCa00,offense,0,,,,,
player,201609080den,den,KreiCa00,off_pct,0%,,,,,
player,201609080den,den,KreiCa00,defense,0,,,,,
player,201609080den,den,KreiCa00,def_pct,0%,,,,,
player,201609080den,den,KreiCa00,special_teams,6,,,,,
player,201609080den,den,KreiCa00,st_pct,25%,,,,,
player,201609080den,car,TurnTr01,pos,G,,,,,
player,201609080den,car,TurnTr01,offense,73,,,,,
player,201609080den,car,TurnTr01,off_pct,100%,,,,,
player,201609080den,car,TurnTr01,defense,0,,,,,
player,201609080den,car,TurnTr01,def_pct,0%,,,,,
player,201609080den,car,TurnTr01,special_teams,5,,,,,
player,201609080den,car,TurnTr01,st_pct,21%,,,,,
player,201609080den,car,NorwAn01,pos,G,,,,,
player,201609080den,car,NorwAn01,offense,73,,,,,
player,201609080den,car,NorwAn01,off_pct,100%,,,,,
player,201609080den,car,NorwAn01,defense,0,,,,,
player,201609080den,car,NorwAn01,def_pct,0%,,,,,
player,201609080den,car,NorwAn01,special_teams,5,,,,,
player,201609080den,car,NorwAn01,st_pct,21%,,,,,
player,201609080den,car,OherMi20,pos,T,,,,,
player,201609080den,car,OherMi20,offense,73,,,,,
player,201609080den,car,OherMi20,off_pct,100%,,,,,
player,201609080den,car,OherMi20,defense,0,,,,,
player,201609080den,car,OherMi20,def_pct,0%,,,,,
player,201609080den,car,OherMi20,special_teams,5,,,,,
player,201609080den,car,OherMi20,st_pct,21%,,,,,
player,201609080den,car,RemmMi00,pos,T,,,,,
player,201609080den,car,RemmMi00,offense,73,,,,,
player,201609080den,car,RemmMi00,off_pct,100%,,,,,
player,201609080den,car,RemmMi00,defense,0,,,,,
player,201609080den,car,RemmMi00,def_pct,0%,,,,,
player,201609080den,car,RemmMi00,special_teams,5,,,,,
player,201609080den,car,RemmMi00,st_pct,21%,,,,,
player,201609080den,car,NewtCa00,pos,QB,,,,,
player,201609080den,car,NewtCa00,offense,73,,,,,
player,201609080den,car,NewtCa00,off_pct,100%,,,,,
player,201609080den,car,NewtCa00,defense,0,,,,,
player,201609080den,car,NewtCa00,def_pct,0%,,,,,
player,201609080den,car,NewtCa00,special_teams,0,,,,,
player,201609080den,car,NewtCa00,st_pct,0%,,,,,
player,201609080den,car,KaliRy20,pos,C,,,,,
player,201609080den,car,KaliRy20,offense,73,,,,,
player,201609080den,car,KaliRy20,off_pct,100%,,,,,
player,201609080den,car,KaliRy20,defense,0,,,,,
player,201609080den,car,KaliRy20,def_pct,0%,,,,,
player,201609080den,car,KaliRy20,special_teams,0,,,,,
player,201609080den,car,KaliRy20,st_pct,0%,,,,,
player,201609080den,car,OlseGr00,pos,TE,,,,,
player,201609080den,car,OlseGr00,offense,73,,,,,
player,201609080den,car,OlseGr00,off_pct,100%,,,,,
player,201609080den,car,OlseGr00,defense,0,,,,,
player,201609080den,car,OlseGr00,def_pct,0%,,,,,
player,201609080den,car,OlseGr00,special_teams,0,,,,,
player,201609080den,car,OlseGr00,st_pct,0%,,,,,
player,201609080den,car,BenjKe00,pos,WR,,,,,
player,201609080den,car,BenjKe00,offense,52,,,,,
player,201609080den,car,BenjKe00,off_pct,71%,,,,,
player,201609080den,car,BenjKe00,defense,0,,,,,
player,201609080den,car,BenjKe00,def_pct,0%,,,,,
player,201609080den,car,BenjKe00,special_teams,0,,,,,
player,201609080den,car,BenjKe00,st_pct,0%,,,,,
player,201609080den,car,GinnTe00,pos,WR,,,,,
player,201609080den,car,GinnTe00,offense,45,,,,,
player,201609080den,car,GinnTe00,off_pct,62%,,,,,
player,201609080den,car,GinnTe00,defense,0,,,,,
player,201609080den,car,GinnTe00,def_pct,0%,,,,,
player,201609080den,car,GinnTe00,special_teams,7,,,,,
player,201609080den,car,GinnTe00,st_pct,29%,,,,,
player,201609080den,car,StewJo00,pos,RB,,,,,
player,201609080den,car,StewJo00,offense,42,,,,,
player,201609080den,car,StewJo00,off_pct,58%,,,,,
player,201609080den,car,StewJo00,defense,0,,,,,
player,201609080den,car,StewJo00,def_pct,0%,,,,,
player,201609080den,car,StewJo00,special_teams,0,,,,,
player,201609080den,car,StewJo00,st_pct,0%,,,,,
player,201609080den,car,BrowPh00,pos,WR,,,,,
player,201609080den,car,BrowPh00,offense,39,,,,,
player,201609080den,car,BrowPh00,off_pct,53%,,,,,
player,201609080den,car,BrowPh00,defense,0,,,,,
player,201609080den,car,BrowPh00,def_pct,0%,,,,,
player,201609080den,car,BrowPh00,special_teams,0,,,,,
player,201609080den,car,BrowPh00,st_pct,0%,,,,,
player,201609080den,car,FuncDe00,pos,WR,,,,,
player,201609080den,car,FuncDe00,offense,39,,,,,
player,201609080den,car,FuncDe00,off_pct,53%,,,,,
player,201609080den,car,FuncDe00,defense,0,,,,,
player,201609080den,car,FuncDe00,def_pct,0%,,,,,
player,201609080den,car,FuncDe00,special_teams,0,,,,,
player,201609080den,car,FuncDe00,st_pct,0%,,,,,
player,201609080den,car,DickEd00,pos,TE,,,,,
player,201609080den,car,DickEd00,offense,30,,,,,
player,201609080den,car,DickEd00,off_pct,41%,,,,,
player,201609080den,car,DickEd00,defense,0,,,,,
player,201609080den,car,DickEd00,def_pct,0%,,,,,
player,201609080den,car,DickEd00,special_teams,16,,,,,
player,201609080den,car,DickEd00,st_pct,67%,,,,,
player,201609080den,car,TolbMi00,pos,FB,,,,,
player,201609080den,car,TolbMi00,offense,29,,,,,
player,201609080den,car,TolbMi00,off_pct,40%,,,,,
player,201609080den,car,TolbMi00,defense,0,,,,,
player,201609080den,car,TolbMi00,def_pct,0%,,,,,
player,201609080den,car,TolbMi00,special_teams,4,,,,,
player,201609080den,car,TolbMi00,st_pct,17%,,,,,
player,201609080den,car,WhitFo00,pos,RB,,,,,
player,201609080den,car,WhitFo00,offense,13,,,,,
player,201609080den,car,WhitFo00,off_pct,18%,,,,,
player,201609080den,car,WhitFo00,defense,0,,,,,
player,201609080den,car,WhitFo00,def_pct,0%,,,,,
player,201609080den,car,WhitFo00,special_teams,12,,,,,
player,201609080den,car,WhitFo00,st_pct,50%,,,,,
player,201609080den,car,SimoSc00,pos,TE,,,,,
player,201609080den,car,SimoSc00,offense,2,,,,,
player,201609080den,car,SimoSc00,off_pct,3%,,,,,
player,201609080den,car,SimoSc00,defense,0,,,,,
player,201609080den,car,SimoSc00,def_pct,0%,,,,,
player,201609080den,car,SimoSc00,special_teams,0,,,,,
player,201609080den,car,SimoSc00,st_pct,0%,,,,,
player,201609080den,car,WillDa06,pos,T,,,,,
player,201609080den,car,WillDa06,offense,1,,,,,
player,201609080den,car,WillDa06,off_pct,1%,,,,,
player,201609080den,car,WillDa06,defense,0,,,,,
player,201609080den,car,WillDa06,def_pct,0%,,,,,
player,201609080den,car,WillDa06,special_teams,5,,,,,
player,201609080den,car,WillDa06,st_pct,21%,,,,,
player,201609080den,car,ColeKu99,pos,SS,,,,,
player,201609080den,car,ColeKu99,offense,0,,,,,
player,201609080den,car,ColeKu99,off_pct,0%,,,,,
player,201609080den,car,ColeKu99,defense,58,,,,,
player,201609080den,car,ColeKu99,def_pct,100%,,,,,
player,201609080den,car,ColeKu99,special_teams,5,,,,,
player,201609080den,car,ColeKu99,st_pct,21%,,,,,
player,201609080den,car,DaviTh20,pos,LB,,,,,
player,201609080den,car,DaviTh20,offense,0,,,,,
player,201609080den,car,DaviTh20,off_pct,0%,,,,,
player,201609080den,car,DaviTh20,defense,58,,,,,
player,201609080den,car,DaviTh20,def_pct,100%,,,,,
player,201609080den,car,DaviTh20,special_teams,3,,,,,
player,201609080den,car,DaviTh20,st_pct,12%,,,,,
player,201609080den,car,BostTr00,pos,FS,,,,,
player,201609080den,car,BostTr00,offense,0,,,,,
player,201609080den,car,BostTr00,off_pct,0%,,,,,
player,201609080den,car,BostTr00,defense,58,,,,,
player,201609080den,car,BostTr00,def_pct,100%,,,,,
player,201609080den,car,BostTr00,special_teams,3,,,,,
player,201609080den,car,BostTr00,st_pct,12%,,,,,
player,201609080den,car,KuecLu00,pos,LB,,,,,
player,201609080den,car,KuecLu00,offense,0,,,,,
player,201609080den,car,KuecLu00,off_pct,0%,,,,,
player,201609080den,car,KuecLu00,defense,58,,,,,
player,201609080den,car,KuecLu00,def_pct,100%,,,,,
player,201609080den,car,KuecLu00,special_teams,3,,,,,
player,201609080den,car,KuecLu00,st_pct,12%,,,,,
player,201609080den,car,BradJa00,pos,CB,,,,,
player,201609080den,car,BradJa00,offense,0,,,,,
player,201609080den,car,BradJa00,off_pct,0%,,,,,
player,201609080den,car,BradJa00,defense,55,,,,,
player,201609080den,car,BradJa00,def_pct,95%,,,,,
player,201609080den,car,BradJa00,special_teams,3,,,,,
player,201609080den,car,BradJa00,st_pct,12%,,,,,
player,201609080den,car,BenwBe00,pos,CB,,,,,
player,201609080den,car,BenwBe00,offense,0,,,,,
player,201609080den,car,BenwBe00,off_pct,0%,,,,,
player,201609080den,car,BenwBe00,defense,55,,,,,
player,201609080den,car,BenwBe00,def_pct,95%,,,,,
player,201609080den,car,BenwBe00,special_teams,3,,,,,
player,201609080den,car,BenwBe00,st_pct,12%,,,,,
player,201609080den,car,ShorKa00,pos,DT,,,,,
player,201609080den,car,ShorKa00,offense,0,,,,,
player,201609080den,car,ShorKa00,off_pct,0%,,,,,
player,201609080den,car,ShorKa00,defense,41,,,,,
player,201609080den,car,ShorKa00,def_pct,71%,,,,,
player,201609080den,car,ShorKa00,special_teams,3,,,,,
player,201609080den,car,ShorKa00,st_pct,12%,,,,,
player,201609080den,car,EalyKo00,pos,DE,,,,,
player,201609080den,car,EalyKo00,offense,0,,,,,
player,201609080den,car,EalyKo00,off_pct,0%,,,,,
player,201609080den,car,EalyKo00,defense,40,,,,,
player,201609080den,car,EalyKo00,def_pct,69%,,,,,
player,201609080den,car,EalyKo00,special_teams,2,,,,,
player,201609080den,car,EalyKo00,st_pct,8%,,,,,
player,201609080den,car,LotuSt00,pos,DT,,,,,
player,201609080den,car,LotuSt00,offense,0,,,,,
player,201609080den,car,LotuSt00,off_pct,0%,,,,,
player,201609080den,car,LotuSt00,defense,38,,,,,
player,201609080den,car,LotuSt00,def_pct,66%,,,,,
player,201609080den,car,LotuSt00,special_teams,3,,,,,
player,201609080den,car,LotuSt00,st_pct,12%,,,,,
player,201609080den,car,McClRo98,pos,CB,,,,,
player,201609080den,car,McClRo98,offense,0,,,,,
player,201609080den,car,McClRo98,off_pct,0%,,,,,
player,201609080den,car,McClRo98,defense,37,,,,,
player,201609080den,car,McClRo98,def_pct,64%,,,,,
player,201609080den,car,McClRo98,special_teams,3,,,,,
player,201609080den,car,McClRo98,st_pct,12%,,,,,
