game,2016,15,20161218,201612180atl,sfo,"San Francisco 49ers",13,atl,"Atlanta Falcons",41
player,201612180atl,atl,AlfoRo00,tackles_assists,3,,,,,
player,201612180atl,atl,AlfoRo00,tackles_loss,1,,,,,
player,201612180atl,atl,AlfoRo00,qb_hits,0,,,,,
player,201612180atl,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201612180atl,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201612180atl,atl,PoolBr01,def_int,0,,,,,
player,201612180atl,atl,PoolBr01,def_int_yds,0,,,,,
player,201612180atl,atl,PoolBr01,def_int_td,0,,,,,
player,201612180atl,atl,PoolBr01,def_int_long,0,,,,,
player,201612180atl,atl,PoolBr01,pass_defended,0,,,,,
player,201612180atl,atl,PoolBr01,sacks,0.0,,,,,
player,201612180atl,atl,PoolBr01,tackles_combined,7,,,,,
player,201612180atl,atl,PoolBr01,tackles_solo,5,,,,,
player,201612180atl,atl,PoolBr01,tackles_assists,2,,,,,
player,201612180atl,atl,PoolBr01,tackles_loss,0,,,,,
player,201612180atl,atl,PoolBr01,qb_hits,0,,,,,
player,201612180atl,atl,PoolBr01,fumbles_rec,0,,,,,
player,201612180atl,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201612180atl,atl,PoolBr01,fumbles_forced,0,,,,,
player,201612180atl,atl,AlleRi00,def_int,0,,,,,
player,201612180atl,atl,AlleRi00,def_int_yds,0,,,,,
player,201612180atl,atl,AlleRi00,def_int_td,0,,,,,
player,201612180atl,atl,AlleRi00,def_int_long,0,,,,,
player,201612180atl,atl,AlleRi00,pass_defended,0,,,,,
player,201612180atl,atl,AlleRi00,sacks,0.0,,,,,
player,201612180atl,atl,AlleRi00,tackles_combined,5,,,,,
player,201612180atl,atl,AlleRi00,tackles_solo,3,,,,,
player,201612180atl,atl,AlleRi00,tackles_assists,2,,,,,
player,201612180atl,atl,AlleRi00,tackles_loss,0,,,,,
player,201612180atl,atl,AlleRi00,qb_hits,0,,,,,
player,201612180atl,atl,AlleRi00,fumbles_rec,0,,,,,
player,201612180atl,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,AlleRi00,fumbles_forced,0,,,,,
player,201612180atl,atl,JarrGr00,def_int,0,,,,,
player,201612180atl,atl,JarrGr00,def_int_yds,0,,,,,
player,201612180atl,atl,JarrGr00,def_int_td,0,,,,,
player,201612180atl,atl,JarrGr00,def_int_long,0,,,,,
player,201612180atl,atl,JarrGr00,pass_defended,0,,,,,
player,201612180atl,atl,JarrGr00,sacks,0.0,,,,,
player,201612180atl,atl,JarrGr00,tackles_combined,3,,,,,
player,201612180atl,atl,JarrGr00,tackles_solo,0,,,,,
player,201612180atl,atl,JarrGr00,tackles_assists,3,,,,,
player,201612180atl,atl,JarrGr00,tackles_loss,0,,,,,
player,201612180atl,atl,JarrGr00,qb_hits,0,,,,,
player,201612180atl,atl,JarrGr00,fumbles_rec,0,,,,,
player,201612180atl,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,JarrGr00,fumbles_forced,0,,,,,
player,201612180atl,atl,ReedBr00,def_int,0,,,,,
player,201612180atl,atl,ReedBr00,def_int_yds,0,,,,,
player,201612180atl,atl,ReedBr00,def_int_td,0,,,,,
player,201612180atl,atl,ReedBr00,def_int_long,0,,,,,
player,201612180atl,atl,ReedBr00,pass_defended,1,,,,,
player,201612180atl,atl,ReedBr00,sacks,0.0,,,,,
player,201612180atl,atl,ReedBr00,tackles_combined,3,,,,,
player,201612180atl,atl,ReedBr00,tackles_solo,2,,,,,
player,201612180atl,atl,ReedBr00,tackles_assists,1,,,,,
player,201612180atl,atl,ReedBr00,tackles_loss,1,,,,,
player,201612180atl,atl,ReedBr00,qb_hits,1,,,,,
player,201612180atl,atl,ReedBr00,fumbles_rec,0,,,,,
player,201612180atl,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,ReedBr00,fumbles_forced,0,,,,,
player,201612180atl,atl,UpshCo00,def_int,0,,,,,
player,201612180atl,atl,UpshCo00,def_int_yds,0,,,,,
player,201612180atl,atl,UpshCo00,def_int_td,0,,,,,
player,201612180atl,atl,UpshCo00,def_int_long,0,,,,,
player,201612180atl,atl,UpshCo00,pass_defended,0,,,,,
player,201612180atl,atl,UpshCo00,sacks,0.0,,,,,
player,201612180atl,atl,UpshCo00,tackles_combined,3,,,,,
player,201612180atl,atl,UpshCo00,tackles_solo,1,,,,,
player,201612180atl,atl,UpshCo00,tackles_assists,2,,,,,
player,201612180atl,atl,UpshCo00,tackles_loss,0,,,,,
player,201612180atl,atl,UpshCo00,qb_hits,0,,,,,
player,201612180atl,atl,UpshCo00,fumbles_rec,0,,,,,
player,201612180atl,atl,UpshCo00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,UpshCo00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,UpshCo00,fumbles_forced,0,,,,,
player,201612180atl,atl,WorrPa00,def_int,0,,,,,
player,201612180atl,atl,WorrPa00,def_int_yds,0,,,,,
player,201612180atl,atl,WorrPa00,def_int_td,0,,,,,
player,201612180atl,atl,WorrPa00,def_int_long,0,,,,,
player,201612180atl,atl,WorrPa00,pass_defended,2,,,,,
player,201612180atl,atl,WorrPa00,sacks,0.0,,,,,
player,201612180atl,atl,WorrPa00,tackles_combined,3,,,,,
player,201612180atl,atl,WorrPa00,tackles_solo,1,,,,,
player,201612180atl,atl,WorrPa00,tackles_assists,2,,,,,
player,201612180atl,atl,WorrPa00,tackles_loss,0,,,,,
player,201612180atl,atl,WorrPa00,qb_hits,0,,,,,
player,201612180atl,atl,WorrPa00,fumbles_rec,0,,,,,
player,201612180atl,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,WorrPa00,fumbles_forced,0,,,,,
player,201612180atl,atl,ReynLa00,def_int,0,,,,,
player,201612180atl,atl,ReynLa00,def_int_yds,0,,,,,
player,201612180atl,atl,ReynLa00,def_int_td,0,,,,,
player,201612180atl,atl,ReynLa00,def_int_long,0,,,,,
player,201612180atl,atl,ReynLa00,pass_defended,0,,,,,
player,201612180atl,atl,ReynLa00,sacks,0.0,,,,,
player,201612180atl,atl,ReynLa00,tackles_combined,2,,,,,
player,201612180atl,atl,ReynLa00,tackles_solo,2,,,,,
player,201612180atl,atl,ReynLa00,tackles_assists,0,,,,,
player,201612180atl,atl,ReynLa00,tackles_loss,0,,,,,
player,201612180atl,atl,ReynLa00,qb_hits,0,,,,,
player,201612180atl,atl,ReynLa00,fumbles_rec,0,,,,,
player,201612180atl,atl,ReynLa00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,ReynLa00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,ReynLa00,fumbles_forced,0,,,,,
player,201612180atl,atl,CampDe00,def_int,0,,,,,
player,201612180atl,atl,CampDe00,def_int_yds,0,,,,,
player,201612180atl,atl,CampDe00,def_int_td,0,,,,,
player,201612180atl,atl,CampDe00,def_int_long,0,,,,,
player,201612180atl,atl,CampDe00,pass_defended,0,,,,,
player,201612180atl,atl,CampDe00,sacks,0.0,,,,,
player,201612180atl,atl,CampDe00,tackles_combined,1,,,,,
player,201612180atl,atl,CampDe00,tackles_solo,0,,,,,
player,201612180atl,atl,CampDe00,tackles_assists,1,,,,,
player,201612180atl,atl,CampDe00,tackles_loss,0,,,,,
player,201612180atl,atl,CampDe00,qb_hits,0,,,,,
player,201612180atl,atl,CampDe00,fumbles_rec,0,,,,,
player,201612180atl,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,CampDe00,fumbles_forced,0,,,,,
player,201612180atl,atl,GoodC.00,def_int,0,,,,,
player,201612180atl,atl,GoodC.00,def_int_yds,0,,,,,
player,201612180atl,atl,GoodC.00,def_int_td,0,,,,,
player,201612180atl,atl,GoodC.00,def_int_long,0,,,,,
player,201612180atl,atl,GoodC.00,pass_defended,0,,,,,
player,201612180atl,atl,GoodC.00,sacks,0.0,,,,,
player,201612180atl,atl,GoodC.00,tackles_combined,1,,,,,
player,201612180atl,atl,GoodC.00,tackles_solo,0,,,,,
player,201612180atl,atl,GoodC.00,tackles_assists,1,,,,,
player,201612180atl,atl,GoodC.00,tackles_loss,0,,,,,
player,201612180atl,atl,GoodC.00,qb_hits,0,,,,,
player,201612180atl,atl,GoodC.00,fumbles_rec,0,,,,,
player,201612180atl,atl,GoodC.00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,GoodC.00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,GoodC.00,fumbles_forced,0,,,,,
player,201612180atl,atl,NeasSh00,def_int,0,,,,,
player,201612180atl,atl,NeasSh00,def_int_yds,0,,,,,
player,201612180atl,atl,NeasSh00,def_int_td,0,,,,,
player,201612180atl,atl,NeasSh00,def_int_long,0,,,,,
player,201612180atl,atl,NeasSh00,pass_defended,0,,,,,
player,201612180atl,atl,NeasSh00,sacks,0.0,,,,,
player,201612180atl,atl,NeasSh00,tackles_combined,1,,,,,
player,201612180atl,atl,NeasSh00,tackles_solo,1,,,,,
player,201612180atl,atl,NeasSh00,tackles_assists,0,,,,,
player,201612180atl,atl,NeasSh00,tackles_loss,0,,,,,
player,201612180atl,atl,NeasSh00,qb_hits,0,,,,,
player,201612180atl,atl,NeasSh00,fumbles_rec,0,,,,,
player,201612180atl,atl,NeasSh00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,NeasSh00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,NeasSh00,fumbles_forced,0,,,,,
player,201612180atl,atl,OlatAy00,def_int,0,,,,,
player,201612180atl,atl,OlatAy00,def_int_yds,0,,,,,
player,201612180atl,atl,OlatAy00,def_int_td,0,,,,,
player,201612180atl,atl,OlatAy00,def_int_long,0,,,,,
player,201612180atl,atl,OlatAy00,pass_defended,0,,,,,
player,201612180atl,atl,OlatAy00,sacks,0.0,,,,,
player,201612180atl,atl,OlatAy00,tackles_combined,1,,,,,
player,201612180atl,atl,OlatAy00,tackles_solo,1,,,,,
player,201612180atl,atl,OlatAy00,tackles_assists,0,,,,,
player,201612180atl,atl,OlatAy00,tackles_loss,,,,,,
player,201612180atl,atl,OlatAy00,qb_hits,,,,,,
player,201612180atl,atl,OlatAy00,fumbles_rec,0,,,,,
player,201612180atl,atl,OlatAy00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,OlatAy00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,OlatAy00,fumbles_forced,0,,,,,
player,201612180atl,atl,PerkJo02,def_int,0,,,,,
player,201612180atl,atl,PerkJo02,def_int_yds,,,,,,
player,201612180atl,atl,PerkJo02,def_int_td,0,,,,,
player,201612180atl,atl,PerkJo02,def_int_long,0,,,,,
player,201612180atl,atl,PerkJo02,pass_defended,0,,,,,
player,201612180atl,atl,PerkJo02,sacks,0.0,,,,,
player,201612180atl,atl,PerkJo02,tackles_combined,1,,,,,
player,201612180atl,atl,PerkJo02,tackles_solo,1,,,,,
player,201612180atl,atl,PerkJo02,tackles_assists,0,,,,,
player,201612180atl,atl,PerkJo02,tackles_loss,0,,,,,
player,201612180atl,atl,PerkJo02,qb_hits,0,,,,,
player,201612180atl,atl,PerkJo02,fumbles_rec,0,,,,,
player,201612180atl,atl,PerkJo02,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,PerkJo02,fumbles_rec_td,0,,,,,
player,201612180atl,atl,PerkJo02,fumbles_forced,0,,,,,
player,201612180atl,atl,WeemEr00,def_int,0,,,,,
player,201612180atl,atl,WeemEr00,def_int_yds,0,,,,,
player,201612180atl,atl,WeemEr00,def_int_td,0,,,,,
player,201612180atl,atl,WeemEr00,def_int_long,0,,,,,
player,201612180atl,atl,WeemEr00,pass_defended,0,,,,,
player,201612180atl,atl,WeemEr00,sacks,0.0,,,,,
player,201612180atl,atl,WeemEr00,tackles_combined,1,,,,,
player,201612180atl,atl,WeemEr00,tackles_solo,1,,,,,
player,201612180atl,atl,WeemEr00,tackles_assists,0,,,,,
player,201612180atl,atl,WeemEr00,tackles_loss,0,,,,,
player,201612180atl,atl,WeemEr00,qb_hits,0,,,,,
player,201612180atl,atl,WeemEr00,fumbles_rec,0,,,,,
player,201612180atl,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201612180atl,atl,WeemEr00,fumbles_forced,0,,,,,
player,201612180atl,atl,WheePh99,def_int,0,,,,,
player,201612180atl,atl,WheePh99,def_int_yds,0,,,,,
player,201612180atl,atl,WheePh99,def_int_td,0,,,,,
player,201612180atl,atl,WheePh99,def_int_long,0,,,,,
player,201612180atl,atl,WheePh99,pass_defended,0,,,,,
player,201612180atl,atl,WheePh99,sacks,0.0,,,,,
player,201612180atl,atl,WheePh99,tackles_combined,1,,,,,
player,201612180atl,atl,WheePh99,tackles_solo,0,,,,,
player,201612180atl,atl,WheePh99,tackles_assists,1,,,,,
player,201612180atl,atl,WheePh99,tackles_loss,0,,,,,
player,201612180atl,atl,WheePh99,qb_hits,0,,,,,
player,201612180atl,atl,WheePh99,fumbles_rec,0,,,,,
player,201612180atl,atl,WheePh99,fumbles_rec_yds,0,,,,,
player,201612180atl,atl,WheePh99,fumbles_rec_td,0,,,,,
player,201612180atl,atl,WheePh99,fumbles_forced,0,,,,,
player,201612180atl,sfo,ShepJa00,kick_ret,5,,,,,
player,201612180atl,sfo,ShepJa00,kick_ret_yds,112,,,,,
player,201612180atl,sfo,ShepJa00,kick_ret_yds_per_ret,22.4,,,,,
player,201612180atl,sfo,ShepJa00,kick_ret_td,0,,,,,
player,201612180atl,sfo,ShepJa00,kick_ret_long,41,,,,,
player,201612180atl,sfo,ShepJa00,punt_ret,0,,,,,
player,201612180atl,sfo,ShepJa00,punt_ret_yds,0,,,,,
player,201612180atl,sfo,ShepJa00,punt_ret_yds_per_ret,,,,,,
player,201612180atl,sfo,ShepJa00,punt_ret_td,0,,,,,
player,201612180atl,sfo,ShepJa00,punt_ret_long,0,,,,,
player,201612180atl,atl,WeemEr00,kick_ret,0,,,,,
player,201612180atl,atl,WeemEr00,kick_ret_yds,0,,,,,
player,201612180atl,atl,WeemEr00,kick_ret_yds_per_ret,,,,,,
player,201612180atl,atl,WeemEr00,kick_ret_td,0,,,,,
player,201612180atl,atl,WeemEr00,kick_ret_long,0,,,,,
player,201612180atl,atl,WeemEr00,punt_ret,2,,,,,
player,201612180atl,atl,WeemEr00,punt_ret_yds,42,,,,,
player,201612180atl,atl,WeemEr00,punt_ret_yds_per_ret,21.0,,,,,
player,201612180atl,atl,WeemEr00,punt_ret_td,0,,,,,
player,201612180atl,atl,WeemEr00,punt_ret_long,42,,,,,
player,201612180atl,sfo,dawsophi01,xpm,1,,,,,
player,201612180atl,sfo,dawsophi01,xpa,2,,,,,
player,201612180atl,sfo,dawsophi01,fgm,,,,,,
player,201612180atl,sfo,dawsophi01,fga,,,,,,
player,201612180atl,sfo,dawsophi01,punt,0,,,,,
player,201612180atl,sfo,dawsophi01,punt_yds,0,,,,,
player,201612180atl,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201612180atl,sfo,dawsophi01,punt_long,0,,,,,
player,201612180atl,sfo,PiniBr00,xpm,,,,,,
player,201612180atl,sfo,PiniBr00,xpa,,,,,,
player,201612180atl,sfo,PiniBr00,fgm,,,,,,
player,201612180atl,sfo,PiniBr00,fga,,,,,,
player,201612180atl,sfo,PiniBr00,punt,7,,,,,
player,201612180atl,sfo,PiniBr00,punt_yds,318,,,,,
player,201612180atl,sfo,PiniBr00,punt_yds_per_punt,45.4,,,,,
player,201612180atl,sfo,PiniBr00,punt_long,57,,,,,
player,201612180atl,atl,bryanmat01,xpm,5,,,,,
player,201612180atl,atl,bryanmat01,xpa,5,,,,,
player,201612180atl,atl,bryanmat01,fgm,2,,,,,
player,201612180atl,atl,bryanmat01,fga,2,,,,,
player,201612180atl,atl,bryanmat01,punt,0,,,,,
player,201612180atl,atl,bryanmat01,punt_yds,0,,,,,
player,201612180atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201612180atl,atl,bryanmat01,punt_long,0,,,,,
player,201612180atl,atl,BoshMa00,xpm,,,,,,
player,201612180atl,atl,BoshMa00,xpa,,,,,,
player,201612180atl,atl,BoshMa00,fgm,,,,,,
player,201612180atl,atl,BoshMa00,fga,,,,,,
player,201612180atl,atl,BoshMa00,punt,2,,,,,
player,201612180atl,atl,BoshMa00,punt_yds,67,,,,,
player,201612180atl,atl,BoshMa00,punt_yds_per_punt,33.5,,,,,
player,201612180atl,atl,BoshMa00,punt_long,41,,,,,
player,201612180atl,atl,LeviAn20,pos,G,,,,,
player,201612180atl,atl,LeviAn20,offense,68,,,,,
player,201612180atl,atl,LeviAn20,off_pct,100%,,,,,
player,201612180atl,atl,LeviAn20,defense,0,,,,,
player,201612180atl,atl,LeviAn20,def_pct,0%,,,,,
player,201612180atl,atl,LeviAn20,special_teams,7,,,,,
player,201612180atl,atl,LeviAn20,st_pct,24%,,,,,
player,201612180atl,atl,SchrRy00,pos,T,,,,,
player,201612180atl,atl,SchrRy00,offense,68,,,,,
player,201612180atl,atl,SchrRy00,off_pct,100%,,,,,
player,201612180atl,atl,SchrRy00,defense,0,,,,,
player,201612180atl,atl,SchrRy00,def_pct,0%,,,,,
player,201612180atl,atl,SchrRy00,special_teams,7,,,,,
player,201612180atl,atl,SchrRy00,st_pct,24%,,,,,
player,201612180atl,atl,ChesCh21,pos,G,,,,,
player,201612180atl,atl,ChesCh21,offense,68,,,,,
player,201612180atl,atl,ChesCh21,off_pct,100%,,,,,
player,201612180atl,atl,ChesCh21,defense,0,,,,,
player,201612180atl,atl,ChesCh21,def_pct,0%,,,,,
player,201612180atl,atl,ChesCh21,special_teams,7,,,,,
player,201612180atl,atl,ChesCh21,st_pct,24%,,,,,
player,201612180atl,atl,MattJa00,pos,T,,,,,
player,201612180atl,atl,MattJa00,offense,61,,,,,
player,201612180atl,atl,MattJa00,off_pct,90%,,,,,
player,201612180atl,atl,MattJa00,defense,0,,,,,
player,201612180atl,atl,MattJa00,def_pct,0%,,,,,
player,201612180atl,atl,MattJa00,special_teams,7,,,,,
player,201612180atl,atl,MattJa00,st_pct,24%,,,,,
player,201612180atl,atl,MackAl20,pos,C,,,,,
player,201612180atl,atl,MackAl20,offense,61,,,,,
player,201612180atl,atl,MackAl20,off_pct,90%,,,,,
player,201612180atl,atl,MackAl20,defense,0,,,,,
player,201612180atl,atl,MackAl20,def_pct,0%,,,,,
player,201612180atl,atl,MackAl20,special_teams,0,,,,,
player,201612180atl,atl,MackAl20,st_pct,0%,,,,,
player,201612180atl,atl,RyanMa00,pos,QB,,,,,
player,201612180atl,atl,RyanMa00,offense,61,,,,,
player,201612180atl,atl,RyanMa00,off_pct,90%,,,,,
player,201612180atl,atl,RyanMa00,defense,0,,,,,
player,201612180atl,atl,RyanMa00,def_pct,0%,,,,,
player,201612180atl,atl,RyanMa00,special_teams,0,,,,,
player,201612180atl,atl,RyanMa00,st_pct,0%,,,,,
player,201612180atl,atl,RobiAl00,pos,WR,,,,,
player,201612180atl,atl,RobiAl00,offense,55,,,,,
player,201612180atl,atl,RobiAl00,off_pct,81%,,,,,
player,201612180atl,atl,RobiAl00,defense,0,,,,,
player,201612180atl,atl,RobiAl00,def_pct,0%,,,,,
player,201612180atl,atl,RobiAl00,special_teams,0,,,,,
player,201612180atl,atl,RobiAl00,st_pct,0%,,,,,
player,201612180atl,atl,SanuMo00,pos,WR,,,,,
player,201612180atl,atl,SanuMo00,offense,46,,,,,
player,201612180atl,atl,SanuMo00,off_pct,68%,,,,,
player,201612180atl,atl,SanuMo00,defense,0,,,,,
player,201612180atl,atl,SanuMo00,def_pct,0%,,,,,
player,201612180atl,atl,SanuMo00,special_teams,0,,,,,
player,201612180atl,atl,SanuMo00,st_pct,0%,,,,,
player,201612180atl,atl,ToilLe00,pos,TE,,,,,
player,201612180atl,atl,ToilLe00,offense,41,,,,,
player,201612180atl,atl,ToilLe00,off_pct,60%,,,,,
player,201612180atl,atl,ToilLe00,defense,0,,,,,
player,201612180atl,atl,ToilLe00,def_pct,0%,,,,,
player,201612180atl,atl,ToilLe00,special_teams,9,,,,,
player,201612180atl,atl,ToilLe00,st_pct,31%,,,,,
player,201612180atl,atl,HoopAu00,pos,TE,,,,,
player,201612180atl,atl,HoopAu00,offense,40,,,,,
player,201612180atl,atl,HoopAu00,off_pct,59%,,,,,
player,201612180atl,atl,HoopAu00,defense,0,,,,,
player,201612180atl,atl,HoopAu00,def_pct,0%,,,,,
player,201612180atl,atl,HoopAu00,special_teams,5,,,,,
player,201612180atl,atl,HoopAu00,st_pct,17%,,,,,
player,201612180atl,atl,ColeTe01,pos,RB,,,,,
player,201612180atl,atl,ColeTe01,offense,31,,,,,
player,201612180atl,atl,ColeTe01,off_pct,46%,,,,,
player,201612180atl,atl,ColeTe01,defense,0,,,,,
player,201612180atl,atl,ColeTe01,def_pct,0%,,,,,
player,201612180atl,atl,ColeTe01,special_teams,0,,,,,
player,201612180atl,atl,ColeTe01,st_pct,0%,,,,,
player,201612180atl,atl,FreeDe00,pos,RB,,,,,
player,201612180atl,atl,FreeDe00,offense,30,,,,,
player,201612180atl,atl,FreeDe00,off_pct,44%,,,,,
player,201612180atl,atl,FreeDe00,defense,0,,,,,
player,201612180atl,atl,FreeDe00,def_pct,0%,,,,,
player,201612180atl,atl,FreeDe00,special_teams,0,,,,,
player,201612180atl,atl,FreeDe00,st_pct,0%,,,,,
player,201612180atl,atl,DiMaPa00,pos,FB,,,,,
player,201612180atl,atl,DiMaPa00,offense,28,,,,,
player,201612180atl,atl,DiMaPa00,off_pct,41%,,,,,
player,201612180atl,atl,DiMaPa00,defense,0,,,,,
player,201612180atl,atl,DiMaPa00,def_pct,0%,,,,,
player,201612180atl,atl,DiMaPa00,special_teams,14,,,,,
player,201612180atl,atl,DiMaPa00,st_pct,48%,,,,,
player,201612180atl,atl,HardJu00,pos,WR,,,,,
player,201612180atl,atl,HardJu00,offense,27,,,,,
player,201612180atl,atl,HardJu00,off_pct,40%,,,,,
player,201612180atl,atl,HardJu00,defense,0,,,,,
player,201612180atl,atl,HardJu00,def_pct,0%,,,,,
player,201612180atl,atl,HardJu00,special_teams,20,,,,,
player,201612180atl,atl,HardJu00,st_pct,69%,,,,,
player,201612180atl,atl,GabrTa00,pos,WR,,,,,
player,201612180atl,atl,GabrTa00,offense,24,,,,,
player,201612180atl,atl,GabrTa00,off_pct,35%,,,,,
player,201612180atl,atl,GabrTa00,defense,0,,,,,
player,201612180atl,atl,GabrTa00,def_pct,0%,,,,,
player,201612180atl,atl,GabrTa00,special_teams,0,,,,,
player,201612180atl,atl,GabrTa00,st_pct,0%,,,,,
player,201612180atl,atl,PerkJo02,pos,TE,,,,,
player,201612180atl,atl,PerkJo02,offense,10,,,,,
player,201612180atl,atl,PerkJo02,off_pct,15%,,,,,
player,201612180atl,atl,PerkJo02,defense,0,,,,,
player,201612180atl,atl,PerkJo02,def_pct,0%,,,,,
player,201612180atl,atl,PerkJo02,special_teams,15,,,,,
player,201612180atl,atl,PerkJo02,st_pct,52%,,,,,
player,201612180atl,atl,GarlBe00,pos,C,,,,,
player,201612180atl,atl,GarlBe00,offense,7,,,,,
player,201612180atl,atl,GarlBe00,off_pct,10%,,,,,
player,201612180atl,atl,GarlBe00,defense,0,,,,,
player,201612180atl,atl,GarlBe00,def_pct,0%,,,,,
player,201612180atl,atl,GarlBe00,special_teams,10,,,,,
player,201612180atl,atl,GarlBe00,st_pct,34%,,,,,
player,201612180atl,atl,CompTo00,pos,T,,,,,
player,201612180atl,atl,CompTo00,offense,7,,,,,
player,201612180atl,atl,CompTo00,off_pct,10%,,,,,
player,201612180atl,atl,CompTo00,defense,0,,,,,
player,201612180atl,atl,CompTo00,def_pct,0%,,,,,
player,201612180atl,atl,CompTo00,special_teams,10,,,,,
player,201612180atl,atl,CompTo00,st_pct,34%,,,,,
player,201612180atl,atl,WardTe00,pos,RB,,,,,
player,201612180atl,atl,WardTe00,offense,7,,,,,
player,201612180atl,atl,WardTe00,off_pct,10%,,,,,
player,201612180atl,atl,WardTe00,defense,0,,,,,
player,201612180atl,atl,WardTe00,def_pct,0%,,,,,
player,201612180atl,atl,WardTe00,special_teams,10,,,,,
player,201612180atl,atl,WardTe00,st_pct,34%,,,,,
player,201612180atl,atl,SchaMa00,pos,QB,,,,,
player,201612180atl,atl,SchaMa00,offense,7,,,,,
player,201612180atl,atl,SchaMa00,off_pct,10%,,,,,
player,201612180atl,atl,SchaMa00,defense,0,,,,,
player,201612180atl,atl,SchaMa00,def_pct,0%,,,,,
player,201612180atl,atl,SchaMa00,special_teams,0,,,,,
player,201612180atl,atl,SchaMa00,st_pct,0%,,,,,
player,201612180atl,atl,WeemEr00,pos,WR,,,,,
player,201612180atl,atl,WeemEr00,offense,1,,,,,
player,201612180atl,atl,WeemEr00,off_pct,1%,,,,,
player,201612180atl,atl,WeemEr00,defense,0,,,,,
player,201612180atl,atl,WeemEr00,def_pct,0%,,,,,
player,201612180atl,atl,WeemEr00,special_teams,20,,,,,
player,201612180atl,atl,WeemEr00,st_pct,69%,,,,,
player,201612180atl,atl,PoolBr01,pos,CB,,,,,
player,201612180atl,atl,PoolBr01,offense,0,,,,,
player,201612180atl,atl,PoolBr01,off_pct,0%,,,,,
player,201612180atl,atl,PoolBr01,defense,55,,,,,
player,201612180atl,atl,PoolBr01,def_pct,100%,,,,,
player,201612180atl,atl,PoolBr01,special_teams,12,,,,,
player,201612180atl,atl,PoolBr01,st_pct,41%,,,,,
player,201612180atl,atl,AlfoRo00,pos,CB,,,,,
player,201612180atl,atl,AlfoRo00,offense,0,,,,,
player,201612180atl,atl,AlfoRo00,off_pct,0%,,,,,
player,201612180atl,atl,AlfoRo00,defense,53,,,,,
player,201612180atl,atl,AlfoRo00,def_pct,96%,,,,,
player,201612180atl,atl,AlfoRo00,special_teams,15,,,,,
player,201612180atl,atl,AlfoRo00,st_pct,52%,,,,,
player,201612180atl,atl,AlleRi00,pos,SS,,,,,
player,201612180atl,atl,AlleRi00,offense,0,,,,,
player,201612180atl,atl,AlleRi00,off_pct,0%,,,,,
player,201612180atl,atl,AlleRi00,defense,53,,,,,
player,201612180atl,atl,AlleRi00,def_pct,96%,,,,,
player,201612180atl,atl,AlleRi00,special_teams,2,,,,,
player,201612180atl,atl,AlleRi00,st_pct,7%,,,,,
player,201612180atl,atl,JoneDe01,pos,LB,,,,,
player,201612180atl,atl,JoneDe01,offense,0,,,,,
player,201612180atl,atl,JoneDe01,off_pct,0%,,,,,
player,201612180atl,atl,JoneDe01,defense,53,,,,,
player,201612180atl,atl,JoneDe01,def_pct,96%,,,,,
player,201612180atl,atl,JoneDe01,special_teams,1,,,,,
player,201612180atl,atl,JoneDe01,st_pct,3%,,,,,
player,201612180atl,atl,NealKe01,pos,FS,,,,,
player,201612180atl,atl,NealKe01,offense,0,,,,,
player,201612180atl,atl,NealKe01,off_pct,0%,,,,,
player,201612180atl,atl,NealKe01,defense,52,,,,,
player,201612180atl,atl,NealKe01,def_pct,95%,,,,,
player,201612180atl,atl,NealKe01,special_teams,7,,,,,
