game,2016,13,20161204,201612040sdg,tam,"Tampa Bay Buccaneers",28,sdg,"San Diego Chargers",21
player,201612040sdg,sdg,HenrHu00,rec_yds,14,,,,,
player,201612040sdg,sdg,HenrHu00,rec_td,0,,,,,
player,201612040sdg,sdg,HenrHu00,rec_long,14,,,,,
player,201612040sdg,sdg,HenrHu00,fumbles,0,,,,,
player,201612040sdg,sdg,HenrHu00,fumbles_lost,0,,,,,
player,201612040sdg,tam,TandKe00,def_int,1,,,,,
player,201612040sdg,tam,TandKe00,def_int_yds,0,,,,,
player,201612040sdg,tam,TandKe00,def_int_td,0,,,,,
player,201612040sdg,tam,TandKe00,def_int_long,-2,,,,,
player,201612040sdg,tam,TandKe00,pass_defended,1,,,,,
player,201612040sdg,tam,TandKe00,sacks,0.0,,,,,
player,201612040sdg,tam,TandKe00,tackles_combined,5,,,,,
player,201612040sdg,tam,TandKe00,tackles_solo,4,,,,,
player,201612040sdg,tam,TandKe00,tackles_assists,1,,,,,
player,201612040sdg,tam,TandKe00,tackles_loss,0,,,,,
player,201612040sdg,tam,TandKe00,qb_hits,0,,,,,
player,201612040sdg,tam,TandKe00,fumbles_rec,0,,,,,
player,201612040sdg,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,TandKe00,fumbles_forced,0,,,,,
player,201612040sdg,tam,DaviLa00,def_int,1,,,,,
player,201612040sdg,tam,DaviLa00,def_int_yds,15,,,,,
player,201612040sdg,tam,DaviLa00,def_int_td,1,,,,,
player,201612040sdg,tam,DaviLa00,def_int_long,15,,,,,
player,201612040sdg,tam,DaviLa00,pass_defended,2,,,,,
player,201612040sdg,tam,DaviLa00,sacks,0.0,,,,,
player,201612040sdg,tam,DaviLa00,tackles_combined,3,,,,,
player,201612040sdg,tam,DaviLa00,tackles_solo,2,,,,,
player,201612040sdg,tam,DaviLa00,tackles_assists,1,,,,,
player,201612040sdg,tam,DaviLa00,tackles_loss,0,,,,,
player,201612040sdg,tam,DaviLa00,qb_hits,0,,,,,
player,201612040sdg,tam,DaviLa00,fumbles_rec,0,,,,,
player,201612040sdg,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,DaviLa00,fumbles_forced,0,,,,,
player,201612040sdg,tam,AyerRo99,def_int,0,,,,,
player,201612040sdg,tam,AyerRo99,def_int_yds,0,,,,,
player,201612040sdg,tam,AyerRo99,def_int_td,0,,,,,
player,201612040sdg,tam,AyerRo99,def_int_long,0,,,,,
player,201612040sdg,tam,AyerRo99,pass_defended,0,,,,,
player,201612040sdg,tam,AyerRo99,sacks,1.0,,,,,
player,201612040sdg,tam,AyerRo99,tackles_combined,3,,,,,
player,201612040sdg,tam,AyerRo99,tackles_solo,2,,,,,
player,201612040sdg,tam,AyerRo99,tackles_assists,1,,,,,
player,201612040sdg,tam,AyerRo99,tackles_loss,1,,,,,
player,201612040sdg,tam,AyerRo99,qb_hits,2,,,,,
player,201612040sdg,tam,AyerRo99,fumbles_rec,0,,,,,
player,201612040sdg,tam,AyerRo99,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,AyerRo99,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,AyerRo99,fumbles_forced,0,,,,,
player,201612040sdg,tam,McCoGe99,def_int,0,,,,,
player,201612040sdg,tam,McCoGe99,def_int_yds,0,,,,,
player,201612040sdg,tam,McCoGe99,def_int_td,0,,,,,
player,201612040sdg,tam,McCoGe99,def_int_long,0,,,,,
player,201612040sdg,tam,McCoGe99,pass_defended,0,,,,,
player,201612040sdg,tam,McCoGe99,sacks,1.0,,,,,
player,201612040sdg,tam,McCoGe99,tackles_combined,1,,,,,
player,201612040sdg,tam,McCoGe99,tackles_solo,1,,,,,
player,201612040sdg,tam,McCoGe99,tackles_assists,0,,,,,
player,201612040sdg,tam,McCoGe99,tackles_loss,1,,,,,
player,201612040sdg,tam,McCoGe99,qb_hits,2,,,,,
player,201612040sdg,tam,McCoGe99,fumbles_rec,0,,,,,
player,201612040sdg,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,McCoGe99,fumbles_forced,0,,,,,
player,201612040sdg,tam,AlexKw00,def_int,0,,,,,
player,201612040sdg,tam,AlexKw00,def_int_yds,0,,,,,
player,201612040sdg,tam,AlexKw00,def_int_td,0,,,,,
player,201612040sdg,tam,AlexKw00,def_int_long,0,,,,,
player,201612040sdg,tam,AlexKw00,pass_defended,0,,,,,
player,201612040sdg,tam,AlexKw00,sacks,0.0,,,,,
player,201612040sdg,tam,AlexKw00,tackles_combined,7,,,,,
player,201612040sdg,tam,AlexKw00,tackles_solo,5,,,,,
player,201612040sdg,tam,AlexKw00,tackles_assists,2,,,,,
player,201612040sdg,tam,AlexKw00,tackles_loss,1,,,,,
player,201612040sdg,tam,AlexKw00,qb_hits,0,,,,,
player,201612040sdg,tam,AlexKw00,fumbles_rec,0,,,,,
player,201612040sdg,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,AlexKw00,fumbles_forced,0,,,,,
player,201612040sdg,tam,HargVe00,def_int,0,,,,,
player,201612040sdg,tam,HargVe00,def_int_yds,0,,,,,
player,201612040sdg,tam,HargVe00,def_int_td,0,,,,,
player,201612040sdg,tam,HargVe00,def_int_long,0,,,,,
player,201612040sdg,tam,HargVe00,pass_defended,1,,,,,
player,201612040sdg,tam,HargVe00,sacks,0.0,,,,,
player,201612040sdg,tam,HargVe00,tackles_combined,7,,,,,
player,201612040sdg,tam,HargVe00,tackles_solo,6,,,,,
player,201612040sdg,tam,HargVe00,tackles_assists,1,,,,,
player,201612040sdg,tam,HargVe00,tackles_loss,0,,,,,
player,201612040sdg,tam,HargVe00,qb_hits,0,,,,,
player,201612040sdg,tam,HargVe00,fumbles_rec,0,,,,,
player,201612040sdg,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,HargVe00,fumbles_forced,0,,,,,
player,201612040sdg,tam,GholWi00,def_int,0,,,,,
player,201612040sdg,tam,GholWi00,def_int_yds,0,,,,,
player,201612040sdg,tam,GholWi00,def_int_td,0,,,,,
player,201612040sdg,tam,GholWi00,def_int_long,0,,,,,
player,201612040sdg,tam,GholWi00,pass_defended,0,,,,,
player,201612040sdg,tam,GholWi00,sacks,0.0,,,,,
player,201612040sdg,tam,GholWi00,tackles_combined,6,,,,,
player,201612040sdg,tam,GholWi00,tackles_solo,5,,,,,
player,201612040sdg,tam,GholWi00,tackles_assists,1,,,,,
player,201612040sdg,tam,GholWi00,tackles_loss,1,,,,,
player,201612040sdg,tam,GholWi00,qb_hits,0,,,,,
player,201612040sdg,tam,GholWi00,fumbles_rec,0,,,,,
player,201612040sdg,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,GholWi00,fumbles_forced,0,,,,,
player,201612040sdg,tam,McDoBr01,def_int,0,,,,,
player,201612040sdg,tam,McDoBr01,def_int_yds,0,,,,,
player,201612040sdg,tam,McDoBr01,def_int_td,0,,,,,
player,201612040sdg,tam,McDoBr01,def_int_long,0,,,,,
player,201612040sdg,tam,McDoBr01,pass_defended,0,,,,,
player,201612040sdg,tam,McDoBr01,sacks,0.0,,,,,
player,201612040sdg,tam,McDoBr01,tackles_combined,6,,,,,
player,201612040sdg,tam,McDoBr01,tackles_solo,5,,,,,
player,201612040sdg,tam,McDoBr01,tackles_assists,1,,,,,
player,201612040sdg,tam,McDoBr01,tackles_loss,0,,,,,
player,201612040sdg,tam,McDoBr01,qb_hits,0,,,,,
player,201612040sdg,tam,McDoBr01,fumbles_rec,0,,,,,
player,201612040sdg,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,McDoBr01,fumbles_forced,0,,,,,
player,201612040sdg,tam,McDoCl99,def_int,0,,,,,
player,201612040sdg,tam,McDoCl99,def_int_yds,0,,,,,
player,201612040sdg,tam,McDoCl99,def_int_td,0,,,,,
player,201612040sdg,tam,McDoCl99,def_int_long,0,,,,,
player,201612040sdg,tam,McDoCl99,pass_defended,0,,,,,
player,201612040sdg,tam,McDoCl99,sacks,0.0,,,,,
player,201612040sdg,tam,McDoCl99,tackles_combined,4,,,,,
player,201612040sdg,tam,McDoCl99,tackles_solo,3,,,,,
player,201612040sdg,tam,McDoCl99,tackles_assists,1,,,,,
player,201612040sdg,tam,McDoCl99,tackles_loss,0,,,,,
player,201612040sdg,tam,McDoCl99,qb_hits,0,,,,,
player,201612040sdg,tam,McDoCl99,fumbles_rec,0,,,,,
player,201612040sdg,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,McDoCl99,fumbles_forced,0,,,,,
player,201612040sdg,tam,GrimBr20,def_int,0,,,,,
player,201612040sdg,tam,GrimBr20,def_int_yds,0,,,,,
player,201612040sdg,tam,GrimBr20,def_int_td,0,,,,,
player,201612040sdg,tam,GrimBr20,def_int_long,0,,,,,
player,201612040sdg,tam,GrimBr20,pass_defended,1,,,,,
player,201612040sdg,tam,GrimBr20,sacks,0.0,,,,,
player,201612040sdg,tam,GrimBr20,tackles_combined,2,,,,,
player,201612040sdg,tam,GrimBr20,tackles_solo,1,,,,,
player,201612040sdg,tam,GrimBr20,tackles_assists,1,,,,,
player,201612040sdg,tam,GrimBr20,tackles_loss,0,,,,,
player,201612040sdg,tam,GrimBr20,qb_hits,0,,,,,
player,201612040sdg,tam,GrimBr20,fumbles_rec,0,,,,,
player,201612040sdg,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,GrimBr20,fumbles_forced,0,,,,,
player,201612040sdg,tam,SpenAk00,def_int,0,,,,,
player,201612040sdg,tam,SpenAk00,def_int_yds,0,,,,,
player,201612040sdg,tam,SpenAk00,def_int_td,0,,,,,
player,201612040sdg,tam,SpenAk00,def_int_long,0,,,,,
player,201612040sdg,tam,SpenAk00,pass_defended,0,,,,,
player,201612040sdg,tam,SpenAk00,sacks,0.0,,,,,
player,201612040sdg,tam,SpenAk00,tackles_combined,2,,,,,
player,201612040sdg,tam,SpenAk00,tackles_solo,2,,,,,
player,201612040sdg,tam,SpenAk00,tackles_assists,0,,,,,
player,201612040sdg,tam,SpenAk00,tackles_loss,1,,,,,
player,201612040sdg,tam,SpenAk00,qb_hits,0,,,,,
player,201612040sdg,tam,SpenAk00,fumbles_rec,0,,,,,
player,201612040sdg,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,SpenAk00,fumbles_forced,0,,,,,
player,201612040sdg,tam,VernAl99,def_int,0,,,,,
player,201612040sdg,tam,VernAl99,def_int_yds,0,,,,,
player,201612040sdg,tam,VernAl99,def_int_td,0,,,,,
player,201612040sdg,tam,VernAl99,def_int_long,0,,,,,
player,201612040sdg,tam,VernAl99,pass_defended,0,,,,,
player,201612040sdg,tam,VernAl99,sacks,0.0,,,,,
player,201612040sdg,tam,VernAl99,tackles_combined,2,,,,,
player,201612040sdg,tam,VernAl99,tackles_solo,2,,,,,
player,201612040sdg,tam,VernAl99,tackles_assists,0,,,,,
player,201612040sdg,tam,VernAl99,tackles_loss,0,,,,,
player,201612040sdg,tam,VernAl99,qb_hits,0,,,,,
player,201612040sdg,tam,VernAl99,fumbles_rec,0,,,,,
player,201612040sdg,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,VernAl99,fumbles_forced,0,,,,,
player,201612040sdg,tam,BarbPe01,def_int,0,,,,,
player,201612040sdg,tam,BarbPe01,def_int_yds,,,,,,
player,201612040sdg,tam,BarbPe01,def_int_td,0,,,,,
player,201612040sdg,tam,BarbPe01,def_int_long,0,,,,,
player,201612040sdg,tam,BarbPe01,pass_defended,0,,,,,
player,201612040sdg,tam,BarbPe01,sacks,0.0,,,,,
player,201612040sdg,tam,BarbPe01,tackles_combined,1,,,,,
player,201612040sdg,tam,BarbPe01,tackles_solo,1,,,,,
player,201612040sdg,tam,BarbPe01,tackles_assists,0,,,,,
player,201612040sdg,tam,BarbPe01,tackles_loss,0,,,,,
player,201612040sdg,tam,BarbPe01,qb_hits,0,,,,,
player,201612040sdg,tam,BarbPe01,fumbles_rec,0,,,,,
player,201612040sdg,tam,BarbPe01,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,BarbPe01,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,BarbPe01,fumbles_forced,0,,,,,
player,201612040sdg,tam,SmitDa24,def_int,0,,,,,
player,201612040sdg,tam,SmitDa24,def_int_yds,0,,,,,
player,201612040sdg,tam,SmitDa24,def_int_td,0,,,,,
player,201612040sdg,tam,SmitDa24,def_int_long,0,,,,,
player,201612040sdg,tam,SmitDa24,pass_defended,0,,,,,
player,201612040sdg,tam,SmitDa24,sacks,0.0,,,,,
player,201612040sdg,tam,SmitDa24,tackles_combined,1,,,,,
player,201612040sdg,tam,SmitDa24,tackles_solo,1,,,,,
player,201612040sdg,tam,SmitDa24,tackles_assists,0,,,,,
player,201612040sdg,tam,SmitDa24,tackles_loss,0,,,,,
player,201612040sdg,tam,SmitDa24,qb_hits,0,,,,,
player,201612040sdg,tam,SmitDa24,fumbles_rec,0,,,,,
player,201612040sdg,tam,SmitDa24,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,SmitDa24,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,SmitDa24,fumbles_forced,0,,,,,
player,201612040sdg,tam,SpenNo00,def_int,0,,,,,
player,201612040sdg,tam,SpenNo00,def_int_yds,0,,,,,
player,201612040sdg,tam,SpenNo00,def_int_td,0,,,,,
player,201612040sdg,tam,SpenNo00,def_int_long,0,,,,,
player,201612040sdg,tam,SpenNo00,pass_defended,0,,,,,
player,201612040sdg,tam,SpenNo00,sacks,0.0,,,,,
player,201612040sdg,tam,SpenNo00,tackles_combined,0,,,,,
player,201612040sdg,tam,SpenNo00,tackles_solo,0,,,,,
player,201612040sdg,tam,SpenNo00,tackles_assists,0,,,,,
player,201612040sdg,tam,SpenNo00,tackles_loss,0,,,,,
player,201612040sdg,tam,SpenNo00,qb_hits,2,,,,,
player,201612040sdg,tam,SpenNo00,fumbles_rec,0,,,,,
player,201612040sdg,tam,SpenNo00,fumbles_rec_yds,0,,,,,
player,201612040sdg,tam,SpenNo00,fumbles_rec_td,0,,,,,
player,201612040sdg,tam,SpenNo00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,HaywCa00,def_int,1,,,,,
player,201612040sdg,sdg,HaywCa00,def_int_yds,2,,,,,
player,201612040sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201612040sdg,sdg,HaywCa00,def_int_long,2,,,,,
player,201612040sdg,sdg,HaywCa00,pass_defended,1,,,,,
player,201612040sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201612040sdg,sdg,HaywCa00,tackles_combined,0,,,,,
player,201612040sdg,sdg,HaywCa00,tackles_solo,0,,,,,
player,201612040sdg,sdg,HaywCa00,tackles_assists,0,,,,,
player,201612040sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201612040sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201612040sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,BosaJo00,def_int,0,,,,,
player,201612040sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201612040sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201612040sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201612040sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201612040sdg,sdg,BosaJo00,sacks,1.0,,,,,
player,201612040sdg,sdg,BosaJo00,tackles_combined,2,,,,,
player,201612040sdg,sdg,BosaJo00,tackles_solo,1,,,,,
player,201612040sdg,sdg,BosaJo00,tackles_assists,1,,,,,
player,201612040sdg,sdg,BosaJo00,tackles_loss,1,,,,,
player,201612040sdg,sdg,BosaJo00,qb_hits,2,,,,,
player,201612040sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,AddaJa00,def_int,0,,,,,
player,201612040sdg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201612040sdg,sdg,AddaJa00,def_int_td,0,,,,,
player,201612040sdg,sdg,AddaJa00,def_int_long,0,,,,,
player,201612040sdg,sdg,AddaJa00,pass_defended,0,,,,,
player,201612040sdg,sdg,AddaJa00,sacks,0.0,,,,,
player,201612040sdg,sdg,AddaJa00,tackles_combined,10,,,,,
player,201612040sdg,sdg,AddaJa00,tackles_solo,8,,,,,
player,201612040sdg,sdg,AddaJa00,tackles_assists,2,,,,,
player,201612040sdg,sdg,AddaJa00,tackles_loss,0,,,,,
player,201612040sdg,sdg,AddaJa00,qb_hits,0,,,,,
player,201612040sdg,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,ToomKo00,def_int,0,,,,,
player,201612040sdg,sdg,ToomKo00,def_int_yds,0,,,,,
player,201612040sdg,sdg,ToomKo00,def_int_td,0,,,,,
player,201612040sdg,sdg,ToomKo00,def_int_long,0,,,,,
player,201612040sdg,sdg,ToomKo00,pass_defended,0,,,,,
player,201612040sdg,sdg,ToomKo00,sacks,0.0,,,,,
player,201612040sdg,sdg,ToomKo00,tackles_combined,10,,,,,
player,201612040sdg,sdg,ToomKo00,tackles_solo,8,,,,,
player,201612040sdg,sdg,ToomKo00,tackles_assists,2,,,,,
player,201612040sdg,sdg,ToomKo00,tackles_loss,0,,,,,
player,201612040sdg,sdg,ToomKo00,qb_hits,0,,,,,
player,201612040sdg,sdg,ToomKo00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,ToomKo00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,ToomKo00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,ToomKo00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,PerrDe00,def_int,0,,,,,
player,201612040sdg,sdg,PerrDe00,def_int_yds,0,,,,,
player,201612040sdg,sdg,PerrDe00,def_int_td,0,,,,,
player,201612040sdg,sdg,PerrDe00,def_int_long,0,,,,,
player,201612040sdg,sdg,PerrDe00,pass_defended,0,,,,,
player,201612040sdg,sdg,PerrDe00,sacks,0.0,,,,,
player,201612040sdg,sdg,PerrDe00,tackles_combined,9,,,,,
player,201612040sdg,sdg,PerrDe00,tackles_solo,9,,,,,
player,201612040sdg,sdg,PerrDe00,tackles_assists,0,,,,,
player,201612040sdg,sdg,PerrDe00,tackles_loss,0,,,,,
player,201612040sdg,sdg,PerrDe00,qb_hits,0,,,,,
player,201612040sdg,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,EmanKy00,def_int,0,,,,,
player,201612040sdg,sdg,EmanKy00,def_int_yds,0,,,,,
player,201612040sdg,sdg,EmanKy00,def_int_td,0,,,,,
player,201612040sdg,sdg,EmanKy00,def_int_long,0,,,,,
player,201612040sdg,sdg,EmanKy00,pass_defended,0,,,,,
player,201612040sdg,sdg,EmanKy00,sacks,0.0,,,,,
player,201612040sdg,sdg,EmanKy00,tackles_combined,8,,,,,
player,201612040sdg,sdg,EmanKy00,tackles_solo,6,,,,,
player,201612040sdg,sdg,EmanKy00,tackles_assists,2,,,,,
player,201612040sdg,sdg,EmanKy00,tackles_loss,0,,,,,
player,201612040sdg,sdg,EmanKy00,qb_hits,0,,,,,
player,201612040sdg,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,LiugCo00,def_int,0,,,,,
player,201612040sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201612040sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201612040sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201612040sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201612040sdg,sdg,LiugCo00,sacks,0.0,,,,,
player,201612040sdg,sdg,LiugCo00,tackles_combined,5,,,,,
player,201612040sdg,sdg,LiugCo00,tackles_solo,4,,,,,
player,201612040sdg,sdg,LiugCo00,tackles_assists,1,,,,,
player,201612040sdg,sdg,LiugCo00,tackles_loss,2,,,,,
player,201612040sdg,sdg,LiugCo00,qb_hits,0,,,,,
player,201612040sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,MageCr00,def_int,0,,,,,
player,201612040sdg,sdg,MageCr00,def_int_yds,0,,,,,
player,201612040sdg,sdg,MageCr00,def_int_td,0,,,,,
player,201612040sdg,sdg,MageCr00,def_int_long,0,,,,,
player,201612040sdg,sdg,MageCr00,pass_defended,0,,,,,
player,201612040sdg,sdg,MageCr00,sacks,0.0,,,,,
player,201612040sdg,sdg,MageCr00,tackles_combined,5,,,,,
player,201612040sdg,sdg,MageCr00,tackles_solo,4,,,,,
player,201612040sdg,sdg,MageCr00,tackles_assists,1,,,,,
player,201612040sdg,sdg,MageCr00,tackles_loss,0,,,,,
player,201612040sdg,sdg,MageCr00,qb_hits,0,,,,,
player,201612040sdg,sdg,MageCr00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,MageCr00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,MageCr00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,MageCr00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,PhilAd00,def_int,0,,,,,
player,201612040sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201612040sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201612040sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201612040sdg,sdg,PhilAd00,pass_defended,0,,,,,
player,201612040sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201612040sdg,sdg,PhilAd00,tackles_combined,4,,,,,
player,201612040sdg,sdg,PhilAd00,tackles_solo,2,,,,,
player,201612040sdg,sdg,PhilAd00,tackles_assists,2,,,,,
player,201612040sdg,sdg,PhilAd00,tackles_loss,0,,,,,
player,201612040sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201612040sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,IngrMe00,def_int,0,,,,,
player,201612040sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201612040sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201612040sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201612040sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201612040sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201612040sdg,sdg,IngrMe00,tackles_combined,3,,,,,
player,201612040sdg,sdg,IngrMe00,tackles_solo,1,,,,,
player,201612040sdg,sdg,IngrMe00,tackles_assists,2,,,,,
player,201612040sdg,sdg,IngrMe00,tackles_loss,0,,,,,
player,201612040sdg,sdg,IngrMe00,qb_hits,2,,,,,
player,201612040sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,StucDa20,def_int,0,,,,,
player,201612040sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201612040sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201612040sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201612040sdg,sdg,StucDa20,pass_defended,0,,,,,
player,201612040sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201612040sdg,sdg,StucDa20,tackles_combined,2,,,,,
player,201612040sdg,sdg,StucDa20,tackles_solo,2,,,,,
player,201612040sdg,sdg,StucDa20,tackles_assists,0,,,,,
player,201612040sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201612040sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201612040sdg,sdg,StucDa20,fumbles_rec,0,,,,,
player,201612040sdg,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201612040sdg,sdg,WillTr05,def_int,0,,,,,
player,201612040sdg,sdg,WillTr05,def_int_yds,0,,,,,
player,201612040sdg,sdg,WillTr05,def_int_td,0,,,,,
player,201612040sdg,sdg,WillTr05,def_int_long,0,,,,,
player,201612040sdg,sdg,WillTr05,pass_defended,0,,,,,
player,201612040sdg,sdg,WillTr05,sacks,0.0,,,,,
player,201612040sdg,sdg,WillTr05,tackles_combined,2,,,,,
player,201612040sdg,sdg,WillTr05,tackles_solo,2,,,,,
player,201612040sdg,sdg,WillTr05,tackles_assists,0,,,,,
player,201612040sdg,sdg,WillTr05,tackles_loss,0,,,,,
player,201612040sdg,sdg,WillTr05,qb_hits,0,,,,,
player,201612040sdg,sdg,WillTr05,fumbles_rec,0,,,,,
player,201612040sdg,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,WillTr05,fumbles_forced,0,,,,,
player,201612040sdg,sdg,LandCh00,def_int,0,,,,,
player,201612040sdg,sdg,LandCh00,def_int_yds,0,,,,,
player,201612040sdg,sdg,LandCh00,def_int_td,0,,,,,
player,201612040sdg,sdg,LandCh00,def_int_long,0,,,,,
player,201612040sdg,sdg,LandCh00,pass_defended,0,,,,,
player,201612040sdg,sdg,LandCh00,sacks,0.0,,,,,
player,201612040sdg,sdg,LandCh00,tackles_combined,1,,,,,
player,201612040sdg,sdg,LandCh00,tackles_solo,1,,,,,
player,201612040sdg,sdg,LandCh00,tackles_assists,0,,,,,
