game,2016,11,20161120,201611200nyg,chi,"Chicago Bears",16,nyg,"New York Giants",22
player,201611200nyg,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,TrevDa00,fumbles_forced,0,,,,,
player,201611200nyg,chi,FreeJe00,def_int,0,,,,,
player,201611200nyg,chi,FreeJe00,def_int_yds,0,,,,,
player,201611200nyg,chi,FreeJe00,def_int_td,0,,,,,
player,201611200nyg,chi,FreeJe00,def_int_long,0,,,,,
player,201611200nyg,chi,FreeJe00,pass_defended,1,,,,,
player,201611200nyg,chi,FreeJe00,sacks,0.0,,,,,
player,201611200nyg,chi,FreeJe00,tackles_combined,10,,,,,
player,201611200nyg,chi,FreeJe00,tackles_solo,8,,,,,
player,201611200nyg,chi,FreeJe00,tackles_assists,2,,,,,
player,201611200nyg,chi,FreeJe00,tackles_loss,0,,,,,
player,201611200nyg,chi,FreeJe00,qb_hits,0,,,,,
player,201611200nyg,chi,FreeJe00,fumbles_rec,0,,,,,
player,201611200nyg,chi,FreeJe00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,FreeJe00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,FreeJe00,fumbles_forced,0,,,,,
player,201611200nyg,chi,AmosAd00,def_int,0,,,,,
player,201611200nyg,chi,AmosAd00,def_int_yds,0,,,,,
player,201611200nyg,chi,AmosAd00,def_int_td,0,,,,,
player,201611200nyg,chi,AmosAd00,def_int_long,0,,,,,
player,201611200nyg,chi,AmosAd00,pass_defended,1,,,,,
player,201611200nyg,chi,AmosAd00,sacks,0.0,,,,,
player,201611200nyg,chi,AmosAd00,tackles_combined,7,,,,,
player,201611200nyg,chi,AmosAd00,tackles_solo,5,,,,,
player,201611200nyg,chi,AmosAd00,tackles_assists,2,,,,,
player,201611200nyg,chi,AmosAd00,tackles_loss,0,,,,,
player,201611200nyg,chi,AmosAd00,qb_hits,0,,,,,
player,201611200nyg,chi,AmosAd00,fumbles_rec,0,,,,,
player,201611200nyg,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,AmosAd00,fumbles_forced,0,,,,,
player,201611200nyg,chi,BushDe00,def_int,0,,,,,
player,201611200nyg,chi,BushDe00,def_int_yds,0,,,,,
player,201611200nyg,chi,BushDe00,def_int_td,0,,,,,
player,201611200nyg,chi,BushDe00,def_int_long,0,,,,,
player,201611200nyg,chi,BushDe00,pass_defended,0,,,,,
player,201611200nyg,chi,BushDe00,sacks,0.0,,,,,
player,201611200nyg,chi,BushDe00,tackles_combined,7,,,,,
player,201611200nyg,chi,BushDe00,tackles_solo,3,,,,,
player,201611200nyg,chi,BushDe00,tackles_assists,4,,,,,
player,201611200nyg,chi,BushDe00,tackles_loss,0,,,,,
player,201611200nyg,chi,BushDe00,qb_hits,0,,,,,
player,201611200nyg,chi,BushDe00,fumbles_rec,0,,,,,
player,201611200nyg,chi,BushDe00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,BushDe00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,BushDe00,fumbles_forced,0,,,,,
player,201611200nyg,chi,CallBr00,def_int,0,,,,,
player,201611200nyg,chi,CallBr00,def_int_yds,0,,,,,
player,201611200nyg,chi,CallBr00,def_int_td,0,,,,,
player,201611200nyg,chi,CallBr00,def_int_long,0,,,,,
player,201611200nyg,chi,CallBr00,pass_defended,1,,,,,
player,201611200nyg,chi,CallBr00,sacks,0.0,,,,,
player,201611200nyg,chi,CallBr00,tackles_combined,5,,,,,
player,201611200nyg,chi,CallBr00,tackles_solo,5,,,,,
player,201611200nyg,chi,CallBr00,tackles_assists,0,,,,,
player,201611200nyg,chi,CallBr00,tackles_loss,0,,,,,
player,201611200nyg,chi,CallBr00,qb_hits,0,,,,,
player,201611200nyg,chi,CallBr00,fumbles_rec,0,,,,,
player,201611200nyg,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,CallBr00,fumbles_forced,0,,,,,
player,201611200nyg,chi,HickAk00,def_int,0,,,,,
player,201611200nyg,chi,HickAk00,def_int_yds,0,,,,,
player,201611200nyg,chi,HickAk00,def_int_td,0,,,,,
player,201611200nyg,chi,HickAk00,def_int_long,0,,,,,
player,201611200nyg,chi,HickAk00,pass_defended,0,,,,,
player,201611200nyg,chi,HickAk00,sacks,0.0,,,,,
player,201611200nyg,chi,HickAk00,tackles_combined,5,,,,,
player,201611200nyg,chi,HickAk00,tackles_solo,2,,,,,
player,201611200nyg,chi,HickAk00,tackles_assists,3,,,,,
player,201611200nyg,chi,HickAk00,tackles_loss,0,,,,,
player,201611200nyg,chi,HickAk00,qb_hits,1,,,,,
player,201611200nyg,chi,HickAk00,fumbles_rec,0,,,,,
player,201611200nyg,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,HickAk00,fumbles_forced,0,,,,,
player,201611200nyg,chi,HursDe00,def_int,0,,,,,
player,201611200nyg,chi,HursDe00,def_int_yds,0,,,,,
player,201611200nyg,chi,HursDe00,def_int_td,0,,,,,
player,201611200nyg,chi,HursDe00,def_int_long,0,,,,,
player,201611200nyg,chi,HursDe00,pass_defended,1,,,,,
player,201611200nyg,chi,HursDe00,sacks,0.0,,,,,
player,201611200nyg,chi,HursDe00,tackles_combined,4,,,,,
player,201611200nyg,chi,HursDe00,tackles_solo,4,,,,,
player,201611200nyg,chi,HursDe00,tackles_assists,0,,,,,
player,201611200nyg,chi,HursDe00,tackles_loss,0,,,,,
player,201611200nyg,chi,HursDe00,qb_hits,0,,,,,
player,201611200nyg,chi,HursDe00,fumbles_rec,0,,,,,
player,201611200nyg,chi,HursDe00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,HursDe00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,HursDe00,fumbles_forced,0,,,,,
player,201611200nyg,chi,LeBlCr01,def_int,0,,,,,
player,201611200nyg,chi,LeBlCr01,def_int_yds,0,,,,,
player,201611200nyg,chi,LeBlCr01,def_int_td,0,,,,,
player,201611200nyg,chi,LeBlCr01,def_int_long,0,,,,,
player,201611200nyg,chi,LeBlCr01,pass_defended,0,,,,,
player,201611200nyg,chi,LeBlCr01,sacks,0.0,,,,,
player,201611200nyg,chi,LeBlCr01,tackles_combined,4,,,,,
player,201611200nyg,chi,LeBlCr01,tackles_solo,4,,,,,
player,201611200nyg,chi,LeBlCr01,tackles_assists,0,,,,,
player,201611200nyg,chi,LeBlCr01,tackles_loss,0,,,,,
player,201611200nyg,chi,LeBlCr01,qb_hits,0,,,,,
player,201611200nyg,chi,LeBlCr01,fumbles_rec,0,,,,,
player,201611200nyg,chi,LeBlCr01,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,LeBlCr01,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,LeBlCr01,fumbles_forced,0,,,,,
player,201611200nyg,chi,McMaSh99,def_int,0,,,,,
player,201611200nyg,chi,McMaSh99,def_int_yds,0,,,,,
player,201611200nyg,chi,McMaSh99,def_int_td,0,,,,,
player,201611200nyg,chi,McMaSh99,def_int_long,0,,,,,
player,201611200nyg,chi,McMaSh99,pass_defended,0,,,,,
player,201611200nyg,chi,McMaSh99,sacks,0.0,,,,,
player,201611200nyg,chi,McMaSh99,tackles_combined,3,,,,,
player,201611200nyg,chi,McMaSh99,tackles_solo,3,,,,,
player,201611200nyg,chi,McMaSh99,tackles_assists,0,,,,,
player,201611200nyg,chi,McMaSh99,tackles_loss,0,,,,,
player,201611200nyg,chi,McMaSh99,qb_hits,0,,,,,
player,201611200nyg,chi,McMaSh99,fumbles_rec,0,,,,,
player,201611200nyg,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,McMaSh99,fumbles_forced,0,,,,,
player,201611200nyg,chi,WilsC.98,def_int,0,,,,,
player,201611200nyg,chi,WilsC.98,def_int_yds,0,,,,,
player,201611200nyg,chi,WilsC.98,def_int_td,0,,,,,
player,201611200nyg,chi,WilsC.98,def_int_long,0,,,,,
player,201611200nyg,chi,WilsC.98,pass_defended,0,,,,,
player,201611200nyg,chi,WilsC.98,sacks,0.0,,,,,
player,201611200nyg,chi,WilsC.98,tackles_combined,3,,,,,
player,201611200nyg,chi,WilsC.98,tackles_solo,1,,,,,
player,201611200nyg,chi,WilsC.98,tackles_assists,2,,,,,
player,201611200nyg,chi,WilsC.98,tackles_loss,0,,,,,
player,201611200nyg,chi,WilsC.98,qb_hits,2,,,,,
player,201611200nyg,chi,WilsC.98,fumbles_rec,0,,,,,
player,201611200nyg,chi,WilsC.98,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,WilsC.98,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,WilsC.98,fumbles_forced,0,,,,,
player,201611200nyg,chi,YounWi99,def_int,0,,,,,
player,201611200nyg,chi,YounWi99,def_int_yds,0,,,,,
player,201611200nyg,chi,YounWi99,def_int_td,0,,,,,
player,201611200nyg,chi,YounWi99,def_int_long,0,,,,,
player,201611200nyg,chi,YounWi99,pass_defended,0,,,,,
player,201611200nyg,chi,YounWi99,sacks,0.0,,,,,
player,201611200nyg,chi,YounWi99,tackles_combined,3,,,,,
player,201611200nyg,chi,YounWi99,tackles_solo,0,,,,,
player,201611200nyg,chi,YounWi99,tackles_assists,3,,,,,
player,201611200nyg,chi,YounWi99,tackles_loss,0,,,,,
player,201611200nyg,chi,YounWi99,qb_hits,0,,,,,
player,201611200nyg,chi,YounWi99,fumbles_rec,0,,,,,
player,201611200nyg,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,YounWi99,fumbles_forced,0,,,,,
player,201611200nyg,chi,FloyLe00,def_int,0,,,,,
player,201611200nyg,chi,FloyLe00,def_int_yds,0,,,,,
player,201611200nyg,chi,FloyLe00,def_int_td,0,,,,,
player,201611200nyg,chi,FloyLe00,def_int_long,0,,,,,
player,201611200nyg,chi,FloyLe00,pass_defended,0,,,,,
player,201611200nyg,chi,FloyLe00,sacks,0.0,,,,,
player,201611200nyg,chi,FloyLe00,tackles_combined,2,,,,,
player,201611200nyg,chi,FloyLe00,tackles_solo,1,,,,,
player,201611200nyg,chi,FloyLe00,tackles_assists,1,,,,,
player,201611200nyg,chi,FloyLe00,tackles_loss,1,,,,,
player,201611200nyg,chi,FloyLe00,qb_hits,0,,,,,
player,201611200nyg,chi,FloyLe00,fumbles_rec,0,,,,,
player,201611200nyg,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,FloyLe00,fumbles_forced,0,,,,,
player,201611200nyg,chi,PortTr99,def_int,0,,,,,
player,201611200nyg,chi,PortTr99,def_int_yds,0,,,,,
player,201611200nyg,chi,PortTr99,def_int_td,0,,,,,
player,201611200nyg,chi,PortTr99,def_int_long,0,,,,,
player,201611200nyg,chi,PortTr99,pass_defended,2,,,,,
player,201611200nyg,chi,PortTr99,sacks,0.0,,,,,
player,201611200nyg,chi,PortTr99,tackles_combined,2,,,,,
player,201611200nyg,chi,PortTr99,tackles_solo,2,,,,,
player,201611200nyg,chi,PortTr99,tackles_assists,0,,,,,
player,201611200nyg,chi,PortTr99,tackles_loss,0,,,,,
player,201611200nyg,chi,PortTr99,qb_hits,0,,,,,
player,201611200nyg,chi,PortTr99,fumbles_rec,0,,,,,
player,201611200nyg,chi,PortTr99,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,PortTr99,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,PortTr99,fumbles_forced,0,,,,,
player,201611200nyg,chi,WashCo00,def_int,0,,,,,
player,201611200nyg,chi,WashCo00,def_int_yds,0,,,,,
player,201611200nyg,chi,WashCo00,def_int_td,0,,,,,
player,201611200nyg,chi,WashCo00,def_int_long,0,,,,,
player,201611200nyg,chi,WashCo00,pass_defended,0,,,,,
player,201611200nyg,chi,WashCo00,sacks,0.0,,,,,
player,201611200nyg,chi,WashCo00,tackles_combined,2,,,,,
player,201611200nyg,chi,WashCo00,tackles_solo,0,,,,,
player,201611200nyg,chi,WashCo00,tackles_assists,2,,,,,
player,201611200nyg,chi,WashCo00,tackles_loss,0,,,,,
player,201611200nyg,chi,WashCo00,qb_hits,0,,,,,
player,201611200nyg,chi,WashCo00,fumbles_rec,0,,,,,
player,201611200nyg,chi,WashCo00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,WashCo00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,WashCo00,fumbles_forced,0,,,,,
player,201611200nyg,chi,AchoSa00,def_int,0,,,,,
player,201611200nyg,chi,AchoSa00,def_int_yds,0,,,,,
player,201611200nyg,chi,AchoSa00,def_int_td,0,,,,,
player,201611200nyg,chi,AchoSa00,def_int_long,0,,,,,
player,201611200nyg,chi,AchoSa00,pass_defended,0,,,,,
player,201611200nyg,chi,AchoSa00,sacks,0.0,,,,,
player,201611200nyg,chi,AchoSa00,tackles_combined,1,,,,,
player,201611200nyg,chi,AchoSa00,tackles_solo,1,,,,,
player,201611200nyg,chi,AchoSa00,tackles_assists,0,,,,,
player,201611200nyg,chi,AchoSa00,tackles_loss,0,,,,,
player,201611200nyg,chi,AchoSa00,qb_hits,0,,,,,
player,201611200nyg,chi,AchoSa00,fumbles_rec,0,,,,,
player,201611200nyg,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,AchoSa00,fumbles_forced,1,,,,,
player,201611200nyg,chi,BullJo00,def_int,0,,,,,
player,201611200nyg,chi,BullJo00,def_int_yds,0,,,,,
player,201611200nyg,chi,BullJo00,def_int_td,0,,,,,
player,201611200nyg,chi,BullJo00,def_int_long,0,,,,,
player,201611200nyg,chi,BullJo00,pass_defended,0,,,,,
player,201611200nyg,chi,BullJo00,sacks,0.0,,,,,
player,201611200nyg,chi,BullJo00,tackles_combined,1,,,,,
player,201611200nyg,chi,BullJo00,tackles_solo,0,,,,,
player,201611200nyg,chi,BullJo00,tackles_assists,1,,,,,
player,201611200nyg,chi,BullJo00,tackles_loss,0,,,,,
player,201611200nyg,chi,BullJo00,qb_hits,0,,,,,
player,201611200nyg,chi,BullJo00,fumbles_rec,0,,,,,
player,201611200nyg,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,BullJo00,fumbles_forced,0,,,,,
player,201611200nyg,chi,JoneCh05,def_int,0,,,,,
player,201611200nyg,chi,JoneCh05,def_int_yds,0,,,,,
player,201611200nyg,chi,JoneCh05,def_int_td,0,,,,,
player,201611200nyg,chi,JoneCh05,def_int_long,0,,,,,
player,201611200nyg,chi,JoneCh05,pass_defended,0,,,,,
player,201611200nyg,chi,JoneCh05,sacks,0.0,,,,,
player,201611200nyg,chi,JoneCh05,tackles_combined,1,,,,,
player,201611200nyg,chi,JoneCh05,tackles_solo,0,,,,,
player,201611200nyg,chi,JoneCh05,tackles_assists,1,,,,,
player,201611200nyg,chi,JoneCh05,tackles_loss,0,,,,,
player,201611200nyg,chi,JoneCh05,qb_hits,0,,,,,
player,201611200nyg,chi,JoneCh05,fumbles_rec,0,,,,,
player,201611200nyg,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,JoneCh05,fumbles_forced,0,,,,,
player,201611200nyg,chi,McPhPe00,def_int,0,,,,,
player,201611200nyg,chi,McPhPe00,def_int_yds,0,,,,,
player,201611200nyg,chi,McPhPe00,def_int_td,0,,,,,
player,201611200nyg,chi,McPhPe00,def_int_long,0,,,,,
player,201611200nyg,chi,McPhPe00,pass_defended,0,,,,,
player,201611200nyg,chi,McPhPe00,sacks,0.0,,,,,
player,201611200nyg,chi,McPhPe00,tackles_combined,1,,,,,
player,201611200nyg,chi,McPhPe00,tackles_solo,1,,,,,
player,201611200nyg,chi,McPhPe00,tackles_assists,0,,,,,
player,201611200nyg,chi,McPhPe00,tackles_loss,1,,,,,
player,201611200nyg,chi,McPhPe00,qb_hits,1,,,,,
player,201611200nyg,chi,McPhPe00,fumbles_rec,0,,,,,
player,201611200nyg,chi,McPhPe00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,McPhPe00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,McPhPe00,fumbles_forced,0,,,,,
player,201611200nyg,chi,ScalPa00,def_int,0,,,,,
player,201611200nyg,chi,ScalPa00,def_int_yds,0,,,,,
player,201611200nyg,chi,ScalPa00,def_int_td,0,,,,,
player,201611200nyg,chi,ScalPa00,def_int_long,0,,,,,
player,201611200nyg,chi,ScalPa00,pass_defended,0,,,,,
player,201611200nyg,chi,ScalPa00,sacks,0.0,,,,,
player,201611200nyg,chi,ScalPa00,tackles_combined,1,,,,,
player,201611200nyg,chi,ScalPa00,tackles_solo,1,,,,,
player,201611200nyg,chi,ScalPa00,tackles_assists,0,,,,,
player,201611200nyg,chi,ScalPa00,tackles_loss,0,,,,,
player,201611200nyg,chi,ScalPa00,qb_hits,0,,,,,
player,201611200nyg,chi,ScalPa00,fumbles_rec,0,,,,,
player,201611200nyg,chi,ScalPa00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,ScalPa00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,ScalPa00,fumbles_forced,0,,,,,
player,201611200nyg,chi,RoyaEd00,def_int,0,,,,,
player,201611200nyg,chi,RoyaEd00,def_int_yds,,,,,,
player,201611200nyg,chi,RoyaEd00,def_int_td,0,,,,,
player,201611200nyg,chi,RoyaEd00,def_int_long,0,,,,,
player,201611200nyg,chi,RoyaEd00,pass_defended,0,,,,,
player,201611200nyg,chi,RoyaEd00,sacks,0.0,,,,,
player,201611200nyg,chi,RoyaEd00,tackles_combined,0,,,,,
player,201611200nyg,chi,RoyaEd00,tackles_solo,0,,,,,
player,201611200nyg,chi,RoyaEd00,tackles_assists,0,,,,,
player,201611200nyg,chi,RoyaEd00,tackles_loss,0,,,,,
player,201611200nyg,chi,RoyaEd00,qb_hits,0,,,,,
player,201611200nyg,chi,RoyaEd00,fumbles_rec,1,,,,,
player,201611200nyg,chi,RoyaEd00,fumbles_rec_yds,0,,,,,
player,201611200nyg,chi,RoyaEd00,fumbles_rec_td,0,,,,,
player,201611200nyg,chi,RoyaEd00,fumbles_forced,0,,,,,
player,201611200nyg,nyg,CollLa00,def_int,1,,,,,
player,201611200nyg,nyg,CollLa00,def_int_yds,3,,,,,
player,201611200nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201611200nyg,nyg,CollLa00,def_int_long,3,,,,,
player,201611200nyg,nyg,CollLa00,pass_defended,3,,,,,
player,201611200nyg,nyg,CollLa00,sacks,0.0,,,,,
player,201611200nyg,nyg,CollLa00,tackles_combined,6,,,,,
player,201611200nyg,nyg,CollLa00,tackles_solo,6,,,,,
player,201611200nyg,nyg,CollLa00,tackles_assists,0,,,,,
player,201611200nyg,nyg,CollLa00,tackles_loss,0,,,,,
player,201611200nyg,nyg,CollLa00,qb_hits,0,,,,,
player,201611200nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201611200nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201611200nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201611200nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201611200nyg,nyg,PierJa99,def_int,0,,,,,
player,201611200nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201611200nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201611200nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201611200nyg,nyg,PierJa99,pass_defended,1,,,,,
player,201611200nyg,nyg,PierJa99,sacks,2.5,,,,,
player,201611200nyg,nyg,PierJa99,tackles_combined,5,,,,,
player,201611200nyg,nyg,PierJa99,tackles_solo,4,,,,,
player,201611200nyg,nyg,PierJa99,tackles_assists,1,,,,,
player,201611200nyg,nyg,PierJa99,tackles_loss,1,,,,,
player,201611200nyg,nyg,PierJa99,qb_hits,3,,,,,
player,201611200nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201611200nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201611200nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201611200nyg,nyg,PierJa99,fumbles_forced,1,,,,,
player,201611200nyg,nyg,VernOl00,def_int,0,,,,,
player,201611200nyg,nyg,VernOl00,def_int_yds,0,,,,,
player,201611200nyg,nyg,VernOl00,def_int_td,0,,,,,
player,201611200nyg,nyg,VernOl00,def_int_long,0,,,,,
player,201611200nyg,nyg,VernOl00,pass_defended,0,,,,,
player,201611200nyg,nyg,VernOl00,sacks,1.0,,,,,
player,201611200nyg,nyg,VernOl00,tackles_combined,3,,,,,
player,201611200nyg,nyg,VernOl00,tackles_solo,2,,,,,
player,201611200nyg,nyg,VernOl00,tackles_assists,1,,,,,
player,201611200nyg,nyg,VernOl00,tackles_loss,2,,,,,
player,201611200nyg,nyg,VernOl00,qb_hits,1,,,,,
player,201611200nyg,nyg,VernOl00,fumbles_rec,0,,,,,
player,201611200nyg,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201611200nyg,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201611200nyg,nyg,VernOl00,fumbles_forced,0,,,,,
player,201611200nyg,nyg,HankJo00,def_int,0,,,,,
player,201611200nyg,nyg,HankJo00,def_int_yds,0,,,,,
player,201611200nyg,nyg,HankJo00,def_int_td,0,,,,,
player,201611200nyg,nyg,HankJo00,def_int_long,0,,,,,
player,201611200nyg,nyg,HankJo00,pass_defended,0,,,,,
player,201611200nyg,nyg,HankJo00,sacks,0.5,,,,,
player,201611200nyg,nyg,HankJo00,tackles_combined,6,,,,,
player,201611200nyg,nyg,HankJo00,tackles_solo,5,,,,,
player,201611200nyg,nyg,HankJo00,tackles_assists,1,,,,,
player,201611200nyg,nyg,HankJo00,tackles_loss,1,,,,,
player,201611200nyg,nyg,HankJo00,qb_hits,1,,,,,
player,201611200nyg,nyg,HankJo00,fumbles_rec,0,,,,,
player,201611200nyg,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201611200nyg,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201611200nyg,nyg,HankJo00,fumbles_forced,0,,,,,
player,201611200nyg,nyg,ApplEl00,def_int,0,,,,,
player,201611200nyg,nyg,ApplEl00,def_int_yds,0,,,,,
player,201611200nyg,nyg,ApplEl00,def_int_td,0,,,,,
player,201611200nyg,nyg,ApplEl00,def_int_long,0,,,,,
player,201611200nyg,nyg,ApplEl00,pass_defended,0,,,,,
player,201611200nyg,nyg,ApplEl00,sacks,0.0,,,,,
player,201611200nyg,nyg,ApplEl00,tackles_combined,9,,,,,
player,201611200nyg,nyg,ApplEl00,tackles_solo,5,,,,,
player,201611200nyg,nyg,ApplEl00,tackles_assists,4,,,,,
player,201611200nyg,nyg,ApplEl00,tackles_loss,1,,,,,
player,201611200nyg,nyg,ApplEl00,qb_hits,0,,,,,
player,201611200nyg,nyg,ApplEl00,fumbles_rec,1,,,,,
player,201611200nyg,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201611200nyg,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201611200nyg,nyg,ApplEl00,fumbles_forced,0,,,,,
player,201611200nyg,nyg,HarrDa03,def_int,0,,,,,
player,201611200nyg,nyg,HarrDa03,def_int_yds,0,,,,,
player,201611200nyg,nyg,HarrDa03,def_int_td,0,,,,,
player,201611200nyg,nyg,HarrDa03,def_int_long,0,,,,,
player,201611200nyg,nyg,HarrDa03,pass_defended,0,,,,,
player,201611200nyg,nyg,HarrDa03,sacks,0.0,,,,,
player,201611200nyg,nyg,HarrDa03,tackles_combined,6,,,,,
player,201611200nyg,nyg,HarrDa03,tackles_solo,5,,,,,
player,201611200nyg,nyg,HarrDa03,tackles_assists,1,,,,,
player,201611200nyg,nyg,HarrDa03,tackles_loss,0,,,,,
player,201611200nyg,nyg,HarrDa03,qb_hits,0,,,,,
player,201611200nyg,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201611200nyg,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201611200nyg,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201611200nyg,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201611200nyg,nyg,ShepKe00,def_int,0,,,,,
player,201611200nyg,nyg,ShepKe00,def_int_yds,0,,,,,
player,201611200nyg,nyg,ShepKe00,def_int_td,0,,,,,
player,201611200nyg,nyg,ShepKe00,def_int_long,0,,,,,
player,201611200nyg,nyg,ShepKe00,pass_defended,0,,,,,
player,201611200nyg,nyg,ShepKe00,sacks,0.0,,,,,
player,201611200nyg,nyg,ShepKe00,tackles_combined,6,,,,,
player,201611200nyg,nyg,ShepKe00,tackles_solo,6,,,,,
player,201611200nyg,nyg,ShepKe00,tackles_assists,0,,,,,
player,201611200nyg,nyg,ShepKe00,tackles_loss,0,,,,,
player,201611200nyg,nyg,ShepKe00,qb_hits,0,,,,,
player,201611200nyg,nyg,ShepKe00,fumbles_rec,0,,,,,
player,201611200nyg,nyg,ShepKe00,fumbles_rec_yds,0,,,,,
player,201611200nyg,nyg,ShepKe00,fumbles_rec_td,0,,,,,
player,201611200nyg,nyg,ShepKe00,fumbles_forced,0,,,,,
player,201611200nyg,nyg,KennDe00,def_int,0,,,,,
player,201611200nyg,nyg,KennDe00,def_int_yds,0,,,,,
player,201611200nyg,nyg,KennDe00,def_int_td,0,,,,,
player,201611200nyg,nyg,KennDe00,def_int_long,0,,,,,
player,201611200nyg,nyg,KennDe00,pass_defended,0,,,,,
player,201611200nyg,nyg,KennDe00,sacks,0.0,,,,,
player,201611200nyg,nyg,KennDe00,tackles_combined,4,,,,,
player,201611200nyg,nyg,KennDe00,tackles_solo,2,,,,,
player,201611200nyg,nyg,KennDe00,tackles_assists,2,,,,,
player,201611200nyg,nyg,KennDe00,tackles_loss,0,,,,,
player,201611200nyg,nyg,KennDe00,qb_hits,0,,,,,
player,201611200nyg,nyg,KennDe00,fumbles_rec,0,,,,,
player,201611200nyg,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201611200nyg,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201611200nyg,nyg,KennDe00,fumbles_forced,0,,,,,
player,201611200nyg,nyg,RobiKe01,def_int,0,,,,,
player,201611200nyg,nyg,RobiKe01,def_int_yds,0,,,,,
player,201611200nyg,nyg,RobiKe01,def_int_td,0,,,,,
player,201611200nyg,nyg,RobiKe01,def_int_long,0,,,,,
player,201611200nyg,nyg,RobiKe01,pass_defended,1,,,,,
player,201611200nyg,nyg,RobiKe01,sacks,0.0,,,,,
player,201611200nyg,nyg,RobiKe01,tackles_combined,4,,,,,
player,201611200nyg,nyg,RobiKe01,tackles_solo,2,,,,,
player,201611200nyg,nyg,RobiKe01,tackles_assists,2,,,,,
player,201611200nyg,nyg,RobiKe01,tackles_loss,0,,,,,
player,201611200nyg,nyg,RobiKe01,qb_hits,0,,,,,
player,201611200nyg,nyg,RobiKe01,fumbles_rec,0,,,,,
player,201611200nyg,nyg,RobiKe01,fumbles_rec_yds,0,,,,,
player,201611200nyg,nyg,RobiKe01,fumbles_rec_td,0,,,,,
player,201611200nyg,nyg,RobiKe01,fumbles_forced,0,,,,,
