game,2016,1,20160911,201609110crd,nwe,"New England Patriots",23,crd,"Arizona Cardinals",21
player,201609110crd,nwe,ValeVi00,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,ValeVi00,fumbles_forced,0,,,,,
player,201609110crd,nwe,McCoDe99,def_int,0,,,,,
player,201609110crd,nwe,McCoDe99,def_int_yds,0,,,,,
player,201609110crd,nwe,McCoDe99,def_int_td,0,,,,,
player,201609110crd,nwe,McCoDe99,def_int_long,0,,,,,
player,201609110crd,nwe,McCoDe99,pass_defended,0,,,,,
player,201609110crd,nwe,McCoDe99,sacks,0.0,,,,,
player,201609110crd,nwe,McCoDe99,tackles_combined,10,,,,,
player,201609110crd,nwe,McCoDe99,tackles_solo,9,,,,,
player,201609110crd,nwe,McCoDe99,tackles_assists,1,,,,,
player,201609110crd,nwe,McCoDe99,tackles_loss,0,,,,,
player,201609110crd,nwe,McCoDe99,qb_hits,0,,,,,
player,201609110crd,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201609110crd,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201609110crd,nwe,ChunPa99,def_int,0,,,,,
player,201609110crd,nwe,ChunPa99,def_int_yds,0,,,,,
player,201609110crd,nwe,ChunPa99,def_int_td,0,,,,,
player,201609110crd,nwe,ChunPa99,def_int_long,0,,,,,
player,201609110crd,nwe,ChunPa99,pass_defended,0,,,,,
player,201609110crd,nwe,ChunPa99,sacks,0.0,,,,,
player,201609110crd,nwe,ChunPa99,tackles_combined,6,,,,,
player,201609110crd,nwe,ChunPa99,tackles_solo,3,,,,,
player,201609110crd,nwe,ChunPa99,tackles_assists,3,,,,,
player,201609110crd,nwe,ChunPa99,tackles_loss,0,,,,,
player,201609110crd,nwe,ChunPa99,qb_hits,0,,,,,
player,201609110crd,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201609110crd,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201609110crd,nwe,RyanLo00,def_int,0,,,,,
player,201609110crd,nwe,RyanLo00,def_int_yds,0,,,,,
player,201609110crd,nwe,RyanLo00,def_int_td,0,,,,,
player,201609110crd,nwe,RyanLo00,def_int_long,0,,,,,
player,201609110crd,nwe,RyanLo00,pass_defended,1,,,,,
player,201609110crd,nwe,RyanLo00,sacks,0.0,,,,,
player,201609110crd,nwe,RyanLo00,tackles_combined,6,,,,,
player,201609110crd,nwe,RyanLo00,tackles_solo,4,,,,,
player,201609110crd,nwe,RyanLo00,tackles_assists,2,,,,,
player,201609110crd,nwe,RyanLo00,tackles_loss,0,,,,,
player,201609110crd,nwe,RyanLo00,qb_hits,0,,,,,
player,201609110crd,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201609110crd,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201609110crd,nwe,ButlMa01,def_int,0,,,,,
player,201609110crd,nwe,ButlMa01,def_int_yds,0,,,,,
player,201609110crd,nwe,ButlMa01,def_int_td,0,,,,,
player,201609110crd,nwe,ButlMa01,def_int_long,0,,,,,
player,201609110crd,nwe,ButlMa01,pass_defended,2,,,,,
player,201609110crd,nwe,ButlMa01,sacks,0.0,,,,,
player,201609110crd,nwe,ButlMa01,tackles_combined,4,,,,,
player,201609110crd,nwe,ButlMa01,tackles_solo,3,,,,,
player,201609110crd,nwe,ButlMa01,tackles_assists,1,,,,,
player,201609110crd,nwe,ButlMa01,tackles_loss,0,,,,,
player,201609110crd,nwe,ButlMa01,qb_hits,0,,,,,
player,201609110crd,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201609110crd,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201609110crd,nwe,SheaJa00,def_int,0,,,,,
player,201609110crd,nwe,SheaJa00,def_int_yds,0,,,,,
player,201609110crd,nwe,SheaJa00,def_int_td,0,,,,,
player,201609110crd,nwe,SheaJa00,def_int_long,0,,,,,
player,201609110crd,nwe,SheaJa00,pass_defended,0,,,,,
player,201609110crd,nwe,SheaJa00,sacks,0.0,,,,,
player,201609110crd,nwe,SheaJa00,tackles_combined,4,,,,,
player,201609110crd,nwe,SheaJa00,tackles_solo,4,,,,,
player,201609110crd,nwe,SheaJa00,tackles_assists,0,,,,,
player,201609110crd,nwe,SheaJa00,tackles_loss,3,,,,,
player,201609110crd,nwe,SheaJa00,qb_hits,0,,,,,
player,201609110crd,nwe,SheaJa00,fumbles_rec,0,,,,,
player,201609110crd,nwe,SheaJa00,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,SheaJa00,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,SheaJa00,fumbles_forced,0,,,,,
player,201609110crd,nwe,BranAl99,def_int,0,,,,,
player,201609110crd,nwe,BranAl99,def_int_yds,0,,,,,
player,201609110crd,nwe,BranAl99,def_int_td,0,,,,,
player,201609110crd,nwe,BranAl99,def_int_long,0,,,,,
player,201609110crd,nwe,BranAl99,pass_defended,0,,,,,
player,201609110crd,nwe,BranAl99,sacks,0.0,,,,,
player,201609110crd,nwe,BranAl99,tackles_combined,2,,,,,
player,201609110crd,nwe,BranAl99,tackles_solo,1,,,,,
player,201609110crd,nwe,BranAl99,tackles_assists,1,,,,,
player,201609110crd,nwe,BranAl99,tackles_loss,0,,,,,
player,201609110crd,nwe,BranAl99,qb_hits,0,,,,,
player,201609110crd,nwe,BranAl99,fumbles_rec,0,,,,,
player,201609110crd,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,BranAl99,fumbles_forced,0,,,,,
player,201609110crd,nwe,McClSh00,def_int,0,,,,,
player,201609110crd,nwe,McClSh00,def_int_yds,0,,,,,
player,201609110crd,nwe,McClSh00,def_int_td,0,,,,,
player,201609110crd,nwe,McClSh00,def_int_long,0,,,,,
player,201609110crd,nwe,McClSh00,pass_defended,0,,,,,
player,201609110crd,nwe,McClSh00,sacks,0.0,,,,,
player,201609110crd,nwe,McClSh00,tackles_combined,2,,,,,
player,201609110crd,nwe,McClSh00,tackles_solo,2,,,,,
player,201609110crd,nwe,McClSh00,tackles_assists,0,,,,,
player,201609110crd,nwe,McClSh00,tackles_loss,0,,,,,
player,201609110crd,nwe,McClSh00,qb_hits,0,,,,,
player,201609110crd,nwe,McClSh00,fumbles_rec,0,,,,,
player,201609110crd,nwe,McClSh00,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,McClSh00,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,McClSh00,fumbles_forced,0,,,,,
player,201609110crd,nwe,BoldBr00,def_int,0,,,,,
player,201609110crd,nwe,BoldBr00,def_int_yds,,,,,,
player,201609110crd,nwe,BoldBr00,def_int_td,0,,,,,
player,201609110crd,nwe,BoldBr00,def_int_long,0,,,,,
player,201609110crd,nwe,BoldBr00,pass_defended,0,,,,,
player,201609110crd,nwe,BoldBr00,sacks,0.0,,,,,
player,201609110crd,nwe,BoldBr00,tackles_combined,1,,,,,
player,201609110crd,nwe,BoldBr00,tackles_solo,1,,,,,
player,201609110crd,nwe,BoldBr00,tackles_assists,0,,,,,
player,201609110crd,nwe,BoldBr00,tackles_loss,0,,,,,
player,201609110crd,nwe,BoldBr00,qb_hits,0,,,,,
player,201609110crd,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201609110crd,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201609110crd,nwe,BrowMa01,def_int,0,,,,,
player,201609110crd,nwe,BrowMa01,def_int_yds,0,,,,,
player,201609110crd,nwe,BrowMa01,def_int_td,0,,,,,
player,201609110crd,nwe,BrowMa01,def_int_long,0,,,,,
player,201609110crd,nwe,BrowMa01,pass_defended,0,,,,,
player,201609110crd,nwe,BrowMa01,sacks,0.0,,,,,
player,201609110crd,nwe,BrowMa01,tackles_combined,1,,,,,
player,201609110crd,nwe,BrowMa01,tackles_solo,1,,,,,
player,201609110crd,nwe,BrowMa01,tackles_assists,0,,,,,
player,201609110crd,nwe,BrowMa01,tackles_loss,0,,,,,
player,201609110crd,nwe,BrowMa01,qb_hits,0,,,,,
player,201609110crd,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201609110crd,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201609110crd,nwe,EbneNa00,def_int,0,,,,,
player,201609110crd,nwe,EbneNa00,def_int_yds,0,,,,,
player,201609110crd,nwe,EbneNa00,def_int_td,0,,,,,
player,201609110crd,nwe,EbneNa00,def_int_long,0,,,,,
player,201609110crd,nwe,EbneNa00,pass_defended,0,,,,,
player,201609110crd,nwe,EbneNa00,sacks,0.0,,,,,
player,201609110crd,nwe,EbneNa00,tackles_combined,1,,,,,
player,201609110crd,nwe,EbneNa00,tackles_solo,1,,,,,
player,201609110crd,nwe,EbneNa00,tackles_assists,0,,,,,
player,201609110crd,nwe,EbneNa00,tackles_loss,0,,,,,
player,201609110crd,nwe,EbneNa00,qb_hits,0,,,,,
player,201609110crd,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201609110crd,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201609110crd,nwe,FlowTr00,def_int,0,,,,,
player,201609110crd,nwe,FlowTr00,def_int_yds,0,,,,,
player,201609110crd,nwe,FlowTr00,def_int_td,0,,,,,
player,201609110crd,nwe,FlowTr00,def_int_long,0,,,,,
player,201609110crd,nwe,FlowTr00,pass_defended,0,,,,,
player,201609110crd,nwe,FlowTr00,sacks,0.0,,,,,
player,201609110crd,nwe,FlowTr00,tackles_combined,1,,,,,
player,201609110crd,nwe,FlowTr00,tackles_solo,0,,,,,
player,201609110crd,nwe,FlowTr00,tackles_assists,1,,,,,
player,201609110crd,nwe,FlowTr00,tackles_loss,0,,,,,
player,201609110crd,nwe,FlowTr00,qb_hits,1,,,,,
player,201609110crd,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201609110crd,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201609110crd,nwe,HarmDu00,def_int,0,,,,,
player,201609110crd,nwe,HarmDu00,def_int_yds,0,,,,,
player,201609110crd,nwe,HarmDu00,def_int_td,0,,,,,
player,201609110crd,nwe,HarmDu00,def_int_long,0,,,,,
player,201609110crd,nwe,HarmDu00,pass_defended,0,,,,,
player,201609110crd,nwe,HarmDu00,sacks,0.0,,,,,
player,201609110crd,nwe,HarmDu00,tackles_combined,1,,,,,
player,201609110crd,nwe,HarmDu00,tackles_solo,1,,,,,
player,201609110crd,nwe,HarmDu00,tackles_assists,0,,,,,
player,201609110crd,nwe,HarmDu00,tackles_loss,0,,,,,
player,201609110crd,nwe,HarmDu00,qb_hits,0,,,,,
player,201609110crd,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201609110crd,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201609110crd,nwe,HighDo01,def_int,0,,,,,
player,201609110crd,nwe,HighDo01,def_int_yds,0,,,,,
player,201609110crd,nwe,HighDo01,def_int_td,0,,,,,
player,201609110crd,nwe,HighDo01,def_int_long,0,,,,,
player,201609110crd,nwe,HighDo01,pass_defended,0,,,,,
player,201609110crd,nwe,HighDo01,sacks,0.0,,,,,
player,201609110crd,nwe,HighDo01,tackles_combined,1,,,,,
player,201609110crd,nwe,HighDo01,tackles_solo,1,,,,,
player,201609110crd,nwe,HighDo01,tackles_assists,0,,,,,
player,201609110crd,nwe,HighDo01,tackles_loss,0,,,,,
player,201609110crd,nwe,HighDo01,qb_hits,1,,,,,
player,201609110crd,nwe,HighDo01,fumbles_rec,0,,,,,
player,201609110crd,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,HighDo01,fumbles_forced,0,,,,,
player,201609110crd,nwe,JohnAn04,def_int,0,,,,,
player,201609110crd,nwe,JohnAn04,def_int_yds,0,,,,,
player,201609110crd,nwe,JohnAn04,def_int_td,0,,,,,
player,201609110crd,nwe,JohnAn04,def_int_long,0,,,,,
player,201609110crd,nwe,JohnAn04,pass_defended,0,,,,,
player,201609110crd,nwe,JohnAn04,sacks,0.0,,,,,
player,201609110crd,nwe,JohnAn04,tackles_combined,1,,,,,
player,201609110crd,nwe,JohnAn04,tackles_solo,1,,,,,
player,201609110crd,nwe,JohnAn04,tackles_assists,0,,,,,
player,201609110crd,nwe,JohnAn04,tackles_loss,0,,,,,
player,201609110crd,nwe,JohnAn04,qb_hits,0,,,,,
player,201609110crd,nwe,JohnAn04,fumbles_rec,0,,,,,
player,201609110crd,nwe,JohnAn04,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,JohnAn04,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,JohnAn04,fumbles_forced,0,,,,,
player,201609110crd,nwe,JoneJo03,def_int,0,,,,,
player,201609110crd,nwe,JoneJo03,def_int_yds,0,,,,,
player,201609110crd,nwe,JoneJo03,def_int_td,0,,,,,
player,201609110crd,nwe,JoneJo03,def_int_long,0,,,,,
player,201609110crd,nwe,JoneJo03,pass_defended,0,,,,,
player,201609110crd,nwe,JoneJo03,sacks,0.0,,,,,
player,201609110crd,nwe,JoneJo03,tackles_combined,1,,,,,
player,201609110crd,nwe,JoneJo03,tackles_solo,1,,,,,
player,201609110crd,nwe,JoneJo03,tackles_assists,0,,,,,
player,201609110crd,nwe,JoneJo03,tackles_loss,0,,,,,
player,201609110crd,nwe,JoneJo03,qb_hits,0,,,,,
player,201609110crd,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201609110crd,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201609110crd,nwe,ColeJu01,def_int,0,,,,,
player,201609110crd,nwe,ColeJu01,def_int_yds,0,,,,,
player,201609110crd,nwe,ColeJu01,def_int_td,0,,,,,
player,201609110crd,nwe,ColeJu01,def_int_long,0,,,,,
player,201609110crd,nwe,ColeJu01,pass_defended,2,,,,,
player,201609110crd,nwe,ColeJu01,sacks,0.0,,,,,
player,201609110crd,nwe,ColeJu01,tackles_combined,0,,,,,
player,201609110crd,nwe,ColeJu01,tackles_solo,0,,,,,
player,201609110crd,nwe,ColeJu01,tackles_assists,0,,,,,
player,201609110crd,nwe,ColeJu01,tackles_loss,0,,,,,
player,201609110crd,nwe,ColeJu01,qb_hits,0,,,,,
player,201609110crd,nwe,ColeJu01,fumbles_rec,0,,,,,
player,201609110crd,nwe,ColeJu01,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,ColeJu01,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,ColeJu01,fumbles_forced,0,,,,,
player,201609110crd,nwe,FreeJo01,def_int,0,,,,,
player,201609110crd,nwe,FreeJo01,def_int_yds,0,,,,,
player,201609110crd,nwe,FreeJo01,def_int_td,0,,,,,
player,201609110crd,nwe,FreeJo01,def_int_long,0,,,,,
player,201609110crd,nwe,FreeJo01,pass_defended,0,,,,,
player,201609110crd,nwe,FreeJo01,sacks,0.0,,,,,
player,201609110crd,nwe,FreeJo01,tackles_combined,0,,,,,
player,201609110crd,nwe,FreeJo01,tackles_solo,0,,,,,
player,201609110crd,nwe,FreeJo01,tackles_assists,0,,,,,
player,201609110crd,nwe,FreeJo01,tackles_loss,1,,,,,
player,201609110crd,nwe,FreeJo01,qb_hits,1,,,,,
player,201609110crd,nwe,FreeJo01,fumbles_rec,0,,,,,
player,201609110crd,nwe,FreeJo01,fumbles_rec_yds,0,,,,,
player,201609110crd,nwe,FreeJo01,fumbles_rec_td,0,,,,,
player,201609110crd,nwe,FreeJo01,fumbles_forced,0,,,,,
player,201609110crd,crd,JoneCh03,def_int,0,,,,,
player,201609110crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201609110crd,crd,JoneCh03,def_int_td,0,,,,,
player,201609110crd,crd,JoneCh03,def_int_long,0,,,,,
player,201609110crd,crd,JoneCh03,pass_defended,0,,,,,
player,201609110crd,crd,JoneCh03,sacks,1.0,,,,,
player,201609110crd,crd,JoneCh03,tackles_combined,5,,,,,
player,201609110crd,crd,JoneCh03,tackles_solo,3,,,,,
player,201609110crd,crd,JoneCh03,tackles_assists,2,,,,,
player,201609110crd,crd,JoneCh03,tackles_loss,1,,,,,
player,201609110crd,crd,JoneCh03,qb_hits,2,,,,,
player,201609110crd,crd,JoneCh03,fumbles_rec,1,,,,,
player,201609110crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201609110crd,crd,JoneCh03,fumbles_forced,0,,,,,
player,201609110crd,crd,GoldMa00,def_int,0,,,,,
player,201609110crd,crd,GoldMa00,def_int_yds,0,,,,,
player,201609110crd,crd,GoldMa00,def_int_td,0,,,,,
player,201609110crd,crd,GoldMa00,def_int_long,0,,,,,
player,201609110crd,crd,GoldMa00,pass_defended,0,,,,,
player,201609110crd,crd,GoldMa00,sacks,1.0,,,,,
player,201609110crd,crd,GoldMa00,tackles_combined,2,,,,,
player,201609110crd,crd,GoldMa00,tackles_solo,2,,,,,
player,201609110crd,crd,GoldMa00,tackles_assists,0,,,,,
player,201609110crd,crd,GoldMa00,tackles_loss,1,,,,,
player,201609110crd,crd,GoldMa00,qb_hits,0,,,,,
player,201609110crd,crd,GoldMa00,fumbles_rec,0,,,,,
player,201609110crd,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,GoldMa00,fumbles_forced,1,,,,,
player,201609110crd,crd,JeffTo00,def_int,0,,,,,
player,201609110crd,crd,JeffTo00,def_int_yds,0,,,,,
player,201609110crd,crd,JeffTo00,def_int_td,0,,,,,
player,201609110crd,crd,JeffTo00,def_int_long,0,,,,,
player,201609110crd,crd,JeffTo00,pass_defended,0,,,,,
player,201609110crd,crd,JeffTo00,sacks,0.0,,,,,
player,201609110crd,crd,JeffTo00,tackles_combined,10,,,,,
player,201609110crd,crd,JeffTo00,tackles_solo,9,,,,,
player,201609110crd,crd,JeffTo00,tackles_assists,1,,,,,
player,201609110crd,crd,JeffTo00,tackles_loss,2,,,,,
player,201609110crd,crd,JeffTo00,qb_hits,1,,,,,
player,201609110crd,crd,JeffTo00,fumbles_rec,0,,,,,
player,201609110crd,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,JeffTo00,fumbles_forced,0,,,,,
player,201609110crd,crd,BranTy99,def_int,0,,,,,
player,201609110crd,crd,BranTy99,def_int_yds,0,,,,,
player,201609110crd,crd,BranTy99,def_int_td,0,,,,,
player,201609110crd,crd,BranTy99,def_int_long,0,,,,,
player,201609110crd,crd,BranTy99,pass_defended,1,,,,,
player,201609110crd,crd,BranTy99,sacks,0.0,,,,,
player,201609110crd,crd,BranTy99,tackles_combined,7,,,,,
player,201609110crd,crd,BranTy99,tackles_solo,7,,,,,
player,201609110crd,crd,BranTy99,tackles_assists,0,,,,,
player,201609110crd,crd,BranTy99,tackles_loss,0,,,,,
player,201609110crd,crd,BranTy99,qb_hits,0,,,,,
player,201609110crd,crd,BranTy99,fumbles_rec,0,,,,,
player,201609110crd,crd,BranTy99,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,BranTy99,fumbles_rec_td,0,,,,,
player,201609110crd,crd,BranTy99,fumbles_forced,0,,,,,
player,201609110crd,crd,MathTy00,def_int,0,,,,,
player,201609110crd,crd,MathTy00,def_int_yds,0,,,,,
player,201609110crd,crd,MathTy00,def_int_td,0,,,,,
player,201609110crd,crd,MathTy00,def_int_long,0,,,,,
player,201609110crd,crd,MathTy00,pass_defended,0,,,,,
player,201609110crd,crd,MathTy00,sacks,0.0,,,,,
player,201609110crd,crd,MathTy00,tackles_combined,7,,,,,
player,201609110crd,crd,MathTy00,tackles_solo,7,,,,,
player,201609110crd,crd,MathTy00,tackles_assists,0,,,,,
player,201609110crd,crd,MathTy00,tackles_loss,1,,,,,
player,201609110crd,crd,MathTy00,qb_hits,0,,,,,
player,201609110crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201609110crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201609110crd,crd,MintKe00,def_int,0,,,,,
player,201609110crd,crd,MintKe00,def_int_yds,0,,,,,
player,201609110crd,crd,MintKe00,def_int_td,0,,,,,
player,201609110crd,crd,MintKe00,def_int_long,0,,,,,
player,201609110crd,crd,MintKe00,pass_defended,0,,,,,
player,201609110crd,crd,MintKe00,sacks,0.0,,,,,
player,201609110crd,crd,MintKe00,tackles_combined,7,,,,,
player,201609110crd,crd,MintKe00,tackles_solo,6,,,,,
player,201609110crd,crd,MintKe00,tackles_assists,1,,,,,
player,201609110crd,crd,MintKe00,tackles_loss,1,,,,,
player,201609110crd,crd,MintKe00,qb_hits,0,,,,,
player,201609110crd,crd,MintKe00,fumbles_rec,0,,,,,
player,201609110crd,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,MintKe00,fumbles_forced,0,,,,,
player,201609110crd,crd,BucaDe00,def_int,0,,,,,
player,201609110crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201609110crd,crd,BucaDe00,def_int_td,0,,,,,
player,201609110crd,crd,BucaDe00,def_int_long,0,,,,,
player,201609110crd,crd,BucaDe00,pass_defended,0,,,,,
player,201609110crd,crd,BucaDe00,sacks,0.0,,,,,
player,201609110crd,crd,BucaDe00,tackles_combined,6,,,,,
player,201609110crd,crd,BucaDe00,tackles_solo,6,,,,,
player,201609110crd,crd,BucaDe00,tackles_assists,0,,,,,
player,201609110crd,crd,BucaDe00,tackles_loss,0,,,,,
player,201609110crd,crd,BucaDe00,qb_hits,0,,,,,
player,201609110crd,crd,BucaDe00,fumbles_rec,0,,,,,
player,201609110crd,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,BucaDe00,fumbles_forced,0,,,,,
player,201609110crd,crd,PetePa00,def_int,0,,,,,
player,201609110crd,crd,PetePa00,def_int_yds,0,,,,,
player,201609110crd,crd,PetePa00,def_int_td,0,,,,,
player,201609110crd,crd,PetePa00,def_int_long,0,,,,,
player,201609110crd,crd,PetePa00,pass_defended,0,,,,,
player,201609110crd,crd,PetePa00,sacks,0.0,,,,,
player,201609110crd,crd,PetePa00,tackles_combined,4,,,,,
player,201609110crd,crd,PetePa00,tackles_solo,4,,,,,
player,201609110crd,crd,PetePa00,tackles_assists,0,,,,,
player,201609110crd,crd,PetePa00,tackles_loss,0,,,,,
player,201609110crd,crd,PetePa00,qb_hits,0,,,,,
player,201609110crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201609110crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201609110crd,crd,CampCa99,def_int,0,,,,,
player,201609110crd,crd,CampCa99,def_int_yds,0,,,,,
player,201609110crd,crd,CampCa99,def_int_td,0,,,,,
player,201609110crd,crd,CampCa99,def_int_long,0,,,,,
player,201609110crd,crd,CampCa99,pass_defended,0,,,,,
player,201609110crd,crd,CampCa99,sacks,0.0,,,,,
player,201609110crd,crd,CampCa99,tackles_combined,3,,,,,
player,201609110crd,crd,CampCa99,tackles_solo,2,,,,,
player,201609110crd,crd,CampCa99,tackles_assists,1,,,,,
player,201609110crd,crd,CampCa99,tackles_loss,0,,,,,
player,201609110crd,crd,CampCa99,qb_hits,0,,,,,
player,201609110crd,crd,CampCa99,fumbles_rec,1,,,,,
player,201609110crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201609110crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201609110crd,crd,RuckFr99,def_int,0,,,,,
player,201609110crd,crd,RuckFr99,def_int_yds,0,,,,,
player,201609110crd,crd,RuckFr99,def_int_td,0,,,,,
player,201609110crd,crd,RuckFr99,def_int_long,0,,,,,
player,201609110crd,crd,RuckFr99,pass_defended,0,,,,,
player,201609110crd,crd,RuckFr99,sacks,0.0,,,,,
player,201609110crd,crd,RuckFr99,tackles_combined,3,,,,,
player,201609110crd,crd,RuckFr99,tackles_solo,1,,,,,
player,201609110crd,crd,RuckFr99,tackles_assists,2,,,,,
player,201609110crd,crd,RuckFr99,tackles_loss,0,,,,,
player,201609110crd,crd,RuckFr99,qb_hits,0,,,,,
player,201609110crd,crd,RuckFr99,fumbles_rec,0,,,,,
player,201609110crd,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201609110crd,crd,RuckFr99,fumbles_forced,1,,,,,
player,201609110crd,crd,PeteCo00,def_int,0,,,,,
player,201609110crd,crd,PeteCo00,def_int_yds,0,,,,,
player,201609110crd,crd,PeteCo00,def_int_td,0,,,,,
player,201609110crd,crd,PeteCo00,def_int_long,0,,,,,
player,201609110crd,crd,PeteCo00,pass_defended,0,,,,,
player,201609110crd,crd,PeteCo00,sacks,0.0,,,,,
player,201609110crd,crd,PeteCo00,tackles_combined,2,,,,,
player,201609110crd,crd,PeteCo00,tackles_solo,0,,,,,
player,201609110crd,crd,PeteCo00,tackles_assists,2,,,,,
player,201609110crd,crd,PeteCo00,tackles_loss,0,,,,,
player,201609110crd,crd,PeteCo00,qb_hits,1,,,,,
player,201609110crd,crd,PeteCo00,fumbles_rec,0,,,,,
player,201609110crd,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201609110crd,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201609110crd,crd,PeteCo00,fumbles_forced,0,,,,,
player,201609110crd,crd,WillBr07,def_int,0,,,,,
player,201609110crd,crd,WillBr07,def_int_yds,0,,,,,
player,201609110crd,crd,WillBr07,def_int_td,0,,,,,
player,201609110crd,crd,WillBr07,def_int_long,0,,,,,
player,201609110crd,crd,WillBr07,pass_defended,0,,,,,
player,201609110crd,crd,WillBr07,sacks,0.0,,,,,
player,201609110crd,crd,WillBr07,tackles_combined,2,,,,,
player,201609110crd,crd,WillBr07,tackles_solo,2,,,,,
player,201609110crd,crd,WillBr07,tackles_assists,0,,,,,
