game,2016,1,20160911,201609110clt,det,"Detroit Lions",39,clt,"Indianapolis Colts",35
player,201609110clt,clt,FarlMa00,defense,5,,,,,
player,201609110clt,clt,FarlMa00,def_pct,8%,,,,,
player,201609110clt,clt,FarlMa00,special_teams,23,,,,,
player,201609110clt,clt,FarlMa00,st_pct,70%,,,,,
player,201609110clt,clt,JackEd00,pos,LB,,,,,
player,201609110clt,clt,JackEd00,offense,0,,,,,
player,201609110clt,clt,JackEd00,off_pct,0%,,,,,
player,201609110clt,clt,JackEd00,defense,0,,,,,
player,201609110clt,clt,JackEd00,def_pct,0%,,,,,
player,201609110clt,clt,JackEd00,special_teams,22,,,,,
player,201609110clt,clt,JackEd00,st_pct,67%,,,,,
player,201609110clt,clt,MaggCu00,pos,LB,,,,,
player,201609110clt,clt,MaggCu00,offense,0,,,,,
player,201609110clt,clt,MaggCu00,off_pct,0%,,,,,
player,201609110clt,clt,MaggCu00,defense,0,,,,,
player,201609110clt,clt,MaggCu00,def_pct,0%,,,,,
player,201609110clt,clt,MaggCu00,special_teams,20,,,,,
player,201609110clt,clt,MaggCu00,st_pct,61%,,,,,
player,201609110clt,clt,BrayQu00,pos,WR,,,,,
player,201609110clt,clt,BrayQu00,offense,0,,,,,
player,201609110clt,clt,BrayQu00,off_pct,0%,,,,,
player,201609110clt,clt,BrayQu00,defense,0,,,,,
player,201609110clt,clt,BrayQu00,def_pct,0%,,,,,
player,201609110clt,clt,BrayQu00,special_teams,19,,,,,
player,201609110clt,clt,BrayQu00,st_pct,58%,,,,,
player,201609110clt,clt,McAfPa44,pos,P,,,,,
player,201609110clt,clt,McAfPa44,offense,0,,,,,
player,201609110clt,clt,McAfPa44,off_pct,0%,,,,,
player,201609110clt,clt,McAfPa44,defense,0,,,,,
player,201609110clt,clt,McAfPa44,def_pct,0%,,,,,
player,201609110clt,clt,McAfPa44,special_teams,16,,,,,
player,201609110clt,clt,McAfPa44,st_pct,48%,,,,,
player,201609110clt,clt,TodmJo00,pos,RB,,,,,
player,201609110clt,clt,TodmJo00,offense,0,,,,,
player,201609110clt,clt,TodmJo00,off_pct,0%,,,,,
player,201609110clt,clt,TodmJo00,defense,0,,,,,
player,201609110clt,clt,TodmJo00,def_pct,0%,,,,,
player,201609110clt,clt,TodmJo00,special_teams,16,,,,,
player,201609110clt,clt,TodmJo00,st_pct,48%,,,,,
player,201609110clt,clt,OverMa00,pos,LS,,,,,
player,201609110clt,clt,OverMa00,offense,0,,,,,
player,201609110clt,clt,OverMa00,off_pct,0%,,,,,
player,201609110clt,clt,OverMa00,defense,0,,,,,
player,201609110clt,clt,OverMa00,def_pct,0%,,,,,
player,201609110clt,clt,OverMa00,special_teams,9,,,,,
player,201609110clt,clt,OverMa00,st_pct,27%,,,,,
player,201609110clt,clt,ClarLe01,pos,T,,,,,
player,201609110clt,clt,ClarLe01,offense,0,,,,,
player,201609110clt,clt,ClarLe01,off_pct,0%,,,,,
player,201609110clt,clt,ClarLe01,defense,0,,,,,
player,201609110clt,clt,ClarLe01,def_pct,0%,,,,,
player,201609110clt,clt,ClarLe01,special_teams,5,,,,,
player,201609110clt,clt,ClarLe01,st_pct,15%,,,,,
player,201609110clt,clt,vinatada01,pos,K,,,,,
player,201609110clt,clt,vinatada01,offense,0,,,,,
player,201609110clt,clt,vinatada01,off_pct,0%,,,,,
player,201609110clt,clt,vinatada01,defense,0,,,,,
player,201609110clt,clt,vinatada01,def_pct,0%,,,,,
player,201609110clt,clt,vinatada01,special_teams,5,,,,,
player,201609110clt,clt,vinatada01,st_pct,15%,,,,,
player,201609110clt,det,ReifRi00,pos,T,,,,,
player,201609110clt,det,ReifRi00,offense,65,,,,,
player,201609110clt,det,ReifRi00,off_pct,100%,,,,,
player,201609110clt,det,ReifRi00,defense,0,,,,,
player,201609110clt,det,ReifRi00,def_pct,0%,,,,,
player,201609110clt,det,ReifRi00,special_teams,6,,,,,
player,201609110clt,det,ReifRi00,st_pct,18%,,,,,
player,201609110clt,det,SwanTr00,pos,C,,,,,
player,201609110clt,det,SwanTr00,offense,65,,,,,
player,201609110clt,det,SwanTr00,off_pct,100%,,,,,
player,201609110clt,det,SwanTr00,defense,0,,,,,
player,201609110clt,det,SwanTr00,def_pct,0%,,,,,
player,201609110clt,det,SwanTr00,special_teams,6,,,,,
player,201609110clt,det,SwanTr00,st_pct,18%,,,,,
player,201609110clt,det,DeckTa00,pos,T,,,,,
player,201609110clt,det,DeckTa00,offense,65,,,,,
player,201609110clt,det,DeckTa00,off_pct,100%,,,,,
player,201609110clt,det,DeckTa00,defense,0,,,,,
player,201609110clt,det,DeckTa00,def_pct,0%,,,,,
player,201609110clt,det,DeckTa00,special_teams,6,,,,,
player,201609110clt,det,DeckTa00,st_pct,18%,,,,,
player,201609110clt,det,TomlLa01,pos,G,,,,,
player,201609110clt,det,TomlLa01,offense,65,,,,,
player,201609110clt,det,TomlLa01,off_pct,100%,,,,,
player,201609110clt,det,TomlLa01,defense,0,,,,,
player,201609110clt,det,TomlLa01,def_pct,0%,,,,,
player,201609110clt,det,TomlLa01,special_teams,6,,,,,
player,201609110clt,det,TomlLa01,st_pct,18%,,,,,
player,201609110clt,det,WarfLa00,pos,G,,,,,
player,201609110clt,det,WarfLa00,offense,65,,,,,
player,201609110clt,det,WarfLa00,off_pct,100%,,,,,
player,201609110clt,det,WarfLa00,defense,0,,,,,
player,201609110clt,det,WarfLa00,def_pct,0%,,,,,
player,201609110clt,det,WarfLa00,special_teams,6,,,,,
player,201609110clt,det,WarfLa00,st_pct,18%,,,,,
player,201609110clt,det,StafMa00,pos,QB,,,,,
player,201609110clt,det,StafMa00,offense,65,,,,,
player,201609110clt,det,StafMa00,off_pct,100%,,,,,
player,201609110clt,det,StafMa00,defense,0,,,,,
player,201609110clt,det,StafMa00,def_pct,0%,,,,,
player,201609110clt,det,StafMa00,special_teams,0,,,,,
player,201609110clt,det,StafMa00,st_pct,0%,,,,,
player,201609110clt,det,JoneMa02,pos,WR,,,,,
player,201609110clt,det,JoneMa02,offense,61,,,,,
player,201609110clt,det,JoneMa02,off_pct,94%,,,,,
player,201609110clt,det,JoneMa02,defense,0,,,,,
player,201609110clt,det,JoneMa02,def_pct,0%,,,,,
player,201609110clt,det,JoneMa02,special_teams,0,,,,,
player,201609110clt,det,JoneMa02,st_pct,0%,,,,,
player,201609110clt,det,EbroEr00,pos,TE,,,,,
player,201609110clt,det,EbroEr00,offense,60,,,,,
player,201609110clt,det,EbroEr00,off_pct,92%,,,,,
player,201609110clt,det,EbroEr00,defense,0,,,,,
player,201609110clt,det,EbroEr00,def_pct,0%,,,,,
player,201609110clt,det,EbroEr00,special_teams,0,,,,,
player,201609110clt,det,EbroEr00,st_pct,0%,,,,,
player,201609110clt,det,TateGo00,pos,WR,,,,,
player,201609110clt,det,TateGo00,offense,55,,,,,
player,201609110clt,det,TateGo00,off_pct,85%,,,,,
player,201609110clt,det,TateGo00,defense,0,,,,,
player,201609110clt,det,TateGo00,def_pct,0%,,,,,
player,201609110clt,det,TateGo00,special_teams,0,,,,,
player,201609110clt,det,TateGo00,st_pct,0%,,,,,
player,201609110clt,det,BoldAn00,pos,WR,,,,,
player,201609110clt,det,BoldAn00,offense,54,,,,,
player,201609110clt,det,BoldAn00,off_pct,83%,,,,,
player,201609110clt,det,BoldAn00,defense,0,,,,,
player,201609110clt,det,BoldAn00,def_pct,0%,,,,,
player,201609110clt,det,BoldAn00,special_teams,0,,,,,
player,201609110clt,det,BoldAn00,st_pct,0%,,,,,
player,201609110clt,det,AbduAm00,pos,RB,,,,,
player,201609110clt,det,AbduAm00,offense,40,,,,,
player,201609110clt,det,AbduAm00,off_pct,62%,,,,,
player,201609110clt,det,AbduAm00,defense,0,,,,,
player,201609110clt,det,AbduAm00,def_pct,0%,,,,,
player,201609110clt,det,AbduAm00,special_teams,1,,,,,
player,201609110clt,det,AbduAm00,st_pct,3%,,,,,
player,201609110clt,det,RiddTh00,pos,RB,,,,,
player,201609110clt,det,RiddTh00,offense,24,,,,,
player,201609110clt,det,RiddTh00,off_pct,37%,,,,,
player,201609110clt,det,RiddTh00,defense,0,,,,,
player,201609110clt,det,RiddTh00,def_pct,0%,,,,,
player,201609110clt,det,RiddTh00,special_teams,0,,,,,
player,201609110clt,det,RiddTh00,st_pct,0%,,,,,
player,201609110clt,det,WickCo00,pos,TE,,,,,
player,201609110clt,det,WickCo00,offense,14,,,,,
player,201609110clt,det,WickCo00,off_pct,22%,,,,,
player,201609110clt,det,WickCo00,defense,0,,,,,
player,201609110clt,det,WickCo00,def_pct,0%,,,,,
player,201609110clt,det,WickCo00,special_teams,19,,,,,
player,201609110clt,det,WickCo00,st_pct,58%,,,,,
player,201609110clt,det,BurtMi00,pos,FB,,,,,
player,201609110clt,det,BurtMi00,offense,10,,,,,
player,201609110clt,det,BurtMi00,off_pct,15%,,,,,
player,201609110clt,det,BurtMi00,defense,0,,,,,
player,201609110clt,det,BurtMi00,def_pct,0%,,,,,
player,201609110clt,det,BurtMi00,special_teams,7,,,,,
player,201609110clt,det,BurtMi00,st_pct,21%,,,,,
player,201609110clt,det,WashDw00,pos,RB,,,,,
player,201609110clt,det,WashDw00,offense,2,,,,,
player,201609110clt,det,WashDw00,off_pct,3%,,,,,
player,201609110clt,det,WashDw00,defense,0,,,,,
player,201609110clt,det,WashDw00,def_pct,0%,,,,,
player,201609110clt,det,WashDw00,special_teams,17,,,,,
player,201609110clt,det,WashDw00,st_pct,52%,,,,,
player,201609110clt,det,RobeAn00,pos,WR,,,,,
player,201609110clt,det,RobeAn00,offense,2,,,,,
player,201609110clt,det,RobeAn00,off_pct,3%,,,,,
player,201609110clt,det,RobeAn00,defense,0,,,,,
player,201609110clt,det,RobeAn00,def_pct,0%,,,,,
player,201609110clt,det,RobeAn00,special_teams,10,,,,,
player,201609110clt,det,RobeAn00,st_pct,30%,,,,,
player,201609110clt,det,RobiCo00,pos,T,,,,,
player,201609110clt,det,RobiCo00,offense,2,,,,,
player,201609110clt,det,RobiCo00,off_pct,3%,,,,,
player,201609110clt,det,RobiCo00,defense,0,,,,,
player,201609110clt,det,RobiCo00,def_pct,0%,,,,,
player,201609110clt,det,RobiCo00,special_teams,6,,,,,
player,201609110clt,det,RobiCo00,st_pct,18%,,,,,
player,201609110clt,det,LeexKh00,pos,TE,,,,,
player,201609110clt,det,LeexKh00,offense,1,,,,,
player,201609110clt,det,LeexKh00,off_pct,2%,,,,,
player,201609110clt,det,LeexKh00,defense,0,,,,,
player,201609110clt,det,LeexKh00,def_pct,0%,,,,,
player,201609110clt,det,LeexKh00,special_teams,6,,,,,
player,201609110clt,det,LeexKh00,st_pct,18%,,,,,
player,201609110clt,det,LevyDe99,pos,LB,,,,,
player,201609110clt,det,LevyDe99,offense,0,,,,,
player,201609110clt,det,LevyDe99,off_pct,0%,,,,,
player,201609110clt,det,LevyDe99,defense,70,,,,,
player,201609110clt,det,LevyDe99,def_pct,100%,,,,,
player,201609110clt,det,LevyDe99,special_teams,5,,,,,
player,201609110clt,det,LevyDe99,st_pct,15%,,,,,
player,201609110clt,det,WhitTa00,pos,LB,,,,,
player,201609110clt,det,WhitTa00,offense,0,,,,,
player,201609110clt,det,WhitTa00,off_pct,0%,,,,,
player,201609110clt,det,WhitTa00,defense,70,,,,,
player,201609110clt,det,WhitTa00,def_pct,100%,,,,,
player,201609110clt,det,WhitTa00,special_teams,5,,,,,
player,201609110clt,det,WhitTa00,st_pct,15%,,,,,
player,201609110clt,det,QuinGl99,pos,FS,,,,,
player,201609110clt,det,QuinGl99,offense,0,,,,,
player,201609110clt,det,QuinGl99,off_pct,0%,,,,,
player,201609110clt,det,QuinGl99,defense,70,,,,,
player,201609110clt,det,QuinGl99,def_pct,100%,,,,,
player,201609110clt,det,QuinGl99,special_teams,5,,,,,
player,201609110clt,det,QuinGl99,st_pct,15%,,,,,
player,201609110clt,det,SlayDa00,pos,CB,,,,,
player,201609110clt,det,SlayDa00,offense,0,,,,,
player,201609110clt,det,SlayDa00,off_pct,0%,,,,,
player,201609110clt,det,SlayDa00,defense,69,,,,,
player,201609110clt,det,SlayDa00,def_pct,99%,,,,,
player,201609110clt,det,SlayDa00,special_teams,5,,,,,
player,201609110clt,det,SlayDa00,st_pct,15%,,,,,
player,201609110clt,det,LawsNe00,pos,CB,,,,,
player,201609110clt,det,LawsNe00,offense,0,,,,,
player,201609110clt,det,LawsNe00,off_pct,0%,,,,,
player,201609110clt,det,LawsNe00,defense,68,,,,,
player,201609110clt,det,LawsNe00,def_pct,97%,,,,,
player,201609110clt,det,LawsNe00,special_teams,5,,,,,
player,201609110clt,det,LawsNe00,st_pct,15%,,,,,
player,201609110clt,det,AnsaEz00,pos,DE,,,,,
player,201609110clt,det,AnsaEz00,offense,0,,,,,
player,201609110clt,det,AnsaEz00,off_pct,0%,,,,,
player,201609110clt,det,AnsaEz00,defense,50,,,,,
player,201609110clt,det,AnsaEz00,def_pct,71%,,,,,
player,201609110clt,det,AnsaEz00,special_teams,3,,,,,
player,201609110clt,det,AnsaEz00,st_pct,9%,,,,,
player,201609110clt,det,DiggQu00,pos,CB,,,,,
player,201609110clt,det,DiggQu00,offense,0,,,,,
player,201609110clt,det,DiggQu00,off_pct,0%,,,,,
player,201609110clt,det,DiggQu00,defense,49,,,,,
player,201609110clt,det,DiggQu00,def_pct,70%,,,,,
player,201609110clt,det,DiggQu00,special_teams,7,,,,,
player,201609110clt,det,DiggQu00,st_pct,21%,,,,,
player,201609110clt,det,TaylDe00,pos,DE,,,,,
player,201609110clt,det,TaylDe00,offense,0,,,,,
player,201609110clt,det,TaylDe00,off_pct,0%,,,,,
player,201609110clt,det,TaylDe00,defense,48,,,,,
player,201609110clt,det,TaylDe00,def_pct,69%,,,,,
player,201609110clt,det,TaylDe00,special_teams,2,,,,,
player,201609110clt,det,TaylDe00,st_pct,6%,,,,,
player,201609110clt,det,WilsTa00,pos,SS,,,,,
player,201609110clt,det,WilsTa00,offense,0,,,,,
player,201609110clt,det,WilsTa00,off_pct,0%,,,,,
player,201609110clt,det,WilsTa00,defense,45,,,,,
player,201609110clt,det,WilsTa00,def_pct,64%,,,,,
player,201609110clt,det,WilsTa00,special_teams,5,,,,,
player,201609110clt,det,WilsTa00,st_pct,15%,,,,,
player,201609110clt,det,NgatHa20,pos,DT,,,,,
player,201609110clt,det,NgatHa20,offense,0,,,,,
player,201609110clt,det,NgatHa20,off_pct,0%,,,,,
player,201609110clt,det,NgatHa20,defense,45,,,,,
player,201609110clt,det,NgatHa20,def_pct,64%,,,,,
player,201609110clt,det,NgatHa20,special_teams,4,,,,,
player,201609110clt,det,NgatHa20,st_pct,12%,,,,,
player,201609110clt,det,GilbWa00,pos,DE,,,,,
player,201609110clt,det,GilbWa00,offense,0,,,,,
player,201609110clt,det,GilbWa00,off_pct,0%,,,,,
player,201609110clt,det,GilbWa00,defense,32,,,,,
player,201609110clt,det,GilbWa00,def_pct,46%,,,,,
player,201609110clt,det,GilbWa00,special_teams,3,,,,,
player,201609110clt,det,GilbWa00,st_pct,9%,,,,,
player,201609110clt,det,WalkTy00,pos,DT,,,,,
player,201609110clt,det,WalkTy00,offense,0,,,,,
player,201609110clt,det,WalkTy00,off_pct,0%,,,,,
player,201609110clt,det,WalkTy00,defense,29,,,,,
player,201609110clt,det,WalkTy00,def_pct,41%,,,,,
player,201609110clt,det,WalkTy00,special_teams,2,,,,,
player,201609110clt,det,WalkTy00,st_pct,6%,,,,,
player,201609110clt,det,BushRa00,pos,SS,,,,,
player,201609110clt,det,BushRa00,offense,0,,,,,
player,201609110clt,det,BushRa00,off_pct,0%,,,,,
player,201609110clt,det,BushRa00,defense,27,,,,,
player,201609110clt,det,BushRa00,def_pct,39%,,,,,
player,201609110clt,det,BushRa00,special_teams,10,,,,,
player,201609110clt,det,BushRa00,st_pct,30%,,,,,
player,201609110clt,det,ThorKh00,pos,DT,,,,,
player,201609110clt,det,ThorKh00,offense,0,,,,,
player,201609110clt,det,ThorKh00,off_pct,0%,,,,,
player,201609110clt,det,ThorKh00,defense,25,,,,,
player,201609110clt,det,ThorKh00,def_pct,36%,,,,,
player,201609110clt,det,ThorKh00,special_teams,9,,,,,
player,201609110clt,det,ThorKh00,st_pct,27%,,,,,
player,201609110clt,det,RobiAS00,pos,DT,,,,,
player,201609110clt,det,RobiAS00,offense,0,,,,,
player,201609110clt,det,RobiAS00,off_pct,0%,,,,,
player,201609110clt,det,RobiAS00,defense,23,,,,,
player,201609110clt,det,RobiAS00,def_pct,33%,,,,,
player,201609110clt,det,RobiAS00,special_teams,1,,,,,
player,201609110clt,det,RobiAS00,st_pct,3%,,,,,
player,201609110clt,det,HydeKe01,pos,DE,,,,,
player,201609110clt,det,HydeKe01,offense,0,,,,,
player,201609110clt,det,HydeKe01,off_pct,0%,,,,,
player,201609110clt,det,HydeKe01,defense,22,,,,,
player,201609110clt,det,HydeKe01,def_pct,31%,,,,,
player,201609110clt,det,HydeKe01,special_teams,9,,,,,
player,201609110clt,det,HydeKe01,st_pct,27%,,,,,
player,201609110clt,det,VanNKy00,pos,LB,,,,,
player,201609110clt,det,VanNKy00,offense,0,,,,,
player,201609110clt,det,VanNKy00,off_pct,0%,,,,,
player,201609110clt,det,VanNKy00,defense,15,,,,,
player,201609110clt,det,VanNKy00,def_pct,21%,,,,,
player,201609110clt,det,VanNKy00,special_teams,27,,,,,
player,201609110clt,det,VanNKy00,st_pct,82%,,,,,
player,201609110clt,det,CopeBr00,pos,DE,,,,,
player,201609110clt,det,CopeBr00,offense,0,,,,,
player,201609110clt,det,CopeBr00,off_pct,0%,,,,,
player,201609110clt,det,CopeBr00,defense,7,,,,,
player,201609110clt,det,CopeBr00,def_pct,10%,,,,,
player,201609110clt,det,CopeBr00,special_teams,23,,,,,
player,201609110clt,det,CopeBr00,st_pct,70%,,,,,
player,201609110clt,det,CareDo00,pos,FS,,,,,
player,201609110clt,det,CareDo00,offense,0,,,,,
player,201609110clt,det,CareDo00,off_pct,0%,,,,,
player,201609110clt,det,CareDo00,defense,3,,,,,
player,201609110clt,det,CareDo00,def_pct,4%,,,,,
player,201609110clt,det,CareDo00,special_teams,27,,,,,
player,201609110clt,det,CareDo00,st_pct,82%,,,,,
player,201609110clt,det,KillMi00,pos,SS,,,,,
player,201609110clt,det,KillMi00,offense,0,,,,,
player,201609110clt,det,KillMi00,off_pct,0%,,,,,
player,201609110clt,det,KillMi00,defense,2,,,,,
player,201609110clt,det,KillMi00,def_pct,3%,,,,,
player,201609110clt,det,KillMi00,special_teams,22,,,,,
player,201609110clt,det,KillMi00,st_pct,67%,,,,,
player,201609110clt,det,WillAn01,pos,LB,,,,,
player,201609110clt,det,WillAn01,offense,0,,,,,
player,201609110clt,det,WillAn01,off_pct,0%,,,,,
player,201609110clt,det,WillAn01,defense,1,,,,,
player,201609110clt,det,WillAn01,def_pct,1%,,,,,
player,201609110clt,det,WillAn01,special_teams,22,,,,,
player,201609110clt,det,WillAn01,st_pct,67%,,,,,
player,201609110clt,det,BadeJo00,pos,CB,,,,,
player,201609110clt,det,BadeJo00,offense,0,,,,,
player,201609110clt,det,BadeJo00,off_pct,0%,,,,,
player,201609110clt,det,BadeJo00,defense,0,,,,,
player,201609110clt,det,BadeJo00,def_pct,0%,,,,,
player,201609110clt,det,BadeJo00,special_teams,22,,,,,
player,201609110clt,det,BadeJo00,st_pct,67%,,,,,
player,201609110clt,det,MartSa01,pos,P,,,,,
player,201609110clt,det,MartSa01,offense,0,,,,,
player,201609110clt,det,MartSa01,off_pct,0%,,,,,
player,201609110clt,det,MartSa01,defense,0,,,,,
player,201609110clt,det,MartSa01,def_pct,0%,,,,,
player,201609110clt,det,MartSa01,special_teams,17,,,,,
player,201609110clt,det,MartSa01,st_pct,52%,,,,,
player,201609110clt,det,BarnAd01,pos,CB,,,,,
player,201609110clt,det,BarnAd01,offense,0,,,,,
player,201609110clt,det,BarnAd01,off_pct,0%,,,,,
player,201609110clt,det,BarnAd01,defense,0,,,,,
player,201609110clt,det,BarnAd01,def_pct,0%,,,,,
player,201609110clt,det,BarnAd01,special_teams,11,,,,,
player,201609110clt,det,BarnAd01,st_pct,33%,,,,,
player,201609110clt,det,MuhlDo20,pos,LS,,,,,
player,201609110clt,det,MuhlDo20,offense,0,,,,,
player,201609110clt,det,MuhlDo20,off_pct,0%,,,,,
player,201609110clt,det,MuhlDo20,defense,0,,,,,
player,201609110clt,det,MuhlDo20,def_pct,0%,,,,,
player,201609110clt,det,MuhlDo20,special_teams,10,,,,,
player,201609110clt,det,MuhlDo20,st_pct,30%,,,,,
player,201609110clt,det,PratMa20,pos,K,,,,,
player,201609110clt,det,PratMa20,offense,0,,,,,
player,201609110clt,det,PratMa20,off_pct,0%,,,,,
player,201609110clt,det,PratMa20,defense,0,,,,,
player,201609110clt,det,PratMa20,def_pct,0%,,,,,
player,201609110clt,det,PratMa20,special_teams,6,,,,,
player,201609110clt,det,PratMa20,st_pct,18%,,,,,
