game,2016,10,20161113,201611130nor,den,"Denver Broncos",25,nor,"New Orleans Saints",23
player,201611130nor,nor,KrugPa99,tackles_loss,0,,,,,
player,201611130nor,nor,KrugPa99,qb_hits,1,,,,,
player,201611130nor,nor,KrugPa99,fumbles_rec,0,,,,,
player,201611130nor,nor,KrugPa99,fumbles_rec_yds,0,,,,,
player,201611130nor,nor,KrugPa99,fumbles_rec_td,0,,,,,
player,201611130nor,nor,KrugPa99,fumbles_forced,0,,,,,
player,201611130nor,nor,ByrdJa99,def_int,0,,,,,
player,201611130nor,nor,ByrdJa99,def_int_yds,0,,,,,
player,201611130nor,nor,ByrdJa99,def_int_td,0,,,,,
player,201611130nor,nor,ByrdJa99,def_int_long,0,,,,,
player,201611130nor,nor,ByrdJa99,pass_defended,0,,,,,
player,201611130nor,nor,ByrdJa99,sacks,0.0,,,,,
player,201611130nor,nor,ByrdJa99,tackles_combined,3,,,,,
player,201611130nor,nor,ByrdJa99,tackles_solo,3,,,,,
player,201611130nor,nor,ByrdJa99,tackles_assists,0,,,,,
player,201611130nor,nor,ByrdJa99,tackles_loss,0,,,,,
player,201611130nor,nor,ByrdJa99,qb_hits,0,,,,,
player,201611130nor,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201611130nor,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201611130nor,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201611130nor,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201611130nor,nor,BarrSa00,def_int,0,,,,,
player,201611130nor,nor,BarrSa00,def_int_yds,0,,,,,
player,201611130nor,nor,BarrSa00,def_int_td,0,,,,,
player,201611130nor,nor,BarrSa00,def_int_long,0,,,,,
player,201611130nor,nor,BarrSa00,pass_defended,0,,,,,
player,201611130nor,nor,BarrSa00,sacks,0.0,,,,,
player,201611130nor,nor,BarrSa00,tackles_combined,1,,,,,
player,201611130nor,nor,BarrSa00,tackles_solo,1,,,,,
player,201611130nor,nor,BarrSa00,tackles_assists,0,,,,,
player,201611130nor,nor,BarrSa00,tackles_loss,0,,,,,
player,201611130nor,nor,BarrSa00,qb_hits,0,,,,,
player,201611130nor,nor,BarrSa00,fumbles_rec,0,,,,,
player,201611130nor,nor,BarrSa00,fumbles_rec_yds,0,,,,,
player,201611130nor,nor,BarrSa00,fumbles_rec_td,0,,,,,
player,201611130nor,nor,BarrSa00,fumbles_forced,0,,,,,
player,201611130nor,nor,CrawKe02,def_int,0,,,,,
player,201611130nor,nor,CrawKe02,def_int_yds,0,,,,,
player,201611130nor,nor,CrawKe02,def_int_td,0,,,,,
player,201611130nor,nor,CrawKe02,def_int_long,0,,,,,
player,201611130nor,nor,CrawKe02,pass_defended,0,,,,,
player,201611130nor,nor,CrawKe02,sacks,0.0,,,,,
player,201611130nor,nor,CrawKe02,tackles_combined,1,,,,,
player,201611130nor,nor,CrawKe02,tackles_solo,1,,,,,
player,201611130nor,nor,CrawKe02,tackles_assists,0,,,,,
player,201611130nor,nor,CrawKe02,tackles_loss,0,,,,,
player,201611130nor,nor,CrawKe02,qb_hits,0,,,,,
player,201611130nor,nor,CrawKe02,fumbles_rec,0,,,,,
player,201611130nor,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201611130nor,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201611130nor,nor,CrawKe02,fumbles_forced,0,,,,,
player,201611130nor,nor,LampJa00,def_int,0,,,,,
player,201611130nor,nor,LampJa00,def_int_yds,0,,,,,
player,201611130nor,nor,LampJa00,def_int_td,0,,,,,
player,201611130nor,nor,LampJa00,def_int_long,0,,,,,
player,201611130nor,nor,LampJa00,pass_defended,0,,,,,
player,201611130nor,nor,LampJa00,sacks,0.0,,,,,
player,201611130nor,nor,LampJa00,tackles_combined,1,,,,,
player,201611130nor,nor,LampJa00,tackles_solo,1,,,,,
player,201611130nor,nor,LampJa00,tackles_assists,0,,,,,
player,201611130nor,nor,LampJa00,tackles_loss,0,,,,,
player,201611130nor,nor,LampJa00,qb_hits,0,,,,,
player,201611130nor,nor,LampJa00,fumbles_rec,0,,,,,
player,201611130nor,nor,LampJa00,fumbles_rec_yds,0,,,,,
player,201611130nor,nor,LampJa00,fumbles_rec_td,0,,,,,
player,201611130nor,nor,LampJa00,fumbles_forced,0,,,,,
player,201611130nor,nor,SneaWi00,def_int,0,,,,,
player,201611130nor,nor,SneaWi00,def_int_yds,,,,,,
player,201611130nor,nor,SneaWi00,def_int_td,0,,,,,
player,201611130nor,nor,SneaWi00,def_int_long,0,,,,,
player,201611130nor,nor,SneaWi00,pass_defended,0,,,,,
player,201611130nor,nor,SneaWi00,sacks,0.0,,,,,
player,201611130nor,nor,SneaWi00,tackles_combined,1,,,,,
player,201611130nor,nor,SneaWi00,tackles_solo,1,,,,,
player,201611130nor,nor,SneaWi00,tackles_assists,0,,,,,
player,201611130nor,nor,SneaWi00,tackles_loss,0,,,,,
player,201611130nor,nor,SneaWi00,qb_hits,0,,,,,
player,201611130nor,nor,SneaWi00,fumbles_rec,0,,,,,
player,201611130nor,nor,SneaWi00,fumbles_rec_yds,0,,,,,
player,201611130nor,nor,SneaWi00,fumbles_rec_td,0,,,,,
player,201611130nor,nor,SneaWi00,fumbles_forced,0,,,,,
player,201611130nor,nor,StupNa01,def_int,0,,,,,
player,201611130nor,nor,StupNa01,def_int_yds,0,,,,,
player,201611130nor,nor,StupNa01,def_int_td,0,,,,,
player,201611130nor,nor,StupNa01,def_int_long,0,,,,,
player,201611130nor,nor,StupNa01,pass_defended,0,,,,,
player,201611130nor,nor,StupNa01,sacks,0.0,,,,,
player,201611130nor,nor,StupNa01,tackles_combined,1,,,,,
player,201611130nor,nor,StupNa01,tackles_solo,0,,,,,
player,201611130nor,nor,StupNa01,tackles_assists,1,,,,,
player,201611130nor,nor,StupNa01,tackles_loss,0,,,,,
player,201611130nor,nor,StupNa01,qb_hits,0,,,,,
player,201611130nor,nor,StupNa01,fumbles_rec,0,,,,,
player,201611130nor,nor,StupNa01,fumbles_rec_yds,0,,,,,
player,201611130nor,nor,StupNa01,fumbles_rec_td,0,,,,,
player,201611130nor,nor,StupNa01,fumbles_forced,0,,,,,
player,201611130nor,nor,TappDa20,def_int,0,,,,,
player,201611130nor,nor,TappDa20,def_int_yds,0,,,,,
player,201611130nor,nor,TappDa20,def_int_td,0,,,,,
player,201611130nor,nor,TappDa20,def_int_long,0,,,,,
player,201611130nor,nor,TappDa20,pass_defended,0,,,,,
player,201611130nor,nor,TappDa20,sacks,0.0,,,,,
player,201611130nor,nor,TappDa20,tackles_combined,1,,,,,
player,201611130nor,nor,TappDa20,tackles_solo,1,,,,,
player,201611130nor,nor,TappDa20,tackles_assists,0,,,,,
player,201611130nor,nor,TappDa20,tackles_loss,0,,,,,
player,201611130nor,nor,TappDa20,qb_hits,2,,,,,
player,201611130nor,nor,TappDa20,fumbles_rec,0,,,,,
player,201611130nor,nor,TappDa20,fumbles_rec_yds,0,,,,,
player,201611130nor,nor,TappDa20,fumbles_rec_td,0,,,,,
player,201611130nor,nor,TappDa20,fumbles_forced,0,,,,,
player,201611130nor,den,NorwJo00,kick_ret,0,,,,,
player,201611130nor,den,NorwJo00,kick_ret_yds,0,,,,,
player,201611130nor,den,NorwJo00,kick_ret_yds_per_ret,,,,,,
player,201611130nor,den,NorwJo00,kick_ret_td,0,,,,,
player,201611130nor,den,NorwJo00,kick_ret_long,0,,,,,
player,201611130nor,den,NorwJo00,punt_ret,2,,,,,
player,201611130nor,den,NorwJo00,punt_ret_yds,17,,,,,
player,201611130nor,den,NorwJo00,punt_ret_yds_per_ret,8.5,,,,,
player,201611130nor,den,NorwJo00,punt_ret_td,0,,,,,
player,201611130nor,den,NorwJo00,punt_ret_long,17,,,,,
player,201611130nor,nor,ByrdJa99,kick_ret,0,,,,,
player,201611130nor,nor,ByrdJa99,kick_ret_yds,0,,,,,
player,201611130nor,nor,ByrdJa99,kick_ret_yds_per_ret,,,,,,
player,201611130nor,nor,ByrdJa99,kick_ret_td,0,,,,,
player,201611130nor,nor,ByrdJa99,kick_ret_long,0,,,,,
player,201611130nor,nor,ByrdJa99,punt_ret,1,,,,,
player,201611130nor,nor,ByrdJa99,punt_ret_yds,2,,,,,
player,201611130nor,nor,ByrdJa99,punt_ret_yds_per_ret,2.0,,,,,
player,201611130nor,nor,ByrdJa99,punt_ret_td,0,,,,,
player,201611130nor,nor,ByrdJa99,punt_ret_long,2,,,,,
player,201611130nor,nor,CookBr00,kick_ret,0,,,,,
player,201611130nor,nor,CookBr00,kick_ret_yds,0,,,,,
player,201611130nor,nor,CookBr00,kick_ret_yds_per_ret,,,,,,
player,201611130nor,nor,CookBr00,kick_ret_td,0,,,,,
player,201611130nor,nor,CookBr00,kick_ret_long,0,,,,,
player,201611130nor,nor,CookBr00,punt_ret,1,,,,,
player,201611130nor,nor,CookBr00,punt_ret_yds,2,,,,,
player,201611130nor,nor,CookBr00,punt_ret_yds_per_ret,2.0,,,,,
player,201611130nor,nor,CookBr00,punt_ret_td,0,,,,,
player,201611130nor,nor,CookBr00,punt_ret_long,2,,,,,
player,201611130nor,nor,HighTi00,kick_ret,2,,,,,
player,201611130nor,nor,HighTi00,kick_ret_yds,45,,,,,
player,201611130nor,nor,HighTi00,kick_ret_yds_per_ret,22.5,,,,,
player,201611130nor,nor,HighTi00,kick_ret_td,0,,,,,
player,201611130nor,nor,HighTi00,kick_ret_long,31,,,,,
player,201611130nor,nor,HighTi00,punt_ret,0,,,,,
player,201611130nor,nor,HighTi00,punt_ret_yds,0,,,,,
player,201611130nor,nor,HighTi00,punt_ret_yds_per_ret,,,,,,
player,201611130nor,nor,HighTi00,punt_ret_td,0,,,,,
player,201611130nor,nor,HighTi00,punt_ret_long,0,,,,,
player,201611130nor,den,McMaBr01,xpm,2,,,,,
player,201611130nor,den,McMaBr01,xpa,2,,,,,
player,201611130nor,den,McMaBr01,fgm,3,,,,,
player,201611130nor,den,McMaBr01,fga,4,,,,,
player,201611130nor,den,McMaBr01,punt,0,,,,,
player,201611130nor,den,McMaBr01,punt_yds,0,,,,,
player,201611130nor,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201611130nor,den,McMaBr01,punt_long,0,,,,,
player,201611130nor,den,DixoRi00,xpm,,,,,,
player,201611130nor,den,DixoRi00,xpa,,,,,,
player,201611130nor,den,DixoRi00,fgm,,,,,,
player,201611130nor,den,DixoRi00,fga,,,,,,
player,201611130nor,den,DixoRi00,punt,3,,,,,
player,201611130nor,den,DixoRi00,punt_yds,124,,,,,
player,201611130nor,den,DixoRi00,punt_yds_per_punt,41.3,,,,,
player,201611130nor,den,DixoRi00,punt_long,45,,,,,
player,201611130nor,nor,LutzWi00,xpm,2,,,,,
player,201611130nor,nor,LutzWi00,xpa,3,,,,,
player,201611130nor,nor,LutzWi00,fgm,1,,,,,
player,201611130nor,nor,LutzWi00,fga,1,,,,,
player,201611130nor,nor,LutzWi00,punt,0,,,,,
player,201611130nor,nor,LutzWi00,punt_yds,0,,,,,
player,201611130nor,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201611130nor,nor,LutzWi00,punt_long,0,,,,,
player,201611130nor,nor,MorsTh00,xpm,,,,,,
player,201611130nor,nor,MorsTh00,xpa,,,,,,
player,201611130nor,nor,MorsTh00,fgm,,,,,,
player,201611130nor,nor,MorsTh00,fga,,,,,,
player,201611130nor,nor,MorsTh00,punt,4,,,,,
player,201611130nor,nor,MorsTh00,punt_yds,163,,,,,
player,201611130nor,nor,MorsTh00,punt_yds_per_punt,40.8,,,,,
player,201611130nor,nor,MorsTh00,punt_long,50,,,,,
player,201611130nor,nor,EvanJa21,pos,G,,,,,
player,201611130nor,nor,EvanJa21,offense,51,,,,,
player,201611130nor,nor,EvanJa21,off_pct,100%,,,,,
player,201611130nor,nor,EvanJa21,defense,0,,,,,
player,201611130nor,nor,EvanJa21,def_pct,0%,,,,,
player,201611130nor,nor,EvanJa21,special_teams,4,,,,,
player,201611130nor,nor,EvanJa21,st_pct,15%,,,,,
player,201611130nor,nor,PeatAn00,pos,T,,,,,
player,201611130nor,nor,PeatAn00,offense,51,,,,,
player,201611130nor,nor,PeatAn00,off_pct,100%,,,,,
player,201611130nor,nor,PeatAn00,defense,0,,,,,
player,201611130nor,nor,PeatAn00,def_pct,0%,,,,,
player,201611130nor,nor,PeatAn00,special_teams,4,,,,,
player,201611130nor,nor,PeatAn00,st_pct,15%,,,,,
player,201611130nor,nor,UngeMa20,pos,C,,,,,
player,201611130nor,nor,UngeMa20,offense,51,,,,,
player,201611130nor,nor,UngeMa20,off_pct,100%,,,,,
player,201611130nor,nor,UngeMa20,defense,0,,,,,
player,201611130nor,nor,UngeMa20,def_pct,0%,,,,,
player,201611130nor,nor,UngeMa20,special_teams,4,,,,,
player,201611130nor,nor,UngeMa20,st_pct,15%,,,,,
player,201611130nor,nor,StriZa20,pos,T,,,,,
player,201611130nor,nor,StriZa20,offense,51,,,,,
player,201611130nor,nor,StriZa20,off_pct,100%,,,,,
player,201611130nor,nor,StriZa20,defense,0,,,,,
player,201611130nor,nor,StriZa20,def_pct,0%,,,,,
player,201611130nor,nor,StriZa20,special_teams,4,,,,,
player,201611130nor,nor,StriZa20,st_pct,15%,,,,,
player,201611130nor,nor,BreeDr00,pos,QB,,,,,
player,201611130nor,nor,BreeDr00,offense,51,,,,,
player,201611130nor,nor,BreeDr00,off_pct,100%,,,,,
player,201611130nor,nor,BreeDr00,defense,0,,,,,
player,201611130nor,nor,BreeDr00,def_pct,0%,,,,,
player,201611130nor,nor,BreeDr00,special_teams,0,,,,,
player,201611130nor,nor,BreeDr00,st_pct,0%,,,,,
player,201611130nor,nor,ThomMi05,pos,WR,,,,,
player,201611130nor,nor,ThomMi05,offense,44,,,,,
player,201611130nor,nor,ThomMi05,off_pct,86%,,,,,
player,201611130nor,nor,ThomMi05,defense,0,,,,,
player,201611130nor,nor,ThomMi05,def_pct,0%,,,,,
player,201611130nor,nor,ThomMi05,special_teams,1,,,,,
player,201611130nor,nor,ThomMi05,st_pct,4%,,,,,
player,201611130nor,nor,KeleSe00,pos,C,,,,,
player,201611130nor,nor,KeleSe00,offense,42,,,,,
player,201611130nor,nor,KeleSe00,off_pct,82%,,,,,
player,201611130nor,nor,KeleSe00,defense,0,,,,,
player,201611130nor,nor,KeleSe00,def_pct,0%,,,,,
player,201611130nor,nor,KeleSe00,special_teams,4,,,,,
player,201611130nor,nor,KeleSe00,st_pct,15%,,,,,
player,201611130nor,nor,CookBr00,pos,WR,,,,,
player,201611130nor,nor,CookBr00,offense,38,,,,,
player,201611130nor,nor,CookBr00,off_pct,75%,,,,,
player,201611130nor,nor,CookBr00,defense,0,,,,,
player,201611130nor,nor,CookBr00,def_pct,0%,,,,,
player,201611130nor,nor,CookBr00,special_teams,1,,,,,
player,201611130nor,nor,CookBr00,st_pct,4%,,,,,
player,201611130nor,nor,FleeCo00,pos,TE,,,,,
player,201611130nor,nor,FleeCo00,offense,32,,,,,
player,201611130nor,nor,FleeCo00,off_pct,63%,,,,,
player,201611130nor,nor,FleeCo00,defense,0,,,,,
player,201611130nor,nor,FleeCo00,def_pct,0%,,,,,
player,201611130nor,nor,FleeCo00,special_teams,0,,,,,
player,201611130nor,nor,FleeCo00,st_pct,0%,,,,,
player,201611130nor,nor,SneaWi00,pos,WR,,,,,
player,201611130nor,nor,SneaWi00,offense,30,,,,,
player,201611130nor,nor,SneaWi00,off_pct,59%,,,,,
player,201611130nor,nor,SneaWi00,defense,0,,,,,
player,201611130nor,nor,SneaWi00,def_pct,0%,,,,,
player,201611130nor,nor,SneaWi00,special_teams,1,,,,,
player,201611130nor,nor,SneaWi00,st_pct,4%,,,,,
player,201611130nor,nor,HillJo02,pos,TE,,,,,
player,201611130nor,nor,HillJo02,offense,26,,,,,
player,201611130nor,nor,HillJo02,off_pct,51%,,,,,
player,201611130nor,nor,HillJo02,defense,0,,,,,
player,201611130nor,nor,HillJo02,def_pct,0%,,,,,
player,201611130nor,nor,HillJo02,special_teams,20,,,,,
player,201611130nor,nor,HillJo02,st_pct,74%,,,,,
player,201611130nor,nor,IngrMa01,pos,RB,,,,,
player,201611130nor,nor,IngrMa01,offense,22,,,,,
player,201611130nor,nor,IngrMa01,off_pct,43%,,,,,
player,201611130nor,nor,IngrMa01,defense,0,,,,,
player,201611130nor,nor,IngrMa01,def_pct,0%,,,,,
player,201611130nor,nor,IngrMa01,special_teams,0,,,,,
player,201611130nor,nor,IngrMa01,st_pct,0%,,,,,
player,201611130nor,nor,ColeBr00,pos,WR,,,,,
player,201611130nor,nor,ColeBr00,offense,15,,,,,
player,201611130nor,nor,ColeBr00,off_pct,29%,,,,,
player,201611130nor,nor,ColeBr00,defense,0,,,,,
player,201611130nor,nor,ColeBr00,def_pct,0%,,,,,
player,201611130nor,nor,ColeBr00,special_teams,6,,,,,
player,201611130nor,nor,ColeBr00,st_pct,22%,,,,,
player,201611130nor,nor,PhilJo00,pos,TE,,,,,
player,201611130nor,nor,PhilJo00,offense,15,,,,,
player,201611130nor,nor,PhilJo00,off_pct,29%,,,,,
player,201611130nor,nor,PhilJo00,defense,0,,,,,
player,201611130nor,nor,PhilJo00,def_pct,0%,,,,,
player,201611130nor,nor,PhilJo00,special_teams,6,,,,,
player,201611130nor,nor,PhilJo00,st_pct,22%,,,,,
player,201611130nor,nor,HighTi00,pos,RB,,,,,
player,201611130nor,nor,HighTi00,offense,14,,,,,
player,201611130nor,nor,HighTi00,off_pct,27%,,,,,
player,201611130nor,nor,HighTi00,defense,0,,,,,
player,201611130nor,nor,HighTi00,def_pct,0%,,,,,
player,201611130nor,nor,HighTi00,special_teams,6,,,,,
player,201611130nor,nor,HighTi00,st_pct,22%,,,,,
player,201611130nor,nor,CadeTr00,pos,RB,,,,,
player,201611130nor,nor,CadeTr00,offense,10,,,,,
player,201611130nor,nor,CadeTr00,off_pct,20%,,,,,
player,201611130nor,nor,CadeTr00,defense,0,,,,,
player,201611130nor,nor,CadeTr00,def_pct,0%,,,,,
player,201611130nor,nor,CadeTr00,special_teams,15,,,,,
player,201611130nor,nor,CadeTr00,st_pct,56%,,,,,
player,201611130nor,nor,LeliTi00,pos,G,,,,,
player,201611130nor,nor,LeliTi00,offense,9,,,,,
player,201611130nor,nor,LeliTi00,off_pct,18%,,,,,
player,201611130nor,nor,LeliTi00,defense,0,,,,,
player,201611130nor,nor,LeliTi00,def_pct,0%,,,,,
player,201611130nor,nor,LeliTi00,special_teams,10,,,,,
player,201611130nor,nor,LeliTi00,st_pct,37%,,,,,
player,201611130nor,nor,KuhnJo00,pos,FB,,,,,
player,201611130nor,nor,KuhnJo00,offense,9,,,,,
player,201611130nor,nor,KuhnJo00,off_pct,18%,,,,,
player,201611130nor,nor,KuhnJo00,defense,0,,,,,
player,201611130nor,nor,KuhnJo00,def_pct,0%,,,,,
player,201611130nor,nor,KuhnJo00,special_teams,6,,,,,
player,201611130nor,nor,KuhnJo00,st_pct,22%,,,,,
player,201611130nor,nor,VaccKe00,pos,SS,,,,,
player,201611130nor,nor,VaccKe00,offense,0,,,,,
player,201611130nor,nor,VaccKe00,off_pct,0%,,,,,
player,201611130nor,nor,VaccKe00,defense,83,,,,,
player,201611130nor,nor,VaccKe00,def_pct,100%,,,,,
player,201611130nor,nor,VaccKe00,special_teams,12,,,,,
player,201611130nor,nor,VaccKe00,st_pct,44%,,,,,
player,201611130nor,nor,RobeCr00,pos,LB,,,,,
player,201611130nor,nor,RobeCr00,offense,0,,,,,
player,201611130nor,nor,RobeCr00,off_pct,0%,,,,,
player,201611130nor,nor,RobeCr00,defense,83,,,,,
player,201611130nor,nor,RobeCr00,def_pct,100%,,,,,
player,201611130nor,nor,RobeCr00,special_teams,12,,,,,
player,201611130nor,nor,RobeCr00,st_pct,44%,,,,,
player,201611130nor,nor,BellVo00,pos,FS,,,,,
player,201611130nor,nor,BellVo00,offense,0,,,,,
player,201611130nor,nor,BellVo00,off_pct,0%,,,,,
player,201611130nor,nor,BellVo00,defense,83,,,,,
player,201611130nor,nor,BellVo00,def_pct,100%,,,,,
player,201611130nor,nor,BellVo00,special_teams,11,,,,,
player,201611130nor,nor,BellVo00,st_pct,41%,,,,,
player,201611130nor,nor,MoorSt00,pos,CB,,,,,
player,201611130nor,nor,MoorSt00,offense,0,,,,,
player,201611130nor,nor,MoorSt00,off_pct,0%,,,,,
player,201611130nor,nor,MoorSt00,defense,83,,,,,
player,201611130nor,nor,MoorSt00,def_pct,100%,,,,,
player,201611130nor,nor,MoorSt00,special_teams,1,,,,,
player,201611130nor,nor,MoorSt00,st_pct,4%,,,,,
player,201611130nor,nor,JordCa00,pos,DE,,,,,
player,201611130nor,nor,JordCa00,offense,0,,,,,
player,201611130nor,nor,JordCa00,off_pct,0%,,,,,
player,201611130nor,nor,JordCa00,defense,78,,,,,
player,201611130nor,nor,JordCa00,def_pct,94%,,,,,
player,201611130nor,nor,JordCa00,special_teams,7,,,,,
player,201611130nor,nor,JordCa00,st_pct,26%,,,,,
player,201611130nor,nor,BreaDe00,pos,CB,,,,,
player,201611130nor,nor,BreaDe00,offense,0,,,,,
player,201611130nor,nor,BreaDe00,off_pct,0%,,,,,
player,201611130nor,nor,BreaDe00,defense,77,,,,,
player,201611130nor,nor,BreaDe00,def_pct,93%,,,,,
player,201611130nor,nor,BreaDe00,special_teams,0,,,,,
player,201611130nor,nor,BreaDe00,st_pct,0%,,,,,
player,201611130nor,nor,ElleDa99,pos,LB,,,,,
player,201611130nor,nor,ElleDa99,offense,0,,,,,
player,201611130nor,nor,ElleDa99,off_pct,0%,,,,,
player,201611130nor,nor,ElleDa99,defense,65,,,,,
player,201611130nor,nor,ElleDa99,def_pct,78%,,,,,
player,201611130nor,nor,ElleDa99,special_teams,7,,,,,
player,201611130nor,nor,ElleDa99,st_pct,26%,,,,,
player,201611130nor,nor,KrugPa99,pos,DE,,,,,
player,201611130nor,nor,KrugPa99,offense,0,,,,,
player,201611130nor,nor,KrugPa99,off_pct,0%,,,,,
player,201611130nor,nor,KrugPa99,defense,65,,,,,
player,201611130nor,nor,KrugPa99,def_pct,78%,,,,,
player,201611130nor,nor,KrugPa99,special_teams,7,,,,,
player,201611130nor,nor,KrugPa99,st_pct,26%,,,,,
player,201611130nor,nor,ByrdJa99,pos,FS,,,,,
player,201611130nor,nor,ByrdJa99,offense,0,,,,,
player,201611130nor,nor,ByrdJa99,off_pct,0%,,,,,
player,201611130nor,nor,ByrdJa99,defense,62,,,,,
player,201611130nor,nor,ByrdJa99,def_pct,75%,,,,,
player,201611130nor,nor,ByrdJa99,special_teams,8,,,,,
player,201611130nor,nor,ByrdJa99,st_pct,30%,,,,,
player,201611130nor,nor,FairNi00,pos,DT,,,,,
player,201611130nor,nor,FairNi00,offense,0,,,,,
player,201611130nor,nor,FairNi00,off_pct,0%,,,,,
player,201611130nor,nor,FairNi00,defense,61,,,,,
player,201611130nor,nor,FairNi00,def_pct,73%,,,,,
player,201611130nor,nor,FairNi00,special_teams,0,,,,,
player,201611130nor,nor,FairNi00,st_pct,0%,,,,,
player,201611130nor,nor,RankSh00,pos,DT,,,,,
player,201611130nor,nor,RankSh00,offense,0,,,,,
player,201611130nor,nor,RankSh00,off_pct,0%,,,,,
player,201611130nor,nor,RankSh00,defense,48,,,,,
player,201611130nor,nor,RankSh00,def_pct,58%,,,,,
player,201611130nor,nor,RankSh00,special_teams,0,,,,,
player,201611130nor,nor,RankSh00,st_pct,0%,,,,,
player,201611130nor,nor,DaviTy01,pos,DT,,,,,
player,201611130nor,nor,DaviTy01,offense,0,,,,,
player,201611130nor,nor,DaviTy01,off_pct,0%,,,,,
player,201611130nor,nor,DaviTy01,defense,43,,,,,
player,201611130nor,nor,DaviTy01,def_pct,52%,,,,,
player,201611130nor,nor,DaviTy01,special_teams,7,,,,,
player,201611130nor,nor,DaviTy01,st_pct,26%,,,,,
player,201611130nor,nor,WebbBW00,pos,CB,,,,,
player,201611130nor,nor,WebbBW00,offense,0,,,,,
player,201611130nor,nor,WebbBW00,off_pct,0%,,,,,
player,201611130nor,nor,WebbBW00,defense,24,,,,,
player,201611130nor,nor,WebbBW00,def_pct,29%,,,,,
player,201611130nor,nor,WebbBW00,special_teams,1,,,,,
player,201611130nor,nor,WebbBW00,st_pct,4%,,,,,
player,201611130nor,nor,TappDa20,pos,DE,,,,,
player,201611130nor,nor,TappDa20,offense,0,,,,,
player,201611130nor,nor,TappDa20,off_pct,0%,,,,,
player,201611130nor,nor,TappDa20,defense,20,,,,,
player,201611130nor,nor,TappDa20,def_pct,24%,,,,,
player,201611130nor,nor,TappDa20,special_teams,7,,,,,
player,201611130nor,nor,TappDa20,st_pct,26%,,,,,
player,201611130nor,nor,StupNa01,pos,LB,,,,,
player,201611130nor,nor,StupNa01,offense,0,,,,,
player,201611130nor,nor,StupNa01,off_pct,0%,,,,,
player,201611130nor,nor,StupNa01,defense,18,,,,,
player,201611130nor,nor,StupNa01,def_pct,22%,,,,,
player,201611130nor,nor,StupNa01,special_teams,23,,,,,
player,201611130nor,nor,StupNa01,st_pct,85%,,,,,
player,201611130nor,nor,OnyeDa00,pos,DE,,,,,
player,201611130nor,nor,OnyeDa00,offense,0,,,,,
player,201611130nor,nor,OnyeDa00,off_pct,0%,,,,,
player,201611130nor,nor,OnyeDa00,defense,14,,,,,
player,201611130nor,nor,OnyeDa00,def_pct,17%,,,,,
player,201611130nor,nor,OnyeDa00,special_teams,0,,,,,
player,201611130nor,nor,OnyeDa00,st_pct,0%,,,,,
player,201611130nor,nor,EdebKa00,pos,DE,,,,,
player,201611130nor,nor,EdebKa00,offense,0,,,,,
player,201611130nor,nor,EdebKa00,off_pct,0%,,,,,
player,201611130nor,nor,EdebKa00,defense,4,,,,,
player,201611130nor,nor,EdebKa00,def_pct,5%,,,,,
player,201611130nor,nor,EdebKa00,special_teams,9,,,,,
player,201611130nor,nor,EdebKa00,st_pct,33%,,,,,
player,201611130nor,nor,CrawKe02,pos,CB,,,,,
player,201611130nor,nor,CrawKe02,offense,0,,,,,
player,201611130nor,nor,CrawKe02,off_pct,0%,,,,,
player,201611130nor,nor,CrawKe02,defense,2,,,,,
player,201611130nor,nor,CrawKe02,def_pct,2%,,,,,
player,201611130nor,nor,CrawKe02,special_teams,16,,,,,
player,201611130nor,nor,CrawKe02,st_pct,59%,,,,,
player,201611130nor,nor,BarrSa00,pos,LB,,,,,
player,201611130nor,nor,BarrSa00,offense,0,,,,,
player,201611130nor,nor,BarrSa00,off_pct,0%,,,,,
player,201611130nor,nor,BarrSa00,defense,0,,,,,
player,201611130nor,nor,BarrSa00,def_pct,0%,,,,,
player,201611130nor,nor,BarrSa00,special_teams,15,,,,,
player,201611130nor,nor,BarrSa00,st_pct,56%,,,,,
player,201611130nor,nor,KeoxSh00,pos,SS,,,,,
player,201611130nor,nor,KeoxSh00,offense,0,,,,,
player,201611130nor,nor,KeoxSh00,off_pct,0%,,,,,
player,201611130nor,nor,KeoxSh00,defense,0,,,,,
player,201611130nor,nor,KeoxSh00,def_pct,0%,,,,,
player,201611130nor,nor,KeoxSh00,special_teams,15,,,,,
player,201611130nor,nor,KeoxSh00,st_pct,56%,,,,,
player,201611130nor,nor,LampJa00,pos,WR,,,,,
player,201611130nor,nor,LampJa00,offense,0,,,,,
player,201611130nor,nor,LampJa00,off_pct,0%,,,,,
player,201611130nor,nor,LampJa00,defense,0,,,,,
player,201611130nor,nor,LampJa00,def_pct,0%,,,,,
player,201611130nor,nor,LampJa00,special_teams,15,,,,,
player,201611130nor,nor,LampJa00,st_pct,56%,,,,,
player,201611130nor,nor,MorsTh00,pos,P,,,,,
player,201611130nor,nor,MorsTh00,offense,0,,,,,
