game,2016,10,20161113,201611130car,kan,"Kansas City Chiefs",20,car,"Carolina Panthers",17
player,201611130car,car,GanoGr44,tackles_assists,0,,,,,
player,201611130car,car,GanoGr44,tackles_loss,0,,,,,
player,201611130car,car,GanoGr44,qb_hits,0,,,,,
player,201611130car,car,GanoGr44,fumbles_rec,0,,,,,
player,201611130car,car,GanoGr44,fumbles_rec_yds,0,,,,,
player,201611130car,car,GanoGr44,fumbles_rec_td,0,,,,,
player,201611130car,car,GanoGr44,fumbles_forced,0,,,,,
player,201611130car,car,MayoDa00,def_int,0,,,,,
player,201611130car,car,MayoDa00,def_int_yds,0,,,,,
player,201611130car,car,MayoDa00,def_int_td,0,,,,,
player,201611130car,car,MayoDa00,def_int_long,0,,,,,
player,201611130car,car,MayoDa00,pass_defended,0,,,,,
player,201611130car,car,MayoDa00,sacks,0.0,,,,,
player,201611130car,car,MayoDa00,tackles_combined,1,,,,,
player,201611130car,car,MayoDa00,tackles_solo,0,,,,,
player,201611130car,car,MayoDa00,tackles_assists,1,,,,,
player,201611130car,car,MayoDa00,tackles_loss,0,,,,,
player,201611130car,car,MayoDa00,qb_hits,0,,,,,
player,201611130car,car,MayoDa00,fumbles_rec,0,,,,,
player,201611130car,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201611130car,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201611130car,car,MayoDa00,fumbles_forced,0,,,,,
player,201611130car,car,SancZa00,def_int,0,,,,,
player,201611130car,car,SancZa00,def_int_yds,0,,,,,
player,201611130car,car,SancZa00,def_int_td,0,,,,,
player,201611130car,car,SancZa00,def_int_long,0,,,,,
player,201611130car,car,SancZa00,pass_defended,0,,,,,
player,201611130car,car,SancZa00,sacks,0.0,,,,,
player,201611130car,car,SancZa00,tackles_combined,1,,,,,
player,201611130car,car,SancZa00,tackles_solo,1,,,,,
player,201611130car,car,SancZa00,tackles_assists,0,,,,,
player,201611130car,car,SancZa00,tackles_loss,0,,,,,
player,201611130car,car,SancZa00,qb_hits,0,,,,,
player,201611130car,car,SancZa00,fumbles_rec,0,,,,,
player,201611130car,car,SancZa00,fumbles_rec_yds,0,,,,,
player,201611130car,car,SancZa00,fumbles_rec_td,0,,,,,
player,201611130car,car,SancZa00,fumbles_forced,0,,,,,
player,201611130car,car,SoliPa99,def_int,0,,,,,
player,201611130car,car,SoliPa99,def_int_yds,0,,,,,
player,201611130car,car,SoliPa99,def_int_td,0,,,,,
player,201611130car,car,SoliPa99,def_int_long,0,,,,,
player,201611130car,car,SoliPa99,pass_defended,0,,,,,
player,201611130car,car,SoliPa99,sacks,0.0,,,,,
player,201611130car,car,SoliPa99,tackles_combined,1,,,,,
player,201611130car,car,SoliPa99,tackles_solo,0,,,,,
player,201611130car,car,SoliPa99,tackles_assists,1,,,,,
player,201611130car,car,SoliPa99,tackles_loss,0,,,,,
player,201611130car,car,SoliPa99,qb_hits,0,,,,,
player,201611130car,car,SoliPa99,fumbles_rec,0,,,,,
player,201611130car,car,SoliPa99,fumbles_rec_yds,0,,,,,
player,201611130car,car,SoliPa99,fumbles_rec_td,0,,,,,
player,201611130car,car,SoliPa99,fumbles_forced,0,,,,,
player,201611130car,kan,HillTy00,kick_ret,0,,,,,
player,201611130car,kan,HillTy00,kick_ret_yds,0,,,,,
player,201611130car,kan,HillTy00,kick_ret_yds_per_ret,,,,,,
player,201611130car,kan,HillTy00,kick_ret_td,0,,,,,
player,201611130car,kan,HillTy00,kick_ret_long,0,,,,,
player,201611130car,kan,HillTy00,punt_ret,3,,,,,
player,201611130car,kan,HillTy00,punt_ret_yds,27,,,,,
player,201611130car,kan,HillTy00,punt_ret_yds_per_ret,9.0,,,,,
player,201611130car,kan,HillTy00,punt_ret_td,0,,,,,
player,201611130car,kan,HillTy00,punt_ret_long,21,,,,,
player,201611130car,kan,DaviKn00,kick_ret,1,,,,,
player,201611130car,kan,DaviKn00,kick_ret_yds,21,,,,,
player,201611130car,kan,DaviKn00,kick_ret_yds_per_ret,21.0,,,,,
player,201611130car,kan,DaviKn00,kick_ret_td,0,,,,,
player,201611130car,kan,DaviKn00,kick_ret_long,21,,,,,
player,201611130car,kan,DaviKn00,punt_ret,0,,,,,
player,201611130car,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201611130car,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201611130car,kan,DaviKn00,punt_ret_td,0,,,,,
player,201611130car,kan,DaviKn00,punt_ret_long,0,,,,,
player,201611130car,car,GinnTe00,kick_ret,0,,,,,
player,201611130car,car,GinnTe00,kick_ret_yds,0,,,,,
player,201611130car,car,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201611130car,car,GinnTe00,kick_ret_td,0,,,,,
player,201611130car,car,GinnTe00,kick_ret_long,0,,,,,
player,201611130car,car,GinnTe00,punt_ret,1,,,,,
player,201611130car,car,GinnTe00,punt_ret_yds,9,,,,,
player,201611130car,car,GinnTe00,punt_ret_yds_per_ret,9.0,,,,,
player,201611130car,car,GinnTe00,punt_ret_td,0,,,,,
player,201611130car,car,GinnTe00,punt_ret_long,9,,,,,
player,201611130car,car,WhitFo00,kick_ret,2,,,,,
player,201611130car,car,WhitFo00,kick_ret_yds,41,,,,,
player,201611130car,car,WhitFo00,kick_ret_yds_per_ret,20.5,,,,,
player,201611130car,car,WhitFo00,kick_ret_td,0,,,,,
player,201611130car,car,WhitFo00,kick_ret_long,23,,,,,
player,201611130car,car,WhitFo00,punt_ret,0,,,,,
player,201611130car,car,WhitFo00,punt_ret_yds,0,,,,,
player,201611130car,car,WhitFo00,punt_ret_yds_per_ret,,,,,,
player,201611130car,car,WhitFo00,punt_ret_td,0,,,,,
player,201611130car,car,WhitFo00,punt_ret_long,0,,,,,
player,201611130car,kan,ColqDu20,xpm,,,,,,
player,201611130car,kan,ColqDu20,xpa,,,,,,
player,201611130car,kan,ColqDu20,fgm,,,,,,
player,201611130car,kan,ColqDu20,fga,,,,,,
player,201611130car,kan,ColqDu20,punt,5,,,,,
player,201611130car,kan,ColqDu20,punt_yds,245,,,,,
player,201611130car,kan,ColqDu20,punt_yds_per_punt,49.0,,,,,
player,201611130car,kan,ColqDu20,punt_long,64,,,,,
player,201611130car,kan,SantCa01,xpm,,,,,,
player,201611130car,kan,SantCa01,xpa,,,,,,
player,201611130car,kan,SantCa01,fgm,4,,,,,
player,201611130car,kan,SantCa01,fga,4,,,,,
player,201611130car,kan,SantCa01,punt,0,,,,,
player,201611130car,kan,SantCa01,punt_yds,0,,,,,
player,201611130car,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201611130car,kan,SantCa01,punt_long,0,,,,,
player,201611130car,car,GanoGr44,xpm,2,,,,,
player,201611130car,car,GanoGr44,xpa,2,,,,,
player,201611130car,car,GanoGr44,fgm,1,,,,,
player,201611130car,car,GanoGr44,fga,1,,,,,
player,201611130car,car,GanoGr44,punt,4,,,,,
player,201611130car,car,GanoGr44,punt_yds,180,,,,,
player,201611130car,car,GanoGr44,punt_yds_per_punt,45.0,,,,,
player,201611130car,car,GanoGr44,punt_long,54,,,,,
player,201611130car,car,LeexAn20,xpm,,,,,,
player,201611130car,car,LeexAn20,xpa,,,,,,
player,201611130car,car,LeexAn20,fgm,,,,,,
player,201611130car,car,LeexAn20,fga,,,,,,
player,201611130car,car,LeexAn20,punt,1,,,,,
player,201611130car,car,LeexAn20,punt_yds,43,,,,,
player,201611130car,car,LeexAn20,punt_yds_per_punt,43.0,,,,,
player,201611130car,car,LeexAn20,punt_long,43,,,,,
player,201611130car,car,TurnTr01,pos,G,,,,,
player,201611130car,car,TurnTr01,offense,73,,,,,
player,201611130car,car,TurnTr01,off_pct,100%,,,,,
player,201611130car,car,TurnTr01,defense,0,,,,,
player,201611130car,car,TurnTr01,def_pct,0%,,,,,
player,201611130car,car,TurnTr01,special_teams,3,,,,,
player,201611130car,car,TurnTr01,st_pct,12%,,,,,
player,201611130car,car,RemmMi00,pos,T,,,,,
player,201611130car,car,RemmMi00,offense,73,,,,,
player,201611130car,car,RemmMi00,off_pct,100%,,,,,
player,201611130car,car,RemmMi00,defense,0,,,,,
player,201611130car,car,RemmMi00,def_pct,0%,,,,,
player,201611130car,car,RemmMi00,special_teams,3,,,,,
player,201611130car,car,RemmMi00,st_pct,12%,,,,,
player,201611130car,car,NorwAn01,pos,G,,,,,
player,201611130car,car,NorwAn01,offense,73,,,,,
player,201611130car,car,NorwAn01,off_pct,100%,,,,,
player,201611130car,car,NorwAn01,defense,0,,,,,
player,201611130car,car,NorwAn01,def_pct,0%,,,,,
player,201611130car,car,NorwAn01,special_teams,3,,,,,
player,201611130car,car,NorwAn01,st_pct,12%,,,,,
player,201611130car,car,WillDa06,pos,T,,,,,
player,201611130car,car,WillDa06,offense,73,,,,,
player,201611130car,car,WillDa06,off_pct,100%,,,,,
player,201611130car,car,WillDa06,defense,0,,,,,
player,201611130car,car,WillDa06,def_pct,0%,,,,,
player,201611130car,car,WillDa06,special_teams,3,,,,,
player,201611130car,car,WillDa06,st_pct,12%,,,,,
player,201611130car,car,GradGi00,pos,C,,,,,
player,201611130car,car,GradGi00,offense,73,,,,,
player,201611130car,car,GradGi00,off_pct,100%,,,,,
player,201611130car,car,GradGi00,defense,0,,,,,
player,201611130car,car,GradGi00,def_pct,0%,,,,,
player,201611130car,car,GradGi00,special_teams,0,,,,,
player,201611130car,car,GradGi00,st_pct,0%,,,,,
player,201611130car,car,NewtCa00,pos,QB,,,,,
player,201611130car,car,NewtCa00,offense,73,,,,,
player,201611130car,car,NewtCa00,off_pct,100%,,,,,
player,201611130car,car,NewtCa00,defense,0,,,,,
player,201611130car,car,NewtCa00,def_pct,0%,,,,,
player,201611130car,car,NewtCa00,special_teams,0,,,,,
player,201611130car,car,NewtCa00,st_pct,0%,,,,,
player,201611130car,car,OlseGr00,pos,TE,,,,,
player,201611130car,car,OlseGr00,offense,73,,,,,
player,201611130car,car,OlseGr00,off_pct,100%,,,,,
player,201611130car,car,OlseGr00,defense,0,,,,,
player,201611130car,car,OlseGr00,def_pct,0%,,,,,
player,201611130car,car,OlseGr00,special_teams,0,,,,,
player,201611130car,car,OlseGr00,st_pct,0%,,,,,
player,201611130car,car,BenjKe00,pos,WR,,,,,
player,201611130car,car,BenjKe00,offense,58,,,,,
player,201611130car,car,BenjKe00,off_pct,79%,,,,,
player,201611130car,car,BenjKe00,defense,0,,,,,
player,201611130car,car,BenjKe00,def_pct,0%,,,,,
player,201611130car,car,BenjKe00,special_teams,0,,,,,
player,201611130car,car,BenjKe00,st_pct,0%,,,,,
player,201611130car,car,GinnTe00,pos,WR,,,,,
player,201611130car,car,GinnTe00,offense,53,,,,,
player,201611130car,car,GinnTe00,off_pct,73%,,,,,
player,201611130car,car,GinnTe00,defense,0,,,,,
player,201611130car,car,GinnTe00,def_pct,0%,,,,,
player,201611130car,car,GinnTe00,special_teams,5,,,,,
player,201611130car,car,GinnTe00,st_pct,19%,,,,,
player,201611130car,car,StewJo00,pos,RB,,,,,
player,201611130car,car,StewJo00,offense,53,,,,,
player,201611130car,car,StewJo00,off_pct,73%,,,,,
player,201611130car,car,StewJo00,defense,0,,,,,
player,201611130car,car,StewJo00,def_pct,0%,,,,,
player,201611130car,car,StewJo00,special_teams,0,,,,,
player,201611130car,car,StewJo00,st_pct,0%,,,,,
player,201611130car,car,BrowPh00,pos,WR,,,,,
player,201611130car,car,BrowPh00,offense,35,,,,,
player,201611130car,car,BrowPh00,off_pct,48%,,,,,
player,201611130car,car,BrowPh00,defense,0,,,,,
player,201611130car,car,BrowPh00,def_pct,0%,,,,,
player,201611130car,car,BrowPh00,special_teams,9,,,,,
player,201611130car,car,BrowPh00,st_pct,35%,,,,,
player,201611130car,car,DickEd00,pos,TE,,,,,
player,201611130car,car,DickEd00,offense,33,,,,,
player,201611130car,car,DickEd00,off_pct,45%,,,,,
player,201611130car,car,DickEd00,defense,0,,,,,
player,201611130car,car,DickEd00,def_pct,0%,,,,,
player,201611130car,car,DickEd00,special_teams,8,,,,,
player,201611130car,car,DickEd00,st_pct,31%,,,,,
player,201611130car,car,FuncDe00,pos,WR,,,,,
player,201611130car,car,FuncDe00,offense,29,,,,,
player,201611130car,car,FuncDe00,off_pct,40%,,,,,
player,201611130car,car,FuncDe00,defense,0,,,,,
player,201611130car,car,FuncDe00,def_pct,0%,,,,,
player,201611130car,car,FuncDe00,special_teams,0,,,,,
player,201611130car,car,FuncDe00,st_pct,0%,,,,,
player,201611130car,car,TolbMi00,pos,FB,,,,,
player,201611130car,car,TolbMi00,offense,14,,,,,
player,201611130car,car,TolbMi00,off_pct,19%,,,,,
player,201611130car,car,TolbMi00,defense,0,,,,,
player,201611130car,car,TolbMi00,def_pct,0%,,,,,
player,201611130car,car,TolbMi00,special_teams,9,,,,,
player,201611130car,car,TolbMi00,st_pct,35%,,,,,
player,201611130car,car,WhitFo00,pos,RB,,,,,
player,201611130car,car,WhitFo00,offense,13,,,,,
player,201611130car,car,WhitFo00,off_pct,18%,,,,,
player,201611130car,car,WhitFo00,defense,0,,,,,
player,201611130car,car,WhitFo00,def_pct,0%,,,,,
player,201611130car,car,WhitFo00,special_teams,14,,,,,
player,201611130car,car,WhitFo00,st_pct,54%,,,,,
player,201611130car,car,ScotCh23,pos,G,,,,,
player,201611130car,car,ScotCh23,offense,3,,,,,
player,201611130car,car,ScotCh23,off_pct,4%,,,,,
player,201611130car,car,ScotCh23,defense,0,,,,,
player,201611130car,car,ScotCh23,def_pct,0%,,,,,
player,201611130car,car,ScotCh23,special_teams,3,,,,,
player,201611130car,car,ScotCh23,st_pct,12%,,,,,
player,201611130car,car,BersBr00,pos,WR,,,,,
player,201611130car,car,BersBr00,offense,1,,,,,
player,201611130car,car,BersBr00,off_pct,1%,,,,,
player,201611130car,car,BersBr00,defense,0,,,,,
player,201611130car,car,BersBr00,def_pct,0%,,,,,
player,201611130car,car,BersBr00,special_teams,15,,,,,
player,201611130car,car,BersBr00,st_pct,58%,,,,,
player,201611130car,car,WorlDa00,pos,CB,,,,,
player,201611130car,car,WorlDa00,offense,0,,,,,
player,201611130car,car,WorlDa00,off_pct,0%,,,,,
player,201611130car,car,WorlDa00,defense,64,,,,,
player,201611130car,car,WorlDa00,def_pct,100%,,,,,
player,201611130car,car,WorlDa00,special_teams,9,,,,,
player,201611130car,car,WorlDa00,st_pct,35%,,,,,
player,201611130car,car,ColeKu99,pos,SS,,,,,
player,201611130car,car,ColeKu99,offense,0,,,,,
player,201611130car,car,ColeKu99,off_pct,0%,,,,,
player,201611130car,car,ColeKu99,defense,64,,,,,
player,201611130car,car,ColeKu99,def_pct,100%,,,,,
player,201611130car,car,ColeKu99,special_teams,9,,,,,
player,201611130car,car,ColeKu99,st_pct,35%,,,,,
player,201611130car,car,KuecLu00,pos,LB,,,,,
player,201611130car,car,KuecLu00,offense,0,,,,,
player,201611130car,car,KuecLu00,off_pct,0%,,,,,
player,201611130car,car,KuecLu00,defense,64,,,,,
player,201611130car,car,KuecLu00,def_pct,100%,,,,,
player,201611130car,car,KuecLu00,special_teams,6,,,,,
player,201611130car,car,KuecLu00,st_pct,23%,,,,,
player,201611130car,car,BradJa00,pos,CB,,,,,
player,201611130car,car,BradJa00,offense,0,,,,,
player,201611130car,car,BradJa00,off_pct,0%,,,,,
player,201611130car,car,BradJa00,defense,64,,,,,
player,201611130car,car,BradJa00,def_pct,100%,,,,,
player,201611130car,car,BradJa00,special_teams,4,,,,,
player,201611130car,car,BradJa00,st_pct,15%,,,,,
player,201611130car,car,DaviTh20,pos,LB,,,,,
player,201611130car,car,DaviTh20,offense,0,,,,,
player,201611130car,car,DaviTh20,off_pct,0%,,,,,
player,201611130car,car,DaviTh20,defense,64,,,,,
player,201611130car,car,DaviTh20,def_pct,100%,,,,,
player,201611130car,car,DaviTh20,special_teams,4,,,,,
player,201611130car,car,DaviTh20,st_pct,15%,,,,,
player,201611130car,car,BostTr00,pos,FS,,,,,
player,201611130car,car,BostTr00,offense,0,,,,,
player,201611130car,car,BostTr00,off_pct,0%,,,,,
player,201611130car,car,BostTr00,defense,49,,,,,
player,201611130car,car,BostTr00,def_pct,77%,,,,,
player,201611130car,car,BostTr00,special_teams,6,,,,,
player,201611130car,car,BostTr00,st_pct,23%,,,,,
player,201611130car,car,ShorKa00,pos,DT,,,,,
player,201611130car,car,ShorKa00,offense,0,,,,,
player,201611130car,car,ShorKa00,off_pct,0%,,,,,
player,201611130car,car,ShorKa00,defense,49,,,,,
player,201611130car,car,ShorKa00,def_pct,77%,,,,,
player,201611130car,car,ShorKa00,special_teams,6,,,,,
player,201611130car,car,ShorKa00,st_pct,23%,,,,,
player,201611130car,car,JohnCh98,pos,DE,,,,,
player,201611130car,car,JohnCh98,offense,0,,,,,
player,201611130car,car,JohnCh98,off_pct,0%,,,,,
player,201611130car,car,JohnCh98,defense,49,,,,,
player,201611130car,car,JohnCh98,def_pct,77%,,,,,
player,201611130car,car,JohnCh98,special_teams,2,,,,,
player,201611130car,car,JohnCh98,st_pct,8%,,,,,
player,201611130car,car,JohnLe03,pos,CB,,,,,
player,201611130car,car,JohnLe03,offense,0,,,,,
player,201611130car,car,JohnLe03,off_pct,0%,,,,,
player,201611130car,car,JohnLe03,defense,45,,,,,
player,201611130car,car,JohnLe03,def_pct,70%,,,,,
player,201611130car,car,JohnLe03,special_teams,5,,,,,
player,201611130car,car,JohnLe03,st_pct,19%,,,,,
player,201611130car,car,AddiMa00,pos,DE,,,,,
player,201611130car,car,AddiMa00,offense,0,,,,,
player,201611130car,car,AddiMa00,off_pct,0%,,,,,
player,201611130car,car,AddiMa00,defense,41,,,,,
player,201611130car,car,AddiMa00,def_pct,64%,,,,,
player,201611130car,car,AddiMa00,special_teams,6,,,,,
player,201611130car,car,AddiMa00,st_pct,23%,,,,,
player,201611130car,car,LotuSt00,pos,DT,,,,,
player,201611130car,car,LotuSt00,offense,0,,,,,
player,201611130car,car,LotuSt00,off_pct,0%,,,,,
player,201611130car,car,LotuSt00,defense,40,,,,,
player,201611130car,car,LotuSt00,def_pct,62%,,,,,
player,201611130car,car,LotuSt00,special_teams,4,,,,,
player,201611130car,car,LotuSt00,st_pct,15%,,,,,
player,201611130car,car,EalyKo00,pos,DE,,,,,
player,201611130car,car,EalyKo00,offense,0,,,,,
player,201611130car,car,EalyKo00,off_pct,0%,,,,,
player,201611130car,car,EalyKo00,defense,23,,,,,
player,201611130car,car,EalyKo00,def_pct,36%,,,,,
player,201611130car,car,EalyKo00,special_teams,5,,,,,
player,201611130car,car,EalyKo00,st_pct,19%,,,,,
player,201611130car,car,HortWe00,pos,DE,,,,,
player,201611130car,car,HortWe00,offense,0,,,,,
player,201611130car,car,HortWe00,off_pct,0%,,,,,
player,201611130car,car,HortWe00,defense,21,,,,,
player,201611130car,car,HortWe00,def_pct,33%,,,,,
player,201611130car,car,HortWe00,special_teams,0,,,,,
player,201611130car,car,HortWe00,st_pct,0%,,,,,
player,201611130car,car,ButlVe00,pos,DT,,,,,
player,201611130car,car,ButlVe00,offense,0,,,,,
player,201611130car,car,ButlVe00,off_pct,0%,,,,,
player,201611130car,car,ButlVe00,defense,20,,,,,
player,201611130car,car,ButlVe00,def_pct,31%,,,,,
player,201611130car,car,ButlVe00,special_teams,0,,,,,
player,201611130car,car,ButlVe00,st_pct,0%,,,,,
player,201611130car,car,GrifMi99,pos,FS,,,,,
player,201611130car,car,GrifMi99,offense,0,,,,,
player,201611130car,car,GrifMi99,off_pct,0%,,,,,
player,201611130car,car,GrifMi99,defense,15,,,,,
player,201611130car,car,GrifMi99,def_pct,23%,,,,,
player,201611130car,car,GrifMi99,special_teams,17,,,,,
player,201611130car,car,GrifMi99,st_pct,65%,,,,,
player,201611130car,car,McClRo98,pos,CB,,,,,
player,201611130car,car,McClRo98,offense,0,,,,,
player,201611130car,car,McClRo98,off_pct,0%,,,,,
player,201611130car,car,McClRo98,defense,15,,,,,
player,201611130car,car,McClRo98,def_pct,23%,,,,,
player,201611130car,car,McClRo98,special_teams,13,,,,,
player,201611130car,car,McClRo98,st_pct,50%,,,,,
player,201611130car,car,SoliPa99,pos,DT,,,,,
player,201611130car,car,SoliPa99,offense,0,,,,,
player,201611130car,car,SoliPa99,off_pct,0%,,,,,
player,201611130car,car,SoliPa99,defense,13,,,,,
player,201611130car,car,SoliPa99,def_pct,20%,,,,,
player,201611130car,car,SoliPa99,special_teams,4,,,,,
player,201611130car,car,SoliPa99,st_pct,15%,,,,,
player,201611130car,car,KleiAJ00,pos,LB,,,,,
player,201611130car,car,KleiAJ00,offense,0,,,,,
player,201611130car,car,KleiAJ00,off_pct,0%,,,,,
player,201611130car,car,KleiAJ00,defense,4,,,,,
player,201611130car,car,KleiAJ00,def_pct,6%,,,,,
player,201611130car,car,KleiAJ00,special_teams,11,,,,,
player,201611130car,car,KleiAJ00,st_pct,42%,,,,,
player,201611130car,car,NorrJa00,pos,LB,,,,,
player,201611130car,car,NorrJa00,offense,0,,,,,
player,201611130car,car,NorrJa00,off_pct,0%,,,,,
player,201611130car,car,NorrJa00,defense,0,,,,,
player,201611130car,car,NorrJa00,def_pct,0%,,,,,
player,201611130car,car,NorrJa00,special_teams,17,,,,,
player,201611130car,car,NorrJa00,st_pct,65%,,,,,
player,201611130car,car,CashJe00,pos,LB,,,,,
player,201611130car,car,CashJe00,offense,0,,,,,
player,201611130car,car,CashJe00,off_pct,0%,,,,,
player,201611130car,car,CashJe00,defense,0,,,,,
player,201611130car,car,CashJe00,def_pct,0%,,,,,
player,201611130car,car,CashJe00,special_teams,17,,,,,
player,201611130car,car,CashJe00,st_pct,65%,,,,,
player,201611130car,car,MayoDa00,pos,LB,,,,,
player,201611130car,car,MayoDa00,offense,0,,,,,
player,201611130car,car,MayoDa00,off_pct,0%,,,,,
player,201611130car,car,MayoDa00,defense,0,,,,,
player,201611130car,car,MayoDa00,def_pct,0%,,,,,
player,201611130car,car,MayoDa00,special_teams,17,,,,,
player,201611130car,car,MayoDa00,st_pct,65%,,,,,
player,201611130car,car,WebbJo00,pos,QB,,,,,
player,201611130car,car,WebbJo00,offense,0,,,,,
player,201611130car,car,WebbJo00,off_pct,0%,,,,,
player,201611130car,car,WebbJo00,defense,0,,,,,
player,201611130car,car,WebbJo00,def_pct,0%,,,,,
player,201611130car,car,WebbJo00,special_teams,17,,,,,
player,201611130car,car,WebbJo00,st_pct,65%,,,,,
player,201611130car,car,GanoGr44,pos,K,,,,,
player,201611130car,car,GanoGr44,offense,0,,,,,
player,201611130car,car,GanoGr44,off_pct,0%,,,,,
player,201611130car,car,GanoGr44,defense,0,,,,,
player,201611130car,car,GanoGr44,def_pct,0%,,,,,
player,201611130car,car,GanoGr44,special_teams,11,,,,,
player,201611130car,car,GanoGr44,st_pct,42%,,,,,
player,201611130car,car,JansJ.00,pos,LS,,,,,
player,201611130car,car,JansJ.00,offense,0,,,,,
player,201611130car,car,JansJ.00,off_pct,0%,,,,,
player,201611130car,car,JansJ.00,defense,0,,,,,
player,201611130car,car,JansJ.00,def_pct,0%,,,,,
player,201611130car,car,JansJ.00,special_teams,8,,,,,
player,201611130car,car,JansJ.00,st_pct,31%,,,,,
player,201611130car,car,LarsTy00,pos,G,,,,,
player,201611130car,car,LarsTy00,offense,0,,,,,
player,201611130car,car,LarsTy00,off_pct,0%,,,,,
player,201611130car,car,LarsTy00,defense,0,,,,,
player,201611130car,car,LarsTy00,def_pct,0%,,,,,
player,201611130car,car,LarsTy00,special_teams,8,,,,,
player,201611130car,car,LarsTy00,st_pct,31%,,,,,
player,201611130car,car,LeexAn20,pos,P,,,,,
player,201611130car,car,LeexAn20,offense,0,,,,,
player,201611130car,car,LeexAn20,off_pct,0%,,,,,
player,201611130car,car,LeexAn20,defense,0,,,,,
player,201611130car,car,LeexAn20,def_pct,0%,,,,,
player,201611130car,car,LeexAn20,special_teams,4,,,,,
player,201611130car,car,LeexAn20,st_pct,15%,,,,,
player,201611130car,car,SancZa00,pos,CB,,,,,
player,201611130car,car,SancZa00,offense,0,,,,,
player,201611130car,car,SancZa00,off_pct,0%,,,,,
player,201611130car,car,SancZa00,defense,0,,,,,
player,201611130car,car,SancZa00,def_pct,0%,,,,,
player,201611130car,car,SancZa00,special_teams,1,,,,,
player,201611130car,car,SancZa00,st_pct,4%,,,,,
player,201611130car,kan,FultZa00,pos,G,,,,,
player,201611130car,kan,FultZa00,offense,64,,,,,
player,201611130car,kan,FultZa00,off_pct,100%,,,,,
player,201611130car,kan,FultZa00,defense,0,,,,,
player,201611130car,kan,FultZa00,def_pct,0%,,,,,
player,201611130car,kan,FultZa00,special_teams,4,,,,,
player,201611130car,kan,FultZa00,st_pct,15%,,,,,
player,201611130car,kan,MorsMi00,pos,C,,,,,
player,201611130car,kan,MorsMi00,offense,64,,,,,
player,201611130car,kan,MorsMi00,off_pct,100%,,,,,
player,201611130car,kan,MorsMi00,defense,0,,,,,
player,201611130car,kan,MorsMi00,def_pct,0%,,,,,
player,201611130car,kan,MorsMi00,special_teams,4,,,,,
player,201611130car,kan,MorsMi00,st_pct,15%,,,,,
player,201611130car,kan,FishEr00,pos,T,,,,,
player,201611130car,kan,FishEr00,offense,64,,,,,
player,201611130car,kan,FishEr00,off_pct,100%,,,,,
player,201611130car,kan,FishEr00,defense,0,,,,,
player,201611130car,kan,FishEr00,def_pct,0%,,,,,
player,201611130car,kan,FishEr00,special_teams,4,,,,,
player,201611130car,kan,FishEr00,st_pct,15%,,,,,
player,201611130car,kan,DuveLa00,pos,G,,,,,
player,201611130car,kan,DuveLa00,offense,64,,,,,
player,201611130car,kan,DuveLa00,off_pct,100%,,,,,
player,201611130car,kan,DuveLa00,defense,0,,,,,
player,201611130car,kan,DuveLa00,def_pct,0%,,,,,
player,201611130car,kan,DuveLa00,special_teams,4,,,,,
player,201611130car,kan,DuveLa00,st_pct,15%,,,,,
player,201611130car,kan,SchwMi00,pos,T,,,,,
player,201611130car,kan,SchwMi00,offense,64,,,,,
player,201611130car,kan,SchwMi00,off_pct,100%,,,,,
player,201611130car,kan,SchwMi00,defense,0,,,,,
player,201611130car,kan,SchwMi00,def_pct,0%,,,,,
player,201611130car,kan,SchwMi00,special_teams,0,,,,,
player,201611130car,kan,SchwMi00,st_pct,0%,,,,,
player,201611130car,kan,SmitAl03,pos,QB,,,,,
player,201611130car,kan,SmitAl03,offense,64,,,,,
player,201611130car,kan,SmitAl03,off_pct,100%,,,,,
player,201611130car,kan,SmitAl03,defense,0,,,,,
player,201611130car,kan,SmitAl03,def_pct,0%,,,,,
player,201611130car,kan,SmitAl03,special_teams,0,,,,,
player,201611130car,kan,SmitAl03,st_pct,0%,,,,,
player,201611130car,kan,KelcTr00,pos,TE,,,,,
player,201611130car,kan,KelcTr00,offense,61,,,,,
player,201611130car,kan,KelcTr00,off_pct,95%,,,,,
player,201611130car,kan,KelcTr00,defense,0,,,,,
player,201611130car,kan,KelcTr00,def_pct,0%,,,,,
player,201611130car,kan,KelcTr00,special_teams,0,,,,,
player,201611130car,kan,KelcTr00,st_pct,0%,,,,,
player,201611130car,kan,ConlCh00,pos,WR,,,,,
player,201611130car,kan,ConlCh00,offense,54,,,,,
player,201611130car,kan,ConlCh00,off_pct,84%,,,,,
player,201611130car,kan,ConlCh00,defense,0,,,,,
player,201611130car,kan,ConlCh00,def_pct,0%,,,,,
player,201611130car,kan,ConlCh00,special_teams,0,,,,,
player,201611130car,kan,ConlCh00,st_pct,0%,,,,,
player,201611130car,kan,WilsAl02,pos,WR,,,,,
player,201611130car,kan,WilsAl02,offense,46,,,,,
player,201611130car,kan,WilsAl02,off_pct,72%,,,,,
player,201611130car,kan,WilsAl02,defense,0,,,,,
player,201611130car,kan,WilsAl02,def_pct,0%,,,,,
