game,2016,4,20161003,201610030min,nyg,"New York Giants",10,min,"Minnesota Vikings",24
player,201610030min,nyg,AdamAn00,tackles_solo,2,,,,,
player,201610030min,nyg,AdamAn00,tackles_assists,4,,,,,
player,201610030min,nyg,AdamAn00,tackles_loss,0,,,,,
player,201610030min,nyg,AdamAn00,qb_hits,0,,,,,
player,201610030min,nyg,AdamAn00,fumbles_rec,0,,,,,
player,201610030min,nyg,AdamAn00,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,AdamAn00,fumbles_rec_td,0,,,,,
player,201610030min,nyg,AdamAn00,fumbles_forced,0,,,,,
player,201610030min,nyg,WadeTr00,def_int,0,,,,,
player,201610030min,nyg,WadeTr00,def_int_yds,0,,,,,
player,201610030min,nyg,WadeTr00,def_int_td,0,,,,,
player,201610030min,nyg,WadeTr00,def_int_long,0,,,,,
player,201610030min,nyg,WadeTr00,pass_defended,0,,,,,
player,201610030min,nyg,WadeTr00,sacks,0.0,,,,,
player,201610030min,nyg,WadeTr00,tackles_combined,6,,,,,
player,201610030min,nyg,WadeTr00,tackles_solo,6,,,,,
player,201610030min,nyg,WadeTr00,tackles_assists,0,,,,,
player,201610030min,nyg,WadeTr00,tackles_loss,0,,,,,
player,201610030min,nyg,WadeTr00,qb_hits,0,,,,,
player,201610030min,nyg,WadeTr00,fumbles_rec,0,,,,,
player,201610030min,nyg,WadeTr00,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,WadeTr00,fumbles_rec_td,0,,,,,
player,201610030min,nyg,WadeTr00,fumbles_forced,0,,,,,
player,201610030min,nyg,ShepKe00,def_int,0,,,,,
player,201610030min,nyg,ShepKe00,def_int_yds,0,,,,,
player,201610030min,nyg,ShepKe00,def_int_td,0,,,,,
player,201610030min,nyg,ShepKe00,def_int_long,0,,,,,
player,201610030min,nyg,ShepKe00,pass_defended,0,,,,,
player,201610030min,nyg,ShepKe00,sacks,0.0,,,,,
player,201610030min,nyg,ShepKe00,tackles_combined,5,,,,,
player,201610030min,nyg,ShepKe00,tackles_solo,2,,,,,
player,201610030min,nyg,ShepKe00,tackles_assists,3,,,,,
player,201610030min,nyg,ShepKe00,tackles_loss,0,,,,,
player,201610030min,nyg,ShepKe00,qb_hits,0,,,,,
player,201610030min,nyg,ShepKe00,fumbles_rec,0,,,,,
player,201610030min,nyg,ShepKe00,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,ShepKe00,fumbles_rec_td,0,,,,,
player,201610030min,nyg,ShepKe00,fumbles_forced,0,,,,,
player,201610030min,nyg,KennDe00,def_int,0,,,,,
player,201610030min,nyg,KennDe00,def_int_yds,0,,,,,
player,201610030min,nyg,KennDe00,def_int_td,0,,,,,
player,201610030min,nyg,KennDe00,def_int_long,0,,,,,
player,201610030min,nyg,KennDe00,pass_defended,0,,,,,
player,201610030min,nyg,KennDe00,sacks,0.0,,,,,
player,201610030min,nyg,KennDe00,tackles_combined,4,,,,,
player,201610030min,nyg,KennDe00,tackles_solo,2,,,,,
player,201610030min,nyg,KennDe00,tackles_assists,2,,,,,
player,201610030min,nyg,KennDe00,tackles_loss,1,,,,,
player,201610030min,nyg,KennDe00,qb_hits,0,,,,,
player,201610030min,nyg,KennDe00,fumbles_rec,0,,,,,
player,201610030min,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201610030min,nyg,KennDe00,fumbles_forced,0,,,,,
player,201610030min,nyg,VernOl00,def_int,0,,,,,
player,201610030min,nyg,VernOl00,def_int_yds,0,,,,,
player,201610030min,nyg,VernOl00,def_int_td,0,,,,,
player,201610030min,nyg,VernOl00,def_int_long,0,,,,,
player,201610030min,nyg,VernOl00,pass_defended,0,,,,,
player,201610030min,nyg,VernOl00,sacks,0.0,,,,,
player,201610030min,nyg,VernOl00,tackles_combined,4,,,,,
player,201610030min,nyg,VernOl00,tackles_solo,3,,,,,
player,201610030min,nyg,VernOl00,tackles_assists,1,,,,,
player,201610030min,nyg,VernOl00,tackles_loss,1,,,,,
player,201610030min,nyg,VernOl00,qb_hits,1,,,,,
player,201610030min,nyg,VernOl00,fumbles_rec,0,,,,,
player,201610030min,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201610030min,nyg,VernOl00,fumbles_forced,0,,,,,
player,201610030min,nyg,HarrDw00,def_int,0,,,,,
player,201610030min,nyg,HarrDw00,def_int_yds,0,,,,,
player,201610030min,nyg,HarrDw00,def_int_td,0,,,,,
player,201610030min,nyg,HarrDw00,def_int_long,0,,,,,
player,201610030min,nyg,HarrDw00,pass_defended,0,,,,,
player,201610030min,nyg,HarrDw00,sacks,0.0,,,,,
player,201610030min,nyg,HarrDw00,tackles_combined,3,,,,,
player,201610030min,nyg,HarrDw00,tackles_solo,3,,,,,
player,201610030min,nyg,HarrDw00,tackles_assists,0,,,,,
player,201610030min,nyg,HarrDw00,tackles_loss,0,,,,,
player,201610030min,nyg,HarrDw00,qb_hits,0,,,,,
player,201610030min,nyg,HarrDw00,fumbles_rec,0,,,,,
player,201610030min,nyg,HarrDw00,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,HarrDw00,fumbles_rec_td,0,,,,,
player,201610030min,nyg,HarrDw00,fumbles_forced,0,,,,,
player,201610030min,nyg,HarrDa03,def_int,0,,,,,
player,201610030min,nyg,HarrDa03,def_int_yds,0,,,,,
player,201610030min,nyg,HarrDa03,def_int_td,0,,,,,
player,201610030min,nyg,HarrDa03,def_int_long,0,,,,,
player,201610030min,nyg,HarrDa03,pass_defended,0,,,,,
player,201610030min,nyg,HarrDa03,sacks,0.0,,,,,
player,201610030min,nyg,HarrDa03,tackles_combined,3,,,,,
player,201610030min,nyg,HarrDa03,tackles_solo,2,,,,,
player,201610030min,nyg,HarrDa03,tackles_assists,1,,,,,
player,201610030min,nyg,HarrDa03,tackles_loss,0,,,,,
player,201610030min,nyg,HarrDa03,qb_hits,0,,,,,
player,201610030min,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201610030min,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201610030min,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201610030min,nyg,HuntMi00,def_int,0,,,,,
player,201610030min,nyg,HuntMi00,def_int_yds,0,,,,,
player,201610030min,nyg,HuntMi00,def_int_td,0,,,,,
player,201610030min,nyg,HuntMi00,def_int_long,0,,,,,
player,201610030min,nyg,HuntMi00,pass_defended,0,,,,,
player,201610030min,nyg,HuntMi00,sacks,0.0,,,,,
player,201610030min,nyg,HuntMi00,tackles_combined,2,,,,,
player,201610030min,nyg,HuntMi00,tackles_solo,2,,,,,
player,201610030min,nyg,HuntMi00,tackles_assists,0,,,,,
player,201610030min,nyg,HuntMi00,tackles_loss,0,,,,,
player,201610030min,nyg,HuntMi00,qb_hits,0,,,,,
player,201610030min,nyg,HuntMi00,fumbles_rec,0,,,,,
player,201610030min,nyg,HuntMi00,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,HuntMi00,fumbles_rec_td,0,,,,,
player,201610030min,nyg,HuntMi00,fumbles_forced,0,,,,,
player,201610030min,nyg,JenkJa03,def_int,0,,,,,
player,201610030min,nyg,JenkJa03,def_int_yds,0,,,,,
player,201610030min,nyg,JenkJa03,def_int_td,0,,,,,
player,201610030min,nyg,JenkJa03,def_int_long,0,,,,,
player,201610030min,nyg,JenkJa03,pass_defended,0,,,,,
player,201610030min,nyg,JenkJa03,sacks,0.0,,,,,
player,201610030min,nyg,JenkJa03,tackles_combined,2,,,,,
player,201610030min,nyg,JenkJa03,tackles_solo,2,,,,,
player,201610030min,nyg,JenkJa03,tackles_assists,0,,,,,
player,201610030min,nyg,JenkJa03,tackles_loss,0,,,,,
player,201610030min,nyg,JenkJa03,qb_hits,0,,,,,
player,201610030min,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201610030min,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201610030min,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201610030min,nyg,PierJa99,def_int,0,,,,,
player,201610030min,nyg,PierJa99,def_int_yds,0,,,,,
player,201610030min,nyg,PierJa99,def_int_td,0,,,,,
player,201610030min,nyg,PierJa99,def_int_long,0,,,,,
player,201610030min,nyg,PierJa99,pass_defended,0,,,,,
player,201610030min,nyg,PierJa99,sacks,0.0,,,,,
player,201610030min,nyg,PierJa99,tackles_combined,2,,,,,
player,201610030min,nyg,PierJa99,tackles_solo,1,,,,,
player,201610030min,nyg,PierJa99,tackles_assists,1,,,,,
player,201610030min,nyg,PierJa99,tackles_loss,0,,,,,
player,201610030min,nyg,PierJa99,qb_hits,1,,,,,
player,201610030min,nyg,PierJa99,fumbles_rec,0,,,,,
player,201610030min,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201610030min,nyg,PierJa99,fumbles_forced,0,,,,,
player,201610030min,nyg,BromJa00,def_int,0,,,,,
player,201610030min,nyg,BromJa00,def_int_yds,0,,,,,
player,201610030min,nyg,BromJa00,def_int_td,0,,,,,
player,201610030min,nyg,BromJa00,def_int_long,0,,,,,
player,201610030min,nyg,BromJa00,pass_defended,0,,,,,
player,201610030min,nyg,BromJa00,sacks,0.0,,,,,
player,201610030min,nyg,BromJa00,tackles_combined,1,,,,,
player,201610030min,nyg,BromJa00,tackles_solo,0,,,,,
player,201610030min,nyg,BromJa00,tackles_assists,1,,,,,
player,201610030min,nyg,BromJa00,tackles_loss,0,,,,,
player,201610030min,nyg,BromJa00,qb_hits,0,,,,,
player,201610030min,nyg,BromJa00,fumbles_rec,0,,,,,
player,201610030min,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201610030min,nyg,BromJa00,fumbles_forced,0,,,,,
player,201610030min,nyg,DeOsZa99,def_int,0,,,,,
player,201610030min,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201610030min,nyg,DeOsZa99,def_int_td,0,,,,,
player,201610030min,nyg,DeOsZa99,def_int_long,0,,,,,
player,201610030min,nyg,DeOsZa99,pass_defended,0,,,,,
player,201610030min,nyg,DeOsZa99,sacks,0.0,,,,,
player,201610030min,nyg,DeOsZa99,tackles_combined,1,,,,,
player,201610030min,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201610030min,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201610030min,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201610030min,nyg,DeOsZa99,qb_hits,0,,,,,
player,201610030min,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201610030min,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201610030min,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201610030min,nyg,HankJo00,def_int,0,,,,,
player,201610030min,nyg,HankJo00,def_int_yds,0,,,,,
player,201610030min,nyg,HankJo00,def_int_td,0,,,,,
player,201610030min,nyg,HankJo00,def_int_long,0,,,,,
player,201610030min,nyg,HankJo00,pass_defended,0,,,,,
player,201610030min,nyg,HankJo00,sacks,0.0,,,,,
player,201610030min,nyg,HankJo00,tackles_combined,1,,,,,
player,201610030min,nyg,HankJo00,tackles_solo,1,,,,,
player,201610030min,nyg,HankJo00,tackles_assists,0,,,,,
player,201610030min,nyg,HankJo00,tackles_loss,0,,,,,
player,201610030min,nyg,HankJo00,qb_hits,0,,,,,
player,201610030min,nyg,HankJo00,fumbles_rec,0,,,,,
player,201610030min,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201610030min,nyg,HankJo00,fumbles_forced,0,,,,,
player,201610030min,nyg,OkwaRo01,def_int,0,,,,,
player,201610030min,nyg,OkwaRo01,def_int_yds,0,,,,,
player,201610030min,nyg,OkwaRo01,def_int_td,0,,,,,
player,201610030min,nyg,OkwaRo01,def_int_long,0,,,,,
player,201610030min,nyg,OkwaRo01,pass_defended,0,,,,,
player,201610030min,nyg,OkwaRo01,sacks,0.0,,,,,
player,201610030min,nyg,OkwaRo01,tackles_combined,1,,,,,
player,201610030min,nyg,OkwaRo01,tackles_solo,0,,,,,
player,201610030min,nyg,OkwaRo01,tackles_assists,1,,,,,
player,201610030min,nyg,OkwaRo01,tackles_loss,0,,,,,
player,201610030min,nyg,OkwaRo01,qb_hits,0,,,,,
player,201610030min,nyg,OkwaRo01,fumbles_rec,0,,,,,
player,201610030min,nyg,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201610030min,nyg,OkwaRo01,fumbles_rec_td,0,,,,,
player,201610030min,nyg,OkwaRo01,fumbles_forced,0,,,,,
player,201610030min,min,RhodXa00,def_int,1,,,,,
player,201610030min,min,RhodXa00,def_int_yds,29,,,,,
player,201610030min,min,RhodXa00,def_int_td,0,,,,,
player,201610030min,min,RhodXa00,def_int_long,29,,,,,
player,201610030min,min,RhodXa00,pass_defended,2,,,,,
player,201610030min,min,RhodXa00,sacks,0.0,,,,,
player,201610030min,min,RhodXa00,tackles_combined,2,,,,,
player,201610030min,min,RhodXa00,tackles_solo,2,,,,,
player,201610030min,min,RhodXa00,tackles_assists,0,,,,,
player,201610030min,min,RhodXa00,tackles_loss,0,,,,,
player,201610030min,min,RhodXa00,qb_hits,0,,,,,
player,201610030min,min,RhodXa00,fumbles_rec,0,,,,,
player,201610030min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201610030min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201610030min,min,RhodXa00,fumbles_forced,0,,,,,
player,201610030min,min,SmitHa00,def_int,0,,,,,
player,201610030min,min,SmitHa00,def_int_yds,0,,,,,
player,201610030min,min,SmitHa00,def_int_td,0,,,,,
player,201610030min,min,SmitHa00,def_int_long,0,,,,,
player,201610030min,min,SmitHa00,pass_defended,0,,,,,
player,201610030min,min,SmitHa00,sacks,0.0,,,,,
player,201610030min,min,SmitHa00,tackles_combined,9,,,,,
player,201610030min,min,SmitHa00,tackles_solo,6,,,,,
player,201610030min,min,SmitHa00,tackles_assists,3,,,,,
player,201610030min,min,SmitHa00,tackles_loss,0,,,,,
player,201610030min,min,SmitHa00,qb_hits,0,,,,,
player,201610030min,min,SmitHa00,fumbles_rec,0,,,,,
player,201610030min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201610030min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201610030min,min,SmitHa00,fumbles_forced,0,,,,,
player,201610030min,min,KendEr00,def_int,0,,,,,
player,201610030min,min,KendEr00,def_int_yds,0,,,,,
player,201610030min,min,KendEr00,def_int_td,0,,,,,
player,201610030min,min,KendEr00,def_int_long,0,,,,,
player,201610030min,min,KendEr00,pass_defended,1,,,,,
player,201610030min,min,KendEr00,sacks,0.0,,,,,
player,201610030min,min,KendEr00,tackles_combined,8,,,,,
player,201610030min,min,KendEr00,tackles_solo,6,,,,,
player,201610030min,min,KendEr00,tackles_assists,2,,,,,
player,201610030min,min,KendEr00,tackles_loss,0,,,,,
player,201610030min,min,KendEr00,qb_hits,0,,,,,
player,201610030min,min,KendEr00,fumbles_rec,0,,,,,
player,201610030min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201610030min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201610030min,min,KendEr00,fumbles_forced,0,,,,,
player,201610030min,min,MunnCa99,def_int,0,,,,,
player,201610030min,min,MunnCa99,def_int_yds,0,,,,,
player,201610030min,min,MunnCa99,def_int_td,0,,,,,
player,201610030min,min,MunnCa99,def_int_long,0,,,,,
player,201610030min,min,MunnCa99,pass_defended,0,,,,,
player,201610030min,min,MunnCa99,sacks,0.0,,,,,
player,201610030min,min,MunnCa99,tackles_combined,8,,,,,
player,201610030min,min,MunnCa99,tackles_solo,7,,,,,
player,201610030min,min,MunnCa99,tackles_assists,1,,,,,
player,201610030min,min,MunnCa99,tackles_loss,0,,,,,
player,201610030min,min,MunnCa99,qb_hits,0,,,,,
player,201610030min,min,MunnCa99,fumbles_rec,0,,,,,
player,201610030min,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201610030min,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201610030min,min,MunnCa99,fumbles_forced,0,,,,,
player,201610030min,min,NewmTe20,def_int,0,,,,,
player,201610030min,min,NewmTe20,def_int_yds,0,,,,,
player,201610030min,min,NewmTe20,def_int_td,0,,,,,
player,201610030min,min,NewmTe20,def_int_long,0,,,,,
player,201610030min,min,NewmTe20,pass_defended,0,,,,,
player,201610030min,min,NewmTe20,sacks,0.0,,,,,
player,201610030min,min,NewmTe20,tackles_combined,4,,,,,
player,201610030min,min,NewmTe20,tackles_solo,3,,,,,
player,201610030min,min,NewmTe20,tackles_assists,1,,,,,
player,201610030min,min,NewmTe20,tackles_loss,0,,,,,
player,201610030min,min,NewmTe20,qb_hits,0,,,,,
player,201610030min,min,NewmTe20,fumbles_rec,0,,,,,
player,201610030min,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201610030min,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201610030min,min,NewmTe20,fumbles_forced,0,,,,,
player,201610030min,min,SendAn00,def_int,0,,,,,
player,201610030min,min,SendAn00,def_int_yds,0,,,,,
player,201610030min,min,SendAn00,def_int_td,0,,,,,
player,201610030min,min,SendAn00,def_int_long,0,,,,,
player,201610030min,min,SendAn00,pass_defended,0,,,,,
player,201610030min,min,SendAn00,sacks,0.0,,,,,
player,201610030min,min,SendAn00,tackles_combined,4,,,,,
player,201610030min,min,SendAn00,tackles_solo,3,,,,,
player,201610030min,min,SendAn00,tackles_assists,1,,,,,
player,201610030min,min,SendAn00,tackles_loss,0,,,,,
player,201610030min,min,SendAn00,qb_hits,0,,,,,
player,201610030min,min,SendAn00,fumbles_rec,0,,,,,
player,201610030min,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201610030min,min,SendAn00,fumbles_rec_td,0,,,,,
player,201610030min,min,SendAn00,fumbles_forced,0,,,,,
player,201610030min,min,BarrAn00,def_int,0,,,,,
player,201610030min,min,BarrAn00,def_int_yds,0,,,,,
player,201610030min,min,BarrAn00,def_int_td,0,,,,,
player,201610030min,min,BarrAn00,def_int_long,0,,,,,
player,201610030min,min,BarrAn00,pass_defended,1,,,,,
player,201610030min,min,BarrAn00,sacks,0.0,,,,,
player,201610030min,min,BarrAn00,tackles_combined,3,,,,,
player,201610030min,min,BarrAn00,tackles_solo,3,,,,,
player,201610030min,min,BarrAn00,tackles_assists,0,,,,,
player,201610030min,min,BarrAn00,tackles_loss,0,,,,,
player,201610030min,min,BarrAn00,qb_hits,0,,,,,
player,201610030min,min,BarrAn00,fumbles_rec,0,,,,,
player,201610030min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201610030min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201610030min,min,BarrAn00,fumbles_forced,0,,,,,
player,201610030min,min,JoseLi99,def_int,0,,,,,
player,201610030min,min,JoseLi99,def_int_yds,0,,,,,
player,201610030min,min,JoseLi99,def_int_td,0,,,,,
player,201610030min,min,JoseLi99,def_int_long,0,,,,,
player,201610030min,min,JoseLi99,pass_defended,0,,,,,
player,201610030min,min,JoseLi99,sacks,0.0,,,,,
player,201610030min,min,JoseLi99,tackles_combined,3,,,,,
player,201610030min,min,JoseLi99,tackles_solo,2,,,,,
player,201610030min,min,JoseLi99,tackles_assists,1,,,,,
player,201610030min,min,JoseLi99,tackles_loss,0,,,,,
player,201610030min,min,JoseLi99,qb_hits,1,,,,,
player,201610030min,min,JoseLi99,fumbles_rec,0,,,,,
player,201610030min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201610030min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201610030min,min,JoseLi99,fumbles_forced,0,,,,,
player,201610030min,min,HuntDa01,def_int,0,,,,,
player,201610030min,min,HuntDa01,def_int_yds,0,,,,,
player,201610030min,min,HuntDa01,def_int_td,0,,,,,
player,201610030min,min,HuntDa01,def_int_long,0,,,,,
player,201610030min,min,HuntDa01,pass_defended,0,,,,,
player,201610030min,min,HuntDa01,sacks,0.0,,,,,
player,201610030min,min,HuntDa01,tackles_combined,2,,,,,
player,201610030min,min,HuntDa01,tackles_solo,2,,,,,
player,201610030min,min,HuntDa01,tackles_assists,0,,,,,
player,201610030min,min,HuntDa01,tackles_loss,0,,,,,
player,201610030min,min,HuntDa01,qb_hits,0,,,,,
player,201610030min,min,HuntDa01,fumbles_rec,0,,,,,
player,201610030min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201610030min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201610030min,min,HuntDa01,fumbles_forced,0,,,,,
player,201610030min,min,JohnTo01,def_int,0,,,,,
player,201610030min,min,JohnTo01,def_int_yds,0,,,,,
player,201610030min,min,JohnTo01,def_int_td,0,,,,,
player,201610030min,min,JohnTo01,def_int_long,0,,,,,
player,201610030min,min,JohnTo01,pass_defended,0,,,,,
player,201610030min,min,JohnTo01,sacks,0.0,,,,,
player,201610030min,min,JohnTo01,tackles_combined,2,,,,,
player,201610030min,min,JohnTo01,tackles_solo,2,,,,,
player,201610030min,min,JohnTo01,tackles_assists,0,,,,,
player,201610030min,min,JohnTo01,tackles_loss,1,,,,,
player,201610030min,min,JohnTo01,qb_hits,1,,,,,
player,201610030min,min,JohnTo01,fumbles_rec,0,,,,,
player,201610030min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201610030min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201610030min,min,JohnTo01,fumbles_forced,0,,,,,
player,201610030min,min,ColeAu00,def_int,0,,,,,
player,201610030min,min,ColeAu00,def_int_yds,0,,,,,
player,201610030min,min,ColeAu00,def_int_td,0,,,,,
player,201610030min,min,ColeAu00,def_int_long,0,,,,,
player,201610030min,min,ColeAu00,pass_defended,0,,,,,
player,201610030min,min,ColeAu00,sacks,0.0,,,,,
player,201610030min,min,ColeAu00,tackles_combined,1,,,,,
player,201610030min,min,ColeAu00,tackles_solo,1,,,,,
player,201610030min,min,ColeAu00,tackles_assists,0,,,,,
player,201610030min,min,ColeAu00,tackles_loss,0,,,,,
player,201610030min,min,ColeAu00,qb_hits,0,,,,,
player,201610030min,min,ColeAu00,fumbles_rec,0,,,,,
player,201610030min,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201610030min,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201610030min,min,ColeAu00,fumbles_forced,0,,,,,
player,201610030min,min,GrifEv99,def_int,0,,,,,
player,201610030min,min,GrifEv99,def_int_yds,0,,,,,
player,201610030min,min,GrifEv99,def_int_td,0,,,,,
player,201610030min,min,GrifEv99,def_int_long,0,,,,,
player,201610030min,min,GrifEv99,pass_defended,0,,,,,
player,201610030min,min,GrifEv99,sacks,0.0,,,,,
player,201610030min,min,GrifEv99,tackles_combined,1,,,,,
player,201610030min,min,GrifEv99,tackles_solo,1,,,,,
player,201610030min,min,GrifEv99,tackles_assists,0,,,,,
player,201610030min,min,GrifEv99,tackles_loss,0,,,,,
player,201610030min,min,GrifEv99,qb_hits,1,,,,,
player,201610030min,min,GrifEv99,fumbles_rec,0,,,,,
player,201610030min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201610030min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201610030min,min,GrifEv99,fumbles_forced,0,,,,,
player,201610030min,min,SherMa20,def_int,0,,,,,
player,201610030min,min,SherMa20,def_int_yds,0,,,,,
player,201610030min,min,SherMa20,def_int_td,0,,,,,
player,201610030min,min,SherMa20,def_int_long,0,,,,,
player,201610030min,min,SherMa20,pass_defended,0,,,,,
player,201610030min,min,SherMa20,sacks,0.0,,,,,
player,201610030min,min,SherMa20,tackles_combined,1,,,,,
player,201610030min,min,SherMa20,tackles_solo,1,,,,,
player,201610030min,min,SherMa20,tackles_assists,0,,,,,
player,201610030min,min,SherMa20,tackles_loss,0,,,,,
player,201610030min,min,SherMa20,qb_hits,0,,,,,
player,201610030min,min,SherMa20,fumbles_rec,1,,,,,
player,201610030min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201610030min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201610030min,min,SherMa20,fumbles_forced,0,,,,,
player,201610030min,min,StepSh00,def_int,0,,,,,
player,201610030min,min,StepSh00,def_int_yds,0,,,,,
player,201610030min,min,StepSh00,def_int_td,0,,,,,
player,201610030min,min,StepSh00,def_int_long,0,,,,,
player,201610030min,min,StepSh00,pass_defended,0,,,,,
player,201610030min,min,StepSh00,sacks,0.0,,,,,
player,201610030min,min,StepSh00,tackles_combined,1,,,,,
player,201610030min,min,StepSh00,tackles_solo,0,,,,,
player,201610030min,min,StepSh00,tackles_assists,1,,,,,
player,201610030min,min,StepSh00,tackles_loss,0,,,,,
player,201610030min,min,StepSh00,qb_hits,0,,,,,
player,201610030min,min,StepSh00,fumbles_rec,0,,,,,
player,201610030min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201610030min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201610030min,min,StepSh00,fumbles_forced,0,,,,,
player,201610030min,min,TratJu00,def_int,0,,,,,
player,201610030min,min,TratJu00,def_int_yds,0,,,,,
player,201610030min,min,TratJu00,def_int_td,0,,,,,
player,201610030min,min,TratJu00,def_int_long,0,,,,,
player,201610030min,min,TratJu00,pass_defended,0,,,,,
player,201610030min,min,TratJu00,sacks,0.0,,,,,
player,201610030min,min,TratJu00,tackles_combined,1,,,,,
player,201610030min,min,TratJu00,tackles_solo,1,,,,,
player,201610030min,min,TratJu00,tackles_assists,0,,,,,
player,201610030min,min,TratJu00,tackles_loss,0,,,,,
player,201610030min,min,TratJu00,qb_hits,0,,,,,
player,201610030min,min,TratJu00,fumbles_rec,0,,,,,
player,201610030min,min,TratJu00,fumbles_rec_yds,0,,,,,
player,201610030min,min,TratJu00,fumbles_rec_td,0,,,,,
player,201610030min,min,TratJu00,fumbles_forced,0,,,,,
player,201610030min,min,WaynTr00,def_int,0,,,,,
player,201610030min,min,WaynTr00,def_int_yds,0,,,,,
player,201610030min,min,WaynTr00,def_int_td,0,,,,,
player,201610030min,min,WaynTr00,def_int_long,0,,,,,
player,201610030min,min,WaynTr00,pass_defended,1,,,,,
player,201610030min,min,WaynTr00,sacks,0.0,,,,,
player,201610030min,min,WaynTr00,tackles_combined,0,,,,,
player,201610030min,min,WaynTr00,tackles_solo,0,,,,,
player,201610030min,min,WaynTr00,tackles_assists,0,,,,,
player,201610030min,min,WaynTr00,tackles_loss,0,,,,,
player,201610030min,min,WaynTr00,qb_hits,0,,,,,
player,201610030min,min,WaynTr00,fumbles_rec,0,,,,,
player,201610030min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201610030min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201610030min,min,WaynTr00,fumbles_forced,0,,,,,
player,201610030min,nyg,HarrDw00,kick_ret,3,,,,,
player,201610030min,nyg,HarrDw00,kick_ret_yds,94,,,,,
player,201610030min,nyg,HarrDw00,kick_ret_yds_per_ret,31.3,,,,,
player,201610030min,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201610030min,nyg,HarrDw00,kick_ret_long,44,,,,,
player,201610030min,nyg,HarrDw00,punt_ret,1,,,,,
player,201610030min,nyg,HarrDw00,punt_ret_yds,0,,,,,
player,201610030min,nyg,HarrDw00,punt_ret_yds_per_ret,0.0,,,,,
player,201610030min,nyg,HarrDw00,punt_ret_td,0,,,,,
