game,2016,4,20161002,201610020tam,den,"Denver Broncos",27,tam,"Tampa Bay Buccaneers",7
player,201610020tam,tam,AdjeJu00,pass_defended,1,,,,,
player,201610020tam,tam,AdjeJu00,sacks,0.0,,,,,
player,201610020tam,tam,AdjeJu00,tackles_combined,1,,,,,
player,201610020tam,tam,AdjeJu00,tackles_solo,1,,,,,
player,201610020tam,tam,AdjeJu00,tackles_assists,0,,,,,
player,201610020tam,tam,AdjeJu00,tackles_loss,0,,,,,
player,201610020tam,tam,AdjeJu00,qb_hits,0,,,,,
player,201610020tam,tam,AdjeJu00,fumbles_rec,0,,,,,
player,201610020tam,tam,AdjeJu00,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,AdjeJu00,fumbles_rec_td,0,,,,,
player,201610020tam,tam,AdjeJu00,fumbles_forced,0,,,,,
player,201610020tam,tam,KeyeJo00,def_int,0,,,,,
player,201610020tam,tam,KeyeJo00,def_int_yds,0,,,,,
player,201610020tam,tam,KeyeJo00,def_int_td,0,,,,,
player,201610020tam,tam,KeyeJo00,def_int_long,0,,,,,
player,201610020tam,tam,KeyeJo00,pass_defended,0,,,,,
player,201610020tam,tam,KeyeJo00,sacks,0.0,,,,,
player,201610020tam,tam,KeyeJo00,tackles_combined,1,,,,,
player,201610020tam,tam,KeyeJo00,tackles_solo,1,,,,,
player,201610020tam,tam,KeyeJo00,tackles_assists,0,,,,,
player,201610020tam,tam,KeyeJo00,tackles_loss,0,,,,,
player,201610020tam,tam,KeyeJo00,qb_hits,0,,,,,
player,201610020tam,tam,KeyeJo00,fumbles_rec,0,,,,,
player,201610020tam,tam,KeyeJo00,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,KeyeJo00,fumbles_rec_td,0,,,,,
player,201610020tam,tam,KeyeJo00,fumbles_forced,0,,,,,
player,201610020tam,tam,LambDa01,def_int,0,,,,,
player,201610020tam,tam,LambDa01,def_int_yds,0,,,,,
player,201610020tam,tam,LambDa01,def_int_td,0,,,,,
player,201610020tam,tam,LambDa01,def_int_long,0,,,,,
player,201610020tam,tam,LambDa01,pass_defended,0,,,,,
player,201610020tam,tam,LambDa01,sacks,0.0,,,,,
player,201610020tam,tam,LambDa01,tackles_combined,1,,,,,
player,201610020tam,tam,LambDa01,tackles_solo,1,,,,,
player,201610020tam,tam,LambDa01,tackles_assists,0,,,,,
player,201610020tam,tam,LambDa01,tackles_loss,0,,,,,
player,201610020tam,tam,LambDa01,qb_hits,0,,,,,
player,201610020tam,tam,LambDa01,fumbles_rec,0,,,,,
player,201610020tam,tam,LambDa01,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,LambDa01,fumbles_rec_td,0,,,,,
player,201610020tam,tam,LambDa01,fumbles_forced,0,,,,,
player,201610020tam,tam,RobiJo01,def_int,0,,,,,
player,201610020tam,tam,RobiJo01,def_int_yds,0,,,,,
player,201610020tam,tam,RobiJo01,def_int_td,0,,,,,
player,201610020tam,tam,RobiJo01,def_int_long,0,,,,,
player,201610020tam,tam,RobiJo01,pass_defended,0,,,,,
player,201610020tam,tam,RobiJo01,sacks,0.0,,,,,
player,201610020tam,tam,RobiJo01,tackles_combined,1,,,,,
player,201610020tam,tam,RobiJo01,tackles_solo,1,,,,,
player,201610020tam,tam,RobiJo01,tackles_assists,0,,,,,
player,201610020tam,tam,RobiJo01,tackles_loss,0,,,,,
player,201610020tam,tam,RobiJo01,qb_hits,0,,,,,
player,201610020tam,tam,RobiJo01,fumbles_rec,0,,,,,
player,201610020tam,tam,RobiJo01,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,RobiJo01,fumbles_rec_td,0,,,,,
player,201610020tam,tam,RobiJo01,fumbles_forced,0,,,,,
player,201610020tam,den,NorwJo00,kick_ret,0,,,,,
player,201610020tam,den,NorwJo00,kick_ret_yds,0,,,,,
player,201610020tam,den,NorwJo00,kick_ret_yds_per_ret,,,,,,
player,201610020tam,den,NorwJo00,kick_ret_td,0,,,,,
player,201610020tam,den,NorwJo00,kick_ret_long,0,,,,,
player,201610020tam,den,NorwJo00,punt_ret,2,,,,,
player,201610020tam,den,NorwJo00,punt_ret_yds,12,,,,,
player,201610020tam,den,NorwJo00,punt_ret_yds_per_ret,6.0,,,,,
player,201610020tam,den,NorwJo00,punt_ret_td,0,,,,,
player,201610020tam,den,NorwJo00,punt_ret_long,12,,,,,
player,201610020tam,tam,HumpAd00,kick_ret,0,,,,,
player,201610020tam,tam,HumpAd00,kick_ret_yds,0,,,,,
player,201610020tam,tam,HumpAd00,kick_ret_yds_per_ret,,,,,,
player,201610020tam,tam,HumpAd00,kick_ret_td,0,,,,,
player,201610020tam,tam,HumpAd00,kick_ret_long,0,,,,,
player,201610020tam,tam,HumpAd00,punt_ret,3,,,,,
player,201610020tam,tam,HumpAd00,punt_ret_yds,37,,,,,
player,201610020tam,tam,HumpAd00,punt_ret_yds_per_ret,12.3,,,,,
player,201610020tam,tam,HumpAd00,punt_ret_td,0,,,,,
player,201610020tam,tam,HumpAd00,punt_ret_long,15,,,,,
player,201610020tam,tam,SmitRy00,kick_ret,2,,,,,
player,201610020tam,tam,SmitRy00,kick_ret_yds,27,,,,,
player,201610020tam,tam,SmitRy00,kick_ret_yds_per_ret,13.5,,,,,
player,201610020tam,tam,SmitRy00,kick_ret_td,0,,,,,
player,201610020tam,tam,SmitRy00,kick_ret_long,16,,,,,
player,201610020tam,tam,SmitRy00,punt_ret,0,,,,,
player,201610020tam,tam,SmitRy00,punt_ret_yds,0,,,,,
player,201610020tam,tam,SmitRy00,punt_ret_yds_per_ret,,,,,,
player,201610020tam,tam,SmitRy00,punt_ret_td,0,,,,,
player,201610020tam,tam,SmitRy00,punt_ret_long,0,,,,,
player,201610020tam,den,McMaBr01,xpm,3,,,,,
player,201610020tam,den,McMaBr01,xpa,3,,,,,
player,201610020tam,den,McMaBr01,fgm,2,,,,,
player,201610020tam,den,McMaBr01,fga,2,,,,,
player,201610020tam,den,McMaBr01,punt,0,,,,,
player,201610020tam,den,McMaBr01,punt_yds,0,,,,,
player,201610020tam,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201610020tam,den,McMaBr01,punt_long,0,,,,,
player,201610020tam,den,DixoRi00,xpm,,,,,,
player,201610020tam,den,DixoRi00,xpa,,,,,,
player,201610020tam,den,DixoRi00,fgm,,,,,,
player,201610020tam,den,DixoRi00,fga,,,,,,
player,201610020tam,den,DixoRi00,punt,7,,,,,
player,201610020tam,den,DixoRi00,punt_yds,330,,,,,
player,201610020tam,den,DixoRi00,punt_yds_per_punt,47.1,,,,,
player,201610020tam,den,DixoRi00,punt_long,57,,,,,
player,201610020tam,tam,AguaRo00,xpm,1,,,,,
player,201610020tam,tam,AguaRo00,xpa,1,,,,,
player,201610020tam,tam,AguaRo00,fgm,,,,,,
player,201610020tam,tam,AguaRo00,fga,,,,,,
player,201610020tam,tam,AguaRo00,punt,0,,,,,
player,201610020tam,tam,AguaRo00,punt_yds,0,,,,,
player,201610020tam,tam,AguaRo00,punt_yds_per_punt,,,,,,
player,201610020tam,tam,AguaRo00,punt_long,0,,,,,
player,201610020tam,tam,AngeBr00,xpm,,,,,,
player,201610020tam,tam,AngeBr00,xpa,,,,,,
player,201610020tam,tam,AngeBr00,fgm,,,,,,
player,201610020tam,tam,AngeBr00,fga,,,,,,
player,201610020tam,tam,AngeBr00,punt,7,,,,,
player,201610020tam,tam,AngeBr00,punt_yds,326,,,,,
player,201610020tam,tam,AngeBr00,punt_yds_per_punt,46.6,,,,,
player,201610020tam,tam,AngeBr00,punt_long,59,,,,,
player,201610020tam,tam,PampKe00,pos,T,,,,,
player,201610020tam,tam,PampKe00,offense,71,,,,,
player,201610020tam,tam,PampKe00,off_pct,100%,,,,,
player,201610020tam,tam,PampKe00,defense,0,,,,,
player,201610020tam,tam,PampKe00,def_pct,0%,,,,,
player,201610020tam,tam,PampKe00,special_teams,1,,,,,
player,201610020tam,tam,PampKe00,st_pct,4%,,,,,
player,201610020tam,tam,MarpAl00,pos,G,,,,,
player,201610020tam,tam,MarpAl00,offense,71,,,,,
player,201610020tam,tam,MarpAl00,off_pct,100%,,,,,
player,201610020tam,tam,MarpAl00,defense,0,,,,,
player,201610020tam,tam,MarpAl00,def_pct,0%,,,,,
player,201610020tam,tam,MarpAl00,special_teams,1,,,,,
player,201610020tam,tam,MarpAl00,st_pct,4%,,,,,
player,201610020tam,tam,DotsDe00,pos,T,,,,,
player,201610020tam,tam,DotsDe00,offense,71,,,,,
player,201610020tam,tam,DotsDe00,off_pct,100%,,,,,
player,201610020tam,tam,DotsDe00,defense,0,,,,,
player,201610020tam,tam,DotsDe00,def_pct,0%,,,,,
player,201610020tam,tam,DotsDe00,special_teams,1,,,,,
player,201610020tam,tam,DotsDe00,st_pct,4%,,,,,
player,201610020tam,tam,SmitDo02,pos,T,,,,,
player,201610020tam,tam,SmitDo02,offense,71,,,,,
player,201610020tam,tam,SmitDo02,off_pct,100%,,,,,
player,201610020tam,tam,SmitDo02,defense,0,,,,,
player,201610020tam,tam,SmitDo02,def_pct,0%,,,,,
player,201610020tam,tam,SmitDo02,special_teams,0,,,,,
player,201610020tam,tam,SmitDo02,st_pct,0%,,,,,
player,201610020tam,tam,WinsJa00,pos,QB,,,,,
player,201610020tam,tam,WinsJa00,offense,71,,,,,
player,201610020tam,tam,WinsJa00,off_pct,100%,,,,,
player,201610020tam,tam,WinsJa00,defense,0,,,,,
player,201610020tam,tam,WinsJa00,def_pct,0%,,,,,
player,201610020tam,tam,WinsJa00,special_teams,0,,,,,
player,201610020tam,tam,WinsJa00,st_pct,0%,,,,,
player,201610020tam,tam,HawlJo20,pos,C,,,,,
player,201610020tam,tam,HawlJo20,offense,70,,,,,
player,201610020tam,tam,HawlJo20,off_pct,99%,,,,,
player,201610020tam,tam,HawlJo20,defense,0,,,,,
player,201610020tam,tam,HawlJo20,def_pct,0%,,,,,
player,201610020tam,tam,HawlJo20,special_teams,0,,,,,
player,201610020tam,tam,HawlJo20,st_pct,0%,,,,,
player,201610020tam,tam,JackVi00,pos,WR,,,,,
player,201610020tam,tam,JackVi00,offense,64,,,,,
player,201610020tam,tam,JackVi00,off_pct,90%,,,,,
player,201610020tam,tam,JackVi00,defense,0,,,,,
player,201610020tam,tam,JackVi00,def_pct,0%,,,,,
player,201610020tam,tam,JackVi00,special_teams,0,,,,,
player,201610020tam,tam,JackVi00,st_pct,0%,,,,,
player,201610020tam,tam,BratCa00,pos,TE,,,,,
player,201610020tam,tam,BratCa00,offense,62,,,,,
player,201610020tam,tam,BratCa00,off_pct,87%,,,,,
player,201610020tam,tam,BratCa00,defense,0,,,,,
player,201610020tam,tam,BratCa00,def_pct,0%,,,,,
player,201610020tam,tam,BratCa00,special_teams,8,,,,,
player,201610020tam,tam,BratCa00,st_pct,29%,,,,,
player,201610020tam,tam,EvanMi00,pos,WR,,,,,
player,201610020tam,tam,EvanMi00,offense,62,,,,,
player,201610020tam,tam,EvanMi00,off_pct,87%,,,,,
player,201610020tam,tam,EvanMi00,defense,0,,,,,
player,201610020tam,tam,EvanMi00,def_pct,0%,,,,,
player,201610020tam,tam,EvanMi00,special_teams,0,,,,,
player,201610020tam,tam,EvanMi00,st_pct,0%,,,,,
player,201610020tam,tam,SimsCh00,pos,RB,,,,,
player,201610020tam,tam,SimsCh00,offense,41,,,,,
player,201610020tam,tam,SimsCh00,off_pct,58%,,,,,
player,201610020tam,tam,SimsCh00,defense,0,,,,,
player,201610020tam,tam,SimsCh00,def_pct,0%,,,,,
player,201610020tam,tam,SimsCh00,special_teams,0,,,,,
player,201610020tam,tam,SimsCh00,st_pct,0%,,,,,
player,201610020tam,tam,HumpAd00,pos,WR,,,,,
player,201610020tam,tam,HumpAd00,offense,39,,,,,
player,201610020tam,tam,HumpAd00,off_pct,55%,,,,,
player,201610020tam,tam,HumpAd00,defense,0,,,,,
player,201610020tam,tam,HumpAd00,def_pct,0%,,,,,
player,201610020tam,tam,HumpAd00,special_teams,7,,,,,
player,201610020tam,tam,HumpAd00,st_pct,25%,,,,,
player,201610020tam,tam,RodgJa00,pos,RB,,,,,
player,201610020tam,tam,RodgJa00,offense,30,,,,,
player,201610020tam,tam,RodgJa00,off_pct,42%,,,,,
player,201610020tam,tam,RodgJa00,defense,0,,,,,
player,201610020tam,tam,RodgJa00,def_pct,0%,,,,,
player,201610020tam,tam,RodgJa00,special_teams,13,,,,,
player,201610020tam,tam,RodgJa00,st_pct,46%,,,,,
player,201610020tam,tam,MyerBr00,pos,TE,,,,,
player,201610020tam,tam,MyerBr00,offense,21,,,,,
player,201610020tam,tam,MyerBr00,off_pct,30%,,,,,
player,201610020tam,tam,MyerBr00,defense,0,,,,,
player,201610020tam,tam,MyerBr00,def_pct,0%,,,,,
player,201610020tam,tam,MyerBr00,special_teams,4,,,,,
player,201610020tam,tam,MyerBr00,st_pct,14%,,,,,
player,201610020tam,tam,CrosAl00,pos,RB,,,,,
player,201610020tam,tam,CrosAl00,offense,20,,,,,
player,201610020tam,tam,CrosAl00,off_pct,28%,,,,,
player,201610020tam,tam,CrosAl00,defense,0,,,,,
player,201610020tam,tam,CrosAl00,def_pct,0%,,,,,
player,201610020tam,tam,CrosAl00,special_teams,6,,,,,
player,201610020tam,tam,CrosAl00,st_pct,21%,,,,,
player,201610020tam,tam,ShepRu00,pos,WR,,,,,
player,201610020tam,tam,ShepRu00,offense,8,,,,,
player,201610020tam,tam,ShepRu00,off_pct,11%,,,,,
player,201610020tam,tam,ShepRu00,defense,0,,,,,
player,201610020tam,tam,ShepRu00,def_pct,0%,,,,,
player,201610020tam,tam,ShepRu00,special_teams,21,,,,,
player,201610020tam,tam,ShepRu00,st_pct,75%,,,,,
player,201610020tam,tam,MartFr00,pos,WR,,,,,
player,201610020tam,tam,MartFr00,offense,6,,,,,
player,201610020tam,tam,MartFr00,off_pct,8%,,,,,
player,201610020tam,tam,MartFr00,defense,0,,,,,
player,201610020tam,tam,MartFr00,def_pct,0%,,,,,
player,201610020tam,tam,MartFr00,special_teams,6,,,,,
player,201610020tam,tam,MartFr00,st_pct,21%,,,,,
player,201610020tam,tam,CherGo20,pos,T,,,,,
player,201610020tam,tam,CherGo20,offense,2,,,,,
player,201610020tam,tam,CherGo20,off_pct,3%,,,,,
player,201610020tam,tam,CherGo20,defense,0,,,,,
player,201610020tam,tam,CherGo20,def_pct,0%,,,,,
player,201610020tam,tam,CherGo20,special_teams,1,,,,,
player,201610020tam,tam,CherGo20,st_pct,4%,,,,,
player,201610020tam,tam,DietEv00,pos,C,,,,,
player,201610020tam,tam,DietEv00,offense,1,,,,,
player,201610020tam,tam,DietEv00,off_pct,1%,,,,,
player,201610020tam,tam,DietEv00,defense,0,,,,,
player,201610020tam,tam,DietEv00,def_pct,0%,,,,,
player,201610020tam,tam,DietEv00,special_teams,1,,,,,
player,201610020tam,tam,DietEv00,st_pct,4%,,,,,
player,201610020tam,tam,GrimBr20,pos,CB,,,,,
player,201610020tam,tam,GrimBr20,offense,0,,,,,
player,201610020tam,tam,GrimBr20,off_pct,0%,,,,,
player,201610020tam,tam,GrimBr20,defense,72,,,,,
player,201610020tam,tam,GrimBr20,def_pct,100%,,,,,
player,201610020tam,tam,GrimBr20,special_teams,5,,,,,
player,201610020tam,tam,GrimBr20,st_pct,18%,,,,,
player,201610020tam,tam,AlexKw00,pos,LB,,,,,
player,201610020tam,tam,AlexKw00,offense,0,,,,,
player,201610020tam,tam,AlexKw00,off_pct,0%,,,,,
player,201610020tam,tam,AlexKw00,defense,72,,,,,
player,201610020tam,tam,AlexKw00,def_pct,100%,,,,,
player,201610020tam,tam,AlexKw00,special_teams,5,,,,,
player,201610020tam,tam,AlexKw00,st_pct,18%,,,,,
player,201610020tam,tam,McDoBr01,pos,FS,,,,,
player,201610020tam,tam,McDoBr01,offense,0,,,,,
player,201610020tam,tam,McDoBr01,off_pct,0%,,,,,
player,201610020tam,tam,McDoBr01,defense,72,,,,,
player,201610020tam,tam,McDoBr01,def_pct,100%,,,,,
player,201610020tam,tam,McDoBr01,special_teams,5,,,,,
player,201610020tam,tam,McDoBr01,st_pct,18%,,,,,
player,201610020tam,tam,ContCh00,pos,SS,,,,,
player,201610020tam,tam,ContCh00,offense,0,,,,,
player,201610020tam,tam,ContCh00,off_pct,0%,,,,,
player,201610020tam,tam,ContCh00,defense,70,,,,,
player,201610020tam,tam,ContCh00,def_pct,97%,,,,,
player,201610020tam,tam,ContCh00,special_teams,6,,,,,
player,201610020tam,tam,ContCh00,st_pct,21%,,,,,
player,201610020tam,tam,HargVe00,pos,CB,,,,,
player,201610020tam,tam,HargVe00,offense,0,,,,,
player,201610020tam,tam,HargVe00,off_pct,0%,,,,,
player,201610020tam,tam,HargVe00,defense,70,,,,,
player,201610020tam,tam,HargVe00,def_pct,97%,,,,,
player,201610020tam,tam,HargVe00,special_teams,5,,,,,
player,201610020tam,tam,HargVe00,st_pct,18%,,,,,
player,201610020tam,tam,DaviLa00,pos,LB,,,,,
player,201610020tam,tam,DaviLa00,offense,0,,,,,
player,201610020tam,tam,DaviLa00,off_pct,0%,,,,,
player,201610020tam,tam,DaviLa00,defense,70,,,,,
player,201610020tam,tam,DaviLa00,def_pct,97%,,,,,
player,201610020tam,tam,DaviLa00,special_teams,5,,,,,
player,201610020tam,tam,DaviLa00,st_pct,18%,,,,,
player,201610020tam,tam,McDoCl99,pos,DT,,,,,
player,201610020tam,tam,McDoCl99,offense,0,,,,,
player,201610020tam,tam,McDoCl99,off_pct,0%,,,,,
player,201610020tam,tam,McDoCl99,defense,58,,,,,
player,201610020tam,tam,McDoCl99,def_pct,81%,,,,,
player,201610020tam,tam,McDoCl99,special_teams,5,,,,,
player,201610020tam,tam,McDoCl99,st_pct,18%,,,,,
player,201610020tam,tam,GholWi00,pos,DE,,,,,
player,201610020tam,tam,GholWi00,offense,0,,,,,
player,201610020tam,tam,GholWi00,off_pct,0%,,,,,
player,201610020tam,tam,GholWi00,defense,54,,,,,
player,201610020tam,tam,GholWi00,def_pct,75%,,,,,
player,201610020tam,tam,GholWi00,special_teams,6,,,,,
player,201610020tam,tam,GholWi00,st_pct,21%,,,,,
player,201610020tam,tam,LambDa01,pos,DT,,,,,
player,201610020tam,tam,LambDa01,offense,0,,,,,
player,201610020tam,tam,LambDa01,off_pct,0%,,,,,
player,201610020tam,tam,LambDa01,defense,49,,,,,
player,201610020tam,tam,LambDa01,def_pct,68%,,,,,
player,201610020tam,tam,LambDa01,special_teams,5,,,,,
player,201610020tam,tam,LambDa01,st_pct,18%,,,,,
player,201610020tam,tam,SpenAk00,pos,DT,,,,,
player,201610020tam,tam,SpenAk00,offense,0,,,,,
player,201610020tam,tam,SpenAk00,off_pct,0%,,,,,
player,201610020tam,tam,SpenAk00,defense,48,,,,,
player,201610020tam,tam,SpenAk00,def_pct,67%,,,,,
player,201610020tam,tam,SpenAk00,special_teams,5,,,,,
player,201610020tam,tam,SpenAk00,st_pct,18%,,,,,
player,201610020tam,tam,AdjeJu00,pos,CB,,,,,
player,201610020tam,tam,AdjeJu00,offense,0,,,,,
player,201610020tam,tam,AdjeJu00,off_pct,0%,,,,,
player,201610020tam,tam,AdjeJu00,defense,41,,,,,
player,201610020tam,tam,AdjeJu00,def_pct,57%,,,,,
player,201610020tam,tam,AdjeJu00,special_teams,2,,,,,
player,201610020tam,tam,AdjeJu00,st_pct,7%,,,,,
player,201610020tam,tam,SmitDa24,pos,LB,,,,,
player,201610020tam,tam,SmitDa24,offense,0,,,,,
player,201610020tam,tam,SmitDa24,off_pct,0%,,,,,
player,201610020tam,tam,SmitDa24,defense,40,,,,,
player,201610020tam,tam,SmitDa24,def_pct,56%,,,,,
player,201610020tam,tam,SmitDa24,special_teams,5,,,,,
player,201610020tam,tam,SmitDa24,st_pct,18%,,,,,
player,201610020tam,tam,WardCh00,pos,DE,,,,,
player,201610020tam,tam,WardCh00,offense,0,,,,,
player,201610020tam,tam,WardCh00,off_pct,0%,,,,,
player,201610020tam,tam,WardCh00,defense,28,,,,,
player,201610020tam,tam,WardCh00,def_pct,39%,,,,,
player,201610020tam,tam,WardCh00,special_teams,0,,,,,
player,201610020tam,tam,WardCh00,st_pct,0%,,,,,
player,201610020tam,tam,JoneHo01,pos,DE,,,,,
player,201610020tam,tam,JoneHo01,offense,0,,,,,
player,201610020tam,tam,JoneHo01,off_pct,0%,,,,,
player,201610020tam,tam,JoneHo01,defense,20,,,,,
player,201610020tam,tam,JoneHo01,def_pct,28%,,,,,
player,201610020tam,tam,JoneHo01,special_teams,16,,,,,
player,201610020tam,tam,JoneHo01,st_pct,57%,,,,,
player,201610020tam,tam,SpenNo00,pos,DE,,,,,
player,201610020tam,tam,SpenNo00,offense,0,,,,,
player,201610020tam,tam,SpenNo00,off_pct,0%,,,,,
player,201610020tam,tam,SpenNo00,defense,16,,,,,
player,201610020tam,tam,SpenNo00,def_pct,22%,,,,,
player,201610020tam,tam,SpenNo00,special_teams,1,,,,,
player,201610020tam,tam,SpenNo00,st_pct,4%,,,,,
player,201610020tam,tam,McCoGe99,pos,DT,,,,,
player,201610020tam,tam,McCoGe99,offense,0,,,,,
player,201610020tam,tam,McCoGe99,off_pct,0%,,,,,
player,201610020tam,tam,McCoGe99,defense,12,,,,,
player,201610020tam,tam,McCoGe99,def_pct,17%,,,,,
player,201610020tam,tam,McCoGe99,special_teams,1,,,,,
player,201610020tam,tam,McCoGe99,st_pct,4%,,,,,
player,201610020tam,tam,RobiJo01,pos,CB,,,,,
player,201610020tam,tam,RobiJo01,offense,0,,,,,
player,201610020tam,tam,RobiJo01,off_pct,0%,,,,,
player,201610020tam,tam,RobiJo01,defense,0,,,,,
player,201610020tam,tam,RobiJo01,def_pct,0%,,,,,
player,201610020tam,tam,RobiJo01,special_teams,22,,,,,
player,201610020tam,tam,RobiJo01,st_pct,79%,,,,,
player,201610020tam,tam,KeyeJo00,pos,LB,,,,,
player,201610020tam,tam,KeyeJo00,offense,0,,,,,
player,201610020tam,tam,KeyeJo00,off_pct,0%,,,,,
player,201610020tam,tam,KeyeJo00,defense,0,,,,,
player,201610020tam,tam,KeyeJo00,def_pct,0%,,,,,
player,201610020tam,tam,KeyeJo00,special_teams,22,,,,,
player,201610020tam,tam,KeyeJo00,st_pct,79%,,,,,
player,201610020tam,tam,TandKe00,pos,SS,,,,,
player,201610020tam,tam,TandKe00,offense,0,,,,,
player,201610020tam,tam,TandKe00,off_pct,0%,,,,,
player,201610020tam,tam,TandKe00,defense,0,,,,,
player,201610020tam,tam,TandKe00,def_pct,0%,,,,,
player,201610020tam,tam,TandKe00,special_teams,22,,,,,
player,201610020tam,tam,TandKe00,st_pct,79%,,,,,
player,201610020tam,tam,GlanAd00,pos,LB,,,,,
player,201610020tam,tam,GlanAd00,offense,0,,,,,
player,201610020tam,tam,GlanAd00,off_pct,0%,,,,,
player,201610020tam,tam,GlanAd00,defense,0,,,,,
player,201610020tam,tam,GlanAd00,def_pct,0%,,,,,
player,201610020tam,tam,GlanAd00,special_teams,22,,,,,
player,201610020tam,tam,GlanAd00,st_pct,79%,,,,,
player,201610020tam,tam,BarbPe01,pos,RB,,,,,
player,201610020tam,tam,BarbPe01,offense,0,,,,,
player,201610020tam,tam,BarbPe01,off_pct,0%,,,,,
player,201610020tam,tam,BarbPe01,defense,0,,,,,
player,201610020tam,tam,BarbPe01,def_pct,0%,,,,,
player,201610020tam,tam,BarbPe01,special_teams,19,,,,,
player,201610020tam,tam,BarbPe01,st_pct,68%,,,,,
player,201610020tam,tam,SmitRy00,pos,FS,,,,,
player,201610020tam,tam,SmitRy00,offense,0,,,,,
player,201610020tam,tam,SmitRy00,off_pct,0%,,,,,
player,201610020tam,tam,SmitRy00,defense,0,,,,,
player,201610020tam,tam,SmitRy00,def_pct,0%,,,,,
player,201610020tam,tam,SmitRy00,special_teams,15,,,,,
player,201610020tam,tam,SmitRy00,st_pct,54%,,,,,
player,201610020tam,tam,BankJo00,pos,CB,,,,,
player,201610020tam,tam,BankJo00,offense,0,,,,,
player,201610020tam,tam,BankJo00,off_pct,0%,,,,,
player,201610020tam,tam,BankJo00,defense,0,,,,,
player,201610020tam,tam,BankJo00,def_pct,0%,,,,,
player,201610020tam,tam,BankJo00,special_teams,10,,,,,
player,201610020tam,tam,BankJo00,st_pct,36%,,,,,
player,201610020tam,tam,VernAl99,pos,CB,,,,,
player,201610020tam,tam,VernAl99,offense,0,,,,,
player,201610020tam,tam,VernAl99,off_pct,0%,,,,,
player,201610020tam,tam,VernAl99,defense,0,,,,,
player,201610020tam,tam,VernAl99,def_pct,0%,,,,,
player,201610020tam,tam,VernAl99,special_teams,9,,,,,
player,201610020tam,tam,VernAl99,st_pct,32%,,,,,
player,201610020tam,tam,AngeBr00,pos,P,,,,,
player,201610020tam,tam,AngeBr00,offense,0,,,,,
player,201610020tam,tam,AngeBr00,off_pct,0%,,,,,
player,201610020tam,tam,AngeBr00,defense,0,,,,,
player,201610020tam,tam,AngeBr00,def_pct,0%,,,,,
player,201610020tam,tam,AngeBr00,special_teams,8,,,,,
player,201610020tam,tam,AngeBr00,st_pct,29%,,,,,
player,201610020tam,tam,DePaAn00,pos,LS,,,,,
player,201610020tam,tam,DePaAn00,offense,0,,,,,
player,201610020tam,tam,DePaAn00,off_pct,0%,,,,,
player,201610020tam,tam,DePaAn00,defense,0,,,,,
player,201610020tam,tam,DePaAn00,def_pct,0%,,,,,
player,201610020tam,tam,DePaAn00,special_teams,8,,,,,
player,201610020tam,tam,DePaAn00,st_pct,29%,,,,,
player,201610020tam,tam,AguaRo00,pos,K,,,,,
player,201610020tam,tam,AguaRo00,offense,0,,,,,
player,201610020tam,tam,AguaRo00,off_pct,0%,,,,,
player,201610020tam,tam,AguaRo00,defense,0,,,,,
player,201610020tam,tam,AguaRo00,def_pct,0%,,,,,
player,201610020tam,tam,AguaRo00,special_teams,3,,,,,
player,201610020tam,tam,AguaRo00,st_pct,11%,,,,,
player,201610020tam,den,ParaMa00,pos,C,,,,,
player,201610020tam,den,ParaMa00,offense,72,,,,,
player,201610020tam,den,ParaMa00,off_pct,100%,,,,,
player,201610020tam,den,ParaMa00,defense,0,,,,,
player,201610020tam,den,ParaMa00,def_pct,0%,,,,,
player,201610020tam,den,ParaMa00,special_teams,5,,,,,
player,201610020tam,den,ParaMa00,st_pct,18%,,,,,
player,201610020tam,den,OkunRu20,pos,T,,,,,
player,201610020tam,den,OkunRu20,offense,72,,,,,
player,201610020tam,den,OkunRu20,off_pct,100%,,,,,
player,201610020tam,den,OkunRu20,defense,0,,,,,
player,201610020tam,den,OkunRu20,def_pct,0%,,,,,
player,201610020tam,den,OkunRu20,special_teams,5,,,,,
player,201610020tam,den,OkunRu20,st_pct,18%,,,,,
player,201610020tam,den,SambTy00,pos,T,,,,,
player,201610020tam,den,SambTy00,offense,72,,,,,
player,201610020tam,den,SambTy00,off_pct,100%,,,,,
player,201610020tam,den,SambTy00,defense,0,,,,,
player,201610020tam,den,SambTy00,def_pct,0%,,,,,
player,201610020tam,den,SambTy00,special_teams,5,,,,,
player,201610020tam,den,SambTy00,st_pct,18%,,,,,
player,201610020tam,den,GarcMa00,pos,G,,,,,
player,201610020tam,den,GarcMa00,offense,72,,,,,
player,201610020tam,den,GarcMa00,off_pct,100%,,,,,
player,201610020tam,den,GarcMa00,defense,0,,,,,
player,201610020tam,den,GarcMa00,def_pct,0%,,,,,
player,201610020tam,den,GarcMa00,special_teams,5,,,,,
player,201610020tam,den,GarcMa00,st_pct,18%,,,,,
player,201610020tam,den,SchoMi00,pos,T,,,,,
player,201610020tam,den,SchoMi00,offense,72,,,,,
player,201610020tam,den,SchoMi00,off_pct,100%,,,,,
player,201610020tam,den,SchoMi00,defense,0,,,,,
