game,2016,13,20161204,201612040nor,det,"Detroit Lions",28,nor,"New Orleans Saints",13
player,201612040nor,det,ByneJo00,def_int,0,,,,,
player,201612040nor,det,ByneJo00,def_int_yds,0,,,,,
player,201612040nor,det,ByneJo00,def_int_td,0,,,,,
player,201612040nor,det,ByneJo00,def_int_long,0,,,,,
player,201612040nor,det,ByneJo00,pass_defended,1,,,,,
player,201612040nor,det,ByneJo00,sacks,0.0,,,,,
player,201612040nor,det,ByneJo00,tackles_combined,8,,,,,
player,201612040nor,det,ByneJo00,tackles_solo,5,,,,,
player,201612040nor,det,ByneJo00,tackles_assists,3,,,,,
player,201612040nor,det,ByneJo00,tackles_loss,1,,,,,
player,201612040nor,det,ByneJo00,qb_hits,0,,,,,
player,201612040nor,det,ByneJo00,fumbles_rec,0,,,,,
player,201612040nor,det,ByneJo00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,ByneJo00,fumbles_rec_td,0,,,,,
player,201612040nor,det,ByneJo00,fumbles_forced,0,,,,,
player,201612040nor,det,LawsNe00,def_int,0,,,,,
player,201612040nor,det,LawsNe00,def_int_yds,0,,,,,
player,201612040nor,det,LawsNe00,def_int_td,0,,,,,
player,201612040nor,det,LawsNe00,def_int_long,0,,,,,
player,201612040nor,det,LawsNe00,pass_defended,0,,,,,
player,201612040nor,det,LawsNe00,sacks,0.0,,,,,
player,201612040nor,det,LawsNe00,tackles_combined,7,,,,,
player,201612040nor,det,LawsNe00,tackles_solo,6,,,,,
player,201612040nor,det,LawsNe00,tackles_assists,1,,,,,
player,201612040nor,det,LawsNe00,tackles_loss,0,,,,,
player,201612040nor,det,LawsNe00,qb_hits,0,,,,,
player,201612040nor,det,LawsNe00,fumbles_rec,0,,,,,
player,201612040nor,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201612040nor,det,LawsNe00,fumbles_forced,0,,,,,
player,201612040nor,det,BarnAd01,def_int,0,,,,,
player,201612040nor,det,BarnAd01,def_int_yds,0,,,,,
player,201612040nor,det,BarnAd01,def_int_td,0,,,,,
player,201612040nor,det,BarnAd01,def_int_long,0,,,,,
player,201612040nor,det,BarnAd01,pass_defended,0,,,,,
player,201612040nor,det,BarnAd01,sacks,0.0,,,,,
player,201612040nor,det,BarnAd01,tackles_combined,3,,,,,
player,201612040nor,det,BarnAd01,tackles_solo,2,,,,,
player,201612040nor,det,BarnAd01,tackles_assists,1,,,,,
player,201612040nor,det,BarnAd01,tackles_loss,0,,,,,
player,201612040nor,det,BarnAd01,qb_hits,0,,,,,
player,201612040nor,det,BarnAd01,fumbles_rec,0,,,,,
player,201612040nor,det,BarnAd01,fumbles_rec_yds,0,,,,,
player,201612040nor,det,BarnAd01,fumbles_rec_td,0,,,,,
player,201612040nor,det,BarnAd01,fumbles_forced,0,,,,,
player,201612040nor,det,HydeKe01,def_int,0,,,,,
player,201612040nor,det,HydeKe01,def_int_yds,0,,,,,
player,201612040nor,det,HydeKe01,def_int_td,0,,,,,
player,201612040nor,det,HydeKe01,def_int_long,0,,,,,
player,201612040nor,det,HydeKe01,pass_defended,0,,,,,
player,201612040nor,det,HydeKe01,sacks,0.0,,,,,
player,201612040nor,det,HydeKe01,tackles_combined,3,,,,,
player,201612040nor,det,HydeKe01,tackles_solo,1,,,,,
player,201612040nor,det,HydeKe01,tackles_assists,2,,,,,
player,201612040nor,det,HydeKe01,tackles_loss,0,,,,,
player,201612040nor,det,HydeKe01,qb_hits,2,,,,,
player,201612040nor,det,HydeKe01,fumbles_rec,0,,,,,
player,201612040nor,det,HydeKe01,fumbles_rec_yds,0,,,,,
player,201612040nor,det,HydeKe01,fumbles_rec_td,0,,,,,
player,201612040nor,det,HydeKe01,fumbles_forced,0,,,,,
player,201612040nor,det,SlayDa00,def_int,0,,,,,
player,201612040nor,det,SlayDa00,def_int_yds,0,,,,,
player,201612040nor,det,SlayDa00,def_int_td,0,,,,,
player,201612040nor,det,SlayDa00,def_int_long,0,,,,,
player,201612040nor,det,SlayDa00,pass_defended,1,,,,,
player,201612040nor,det,SlayDa00,sacks,0.0,,,,,
player,201612040nor,det,SlayDa00,tackles_combined,3,,,,,
player,201612040nor,det,SlayDa00,tackles_solo,3,,,,,
player,201612040nor,det,SlayDa00,tackles_assists,0,,,,,
player,201612040nor,det,SlayDa00,tackles_loss,0,,,,,
player,201612040nor,det,SlayDa00,qb_hits,0,,,,,
player,201612040nor,det,SlayDa00,fumbles_rec,0,,,,,
player,201612040nor,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201612040nor,det,SlayDa00,fumbles_forced,0,,,,,
player,201612040nor,det,AnsaEz00,def_int,0,,,,,
player,201612040nor,det,AnsaEz00,def_int_yds,0,,,,,
player,201612040nor,det,AnsaEz00,def_int_td,0,,,,,
player,201612040nor,det,AnsaEz00,def_int_long,0,,,,,
player,201612040nor,det,AnsaEz00,pass_defended,0,,,,,
player,201612040nor,det,AnsaEz00,sacks,0.0,,,,,
player,201612040nor,det,AnsaEz00,tackles_combined,2,,,,,
player,201612040nor,det,AnsaEz00,tackles_solo,1,,,,,
player,201612040nor,det,AnsaEz00,tackles_assists,1,,,,,
player,201612040nor,det,AnsaEz00,tackles_loss,0,,,,,
player,201612040nor,det,AnsaEz00,qb_hits,1,,,,,
player,201612040nor,det,AnsaEz00,fumbles_rec,0,,,,,
player,201612040nor,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201612040nor,det,AnsaEz00,fumbles_forced,0,,,,,
player,201612040nor,det,BushRa00,def_int,0,,,,,
player,201612040nor,det,BushRa00,def_int_yds,0,,,,,
player,201612040nor,det,BushRa00,def_int_td,0,,,,,
player,201612040nor,det,BushRa00,def_int_long,0,,,,,
player,201612040nor,det,BushRa00,pass_defended,0,,,,,
player,201612040nor,det,BushRa00,sacks,0.0,,,,,
player,201612040nor,det,BushRa00,tackles_combined,2,,,,,
player,201612040nor,det,BushRa00,tackles_solo,1,,,,,
player,201612040nor,det,BushRa00,tackles_assists,1,,,,,
player,201612040nor,det,BushRa00,tackles_loss,0,,,,,
player,201612040nor,det,BushRa00,qb_hits,0,,,,,
player,201612040nor,det,BushRa00,fumbles_rec,0,,,,,
player,201612040nor,det,BushRa00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,BushRa00,fumbles_rec_td,0,,,,,
player,201612040nor,det,BushRa00,fumbles_forced,0,,,,,
player,201612040nor,det,RobiAS00,def_int,0,,,,,
player,201612040nor,det,RobiAS00,def_int_yds,0,,,,,
player,201612040nor,det,RobiAS00,def_int_td,0,,,,,
player,201612040nor,det,RobiAS00,def_int_long,0,,,,,
player,201612040nor,det,RobiAS00,pass_defended,1,,,,,
player,201612040nor,det,RobiAS00,sacks,0.0,,,,,
player,201612040nor,det,RobiAS00,tackles_combined,2,,,,,
player,201612040nor,det,RobiAS00,tackles_solo,2,,,,,
player,201612040nor,det,RobiAS00,tackles_assists,0,,,,,
player,201612040nor,det,RobiAS00,tackles_loss,0,,,,,
player,201612040nor,det,RobiAS00,qb_hits,0,,,,,
player,201612040nor,det,RobiAS00,fumbles_rec,0,,,,,
player,201612040nor,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201612040nor,det,RobiAS00,fumbles_forced,0,,,,,
player,201612040nor,det,WalkTy00,def_int,0,,,,,
player,201612040nor,det,WalkTy00,def_int_yds,0,,,,,
player,201612040nor,det,WalkTy00,def_int_td,0,,,,,
player,201612040nor,det,WalkTy00,def_int_long,0,,,,,
player,201612040nor,det,WalkTy00,pass_defended,0,,,,,
player,201612040nor,det,WalkTy00,sacks,0.0,,,,,
player,201612040nor,det,WalkTy00,tackles_combined,2,,,,,
player,201612040nor,det,WalkTy00,tackles_solo,2,,,,,
player,201612040nor,det,WalkTy00,tackles_assists,0,,,,,
player,201612040nor,det,WalkTy00,tackles_loss,0,,,,,
player,201612040nor,det,WalkTy00,qb_hits,0,,,,,
player,201612040nor,det,WalkTy00,fumbles_rec,0,,,,,
player,201612040nor,det,WalkTy00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,WalkTy00,fumbles_rec_td,0,,,,,
player,201612040nor,det,WalkTy00,fumbles_forced,0,,,,,
player,201612040nor,det,WillAn01,def_int,0,,,,,
player,201612040nor,det,WillAn01,def_int_yds,0,,,,,
player,201612040nor,det,WillAn01,def_int_td,0,,,,,
player,201612040nor,det,WillAn01,def_int_long,0,,,,,
player,201612040nor,det,WillAn01,pass_defended,0,,,,,
player,201612040nor,det,WillAn01,sacks,0.0,,,,,
player,201612040nor,det,WillAn01,tackles_combined,2,,,,,
player,201612040nor,det,WillAn01,tackles_solo,2,,,,,
player,201612040nor,det,WillAn01,tackles_assists,0,,,,,
player,201612040nor,det,WillAn01,tackles_loss,0,,,,,
player,201612040nor,det,WillAn01,qb_hits,0,,,,,
player,201612040nor,det,WillAn01,fumbles_rec,0,,,,,
player,201612040nor,det,WillAn01,fumbles_rec_yds,0,,,,,
player,201612040nor,det,WillAn01,fumbles_rec_td,0,,,,,
player,201612040nor,det,WillAn01,fumbles_forced,0,,,,,
player,201612040nor,det,ArmbTh00,def_int,0,,,,,
player,201612040nor,det,ArmbTh00,def_int_yds,0,,,,,
player,201612040nor,det,ArmbTh00,def_int_td,0,,,,,
player,201612040nor,det,ArmbTh00,def_int_long,0,,,,,
player,201612040nor,det,ArmbTh00,pass_defended,0,,,,,
player,201612040nor,det,ArmbTh00,sacks,0.0,,,,,
player,201612040nor,det,ArmbTh00,tackles_combined,1,,,,,
player,201612040nor,det,ArmbTh00,tackles_solo,1,,,,,
player,201612040nor,det,ArmbTh00,tackles_assists,0,,,,,
player,201612040nor,det,ArmbTh00,tackles_loss,0,,,,,
player,201612040nor,det,ArmbTh00,qb_hits,0,,,,,
player,201612040nor,det,ArmbTh00,fumbles_rec,0,,,,,
player,201612040nor,det,ArmbTh00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,ArmbTh00,fumbles_rec_td,0,,,,,
player,201612040nor,det,ArmbTh00,fumbles_forced,0,,,,,
player,201612040nor,det,CopeBr00,def_int,0,,,,,
player,201612040nor,det,CopeBr00,def_int_yds,0,,,,,
player,201612040nor,det,CopeBr00,def_int_td,0,,,,,
player,201612040nor,det,CopeBr00,def_int_long,0,,,,,
player,201612040nor,det,CopeBr00,pass_defended,0,,,,,
player,201612040nor,det,CopeBr00,sacks,0.0,,,,,
player,201612040nor,det,CopeBr00,tackles_combined,1,,,,,
player,201612040nor,det,CopeBr00,tackles_solo,0,,,,,
player,201612040nor,det,CopeBr00,tackles_assists,1,,,,,
player,201612040nor,det,CopeBr00,tackles_loss,0,,,,,
player,201612040nor,det,CopeBr00,qb_hits,0,,,,,
player,201612040nor,det,CopeBr00,fumbles_rec,0,,,,,
player,201612040nor,det,CopeBr00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,CopeBr00,fumbles_rec_td,0,,,,,
player,201612040nor,det,CopeBr00,fumbles_forced,0,,,,,
player,201612040nor,det,DiggQu00,def_int,0,,,,,
player,201612040nor,det,DiggQu00,def_int_yds,0,,,,,
player,201612040nor,det,DiggQu00,def_int_td,0,,,,,
player,201612040nor,det,DiggQu00,def_int_long,0,,,,,
player,201612040nor,det,DiggQu00,pass_defended,0,,,,,
player,201612040nor,det,DiggQu00,sacks,0.0,,,,,
player,201612040nor,det,DiggQu00,tackles_combined,1,,,,,
player,201612040nor,det,DiggQu00,tackles_solo,1,,,,,
player,201612040nor,det,DiggQu00,tackles_assists,0,,,,,
player,201612040nor,det,DiggQu00,tackles_loss,0,,,,,
player,201612040nor,det,DiggQu00,qb_hits,1,,,,,
player,201612040nor,det,DiggQu00,fumbles_rec,0,,,,,
player,201612040nor,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201612040nor,det,DiggQu00,fumbles_forced,0,,,,,
player,201612040nor,det,NgatHa20,def_int,0,,,,,
player,201612040nor,det,NgatHa20,def_int_yds,0,,,,,
player,201612040nor,det,NgatHa20,def_int_td,0,,,,,
player,201612040nor,det,NgatHa20,def_int_long,0,,,,,
player,201612040nor,det,NgatHa20,pass_defended,1,,,,,
player,201612040nor,det,NgatHa20,sacks,0.0,,,,,
player,201612040nor,det,NgatHa20,tackles_combined,1,,,,,
player,201612040nor,det,NgatHa20,tackles_solo,0,,,,,
player,201612040nor,det,NgatHa20,tackles_assists,1,,,,,
player,201612040nor,det,NgatHa20,tackles_loss,0,,,,,
player,201612040nor,det,NgatHa20,qb_hits,0,,,,,
player,201612040nor,det,NgatHa20,fumbles_rec,0,,,,,
player,201612040nor,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201612040nor,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201612040nor,det,NgatHa20,fumbles_forced,0,,,,,
player,201612040nor,det,ThorKh00,def_int,0,,,,,
player,201612040nor,det,ThorKh00,def_int_yds,0,,,,,
player,201612040nor,det,ThorKh00,def_int_td,0,,,,,
player,201612040nor,det,ThorKh00,def_int_long,0,,,,,
player,201612040nor,det,ThorKh00,pass_defended,0,,,,,
player,201612040nor,det,ThorKh00,sacks,0.0,,,,,
player,201612040nor,det,ThorKh00,tackles_combined,1,,,,,
player,201612040nor,det,ThorKh00,tackles_solo,1,,,,,
player,201612040nor,det,ThorKh00,tackles_assists,0,,,,,
player,201612040nor,det,ThorKh00,tackles_loss,0,,,,,
player,201612040nor,det,ThorKh00,qb_hits,0,,,,,
player,201612040nor,det,ThorKh00,fumbles_rec,0,,,,,
player,201612040nor,det,ThorKh00,fumbles_rec_yds,0,,,,,
player,201612040nor,det,ThorKh00,fumbles_rec_td,0,,,,,
player,201612040nor,det,ThorKh00,fumbles_forced,0,,,,,
player,201612040nor,nor,ElleDa99,def_int,0,,,,,
player,201612040nor,nor,ElleDa99,def_int_yds,0,,,,,
player,201612040nor,nor,ElleDa99,def_int_td,0,,,,,
player,201612040nor,nor,ElleDa99,def_int_long,0,,,,,
player,201612040nor,nor,ElleDa99,pass_defended,0,,,,,
player,201612040nor,nor,ElleDa99,sacks,1.0,,,,,
player,201612040nor,nor,ElleDa99,tackles_combined,5,,,,,
player,201612040nor,nor,ElleDa99,tackles_solo,5,,,,,
player,201612040nor,nor,ElleDa99,tackles_assists,0,,,,,
player,201612040nor,nor,ElleDa99,tackles_loss,1,,,,,
player,201612040nor,nor,ElleDa99,qb_hits,2,,,,,
player,201612040nor,nor,ElleDa99,fumbles_rec,0,,,,,
player,201612040nor,nor,ElleDa99,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,ElleDa99,fumbles_rec_td,0,,,,,
player,201612040nor,nor,ElleDa99,fumbles_forced,0,,,,,
player,201612040nor,nor,RankSh00,def_int,0,,,,,
player,201612040nor,nor,RankSh00,def_int_yds,0,,,,,
player,201612040nor,nor,RankSh00,def_int_td,0,,,,,
player,201612040nor,nor,RankSh00,def_int_long,0,,,,,
player,201612040nor,nor,RankSh00,pass_defended,0,,,,,
player,201612040nor,nor,RankSh00,sacks,1.0,,,,,
player,201612040nor,nor,RankSh00,tackles_combined,3,,,,,
player,201612040nor,nor,RankSh00,tackles_solo,3,,,,,
player,201612040nor,nor,RankSh00,tackles_assists,0,,,,,
player,201612040nor,nor,RankSh00,tackles_loss,1,,,,,
player,201612040nor,nor,RankSh00,qb_hits,1,,,,,
player,201612040nor,nor,RankSh00,fumbles_rec,0,,,,,
player,201612040nor,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,RankSh00,fumbles_forced,0,,,,,
player,201612040nor,nor,ByrdJa99,def_int,0,,,,,
player,201612040nor,nor,ByrdJa99,def_int_yds,0,,,,,
player,201612040nor,nor,ByrdJa99,def_int_td,0,,,,,
player,201612040nor,nor,ByrdJa99,def_int_long,0,,,,,
player,201612040nor,nor,ByrdJa99,pass_defended,0,,,,,
player,201612040nor,nor,ByrdJa99,sacks,0.0,,,,,
player,201612040nor,nor,ByrdJa99,tackles_combined,9,,,,,
player,201612040nor,nor,ByrdJa99,tackles_solo,7,,,,,
player,201612040nor,nor,ByrdJa99,tackles_assists,2,,,,,
player,201612040nor,nor,ByrdJa99,tackles_loss,0,,,,,
player,201612040nor,nor,ByrdJa99,qb_hits,0,,,,,
player,201612040nor,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201612040nor,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201612040nor,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201612040nor,nor,BreaDe00,def_int,0,,,,,
player,201612040nor,nor,BreaDe00,def_int_yds,0,,,,,
player,201612040nor,nor,BreaDe00,def_int_td,0,,,,,
player,201612040nor,nor,BreaDe00,def_int_long,0,,,,,
player,201612040nor,nor,BreaDe00,pass_defended,0,,,,,
player,201612040nor,nor,BreaDe00,sacks,0.0,,,,,
player,201612040nor,nor,BreaDe00,tackles_combined,8,,,,,
player,201612040nor,nor,BreaDe00,tackles_solo,6,,,,,
player,201612040nor,nor,BreaDe00,tackles_assists,2,,,,,
player,201612040nor,nor,BreaDe00,tackles_loss,1,,,,,
player,201612040nor,nor,BreaDe00,qb_hits,0,,,,,
player,201612040nor,nor,BreaDe00,fumbles_rec,0,,,,,
player,201612040nor,nor,BreaDe00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,BreaDe00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,BreaDe00,fumbles_forced,0,,,,,
player,201612040nor,nor,MoorSt00,def_int,0,,,,,
player,201612040nor,nor,MoorSt00,def_int_yds,0,,,,,
player,201612040nor,nor,MoorSt00,def_int_td,0,,,,,
player,201612040nor,nor,MoorSt00,def_int_long,0,,,,,
player,201612040nor,nor,MoorSt00,pass_defended,2,,,,,
player,201612040nor,nor,MoorSt00,sacks,0.0,,,,,
player,201612040nor,nor,MoorSt00,tackles_combined,7,,,,,
player,201612040nor,nor,MoorSt00,tackles_solo,5,,,,,
player,201612040nor,nor,MoorSt00,tackles_assists,2,,,,,
player,201612040nor,nor,MoorSt00,tackles_loss,0,,,,,
player,201612040nor,nor,MoorSt00,qb_hits,0,,,,,
player,201612040nor,nor,MoorSt00,fumbles_rec,0,,,,,
player,201612040nor,nor,MoorSt00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,MoorSt00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,MoorSt00,fumbles_forced,0,,,,,
player,201612040nor,nor,BellVo00,def_int,0,,,,,
player,201612040nor,nor,BellVo00,def_int_yds,0,,,,,
player,201612040nor,nor,BellVo00,def_int_td,0,,,,,
player,201612040nor,nor,BellVo00,def_int_long,0,,,,,
player,201612040nor,nor,BellVo00,pass_defended,0,,,,,
player,201612040nor,nor,BellVo00,sacks,0.0,,,,,
player,201612040nor,nor,BellVo00,tackles_combined,6,,,,,
player,201612040nor,nor,BellVo00,tackles_solo,4,,,,,
player,201612040nor,nor,BellVo00,tackles_assists,2,,,,,
player,201612040nor,nor,BellVo00,tackles_loss,0,,,,,
player,201612040nor,nor,BellVo00,qb_hits,0,,,,,
player,201612040nor,nor,BellVo00,fumbles_rec,0,,,,,
player,201612040nor,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,BellVo00,fumbles_forced,0,,,,,
player,201612040nor,nor,VaccKe00,def_int,0,,,,,
player,201612040nor,nor,VaccKe00,def_int_yds,0,,,,,
player,201612040nor,nor,VaccKe00,def_int_td,0,,,,,
player,201612040nor,nor,VaccKe00,def_int_long,0,,,,,
player,201612040nor,nor,VaccKe00,pass_defended,1,,,,,
player,201612040nor,nor,VaccKe00,sacks,0.0,,,,,
player,201612040nor,nor,VaccKe00,tackles_combined,6,,,,,
player,201612040nor,nor,VaccKe00,tackles_solo,6,,,,,
player,201612040nor,nor,VaccKe00,tackles_assists,0,,,,,
player,201612040nor,nor,VaccKe00,tackles_loss,1,,,,,
player,201612040nor,nor,VaccKe00,qb_hits,0,,,,,
player,201612040nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201612040nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201612040nor,nor,JordCa00,def_int,0,,,,,
player,201612040nor,nor,JordCa00,def_int_yds,0,,,,,
player,201612040nor,nor,JordCa00,def_int_td,0,,,,,
player,201612040nor,nor,JordCa00,def_int_long,0,,,,,
player,201612040nor,nor,JordCa00,pass_defended,1,,,,,
player,201612040nor,nor,JordCa00,sacks,0.0,,,,,
player,201612040nor,nor,JordCa00,tackles_combined,4,,,,,
player,201612040nor,nor,JordCa00,tackles_solo,4,,,,,
player,201612040nor,nor,JordCa00,tackles_assists,0,,,,,
player,201612040nor,nor,JordCa00,tackles_loss,0,,,,,
player,201612040nor,nor,JordCa00,qb_hits,1,,,,,
player,201612040nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201612040nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201612040nor,nor,RobeCr00,def_int,0,,,,,
player,201612040nor,nor,RobeCr00,def_int_yds,0,,,,,
player,201612040nor,nor,RobeCr00,def_int_td,0,,,,,
player,201612040nor,nor,RobeCr00,def_int_long,0,,,,,
player,201612040nor,nor,RobeCr00,pass_defended,0,,,,,
player,201612040nor,nor,RobeCr00,sacks,0.0,,,,,
player,201612040nor,nor,RobeCr00,tackles_combined,4,,,,,
player,201612040nor,nor,RobeCr00,tackles_solo,4,,,,,
player,201612040nor,nor,RobeCr00,tackles_assists,0,,,,,
player,201612040nor,nor,RobeCr00,tackles_loss,1,,,,,
player,201612040nor,nor,RobeCr00,qb_hits,0,,,,,
player,201612040nor,nor,RobeCr00,fumbles_rec,0,,,,,
player,201612040nor,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,RobeCr00,fumbles_forced,0,,,,,
player,201612040nor,nor,OnyeDa00,def_int,0,,,,,
player,201612040nor,nor,OnyeDa00,def_int_yds,0,,,,,
player,201612040nor,nor,OnyeDa00,def_int_td,0,,,,,
player,201612040nor,nor,OnyeDa00,def_int_long,0,,,,,
player,201612040nor,nor,OnyeDa00,pass_defended,0,,,,,
player,201612040nor,nor,OnyeDa00,sacks,0.0,,,,,
player,201612040nor,nor,OnyeDa00,tackles_combined,2,,,,,
player,201612040nor,nor,OnyeDa00,tackles_solo,2,,,,,
player,201612040nor,nor,OnyeDa00,tackles_assists,0,,,,,
player,201612040nor,nor,OnyeDa00,tackles_loss,0,,,,,
player,201612040nor,nor,OnyeDa00,qb_hits,0,,,,,
player,201612040nor,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201612040nor,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201612040nor,nor,AnthSt00,def_int,0,,,,,
player,201612040nor,nor,AnthSt00,def_int_yds,0,,,,,
player,201612040nor,nor,AnthSt00,def_int_td,0,,,,,
player,201612040nor,nor,AnthSt00,def_int_long,0,,,,,
player,201612040nor,nor,AnthSt00,pass_defended,0,,,,,
player,201612040nor,nor,AnthSt00,sacks,0.0,,,,,
player,201612040nor,nor,AnthSt00,tackles_combined,1,,,,,
player,201612040nor,nor,AnthSt00,tackles_solo,1,,,,,
player,201612040nor,nor,AnthSt00,tackles_assists,0,,,,,
player,201612040nor,nor,AnthSt00,tackles_loss,1,,,,,
player,201612040nor,nor,AnthSt00,qb_hits,0,,,,,
player,201612040nor,nor,AnthSt00,fumbles_rec,0,,,,,
player,201612040nor,nor,AnthSt00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,AnthSt00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,AnthSt00,fumbles_forced,0,,,,,
player,201612040nor,nor,BanjCh00,def_int,0,,,,,
player,201612040nor,nor,BanjCh00,def_int_yds,0,,,,,
player,201612040nor,nor,BanjCh00,def_int_td,0,,,,,
player,201612040nor,nor,BanjCh00,def_int_long,0,,,,,
player,201612040nor,nor,BanjCh00,pass_defended,0,,,,,
player,201612040nor,nor,BanjCh00,sacks,0.0,,,,,
player,201612040nor,nor,BanjCh00,tackles_combined,1,,,,,
player,201612040nor,nor,BanjCh00,tackles_solo,1,,,,,
player,201612040nor,nor,BanjCh00,tackles_assists,0,,,,,
player,201612040nor,nor,BanjCh00,tackles_loss,0,,,,,
player,201612040nor,nor,BanjCh00,qb_hits,0,,,,,
player,201612040nor,nor,BanjCh00,fumbles_rec,0,,,,,
player,201612040nor,nor,BanjCh00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,BanjCh00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,BanjCh00,fumbles_forced,0,,,,,
player,201612040nor,nor,FairNi00,def_int,0,,,,,
player,201612040nor,nor,FairNi00,def_int_yds,0,,,,,
player,201612040nor,nor,FairNi00,def_int_td,0,,,,,
player,201612040nor,nor,FairNi00,def_int_long,0,,,,,
player,201612040nor,nor,FairNi00,pass_defended,0,,,,,
player,201612040nor,nor,FairNi00,sacks,0.0,,,,,
player,201612040nor,nor,FairNi00,tackles_combined,1,,,,,
player,201612040nor,nor,FairNi00,tackles_solo,0,,,,,
player,201612040nor,nor,FairNi00,tackles_assists,1,,,,,
player,201612040nor,nor,FairNi00,tackles_loss,0,,,,,
player,201612040nor,nor,FairNi00,qb_hits,0,,,,,
player,201612040nor,nor,FairNi00,fumbles_rec,0,,,,,
player,201612040nor,nor,FairNi00,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,FairNi00,fumbles_rec_td,0,,,,,
player,201612040nor,nor,FairNi00,fumbles_forced,0,,,,,
player,201612040nor,nor,HarpRo21,def_int,0,,,,,
player,201612040nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201612040nor,nor,HarpRo21,def_int_td,0,,,,,
player,201612040nor,nor,HarpRo21,def_int_long,0,,,,,
player,201612040nor,nor,HarpRo21,pass_defended,0,,,,,
player,201612040nor,nor,HarpRo21,sacks,0.0,,,,,
player,201612040nor,nor,HarpRo21,tackles_combined,1,,,,,
player,201612040nor,nor,HarpRo21,tackles_solo,1,,,,,
player,201612040nor,nor,HarpRo21,tackles_assists,0,,,,,
player,201612040nor,nor,HarpRo21,tackles_loss,0,,,,,
player,201612040nor,nor,HarpRo21,qb_hits,0,,,,,
player,201612040nor,nor,HarpRo21,fumbles_rec,0,,,,,
player,201612040nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201612040nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201612040nor,nor,HarpRo21,fumbles_forced,0,,,,,
player,201612040nor,nor,KrugPa99,def_int,0,,,,,
player,201612040nor,nor,KrugPa99,def_int_yds,0,,,,,
player,201612040nor,nor,KrugPa99,def_int_td,0,,,,,
player,201612040nor,nor,KrugPa99,def_int_long,0,,,,,
player,201612040nor,nor,KrugPa99,pass_defended,0,,,,,
player,201612040nor,nor,KrugPa99,sacks,0.0,,,,,
player,201612040nor,nor,KrugPa99,tackles_combined,1,,,,,
player,201612040nor,nor,KrugPa99,tackles_solo,1,,,,,
