game,2016,3,20160925,201609250phi,pit,"Pittsburgh Steelers",3,phi,"Philadelphia Eagles",34
player,201609250phi,phi,CarrNo00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,CarrNo00,fumbles_forced,0,,,,,
player,201609250phi,phi,KendMy00,def_int,0,,,,,
player,201609250phi,phi,KendMy00,def_int_yds,0,,,,,
player,201609250phi,phi,KendMy00,def_int_td,0,,,,,
player,201609250phi,phi,KendMy00,def_int_long,0,,,,,
player,201609250phi,phi,KendMy00,pass_defended,0,,,,,
player,201609250phi,phi,KendMy00,sacks,0.0,,,,,
player,201609250phi,phi,KendMy00,tackles_combined,2,,,,,
player,201609250phi,phi,KendMy00,tackles_solo,1,,,,,
player,201609250phi,phi,KendMy00,tackles_assists,1,,,,,
player,201609250phi,phi,KendMy00,tackles_loss,0,,,,,
player,201609250phi,phi,KendMy00,qb_hits,0,,,,,
player,201609250phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201609250phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201609250phi,phi,MaraCh99,def_int,0,,,,,
player,201609250phi,phi,MaraCh99,def_int_yds,0,,,,,
player,201609250phi,phi,MaraCh99,def_int_td,0,,,,,
player,201609250phi,phi,MaraCh99,def_int_long,0,,,,,
player,201609250phi,phi,MaraCh99,pass_defended,0,,,,,
player,201609250phi,phi,MaraCh99,sacks,0.0,,,,,
player,201609250phi,phi,MaraCh99,tackles_combined,2,,,,,
player,201609250phi,phi,MaraCh99,tackles_solo,1,,,,,
player,201609250phi,phi,MaraCh99,tackles_assists,1,,,,,
player,201609250phi,phi,MaraCh99,tackles_loss,0,,,,,
player,201609250phi,phi,MaraCh99,qb_hits,0,,,,,
player,201609250phi,phi,MaraCh99,fumbles_rec,0,,,,,
player,201609250phi,phi,MaraCh99,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,MaraCh99,fumbles_rec_td,0,,,,,
player,201609250phi,phi,MaraCh99,fumbles_forced,0,,,,,
player,201609250phi,phi,TullSt20,def_int,0,,,,,
player,201609250phi,phi,TullSt20,def_int_yds,0,,,,,
player,201609250phi,phi,TullSt20,def_int_td,0,,,,,
player,201609250phi,phi,TullSt20,def_int_long,0,,,,,
player,201609250phi,phi,TullSt20,pass_defended,0,,,,,
player,201609250phi,phi,TullSt20,sacks,0.0,,,,,
player,201609250phi,phi,TullSt20,tackles_combined,2,,,,,
player,201609250phi,phi,TullSt20,tackles_solo,2,,,,,
player,201609250phi,phi,TullSt20,tackles_assists,0,,,,,
player,201609250phi,phi,TullSt20,tackles_loss,0,,,,,
player,201609250phi,phi,TullSt20,qb_hits,0,,,,,
player,201609250phi,phi,TullSt20,fumbles_rec,0,,,,,
player,201609250phi,phi,TullSt20,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,TullSt20,fumbles_rec_td,0,,,,,
player,201609250phi,phi,TullSt20,fumbles_forced,0,,,,,
player,201609250phi,phi,BarwCo99,def_int,0,,,,,
player,201609250phi,phi,BarwCo99,def_int_yds,0,,,,,
player,201609250phi,phi,BarwCo99,def_int_td,0,,,,,
player,201609250phi,phi,BarwCo99,def_int_long,0,,,,,
player,201609250phi,phi,BarwCo99,pass_defended,0,,,,,
player,201609250phi,phi,BarwCo99,sacks,0.0,,,,,
player,201609250phi,phi,BarwCo99,tackles_combined,1,,,,,
player,201609250phi,phi,BarwCo99,tackles_solo,1,,,,,
player,201609250phi,phi,BarwCo99,tackles_assists,0,,,,,
player,201609250phi,phi,BarwCo99,tackles_loss,0,,,,,
player,201609250phi,phi,BarwCo99,qb_hits,0,,,,,
player,201609250phi,phi,BarwCo99,fumbles_rec,0,,,,,
player,201609250phi,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201609250phi,phi,BarwCo99,fumbles_forced,0,,,,,
player,201609250phi,phi,BramBr00,def_int,0,,,,,
player,201609250phi,phi,BramBr00,def_int_yds,0,,,,,
player,201609250phi,phi,BramBr00,def_int_td,0,,,,,
player,201609250phi,phi,BramBr00,def_int_long,0,,,,,
player,201609250phi,phi,BramBr00,pass_defended,0,,,,,
player,201609250phi,phi,BramBr00,sacks,0.0,,,,,
player,201609250phi,phi,BramBr00,tackles_combined,1,,,,,
player,201609250phi,phi,BramBr00,tackles_solo,1,,,,,
player,201609250phi,phi,BramBr00,tackles_assists,0,,,,,
player,201609250phi,phi,BramBr00,tackles_loss,0,,,,,
player,201609250phi,phi,BramBr00,qb_hits,0,,,,,
player,201609250phi,phi,BramBr00,fumbles_rec,0,,,,,
player,201609250phi,phi,BramBr00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,BramBr00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,BramBr00,fumbles_forced,0,,,,,
player,201609250phi,phi,GrugKa00,def_int,0,,,,,
player,201609250phi,phi,GrugKa00,def_int_yds,0,,,,,
player,201609250phi,phi,GrugKa00,def_int_td,0,,,,,
player,201609250phi,phi,GrugKa00,def_int_long,0,,,,,
player,201609250phi,phi,GrugKa00,pass_defended,0,,,,,
player,201609250phi,phi,GrugKa00,sacks,0.0,,,,,
player,201609250phi,phi,GrugKa00,tackles_combined,1,,,,,
player,201609250phi,phi,GrugKa00,tackles_solo,1,,,,,
player,201609250phi,phi,GrugKa00,tackles_assists,0,,,,,
player,201609250phi,phi,GrugKa00,tackles_loss,0,,,,,
player,201609250phi,phi,GrugKa00,qb_hits,0,,,,,
player,201609250phi,phi,GrugKa00,fumbles_rec,0,,,,,
player,201609250phi,phi,GrugKa00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,GrugKa00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,GrugKa00,fumbles_forced,0,,,,,
player,201609250phi,phi,MeanSt00,def_int,0,,,,,
player,201609250phi,phi,MeanSt00,def_int_yds,0,,,,,
player,201609250phi,phi,MeanSt00,def_int_td,0,,,,,
player,201609250phi,phi,MeanSt00,def_int_long,0,,,,,
player,201609250phi,phi,MeanSt00,pass_defended,0,,,,,
player,201609250phi,phi,MeanSt00,sacks,0.0,,,,,
player,201609250phi,phi,MeanSt00,tackles_combined,1,,,,,
player,201609250phi,phi,MeanSt00,tackles_solo,1,,,,,
player,201609250phi,phi,MeanSt00,tackles_assists,0,,,,,
player,201609250phi,phi,MeanSt00,tackles_loss,0,,,,,
player,201609250phi,phi,MeanSt00,qb_hits,0,,,,,
player,201609250phi,phi,MeanSt00,fumbles_rec,0,,,,,
player,201609250phi,phi,MeanSt00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,MeanSt00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,MeanSt00,fumbles_forced,0,,,,,
player,201609250phi,phi,CurrVi00,def_int,0,,,,,
player,201609250phi,phi,CurrVi00,def_int_yds,0,,,,,
player,201609250phi,phi,CurrVi00,def_int_td,0,,,,,
player,201609250phi,phi,CurrVi00,def_int_long,0,,,,,
player,201609250phi,phi,CurrVi00,pass_defended,0,,,,,
player,201609250phi,phi,CurrVi00,sacks,0.0,,,,,
player,201609250phi,phi,CurrVi00,tackles_combined,0,,,,,
player,201609250phi,phi,CurrVi00,tackles_solo,0,,,,,
player,201609250phi,phi,CurrVi00,tackles_assists,0,,,,,
player,201609250phi,phi,CurrVi00,tackles_loss,0,,,,,
player,201609250phi,phi,CurrVi00,qb_hits,1,,,,,
player,201609250phi,phi,CurrVi00,fumbles_rec,0,,,,,
player,201609250phi,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,CurrVi00,fumbles_forced,0,,,,,
player,201609250phi,phi,VaeaDe01,def_int,0,,,,,
player,201609250phi,phi,VaeaDe01,def_int_yds,0,,,,,
player,201609250phi,phi,VaeaDe01,def_int_td,0,,,,,
player,201609250phi,phi,VaeaDe01,def_int_long,0,,,,,
player,201609250phi,phi,VaeaDe01,pass_defended,0,,,,,
player,201609250phi,phi,VaeaDe01,sacks,0.0,,,,,
player,201609250phi,phi,VaeaDe01,tackles_combined,0,,,,,
player,201609250phi,phi,VaeaDe01,tackles_solo,0,,,,,
player,201609250phi,phi,VaeaDe01,tackles_assists,0,,,,,
player,201609250phi,phi,VaeaDe01,tackles_loss,0,,,,,
player,201609250phi,phi,VaeaDe01,qb_hits,1,,,,,
player,201609250phi,phi,VaeaDe01,fumbles_rec,0,,,,,
player,201609250phi,phi,VaeaDe01,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,VaeaDe01,fumbles_rec_td,0,,,,,
player,201609250phi,phi,VaeaDe01,fumbles_forced,0,,,,,
player,201609250phi,phi,WatkJa01,def_int,0,,,,,
player,201609250phi,phi,WatkJa01,def_int_yds,0,,,,,
player,201609250phi,phi,WatkJa01,def_int_td,0,,,,,
player,201609250phi,phi,WatkJa01,def_int_long,0,,,,,
player,201609250phi,phi,WatkJa01,pass_defended,1,,,,,
player,201609250phi,phi,WatkJa01,sacks,0.0,,,,,
player,201609250phi,phi,WatkJa01,tackles_combined,0,,,,,
player,201609250phi,phi,WatkJa01,tackles_solo,0,,,,,
player,201609250phi,phi,WatkJa01,tackles_assists,0,,,,,
player,201609250phi,phi,WatkJa01,tackles_loss,0,,,,,
player,201609250phi,phi,WatkJa01,qb_hits,0,,,,,
player,201609250phi,phi,WatkJa01,fumbles_rec,0,,,,,
player,201609250phi,phi,WatkJa01,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,WatkJa01,fumbles_rec_td,0,,,,,
player,201609250phi,phi,WatkJa01,fumbles_forced,0,,,,,
player,201609250phi,pit,RogeEl00,kick_ret,0,,,,,
player,201609250phi,pit,RogeEl00,kick_ret_yds,0,,,,,
player,201609250phi,pit,RogeEl00,kick_ret_yds_per_ret,,,,,,
player,201609250phi,pit,RogeEl00,kick_ret_td,0,,,,,
player,201609250phi,pit,RogeEl00,kick_ret_long,0,,,,,
player,201609250phi,pit,RogeEl00,punt_ret,1,,,,,
player,201609250phi,pit,RogeEl00,punt_ret_yds,3,,,,,
player,201609250phi,pit,RogeEl00,punt_ret_yds_per_ret,3.0,,,,,
player,201609250phi,pit,RogeEl00,punt_ret_td,0,,,,,
player,201609250phi,pit,RogeEl00,punt_ret_long,3,,,,,
player,201609250phi,pit,CoatSa00,kick_ret,2,,,,,
player,201609250phi,pit,CoatSa00,kick_ret_yds,38,,,,,
player,201609250phi,pit,CoatSa00,kick_ret_yds_per_ret,19.0,,,,,
player,201609250phi,pit,CoatSa00,kick_ret_td,0,,,,,
player,201609250phi,pit,CoatSa00,kick_ret_long,23,,,,,
player,201609250phi,pit,CoatSa00,punt_ret,0,,,,,
player,201609250phi,pit,CoatSa00,punt_ret_yds,0,,,,,
player,201609250phi,pit,CoatSa00,punt_ret_yds_per_ret,,,,,,
player,201609250phi,pit,CoatSa00,punt_ret_td,0,,,,,
player,201609250phi,pit,CoatSa00,punt_ret_long,0,,,,,
player,201609250phi,pit,TousFi00,kick_ret,1,,,,,
player,201609250phi,pit,TousFi00,kick_ret_yds,20,,,,,
player,201609250phi,pit,TousFi00,kick_ret_yds_per_ret,20.0,,,,,
player,201609250phi,pit,TousFi00,kick_ret_td,0,,,,,
player,201609250phi,pit,TousFi00,kick_ret_long,20,,,,,
player,201609250phi,pit,TousFi00,punt_ret,0,,,,,
player,201609250phi,pit,TousFi00,punt_ret_yds,0,,,,,
player,201609250phi,pit,TousFi00,punt_ret_yds_per_ret,,,,,,
player,201609250phi,pit,TousFi00,punt_ret_td,0,,,,,
player,201609250phi,pit,TousFi00,punt_ret_long,0,,,,,
player,201609250phi,phi,SproDa00,kick_ret,0,,,,,
player,201609250phi,phi,SproDa00,kick_ret_yds,0,,,,,
player,201609250phi,phi,SproDa00,kick_ret_yds_per_ret,,,,,,
player,201609250phi,phi,SproDa00,kick_ret_td,0,,,,,
player,201609250phi,phi,SproDa00,kick_ret_long,0,,,,,
player,201609250phi,phi,SproDa00,punt_ret,2,,,,,
player,201609250phi,phi,SproDa00,punt_ret_yds,16,,,,,
player,201609250phi,phi,SproDa00,punt_ret_yds_per_ret,8.0,,,,,
player,201609250phi,phi,SproDa00,punt_ret_td,0,,,,,
player,201609250phi,phi,SproDa00,punt_ret_long,14,,,,,
player,201609250phi,phi,HuffJo00,kick_ret,1,,,,,
player,201609250phi,phi,HuffJo00,kick_ret_yds,23,,,,,
player,201609250phi,phi,HuffJo00,kick_ret_yds_per_ret,23.0,,,,,
player,201609250phi,phi,HuffJo00,kick_ret_td,0,,,,,
player,201609250phi,phi,HuffJo00,kick_ret_long,23,,,,,
player,201609250phi,phi,HuffJo00,punt_ret,0,,,,,
player,201609250phi,phi,HuffJo00,punt_ret_yds,0,,,,,
player,201609250phi,phi,HuffJo00,punt_ret_yds_per_ret,,,,,,
player,201609250phi,phi,HuffJo00,punt_ret_td,0,,,,,
player,201609250phi,phi,HuffJo00,punt_ret_long,0,,,,,
player,201609250phi,pit,BerrJo00,xpm,,,,,,
player,201609250phi,pit,BerrJo00,xpa,,,,,,
player,201609250phi,pit,BerrJo00,fgm,,,,,,
player,201609250phi,pit,BerrJo00,fga,,,,,,
player,201609250phi,pit,BerrJo00,punt,3,,,,,
player,201609250phi,pit,BerrJo00,punt_yds,165,,,,,
player,201609250phi,pit,BerrJo00,punt_yds_per_punt,55.0,,,,,
player,201609250phi,pit,BerrJo00,punt_long,63,,,,,
player,201609250phi,pit,BoswCh00,xpm,,,,,,
player,201609250phi,pit,BoswCh00,xpa,,,,,,
player,201609250phi,pit,BoswCh00,fgm,1,,,,,
player,201609250phi,pit,BoswCh00,fga,2,,,,,
player,201609250phi,pit,BoswCh00,punt,0,,,,,
player,201609250phi,pit,BoswCh00,punt_yds,0,,,,,
player,201609250phi,pit,BoswCh00,punt_yds_per_punt,,,,,,
player,201609250phi,pit,BoswCh00,punt_long,0,,,,,
player,201609250phi,phi,SturCa00,xpm,4,,,,,
player,201609250phi,phi,SturCa00,xpa,4,,,,,
player,201609250phi,phi,SturCa00,fgm,2,,,,,
player,201609250phi,phi,SturCa00,fga,2,,,,,
player,201609250phi,phi,SturCa00,punt,0,,,,,
player,201609250phi,phi,SturCa00,punt_yds,0,,,,,
player,201609250phi,phi,SturCa00,punt_yds_per_punt,,,,,,
player,201609250phi,phi,SturCa00,punt_long,0,,,,,
player,201609250phi,phi,JoneDo21,xpm,,,,,,
player,201609250phi,phi,JoneDo21,xpa,,,,,,
player,201609250phi,phi,JoneDo21,fgm,,,,,,
player,201609250phi,phi,JoneDo21,fga,,,,,,
player,201609250phi,phi,JoneDo21,punt,4,,,,,
player,201609250phi,phi,JoneDo21,punt_yds,165,,,,,
player,201609250phi,phi,JoneDo21,punt_yds_per_punt,41.3,,,,,
player,201609250phi,phi,JoneDo21,punt_long,47,,,,,
player,201609250phi,phi,BrooBr00,pos,G,,,,,
player,201609250phi,phi,BrooBr00,offense,65,,,,,
player,201609250phi,phi,BrooBr00,off_pct,100%,,,,,
player,201609250phi,phi,BrooBr00,defense,0,,,,,
player,201609250phi,phi,BrooBr00,def_pct,0%,,,,,
player,201609250phi,phi,BrooBr00,special_teams,6,,,,,
player,201609250phi,phi,BrooBr00,st_pct,23%,,,,,
player,201609250phi,phi,BarbAl20,pos,G,,,,,
player,201609250phi,phi,BarbAl20,offense,65,,,,,
player,201609250phi,phi,BarbAl20,off_pct,100%,,,,,
player,201609250phi,phi,BarbAl20,defense,0,,,,,
player,201609250phi,phi,BarbAl20,def_pct,0%,,,,,
player,201609250phi,phi,BarbAl20,special_teams,6,,,,,
player,201609250phi,phi,BarbAl20,st_pct,23%,,,,,
player,201609250phi,phi,JohnLa01,pos,T,,,,,
player,201609250phi,phi,JohnLa01,offense,65,,,,,
player,201609250phi,phi,JohnLa01,off_pct,100%,,,,,
player,201609250phi,phi,JohnLa01,defense,0,,,,,
player,201609250phi,phi,JohnLa01,def_pct,0%,,,,,
player,201609250phi,phi,JohnLa01,special_teams,6,,,,,
player,201609250phi,phi,JohnLa01,st_pct,23%,,,,,
player,201609250phi,phi,WentCa00,pos,QB,,,,,
player,201609250phi,phi,WentCa00,offense,65,,,,,
player,201609250phi,phi,WentCa00,off_pct,100%,,,,,
player,201609250phi,phi,WentCa00,defense,0,,,,,
player,201609250phi,phi,WentCa00,def_pct,0%,,,,,
player,201609250phi,phi,WentCa00,special_teams,0,,,,,
player,201609250phi,phi,WentCa00,st_pct,0%,,,,,
player,201609250phi,phi,KelcJa00,pos,C,,,,,
player,201609250phi,phi,KelcJa00,offense,65,,,,,
player,201609250phi,phi,KelcJa00,off_pct,100%,,,,,
player,201609250phi,phi,KelcJa00,defense,0,,,,,
player,201609250phi,phi,KelcJa00,def_pct,0%,,,,,
player,201609250phi,phi,KelcJa00,special_teams,0,,,,,
player,201609250phi,phi,KelcJa00,st_pct,0%,,,,,
player,201609250phi,phi,PeteJa21,pos,T,,,,,
player,201609250phi,phi,PeteJa21,offense,65,,,,,
player,201609250phi,phi,PeteJa21,off_pct,100%,,,,,
player,201609250phi,phi,PeteJa21,defense,0,,,,,
player,201609250phi,phi,PeteJa21,def_pct,0%,,,,,
player,201609250phi,phi,PeteJa21,special_teams,0,,,,,
player,201609250phi,phi,PeteJa21,st_pct,0%,,,,,
player,201609250phi,phi,MattJo00,pos,WR,,,,,
player,201609250phi,phi,MattJo00,offense,55,,,,,
player,201609250phi,phi,MattJo00,off_pct,85%,,,,,
player,201609250phi,phi,MattJo00,defense,0,,,,,
player,201609250phi,phi,MattJo00,def_pct,0%,,,,,
player,201609250phi,phi,MattJo00,special_teams,0,,,,,
player,201609250phi,phi,MattJo00,st_pct,0%,,,,,
player,201609250phi,phi,AghoNe00,pos,WR,,,,,
player,201609250phi,phi,AghoNe00,offense,52,,,,,
player,201609250phi,phi,AghoNe00,off_pct,80%,,,,,
player,201609250phi,phi,AghoNe00,defense,0,,,,,
player,201609250phi,phi,AghoNe00,def_pct,0%,,,,,
player,201609250phi,phi,AghoNe00,special_teams,0,,,,,
player,201609250phi,phi,AghoNe00,st_pct,0%,,,,,
player,201609250phi,phi,CeleBr00,pos,TE,,,,,
player,201609250phi,phi,CeleBr00,offense,45,,,,,
player,201609250phi,phi,CeleBr00,off_pct,69%,,,,,
player,201609250phi,phi,CeleBr00,defense,0,,,,,
player,201609250phi,phi,CeleBr00,def_pct,0%,,,,,
player,201609250phi,phi,CeleBr00,special_teams,8,,,,,
player,201609250phi,phi,CeleBr00,st_pct,31%,,,,,
player,201609250phi,phi,BurtTr01,pos,TE,,,,,
player,201609250phi,phi,BurtTr01,offense,33,,,,,
player,201609250phi,phi,BurtTr01,off_pct,51%,,,,,
player,201609250phi,phi,BurtTr01,defense,0,,,,,
player,201609250phi,phi,BurtTr01,def_pct,0%,,,,,
player,201609250phi,phi,BurtTr01,special_teams,20,,,,,
player,201609250phi,phi,BurtTr01,st_pct,77%,,,,,
player,201609250phi,phi,GreeDo00,pos,WR,,,,,
player,201609250phi,phi,GreeDo00,offense,32,,,,,
player,201609250phi,phi,GreeDo00,off_pct,49%,,,,,
player,201609250phi,phi,GreeDo00,defense,0,,,,,
player,201609250phi,phi,GreeDo00,def_pct,0%,,,,,
player,201609250phi,phi,GreeDo00,special_teams,0,,,,,
player,201609250phi,phi,GreeDo00,st_pct,0%,,,,,
player,201609250phi,phi,HuffJo00,pos,WR,,,,,
player,201609250phi,phi,HuffJo00,offense,26,,,,,
player,201609250phi,phi,HuffJo00,off_pct,40%,,,,,
player,201609250phi,phi,HuffJo00,defense,0,,,,,
player,201609250phi,phi,HuffJo00,def_pct,0%,,,,,
player,201609250phi,phi,HuffJo00,special_teams,6,,,,,
player,201609250phi,phi,HuffJo00,st_pct,23%,,,,,
player,201609250phi,phi,SmalWe00,pos,RB,,,,,
player,201609250phi,phi,SmalWe00,offense,24,,,,,
player,201609250phi,phi,SmalWe00,off_pct,37%,,,,,
player,201609250phi,phi,SmalWe00,defense,0,,,,,
player,201609250phi,phi,SmalWe00,def_pct,0%,,,,,
player,201609250phi,phi,SmalWe00,special_teams,6,,,,,
player,201609250phi,phi,SmalWe00,st_pct,23%,,,,,
player,201609250phi,phi,SproDa00,pos,RB,,,,,
player,201609250phi,phi,SproDa00,offense,24,,,,,
player,201609250phi,phi,SproDa00,off_pct,37%,,,,,
player,201609250phi,phi,SproDa00,defense,0,,,,,
player,201609250phi,phi,SproDa00,def_pct,0%,,,,,
player,201609250phi,phi,SproDa00,special_teams,4,,,,,
player,201609250phi,phi,SproDa00,st_pct,15%,,,,,
player,201609250phi,phi,TobiMa00,pos,G,,,,,
player,201609250phi,phi,TobiMa00,offense,12,,,,,
player,201609250phi,phi,TobiMa00,off_pct,18%,,,,,
player,201609250phi,phi,TobiMa00,defense,0,,,,,
player,201609250phi,phi,TobiMa00,def_pct,0%,,,,,
player,201609250phi,phi,TobiMa00,special_teams,6,,,,,
player,201609250phi,phi,TobiMa00,st_pct,23%,,,,,
player,201609250phi,phi,BarnKe00,pos,RB,,,,,
player,201609250phi,phi,BarnKe00,offense,12,,,,,
player,201609250phi,phi,BarnKe00,off_pct,18%,,,,,
player,201609250phi,phi,BarnKe00,defense,0,,,,,
player,201609250phi,phi,BarnKe00,def_pct,0%,,,,,
player,201609250phi,phi,BarnKe00,special_teams,5,,,,,
player,201609250phi,phi,BarnKe00,st_pct,19%,,,,,
player,201609250phi,phi,MathRy00,pos,RB,,,,,
player,201609250phi,phi,MathRy00,offense,8,,,,,
player,201609250phi,phi,MathRy00,off_pct,12%,,,,,
player,201609250phi,phi,MathRy00,defense,0,,,,,
player,201609250phi,phi,MathRy00,def_pct,0%,,,,,
player,201609250phi,phi,MathRy00,special_teams,0,,,,,
player,201609250phi,phi,MathRy00,st_pct,0%,,,,,
player,201609250phi,phi,AlleBe00,pos,DT,,,,,
player,201609250phi,phi,AlleBe00,offense,1,,,,,
player,201609250phi,phi,AlleBe00,off_pct,2%,,,,,
player,201609250phi,phi,AlleBe00,defense,17,,,,,
player,201609250phi,phi,AlleBe00,def_pct,28%,,,,,
player,201609250phi,phi,AlleBe00,special_teams,8,,,,,
player,201609250phi,phi,AlleBe00,st_pct,31%,,,,,
player,201609250phi,phi,WisnSt01,pos,C,,,,,
player,201609250phi,phi,WisnSt01,offense,1,,,,,
player,201609250phi,phi,WisnSt01,off_pct,2%,,,,,
player,201609250phi,phi,WisnSt01,defense,0,,,,,
player,201609250phi,phi,WisnSt01,def_pct,0%,,,,,
player,201609250phi,phi,WisnSt01,special_teams,6,,,,,
player,201609250phi,phi,WisnSt01,st_pct,23%,,,,,
player,201609250phi,phi,McLeRo00,pos,FS,,,,,
player,201609250phi,phi,McLeRo00,offense,0,,,,,
player,201609250phi,phi,McLeRo00,off_pct,0%,,,,,
player,201609250phi,phi,McLeRo00,defense,60,,,,,
player,201609250phi,phi,McLeRo00,def_pct,100%,,,,,
player,201609250phi,phi,McLeRo00,special_teams,7,,,,,
player,201609250phi,phi,McLeRo00,st_pct,27%,,,,,
player,201609250phi,phi,JenkMa99,pos,SS,,,,,
player,201609250phi,phi,JenkMa99,offense,0,,,,,
player,201609250phi,phi,JenkMa99,off_pct,0%,,,,,
player,201609250phi,phi,JenkMa99,defense,60,,,,,
player,201609250phi,phi,JenkMa99,def_pct,100%,,,,,
player,201609250phi,phi,JenkMa99,special_teams,6,,,,,
player,201609250phi,phi,JenkMa99,st_pct,23%,,,,,
player,201609250phi,phi,CarrNo00,pos,CB,,,,,
player,201609250phi,phi,CarrNo00,offense,0,,,,,
player,201609250phi,phi,CarrNo00,off_pct,0%,,,,,
player,201609250phi,phi,CarrNo00,defense,60,,,,,
player,201609250phi,phi,CarrNo00,def_pct,100%,,,,,
player,201609250phi,phi,CarrNo00,special_teams,5,,,,,
player,201609250phi,phi,CarrNo00,st_pct,19%,,,,,
player,201609250phi,phi,BrooRo01,pos,CB,,,,,
player,201609250phi,phi,BrooRo01,offense,0,,,,,
player,201609250phi,phi,BrooRo01,off_pct,0%,,,,,
player,201609250phi,phi,BrooRo01,defense,58,,,,,
player,201609250phi,phi,BrooRo01,def_pct,97%,,,,,
player,201609250phi,phi,BrooRo01,special_teams,0,,,,,
player,201609250phi,phi,BrooRo01,st_pct,0%,,,,,
player,201609250phi,phi,BradNi00,pos,LB,,,,,
player,201609250phi,phi,BradNi00,offense,0,,,,,
player,201609250phi,phi,BradNi00,off_pct,0%,,,,,
player,201609250phi,phi,BradNi00,defense,56,,,,,
player,201609250phi,phi,BradNi00,def_pct,93%,,,,,
player,201609250phi,phi,BradNi00,special_teams,0,,,,,
player,201609250phi,phi,BradNi00,st_pct,0%,,,,,
player,201609250phi,phi,MillJa02,pos,CB,,,,,
player,201609250phi,phi,MillJa02,offense,0,,,,,
player,201609250phi,phi,MillJa02,off_pct,0%,,,,,
player,201609250phi,phi,MillJa02,defense,53,,,,,
player,201609250phi,phi,MillJa02,def_pct,88%,,,,,
player,201609250phi,phi,MillJa02,special_teams,6,,,,,
player,201609250phi,phi,MillJa02,st_pct,23%,,,,,
player,201609250phi,phi,HickJo00,pos,LB,,,,,
player,201609250phi,phi,HickJo00,offense,0,,,,,
player,201609250phi,phi,HickJo00,off_pct,0%,,,,,
player,201609250phi,phi,HickJo00,defense,49,,,,,
player,201609250phi,phi,HickJo00,def_pct,82%,,,,,
player,201609250phi,phi,HickJo00,special_teams,2,,,,,
player,201609250phi,phi,HickJo00,st_pct,8%,,,,,
player,201609250phi,phi,BarwCo99,pos,DE,,,,,
player,201609250phi,phi,BarwCo99,offense,0,,,,,
player,201609250phi,phi,BarwCo99,off_pct,0%,,,,,
player,201609250phi,phi,BarwCo99,defense,47,,,,,
player,201609250phi,phi,BarwCo99,def_pct,78%,,,,,
player,201609250phi,phi,BarwCo99,special_teams,0,,,,,
player,201609250phi,phi,BarwCo99,st_pct,0%,,,,,
player,201609250phi,phi,GrahBr99,pos,DE,,,,,
player,201609250phi,phi,GrahBr99,offense,0,,,,,
player,201609250phi,phi,GrahBr99,off_pct,0%,,,,,
player,201609250phi,phi,GrahBr99,defense,42,,,,,
player,201609250phi,phi,GrahBr99,def_pct,70%,,,,,
player,201609250phi,phi,GrahBr99,special_teams,2,,,,,
player,201609250phi,phi,GrahBr99,st_pct,8%,,,,,
player,201609250phi,phi,CoxxFl00,pos,DT,,,,,
player,201609250phi,phi,CoxxFl00,offense,0,,,,,
player,201609250phi,phi,CoxxFl00,off_pct,0%,,,,,
player,201609250phi,phi,CoxxFl00,defense,41,,,,,
player,201609250phi,phi,CoxxFl00,def_pct,68%,,,,,
player,201609250phi,phi,CoxxFl00,special_teams,0,,,,,
player,201609250phi,phi,CoxxFl00,st_pct,0%,,,,,
player,201609250phi,phi,LogaBe00,pos,DT,,,,,
player,201609250phi,phi,LogaBe00,offense,0,,,,,
player,201609250phi,phi,LogaBe00,off_pct,0%,,,,,
player,201609250phi,phi,LogaBe00,defense,29,,,,,
player,201609250phi,phi,LogaBe00,def_pct,48%,,,,,
player,201609250phi,phi,LogaBe00,special_teams,2,,,,,
player,201609250phi,phi,LogaBe00,st_pct,8%,,,,,
player,201609250phi,phi,CurrVi00,pos,DE,,,,,
player,201609250phi,phi,CurrVi00,offense,0,,,,,
player,201609250phi,phi,CurrVi00,off_pct,0%,,,,,
player,201609250phi,phi,CurrVi00,defense,26,,,,,
player,201609250phi,phi,CurrVi00,def_pct,43%,,,,,
player,201609250phi,phi,CurrVi00,special_teams,2,,,,,
player,201609250phi,phi,CurrVi00,st_pct,8%,,,,,
player,201609250phi,phi,VaeaDe01,pos,DT,,,,,
player,201609250phi,phi,VaeaDe01,offense,0,,,,,
