game,2016,2,20160918,201609180det,oti,"Tennessee Titans",16,det,"Detroit Lions",15
player,201609180det,oti,SearDa00,def_int_long,0,,,,,
player,201609180det,oti,SearDa00,pass_defended,1,,,,,
player,201609180det,oti,SearDa00,sacks,0.0,,,,,
player,201609180det,oti,SearDa00,tackles_combined,4,,,,,
player,201609180det,oti,SearDa00,tackles_solo,3,,,,,
player,201609180det,oti,SearDa00,tackles_assists,1,,,,,
player,201609180det,oti,SearDa00,tackles_loss,0,,,,,
player,201609180det,oti,SearDa00,qb_hits,0,,,,,
player,201609180det,oti,SearDa00,fumbles_rec,0,,,,,
player,201609180det,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201609180det,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201609180det,oti,SearDa00,fumbles_forced,0,,,,,
player,201609180det,oti,SpenSe00,def_int,0,,,,,
player,201609180det,oti,SpenSe00,def_int_yds,0,,,,,
player,201609180det,oti,SpenSe00,def_int_td,0,,,,,
player,201609180det,oti,SpenSe00,def_int_long,0,,,,,
player,201609180det,oti,SpenSe00,pass_defended,0,,,,,
player,201609180det,oti,SpenSe00,sacks,0.0,,,,,
player,201609180det,oti,SpenSe00,tackles_combined,4,,,,,
player,201609180det,oti,SpenSe00,tackles_solo,3,,,,,
player,201609180det,oti,SpenSe00,tackles_assists,1,,,,,
player,201609180det,oti,SpenSe00,tackles_loss,0,,,,,
player,201609180det,oti,SpenSe00,qb_hits,0,,,,,
player,201609180det,oti,SpenSe00,fumbles_rec,0,,,,,
player,201609180det,oti,SpenSe00,fumbles_rec_yds,0,,,,,
player,201609180det,oti,SpenSe00,fumbles_rec_td,0,,,,,
player,201609180det,oti,SpenSe00,fumbles_forced,0,,,,,
player,201609180det,oti,JohnRa98,def_int,0,,,,,
player,201609180det,oti,JohnRa98,def_int_yds,0,,,,,
player,201609180det,oti,JohnRa98,def_int_td,0,,,,,
player,201609180det,oti,JohnRa98,def_int_long,0,,,,,
player,201609180det,oti,JohnRa98,pass_defended,0,,,,,
player,201609180det,oti,JohnRa98,sacks,0.0,,,,,
player,201609180det,oti,JohnRa98,tackles_combined,3,,,,,
player,201609180det,oti,JohnRa98,tackles_solo,2,,,,,
player,201609180det,oti,JohnRa98,tackles_assists,1,,,,,
player,201609180det,oti,JohnRa98,tackles_loss,0,,,,,
player,201609180det,oti,JohnRa98,qb_hits,0,,,,,
player,201609180det,oti,JohnRa98,fumbles_rec,0,,,,,
player,201609180det,oti,JohnRa98,fumbles_rec_yds,0,,,,,
player,201609180det,oti,JohnRa98,fumbles_rec_td,0,,,,,
player,201609180det,oti,JohnRa98,fumbles_forced,0,,,,,
player,201609180det,oti,StafDa00,def_int,0,,,,,
player,201609180det,oti,StafDa00,def_int_yds,0,,,,,
player,201609180det,oti,StafDa00,def_int_td,0,,,,,
player,201609180det,oti,StafDa00,def_int_long,0,,,,,
player,201609180det,oti,StafDa00,pass_defended,1,,,,,
player,201609180det,oti,StafDa00,sacks,0.0,,,,,
player,201609180det,oti,StafDa00,tackles_combined,3,,,,,
player,201609180det,oti,StafDa00,tackles_solo,3,,,,,
player,201609180det,oti,StafDa00,tackles_assists,0,,,,,
player,201609180det,oti,StafDa00,tackles_loss,1,,,,,
player,201609180det,oti,StafDa00,qb_hits,0,,,,,
player,201609180det,oti,StafDa00,fumbles_rec,0,,,,,
player,201609180det,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201609180det,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201609180det,oti,StafDa00,fumbles_forced,0,,,,,
player,201609180det,oti,WoodWe20,def_int,0,,,,,
player,201609180det,oti,WoodWe20,def_int_yds,0,,,,,
player,201609180det,oti,WoodWe20,def_int_td,0,,,,,
player,201609180det,oti,WoodWe20,def_int_long,0,,,,,
player,201609180det,oti,WoodWe20,pass_defended,0,,,,,
player,201609180det,oti,WoodWe20,sacks,0.0,,,,,
player,201609180det,oti,WoodWe20,tackles_combined,3,,,,,
player,201609180det,oti,WoodWe20,tackles_solo,2,,,,,
player,201609180det,oti,WoodWe20,tackles_assists,1,,,,,
player,201609180det,oti,WoodWe20,tackles_loss,0,,,,,
player,201609180det,oti,WoodWe20,qb_hits,0,,,,,
player,201609180det,oti,WoodWe20,fumbles_rec,0,,,,,
player,201609180det,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201609180det,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201609180det,oti,WoodWe20,fumbles_forced,0,,,,,
player,201609180det,oti,BlacAn00,def_int,0,,,,,
player,201609180det,oti,BlacAn00,def_int_yds,0,,,,,
player,201609180det,oti,BlacAn00,def_int_td,0,,,,,
player,201609180det,oti,BlacAn00,def_int_long,0,,,,,
player,201609180det,oti,BlacAn00,pass_defended,0,,,,,
player,201609180det,oti,BlacAn00,sacks,0.0,,,,,
player,201609180det,oti,BlacAn00,tackles_combined,2,,,,,
player,201609180det,oti,BlacAn00,tackles_solo,1,,,,,
player,201609180det,oti,BlacAn00,tackles_assists,1,,,,,
player,201609180det,oti,BlacAn00,tackles_loss,0,,,,,
player,201609180det,oti,BlacAn00,qb_hits,0,,,,,
player,201609180det,oti,BlacAn00,fumbles_rec,0,,,,,
player,201609180det,oti,BlacAn00,fumbles_rec_yds,0,,,,,
player,201609180det,oti,BlacAn00,fumbles_rec_td,0,,,,,
player,201609180det,oti,BlacAn00,fumbles_forced,0,,,,,
player,201609180det,oti,ByarKe01,def_int,0,,,,,
player,201609180det,oti,ByarKe01,def_int_yds,0,,,,,
player,201609180det,oti,ByarKe01,def_int_td,0,,,,,
player,201609180det,oti,ByarKe01,def_int_long,0,,,,,
player,201609180det,oti,ByarKe01,pass_defended,0,,,,,
player,201609180det,oti,ByarKe01,sacks,0.0,,,,,
player,201609180det,oti,ByarKe01,tackles_combined,2,,,,,
player,201609180det,oti,ByarKe01,tackles_solo,2,,,,,
player,201609180det,oti,ByarKe01,tackles_assists,0,,,,,
player,201609180det,oti,ByarKe01,tackles_loss,0,,,,,
player,201609180det,oti,ByarKe01,qb_hits,0,,,,,
player,201609180det,oti,ByarKe01,fumbles_rec,0,,,,,
player,201609180det,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201609180det,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201609180det,oti,ByarKe01,fumbles_forced,0,,,,,
player,201609180det,oti,WallAa00,def_int,0,,,,,
player,201609180det,oti,WallAa00,def_int_yds,0,,,,,
player,201609180det,oti,WallAa00,def_int_td,0,,,,,
player,201609180det,oti,WallAa00,def_int_long,0,,,,,
player,201609180det,oti,WallAa00,pass_defended,0,,,,,
player,201609180det,oti,WallAa00,sacks,0.0,,,,,
player,201609180det,oti,WallAa00,tackles_combined,2,,,,,
player,201609180det,oti,WallAa00,tackles_solo,1,,,,,
player,201609180det,oti,WallAa00,tackles_assists,1,,,,,
player,201609180det,oti,WallAa00,tackles_loss,0,,,,,
player,201609180det,oti,WallAa00,qb_hits,0,,,,,
player,201609180det,oti,WallAa00,fumbles_rec,0,,,,,
player,201609180det,oti,WallAa00,fumbles_rec_yds,0,,,,,
player,201609180det,oti,WallAa00,fumbles_rec_td,0,,,,,
player,201609180det,oti,WallAa00,fumbles_forced,0,,,,,
player,201609180det,oti,BassDa00,def_int,0,,,,,
player,201609180det,oti,BassDa00,def_int_yds,0,,,,,
player,201609180det,oti,BassDa00,def_int_td,0,,,,,
player,201609180det,oti,BassDa00,def_int_long,0,,,,,
player,201609180det,oti,BassDa00,pass_defended,0,,,,,
player,201609180det,oti,BassDa00,sacks,0.0,,,,,
player,201609180det,oti,BassDa00,tackles_combined,1,,,,,
player,201609180det,oti,BassDa00,tackles_solo,1,,,,,
player,201609180det,oti,BassDa00,tackles_assists,0,,,,,
player,201609180det,oti,BassDa00,tackles_loss,0,,,,,
player,201609180det,oti,BassDa00,qb_hits,0,,,,,
player,201609180det,oti,BassDa00,fumbles_rec,0,,,,,
player,201609180det,oti,BassDa00,fumbles_rec_yds,0,,,,,
player,201609180det,oti,BassDa00,fumbles_rec_td,0,,,,,
player,201609180det,oti,BassDa00,fumbles_forced,0,,,,,
player,201609180det,oti,BrinBe00,def_int,0,,,,,
player,201609180det,oti,BrinBe00,def_int_yds,0,,,,,
player,201609180det,oti,BrinBe00,def_int_td,0,,,,,
player,201609180det,oti,BrinBe00,def_int_long,0,,,,,
player,201609180det,oti,BrinBe00,pass_defended,0,,,,,
player,201609180det,oti,BrinBe00,sacks,0.0,,,,,
player,201609180det,oti,BrinBe00,tackles_combined,1,,,,,
player,201609180det,oti,BrinBe00,tackles_solo,1,,,,,
player,201609180det,oti,BrinBe00,tackles_assists,0,,,,,
player,201609180det,oti,BrinBe00,tackles_loss,0,,,,,
player,201609180det,oti,BrinBe00,qb_hits,0,,,,,
player,201609180det,oti,BrinBe00,fumbles_rec,0,,,,,
player,201609180det,oti,BrinBe00,fumbles_rec_yds,0,,,,,
player,201609180det,oti,BrinBe00,fumbles_rec_td,0,,,,,
player,201609180det,oti,BrinBe00,fumbles_forced,0,,,,,
player,201609180det,oti,CaseJu00,def_int,0,,,,,
player,201609180det,oti,CaseJu00,def_int_yds,0,,,,,
player,201609180det,oti,CaseJu00,def_int_td,0,,,,,
player,201609180det,oti,CaseJu00,def_int_long,0,,,,,
player,201609180det,oti,CaseJu00,pass_defended,0,,,,,
player,201609180det,oti,CaseJu00,sacks,0.0,,,,,
player,201609180det,oti,CaseJu00,tackles_combined,1,,,,,
player,201609180det,oti,CaseJu00,tackles_solo,1,,,,,
player,201609180det,oti,CaseJu00,tackles_assists,0,,,,,
player,201609180det,oti,CaseJu00,tackles_loss,0,,,,,
player,201609180det,oti,CaseJu00,qb_hits,2,,,,,
player,201609180det,oti,CaseJu00,fumbles_rec,0,,,,,
player,201609180det,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201609180det,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201609180det,oti,CaseJu00,fumbles_forced,0,,,,,
player,201609180det,oti,McCaBr99,def_int,0,,,,,
player,201609180det,oti,McCaBr99,def_int_yds,0,,,,,
player,201609180det,oti,McCaBr99,def_int_td,0,,,,,
player,201609180det,oti,McCaBr99,def_int_long,0,,,,,
player,201609180det,oti,McCaBr99,pass_defended,0,,,,,
player,201609180det,oti,McCaBr99,sacks,0.0,,,,,
player,201609180det,oti,McCaBr99,tackles_combined,1,,,,,
player,201609180det,oti,McCaBr99,tackles_solo,1,,,,,
player,201609180det,oti,McCaBr99,tackles_assists,0,,,,,
player,201609180det,oti,McCaBr99,tackles_loss,0,,,,,
player,201609180det,oti,McCaBr99,qb_hits,0,,,,,
player,201609180det,oti,McCaBr99,fumbles_rec,0,,,,,
player,201609180det,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201609180det,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201609180det,oti,McCaBr99,fumbles_forced,0,,,,,
player,201609180det,det,QuinGl99,def_int,1,,,,,
player,201609180det,det,QuinGl99,def_int_yds,0,,,,,
player,201609180det,det,QuinGl99,def_int_td,0,,,,,
player,201609180det,det,QuinGl99,def_int_long,0,,,,,
player,201609180det,det,QuinGl99,pass_defended,1,,,,,
player,201609180det,det,QuinGl99,sacks,0.0,,,,,
player,201609180det,det,QuinGl99,tackles_combined,3,,,,,
player,201609180det,det,QuinGl99,tackles_solo,2,,,,,
player,201609180det,det,QuinGl99,tackles_assists,1,,,,,
player,201609180det,det,QuinGl99,tackles_loss,0,,,,,
player,201609180det,det,QuinGl99,qb_hits,0,,,,,
player,201609180det,det,QuinGl99,fumbles_rec,0,,,,,
player,201609180det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201609180det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201609180det,det,QuinGl99,fumbles_forced,0,,,,,
player,201609180det,det,TaylDe00,def_int,0,,,,,
player,201609180det,det,TaylDe00,def_int_yds,0,,,,,
player,201609180det,det,TaylDe00,def_int_td,0,,,,,
player,201609180det,det,TaylDe00,def_int_long,0,,,,,
player,201609180det,det,TaylDe00,pass_defended,0,,,,,
player,201609180det,det,TaylDe00,sacks,1.5,,,,,
player,201609180det,det,TaylDe00,tackles_combined,7,,,,,
player,201609180det,det,TaylDe00,tackles_solo,4,,,,,
player,201609180det,det,TaylDe00,tackles_assists,3,,,,,
player,201609180det,det,TaylDe00,tackles_loss,2,,,,,
player,201609180det,det,TaylDe00,qb_hits,2,,,,,
player,201609180det,det,TaylDe00,fumbles_rec,0,,,,,
player,201609180det,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201609180det,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201609180det,det,TaylDe00,fumbles_forced,0,,,,,
player,201609180det,det,HydeKe01,def_int,0,,,,,
player,201609180det,det,HydeKe01,def_int_yds,0,,,,,
player,201609180det,det,HydeKe01,def_int_td,0,,,,,
player,201609180det,det,HydeKe01,def_int_long,0,,,,,
player,201609180det,det,HydeKe01,pass_defended,0,,,,,
player,201609180det,det,HydeKe01,sacks,1.0,,,,,
player,201609180det,det,HydeKe01,tackles_combined,1,,,,,
player,201609180det,det,HydeKe01,tackles_solo,1,,,,,
player,201609180det,det,HydeKe01,tackles_assists,0,,,,,
player,201609180det,det,HydeKe01,tackles_loss,0,,,,,
player,201609180det,det,HydeKe01,qb_hits,2,,,,,
player,201609180det,det,HydeKe01,fumbles_rec,0,,,,,
player,201609180det,det,HydeKe01,fumbles_rec_yds,0,,,,,
player,201609180det,det,HydeKe01,fumbles_rec_td,0,,,,,
player,201609180det,det,HydeKe01,fumbles_forced,0,,,,,
player,201609180det,det,NgatHa20,def_int,0,,,,,
player,201609180det,det,NgatHa20,def_int_yds,0,,,,,
player,201609180det,det,NgatHa20,def_int_td,0,,,,,
player,201609180det,det,NgatHa20,def_int_long,0,,,,,
player,201609180det,det,NgatHa20,pass_defended,0,,,,,
player,201609180det,det,NgatHa20,sacks,0.5,,,,,
player,201609180det,det,NgatHa20,tackles_combined,2,,,,,
player,201609180det,det,NgatHa20,tackles_solo,1,,,,,
player,201609180det,det,NgatHa20,tackles_assists,1,,,,,
player,201609180det,det,NgatHa20,tackles_loss,0,,,,,
player,201609180det,det,NgatHa20,qb_hits,1,,,,,
player,201609180det,det,NgatHa20,fumbles_rec,0,,,,,
player,201609180det,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201609180det,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201609180det,det,NgatHa20,fumbles_forced,0,,,,,
player,201609180det,det,WhitTa00,def_int,0,,,,,
player,201609180det,det,WhitTa00,def_int_yds,0,,,,,
player,201609180det,det,WhitTa00,def_int_td,0,,,,,
player,201609180det,det,WhitTa00,def_int_long,0,,,,,
player,201609180det,det,WhitTa00,pass_defended,0,,,,,
player,201609180det,det,WhitTa00,sacks,0.0,,,,,
player,201609180det,det,WhitTa00,tackles_combined,10,,,,,
player,201609180det,det,WhitTa00,tackles_solo,7,,,,,
player,201609180det,det,WhitTa00,tackles_assists,3,,,,,
player,201609180det,det,WhitTa00,tackles_loss,0,,,,,
player,201609180det,det,WhitTa00,qb_hits,0,,,,,
player,201609180det,det,WhitTa00,fumbles_rec,0,,,,,
player,201609180det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201609180det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201609180det,det,WhitTa00,fumbles_forced,0,,,,,
player,201609180det,det,WilsTa00,def_int,0,,,,,
player,201609180det,det,WilsTa00,def_int_yds,0,,,,,
player,201609180det,det,WilsTa00,def_int_td,0,,,,,
player,201609180det,det,WilsTa00,def_int_long,0,,,,,
player,201609180det,det,WilsTa00,pass_defended,0,,,,,
player,201609180det,det,WilsTa00,sacks,0.0,,,,,
player,201609180det,det,WilsTa00,tackles_combined,7,,,,,
player,201609180det,det,WilsTa00,tackles_solo,7,,,,,
player,201609180det,det,WilsTa00,tackles_assists,0,,,,,
player,201609180det,det,WilsTa00,tackles_loss,1,,,,,
player,201609180det,det,WilsTa00,qb_hits,0,,,,,
player,201609180det,det,WilsTa00,fumbles_rec,0,,,,,
player,201609180det,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201609180det,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201609180det,det,WilsTa00,fumbles_forced,0,,,,,
player,201609180det,det,ArmbTh00,def_int,0,,,,,
player,201609180det,det,ArmbTh00,def_int_yds,0,,,,,
player,201609180det,det,ArmbTh00,def_int_td,0,,,,,
player,201609180det,det,ArmbTh00,def_int_long,0,,,,,
player,201609180det,det,ArmbTh00,pass_defended,0,,,,,
player,201609180det,det,ArmbTh00,sacks,0.0,,,,,
player,201609180det,det,ArmbTh00,tackles_combined,4,,,,,
player,201609180det,det,ArmbTh00,tackles_solo,4,,,,,
player,201609180det,det,ArmbTh00,tackles_assists,0,,,,,
player,201609180det,det,ArmbTh00,tackles_loss,0,,,,,
player,201609180det,det,ArmbTh00,qb_hits,0,,,,,
player,201609180det,det,ArmbTh00,fumbles_rec,0,,,,,
player,201609180det,det,ArmbTh00,fumbles_rec_yds,0,,,,,
player,201609180det,det,ArmbTh00,fumbles_rec_td,0,,,,,
player,201609180det,det,ArmbTh00,fumbles_forced,0,,,,,
player,201609180det,det,WillAn01,def_int,0,,,,,
player,201609180det,det,WillAn01,def_int_yds,0,,,,,
player,201609180det,det,WillAn01,def_int_td,0,,,,,
player,201609180det,det,WillAn01,def_int_long,0,,,,,
player,201609180det,det,WillAn01,pass_defended,0,,,,,
player,201609180det,det,WillAn01,sacks,0.0,,,,,
player,201609180det,det,WillAn01,tackles_combined,4,,,,,
player,201609180det,det,WillAn01,tackles_solo,2,,,,,
player,201609180det,det,WillAn01,tackles_assists,2,,,,,
player,201609180det,det,WillAn01,tackles_loss,1,,,,,
player,201609180det,det,WillAn01,qb_hits,0,,,,,
player,201609180det,det,WillAn01,fumbles_rec,0,,,,,
player,201609180det,det,WillAn01,fumbles_rec_yds,0,,,,,
player,201609180det,det,WillAn01,fumbles_rec_td,0,,,,,
player,201609180det,det,WillAn01,fumbles_forced,0,,,,,
player,201609180det,det,CopeBr00,def_int,0,,,,,
player,201609180det,det,CopeBr00,def_int_yds,0,,,,,
player,201609180det,det,CopeBr00,def_int_td,0,,,,,
player,201609180det,det,CopeBr00,def_int_long,0,,,,,
player,201609180det,det,CopeBr00,pass_defended,0,,,,,
player,201609180det,det,CopeBr00,sacks,0.0,,,,,
player,201609180det,det,CopeBr00,tackles_combined,3,,,,,
player,201609180det,det,CopeBr00,tackles_solo,3,,,,,
player,201609180det,det,CopeBr00,tackles_assists,0,,,,,
player,201609180det,det,CopeBr00,tackles_loss,0,,,,,
player,201609180det,det,CopeBr00,qb_hits,0,,,,,
player,201609180det,det,CopeBr00,fumbles_rec,0,,,,,
player,201609180det,det,CopeBr00,fumbles_rec_yds,0,,,,,
player,201609180det,det,CopeBr00,fumbles_rec_td,0,,,,,
player,201609180det,det,CopeBr00,fumbles_forced,0,,,,,
player,201609180det,det,LawsNe00,def_int,0,,,,,
player,201609180det,det,LawsNe00,def_int_yds,0,,,,,
player,201609180det,det,LawsNe00,def_int_td,0,,,,,
player,201609180det,det,LawsNe00,def_int_long,0,,,,,
player,201609180det,det,LawsNe00,pass_defended,1,,,,,
player,201609180det,det,LawsNe00,sacks,0.0,,,,,
player,201609180det,det,LawsNe00,tackles_combined,3,,,,,
player,201609180det,det,LawsNe00,tackles_solo,3,,,,,
player,201609180det,det,LawsNe00,tackles_assists,0,,,,,
player,201609180det,det,LawsNe00,tackles_loss,0,,,,,
player,201609180det,det,LawsNe00,qb_hits,0,,,,,
player,201609180det,det,LawsNe00,fumbles_rec,0,,,,,
player,201609180det,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201609180det,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201609180det,det,LawsNe00,fumbles_forced,0,,,,,
player,201609180det,det,SlayDa00,def_int,0,,,,,
player,201609180det,det,SlayDa00,def_int_yds,0,,,,,
player,201609180det,det,SlayDa00,def_int_td,0,,,,,
player,201609180det,det,SlayDa00,def_int_long,0,,,,,
player,201609180det,det,SlayDa00,pass_defended,1,,,,,
player,201609180det,det,SlayDa00,sacks,0.0,,,,,
player,201609180det,det,SlayDa00,tackles_combined,3,,,,,
player,201609180det,det,SlayDa00,tackles_solo,3,,,,,
player,201609180det,det,SlayDa00,tackles_assists,0,,,,,
player,201609180det,det,SlayDa00,tackles_loss,0,,,,,
player,201609180det,det,SlayDa00,qb_hits,0,,,,,
player,201609180det,det,SlayDa00,fumbles_rec,0,,,,,
player,201609180det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201609180det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201609180det,det,SlayDa00,fumbles_forced,0,,,,,
player,201609180det,det,BushRa00,def_int,0,,,,,
player,201609180det,det,BushRa00,def_int_yds,0,,,,,
player,201609180det,det,BushRa00,def_int_td,0,,,,,
player,201609180det,det,BushRa00,def_int_long,0,,,,,
player,201609180det,det,BushRa00,pass_defended,0,,,,,
player,201609180det,det,BushRa00,sacks,0.0,,,,,
player,201609180det,det,BushRa00,tackles_combined,2,,,,,
player,201609180det,det,BushRa00,tackles_solo,2,,,,,
player,201609180det,det,BushRa00,tackles_assists,0,,,,,
player,201609180det,det,BushRa00,tackles_loss,0,,,,,
player,201609180det,det,BushRa00,qb_hits,0,,,,,
player,201609180det,det,BushRa00,fumbles_rec,0,,,,,
player,201609180det,det,BushRa00,fumbles_rec_yds,0,,,,,
player,201609180det,det,BushRa00,fumbles_rec_td,0,,,,,
player,201609180det,det,BushRa00,fumbles_forced,0,,,,,
player,201609180det,det,CharSt00,def_int,0,,,,,
player,201609180det,det,CharSt00,def_int_yds,0,,,,,
player,201609180det,det,CharSt00,def_int_td,0,,,,,
player,201609180det,det,CharSt00,def_int_long,0,,,,,
player,201609180det,det,CharSt00,pass_defended,0,,,,,
player,201609180det,det,CharSt00,sacks,0.0,,,,,
player,201609180det,det,CharSt00,tackles_combined,2,,,,,
player,201609180det,det,CharSt00,tackles_solo,2,,,,,
player,201609180det,det,CharSt00,tackles_assists,0,,,,,
player,201609180det,det,CharSt00,tackles_loss,0,,,,,
player,201609180det,det,CharSt00,qb_hits,0,,,,,
player,201609180det,det,CharSt00,fumbles_rec,0,,,,,
player,201609180det,det,CharSt00,fumbles_rec_yds,0,,,,,
player,201609180det,det,CharSt00,fumbles_rec_td,0,,,,,
player,201609180det,det,CharSt00,fumbles_forced,0,,,,,
player,201609180det,det,WalkTy00,def_int,0,,,,,
player,201609180det,det,WalkTy00,def_int_yds,0,,,,,
player,201609180det,det,WalkTy00,def_int_td,0,,,,,
player,201609180det,det,WalkTy00,def_int_long,0,,,,,
player,201609180det,det,WalkTy00,pass_defended,0,,,,,
player,201609180det,det,WalkTy00,sacks,0.0,,,,,
player,201609180det,det,WalkTy00,tackles_combined,2,,,,,
player,201609180det,det,WalkTy00,tackles_solo,1,,,,,
player,201609180det,det,WalkTy00,tackles_assists,1,,,,,
player,201609180det,det,WalkTy00,tackles_loss,0,,,,,
player,201609180det,det,WalkTy00,qb_hits,0,,,,,
player,201609180det,det,WalkTy00,fumbles_rec,0,,,,,
player,201609180det,det,WalkTy00,fumbles_rec_yds,0,,,,,
player,201609180det,det,WalkTy00,fumbles_rec_td,0,,,,,
player,201609180det,det,WalkTy00,fumbles_forced,0,,,,,
player,201609180det,det,CareDo00,def_int,0,,,,,
player,201609180det,det,CareDo00,def_int_yds,0,,,,,
player,201609180det,det,CareDo00,def_int_td,0,,,,,
player,201609180det,det,CareDo00,def_int_long,0,,,,,
player,201609180det,det,CareDo00,pass_defended,0,,,,,
player,201609180det,det,CareDo00,sacks,0.0,,,,,
player,201609180det,det,CareDo00,tackles_combined,1,,,,,
player,201609180det,det,CareDo00,tackles_solo,1,,,,,
player,201609180det,det,CareDo00,tackles_assists,0,,,,,
player,201609180det,det,CareDo00,tackles_loss,0,,,,,
player,201609180det,det,CareDo00,qb_hits,0,,,,,
player,201609180det,det,CareDo00,fumbles_rec,0,,,,,
player,201609180det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201609180det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201609180det,det,CareDo00,fumbles_forced,1,,,,,
player,201609180det,det,DiggQu00,def_int,0,,,,,
player,201609180det,det,DiggQu00,def_int_yds,0,,,,,
player,201609180det,det,DiggQu00,def_int_td,0,,,,,
player,201609180det,det,DiggQu00,def_int_long,0,,,,,
player,201609180det,det,DiggQu00,pass_defended,0,,,,,
player,201609180det,det,DiggQu00,sacks,0.0,,,,,
player,201609180det,det,DiggQu00,tackles_combined,1,,,,,
player,201609180det,det,DiggQu00,tackles_solo,1,,,,,
player,201609180det,det,DiggQu00,tackles_assists,0,,,,,
player,201609180det,det,DiggQu00,tackles_loss,0,,,,,
player,201609180det,det,DiggQu00,qb_hits,0,,,,,
player,201609180det,det,DiggQu00,fumbles_rec,0,,,,,
player,201609180det,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201609180det,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201609180det,det,DiggQu00,fumbles_forced,0,,,,,
player,201609180det,det,GilbWa00,def_int,0,,,,,
player,201609180det,det,GilbWa00,def_int_yds,0,,,,,
player,201609180det,det,GilbWa00,def_int_td,0,,,,,
player,201609180det,det,GilbWa00,def_int_long,0,,,,,
player,201609180det,det,GilbWa00,pass_defended,0,,,,,
player,201609180det,det,GilbWa00,sacks,0.0,,,,,
player,201609180det,det,GilbWa00,tackles_combined,1,,,,,
player,201609180det,det,GilbWa00,tackles_solo,1,,,,,
player,201609180det,det,GilbWa00,tackles_assists,0,,,,,
player,201609180det,det,GilbWa00,tackles_loss,0,,,,,
player,201609180det,det,GilbWa00,qb_hits,0,,,,,
player,201609180det,det,GilbWa00,fumbles_rec,0,,,,,
player,201609180det,det,GilbWa00,fumbles_rec_yds,0,,,,,
player,201609180det,det,GilbWa00,fumbles_rec_td,0,,,,,
player,201609180det,det,GilbWa00,fumbles_forced,0,,,,,
player,201609180det,det,RobiAS00,def_int,0,,,,,
player,201609180det,det,RobiAS00,def_int_yds,0,,,,,
player,201609180det,det,RobiAS00,def_int_td,0,,,,,
player,201609180det,det,RobiAS00,def_int_long,0,,,,,
player,201609180det,det,RobiAS00,pass_defended,1,,,,,
player,201609180det,det,RobiAS00,sacks,0.0,,,,,
player,201609180det,det,RobiAS00,tackles_combined,1,,,,,
player,201609180det,det,RobiAS00,tackles_solo,1,,,,,
player,201609180det,det,RobiAS00,tackles_assists,0,,,,,
player,201609180det,det,RobiAS00,tackles_loss,0,,,,,
player,201609180det,det,RobiAS00,qb_hits,0,,,,,
player,201609180det,det,RobiAS00,fumbles_rec,0,,,,,
player,201609180det,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201609180det,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201609180det,det,RobiAS00,fumbles_forced,0,,,,,
player,201609180det,det,ThorKh00,def_int,0,,,,,
player,201609180det,det,ThorKh00,def_int_yds,0,,,,,
player,201609180det,det,ThorKh00,def_int_td,0,,,,,
player,201609180det,det,ThorKh00,def_int_long,0,,,,,
player,201609180det,det,ThorKh00,pass_defended,0,,,,,
player,201609180det,det,ThorKh00,sacks,0.0,,,,,
player,201609180det,det,ThorKh00,tackles_combined,1,,,,,
player,201609180det,det,ThorKh00,tackles_solo,1,,,,,
player,201609180det,det,ThorKh00,tackles_assists,0,,,,,
player,201609180det,det,ThorKh00,tackles_loss,1,,,,,
player,201609180det,det,ThorKh00,qb_hits,0,,,,,
player,201609180det,det,ThorKh00,fumbles_rec,0,,,,,
player,201609180det,det,ThorKh00,fumbles_rec_yds,0,,,,,
player,201609180det,det,ThorKh00,fumbles_rec_td,0,,,,,
