game,2019,16,20191222,201912220sdg,rai,"Oakland Raiders",24,sdg,"Los Angeles Chargers",17
player,201912220sdg,sdg,SquaDa00,qb_hits,0,,,,,
player,201912220sdg,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201912220sdg,rai,RenfHu00,kick_ret,0,,,,,
player,201912220sdg,rai,RenfHu00,kick_ret_yds,0,,,,,
player,201912220sdg,rai,RenfHu00,kick_ret_yds_per_ret,,,,,,
player,201912220sdg,rai,RenfHu00,kick_ret_td,0,,,,,
player,201912220sdg,rai,RenfHu00,kick_ret_long,0,,,,,
player,201912220sdg,rai,RenfHu00,punt_ret,3,,,,,
player,201912220sdg,rai,RenfHu00,punt_ret_yds,33,,,,,
player,201912220sdg,rai,RenfHu00,punt_ret_yds_per_ret,11.0,,,,,
player,201912220sdg,rai,RenfHu00,punt_ret_td,0,,,,,
player,201912220sdg,rai,RenfHu00,punt_ret_long,13,,,,,
player,201912220sdg,rai,RichJa01,kick_ret,0,,,,,
player,201912220sdg,rai,RichJa01,kick_ret_yds,0,,,,,
player,201912220sdg,rai,RichJa01,kick_ret_yds_per_ret,,,,,,
player,201912220sdg,rai,RichJa01,kick_ret_td,0,,,,,
player,201912220sdg,rai,RichJa01,kick_ret_long,0,,,,,
player,201912220sdg,rai,RichJa01,punt_ret,1,,,,,
player,201912220sdg,rai,RichJa01,punt_ret_yds,8,,,,,
player,201912220sdg,rai,RichJa01,punt_ret_yds_per_ret,8.0,,,,,
player,201912220sdg,rai,RichJa01,punt_ret_td,0,,,,,
player,201912220sdg,rai,RichJa01,punt_ret_long,8,,,,,
player,201912220sdg,rai,NixoKe00,kick_ret,2,,,,,
player,201912220sdg,rai,NixoKe00,kick_ret_yds,51,,,,,
player,201912220sdg,rai,NixoKe00,kick_ret_yds_per_ret,25.5,,,,,
player,201912220sdg,rai,NixoKe00,kick_ret_td,0,,,,,
player,201912220sdg,rai,NixoKe00,kick_ret_long,26,,,,,
player,201912220sdg,rai,NixoKe00,punt_ret,0,,,,,
player,201912220sdg,rai,NixoKe00,punt_ret_yds,0,,,,,
player,201912220sdg,rai,NixoKe00,punt_ret_yds_per_ret,,,,,,
player,201912220sdg,rai,NixoKe00,punt_ret_td,0,,,,,
player,201912220sdg,rai,NixoKe00,punt_ret_long,0,,,,,
player,201912220sdg,sdg,KingDe01,kick_ret,2,,,,,
player,201912220sdg,sdg,KingDe01,kick_ret_yds,39,,,,,
player,201912220sdg,sdg,KingDe01,kick_ret_yds_per_ret,19.5,,,,,
player,201912220sdg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201912220sdg,sdg,KingDe01,kick_ret_long,20,,,,,
player,201912220sdg,sdg,KingDe01,punt_ret,3,,,,,
player,201912220sdg,sdg,KingDe01,punt_ret_yds,21,,,,,
player,201912220sdg,sdg,KingDe01,punt_ret_yds_per_ret,7.0,,,,,
player,201912220sdg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201912220sdg,sdg,KingDe01,punt_ret_long,11,,,,,
player,201912220sdg,sdg,PopeTr00,kick_ret,1,,,,,
player,201912220sdg,sdg,PopeTr00,kick_ret_yds,34,,,,,
player,201912220sdg,sdg,PopeTr00,kick_ret_yds_per_ret,34.0,,,,,
player,201912220sdg,sdg,PopeTr00,kick_ret_td,0,,,,,
player,201912220sdg,sdg,PopeTr00,kick_ret_long,34,,,,,
player,201912220sdg,sdg,PopeTr00,punt_ret,0,,,,,
player,201912220sdg,sdg,PopeTr00,punt_ret_yds,0,,,,,
player,201912220sdg,sdg,PopeTr00,punt_ret_yds_per_ret,,,,,,
player,201912220sdg,sdg,PopeTr00,punt_ret_td,0,,,,,
player,201912220sdg,sdg,PopeTr00,punt_ret_long,0,,,,,
player,201912220sdg,rai,CarlDa00,xpm,3,,,,,
player,201912220sdg,rai,CarlDa00,xpa,3,,,,,
player,201912220sdg,rai,CarlDa00,fgm,1,,,,,
player,201912220sdg,rai,CarlDa00,fga,1,,,,,
player,201912220sdg,rai,CarlDa00,punt,0,,,,,
player,201912220sdg,rai,CarlDa00,punt_yds,0,,,,,
player,201912220sdg,rai,CarlDa00,punt_yds_per_punt,,,,,,
player,201912220sdg,rai,CarlDa00,punt_long,0,,,,,
player,201912220sdg,rai,ColeAJ01,xpm,,,,,,
player,201912220sdg,rai,ColeAJ01,xpa,,,,,,
player,201912220sdg,rai,ColeAJ01,fgm,,,,,,
player,201912220sdg,rai,ColeAJ01,fga,,,,,,
player,201912220sdg,rai,ColeAJ01,punt,5,,,,,
player,201912220sdg,rai,ColeAJ01,punt_yds,259,,,,,
player,201912220sdg,rai,ColeAJ01,punt_yds_per_punt,51.8,,,,,
player,201912220sdg,rai,ColeAJ01,punt_long,74,,,,,
player,201912220sdg,sdg,BadgMi00,xpm,2,,,,,
player,201912220sdg,sdg,BadgMi00,xpa,2,,,,,
player,201912220sdg,sdg,BadgMi00,fgm,1,,,,,
player,201912220sdg,sdg,BadgMi00,fga,1,,,,,
player,201912220sdg,sdg,BadgMi00,punt,0,,,,,
player,201912220sdg,sdg,BadgMi00,punt_yds,0,,,,,
player,201912220sdg,sdg,BadgMi00,punt_yds_per_punt,,,,,,
player,201912220sdg,sdg,BadgMi00,punt_long,0,,,,,
player,201912220sdg,sdg,LongTy00,xpm,,,,,,
player,201912220sdg,sdg,LongTy00,xpa,,,,,,
player,201912220sdg,sdg,LongTy00,fgm,,,,,,
player,201912220sdg,sdg,LongTy00,fga,,,,,,
player,201912220sdg,sdg,LongTy00,punt,6,,,,,
player,201912220sdg,sdg,LongTy00,punt_yds,285,,,,,
player,201912220sdg,sdg,LongTy00,punt_yds_per_punt,47.5,,,,,
player,201912220sdg,sdg,LongTy00,punt_long,57,,,,,
player,201912220sdg,sdg,TeviSa00,pos,T,,,,,
player,201912220sdg,sdg,TeviSa00,offense,61,,,,,
player,201912220sdg,sdg,TeviSa00,off_pct,100%,,,,,
player,201912220sdg,sdg,TeviSa00,defense,0,,,,,
player,201912220sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201912220sdg,sdg,TeviSa00,special_teams,3,,,,,
player,201912220sdg,sdg,TeviSa00,st_pct,11%,,,,,
player,201912220sdg,sdg,SchoMi00,pos,G,,,,,
player,201912220sdg,sdg,SchoMi00,offense,61,,,,,
player,201912220sdg,sdg,SchoMi00,off_pct,100%,,,,,
player,201912220sdg,sdg,SchoMi00,defense,0,,,,,
player,201912220sdg,sdg,SchoMi00,def_pct,0%,,,,,
player,201912220sdg,sdg,SchoMi00,special_teams,3,,,,,
player,201912220sdg,sdg,SchoMi00,st_pct,11%,,,,,
player,201912220sdg,sdg,QuesSc00,pos,C,,,,,
player,201912220sdg,sdg,QuesSc00,offense,61,,,,,
player,201912220sdg,sdg,QuesSc00,off_pct,100%,,,,,
player,201912220sdg,sdg,QuesSc00,defense,0,,,,,
player,201912220sdg,sdg,QuesSc00,def_pct,0%,,,,,
player,201912220sdg,sdg,QuesSc00,special_teams,3,,,,,
player,201912220sdg,sdg,QuesSc00,st_pct,11%,,,,,
player,201912220sdg,sdg,FeenDa00,pos,G,,,,,
player,201912220sdg,sdg,FeenDa00,offense,61,,,,,
player,201912220sdg,sdg,FeenDa00,off_pct,100%,,,,,
player,201912220sdg,sdg,FeenDa00,defense,0,,,,,
player,201912220sdg,sdg,FeenDa00,def_pct,0%,,,,,
player,201912220sdg,sdg,FeenDa00,special_teams,3,,,,,
player,201912220sdg,sdg,FeenDa00,st_pct,11%,,,,,
player,201912220sdg,sdg,RivePh00,pos,QB,,,,,
player,201912220sdg,sdg,RivePh00,offense,60,,,,,
player,201912220sdg,sdg,RivePh00,off_pct,98%,,,,,
player,201912220sdg,sdg,RivePh00,defense,0,,,,,
player,201912220sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201912220sdg,sdg,RivePh00,special_teams,0,,,,,
player,201912220sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201912220sdg,sdg,WillMi07,pos,WR,,,,,
player,201912220sdg,sdg,WillMi07,offense,53,,,,,
player,201912220sdg,sdg,WillMi07,off_pct,87%,,,,,
player,201912220sdg,sdg,WillMi07,defense,0,,,,,
player,201912220sdg,sdg,WillMi07,def_pct,0%,,,,,
player,201912220sdg,sdg,WillMi07,special_teams,0,,,,,
player,201912220sdg,sdg,WillMi07,st_pct,0%,,,,,
player,201912220sdg,sdg,AlleKe00,pos,WR,,,,,
player,201912220sdg,sdg,AlleKe00,offense,53,,,,,
player,201912220sdg,sdg,AlleKe00,off_pct,87%,,,,,
player,201912220sdg,sdg,AlleKe00,defense,0,,,,,
player,201912220sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201912220sdg,sdg,AlleKe00,special_teams,0,,,,,
player,201912220sdg,sdg,AlleKe00,st_pct,0%,,,,,
player,201912220sdg,sdg,HenrHu00,pos,TE,,,,,
player,201912220sdg,sdg,HenrHu00,offense,53,,,,,
player,201912220sdg,sdg,HenrHu00,off_pct,87%,,,,,
player,201912220sdg,sdg,HenrHu00,defense,0,,,,,
player,201912220sdg,sdg,HenrHu00,def_pct,0%,,,,,
player,201912220sdg,sdg,HenrHu00,special_teams,0,,,,,
player,201912220sdg,sdg,HenrHu00,st_pct,0%,,,,,
player,201912220sdg,sdg,PattAn00,pos,WR,,,,,
player,201912220sdg,sdg,PattAn00,offense,46,,,,,
player,201912220sdg,sdg,PattAn00,off_pct,75%,,,,,
player,201912220sdg,sdg,PattAn00,defense,0,,,,,
player,201912220sdg,sdg,PattAn00,def_pct,0%,,,,,
player,201912220sdg,sdg,PattAn00,special_teams,9,,,,,
player,201912220sdg,sdg,PattAn00,st_pct,33%,,,,,
player,201912220sdg,sdg,GordMe00,pos,RB,,,,,
player,201912220sdg,sdg,GordMe00,offense,37,,,,,
player,201912220sdg,sdg,GordMe00,off_pct,61%,,,,,
player,201912220sdg,sdg,GordMe00,defense,0,,,,,
player,201912220sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201912220sdg,sdg,GordMe00,special_teams,0,,,,,
player,201912220sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201912220sdg,sdg,EkelAu00,pos,RB,,,,,
player,201912220sdg,sdg,EkelAu00,offense,33,,,,,
player,201912220sdg,sdg,EkelAu00,off_pct,54%,,,,,
player,201912220sdg,sdg,EkelAu00,defense,0,,,,,
player,201912220sdg,sdg,EkelAu00,def_pct,0%,,,,,
player,201912220sdg,sdg,EkelAu00,special_teams,1,,,,,
player,201912220sdg,sdg,EkelAu00,st_pct,4%,,,,,
player,201912220sdg,sdg,PipkTr00,pos,T,,,,,
player,201912220sdg,sdg,PipkTr00,offense,32,,,,,
player,201912220sdg,sdg,PipkTr00,off_pct,52%,,,,,
player,201912220sdg,sdg,PipkTr00,defense,0,,,,,
player,201912220sdg,sdg,PipkTr00,def_pct,0%,,,,,
player,201912220sdg,sdg,PipkTr00,special_teams,3,,,,,
player,201912220sdg,sdg,PipkTr00,st_pct,11%,,,,,
player,201912220sdg,sdg,ScotTr01,pos,T,,,,,
player,201912220sdg,sdg,ScotTr01,offense,31,,,,,
player,201912220sdg,sdg,ScotTr01,off_pct,51%,,,,,
player,201912220sdg,sdg,ScotTr01,defense,0,,,,,
player,201912220sdg,sdg,ScotTr01,def_pct,0%,,,,,
player,201912220sdg,sdg,ScotTr01,special_teams,3,,,,,
player,201912220sdg,sdg,ScotTr01,st_pct,11%,,,,,
player,201912220sdg,sdg,GreeVi00,pos,TE,,,,,
player,201912220sdg,sdg,GreeVi00,offense,12,,,,,
player,201912220sdg,sdg,GreeVi00,off_pct,20%,,,,,
player,201912220sdg,sdg,GreeVi00,defense,0,,,,,
player,201912220sdg,sdg,GreeVi00,def_pct,0%,,,,,
player,201912220sdg,sdg,GreeVi00,special_teams,3,,,,,
player,201912220sdg,sdg,GreeVi00,st_pct,11%,,,,,
player,201912220sdg,sdg,WattDe00,pos,FB,,,,,
player,201912220sdg,sdg,WattDe00,offense,5,,,,,
player,201912220sdg,sdg,WattDe00,off_pct,8%,,,,,
player,201912220sdg,sdg,WattDe00,defense,0,,,,,
player,201912220sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201912220sdg,sdg,WattDe00,special_teams,22,,,,,
player,201912220sdg,sdg,WattDe00,st_pct,81%,,,,,
player,201912220sdg,sdg,MoorJa02,pos,WR,,,,,
player,201912220sdg,sdg,MoorJa02,offense,4,,,,,
player,201912220sdg,sdg,MoorJa02,off_pct,7%,,,,,
player,201912220sdg,sdg,MoorJa02,defense,0,,,,,
player,201912220sdg,sdg,MoorJa02,def_pct,0%,,,,,
player,201912220sdg,sdg,MoorJa02,special_teams,8,,,,,
player,201912220sdg,sdg,MoorJa02,st_pct,30%,,,,,
player,201912220sdg,sdg,GuytJa01,pos,WR,,,,,
player,201912220sdg,sdg,GuytJa01,offense,4,,,,,
player,201912220sdg,sdg,GuytJa01,off_pct,7%,,,,,
player,201912220sdg,sdg,GuytJa01,defense,0,,,,,
player,201912220sdg,sdg,GuytJa01,def_pct,0%,,,,,
player,201912220sdg,sdg,GuytJa01,special_teams,0,,,,,
player,201912220sdg,sdg,GuytJa01,st_pct,0%,,,,,
player,201912220sdg,sdg,GroyRy00,pos,G,,,,,
player,201912220sdg,sdg,GroyRy00,offense,2,,,,,
player,201912220sdg,sdg,GroyRy00,off_pct,3%,,,,,
player,201912220sdg,sdg,GroyRy00,defense,0,,,,,
player,201912220sdg,sdg,GroyRy00,def_pct,0%,,,,,
player,201912220sdg,sdg,GroyRy00,special_teams,4,,,,,
player,201912220sdg,sdg,GroyRy00,st_pct,15%,,,,,
player,201912220sdg,sdg,TaylTy00,pos,QB,,,,,
player,201912220sdg,sdg,TaylTy00,offense,2,,,,,
player,201912220sdg,sdg,TaylTy00,off_pct,3%,,,,,
player,201912220sdg,sdg,TaylTy00,defense,0,,,,,
player,201912220sdg,sdg,TaylTy00,def_pct,0%,,,,,
player,201912220sdg,sdg,TaylTy00,special_teams,0,,,,,
player,201912220sdg,sdg,TaylTy00,st_pct,0%,,,,,
player,201912220sdg,sdg,JenkRa00,pos,FS,,,,,
player,201912220sdg,sdg,JenkRa00,offense,0,,,,,
player,201912220sdg,sdg,JenkRa00,off_pct,0%,,,,,
player,201912220sdg,sdg,JenkRa00,defense,63,,,,,
player,201912220sdg,sdg,JenkRa00,def_pct,100%,,,,,
player,201912220sdg,sdg,JenkRa00,special_teams,11,,,,,
player,201912220sdg,sdg,JenkRa00,st_pct,41%,,,,,
player,201912220sdg,sdg,JameDe00,pos,FS,,,,,
player,201912220sdg,sdg,JameDe00,offense,0,,,,,
player,201912220sdg,sdg,JameDe00,off_pct,0%,,,,,
player,201912220sdg,sdg,JameDe00,defense,63,,,,,
player,201912220sdg,sdg,JameDe00,def_pct,100%,,,,,
player,201912220sdg,sdg,JameDe00,special_teams,1,,,,,
player,201912220sdg,sdg,JameDe00,st_pct,4%,,,,,
player,201912220sdg,sdg,DaviMi03,pos,CB,,,,,
player,201912220sdg,sdg,DaviMi03,offense,0,,,,,
player,201912220sdg,sdg,DaviMi03,off_pct,0%,,,,,
player,201912220sdg,sdg,DaviMi03,defense,62,,,,,
player,201912220sdg,sdg,DaviMi03,def_pct,98%,,,,,
player,201912220sdg,sdg,DaviMi03,special_teams,5,,,,,
player,201912220sdg,sdg,DaviMi03,st_pct,19%,,,,,
player,201912220sdg,sdg,HaywCa00,pos,CB,,,,,
player,201912220sdg,sdg,HaywCa00,offense,0,,,,,
player,201912220sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201912220sdg,sdg,HaywCa00,defense,61,,,,,
player,201912220sdg,sdg,HaywCa00,def_pct,97%,,,,,
player,201912220sdg,sdg,HaywCa00,special_teams,0,,,,,
player,201912220sdg,sdg,HaywCa00,st_pct,0%,,,,,
player,201912220sdg,sdg,IngrMe00,pos,DE,,,,,
player,201912220sdg,sdg,IngrMe00,offense,0,,,,,
player,201912220sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201912220sdg,sdg,IngrMe00,defense,59,,,,,
player,201912220sdg,sdg,IngrMe00,def_pct,94%,,,,,
player,201912220sdg,sdg,IngrMe00,special_teams,1,,,,,
player,201912220sdg,sdg,IngrMe00,st_pct,4%,,,,,
player,201912220sdg,sdg,BosaJo00,pos,DE,,,,,
player,201912220sdg,sdg,BosaJo00,offense,0,,,,,
player,201912220sdg,sdg,BosaJo00,off_pct,0%,,,,,
player,201912220sdg,sdg,BosaJo00,defense,58,,,,,
player,201912220sdg,sdg,BosaJo00,def_pct,92%,,,,,
player,201912220sdg,sdg,BosaJo00,special_teams,1,,,,,
player,201912220sdg,sdg,BosaJo00,st_pct,4%,,,,,
player,201912220sdg,sdg,JoneJu03,pos,DT,,,,,
player,201912220sdg,sdg,JoneJu03,offense,0,,,,,
player,201912220sdg,sdg,JoneJu03,off_pct,0%,,,,,
player,201912220sdg,sdg,JoneJu03,defense,46,,,,,
player,201912220sdg,sdg,JoneJu03,def_pct,73%,,,,,
player,201912220sdg,sdg,JoneJu03,special_teams,5,,,,,
player,201912220sdg,sdg,JoneJu03,st_pct,19%,,,,,
player,201912220sdg,sdg,DaviTh20,pos,LB,,,,,
player,201912220sdg,sdg,DaviTh20,offense,0,,,,,
player,201912220sdg,sdg,DaviTh20,off_pct,0%,,,,,
player,201912220sdg,sdg,DaviTh20,defense,44,,,,,
player,201912220sdg,sdg,DaviTh20,def_pct,70%,,,,,
player,201912220sdg,sdg,DaviTh20,special_teams,1,,,,,
player,201912220sdg,sdg,DaviTh20,st_pct,4%,,,,,
player,201912220sdg,sdg,PhilAd00,pos,SS,,,,,
player,201912220sdg,sdg,PhilAd00,offense,0,,,,,
player,201912220sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201912220sdg,sdg,PhilAd00,defense,36,,,,,
player,201912220sdg,sdg,PhilAd00,def_pct,57%,,,,,
player,201912220sdg,sdg,PhilAd00,special_teams,19,,,,,
player,201912220sdg,sdg,PhilAd00,st_pct,70%,,,,,
player,201912220sdg,sdg,MebaBr99,pos,NT,,,,,
player,201912220sdg,sdg,MebaBr99,offense,0,,,,,
player,201912220sdg,sdg,MebaBr99,off_pct,0%,,,,,
player,201912220sdg,sdg,MebaBr99,defense,35,,,,,
player,201912220sdg,sdg,MebaBr99,def_pct,56%,,,,,
player,201912220sdg,sdg,MebaBr99,special_teams,0,,,,,
player,201912220sdg,sdg,MebaBr99,st_pct,0%,,,,,
player,201912220sdg,sdg,PerrDe00,pos,LB,,,,,
player,201912220sdg,sdg,PerrDe00,offense,0,,,,,
player,201912220sdg,sdg,PerrDe00,off_pct,0%,,,,,
player,201912220sdg,sdg,PerrDe00,defense,35,,,,,
player,201912220sdg,sdg,PerrDe00,def_pct,56%,,,,,
player,201912220sdg,sdg,PerrDe00,special_teams,0,,,,,
player,201912220sdg,sdg,PerrDe00,st_pct,0%,,,,,
player,201912220sdg,sdg,TranDr00,pos,LB,,,,,
player,201912220sdg,sdg,TranDr00,offense,0,,,,,
player,201912220sdg,sdg,TranDr00,off_pct,0%,,,,,
player,201912220sdg,sdg,TranDr00,defense,27,,,,,
player,201912220sdg,sdg,TranDr00,def_pct,43%,,,,,
player,201912220sdg,sdg,TranDr00,special_teams,19,,,,,
player,201912220sdg,sdg,TranDr00,st_pct,70%,,,,,
player,201912220sdg,sdg,WhitKy00,pos,LB,,,,,
player,201912220sdg,sdg,WhitKy00,offense,0,,,,,
player,201912220sdg,sdg,WhitKy00,off_pct,0%,,,,,
player,201912220sdg,sdg,WhitKy00,defense,25,,,,,
player,201912220sdg,sdg,WhitKy00,def_pct,40%,,,,,
player,201912220sdg,sdg,WhitKy00,special_teams,1,,,,,
player,201912220sdg,sdg,WhitKy00,st_pct,4%,,,,,
player,201912220sdg,sdg,TillJe00,pos,DT,,,,,
player,201912220sdg,sdg,TillJe00,offense,0,,,,,
player,201912220sdg,sdg,TillJe00,off_pct,0%,,,,,
player,201912220sdg,sdg,TillJe00,defense,23,,,,,
player,201912220sdg,sdg,TillJe00,def_pct,37%,,,,,
player,201912220sdg,sdg,TillJe00,special_teams,4,,,,,
player,201912220sdg,sdg,TillJe00,st_pct,15%,,,,,
player,201912220sdg,sdg,KingDe01,pos,CB,,,,,
player,201912220sdg,sdg,KingDe01,offense,0,,,,,
player,201912220sdg,sdg,KingDe01,off_pct,0%,,,,,
player,201912220sdg,sdg,KingDe01,defense,21,,,,,
player,201912220sdg,sdg,KingDe01,def_pct,33%,,,,,
player,201912220sdg,sdg,KingDe01,special_teams,14,,,,,
player,201912220sdg,sdg,KingDe01,st_pct,52%,,,,,
player,201912220sdg,sdg,SquaDa00,pos,NT,,,,,
player,201912220sdg,sdg,SquaDa00,offense,0,,,,,
player,201912220sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201912220sdg,sdg,SquaDa00,defense,17,,,,,
player,201912220sdg,sdg,SquaDa00,def_pct,27%,,,,,
player,201912220sdg,sdg,SquaDa00,special_teams,5,,,,,
player,201912220sdg,sdg,SquaDa00,st_pct,19%,,,,,
player,201912220sdg,sdg,NwosUc00,pos,LB,,,,,
player,201912220sdg,sdg,NwosUc00,offense,0,,,,,
player,201912220sdg,sdg,NwosUc00,off_pct,0%,,,,,
player,201912220sdg,sdg,NwosUc00,defense,11,,,,,
player,201912220sdg,sdg,NwosUc00,def_pct,17%,,,,,
player,201912220sdg,sdg,NwosUc00,special_teams,23,,,,,
player,201912220sdg,sdg,NwosUc00,st_pct,85%,,,,,
player,201912220sdg,sdg,RochIs00,pos,DE,,,,,
player,201912220sdg,sdg,RochIs00,offense,0,,,,,
player,201912220sdg,sdg,RochIs00,off_pct,0%,,,,,
player,201912220sdg,sdg,RochIs00,defense,5,,,,,
player,201912220sdg,sdg,RochIs00,def_pct,8%,,,,,
player,201912220sdg,sdg,RochIs00,special_teams,4,,,,,
player,201912220sdg,sdg,RochIs00,st_pct,15%,,,,,
player,201912220sdg,sdg,FacyBr00,pos,CB,,,,,
player,201912220sdg,sdg,FacyBr00,offense,0,,,,,
player,201912220sdg,sdg,FacyBr00,off_pct,0%,,,,,
player,201912220sdg,sdg,FacyBr00,defense,2,,,,,
player,201912220sdg,sdg,FacyBr00,def_pct,3%,,,,,
player,201912220sdg,sdg,FacyBr00,special_teams,19,,,,,
player,201912220sdg,sdg,FacyBr00,st_pct,70%,,,,,
player,201912220sdg,sdg,DzubNi00,pos,LB,,,,,
player,201912220sdg,sdg,DzubNi00,offense,0,,,,,
player,201912220sdg,sdg,DzubNi00,off_pct,0%,,,,,
player,201912220sdg,sdg,DzubNi00,defense,0,,,,,
player,201912220sdg,sdg,DzubNi00,def_pct,0%,,,,,
player,201912220sdg,sdg,DzubNi00,special_teams,23,,,,,
player,201912220sdg,sdg,DzubNi00,st_pct,85%,,,,,
player,201912220sdg,sdg,BrowJa05,pos,LB,,,,,
player,201912220sdg,sdg,BrowJa05,offense,0,,,,,
player,201912220sdg,sdg,BrowJa05,off_pct,0%,,,,,
player,201912220sdg,sdg,BrowJa05,defense,0,,,,,
player,201912220sdg,sdg,BrowJa05,def_pct,0%,,,,,
player,201912220sdg,sdg,BrowJa05,special_teams,19,,,,,
player,201912220sdg,sdg,BrowJa05,st_pct,70%,,,,,
player,201912220sdg,sdg,PopeTr00,pos,RB,,,,,
player,201912220sdg,sdg,PopeTr00,offense,0,,,,,
player,201912220sdg,sdg,PopeTr00,off_pct,0%,,,,,
player,201912220sdg,sdg,PopeTr00,defense,0,,,,,
player,201912220sdg,sdg,PopeTr00,def_pct,0%,,,,,
player,201912220sdg,sdg,PopeTr00,special_teams,15,,,,,
player,201912220sdg,sdg,PopeTr00,st_pct,56%,,,,,
player,201912220sdg,sdg,LongTy00,pos,P,,,,,
player,201912220sdg,sdg,LongTy00,offense,0,,,,,
player,201912220sdg,sdg,LongTy00,off_pct,0%,,,,,
player,201912220sdg,sdg,LongTy00,defense,0,,,,,
player,201912220sdg,sdg,LongTy00,def_pct,0%,,,,,
player,201912220sdg,sdg,LongTy00,special_teams,13,,,,,
player,201912220sdg,sdg,LongTy00,st_pct,48%,,,,,
player,201912220sdg,sdg,EgbuEm00,pos,LB,,,,,
player,201912220sdg,sdg,EgbuEm00,offense,0,,,,,
player,201912220sdg,sdg,EgbuEm00,off_pct,0%,,,,,
player,201912220sdg,sdg,EgbuEm00,defense,0,,,,,
player,201912220sdg,sdg,EgbuEm00,def_pct,0%,,,,,
player,201912220sdg,sdg,EgbuEm00,special_teams,13,,,,,
player,201912220sdg,sdg,EgbuEm00,st_pct,48%,,,,,
player,201912220sdg,sdg,MazzCo01,pos,LS,,,,,
player,201912220sdg,sdg,MazzCo01,offense,0,,,,,
player,201912220sdg,sdg,MazzCo01,off_pct,0%,,,,,
player,201912220sdg,sdg,MazzCo01,defense,0,,,,,
player,201912220sdg,sdg,MazzCo01,def_pct,0%,,,,,
player,201912220sdg,sdg,MazzCo01,special_teams,9,,,,,
player,201912220sdg,sdg,MazzCo01,st_pct,33%,,,,,
player,201912220sdg,sdg,KendLa00,pos,TE,,,,,
player,201912220sdg,sdg,KendLa00,offense,0,,,,,
player,201912220sdg,sdg,KendLa00,off_pct,0%,,,,,
player,201912220sdg,sdg,KendLa00,defense,0,,,,,
player,201912220sdg,sdg,KendLa00,def_pct,0%,,,,,
player,201912220sdg,sdg,KendLa00,special_teams,4,,,,,
player,201912220sdg,sdg,KendLa00,st_pct,15%,,,,,
player,201912220sdg,sdg,BadgMi00,pos,K,,,,,
player,201912220sdg,sdg,BadgMi00,offense,0,,,,,
player,201912220sdg,sdg,BadgMi00,off_pct,0%,,,,,
player,201912220sdg,sdg,BadgMi00,defense,0,,,,,
player,201912220sdg,sdg,BadgMi00,def_pct,0%,,,,,
player,201912220sdg,sdg,BadgMi00,special_teams,3,,,,,
player,201912220sdg,sdg,BadgMi00,st_pct,11%,,,,,
player,201912220sdg,rai,MillKo00,pos,T,,,,,
player,201912220sdg,rai,MillKo00,offense,63,,,,,
player,201912220sdg,rai,MillKo00,off_pct,100%,,,,,
player,201912220sdg,rai,MillKo00,defense,0,,,,,
player,201912220sdg,rai,MillKo00,def_pct,0%,,,,,
player,201912220sdg,rai,MillKo00,special_teams,4,,,,,
player,201912220sdg,rai,MillKo00,st_pct,15%,,,,,
player,201912220sdg,rai,GoodDe01,pos,G,,,,,
player,201912220sdg,rai,GoodDe01,offense,63,,,,,
player,201912220sdg,rai,GoodDe01,off_pct,100%,,,,,
player,201912220sdg,rai,GoodDe01,defense,0,,,,,
player,201912220sdg,rai,GoodDe01,def_pct,0%,,,,,
player,201912220sdg,rai,GoodDe01,special_teams,4,,,,,
player,201912220sdg,rai,GoodDe01,st_pct,15%,,,,,
player,201912220sdg,rai,JackGa00,pos,G,,,,,
player,201912220sdg,rai,JackGa00,offense,63,,,,,
player,201912220sdg,rai,JackGa00,off_pct,100%,,,,,
player,201912220sdg,rai,JackGa00,defense,0,,,,,
player,201912220sdg,rai,JackGa00,def_pct,0%,,,,,
player,201912220sdg,rai,JackGa00,special_teams,3,,,,,
player,201912220sdg,rai,JackGa00,st_pct,11%,,,,,
player,201912220sdg,rai,CarrDe02,pos,QB,,,,,
player,201912220sdg,rai,CarrDe02,offense,63,,,,,
player,201912220sdg,rai,CarrDe02,off_pct,100%,,,,,
player,201912220sdg,rai,CarrDe02,defense,0,,,,,
player,201912220sdg,rai,CarrDe02,def_pct,0%,,,,,
player,201912220sdg,rai,CarrDe02,special_teams,0,,,,,
player,201912220sdg,rai,CarrDe02,st_pct,0%,,,,,
player,201912220sdg,rai,HudsRo00,pos,C,,,,,
