game,2019,7,20191020,201910200sea,rav,"Baltimore Ravens",30,sea,"Seattle Seahawks",16
player,201910200sea,rav,ByneJo00,def_int_td,0,,,,,
player,201910200sea,rav,ByneJo00,def_int_long,0,,,,,
player,201910200sea,rav,ByneJo00,pass_defended,0,,,,,
player,201910200sea,rav,ByneJo00,sacks,0.0,,,,,
player,201910200sea,rav,ByneJo00,tackles_combined,8,,,,,
player,201910200sea,rav,ByneJo00,tackles_solo,3,,,,,
player,201910200sea,rav,ByneJo00,tackles_assists,5,,,,,
player,201910200sea,rav,ByneJo00,tackles_loss,1,,,,,
player,201910200sea,rav,ByneJo00,qb_hits,0,,,,,
player,201910200sea,rav,ByneJo00,fumbles_rec,0,,,,,
player,201910200sea,rav,ByneJo00,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,ByneJo00,fumbles_rec_td,0,,,,,
player,201910200sea,rav,ByneJo00,fumbles_forced,0,,,,,
player,201910200sea,rav,ClarCh00,def_int,0,,,,,
player,201910200sea,rav,ClarCh00,def_int_yds,0,,,,,
player,201910200sea,rav,ClarCh00,def_int_td,0,,,,,
player,201910200sea,rav,ClarCh00,def_int_long,0,,,,,
player,201910200sea,rav,ClarCh00,pass_defended,1,,,,,
player,201910200sea,rav,ClarCh00,sacks,0.0,,,,,
player,201910200sea,rav,ClarCh00,tackles_combined,7,,,,,
player,201910200sea,rav,ClarCh00,tackles_solo,2,,,,,
player,201910200sea,rav,ClarCh00,tackles_assists,5,,,,,
player,201910200sea,rav,ClarCh00,tackles_loss,0,,,,,
player,201910200sea,rav,ClarCh00,qb_hits,0,,,,,
player,201910200sea,rav,ClarCh00,fumbles_rec,0,,,,,
player,201910200sea,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201910200sea,rav,ClarCh00,fumbles_forced,0,,,,,
player,201910200sea,rav,CarrBr99,def_int,0,,,,,
player,201910200sea,rav,CarrBr99,def_int_yds,0,,,,,
player,201910200sea,rav,CarrBr99,def_int_td,0,,,,,
player,201910200sea,rav,CarrBr99,def_int_long,0,,,,,
player,201910200sea,rav,CarrBr99,pass_defended,1,,,,,
player,201910200sea,rav,CarrBr99,sacks,0.0,,,,,
player,201910200sea,rav,CarrBr99,tackles_combined,6,,,,,
player,201910200sea,rav,CarrBr99,tackles_solo,6,,,,,
player,201910200sea,rav,CarrBr99,tackles_assists,0,,,,,
player,201910200sea,rav,CarrBr99,tackles_loss,1,,,,,
player,201910200sea,rav,CarrBr99,qb_hits,0,,,,,
player,201910200sea,rav,CarrBr99,fumbles_rec,0,,,,,
player,201910200sea,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201910200sea,rav,CarrBr99,fumbles_forced,0,,,,,
player,201910200sea,rav,HumpMa00,def_int,0,,,,,
player,201910200sea,rav,HumpMa00,def_int_yds,0,,,,,
player,201910200sea,rav,HumpMa00,def_int_td,0,,,,,
player,201910200sea,rav,HumpMa00,def_int_long,0,,,,,
player,201910200sea,rav,HumpMa00,pass_defended,0,,,,,
player,201910200sea,rav,HumpMa00,sacks,0.0,,,,,
player,201910200sea,rav,HumpMa00,tackles_combined,5,,,,,
player,201910200sea,rav,HumpMa00,tackles_solo,4,,,,,
player,201910200sea,rav,HumpMa00,tackles_assists,1,,,,,
player,201910200sea,rav,HumpMa00,tackles_loss,1,,,,,
player,201910200sea,rav,HumpMa00,qb_hits,0,,,,,
player,201910200sea,rav,HumpMa00,fumbles_rec,1,,,,,
player,201910200sea,rav,HumpMa00,fumbles_rec_yds,18,,,,,
player,201910200sea,rav,HumpMa00,fumbles_rec_td,1,,,,,
player,201910200sea,rav,HumpMa00,fumbles_forced,0,,,,,
player,201910200sea,rav,ThomEa99,def_int,0,,,,,
player,201910200sea,rav,ThomEa99,def_int_yds,0,,,,,
player,201910200sea,rav,ThomEa99,def_int_td,0,,,,,
player,201910200sea,rav,ThomEa99,def_int_long,0,,,,,
player,201910200sea,rav,ThomEa99,pass_defended,0,,,,,
player,201910200sea,rav,ThomEa99,sacks,0.0,,,,,
player,201910200sea,rav,ThomEa99,tackles_combined,5,,,,,
player,201910200sea,rav,ThomEa99,tackles_solo,3,,,,,
player,201910200sea,rav,ThomEa99,tackles_assists,2,,,,,
player,201910200sea,rav,ThomEa99,tackles_loss,0,,,,,
player,201910200sea,rav,ThomEa99,qb_hits,0,,,,,
player,201910200sea,rav,ThomEa99,fumbles_rec,0,,,,,
player,201910200sea,rav,ThomEa99,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,ThomEa99,fumbles_rec_td,0,,,,,
player,201910200sea,rav,ThomEa99,fumbles_forced,0,,,,,
player,201910200sea,rav,WillBr02,def_int,0,,,,,
player,201910200sea,rav,WillBr02,def_int_yds,0,,,,,
player,201910200sea,rav,WillBr02,def_int_td,0,,,,,
player,201910200sea,rav,WillBr02,def_int_long,0,,,,,
player,201910200sea,rav,WillBr02,pass_defended,0,,,,,
player,201910200sea,rav,WillBr02,sacks,0.0,,,,,
player,201910200sea,rav,WillBr02,tackles_combined,4,,,,,
player,201910200sea,rav,WillBr02,tackles_solo,2,,,,,
player,201910200sea,rav,WillBr02,tackles_assists,2,,,,,
player,201910200sea,rav,WillBr02,tackles_loss,0,,,,,
player,201910200sea,rav,WillBr02,qb_hits,2,,,,,
player,201910200sea,rav,WillBr02,fumbles_rec,0,,,,,
player,201910200sea,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201910200sea,rav,WillBr02,fumbles_forced,0,,,,,
player,201910200sea,rav,BowsTy00,def_int,0,,,,,
player,201910200sea,rav,BowsTy00,def_int_yds,0,,,,,
player,201910200sea,rav,BowsTy00,def_int_td,0,,,,,
player,201910200sea,rav,BowsTy00,def_int_long,0,,,,,
player,201910200sea,rav,BowsTy00,pass_defended,0,,,,,
player,201910200sea,rav,BowsTy00,sacks,0.0,,,,,
player,201910200sea,rav,BowsTy00,tackles_combined,3,,,,,
player,201910200sea,rav,BowsTy00,tackles_solo,2,,,,,
player,201910200sea,rav,BowsTy00,tackles_assists,1,,,,,
player,201910200sea,rav,BowsTy00,tackles_loss,0,,,,,
player,201910200sea,rav,BowsTy00,qb_hits,0,,,,,
player,201910200sea,rav,BowsTy00,fumbles_rec,0,,,,,
player,201910200sea,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201910200sea,rav,BowsTy00,fumbles_forced,0,,,,,
player,201910200sea,rav,FergJa02,def_int,0,,,,,
player,201910200sea,rav,FergJa02,def_int_yds,0,,,,,
player,201910200sea,rav,FergJa02,def_int_td,0,,,,,
player,201910200sea,rav,FergJa02,def_int_long,0,,,,,
player,201910200sea,rav,FergJa02,pass_defended,0,,,,,
player,201910200sea,rav,FergJa02,sacks,0.0,,,,,
player,201910200sea,rav,FergJa02,tackles_combined,3,,,,,
player,201910200sea,rav,FergJa02,tackles_solo,1,,,,,
player,201910200sea,rav,FergJa02,tackles_assists,2,,,,,
player,201910200sea,rav,FergJa02,tackles_loss,1,,,,,
player,201910200sea,rav,FergJa02,qb_hits,1,,,,,
player,201910200sea,rav,FergJa02,fumbles_rec,0,,,,,
player,201910200sea,rav,FergJa02,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,FergJa02,fumbles_rec_td,0,,,,,
player,201910200sea,rav,FergJa02,fumbles_forced,0,,,,,
player,201910200sea,rav,AverAn00,def_int,0,,,,,
player,201910200sea,rav,AverAn00,def_int_yds,0,,,,,
player,201910200sea,rav,AverAn00,def_int_td,0,,,,,
player,201910200sea,rav,AverAn00,def_int_long,0,,,,,
player,201910200sea,rav,AverAn00,pass_defended,0,,,,,
player,201910200sea,rav,AverAn00,sacks,0.0,,,,,
player,201910200sea,rav,AverAn00,tackles_combined,2,,,,,
player,201910200sea,rav,AverAn00,tackles_solo,2,,,,,
player,201910200sea,rav,AverAn00,tackles_assists,0,,,,,
player,201910200sea,rav,AverAn00,tackles_loss,0,,,,,
player,201910200sea,rav,AverAn00,qb_hits,0,,,,,
player,201910200sea,rav,AverAn00,fumbles_rec,0,,,,,
player,201910200sea,rav,AverAn00,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,AverAn00,fumbles_rec_td,0,,,,,
player,201910200sea,rav,AverAn00,fumbles_forced,0,,,,,
player,201910200sea,rav,PierMi00,def_int,0,,,,,
player,201910200sea,rav,PierMi00,def_int_yds,0,,,,,
player,201910200sea,rav,PierMi00,def_int_td,0,,,,,
player,201910200sea,rav,PierMi00,def_int_long,0,,,,,
player,201910200sea,rav,PierMi00,pass_defended,0,,,,,
player,201910200sea,rav,PierMi00,sacks,0.0,,,,,
player,201910200sea,rav,PierMi00,tackles_combined,2,,,,,
player,201910200sea,rav,PierMi00,tackles_solo,0,,,,,
player,201910200sea,rav,PierMi00,tackles_assists,2,,,,,
player,201910200sea,rav,PierMi00,tackles_loss,0,,,,,
player,201910200sea,rav,PierMi00,qb_hits,0,,,,,
player,201910200sea,rav,PierMi00,fumbles_rec,0,,,,,
player,201910200sea,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201910200sea,rav,PierMi00,fumbles_forced,0,,,,,
player,201910200sea,rav,WormCh00,def_int,0,,,,,
player,201910200sea,rav,WormCh00,def_int_yds,0,,,,,
player,201910200sea,rav,WormCh00,def_int_td,0,,,,,
player,201910200sea,rav,WormCh00,def_int_long,0,,,,,
player,201910200sea,rav,WormCh00,pass_defended,0,,,,,
player,201910200sea,rav,WormCh00,sacks,0.0,,,,,
player,201910200sea,rav,WormCh00,tackles_combined,2,,,,,
player,201910200sea,rav,WormCh00,tackles_solo,1,,,,,
player,201910200sea,rav,WormCh00,tackles_assists,1,,,,,
player,201910200sea,rav,WormCh00,tackles_loss,0,,,,,
player,201910200sea,rav,WormCh00,qb_hits,1,,,,,
player,201910200sea,rav,WormCh00,fumbles_rec,0,,,,,
player,201910200sea,rav,WormCh00,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,WormCh00,fumbles_rec_td,0,,,,,
player,201910200sea,rav,WormCh00,fumbles_forced,0,,,,,
player,201910200sea,rav,JudoMa00,def_int,0,,,,,
player,201910200sea,rav,JudoMa00,def_int_yds,0,,,,,
player,201910200sea,rav,JudoMa00,def_int_td,0,,,,,
player,201910200sea,rav,JudoMa00,def_int_long,0,,,,,
player,201910200sea,rav,JudoMa00,pass_defended,0,,,,,
player,201910200sea,rav,JudoMa00,sacks,0.0,,,,,
player,201910200sea,rav,JudoMa00,tackles_combined,1,,,,,
player,201910200sea,rav,JudoMa00,tackles_solo,0,,,,,
player,201910200sea,rav,JudoMa00,tackles_assists,1,,,,,
player,201910200sea,rav,JudoMa00,tackles_loss,0,,,,,
player,201910200sea,rav,JudoMa00,qb_hits,1,,,,,
player,201910200sea,rav,JudoMa00,fumbles_rec,0,,,,,
player,201910200sea,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201910200sea,rav,JudoMa00,fumbles_forced,0,,,,,
player,201910200sea,rav,McPhPe00,def_int,0,,,,,
player,201910200sea,rav,McPhPe00,def_int_yds,0,,,,,
player,201910200sea,rav,McPhPe00,def_int_td,0,,,,,
player,201910200sea,rav,McPhPe00,def_int_long,0,,,,,
player,201910200sea,rav,McPhPe00,pass_defended,0,,,,,
player,201910200sea,rav,McPhPe00,sacks,0.0,,,,,
player,201910200sea,rav,McPhPe00,tackles_combined,1,,,,,
player,201910200sea,rav,McPhPe00,tackles_solo,1,,,,,
player,201910200sea,rav,McPhPe00,tackles_assists,0,,,,,
player,201910200sea,rav,McPhPe00,tackles_loss,1,,,,,
player,201910200sea,rav,McPhPe00,qb_hits,1,,,,,
player,201910200sea,rav,McPhPe00,fumbles_rec,0,,,,,
player,201910200sea,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201910200sea,rav,McPhPe00,fumbles_forced,0,,,,,
player,201910200sea,rav,WardJi02,def_int,0,,,,,
player,201910200sea,rav,WardJi02,def_int_yds,0,,,,,
player,201910200sea,rav,WardJi02,def_int_td,0,,,,,
player,201910200sea,rav,WardJi02,def_int_long,0,,,,,
player,201910200sea,rav,WardJi02,pass_defended,0,,,,,
player,201910200sea,rav,WardJi02,sacks,0.0,,,,,
player,201910200sea,rav,WardJi02,tackles_combined,1,,,,,
player,201910200sea,rav,WardJi02,tackles_solo,0,,,,,
player,201910200sea,rav,WardJi02,tackles_assists,1,,,,,
player,201910200sea,rav,WardJi02,tackles_loss,0,,,,,
player,201910200sea,rav,WardJi02,qb_hits,1,,,,,
player,201910200sea,rav,WardJi02,fumbles_rec,0,,,,,
player,201910200sea,rav,WardJi02,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,WardJi02,fumbles_rec_td,0,,,,,
player,201910200sea,rav,WardJi02,fumbles_forced,0,,,,,
player,201910200sea,rav,IngrMa01,def_int,0,,,,,
player,201910200sea,rav,IngrMa01,def_int_yds,0,,,,,
player,201910200sea,rav,IngrMa01,def_int_td,0,,,,,
player,201910200sea,rav,IngrMa01,def_int_long,0,,,,,
player,201910200sea,rav,IngrMa01,pass_defended,0,,,,,
player,201910200sea,rav,IngrMa01,sacks,0.0,,,,,
player,201910200sea,rav,IngrMa01,tackles_combined,0,,,,,
player,201910200sea,rav,IngrMa01,tackles_solo,0,,,,,
player,201910200sea,rav,IngrMa01,tackles_assists,0,,,,,
player,201910200sea,rav,IngrMa01,tackles_loss,0,,,,,
player,201910200sea,rav,IngrMa01,qb_hits,0,,,,,
player,201910200sea,rav,IngrMa01,fumbles_rec,1,,,,,
player,201910200sea,rav,IngrMa01,fumbles_rec_yds,0,,,,,
player,201910200sea,rav,IngrMa01,fumbles_rec_td,0,,,,,
player,201910200sea,rav,IngrMa01,fumbles_forced,0,,,,,
player,201910200sea,sea,JackBr04,def_int,0,,,,,
player,201910200sea,sea,JackBr04,def_int_yds,0,,,,,
player,201910200sea,sea,JackBr04,def_int_td,0,,,,,
player,201910200sea,sea,JackBr04,def_int_long,0,,,,,
player,201910200sea,sea,JackBr04,pass_defended,0,,,,,
player,201910200sea,sea,JackBr04,sacks,1.0,,,,,
player,201910200sea,sea,JackBr04,tackles_combined,1,,,,,
player,201910200sea,sea,JackBr04,tackles_solo,1,,,,,
player,201910200sea,sea,JackBr04,tackles_assists,0,,,,,
player,201910200sea,sea,JackBr04,tackles_loss,1,,,,,
player,201910200sea,sea,JackBr04,qb_hits,1,,,,,
player,201910200sea,sea,JackBr04,fumbles_rec,0,,,,,
player,201910200sea,sea,JackBr04,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,JackBr04,fumbles_rec_td,0,,,,,
player,201910200sea,sea,JackBr04,fumbles_forced,0,,,,,
player,201910200sea,sea,WagnBo00,def_int,0,,,,,
player,201910200sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201910200sea,sea,WagnBo00,def_int_td,0,,,,,
player,201910200sea,sea,WagnBo00,def_int_long,0,,,,,
player,201910200sea,sea,WagnBo00,pass_defended,1,,,,,
player,201910200sea,sea,WagnBo00,sacks,0.0,,,,,
player,201910200sea,sea,WagnBo00,tackles_combined,13,,,,,
player,201910200sea,sea,WagnBo00,tackles_solo,7,,,,,
player,201910200sea,sea,WagnBo00,tackles_assists,6,,,,,
player,201910200sea,sea,WagnBo00,tackles_loss,0,,,,,
player,201910200sea,sea,WagnBo00,qb_hits,0,,,,,
player,201910200sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201910200sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201910200sea,sea,WagnBo00,fumbles_forced,1,,,,,
player,201910200sea,sea,WrigK.00,def_int,0,,,,,
player,201910200sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201910200sea,sea,WrigK.00,def_int_td,0,,,,,
player,201910200sea,sea,WrigK.00,def_int_long,0,,,,,
player,201910200sea,sea,WrigK.00,pass_defended,2,,,,,
player,201910200sea,sea,WrigK.00,sacks,0.0,,,,,
player,201910200sea,sea,WrigK.00,tackles_combined,8,,,,,
player,201910200sea,sea,WrigK.00,tackles_solo,4,,,,,
player,201910200sea,sea,WrigK.00,tackles_assists,4,,,,,
player,201910200sea,sea,WrigK.00,tackles_loss,0,,,,,
player,201910200sea,sea,WrigK.00,qb_hits,0,,,,,
player,201910200sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201910200sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201910200sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201910200sea,sea,BlaiMa01,def_int,0,,,,,
player,201910200sea,sea,BlaiMa01,def_int_yds,0,,,,,
player,201910200sea,sea,BlaiMa01,def_int_td,0,,,,,
player,201910200sea,sea,BlaiMa01,def_int_long,0,,,,,
player,201910200sea,sea,BlaiMa01,pass_defended,1,,,,,
player,201910200sea,sea,BlaiMa01,sacks,0.0,,,,,
player,201910200sea,sea,BlaiMa01,tackles_combined,6,,,,,
player,201910200sea,sea,BlaiMa01,tackles_solo,3,,,,,
player,201910200sea,sea,BlaiMa01,tackles_assists,3,,,,,
player,201910200sea,sea,BlaiMa01,tackles_loss,0,,,,,
player,201910200sea,sea,BlaiMa01,qb_hits,0,,,,,
player,201910200sea,sea,BlaiMa01,fumbles_rec,0,,,,,
player,201910200sea,sea,BlaiMa01,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,BlaiMa01,fumbles_rec_td,0,,,,,
player,201910200sea,sea,BlaiMa01,fumbles_forced,0,,,,,
player,201910200sea,sea,FlowTr01,def_int,0,,,,,
player,201910200sea,sea,FlowTr01,def_int_yds,0,,,,,
player,201910200sea,sea,FlowTr01,def_int_td,0,,,,,
player,201910200sea,sea,FlowTr01,def_int_long,0,,,,,
player,201910200sea,sea,FlowTr01,pass_defended,1,,,,,
player,201910200sea,sea,FlowTr01,sacks,0.0,,,,,
player,201910200sea,sea,FlowTr01,tackles_combined,5,,,,,
player,201910200sea,sea,FlowTr01,tackles_solo,4,,,,,
player,201910200sea,sea,FlowTr01,tackles_assists,1,,,,,
player,201910200sea,sea,FlowTr01,tackles_loss,0,,,,,
player,201910200sea,sea,FlowTr01,qb_hits,0,,,,,
player,201910200sea,sea,FlowTr01,fumbles_rec,0,,,,,
player,201910200sea,sea,FlowTr01,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,FlowTr01,fumbles_rec_td,0,,,,,
player,201910200sea,sea,FlowTr01,fumbles_forced,0,,,,,
player,201910200sea,sea,KendMy00,def_int,0,,,,,
player,201910200sea,sea,KendMy00,def_int_yds,0,,,,,
player,201910200sea,sea,KendMy00,def_int_td,0,,,,,
player,201910200sea,sea,KendMy00,def_int_long,0,,,,,
player,201910200sea,sea,KendMy00,pass_defended,0,,,,,
player,201910200sea,sea,KendMy00,sacks,0.0,,,,,
player,201910200sea,sea,KendMy00,tackles_combined,5,,,,,
player,201910200sea,sea,KendMy00,tackles_solo,3,,,,,
player,201910200sea,sea,KendMy00,tackles_assists,2,,,,,
player,201910200sea,sea,KendMy00,tackles_loss,0,,,,,
player,201910200sea,sea,KendMy00,qb_hits,0,,,,,
player,201910200sea,sea,KendMy00,fumbles_rec,0,,,,,
player,201910200sea,sea,KendMy00,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,KendMy00,fumbles_rec_td,0,,,,,
player,201910200sea,sea,KendMy00,fumbles_forced,0,,,,,
player,201910200sea,sea,GrifSh00,def_int,0,,,,,
player,201910200sea,sea,GrifSh00,def_int_yds,0,,,,,
player,201910200sea,sea,GrifSh00,def_int_td,0,,,,,
player,201910200sea,sea,GrifSh00,def_int_long,0,,,,,
player,201910200sea,sea,GrifSh00,pass_defended,0,,,,,
player,201910200sea,sea,GrifSh00,sacks,0.0,,,,,
player,201910200sea,sea,GrifSh00,tackles_combined,4,,,,,
player,201910200sea,sea,GrifSh00,tackles_solo,3,,,,,
player,201910200sea,sea,GrifSh00,tackles_assists,1,,,,,
player,201910200sea,sea,GrifSh00,tackles_loss,0,,,,,
player,201910200sea,sea,GrifSh00,qb_hits,0,,,,,
player,201910200sea,sea,GrifSh00,fumbles_rec,0,,,,,
player,201910200sea,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201910200sea,sea,GrifSh00,fumbles_forced,0,,,,,
player,201910200sea,sea,ClowJa00,def_int,0,,,,,
player,201910200sea,sea,ClowJa00,def_int_yds,0,,,,,
player,201910200sea,sea,ClowJa00,def_int_td,0,,,,,
player,201910200sea,sea,ClowJa00,def_int_long,0,,,,,
player,201910200sea,sea,ClowJa00,pass_defended,0,,,,,
player,201910200sea,sea,ClowJa00,sacks,0.0,,,,,
player,201910200sea,sea,ClowJa00,tackles_combined,3,,,,,
player,201910200sea,sea,ClowJa00,tackles_solo,3,,,,,
player,201910200sea,sea,ClowJa00,tackles_assists,0,,,,,
player,201910200sea,sea,ClowJa00,tackles_loss,1,,,,,
player,201910200sea,sea,ClowJa00,qb_hits,0,,,,,
player,201910200sea,sea,ClowJa00,fumbles_rec,0,,,,,
player,201910200sea,sea,ClowJa00,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,ClowJa00,fumbles_rec_td,0,,,,,
player,201910200sea,sea,ClowJa00,fumbles_forced,0,,,,,
player,201910200sea,sea,FordPo00,def_int,0,,,,,
player,201910200sea,sea,FordPo00,def_int_yds,0,,,,,
player,201910200sea,sea,FordPo00,def_int_td,0,,,,,
player,201910200sea,sea,FordPo00,def_int_long,0,,,,,
player,201910200sea,sea,FordPo00,pass_defended,0,,,,,
player,201910200sea,sea,FordPo00,sacks,0.0,,,,,
player,201910200sea,sea,FordPo00,tackles_combined,3,,,,,
player,201910200sea,sea,FordPo00,tackles_solo,2,,,,,
player,201910200sea,sea,FordPo00,tackles_assists,1,,,,,
player,201910200sea,sea,FordPo00,tackles_loss,0,,,,,
player,201910200sea,sea,FordPo00,qb_hits,0,,,,,
player,201910200sea,sea,FordPo00,fumbles_rec,0,,,,,
player,201910200sea,sea,FordPo00,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,FordPo00,fumbles_rec_td,0,,,,,
player,201910200sea,sea,FordPo00,fumbles_forced,0,,,,,
player,201910200sea,sea,ReedJa02,def_int,0,,,,,
player,201910200sea,sea,ReedJa02,def_int_yds,0,,,,,
player,201910200sea,sea,ReedJa02,def_int_td,0,,,,,
player,201910200sea,sea,ReedJa02,def_int_long,0,,,,,
player,201910200sea,sea,ReedJa02,pass_defended,0,,,,,
player,201910200sea,sea,ReedJa02,sacks,0.0,,,,,
player,201910200sea,sea,ReedJa02,tackles_combined,2,,,,,
player,201910200sea,sea,ReedJa02,tackles_solo,0,,,,,
player,201910200sea,sea,ReedJa02,tackles_assists,2,,,,,
player,201910200sea,sea,ReedJa02,tackles_loss,0,,,,,
player,201910200sea,sea,ReedJa02,qb_hits,0,,,,,
player,201910200sea,sea,ReedJa02,fumbles_rec,0,,,,,
player,201910200sea,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201910200sea,sea,ReedJa02,fumbles_forced,0,,,,,
player,201910200sea,sea,ThomTe00,def_int,0,,,,,
player,201910200sea,sea,ThomTe00,def_int_yds,0,,,,,
player,201910200sea,sea,ThomTe00,def_int_td,0,,,,,
player,201910200sea,sea,ThomTe00,def_int_long,0,,,,,
player,201910200sea,sea,ThomTe00,pass_defended,0,,,,,
player,201910200sea,sea,ThomTe00,sacks,0.0,,,,,
player,201910200sea,sea,ThomTe00,tackles_combined,2,,,,,
player,201910200sea,sea,ThomTe00,tackles_solo,2,,,,,
player,201910200sea,sea,ThomTe00,tackles_assists,0,,,,,
player,201910200sea,sea,ThomTe00,tackles_loss,0,,,,,
player,201910200sea,sea,ThomTe00,qb_hits,0,,,,,
player,201910200sea,sea,ThomTe00,fumbles_rec,0,,,,,
player,201910200sea,sea,ThomTe00,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,ThomTe00,fumbles_rec_td,0,,,,,
player,201910200sea,sea,ThomTe00,fumbles_forced,0,,,,,
player,201910200sea,sea,JeffQu00,def_int,0,,,,,
player,201910200sea,sea,JeffQu00,def_int_yds,0,,,,,
player,201910200sea,sea,JeffQu00,def_int_td,0,,,,,
player,201910200sea,sea,JeffQu00,def_int_long,0,,,,,
player,201910200sea,sea,JeffQu00,pass_defended,0,,,,,
player,201910200sea,sea,JeffQu00,sacks,0.0,,,,,
player,201910200sea,sea,JeffQu00,tackles_combined,1,,,,,
player,201910200sea,sea,JeffQu00,tackles_solo,0,,,,,
player,201910200sea,sea,JeffQu00,tackles_assists,1,,,,,
player,201910200sea,sea,JeffQu00,tackles_loss,0,,,,,
player,201910200sea,sea,JeffQu00,qb_hits,0,,,,,
player,201910200sea,sea,JeffQu00,fumbles_rec,0,,,,,
player,201910200sea,sea,JeffQu00,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201910200sea,sea,JeffQu00,fumbles_forced,0,,,,,
player,201910200sea,sea,WoodAl99,def_int,0,,,,,
player,201910200sea,sea,WoodAl99,def_int_yds,0,,,,,
player,201910200sea,sea,WoodAl99,def_int_td,0,,,,,
player,201910200sea,sea,WoodAl99,def_int_long,0,,,,,
player,201910200sea,sea,WoodAl99,pass_defended,0,,,,,
player,201910200sea,sea,WoodAl99,sacks,0.0,,,,,
player,201910200sea,sea,WoodAl99,tackles_combined,1,,,,,
player,201910200sea,sea,WoodAl99,tackles_solo,1,,,,,
player,201910200sea,sea,WoodAl99,tackles_assists,0,,,,,
player,201910200sea,sea,WoodAl99,tackles_loss,1,,,,,
player,201910200sea,sea,WoodAl99,qb_hits,0,,,,,
player,201910200sea,sea,WoodAl99,fumbles_rec,0,,,,,
player,201910200sea,sea,WoodAl99,fumbles_rec_yds,0,,,,,
player,201910200sea,sea,WoodAl99,fumbles_rec_td,0,,,,,
player,201910200sea,sea,WoodAl99,fumbles_forced,0,,,,,
player,201910200sea,rav,JoneCy00,kick_ret,1,,,,,
player,201910200sea,rav,JoneCy00,kick_ret_yds,0,,,,,
player,201910200sea,rav,JoneCy00,kick_ret_yds_per_ret,0.0,,,,,
player,201910200sea,rav,JoneCy00,kick_ret_td,0,,,,,
player,201910200sea,rav,JoneCy00,kick_ret_long,0,,,,,
player,201910200sea,rav,JoneCy00,punt_ret,2,,,,,
player,201910200sea,rav,JoneCy00,punt_ret_yds,8,,,,,
player,201910200sea,rav,JoneCy00,punt_ret_yds_per_ret,4.0,,,,,
player,201910200sea,rav,JoneCy00,punt_ret_td,0,,,,,
player,201910200sea,rav,JoneCy00,punt_ret_long,6,,,,,
player,201910200sea,rav,HillJu00,kick_ret,2,,,,,
player,201910200sea,rav,HillJu00,kick_ret_yds,21,,,,,
player,201910200sea,rav,HillJu00,kick_ret_yds_per_ret,10.5,,,,,
player,201910200sea,rav,HillJu00,kick_ret_td,0,,,,,
player,201910200sea,rav,HillJu00,kick_ret_long,16,,,,,
player,201910200sea,rav,HillJu00,punt_ret,0,,,,,
player,201910200sea,rav,HillJu00,punt_ret_yds,0,,,,,
player,201910200sea,rav,HillJu00,punt_ret_yds_per_ret,,,,,,
player,201910200sea,rav,HillJu00,punt_ret_td,0,,,,,
