game,2019,16,20191222,201912220oti,nor,"New Orleans Saints",38,oti,"Tennessee Titans",28
player,201912220oti,oti,FirkAn00,targets,1,,,,,
player,201912220oti,oti,FirkAn00,rec,0,,,,,
player,201912220oti,oti,FirkAn00,rec_yds,0,,,,,
player,201912220oti,oti,FirkAn00,rec_td,0,,,,,
player,201912220oti,oti,FirkAn00,rec_long,0,,,,,
player,201912220oti,oti,FirkAn00,fumbles,0,,,,,
player,201912220oti,oti,FirkAn00,fumbles_lost,0,,,,,
player,201912220oti,nor,KleiAJ00,def_int,0,,,,,
player,201912220oti,nor,KleiAJ00,def_int_yds,0,,,,,
player,201912220oti,nor,KleiAJ00,def_int_td,0,,,,,
player,201912220oti,nor,KleiAJ00,def_int_long,0,,,,,
player,201912220oti,nor,KleiAJ00,pass_defended,1,,,,,
player,201912220oti,nor,KleiAJ00,sacks,2.0,,,,,
player,201912220oti,nor,KleiAJ00,tackles_combined,3,,,,,
player,201912220oti,nor,KleiAJ00,tackles_solo,3,,,,,
player,201912220oti,nor,KleiAJ00,tackles_assists,0,,,,,
player,201912220oti,nor,KleiAJ00,tackles_loss,1,,,,,
player,201912220oti,nor,KleiAJ00,qb_hits,2,,,,,
player,201912220oti,nor,KleiAJ00,fumbles_rec,0,,,,,
player,201912220oti,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201912220oti,nor,DaviDe00,def_int,0,,,,,
player,201912220oti,nor,DaviDe00,def_int_yds,0,,,,,
player,201912220oti,nor,DaviDe00,def_int_td,0,,,,,
player,201912220oti,nor,DaviDe00,def_int_long,0,,,,,
player,201912220oti,nor,DaviDe00,pass_defended,1,,,,,
player,201912220oti,nor,DaviDe00,sacks,1.0,,,,,
player,201912220oti,nor,DaviDe00,tackles_combined,11,,,,,
player,201912220oti,nor,DaviDe00,tackles_solo,9,,,,,
player,201912220oti,nor,DaviDe00,tackles_assists,2,,,,,
player,201912220oti,nor,DaviDe00,tackles_loss,2,,,,,
player,201912220oti,nor,DaviDe00,qb_hits,1,,,,,
player,201912220oti,nor,DaviDe00,fumbles_rec,0,,,,,
player,201912220oti,nor,DaviDe00,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,DaviDe00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,DaviDe00,fumbles_forced,0,,,,,
player,201912220oti,nor,JordCa00,def_int,0,,,,,
player,201912220oti,nor,JordCa00,def_int_yds,0,,,,,
player,201912220oti,nor,JordCa00,def_int_td,0,,,,,
player,201912220oti,nor,JordCa00,def_int_long,0,,,,,
player,201912220oti,nor,JordCa00,pass_defended,0,,,,,
player,201912220oti,nor,JordCa00,sacks,1.0,,,,,
player,201912220oti,nor,JordCa00,tackles_combined,4,,,,,
player,201912220oti,nor,JordCa00,tackles_solo,2,,,,,
player,201912220oti,nor,JordCa00,tackles_assists,2,,,,,
player,201912220oti,nor,JordCa00,tackles_loss,1,,,,,
player,201912220oti,nor,JordCa00,qb_hits,1,,,,,
player,201912220oti,nor,JordCa00,fumbles_rec,0,,,,,
player,201912220oti,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,JordCa00,fumbles_forced,0,,,,,
player,201912220oti,nor,TuttSh00,def_int,0,,,,,
player,201912220oti,nor,TuttSh00,def_int_yds,0,,,,,
player,201912220oti,nor,TuttSh00,def_int_td,0,,,,,
player,201912220oti,nor,TuttSh00,def_int_long,0,,,,,
player,201912220oti,nor,TuttSh00,pass_defended,0,,,,,
player,201912220oti,nor,TuttSh00,sacks,1.0,,,,,
player,201912220oti,nor,TuttSh00,tackles_combined,2,,,,,
player,201912220oti,nor,TuttSh00,tackles_solo,1,,,,,
player,201912220oti,nor,TuttSh00,tackles_assists,1,,,,,
player,201912220oti,nor,TuttSh00,tackles_loss,1,,,,,
player,201912220oti,nor,TuttSh00,qb_hits,1,,,,,
player,201912220oti,nor,TuttSh00,fumbles_rec,0,,,,,
player,201912220oti,nor,TuttSh00,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,TuttSh00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,TuttSh00,fumbles_forced,0,,,,,
player,201912220oti,nor,GardCh00,def_int,0,,,,,
player,201912220oti,nor,GardCh00,def_int_yds,0,,,,,
player,201912220oti,nor,GardCh00,def_int_td,0,,,,,
player,201912220oti,nor,GardCh00,def_int_long,0,,,,,
player,201912220oti,nor,GardCh00,pass_defended,0,,,,,
player,201912220oti,nor,GardCh00,sacks,0.0,,,,,
player,201912220oti,nor,GardCh00,tackles_combined,8,,,,,
player,201912220oti,nor,GardCh00,tackles_solo,5,,,,,
player,201912220oti,nor,GardCh00,tackles_assists,3,,,,,
player,201912220oti,nor,GardCh00,tackles_loss,1,,,,,
player,201912220oti,nor,GardCh00,qb_hits,0,,,,,
player,201912220oti,nor,GardCh00,fumbles_rec,1,,,,,
player,201912220oti,nor,GardCh00,fumbles_rec_yds,37,,,,,
player,201912220oti,nor,GardCh00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,GardCh00,fumbles_forced,1,,,,,
player,201912220oti,nor,RobiPa99,def_int,0,,,,,
player,201912220oti,nor,RobiPa99,def_int_yds,0,,,,,
player,201912220oti,nor,RobiPa99,def_int_td,0,,,,,
player,201912220oti,nor,RobiPa99,def_int_long,0,,,,,
player,201912220oti,nor,RobiPa99,pass_defended,1,,,,,
player,201912220oti,nor,RobiPa99,sacks,0.0,,,,,
player,201912220oti,nor,RobiPa99,tackles_combined,6,,,,,
player,201912220oti,nor,RobiPa99,tackles_solo,6,,,,,
player,201912220oti,nor,RobiPa99,tackles_assists,0,,,,,
player,201912220oti,nor,RobiPa99,tackles_loss,1,,,,,
player,201912220oti,nor,RobiPa99,qb_hits,0,,,,,
player,201912220oti,nor,RobiPa99,fumbles_rec,0,,,,,
player,201912220oti,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201912220oti,nor,RobiPa99,fumbles_forced,0,,,,,
player,201912220oti,nor,TeoxMa00,def_int,0,,,,,
player,201912220oti,nor,TeoxMa00,def_int_yds,0,,,,,
player,201912220oti,nor,TeoxMa00,def_int_td,0,,,,,
player,201912220oti,nor,TeoxMa00,def_int_long,0,,,,,
player,201912220oti,nor,TeoxMa00,pass_defended,0,,,,,
player,201912220oti,nor,TeoxMa00,sacks,0.0,,,,,
player,201912220oti,nor,TeoxMa00,tackles_combined,4,,,,,
player,201912220oti,nor,TeoxMa00,tackles_solo,3,,,,,
player,201912220oti,nor,TeoxMa00,tackles_assists,1,,,,,
player,201912220oti,nor,TeoxMa00,tackles_loss,0,,,,,
player,201912220oti,nor,TeoxMa00,qb_hits,0,,,,,
player,201912220oti,nor,TeoxMa00,fumbles_rec,0,,,,,
player,201912220oti,nor,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,TeoxMa00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,TeoxMa00,fumbles_forced,0,,,,,
player,201912220oti,nor,LattMa01,def_int,0,,,,,
player,201912220oti,nor,LattMa01,def_int_yds,0,,,,,
player,201912220oti,nor,LattMa01,def_int_td,0,,,,,
player,201912220oti,nor,LattMa01,def_int_long,0,,,,,
player,201912220oti,nor,LattMa01,pass_defended,0,,,,,
player,201912220oti,nor,LattMa01,sacks,0.0,,,,,
player,201912220oti,nor,LattMa01,tackles_combined,3,,,,,
player,201912220oti,nor,LattMa01,tackles_solo,3,,,,,
player,201912220oti,nor,LattMa01,tackles_assists,0,,,,,
player,201912220oti,nor,LattMa01,tackles_loss,0,,,,,
player,201912220oti,nor,LattMa01,qb_hits,0,,,,,
player,201912220oti,nor,LattMa01,fumbles_rec,0,,,,,
player,201912220oti,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201912220oti,nor,LattMa01,fumbles_forced,0,,,,,
player,201912220oti,nor,OnyeDa00,def_int,0,,,,,
player,201912220oti,nor,OnyeDa00,def_int_yds,0,,,,,
player,201912220oti,nor,OnyeDa00,def_int_td,0,,,,,
player,201912220oti,nor,OnyeDa00,def_int_long,0,,,,,
player,201912220oti,nor,OnyeDa00,pass_defended,0,,,,,
player,201912220oti,nor,OnyeDa00,sacks,0.0,,,,,
player,201912220oti,nor,OnyeDa00,tackles_combined,3,,,,,
player,201912220oti,nor,OnyeDa00,tackles_solo,0,,,,,
player,201912220oti,nor,OnyeDa00,tackles_assists,3,,,,,
player,201912220oti,nor,OnyeDa00,tackles_loss,0,,,,,
player,201912220oti,nor,OnyeDa00,qb_hits,0,,,,,
player,201912220oti,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201912220oti,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201912220oti,nor,StalTa00,def_int,0,,,,,
player,201912220oti,nor,StalTa00,def_int_yds,0,,,,,
player,201912220oti,nor,StalTa00,def_int_td,0,,,,,
player,201912220oti,nor,StalTa00,def_int_long,0,,,,,
player,201912220oti,nor,StalTa00,pass_defended,0,,,,,
player,201912220oti,nor,StalTa00,sacks,0.0,,,,,
player,201912220oti,nor,StalTa00,tackles_combined,3,,,,,
player,201912220oti,nor,StalTa00,tackles_solo,2,,,,,
player,201912220oti,nor,StalTa00,tackles_assists,1,,,,,
player,201912220oti,nor,StalTa00,tackles_loss,0,,,,,
player,201912220oti,nor,StalTa00,qb_hits,0,,,,,
player,201912220oti,nor,StalTa00,fumbles_rec,0,,,,,
player,201912220oti,nor,StalTa00,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,StalTa00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,StalTa00,fumbles_forced,0,,,,,
player,201912220oti,nor,ApplEl00,def_int,0,,,,,
player,201912220oti,nor,ApplEl00,def_int_yds,0,,,,,
player,201912220oti,nor,ApplEl00,def_int_td,0,,,,,
player,201912220oti,nor,ApplEl00,def_int_long,0,,,,,
player,201912220oti,nor,ApplEl00,pass_defended,0,,,,,
player,201912220oti,nor,ApplEl00,sacks,0.0,,,,,
player,201912220oti,nor,ApplEl00,tackles_combined,2,,,,,
player,201912220oti,nor,ApplEl00,tackles_solo,2,,,,,
player,201912220oti,nor,ApplEl00,tackles_assists,0,,,,,
player,201912220oti,nor,ApplEl00,tackles_loss,0,,,,,
player,201912220oti,nor,ApplEl00,qb_hits,0,,,,,
player,201912220oti,nor,ApplEl00,fumbles_rec,0,,,,,
player,201912220oti,nor,ApplEl00,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,ApplEl00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,ApplEl00,fumbles_forced,0,,,,,
player,201912220oti,nor,GranCa01,def_int,0,,,,,
player,201912220oti,nor,GranCa01,def_int_yds,0,,,,,
player,201912220oti,nor,GranCa01,def_int_td,0,,,,,
player,201912220oti,nor,GranCa01,def_int_long,0,,,,,
player,201912220oti,nor,GranCa01,pass_defended,0,,,,,
player,201912220oti,nor,GranCa01,sacks,0.0,,,,,
player,201912220oti,nor,GranCa01,tackles_combined,2,,,,,
player,201912220oti,nor,GranCa01,tackles_solo,2,,,,,
player,201912220oti,nor,GranCa01,tackles_assists,0,,,,,
player,201912220oti,nor,GranCa01,tackles_loss,1,,,,,
player,201912220oti,nor,GranCa01,qb_hits,1,,,,,
player,201912220oti,nor,GranCa01,fumbles_rec,0,,,,,
player,201912220oti,nor,GranCa01,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,GranCa01,fumbles_rec_td,0,,,,,
player,201912220oti,nor,GranCa01,fumbles_forced,0,,,,,
player,201912220oti,nor,JenkJa03,def_int,0,,,,,
player,201912220oti,nor,JenkJa03,def_int_yds,0,,,,,
player,201912220oti,nor,JenkJa03,def_int_td,0,,,,,
player,201912220oti,nor,JenkJa03,def_int_long,0,,,,,
player,201912220oti,nor,JenkJa03,pass_defended,0,,,,,
player,201912220oti,nor,JenkJa03,sacks,0.0,,,,,
player,201912220oti,nor,JenkJa03,tackles_combined,2,,,,,
player,201912220oti,nor,JenkJa03,tackles_solo,0,,,,,
player,201912220oti,nor,JenkJa03,tackles_assists,2,,,,,
player,201912220oti,nor,JenkJa03,tackles_loss,0,,,,,
player,201912220oti,nor,JenkJa03,qb_hits,0,,,,,
player,201912220oti,nor,JenkJa03,fumbles_rec,0,,,,,
player,201912220oti,nor,JenkJa03,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,JenkJa03,fumbles_rec_td,0,,,,,
player,201912220oti,nor,JenkJa03,fumbles_forced,0,,,,,
player,201912220oti,nor,WillMa06,def_int,0,,,,,
player,201912220oti,nor,WillMa06,def_int_yds,0,,,,,
player,201912220oti,nor,WillMa06,def_int_td,0,,,,,
player,201912220oti,nor,WillMa06,def_int_long,0,,,,,
player,201912220oti,nor,WillMa06,pass_defended,0,,,,,
player,201912220oti,nor,WillMa06,sacks,0.0,,,,,
player,201912220oti,nor,WillMa06,tackles_combined,2,,,,,
player,201912220oti,nor,WillMa06,tackles_solo,1,,,,,
player,201912220oti,nor,WillMa06,tackles_assists,1,,,,,
player,201912220oti,nor,WillMa06,tackles_loss,0,,,,,
player,201912220oti,nor,WillMa06,qb_hits,0,,,,,
player,201912220oti,nor,WillMa06,fumbles_rec,0,,,,,
player,201912220oti,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201912220oti,nor,WillMa06,fumbles_forced,0,,,,,
player,201912220oti,nor,BrowMa01,def_int,0,,,,,
player,201912220oti,nor,BrowMa01,def_int_yds,0,,,,,
player,201912220oti,nor,BrowMa01,def_int_td,0,,,,,
player,201912220oti,nor,BrowMa01,def_int_long,0,,,,,
player,201912220oti,nor,BrowMa01,pass_defended,1,,,,,
player,201912220oti,nor,BrowMa01,sacks,0.0,,,,,
player,201912220oti,nor,BrowMa01,tackles_combined,1,,,,,
player,201912220oti,nor,BrowMa01,tackles_solo,0,,,,,
player,201912220oti,nor,BrowMa01,tackles_assists,1,,,,,
player,201912220oti,nor,BrowMa01,tackles_loss,0,,,,,
player,201912220oti,nor,BrowMa01,qb_hits,0,,,,,
player,201912220oti,nor,BrowMa01,fumbles_rec,0,,,,,
player,201912220oti,nor,BrowMa01,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,BrowMa01,fumbles_rec_td,0,,,,,
player,201912220oti,nor,BrowMa01,fumbles_forced,0,,,,,
player,201912220oti,nor,WillP.00,def_int,0,,,,,
player,201912220oti,nor,WillP.00,def_int_yds,0,,,,,
player,201912220oti,nor,WillP.00,def_int_td,0,,,,,
player,201912220oti,nor,WillP.00,def_int_long,0,,,,,
player,201912220oti,nor,WillP.00,pass_defended,0,,,,,
player,201912220oti,nor,WillP.00,sacks,0.0,,,,,
player,201912220oti,nor,WillP.00,tackles_combined,1,,,,,
player,201912220oti,nor,WillP.00,tackles_solo,1,,,,,
player,201912220oti,nor,WillP.00,tackles_assists,0,,,,,
player,201912220oti,nor,WillP.00,tackles_loss,0,,,,,
player,201912220oti,nor,WillP.00,qb_hits,0,,,,,
player,201912220oti,nor,WillP.00,fumbles_rec,0,,,,,
player,201912220oti,nor,WillP.00,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,WillP.00,fumbles_rec_td,0,,,,,
player,201912220oti,nor,WillP.00,fumbles_forced,0,,,,,
player,201912220oti,nor,HarrDe07,def_int,0,,,,,
player,201912220oti,nor,HarrDe07,def_int_yds,0,,,,,
player,201912220oti,nor,HarrDe07,def_int_td,0,,,,,
player,201912220oti,nor,HarrDe07,def_int_long,0,,,,,
player,201912220oti,nor,HarrDe07,pass_defended,0,,,,,
player,201912220oti,nor,HarrDe07,sacks,0.0,,,,,
player,201912220oti,nor,HarrDe07,tackles_combined,0,,,,,
player,201912220oti,nor,HarrDe07,tackles_solo,0,,,,,
player,201912220oti,nor,HarrDe07,tackles_assists,0,,,,,
player,201912220oti,nor,HarrDe07,tackles_loss,0,,,,,
player,201912220oti,nor,HarrDe07,qb_hits,0,,,,,
player,201912220oti,nor,HarrDe07,fumbles_rec,1,,,,,
player,201912220oti,nor,HarrDe07,fumbles_rec_yds,0,,,,,
player,201912220oti,nor,HarrDe07,fumbles_rec_td,0,,,,,
player,201912220oti,nor,HarrDe07,fumbles_forced,0,,,,,
player,201912220oti,oti,RobeDe01,def_int,0,,,,,
player,201912220oti,oti,RobeDe01,def_int_yds,0,,,,,
player,201912220oti,oti,RobeDe01,def_int_td,0,,,,,
player,201912220oti,oti,RobeDe01,def_int_long,0,,,,,
player,201912220oti,oti,RobeDe01,pass_defended,0,,,,,
player,201912220oti,oti,RobeDe01,sacks,2.0,,,,,
player,201912220oti,oti,RobeDe01,tackles_combined,2,,,,,
player,201912220oti,oti,RobeDe01,tackles_solo,2,,,,,
player,201912220oti,oti,RobeDe01,tackles_assists,0,,,,,
player,201912220oti,oti,RobeDe01,tackles_loss,2,,,,,
player,201912220oti,oti,RobeDe01,qb_hits,2,,,,,
player,201912220oti,oti,RobeDe01,fumbles_rec,0,,,,,
player,201912220oti,oti,RobeDe01,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,RobeDe01,fumbles_rec_td,0,,,,,
player,201912220oti,oti,RobeDe01,fumbles_forced,0,,,,,
player,201912220oti,oti,CaseJu00,def_int,0,,,,,
player,201912220oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201912220oti,oti,CaseJu00,def_int_td,0,,,,,
player,201912220oti,oti,CaseJu00,def_int_long,0,,,,,
player,201912220oti,oti,CaseJu00,pass_defended,0,,,,,
player,201912220oti,oti,CaseJu00,sacks,1.0,,,,,
player,201912220oti,oti,CaseJu00,tackles_combined,3,,,,,
player,201912220oti,oti,CaseJu00,tackles_solo,3,,,,,
player,201912220oti,oti,CaseJu00,tackles_assists,0,,,,,
player,201912220oti,oti,CaseJu00,tackles_loss,1,,,,,
player,201912220oti,oti,CaseJu00,qb_hits,1,,,,,
player,201912220oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201912220oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201912220oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201912220oti,oti,BrowJa06,def_int,0,,,,,
player,201912220oti,oti,BrowJa06,def_int_yds,0,,,,,
player,201912220oti,oti,BrowJa06,def_int_td,0,,,,,
player,201912220oti,oti,BrowJa06,def_int_long,0,,,,,
player,201912220oti,oti,BrowJa06,pass_defended,0,,,,,
player,201912220oti,oti,BrowJa06,sacks,0.0,,,,,
player,201912220oti,oti,BrowJa06,tackles_combined,8,,,,,
player,201912220oti,oti,BrowJa06,tackles_solo,7,,,,,
player,201912220oti,oti,BrowJa06,tackles_assists,1,,,,,
player,201912220oti,oti,BrowJa06,tackles_loss,1,,,,,
player,201912220oti,oti,BrowJa06,qb_hits,0,,,,,
player,201912220oti,oti,BrowJa06,fumbles_rec,0,,,,,
player,201912220oti,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201912220oti,oti,BrowJa06,fumbles_forced,0,,,,,
player,201912220oti,oti,EvanRa01,def_int,0,,,,,
player,201912220oti,oti,EvanRa01,def_int_yds,0,,,,,
player,201912220oti,oti,EvanRa01,def_int_td,0,,,,,
player,201912220oti,oti,EvanRa01,def_int_long,0,,,,,
player,201912220oti,oti,EvanRa01,pass_defended,0,,,,,
player,201912220oti,oti,EvanRa01,sacks,0.0,,,,,
player,201912220oti,oti,EvanRa01,tackles_combined,7,,,,,
player,201912220oti,oti,EvanRa01,tackles_solo,5,,,,,
player,201912220oti,oti,EvanRa01,tackles_assists,2,,,,,
player,201912220oti,oti,EvanRa01,tackles_loss,1,,,,,
player,201912220oti,oti,EvanRa01,qb_hits,0,,,,,
player,201912220oti,oti,EvanRa01,fumbles_rec,0,,,,,
player,201912220oti,oti,EvanRa01,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,EvanRa01,fumbles_rec_td,0,,,,,
player,201912220oti,oti,EvanRa01,fumbles_forced,0,,,,,
player,201912220oti,oti,RyanLo00,def_int,0,,,,,
player,201912220oti,oti,RyanLo00,def_int_yds,0,,,,,
player,201912220oti,oti,RyanLo00,def_int_td,0,,,,,
player,201912220oti,oti,RyanLo00,def_int_long,0,,,,,
player,201912220oti,oti,RyanLo00,pass_defended,1,,,,,
player,201912220oti,oti,RyanLo00,sacks,0.0,,,,,
player,201912220oti,oti,RyanLo00,tackles_combined,7,,,,,
player,201912220oti,oti,RyanLo00,tackles_solo,7,,,,,
player,201912220oti,oti,RyanLo00,tackles_assists,0,,,,,
player,201912220oti,oti,RyanLo00,tackles_loss,0,,,,,
player,201912220oti,oti,RyanLo00,qb_hits,0,,,,,
player,201912220oti,oti,RyanLo00,fumbles_rec,0,,,,,
player,201912220oti,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201912220oti,oti,RyanLo00,fumbles_forced,0,,,,,
player,201912220oti,oti,SimsLe00,def_int,0,,,,,
player,201912220oti,oti,SimsLe00,def_int_yds,0,,,,,
player,201912220oti,oti,SimsLe00,def_int_td,0,,,,,
player,201912220oti,oti,SimsLe00,def_int_long,0,,,,,
player,201912220oti,oti,SimsLe00,pass_defended,1,,,,,
player,201912220oti,oti,SimsLe00,sacks,0.0,,,,,
player,201912220oti,oti,SimsLe00,tackles_combined,6,,,,,
player,201912220oti,oti,SimsLe00,tackles_solo,5,,,,,
player,201912220oti,oti,SimsLe00,tackles_assists,1,,,,,
player,201912220oti,oti,SimsLe00,tackles_loss,0,,,,,
player,201912220oti,oti,SimsLe00,qb_hits,0,,,,,
player,201912220oti,oti,SimsLe00,fumbles_rec,0,,,,,
player,201912220oti,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201912220oti,oti,SimsLe00,fumbles_forced,0,,,,,
player,201912220oti,oti,BrocTr00,def_int,0,,,,,
player,201912220oti,oti,BrocTr00,def_int_yds,0,,,,,
player,201912220oti,oti,BrocTr00,def_int_td,0,,,,,
player,201912220oti,oti,BrocTr00,def_int_long,0,,,,,
player,201912220oti,oti,BrocTr00,pass_defended,2,,,,,
player,201912220oti,oti,BrocTr00,sacks,0.0,,,,,
player,201912220oti,oti,BrocTr00,tackles_combined,5,,,,,
player,201912220oti,oti,BrocTr00,tackles_solo,5,,,,,
player,201912220oti,oti,BrocTr00,tackles_assists,0,,,,,
player,201912220oti,oti,BrocTr00,tackles_loss,2,,,,,
player,201912220oti,oti,BrocTr00,qb_hits,0,,,,,
player,201912220oti,oti,BrocTr00,fumbles_rec,0,,,,,
player,201912220oti,oti,BrocTr00,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,BrocTr00,fumbles_rec_td,0,,,,,
player,201912220oti,oti,BrocTr00,fumbles_forced,0,,,,,
player,201912220oti,oti,ByarKe01,def_int,0,,,,,
player,201912220oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201912220oti,oti,ByarKe01,def_int_td,0,,,,,
player,201912220oti,oti,ByarKe01,def_int_long,0,,,,,
player,201912220oti,oti,ByarKe01,pass_defended,0,,,,,
player,201912220oti,oti,ByarKe01,sacks,0.0,,,,,
player,201912220oti,oti,ByarKe01,tackles_combined,4,,,,,
player,201912220oti,oti,ByarKe01,tackles_solo,4,,,,,
player,201912220oti,oti,ByarKe01,tackles_assists,0,,,,,
player,201912220oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201912220oti,oti,ByarKe01,qb_hits,0,,,,,
player,201912220oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201912220oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201912220oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201912220oti,oti,JohnAu01,def_int,0,,,,,
player,201912220oti,oti,JohnAu01,def_int_yds,0,,,,,
player,201912220oti,oti,JohnAu01,def_int_td,0,,,,,
player,201912220oti,oti,JohnAu01,def_int_long,0,,,,,
player,201912220oti,oti,JohnAu01,pass_defended,0,,,,,
player,201912220oti,oti,JohnAu01,sacks,0.0,,,,,
player,201912220oti,oti,JohnAu01,tackles_combined,3,,,,,
player,201912220oti,oti,JohnAu01,tackles_solo,2,,,,,
player,201912220oti,oti,JohnAu01,tackles_assists,1,,,,,
player,201912220oti,oti,JohnAu01,tackles_loss,0,,,,,
player,201912220oti,oti,JohnAu01,qb_hits,0,,,,,
player,201912220oti,oti,JohnAu01,fumbles_rec,0,,,,,
player,201912220oti,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201912220oti,oti,JohnAu01,fumbles_forced,0,,,,,
player,201912220oti,oti,VaccKe00,def_int,0,,,,,
player,201912220oti,oti,VaccKe00,def_int_yds,0,,,,,
player,201912220oti,oti,VaccKe00,def_int_td,0,,,,,
player,201912220oti,oti,VaccKe00,def_int_long,0,,,,,
player,201912220oti,oti,VaccKe00,pass_defended,0,,,,,
player,201912220oti,oti,VaccKe00,sacks,0.0,,,,,
player,201912220oti,oti,VaccKe00,tackles_combined,2,,,,,
player,201912220oti,oti,VaccKe00,tackles_solo,1,,,,,
player,201912220oti,oti,VaccKe00,tackles_assists,1,,,,,
player,201912220oti,oti,VaccKe00,tackles_loss,0,,,,,
player,201912220oti,oti,VaccKe00,qb_hits,0,,,,,
player,201912220oti,oti,VaccKe00,fumbles_rec,0,,,,,
player,201912220oti,oti,VaccKe00,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,VaccKe00,fumbles_rec_td,0,,,,,
player,201912220oti,oti,VaccKe00,fumbles_forced,0,,,,,
player,201912220oti,oti,DickMa00,def_int,0,,,,,
player,201912220oti,oti,DickMa00,def_int_yds,0,,,,,
player,201912220oti,oti,DickMa00,def_int_td,0,,,,,
player,201912220oti,oti,DickMa00,def_int_long,0,,,,,
player,201912220oti,oti,DickMa00,pass_defended,0,,,,,
player,201912220oti,oti,DickMa00,sacks,0.0,,,,,
player,201912220oti,oti,DickMa00,tackles_combined,1,,,,,
player,201912220oti,oti,DickMa00,tackles_solo,1,,,,,
player,201912220oti,oti,DickMa00,tackles_assists,0,,,,,
player,201912220oti,oti,DickMa00,tackles_loss,1,,,,,
player,201912220oti,oti,DickMa00,qb_hits,0,,,,,
player,201912220oti,oti,DickMa00,fumbles_rec,0,,,,,
player,201912220oti,oti,DickMa00,fumbles_rec_yds,0,,,,,
player,201912220oti,oti,DickMa00,fumbles_rec_td,0,,,,,
player,201912220oti,oti,DickMa00,fumbles_forced,0,,,,,
player,201912220oti,oti,JoneDa04,def_int,0,,,,,
player,201912220oti,oti,JoneDa04,def_int_yds,0,,,,,
player,201912220oti,oti,JoneDa04,def_int_td,0,,,,,
player,201912220oti,oti,JoneDa04,def_int_long,0,,,,,
player,201912220oti,oti,JoneDa04,pass_defended,0,,,,,
player,201912220oti,oti,JoneDa04,sacks,0.0,,,,,
player,201912220oti,oti,JoneDa04,tackles_combined,1,,,,,
player,201912220oti,oti,JoneDa04,tackles_solo,0,,,,,
player,201912220oti,oti,JoneDa04,tackles_assists,1,,,,,
player,201912220oti,oti,JoneDa04,tackles_loss,0,,,,,
player,201912220oti,oti,JoneDa04,qb_hits,0,,,,,
