game,2019,6,20191013,201910130den,oti,"Tennessee Titans",0,den,"Denver Broncos",16
player,201910130den,den,RisnDa00,def_pct,0%,,,,,
player,201910130den,den,RisnDa00,special_teams,4,,,,,
player,201910130den,den,RisnDa00,st_pct,15%,,,,,
player,201910130den,den,McGoCo00,pos,C,,,,,
player,201910130den,den,McGoCo00,offense,62,,,,,
player,201910130den,den,McGoCo00,off_pct,100%,,,,,
player,201910130den,den,McGoCo00,defense,0,,,,,
player,201910130den,den,McGoCo00,def_pct,0%,,,,,
player,201910130den,den,McGoCo00,special_teams,0,,,,,
player,201910130den,den,McGoCo00,st_pct,0%,,,,,
player,201910130den,den,LearRo00,pos,G,,,,,
player,201910130den,den,LearRo00,offense,62,,,,,
player,201910130den,den,LearRo00,off_pct,100%,,,,,
player,201910130den,den,LearRo00,defense,0,,,,,
player,201910130den,den,LearRo00,def_pct,0%,,,,,
player,201910130den,den,LearRo00,special_teams,0,,,,,
player,201910130den,den,LearRo00,st_pct,0%,,,,,
player,201910130den,den,FlacJo00,pos,QB,,,,,
player,201910130den,den,FlacJo00,offense,62,,,,,
player,201910130den,den,FlacJo00,off_pct,100%,,,,,
player,201910130den,den,FlacJo00,defense,0,,,,,
player,201910130den,den,FlacJo00,def_pct,0%,,,,,
player,201910130den,den,FlacJo00,special_teams,0,,,,,
player,201910130den,den,FlacJo00,st_pct,0%,,,,,
player,201910130den,den,SuttCo00,pos,WR,,,,,
player,201910130den,den,SuttCo00,offense,58,,,,,
player,201910130den,den,SuttCo00,off_pct,94%,,,,,
player,201910130den,den,SuttCo00,defense,0,,,,,
player,201910130den,den,SuttCo00,def_pct,0%,,,,,
player,201910130den,den,SuttCo00,special_teams,0,,,,,
player,201910130den,den,SuttCo00,st_pct,0%,,,,,
player,201910130den,den,FantNo00,pos,TE,,,,,
player,201910130den,den,FantNo00,offense,40,,,,,
player,201910130den,den,FantNo00,off_pct,65%,,,,,
player,201910130den,den,FantNo00,defense,0,,,,,
player,201910130den,den,FantNo00,def_pct,0%,,,,,
player,201910130den,den,FantNo00,special_teams,0,,,,,
player,201910130den,den,FantNo00,st_pct,0%,,,,,
player,201910130den,den,HamiDa01,pos,WR,,,,,
player,201910130den,den,HamiDa01,offense,40,,,,,
player,201910130den,den,HamiDa01,off_pct,65%,,,,,
player,201910130den,den,HamiDa01,defense,0,,,,,
player,201910130den,den,HamiDa01,def_pct,0%,,,,,
player,201910130den,den,HamiDa01,special_teams,0,,,,,
player,201910130den,den,HamiDa01,st_pct,0%,,,,,
player,201910130den,den,FreeRo00,pos,RB,,,,,
player,201910130den,den,FreeRo00,offense,38,,,,,
player,201910130den,den,FreeRo00,off_pct,61%,,,,,
player,201910130den,den,FreeRo00,defense,0,,,,,
player,201910130den,den,FreeRo00,def_pct,0%,,,,,
player,201910130den,den,FreeRo00,special_teams,0,,,,,
player,201910130den,den,FreeRo00,st_pct,0%,,,,,
player,201910130den,den,HeueJe00,pos,TE,,,,,
player,201910130den,den,HeueJe00,offense,32,,,,,
player,201910130den,den,HeueJe00,off_pct,52%,,,,,
player,201910130den,den,HeueJe00,defense,0,,,,,
player,201910130den,den,HeueJe00,def_pct,0%,,,,,
player,201910130den,den,HeueJe00,special_teams,0,,,,,
player,201910130den,den,HeueJe00,st_pct,0%,,,,,
player,201910130den,den,LindPh00,pos,RB,,,,,
player,201910130den,den,LindPh00,offense,29,,,,,
player,201910130den,den,LindPh00,off_pct,47%,,,,,
player,201910130den,den,LindPh00,defense,0,,,,,
player,201910130den,den,LindPh00,def_pct,0%,,,,,
player,201910130den,den,LindPh00,special_teams,0,,,,,
player,201910130den,den,LindPh00,st_pct,0%,,,,,
player,201910130den,den,SandEm00,pos,WR,,,,,
player,201910130den,den,SandEm00,offense,25,,,,,
player,201910130den,den,SandEm00,off_pct,40%,,,,,
player,201910130den,den,SandEm00,defense,0,,,,,
player,201910130den,den,SandEm00,def_pct,0%,,,,,
player,201910130den,den,SandEm00,special_teams,0,,,,,
player,201910130den,den,SandEm00,st_pct,0%,,,,,
player,201910130den,den,JanoAn00,pos,FB,,,,,
player,201910130den,den,JanoAn00,offense,23,,,,,
player,201910130den,den,JanoAn00,off_pct,37%,,,,,
player,201910130den,den,JanoAn00,defense,0,,,,,
player,201910130den,den,JanoAn00,def_pct,0%,,,,,
player,201910130den,den,JanoAn00,special_teams,18,,,,,
player,201910130den,den,JanoAn00,st_pct,67%,,,,,
player,201910130den,den,BeckAn01,pos,TE,,,,,
player,201910130den,den,BeckAn01,offense,11,,,,,
player,201910130den,den,BeckAn01,off_pct,18%,,,,,
player,201910130den,den,BeckAn01,defense,0,,,,,
player,201910130den,den,BeckAn01,def_pct,0%,,,,,
player,201910130den,den,BeckAn01,special_teams,10,,,,,
player,201910130den,den,BeckAn01,st_pct,37%,,,,,
player,201910130den,den,BrowFr01,pos,WR,,,,,
player,201910130den,den,BrowFr01,offense,9,,,,,
player,201910130den,den,BrowFr01,off_pct,15%,,,,,
player,201910130den,den,BrowFr01,defense,0,,,,,
player,201910130den,den,BrowFr01,def_pct,0%,,,,,
player,201910130den,den,BrowFr01,special_teams,16,,,,,
player,201910130den,den,BrowFr01,st_pct,59%,,,,,
player,201910130den,den,SpenDi00,pos,WR,,,,,
player,201910130den,den,SpenDi00,offense,5,,,,,
player,201910130den,den,SpenDi00,off_pct,8%,,,,,
player,201910130den,den,SpenDi00,defense,0,,,,,
player,201910130den,den,SpenDi00,def_pct,0%,,,,,
player,201910130den,den,SpenDi00,special_teams,10,,,,,
player,201910130den,den,SpenDi00,st_pct,37%,,,,,
player,201910130den,den,HarrDa05,pos,CB,,,,,
player,201910130den,den,HarrDa05,offense,0,,,,,
player,201910130den,den,HarrDa05,off_pct,0%,,,,,
player,201910130den,den,HarrDa05,defense,70,,,,,
player,201910130den,den,HarrDa05,def_pct,100%,,,,,
player,201910130den,den,HarrDa05,special_teams,5,,,,,
player,201910130den,den,HarrDa05,st_pct,19%,,,,,
player,201910130den,den,SimmJu00,pos,FS,,,,,
player,201910130den,den,SimmJu00,offense,0,,,,,
player,201910130den,den,SimmJu00,off_pct,0%,,,,,
player,201910130den,den,SimmJu00,defense,70,,,,,
player,201910130den,den,SimmJu00,def_pct,100%,,,,,
player,201910130den,den,SimmJu00,special_teams,4,,,,,
player,201910130den,den,SimmJu00,st_pct,15%,,,,,
player,201910130den,den,DaviTo01,pos,LB,,,,,
player,201910130den,den,DaviTo01,offense,0,,,,,
player,201910130den,den,DaviTo01,off_pct,0%,,,,,
player,201910130den,den,DaviTo01,defense,70,,,,,
player,201910130den,den,DaviTo01,def_pct,100%,,,,,
player,201910130den,den,DaviTo01,special_teams,0,,,,,
player,201910130den,den,DaviTo01,st_pct,0%,,,,,
player,201910130den,den,HarrCh01,pos,CB,,,,,
player,201910130den,den,HarrCh01,offense,0,,,,,
player,201910130den,den,HarrCh01,off_pct,0%,,,,,
player,201910130den,den,HarrCh01,defense,70,,,,,
player,201910130den,den,HarrCh01,def_pct,100%,,,,,
player,201910130den,den,HarrCh01,special_teams,0,,,,,
player,201910130den,den,HarrCh01,st_pct,0%,,,,,
player,201910130den,den,JackKa99,pos,CB,,,,,
player,201910130den,den,JackKa99,offense,0,,,,,
player,201910130den,den,JackKa99,off_pct,0%,,,,,
player,201910130den,den,JackKa99,defense,70,,,,,
player,201910130den,den,JackKa99,def_pct,100%,,,,,
player,201910130den,den,JackKa99,special_teams,0,,,,,
player,201910130den,den,JackKa99,st_pct,0%,,,,,
player,201910130den,den,ReedMa01,pos,LB,,,,,
player,201910130den,den,ReedMa01,offense,0,,,,,
player,201910130den,den,ReedMa01,off_pct,0%,,,,,
player,201910130den,den,ReedMa01,defense,62,,,,,
player,201910130den,den,ReedMa01,def_pct,89%,,,,,
player,201910130den,den,ReedMa01,special_teams,8,,,,,
player,201910130den,den,ReedMa01,st_pct,30%,,,,,
player,201910130den,den,MillVo00,pos,LB,,,,,
player,201910130den,den,MillVo00,offense,0,,,,,
player,201910130den,den,MillVo00,off_pct,0%,,,,,
player,201910130den,den,MillVo00,defense,62,,,,,
player,201910130den,den,MillVo00,def_pct,89%,,,,,
player,201910130den,den,MillVo00,special_teams,0,,,,,
player,201910130den,den,MillVo00,st_pct,0%,,,,,
player,201910130den,den,JohnAl01,pos,LB,,,,,
player,201910130den,den,JohnAl01,offense,0,,,,,
player,201910130den,den,JohnAl01,off_pct,0%,,,,,
player,201910130den,den,JohnAl01,defense,61,,,,,
player,201910130den,den,JohnAl01,def_pct,87%,,,,,
player,201910130den,den,JohnAl01,special_teams,0,,,,,
player,201910130den,den,JohnAl01,st_pct,0%,,,,,
player,201910130den,den,ParkWi01,pos,FS,,,,,
player,201910130den,den,ParkWi01,offense,0,,,,,
player,201910130den,den,ParkWi01,off_pct,0%,,,,,
player,201910130den,den,ParkWi01,defense,50,,,,,
player,201910130den,den,ParkWi01,def_pct,71%,,,,,
player,201910130den,den,ParkWi01,special_teams,4,,,,,
player,201910130den,den,ParkWi01,st_pct,15%,,,,,
player,201910130den,den,WolfDe00,pos,DE,,,,,
player,201910130den,den,WolfDe00,offense,0,,,,,
player,201910130den,den,WolfDe00,off_pct,0%,,,,,
player,201910130den,den,WolfDe00,defense,46,,,,,
player,201910130den,den,WolfDe00,def_pct,66%,,,,,
player,201910130den,den,WolfDe00,special_teams,0,,,,,
player,201910130den,den,WolfDe00,st_pct,0%,,,,,
player,201910130den,den,HarrSh00,pos,NT,,,,,
player,201910130den,den,HarrSh00,offense,0,,,,,
player,201910130den,den,HarrSh00,off_pct,0%,,,,,
player,201910130den,den,HarrSh00,defense,38,,,,,
player,201910130den,den,HarrSh00,def_pct,54%,,,,,
player,201910130den,den,HarrSh00,special_teams,2,,,,,
player,201910130den,den,HarrSh00,st_pct,7%,,,,,
player,201910130den,den,JoneDr00,pos,DE,,,,,
player,201910130den,den,JoneDr00,offense,0,,,,,
player,201910130den,den,JoneDr00,off_pct,0%,,,,,
player,201910130den,den,JoneDr00,defense,26,,,,,
player,201910130den,den,JoneDr00,def_pct,37%,,,,,
player,201910130den,den,JoneDr00,special_teams,8,,,,,
player,201910130den,den,JoneDr00,st_pct,30%,,,,,
player,201910130den,den,WalkDe03,pos,DE,,,,,
player,201910130den,den,WalkDe03,offense,0,,,,,
player,201910130den,den,WalkDe03,off_pct,0%,,,,,
player,201910130den,den,WalkDe03,defense,24,,,,,
player,201910130den,den,WalkDe03,def_pct,34%,,,,,
player,201910130den,den,WalkDe03,special_teams,8,,,,,
player,201910130den,den,WalkDe03,st_pct,30%,,,,,
player,201910130den,den,PurcMi00,pos,NT,,,,,
player,201910130den,den,PurcMi00,offense,0,,,,,
player,201910130den,den,PurcMi00,off_pct,0%,,,,,
player,201910130den,den,PurcMi00,defense,21,,,,,
player,201910130den,den,PurcMi00,def_pct,30%,,,,,
player,201910130den,den,PurcMi00,special_teams,8,,,,,
player,201910130den,den,PurcMi00,st_pct,30%,,,,,
player,201910130den,den,YiadIs00,pos,CB,,,,,
player,201910130den,den,YiadIs00,offense,0,,,,,
player,201910130den,den,YiadIs00,off_pct,0%,,,,,
player,201910130den,den,YiadIs00,defense,13,,,,,
player,201910130den,den,YiadIs00,def_pct,19%,,,,,
player,201910130den,den,YiadIs00,special_teams,22,,,,,
player,201910130den,den,YiadIs00,st_pct,81%,,,,,
player,201910130den,den,AttaJe00,pos,LB,,,,,
player,201910130den,den,AttaJe00,offense,0,,,,,
player,201910130den,den,AttaJe00,off_pct,0%,,,,,
player,201910130den,den,AttaJe00,defense,8,,,,,
player,201910130den,den,AttaJe00,def_pct,11%,,,,,
player,201910130den,den,AttaJe00,special_teams,11,,,,,
player,201910130den,den,AttaJe00,st_pct,41%,,,,,
player,201910130den,den,HollJu00,pos,LB,,,,,
player,201910130den,den,HollJu00,offense,0,,,,,
player,201910130den,den,HollJu00,off_pct,0%,,,,,
player,201910130den,den,HollJu00,defense,8,,,,,
player,201910130den,den,HollJu00,def_pct,11%,,,,,
player,201910130den,den,HollJu00,special_teams,6,,,,,
player,201910130den,den,HollJu00,st_pct,22%,,,,,
player,201910130den,den,JoneJo05,pos,LB,,,,,
player,201910130den,den,JoneJo05,offense,0,,,,,
player,201910130den,den,JoneJo05,off_pct,0%,,,,,
player,201910130den,den,JoneJo05,defense,0,,,,,
player,201910130den,den,JoneJo05,def_pct,0%,,,,,
player,201910130den,den,JoneJo05,special_teams,23,,,,,
player,201910130den,den,JoneJo05,st_pct,85%,,,,,
player,201910130den,den,JeweJo00,pos,LB,,,,,
player,201910130den,den,JeweJo00,offense,0,,,,,
player,201910130den,den,JeweJo00,off_pct,0%,,,,,
player,201910130den,den,JeweJo00,defense,0,,,,,
player,201910130den,den,JeweJo00,def_pct,0%,,,,,
player,201910130den,den,JeweJo00,special_teams,23,,,,,
player,201910130den,den,JeweJo00,st_pct,85%,,,,,
player,201910130den,den,NelsCo00,pos,LB,,,,,
player,201910130den,den,NelsCo00,offense,0,,,,,
player,201910130den,den,NelsCo00,off_pct,0%,,,,,
player,201910130den,den,NelsCo00,defense,0,,,,,
player,201910130den,den,NelsCo00,def_pct,0%,,,,,
player,201910130den,den,NelsCo00,special_teams,19,,,,,
player,201910130den,den,NelsCo00,st_pct,70%,,,,,
player,201910130den,den,MarsTr00,pos,SS,,,,,
player,201910130den,den,MarsTr00,offense,0,,,,,
player,201910130den,den,MarsTr00,off_pct,0%,,,,,
player,201910130den,den,MarsTr00,defense,0,,,,,
player,201910130den,den,MarsTr00,def_pct,0%,,,,,
player,201910130den,den,MarsTr00,special_teams,19,,,,,
player,201910130den,den,MarsTr00,st_pct,70%,,,,,
player,201910130den,den,WadmCo00,pos,P,,,,,
player,201910130den,den,WadmCo00,offense,0,,,,,
player,201910130den,den,WadmCo00,off_pct,0%,,,,,
player,201910130den,den,WadmCo00,defense,0,,,,,
player,201910130den,den,WadmCo00,def_pct,0%,,,,,
player,201910130den,den,WadmCo00,special_teams,12,,,,,
player,201910130den,den,WadmCo00,st_pct,44%,,,,,
player,201910130den,den,KreiCa00,pos,LS,,,,,
player,201910130den,den,KreiCa00,offense,0,,,,,
player,201910130den,den,KreiCa00,off_pct,0%,,,,,
player,201910130den,den,KreiCa00,defense,0,,,,,
player,201910130den,den,KreiCa00,def_pct,0%,,,,,
player,201910130den,den,KreiCa00,special_teams,12,,,,,
player,201910130den,den,KreiCa00,st_pct,44%,,,,,
player,201910130den,den,BookDe00,pos,RB,,,,,
player,201910130den,den,BookDe00,offense,0,,,,,
player,201910130den,den,BookDe00,off_pct,0%,,,,,
player,201910130den,den,BookDe00,defense,0,,,,,
player,201910130den,den,BookDe00,def_pct,0%,,,,,
player,201910130den,den,BookDe00,special_teams,11,,,,,
player,201910130den,den,BookDe00,st_pct,41%,,,,,
player,201910130den,den,McMaBr01,pos,K,,,,,
player,201910130den,den,McMaBr01,offense,0,,,,,
player,201910130den,den,McMaBr01,off_pct,0%,,,,,
player,201910130den,den,McMaBr01,defense,0,,,,,
player,201910130den,den,McMaBr01,def_pct,0%,,,,,
player,201910130den,den,McMaBr01,special_teams,9,,,,,
player,201910130den,den,McMaBr01,st_pct,33%,,,,,
player,201910130den,den,SensCo00,pos,CB,,,,,
player,201910130den,den,SensCo00,offense,0,,,,,
player,201910130den,den,SensCo00,off_pct,0%,,,,,
player,201910130den,den,SensCo00,defense,0,,,,,
player,201910130den,den,SensCo00,def_pct,0%,,,,,
player,201910130den,den,SensCo00,special_teams,7,,,,,
player,201910130den,den,SensCo00,st_pct,26%,,,,,
player,201910130den,den,SchlAu00,pos,G,,,,,
player,201910130den,den,SchlAu00,offense,0,,,,,
player,201910130den,den,SchlAu00,off_pct,0%,,,,,
player,201910130den,den,SchlAu00,defense,0,,,,,
player,201910130den,den,SchlAu00,def_pct,0%,,,,,
player,201910130den,den,SchlAu00,special_teams,6,,,,,
player,201910130den,den,SchlAu00,st_pct,22%,,,,,
player,201910130den,den,RodgJa03,pos,T,,,,,
player,201910130den,den,RodgJa03,offense,0,,,,,
player,201910130den,den,RodgJa03,off_pct,0%,,,,,
player,201910130den,den,RodgJa03,defense,0,,,,,
player,201910130den,den,RodgJa03,def_pct,0%,,,,,
player,201910130den,den,RodgJa03,special_teams,4,,,,,
player,201910130den,den,RodgJa03,st_pct,15%,,,,,
player,201910130den,oti,JoneBe01,pos,C,,,,,
player,201910130den,oti,JoneBe01,offense,70,,,,,
player,201910130den,oti,JoneBe01,off_pct,100%,,,,,
player,201910130den,oti,JoneBe01,defense,0,,,,,
player,201910130den,oti,JoneBe01,def_pct,0%,,,,,
player,201910130den,oti,JoneBe01,special_teams,0,,,,,
player,201910130den,oti,JoneBe01,st_pct,0%,,,,,
player,201910130den,oti,LewaTa00,pos,T,,,,,
player,201910130den,oti,LewaTa00,offense,70,,,,,
player,201910130den,oti,LewaTa00,off_pct,100%,,,,,
player,201910130den,oti,LewaTa00,defense,0,,,,,
player,201910130den,oti,LewaTa00,def_pct,0%,,,,,
player,201910130den,oti,LewaTa00,special_teams,0,,,,,
player,201910130den,oti,LewaTa00,st_pct,0%,,,,,
player,201910130den,oti,DaviNa01,pos,G,,,,,
player,201910130den,oti,DaviNa01,offense,70,,,,,
player,201910130den,oti,DaviNa01,off_pct,100%,,,,,
player,201910130den,oti,DaviNa01,defense,0,,,,,
player,201910130den,oti,DaviNa01,def_pct,0%,,,,,
player,201910130den,oti,DaviNa01,special_teams,0,,,,,
player,201910130den,oti,DaviNa01,st_pct,0%,,,,,
player,201910130den,oti,SaffRo20,pos,G,,,,,
player,201910130den,oti,SaffRo20,offense,70,,,,,
player,201910130den,oti,SaffRo20,off_pct,100%,,,,,
player,201910130den,oti,SaffRo20,defense,0,,,,,
player,201910130den,oti,SaffRo20,def_pct,0%,,,,,
player,201910130den,oti,SaffRo20,special_teams,0,,,,,
player,201910130den,oti,SaffRo20,st_pct,0%,,,,,
player,201910130den,oti,ConkJa00,pos,T,,,,,
player,201910130den,oti,ConkJa00,offense,70,,,,,
player,201910130den,oti,ConkJa00,off_pct,100%,,,,,
player,201910130den,oti,ConkJa00,defense,0,,,,,
player,201910130den,oti,ConkJa00,def_pct,0%,,,,,
player,201910130den,oti,ConkJa00,special_teams,0,,,,,
player,201910130den,oti,ConkJa00,st_pct,0%,,,,,
player,201910130den,oti,DaviCo03,pos,WR,,,,,
player,201910130den,oti,DaviCo03,offense,60,,,,,
player,201910130den,oti,DaviCo03,off_pct,86%,,,,,
player,201910130den,oti,DaviCo03,defense,0,,,,,
player,201910130den,oti,DaviCo03,def_pct,0%,,,,,
player,201910130den,oti,DaviCo03,special_teams,0,,,,,
player,201910130den,oti,DaviCo03,st_pct,0%,,,,,
player,201910130den,oti,HumpAd00,pos,WR,,,,,
player,201910130den,oti,HumpAd00,offense,43,,,,,
player,201910130den,oti,HumpAd00,off_pct,61%,,,,,
player,201910130den,oti,HumpAd00,defense,0,,,,,
player,201910130den,oti,HumpAd00,def_pct,0%,,,,,
player,201910130den,oti,HumpAd00,special_teams,8,,,,,
player,201910130den,oti,HumpAd00,st_pct,30%,,,,,
player,201910130den,oti,MariMa01,pos,QB,,,,,
player,201910130den,oti,MariMa01,offense,40,,,,,
player,201910130den,oti,MariMa01,off_pct,57%,,,,,
player,201910130den,oti,MariMa01,defense,0,,,,,
player,201910130den,oti,MariMa01,def_pct,0%,,,,,
player,201910130den,oti,MariMa01,special_teams,0,,,,,
player,201910130den,oti,MariMa01,st_pct,0%,,,,,
player,201910130den,oti,WalkHu00,pos,TE,,,,,
player,201910130den,oti,WalkHu00,offense,40,,,,,
player,201910130den,oti,WalkHu00,off_pct,57%,,,,,
player,201910130den,oti,WalkHu00,defense,0,,,,,
player,201910130den,oti,WalkHu00,def_pct,0%,,,,,
player,201910130den,oti,WalkHu00,special_teams,0,,,,,
player,201910130den,oti,WalkHu00,st_pct,0%,,,,,
player,201910130den,oti,BrowAJ00,pos,WR,,,,,
player,201910130den,oti,BrowAJ00,offense,40,,,,,
player,201910130den,oti,BrowAJ00,off_pct,57%,,,,,
player,201910130den,oti,BrowAJ00,defense,0,,,,,
player,201910130den,oti,BrowAJ00,def_pct,0%,,,,,
player,201910130den,oti,BrowAJ00,special_teams,0,,,,,
player,201910130den,oti,BrowAJ00,st_pct,0%,,,,,
player,201910130den,oti,HenrDe00,pos,RB,,,,,
player,201910130den,oti,HenrDe00,offense,37,,,,,
player,201910130den,oti,HenrDe00,off_pct,53%,,,,,
player,201910130den,oti,HenrDe00,defense,0,,,,,
player,201910130den,oti,HenrDe00,def_pct,0%,,,,,
player,201910130den,oti,HenrDe00,special_teams,0,,,,,
player,201910130den,oti,HenrDe00,st_pct,0%,,,,,
player,201910130den,oti,SmitJo01,pos,TE,,,,,
player,201910130den,oti,SmitJo01,offense,30,,,,,
player,201910130den,oti,SmitJo01,off_pct,43%,,,,,
player,201910130den,oti,SmitJo01,defense,0,,,,,
player,201910130den,oti,SmitJo01,def_pct,0%,,,,,
player,201910130den,oti,SmitJo01,special_teams,5,,,,,
player,201910130den,oti,SmitJo01,st_pct,19%,,,,,
player,201910130den,oti,SharTa00,pos,WR,,,,,
player,201910130den,oti,SharTa00,offense,30,,,,,
player,201910130den,oti,SharTa00,off_pct,43%,,,,,
player,201910130den,oti,SharTa00,defense,0,,,,,
player,201910130den,oti,SharTa00,def_pct,0%,,,,,
player,201910130den,oti,SharTa00,special_teams,1,,,,,
player,201910130den,oti,SharTa00,st_pct,4%,,,,,
player,201910130den,oti,TannRy00,pos,QB,,,,,
player,201910130den,oti,TannRy00,offense,30,,,,,
player,201910130den,oti,TannRy00,off_pct,43%,,,,,
player,201910130den,oti,TannRy00,defense,0,,,,,
player,201910130den,oti,TannRy00,def_pct,0%,,,,,
player,201910130den,oti,TannRy00,special_teams,0,,,,,
player,201910130den,oti,TannRy00,st_pct,0%,,,,,
player,201910130den,oti,LewiDi00,pos,RB,,,,,
player,201910130den,oti,LewiDi00,offense,29,,,,,
player,201910130den,oti,LewiDi00,off_pct,41%,,,,,
player,201910130den,oti,LewiDi00,defense,0,,,,,
player,201910130den,oti,LewiDi00,def_pct,0%,,,,,
player,201910130den,oti,LewiDi00,special_teams,0,,,,,
player,201910130den,oti,LewiDi00,st_pct,0%,,,,,
player,201910130den,oti,PruiMy00,pos,TE,,,,,
player,201910130den,oti,PruiMy00,offense,22,,,,,
player,201910130den,oti,PruiMy00,off_pct,31%,,,,,
player,201910130den,oti,PruiMy00,defense,0,,,,,
player,201910130den,oti,PruiMy00,def_pct,0%,,,,,
player,201910130den,oti,PruiMy00,special_teams,18,,,,,
player,201910130den,oti,PruiMy00,st_pct,67%,,,,,
player,201910130den,oti,JennDa00,pos,WR,,,,,
player,201910130den,oti,JennDa00,offense,9,,,,,
player,201910130den,oti,JennDa00,off_pct,13%,,,,,
player,201910130den,oti,JennDa00,defense,0,,,,,
player,201910130den,oti,JennDa00,def_pct,0%,,,,,
player,201910130den,oti,JennDa00,special_teams,10,,,,,
player,201910130den,oti,JennDa00,st_pct,37%,,,,,
player,201910130den,oti,FirkAn00,pos,TE,,,,,
player,201910130den,oti,FirkAn00,offense,5,,,,,
player,201910130den,oti,FirkAn00,off_pct,7%,,,,,
player,201910130den,oti,FirkAn00,defense,0,,,,,
player,201910130den,oti,FirkAn00,def_pct,0%,,,,,
player,201910130den,oti,FirkAn00,special_teams,9,,,,,
player,201910130den,oti,FirkAn00,st_pct,33%,,,,,
player,201910130den,oti,DawkDa01,pos,RB,,,,,
player,201910130den,oti,DawkDa01,offense,4,,,,,
player,201910130den,oti,DawkDa01,off_pct,6%,,,,,
player,201910130den,oti,DawkDa01,defense,0,,,,,
player,201910130den,oti,DawkDa01,def_pct,0%,,,,,
player,201910130den,oti,DawkDa01,special_teams,0,,,,,
player,201910130den,oti,DawkDa01,st_pct,0%,,,,,
player,201910130den,oti,ByarKe01,pos,FS,,,,,
player,201910130den,oti,ByarKe01,offense,0,,,,,
player,201910130den,oti,ByarKe01,off_pct,0%,,,,,
player,201910130den,oti,ByarKe01,defense,62,,,,,
player,201910130den,oti,ByarKe01,def_pct,100%,,,,,
player,201910130den,oti,ByarKe01,special_teams,9,,,,,
player,201910130den,oti,ByarKe01,st_pct,33%,,,,,
player,201910130den,oti,RyanLo00,pos,CB,,,,,
player,201910130den,oti,RyanLo00,offense,0,,,,,
player,201910130den,oti,RyanLo00,off_pct,0%,,,,,
player,201910130den,oti,RyanLo00,defense,62,,,,,
player,201910130den,oti,RyanLo00,def_pct,100%,,,,,
player,201910130den,oti,RyanLo00,special_teams,2,,,,,
player,201910130den,oti,RyanLo00,st_pct,7%,,,,,
player,201910130den,oti,VaccKe00,pos,SS,,,,,
player,201910130den,oti,VaccKe00,offense,0,,,,,
player,201910130den,oti,VaccKe00,off_pct,0%,,,,,
player,201910130den,oti,VaccKe00,defense,62,,,,,
player,201910130den,oti,VaccKe00,def_pct,100%,,,,,
player,201910130den,oti,VaccKe00,special_teams,1,,,,,
player,201910130den,oti,VaccKe00,st_pct,4%,,,,,
player,201910130den,oti,ButlMa01,pos,CB,,,,,
player,201910130den,oti,ButlMa01,offense,0,,,,,
player,201910130den,oti,ButlMa01,off_pct,0%,,,,,
player,201910130den,oti,ButlMa01,defense,61,,,,,
player,201910130den,oti,ButlMa01,def_pct,98%,,,,,
player,201910130den,oti,ButlMa01,special_teams,4,,,,,
player,201910130den,oti,ButlMa01,st_pct,15%,,,,,
player,201910130den,oti,EvanRa01,pos,LB,,,,,
player,201910130den,oti,EvanRa01,offense,0,,,,,
player,201910130den,oti,EvanRa01,off_pct,0%,,,,,
player,201910130den,oti,EvanRa01,defense,61,,,,,
player,201910130den,oti,EvanRa01,def_pct,98%,,,,,
player,201910130den,oti,EvanRa01,special_teams,0,,,,,
player,201910130den,oti,EvanRa01,st_pct,0%,,,,,
player,201910130den,oti,WoodWe20,pos,LB,,,,,
player,201910130den,oti,WoodWe20,offense,0,,,,,
player,201910130den,oti,WoodWe20,off_pct,0%,,,,,
player,201910130den,oti,WoodWe20,defense,59,,,,,
player,201910130den,oti,WoodWe20,def_pct,95%,,,,,
player,201910130den,oti,WoodWe20,special_teams,21,,,,,
player,201910130den,oti,WoodWe20,st_pct,78%,,,,,
player,201910130den,oti,GilbRe01,pos,DE,,,,,
player,201910130den,oti,GilbRe01,offense,0,,,,,
player,201910130den,oti,GilbRe01,off_pct,0%,,,,,
player,201910130den,oti,GilbRe01,defense,53,,,,,
player,201910130den,oti,GilbRe01,def_pct,85%,,,,,
player,201910130den,oti,GilbRe01,special_teams,10,,,,,
player,201910130den,oti,GilbRe01,st_pct,37%,,,,,
player,201910130den,oti,LandHa00,pos,LB,,,,,
player,201910130den,oti,LandHa00,offense,0,,,,,
player,201910130den,oti,LandHa00,off_pct,0%,,,,,
player,201910130den,oti,LandHa00,defense,48,,,,,
player,201910130den,oti,LandHa00,def_pct,77%,,,,,
player,201910130den,oti,LandHa00,special_teams,3,,,,,
player,201910130den,oti,LandHa00,st_pct,11%,,,,,
player,201910130den,oti,CaseJu00,pos,DT,,,,,
player,201910130den,oti,CaseJu00,offense,0,,,,,
player,201910130den,oti,CaseJu00,off_pct,0%,,,,,
player,201910130den,oti,CaseJu00,defense,46,,,,,
player,201910130den,oti,CaseJu00,def_pct,74%,,,,,
player,201910130den,oti,CaseJu00,special_teams,4,,,,,
player,201910130den,oti,CaseJu00,st_pct,15%,,,,,
player,201910130den,oti,JoneDa04,pos,NT,,,,,
player,201910130den,oti,JoneDa04,offense,0,,,,,
player,201910130den,oti,JoneDa04,off_pct,0%,,,,,
player,201910130den,oti,JoneDa04,defense,37,,,,,
player,201910130den,oti,JoneDa04,def_pct,60%,,,,,
player,201910130den,oti,JoneDa04,special_teams,7,,,,,
