game,2019,9,20191103,201911030kan,min,"Minnesota Vikings",23,kan,"Kansas City Chiefs",26
player,201911030kan,min,GrifEv99,tackles_assists,1,,,,,
player,201911030kan,min,GrifEv99,tackles_loss,3,,,,,
player,201911030kan,min,GrifEv99,qb_hits,3,,,,,
player,201911030kan,min,GrifEv99,fumbles_rec,0,,,,,
player,201911030kan,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201911030kan,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201911030kan,min,GrifEv99,fumbles_forced,0,,,,,
player,201911030kan,min,OdenIf00,def_int,0,,,,,
player,201911030kan,min,OdenIf00,def_int_yds,0,,,,,
player,201911030kan,min,OdenIf00,def_int_td,0,,,,,
player,201911030kan,min,OdenIf00,def_int_long,0,,,,,
player,201911030kan,min,OdenIf00,pass_defended,0,,,,,
player,201911030kan,min,OdenIf00,sacks,1.0,,,,,
player,201911030kan,min,OdenIf00,tackles_combined,2,,,,,
player,201911030kan,min,OdenIf00,tackles_solo,2,,,,,
player,201911030kan,min,OdenIf00,tackles_assists,0,,,,,
player,201911030kan,min,OdenIf00,tackles_loss,1,,,,,
player,201911030kan,min,OdenIf00,qb_hits,1,,,,,
player,201911030kan,min,OdenIf00,fumbles_rec,0,,,,,
player,201911030kan,min,OdenIf00,fumbles_rec_yds,0,,,,,
player,201911030kan,min,OdenIf00,fumbles_rec_td,0,,,,,
player,201911030kan,min,OdenIf00,fumbles_forced,0,,,,,
player,201911030kan,min,WeatSt00,def_int,0,,,,,
player,201911030kan,min,WeatSt00,def_int_yds,0,,,,,
player,201911030kan,min,WeatSt00,def_int_td,0,,,,,
player,201911030kan,min,WeatSt00,def_int_long,0,,,,,
player,201911030kan,min,WeatSt00,pass_defended,0,,,,,
player,201911030kan,min,WeatSt00,sacks,1.0,,,,,
player,201911030kan,min,WeatSt00,tackles_combined,1,,,,,
player,201911030kan,min,WeatSt00,tackles_solo,1,,,,,
player,201911030kan,min,WeatSt00,tackles_assists,0,,,,,
player,201911030kan,min,WeatSt00,tackles_loss,0,,,,,
player,201911030kan,min,WeatSt00,qb_hits,2,,,,,
player,201911030kan,min,WeatSt00,fumbles_rec,0,,,,,
player,201911030kan,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201911030kan,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201911030kan,min,WeatSt00,fumbles_forced,1,,,,,
player,201911030kan,min,HuntDa01,def_int,0,,,,,
player,201911030kan,min,HuntDa01,def_int_yds,0,,,,,
player,201911030kan,min,HuntDa01,def_int_td,0,,,,,
player,201911030kan,min,HuntDa01,def_int_long,0,,,,,
player,201911030kan,min,HuntDa01,pass_defended,0,,,,,
player,201911030kan,min,HuntDa01,sacks,0.5,,,,,
player,201911030kan,min,HuntDa01,tackles_combined,3,,,,,
player,201911030kan,min,HuntDa01,tackles_solo,2,,,,,
player,201911030kan,min,HuntDa01,tackles_assists,1,,,,,
player,201911030kan,min,HuntDa01,tackles_loss,0,,,,,
player,201911030kan,min,HuntDa01,qb_hits,1,,,,,
player,201911030kan,min,HuntDa01,fumbles_rec,0,,,,,
player,201911030kan,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201911030kan,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201911030kan,min,HuntDa01,fumbles_forced,0,,,,,
player,201911030kan,min,JohnJa09,def_int,0,,,,,
player,201911030kan,min,JohnJa09,def_int_yds,0,,,,,
player,201911030kan,min,JohnJa09,def_int_td,0,,,,,
player,201911030kan,min,JohnJa09,def_int_long,0,,,,,
player,201911030kan,min,JohnJa09,pass_defended,0,,,,,
player,201911030kan,min,JohnJa09,sacks,0.5,,,,,
player,201911030kan,min,JohnJa09,tackles_combined,3,,,,,
player,201911030kan,min,JohnJa09,tackles_solo,0,,,,,
player,201911030kan,min,JohnJa09,tackles_assists,3,,,,,
player,201911030kan,min,JohnJa09,tackles_loss,0,,,,,
player,201911030kan,min,JohnJa09,qb_hits,1,,,,,
player,201911030kan,min,JohnJa09,fumbles_rec,0,,,,,
player,201911030kan,min,JohnJa09,fumbles_rec_yds,0,,,,,
player,201911030kan,min,JohnJa09,fumbles_rec_td,0,,,,,
player,201911030kan,min,JohnJa09,fumbles_forced,0,,,,,
player,201911030kan,min,HarrAn01,def_int,0,,,,,
player,201911030kan,min,HarrAn01,def_int_yds,0,,,,,
player,201911030kan,min,HarrAn01,def_int_td,0,,,,,
player,201911030kan,min,HarrAn01,def_int_long,0,,,,,
player,201911030kan,min,HarrAn01,pass_defended,0,,,,,
player,201911030kan,min,HarrAn01,sacks,0.0,,,,,
player,201911030kan,min,HarrAn01,tackles_combined,5,,,,,
player,201911030kan,min,HarrAn01,tackles_solo,3,,,,,
player,201911030kan,min,HarrAn01,tackles_assists,2,,,,,
player,201911030kan,min,HarrAn01,tackles_loss,0,,,,,
player,201911030kan,min,HarrAn01,qb_hits,0,,,,,
player,201911030kan,min,HarrAn01,fumbles_rec,0,,,,,
player,201911030kan,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201911030kan,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201911030kan,min,HarrAn01,fumbles_forced,0,,,,,
player,201911030kan,min,KendEr00,def_int,0,,,,,
player,201911030kan,min,KendEr00,def_int_yds,0,,,,,
player,201911030kan,min,KendEr00,def_int_td,0,,,,,
player,201911030kan,min,KendEr00,def_int_long,0,,,,,
player,201911030kan,min,KendEr00,pass_defended,0,,,,,
player,201911030kan,min,KendEr00,sacks,0.0,,,,,
player,201911030kan,min,KendEr00,tackles_combined,5,,,,,
player,201911030kan,min,KendEr00,tackles_solo,4,,,,,
player,201911030kan,min,KendEr00,tackles_assists,1,,,,,
player,201911030kan,min,KendEr00,tackles_loss,0,,,,,
player,201911030kan,min,KendEr00,qb_hits,0,,,,,
player,201911030kan,min,KendEr00,fumbles_rec,0,,,,,
player,201911030kan,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201911030kan,min,KendEr00,fumbles_rec_td,0,,,,,
player,201911030kan,min,KendEr00,fumbles_forced,0,,,,,
player,201911030kan,min,HughMi00,def_int,0,,,,,
player,201911030kan,min,HughMi00,def_int_yds,0,,,,,
player,201911030kan,min,HughMi00,def_int_td,0,,,,,
player,201911030kan,min,HughMi00,def_int_long,0,,,,,
player,201911030kan,min,HughMi00,pass_defended,0,,,,,
player,201911030kan,min,HughMi00,sacks,0.0,,,,,
player,201911030kan,min,HughMi00,tackles_combined,4,,,,,
player,201911030kan,min,HughMi00,tackles_solo,4,,,,,
player,201911030kan,min,HughMi00,tackles_assists,0,,,,,
player,201911030kan,min,HughMi00,tackles_loss,1,,,,,
player,201911030kan,min,HughMi00,qb_hits,0,,,,,
player,201911030kan,min,HughMi00,fumbles_rec,1,,,,,
player,201911030kan,min,HughMi00,fumbles_rec_yds,0,,,,,
player,201911030kan,min,HughMi00,fumbles_rec_td,0,,,,,
player,201911030kan,min,HughMi00,fumbles_forced,1,,,,,
player,201911030kan,min,JoseLi99,def_int,0,,,,,
player,201911030kan,min,JoseLi99,def_int_yds,0,,,,,
player,201911030kan,min,JoseLi99,def_int_td,0,,,,,
player,201911030kan,min,JoseLi99,def_int_long,0,,,,,
player,201911030kan,min,JoseLi99,pass_defended,0,,,,,
player,201911030kan,min,JoseLi99,sacks,0.0,,,,,
player,201911030kan,min,JoseLi99,tackles_combined,4,,,,,
player,201911030kan,min,JoseLi99,tackles_solo,3,,,,,
player,201911030kan,min,JoseLi99,tackles_assists,1,,,,,
player,201911030kan,min,JoseLi99,tackles_loss,1,,,,,
player,201911030kan,min,JoseLi99,qb_hits,1,,,,,
player,201911030kan,min,JoseLi99,fumbles_rec,0,,,,,
player,201911030kan,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201911030kan,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201911030kan,min,JoseLi99,fumbles_forced,0,,,,,
player,201911030kan,min,RhodXa00,def_int,0,,,,,
player,201911030kan,min,RhodXa00,def_int_yds,0,,,,,
player,201911030kan,min,RhodXa00,def_int_td,0,,,,,
player,201911030kan,min,RhodXa00,def_int_long,0,,,,,
player,201911030kan,min,RhodXa00,pass_defended,0,,,,,
player,201911030kan,min,RhodXa00,sacks,0.0,,,,,
player,201911030kan,min,RhodXa00,tackles_combined,4,,,,,
player,201911030kan,min,RhodXa00,tackles_solo,4,,,,,
player,201911030kan,min,RhodXa00,tackles_assists,0,,,,,
player,201911030kan,min,RhodXa00,tackles_loss,0,,,,,
player,201911030kan,min,RhodXa00,qb_hits,0,,,,,
player,201911030kan,min,RhodXa00,fumbles_rec,0,,,,,
player,201911030kan,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201911030kan,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201911030kan,min,RhodXa00,fumbles_forced,0,,,,,
player,201911030kan,min,WaynTr00,def_int,0,,,,,
player,201911030kan,min,WaynTr00,def_int_yds,0,,,,,
player,201911030kan,min,WaynTr00,def_int_td,0,,,,,
player,201911030kan,min,WaynTr00,def_int_long,0,,,,,
player,201911030kan,min,WaynTr00,pass_defended,1,,,,,
player,201911030kan,min,WaynTr00,sacks,0.0,,,,,
player,201911030kan,min,WaynTr00,tackles_combined,4,,,,,
player,201911030kan,min,WaynTr00,tackles_solo,4,,,,,
player,201911030kan,min,WaynTr00,tackles_assists,0,,,,,
player,201911030kan,min,WaynTr00,tackles_loss,0,,,,,
player,201911030kan,min,WaynTr00,qb_hits,0,,,,,
player,201911030kan,min,WaynTr00,fumbles_rec,0,,,,,
player,201911030kan,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201911030kan,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201911030kan,min,WaynTr00,fumbles_forced,0,,,,,
player,201911030kan,min,BarrAn00,def_int,0,,,,,
player,201911030kan,min,BarrAn00,def_int_yds,0,,,,,
player,201911030kan,min,BarrAn00,def_int_td,0,,,,,
player,201911030kan,min,BarrAn00,def_int_long,0,,,,,
player,201911030kan,min,BarrAn00,pass_defended,1,,,,,
player,201911030kan,min,BarrAn00,sacks,0.0,,,,,
player,201911030kan,min,BarrAn00,tackles_combined,3,,,,,
player,201911030kan,min,BarrAn00,tackles_solo,1,,,,,
player,201911030kan,min,BarrAn00,tackles_assists,2,,,,,
player,201911030kan,min,BarrAn00,tackles_loss,0,,,,,
player,201911030kan,min,BarrAn00,qb_hits,0,,,,,
player,201911030kan,min,BarrAn00,fumbles_rec,0,,,,,
player,201911030kan,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201911030kan,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201911030kan,min,BarrAn00,fumbles_forced,0,,,,,
player,201911030kan,min,AlexMa01,def_int,0,,,,,
player,201911030kan,min,AlexMa01,def_int_yds,0,,,,,
player,201911030kan,min,AlexMa01,def_int_td,0,,,,,
player,201911030kan,min,AlexMa01,def_int_long,0,,,,,
player,201911030kan,min,AlexMa01,pass_defended,0,,,,,
player,201911030kan,min,AlexMa01,sacks,0.0,,,,,
player,201911030kan,min,AlexMa01,tackles_combined,2,,,,,
player,201911030kan,min,AlexMa01,tackles_solo,2,,,,,
player,201911030kan,min,AlexMa01,tackles_assists,0,,,,,
player,201911030kan,min,AlexMa01,tackles_loss,0,,,,,
player,201911030kan,min,AlexMa01,qb_hits,0,,,,,
player,201911030kan,min,AlexMa01,fumbles_rec,0,,,,,
player,201911030kan,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201911030kan,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201911030kan,min,AlexMa01,fumbles_forced,0,,,,,
player,201911030kan,min,HillHo00,def_int,0,,,,,
player,201911030kan,min,HillHo00,def_int_yds,0,,,,,
player,201911030kan,min,HillHo00,def_int_td,0,,,,,
player,201911030kan,min,HillHo00,def_int_long,0,,,,,
player,201911030kan,min,HillHo00,pass_defended,0,,,,,
player,201911030kan,min,HillHo00,sacks,0.0,,,,,
player,201911030kan,min,HillHo00,tackles_combined,0,,,,,
player,201911030kan,min,HillHo00,tackles_solo,0,,,,,
player,201911030kan,min,HillHo00,tackles_assists,0,,,,,
player,201911030kan,min,HillHo00,tackles_loss,0,,,,,
player,201911030kan,min,HillHo00,qb_hits,0,,,,,
player,201911030kan,min,HillHo00,fumbles_rec,1,,,,,
player,201911030kan,min,HillHo00,fumbles_rec_yds,0,,,,,
player,201911030kan,min,HillHo00,fumbles_rec_td,0,,,,,
player,201911030kan,min,HillHo00,fumbles_forced,0,,,,,
player,201911030kan,kan,JoneCh09,def_int,0,,,,,
player,201911030kan,kan,JoneCh09,def_int_yds,0,,,,,
player,201911030kan,kan,JoneCh09,def_int_td,0,,,,,
player,201911030kan,kan,JoneCh09,def_int_long,0,,,,,
player,201911030kan,kan,JoneCh09,pass_defended,0,,,,,
player,201911030kan,kan,JoneCh09,sacks,1.0,,,,,
player,201911030kan,kan,JoneCh09,tackles_combined,3,,,,,
player,201911030kan,kan,JoneCh09,tackles_solo,2,,,,,
player,201911030kan,kan,JoneCh09,tackles_assists,1,,,,,
player,201911030kan,kan,JoneCh09,tackles_loss,1,,,,,
player,201911030kan,kan,JoneCh09,qb_hits,2,,,,,
player,201911030kan,kan,JoneCh09,fumbles_rec,0,,,,,
player,201911030kan,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201911030kan,kan,JoneCh09,fumbles_forced,0,,,,,
player,201911030kan,kan,WilsDa02,def_int,0,,,,,
player,201911030kan,kan,WilsDa02,def_int_yds,0,,,,,
player,201911030kan,kan,WilsDa02,def_int_td,0,,,,,
player,201911030kan,kan,WilsDa02,def_int_long,0,,,,,
player,201911030kan,kan,WilsDa02,pass_defended,0,,,,,
player,201911030kan,kan,WilsDa02,sacks,0.0,,,,,
player,201911030kan,kan,WilsDa02,tackles_combined,7,,,,,
player,201911030kan,kan,WilsDa02,tackles_solo,4,,,,,
player,201911030kan,kan,WilsDa02,tackles_assists,3,,,,,
player,201911030kan,kan,WilsDa02,tackles_loss,0,,,,,
player,201911030kan,kan,WilsDa02,qb_hits,0,,,,,
player,201911030kan,kan,WilsDa02,fumbles_rec,0,,,,,
player,201911030kan,kan,WilsDa02,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,WilsDa02,fumbles_rec_td,0,,,,,
player,201911030kan,kan,WilsDa02,fumbles_forced,0,,,,,
player,201911030kan,kan,HitcAn00,def_int,0,,,,,
player,201911030kan,kan,HitcAn00,def_int_yds,0,,,,,
player,201911030kan,kan,HitcAn00,def_int_td,0,,,,,
player,201911030kan,kan,HitcAn00,def_int_long,0,,,,,
player,201911030kan,kan,HitcAn00,pass_defended,0,,,,,
player,201911030kan,kan,HitcAn00,sacks,0.0,,,,,
player,201911030kan,kan,HitcAn00,tackles_combined,6,,,,,
player,201911030kan,kan,HitcAn00,tackles_solo,3,,,,,
player,201911030kan,kan,HitcAn00,tackles_assists,3,,,,,
player,201911030kan,kan,HitcAn00,tackles_loss,0,,,,,
player,201911030kan,kan,HitcAn00,qb_hits,0,,,,,
player,201911030kan,kan,HitcAn00,fumbles_rec,0,,,,,
player,201911030kan,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,HitcAn00,fumbles_forced,0,,,,,
player,201911030kan,kan,NnadDe00,def_int,0,,,,,
player,201911030kan,kan,NnadDe00,def_int_yds,0,,,,,
player,201911030kan,kan,NnadDe00,def_int_td,0,,,,,
player,201911030kan,kan,NnadDe00,def_int_long,0,,,,,
player,201911030kan,kan,NnadDe00,pass_defended,0,,,,,
player,201911030kan,kan,NnadDe00,sacks,0.0,,,,,
player,201911030kan,kan,NnadDe00,tackles_combined,6,,,,,
player,201911030kan,kan,NnadDe00,tackles_solo,2,,,,,
player,201911030kan,kan,NnadDe00,tackles_assists,4,,,,,
player,201911030kan,kan,NnadDe00,tackles_loss,0,,,,,
player,201911030kan,kan,NnadDe00,qb_hits,0,,,,,
player,201911030kan,kan,NnadDe00,fumbles_rec,0,,,,,
player,201911030kan,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,NnadDe00,fumbles_forced,0,,,,,
player,201911030kan,kan,RaglRe00,def_int,0,,,,,
player,201911030kan,kan,RaglRe00,def_int_yds,0,,,,,
player,201911030kan,kan,RaglRe00,def_int_td,0,,,,,
player,201911030kan,kan,RaglRe00,def_int_long,0,,,,,
player,201911030kan,kan,RaglRe00,pass_defended,0,,,,,
player,201911030kan,kan,RaglRe00,sacks,0.0,,,,,
player,201911030kan,kan,RaglRe00,tackles_combined,6,,,,,
player,201911030kan,kan,RaglRe00,tackles_solo,4,,,,,
player,201911030kan,kan,RaglRe00,tackles_assists,2,,,,,
player,201911030kan,kan,RaglRe00,tackles_loss,0,,,,,
player,201911030kan,kan,RaglRe00,qb_hits,0,,,,,
player,201911030kan,kan,RaglRe00,fumbles_rec,0,,,,,
player,201911030kan,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,RaglRe00,fumbles_forced,0,,,,,
player,201911030kan,kan,WardCh01,def_int,0,,,,,
player,201911030kan,kan,WardCh01,def_int_yds,0,,,,,
player,201911030kan,kan,WardCh01,def_int_td,0,,,,,
player,201911030kan,kan,WardCh01,def_int_long,0,,,,,
player,201911030kan,kan,WardCh01,pass_defended,1,,,,,
player,201911030kan,kan,WardCh01,sacks,0.0,,,,,
player,201911030kan,kan,WardCh01,tackles_combined,6,,,,,
player,201911030kan,kan,WardCh01,tackles_solo,5,,,,,
player,201911030kan,kan,WardCh01,tackles_assists,1,,,,,
player,201911030kan,kan,WardCh01,tackles_loss,0,,,,,
player,201911030kan,kan,WardCh01,qb_hits,0,,,,,
player,201911030kan,kan,WardCh01,fumbles_rec,0,,,,,
player,201911030kan,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201911030kan,kan,WardCh01,fumbles_forced,0,,,,,
player,201911030kan,kan,SoreDa01,def_int,0,,,,,
player,201911030kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201911030kan,kan,SoreDa01,def_int_td,0,,,,,
player,201911030kan,kan,SoreDa01,def_int_long,0,,,,,
player,201911030kan,kan,SoreDa01,pass_defended,0,,,,,
player,201911030kan,kan,SoreDa01,sacks,0.0,,,,,
player,201911030kan,kan,SoreDa01,tackles_combined,4,,,,,
player,201911030kan,kan,SoreDa01,tackles_solo,2,,,,,
player,201911030kan,kan,SoreDa01,tackles_assists,2,,,,,
player,201911030kan,kan,SoreDa01,tackles_loss,1,,,,,
player,201911030kan,kan,SoreDa01,qb_hits,0,,,,,
player,201911030kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201911030kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201911030kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201911030kan,kan,ThorJu00,def_int,0,,,,,
player,201911030kan,kan,ThorJu00,def_int_yds,0,,,,,
player,201911030kan,kan,ThorJu00,def_int_td,0,,,,,
player,201911030kan,kan,ThorJu00,def_int_long,0,,,,,
player,201911030kan,kan,ThorJu00,pass_defended,0,,,,,
player,201911030kan,kan,ThorJu00,sacks,0.0,,,,,
player,201911030kan,kan,ThorJu00,tackles_combined,4,,,,,
player,201911030kan,kan,ThorJu00,tackles_solo,4,,,,,
player,201911030kan,kan,ThorJu00,tackles_assists,0,,,,,
player,201911030kan,kan,ThorJu00,tackles_loss,0,,,,,
player,201911030kan,kan,ThorJu00,qb_hits,0,,,,,
player,201911030kan,kan,ThorJu00,fumbles_rec,0,,,,,
player,201911030kan,kan,ThorJu00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,ThorJu00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,ThorJu00,fumbles_forced,0,,,,,
player,201911030kan,kan,PennMi00,def_int,0,,,,,
player,201911030kan,kan,PennMi00,def_int_yds,0,,,,,
player,201911030kan,kan,PennMi00,def_int_td,0,,,,,
player,201911030kan,kan,PennMi00,def_int_long,0,,,,,
player,201911030kan,kan,PennMi00,pass_defended,0,,,,,
player,201911030kan,kan,PennMi00,sacks,0.0,,,,,
player,201911030kan,kan,PennMi00,tackles_combined,3,,,,,
player,201911030kan,kan,PennMi00,tackles_solo,1,,,,,
player,201911030kan,kan,PennMi00,tackles_assists,2,,,,,
player,201911030kan,kan,PennMi00,tackles_loss,0,,,,,
player,201911030kan,kan,PennMi00,qb_hits,0,,,,,
player,201911030kan,kan,PennMi00,fumbles_rec,0,,,,,
player,201911030kan,kan,PennMi00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,PennMi00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,PennMi00,fumbles_forced,0,,,,,
player,201911030kan,kan,SaunKh00,def_int,0,,,,,
player,201911030kan,kan,SaunKh00,def_int_yds,0,,,,,
player,201911030kan,kan,SaunKh00,def_int_td,0,,,,,
player,201911030kan,kan,SaunKh00,def_int_long,0,,,,,
player,201911030kan,kan,SaunKh00,pass_defended,1,,,,,
player,201911030kan,kan,SaunKh00,sacks,0.0,,,,,
player,201911030kan,kan,SaunKh00,tackles_combined,3,,,,,
player,201911030kan,kan,SaunKh00,tackles_solo,1,,,,,
player,201911030kan,kan,SaunKh00,tackles_assists,2,,,,,
player,201911030kan,kan,SaunKh00,tackles_loss,0,,,,,
player,201911030kan,kan,SaunKh00,qb_hits,1,,,,,
player,201911030kan,kan,SaunKh00,fumbles_rec,0,,,,,
player,201911030kan,kan,SaunKh00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,SaunKh00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,SaunKh00,fumbles_forced,0,,,,,
player,201911030kan,kan,BreeBa00,def_int,0,,,,,
player,201911030kan,kan,BreeBa00,def_int_yds,0,,,,,
player,201911030kan,kan,BreeBa00,def_int_td,0,,,,,
player,201911030kan,kan,BreeBa00,def_int_long,0,,,,,
player,201911030kan,kan,BreeBa00,pass_defended,0,,,,,
player,201911030kan,kan,BreeBa00,sacks,0.0,,,,,
player,201911030kan,kan,BreeBa00,tackles_combined,2,,,,,
player,201911030kan,kan,BreeBa00,tackles_solo,2,,,,,
player,201911030kan,kan,BreeBa00,tackles_assists,0,,,,,
player,201911030kan,kan,BreeBa00,tackles_loss,0,,,,,
player,201911030kan,kan,BreeBa00,qb_hits,0,,,,,
player,201911030kan,kan,BreeBa00,fumbles_rec,0,,,,,
player,201911030kan,kan,BreeBa00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,BreeBa00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,BreeBa00,fumbles_forced,0,,,,,
player,201911030kan,kan,FentRa00,def_int,0,,,,,
player,201911030kan,kan,FentRa00,def_int_yds,0,,,,,
player,201911030kan,kan,FentRa00,def_int_td,0,,,,,
player,201911030kan,kan,FentRa00,def_int_long,0,,,,,
player,201911030kan,kan,FentRa00,pass_defended,0,,,,,
player,201911030kan,kan,FentRa00,sacks,0.0,,,,,
player,201911030kan,kan,FentRa00,tackles_combined,2,,,,,
player,201911030kan,kan,FentRa00,tackles_solo,2,,,,,
player,201911030kan,kan,FentRa00,tackles_assists,0,,,,,
player,201911030kan,kan,FentRa00,tackles_loss,0,,,,,
player,201911030kan,kan,FentRa00,qb_hits,0,,,,,
player,201911030kan,kan,FentRa00,fumbles_rec,0,,,,,
player,201911030kan,kan,FentRa00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,FentRa00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,FentRa00,fumbles_forced,0,,,,,
player,201911030kan,kan,MathTy00,def_int,0,,,,,
player,201911030kan,kan,MathTy00,def_int_yds,0,,,,,
player,201911030kan,kan,MathTy00,def_int_td,0,,,,,
player,201911030kan,kan,MathTy00,def_int_long,0,,,,,
player,201911030kan,kan,MathTy00,pass_defended,0,,,,,
player,201911030kan,kan,MathTy00,sacks,0.0,,,,,
player,201911030kan,kan,MathTy00,tackles_combined,2,,,,,
player,201911030kan,kan,MathTy00,tackles_solo,0,,,,,
player,201911030kan,kan,MathTy00,tackles_assists,2,,,,,
player,201911030kan,kan,MathTy00,tackles_loss,0,,,,,
player,201911030kan,kan,MathTy00,qb_hits,0,,,,,
player,201911030kan,kan,MathTy00,fumbles_rec,0,,,,,
player,201911030kan,kan,MathTy00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,MathTy00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,MathTy00,fumbles_forced,0,,,,,
player,201911030kan,kan,IvieJo00,def_int,0,,,,,
player,201911030kan,kan,IvieJo00,def_int_yds,0,,,,,
player,201911030kan,kan,IvieJo00,def_int_td,0,,,,,
player,201911030kan,kan,IvieJo00,def_int_long,0,,,,,
player,201911030kan,kan,IvieJo00,pass_defended,0,,,,,
player,201911030kan,kan,IvieJo00,sacks,0.0,,,,,
player,201911030kan,kan,IvieJo00,tackles_combined,1,,,,,
player,201911030kan,kan,IvieJo00,tackles_solo,0,,,,,
player,201911030kan,kan,IvieJo00,tackles_assists,1,,,,,
player,201911030kan,kan,IvieJo00,tackles_loss,0,,,,,
player,201911030kan,kan,IvieJo00,qb_hits,0,,,,,
player,201911030kan,kan,IvieJo00,fumbles_rec,0,,,,,
player,201911030kan,kan,IvieJo00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,IvieJo00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,IvieJo00,fumbles_forced,0,,,,,
player,201911030kan,kan,OgbaEm00,def_int,0,,,,,
player,201911030kan,kan,OgbaEm00,def_int_yds,0,,,,,
player,201911030kan,kan,OgbaEm00,def_int_td,0,,,,,
player,201911030kan,kan,OgbaEm00,def_int_long,0,,,,,
player,201911030kan,kan,OgbaEm00,pass_defended,0,,,,,
player,201911030kan,kan,OgbaEm00,sacks,0.0,,,,,
player,201911030kan,kan,OgbaEm00,tackles_combined,1,,,,,
player,201911030kan,kan,OgbaEm00,tackles_solo,0,,,,,
player,201911030kan,kan,OgbaEm00,tackles_assists,1,,,,,
player,201911030kan,kan,OgbaEm00,tackles_loss,0,,,,,
player,201911030kan,kan,OgbaEm00,qb_hits,0,,,,,
player,201911030kan,kan,OgbaEm00,fumbles_rec,0,,,,,
player,201911030kan,kan,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,OgbaEm00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,OgbaEm00,fumbles_forced,0,,,,,
player,201911030kan,kan,KpasTa00,def_int,0,,,,,
player,201911030kan,kan,KpasTa00,def_int_yds,0,,,,,
player,201911030kan,kan,KpasTa00,def_int_td,0,,,,,
player,201911030kan,kan,KpasTa00,def_int_long,0,,,,,
player,201911030kan,kan,KpasTa00,pass_defended,0,,,,,
player,201911030kan,kan,KpasTa00,sacks,0.0,,,,,
player,201911030kan,kan,KpasTa00,tackles_combined,0,,,,,
player,201911030kan,kan,KpasTa00,tackles_solo,0,,,,,
player,201911030kan,kan,KpasTa00,tackles_assists,0,,,,,
player,201911030kan,kan,KpasTa00,tackles_loss,0,,,,,
player,201911030kan,kan,KpasTa00,qb_hits,1,,,,,
player,201911030kan,kan,KpasTa00,fumbles_rec,0,,,,,
player,201911030kan,kan,KpasTa00,fumbles_rec_yds,0,,,,,
player,201911030kan,kan,KpasTa00,fumbles_rec_td,0,,,,,
player,201911030kan,kan,KpasTa00,fumbles_forced,0,,,,,
player,201911030kan,kan,MoorMa01,def_int,0,,,,,
player,201911030kan,kan,MoorMa01,def_int_yds,0,,,,,
