game,2019,15,20191215,201912150crd,cle,"Cleveland Browns",24,crd,"Arizona Cardinals",38
player,201912150crd,cle,CarlSt00,def_pct,0%,,,,,
player,201912150crd,cle,CarlSt00,special_teams,15,,,,,
player,201912150crd,cle,CarlSt00,st_pct,56%,,,,,
player,201912150crd,cle,HillDo00,pos,RB,,,,,
player,201912150crd,cle,HillDo00,offense,7,,,,,
player,201912150crd,cle,HillDo00,off_pct,10%,,,,,
player,201912150crd,cle,HillDo00,defense,0,,,,,
player,201912150crd,cle,HillDo00,def_pct,0%,,,,,
player,201912150crd,cle,HillDo00,special_teams,16,,,,,
player,201912150crd,cle,HillDo00,st_pct,59%,,,,,
player,201912150crd,cle,RedwSh00,pos,FS,,,,,
player,201912150crd,cle,RedwSh00,offense,0,,,,,
player,201912150crd,cle,RedwSh00,off_pct,0%,,,,,
player,201912150crd,cle,RedwSh00,defense,61,,,,,
player,201912150crd,cle,RedwSh00,def_pct,100%,,,,,
player,201912150crd,cle,RedwSh00,special_teams,9,,,,,
player,201912150crd,cle,RedwSh00,st_pct,33%,,,,,
player,201912150crd,cle,SchoJo00,pos,LB,,,,,
player,201912150crd,cle,SchoJo00,offense,0,,,,,
player,201912150crd,cle,SchoJo00,off_pct,0%,,,,,
player,201912150crd,cle,SchoJo00,defense,61,,,,,
player,201912150crd,cle,SchoJo00,def_pct,100%,,,,,
player,201912150crd,cle,SchoJo00,special_teams,7,,,,,
player,201912150crd,cle,SchoJo00,st_pct,26%,,,,,
player,201912150crd,cle,WilsMa03,pos,LB,,,,,
player,201912150crd,cle,WilsMa03,offense,0,,,,,
player,201912150crd,cle,WilsMa03,off_pct,0%,,,,,
player,201912150crd,cle,WilsMa03,defense,61,,,,,
player,201912150crd,cle,WilsMa03,def_pct,100%,,,,,
player,201912150crd,cle,WilsMa03,special_teams,7,,,,,
player,201912150crd,cle,WilsMa03,st_pct,26%,,,,,
player,201912150crd,cle,RandDa00,pos,FS,,,,,
player,201912150crd,cle,RandDa00,offense,0,,,,,
player,201912150crd,cle,RandDa00,off_pct,0%,,,,,
player,201912150crd,cle,RandDa00,defense,61,,,,,
player,201912150crd,cle,RandDa00,def_pct,100%,,,,,
player,201912150crd,cle,RandDa00,special_teams,6,,,,,
player,201912150crd,cle,RandDa00,st_pct,22%,,,,,
player,201912150crd,cle,WillGr00,pos,CB,,,,,
player,201912150crd,cle,WillGr00,offense,0,,,,,
player,201912150crd,cle,WillGr00,off_pct,0%,,,,,
player,201912150crd,cle,WillGr00,defense,61,,,,,
player,201912150crd,cle,WillGr00,def_pct,100%,,,,,
player,201912150crd,cle,WillGr00,special_teams,2,,,,,
player,201912150crd,cle,WillGr00,st_pct,7%,,,,,
player,201912150crd,cle,WardDe02,pos,CB,,,,,
player,201912150crd,cle,WardDe02,offense,0,,,,,
player,201912150crd,cle,WardDe02,off_pct,0%,,,,,
player,201912150crd,cle,WardDe02,defense,48,,,,,
player,201912150crd,cle,WardDe02,def_pct,79%,,,,,
player,201912150crd,cle,WardDe02,special_teams,6,,,,,
player,201912150crd,cle,WardDe02,st_pct,22%,,,,,
player,201912150crd,cle,RichSh00,pos,DT,,,,,
player,201912150crd,cle,RichSh00,offense,0,,,,,
player,201912150crd,cle,RichSh00,off_pct,0%,,,,,
player,201912150crd,cle,RichSh00,defense,48,,,,,
player,201912150crd,cle,RichSh00,def_pct,79%,,,,,
player,201912150crd,cle,RichSh00,special_teams,6,,,,,
player,201912150crd,cle,RichSh00,st_pct,22%,,,,,
player,201912150crd,cle,ThomCh06,pos,DE,,,,,
player,201912150crd,cle,ThomCh06,offense,0,,,,,
player,201912150crd,cle,ThomCh06,off_pct,0%,,,,,
player,201912150crd,cle,ThomCh06,defense,47,,,,,
player,201912150crd,cle,ThomCh06,def_pct,77%,,,,,
player,201912150crd,cle,ThomCh06,special_teams,4,,,,,
player,201912150crd,cle,ThomCh06,st_pct,15%,,,,,
player,201912150crd,cle,OgunLa00,pos,DT,,,,,
player,201912150crd,cle,OgunLa00,offense,0,,,,,
player,201912150crd,cle,OgunLa00,off_pct,0%,,,,,
player,201912150crd,cle,OgunLa00,defense,40,,,,,
player,201912150crd,cle,OgunLa00,def_pct,66%,,,,,
player,201912150crd,cle,OgunLa00,special_teams,8,,,,,
player,201912150crd,cle,OgunLa00,st_pct,30%,,,,,
player,201912150crd,cle,BurrJu00,pos,CB,,,,,
player,201912150crd,cle,BurrJu00,offense,0,,,,,
player,201912150crd,cle,BurrJu00,off_pct,0%,,,,,
player,201912150crd,cle,BurrJu00,defense,40,,,,,
player,201912150crd,cle,BurrJu00,def_pct,66%,,,,,
player,201912150crd,cle,BurrJu00,special_teams,6,,,,,
player,201912150crd,cle,BurrJu00,st_pct,22%,,,,,
player,201912150crd,cle,GustPo01,pos,LB,,,,,
player,201912150crd,cle,GustPo01,offense,0,,,,,
player,201912150crd,cle,GustPo01,off_pct,0%,,,,,
player,201912150crd,cle,GustPo01,defense,38,,,,,
player,201912150crd,cle,GustPo01,def_pct,62%,,,,,
player,201912150crd,cle,GustPo01,special_teams,14,,,,,
player,201912150crd,cle,GustPo01,st_pct,52%,,,,,
player,201912150crd,cle,CoxxBr01,pos,DE,,,,,
player,201912150crd,cle,CoxxBr01,offense,0,,,,,
player,201912150crd,cle,CoxxBr01,off_pct,0%,,,,,
player,201912150crd,cle,CoxxBr01,defense,37,,,,,
player,201912150crd,cle,CoxxBr01,def_pct,61%,,,,,
player,201912150crd,cle,CoxxBr01,special_teams,3,,,,,
player,201912150crd,cle,CoxxBr01,st_pct,11%,,,,,
player,201912150crd,cle,CarrTr00,pos,CB,,,,,
player,201912150crd,cle,CarrTr00,offense,0,,,,,
player,201912150crd,cle,CarrTr00,off_pct,0%,,,,,
player,201912150crd,cle,CarrTr00,defense,27,,,,,
player,201912150crd,cle,CarrTr00,def_pct,44%,,,,,
player,201912150crd,cle,CarrTr00,special_teams,0,,,,,
player,201912150crd,cle,CarrTr00,st_pct,0%,,,,,
player,201912150crd,cle,AnkoEl00,pos,DT,,,,,
player,201912150crd,cle,AnkoEl00,offense,0,,,,,
player,201912150crd,cle,AnkoEl00,off_pct,0%,,,,,
player,201912150crd,cle,AnkoEl00,defense,18,,,,,
player,201912150crd,cle,AnkoEl00,def_pct,30%,,,,,
player,201912150crd,cle,AnkoEl00,special_teams,1,,,,,
player,201912150crd,cle,AnkoEl00,st_pct,4%,,,,,
player,201912150crd,cle,BryaBr00,pos,DT,,,,,
player,201912150crd,cle,BryaBr00,offense,0,,,,,
player,201912150crd,cle,BryaBr00,off_pct,0%,,,,,
player,201912150crd,cle,BryaBr00,defense,10,,,,,
player,201912150crd,cle,BryaBr00,def_pct,16%,,,,,
player,201912150crd,cle,BryaBr00,special_teams,2,,,,,
player,201912150crd,cle,BryaBr00,st_pct,7%,,,,,
player,201912150crd,cle,MitcTe00,pos,CB,,,,,
player,201912150crd,cle,MitcTe00,offense,0,,,,,
player,201912150crd,cle,MitcTe00,off_pct,0%,,,,,
player,201912150crd,cle,MitcTe00,defense,9,,,,,
player,201912150crd,cle,MitcTe00,def_pct,15%,,,,,
player,201912150crd,cle,MitcTe00,special_teams,0,,,,,
player,201912150crd,cle,MitcTe00,st_pct,0%,,,,,
player,201912150crd,cle,TakiSi00,pos,LB,,,,,
player,201912150crd,cle,TakiSi00,offense,0,,,,,
player,201912150crd,cle,TakiSi00,off_pct,0%,,,,,
player,201912150crd,cle,TakiSi00,defense,4,,,,,
player,201912150crd,cle,TakiSi00,def_pct,7%,,,,,
player,201912150crd,cle,TakiSi00,special_teams,15,,,,,
player,201912150crd,cle,TakiSi00,st_pct,56%,,,,,
player,201912150crd,cle,GlanAd00,pos,LB,,,,,
player,201912150crd,cle,GlanAd00,offense,0,,,,,
player,201912150crd,cle,GlanAd00,off_pct,0%,,,,,
player,201912150crd,cle,GlanAd00,defense,0,,,,,
player,201912150crd,cle,GlanAd00,def_pct,0%,,,,,
player,201912150crd,cle,GlanAd00,special_teams,22,,,,,
player,201912150crd,cle,GlanAd00,st_pct,81%,,,,,
player,201912150crd,cle,ThomTa01,pos,CB,,,,,
player,201912150crd,cle,ThomTa01,offense,0,,,,,
player,201912150crd,cle,ThomTa01,off_pct,0%,,,,,
player,201912150crd,cle,ThomTa01,defense,0,,,,,
player,201912150crd,cle,ThomTa01,def_pct,0%,,,,,
player,201912150crd,cle,ThomTa01,special_teams,21,,,,,
player,201912150crd,cle,ThomTa01,st_pct,78%,,,,,
player,201912150crd,cle,DaviTa00,pos,LB,,,,,
player,201912150crd,cle,DaviTa00,offense,0,,,,,
player,201912150crd,cle,DaviTa00,off_pct,0%,,,,,
player,201912150crd,cle,DaviTa00,defense,0,,,,,
player,201912150crd,cle,DaviTa00,def_pct,0%,,,,,
player,201912150crd,cle,DaviTa00,special_teams,15,,,,,
player,201912150crd,cle,DaviTa00,st_pct,56%,,,,,
player,201912150crd,cle,JohnDE04,pos,RB,,,,,
player,201912150crd,cle,JohnDE04,offense,0,,,,,
player,201912150crd,cle,JohnDE04,off_pct,0%,,,,,
player,201912150crd,cle,JohnDE04,defense,0,,,,,
player,201912150crd,cle,JohnDE04,def_pct,0%,,,,,
player,201912150crd,cle,JohnDE04,special_teams,15,,,,,
player,201912150crd,cle,JohnDE04,st_pct,56%,,,,,
player,201912150crd,cle,HassJT00,pos,SS,,,,,
player,201912150crd,cle,HassJT00,offense,0,,,,,
player,201912150crd,cle,HassJT00,off_pct,0%,,,,,
player,201912150crd,cle,HassJT00,defense,0,,,,,
player,201912150crd,cle,HassJT00,def_pct,0%,,,,,
player,201912150crd,cle,HassJT00,special_teams,14,,,,,
player,201912150crd,cle,HassJT00,st_pct,52%,,,,,
player,201912150crd,cle,SeibAu00,pos,K,,,,,
player,201912150crd,cle,SeibAu00,offense,0,,,,,
player,201912150crd,cle,SeibAu00,off_pct,0%,,,,,
player,201912150crd,cle,SeibAu00,defense,0,,,,,
player,201912150crd,cle,SeibAu00,def_pct,0%,,,,,
player,201912150crd,cle,SeibAu00,special_teams,9,,,,,
player,201912150crd,cle,SeibAu00,st_pct,33%,,,,,
player,201912150crd,cle,GillJa00,pos,P,,,,,
player,201912150crd,cle,GillJa00,offense,0,,,,,
player,201912150crd,cle,GillJa00,off_pct,0%,,,,,
player,201912150crd,cle,GillJa00,defense,0,,,,,
player,201912150crd,cle,GillJa00,def_pct,0%,,,,,
player,201912150crd,cle,GillJa00,special_teams,8,,,,,
player,201912150crd,cle,GillJa00,st_pct,30%,,,,,
player,201912150crd,cle,HughCh01,pos,LS,,,,,
player,201912150crd,cle,HughCh01,offense,0,,,,,
player,201912150crd,cle,HughCh01,off_pct,0%,,,,,
player,201912150crd,cle,HughCh01,defense,0,,,,,
player,201912150crd,cle,HughCh01,def_pct,0%,,,,,
player,201912150crd,cle,HughCh01,special_teams,7,,,,,
player,201912150crd,cle,HughCh01,st_pct,26%,,,,,
player,201912150crd,cle,McCrJu00,pos,G,,,,,
player,201912150crd,cle,McCrJu00,offense,0,,,,,
player,201912150crd,cle,McCrJu00,off_pct,0%,,,,,
player,201912150crd,cle,McCrJu00,defense,0,,,,,
player,201912150crd,cle,McCrJu00,def_pct,0%,,,,,
player,201912150crd,cle,McCrJu00,special_teams,5,,,,,
player,201912150crd,cle,McCrJu00,st_pct,19%,,,,,
player,201912150crd,cle,KushEr00,pos,G,,,,,
player,201912150crd,cle,KushEr00,offense,0,,,,,
player,201912150crd,cle,KushEr00,off_pct,0%,,,,,
player,201912150crd,cle,KushEr00,defense,0,,,,,
player,201912150crd,cle,KushEr00,def_pct,0%,,,,,
player,201912150crd,cle,KushEr00,special_teams,5,,,,,
player,201912150crd,cle,KushEr00,st_pct,19%,,,,,
player,201912150crd,cle,HiggRa00,pos,WR,,,,,
player,201912150crd,cle,HiggRa00,offense,0,,,,,
player,201912150crd,cle,HiggRa00,off_pct,0%,,,,,
player,201912150crd,cle,HiggRa00,defense,0,,,,,
player,201912150crd,cle,HiggRa00,def_pct,0%,,,,,
player,201912150crd,cle,HiggRa00,special_teams,1,,,,,
player,201912150crd,cle,HiggRa00,st_pct,4%,,,,,
