game,2019,2,20190915,201909150den,chi,"Chicago Bears",16,den,"Denver Broncos",14
player,201909150den,den,FlacJo00,pass_tgt_yds_per_att,4.9,,,,,
player,201909150den,den,FlacJo00,pass_yac,137,,,,,
player,201909150den,den,FlacJo00,pass_yac_per_cmp,3.9,,,,,
player,201909150den,den,FlacJo00,pass_drops,1,,,,,
player,201909150den,den,FlacJo00,pass_drop_pct,2.0,,,,,
player,201909150den,den,FlacJo00,pass_poor_throws,10,,,,,
player,201909150den,den,FlacJo00,pass_poor_throw_pct,20.0,,,,,
player,201909150den,den,FlacJo00,pass_blitzed,11,,,,,
player,201909150den,den,FlacJo00,pass_hurried,21,,,,,
player,201909150den,den,FlacJo00,pass_hits,4,,,,,
player,201909150den,den,FlacJo00,rush_scrambles,0,,,,,
player,201909150den,den,FlacJo00,rush_scrambles_yds_per_att,,,,,,
player,201909150den,chi,MontDa01,rush_att,18,,,,,
player,201909150den,chi,MontDa01,rush_yds,62,,,,,
player,201909150den,chi,MontDa01,rush_first_down,4,,,,,
player,201909150den,chi,MontDa01,rush_yds_before_contact,40,,,,,
player,201909150den,chi,MontDa01,rush_yds_bc_per_rush,2.2,,,,,
player,201909150den,chi,MontDa01,rush_yac,22,,,,,
player,201909150den,chi,MontDa01,rush_yac_per_rush,1.2,,,,,
player,201909150den,chi,MontDa01,rush_broken_tackles,2,,,,,
player,201909150den,chi,MontDa01,rush_broken_tackles_per_rush,9.0,,,,,
player,201909150den,chi,CoheTa00,rush_att,4,,,,,
player,201909150den,chi,CoheTa00,rush_yds,18,,,,,
player,201909150den,chi,CoheTa00,rush_first_down,1,,,,,
player,201909150den,chi,CoheTa00,rush_yds_before_contact,13,,,,,
player,201909150den,chi,CoheTa00,rush_yds_bc_per_rush,3.3,,,,,
player,201909150den,chi,CoheTa00,rush_yac,5,,,,,
player,201909150den,chi,CoheTa00,rush_yac_per_rush,1.3,,,,,
player,201909150den,chi,CoheTa00,rush_broken_tackles,0,,,,,
player,201909150den,chi,CoheTa00,rush_broken_tackles_per_rush,,,,,,
player,201909150den,chi,DaviMi01,rush_att,3,,,,,
player,201909150den,chi,DaviMi01,rush_yds,1,,,,,
player,201909150den,chi,DaviMi01,rush_first_down,,,,,,
player,201909150den,chi,DaviMi01,rush_yds_before_contact,-1,,,,,
player,201909150den,chi,DaviMi01,rush_yds_bc_per_rush,-0.3,,,,,
player,201909150den,chi,DaviMi01,rush_yac,2,,,,,
player,201909150den,chi,DaviMi01,rush_yac_per_rush,0.7,,,,,
player,201909150den,chi,DaviMi01,rush_broken_tackles,0,,,,,
player,201909150den,chi,DaviMi01,rush_broken_tackles_per_rush,,,,,,
player,201909150den,chi,PattCo00,rush_att,2,,,,,
player,201909150den,chi,PattCo00,rush_yds,50,,,,,
player,201909150den,chi,PattCo00,rush_first_down,1,,,,,
player,201909150den,chi,PattCo00,rush_yds_before_contact,50,,,,,
player,201909150den,chi,PattCo00,rush_yds_bc_per_rush,25.0,,,,,
player,201909150den,chi,PattCo00,rush_yac,0,,,,,
player,201909150den,chi,PattCo00,rush_yac_per_rush,0.0,,,,,
player,201909150den,chi,PattCo00,rush_broken_tackles,0,,,,,
player,201909150den,chi,PattCo00,rush_broken_tackles_per_rush,,,,,,
player,201909150den,chi,GabrTa00,rush_att,1,,,,,
player,201909150den,chi,GabrTa00,rush_yds,14,,,,,
player,201909150den,chi,GabrTa00,rush_first_down,1,,,,,
player,201909150den,chi,GabrTa00,rush_yds_before_contact,14,,,,,
player,201909150den,chi,GabrTa00,rush_yds_bc_per_rush,14.0,,,,,
player,201909150den,chi,GabrTa00,rush_yac,0,,,,,
player,201909150den,chi,GabrTa00,rush_yac_per_rush,0.0,,,,,
player,201909150den,chi,GabrTa00,rush_broken_tackles,0,,,,,
player,201909150den,chi,GabrTa00,rush_broken_tackles_per_rush,,,,,,
player,201909150den,chi,TrubMi00,rush_att,1,,,,,
player,201909150den,chi,TrubMi00,rush_yds,8,,,,,
player,201909150den,chi,TrubMi00,rush_first_down,0,,,,,
player,201909150den,chi,TrubMi00,rush_yds_before_contact,8,,,,,
player,201909150den,chi,TrubMi00,rush_yds_bc_per_rush,8.0,,,,,
player,201909150den,chi,TrubMi00,rush_yac,0,,,,,
player,201909150den,chi,TrubMi00,rush_yac_per_rush,0.0,,,,,
player,201909150den,chi,TrubMi00,rush_broken_tackles,0,,,,,
player,201909150den,chi,TrubMi00,rush_broken_tackles_per_rush,,,,,,
player,201909150den,den,LindPh00,rush_att,13,,,,,
player,201909150den,den,LindPh00,rush_yds,36,,,,,
player,201909150den,den,LindPh00,rush_first_down,3,,,,,
player,201909150den,den,LindPh00,rush_yds_before_contact,23,,,,,
player,201909150den,den,LindPh00,rush_yds_bc_per_rush,1.8,,,,,
player,201909150den,den,LindPh00,rush_yac,13,,,,,
player,201909150den,den,LindPh00,rush_yac_per_rush,1.0,,,,,
player,201909150den,den,LindPh00,rush_broken_tackles,3,,,,,
player,201909150den,den,LindPh00,rush_broken_tackles_per_rush,4.3,,,,,
player,201909150den,den,FreeRo00,rush_att,11,,,,,
player,201909150den,den,FreeRo00,rush_yds,54,,,,,
player,201909150den,den,FreeRo00,rush_first_down,2,,,,,
player,201909150den,den,FreeRo00,rush_yds_before_contact,43,,,,,
player,201909150den,den,FreeRo00,rush_yds_bc_per_rush,3.9,,,,,
player,201909150den,den,FreeRo00,rush_yac,11,,,,,
player,201909150den,den,FreeRo00,rush_yac_per_rush,1.0,,,,,
player,201909150den,den,FreeRo00,rush_broken_tackles,0,,,,,
player,201909150den,den,FreeRo00,rush_broken_tackles_per_rush,,,,,,
player,201909150den,chi,RobiAl02,targets,7,,,,,
player,201909150den,chi,RobiAl02,rec,4,,,,,
player,201909150den,chi,RobiAl02,rec_yds,41,,,,,
player,201909150den,chi,RobiAl02,rec_first_down,2,,,,,
player,201909150den,chi,RobiAl02,rec_air_yds,34,,,,,
player,201909150den,chi,RobiAl02,rec_air_yds_per_rec,8.5,,,,,
player,201909150den,chi,RobiAl02,rec_yac,7,,,,,
player,201909150den,chi,RobiAl02,rec_yac_per_rec,1.8,,,,,
player,201909150den,chi,RobiAl02,rec_broken_tackles,0,,,,,
player,201909150den,chi,RobiAl02,rec_broken_tackles_per_rec,,,,,,
player,201909150den,chi,RobiAl02,rec_drops,0,,,,,
player,201909150den,chi,RobiAl02,rec_drop_pct,0.0,,,,,
player,201909150den,chi,ShahAd00,targets,3,,,,,
player,201909150den,chi,ShahAd00,rec,3,,,,,
player,201909150den,chi,ShahAd00,rec_yds,24,,,,,
player,201909150den,chi,ShahAd00,rec_first_down,1,,,,,
player,201909150den,chi,ShahAd00,rec_air_yds,7,,,,,
player,201909150den,chi,ShahAd00,rec_air_yds_per_rec,2.3,,,,,
player,201909150den,chi,ShahAd00,rec_yac,17,,,,,
player,201909150den,chi,ShahAd00,rec_yac_per_rec,5.7,,,,,
player,201909150den,chi,ShahAd00,rec_broken_tackles,1,,,,,
player,201909150den,chi,ShahAd00,rec_broken_tackles_per_rec,3.0,,,,,
player,201909150den,chi,ShahAd00,rec_drops,0,,,,,
player,201909150den,chi,ShahAd00,rec_drop_pct,0.0,,,,,
player,201909150den,chi,BrauBe00,targets,3,,,,,
player,201909150den,chi,BrauBe00,rec,2,,,,,
player,201909150den,chi,BrauBe00,rec_yds,24,,,,,
player,201909150den,chi,BrauBe00,rec_first_down,2,,,,,
player,201909150den,chi,BrauBe00,rec_air_yds,8,,,,,
player,201909150den,chi,BrauBe00,rec_air_yds_per_rec,4.0,,,,,
player,201909150den,chi,BrauBe00,rec_yac,16,,,,,
player,201909150den,chi,BrauBe00,rec_yac_per_rec,8.0,,,,,
player,201909150den,chi,BrauBe00,rec_broken_tackles,0,,,,,
player,201909150den,chi,BrauBe00,rec_broken_tackles_per_rec,,,,,,
player,201909150den,chi,BrauBe00,rec_drops,0,,,,,
player,201909150den,chi,BrauBe00,rec_drop_pct,0.0,,,,,
player,201909150den,chi,BurtTr01,targets,3,,,,,
player,201909150den,chi,BurtTr01,rec,2,,,,,
player,201909150den,chi,BurtTr01,rec_yds,5,,,,,
player,201909150den,chi,BurtTr01,rec_first_down,,,,,,
player,201909150den,chi,BurtTr01,rec_air_yds,3,,,,,
player,201909150den,chi,BurtTr01,rec_air_yds_per_rec,1.5,,,,,
player,201909150den,chi,BurtTr01,rec_yac,2,,,,,
player,201909150den,chi,BurtTr01,rec_yac_per_rec,1.0,,,,,
player,201909150den,chi,BurtTr01,rec_broken_tackles,0,,,,,
player,201909150den,chi,BurtTr01,rec_broken_tackles_per_rec,,,,,,
player,201909150den,chi,BurtTr01,rec_drops,1,,,,,
player,201909150den,chi,BurtTr01,rec_drop_pct,33.3,,,,,
player,201909150den,chi,CoheTa00,targets,5,,,,,
player,201909150den,chi,CoheTa00,rec,2,,,,,
player,201909150den,chi,CoheTa00,rec_yds,7,,,,,
player,201909150den,chi,CoheTa00,rec_first_down,1,,,,,
player,201909150den,chi,CoheTa00,rec_air_yds,-5,,,,,
player,201909150den,chi,CoheTa00,rec_air_yds_per_rec,-2.5,,,,,
player,201909150den,chi,CoheTa00,rec_yac,12,,,,,
player,201909150den,chi,CoheTa00,rec_yac_per_rec,6.0,,,,,
player,201909150den,chi,CoheTa00,rec_broken_tackles,0,,,,,
player,201909150den,chi,CoheTa00,rec_broken_tackles_per_rec,,,,,,
player,201909150den,chi,CoheTa00,rec_drops,1,,,,,
player,201909150den,chi,CoheTa00,rec_drop_pct,20.0,,,,,
player,201909150den,chi,MontDa01,targets,3,,,,,
player,201909150den,chi,MontDa01,rec,1,,,,,
player,201909150den,chi,MontDa01,rec_yds,6,,,,,
player,201909150den,chi,MontDa01,rec_first_down,0,,,,,
player,201909150den,chi,MontDa01,rec_air_yds,-1,,,,,
player,201909150den,chi,MontDa01,rec_air_yds_per_rec,-1.0,,,,,
player,201909150den,chi,MontDa01,rec_yac,7,,,,,
player,201909150den,chi,MontDa01,rec_yac_per_rec,7.0,,,,,
player,201909150den,chi,MontDa01,rec_broken_tackles,0,,,,,
player,201909150den,chi,MontDa01,rec_broken_tackles_per_rec,,,,,,
player,201909150den,chi,MontDa01,rec_drops,0,,,,,
player,201909150den,chi,MontDa01,rec_drop_pct,0.0,,,,,
player,201909150den,chi,GabrTa00,targets,2,,,,,
player,201909150den,chi,GabrTa00,rec,1,,,,,
player,201909150den,chi,GabrTa00,rec_yds,11,,,,,
player,201909150den,chi,GabrTa00,rec_first_down,1,,,,,
player,201909150den,chi,GabrTa00,rec_air_yds,7,,,,,
player,201909150den,chi,GabrTa00,rec_air_yds_per_rec,7.0,,,,,
player,201909150den,chi,GabrTa00,rec_yac,4,,,,,
player,201909150den,chi,GabrTa00,rec_yac_per_rec,4.0,,,,,
player,201909150den,chi,GabrTa00,rec_broken_tackles,0,,,,,
player,201909150den,chi,GabrTa00,rec_broken_tackles_per_rec,,,,,,
player,201909150den,chi,GabrTa00,rec_drops,0,,,,,
player,201909150den,chi,GabrTa00,rec_drop_pct,0.0,,,,,
player,201909150den,chi,MillAn02,targets,1,,,,,
player,201909150den,chi,MillAn02,rec,1,,,,,
player,201909150den,chi,MillAn02,rec_yds,2,,,,,
player,201909150den,chi,MillAn02,rec_first_down,,,,,,
player,201909150den,chi,MillAn02,rec_air_yds,-4,,,,,
player,201909150den,chi,MillAn02,rec_air_yds_per_rec,-4.0,,,,,
player,201909150den,chi,MillAn02,rec_yac,6,,,,,
player,201909150den,chi,MillAn02,rec_yac_per_rec,6.0,,,,,
player,201909150den,chi,MillAn02,rec_broken_tackles,0,,,,,
player,201909150den,chi,MillAn02,rec_broken_tackles_per_rec,,,,,,
player,201909150den,chi,MillAn02,rec_drops,0,,,,,
player,201909150den,chi,MillAn02,rec_drop_pct,0.0,,,,,
player,201909150den,den,SandEm00,targets,13,,,,,
player,201909150den,den,SandEm00,rec,11,,,,,
player,201909150den,den,SandEm00,rec_yds,98,,,,,
player,201909150den,den,SandEm00,rec_first_down,5,,,,,
player,201909150den,den,SandEm00,rec_air_yds,70,,,,,
player,201909150den,den,SandEm00,rec_air_yds_per_rec,6.4,,,,,
player,201909150den,den,SandEm00,rec_yac,28,,,,,
player,201909150den,den,SandEm00,rec_yac_per_rec,2.5,,,,,
player,201909150den,den,SandEm00,rec_broken_tackles,0,,,,,
player,201909150den,den,SandEm00,rec_broken_tackles_per_rec,,,,,,
player,201909150den,den,SandEm00,rec_drops,0,,,,,
player,201909150den,den,SandEm00,rec_drop_pct,0.0,,,,,
player,201909150den,den,FreeRo00,targets,7,,,,,
player,201909150den,den,FreeRo00,rec,5,,,,,
player,201909150den,den,FreeRo00,rec_yds,48,,,,,
player,201909150den,den,FreeRo00,rec_first_down,3,,,,,
player,201909150den,den,FreeRo00,rec_air_yds,6,,,,,
player,201909150den,den,FreeRo00,rec_air_yds_per_rec,1.2,,,,,
player,201909150den,den,FreeRo00,rec_yac,42,,,,,
player,201909150den,den,FreeRo00,rec_yac_per_rec,8.4,,,,,
player,201909150den,den,FreeRo00,rec_broken_tackles,2,,,,,
player,201909150den,den,FreeRo00,rec_broken_tackles_per_rec,2.5,,,,,
player,201909150den,den,FreeRo00,rec_drops,0,,,,,
player,201909150den,den,FreeRo00,rec_drop_pct,0.0,,,,,
player,201909150den,den,LindPh00,targets,7,,,,,
player,201909150den,den,LindPh00,rec,4,,,,,
player,201909150den,den,LindPh00,rec_yds,30,,,,,
player,201909150den,den,LindPh00,rec_first_down,3,,,,,
player,201909150den,den,LindPh00,rec_air_yds,-6,,,,,
player,201909150den,den,LindPh00,rec_air_yds_per_rec,-1.5,,,,,
player,201909150den,den,LindPh00,rec_yac,36,,,,,
player,201909150den,den,LindPh00,rec_yac_per_rec,9.0,,,,,
player,201909150den,den,LindPh00,rec_broken_tackles,0,,,,,
player,201909150den,den,LindPh00,rec_broken_tackles_per_rec,,,,,,
player,201909150den,den,LindPh00,rec_drops,1,,,,,
player,201909150den,den,LindPh00,rec_drop_pct,14.3,,,,,
player,201909150den,den,HeueJe00,targets,5,,,,,
player,201909150den,den,HeueJe00,rec,4,,,,,
player,201909150den,den,HeueJe00,rec_yds,21,,,,,
player,201909150den,den,HeueJe00,rec_first_down,,,,,,
player,201909150den,den,HeueJe00,rec_air_yds,8,,,,,
player,201909150den,den,HeueJe00,rec_air_yds_per_rec,2.0,,,,,
player,201909150den,den,HeueJe00,rec_yac,13,,,,,
player,201909150den,den,HeueJe00,rec_yac_per_rec,3.3,,,,,
player,201909150den,den,HeueJe00,rec_broken_tackles,0,,,,,
player,201909150den,den,HeueJe00,rec_broken_tackles_per_rec,,,,,,
player,201909150den,den,HeueJe00,rec_drops,0,,,,,
player,201909150den,den,HeueJe00,rec_drop_pct,0.0,,,,,
player,201909150den,den,FantNo00,targets,4,,,,,
player,201909150den,den,FantNo00,rec,4,,,,,
player,201909150den,den,FantNo00,rec_yds,33,,,,,
player,201909150den,den,FantNo00,rec_first_down,3,,,,,
player,201909150den,den,FantNo00,rec_air_yds,29,,,,,
player,201909150den,den,FantNo00,rec_air_yds_per_rec,7.3,,,,,
player,201909150den,den,FantNo00,rec_yac,4,,,,,
player,201909150den,den,FantNo00,rec_yac_per_rec,1.0,,,,,
player,201909150den,den,FantNo00,rec_broken_tackles,0,,,,,
player,201909150den,den,FantNo00,rec_broken_tackles_per_rec,,,,,,
player,201909150den,den,FantNo00,rec_drops,0,,,,,
player,201909150den,den,FantNo00,rec_drop_pct,0.0,,,,,
player,201909150den,den,SuttCo00,targets,7,,,,,
player,201909150den,den,SuttCo00,rec,4,,,,,
player,201909150den,den,SuttCo00,rec_yds,40,,,,,
player,201909150den,den,SuttCo00,rec_first_down,4,,,,,
player,201909150den,den,SuttCo00,rec_air_yds,34,,,,,
player,201909150den,den,SuttCo00,rec_air_yds_per_rec,8.5,,,,,
player,201909150den,den,SuttCo00,rec_yac,6,,,,,
player,201909150den,den,SuttCo00,rec_yac_per_rec,1.5,,,,,
player,201909150den,den,SuttCo00,rec_broken_tackles,0,,,,,
player,201909150den,den,SuttCo00,rec_broken_tackles_per_rec,,,,,,
player,201909150den,den,SuttCo00,rec_drops,0,,,,,
player,201909150den,den,SuttCo00,rec_drop_pct,0.0,,,,,
player,201909150den,den,HamiDa01,targets,6,,,,,
player,201909150den,den,HamiDa01,rec,2,,,,,
player,201909150den,den,HamiDa01,rec_yds,15,,,,,
player,201909150den,den,HamiDa01,rec_first_down,1,,,,,
player,201909150den,den,HamiDa01,rec_air_yds,9,,,,,
player,201909150den,den,HamiDa01,rec_air_yds_per_rec,4.5,,,,,
player,201909150den,den,HamiDa01,rec_yac,6,,,,,
player,201909150den,den,HamiDa01,rec_yac_per_rec,3.0,,,,,
player,201909150den,den,HamiDa01,rec_broken_tackles,0,,,,,
player,201909150den,den,HamiDa01,rec_broken_tackles_per_rec,,,,,,
player,201909150den,den,HamiDa01,rec_drops,0,,,,,
player,201909150den,den,HamiDa01,rec_drop_pct,0.0,,,,,
player,201909150den,den,FumaTr00,targets,1,,,,,
player,201909150den,den,FumaTr00,rec,1,,,,,
player,201909150den,den,FumaTr00,rec_yds,7,,,,,
player,201909150den,den,FumaTr00,rec_first_down,,,,,,
player,201909150den,den,FumaTr00,rec_air_yds,5,,,,,
player,201909150den,den,FumaTr00,rec_air_yds_per_rec,5.0,,,,,
player,201909150den,den,FumaTr00,rec_yac,2,,,,,
player,201909150den,den,FumaTr00,rec_yac_per_rec,2.0,,,,,
player,201909150den,den,FumaTr00,rec_broken_tackles,0,,,,,
player,201909150den,den,FumaTr00,rec_broken_tackles_per_rec,,,,,,
player,201909150den,den,FumaTr00,rec_drops,0,,,,,
player,201909150den,den,FumaTr00,rec_drop_pct,0.0,,,,,
player,201909150den,den,RisnDa00,pos,G,,,,,
player,201909150den,den,RisnDa00,offense,81,,,,,
player,201909150den,den,RisnDa00,off_pct,100%,,,,,
player,201909150den,den,RisnDa00,defense,0,,,,,
player,201909150den,den,RisnDa00,def_pct,0%,,,,,
player,201909150den,den,RisnDa00,special_teams,3,,,,,
player,201909150den,den,RisnDa00,st_pct,12%,,,,,
player,201909150den,den,WilkEl00,pos,T,,,,,
player,201909150den,den,WilkEl00,offense,81,,,,,
player,201909150den,den,WilkEl00,off_pct,100%,,,,,
player,201909150den,den,WilkEl00,defense,0,,,,,
player,201909150den,den,WilkEl00,def_pct,0%,,,,,
player,201909150den,den,WilkEl00,special_teams,3,,,,,
player,201909150den,den,WilkEl00,st_pct,12%,,,,,
player,201909150den,den,BollGa00,pos,T,,,,,
player,201909150den,den,BollGa00,offense,81,,,,,
player,201909150den,den,BollGa00,off_pct,100%,,,,,
player,201909150den,den,BollGa00,defense,0,,,,,
player,201909150den,den,BollGa00,def_pct,0%,,,,,
player,201909150den,den,BollGa00,special_teams,3,,,,,
player,201909150den,den,BollGa00,st_pct,12%,,,,,
player,201909150den,den,FlacJo00,pos,QB,,,,,
player,201909150den,den,FlacJo00,offense,81,,,,,
player,201909150den,den,FlacJo00,off_pct,100%,,,,,
player,201909150den,den,FlacJo00,defense,0,,,,,
player,201909150den,den,FlacJo00,def_pct,0%,,,,,
player,201909150den,den,FlacJo00,special_teams,0,,,,,
player,201909150den,den,FlacJo00,st_pct,0%,,,,,
player,201909150den,den,LearRo00,pos,G,,,,,
player,201909150den,den,LearRo00,offense,81,,,,,
player,201909150den,den,LearRo00,off_pct,100%,,,,,
player,201909150den,den,LearRo00,defense,0,,,,,
player,201909150den,den,LearRo00,def_pct,0%,,,,,
player,201909150den,den,LearRo00,special_teams,0,,,,,
player,201909150den,den,LearRo00,st_pct,0%,,,,,
player,201909150den,den,McGoCo00,pos,C,,,,,
player,201909150den,den,McGoCo00,offense,81,,,,,
player,201909150den,den,McGoCo00,off_pct,100%,,,,,
player,201909150den,den,McGoCo00,defense,0,,,,,
player,201909150den,den,McGoCo00,def_pct,0%,,,,,
player,201909150den,den,McGoCo00,special_teams,0,,,,,
player,201909150den,den,McGoCo00,st_pct,0%,,,,,
player,201909150den,den,SuttCo00,pos,WR,,,,,
player,201909150den,den,SuttCo00,offense,77,,,,,
player,201909150den,den,SuttCo00,off_pct,95%,,,,,
player,201909150den,den,SuttCo00,defense,0,,,,,
player,201909150den,den,SuttCo00,def_pct,0%,,,,,
player,201909150den,den,SuttCo00,special_teams,0,,,,,
player,201909150den,den,SuttCo00,st_pct,0%,,,,,
player,201909150den,den,SandEm00,pos,WR,,,,,
player,201909150den,den,SandEm00,offense,75,,,,,
player,201909150den,den,SandEm00,off_pct,93%,,,,,
player,201909150den,den,SandEm00,defense,0,,,,,
player,201909150den,den,SandEm00,def_pct,0%,,,,,
player,201909150den,den,SandEm00,special_teams,0,,,,,
player,201909150den,den,SandEm00,st_pct,0%,,,,,
player,201909150den,den,HamiDa01,pos,WR,,,,,
player,201909150den,den,HamiDa01,offense,53,,,,,
player,201909150den,den,HamiDa01,off_pct,65%,,,,,
player,201909150den,den,HamiDa01,defense,0,,,,,
player,201909150den,den,HamiDa01,def_pct,0%,,,,,
player,201909150den,den,HamiDa01,special_teams,0,,,,,
player,201909150den,den,HamiDa01,st_pct,0%,,,,,
player,201909150den,den,FantNo00,pos,TE,,,,,
player,201909150den,den,FantNo00,offense,53,,,,,
player,201909150den,den,FantNo00,off_pct,65%,,,,,
player,201909150den,den,FantNo00,defense,0,,,,,
player,201909150den,den,FantNo00,def_pct,0%,,,,,
player,201909150den,den,FantNo00,special_teams,0,,,,,
player,201909150den,den,FantNo00,st_pct,0%,,,,,
player,201909150den,den,FreeRo00,pos,RB,,,,,
player,201909150den,den,FreeRo00,offense,42,,,,,
player,201909150den,den,FreeRo00,off_pct,52%,,,,,
player,201909150den,den,FreeRo00,defense,0,,,,,
player,201909150den,den,FreeRo00,def_pct,0%,,,,,
player,201909150den,den,FreeRo00,special_teams,0,,,,,
player,201909150den,den,FreeRo00,st_pct,0%,,,,,
player,201909150den,den,LindPh00,pos,RB,,,,,
player,201909150den,den,LindPh00,offense,39,,,,,
player,201909150den,den,LindPh00,off_pct,48%,,,,,
player,201909150den,den,LindPh00,defense,0,,,,,
player,201909150den,den,LindPh00,def_pct,0%,,,,,
player,201909150den,den,LindPh00,special_teams,0,,,,,
player,201909150den,den,LindPh00,st_pct,0%,,,,,
player,201909150den,den,HeueJe00,pos,TE,,,,,
player,201909150den,den,HeueJe00,offense,38,,,,,
player,201909150den,den,HeueJe00,off_pct,47%,,,,,
player,201909150den,den,HeueJe00,defense,0,,,,,
player,201909150den,den,HeueJe00,def_pct,0%,,,,,
player,201909150den,den,HeueJe00,special_teams,0,,,,,
player,201909150den,den,HeueJe00,st_pct,0%,,,,,
player,201909150den,den,FumaTr00,pos,TE,,,,,
player,201909150den,den,FumaTr00,offense,14,,,,,
player,201909150den,den,FumaTr00,off_pct,17%,,,,,
player,201909150den,den,FumaTr00,defense,0,,,,,
player,201909150den,den,FumaTr00,def_pct,0%,,,,,
player,201909150den,den,FumaTr00,special_teams,9,,,,,
player,201909150den,den,FumaTr00,st_pct,36%,,,,,
player,201909150den,den,BeckAn01,pos,TE,,,,,
player,201909150den,den,BeckAn01,offense,7,,,,,
player,201909150den,den,BeckAn01,off_pct,9%,,,,,
player,201909150den,den,BeckAn01,defense,0,,,,,
player,201909150den,den,BeckAn01,def_pct,0%,,,,,
player,201909150den,den,BeckAn01,special_teams,4,,,,,
player,201909150den,den,BeckAn01,st_pct,16%,,,,,
player,201909150den,den,CracRi00,pos,WR,,,,,
player,201909150den,den,CracRi00,offense,5,,,,,
player,201909150den,den,CracRi00,off_pct,6%,,,,,
player,201909150den,den,CracRi00,defense,0,,,,,
player,201909150den,den,CracRi00,def_pct,0%,,,,,
player,201909150den,den,CracRi00,special_teams,13,,,,,
player,201909150den,den,CracRi00,st_pct,52%,,,,,
player,201909150den,den,SpenDi00,pos,WR,,,,,
player,201909150den,den,SpenDi00,offense,2,,,,,
player,201909150den,den,SpenDi00,off_pct,2%,,,,,
player,201909150den,den,SpenDi00,defense,0,,,,,
player,201909150den,den,SpenDi00,def_pct,0%,,,,,
player,201909150den,den,SpenDi00,special_teams,9,,,,,
player,201909150den,den,SpenDi00,st_pct,36%,,,,,
player,201909150den,den,SimmJu00,pos,FS,,,,,
player,201909150den,den,SimmJu00,offense,0,,,,,
player,201909150den,den,SimmJu00,off_pct,0%,,,,,
player,201909150den,den,SimmJu00,defense,60,,,,,
player,201909150den,den,SimmJu00,def_pct,100%,,,,,
player,201909150den,den,SimmJu00,special_teams,4,,,,,
player,201909150den,den,SimmJu00,st_pct,16%,,,,,
player,201909150den,den,YiadIs00,pos,CB,,,,,
player,201909150den,den,YiadIs00,offense,0,,,,,
player,201909150den,den,YiadIs00,off_pct,0%,,,,,
player,201909150den,den,YiadIs00,defense,60,,,,,
player,201909150den,den,YiadIs00,def_pct,100%,,,,,
player,201909150den,den,YiadIs00,special_teams,4,,,,,
player,201909150den,den,YiadIs00,st_pct,16%,,,,,
player,201909150den,den,ChubBr00,pos,LB,,,,,
player,201909150den,den,ChubBr00,offense,0,,,,,
player,201909150den,den,ChubBr00,off_pct,0%,,,,,
player,201909150den,den,ChubBr00,defense,60,,,,,
player,201909150den,den,ChubBr00,def_pct,100%,,,,,
player,201909150den,den,ChubBr00,special_teams,4,,,,,
player,201909150den,den,ChubBr00,st_pct,16%,,,,,
player,201909150den,den,JeweJo00,pos,LB,,,,,
player,201909150den,den,JeweJo00,offense,0,,,,,
player,201909150den,den,JeweJo00,off_pct,0%,,,,,
player,201909150den,den,JeweJo00,defense,60,,,,,
player,201909150den,den,JeweJo00,def_pct,100%,,,,,
player,201909150den,den,JeweJo00,special_teams,4,,,,,
player,201909150den,den,JeweJo00,st_pct,16%,,,,,
player,201909150den,den,JackKa99,pos,CB,,,,,
player,201909150den,den,JackKa99,offense,0,,,,,
player,201909150den,den,JackKa99,off_pct,0%,,,,,
player,201909150den,den,JackKa99,defense,60,,,,,
player,201909150den,den,JackKa99,def_pct,100%,,,,,
player,201909150den,den,JackKa99,special_teams,0,,,,,
player,201909150den,den,JackKa99,st_pct,0%,,,,,
player,201909150den,den,HarrCh01,pos,CB,,,,,
player,201909150den,den,HarrCh01,offense,0,,,,,
player,201909150den,den,HarrCh01,off_pct,0%,,,,,
player,201909150den,den,HarrCh01,defense,60,,,,,
player,201909150den,den,HarrCh01,def_pct,100%,,,,,
player,201909150den,den,HarrCh01,special_teams,0,,,,,
player,201909150den,den,HarrCh01,st_pct,0%,,,,,
player,201909150den,den,MillVo00,pos,LB,,,,,
player,201909150den,den,MillVo00,offense,0,,,,,
player,201909150den,den,MillVo00,off_pct,0%,,,,,
player,201909150den,den,MillVo00,defense,57,,,,,
player,201909150den,den,MillVo00,def_pct,95%,,,,,
player,201909150den,den,MillVo00,special_teams,0,,,,,
player,201909150den,den,MillVo00,st_pct,0%,,,,,
player,201909150den,den,WolfDe00,pos,DE,,,,,
player,201909150den,den,WolfDe00,offense,0,,,,,
player,201909150den,den,WolfDe00,off_pct,0%,,,,,
player,201909150den,den,WolfDe00,defense,51,,,,,
player,201909150den,den,WolfDe00,def_pct,85%,,,,,
player,201909150den,den,WolfDe00,special_teams,4,,,,,
player,201909150den,den,WolfDe00,st_pct,16%,,,,,
player,201909150den,den,ParkWi01,pos,FS,,,,,
player,201909150den,den,ParkWi01,offense,0,,,,,
player,201909150den,den,ParkWi01,off_pct,0%,,,,,
player,201909150den,den,ParkWi01,defense,49,,,,,
player,201909150den,den,ParkWi01,def_pct,82%,,,,,
player,201909150den,den,ParkWi01,special_teams,17,,,,,
player,201909150den,den,ParkWi01,st_pct,68%,,,,,
player,201909150den,den,HarrSh00,pos,NT,,,,,
player,201909150den,den,HarrSh00,offense,0,,,,,
player,201909150den,den,HarrSh00,off_pct,0%,,,,,
