game,2019,5,20191006,201910060rai,chi,"Chicago Bears",21,rai,"Oakland Raiders",24
player,201910060rai,chi,TrevDa00,fumbles_forced,0,,,,,
player,201910060rai,chi,SmitRo07,def_int,0,,,,,
player,201910060rai,chi,SmitRo07,def_int_yds,0,,,,,
player,201910060rai,chi,SmitRo07,def_int_td,0,,,,,
player,201910060rai,chi,SmitRo07,def_int_long,0,,,,,
player,201910060rai,chi,SmitRo07,pass_defended,0,,,,,
player,201910060rai,chi,SmitRo07,sacks,0.0,,,,,
player,201910060rai,chi,SmitRo07,tackles_combined,9,,,,,
player,201910060rai,chi,SmitRo07,tackles_solo,9,,,,,
player,201910060rai,chi,SmitRo07,tackles_assists,0,,,,,
player,201910060rai,chi,SmitRo07,tackles_loss,0,,,,,
player,201910060rai,chi,SmitRo07,qb_hits,0,,,,,
player,201910060rai,chi,SmitRo07,fumbles_rec,0,,,,,
player,201910060rai,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201910060rai,chi,SmitRo07,fumbles_forced,0,,,,,
player,201910060rai,chi,ClinHa00,def_int,0,,,,,
player,201910060rai,chi,ClinHa00,def_int_yds,0,,,,,
player,201910060rai,chi,ClinHa00,def_int_td,0,,,,,
player,201910060rai,chi,ClinHa00,def_int_long,0,,,,,
player,201910060rai,chi,ClinHa00,pass_defended,0,,,,,
player,201910060rai,chi,ClinHa00,sacks,0.0,,,,,
player,201910060rai,chi,ClinHa00,tackles_combined,6,,,,,
player,201910060rai,chi,ClinHa00,tackles_solo,6,,,,,
player,201910060rai,chi,ClinHa00,tackles_assists,0,,,,,
player,201910060rai,chi,ClinHa00,tackles_loss,0,,,,,
player,201910060rai,chi,ClinHa00,qb_hits,0,,,,,
player,201910060rai,chi,ClinHa00,fumbles_rec,0,,,,,
player,201910060rai,chi,ClinHa00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,ClinHa00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,ClinHa00,fumbles_forced,0,,,,,
player,201910060rai,chi,JackEd01,def_int,0,,,,,
player,201910060rai,chi,JackEd01,def_int_yds,0,,,,,
player,201910060rai,chi,JackEd01,def_int_td,0,,,,,
player,201910060rai,chi,JackEd01,def_int_long,0,,,,,
player,201910060rai,chi,JackEd01,pass_defended,0,,,,,
player,201910060rai,chi,JackEd01,sacks,0.0,,,,,
player,201910060rai,chi,JackEd01,tackles_combined,5,,,,,
player,201910060rai,chi,JackEd01,tackles_solo,5,,,,,
player,201910060rai,chi,JackEd01,tackles_assists,0,,,,,
player,201910060rai,chi,JackEd01,tackles_loss,0,,,,,
player,201910060rai,chi,JackEd01,qb_hits,0,,,,,
player,201910060rai,chi,JackEd01,fumbles_rec,0,,,,,
player,201910060rai,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201910060rai,chi,JackEd01,fumbles_forced,0,,,,,
player,201910060rai,chi,AmukPr00,def_int,0,,,,,
player,201910060rai,chi,AmukPr00,def_int_yds,0,,,,,
player,201910060rai,chi,AmukPr00,def_int_td,0,,,,,
player,201910060rai,chi,AmukPr00,def_int_long,0,,,,,
player,201910060rai,chi,AmukPr00,pass_defended,0,,,,,
player,201910060rai,chi,AmukPr00,sacks,0.0,,,,,
player,201910060rai,chi,AmukPr00,tackles_combined,4,,,,,
player,201910060rai,chi,AmukPr00,tackles_solo,4,,,,,
player,201910060rai,chi,AmukPr00,tackles_assists,0,,,,,
player,201910060rai,chi,AmukPr00,tackles_loss,0,,,,,
player,201910060rai,chi,AmukPr00,qb_hits,0,,,,,
player,201910060rai,chi,AmukPr00,fumbles_rec,1,,,,,
player,201910060rai,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,AmukPr00,fumbles_forced,0,,,,,
player,201910060rai,chi,RobeRo00,def_int,0,,,,,
player,201910060rai,chi,RobeRo00,def_int_yds,0,,,,,
player,201910060rai,chi,RobeRo00,def_int_td,0,,,,,
player,201910060rai,chi,RobeRo00,def_int_long,0,,,,,
player,201910060rai,chi,RobeRo00,pass_defended,0,,,,,
player,201910060rai,chi,RobeRo00,sacks,0.0,,,,,
player,201910060rai,chi,RobeRo00,tackles_combined,4,,,,,
player,201910060rai,chi,RobeRo00,tackles_solo,4,,,,,
player,201910060rai,chi,RobeRo00,tackles_assists,0,,,,,
player,201910060rai,chi,RobeRo00,tackles_loss,0,,,,,
player,201910060rai,chi,RobeRo00,qb_hits,0,,,,,
player,201910060rai,chi,RobeRo00,fumbles_rec,0,,,,,
player,201910060rai,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,RobeRo00,fumbles_forced,0,,,,,
player,201910060rai,chi,FullKy00,def_int,0,,,,,
player,201910060rai,chi,FullKy00,def_int_yds,0,,,,,
player,201910060rai,chi,FullKy00,def_int_td,0,,,,,
player,201910060rai,chi,FullKy00,def_int_long,0,,,,,
player,201910060rai,chi,FullKy00,pass_defended,0,,,,,
player,201910060rai,chi,FullKy00,sacks,0.0,,,,,
player,201910060rai,chi,FullKy00,tackles_combined,3,,,,,
player,201910060rai,chi,FullKy00,tackles_solo,3,,,,,
player,201910060rai,chi,FullKy00,tackles_assists,0,,,,,
player,201910060rai,chi,FullKy00,tackles_loss,0,,,,,
player,201910060rai,chi,FullKy00,qb_hits,0,,,,,
player,201910060rai,chi,FullKy00,fumbles_rec,0,,,,,
player,201910060rai,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,FullKy00,fumbles_forced,0,,,,,
player,201910060rai,chi,GoldEd00,def_int,0,,,,,
player,201910060rai,chi,GoldEd00,def_int_yds,0,,,,,
player,201910060rai,chi,GoldEd00,def_int_td,0,,,,,
player,201910060rai,chi,GoldEd00,def_int_long,0,,,,,
player,201910060rai,chi,GoldEd00,pass_defended,0,,,,,
player,201910060rai,chi,GoldEd00,sacks,0.0,,,,,
player,201910060rai,chi,GoldEd00,tackles_combined,3,,,,,
player,201910060rai,chi,GoldEd00,tackles_solo,3,,,,,
player,201910060rai,chi,GoldEd00,tackles_assists,0,,,,,
player,201910060rai,chi,GoldEd00,tackles_loss,0,,,,,
player,201910060rai,chi,GoldEd00,qb_hits,0,,,,,
player,201910060rai,chi,GoldEd00,fumbles_rec,0,,,,,
player,201910060rai,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,GoldEd00,fumbles_forced,0,,,,,
player,201910060rai,chi,MackKh00,def_int,0,,,,,
player,201910060rai,chi,MackKh00,def_int_yds,0,,,,,
player,201910060rai,chi,MackKh00,def_int_td,0,,,,,
player,201910060rai,chi,MackKh00,def_int_long,0,,,,,
player,201910060rai,chi,MackKh00,pass_defended,0,,,,,
player,201910060rai,chi,MackKh00,sacks,0.0,,,,,
player,201910060rai,chi,MackKh00,tackles_combined,3,,,,,
player,201910060rai,chi,MackKh00,tackles_solo,3,,,,,
player,201910060rai,chi,MackKh00,tackles_assists,0,,,,,
player,201910060rai,chi,MackKh00,tackles_loss,0,,,,,
player,201910060rai,chi,MackKh00,qb_hits,1,,,,,
player,201910060rai,chi,MackKh00,fumbles_rec,1,,,,,
player,201910060rai,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,MackKh00,fumbles_forced,0,,,,,
player,201910060rai,chi,WillNi01,def_int,0,,,,,
player,201910060rai,chi,WillNi01,def_int_yds,0,,,,,
player,201910060rai,chi,WillNi01,def_int_td,0,,,,,
player,201910060rai,chi,WillNi01,def_int_long,0,,,,,
player,201910060rai,chi,WillNi01,pass_defended,1,,,,,
player,201910060rai,chi,WillNi01,sacks,0.0,,,,,
player,201910060rai,chi,WillNi01,tackles_combined,3,,,,,
player,201910060rai,chi,WillNi01,tackles_solo,3,,,,,
player,201910060rai,chi,WillNi01,tackles_assists,0,,,,,
player,201910060rai,chi,WillNi01,tackles_loss,0,,,,,
player,201910060rai,chi,WillNi01,qb_hits,0,,,,,
player,201910060rai,chi,WillNi01,fumbles_rec,0,,,,,
player,201910060rai,chi,WillNi01,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,WillNi01,fumbles_rec_td,0,,,,,
player,201910060rai,chi,WillNi01,fumbles_forced,0,,,,,
player,201910060rai,chi,HickAk00,def_int,0,,,,,
player,201910060rai,chi,HickAk00,def_int_yds,0,,,,,
player,201910060rai,chi,HickAk00,def_int_td,0,,,,,
player,201910060rai,chi,HickAk00,def_int_long,0,,,,,
player,201910060rai,chi,HickAk00,pass_defended,0,,,,,
player,201910060rai,chi,HickAk00,sacks,0.0,,,,,
player,201910060rai,chi,HickAk00,tackles_combined,2,,,,,
player,201910060rai,chi,HickAk00,tackles_solo,2,,,,,
player,201910060rai,chi,HickAk00,tackles_assists,0,,,,,
player,201910060rai,chi,HickAk00,tackles_loss,0,,,,,
player,201910060rai,chi,HickAk00,qb_hits,0,,,,,
player,201910060rai,chi,HickAk00,fumbles_rec,0,,,,,
player,201910060rai,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,HickAk00,fumbles_forced,0,,,,,
player,201910060rai,chi,IrviIs00,def_int,0,,,,,
player,201910060rai,chi,IrviIs00,def_int_yds,0,,,,,
player,201910060rai,chi,IrviIs00,def_int_td,0,,,,,
player,201910060rai,chi,IrviIs00,def_int_long,0,,,,,
player,201910060rai,chi,IrviIs00,pass_defended,0,,,,,
player,201910060rai,chi,IrviIs00,sacks,0.0,,,,,
player,201910060rai,chi,IrviIs00,tackles_combined,2,,,,,
player,201910060rai,chi,IrviIs00,tackles_solo,2,,,,,
player,201910060rai,chi,IrviIs00,tackles_assists,0,,,,,
player,201910060rai,chi,IrviIs00,tackles_loss,0,,,,,
player,201910060rai,chi,IrviIs00,qb_hits,0,,,,,
player,201910060rai,chi,IrviIs00,fumbles_rec,0,,,,,
player,201910060rai,chi,IrviIs00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,IrviIs00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,IrviIs00,fumbles_forced,0,,,,,
player,201910060rai,chi,McMaSh99,def_int,0,,,,,
player,201910060rai,chi,McMaSh99,def_int_yds,0,,,,,
player,201910060rai,chi,McMaSh99,def_int_td,0,,,,,
player,201910060rai,chi,McMaSh99,def_int_long,0,,,,,
player,201910060rai,chi,McMaSh99,pass_defended,0,,,,,
player,201910060rai,chi,McMaSh99,sacks,0.0,,,,,
player,201910060rai,chi,McMaSh99,tackles_combined,2,,,,,
player,201910060rai,chi,McMaSh99,tackles_solo,2,,,,,
player,201910060rai,chi,McMaSh99,tackles_assists,0,,,,,
player,201910060rai,chi,McMaSh99,tackles_loss,0,,,,,
player,201910060rai,chi,McMaSh99,qb_hits,0,,,,,
player,201910060rai,chi,McMaSh99,fumbles_rec,0,,,,,
player,201910060rai,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201910060rai,chi,McMaSh99,fumbles_forced,1,,,,,
player,201910060rai,chi,BushDe00,def_int,0,,,,,
player,201910060rai,chi,BushDe00,def_int_yds,0,,,,,
player,201910060rai,chi,BushDe00,def_int_td,0,,,,,
player,201910060rai,chi,BushDe00,def_int_long,0,,,,,
player,201910060rai,chi,BushDe00,pass_defended,0,,,,,
player,201910060rai,chi,BushDe00,sacks,0.0,,,,,
player,201910060rai,chi,BushDe00,tackles_combined,1,,,,,
player,201910060rai,chi,BushDe00,tackles_solo,1,,,,,
player,201910060rai,chi,BushDe00,tackles_assists,0,,,,,
player,201910060rai,chi,BushDe00,tackles_loss,0,,,,,
player,201910060rai,chi,BushDe00,qb_hits,0,,,,,
player,201910060rai,chi,BushDe00,fumbles_rec,0,,,,,
player,201910060rai,chi,BushDe00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,BushDe00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,BushDe00,fumbles_forced,0,,,,,
player,201910060rai,chi,FloyLe00,def_int,0,,,,,
player,201910060rai,chi,FloyLe00,def_int_yds,0,,,,,
player,201910060rai,chi,FloyLe00,def_int_td,0,,,,,
player,201910060rai,chi,FloyLe00,def_int_long,0,,,,,
player,201910060rai,chi,FloyLe00,pass_defended,0,,,,,
player,201910060rai,chi,FloyLe00,sacks,0.0,,,,,
player,201910060rai,chi,FloyLe00,tackles_combined,1,,,,,
player,201910060rai,chi,FloyLe00,tackles_solo,1,,,,,
player,201910060rai,chi,FloyLe00,tackles_assists,0,,,,,
player,201910060rai,chi,FloyLe00,tackles_loss,0,,,,,
player,201910060rai,chi,FloyLe00,qb_hits,0,,,,,
player,201910060rai,chi,FloyLe00,fumbles_rec,0,,,,,
player,201910060rai,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,FloyLe00,fumbles_forced,0,,,,,
player,201910060rai,chi,SkriBu00,def_int,0,,,,,
player,201910060rai,chi,SkriBu00,def_int_yds,0,,,,,
player,201910060rai,chi,SkriBu00,def_int_td,0,,,,,
player,201910060rai,chi,SkriBu00,def_int_long,0,,,,,
player,201910060rai,chi,SkriBu00,pass_defended,1,,,,,
player,201910060rai,chi,SkriBu00,sacks,0.0,,,,,
player,201910060rai,chi,SkriBu00,tackles_combined,0,,,,,
player,201910060rai,chi,SkriBu00,tackles_solo,0,,,,,
player,201910060rai,chi,SkriBu00,tackles_assists,0,,,,,
player,201910060rai,chi,SkriBu00,tackles_loss,0,,,,,
player,201910060rai,chi,SkriBu00,qb_hits,0,,,,,
player,201910060rai,chi,SkriBu00,fumbles_rec,0,,,,,
player,201910060rai,chi,SkriBu00,fumbles_rec_yds,0,,,,,
player,201910060rai,chi,SkriBu00,fumbles_rec_td,0,,,,,
player,201910060rai,chi,SkriBu00,fumbles_forced,0,,,,,
player,201910060rai,rai,MorrNi00,def_int,1,,,,,
player,201910060rai,rai,MorrNi00,def_int_yds,11,,,,,
player,201910060rai,rai,MorrNi00,def_int_td,0,,,,,
player,201910060rai,rai,MorrNi00,def_int_long,11,,,,,
player,201910060rai,rai,MorrNi00,pass_defended,1,,,,,
player,201910060rai,rai,MorrNi00,sacks,0.0,,,,,
player,201910060rai,rai,MorrNi00,tackles_combined,4,,,,,
player,201910060rai,rai,MorrNi00,tackles_solo,4,,,,,
player,201910060rai,rai,MorrNi00,tackles_assists,0,,,,,
player,201910060rai,rai,MorrNi00,tackles_loss,0,,,,,
player,201910060rai,rai,MorrNi00,qb_hits,0,,,,,
player,201910060rai,rai,MorrNi00,fumbles_rec,0,,,,,
player,201910060rai,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,MorrNi00,fumbles_forced,0,,,,,
player,201910060rai,rai,ConlGa00,def_int,1,,,,,
player,201910060rai,rai,ConlGa00,def_int_yds,3,,,,,
player,201910060rai,rai,ConlGa00,def_int_td,0,,,,,
player,201910060rai,rai,ConlGa00,def_int_long,3,,,,,
player,201910060rai,rai,ConlGa00,pass_defended,1,,,,,
player,201910060rai,rai,ConlGa00,sacks,0.0,,,,,
player,201910060rai,rai,ConlGa00,tackles_combined,2,,,,,
player,201910060rai,rai,ConlGa00,tackles_solo,2,,,,,
player,201910060rai,rai,ConlGa00,tackles_assists,0,,,,,
player,201910060rai,rai,ConlGa00,tackles_loss,0,,,,,
player,201910060rai,rai,ConlGa00,qb_hits,0,,,,,
player,201910060rai,rai,ConlGa00,fumbles_rec,0,,,,,
player,201910060rai,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,ConlGa00,fumbles_forced,0,,,,,
player,201910060rai,rai,HursMa00,def_int,0,,,,,
player,201910060rai,rai,HursMa00,def_int_yds,0,,,,,
player,201910060rai,rai,HursMa00,def_int_td,0,,,,,
player,201910060rai,rai,HursMa00,def_int_long,0,,,,,
player,201910060rai,rai,HursMa00,pass_defended,0,,,,,
player,201910060rai,rai,HursMa00,sacks,2.0,,,,,
player,201910060rai,rai,HursMa00,tackles_combined,2,,,,,
player,201910060rai,rai,HursMa00,tackles_solo,2,,,,,
player,201910060rai,rai,HursMa00,tackles_assists,0,,,,,
player,201910060rai,rai,HursMa00,tackles_loss,2,,,,,
player,201910060rai,rai,HursMa00,qb_hits,2,,,,,
player,201910060rai,rai,HursMa00,fumbles_rec,0,,,,,
player,201910060rai,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,HursMa00,fumbles_forced,0,,,,,
player,201910060rai,rai,CrosMa00,def_int,0,,,,,
player,201910060rai,rai,CrosMa00,def_int_yds,0,,,,,
player,201910060rai,rai,CrosMa00,def_int_td,0,,,,,
player,201910060rai,rai,CrosMa00,def_int_long,0,,,,,
player,201910060rai,rai,CrosMa00,pass_defended,0,,,,,
player,201910060rai,rai,CrosMa00,sacks,1.0,,,,,
player,201910060rai,rai,CrosMa00,tackles_combined,1,,,,,
player,201910060rai,rai,CrosMa00,tackles_solo,1,,,,,
player,201910060rai,rai,CrosMa00,tackles_assists,0,,,,,
player,201910060rai,rai,CrosMa00,tackles_loss,1,,,,,
player,201910060rai,rai,CrosMa00,qb_hits,1,,,,,
player,201910060rai,rai,CrosMa00,fumbles_rec,0,,,,,
player,201910060rai,rai,CrosMa00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,CrosMa00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,CrosMa00,fumbles_forced,0,,,,,
player,201910060rai,rai,MayoBe00,def_int,0,,,,,
player,201910060rai,rai,MayoBe00,def_int_yds,0,,,,,
player,201910060rai,rai,MayoBe00,def_int_td,0,,,,,
player,201910060rai,rai,MayoBe00,def_int_long,0,,,,,
player,201910060rai,rai,MayoBe00,pass_defended,0,,,,,
player,201910060rai,rai,MayoBe00,sacks,1.0,,,,,
player,201910060rai,rai,MayoBe00,tackles_combined,1,,,,,
player,201910060rai,rai,MayoBe00,tackles_solo,1,,,,,
player,201910060rai,rai,MayoBe00,tackles_assists,0,,,,,
player,201910060rai,rai,MayoBe00,tackles_loss,1,,,,,
player,201910060rai,rai,MayoBe00,qb_hits,1,,,,,
player,201910060rai,rai,MayoBe00,fumbles_rec,0,,,,,
player,201910060rai,rai,MayoBe00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,MayoBe00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,MayoBe00,fumbles_forced,0,,,,,
player,201910060rai,rai,HarrEr00,def_int,0,,,,,
player,201910060rai,rai,HarrEr00,def_int_yds,0,,,,,
player,201910060rai,rai,HarrEr00,def_int_td,0,,,,,
player,201910060rai,rai,HarrEr00,def_int_long,0,,,,,
player,201910060rai,rai,HarrEr00,pass_defended,1,,,,,
player,201910060rai,rai,HarrEr00,sacks,0.0,,,,,
player,201910060rai,rai,HarrEr00,tackles_combined,6,,,,,
player,201910060rai,rai,HarrEr00,tackles_solo,6,,,,,
player,201910060rai,rai,HarrEr00,tackles_assists,0,,,,,
player,201910060rai,rai,HarrEr00,tackles_loss,0,,,,,
player,201910060rai,rai,HarrEr00,qb_hits,0,,,,,
player,201910060rai,rai,HarrEr00,fumbles_rec,0,,,,,
player,201910060rai,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,HarrEr00,fumbles_forced,0,,,,,
player,201910060rai,rai,WhitTa00,def_int,0,,,,,
player,201910060rai,rai,WhitTa00,def_int_yds,0,,,,,
player,201910060rai,rai,WhitTa00,def_int_td,0,,,,,
player,201910060rai,rai,WhitTa00,def_int_long,0,,,,,
player,201910060rai,rai,WhitTa00,pass_defended,0,,,,,
player,201910060rai,rai,WhitTa00,sacks,0.0,,,,,
player,201910060rai,rai,WhitTa00,tackles_combined,6,,,,,
player,201910060rai,rai,WhitTa00,tackles_solo,5,,,,,
player,201910060rai,rai,WhitTa00,tackles_assists,1,,,,,
player,201910060rai,rai,WhitTa00,tackles_loss,0,,,,,
player,201910060rai,rai,WhitTa00,qb_hits,1,,,,,
player,201910060rai,rai,WhitTa00,fumbles_rec,0,,,,,
player,201910060rai,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,WhitTa00,fumbles_forced,0,,,,,
player,201910060rai,rai,WorlDa00,def_int,0,,,,,
player,201910060rai,rai,WorlDa00,def_int_yds,0,,,,,
player,201910060rai,rai,WorlDa00,def_int_td,0,,,,,
player,201910060rai,rai,WorlDa00,def_int_long,0,,,,,
player,201910060rai,rai,WorlDa00,pass_defended,0,,,,,
player,201910060rai,rai,WorlDa00,sacks,0.0,,,,,
player,201910060rai,rai,WorlDa00,tackles_combined,5,,,,,
player,201910060rai,rai,WorlDa00,tackles_solo,5,,,,,
player,201910060rai,rai,WorlDa00,tackles_assists,0,,,,,
player,201910060rai,rai,WorlDa00,tackles_loss,0,,,,,
player,201910060rai,rai,WorlDa00,qb_hits,0,,,,,
player,201910060rai,rai,WorlDa00,fumbles_rec,0,,,,,
player,201910060rai,rai,WorlDa00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,WorlDa00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,WorlDa00,fumbles_forced,0,,,,,
player,201910060rai,rai,JoseKa00,def_int,0,,,,,
player,201910060rai,rai,JoseKa00,def_int_yds,0,,,,,
player,201910060rai,rai,JoseKa00,def_int_td,0,,,,,
player,201910060rai,rai,JoseKa00,def_int_long,0,,,,,
player,201910060rai,rai,JoseKa00,pass_defended,0,,,,,
player,201910060rai,rai,JoseKa00,sacks,0.0,,,,,
player,201910060rai,rai,JoseKa00,tackles_combined,4,,,,,
player,201910060rai,rai,JoseKa00,tackles_solo,4,,,,,
player,201910060rai,rai,JoseKa00,tackles_assists,0,,,,,
player,201910060rai,rai,JoseKa00,tackles_loss,0,,,,,
player,201910060rai,rai,JoseKa00,qb_hits,1,,,,,
player,201910060rai,rai,JoseKa00,fumbles_rec,0,,,,,
player,201910060rai,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,JoseKa00,fumbles_forced,0,,,,,
player,201910060rai,rai,JoynLa00,def_int,0,,,,,
player,201910060rai,rai,JoynLa00,def_int_yds,0,,,,,
player,201910060rai,rai,JoynLa00,def_int_td,0,,,,,
player,201910060rai,rai,JoynLa00,def_int_long,0,,,,,
player,201910060rai,rai,JoynLa00,pass_defended,0,,,,,
player,201910060rai,rai,JoynLa00,sacks,0.0,,,,,
player,201910060rai,rai,JoynLa00,tackles_combined,3,,,,,
player,201910060rai,rai,JoynLa00,tackles_solo,3,,,,,
player,201910060rai,rai,JoynLa00,tackles_assists,0,,,,,
player,201910060rai,rai,JoynLa00,tackles_loss,0,,,,,
player,201910060rai,rai,JoynLa00,qb_hits,0,,,,,
player,201910060rai,rai,JoynLa00,fumbles_rec,0,,,,,
player,201910060rai,rai,JoynLa00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,JoynLa00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,JoynLa00,fumbles_forced,0,,,,,
player,201910060rai,rai,HallP.00,def_int,0,,,,,
player,201910060rai,rai,HallP.00,def_int_yds,0,,,,,
player,201910060rai,rai,HallP.00,def_int_td,0,,,,,
player,201910060rai,rai,HallP.00,def_int_long,0,,,,,
player,201910060rai,rai,HallP.00,pass_defended,0,,,,,
player,201910060rai,rai,HallP.00,sacks,0.0,,,,,
player,201910060rai,rai,HallP.00,tackles_combined,2,,,,,
player,201910060rai,rai,HallP.00,tackles_solo,2,,,,,
player,201910060rai,rai,HallP.00,tackles_assists,0,,,,,
player,201910060rai,rai,HallP.00,tackles_loss,0,,,,,
player,201910060rai,rai,HallP.00,qb_hits,0,,,,,
player,201910060rai,rai,HallP.00,fumbles_rec,0,,,,,
player,201910060rai,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,HallP.00,fumbles_forced,0,,,,,
player,201910060rai,rai,HankJo00,def_int,0,,,,,
player,201910060rai,rai,HankJo00,def_int_yds,0,,,,,
player,201910060rai,rai,HankJo00,def_int_td,0,,,,,
player,201910060rai,rai,HankJo00,def_int_long,0,,,,,
player,201910060rai,rai,HankJo00,pass_defended,0,,,,,
player,201910060rai,rai,HankJo00,sacks,0.0,,,,,
player,201910060rai,rai,HankJo00,tackles_combined,2,,,,,
player,201910060rai,rai,HankJo00,tackles_solo,2,,,,,
player,201910060rai,rai,HankJo00,tackles_assists,0,,,,,
player,201910060rai,rai,HankJo00,tackles_loss,1,,,,,
player,201910060rai,rai,HankJo00,qb_hits,0,,,,,
player,201910060rai,rai,HankJo00,fumbles_rec,0,,,,,
player,201910060rai,rai,HankJo00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,HankJo00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,HankJo00,fumbles_forced,0,,,,,
player,201910060rai,rai,MaurJo00,def_int,0,,,,,
player,201910060rai,rai,MaurJo00,def_int_yds,0,,,,,
player,201910060rai,rai,MaurJo00,def_int_td,0,,,,,
player,201910060rai,rai,MaurJo00,def_int_long,0,,,,,
player,201910060rai,rai,MaurJo00,pass_defended,0,,,,,
player,201910060rai,rai,MaurJo00,sacks,0.0,,,,,
player,201910060rai,rai,MaurJo00,tackles_combined,2,,,,,
player,201910060rai,rai,MaurJo00,tackles_solo,1,,,,,
player,201910060rai,rai,MaurJo00,tackles_assists,1,,,,,
player,201910060rai,rai,MaurJo00,tackles_loss,0,,,,,
player,201910060rai,rai,MaurJo00,qb_hits,0,,,,,
player,201910060rai,rai,MaurJo00,fumbles_rec,0,,,,,
player,201910060rai,rai,MaurJo00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,MaurJo00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,MaurJo00,fumbles_forced,0,,,,,
player,201910060rai,rai,LiugCo00,def_int,0,,,,,
player,201910060rai,rai,LiugCo00,def_int_yds,0,,,,,
player,201910060rai,rai,LiugCo00,def_int_td,0,,,,,
player,201910060rai,rai,LiugCo00,def_int_long,0,,,,,
player,201910060rai,rai,LiugCo00,pass_defended,0,,,,,
player,201910060rai,rai,LiugCo00,sacks,0.0,,,,,
player,201910060rai,rai,LiugCo00,tackles_combined,1,,,,,
player,201910060rai,rai,LiugCo00,tackles_solo,1,,,,,
player,201910060rai,rai,LiugCo00,tackles_assists,0,,,,,
player,201910060rai,rai,LiugCo00,tackles_loss,1,,,,,
player,201910060rai,rai,LiugCo00,qb_hits,0,,,,,
player,201910060rai,rai,LiugCo00,fumbles_rec,0,,,,,
player,201910060rai,rai,LiugCo00,fumbles_rec_yds,0,,,,,
player,201910060rai,rai,LiugCo00,fumbles_rec_td,0,,,,,
player,201910060rai,rai,LiugCo00,fumbles_forced,0,,,,,
player,201910060rai,chi,CoheTa00,kick_ret,0,,,,,
player,201910060rai,chi,CoheTa00,kick_ret_yds,0,,,,,
player,201910060rai,chi,CoheTa00,kick_ret_yds_per_ret,,,,,,
