game,2019,14,20191209,201912090phi,nyg,"New York Giants",17,phi,"Philadelphia Eagles",23
player,201912090phi,phi,ScotBo02,pass_int,0,,,,,
player,201912090phi,phi,ScotBo02,pass_sacked,0,,,,,
player,201912090phi,phi,ScotBo02,pass_sacked_yds,0,,,,,
player,201912090phi,phi,ScotBo02,pass_long,0,,,,,
player,201912090phi,phi,ScotBo02,pass_rating,,,,,,
player,201912090phi,phi,ScotBo02,rush_att,10,,,,,
player,201912090phi,phi,ScotBo02,rush_yds,59,,,,,
player,201912090phi,phi,ScotBo02,rush_td,1,,,,,
player,201912090phi,phi,ScotBo02,rush_long,25,,,,,
player,201912090phi,phi,ScotBo02,targets,6,,,,,
player,201912090phi,phi,ScotBo02,rec,6,,,,,
player,201912090phi,phi,ScotBo02,rec_yds,69,,,,,
player,201912090phi,phi,ScotBo02,rec_td,0,,,,,
player,201912090phi,phi,ScotBo02,rec_long,17,,,,,
player,201912090phi,phi,ScotBo02,fumbles,0,,,,,
player,201912090phi,phi,ScotBo02,fumbles_lost,0,,,,,
player,201912090phi,phi,SandMi01,pass_cmp,0,,,,,
player,201912090phi,phi,SandMi01,pass_att,0,,,,,
player,201912090phi,phi,SandMi01,pass_yds,0,,,,,
player,201912090phi,phi,SandMi01,pass_td,0,,,,,
player,201912090phi,phi,SandMi01,pass_int,0,,,,,
player,201912090phi,phi,SandMi01,pass_sacked,0,,,,,
player,201912090phi,phi,SandMi01,pass_sacked_yds,0,,,,,
player,201912090phi,phi,SandMi01,pass_long,0,,,,,
player,201912090phi,phi,SandMi01,pass_rating,,,,,,
player,201912090phi,phi,SandMi01,rush_att,15,,,,,
player,201912090phi,phi,SandMi01,rush_yds,45,,,,,
player,201912090phi,phi,SandMi01,rush_td,0,,,,,
player,201912090phi,phi,SandMi01,rush_long,10,,,,,
player,201912090phi,phi,SandMi01,targets,5,,,,,
player,201912090phi,phi,SandMi01,rec,4,,,,,
player,201912090phi,phi,SandMi01,rec_yds,24,,,,,
player,201912090phi,phi,SandMi01,rec_td,0,,,,,
player,201912090phi,phi,SandMi01,rec_long,11,,,,,
player,201912090phi,phi,SandMi01,fumbles,0,,,,,
player,201912090phi,phi,SandMi01,fumbles_lost,0,,,,,
player,201912090phi,phi,AjayJa00,pass_cmp,0,,,,,
player,201912090phi,phi,AjayJa00,pass_att,0,,,,,
player,201912090phi,phi,AjayJa00,pass_yds,0,,,,,
player,201912090phi,phi,AjayJa00,pass_td,0,,,,,
player,201912090phi,phi,AjayJa00,pass_int,0,,,,,
player,201912090phi,phi,AjayJa00,pass_sacked,0,,,,,
player,201912090phi,phi,AjayJa00,pass_sacked_yds,0,,,,,
player,201912090phi,phi,AjayJa00,pass_long,0,,,,,
player,201912090phi,phi,AjayJa00,pass_rating,,,,,,
player,201912090phi,phi,AjayJa00,rush_att,2,,,,,
player,201912090phi,phi,AjayJa00,rush_yds,5,,,,,
player,201912090phi,phi,AjayJa00,rush_td,0,,,,,
player,201912090phi,phi,AjayJa00,rush_long,3,,,,,
player,201912090phi,phi,AjayJa00,targets,1,,,,,
player,201912090phi,phi,AjayJa00,rec,0,,,,,
player,201912090phi,phi,AjayJa00,rec_yds,0,,,,,
player,201912090phi,phi,AjayJa00,rec_td,0,,,,,
player,201912090phi,phi,AjayJa00,rec_long,0,,,,,
player,201912090phi,phi,AjayJa00,fumbles,0,,,,,
player,201912090phi,phi,AjayJa00,fumbles_lost,0,,,,,
player,201912090phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201912090phi,phi,ErtzZa00,pass_att,0,,,,,
player,201912090phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201912090phi,phi,ErtzZa00,pass_td,0,,,,,
player,201912090phi,phi,ErtzZa00,pass_int,0,,,,,
player,201912090phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201912090phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201912090phi,phi,ErtzZa00,pass_long,0,,,,,
player,201912090phi,phi,ErtzZa00,pass_rating,,,,,,
player,201912090phi,phi,ErtzZa00,rush_att,0,,,,,
player,201912090phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201912090phi,phi,ErtzZa00,rush_td,0,,,,,
player,201912090phi,phi,ErtzZa00,rush_long,0,,,,,
player,201912090phi,phi,ErtzZa00,targets,13,,,,,
player,201912090phi,phi,ErtzZa00,rec,9,,,,,
player,201912090phi,phi,ErtzZa00,rec_yds,91,,,,,
player,201912090phi,phi,ErtzZa00,rec_td,2,,,,,
player,201912090phi,phi,ErtzZa00,rec_long,30,,,,,
player,201912090phi,phi,ErtzZa00,fumbles,0,,,,,
player,201912090phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201912090phi,phi,GoedDa00,pass_cmp,0,,,,,
player,201912090phi,phi,GoedDa00,pass_att,0,,,,,
player,201912090phi,phi,GoedDa00,pass_yds,0,,,,,
player,201912090phi,phi,GoedDa00,pass_td,0,,,,,
player,201912090phi,phi,GoedDa00,pass_int,0,,,,,
player,201912090phi,phi,GoedDa00,pass_sacked,0,,,,,
player,201912090phi,phi,GoedDa00,pass_sacked_yds,0,,,,,
player,201912090phi,phi,GoedDa00,pass_long,0,,,,,
player,201912090phi,phi,GoedDa00,pass_rating,,,,,,
player,201912090phi,phi,GoedDa00,rush_att,0,,,,,
player,201912090phi,phi,GoedDa00,rush_yds,0,,,,,
player,201912090phi,phi,GoedDa00,rush_td,0,,,,,
player,201912090phi,phi,GoedDa00,rush_long,0,,,,,
player,201912090phi,phi,GoedDa00,targets,6,,,,,
player,201912090phi,phi,GoedDa00,rec,3,,,,,
player,201912090phi,phi,GoedDa00,rec_yds,41,,,,,
player,201912090phi,phi,GoedDa00,rec_td,0,,,,,
player,201912090phi,phi,GoedDa00,rec_long,28,,,,,
player,201912090phi,phi,GoedDa00,fumbles,0,,,,,
player,201912090phi,phi,GoedDa00,fumbles_lost,0,,,,,
player,201912090phi,phi,PerkJo02,pass_cmp,0,,,,,
player,201912090phi,phi,PerkJo02,pass_att,0,,,,,
player,201912090phi,phi,PerkJo02,pass_yds,0,,,,,
player,201912090phi,phi,PerkJo02,pass_td,0,,,,,
player,201912090phi,phi,PerkJo02,pass_int,0,,,,,
player,201912090phi,phi,PerkJo02,pass_sacked,0,,,,,
player,201912090phi,phi,PerkJo02,pass_sacked_yds,0,,,,,
player,201912090phi,phi,PerkJo02,pass_long,0,,,,,
player,201912090phi,phi,PerkJo02,pass_rating,,,,,,
player,201912090phi,phi,PerkJo02,rush_att,0,,,,,
player,201912090phi,phi,PerkJo02,rush_yds,0,,,,,
player,201912090phi,phi,PerkJo02,rush_td,0,,,,,
player,201912090phi,phi,PerkJo02,rush_long,0,,,,,
player,201912090phi,phi,PerkJo02,targets,5,,,,,
player,201912090phi,phi,PerkJo02,rec,5,,,,,
player,201912090phi,phi,PerkJo02,rec_yds,37,,,,,
player,201912090phi,phi,PerkJo02,rec_td,0,,,,,
player,201912090phi,phi,PerkJo02,rec_long,13,,,,,
player,201912090phi,phi,PerkJo02,fumbles,0,,,,,
player,201912090phi,phi,PerkJo02,fumbles_lost,0,,,,,
player,201912090phi,phi,WardGr02,pass_cmp,0,,,,,
player,201912090phi,phi,WardGr02,pass_att,0,,,,,
player,201912090phi,phi,WardGr02,pass_yds,0,,,,,
player,201912090phi,phi,WardGr02,pass_td,0,,,,,
player,201912090phi,phi,WardGr02,pass_int,0,,,,,
player,201912090phi,phi,WardGr02,pass_sacked,0,,,,,
player,201912090phi,phi,WardGr02,pass_sacked_yds,0,,,,,
player,201912090phi,phi,WardGr02,pass_long,0,,,,,
player,201912090phi,phi,WardGr02,pass_rating,,,,,,
player,201912090phi,phi,WardGr02,rush_att,0,,,,,
player,201912090phi,phi,WardGr02,rush_yds,0,,,,,
player,201912090phi,phi,WardGr02,rush_td,0,,,,,
player,201912090phi,phi,WardGr02,rush_long,0,,,,,
player,201912090phi,phi,WardGr02,targets,9,,,,,
player,201912090phi,phi,WardGr02,rec,4,,,,,
player,201912090phi,phi,WardGr02,rec_yds,34,,,,,
player,201912090phi,phi,WardGr02,rec_td,0,,,,,
player,201912090phi,phi,WardGr02,rec_long,13,,,,,
player,201912090phi,phi,WardGr02,fumbles,0,,,,,
player,201912090phi,phi,WardGr02,fumbles_lost,0,,,,,
player,201912090phi,phi,ArceJJ00,pass_cmp,0,,,,,
player,201912090phi,phi,ArceJJ00,pass_att,0,,,,,
player,201912090phi,phi,ArceJJ00,pass_yds,0,,,,,
player,201912090phi,phi,ArceJJ00,pass_td,0,,,,,
player,201912090phi,phi,ArceJJ00,pass_int,0,,,,,
player,201912090phi,phi,ArceJJ00,pass_sacked,0,,,,,
player,201912090phi,phi,ArceJJ00,pass_sacked_yds,0,,,,,
player,201912090phi,phi,ArceJJ00,pass_long,0,,,,,
player,201912090phi,phi,ArceJJ00,pass_rating,,,,,,
player,201912090phi,phi,ArceJJ00,rush_att,0,,,,,
player,201912090phi,phi,ArceJJ00,rush_yds,0,,,,,
player,201912090phi,phi,ArceJJ00,rush_td,0,,,,,
player,201912090phi,phi,ArceJJ00,rush_long,0,,,,,
player,201912090phi,phi,ArceJJ00,targets,3,,,,,
player,201912090phi,phi,ArceJJ00,rec,2,,,,,
player,201912090phi,phi,ArceJJ00,rec_yds,29,,,,,
player,201912090phi,phi,ArceJJ00,rec_td,0,,,,,
player,201912090phi,phi,ArceJJ00,rec_long,22,,,,,
player,201912090phi,phi,ArceJJ00,fumbles,0,,,,,
player,201912090phi,phi,ArceJJ00,fumbles_lost,0,,,,,
player,201912090phi,phi,JeffAl00,pass_cmp,0,,,,,
player,201912090phi,phi,JeffAl00,pass_att,0,,,,,
player,201912090phi,phi,JeffAl00,pass_yds,0,,,,,
player,201912090phi,phi,JeffAl00,pass_td,0,,,,,
player,201912090phi,phi,JeffAl00,pass_int,0,,,,,
player,201912090phi,phi,JeffAl00,pass_sacked,0,,,,,
player,201912090phi,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201912090phi,phi,JeffAl00,pass_long,0,,,,,
player,201912090phi,phi,JeffAl00,pass_rating,,,,,,
player,201912090phi,phi,JeffAl00,rush_att,0,,,,,
player,201912090phi,phi,JeffAl00,rush_yds,0,,,,,
player,201912090phi,phi,JeffAl00,rush_td,0,,,,,
player,201912090phi,phi,JeffAl00,rush_long,0,,,,,
player,201912090phi,phi,JeffAl00,targets,2,,,,,
player,201912090phi,phi,JeffAl00,rec,0,,,,,
player,201912090phi,phi,JeffAl00,rec_yds,0,,,,,
player,201912090phi,phi,JeffAl00,rec_td,0,,,,,
player,201912090phi,phi,JeffAl00,rec_long,0,,,,,
player,201912090phi,phi,JeffAl00,fumbles,0,,,,,
player,201912090phi,phi,JeffAl00,fumbles_lost,0,,,,,
player,201912090phi,nyg,XimiOs00,def_int,0,,,,,
player,201912090phi,nyg,XimiOs00,def_int_yds,0,,,,,
player,201912090phi,nyg,XimiOs00,def_int_td,0,,,,,
player,201912090phi,nyg,XimiOs00,def_int_long,0,,,,,
player,201912090phi,nyg,XimiOs00,pass_defended,0,,,,,
player,201912090phi,nyg,XimiOs00,sacks,2.0,,,,,
player,201912090phi,nyg,XimiOs00,tackles_combined,2,,,,,
player,201912090phi,nyg,XimiOs00,tackles_solo,2,,,,,
player,201912090phi,nyg,XimiOs00,tackles_assists,0,,,,,
player,201912090phi,nyg,XimiOs00,tackles_loss,2,,,,,
player,201912090phi,nyg,XimiOs00,qb_hits,2,,,,,
player,201912090phi,nyg,XimiOs00,fumbles_rec,0,,,,,
player,201912090phi,nyg,XimiOs00,fumbles_rec_yds,0,,,,,
player,201912090phi,nyg,XimiOs00,fumbles_rec_td,0,,,,,
player,201912090phi,nyg,XimiOs00,fumbles_forced,0,,,,,
player,201912090phi,nyg,GoldMa00,def_int,0,,,,,
player,201912090phi,nyg,GoldMa00,def_int_yds,0,,,,,
player,201912090phi,nyg,GoldMa00,def_int_td,0,,,,,
player,201912090phi,nyg,GoldMa00,def_int_long,0,,,,,
player,201912090phi,nyg,GoldMa00,pass_defended,0,,,,,
player,201912090phi,nyg,GoldMa00,sacks,1.0,,,,,
player,201912090phi,nyg,GoldMa00,tackles_combined,2,,,,,
player,201912090phi,nyg,GoldMa00,tackles_solo,2,,,,,
player,201912090phi,nyg,GoldMa00,tackles_assists,0,,,,,
player,201912090phi,nyg,GoldMa00,tackles_loss,1,,,,,
player,201912090phi,nyg,GoldMa00,qb_hits,4,,,,,
player,201912090phi,nyg,GoldMa00,fumbles_rec,0,,,,,
player,201912090phi,nyg,GoldMa00,fumbles_rec_yds,0,,,,,
player,201912090phi,nyg,GoldMa00,fumbles_rec_td,0,,,,,
player,201912090phi,nyg,GoldMa00,fumbles_forced,0,,,,,
player,201912090phi,nyg,BethAn20,def_int,0,,,,,
player,201912090phi,nyg,BethAn20,def_int_yds,0,,,,,
player,201912090phi,nyg,BethAn20,def_int_td,0,,,,,
player,201912090phi,nyg,BethAn20,def_int_long,0,,,,,
player,201912090phi,nyg,BethAn20,pass_defended,1,,,,,
player,201912090phi,nyg,BethAn20,sacks,0.0,,,,,
player,201912090phi,nyg,BethAn20,tackles_combined,13,,,,,
player,201912090phi,nyg,BethAn20,tackles_solo,10,,,,,
player,201912090phi,nyg,BethAn20,tackles_assists,3,,,,,
player,201912090phi,nyg,BethAn20,tackles_loss,1,,,,,
player,201912090phi,nyg,BethAn20,qb_hits,0,,,,,
player,201912090phi,nyg,BethAn20,fumbles_rec,0,,,,,
player,201912090phi,nyg,BethAn20,fumbles_rec_yds,0,,,,,
player,201912090phi,nyg,BethAn20,fumbles_rec_td,0,,,,,
player,201912090phi,nyg,BethAn20,fumbles_forced,0,,,,,
player,201912090phi,nyg,OgleAl00,def_int,0,,,,,
player,201912090phi,nyg,OgleAl00,def_int_yds,0,,,,,
player,201912090phi,nyg,OgleAl00,def_int_td,0,,,,,
player,201912090phi,nyg,OgleAl00,def_int_long,0,,,,,
player,201912090phi,nyg,OgleAl00,pass_defended,0,,,,,
player,201912090phi,nyg,OgleAl00,sacks,0.0,,,,,
player,201912090phi,nyg,OgleAl00,tackles_combined,9,,,,,
player,201912090phi,nyg,OgleAl00,tackles_solo,8,,,,,
player,201912090phi,nyg,OgleAl00,tackles_assists,1,,,,,
player,201912090phi,nyg,OgleAl00,tackles_loss,0,,,,,
player,201912090phi,nyg,OgleAl00,qb_hits,1,,,,,
player,201912090phi,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201912090phi,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201912090phi,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201912090phi,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201912090phi,nyg,BealSa00,def_int,0,,,,,
player,201912090phi,nyg,BealSa00,def_int_yds,0,,,,,
player,201912090phi,nyg,BealSa00,def_int_td,0,,,,,
player,201912090phi,nyg,BealSa00,def_int_long,0,,,,,
player,201912090phi,nyg,BealSa00,pass_defended,0,,,,,
player,201912090phi,nyg,BealSa00,sacks,0.0,,,,,
player,201912090phi,nyg,BealSa00,tackles_combined,7,,,,,
player,201912090phi,nyg,BealSa00,tackles_solo,6,,,,,
player,201912090phi,nyg,BealSa00,tackles_assists,1,,,,,
player,201912090phi,nyg,BealSa00,tackles_loss,0,,,,,
player,201912090phi,nyg,BealSa00,qb_hits,0,,,,,
player,201912090phi,nyg,BealSa00,fumbles_rec,0,,,,,
player,201912090phi,nyg,BealSa00,fumbles_rec_yds,0,,,,,
player,201912090phi,nyg,BealSa00,fumbles_rec_td,0,,,,,
player,201912090phi,nyg,BealSa00,fumbles_forced,0,,,,,
player,201912090phi,nyg,JenkJa03,def_int,0,,,,,
player,201912090phi,nyg,JenkJa03,def_int_yds,0,,,,,
player,201912090phi,nyg,JenkJa03,def_int_td,0,,,,,
player,201912090phi,nyg,JenkJa03,def_int_long,0,,,,,
player,201912090phi,nyg,JenkJa03,pass_defended,0,,,,,
player,201912090phi,nyg,JenkJa03,sacks,0.0,,,,,
player,201912090phi,nyg,JenkJa03,tackles_combined,6,,,,,
player,201912090phi,nyg,JenkJa03,tackles_solo,4,,,,,
player,201912090phi,nyg,JenkJa03,tackles_assists,2,,,,,
player,201912090phi,nyg,JenkJa03,tackles_loss,0,,,,,
player,201912090phi,nyg,JenkJa03,qb_hits,0,,,,,
player,201912090phi,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201912090phi,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201912090phi,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201912090phi,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201912090phi,nyg,LoveJu00,def_int,0,,,,,
player,201912090phi,nyg,LoveJu00,def_int_yds,0,,,,,
player,201912090phi,nyg,LoveJu00,def_int_td,0,,,,,
player,201912090phi,nyg,LoveJu00,def_int_long,0,,,,,
player,201912090phi,nyg,LoveJu00,pass_defended,0,,,,,
player,201912090phi,nyg,LoveJu00,sacks,0.0,,,,,
player,201912090phi,nyg,LoveJu00,tackles_combined,6,,,,,
player,201912090phi,nyg,LoveJu00,tackles_solo,6,,,,,
player,201912090phi,nyg,LoveJu00,tackles_assists,0,,,,,
player,201912090phi,nyg,LoveJu00,tackles_loss,1,,,,,
player,201912090phi,nyg,LoveJu00,qb_hits,0,,,,,
