game,2019,12,20191124,201911240cle,mia,"Miami Dolphins",24,cle,"Cleveland Browns",41
player,201911240cle,cle,TakiSi00,fumbles_forced,0,,,,,
player,201911240cle,cle,WillGr00,def_int,0,,,,,
player,201911240cle,cle,WillGr00,def_int_yds,0,,,,,
player,201911240cle,cle,WillGr00,def_int_td,0,,,,,
player,201911240cle,cle,WillGr00,def_int_long,0,,,,,
player,201911240cle,cle,WillGr00,pass_defended,1,,,,,
player,201911240cle,cle,WillGr00,sacks,0.0,,,,,
player,201911240cle,cle,WillGr00,tackles_combined,2,,,,,
player,201911240cle,cle,WillGr00,tackles_solo,1,,,,,
player,201911240cle,cle,WillGr00,tackles_assists,1,,,,,
player,201911240cle,cle,WillGr00,tackles_loss,0,,,,,
player,201911240cle,cle,WillGr00,qb_hits,0,,,,,
player,201911240cle,cle,WillGr00,fumbles_rec,0,,,,,
player,201911240cle,cle,WillGr00,fumbles_rec_yds,0,,,,,
player,201911240cle,cle,WillGr00,fumbles_rec_td,0,,,,,
player,201911240cle,cle,WillGr00,fumbles_forced,0,,,,,
player,201911240cle,cle,HodgKh00,def_int,0,,,,,
player,201911240cle,cle,HodgKh00,def_int_yds,0,,,,,
player,201911240cle,cle,HodgKh00,def_int_td,0,,,,,
player,201911240cle,cle,HodgKh00,def_int_long,0,,,,,
player,201911240cle,cle,HodgKh00,pass_defended,0,,,,,
player,201911240cle,cle,HodgKh00,sacks,0.0,,,,,
player,201911240cle,cle,HodgKh00,tackles_combined,1,,,,,
player,201911240cle,cle,HodgKh00,tackles_solo,0,,,,,
player,201911240cle,cle,HodgKh00,tackles_assists,1,,,,,
player,201911240cle,cle,HodgKh00,tackles_loss,0,,,,,
player,201911240cle,cle,HodgKh00,qb_hits,0,,,,,
player,201911240cle,cle,HodgKh00,fumbles_rec,0,,,,,
player,201911240cle,cle,HodgKh00,fumbles_rec_yds,0,,,,,
player,201911240cle,cle,HodgKh00,fumbles_rec_td,0,,,,,
player,201911240cle,cle,HodgKh00,fumbles_forced,0,,,,,
player,201911240cle,cle,LawrDe02,def_int,0,,,,,
player,201911240cle,cle,LawrDe02,def_int_yds,0,,,,,
player,201911240cle,cle,LawrDe02,def_int_td,0,,,,,
player,201911240cle,cle,LawrDe02,def_int_long,0,,,,,
player,201911240cle,cle,LawrDe02,pass_defended,0,,,,,
player,201911240cle,cle,LawrDe02,sacks,0.0,,,,,
player,201911240cle,cle,LawrDe02,tackles_combined,1,,,,,
player,201911240cle,cle,LawrDe02,tackles_solo,1,,,,,
player,201911240cle,cle,LawrDe02,tackles_assists,0,,,,,
player,201911240cle,cle,LawrDe02,tackles_loss,0,,,,,
player,201911240cle,cle,LawrDe02,qb_hits,0,,,,,
player,201911240cle,cle,LawrDe02,fumbles_rec,0,,,,,
player,201911240cle,cle,LawrDe02,fumbles_rec_yds,0,,,,,
player,201911240cle,cle,LawrDe02,fumbles_rec_td,0,,,,,
player,201911240cle,cle,LawrDe02,fumbles_forced,0,,,,,
player,201911240cle,cle,MayfBa00,def_int,0,,,,,
player,201911240cle,cle,MayfBa00,def_int_yds,0,,,,,
player,201911240cle,cle,MayfBa00,def_int_td,0,,,,,
player,201911240cle,cle,MayfBa00,def_int_long,0,,,,,
player,201911240cle,cle,MayfBa00,pass_defended,0,,,,,
player,201911240cle,cle,MayfBa00,sacks,0.0,,,,,
player,201911240cle,cle,MayfBa00,tackles_combined,0,,,,,
player,201911240cle,cle,MayfBa00,tackles_solo,0,,,,,
player,201911240cle,cle,MayfBa00,tackles_assists,0,,,,,
player,201911240cle,cle,MayfBa00,tackles_loss,0,,,,,
player,201911240cle,cle,MayfBa00,qb_hits,0,,,,,
player,201911240cle,cle,MayfBa00,fumbles_rec,2,,,,,
player,201911240cle,cle,MayfBa00,fumbles_rec_yds,-20,,,,,
player,201911240cle,cle,MayfBa00,fumbles_rec_td,0,,,,,
player,201911240cle,cle,MayfBa00,fumbles_forced,0,,,,,
player,201911240cle,mia,SherMa20,kick_ret,3,,,,,
player,201911240cle,mia,SherMa20,kick_ret_yds,57,,,,,
player,201911240cle,mia,SherMa20,kick_ret_yds_per_ret,19.0,,,,,
player,201911240cle,mia,SherMa20,kick_ret_td,0,,,,,
player,201911240cle,mia,SherMa20,kick_ret_long,21,,,,,
player,201911240cle,mia,SherMa20,punt_ret,1,,,,,
player,201911240cle,mia,SherMa20,punt_ret_yds,0,,,,,
player,201911240cle,mia,SherMa20,punt_ret_yds_per_ret,0.0,,,,,
player,201911240cle,mia,SherMa20,punt_ret_td,0,,,,,
player,201911240cle,mia,SherMa20,punt_ret_long,0,,,,,
player,201911240cle,mia,GranJa00,kick_ret,1,,,,,
player,201911240cle,mia,GranJa00,kick_ret_yds,25,,,,,
player,201911240cle,mia,GranJa00,kick_ret_yds_per_ret,25.0,,,,,
player,201911240cle,mia,GranJa00,kick_ret_td,0,,,,,
player,201911240cle,mia,GranJa00,kick_ret_long,25,,,,,
player,201911240cle,mia,GranJa00,punt_ret,0,,,,,
player,201911240cle,mia,GranJa00,punt_ret_yds,0,,,,,
player,201911240cle,mia,GranJa00,punt_ret_yds_per_ret,,,,,,
player,201911240cle,mia,GranJa00,punt_ret_td,0,,,,,
player,201911240cle,mia,GranJa00,punt_ret_long,0,,,,,
player,201911240cle,cle,HillDo00,kick_ret,0,,,,,
player,201911240cle,cle,HillDo00,kick_ret_yds,0,,,,,
player,201911240cle,cle,HillDo00,kick_ret_yds_per_ret,,,,,,
player,201911240cle,cle,HillDo00,kick_ret_td,0,,,,,
player,201911240cle,cle,HillDo00,kick_ret_long,0,,,,,
player,201911240cle,cle,HillDo00,punt_ret,2,,,,,
player,201911240cle,cle,HillDo00,punt_ret_yds,10,,,,,
player,201911240cle,cle,HillDo00,punt_ret_yds_per_ret,5.0,,,,,
player,201911240cle,cle,HillDo00,punt_ret_td,0,,,,,
player,201911240cle,cle,HillDo00,punt_ret_long,6,,,,,
player,201911240cle,cle,JohnDE04,kick_ret,0,,,,,
player,201911240cle,cle,JohnDE04,kick_ret_yds,0,,,,,
player,201911240cle,cle,JohnDE04,kick_ret_yds_per_ret,,,,,,
player,201911240cle,cle,JohnDE04,kick_ret_td,0,,,,,
player,201911240cle,cle,JohnDE04,kick_ret_long,0,,,,,
player,201911240cle,cle,JohnDE04,punt_ret,1,,,,,
player,201911240cle,cle,JohnDE04,punt_ret_yds,0,,,,,
player,201911240cle,cle,JohnDE04,punt_ret_yds_per_ret,0.0,,,,,
player,201911240cle,cle,JohnDE04,punt_ret_td,0,,,,,
player,201911240cle,cle,JohnDE04,punt_ret_long,0,,,,,
player,201911240cle,cle,CarlSt00,kick_ret,1,,,,,
player,201911240cle,cle,CarlSt00,kick_ret_yds,3,,,,,
player,201911240cle,cle,CarlSt00,kick_ret_yds_per_ret,3.0,,,,,
player,201911240cle,cle,CarlSt00,kick_ret_td,0,,,,,
player,201911240cle,cle,CarlSt00,kick_ret_long,3,,,,,
player,201911240cle,cle,CarlSt00,punt_ret,0,,,,,
player,201911240cle,cle,CarlSt00,punt_ret_yds,0,,,,,
player,201911240cle,cle,CarlSt00,punt_ret_yds_per_ret,,,,,,
player,201911240cle,cle,CarlSt00,punt_ret_td,0,,,,,
player,201911240cle,cle,CarlSt00,punt_ret_long,0,,,,,
player,201911240cle,cle,ThomTa01,kick_ret,1,,,,,
player,201911240cle,cle,ThomTa01,kick_ret_yds,17,,,,,
player,201911240cle,cle,ThomTa01,kick_ret_yds_per_ret,17.0,,,,,
player,201911240cle,cle,ThomTa01,kick_ret_td,0,,,,,
player,201911240cle,cle,ThomTa01,kick_ret_long,17,,,,,
player,201911240cle,cle,ThomTa01,punt_ret,0,,,,,
player,201911240cle,cle,ThomTa01,punt_ret_yds,0,,,,,
player,201911240cle,cle,ThomTa01,punt_ret_yds_per_ret,,,,,,
player,201911240cle,cle,ThomTa01,punt_ret_td,0,,,,,
player,201911240cle,cle,ThomTa01,punt_ret_long,0,,,,,
player,201911240cle,mia,SandJa00,xpm,3,,,,,
player,201911240cle,mia,SandJa00,xpa,3,,,,,
player,201911240cle,mia,SandJa00,fgm,1,,,,,
player,201911240cle,mia,SandJa00,fga,1,,,,,
player,201911240cle,mia,SandJa00,punt,0,,,,,
player,201911240cle,mia,SandJa00,punt_yds,0,,,,,
player,201911240cle,mia,SandJa00,punt_yds_per_punt,,,,,,
player,201911240cle,mia,SandJa00,punt_long,0,,,,,
player,201911240cle,mia,HaacMa00,xpm,,,,,,
player,201911240cle,mia,HaacMa00,xpa,,,,,,
player,201911240cle,mia,HaacMa00,fgm,,,,,,
player,201911240cle,mia,HaacMa00,fga,,,,,,
player,201911240cle,mia,HaacMa00,punt,4,,,,,
player,201911240cle,mia,HaacMa00,punt_yds,178,,,,,
player,201911240cle,mia,HaacMa00,punt_yds_per_punt,44.5,,,,,
player,201911240cle,mia,HaacMa00,punt_long,53,,,,,
player,201911240cle,cle,SeibAu00,xpm,5,,,,,
player,201911240cle,cle,SeibAu00,xpa,5,,,,,
player,201911240cle,cle,SeibAu00,fgm,2,,,,,
player,201911240cle,cle,SeibAu00,fga,3,,,,,
player,201911240cle,cle,SeibAu00,punt,0,,,,,
player,201911240cle,cle,SeibAu00,punt_yds,0,,,,,
player,201911240cle,cle,SeibAu00,punt_yds_per_punt,,,,,,
player,201911240cle,cle,SeibAu00,punt_long,0,,,,,
player,201911240cle,cle,GillJa00,xpm,,,,,,
player,201911240cle,cle,GillJa00,xpa,,,,,,
player,201911240cle,cle,GillJa00,fgm,,,,,,
player,201911240cle,cle,GillJa00,fga,,,,,,
player,201911240cle,cle,GillJa00,punt,1,,,,,
player,201911240cle,cle,GillJa00,punt_yds,37,,,,,
player,201911240cle,cle,GillJa00,punt_yds_per_punt,37.0,,,,,
player,201911240cle,cle,GillJa00,punt_long,37,,,,,
player,201911240cle,cle,BitoJo00,pos,G,,,,,
player,201911240cle,cle,BitoJo00,offense,76,,,,,
player,201911240cle,cle,BitoJo00,off_pct,100%,,,,,
player,201911240cle,cle,BitoJo00,defense,0,,,,,
player,201911240cle,cle,BitoJo00,def_pct,0%,,,,,
player,201911240cle,cle,BitoJo00,special_teams,8,,,,,
player,201911240cle,cle,BitoJo00,st_pct,27%,,,,,
player,201911240cle,cle,TretJC00,pos,C,,,,,
player,201911240cle,cle,TretJC00,offense,76,,,,,
player,201911240cle,cle,TretJC00,off_pct,100%,,,,,
player,201911240cle,cle,TretJC00,defense,0,,,,,
player,201911240cle,cle,TretJC00,def_pct,0%,,,,,
player,201911240cle,cle,TretJC00,special_teams,8,,,,,
player,201911240cle,cle,TretJC00,st_pct,27%,,,,,
player,201911240cle,cle,HubbCh00,pos,T,,,,,
player,201911240cle,cle,HubbCh00,offense,76,,,,,
player,201911240cle,cle,HubbCh00,off_pct,100%,,,,,
player,201911240cle,cle,HubbCh00,defense,0,,,,,
player,201911240cle,cle,HubbCh00,def_pct,0%,,,,,
player,201911240cle,cle,HubbCh00,special_teams,8,,,,,
player,201911240cle,cle,HubbCh00,st_pct,27%,,,,,
player,201911240cle,cle,TellWy00,pos,T,,,,,
player,201911240cle,cle,TellWy00,offense,76,,,,,
player,201911240cle,cle,TellWy00,off_pct,100%,,,,,
player,201911240cle,cle,TellWy00,defense,0,,,,,
player,201911240cle,cle,TellWy00,def_pct,0%,,,,,
player,201911240cle,cle,TellWy00,special_teams,8,,,,,
player,201911240cle,cle,TellWy00,st_pct,27%,,,,,
player,201911240cle,cle,RobiGr01,pos,T,,,,,
player,201911240cle,cle,RobiGr01,offense,76,,,,,
player,201911240cle,cle,RobiGr01,off_pct,100%,,,,,
player,201911240cle,cle,RobiGr01,defense,0,,,,,
player,201911240cle,cle,RobiGr01,def_pct,0%,,,,,
player,201911240cle,cle,RobiGr01,special_teams,8,,,,,
player,201911240cle,cle,RobiGr01,st_pct,27%,,,,,
player,201911240cle,cle,BeckOd00,pos,WR,,,,,
player,201911240cle,cle,BeckOd00,offense,75,,,,,
player,201911240cle,cle,BeckOd00,off_pct,99%,,,,,
player,201911240cle,cle,BeckOd00,defense,0,,,,,
player,201911240cle,cle,BeckOd00,def_pct,0%,,,,,
player,201911240cle,cle,BeckOd00,special_teams,0,,,,,
player,201911240cle,cle,BeckOd00,st_pct,0%,,,,,
player,201911240cle,cle,MayfBa00,pos,QB,,,,,
player,201911240cle,cle,MayfBa00,offense,75,,,,,
player,201911240cle,cle,MayfBa00,off_pct,99%,,,,,
player,201911240cle,cle,MayfBa00,defense,0,,,,,
player,201911240cle,cle,MayfBa00,def_pct,0%,,,,,
player,201911240cle,cle,MayfBa00,special_teams,0,,,,,
player,201911240cle,cle,MayfBa00,st_pct,0%,,,,,
player,201911240cle,cle,LandJa00,pos,WR,,,,,
player,201911240cle,cle,LandJa00,offense,71,,,,,
player,201911240cle,cle,LandJa00,off_pct,93%,,,,,
player,201911240cle,cle,LandJa00,defense,0,,,,,
player,201911240cle,cle,LandJa00,def_pct,0%,,,,,
player,201911240cle,cle,LandJa00,special_teams,0,,,,,
player,201911240cle,cle,LandJa00,st_pct,0%,,,,,
player,201911240cle,cle,HarrDe03,pos,TE,,,,,
player,201911240cle,cle,HarrDe03,offense,51,,,,,
player,201911240cle,cle,HarrDe03,off_pct,67%,,,,,
player,201911240cle,cle,HarrDe03,defense,0,,,,,
player,201911240cle,cle,HarrDe03,def_pct,0%,,,,,
player,201911240cle,cle,HarrDe03,special_teams,9,,,,,
player,201911240cle,cle,HarrDe03,st_pct,30%,,,,,
player,201911240cle,cle,HuntKa00,pos,RB,,,,,
player,201911240cle,cle,HuntKa00,offense,43,,,,,
player,201911240cle,cle,HuntKa00,off_pct,57%,,,,,
player,201911240cle,cle,HuntKa00,defense,0,,,,,
player,201911240cle,cle,HuntKa00,def_pct,0%,,,,,
player,201911240cle,cle,HuntKa00,special_teams,0,,,,,
player,201911240cle,cle,HuntKa00,st_pct,0%,,,,,
player,201911240cle,cle,ChubNi00,pos,RB,,,,,
player,201911240cle,cle,ChubNi00,offense,43,,,,,
player,201911240cle,cle,ChubNi00,off_pct,57%,,,,,
player,201911240cle,cle,ChubNi00,defense,0,,,,,
player,201911240cle,cle,ChubNi00,def_pct,0%,,,,,
player,201911240cle,cle,ChubNi00,special_teams,0,,,,,
player,201911240cle,cle,ChubNi00,st_pct,0%,,,,,
player,201911240cle,cle,CarlSt00,pos,TE,,,,,
player,201911240cle,cle,CarlSt00,offense,36,,,,,
player,201911240cle,cle,CarlSt00,off_pct,47%,,,,,
player,201911240cle,cle,CarlSt00,defense,0,,,,,
player,201911240cle,cle,CarlSt00,def_pct,0%,,,,,
player,201911240cle,cle,CarlSt00,special_teams,9,,,,,
player,201911240cle,cle,CarlSt00,st_pct,30%,,,,,
player,201911240cle,cle,HiggRa00,pos,WR,,,,,
player,201911240cle,cle,HiggRa00,offense,25,,,,,
player,201911240cle,cle,HiggRa00,off_pct,33%,,,,,
player,201911240cle,cle,HiggRa00,defense,0,,,,,
player,201911240cle,cle,HiggRa00,def_pct,0%,,,,,
player,201911240cle,cle,HiggRa00,special_teams,1,,,,,
player,201911240cle,cle,HiggRa00,st_pct,3%,,,,,
player,201911240cle,cle,SealRi00,pos,TE,,,,,
player,201911240cle,cle,SealRi00,offense,18,,,,,
player,201911240cle,cle,SealRi00,off_pct,24%,,,,,
player,201911240cle,cle,SealRi00,defense,0,,,,,
player,201911240cle,cle,SealRi00,def_pct,0%,,,,,
player,201911240cle,cle,SealRi00,special_teams,5,,,,,
player,201911240cle,cle,SealRi00,st_pct,17%,,,,,
player,201911240cle,cle,HodgKh00,pos,WR,,,,,
player,201911240cle,cle,HodgKh00,offense,9,,,,,
player,201911240cle,cle,HodgKh00,off_pct,12%,,,,,
player,201911240cle,cle,HodgKh00,defense,0,,,,,
player,201911240cle,cle,HodgKh00,def_pct,0%,,,,,
player,201911240cle,cle,HodgKh00,special_teams,18,,,,,
player,201911240cle,cle,HodgKh00,st_pct,60%,,,,,
player,201911240cle,cle,McCrJu00,pos,G,,,,,
player,201911240cle,cle,McCrJu00,offense,5,,,,,
player,201911240cle,cle,McCrJu00,off_pct,7%,,,,,
player,201911240cle,cle,McCrJu00,defense,0,,,,,
player,201911240cle,cle,McCrJu00,def_pct,0%,,,,,
player,201911240cle,cle,McCrJu00,special_teams,8,,,,,
player,201911240cle,cle,McCrJu00,st_pct,27%,,,,,
player,201911240cle,cle,HillDo00,pos,RB,,,,,
player,201911240cle,cle,HillDo00,offense,3,,,,,
player,201911240cle,cle,HillDo00,off_pct,4%,,,,,
player,201911240cle,cle,HillDo00,defense,0,,,,,
player,201911240cle,cle,HillDo00,def_pct,0%,,,,,
player,201911240cle,cle,HillDo00,special_teams,18,,,,,
player,201911240cle,cle,HillDo00,st_pct,60%,,,,,
player,201911240cle,cle,GilbGa01,pos,QB,,,,,
player,201911240cle,cle,GilbGa01,offense,1,,,,,
player,201911240cle,cle,GilbGa01,off_pct,1%,,,,,
player,201911240cle,cle,GilbGa01,defense,0,,,,,
player,201911240cle,cle,GilbGa01,def_pct,0%,,,,,
player,201911240cle,cle,GilbGa01,special_teams,0,,,,,
player,201911240cle,cle,GilbGa01,st_pct,0%,,,,,
player,201911240cle,cle,RatlDa00,pos,WR,,,,,
player,201911240cle,cle,RatlDa00,offense,1,,,,,
player,201911240cle,cle,RatlDa00,off_pct,1%,,,,,
player,201911240cle,cle,RatlDa00,defense,0,,,,,
player,201911240cle,cle,RatlDa00,def_pct,0%,,,,,
player,201911240cle,cle,RatlDa00,special_teams,0,,,,,
player,201911240cle,cle,RatlDa00,st_pct,0%,,,,,
player,201911240cle,cle,BurrJu00,pos,CB,,,,,
player,201911240cle,cle,BurrJu00,offense,0,,,,,
player,201911240cle,cle,BurrJu00,off_pct,0%,,,,,
player,201911240cle,cle,BurrJu00,defense,63,,,,,
player,201911240cle,cle,BurrJu00,def_pct,100%,,,,,
player,201911240cle,cle,BurrJu00,special_teams,9,,,,,
player,201911240cle,cle,BurrJu00,st_pct,30%,,,,,
player,201911240cle,cle,WilsMa03,pos,LB,,,,,
player,201911240cle,cle,WilsMa03,offense,0,,,,,
player,201911240cle,cle,WilsMa03,off_pct,0%,,,,,
player,201911240cle,cle,WilsMa03,defense,63,,,,,
player,201911240cle,cle,WilsMa03,def_pct,100%,,,,,
player,201911240cle,cle,WilsMa03,special_teams,4,,,,,
player,201911240cle,cle,WilsMa03,st_pct,13%,,,,,
player,201911240cle,cle,WillGr00,pos,CB,,,,,
player,201911240cle,cle,WillGr00,offense,0,,,,,
player,201911240cle,cle,WillGr00,off_pct,0%,,,,,
player,201911240cle,cle,WillGr00,defense,62,,,,,
player,201911240cle,cle,WillGr00,def_pct,98%,,,,,
player,201911240cle,cle,WillGr00,special_teams,0,,,,,
player,201911240cle,cle,WillGr00,st_pct,0%,,,,,
player,201911240cle,cle,SchoJo00,pos,LB,,,,,
player,201911240cle,cle,SchoJo00,offense,0,,,,,
player,201911240cle,cle,SchoJo00,off_pct,0%,,,,,
player,201911240cle,cle,SchoJo00,defense,56,,,,,
player,201911240cle,cle,SchoJo00,def_pct,89%,,,,,
player,201911240cle,cle,SchoJo00,special_teams,5,,,,,
player,201911240cle,cle,SchoJo00,st_pct,17%,,,,,
player,201911240cle,cle,WardDe02,pos,CB,,,,,
player,201911240cle,cle,WardDe02,offense,0,,,,,
player,201911240cle,cle,WardDe02,off_pct,0%,,,,,
player,201911240cle,cle,WardDe02,defense,56,,,,,
player,201911240cle,cle,WardDe02,def_pct,89%,,,,,
player,201911240cle,cle,WardDe02,special_teams,3,,,,,
player,201911240cle,cle,WardDe02,st_pct,10%,,,,,
player,201911240cle,cle,RandDa00,pos,FS,,,,,
player,201911240cle,cle,RandDa00,offense,0,,,,,
player,201911240cle,cle,RandDa00,off_pct,0%,,,,,
player,201911240cle,cle,RandDa00,defense,56,,,,,
player,201911240cle,cle,RandDa00,def_pct,89%,,,,,
player,201911240cle,cle,RandDa00,special_teams,3,,,,,
player,201911240cle,cle,RandDa00,st_pct,10%,,,,,
player,201911240cle,cle,CarrTr00,pos,CB,,,,,
player,201911240cle,cle,CarrTr00,offense,0,,,,,
player,201911240cle,cle,CarrTr00,off_pct,0%,,,,,
player,201911240cle,cle,CarrTr00,defense,48,,,,,
player,201911240cle,cle,CarrTr00,def_pct,76%,,,,,
player,201911240cle,cle,CarrTr00,special_teams,1,,,,,
player,201911240cle,cle,CarrTr00,st_pct,3%,,,,,
player,201911240cle,cle,ThomCh06,pos,DE,,,,,
player,201911240cle,cle,ThomCh06,offense,0,,,,,
player,201911240cle,cle,ThomCh06,off_pct,0%,,,,,
player,201911240cle,cle,ThomCh06,defense,43,,,,,
player,201911240cle,cle,ThomCh06,def_pct,68%,,,,,
player,201911240cle,cle,ThomCh06,special_teams,3,,,,,
player,201911240cle,cle,ThomCh06,st_pct,10%,,,,,
player,201911240cle,cle,RichSh00,pos,DT,,,,,
player,201911240cle,cle,RichSh00,offense,0,,,,,
player,201911240cle,cle,RichSh00,off_pct,0%,,,,,
player,201911240cle,cle,RichSh00,defense,41,,,,,
player,201911240cle,cle,RichSh00,def_pct,65%,,,,,
player,201911240cle,cle,RichSh00,special_teams,2,,,,,
player,201911240cle,cle,RichSh00,st_pct,7%,,,,,
player,201911240cle,cle,AnkoEl00,pos,DT,,,,,
player,201911240cle,cle,AnkoEl00,offense,0,,,,,
player,201911240cle,cle,AnkoEl00,off_pct,0%,,,,,
player,201911240cle,cle,AnkoEl00,defense,35,,,,,
player,201911240cle,cle,AnkoEl00,def_pct,56%,,,,,
player,201911240cle,cle,AnkoEl00,special_teams,4,,,,,
player,201911240cle,cle,AnkoEl00,st_pct,13%,,,,,
player,201911240cle,cle,CoxxBr01,pos,DE,,,,,
player,201911240cle,cle,CoxxBr01,offense,0,,,,,
player,201911240cle,cle,CoxxBr01,off_pct,0%,,,,,
player,201911240cle,cle,CoxxBr01,defense,32,,,,,
player,201911240cle,cle,CoxxBr01,def_pct,51%,,,,,
player,201911240cle,cle,CoxxBr01,special_teams,1,,,,,
player,201911240cle,cle,CoxxBr01,st_pct,3%,,,,,
player,201911240cle,cle,LawrDe02,pos,DT,,,,,
player,201911240cle,cle,LawrDe02,offense,0,,,,,
player,201911240cle,cle,LawrDe02,off_pct,0%,,,,,
player,201911240cle,cle,LawrDe02,defense,28,,,,,
player,201911240cle,cle,LawrDe02,def_pct,44%,,,,,
player,201911240cle,cle,LawrDe02,special_teams,3,,,,,
player,201911240cle,cle,LawrDe02,st_pct,10%,,,,,
player,201911240cle,cle,RedwSh00,pos,FS,,,,,
player,201911240cle,cle,RedwSh00,offense,0,,,,,
player,201911240cle,cle,RedwSh00,off_pct,0%,,,,,
player,201911240cle,cle,RedwSh00,defense,25,,,,,
player,201911240cle,cle,RedwSh00,def_pct,40%,,,,,
player,201911240cle,cle,RedwSh00,special_teams,19,,,,,
player,201911240cle,cle,RedwSh00,st_pct,63%,,,,,
player,201911240cle,cle,GustPo01,pos,LB,,,,,
player,201911240cle,cle,GustPo01,offense,0,,,,,
player,201911240cle,cle,GustPo01,off_pct,0%,,,,,
player,201911240cle,cle,GustPo01,defense,25,,,,,
player,201911240cle,cle,GustPo01,def_pct,40%,,,,,
player,201911240cle,cle,GustPo01,special_teams,2,,,,,
player,201911240cle,cle,GustPo01,st_pct,7%,,,,,
player,201911240cle,cle,BryaBr00,pos,DT,,,,,
player,201911240cle,cle,BryaBr00,offense,0,,,,,
player,201911240cle,cle,BryaBr00,off_pct,0%,,,,,
player,201911240cle,cle,BryaBr00,defense,22,,,,,
player,201911240cle,cle,BryaBr00,def_pct,35%,,,,,
player,201911240cle,cle,BryaBr00,special_teams,1,,,,,
player,201911240cle,cle,BryaBr00,st_pct,3%,,,,,
player,201911240cle,cle,SmitCh03,pos,DE,,,,,
player,201911240cle,cle,SmitCh03,offense,0,,,,,
player,201911240cle,cle,SmitCh03,off_pct,0%,,,,,
player,201911240cle,cle,SmitCh03,defense,16,,,,,
player,201911240cle,cle,SmitCh03,def_pct,25%,,,,,
player,201911240cle,cle,SmitCh03,special_teams,0,,,,,
player,201911240cle,cle,SmitCh03,st_pct,0%,,,,,
player,201911240cle,cle,TakiSi00,pos,LB,,,,,
player,201911240cle,cle,TakiSi00,offense,0,,,,,
player,201911240cle,cle,TakiSi00,off_pct,0%,,,,,
player,201911240cle,cle,TakiSi00,defense,15,,,,,
player,201911240cle,cle,TakiSi00,def_pct,24%,,,,,
player,201911240cle,cle,TakiSi00,special_teams,18,,,,,
player,201911240cle,cle,TakiSi00,st_pct,60%,,,,,
player,201911240cle,cle,MitcTe00,pos,CB,,,,,
player,201911240cle,cle,MitcTe00,offense,0,,,,,
player,201911240cle,cle,MitcTe00,off_pct,0%,,,,,
player,201911240cle,cle,MitcTe00,defense,7,,,,,
player,201911240cle,cle,MitcTe00,def_pct,11%,,,,,
player,201911240cle,cle,MitcTe00,special_teams,14,,,,,
player,201911240cle,cle,MitcTe00,st_pct,47%,,,,,
player,201911240cle,cle,GlanAd00,pos,LB,,,,,
player,201911240cle,cle,GlanAd00,offense,0,,,,,
player,201911240cle,cle,GlanAd00,off_pct,0%,,,,,
player,201911240cle,cle,GlanAd00,defense,0,,,,,
player,201911240cle,cle,GlanAd00,def_pct,0%,,,,,
player,201911240cle,cle,GlanAd00,special_teams,22,,,,,
player,201911240cle,cle,GlanAd00,st_pct,73%,,,,,
player,201911240cle,cle,ThomTa01,pos,CB,,,,,
player,201911240cle,cle,ThomTa01,offense,0,,,,,
player,201911240cle,cle,ThomTa01,off_pct,0%,,,,,
player,201911240cle,cle,ThomTa01,defense,0,,,,,
player,201911240cle,cle,ThomTa01,def_pct,0%,,,,,
player,201911240cle,cle,ThomTa01,special_teams,22,,,,,
player,201911240cle,cle,ThomTa01,st_pct,73%,,,,,
player,201911240cle,cle,JohnDE04,pos,RB,,,,,
player,201911240cle,cle,JohnDE04,offense,0,,,,,
player,201911240cle,cle,JohnDE04,off_pct,0%,,,,,
player,201911240cle,cle,JohnDE04,defense,0,,,,,
player,201911240cle,cle,JohnDE04,def_pct,0%,,,,,
player,201911240cle,cle,JohnDE04,special_teams,18,,,,,
player,201911240cle,cle,JohnDE04,st_pct,60%,,,,,
player,201911240cle,cle,DaviTa00,pos,LB,,,,,
player,201911240cle,cle,DaviTa00,offense,0,,,,,
player,201911240cle,cle,DaviTa00,off_pct,0%,,,,,
player,201911240cle,cle,DaviTa00,defense,0,,,,,
player,201911240cle,cle,DaviTa00,def_pct,0%,,,,,
player,201911240cle,cle,DaviTa00,special_teams,17,,,,,
player,201911240cle,cle,DaviTa00,st_pct,57%,,,,,
player,201911240cle,cle,SeibAu00,pos,K,,,,,
player,201911240cle,cle,SeibAu00,offense,0,,,,,
player,201911240cle,cle,SeibAu00,off_pct,0%,,,,,
player,201911240cle,cle,SeibAu00,defense,0,,,,,
player,201911240cle,cle,SeibAu00,def_pct,0%,,,,,
player,201911240cle,cle,SeibAu00,special_teams,16,,,,,
player,201911240cle,cle,SeibAu00,st_pct,53%,,,,,
player,201911240cle,cle,GillJa00,pos,P,,,,,
player,201911240cle,cle,GillJa00,offense,0,,,,,
player,201911240cle,cle,GillJa00,off_pct,0%,,,,,
player,201911240cle,cle,GillJa00,defense,0,,,,,
player,201911240cle,cle,GillJa00,def_pct,0%,,,,,
player,201911240cle,cle,GillJa00,special_teams,9,,,,,
player,201911240cle,cle,GillJa00,st_pct,30%,,,,,
player,201911240cle,cle,HassJT00,pos,SS,,,,,
player,201911240cle,cle,HassJT00,offense,0,,,,,
player,201911240cle,cle,HassJT00,off_pct,0%,,,,,
player,201911240cle,cle,HassJT00,defense,0,,,,,
player,201911240cle,cle,HassJT00,def_pct,0%,,,,,
player,201911240cle,cle,HassJT00,special_teams,9,,,,,
