game,2019,4,20190929,201909290htx,car,"Carolina Panthers",16,htx,"Houston Texans",10
player,201909290htx,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201909290htx,car,KuecLu00,fumbles_forced,0,,,,,
player,201909290htx,car,CartJe00,def_int,0,,,,,
player,201909290htx,car,CartJe00,def_int_yds,0,,,,,
player,201909290htx,car,CartJe00,def_int_td,0,,,,,
player,201909290htx,car,CartJe00,def_int_long,0,,,,,
player,201909290htx,car,CartJe00,pass_defended,0,,,,,
player,201909290htx,car,CartJe00,sacks,0.0,,,,,
player,201909290htx,car,CartJe00,tackles_combined,6,,,,,
player,201909290htx,car,CartJe00,tackles_solo,4,,,,,
player,201909290htx,car,CartJe00,tackles_assists,2,,,,,
player,201909290htx,car,CartJe00,tackles_loss,1,,,,,
player,201909290htx,car,CartJe00,qb_hits,0,,,,,
player,201909290htx,car,CartJe00,fumbles_rec,0,,,,,
player,201909290htx,car,CartJe00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,CartJe00,fumbles_rec_td,0,,,,,
player,201909290htx,car,CartJe00,fumbles_forced,0,,,,,
player,201909290htx,car,ReidEr00,def_int,0,,,,,
player,201909290htx,car,ReidEr00,def_int_yds,0,,,,,
player,201909290htx,car,ReidEr00,def_int_td,0,,,,,
player,201909290htx,car,ReidEr00,def_int_long,0,,,,,
player,201909290htx,car,ReidEr00,pass_defended,1,,,,,
player,201909290htx,car,ReidEr00,sacks,0.0,,,,,
player,201909290htx,car,ReidEr00,tackles_combined,6,,,,,
player,201909290htx,car,ReidEr00,tackles_solo,4,,,,,
player,201909290htx,car,ReidEr00,tackles_assists,2,,,,,
player,201909290htx,car,ReidEr00,tackles_loss,0,,,,,
player,201909290htx,car,ReidEr00,qb_hits,0,,,,,
player,201909290htx,car,ReidEr00,fumbles_rec,1,,,,,
player,201909290htx,car,ReidEr00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,ReidEr00,fumbles_rec_td,0,,,,,
player,201909290htx,car,ReidEr00,fumbles_forced,0,,,,,
player,201909290htx,car,BradJa00,def_int,0,,,,,
player,201909290htx,car,BradJa00,def_int_yds,0,,,,,
player,201909290htx,car,BradJa00,def_int_td,0,,,,,
player,201909290htx,car,BradJa00,def_int_long,0,,,,,
player,201909290htx,car,BradJa00,pass_defended,0,,,,,
player,201909290htx,car,BradJa00,sacks,0.0,,,,,
player,201909290htx,car,BradJa00,tackles_combined,5,,,,,
player,201909290htx,car,BradJa00,tackles_solo,4,,,,,
player,201909290htx,car,BradJa00,tackles_assists,1,,,,,
player,201909290htx,car,BradJa00,tackles_loss,0,,,,,
player,201909290htx,car,BradJa00,qb_hits,0,,,,,
player,201909290htx,car,BradJa00,fumbles_rec,0,,,,,
player,201909290htx,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,BradJa00,fumbles_rec_td,0,,,,,
player,201909290htx,car,BradJa00,fumbles_forced,0,,,,,
player,201909290htx,car,ObadEf00,def_int,0,,,,,
player,201909290htx,car,ObadEf00,def_int_yds,0,,,,,
player,201909290htx,car,ObadEf00,def_int_td,0,,,,,
player,201909290htx,car,ObadEf00,def_int_long,0,,,,,
player,201909290htx,car,ObadEf00,pass_defended,0,,,,,
player,201909290htx,car,ObadEf00,sacks,0.0,,,,,
player,201909290htx,car,ObadEf00,tackles_combined,2,,,,,
player,201909290htx,car,ObadEf00,tackles_solo,1,,,,,
player,201909290htx,car,ObadEf00,tackles_assists,1,,,,,
player,201909290htx,car,ObadEf00,tackles_loss,0,,,,,
player,201909290htx,car,ObadEf00,qb_hits,0,,,,,
player,201909290htx,car,ObadEf00,fumbles_rec,0,,,,,
player,201909290htx,car,ObadEf00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,ObadEf00,fumbles_rec_td,0,,,,,
player,201909290htx,car,ObadEf00,fumbles_forced,0,,,,,
player,201909290htx,car,BostTr00,def_int,0,,,,,
player,201909290htx,car,BostTr00,def_int_yds,0,,,,,
player,201909290htx,car,BostTr00,def_int_td,0,,,,,
player,201909290htx,car,BostTr00,def_int_long,0,,,,,
player,201909290htx,car,BostTr00,pass_defended,0,,,,,
player,201909290htx,car,BostTr00,sacks,0.0,,,,,
player,201909290htx,car,BostTr00,tackles_combined,1,,,,,
player,201909290htx,car,BostTr00,tackles_solo,1,,,,,
player,201909290htx,car,BostTr00,tackles_assists,0,,,,,
player,201909290htx,car,BostTr00,tackles_loss,0,,,,,
player,201909290htx,car,BostTr00,qb_hits,0,,,,,
player,201909290htx,car,BostTr00,fumbles_rec,0,,,,,
player,201909290htx,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,BostTr00,fumbles_rec_td,0,,,,,
player,201909290htx,car,BostTr00,fumbles_forced,0,,,,,
player,201909290htx,car,JameNa00,def_int,0,,,,,
player,201909290htx,car,JameNa00,def_int_yds,0,,,,,
player,201909290htx,car,JameNa00,def_int_td,0,,,,,
player,201909290htx,car,JameNa00,def_int_long,0,,,,,
player,201909290htx,car,JameNa00,pass_defended,0,,,,,
player,201909290htx,car,JameNa00,sacks,0.0,,,,,
player,201909290htx,car,JameNa00,tackles_combined,1,,,,,
player,201909290htx,car,JameNa00,tackles_solo,1,,,,,
player,201909290htx,car,JameNa00,tackles_assists,0,,,,,
player,201909290htx,car,JameNa00,tackles_loss,0,,,,,
player,201909290htx,car,JameNa00,qb_hits,0,,,,,
player,201909290htx,car,JameNa00,fumbles_rec,0,,,,,
player,201909290htx,car,JameNa00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,JameNa00,fumbles_rec_td,0,,,,,
player,201909290htx,car,JameNa00,fumbles_forced,0,,,,,
player,201909290htx,car,LoveKy00,def_int,0,,,,,
player,201909290htx,car,LoveKy00,def_int_yds,0,,,,,
player,201909290htx,car,LoveKy00,def_int_td,0,,,,,
player,201909290htx,car,LoveKy00,def_int_long,0,,,,,
player,201909290htx,car,LoveKy00,pass_defended,0,,,,,
player,201909290htx,car,LoveKy00,sacks,0.0,,,,,
player,201909290htx,car,LoveKy00,tackles_combined,1,,,,,
player,201909290htx,car,LoveKy00,tackles_solo,1,,,,,
player,201909290htx,car,LoveKy00,tackles_assists,0,,,,,
player,201909290htx,car,LoveKy00,tackles_loss,0,,,,,
player,201909290htx,car,LoveKy00,qb_hits,0,,,,,
player,201909290htx,car,LoveKy00,fumbles_rec,0,,,,,
player,201909290htx,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201909290htx,car,LoveKy00,fumbles_forced,0,,,,,
player,201909290htx,car,PoexDo00,def_int,0,,,,,
player,201909290htx,car,PoexDo00,def_int_yds,0,,,,,
player,201909290htx,car,PoexDo00,def_int_td,0,,,,,
player,201909290htx,car,PoexDo00,def_int_long,0,,,,,
player,201909290htx,car,PoexDo00,pass_defended,0,,,,,
player,201909290htx,car,PoexDo00,sacks,0.0,,,,,
player,201909290htx,car,PoexDo00,tackles_combined,1,,,,,
player,201909290htx,car,PoexDo00,tackles_solo,1,,,,,
player,201909290htx,car,PoexDo00,tackles_assists,0,,,,,
player,201909290htx,car,PoexDo00,tackles_loss,0,,,,,
player,201909290htx,car,PoexDo00,qb_hits,0,,,,,
player,201909290htx,car,PoexDo00,fumbles_rec,0,,,,,
player,201909290htx,car,PoexDo00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,PoexDo00,fumbles_rec_td,0,,,,,
player,201909290htx,car,PoexDo00,fumbles_forced,0,,,,,
player,201909290htx,htx,WattJ.00,def_int,0,,,,,
player,201909290htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201909290htx,htx,WattJ.00,def_int_td,0,,,,,
player,201909290htx,htx,WattJ.00,def_int_long,0,,,,,
player,201909290htx,htx,WattJ.00,pass_defended,0,,,,,
player,201909290htx,htx,WattJ.00,sacks,1.0,,,,,
player,201909290htx,htx,WattJ.00,tackles_combined,6,,,,,
player,201909290htx,htx,WattJ.00,tackles_solo,3,,,,,
player,201909290htx,htx,WattJ.00,tackles_assists,3,,,,,
player,201909290htx,htx,WattJ.00,tackles_loss,0,,,,,
player,201909290htx,htx,WattJ.00,qb_hits,2,,,,,
player,201909290htx,htx,WattJ.00,fumbles_rec,1,,,,,
player,201909290htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,WattJ.00,fumbles_forced,1,,,,,
player,201909290htx,htx,MercWh00,def_int,0,,,,,
player,201909290htx,htx,MercWh00,def_int_yds,0,,,,,
player,201909290htx,htx,MercWh00,def_int_td,0,,,,,
player,201909290htx,htx,MercWh00,def_int_long,0,,,,,
player,201909290htx,htx,MercWh00,pass_defended,0,,,,,
player,201909290htx,htx,MercWh00,sacks,1.0,,,,,
player,201909290htx,htx,MercWh00,tackles_combined,2,,,,,
player,201909290htx,htx,MercWh00,tackles_solo,1,,,,,
player,201909290htx,htx,MercWh00,tackles_assists,1,,,,,
player,201909290htx,htx,MercWh00,tackles_loss,0,,,,,
player,201909290htx,htx,MercWh00,qb_hits,1,,,,,
player,201909290htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201909290htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,MercWh00,fumbles_forced,1,,,,,
player,201909290htx,htx,ScarBr00,def_int,0,,,,,
player,201909290htx,htx,ScarBr00,def_int_yds,0,,,,,
player,201909290htx,htx,ScarBr00,def_int_td,0,,,,,
player,201909290htx,htx,ScarBr00,def_int_long,0,,,,,
player,201909290htx,htx,ScarBr00,pass_defended,0,,,,,
player,201909290htx,htx,ScarBr00,sacks,1.0,,,,,
player,201909290htx,htx,ScarBr00,tackles_combined,2,,,,,
player,201909290htx,htx,ScarBr00,tackles_solo,1,,,,,
player,201909290htx,htx,ScarBr00,tackles_assists,1,,,,,
player,201909290htx,htx,ScarBr00,tackles_loss,0,,,,,
player,201909290htx,htx,ScarBr00,qb_hits,1,,,,,
player,201909290htx,htx,ScarBr00,fumbles_rec,0,,,,,
player,201909290htx,htx,ScarBr00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,ScarBr00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,ScarBr00,fumbles_forced,1,,,,,
player,201909290htx,htx,CunnZa00,def_int,0,,,,,
player,201909290htx,htx,CunnZa00,def_int_yds,0,,,,,
player,201909290htx,htx,CunnZa00,def_int_td,0,,,,,
player,201909290htx,htx,CunnZa00,def_int_long,0,,,,,
player,201909290htx,htx,CunnZa00,pass_defended,0,,,,,
player,201909290htx,htx,CunnZa00,sacks,0.0,,,,,
player,201909290htx,htx,CunnZa00,tackles_combined,14,,,,,
player,201909290htx,htx,CunnZa00,tackles_solo,8,,,,,
player,201909290htx,htx,CunnZa00,tackles_assists,6,,,,,
player,201909290htx,htx,CunnZa00,tackles_loss,1,,,,,
player,201909290htx,htx,CunnZa00,qb_hits,0,,,,,
player,201909290htx,htx,CunnZa00,fumbles_rec,0,,,,,
player,201909290htx,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,CunnZa00,fumbles_forced,0,,,,,
player,201909290htx,htx,McKiBe00,def_int,0,,,,,
player,201909290htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201909290htx,htx,McKiBe00,def_int_td,0,,,,,
player,201909290htx,htx,McKiBe00,def_int_long,0,,,,,
player,201909290htx,htx,McKiBe00,pass_defended,1,,,,,
player,201909290htx,htx,McKiBe00,sacks,0.0,,,,,
player,201909290htx,htx,McKiBe00,tackles_combined,12,,,,,
player,201909290htx,htx,McKiBe00,tackles_solo,5,,,,,
player,201909290htx,htx,McKiBe00,tackles_assists,7,,,,,
player,201909290htx,htx,McKiBe00,tackles_loss,0,,,,,
player,201909290htx,htx,McKiBe00,qb_hits,0,,,,,
player,201909290htx,htx,McKiBe00,fumbles_rec,1,,,,,
player,201909290htx,htx,McKiBe00,fumbles_rec_yds,1,,,,,
player,201909290htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201909290htx,htx,ReidJu00,def_int,0,,,,,
player,201909290htx,htx,ReidJu00,def_int_yds,0,,,,,
player,201909290htx,htx,ReidJu00,def_int_td,0,,,,,
player,201909290htx,htx,ReidJu00,def_int_long,0,,,,,
player,201909290htx,htx,ReidJu00,pass_defended,0,,,,,
player,201909290htx,htx,ReidJu00,sacks,0.0,,,,,
player,201909290htx,htx,ReidJu00,tackles_combined,10,,,,,
player,201909290htx,htx,ReidJu00,tackles_solo,9,,,,,
player,201909290htx,htx,ReidJu00,tackles_assists,1,,,,,
player,201909290htx,htx,ReidJu00,tackles_loss,0,,,,,
player,201909290htx,htx,ReidJu00,qb_hits,0,,,,,
player,201909290htx,htx,ReidJu00,fumbles_rec,0,,,,,
player,201909290htx,htx,ReidJu00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,ReidJu00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,ReidJu00,fumbles_forced,0,,,,,
player,201909290htx,htx,ReadD.00,def_int,0,,,,,
player,201909290htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201909290htx,htx,ReadD.00,def_int_td,0,,,,,
player,201909290htx,htx,ReadD.00,def_int_long,0,,,,,
player,201909290htx,htx,ReadD.00,pass_defended,0,,,,,
player,201909290htx,htx,ReadD.00,sacks,0.0,,,,,
player,201909290htx,htx,ReadD.00,tackles_combined,6,,,,,
player,201909290htx,htx,ReadD.00,tackles_solo,2,,,,,
player,201909290htx,htx,ReadD.00,tackles_assists,4,,,,,
player,201909290htx,htx,ReadD.00,tackles_loss,1,,,,,
player,201909290htx,htx,ReadD.00,qb_hits,0,,,,,
player,201909290htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201909290htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201909290htx,htx,GipsTa00,def_int,0,,,,,
player,201909290htx,htx,GipsTa00,def_int_yds,0,,,,,
player,201909290htx,htx,GipsTa00,def_int_td,0,,,,,
player,201909290htx,htx,GipsTa00,def_int_long,0,,,,,
player,201909290htx,htx,GipsTa00,pass_defended,0,,,,,
player,201909290htx,htx,GipsTa00,sacks,0.0,,,,,
player,201909290htx,htx,GipsTa00,tackles_combined,4,,,,,
player,201909290htx,htx,GipsTa00,tackles_solo,2,,,,,
player,201909290htx,htx,GipsTa00,tackles_assists,2,,,,,
player,201909290htx,htx,GipsTa00,tackles_loss,0,,,,,
player,201909290htx,htx,GipsTa00,qb_hits,0,,,,,
player,201909290htx,htx,GipsTa00,fumbles_rec,0,,,,,
player,201909290htx,htx,GipsTa00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,GipsTa00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,GipsTa00,fumbles_forced,0,,,,,
player,201909290htx,htx,JohnLo01,def_int,0,,,,,
player,201909290htx,htx,JohnLo01,def_int_yds,0,,,,,
player,201909290htx,htx,JohnLo01,def_int_td,0,,,,,
player,201909290htx,htx,JohnLo01,def_int_long,0,,,,,
player,201909290htx,htx,JohnLo01,pass_defended,0,,,,,
player,201909290htx,htx,JohnLo01,sacks,0.0,,,,,
player,201909290htx,htx,JohnLo01,tackles_combined,3,,,,,
player,201909290htx,htx,JohnLo01,tackles_solo,3,,,,,
player,201909290htx,htx,JohnLo01,tackles_assists,0,,,,,
player,201909290htx,htx,JohnLo01,tackles_loss,0,,,,,
player,201909290htx,htx,JohnLo01,qb_hits,0,,,,,
player,201909290htx,htx,JohnLo01,fumbles_rec,0,,,,,
player,201909290htx,htx,JohnLo01,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,JohnLo01,fumbles_rec_td,0,,,,,
player,201909290htx,htx,JohnLo01,fumbles_forced,0,,,,,
player,201909290htx,htx,JoseJo20,def_int,0,,,,,
player,201909290htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201909290htx,htx,JoseJo20,def_int_td,0,,,,,
player,201909290htx,htx,JoseJo20,def_int_long,0,,,,,
player,201909290htx,htx,JoseJo20,pass_defended,2,,,,,
player,201909290htx,htx,JoseJo20,sacks,0.0,,,,,
player,201909290htx,htx,JoseJo20,tackles_combined,3,,,,,
player,201909290htx,htx,JoseJo20,tackles_solo,3,,,,,
player,201909290htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201909290htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201909290htx,htx,JoseJo20,qb_hits,0,,,,,
player,201909290htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201909290htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201909290htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201909290htx,htx,BlacAn00,def_int,0,,,,,
player,201909290htx,htx,BlacAn00,def_int_yds,0,,,,,
player,201909290htx,htx,BlacAn00,def_int_td,0,,,,,
player,201909290htx,htx,BlacAn00,def_int_long,0,,,,,
player,201909290htx,htx,BlacAn00,pass_defended,0,,,,,
player,201909290htx,htx,BlacAn00,sacks,0.0,,,,,
player,201909290htx,htx,BlacAn00,tackles_combined,2,,,,,
player,201909290htx,htx,BlacAn00,tackles_solo,1,,,,,
player,201909290htx,htx,BlacAn00,tackles_assists,1,,,,,
player,201909290htx,htx,BlacAn00,tackles_loss,0,,,,,
player,201909290htx,htx,BlacAn00,qb_hits,0,,,,,
player,201909290htx,htx,BlacAn00,fumbles_rec,0,,,,,
player,201909290htx,htx,BlacAn00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,BlacAn00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,BlacAn00,fumbles_forced,0,,,,,
player,201909290htx,htx,ColeDy00,def_int,0,,,,,
player,201909290htx,htx,ColeDy00,def_int_yds,0,,,,,
player,201909290htx,htx,ColeDy00,def_int_td,0,,,,,
player,201909290htx,htx,ColeDy00,def_int_long,0,,,,,
player,201909290htx,htx,ColeDy00,pass_defended,0,,,,,
player,201909290htx,htx,ColeDy00,sacks,0.0,,,,,
player,201909290htx,htx,ColeDy00,tackles_combined,2,,,,,
player,201909290htx,htx,ColeDy00,tackles_solo,1,,,,,
player,201909290htx,htx,ColeDy00,tackles_assists,1,,,,,
player,201909290htx,htx,ColeDy00,tackles_loss,0,,,,,
player,201909290htx,htx,ColeDy00,qb_hits,0,,,,,
player,201909290htx,htx,ColeDy00,fumbles_rec,0,,,,,
player,201909290htx,htx,ColeDy00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,ColeDy00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,ColeDy00,fumbles_forced,0,,,,,
player,201909290htx,htx,RobyBr00,def_int,0,,,,,
player,201909290htx,htx,RobyBr00,def_int_yds,0,,,,,
player,201909290htx,htx,RobyBr00,def_int_td,0,,,,,
player,201909290htx,htx,RobyBr00,def_int_long,0,,,,,
player,201909290htx,htx,RobyBr00,pass_defended,1,,,,,
player,201909290htx,htx,RobyBr00,sacks,0.0,,,,,
player,201909290htx,htx,RobyBr00,tackles_combined,2,,,,,
player,201909290htx,htx,RobyBr00,tackles_solo,2,,,,,
player,201909290htx,htx,RobyBr00,tackles_assists,0,,,,,
player,201909290htx,htx,RobyBr00,tackles_loss,0,,,,,
player,201909290htx,htx,RobyBr00,qb_hits,0,,,,,
player,201909290htx,htx,RobyBr00,fumbles_rec,0,,,,,
player,201909290htx,htx,RobyBr00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,RobyBr00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,RobyBr00,fumbles_forced,0,,,,,
player,201909290htx,htx,DunnBr00,def_int,0,,,,,
player,201909290htx,htx,DunnBr00,def_int_yds,0,,,,,
player,201909290htx,htx,DunnBr00,def_int_td,0,,,,,
player,201909290htx,htx,DunnBr00,def_int_long,0,,,,,
player,201909290htx,htx,DunnBr00,pass_defended,0,,,,,
player,201909290htx,htx,DunnBr00,sacks,0.0,,,,,
player,201909290htx,htx,DunnBr00,tackles_combined,1,,,,,
player,201909290htx,htx,DunnBr00,tackles_solo,0,,,,,
player,201909290htx,htx,DunnBr00,tackles_assists,1,,,,,
player,201909290htx,htx,DunnBr00,tackles_loss,0,,,,,
player,201909290htx,htx,DunnBr00,qb_hits,1,,,,,
player,201909290htx,htx,DunnBr00,fumbles_rec,0,,,,,
player,201909290htx,htx,DunnBr00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,DunnBr00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,DunnBr00,fumbles_forced,0,,,,,
player,201909290htx,htx,GainPh00,def_int,0,,,,,
player,201909290htx,htx,GainPh00,def_int_yds,0,,,,,
player,201909290htx,htx,GainPh00,def_int_td,0,,,,,
player,201909290htx,htx,GainPh00,def_int_long,0,,,,,
player,201909290htx,htx,GainPh00,pass_defended,0,,,,,
player,201909290htx,htx,GainPh00,sacks,0.0,,,,,
player,201909290htx,htx,GainPh00,tackles_combined,1,,,,,
player,201909290htx,htx,GainPh00,tackles_solo,1,,,,,
player,201909290htx,htx,GainPh00,tackles_assists,0,,,,,
player,201909290htx,htx,GainPh00,tackles_loss,1,,,,,
player,201909290htx,htx,GainPh00,qb_hits,0,,,,,
player,201909290htx,htx,GainPh00,fumbles_rec,0,,,,,
player,201909290htx,htx,GainPh00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,GainPh00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,GainPh00,fumbles_forced,0,,,,,
player,201909290htx,htx,AddaJa00,def_int,0,,,,,
player,201909290htx,htx,AddaJa00,def_int_yds,0,,,,,
player,201909290htx,htx,AddaJa00,def_int_td,0,,,,,
player,201909290htx,htx,AddaJa00,def_int_long,0,,,,,
player,201909290htx,htx,AddaJa00,pass_defended,1,,,,,
player,201909290htx,htx,AddaJa00,sacks,0.0,,,,,
player,201909290htx,htx,AddaJa00,tackles_combined,0,,,,,
player,201909290htx,htx,AddaJa00,tackles_solo,0,,,,,
player,201909290htx,htx,AddaJa00,tackles_assists,0,,,,,
player,201909290htx,htx,AddaJa00,tackles_loss,0,,,,,
player,201909290htx,htx,AddaJa00,qb_hits,0,,,,,
player,201909290htx,htx,AddaJa00,fumbles_rec,0,,,,,
player,201909290htx,htx,AddaJa00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,AddaJa00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,AddaJa00,fumbles_forced,0,,,,,
player,201909290htx,htx,WatkCa00,def_int,0,,,,,
player,201909290htx,htx,WatkCa00,def_int_yds,0,,,,,
player,201909290htx,htx,WatkCa00,def_int_td,0,,,,,
player,201909290htx,htx,WatkCa00,def_int_long,0,,,,,
player,201909290htx,htx,WatkCa00,pass_defended,0,,,,,
player,201909290htx,htx,WatkCa00,sacks,0.0,,,,,
player,201909290htx,htx,WatkCa00,tackles_combined,0,,,,,
player,201909290htx,htx,WatkCa00,tackles_solo,0,,,,,
player,201909290htx,htx,WatkCa00,tackles_assists,0,,,,,
player,201909290htx,htx,WatkCa00,tackles_loss,0,,,,,
player,201909290htx,htx,WatkCa00,qb_hits,0,,,,,
player,201909290htx,htx,WatkCa00,fumbles_rec,1,,,,,
player,201909290htx,htx,WatkCa00,fumbles_rec_yds,0,,,,,
player,201909290htx,htx,WatkCa00,fumbles_rec_td,0,,,,,
player,201909290htx,htx,WatkCa00,fumbles_forced,0,,,,,
player,201909290htx,car,McClRa00,kick_ret,2,,,,,
player,201909290htx,car,McClRa00,kick_ret_yds,48,,,,,
player,201909290htx,car,McClRa00,kick_ret_yds_per_ret,24.0,,,,,
player,201909290htx,car,McClRa00,kick_ret_td,0,,,,,
player,201909290htx,car,McClRa00,kick_ret_long,31,,,,,
player,201909290htx,car,McClRa00,punt_ret,1,,,,,
player,201909290htx,car,McClRa00,punt_ret_yds,0,,,,,
player,201909290htx,car,McClRa00,punt_ret_yds_per_ret,0.0,,,,,
player,201909290htx,car,McClRa00,punt_ret_td,0,,,,,
player,201909290htx,car,McClRa00,punt_ret_long,0,,,,,
player,201909290htx,htx,CartDe02,kick_ret,0,,,,,
player,201909290htx,htx,CartDe02,kick_ret_yds,0,,,,,
player,201909290htx,htx,CartDe02,kick_ret_yds_per_ret,,,,,,
player,201909290htx,htx,CartDe02,kick_ret_td,0,,,,,
player,201909290htx,htx,CartDe02,kick_ret_long,0,,,,,
player,201909290htx,htx,CartDe02,punt_ret,1,,,,,
player,201909290htx,htx,CartDe02,punt_ret_yds,18,,,,,
player,201909290htx,htx,CartDe02,punt_ret_yds_per_ret,18.0,,,,,
player,201909290htx,htx,CartDe02,punt_ret_td,0,,,,,
player,201909290htx,htx,CartDe02,punt_ret_long,18,,,,,
player,201909290htx,car,SlyeJo00,xpm,1,,,,,
player,201909290htx,car,SlyeJo00,xpa,1,,,,,
player,201909290htx,car,SlyeJo00,fgm,3,,,,,
player,201909290htx,car,SlyeJo00,fga,3,,,,,
player,201909290htx,car,SlyeJo00,punt,0,,,,,
player,201909290htx,car,SlyeJo00,punt_yds,0,,,,,
player,201909290htx,car,SlyeJo00,punt_yds_per_punt,,,,,,
player,201909290htx,car,SlyeJo00,punt_long,0,,,,,
player,201909290htx,car,PalaMi00,xpm,,,,,,
player,201909290htx,car,PalaMi00,xpa,,,,,,
player,201909290htx,car,PalaMi00,fgm,,,,,,
player,201909290htx,car,PalaMi00,fga,,,,,,
player,201909290htx,car,PalaMi00,punt,4,,,,,
player,201909290htx,car,PalaMi00,punt_yds,158,,,,,
player,201909290htx,car,PalaMi00,punt_yds_per_punt,39.5,,,,,
player,201909290htx,car,PalaMi00,punt_long,52,,,,,
player,201909290htx,htx,FairKa01,xpm,1,,,,,
player,201909290htx,htx,FairKa01,xpa,1,,,,,
player,201909290htx,htx,FairKa01,fgm,1,,,,,
player,201909290htx,htx,FairKa01,fga,2,,,,,
player,201909290htx,htx,FairKa01,punt,0,,,,,
player,201909290htx,htx,FairKa01,punt_yds,0,,,,,
player,201909290htx,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201909290htx,htx,FairKa01,punt_long,0,,,,,
player,201909290htx,htx,AngeBr00,xpm,,,,,,
player,201909290htx,htx,AngeBr00,xpa,,,,,,
player,201909290htx,htx,AngeBr00,fgm,,,,,,
player,201909290htx,htx,AngeBr00,fga,,,,,,
player,201909290htx,htx,AngeBr00,punt,5,,,,,
player,201909290htx,htx,AngeBr00,punt_yds,257,,,,,
player,201909290htx,htx,AngeBr00,punt_yds_per_punt,51.4,,,,,
player,201909290htx,htx,AngeBr00,punt_long,71,,,,,
player,201909290htx,car,AlleKy00,pass_cmp,24,,,,,
player,201909290htx,car,AlleKy00,pass_att,34,,,,,
player,201909290htx,car,AlleKy00,pass_yds,232,,,,,
player,201909290htx,car,AlleKy00,pass_first_down,15,,,,,
player,201909290htx,car,AlleKy00,pass_air_yds,90,,,,,
player,201909290htx,car,AlleKy00,pass_air_yds_per_cmp,3.8,,,,,
player,201909290htx,car,AlleKy00,pass_air_yds_per_att,2.6,,,,,
player,201909290htx,car,AlleKy00,pass_tgt_yds_per_att,8.2,,,,,
player,201909290htx,car,AlleKy00,pass_yac,142,,,,,
player,201909290htx,car,AlleKy00,pass_yac_per_cmp,5.9,,,,,
player,201909290htx,car,AlleKy00,pass_drops,0,,,,,
player,201909290htx,car,AlleKy00,pass_drop_pct,0.0,,,,,
player,201909290htx,car,AlleKy00,pass_poor_throws,4,,,,,
