game,2019,13,20191128,201911280det,chi,"Chicago Bears",24,det,"Detroit Lions",20
player,201911280det,det,JohnTy02,fumbles,0,,,,,
player,201911280det,det,JohnTy02,fumbles_lost,0,,,,,
player,201911280det,det,McKiJ.00,pass_cmp,0,,,,,
player,201911280det,det,McKiJ.00,pass_att,0,,,,,
player,201911280det,det,McKiJ.00,pass_yds,0,,,,,
player,201911280det,det,McKiJ.00,pass_td,0,,,,,
player,201911280det,det,McKiJ.00,pass_int,0,,,,,
player,201911280det,det,McKiJ.00,pass_sacked,0,,,,,
player,201911280det,det,McKiJ.00,pass_sacked_yds,0,,,,,
player,201911280det,det,McKiJ.00,pass_long,0,,,,,
player,201911280det,det,McKiJ.00,pass_rating,,,,,,
player,201911280det,det,McKiJ.00,rush_att,2,,,,,
player,201911280det,det,McKiJ.00,rush_yds,9,,,,,
player,201911280det,det,McKiJ.00,rush_td,0,,,,,
player,201911280det,det,McKiJ.00,rush_long,9,,,,,
player,201911280det,det,McKiJ.00,targets,3,,,,,
player,201911280det,det,McKiJ.00,rec,3,,,,,
player,201911280det,det,McKiJ.00,rec_yds,15,,,,,
player,201911280det,det,McKiJ.00,rec_td,0,,,,,
player,201911280det,det,McKiJ.00,rec_long,9,,,,,
player,201911280det,det,McKiJ.00,fumbles,0,,,,,
player,201911280det,det,McKiJ.00,fumbles_lost,0,,,,,
player,201911280det,det,GollKe00,pass_cmp,0,,,,,
player,201911280det,det,GollKe00,pass_att,0,,,,,
player,201911280det,det,GollKe00,pass_yds,0,,,,,
player,201911280det,det,GollKe00,pass_td,0,,,,,
player,201911280det,det,GollKe00,pass_int,0,,,,,
player,201911280det,det,GollKe00,pass_sacked,0,,,,,
player,201911280det,det,GollKe00,pass_sacked_yds,0,,,,,
player,201911280det,det,GollKe00,pass_long,0,,,,,
player,201911280det,det,GollKe00,pass_rating,,,,,,
player,201911280det,det,GollKe00,rush_att,0,,,,,
player,201911280det,det,GollKe00,rush_yds,0,,,,,
player,201911280det,det,GollKe00,rush_td,0,,,,,
player,201911280det,det,GollKe00,rush_long,0,,,,,
player,201911280det,det,GollKe00,targets,5,,,,,
player,201911280det,det,GollKe00,rec,4,,,,,
player,201911280det,det,GollKe00,rec_yds,158,,,,,
player,201911280det,det,GollKe00,rec_td,1,,,,,
player,201911280det,det,GollKe00,rec_long,75,,,,,
player,201911280det,det,GollKe00,fumbles,0,,,,,
player,201911280det,det,GollKe00,fumbles_lost,0,,,,,
player,201911280det,det,JoneMa02,pass_cmp,0,,,,,
player,201911280det,det,JoneMa02,pass_att,0,,,,,
player,201911280det,det,JoneMa02,pass_yds,0,,,,,
player,201911280det,det,JoneMa02,pass_td,0,,,,,
player,201911280det,det,JoneMa02,pass_int,0,,,,,
player,201911280det,det,JoneMa02,pass_sacked,0,,,,,
player,201911280det,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201911280det,det,JoneMa02,pass_long,0,,,,,
player,201911280det,det,JoneMa02,pass_rating,,,,,,
player,201911280det,det,JoneMa02,rush_att,0,,,,,
player,201911280det,det,JoneMa02,rush_yds,0,,,,,
player,201911280det,det,JoneMa02,rush_td,0,,,,,
player,201911280det,det,JoneMa02,rush_long,0,,,,,
player,201911280det,det,JoneMa02,targets,6,,,,,
player,201911280det,det,JoneMa02,rec,3,,,,,
player,201911280det,det,JoneMa02,rec_yds,40,,,,,
player,201911280det,det,JoneMa02,rec_td,1,,,,,
player,201911280det,det,JoneMa02,rec_long,19,,,,,
player,201911280det,det,JoneMa02,fumbles,0,,,,,
player,201911280det,det,JoneMa02,fumbles_lost,0,,,,,
player,201911280det,det,AmenDa00,pass_cmp,0,,,,,
player,201911280det,det,AmenDa00,pass_att,0,,,,,
player,201911280det,det,AmenDa00,pass_yds,0,,,,,
player,201911280det,det,AmenDa00,pass_td,0,,,,,
player,201911280det,det,AmenDa00,pass_int,0,,,,,
player,201911280det,det,AmenDa00,pass_sacked,0,,,,,
player,201911280det,det,AmenDa00,pass_sacked_yds,0,,,,,
player,201911280det,det,AmenDa00,pass_long,0,,,,,
player,201911280det,det,AmenDa00,pass_rating,,,,,,
player,201911280det,det,AmenDa00,rush_att,0,,,,,
player,201911280det,det,AmenDa00,rush_yds,0,,,,,
player,201911280det,det,AmenDa00,rush_td,0,,,,,
player,201911280det,det,AmenDa00,rush_long,0,,,,,
player,201911280det,det,AmenDa00,targets,8,,,,,
player,201911280det,det,AmenDa00,rec,3,,,,,
player,201911280det,det,AmenDa00,rec_yds,32,,,,,
player,201911280det,det,AmenDa00,rec_td,0,,,,,
player,201911280det,det,AmenDa00,rec_long,14,,,,,
player,201911280det,det,AmenDa00,fumbles,0,,,,,
player,201911280det,det,AmenDa00,fumbles_lost,0,,,,,
player,201911280det,det,HockTJ00,pass_cmp,0,,,,,
player,201911280det,det,HockTJ00,pass_att,0,,,,,
player,201911280det,det,HockTJ00,pass_yds,0,,,,,
player,201911280det,det,HockTJ00,pass_td,0,,,,,
player,201911280det,det,HockTJ00,pass_int,0,,,,,
player,201911280det,det,HockTJ00,pass_sacked,0,,,,,
player,201911280det,det,HockTJ00,pass_sacked_yds,0,,,,,
player,201911280det,det,HockTJ00,pass_long,0,,,,,
player,201911280det,det,HockTJ00,pass_rating,,,,,,
player,201911280det,det,HockTJ00,rush_att,0,,,,,
player,201911280det,det,HockTJ00,rush_yds,0,,,,,
player,201911280det,det,HockTJ00,rush_td,0,,,,,
player,201911280det,det,HockTJ00,rush_long,0,,,,,
player,201911280det,det,HockTJ00,targets,11,,,,,
player,201911280det,det,HockTJ00,rec,6,,,,,
player,201911280det,det,HockTJ00,rec_yds,18,,,,,
player,201911280det,det,HockTJ00,rec_td,0,,,,,
player,201911280det,det,HockTJ00,rec_long,9,,,,,
player,201911280det,det,HockTJ00,fumbles,0,,,,,
player,201911280det,det,HockTJ00,fumbles_lost,0,,,,,
player,201911280det,chi,JackEd01,def_int,1,,,,,
player,201911280det,chi,JackEd01,def_int_yds,4,,,,,
player,201911280det,chi,JackEd01,def_int_td,0,,,,,
player,201911280det,chi,JackEd01,def_int_long,4,,,,,
player,201911280det,chi,JackEd01,pass_defended,1,,,,,
player,201911280det,chi,JackEd01,sacks,0.0,,,,,
player,201911280det,chi,JackEd01,tackles_combined,2,,,,,
player,201911280det,chi,JackEd01,tackles_solo,2,,,,,
player,201911280det,chi,JackEd01,tackles_assists,0,,,,,
player,201911280det,chi,JackEd01,tackles_loss,0,,,,,
player,201911280det,chi,JackEd01,qb_hits,0,,,,,
player,201911280det,chi,JackEd01,fumbles_rec,0,,,,,
player,201911280det,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201911280det,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201911280det,chi,JackEd01,fumbles_forced,0,,,,,
player,201911280det,chi,SmitRo07,def_int,0,,,,,
player,201911280det,chi,SmitRo07,def_int_yds,0,,,,,
player,201911280det,chi,SmitRo07,def_int_td,0,,,,,
player,201911280det,chi,SmitRo07,def_int_long,0,,,,,
player,201911280det,chi,SmitRo07,pass_defended,0,,,,,
player,201911280det,chi,SmitRo07,sacks,2.0,,,,,
player,201911280det,chi,SmitRo07,tackles_combined,15,,,,,
player,201911280det,chi,SmitRo07,tackles_solo,10,,,,,
player,201911280det,chi,SmitRo07,tackles_assists,5,,,,,
player,201911280det,chi,SmitRo07,tackles_loss,2,,,,,
player,201911280det,chi,SmitRo07,qb_hits,2,,,,,
player,201911280det,chi,SmitRo07,fumbles_rec,0,,,,,
player,201911280det,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201911280det,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201911280det,chi,SmitRo07,fumbles_forced,0,,,,,
player,201911280det,chi,FullKy00,def_int,0,,,,,
player,201911280det,chi,FullKy00,def_int_yds,0,,,,,
player,201911280det,chi,FullKy00,def_int_td,0,,,,,
player,201911280det,chi,FullKy00,def_int_long,0,,,,,
player,201911280det,chi,FullKy00,pass_defended,1,,,,,
player,201911280det,chi,FullKy00,sacks,0.0,,,,,
player,201911280det,chi,FullKy00,tackles_combined,7,,,,,
player,201911280det,chi,FullKy00,tackles_solo,6,,,,,
player,201911280det,chi,FullKy00,tackles_assists,1,,,,,
player,201911280det,chi,FullKy00,tackles_loss,0,,,,,
player,201911280det,chi,FullKy00,qb_hits,0,,,,,
player,201911280det,chi,FullKy00,fumbles_rec,0,,,,,
player,201911280det,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201911280det,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201911280det,chi,FullKy00,fumbles_forced,0,,,,,
player,201911280det,chi,KwiaNi00,def_int,0,,,,,
player,201911280det,chi,KwiaNi00,def_int_yds,0,,,,,
player,201911280det,chi,KwiaNi00,def_int_td,0,,,,,
player,201911280det,chi,KwiaNi00,def_int_long,0,,,,,
player,201911280det,chi,KwiaNi00,pass_defended,1,,,,,
player,201911280det,chi,KwiaNi00,sacks,0.0,,,,,
player,201911280det,chi,KwiaNi00,tackles_combined,7,,,,,
player,201911280det,chi,KwiaNi00,tackles_solo,5,,,,,
player,201911280det,chi,KwiaNi00,tackles_assists,2,,,,,
player,201911280det,chi,KwiaNi00,tackles_loss,1,,,,,
player,201911280det,chi,KwiaNi00,qb_hits,0,,,,,
player,201911280det,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201911280det,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201911280det,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201911280det,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201911280det,chi,AmukPr00,def_int,0,,,,,
player,201911280det,chi,AmukPr00,def_int_yds,0,,,,,
player,201911280det,chi,AmukPr00,def_int_td,0,,,,,
player,201911280det,chi,AmukPr00,def_int_long,0,,,,,
player,201911280det,chi,AmukPr00,pass_defended,1,,,,,
player,201911280det,chi,AmukPr00,sacks,0.0,,,,,
player,201911280det,chi,AmukPr00,tackles_combined,5,,,,,
player,201911280det,chi,AmukPr00,tackles_solo,4,,,,,
player,201911280det,chi,AmukPr00,tackles_assists,1,,,,,
player,201911280det,chi,AmukPr00,tackles_loss,0,,,,,
player,201911280det,chi,AmukPr00,qb_hits,0,,,,,
player,201911280det,chi,AmukPr00,fumbles_rec,0,,,,,
player,201911280det,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201911280det,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201911280det,chi,AmukPr00,fumbles_forced,0,,,,,
player,201911280det,chi,NichBi00,def_int,0,,,,,
player,201911280det,chi,NichBi00,def_int_yds,0,,,,,
player,201911280det,chi,NichBi00,def_int_td,0,,,,,
player,201911280det,chi,NichBi00,def_int_long,0,,,,,
player,201911280det,chi,NichBi00,pass_defended,0,,,,,
player,201911280det,chi,NichBi00,sacks,0.0,,,,,
player,201911280det,chi,NichBi00,tackles_combined,4,,,,,
player,201911280det,chi,NichBi00,tackles_solo,3,,,,,
player,201911280det,chi,NichBi00,tackles_assists,1,,,,,
player,201911280det,chi,NichBi00,tackles_loss,0,,,,,
player,201911280det,chi,NichBi00,qb_hits,1,,,,,
player,201911280det,chi,NichBi00,fumbles_rec,0,,,,,
player,201911280det,chi,NichBi00,fumbles_rec_yds,0,,,,,
player,201911280det,chi,NichBi00,fumbles_rec_td,0,,,,,
player,201911280det,chi,NichBi00,fumbles_forced,0,,,,,
player,201911280det,chi,FloyLe00,def_int,0,,,,,
player,201911280det,chi,FloyLe00,def_int_yds,0,,,,,
player,201911280det,chi,FloyLe00,def_int_td,0,,,,,
player,201911280det,chi,FloyLe00,def_int_long,0,,,,,
player,201911280det,chi,FloyLe00,pass_defended,0,,,,,
player,201911280det,chi,FloyLe00,sacks,0.0,,,,,
player,201911280det,chi,FloyLe00,tackles_combined,3,,,,,
player,201911280det,chi,FloyLe00,tackles_solo,3,,,,,
player,201911280det,chi,FloyLe00,tackles_assists,0,,,,,
player,201911280det,chi,FloyLe00,tackles_loss,0,,,,,
player,201911280det,chi,FloyLe00,qb_hits,0,,,,,
player,201911280det,chi,FloyLe00,fumbles_rec,0,,,,,
player,201911280det,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201911280det,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201911280det,chi,FloyLe00,fumbles_forced,0,,,,,
player,201911280det,chi,GoldEd00,def_int,0,,,,,
player,201911280det,chi,GoldEd00,def_int_yds,0,,,,,
player,201911280det,chi,GoldEd00,def_int_td,0,,,,,
player,201911280det,chi,GoldEd00,def_int_long,0,,,,,
player,201911280det,chi,GoldEd00,pass_defended,0,,,,,
player,201911280det,chi,GoldEd00,sacks,0.0,,,,,
player,201911280det,chi,GoldEd00,tackles_combined,3,,,,,
player,201911280det,chi,GoldEd00,tackles_solo,2,,,,,
player,201911280det,chi,GoldEd00,tackles_assists,1,,,,,
player,201911280det,chi,GoldEd00,tackles_loss,1,,,,,
player,201911280det,chi,GoldEd00,qb_hits,0,,,,,
player,201911280det,chi,GoldEd00,fumbles_rec,0,,,,,
player,201911280det,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201911280det,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201911280det,chi,GoldEd00,fumbles_forced,0,,,,,
player,201911280det,chi,SkriBu00,def_int,0,,,,,
player,201911280det,chi,SkriBu00,def_int_yds,0,,,,,
player,201911280det,chi,SkriBu00,def_int_td,0,,,,,
player,201911280det,chi,SkriBu00,def_int_long,0,,,,,
player,201911280det,chi,SkriBu00,pass_defended,1,,,,,
player,201911280det,chi,SkriBu00,sacks,0.0,,,,,
player,201911280det,chi,SkriBu00,tackles_combined,3,,,,,
player,201911280det,chi,SkriBu00,tackles_solo,3,,,,,
player,201911280det,chi,SkriBu00,tackles_assists,0,,,,,
player,201911280det,chi,SkriBu00,tackles_loss,0,,,,,
player,201911280det,chi,SkriBu00,qb_hits,0,,,,,
player,201911280det,chi,SkriBu00,fumbles_rec,0,,,,,
player,201911280det,chi,SkriBu00,fumbles_rec_yds,0,,,,,
player,201911280det,chi,SkriBu00,fumbles_rec_td,0,,,,,
player,201911280det,chi,SkriBu00,fumbles_forced,0,,,,,
player,201911280det,chi,ClinHa00,def_int,0,,,,,
player,201911280det,chi,ClinHa00,def_int_yds,0,,,,,
player,201911280det,chi,ClinHa00,def_int_td,0,,,,,
player,201911280det,chi,ClinHa00,def_int_long,0,,,,,
player,201911280det,chi,ClinHa00,pass_defended,1,,,,,
player,201911280det,chi,ClinHa00,sacks,0.0,,,,,
player,201911280det,chi,ClinHa00,tackles_combined,2,,,,,
player,201911280det,chi,ClinHa00,tackles_solo,2,,,,,
player,201911280det,chi,ClinHa00,tackles_assists,0,,,,,
player,201911280det,chi,ClinHa00,tackles_loss,0,,,,,
player,201911280det,chi,ClinHa00,qb_hits,0,,,,,
player,201911280det,chi,ClinHa00,fumbles_rec,0,,,,,
