game,2019,16,20191222,201912220clt,car,"Carolina Panthers",6,clt,"Indianapolis Colts",38
player,201912220clt,clt,ColeTr01,def_int_yds,0,,,,,
player,201912220clt,clt,ColeTr01,def_int_td,0,,,,,
player,201912220clt,clt,ColeTr01,def_int_long,0,,,,,
player,201912220clt,clt,ColeTr01,pass_defended,0,,,,,
player,201912220clt,clt,ColeTr01,sacks,0.0,,,,,
player,201912220clt,clt,ColeTr01,tackles_combined,1,,,,,
player,201912220clt,clt,ColeTr01,tackles_solo,1,,,,,
player,201912220clt,clt,ColeTr01,tackles_assists,0,,,,,
player,201912220clt,clt,ColeTr01,tackles_loss,0,,,,,
player,201912220clt,clt,ColeTr01,qb_hits,0,,,,,
player,201912220clt,clt,ColeTr01,fumbles_rec,0,,,,,
player,201912220clt,clt,ColeTr01,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,ColeTr01,fumbles_rec_td,0,,,,,
player,201912220clt,clt,ColeTr01,fumbles_forced,0,,,,,
player,201912220clt,clt,LewiTy00,def_int,0,,,,,
player,201912220clt,clt,LewiTy00,def_int_yds,0,,,,,
player,201912220clt,clt,LewiTy00,def_int_td,0,,,,,
player,201912220clt,clt,LewiTy00,def_int_long,0,,,,,
player,201912220clt,clt,LewiTy00,pass_defended,0,,,,,
player,201912220clt,clt,LewiTy00,sacks,0.0,,,,,
player,201912220clt,clt,LewiTy00,tackles_combined,1,,,,,
player,201912220clt,clt,LewiTy00,tackles_solo,1,,,,,
player,201912220clt,clt,LewiTy00,tackles_assists,0,,,,,
player,201912220clt,clt,LewiTy00,tackles_loss,0,,,,,
player,201912220clt,clt,LewiTy00,qb_hits,0,,,,,
player,201912220clt,clt,LewiTy00,fumbles_rec,0,,,,,
player,201912220clt,clt,LewiTy00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,LewiTy00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,LewiTy00,fumbles_forced,0,,,,,
player,201912220clt,car,HogaCh00,kick_ret,0,,,,,
player,201912220clt,car,HogaCh00,kick_ret_yds,0,,,,,
player,201912220clt,car,HogaCh00,kick_ret_yds_per_ret,,,,,,
player,201912220clt,car,HogaCh00,kick_ret_td,0,,,,,
player,201912220clt,car,HogaCh00,kick_ret_long,0,,,,,
player,201912220clt,car,HogaCh00,punt_ret,2,,,,,
player,201912220clt,car,HogaCh00,punt_ret_yds,16,,,,,
player,201912220clt,car,HogaCh00,punt_ret_yds_per_ret,8.0,,,,,
player,201912220clt,car,HogaCh00,punt_ret_td,0,,,,,
player,201912220clt,car,HogaCh00,punt_ret_long,8,,,,,
player,201912220clt,clt,HineNy00,kick_ret,0,,,,,
player,201912220clt,clt,HineNy00,kick_ret_yds,0,,,,,
player,201912220clt,clt,HineNy00,kick_ret_yds_per_ret,,,,,,
player,201912220clt,clt,HineNy00,kick_ret_td,0,,,,,
player,201912220clt,clt,HineNy00,kick_ret_long,0,,,,,
player,201912220clt,clt,HineNy00,punt_ret,3,,,,,
player,201912220clt,clt,HineNy00,punt_ret_yds,195,,,,,
player,201912220clt,clt,HineNy00,punt_ret_yds_per_ret,65.0,,,,,
player,201912220clt,clt,HineNy00,punt_ret_td,2,,,,,
player,201912220clt,clt,HineNy00,punt_ret_long,84,,,,,
player,201912220clt,car,PalaMi00,xpm,,,,,,
player,201912220clt,car,PalaMi00,xpa,,,,,,
player,201912220clt,car,PalaMi00,fgm,,,,,,
player,201912220clt,car,PalaMi00,fga,,,,,,
player,201912220clt,car,PalaMi00,punt,3,,,,,
player,201912220clt,car,PalaMi00,punt_yds,159,,,,,
player,201912220clt,car,PalaMi00,punt_yds_per_punt,53.0,,,,,
player,201912220clt,car,PalaMi00,punt_long,56,,,,,
player,201912220clt,car,SlyeJo00,xpm,,,,,,
player,201912220clt,car,SlyeJo00,xpa,,,,,,
player,201912220clt,car,SlyeJo00,fgm,2,,,,,
player,201912220clt,car,SlyeJo00,fga,2,,,,,
player,201912220clt,car,SlyeJo00,punt,0,,,,,
player,201912220clt,car,SlyeJo00,punt_yds,0,,,,,
player,201912220clt,car,SlyeJo00,punt_yds_per_punt,,,,,,
player,201912220clt,car,SlyeJo00,punt_long,0,,,,,
player,201912220clt,clt,McLaCh00,xpm,5,,,,,
player,201912220clt,clt,McLaCh00,xpa,5,,,,,
player,201912220clt,clt,McLaCh00,fgm,1,,,,,
player,201912220clt,clt,McLaCh00,fga,1,,,,,
player,201912220clt,clt,McLaCh00,punt,0,,,,,
player,201912220clt,clt,McLaCh00,punt_yds,0,,,,,
player,201912220clt,clt,McLaCh00,punt_yds_per_punt,,,,,,
player,201912220clt,clt,McLaCh00,punt_long,0,,,,,
player,201912220clt,clt,SancRi00,xpm,,,,,,
player,201912220clt,clt,SancRi00,xpa,,,,,,
player,201912220clt,clt,SancRi00,fgm,,,,,,
player,201912220clt,clt,SancRi00,fga,,,,,,
player,201912220clt,clt,SancRi00,punt,3,,,,,
player,201912220clt,clt,SancRi00,punt_yds,140,,,,,
player,201912220clt,clt,SancRi00,punt_yds_per_punt,46.7,,,,,
player,201912220clt,clt,SancRi00,punt_long,53,,,,,
player,201912220clt,clt,CastAn00,pos,T,,,,,
player,201912220clt,clt,CastAn00,offense,64,,,,,
player,201912220clt,clt,CastAn00,off_pct,100%,,,,,
player,201912220clt,clt,CastAn00,defense,0,,,,,
player,201912220clt,clt,CastAn00,def_pct,0%,,,,,
player,201912220clt,clt,CastAn00,special_teams,6,,,,,
player,201912220clt,clt,CastAn00,st_pct,23%,,,,,
player,201912220clt,clt,GlowMa00,pos,G,,,,,
player,201912220clt,clt,GlowMa00,offense,64,,,,,
player,201912220clt,clt,GlowMa00,off_pct,100%,,,,,
player,201912220clt,clt,GlowMa00,defense,0,,,,,
player,201912220clt,clt,GlowMa00,def_pct,0%,,,,,
player,201912220clt,clt,GlowMa00,special_teams,6,,,,,
player,201912220clt,clt,GlowMa00,st_pct,23%,,,,,
player,201912220clt,clt,KellRy00,pos,C,,,,,
player,201912220clt,clt,KellRy00,offense,64,,,,,
player,201912220clt,clt,KellRy00,off_pct,100%,,,,,
player,201912220clt,clt,KellRy00,defense,0,,,,,
player,201912220clt,clt,KellRy00,def_pct,0%,,,,,
player,201912220clt,clt,KellRy00,special_teams,0,,,,,
player,201912220clt,clt,KellRy00,st_pct,0%,,,,,
player,201912220clt,clt,SmitBr06,pos,G,,,,,
player,201912220clt,clt,SmitBr06,offense,63,,,,,
player,201912220clt,clt,SmitBr06,off_pct,98%,,,,,
player,201912220clt,clt,SmitBr06,defense,0,,,,,
player,201912220clt,clt,SmitBr06,def_pct,0%,,,,,
player,201912220clt,clt,SmitBr06,special_teams,6,,,,,
player,201912220clt,clt,SmitBr06,st_pct,23%,,,,,
player,201912220clt,clt,BrisJa00,pos,QB,,,,,
player,201912220clt,clt,BrisJa00,offense,61,,,,,
player,201912220clt,clt,BrisJa00,off_pct,95%,,,,,
player,201912220clt,clt,BrisJa00,defense,0,,,,,
player,201912220clt,clt,BrisJa00,def_pct,0%,,,,,
player,201912220clt,clt,BrisJa00,special_teams,0,,,,,
player,201912220clt,clt,BrisJa00,st_pct,0%,,,,,
player,201912220clt,clt,DoylJa00,pos,TE,,,,,
player,201912220clt,clt,DoylJa00,offense,61,,,,,
player,201912220clt,clt,DoylJa00,off_pct,95%,,,,,
player,201912220clt,clt,DoylJa00,defense,0,,,,,
player,201912220clt,clt,DoylJa00,def_pct,0%,,,,,
player,201912220clt,clt,DoylJa00,special_teams,0,,,,,
player,201912220clt,clt,DoylJa00,st_pct,0%,,,,,
player,201912220clt,clt,PascZa00,pos,WR,,,,,
player,201912220clt,clt,PascZa00,offense,50,,,,,
player,201912220clt,clt,PascZa00,off_pct,78%,,,,,
player,201912220clt,clt,PascZa00,defense,0,,,,,
player,201912220clt,clt,PascZa00,def_pct,0%,,,,,
player,201912220clt,clt,PascZa00,special_teams,0,,,,,
player,201912220clt,clt,PascZa00,st_pct,0%,,,,,
player,201912220clt,clt,JohnMa07,pos,WR,,,,,
player,201912220clt,clt,JohnMa07,offense,46,,,,,
player,201912220clt,clt,JohnMa07,off_pct,72%,,,,,
player,201912220clt,clt,JohnMa07,defense,0,,,,,
player,201912220clt,clt,JohnMa07,def_pct,0%,,,,,
player,201912220clt,clt,JohnMa07,special_teams,3,,,,,
player,201912220clt,clt,JohnMa07,st_pct,12%,,,,,
player,201912220clt,clt,HiltT.00,pos,WR,,,,,
player,201912220clt,clt,HiltT.00,offense,38,,,,,
player,201912220clt,clt,HiltT.00,off_pct,59%,,,,,
player,201912220clt,clt,HiltT.00,defense,0,,,,,
player,201912220clt,clt,HiltT.00,def_pct,0%,,,,,
player,201912220clt,clt,HiltT.00,special_teams,0,,,,,
player,201912220clt,clt,HiltT.00,st_pct,0%,,,,,
player,201912220clt,clt,AlieMo00,pos,TE,,,,,
player,201912220clt,clt,AlieMo00,offense,35,,,,,
player,201912220clt,clt,AlieMo00,off_pct,55%,,,,,
player,201912220clt,clt,AlieMo00,defense,0,,,,,
player,201912220clt,clt,AlieMo00,def_pct,0%,,,,,
player,201912220clt,clt,AlieMo00,special_teams,9,,,,,
player,201912220clt,clt,AlieMo00,st_pct,35%,,,,,
player,201912220clt,clt,HaegJo00,pos,G,,,,,
player,201912220clt,clt,HaegJo00,offense,35,,,,,
player,201912220clt,clt,HaegJo00,off_pct,55%,,,,,
player,201912220clt,clt,HaegJo00,defense,0,,,,,
player,201912220clt,clt,HaegJo00,def_pct,0%,,,,,
player,201912220clt,clt,HaegJo00,special_teams,6,,,,,
player,201912220clt,clt,HaegJo00,st_pct,23%,,,,,
player,201912220clt,clt,NelsQu00,pos,G,,,,,
player,201912220clt,clt,NelsQu00,offense,33,,,,,
player,201912220clt,clt,NelsQu00,off_pct,52%,,,,,
player,201912220clt,clt,NelsQu00,defense,0,,,,,
player,201912220clt,clt,NelsQu00,def_pct,0%,,,,,
player,201912220clt,clt,NelsQu00,special_teams,3,,,,,
player,201912220clt,clt,NelsQu00,st_pct,12%,,,,,
player,201912220clt,clt,MackMa00,pos,RB,,,,,
player,201912220clt,clt,MackMa00,offense,31,,,,,
player,201912220clt,clt,MackMa00,off_pct,48%,,,,,
player,201912220clt,clt,MackMa00,defense,0,,,,,
player,201912220clt,clt,MackMa00,def_pct,0%,,,,,
player,201912220clt,clt,MackMa00,special_teams,0,,,,,
player,201912220clt,clt,MackMa00,st_pct,0%,,,,,
player,201912220clt,clt,WilkJo01,pos,RB,,,,,
player,201912220clt,clt,WilkJo01,offense,22,,,,,
player,201912220clt,clt,WilkJo01,off_pct,34%,,,,,
player,201912220clt,clt,WilkJo01,defense,0,,,,,
player,201912220clt,clt,WilkJo01,def_pct,0%,,,,,
player,201912220clt,clt,WilkJo01,special_teams,6,,,,,
player,201912220clt,clt,WilkJo01,st_pct,23%,,,,,
player,201912220clt,clt,HineNy00,pos,RB,,,,,
player,201912220clt,clt,HineNy00,offense,11,,,,,
player,201912220clt,clt,HineNy00,off_pct,17%,,,,,
player,201912220clt,clt,HineNy00,defense,0,,,,,
player,201912220clt,clt,HineNy00,def_pct,0%,,,,,
player,201912220clt,clt,HineNy00,special_teams,8,,,,,
player,201912220clt,clt,HineNy00,st_pct,31%,,,,,
player,201912220clt,clt,InmaDo00,pos,WR,,,,,
player,201912220clt,clt,InmaDo00,offense,8,,,,,
player,201912220clt,clt,InmaDo00,off_pct,12%,,,,,
player,201912220clt,clt,InmaDo00,defense,0,,,,,
player,201912220clt,clt,InmaDo00,def_pct,0%,,,,,
player,201912220clt,clt,InmaDo00,special_teams,0,,,,,
player,201912220clt,clt,InmaDo00,st_pct,0%,,,,,
player,201912220clt,clt,DuliAs00,pos,WR,,,,,
player,201912220clt,clt,DuliAs00,offense,6,,,,,
player,201912220clt,clt,DuliAs00,off_pct,9%,,,,,
player,201912220clt,clt,DuliAs00,defense,0,,,,,
player,201912220clt,clt,DuliAs00,def_pct,0%,,,,,
player,201912220clt,clt,DuliAs00,special_teams,14,,,,,
player,201912220clt,clt,DuliAs00,st_pct,54%,,,,,
player,201912220clt,clt,TravRo00,pos,TE,,,,,
player,201912220clt,clt,TravRo00,offense,6,,,,,
player,201912220clt,clt,TravRo00,off_pct,9%,,,,,
player,201912220clt,clt,TravRo00,defense,0,,,,,
player,201912220clt,clt,TravRo00,def_pct,0%,,,,,
player,201912220clt,clt,TravRo00,special_teams,0,,,,,
player,201912220clt,clt,TravRo00,st_pct,0%,,,,,
player,201912220clt,clt,AndrJo01,pos,C,,,,,
player,201912220clt,clt,AndrJo01,offense,3,,,,,
player,201912220clt,clt,AndrJo01,off_pct,5%,,,,,
player,201912220clt,clt,AndrJo01,defense,0,,,,,
player,201912220clt,clt,AndrJo01,def_pct,0%,,,,,
player,201912220clt,clt,AndrJo01,special_teams,3,,,,,
player,201912220clt,clt,AndrJo01,st_pct,12%,,,,,
player,201912220clt,clt,HoyeBr00,pos,QB,,,,,
player,201912220clt,clt,HoyeBr00,offense,3,,,,,
player,201912220clt,clt,HoyeBr00,off_pct,5%,,,,,
player,201912220clt,clt,HoyeBr00,defense,0,,,,,
player,201912220clt,clt,HoyeBr00,def_pct,0%,,,,,
player,201912220clt,clt,HoyeBr00,special_teams,0,,,,,
player,201912220clt,clt,HoyeBr00,st_pct,0%,,,,,
player,201912220clt,clt,Ya-SRo00,pos,CB,,,,,
player,201912220clt,clt,Ya-SRo00,offense,0,,,,,
player,201912220clt,clt,Ya-SRo00,off_pct,0%,,,,,
player,201912220clt,clt,Ya-SRo00,defense,70,,,,,
player,201912220clt,clt,Ya-SRo00,def_pct,100%,,,,,
player,201912220clt,clt,Ya-SRo00,special_teams,12,,,,,
player,201912220clt,clt,Ya-SRo00,st_pct,46%,,,,,
player,201912220clt,clt,DesiPi00,pos,CB,,,,,
player,201912220clt,clt,DesiPi00,offense,0,,,,,
player,201912220clt,clt,DesiPi00,off_pct,0%,,,,,
player,201912220clt,clt,DesiPi00,defense,70,,,,,
player,201912220clt,clt,DesiPi00,def_pct,100%,,,,,
player,201912220clt,clt,DesiPi00,special_teams,2,,,,,
player,201912220clt,clt,DesiPi00,st_pct,8%,,,,,
player,201912220clt,clt,HookMa00,pos,FS,,,,,
player,201912220clt,clt,HookMa00,offense,0,,,,,
player,201912220clt,clt,HookMa00,off_pct,0%,,,,,
player,201912220clt,clt,HookMa00,defense,70,,,,,
player,201912220clt,clt,HookMa00,def_pct,100%,,,,,
player,201912220clt,clt,HookMa00,special_teams,1,,,,,
player,201912220clt,clt,HookMa00,st_pct,4%,,,,,
player,201912220clt,clt,LeonDa00,pos,LB,,,,,
player,201912220clt,clt,LeonDa00,offense,0,,,,,
player,201912220clt,clt,LeonDa00,off_pct,0%,,,,,
player,201912220clt,clt,LeonDa00,defense,63,,,,,
player,201912220clt,clt,LeonDa00,def_pct,90%,,,,,
player,201912220clt,clt,LeonDa00,special_teams,2,,,,,
player,201912220clt,clt,LeonDa00,st_pct,8%,,,,,
player,201912220clt,clt,WalkAn01,pos,LB,,,,,
player,201912220clt,clt,WalkAn01,offense,0,,,,,
player,201912220clt,clt,WalkAn01,off_pct,0%,,,,,
player,201912220clt,clt,WalkAn01,defense,50,,,,,
player,201912220clt,clt,WalkAn01,def_pct,71%,,,,,
player,201912220clt,clt,WalkAn01,special_teams,3,,,,,
player,201912220clt,clt,WalkAn01,st_pct,12%,,,,,
player,201912220clt,clt,GeatCl00,pos,SS,,,,,
player,201912220clt,clt,GeatCl00,offense,0,,,,,
player,201912220clt,clt,GeatCl00,off_pct,0%,,,,,
player,201912220clt,clt,GeatCl00,defense,46,,,,,
player,201912220clt,clt,GeatCl00,def_pct,66%,,,,,
player,201912220clt,clt,GeatCl00,special_teams,13,,,,,
player,201912220clt,clt,GeatCl00,st_pct,50%,,,,,
player,201912220clt,clt,SheaJa00,pos,DE,,,,,
player,201912220clt,clt,SheaJa00,offense,0,,,,,
player,201912220clt,clt,SheaJa00,off_pct,0%,,,,,
player,201912220clt,clt,SheaJa00,defense,46,,,,,
player,201912220clt,clt,SheaJa00,def_pct,66%,,,,,
player,201912220clt,clt,SheaJa00,special_teams,0,,,,,
player,201912220clt,clt,SheaJa00,st_pct,0%,,,,,
player,201912220clt,clt,StewGr00,pos,NT,,,,,
player,201912220clt,clt,StewGr00,offense,0,,,,,
player,201912220clt,clt,StewGr00,off_pct,0%,,,,,
player,201912220clt,clt,StewGr00,defense,45,,,,,
player,201912220clt,clt,StewGr00,def_pct,64%,,,,,
player,201912220clt,clt,StewGr00,special_teams,8,,,,,
player,201912220clt,clt,StewGr00,st_pct,31%,,,,,
player,201912220clt,clt,OkerBo00,pos,LB,,,,,
player,201912220clt,clt,OkerBo00,offense,0,,,,,
player,201912220clt,clt,OkerBo00,off_pct,0%,,,,,
player,201912220clt,clt,OkerBo00,defense,45,,,,,
player,201912220clt,clt,OkerBo00,def_pct,64%,,,,,
player,201912220clt,clt,OkerBo00,special_teams,6,,,,,
player,201912220clt,clt,OkerBo00,st_pct,23%,,,,,
player,201912220clt,clt,LewiTy00,pos,DT,,,,,
player,201912220clt,clt,LewiTy00,offense,0,,,,,
player,201912220clt,clt,LewiTy00,off_pct,0%,,,,,
player,201912220clt,clt,LewiTy00,defense,45,,,,,
player,201912220clt,clt,LewiTy00,def_pct,64%,,,,,
player,201912220clt,clt,LewiTy00,special_teams,1,,,,,
player,201912220clt,clt,LewiTy00,st_pct,4%,,,,,
player,201912220clt,clt,MuhaAl00,pos,DE,,,,,
player,201912220clt,clt,MuhaAl00,offense,0,,,,,
player,201912220clt,clt,MuhaAl00,off_pct,0%,,,,,
player,201912220clt,clt,MuhaAl00,defense,35,,,,,
player,201912220clt,clt,MuhaAl00,def_pct,50%,,,,,
player,201912220clt,clt,MuhaAl00,special_teams,10,,,,,
player,201912220clt,clt,MuhaAl00,st_pct,38%,,,,,
player,201912220clt,clt,HousJu00,pos,LB,,,,,
player,201912220clt,clt,HousJu00,offense,0,,,,,
player,201912220clt,clt,HousJu00,off_pct,0%,,,,,
player,201912220clt,clt,HousJu00,defense,35,,,,,
player,201912220clt,clt,HousJu00,def_pct,50%,,,,,
player,201912220clt,clt,HousJu00,special_teams,0,,,,,
player,201912220clt,clt,HousJu00,st_pct,0%,,,,,
player,201912220clt,clt,HuntMa00,pos,DT,,,,,
player,201912220clt,clt,HuntMa00,offense,0,,,,,
player,201912220clt,clt,HuntMa00,off_pct,0%,,,,,
player,201912220clt,clt,HuntMa00,defense,34,,,,,
player,201912220clt,clt,HuntMa00,def_pct,49%,,,,,
player,201912220clt,clt,HuntMa00,special_teams,9,,,,,
player,201912220clt,clt,HuntMa00,st_pct,35%,,,,,
player,201912220clt,clt,WillKh00,pos,SS,,,,,
player,201912220clt,clt,WillKh00,offense,0,,,,,
player,201912220clt,clt,WillKh00,off_pct,0%,,,,,
player,201912220clt,clt,WillKh00,defense,26,,,,,
player,201912220clt,clt,WillKh00,def_pct,37%,,,,,
player,201912220clt,clt,WillKh00,special_teams,2,,,,,
player,201912220clt,clt,WillKh00,st_pct,8%,,,,,
player,201912220clt,clt,OdumGe00,pos,FS,,,,,
player,201912220clt,clt,OdumGe00,offense,0,,,,,
player,201912220clt,clt,OdumGe00,off_pct,0%,,,,,
player,201912220clt,clt,OdumGe00,defense,22,,,,,
player,201912220clt,clt,OdumGe00,def_pct,31%,,,,,
player,201912220clt,clt,OdumGe00,special_teams,20,,,,,
player,201912220clt,clt,OdumGe00,st_pct,77%,,,,,
player,201912220clt,clt,BanoBe00,pos,DE,,,,,
player,201912220clt,clt,BanoBe00,offense,0,,,,,
player,201912220clt,clt,BanoBe00,off_pct,0%,,,,,
player,201912220clt,clt,BanoBe00,defense,22,,,,,
player,201912220clt,clt,BanoBe00,def_pct,31%,,,,,
player,201912220clt,clt,BanoBe00,special_teams,8,,,,,
player,201912220clt,clt,BanoBe00,st_pct,31%,,,,,
player,201912220clt,clt,BoddBr01,pos,FS,,,,,
player,201912220clt,clt,BoddBr01,offense,0,,,,,
player,201912220clt,clt,BoddBr01,off_pct,0%,,,,,
player,201912220clt,clt,BoddBr01,defense,22,,,,,
player,201912220clt,clt,BoddBr01,def_pct,31%,,,,,
player,201912220clt,clt,BoddBr01,special_teams,7,,,,,
player,201912220clt,clt,BoddBr01,st_pct,27%,,,,,
player,201912220clt,clt,ColeTr01,pos,DT,,,,,
player,201912220clt,clt,ColeTr01,offense,0,,,,,
player,201912220clt,clt,ColeTr01,off_pct,0%,,,,,
player,201912220clt,clt,ColeTr01,defense,18,,,,,
player,201912220clt,clt,ColeTr01,def_pct,26%,,,,,
player,201912220clt,clt,ColeTr01,special_teams,2,,,,,
player,201912220clt,clt,ColeTr01,st_pct,8%,,,,,
player,201912220clt,clt,AdamMa00,pos,LB,,,,,
player,201912220clt,clt,AdamMa00,offense,0,,,,,
player,201912220clt,clt,AdamMa00,off_pct,0%,,,,,
player,201912220clt,clt,AdamMa00,defense,3,,,,,
player,201912220clt,clt,AdamMa00,def_pct,4%,,,,,
player,201912220clt,clt,AdamMa00,special_teams,17,,,,,
player,201912220clt,clt,AdamMa00,st_pct,65%,,,,,
player,201912220clt,clt,TellMa00,pos,CB,,,,,
player,201912220clt,clt,TellMa00,offense,0,,,,,
player,201912220clt,clt,TellMa00,off_pct,0%,,,,,
player,201912220clt,clt,TellMa00,defense,3,,,,,
player,201912220clt,clt,TellMa00,def_pct,4%,,,,,
player,201912220clt,clt,TellMa00,special_teams,17,,,,,
player,201912220clt,clt,TellMa00,st_pct,65%,,,,,
player,201912220clt,clt,FranZa00,pos,LB,,,,,
player,201912220clt,clt,FranZa00,offense,0,,,,,
player,201912220clt,clt,FranZa00,off_pct,0%,,,,,
player,201912220clt,clt,FranZa00,defense,0,,,,,
player,201912220clt,clt,FranZa00,def_pct,0%,,,,,
player,201912220clt,clt,FranZa00,special_teams,20,,,,,
player,201912220clt,clt,FranZa00,st_pct,77%,,,,,
player,201912220clt,clt,SancRi00,pos,P,,,,,
player,201912220clt,clt,SancRi00,offense,0,,,,,
player,201912220clt,clt,SancRi00,off_pct,0%,,,,,
player,201912220clt,clt,SancRi00,defense,0,,,,,
player,201912220clt,clt,SancRi00,def_pct,0%,,,,,
player,201912220clt,clt,SancRi00,special_teams,16,,,,,
player,201912220clt,clt,SancRi00,st_pct,62%,,,,,
player,201912220clt,clt,SpeeEJ00,pos,LB,,,,,
player,201912220clt,clt,SpeeEJ00,offense,0,,,,,
player,201912220clt,clt,SpeeEJ00,off_pct,0%,,,,,
player,201912220clt,clt,SpeeEJ00,defense,0,,,,,
player,201912220clt,clt,SpeeEJ00,def_pct,0%,,,,,
player,201912220clt,clt,SpeeEJ00,special_teams,14,,,,,
player,201912220clt,clt,SpeeEJ00,st_pct,54%,,,,,
player,201912220clt,clt,WillJo07,pos,RB,,,,,
player,201912220clt,clt,WillJo07,offense,0,,,,,
player,201912220clt,clt,WillJo07,off_pct,0%,,,,,
player,201912220clt,clt,WillJo07,defense,0,,,,,
player,201912220clt,clt,WillJo07,def_pct,0%,,,,,
player,201912220clt,clt,WillJo07,special_teams,11,,,,,
player,201912220clt,clt,WillJo07,st_pct,42%,,,,,
player,201912220clt,clt,RhodLu00,pos,LS,,,,,
player,201912220clt,clt,RhodLu00,offense,0,,,,,
player,201912220clt,clt,RhodLu00,off_pct,0%,,,,,
player,201912220clt,clt,RhodLu00,defense,0,,,,,
player,201912220clt,clt,RhodLu00,def_pct,0%,,,,,
player,201912220clt,clt,RhodLu00,special_teams,9,,,,,
player,201912220clt,clt,RhodLu00,st_pct,35%,,,,,
player,201912220clt,clt,McLaCh00,pos,K,,,,,
player,201912220clt,clt,McLaCh00,offense,0,,,,,
player,201912220clt,clt,McLaCh00,off_pct,0%,,,,,
player,201912220clt,clt,McLaCh00,defense,0,,,,,
player,201912220clt,clt,McLaCh00,def_pct,0%,,,,,
player,201912220clt,clt,McLaCh00,special_teams,6,,,,,
player,201912220clt,clt,McLaCh00,st_pct,23%,,,,,
player,201912220clt,car,MotoTa00,pos,T,,,,,
player,201912220clt,car,MotoTa00,offense,70,,,,,
player,201912220clt,car,MotoTa00,off_pct,100%,,,,,
player,201912220clt,car,MotoTa00,defense,0,,,,,
player,201912220clt,car,MotoTa00,def_pct,0%,,,,,
player,201912220clt,car,MotoTa00,special_teams,2,,,,,
player,201912220clt,car,MotoTa00,st_pct,8%,,,,,
player,201912220clt,car,WillDa06,pos,T,,,,,
player,201912220clt,car,WillDa06,offense,70,,,,,
player,201912220clt,car,WillDa06,off_pct,100%,,,,,
player,201912220clt,car,WillDa06,defense,0,,,,,
player,201912220clt,car,WillDa06,def_pct,0%,,,,,
player,201912220clt,car,WillDa06,special_teams,2,,,,,
player,201912220clt,car,WillDa06,st_pct,8%,,,,,
player,201912220clt,car,DaleDe00,pos,G,,,,,
player,201912220clt,car,DaleDe00,offense,70,,,,,
player,201912220clt,car,DaleDe00,off_pct,100%,,,,,
player,201912220clt,car,DaleDe00,defense,0,,,,,
player,201912220clt,car,DaleDe00,def_pct,0%,,,,,
player,201912220clt,car,DaleDe00,special_teams,2,,,,,
player,201912220clt,car,DaleDe00,st_pct,8%,,,,,
player,201912220clt,car,GrieWi00,pos,QB,,,,,
player,201912220clt,car,GrieWi00,offense,70,,,,,
player,201912220clt,car,GrieWi00,off_pct,100%,,,,,
player,201912220clt,car,GrieWi00,defense,0,,,,,
player,201912220clt,car,GrieWi00,def_pct,0%,,,,,
player,201912220clt,car,GrieWi00,special_teams,0,,,,,
player,201912220clt,car,GrieWi00,st_pct,0%,,,,,
player,201912220clt,car,ParaMa00,pos,C,,,,,
player,201912220clt,car,ParaMa00,offense,65,,,,,
player,201912220clt,car,ParaMa00,off_pct,93%,,,,,
player,201912220clt,car,ParaMa00,defense,0,,,,,
player,201912220clt,car,ParaMa00,def_pct,0%,,,,,
player,201912220clt,car,ParaMa00,special_teams,2,,,,,
player,201912220clt,car,ParaMa00,st_pct,8%,,,,,
player,201912220clt,car,TurnTr01,pos,G,,,,,
player,201912220clt,car,TurnTr01,offense,65,,,,,
player,201912220clt,car,TurnTr01,off_pct,93%,,,,,
player,201912220clt,car,TurnTr01,defense,0,,,,,
player,201912220clt,car,TurnTr01,def_pct,0%,,,,,
player,201912220clt,car,TurnTr01,special_teams,0,,,,,
player,201912220clt,car,TurnTr01,st_pct,0%,,,,,
player,201912220clt,car,McCaCh01,pos,RB,,,,,
player,201912220clt,car,McCaCh01,offense,63,,,,,
player,201912220clt,car,McCaCh01,off_pct,90%,,,,,
player,201912220clt,car,McCaCh01,defense,0,,,,,
player,201912220clt,car,McCaCh01,def_pct,0%,,,,,
player,201912220clt,car,McCaCh01,special_teams,0,,,,,
player,201912220clt,car,McCaCh01,st_pct,0%,,,,,
player,201912220clt,car,SamuCu00,pos,WR,,,,,
player,201912220clt,car,SamuCu00,offense,53,,,,,
player,201912220clt,car,SamuCu00,off_pct,76%,,,,,
player,201912220clt,car,SamuCu00,defense,0,,,,,
player,201912220clt,car,SamuCu00,def_pct,0%,,,,,
player,201912220clt,car,SamuCu00,special_teams,0,,,,,
player,201912220clt,car,SamuCu00,st_pct,0%,,,,,
player,201912220clt,car,HogaCh00,pos,WR,,,,,
player,201912220clt,car,HogaCh00,offense,52,,,,,
player,201912220clt,car,HogaCh00,off_pct,74%,,,,,
player,201912220clt,car,HogaCh00,defense,0,,,,,
player,201912220clt,car,HogaCh00,def_pct,0%,,,,,
player,201912220clt,car,HogaCh00,special_teams,3,,,,,
player,201912220clt,car,HogaCh00,st_pct,12%,,,,,
player,201912220clt,car,WrigJa02,pos,WR,,,,,
player,201912220clt,car,WrigJa02,offense,40,,,,,
player,201912220clt,car,WrigJa02,off_pct,57%,,,,,
player,201912220clt,car,WrigJa02,defense,0,,,,,
