game,2019,14,20191208,201912080nor,sfo,"San Francisco 49ers",48,nor,"New Orleans Saints",46
player,201912080nor,sfo,JameRi00,punt_ret_td,0,,,,,
player,201912080nor,sfo,JameRi00,punt_ret_long,3,,,,,
player,201912080nor,nor,HarrDe07,kick_ret,5,,,,,
player,201912080nor,nor,HarrDe07,kick_ret_yds,155,,,,,
player,201912080nor,nor,HarrDe07,kick_ret_yds_per_ret,31.0,,,,,
player,201912080nor,nor,HarrDe07,kick_ret_td,0,,,,,
player,201912080nor,nor,HarrDe07,kick_ret_long,51,,,,,
player,201912080nor,nor,HarrDe07,punt_ret,2,,,,,
player,201912080nor,nor,HarrDe07,punt_ret_yds,37,,,,,
player,201912080nor,nor,HarrDe07,punt_ret_yds_per_ret,18.5,,,,,
player,201912080nor,nor,HarrDe07,punt_ret_td,0,,,,,
player,201912080nor,nor,HarrDe07,punt_ret_long,25,,,,,
player,201912080nor,sfo,gouldrob01,xpm,6,,,,,
player,201912080nor,sfo,gouldrob01,xpa,6,,,,,
player,201912080nor,sfo,gouldrob01,fgm,2,,,,,
player,201912080nor,sfo,gouldrob01,fga,2,,,,,
player,201912080nor,sfo,gouldrob01,punt,0,,,,,
player,201912080nor,sfo,gouldrob01,punt_yds,0,,,,,
player,201912080nor,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201912080nor,sfo,gouldrob01,punt_long,0,,,,,
player,201912080nor,sfo,WishMi00,xpm,,,,,,
player,201912080nor,sfo,WishMi00,xpa,,,,,,
player,201912080nor,sfo,WishMi00,fgm,,,,,,
player,201912080nor,sfo,WishMi00,fga,,,,,,
player,201912080nor,sfo,WishMi00,punt,3,,,,,
player,201912080nor,sfo,WishMi00,punt_yds,134,,,,,
player,201912080nor,sfo,WishMi00,punt_yds_per_punt,44.7,,,,,
player,201912080nor,sfo,WishMi00,punt_long,49,,,,,
player,201912080nor,nor,LutzWi00,xpm,4,,,,,
player,201912080nor,nor,LutzWi00,xpa,4,,,,,
player,201912080nor,nor,LutzWi00,fgm,2,,,,,
player,201912080nor,nor,LutzWi00,fga,2,,,,,
player,201912080nor,nor,LutzWi00,punt,0,,,,,
player,201912080nor,nor,LutzWi00,punt_yds,0,,,,,
player,201912080nor,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201912080nor,nor,LutzWi00,punt_long,0,,,,,
player,201912080nor,nor,MorsTh00,xpm,,,,,,
player,201912080nor,nor,MorsTh00,xpa,,,,,,
player,201912080nor,nor,MorsTh00,fgm,,,,,,
player,201912080nor,nor,MorsTh00,fga,,,,,,
player,201912080nor,nor,MorsTh00,punt,1,,,,,
player,201912080nor,nor,MorsTh00,punt_yds,45,,,,,
player,201912080nor,nor,MorsTh00,punt_yds_per_punt,45.0,,,,,
player,201912080nor,nor,MorsTh00,punt_long,45,,,,,
player,201912080nor,nor,McCoEr01,pos,C,,,,,
player,201912080nor,nor,McCoEr01,offense,72,,,,,
player,201912080nor,nor,McCoEr01,off_pct,100%,,,,,
player,201912080nor,nor,McCoEr01,defense,0,,,,,
player,201912080nor,nor,McCoEr01,def_pct,0%,,,,,
player,201912080nor,nor,McCoEr01,special_teams,6,,,,,
player,201912080nor,nor,McCoEr01,st_pct,16%,,,,,
player,201912080nor,nor,RamcRy00,pos,T,,,,,
player,201912080nor,nor,RamcRy00,offense,72,,,,,
player,201912080nor,nor,RamcRy00,off_pct,100%,,,,,
player,201912080nor,nor,RamcRy00,defense,0,,,,,
player,201912080nor,nor,RamcRy00,def_pct,0%,,,,,
player,201912080nor,nor,RamcRy00,special_teams,6,,,,,
player,201912080nor,nor,RamcRy00,st_pct,16%,,,,,
player,201912080nor,nor,WarfLa00,pos,G,,,,,
player,201912080nor,nor,WarfLa00,offense,72,,,,,
player,201912080nor,nor,WarfLa00,off_pct,100%,,,,,
player,201912080nor,nor,WarfLa00,defense,0,,,,,
player,201912080nor,nor,WarfLa00,def_pct,0%,,,,,
player,201912080nor,nor,WarfLa00,special_teams,6,,,,,
player,201912080nor,nor,WarfLa00,st_pct,16%,,,,,
player,201912080nor,nor,EastNi00,pos,C,,,,,
player,201912080nor,nor,EastNi00,offense,72,,,,,
player,201912080nor,nor,EastNi00,off_pct,100%,,,,,
player,201912080nor,nor,EastNi00,defense,0,,,,,
player,201912080nor,nor,EastNi00,def_pct,0%,,,,,
player,201912080nor,nor,EastNi00,special_teams,6,,,,,
player,201912080nor,nor,EastNi00,st_pct,16%,,,,,
player,201912080nor,nor,ArmsTe00,pos,T,,,,,
player,201912080nor,nor,ArmsTe00,offense,72,,,,,
player,201912080nor,nor,ArmsTe00,off_pct,100%,,,,,
player,201912080nor,nor,ArmsTe00,defense,0,,,,,
player,201912080nor,nor,ArmsTe00,def_pct,0%,,,,,
player,201912080nor,nor,ArmsTe00,special_teams,1,,,,,
player,201912080nor,nor,ArmsTe00,st_pct,3%,,,,,
player,201912080nor,nor,ThomMi05,pos,WR,,,,,
player,201912080nor,nor,ThomMi05,offense,70,,,,,
player,201912080nor,nor,ThomMi05,off_pct,97%,,,,,
player,201912080nor,nor,ThomMi05,defense,0,,,,,
player,201912080nor,nor,ThomMi05,def_pct,0%,,,,,
player,201912080nor,nor,ThomMi05,special_teams,0,,,,,
player,201912080nor,nor,ThomMi05,st_pct,0%,,,,,
player,201912080nor,nor,BreeDr00,pos,QB,,,,,
player,201912080nor,nor,BreeDr00,offense,68,,,,,
player,201912080nor,nor,BreeDr00,off_pct,94%,,,,,
player,201912080nor,nor,BreeDr00,defense,0,,,,,
player,201912080nor,nor,BreeDr00,def_pct,0%,,,,,
player,201912080nor,nor,BreeDr00,special_teams,0,,,,,
player,201912080nor,nor,BreeDr00,st_pct,0%,,,,,
player,201912080nor,nor,HillJo02,pos,TE,,,,,
player,201912080nor,nor,HillJo02,offense,62,,,,,
player,201912080nor,nor,HillJo02,off_pct,86%,,,,,
player,201912080nor,nor,HillJo02,defense,0,,,,,
player,201912080nor,nor,HillJo02,def_pct,0%,,,,,
player,201912080nor,nor,HillJo02,special_teams,10,,,,,
player,201912080nor,nor,HillJo02,st_pct,27%,,,,,
player,201912080nor,nor,SmitTr03,pos,WR,,,,,
player,201912080nor,nor,SmitTr03,offense,56,,,,,
player,201912080nor,nor,SmitTr03,off_pct,78%,,,,,
player,201912080nor,nor,SmitTr03,defense,0,,,,,
player,201912080nor,nor,SmitTr03,def_pct,0%,,,,,
player,201912080nor,nor,SmitTr03,special_teams,2,,,,,
player,201912080nor,nor,SmitTr03,st_pct,5%,,,,,
player,201912080nor,nor,KamaAl00,pos,RB,,,,,
player,201912080nor,nor,KamaAl00,offense,55,,,,,
player,201912080nor,nor,KamaAl00,off_pct,76%,,,,,
player,201912080nor,nor,KamaAl00,defense,0,,,,,
player,201912080nor,nor,KamaAl00,def_pct,0%,,,,,
player,201912080nor,nor,KamaAl00,special_teams,0,,,,,
player,201912080nor,nor,KamaAl00,st_pct,0%,,,,,
player,201912080nor,nor,GinnTe00,pos,WR,,,,,
player,201912080nor,nor,GinnTe00,offense,42,,,,,
player,201912080nor,nor,GinnTe00,off_pct,58%,,,,,
player,201912080nor,nor,GinnTe00,defense,0,,,,,
player,201912080nor,nor,GinnTe00,def_pct,0%,,,,,
player,201912080nor,nor,GinnTe00,special_teams,0,,,,,
player,201912080nor,nor,GinnTe00,st_pct,0%,,,,,
player,201912080nor,nor,HillTa00,pos,QB,,,,,
player,201912080nor,nor,HillTa00,offense,28,,,,,
player,201912080nor,nor,HillTa00,off_pct,39%,,,,,
player,201912080nor,nor,HillTa00,defense,0,,,,,
player,201912080nor,nor,HillTa00,def_pct,0%,,,,,
player,201912080nor,nor,HillTa00,special_teams,31,,,,,
player,201912080nor,nor,HillTa00,st_pct,84%,,,,,
player,201912080nor,nor,MurrLa00,pos,RB,,,,,
player,201912080nor,nor,MurrLa00,offense,24,,,,,
player,201912080nor,nor,MurrLa00,off_pct,33%,,,,,
player,201912080nor,nor,MurrLa00,defense,0,,,,,
player,201912080nor,nor,MurrLa00,def_pct,0%,,,,,
player,201912080nor,nor,MurrLa00,special_teams,0,,,,,
player,201912080nor,nor,MurrLa00,st_pct,0%,,,,,
player,201912080nor,nor,CookJa02,pos,TE,,,,,
player,201912080nor,nor,CookJa02,offense,8,,,,,
player,201912080nor,nor,CookJa02,off_pct,11%,,,,,
player,201912080nor,nor,CookJa02,defense,0,,,,,
player,201912080nor,nor,CookJa02,def_pct,0%,,,,,
player,201912080nor,nor,CookJa02,special_teams,0,,,,,
player,201912080nor,nor,CookJa02,st_pct,0%,,,,,
player,201912080nor,nor,HarrDe07,pos,WR,,,,,
player,201912080nor,nor,HarrDe07,offense,7,,,,,
player,201912080nor,nor,HarrDe07,off_pct,10%,,,,,
player,201912080nor,nor,HarrDe07,defense,0,,,,,
player,201912080nor,nor,HarrDe07,def_pct,0%,,,,,
player,201912080nor,nor,HarrDe07,special_teams,12,,,,,
player,201912080nor,nor,HarrDe07,st_pct,32%,,,,,
player,201912080nor,nor,OmamPa00,pos,G,,,,,
player,201912080nor,nor,OmamPa00,offense,6,,,,,
player,201912080nor,nor,OmamPa00,off_pct,8%,,,,,
player,201912080nor,nor,OmamPa00,defense,0,,,,,
player,201912080nor,nor,OmamPa00,def_pct,0%,,,,,
player,201912080nor,nor,OmamPa00,special_teams,6,,,,,
player,201912080nor,nor,OmamPa00,st_pct,16%,,,,,
player,201912080nor,nor,HogaKr00,pos,WR,,,,,
player,201912080nor,nor,HogaKr00,offense,5,,,,,
player,201912080nor,nor,HogaKr00,off_pct,7%,,,,,
player,201912080nor,nor,HogaKr00,defense,0,,,,,
player,201912080nor,nor,HogaKr00,def_pct,0%,,,,,
player,201912080nor,nor,HogaKr00,special_teams,21,,,,,
player,201912080nor,nor,HogaKr00,st_pct,57%,,,,,
player,201912080nor,nor,EdwaMa01,pos,DT,,,,,
player,201912080nor,nor,EdwaMa01,offense,1,,,,,
player,201912080nor,nor,EdwaMa01,off_pct,1%,,,,,
player,201912080nor,nor,EdwaMa01,defense,12,,,,,
player,201912080nor,nor,EdwaMa01,def_pct,18%,,,,,
player,201912080nor,nor,EdwaMa01,special_teams,8,,,,,
player,201912080nor,nor,EdwaMa01,st_pct,22%,,,,,
player,201912080nor,nor,RobeCr00,pos,LB,,,,,
player,201912080nor,nor,RobeCr00,offense,0,,,,,
player,201912080nor,nor,RobeCr00,off_pct,0%,,,,,
player,201912080nor,nor,RobeCr00,defense,67,,,,,
player,201912080nor,nor,RobeCr00,def_pct,100%,,,,,
player,201912080nor,nor,RobeCr00,special_teams,10,,,,,
player,201912080nor,nor,RobeCr00,st_pct,27%,,,,,
player,201912080nor,nor,BellVo00,pos,SS,,,,,
player,201912080nor,nor,BellVo00,offense,0,,,,,
player,201912080nor,nor,BellVo00,off_pct,0%,,,,,
player,201912080nor,nor,BellVo00,defense,67,,,,,
player,201912080nor,nor,BellVo00,def_pct,100%,,,,,
player,201912080nor,nor,BellVo00,special_teams,9,,,,,
player,201912080nor,nor,BellVo00,st_pct,24%,,,,,
player,201912080nor,nor,LattMa01,pos,CB,,,,,
player,201912080nor,nor,LattMa01,offense,0,,,,,
player,201912080nor,nor,LattMa01,off_pct,0%,,,,,
player,201912080nor,nor,LattMa01,defense,67,,,,,
player,201912080nor,nor,LattMa01,def_pct,100%,,,,,
player,201912080nor,nor,LattMa01,special_teams,0,,,,,
player,201912080nor,nor,LattMa01,st_pct,0%,,,,,
player,201912080nor,nor,DaviDe00,pos,LB,,,,,
player,201912080nor,nor,DaviDe00,offense,0,,,,,
player,201912080nor,nor,DaviDe00,off_pct,0%,,,,,
player,201912080nor,nor,DaviDe00,defense,67,,,,,
player,201912080nor,nor,DaviDe00,def_pct,100%,,,,,
player,201912080nor,nor,DaviDe00,special_teams,0,,,,,
player,201912080nor,nor,DaviDe00,st_pct,0%,,,,,
player,201912080nor,nor,WillMa06,pos,FS,,,,,
player,201912080nor,nor,WillMa06,offense,0,,,,,
player,201912080nor,nor,WillMa06,off_pct,0%,,,,,
player,201912080nor,nor,WillMa06,defense,67,,,,,
player,201912080nor,nor,WillMa06,def_pct,100%,,,,,
player,201912080nor,nor,WillMa06,special_teams,0,,,,,
player,201912080nor,nor,WillMa06,st_pct,0%,,,,,
player,201912080nor,nor,ApplEl00,pos,CB,,,,,
player,201912080nor,nor,ApplEl00,offense,0,,,,,
player,201912080nor,nor,ApplEl00,off_pct,0%,,,,,
player,201912080nor,nor,ApplEl00,defense,67,,,,,
player,201912080nor,nor,ApplEl00,def_pct,100%,,,,,
player,201912080nor,nor,ApplEl00,special_teams,0,,,,,
player,201912080nor,nor,ApplEl00,st_pct,0%,,,,,
player,201912080nor,nor,JordCa00,pos,DE,,,,,
player,201912080nor,nor,JordCa00,offense,0,,,,,
player,201912080nor,nor,JordCa00,off_pct,0%,,,,,
player,201912080nor,nor,JordCa00,defense,64,,,,,
player,201912080nor,nor,JordCa00,def_pct,96%,,,,,
player,201912080nor,nor,JordCa00,special_teams,8,,,,,
player,201912080nor,nor,JordCa00,st_pct,22%,,,,,
player,201912080nor,nor,OnyeDa00,pos,DT,,,,,
player,201912080nor,nor,OnyeDa00,offense,0,,,,,
player,201912080nor,nor,OnyeDa00,off_pct,0%,,,,,
player,201912080nor,nor,OnyeDa00,defense,47,,,,,
player,201912080nor,nor,OnyeDa00,def_pct,70%,,,,,
player,201912080nor,nor,OnyeDa00,special_teams,8,,,,,
player,201912080nor,nor,OnyeDa00,st_pct,22%,,,,,
player,201912080nor,nor,WillP.00,pos,CB,,,,,
player,201912080nor,nor,WillP.00,offense,0,,,,,
player,201912080nor,nor,WillP.00,off_pct,0%,,,,,
player,201912080nor,nor,WillP.00,defense,37,,,,,
player,201912080nor,nor,WillP.00,def_pct,55%,,,,,
player,201912080nor,nor,WillP.00,special_teams,0,,,,,
player,201912080nor,nor,WillP.00,st_pct,0%,,,,,
player,201912080nor,nor,HendTr00,pos,DE,,,,,
player,201912080nor,nor,HendTr00,offense,0,,,,,
player,201912080nor,nor,HendTr00,off_pct,0%,,,,,
player,201912080nor,nor,HendTr00,defense,35,,,,,
player,201912080nor,nor,HendTr00,def_pct,52%,,,,,
player,201912080nor,nor,HendTr00,special_teams,20,,,,,
player,201912080nor,nor,HendTr00,st_pct,54%,,,,,
player,201912080nor,nor,BrowMa01,pos,NT,,,,,
player,201912080nor,nor,BrowMa01,offense,0,,,,,
player,201912080nor,nor,BrowMa01,off_pct,0%,,,,,
player,201912080nor,nor,BrowMa01,defense,34,,,,,
player,201912080nor,nor,BrowMa01,def_pct,51%,,,,,
player,201912080nor,nor,BrowMa01,special_teams,8,,,,,
player,201912080nor,nor,BrowMa01,st_pct,22%,,,,,
player,201912080nor,nor,TuttSh00,pos,DT,,,,,
player,201912080nor,nor,TuttSh00,offense,0,,,,,
player,201912080nor,nor,TuttSh00,off_pct,0%,,,,,
player,201912080nor,nor,TuttSh00,defense,31,,,,,
player,201912080nor,nor,TuttSh00,def_pct,46%,,,,,
player,201912080nor,nor,TuttSh00,special_teams,3,,,,,
player,201912080nor,nor,TuttSh00,st_pct,8%,,,,,
player,201912080nor,nor,GardCh00,pos,SS,,,,,
player,201912080nor,nor,GardCh00,offense,0,,,,,
player,201912080nor,nor,GardCh00,off_pct,0%,,,,,
player,201912080nor,nor,GardCh00,defense,26,,,,,
player,201912080nor,nor,GardCh00,def_pct,39%,,,,,
player,201912080nor,nor,GardCh00,special_teams,26,,,,,
player,201912080nor,nor,GardCh00,st_pct,70%,,,,,
player,201912080nor,nor,DaveMa00,pos,DE,,,,,
player,201912080nor,nor,DaveMa00,offense,0,,,,,
player,201912080nor,nor,DaveMa00,off_pct,0%,,,,,
player,201912080nor,nor,DaveMa00,defense,23,,,,,
player,201912080nor,nor,DaveMa00,def_pct,34%,,,,,
player,201912080nor,nor,DaveMa00,special_teams,10,,,,,
player,201912080nor,nor,DaveMa00,st_pct,27%,,,,,
player,201912080nor,nor,AnthSt00,pos,LB,,,,,
player,201912080nor,nor,AnthSt00,offense,0,,,,,
player,201912080nor,nor,AnthSt00,off_pct,0%,,,,,
player,201912080nor,nor,AnthSt00,defense,17,,,,,
player,201912080nor,nor,AnthSt00,def_pct,25%,,,,,
player,201912080nor,nor,AnthSt00,special_teams,31,,,,,
player,201912080nor,nor,AnthSt00,st_pct,84%,,,,,
player,201912080nor,nor,RankSh00,pos,DT,,,,,
player,201912080nor,nor,RankSh00,offense,0,,,,,
player,201912080nor,nor,RankSh00,off_pct,0%,,,,,
player,201912080nor,nor,RankSh00,defense,9,,,,,
player,201912080nor,nor,RankSh00,def_pct,13%,,,,,
player,201912080nor,nor,RankSh00,special_teams,0,,,,,
player,201912080nor,nor,RankSh00,st_pct,0%,,,,,
player,201912080nor,nor,HardJu01,pos,CB,,,,,
player,201912080nor,nor,HardJu01,offense,0,,,,,
player,201912080nor,nor,HardJu01,off_pct,0%,,,,,
player,201912080nor,nor,HardJu01,defense,0,,,,,
player,201912080nor,nor,HardJu01,def_pct,0%,,,,,
player,201912080nor,nor,HardJu01,special_teams,31,,,,,
player,201912080nor,nor,HardJu01,st_pct,84%,,,,,
player,201912080nor,nor,BadeJo00,pos,CB,,,,,
player,201912080nor,nor,BadeJo00,offense,0,,,,,
player,201912080nor,nor,BadeJo00,off_pct,0%,,,,,
player,201912080nor,nor,BadeJo00,defense,0,,,,,
player,201912080nor,nor,BadeJo00,def_pct,0%,,,,,
player,201912080nor,nor,BadeJo00,special_teams,26,,,,,
player,201912080nor,nor,BadeJo00,st_pct,70%,,,,,
player,201912080nor,nor,WashDw00,pos,RB,,,,,
player,201912080nor,nor,WashDw00,offense,0,,,,,
player,201912080nor,nor,WashDw00,off_pct,0%,,,,,
player,201912080nor,nor,WashDw00,defense,0,,,,,
player,201912080nor,nor,WashDw00,def_pct,0%,,,,,
player,201912080nor,nor,WashDw00,special_teams,23,,,,,
player,201912080nor,nor,WashDw00,st_pct,62%,,,,,
player,201912080nor,nor,GrayJ.00,pos,SS,,,,,
player,201912080nor,nor,GrayJ.00,offense,0,,,,,
player,201912080nor,nor,GrayJ.00,off_pct,0%,,,,,
player,201912080nor,nor,GrayJ.00,defense,0,,,,,
player,201912080nor,nor,GrayJ.00,def_pct,0%,,,,,
player,201912080nor,nor,GrayJ.00,special_teams,22,,,,,
player,201912080nor,nor,GrayJ.00,st_pct,59%,,,,,
player,201912080nor,nor,GranCa01,pos,DE,,,,,
player,201912080nor,nor,GranCa01,offense,0,,,,,
player,201912080nor,nor,GranCa01,off_pct,0%,,,,,
player,201912080nor,nor,GranCa01,defense,0,,,,,
player,201912080nor,nor,GranCa01,def_pct,0%,,,,,
player,201912080nor,nor,GranCa01,special_teams,18,,,,,
player,201912080nor,nor,GranCa01,st_pct,49%,,,,,
player,201912080nor,nor,LutzWi00,pos,K,,,,,
player,201912080nor,nor,LutzWi00,offense,0,,,,,
player,201912080nor,nor,LutzWi00,off_pct,0%,,,,,
player,201912080nor,nor,LutzWi00,defense,0,,,,,
player,201912080nor,nor,LutzWi00,def_pct,0%,,,,,
player,201912080nor,nor,LutzWi00,special_teams,15,,,,,
player,201912080nor,nor,LutzWi00,st_pct,41%,,,,,
player,201912080nor,nor,MorsTh00,pos,P,,,,,
player,201912080nor,nor,MorsTh00,offense,0,,,,,
player,201912080nor,nor,MorsTh00,off_pct,0%,,,,,
player,201912080nor,nor,MorsTh00,defense,0,,,,,
player,201912080nor,nor,MorsTh00,def_pct,0%,,,,,
player,201912080nor,nor,MorsTh00,special_teams,8,,,,,
player,201912080nor,nor,MorsTh00,st_pct,22%,,,,,
player,201912080nor,nor,WoodZa00,pos,LS,,,,,
player,201912080nor,nor,WoodZa00,offense,0,,,,,
player,201912080nor,nor,WoodZa00,off_pct,0%,,,,,
player,201912080nor,nor,WoodZa00,defense,0,,,,,
player,201912080nor,nor,WoodZa00,def_pct,0%,,,,,
player,201912080nor,nor,WoodZa00,special_teams,8,,,,,
player,201912080nor,nor,WoodZa00,st_pct,22%,,,,,
player,201912080nor,nor,OlaxMi00,pos,T,,,,,
player,201912080nor,nor,OlaxMi00,offense,0,,,,,
player,201912080nor,nor,OlaxMi00,off_pct,0%,,,,,
player,201912080nor,nor,OlaxMi00,defense,0,,,,,
player,201912080nor,nor,OlaxMi00,def_pct,0%,,,,,
player,201912080nor,nor,OlaxMi00,special_teams,6,,,,,
player,201912080nor,nor,OlaxMi00,st_pct,16%,,,,,
player,201912080nor,nor,TeoxMa00,pos,LB,,,,,
player,201912080nor,nor,TeoxMa00,offense,0,,,,,
player,201912080nor,nor,TeoxMa00,off_pct,0%,,,,,
player,201912080nor,nor,TeoxMa00,defense,0,,,,,
player,201912080nor,nor,TeoxMa00,def_pct,0%,,,,,
player,201912080nor,nor,TeoxMa00,special_teams,2,,,,,
player,201912080nor,nor,TeoxMa00,st_pct,5%,,,,,
player,201912080nor,sfo,McGlMi00,pos,T,,,,,
player,201912080nor,sfo,McGlMi00,offense,67,,,,,
player,201912080nor,sfo,McGlMi00,off_pct,100%,,,,,
player,201912080nor,sfo,McGlMi00,defense,0,,,,,
player,201912080nor,sfo,McGlMi00,def_pct,0%,,,,,
player,201912080nor,sfo,McGlMi00,special_teams,8,,,,,
player,201912080nor,sfo,McGlMi00,st_pct,22%,,,,,
player,201912080nor,sfo,TomlLa01,pos,G,,,,,
player,201912080nor,sfo,TomlLa01,offense,67,,,,,
player,201912080nor,sfo,TomlLa01,off_pct,100%,,,,,
player,201912080nor,sfo,TomlLa01,defense,0,,,,,
player,201912080nor,sfo,TomlLa01,def_pct,0%,,,,,
player,201912080nor,sfo,TomlLa01,special_teams,8,,,,,
player,201912080nor,sfo,TomlLa01,st_pct,22%,,,,,
player,201912080nor,sfo,PersMi00,pos,G,,,,,
player,201912080nor,sfo,PersMi00,offense,67,,,,,
player,201912080nor,sfo,PersMi00,off_pct,100%,,,,,
player,201912080nor,sfo,PersMi00,defense,0,,,,,
player,201912080nor,sfo,PersMi00,def_pct,0%,,,,,
player,201912080nor,sfo,PersMi00,special_teams,5,,,,,
player,201912080nor,sfo,PersMi00,st_pct,14%,,,,,
player,201912080nor,sfo,GaroJi00,pos,QB,,,,,
player,201912080nor,sfo,GaroJi00,offense,67,,,,,
player,201912080nor,sfo,GaroJi00,off_pct,100%,,,,,
player,201912080nor,sfo,GaroJi00,defense,0,,,,,
player,201912080nor,sfo,GaroJi00,def_pct,0%,,,,,
player,201912080nor,sfo,GaroJi00,special_teams,0,,,,,
player,201912080nor,sfo,GaroJi00,st_pct,0%,,,,,
player,201912080nor,sfo,StalJo20,pos,T,,,,,
player,201912080nor,sfo,StalJo20,offense,67,,,,,
player,201912080nor,sfo,StalJo20,off_pct,100%,,,,,
player,201912080nor,sfo,StalJo20,defense,0,,,,,
player,201912080nor,sfo,StalJo20,def_pct,0%,,,,,
player,201912080nor,sfo,StalJo20,special_teams,0,,,,,
player,201912080nor,sfo,StalJo20,st_pct,0%,,,,,
player,201912080nor,sfo,SandEm00,pos,WR,,,,,
player,201912080nor,sfo,SandEm00,offense,63,,,,,
player,201912080nor,sfo,SandEm00,off_pct,94%,,,,,
player,201912080nor,sfo,SandEm00,defense,0,,,,,
player,201912080nor,sfo,SandEm00,def_pct,0%,,,,,
player,201912080nor,sfo,SandEm00,special_teams,0,,,,,
player,201912080nor,sfo,SandEm00,st_pct,0%,,,,,
player,201912080nor,sfo,KittGe00,pos,TE,,,,,
player,201912080nor,sfo,KittGe00,offense,62,,,,,
player,201912080nor,sfo,KittGe00,off_pct,93%,,,,,
player,201912080nor,sfo,KittGe00,defense,0,,,,,
player,201912080nor,sfo,KittGe00,def_pct,0%,,,,,
player,201912080nor,sfo,KittGe00,special_teams,0,,,,,
player,201912080nor,sfo,KittGe00,st_pct,0%,,,,,
player,201912080nor,sfo,SamuDe00,pos,WR,,,,,
player,201912080nor,sfo,SamuDe00,offense,53,,,,,
player,201912080nor,sfo,SamuDe00,off_pct,79%,,,,,
player,201912080nor,sfo,SamuDe00,defense,0,,,,,
player,201912080nor,sfo,SamuDe00,def_pct,0%,,,,,
player,201912080nor,sfo,SamuDe00,special_teams,0,,,,,
player,201912080nor,sfo,SamuDe00,st_pct,0%,,,,,
player,201912080nor,sfo,MostRa00,pos,RB,,,,,
player,201912080nor,sfo,MostRa00,offense,40,,,,,
player,201912080nor,sfo,MostRa00,off_pct,60%,,,,,
player,201912080nor,sfo,MostRa00,defense,0,,,,,
player,201912080nor,sfo,MostRa00,def_pct,0%,,,,,
player,201912080nor,sfo,MostRa00,special_teams,16,,,,,
player,201912080nor,sfo,MostRa00,st_pct,43%,,,,,
player,201912080nor,sfo,BourKe00,pos,WR,,,,,
player,201912080nor,sfo,BourKe00,offense,38,,,,,
player,201912080nor,sfo,BourKe00,off_pct,57%,,,,,
player,201912080nor,sfo,BourKe00,defense,0,,,,,
player,201912080nor,sfo,BourKe00,def_pct,0%,,,,,
player,201912080nor,sfo,BourKe00,special_teams,10,,,,,
player,201912080nor,sfo,BourKe00,st_pct,27%,,,,,
player,201912080nor,sfo,GarlBe00,pos,C,,,,,
player,201912080nor,sfo,GarlBe00,offense,36,,,,,
player,201912080nor,sfo,GarlBe00,off_pct,54%,,,,,
player,201912080nor,sfo,GarlBe00,defense,0,,,,,
player,201912080nor,sfo,GarlBe00,def_pct,0%,,,,,
player,201912080nor,sfo,GarlBe00,special_teams,4,,,,,
player,201912080nor,sfo,GarlBe00,st_pct,11%,,,,,
player,201912080nor,sfo,RichWe00,pos,C,,,,,
player,201912080nor,sfo,RichWe00,offense,31,,,,,
player,201912080nor,sfo,RichWe00,off_pct,46%,,,,,
player,201912080nor,sfo,RichWe00,defense,0,,,,,
player,201912080nor,sfo,RichWe00,def_pct,0%,,,,,
player,201912080nor,sfo,RichWe00,special_teams,4,,,,,
player,201912080nor,sfo,RichWe00,st_pct,11%,,,,,
player,201912080nor,sfo,JuszKy00,pos,FB,,,,,
player,201912080nor,sfo,JuszKy00,offense,29,,,,,
player,201912080nor,sfo,JuszKy00,off_pct,43%,,,,,
player,201912080nor,sfo,JuszKy00,defense,0,,,,,
player,201912080nor,sfo,JuszKy00,def_pct,0%,,,,,
player,201912080nor,sfo,JuszKy00,special_teams,4,,,,,
player,201912080nor,sfo,JuszKy00,st_pct,11%,,,,,
player,201912080nor,sfo,BreiMa00,pos,RB,,,,,
player,201912080nor,sfo,BreiMa00,offense,12,,,,,
player,201912080nor,sfo,BreiMa00,off_pct,18%,,,,,
player,201912080nor,sfo,BreiMa00,defense,0,,,,,
player,201912080nor,sfo,BreiMa00,def_pct,0%,,,,,
player,201912080nor,sfo,BreiMa00,special_teams,5,,,,,
player,201912080nor,sfo,BreiMa00,st_pct,14%,,,,,
player,201912080nor,sfo,JameRi00,pos,WR,,,,,
player,201912080nor,sfo,JameRi00,offense,11,,,,,
player,201912080nor,sfo,JameRi00,off_pct,16%,,,,,
player,201912080nor,sfo,JameRi00,defense,0,,,,,
player,201912080nor,sfo,JameRi00,def_pct,0%,,,,,
player,201912080nor,sfo,JameRi00,special_teams,19,,,,,
player,201912080nor,sfo,JameRi00,st_pct,51%,,,,,
player,201912080nor,sfo,ColeTe01,pos,RB,,,,,
player,201912080nor,sfo,ColeTe01,offense,11,,,,,
player,201912080nor,sfo,ColeTe01,off_pct,16%,,,,,
player,201912080nor,sfo,ColeTe01,defense,0,,,,,
player,201912080nor,sfo,ColeTe01,def_pct,0%,,,,,
player,201912080nor,sfo,ColeTe01,special_teams,0,,,,,
player,201912080nor,sfo,ColeTe01,st_pct,0%,,,,,
player,201912080nor,sfo,DwelRo00,pos,TE,,,,,
player,201912080nor,sfo,DwelRo00,offense,9,,,,,
player,201912080nor,sfo,DwelRo00,off_pct,13%,,,,,
player,201912080nor,sfo,DwelRo00,defense,0,,,,,
