game,2019,17,20191229,201912290dal,was,"Washington Redskins",16,dal,"Dallas Cowboys",47
player,201912290dal,dal,PresDa01,pass_yds,303,,,,,
player,201912290dal,dal,PresDa01,pass_td,4,,,,,
player,201912290dal,dal,PresDa01,pass_int,0,,,,,
player,201912290dal,dal,PresDa01,pass_sacked,3,,,,,
player,201912290dal,dal,PresDa01,pass_sacked_yds,9,,,,,
player,201912290dal,dal,PresDa01,pass_long,48,,,,,
player,201912290dal,dal,PresDa01,pass_rating,138.0,,,,,
player,201912290dal,dal,PresDa01,rush_att,3,,,,,
player,201912290dal,dal,PresDa01,rush_yds,35,,,,,
player,201912290dal,dal,PresDa01,rush_td,0,,,,,
player,201912290dal,dal,PresDa01,rush_long,23,,,,,
player,201912290dal,dal,PresDa01,targets,0,,,,,
player,201912290dal,dal,PresDa01,rec,0,,,,,
player,201912290dal,dal,PresDa01,rec_yds,0,,,,,
player,201912290dal,dal,PresDa01,rec_td,0,,,,,
player,201912290dal,dal,PresDa01,rec_long,0,,,,,
player,201912290dal,dal,PresDa01,fumbles,1,,,,,
player,201912290dal,dal,PresDa01,fumbles_lost,1,,,,,
player,201912290dal,dal,ElliEz00,pass_cmp,0,,,,,
player,201912290dal,dal,ElliEz00,pass_att,0,,,,,
player,201912290dal,dal,ElliEz00,pass_yds,0,,,,,
player,201912290dal,dal,ElliEz00,pass_td,0,,,,,
player,201912290dal,dal,ElliEz00,pass_int,0,,,,,
player,201912290dal,dal,ElliEz00,pass_sacked,0,,,,,
player,201912290dal,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201912290dal,dal,ElliEz00,pass_long,0,,,,,
player,201912290dal,dal,ElliEz00,pass_rating,,,,,,
player,201912290dal,dal,ElliEz00,rush_att,18,,,,,
player,201912290dal,dal,ElliEz00,rush_yds,122,,,,,
player,201912290dal,dal,ElliEz00,rush_td,1,,,,,
player,201912290dal,dal,ElliEz00,rush_long,33,,,,,
player,201912290dal,dal,ElliEz00,targets,5,,,,,
player,201912290dal,dal,ElliEz00,rec,3,,,,,
player,201912290dal,dal,ElliEz00,rec_yds,2,,,,,
player,201912290dal,dal,ElliEz00,rec_td,1,,,,,
player,201912290dal,dal,ElliEz00,rec_long,13,,,,,
player,201912290dal,dal,ElliEz00,fumbles,0,,,,,
player,201912290dal,dal,ElliEz00,fumbles_lost,0,,,,,
player,201912290dal,dal,PollTo00,pass_cmp,0,,,,,
player,201912290dal,dal,PollTo00,pass_att,0,,,,,
player,201912290dal,dal,PollTo00,pass_yds,0,,,,,
player,201912290dal,dal,PollTo00,pass_td,0,,,,,
player,201912290dal,dal,PollTo00,pass_int,0,,,,,
player,201912290dal,dal,PollTo00,pass_sacked,0,,,,,
player,201912290dal,dal,PollTo00,pass_sacked_yds,0,,,,,
player,201912290dal,dal,PollTo00,pass_long,0,,,,,
player,201912290dal,dal,PollTo00,pass_rating,,,,,,
player,201912290dal,dal,PollTo00,rush_att,14,,,,,
player,201912290dal,dal,PollTo00,rush_yds,60,,,,,
player,201912290dal,dal,PollTo00,rush_td,0,,,,,
player,201912290dal,dal,PollTo00,rush_long,11,,,,,
player,201912290dal,dal,PollTo00,targets,2,,,,,
player,201912290dal,dal,PollTo00,rec,1,,,,,
player,201912290dal,dal,PollTo00,rec_yds,5,,,,,
player,201912290dal,dal,PollTo00,rec_td,0,,,,,
player,201912290dal,dal,PollTo00,rec_long,5,,,,,
player,201912290dal,dal,PollTo00,fumbles,0,,,,,
player,201912290dal,dal,PollTo00,fumbles_lost,0,,,,,
player,201912290dal,dal,CoopAm00,pass_cmp,0,,,,,
player,201912290dal,dal,CoopAm00,pass_att,0,,,,,
player,201912290dal,dal,CoopAm00,pass_yds,0,,,,,
player,201912290dal,dal,CoopAm00,pass_td,0,,,,,
player,201912290dal,dal,CoopAm00,pass_int,0,,,,,
player,201912290dal,dal,CoopAm00,pass_sacked,0,,,,,
player,201912290dal,dal,CoopAm00,pass_sacked_yds,0,,,,,
player,201912290dal,dal,CoopAm00,pass_long,0,,,,,
player,201912290dal,dal,CoopAm00,pass_rating,,,,,,
player,201912290dal,dal,CoopAm00,rush_att,1,,,,,
player,201912290dal,dal,CoopAm00,rush_yds,6,,,,,
player,201912290dal,dal,CoopAm00,rush_td,0,,,,,
player,201912290dal,dal,CoopAm00,rush_long,6,,,,,
player,201912290dal,dal,CoopAm00,targets,5,,,,,
player,201912290dal,dal,CoopAm00,rec,4,,,,,
player,201912290dal,dal,CoopAm00,rec_yds,92,,,,,
player,201912290dal,dal,CoopAm00,rec_td,0,,,,,
player,201912290dal,dal,CoopAm00,rec_long,48,,,,,
player,201912290dal,dal,CoopAm00,fumbles,0,,,,,
player,201912290dal,dal,CoopAm00,fumbles_lost,0,,,,,
player,201912290dal,dal,GallMi00,pass_cmp,0,,,,,
player,201912290dal,dal,GallMi00,pass_att,0,,,,,
player,201912290dal,dal,GallMi00,pass_yds,0,,,,,
player,201912290dal,dal,GallMi00,pass_td,0,,,,,
player,201912290dal,dal,GallMi00,pass_int,0,,,,,
player,201912290dal,dal,GallMi00,pass_sacked,0,,,,,
player,201912290dal,dal,GallMi00,pass_sacked_yds,0,,,,,
player,201912290dal,dal,GallMi00,pass_long,0,,,,,
player,201912290dal,dal,GallMi00,pass_rating,,,,,,
player,201912290dal,dal,GallMi00,rush_att,0,,,,,
player,201912290dal,dal,GallMi00,rush_yds,0,,,,,
player,201912290dal,dal,GallMi00,rush_td,0,,,,,
player,201912290dal,dal,GallMi00,rush_long,0,,,,,
player,201912290dal,dal,GallMi00,targets,7,,,,,
player,201912290dal,dal,GallMi00,rec,5,,,,,
player,201912290dal,dal,GallMi00,rec_yds,98,,,,,
player,201912290dal,dal,GallMi00,rec_td,3,,,,,
player,201912290dal,dal,GallMi00,rec_long,45,,,,,
player,201912290dal,dal,GallMi00,fumbles,0,,,,,
player,201912290dal,dal,GallMi00,fumbles_lost,0,,,,,
player,201912290dal,dal,CobbRa00,pass_cmp,0,,,,,
player,201912290dal,dal,CobbRa00,pass_att,0,,,,,
player,201912290dal,dal,CobbRa00,pass_yds,0,,,,,
player,201912290dal,dal,CobbRa00,pass_td,0,,,,,
player,201912290dal,dal,CobbRa00,pass_int,0,,,,,
player,201912290dal,dal,CobbRa00,pass_sacked,0,,,,,
player,201912290dal,dal,CobbRa00,pass_sacked_yds,0,,,,,
player,201912290dal,dal,CobbRa00,pass_long,0,,,,,
player,201912290dal,dal,CobbRa00,pass_rating,,,,,,
player,201912290dal,dal,CobbRa00,rush_att,0,,,,,
player,201912290dal,dal,CobbRa00,rush_yds,0,,,,,
player,201912290dal,dal,CobbRa00,rush_td,0,,,,,
player,201912290dal,dal,CobbRa00,rush_long,0,,,,,
player,201912290dal,dal,CobbRa00,targets,6,,,,,
player,201912290dal,dal,CobbRa00,rec,5,,,,,
player,201912290dal,dal,CobbRa00,rec_yds,81,,,,,
player,201912290dal,dal,CobbRa00,rec_td,0,,,,,
player,201912290dal,dal,CobbRa00,rec_long,32,,,,,
player,201912290dal,dal,CobbRa00,fumbles,0,,,,,
player,201912290dal,dal,CobbRa00,fumbles_lost,0,,,,,
player,201912290dal,dal,WittJa00,pass_cmp,0,,,,,
player,201912290dal,dal,WittJa00,pass_att,0,,,,,
player,201912290dal,dal,WittJa00,pass_yds,0,,,,,
player,201912290dal,dal,WittJa00,pass_td,0,,,,,
player,201912290dal,dal,WittJa00,pass_int,0,,,,,
player,201912290dal,dal,WittJa00,pass_sacked,0,,,,,
player,201912290dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201912290dal,dal,WittJa00,pass_long,0,,,,,
player,201912290dal,dal,WittJa00,pass_rating,,,,,,
player,201912290dal,dal,WittJa00,rush_att,0,,,,,
player,201912290dal,dal,WittJa00,rush_yds,0,,,,,
player,201912290dal,dal,WittJa00,rush_td,0,,,,,
player,201912290dal,dal,WittJa00,rush_long,0,,,,,
player,201912290dal,dal,WittJa00,targets,4,,,,,
player,201912290dal,dal,WittJa00,rec,4,,,,,
player,201912290dal,dal,WittJa00,rec_yds,24,,,,,
player,201912290dal,dal,WittJa00,rec_td,0,,,,,
player,201912290dal,dal,WittJa00,rec_long,9,,,,,
player,201912290dal,dal,WittJa00,fumbles,0,,,,,
player,201912290dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201912290dal,dal,AustTa00,pass_cmp,0,,,,,
player,201912290dal,dal,AustTa00,pass_att,0,,,,,
player,201912290dal,dal,AustTa00,pass_yds,0,,,,,
player,201912290dal,dal,AustTa00,pass_td,0,,,,,
player,201912290dal,dal,AustTa00,pass_int,0,,,,,
player,201912290dal,dal,AustTa00,pass_sacked,0,,,,,
player,201912290dal,dal,AustTa00,pass_sacked_yds,0,,,,,
player,201912290dal,dal,AustTa00,pass_long,0,,,,,
player,201912290dal,dal,AustTa00,pass_rating,,,,,,
player,201912290dal,dal,AustTa00,rush_att,0,,,,,
player,201912290dal,dal,AustTa00,rush_yds,0,,,,,
player,201912290dal,dal,AustTa00,rush_td,0,,,,,
player,201912290dal,dal,AustTa00,rush_long,0,,,,,
player,201912290dal,dal,AustTa00,targets,2,,,,,
player,201912290dal,dal,AustTa00,rec,1,,,,,
player,201912290dal,dal,AustTa00,rec_yds,1,,,,,
player,201912290dal,dal,AustTa00,rec_td,0,,,,,
player,201912290dal,dal,AustTa00,rec_long,1,,,,,
player,201912290dal,dal,AustTa00,fumbles,0,,,,,
player,201912290dal,dal,AustTa00,fumbles_lost,0,,,,,
player,201912290dal,dal,JarwBl00,pass_cmp,0,,,,,
player,201912290dal,dal,JarwBl00,pass_att,0,,,,,
player,201912290dal,dal,JarwBl00,pass_yds,0,,,,,
player,201912290dal,dal,JarwBl00,pass_td,0,,,,,
player,201912290dal,dal,JarwBl00,pass_int,0,,,,,
player,201912290dal,dal,JarwBl00,pass_sacked,0,,,,,
player,201912290dal,dal,JarwBl00,pass_sacked_yds,0,,,,,
player,201912290dal,dal,JarwBl00,pass_long,0,,,,,
player,201912290dal,dal,JarwBl00,pass_rating,,,,,,
player,201912290dal,dal,JarwBl00,rush_att,0,,,,,
player,201912290dal,dal,JarwBl00,rush_yds,0,,,,,
player,201912290dal,dal,JarwBl00,rush_td,0,,,,,
player,201912290dal,dal,JarwBl00,rush_long,0,,,,,
player,201912290dal,dal,JarwBl00,targets,1,,,,,
player,201912290dal,dal,JarwBl00,rec,0,,,,,
player,201912290dal,dal,JarwBl00,rec_yds,0,,,,,
player,201912290dal,dal,JarwBl00,rec_td,0,,,,,
player,201912290dal,dal,JarwBl00,rec_long,0,,,,,
player,201912290dal,dal,JarwBl00,fumbles,0,,,,,
player,201912290dal,dal,JarwBl00,fumbles_lost,0,,,,,
player,201912290dal,was,SweaMo00,def_int,0,,,,,
player,201912290dal,was,SweaMo00,def_int_yds,0,,,,,
player,201912290dal,was,SweaMo00,def_int_td,0,,,,,
player,201912290dal,was,SweaMo00,def_int_long,0,,,,,
player,201912290dal,was,SweaMo00,pass_defended,0,,,,,
player,201912290dal,was,SweaMo00,sacks,2.0,,,,,
player,201912290dal,was,SweaMo00,tackles_combined,5,,,,,
player,201912290dal,was,SweaMo00,tackles_solo,5,,,,,
player,201912290dal,was,SweaMo00,tackles_assists,0,,,,,
player,201912290dal,was,SweaMo00,tackles_loss,2,,,,,
player,201912290dal,was,SweaMo00,qb_hits,3,,,,,
player,201912290dal,was,SweaMo00,fumbles_rec,0,,,,,
player,201912290dal,was,SweaMo00,fumbles_rec_yds,0,,,,,
player,201912290dal,was,SweaMo00,fumbles_rec_td,0,,,,,
player,201912290dal,was,SweaMo00,fumbles_forced,1,,,,,
player,201912290dal,was,AlleJo01,def_int,0,,,,,
player,201912290dal,was,AlleJo01,def_int_yds,0,,,,,
player,201912290dal,was,AlleJo01,def_int_td,0,,,,,
player,201912290dal,was,AlleJo01,def_int_long,0,,,,,
player,201912290dal,was,AlleJo01,pass_defended,0,,,,,
player,201912290dal,was,AlleJo01,sacks,1.0,,,,,
player,201912290dal,was,AlleJo01,tackles_combined,8,,,,,
player,201912290dal,was,AlleJo01,tackles_solo,7,,,,,
player,201912290dal,was,AlleJo01,tackles_assists,1,,,,,
player,201912290dal,was,AlleJo01,tackles_loss,1,,,,,
player,201912290dal,was,AlleJo01,qb_hits,1,,,,,
player,201912290dal,was,AlleJo01,fumbles_rec,0,,,,,
player,201912290dal,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201912290dal,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201912290dal,was,AlleJo01,fumbles_forced,0,,,,,
player,201912290dal,was,BostJo00,def_int,0,,,,,
player,201912290dal,was,BostJo00,def_int_yds,0,,,,,
player,201912290dal,was,BostJo00,def_int_td,0,,,,,
player,201912290dal,was,BostJo00,def_int_long,0,,,,,
player,201912290dal,was,BostJo00,pass_defended,0,,,,,
player,201912290dal,was,BostJo00,sacks,0.0,,,,,
player,201912290dal,was,BostJo00,tackles_combined,6,,,,,
player,201912290dal,was,BostJo00,tackles_solo,4,,,,,
player,201912290dal,was,BostJo00,tackles_assists,2,,,,,
player,201912290dal,was,BostJo00,tackles_loss,0,,,,,
player,201912290dal,was,BostJo00,qb_hits,0,,,,,
player,201912290dal,was,BostJo00,fumbles_rec,0,,,,,
player,201912290dal,was,BostJo00,fumbles_rec_yds,0,,,,,
player,201912290dal,was,BostJo00,fumbles_rec_td,0,,,,,
player,201912290dal,was,BostJo00,fumbles_forced,0,,,,,
player,201912290dal,was,HolcCo00,def_int,0,,,,,
player,201912290dal,was,HolcCo00,def_int_yds,0,,,,,
player,201912290dal,was,HolcCo00,def_int_td,0,,,,,
player,201912290dal,was,HolcCo00,def_int_long,0,,,,,
player,201912290dal,was,HolcCo00,pass_defended,1,,,,,
player,201912290dal,was,HolcCo00,sacks,0.0,,,,,
player,201912290dal,was,HolcCo00,tackles_combined,6,,,,,
player,201912290dal,was,HolcCo00,tackles_solo,4,,,,,
player,201912290dal,was,HolcCo00,tackles_assists,2,,,,,
player,201912290dal,was,HolcCo00,tackles_loss,0,,,,,
player,201912290dal,was,HolcCo00,qb_hits,0,,,,,
player,201912290dal,was,HolcCo00,fumbles_rec,0,,,,,
player,201912290dal,was,HolcCo00,fumbles_rec_yds,0,,,,,
player,201912290dal,was,HolcCo00,fumbles_rec_td,0,,,,,
player,201912290dal,was,HolcCo00,fumbles_forced,0,,,,,
player,201912290dal,was,AndeRy00,def_int,0,,,,,
player,201912290dal,was,AndeRy00,def_int_yds,0,,,,,
player,201912290dal,was,AndeRy00,def_int_td,0,,,,,
player,201912290dal,was,AndeRy00,def_int_long,0,,,,,
player,201912290dal,was,AndeRy00,pass_defended,0,,,,,
player,201912290dal,was,AndeRy00,sacks,0.0,,,,,
player,201912290dal,was,AndeRy00,tackles_combined,4,,,,,
player,201912290dal,was,AndeRy00,tackles_solo,4,,,,,
player,201912290dal,was,AndeRy00,tackles_assists,0,,,,,
player,201912290dal,was,AndeRy00,tackles_loss,0,,,,,
player,201912290dal,was,AndeRy00,qb_hits,1,,,,,
player,201912290dal,was,AndeRy00,fumbles_rec,0,,,,,
player,201912290dal,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201912290dal,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201912290dal,was,AndeRy00,fumbles_forced,0,,,,,
player,201912290dal,was,ColvAa00,def_int,0,,,,,
player,201912290dal,was,ColvAa00,def_int_yds,0,,,,,
player,201912290dal,was,ColvAa00,def_int_td,0,,,,,
player,201912290dal,was,ColvAa00,def_int_long,0,,,,,
player,201912290dal,was,ColvAa00,pass_defended,0,,,,,
