game,2019,5,20191006,201910060nyg,min,"Minnesota Vikings",28,nyg,"New York Giants",10
player,201910060nyg,min,WeatSt00,offense,0,,,,,
player,201910060nyg,min,WeatSt00,off_pct,0%,,,,,
player,201910060nyg,min,WeatSt00,defense,25,,,,,
player,201910060nyg,min,WeatSt00,def_pct,36%,,,,,
player,201910060nyg,min,WeatSt00,special_teams,6,,,,,
player,201910060nyg,min,WeatSt00,st_pct,25%,,,,,
player,201910060nyg,min,JohnJa09,pos,NT,,,,,
player,201910060nyg,min,JohnJa09,offense,0,,,,,
player,201910060nyg,min,JohnJa09,off_pct,0%,,,,,
player,201910060nyg,min,JohnJa09,defense,18,,,,,
player,201910060nyg,min,JohnJa09,def_pct,26%,,,,,
player,201910060nyg,min,JohnJa09,special_teams,0,,,,,
player,201910060nyg,min,JohnJa09,st_pct,0%,,,,,
player,201910060nyg,min,WilsEr00,pos,LB,,,,,
player,201910060nyg,min,WilsEr00,offense,0,,,,,
player,201910060nyg,min,WilsEr00,off_pct,0%,,,,,
player,201910060nyg,min,WilsEr00,defense,14,,,,,
player,201910060nyg,min,WilsEr00,def_pct,20%,,,,,
player,201910060nyg,min,WilsEr00,special_teams,18,,,,,
player,201910060nyg,min,WilsEr00,st_pct,75%,,,,,
player,201910060nyg,min,GedeBe00,pos,LB,,,,,
player,201910060nyg,min,GedeBe00,offense,0,,,,,
player,201910060nyg,min,GedeBe00,off_pct,0%,,,,,
player,201910060nyg,min,GedeBe00,defense,9,,,,,
player,201910060nyg,min,GedeBe00,def_pct,13%,,,,,
player,201910060nyg,min,GedeBe00,special_teams,11,,,,,
player,201910060nyg,min,GedeBe00,st_pct,46%,,,,,
player,201910060nyg,min,BoydKr00,pos,CB,,,,,
player,201910060nyg,min,BoydKr00,offense,0,,,,,
player,201910060nyg,min,BoydKr00,off_pct,0%,,,,,
player,201910060nyg,min,BoydKr00,defense,6,,,,,
player,201910060nyg,min,BoydKr00,def_pct,9%,,,,,
player,201910060nyg,min,BoydKr00,special_teams,15,,,,,
player,201910060nyg,min,BoydKr00,st_pct,62%,,,,,
player,201910060nyg,min,KearJa00,pos,FS,,,,,
player,201910060nyg,min,KearJa00,offense,0,,,,,
player,201910060nyg,min,KearJa00,off_pct,0%,,,,,
player,201910060nyg,min,KearJa00,defense,5,,,,,
player,201910060nyg,min,KearJa00,def_pct,7%,,,,,
player,201910060nyg,min,KearJa00,special_teams,15,,,,,
player,201910060nyg,min,KearJa00,st_pct,62%,,,,,
player,201910060nyg,min,HolmJa01,pos,DT,,,,,
player,201910060nyg,min,HolmJa01,offense,0,,,,,
player,201910060nyg,min,HolmJa01,off_pct,0%,,,,,
player,201910060nyg,min,HolmJa01,defense,3,,,,,
player,201910060nyg,min,HolmJa01,def_pct,4%,,,,,
player,201910060nyg,min,HolmJa01,special_teams,0,,,,,
player,201910060nyg,min,HolmJa01,st_pct,0%,,,,,
player,201910060nyg,min,BoonMi00,pos,RB,,,,,
player,201910060nyg,min,BoonMi00,offense,0,,,,,
player,201910060nyg,min,BoonMi00,off_pct,0%,,,,,
player,201910060nyg,min,BoonMi00,defense,0,,,,,
player,201910060nyg,min,BoonMi00,def_pct,0%,,,,,
player,201910060nyg,min,BoonMi00,special_teams,13,,,,,
player,201910060nyg,min,BoonMi00,st_pct,54%,,,,,
player,201910060nyg,min,BailDa00,pos,K,,,,,
player,201910060nyg,min,BailDa00,offense,0,,,,,
player,201910060nyg,min,BailDa00,off_pct,0%,,,,,
player,201910060nyg,min,BailDa00,defense,0,,,,,
player,201910060nyg,min,BailDa00,def_pct,0%,,,,,
player,201910060nyg,min,BailDa00,special_teams,13,,,,,
player,201910060nyg,min,BailDa00,st_pct,54%,,,,,
player,201910060nyg,min,SherMa20,pos,CB,,,,,
player,201910060nyg,min,SherMa20,offense,0,,,,,
player,201910060nyg,min,SherMa20,off_pct,0%,,,,,
player,201910060nyg,min,SherMa20,defense,0,,,,,
player,201910060nyg,min,SherMa20,def_pct,0%,,,,,
player,201910060nyg,min,SherMa20,special_teams,11,,,,,
player,201910060nyg,min,SherMa20,st_pct,46%,,,,,
player,201910060nyg,min,EppsMa00,pos,SS,,,,,
player,201910060nyg,min,EppsMa00,offense,0,,,,,
player,201910060nyg,min,EppsMa00,off_pct,0%,,,,,
player,201910060nyg,min,EppsMa00,defense,0,,,,,
player,201910060nyg,min,EppsMa00,def_pct,0%,,,,,
player,201910060nyg,min,EppsMa00,special_teams,11,,,,,
player,201910060nyg,min,EppsMa00,st_pct,46%,,,,,
player,201910060nyg,min,ColqBr00,pos,P,,,,,
player,201910060nyg,min,ColqBr00,offense,0,,,,,
player,201910060nyg,min,ColqBr00,off_pct,0%,,,,,
player,201910060nyg,min,ColqBr00,defense,0,,,,,
player,201910060nyg,min,ColqBr00,def_pct,0%,,,,,
player,201910060nyg,min,ColqBr00,special_teams,7,,,,,
player,201910060nyg,min,ColqBr00,st_pct,29%,,,,,
player,201910060nyg,min,CuttAu00,pos,LS,,,,,
player,201910060nyg,min,CuttAu00,offense,0,,,,,
player,201910060nyg,min,CuttAu00,off_pct,0%,,,,,
player,201910060nyg,min,CuttAu00,defense,0,,,,,
player,201910060nyg,min,CuttAu00,def_pct,0%,,,,,
player,201910060nyg,min,CuttAu00,special_teams,7,,,,,
player,201910060nyg,min,CuttAu00,st_pct,29%,,,,,
player,201910060nyg,min,HillRa01,pos,T,,,,,
player,201910060nyg,min,HillRa01,offense,0,,,,,
player,201910060nyg,min,HillRa01,off_pct,0%,,,,,
player,201910060nyg,min,HillRa01,defense,0,,,,,
player,201910060nyg,min,HillRa01,def_pct,0%,,,,,
player,201910060nyg,min,HillRa01,special_teams,6,,,,,
player,201910060nyg,min,HillRa01,st_pct,25%,,,,,
player,201910060nyg,min,SamiDr00,pos,G,,,,,
player,201910060nyg,min,SamiDr00,offense,0,,,,,
player,201910060nyg,min,SamiDr00,off_pct,0%,,,,,
player,201910060nyg,min,SamiDr00,defense,0,,,,,
player,201910060nyg,min,SamiDr00,def_pct,0%,,,,,
player,201910060nyg,min,SamiDr00,special_teams,3,,,,,
player,201910060nyg,min,SamiDr00,st_pct,12%,,,,,
