game,2019,4,20190929,201909290det,kan,"Kansas City Chiefs",34,det,"Detroit Lions",30
player,201909290det,kan,OkafAl00,qb_hits,2,,,,,
player,201909290det,kan,OkafAl00,fumbles_rec,0,,,,,
player,201909290det,kan,OkafAl00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,OkafAl00,fumbles_rec_td,0,,,,,
player,201909290det,kan,OkafAl00,fumbles_forced,0,,,,,
player,201909290det,kan,FullKe00,def_int,0,,,,,
player,201909290det,kan,FullKe00,def_int_yds,0,,,,,
player,201909290det,kan,FullKe00,def_int_td,0,,,,,
player,201909290det,kan,FullKe00,def_int_long,0,,,,,
player,201909290det,kan,FullKe00,pass_defended,1,,,,,
player,201909290det,kan,FullKe00,sacks,0.0,,,,,
player,201909290det,kan,FullKe00,tackles_combined,8,,,,,
player,201909290det,kan,FullKe00,tackles_solo,6,,,,,
player,201909290det,kan,FullKe00,tackles_assists,2,,,,,
player,201909290det,kan,FullKe00,tackles_loss,1,,,,,
player,201909290det,kan,FullKe00,qb_hits,0,,,,,
player,201909290det,kan,FullKe00,fumbles_rec,0,,,,,
player,201909290det,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201909290det,kan,FullKe00,fumbles_forced,0,,,,,
player,201909290det,kan,WilsDa02,def_int,0,,,,,
player,201909290det,kan,WilsDa02,def_int_yds,0,,,,,
player,201909290det,kan,WilsDa02,def_int_td,0,,,,,
player,201909290det,kan,WilsDa02,def_int_long,0,,,,,
player,201909290det,kan,WilsDa02,pass_defended,0,,,,,
player,201909290det,kan,WilsDa02,sacks,0.0,,,,,
player,201909290det,kan,WilsDa02,tackles_combined,8,,,,,
player,201909290det,kan,WilsDa02,tackles_solo,7,,,,,
player,201909290det,kan,WilsDa02,tackles_assists,1,,,,,
player,201909290det,kan,WilsDa02,tackles_loss,1,,,,,
player,201909290det,kan,WilsDa02,qb_hits,0,,,,,
player,201909290det,kan,WilsDa02,fumbles_rec,0,,,,,
player,201909290det,kan,WilsDa02,fumbles_rec_yds,0,,,,,
player,201909290det,kan,WilsDa02,fumbles_rec_td,0,,,,,
player,201909290det,kan,WilsDa02,fumbles_forced,0,,,,,
player,201909290det,kan,HitcAn00,def_int,0,,,,,
player,201909290det,kan,HitcAn00,def_int_yds,0,,,,,
player,201909290det,kan,HitcAn00,def_int_td,0,,,,,
player,201909290det,kan,HitcAn00,def_int_long,0,,,,,
player,201909290det,kan,HitcAn00,pass_defended,1,,,,,
player,201909290det,kan,HitcAn00,sacks,0.0,,,,,
player,201909290det,kan,HitcAn00,tackles_combined,6,,,,,
player,201909290det,kan,HitcAn00,tackles_solo,3,,,,,
player,201909290det,kan,HitcAn00,tackles_assists,3,,,,,
player,201909290det,kan,HitcAn00,tackles_loss,0,,,,,
player,201909290det,kan,HitcAn00,qb_hits,0,,,,,
player,201909290det,kan,HitcAn00,fumbles_rec,0,,,,,
player,201909290det,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201909290det,kan,HitcAn00,fumbles_forced,0,,,,,
player,201909290det,kan,WardCh01,def_int,0,,,,,
player,201909290det,kan,WardCh01,def_int_yds,0,,,,,
player,201909290det,kan,WardCh01,def_int_td,0,,,,,
player,201909290det,kan,WardCh01,def_int_long,0,,,,,
player,201909290det,kan,WardCh01,pass_defended,0,,,,,
player,201909290det,kan,WardCh01,sacks,0.0,,,,,
player,201909290det,kan,WardCh01,tackles_combined,6,,,,,
player,201909290det,kan,WardCh01,tackles_solo,6,,,,,
player,201909290det,kan,WardCh01,tackles_assists,0,,,,,
player,201909290det,kan,WardCh01,tackles_loss,0,,,,,
player,201909290det,kan,WardCh01,qb_hits,0,,,,,
player,201909290det,kan,WardCh01,fumbles_rec,0,,,,,
player,201909290det,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201909290det,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201909290det,kan,WardCh01,fumbles_forced,0,,,,,
player,201909290det,kan,KpasTa00,def_int,0,,,,,
player,201909290det,kan,KpasTa00,def_int_yds,0,,,,,
player,201909290det,kan,KpasTa00,def_int_td,0,,,,,
player,201909290det,kan,KpasTa00,def_int_long,0,,,,,
player,201909290det,kan,KpasTa00,pass_defended,1,,,,,
player,201909290det,kan,KpasTa00,sacks,0.0,,,,,
player,201909290det,kan,KpasTa00,tackles_combined,3,,,,,
player,201909290det,kan,KpasTa00,tackles_solo,2,,,,,
player,201909290det,kan,KpasTa00,tackles_assists,1,,,,,
player,201909290det,kan,KpasTa00,tackles_loss,0,,,,,
player,201909290det,kan,KpasTa00,qb_hits,0,,,,,
player,201909290det,kan,KpasTa00,fumbles_rec,0,,,,,
player,201909290det,kan,KpasTa00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,KpasTa00,fumbles_rec_td,0,,,,,
player,201909290det,kan,KpasTa00,fumbles_forced,0,,,,,
player,201909290det,kan,OgbaEm00,def_int,0,,,,,
player,201909290det,kan,OgbaEm00,def_int_yds,0,,,,,
player,201909290det,kan,OgbaEm00,def_int_td,0,,,,,
player,201909290det,kan,OgbaEm00,def_int_long,0,,,,,
player,201909290det,kan,OgbaEm00,pass_defended,0,,,,,
player,201909290det,kan,OgbaEm00,sacks,0.0,,,,,
player,201909290det,kan,OgbaEm00,tackles_combined,3,,,,,
player,201909290det,kan,OgbaEm00,tackles_solo,2,,,,,
player,201909290det,kan,OgbaEm00,tackles_assists,1,,,,,
player,201909290det,kan,OgbaEm00,tackles_loss,1,,,,,
player,201909290det,kan,OgbaEm00,qb_hits,1,,,,,
player,201909290det,kan,OgbaEm00,fumbles_rec,0,,,,,
player,201909290det,kan,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,OgbaEm00,fumbles_rec_td,0,,,,,
player,201909290det,kan,OgbaEm00,fumbles_forced,0,,,,,
player,201909290det,kan,BreeBa00,def_int,0,,,,,
player,201909290det,kan,BreeBa00,def_int_yds,0,,,,,
player,201909290det,kan,BreeBa00,def_int_td,0,,,,,
player,201909290det,kan,BreeBa00,def_int_long,0,,,,,
player,201909290det,kan,BreeBa00,pass_defended,2,,,,,
player,201909290det,kan,BreeBa00,sacks,0.0,,,,,
player,201909290det,kan,BreeBa00,tackles_combined,2,,,,,
player,201909290det,kan,BreeBa00,tackles_solo,2,,,,,
player,201909290det,kan,BreeBa00,tackles_assists,0,,,,,
player,201909290det,kan,BreeBa00,tackles_loss,0,,,,,
player,201909290det,kan,BreeBa00,qb_hits,0,,,,,
player,201909290det,kan,BreeBa00,fumbles_rec,1,,,,,
player,201909290det,kan,BreeBa00,fumbles_rec_yds,100,,,,,
player,201909290det,kan,BreeBa00,fumbles_rec_td,1,,,,,
player,201909290det,kan,BreeBa00,fumbles_forced,0,,,,,
player,201909290det,kan,ClarFr01,def_int,0,,,,,
player,201909290det,kan,ClarFr01,def_int_yds,0,,,,,
player,201909290det,kan,ClarFr01,def_int_td,0,,,,,
player,201909290det,kan,ClarFr01,def_int_long,0,,,,,
player,201909290det,kan,ClarFr01,pass_defended,0,,,,,
player,201909290det,kan,ClarFr01,sacks,0.0,,,,,
player,201909290det,kan,ClarFr01,tackles_combined,2,,,,,
player,201909290det,kan,ClarFr01,tackles_solo,0,,,,,
player,201909290det,kan,ClarFr01,tackles_assists,2,,,,,
player,201909290det,kan,ClarFr01,tackles_loss,0,,,,,
player,201909290det,kan,ClarFr01,qb_hits,1,,,,,
player,201909290det,kan,ClarFr01,fumbles_rec,0,,,,,
player,201909290det,kan,ClarFr01,fumbles_rec_yds,0,,,,,
player,201909290det,kan,ClarFr01,fumbles_rec_td,0,,,,,
player,201909290det,kan,ClarFr01,fumbles_forced,0,,,,,
player,201909290det,kan,SoreDa01,def_int,0,,,,,
player,201909290det,kan,SoreDa01,def_int_yds,0,,,,,
player,201909290det,kan,SoreDa01,def_int_td,0,,,,,
player,201909290det,kan,SoreDa01,def_int_long,0,,,,,
player,201909290det,kan,SoreDa01,pass_defended,1,,,,,
player,201909290det,kan,SoreDa01,sacks,0.0,,,,,
player,201909290det,kan,SoreDa01,tackles_combined,2,,,,,
player,201909290det,kan,SoreDa01,tackles_solo,2,,,,,
player,201909290det,kan,SoreDa01,tackles_assists,0,,,,,
player,201909290det,kan,SoreDa01,tackles_loss,0,,,,,
player,201909290det,kan,SoreDa01,qb_hits,0,,,,,
player,201909290det,kan,SoreDa01,fumbles_rec,0,,,,,
player,201909290det,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201909290det,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201909290det,kan,SoreDa01,fumbles_forced,0,,,,,
player,201909290det,kan,ThorJu00,def_int,0,,,,,
player,201909290det,kan,ThorJu00,def_int_yds,0,,,,,
player,201909290det,kan,ThorJu00,def_int_td,0,,,,,
player,201909290det,kan,ThorJu00,def_int_long,0,,,,,
player,201909290det,kan,ThorJu00,pass_defended,1,,,,,
player,201909290det,kan,ThorJu00,sacks,0.0,,,,,
player,201909290det,kan,ThorJu00,tackles_combined,2,,,,,
player,201909290det,kan,ThorJu00,tackles_solo,2,,,,,
player,201909290det,kan,ThorJu00,tackles_assists,0,,,,,
player,201909290det,kan,ThorJu00,tackles_loss,0,,,,,
player,201909290det,kan,ThorJu00,qb_hits,0,,,,,
player,201909290det,kan,ThorJu00,fumbles_rec,0,,,,,
player,201909290det,kan,ThorJu00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,ThorJu00,fumbles_rec_td,0,,,,,
player,201909290det,kan,ThorJu00,fumbles_forced,0,,,,,
player,201909290det,kan,WillXa00,def_int,0,,,,,
player,201909290det,kan,WillXa00,def_int_yds,0,,,,,
player,201909290det,kan,WillXa00,def_int_td,0,,,,,
player,201909290det,kan,WillXa00,def_int_long,0,,,,,
player,201909290det,kan,WillXa00,pass_defended,0,,,,,
player,201909290det,kan,WillXa00,sacks,0.0,,,,,
player,201909290det,kan,WillXa00,tackles_combined,2,,,,,
player,201909290det,kan,WillXa00,tackles_solo,2,,,,,
player,201909290det,kan,WillXa00,tackles_assists,0,,,,,
player,201909290det,kan,WillXa00,tackles_loss,0,,,,,
player,201909290det,kan,WillXa00,qb_hits,0,,,,,
player,201909290det,kan,WillXa00,fumbles_rec,0,,,,,
player,201909290det,kan,WillXa00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,WillXa00,fumbles_rec_td,0,,,,,
player,201909290det,kan,WillXa00,fumbles_forced,1,,,,,
player,201909290det,kan,LeexDa00,def_int,0,,,,,
player,201909290det,kan,LeexDa00,def_int_yds,0,,,,,
player,201909290det,kan,LeexDa00,def_int_td,0,,,,,
player,201909290det,kan,LeexDa00,def_int_long,0,,,,,
player,201909290det,kan,LeexDa00,pass_defended,0,,,,,
player,201909290det,kan,LeexDa00,sacks,0.0,,,,,
player,201909290det,kan,LeexDa00,tackles_combined,1,,,,,
player,201909290det,kan,LeexDa00,tackles_solo,1,,,,,
player,201909290det,kan,LeexDa00,tackles_assists,0,,,,,
player,201909290det,kan,LeexDa00,tackles_loss,0,,,,,
player,201909290det,kan,LeexDa00,qb_hits,0,,,,,
player,201909290det,kan,LeexDa00,fumbles_rec,0,,,,,
player,201909290det,kan,LeexDa00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,LeexDa00,fumbles_rec_td,0,,,,,
player,201909290det,kan,LeexDa00,fumbles_forced,0,,,,,
player,201909290det,kan,RaglRe00,def_int,0,,,,,
player,201909290det,kan,RaglRe00,def_int_yds,0,,,,,
player,201909290det,kan,RaglRe00,def_int_td,0,,,,,
player,201909290det,kan,RaglRe00,def_int_long,0,,,,,
player,201909290det,kan,RaglRe00,pass_defended,0,,,,,
player,201909290det,kan,RaglRe00,sacks,0.0,,,,,
player,201909290det,kan,RaglRe00,tackles_combined,1,,,,,
player,201909290det,kan,RaglRe00,tackles_solo,1,,,,,
player,201909290det,kan,RaglRe00,tackles_assists,0,,,,,
player,201909290det,kan,RaglRe00,tackles_loss,0,,,,,
player,201909290det,kan,RaglRe00,qb_hits,0,,,,,
player,201909290det,kan,RaglRe00,fumbles_rec,0,,,,,
player,201909290det,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201909290det,kan,RaglRe00,fumbles_forced,0,,,,,
player,201909290det,kan,LucaJo00,def_int,0,,,,,
player,201909290det,kan,LucaJo00,def_int_yds,0,,,,,
player,201909290det,kan,LucaJo00,def_int_td,0,,,,,
player,201909290det,kan,LucaJo00,def_int_long,0,,,,,
player,201909290det,kan,LucaJo00,pass_defended,1,,,,,
player,201909290det,kan,LucaJo00,sacks,0.0,,,,,
player,201909290det,kan,LucaJo00,tackles_combined,0,,,,,
player,201909290det,kan,LucaJo00,tackles_solo,0,,,,,
player,201909290det,kan,LucaJo00,tackles_assists,0,,,,,
player,201909290det,kan,LucaJo00,tackles_loss,0,,,,,
player,201909290det,kan,LucaJo00,qb_hits,0,,,,,
player,201909290det,kan,LucaJo00,fumbles_rec,0,,,,,
player,201909290det,kan,LucaJo00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,LucaJo00,fumbles_rec_td,0,,,,,
player,201909290det,kan,LucaJo00,fumbles_forced,0,,,,,
player,201909290det,kan,NiemBe00,def_int,0,,,,,
player,201909290det,kan,NiemBe00,def_int_yds,0,,,,,
player,201909290det,kan,NiemBe00,def_int_td,0,,,,,
player,201909290det,kan,NiemBe00,def_int_long,0,,,,,
player,201909290det,kan,NiemBe00,pass_defended,0,,,,,
player,201909290det,kan,NiemBe00,sacks,0.0,,,,,
player,201909290det,kan,NiemBe00,tackles_combined,0,,,,,
player,201909290det,kan,NiemBe00,tackles_solo,0,,,,,
player,201909290det,kan,NiemBe00,tackles_assists,0,,,,,
player,201909290det,kan,NiemBe00,tackles_loss,0,,,,,
player,201909290det,kan,NiemBe00,qb_hits,0,,,,,
player,201909290det,kan,NiemBe00,fumbles_rec,1,,,,,
player,201909290det,kan,NiemBe00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,NiemBe00,fumbles_rec_td,0,,,,,
player,201909290det,kan,NiemBe00,fumbles_forced,0,,,,,
player,201909290det,det,WalkTr01,def_int,0,,,,,
player,201909290det,det,WalkTr01,def_int_yds,0,,,,,
player,201909290det,det,WalkTr01,def_int_td,0,,,,,
player,201909290det,det,WalkTr01,def_int_long,0,,,,,
player,201909290det,det,WalkTr01,pass_defended,0,,,,,
player,201909290det,det,WalkTr01,sacks,0.0,,,,,
player,201909290det,det,WalkTr01,tackles_combined,12,,,,,
player,201909290det,det,WalkTr01,tackles_solo,11,,,,,
player,201909290det,det,WalkTr01,tackles_assists,1,,,,,
player,201909290det,det,WalkTr01,tackles_loss,1,,,,,
player,201909290det,det,WalkTr01,qb_hits,0,,,,,
player,201909290det,det,WalkTr01,fumbles_rec,0,,,,,
player,201909290det,det,WalkTr01,fumbles_rec_yds,0,,,,,
player,201909290det,det,WalkTr01,fumbles_rec_td,0,,,,,
player,201909290det,det,WalkTr01,fumbles_forced,0,,,,,
player,201909290det,det,WilsTa00,def_int,0,,,,,
player,201909290det,det,WilsTa00,def_int_yds,0,,,,,
player,201909290det,det,WilsTa00,def_int_td,0,,,,,
player,201909290det,det,WilsTa00,def_int_long,0,,,,,
player,201909290det,det,WilsTa00,pass_defended,0,,,,,
player,201909290det,det,WilsTa00,sacks,0.0,,,,,
player,201909290det,det,WilsTa00,tackles_combined,10,,,,,
player,201909290det,det,WilsTa00,tackles_solo,10,,,,,
player,201909290det,det,WilsTa00,tackles_assists,0,,,,,
player,201909290det,det,WilsTa00,tackles_loss,1,,,,,
player,201909290det,det,WilsTa00,qb_hits,0,,,,,
player,201909290det,det,WilsTa00,fumbles_rec,0,,,,,
player,201909290det,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201909290det,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201909290det,det,WilsTa00,fumbles_forced,0,,,,,
player,201909290det,det,ColeJu01,def_int,0,,,,,
player,201909290det,det,ColeJu01,def_int_yds,0,,,,,
player,201909290det,det,ColeJu01,def_int_td,0,,,,,
player,201909290det,det,ColeJu01,def_int_long,0,,,,,
player,201909290det,det,ColeJu01,pass_defended,2,,,,,
player,201909290det,det,ColeJu01,sacks,0.0,,,,,
player,201909290det,det,ColeJu01,tackles_combined,4,,,,,
player,201909290det,det,ColeJu01,tackles_solo,4,,,,,
player,201909290det,det,ColeJu01,tackles_assists,0,,,,,
player,201909290det,det,ColeJu01,tackles_loss,0,,,,,
player,201909290det,det,ColeJu01,qb_hits,0,,,,,
player,201909290det,det,ColeJu01,fumbles_rec,1,,,,,
player,201909290det,det,ColeJu01,fumbles_rec_yds,0,,,,,
player,201909290det,det,ColeJu01,fumbles_rec_td,0,,,,,
player,201909290det,det,ColeJu01,fumbles_forced,1,,,,,
player,201909290det,det,DaviJa01,def_int,0,,,,,
player,201909290det,det,DaviJa01,def_int_yds,0,,,,,
player,201909290det,det,DaviJa01,def_int_td,0,,,,,
player,201909290det,det,DaviJa01,def_int_long,0,,,,,
player,201909290det,det,DaviJa01,pass_defended,0,,,,,
player,201909290det,det,DaviJa01,sacks,0.0,,,,,
player,201909290det,det,DaviJa01,tackles_combined,4,,,,,
player,201909290det,det,DaviJa01,tackles_solo,4,,,,,
player,201909290det,det,DaviJa01,tackles_assists,0,,,,,
player,201909290det,det,DaviJa01,tackles_loss,1,,,,,
player,201909290det,det,DaviJa01,qb_hits,0,,,,,
player,201909290det,det,DaviJa01,fumbles_rec,0,,,,,
player,201909290det,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201909290det,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201909290det,det,DaviJa01,fumbles_forced,0,,,,,
player,201909290det,det,FlowTr00,def_int,0,,,,,
player,201909290det,det,FlowTr00,def_int_yds,0,,,,,
player,201909290det,det,FlowTr00,def_int_td,0,,,,,
player,201909290det,det,FlowTr00,def_int_long,0,,,,,
player,201909290det,det,FlowTr00,pass_defended,0,,,,,
player,201909290det,det,FlowTr00,sacks,0.0,,,,,
player,201909290det,det,FlowTr00,tackles_combined,4,,,,,
player,201909290det,det,FlowTr00,tackles_solo,1,,,,,
player,201909290det,det,FlowTr00,tackles_assists,3,,,,,
player,201909290det,det,FlowTr00,tackles_loss,0,,,,,
player,201909290det,det,FlowTr00,qb_hits,1,,,,,
player,201909290det,det,FlowTr00,fumbles_rec,0,,,,,
player,201909290det,det,FlowTr00,fumbles_rec_yds,0,,,,,
player,201909290det,det,FlowTr00,fumbles_rec_td,0,,,,,
player,201909290det,det,FlowTr00,fumbles_forced,1,,,,,
player,201909290det,det,FordMi01,def_int,0,,,,,
player,201909290det,det,FordMi01,def_int_yds,0,,,,,
player,201909290det,det,FordMi01,def_int_td,0,,,,,
player,201909290det,det,FordMi01,def_int_long,0,,,,,
player,201909290det,det,FordMi01,pass_defended,0,,,,,
player,201909290det,det,FordMi01,sacks,0.0,,,,,
player,201909290det,det,FordMi01,tackles_combined,3,,,,,
player,201909290det,det,FordMi01,tackles_solo,2,,,,,
player,201909290det,det,FordMi01,tackles_assists,1,,,,,
player,201909290det,det,FordMi01,tackles_loss,0,,,,,
player,201909290det,det,FordMi01,qb_hits,0,,,,,
player,201909290det,det,FordMi01,fumbles_rec,0,,,,,
player,201909290det,det,FordMi01,fumbles_rec_yds,0,,,,,
player,201909290det,det,FordMi01,fumbles_rec_td,0,,,,,
player,201909290det,det,FordMi01,fumbles_forced,0,,,,,
player,201909290det,det,HarrWi02,def_int,0,,,,,
player,201909290det,det,HarrWi02,def_int_yds,0,,,,,
player,201909290det,det,HarrWi02,def_int_td,0,,,,,
player,201909290det,det,HarrWi02,def_int_long,0,,,,,
player,201909290det,det,HarrWi02,pass_defended,0,,,,,
player,201909290det,det,HarrWi02,sacks,0.0,,,,,
player,201909290det,det,HarrWi02,tackles_combined,3,,,,,
player,201909290det,det,HarrWi02,tackles_solo,3,,,,,
player,201909290det,det,HarrWi02,tackles_assists,0,,,,,
player,201909290det,det,HarrWi02,tackles_loss,0,,,,,
player,201909290det,det,HarrWi02,qb_hits,0,,,,,
player,201909290det,det,HarrWi02,fumbles_rec,0,,,,,
player,201909290det,det,HarrWi02,fumbles_rec_yds,0,,,,,
player,201909290det,det,HarrWi02,fumbles_rec_td,0,,,,,
player,201909290det,det,HarrWi02,fumbles_forced,0,,,,,
player,201909290det,det,JoneCh05,def_int,0,,,,,
player,201909290det,det,JoneCh05,def_int_yds,0,,,,,
player,201909290det,det,JoneCh05,def_int_td,0,,,,,
player,201909290det,det,JoneCh05,def_int_long,0,,,,,
player,201909290det,det,JoneCh05,pass_defended,0,,,,,
player,201909290det,det,JoneCh05,sacks,0.0,,,,,
player,201909290det,det,JoneCh05,tackles_combined,2,,,,,
player,201909290det,det,JoneCh05,tackles_solo,1,,,,,
player,201909290det,det,JoneCh05,tackles_assists,1,,,,,
player,201909290det,det,JoneCh05,tackles_loss,0,,,,,
player,201909290det,det,JoneCh05,qb_hits,1,,,,,
player,201909290det,det,JoneCh05,fumbles_rec,0,,,,,
player,201909290det,det,JoneCh05,fumbles_rec_yds,0,,,,,
player,201909290det,det,JoneCh05,fumbles_rec_td,0,,,,,
player,201909290det,det,JoneCh05,fumbles_forced,0,,,,,
player,201909290det,det,KennDe00,def_int,0,,,,,
player,201909290det,det,KennDe00,def_int_yds,0,,,,,
player,201909290det,det,KennDe00,def_int_td,0,,,,,
player,201909290det,det,KennDe00,def_int_long,0,,,,,
player,201909290det,det,KennDe00,pass_defended,0,,,,,
player,201909290det,det,KennDe00,sacks,0.0,,,,,
player,201909290det,det,KennDe00,tackles_combined,2,,,,,
player,201909290det,det,KennDe00,tackles_solo,2,,,,,
player,201909290det,det,KennDe00,tackles_assists,0,,,,,
player,201909290det,det,KennDe00,tackles_loss,1,,,,,
player,201909290det,det,KennDe00,qb_hits,1,,,,,
player,201909290det,det,KennDe00,fumbles_rec,0,,,,,
player,201909290det,det,KennDe00,fumbles_rec_yds,0,,,,,
player,201909290det,det,KennDe00,fumbles_rec_td,0,,,,,
player,201909290det,det,KennDe00,fumbles_forced,0,,,,,
player,201909290det,det,MelvRa00,def_int,0,,,,,
player,201909290det,det,MelvRa00,def_int_yds,0,,,,,
player,201909290det,det,MelvRa00,def_int_td,0,,,,,
player,201909290det,det,MelvRa00,def_int_long,0,,,,,
player,201909290det,det,MelvRa00,pass_defended,0,,,,,
player,201909290det,det,MelvRa00,sacks,0.0,,,,,
player,201909290det,det,MelvRa00,tackles_combined,2,,,,,
player,201909290det,det,MelvRa00,tackles_solo,2,,,,,
player,201909290det,det,MelvRa00,tackles_assists,0,,,,,
player,201909290det,det,MelvRa00,tackles_loss,0,,,,,
player,201909290det,det,MelvRa00,qb_hits,0,,,,,
player,201909290det,det,MelvRa00,fumbles_rec,0,,,,,
player,201909290det,det,MelvRa00,fumbles_rec_yds,0,,,,,
player,201909290det,det,MelvRa00,fumbles_rec_td,0,,,,,
player,201909290det,det,MelvRa00,fumbles_forced,0,,,,,
player,201909290det,det,OkwaRo01,def_int,0,,,,,
player,201909290det,det,OkwaRo01,def_int_yds,0,,,,,
player,201909290det,det,OkwaRo01,def_int_td,0,,,,,
player,201909290det,det,OkwaRo01,def_int_long,0,,,,,
player,201909290det,det,OkwaRo01,pass_defended,0,,,,,
player,201909290det,det,OkwaRo01,sacks,0.0,,,,,
player,201909290det,det,OkwaRo01,tackles_combined,2,,,,,
player,201909290det,det,OkwaRo01,tackles_solo,1,,,,,
player,201909290det,det,OkwaRo01,tackles_assists,1,,,,,
player,201909290det,det,OkwaRo01,tackles_loss,0,,,,,
player,201909290det,det,OkwaRo01,qb_hits,0,,,,,
player,201909290det,det,OkwaRo01,fumbles_rec,0,,,,,
player,201909290det,det,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201909290det,det,OkwaRo01,fumbles_rec_td,0,,,,,
player,201909290det,det,OkwaRo01,fumbles_forced,0,,,,,
player,201909290det,det,RobiAS00,def_int,0,,,,,
player,201909290det,det,RobiAS00,def_int_yds,0,,,,,
player,201909290det,det,RobiAS00,def_int_td,0,,,,,
player,201909290det,det,RobiAS00,def_int_long,0,,,,,
player,201909290det,det,RobiAS00,pass_defended,1,,,,,
player,201909290det,det,RobiAS00,sacks,0.0,,,,,
player,201909290det,det,RobiAS00,tackles_combined,2,,,,,
player,201909290det,det,RobiAS00,tackles_solo,2,,,,,
player,201909290det,det,RobiAS00,tackles_assists,0,,,,,
player,201909290det,det,RobiAS00,tackles_loss,0,,,,,
player,201909290det,det,RobiAS00,qb_hits,0,,,,,
player,201909290det,det,RobiAS00,fumbles_rec,1,,,,,
player,201909290det,det,RobiAS00,fumbles_rec_yds,3,,,,,
player,201909290det,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201909290det,det,RobiAS00,fumbles_forced,0,,,,,
player,201909290det,det,HarrDa03,def_int,0,,,,,
player,201909290det,det,HarrDa03,def_int_yds,0,,,,,
player,201909290det,det,HarrDa03,def_int_td,0,,,,,
player,201909290det,det,HarrDa03,def_int_long,0,,,,,
player,201909290det,det,HarrDa03,pass_defended,0,,,,,
player,201909290det,det,HarrDa03,sacks,0.0,,,,,
player,201909290det,det,HarrDa03,tackles_combined,1,,,,,
player,201909290det,det,HarrDa03,tackles_solo,1,,,,,
player,201909290det,det,HarrDa03,tackles_assists,0,,,,,
player,201909290det,det,HarrDa03,tackles_loss,0,,,,,
player,201909290det,det,HarrDa03,qb_hits,0,,,,,
player,201909290det,det,HarrDa03,fumbles_rec,0,,,,,
player,201909290det,det,HarrDa03,fumbles_rec_yds,0,,,,,
player,201909290det,det,HarrDa03,fumbles_rec_td,0,,,,,
player,201909290det,det,HarrDa03,fumbles_forced,0,,,,,
player,201909290det,det,AgneJa00,def_int,0,,,,,
player,201909290det,det,AgneJa00,def_int_yds,0,,,,,
player,201909290det,det,AgneJa00,def_int_td,0,,,,,
player,201909290det,det,AgneJa00,def_int_long,0,,,,,
player,201909290det,det,AgneJa00,pass_defended,0,,,,,
player,201909290det,det,AgneJa00,sacks,0.0,,,,,
player,201909290det,det,AgneJa00,tackles_combined,0,,,,,
player,201909290det,det,AgneJa00,tackles_solo,0,,,,,
player,201909290det,det,AgneJa00,tackles_assists,0,,,,,
player,201909290det,det,AgneJa00,tackles_loss,0,,,,,
player,201909290det,det,AgneJa00,qb_hits,0,,,,,
player,201909290det,det,AgneJa00,fumbles_rec,0,,,,,
player,201909290det,det,AgneJa00,fumbles_rec_yds,0,,,,,
player,201909290det,det,AgneJa00,fumbles_rec_td,0,,,,,
player,201909290det,det,AgneJa00,fumbles_forced,1,,,,,
player,201909290det,det,ReevJa00,def_int,0,,,,,
player,201909290det,det,ReevJa00,def_int_yds,0,,,,,
player,201909290det,det,ReevJa00,def_int_td,0,,,,,
player,201909290det,det,ReevJa00,def_int_long,0,,,,,
player,201909290det,det,ReevJa00,pass_defended,0,,,,,
player,201909290det,det,ReevJa00,sacks,0.0,,,,,
player,201909290det,det,ReevJa00,tackles_combined,0,,,,,
player,201909290det,det,ReevJa00,tackles_solo,0,,,,,
player,201909290det,det,ReevJa00,tackles_assists,0,,,,,
player,201909290det,det,ReevJa00,tackles_loss,0,,,,,
player,201909290det,det,ReevJa00,qb_hits,0,,,,,
player,201909290det,det,ReevJa00,fumbles_rec,1,,,,,
player,201909290det,det,ReevJa00,fumbles_rec_yds,0,,,,,
player,201909290det,det,ReevJa00,fumbles_rec_td,0,,,,,
player,201909290det,det,ReevJa00,fumbles_forced,1,,,,,
player,201909290det,kan,ThomDe05,kick_ret,3,,,,,
player,201909290det,kan,ThomDe05,kick_ret_yds,72,,,,,
