game,2019,3,20190922,201909220phi,det,"Detroit Lions",27,phi,"Philadelphia Eagles",24
player,201909220phi,det,JoneCh05,fumbles_rec,0,,,,,
player,201909220phi,det,JoneCh05,fumbles_rec_yds,0,,,,,
player,201909220phi,det,JoneCh05,fumbles_rec_td,0,,,,,
player,201909220phi,det,JoneCh05,fumbles_forced,0,,,,,
player,201909220phi,det,DaviJa01,def_int,0,,,,,
player,201909220phi,det,DaviJa01,def_int_yds,0,,,,,
player,201909220phi,det,DaviJa01,def_int_td,0,,,,,
player,201909220phi,det,DaviJa01,def_int_long,0,,,,,
player,201909220phi,det,DaviJa01,pass_defended,0,,,,,
player,201909220phi,det,DaviJa01,sacks,0.0,,,,,
player,201909220phi,det,DaviJa01,tackles_combined,6,,,,,
player,201909220phi,det,DaviJa01,tackles_solo,3,,,,,
player,201909220phi,det,DaviJa01,tackles_assists,3,,,,,
player,201909220phi,det,DaviJa01,tackles_loss,0,,,,,
player,201909220phi,det,DaviJa01,qb_hits,0,,,,,
player,201909220phi,det,DaviJa01,fumbles_rec,0,,,,,
player,201909220phi,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201909220phi,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201909220phi,det,DaviJa01,fumbles_forced,1,,,,,
player,201909220phi,det,DiggQu00,def_int,0,,,,,
player,201909220phi,det,DiggQu00,def_int_yds,0,,,,,
player,201909220phi,det,DiggQu00,def_int_td,0,,,,,
player,201909220phi,det,DiggQu00,def_int_long,0,,,,,
player,201909220phi,det,DiggQu00,pass_defended,0,,,,,
player,201909220phi,det,DiggQu00,sacks,0.0,,,,,
player,201909220phi,det,DiggQu00,tackles_combined,5,,,,,
player,201909220phi,det,DiggQu00,tackles_solo,4,,,,,
player,201909220phi,det,DiggQu00,tackles_assists,1,,,,,
player,201909220phi,det,DiggQu00,tackles_loss,0,,,,,
player,201909220phi,det,DiggQu00,qb_hits,0,,,,,
player,201909220phi,det,DiggQu00,fumbles_rec,0,,,,,
player,201909220phi,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201909220phi,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201909220phi,det,DiggQu00,fumbles_forced,0,,,,,
player,201909220phi,det,MelvRa00,def_int,0,,,,,
player,201909220phi,det,MelvRa00,def_int_yds,0,,,,,
player,201909220phi,det,MelvRa00,def_int_td,0,,,,,
player,201909220phi,det,MelvRa00,def_int_long,0,,,,,
player,201909220phi,det,MelvRa00,pass_defended,0,,,,,
player,201909220phi,det,MelvRa00,sacks,0.0,,,,,
player,201909220phi,det,MelvRa00,tackles_combined,5,,,,,
player,201909220phi,det,MelvRa00,tackles_solo,4,,,,,
player,201909220phi,det,MelvRa00,tackles_assists,1,,,,,
player,201909220phi,det,MelvRa00,tackles_loss,0,,,,,
player,201909220phi,det,MelvRa00,qb_hits,0,,,,,
player,201909220phi,det,MelvRa00,fumbles_rec,0,,,,,
player,201909220phi,det,MelvRa00,fumbles_rec_yds,0,,,,,
player,201909220phi,det,MelvRa00,fumbles_rec_td,0,,,,,
player,201909220phi,det,MelvRa00,fumbles_forced,0,,,,,
player,201909220phi,det,OkwaRo01,def_int,0,,,,,
player,201909220phi,det,OkwaRo01,def_int_yds,0,,,,,
player,201909220phi,det,OkwaRo01,def_int_td,0,,,,,
player,201909220phi,det,OkwaRo01,def_int_long,0,,,,,
player,201909220phi,det,OkwaRo01,pass_defended,0,,,,,
player,201909220phi,det,OkwaRo01,sacks,0.0,,,,,
player,201909220phi,det,OkwaRo01,tackles_combined,5,,,,,
player,201909220phi,det,OkwaRo01,tackles_solo,2,,,,,
player,201909220phi,det,OkwaRo01,tackles_assists,3,,,,,
player,201909220phi,det,OkwaRo01,tackles_loss,0,,,,,
player,201909220phi,det,OkwaRo01,qb_hits,1,,,,,
player,201909220phi,det,OkwaRo01,fumbles_rec,0,,,,,
player,201909220phi,det,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201909220phi,det,OkwaRo01,fumbles_rec_td,0,,,,,
player,201909220phi,det,OkwaRo01,fumbles_forced,1,,,,,
player,201909220phi,det,WalkTr01,def_int,0,,,,,
player,201909220phi,det,WalkTr01,def_int_yds,0,,,,,
player,201909220phi,det,WalkTr01,def_int_td,0,,,,,
player,201909220phi,det,WalkTr01,def_int_long,0,,,,,
player,201909220phi,det,WalkTr01,pass_defended,1,,,,,
player,201909220phi,det,WalkTr01,sacks,0.0,,,,,
player,201909220phi,det,WalkTr01,tackles_combined,5,,,,,
player,201909220phi,det,WalkTr01,tackles_solo,5,,,,,
player,201909220phi,det,WalkTr01,tackles_assists,0,,,,,
player,201909220phi,det,WalkTr01,tackles_loss,0,,,,,
player,201909220phi,det,WalkTr01,qb_hits,0,,,,,
player,201909220phi,det,WalkTr01,fumbles_rec,0,,,,,
player,201909220phi,det,WalkTr01,fumbles_rec_yds,0,,,,,
player,201909220phi,det,WalkTr01,fumbles_rec_td,0,,,,,
player,201909220phi,det,WalkTr01,fumbles_forced,0,,,,,
player,201909220phi,det,KennDe00,def_int,0,,,,,
player,201909220phi,det,KennDe00,def_int_yds,0,,,,,
player,201909220phi,det,KennDe00,def_int_td,0,,,,,
player,201909220phi,det,KennDe00,def_int_long,0,,,,,
player,201909220phi,det,KennDe00,pass_defended,0,,,,,
player,201909220phi,det,KennDe00,sacks,0.0,,,,,
player,201909220phi,det,KennDe00,tackles_combined,4,,,,,
player,201909220phi,det,KennDe00,tackles_solo,3,,,,,
player,201909220phi,det,KennDe00,tackles_assists,1,,,,,
player,201909220phi,det,KennDe00,tackles_loss,0,,,,,
player,201909220phi,det,KennDe00,qb_hits,2,,,,,
player,201909220phi,det,KennDe00,fumbles_rec,0,,,,,
player,201909220phi,det,KennDe00,fumbles_rec_yds,0,,,,,
player,201909220phi,det,KennDe00,fumbles_rec_td,0,,,,,
player,201909220phi,det,KennDe00,fumbles_forced,0,,,,,
player,201909220phi,det,ColeJu01,def_int,0,,,,,
player,201909220phi,det,ColeJu01,def_int_yds,0,,,,,
player,201909220phi,det,ColeJu01,def_int_td,0,,,,,
player,201909220phi,det,ColeJu01,def_int_long,0,,,,,
player,201909220phi,det,ColeJu01,pass_defended,3,,,,,
player,201909220phi,det,ColeJu01,sacks,0.0,,,,,
player,201909220phi,det,ColeJu01,tackles_combined,3,,,,,
player,201909220phi,det,ColeJu01,tackles_solo,2,,,,,
player,201909220phi,det,ColeJu01,tackles_assists,1,,,,,
player,201909220phi,det,ColeJu01,tackles_loss,0,,,,,
player,201909220phi,det,ColeJu01,qb_hits,0,,,,,
player,201909220phi,det,ColeJu01,fumbles_rec,0,,,,,
player,201909220phi,det,ColeJu01,fumbles_rec_yds,0,,,,,
player,201909220phi,det,ColeJu01,fumbles_rec_td,0,,,,,
player,201909220phi,det,ColeJu01,fumbles_forced,0,,,,,
player,201909220phi,det,RobiAS00,def_int,0,,,,,
player,201909220phi,det,RobiAS00,def_int_yds,0,,,,,
player,201909220phi,det,RobiAS00,def_int_td,0,,,,,
player,201909220phi,det,RobiAS00,def_int_long,0,,,,,
player,201909220phi,det,RobiAS00,pass_defended,0,,,,,
player,201909220phi,det,RobiAS00,sacks,0.0,,,,,
player,201909220phi,det,RobiAS00,tackles_combined,3,,,,,
player,201909220phi,det,RobiAS00,tackles_solo,1,,,,,
player,201909220phi,det,RobiAS00,tackles_assists,2,,,,,
player,201909220phi,det,RobiAS00,tackles_loss,1,,,,,
player,201909220phi,det,RobiAS00,qb_hits,0,,,,,
player,201909220phi,det,RobiAS00,fumbles_rec,1,,,,,
player,201909220phi,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201909220phi,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201909220phi,det,RobiAS00,fumbles_forced,0,,,,,
player,201909220phi,det,TavaJa00,def_int,0,,,,,
player,201909220phi,det,TavaJa00,def_int_yds,0,,,,,
player,201909220phi,det,TavaJa00,def_int_td,0,,,,,
player,201909220phi,det,TavaJa00,def_int_long,0,,,,,
player,201909220phi,det,TavaJa00,pass_defended,0,,,,,
player,201909220phi,det,TavaJa00,sacks,0.0,,,,,
player,201909220phi,det,TavaJa00,tackles_combined,2,,,,,
player,201909220phi,det,TavaJa00,tackles_solo,1,,,,,
player,201909220phi,det,TavaJa00,tackles_assists,1,,,,,
player,201909220phi,det,TavaJa00,tackles_loss,0,,,,,
player,201909220phi,det,TavaJa00,qb_hits,0,,,,,
player,201909220phi,det,TavaJa00,fumbles_rec,0,,,,,
player,201909220phi,det,TavaJa00,fumbles_rec_yds,0,,,,,
player,201909220phi,det,TavaJa00,fumbles_rec_td,0,,,,,
player,201909220phi,det,TavaJa00,fumbles_forced,0,,,,,
player,201909220phi,det,DaniMi00,def_int,0,,,,,
player,201909220phi,det,DaniMi00,def_int_yds,0,,,,,
player,201909220phi,det,DaniMi00,def_int_td,0,,,,,
player,201909220phi,det,DaniMi00,def_int_long,0,,,,,
player,201909220phi,det,DaniMi00,pass_defended,0,,,,,
player,201909220phi,det,DaniMi00,sacks,0.0,,,,,
player,201909220phi,det,DaniMi00,tackles_combined,1,,,,,
player,201909220phi,det,DaniMi00,tackles_solo,1,,,,,
player,201909220phi,det,DaniMi00,tackles_assists,0,,,,,
player,201909220phi,det,DaniMi00,tackles_loss,0,,,,,
player,201909220phi,det,DaniMi00,qb_hits,0,,,,,
player,201909220phi,det,DaniMi00,fumbles_rec,0,,,,,
player,201909220phi,det,DaniMi00,fumbles_rec_yds,0,,,,,
player,201909220phi,det,DaniMi00,fumbles_rec_td,0,,,,,
player,201909220phi,det,DaniMi00,fumbles_forced,0,,,,,
player,201909220phi,det,FordMi01,def_int,0,,,,,
player,201909220phi,det,FordMi01,def_int_yds,0,,,,,
player,201909220phi,det,FordMi01,def_int_td,0,,,,,
player,201909220phi,det,FordMi01,def_int_long,0,,,,,
player,201909220phi,det,FordMi01,pass_defended,1,,,,,
player,201909220phi,det,FordMi01,sacks,0.0,,,,,
player,201909220phi,det,FordMi01,tackles_combined,1,,,,,
player,201909220phi,det,FordMi01,tackles_solo,1,,,,,
player,201909220phi,det,FordMi01,tackles_assists,0,,,,,
player,201909220phi,det,FordMi01,tackles_loss,0,,,,,
player,201909220phi,det,FordMi01,qb_hits,0,,,,,
player,201909220phi,det,FordMi01,fumbles_rec,0,,,,,
player,201909220phi,det,FordMi01,fumbles_rec_yds,0,,,,,
player,201909220phi,det,FordMi01,fumbles_rec_td,0,,,,,
player,201909220phi,det,FordMi01,fumbles_forced,0,,,,,
player,201909220phi,det,SlayDa00,def_int,0,,,,,
player,201909220phi,det,SlayDa00,def_int_yds,0,,,,,
player,201909220phi,det,SlayDa00,def_int_td,0,,,,,
player,201909220phi,det,SlayDa00,def_int_long,0,,,,,
player,201909220phi,det,SlayDa00,pass_defended,0,,,,,
player,201909220phi,det,SlayDa00,sacks,0.0,,,,,
player,201909220phi,det,SlayDa00,tackles_combined,1,,,,,
player,201909220phi,det,SlayDa00,tackles_solo,1,,,,,
player,201909220phi,det,SlayDa00,tackles_assists,0,,,,,
player,201909220phi,det,SlayDa00,tackles_loss,0,,,,,
player,201909220phi,det,SlayDa00,qb_hits,0,,,,,
player,201909220phi,det,SlayDa00,fumbles_rec,1,,,,,
player,201909220phi,det,SlayDa00,fumbles_rec_yds,38,,,,,
player,201909220phi,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201909220phi,det,SlayDa00,fumbles_forced,0,,,,,
player,201909220phi,det,StroKe00,def_int,0,,,,,
player,201909220phi,det,StroKe00,def_int_yds,0,,,,,
player,201909220phi,det,StroKe00,def_int_td,0,,,,,
player,201909220phi,det,StroKe00,def_int_long,0,,,,,
player,201909220phi,det,StroKe00,pass_defended,1,,,,,
player,201909220phi,det,StroKe00,sacks,0.0,,,,,
player,201909220phi,det,StroKe00,tackles_combined,1,,,,,
player,201909220phi,det,StroKe00,tackles_solo,0,,,,,
player,201909220phi,det,StroKe00,tackles_assists,1,,,,,
player,201909220phi,det,StroKe00,tackles_loss,0,,,,,
player,201909220phi,det,StroKe00,qb_hits,0,,,,,
player,201909220phi,det,StroKe00,fumbles_rec,0,,,,,
player,201909220phi,det,StroKe00,fumbles_rec_yds,0,,,,,
player,201909220phi,det,StroKe00,fumbles_rec_td,0,,,,,
player,201909220phi,det,StroKe00,fumbles_forced,0,,,,,
player,201909220phi,det,WilsTa00,def_int,0,,,,,
player,201909220phi,det,WilsTa00,def_int_yds,0,,,,,
player,201909220phi,det,WilsTa00,def_int_td,0,,,,,
player,201909220phi,det,WilsTa00,def_int_long,0,,,,,
player,201909220phi,det,WilsTa00,pass_defended,1,,,,,
player,201909220phi,det,WilsTa00,sacks,0.0,,,,,
player,201909220phi,det,WilsTa00,tackles_combined,0,,,,,
player,201909220phi,det,WilsTa00,tackles_solo,0,,,,,
player,201909220phi,det,WilsTa00,tackles_assists,0,,,,,
player,201909220phi,det,WilsTa00,tackles_loss,0,,,,,
player,201909220phi,det,WilsTa00,qb_hits,0,,,,,
player,201909220phi,det,WilsTa00,fumbles_rec,0,,,,,
player,201909220phi,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201909220phi,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201909220phi,det,WilsTa00,fumbles_forced,0,,,,,
player,201909220phi,phi,BrowZa00,def_int,0,,,,,
player,201909220phi,phi,BrowZa00,def_int_yds,0,,,,,
player,201909220phi,phi,BrowZa00,def_int_td,0,,,,,
player,201909220phi,phi,BrowZa00,def_int_long,0,,,,,
player,201909220phi,phi,BrowZa00,pass_defended,1,,,,,
player,201909220phi,phi,BrowZa00,sacks,0.0,,,,,
player,201909220phi,phi,BrowZa00,tackles_combined,8,,,,,
player,201909220phi,phi,BrowZa00,tackles_solo,5,,,,,
player,201909220phi,phi,BrowZa00,tackles_assists,3,,,,,
player,201909220phi,phi,BrowZa00,tackles_loss,1,,,,,
player,201909220phi,phi,BrowZa00,qb_hits,0,,,,,
player,201909220phi,phi,BrowZa00,fumbles_rec,0,,,,,
player,201909220phi,phi,BrowZa00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,BrowZa00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,BrowZa00,fumbles_forced,0,,,,,
player,201909220phi,phi,DarbRo00,def_int,0,,,,,
player,201909220phi,phi,DarbRo00,def_int_yds,0,,,,,
player,201909220phi,phi,DarbRo00,def_int_td,0,,,,,
player,201909220phi,phi,DarbRo00,def_int_long,0,,,,,
player,201909220phi,phi,DarbRo00,pass_defended,0,,,,,
player,201909220phi,phi,DarbRo00,sacks,0.0,,,,,
player,201909220phi,phi,DarbRo00,tackles_combined,6,,,,,
player,201909220phi,phi,DarbRo00,tackles_solo,6,,,,,
player,201909220phi,phi,DarbRo00,tackles_assists,0,,,,,
player,201909220phi,phi,DarbRo00,tackles_loss,0,,,,,
player,201909220phi,phi,DarbRo00,qb_hits,0,,,,,
player,201909220phi,phi,DarbRo00,fumbles_rec,0,,,,,
player,201909220phi,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,DarbRo00,fumbles_forced,0,,,,,
player,201909220phi,phi,BradNi00,def_int,0,,,,,
player,201909220phi,phi,BradNi00,def_int_yds,0,,,,,
player,201909220phi,phi,BradNi00,def_int_td,0,,,,,
player,201909220phi,phi,BradNi00,def_int_long,0,,,,,
player,201909220phi,phi,BradNi00,pass_defended,1,,,,,
player,201909220phi,phi,BradNi00,sacks,0.0,,,,,
player,201909220phi,phi,BradNi00,tackles_combined,4,,,,,
player,201909220phi,phi,BradNi00,tackles_solo,3,,,,,
player,201909220phi,phi,BradNi00,tackles_assists,1,,,,,
player,201909220phi,phi,BradNi00,tackles_loss,0,,,,,
player,201909220phi,phi,BradNi00,qb_hits,0,,,,,
player,201909220phi,phi,BradNi00,fumbles_rec,0,,,,,
player,201909220phi,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,BradNi00,fumbles_forced,0,,,,,
player,201909220phi,phi,JenkMa99,def_int,0,,,,,
player,201909220phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201909220phi,phi,JenkMa99,def_int_td,0,,,,,
player,201909220phi,phi,JenkMa99,def_int_long,0,,,,,
player,201909220phi,phi,JenkMa99,pass_defended,1,,,,,
player,201909220phi,phi,JenkMa99,sacks,0.0,,,,,
player,201909220phi,phi,JenkMa99,tackles_combined,4,,,,,
player,201909220phi,phi,JenkMa99,tackles_solo,3,,,,,
player,201909220phi,phi,JenkMa99,tackles_assists,1,,,,,
player,201909220phi,phi,JenkMa99,tackles_loss,0,,,,,
player,201909220phi,phi,JenkMa99,qb_hits,0,,,,,
player,201909220phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201909220phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201909220phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201909220phi,phi,GrahBr99,def_int,0,,,,,
player,201909220phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201909220phi,phi,GrahBr99,def_int_td,0,,,,,
player,201909220phi,phi,GrahBr99,def_int_long,0,,,,,
player,201909220phi,phi,GrahBr99,pass_defended,0,,,,,
player,201909220phi,phi,GrahBr99,sacks,0.0,,,,,
player,201909220phi,phi,GrahBr99,tackles_combined,3,,,,,
player,201909220phi,phi,GrahBr99,tackles_solo,3,,,,,
player,201909220phi,phi,GrahBr99,tackles_assists,0,,,,,
player,201909220phi,phi,GrahBr99,tackles_loss,0,,,,,
player,201909220phi,phi,GrahBr99,qb_hits,1,,,,,
player,201909220phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201909220phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201909220phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201909220phi,phi,JoneSi00,def_int,0,,,,,
player,201909220phi,phi,JoneSi00,def_int_yds,0,,,,,
player,201909220phi,phi,JoneSi00,def_int_td,0,,,,,
player,201909220phi,phi,JoneSi00,def_int_long,0,,,,,
player,201909220phi,phi,JoneSi00,pass_defended,1,,,,,
player,201909220phi,phi,JoneSi00,sacks,0.0,,,,,
player,201909220phi,phi,JoneSi00,tackles_combined,3,,,,,
player,201909220phi,phi,JoneSi00,tackles_solo,3,,,,,
player,201909220phi,phi,JoneSi00,tackles_assists,0,,,,,
player,201909220phi,phi,JoneSi00,tackles_loss,1,,,,,
player,201909220phi,phi,JoneSi00,qb_hits,0,,,,,
player,201909220phi,phi,JoneSi00,fumbles_rec,0,,,,,
player,201909220phi,phi,JoneSi00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,JoneSi00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,JoneSi00,fumbles_forced,0,,,,,
player,201909220phi,phi,McLeRo00,def_int,0,,,,,
player,201909220phi,phi,McLeRo00,def_int_yds,0,,,,,
player,201909220phi,phi,McLeRo00,def_int_td,0,,,,,
player,201909220phi,phi,McLeRo00,def_int_long,0,,,,,
player,201909220phi,phi,McLeRo00,pass_defended,0,,,,,
player,201909220phi,phi,McLeRo00,sacks,0.0,,,,,
player,201909220phi,phi,McLeRo00,tackles_combined,3,,,,,
player,201909220phi,phi,McLeRo00,tackles_solo,2,,,,,
player,201909220phi,phi,McLeRo00,tackles_assists,1,,,,,
player,201909220phi,phi,McLeRo00,tackles_loss,0,,,,,
player,201909220phi,phi,McLeRo00,qb_hits,0,,,,,
player,201909220phi,phi,McLeRo00,fumbles_rec,0,,,,,
player,201909220phi,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,McLeRo00,fumbles_forced,0,,,,,
player,201909220phi,phi,SendAn00,def_int,0,,,,,
player,201909220phi,phi,SendAn00,def_int_yds,0,,,,,
player,201909220phi,phi,SendAn00,def_int_td,0,,,,,
player,201909220phi,phi,SendAn00,def_int_long,0,,,,,
player,201909220phi,phi,SendAn00,pass_defended,0,,,,,
player,201909220phi,phi,SendAn00,sacks,0.0,,,,,
player,201909220phi,phi,SendAn00,tackles_combined,3,,,,,
player,201909220phi,phi,SendAn00,tackles_solo,3,,,,,
player,201909220phi,phi,SendAn00,tackles_assists,0,,,,,
player,201909220phi,phi,SendAn00,tackles_loss,0,,,,,
player,201909220phi,phi,SendAn00,qb_hits,1,,,,,
player,201909220phi,phi,SendAn00,fumbles_rec,0,,,,,
player,201909220phi,phi,SendAn00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,SendAn00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,SendAn00,fumbles_forced,0,,,,,
player,201909220phi,phi,SpenAk00,def_int,0,,,,,
player,201909220phi,phi,SpenAk00,def_int_yds,0,,,,,
player,201909220phi,phi,SpenAk00,def_int_td,0,,,,,
player,201909220phi,phi,SpenAk00,def_int_long,0,,,,,
player,201909220phi,phi,SpenAk00,pass_defended,0,,,,,
player,201909220phi,phi,SpenAk00,sacks,0.0,,,,,
player,201909220phi,phi,SpenAk00,tackles_combined,3,,,,,
player,201909220phi,phi,SpenAk00,tackles_solo,3,,,,,
player,201909220phi,phi,SpenAk00,tackles_assists,0,,,,,
player,201909220phi,phi,SpenAk00,tackles_loss,0,,,,,
player,201909220phi,phi,SpenAk00,qb_hits,0,,,,,
player,201909220phi,phi,SpenAk00,fumbles_rec,0,,,,,
player,201909220phi,phi,SpenAk00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,SpenAk00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,SpenAk00,fumbles_forced,0,,,,,
player,201909220phi,phi,BarnDe01,def_int,0,,,,,
player,201909220phi,phi,BarnDe01,def_int_yds,0,,,,,
player,201909220phi,phi,BarnDe01,def_int_td,0,,,,,
player,201909220phi,phi,BarnDe01,def_int_long,0,,,,,
player,201909220phi,phi,BarnDe01,pass_defended,0,,,,,
player,201909220phi,phi,BarnDe01,sacks,0.0,,,,,
player,201909220phi,phi,BarnDe01,tackles_combined,2,,,,,
player,201909220phi,phi,BarnDe01,tackles_solo,1,,,,,
player,201909220phi,phi,BarnDe01,tackles_assists,1,,,,,
player,201909220phi,phi,BarnDe01,tackles_loss,0,,,,,
player,201909220phi,phi,BarnDe01,qb_hits,0,,,,,
player,201909220phi,phi,BarnDe01,fumbles_rec,0,,,,,
player,201909220phi,phi,BarnDe01,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,BarnDe01,fumbles_rec_td,0,,,,,
player,201909220phi,phi,BarnDe01,fumbles_forced,0,,,,,
player,201909220phi,phi,DougRa00,def_int,0,,,,,
player,201909220phi,phi,DougRa00,def_int_yds,0,,,,,
player,201909220phi,phi,DougRa00,def_int_td,0,,,,,
player,201909220phi,phi,DougRa00,def_int_long,0,,,,,
player,201909220phi,phi,DougRa00,pass_defended,2,,,,,
player,201909220phi,phi,DougRa00,sacks,0.0,,,,,
player,201909220phi,phi,DougRa00,tackles_combined,2,,,,,
player,201909220phi,phi,DougRa00,tackles_solo,2,,,,,
player,201909220phi,phi,DougRa00,tackles_assists,0,,,,,
player,201909220phi,phi,DougRa00,tackles_loss,2,,,,,
player,201909220phi,phi,DougRa00,qb_hits,0,,,,,
player,201909220phi,phi,DougRa00,fumbles_rec,0,,,,,
player,201909220phi,phi,DougRa00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,DougRa00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,DougRa00,fumbles_forced,0,,,,,
player,201909220phi,phi,GerrNa00,def_int,0,,,,,
player,201909220phi,phi,GerrNa00,def_int_yds,0,,,,,
player,201909220phi,phi,GerrNa00,def_int_td,0,,,,,
player,201909220phi,phi,GerrNa00,def_int_long,0,,,,,
player,201909220phi,phi,GerrNa00,pass_defended,0,,,,,
player,201909220phi,phi,GerrNa00,sacks,0.0,,,,,
player,201909220phi,phi,GerrNa00,tackles_combined,2,,,,,
player,201909220phi,phi,GerrNa00,tackles_solo,1,,,,,
player,201909220phi,phi,GerrNa00,tackles_assists,1,,,,,
player,201909220phi,phi,GerrNa00,tackles_loss,0,,,,,
player,201909220phi,phi,GerrNa00,qb_hits,0,,,,,
player,201909220phi,phi,GerrNa00,fumbles_rec,0,,,,,
player,201909220phi,phi,GerrNa00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,GerrNa00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,GerrNa00,fumbles_forced,0,,,,,
player,201909220phi,phi,MaddAv00,def_int,0,,,,,
player,201909220phi,phi,MaddAv00,def_int_yds,0,,,,,
player,201909220phi,phi,MaddAv00,def_int_td,0,,,,,
player,201909220phi,phi,MaddAv00,def_int_long,0,,,,,
player,201909220phi,phi,MaddAv00,pass_defended,0,,,,,
player,201909220phi,phi,MaddAv00,sacks,0.0,,,,,
player,201909220phi,phi,MaddAv00,tackles_combined,1,,,,,
player,201909220phi,phi,MaddAv00,tackles_solo,1,,,,,
player,201909220phi,phi,MaddAv00,tackles_assists,0,,,,,
player,201909220phi,phi,MaddAv00,tackles_loss,0,,,,,
player,201909220phi,phi,MaddAv00,qb_hits,0,,,,,
player,201909220phi,phi,MaddAv00,fumbles_rec,0,,,,,
player,201909220phi,phi,MaddAv00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,MaddAv00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,MaddAv00,fumbles_forced,0,,,,,
player,201909220phi,phi,RidgHa00,def_int,0,,,,,
player,201909220phi,phi,RidgHa00,def_int_yds,0,,,,,
player,201909220phi,phi,RidgHa00,def_int_td,0,,,,,
player,201909220phi,phi,RidgHa00,def_int_long,0,,,,,
player,201909220phi,phi,RidgHa00,pass_defended,0,,,,,
player,201909220phi,phi,RidgHa00,sacks,0.0,,,,,
player,201909220phi,phi,RidgHa00,tackles_combined,1,,,,,
player,201909220phi,phi,RidgHa00,tackles_solo,0,,,,,
player,201909220phi,phi,RidgHa00,tackles_assists,1,,,,,
player,201909220phi,phi,RidgHa00,tackles_loss,0,,,,,
player,201909220phi,phi,RidgHa00,qb_hits,0,,,,,
player,201909220phi,phi,RidgHa00,fumbles_rec,0,,,,,
player,201909220phi,phi,RidgHa00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,RidgHa00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,RidgHa00,fumbles_forced,0,,,,,
player,201909220phi,phi,CurrVi00,def_int,0,,,,,
player,201909220phi,phi,CurrVi00,def_int_yds,0,,,,,
player,201909220phi,phi,CurrVi00,def_int_td,0,,,,,
player,201909220phi,phi,CurrVi00,def_int_long,0,,,,,
player,201909220phi,phi,CurrVi00,pass_defended,0,,,,,
player,201909220phi,phi,CurrVi00,sacks,0.0,,,,,
player,201909220phi,phi,CurrVi00,tackles_combined,0,,,,,
player,201909220phi,phi,CurrVi00,tackles_solo,0,,,,,
player,201909220phi,phi,CurrVi00,tackles_assists,0,,,,,
player,201909220phi,phi,CurrVi00,tackles_loss,0,,,,,
player,201909220phi,phi,CurrVi00,qb_hits,2,,,,,
player,201909220phi,phi,CurrVi00,fumbles_rec,0,,,,,
player,201909220phi,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201909220phi,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201909220phi,phi,CurrVi00,fumbles_forced,0,,,,,
player,201909220phi,phi,SeumIs00,def_int,0,,,,,
player,201909220phi,phi,SeumIs00,def_int_yds,0,,,,,
player,201909220phi,phi,SeumIs00,def_int_td,0,,,,,
player,201909220phi,phi,SeumIs00,def_int_long,0,,,,,
player,201909220phi,phi,SeumIs00,pass_defended,0,,,,,
