game,2019,5,20191006,201910060dal,gnb,"Green Bay Packers",34,dal,"Dallas Cowboys",24
player,201910060dal,gnb,SullCh00,tackles_assists,0,,,,,
player,201910060dal,gnb,SullCh00,tackles_loss,0,,,,,
player,201910060dal,gnb,SullCh00,qb_hits,0,,,,,
player,201910060dal,gnb,SullCh00,fumbles_rec,0,,,,,
player,201910060dal,gnb,SullCh00,fumbles_rec_yds,0,,,,,
player,201910060dal,gnb,SullCh00,fumbles_rec_td,0,,,,,
player,201910060dal,gnb,SullCh00,fumbles_forced,0,,,,,
player,201910060dal,gnb,SmitZa00,def_int,0,,,,,
player,201910060dal,gnb,SmitZa00,def_int_yds,0,,,,,
player,201910060dal,gnb,SmitZa00,def_int_td,0,,,,,
player,201910060dal,gnb,SmitZa00,def_int_long,0,,,,,
player,201910060dal,gnb,SmitZa00,pass_defended,0,,,,,
player,201910060dal,gnb,SmitZa00,sacks,2.0,,,,,
player,201910060dal,gnb,SmitZa00,tackles_combined,3,,,,,
player,201910060dal,gnb,SmitZa00,tackles_solo,3,,,,,
player,201910060dal,gnb,SmitZa00,tackles_assists,0,,,,,
player,201910060dal,gnb,SmitZa00,tackles_loss,2,,,,,
player,201910060dal,gnb,SmitZa00,qb_hits,4,,,,,
player,201910060dal,gnb,SmitZa00,fumbles_rec,0,,,,,
player,201910060dal,gnb,SmitZa00,fumbles_rec_yds,0,,,,,
player,201910060dal,gnb,SmitZa00,fumbles_rec_td,0,,,,,
player,201910060dal,gnb,SmitZa00,fumbles_forced,0,,,,,
player,201910060dal,gnb,SmitPr00,def_int,0,,,,,
player,201910060dal,gnb,SmitPr00,def_int_yds,0,,,,,
player,201910060dal,gnb,SmitPr00,def_int_td,0,,,,,
