game,2019,15,20191215,201912150sfo,atl,"Atlanta Falcons",29,sfo,"San Francisco 49ers",22
player,201912150sfo,atl,JoneDe01,def_int_long,0,,,,,
player,201912150sfo,atl,JoneDe01,pass_defended,0,,,,,
player,201912150sfo,atl,JoneDe01,sacks,0.0,,,,,
player,201912150sfo,atl,JoneDe01,tackles_combined,9,,,,,
player,201912150sfo,atl,JoneDe01,tackles_solo,3,,,,,
player,201912150sfo,atl,JoneDe01,tackles_assists,6,,,,,
player,201912150sfo,atl,JoneDe01,tackles_loss,0,,,,,
player,201912150sfo,atl,JoneDe01,qb_hits,1,,,,,
player,201912150sfo,atl,JoneDe01,fumbles_rec,0,,,,,
player,201912150sfo,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,JoneDe01,fumbles_forced,0,,,,,
player,201912150sfo,atl,OlivIs00,def_int,0,,,,,
player,201912150sfo,atl,OlivIs00,def_int_yds,0,,,,,
player,201912150sfo,atl,OlivIs00,def_int_td,0,,,,,
player,201912150sfo,atl,OlivIs00,def_int_long,0,,,,,
player,201912150sfo,atl,OlivIs00,pass_defended,0,,,,,
player,201912150sfo,atl,OlivIs00,sacks,0.0,,,,,
player,201912150sfo,atl,OlivIs00,tackles_combined,9,,,,,
player,201912150sfo,atl,OlivIs00,tackles_solo,7,,,,,
player,201912150sfo,atl,OlivIs00,tackles_assists,2,,,,,
player,201912150sfo,atl,OlivIs00,tackles_loss,0,,,,,
player,201912150sfo,atl,OlivIs00,qb_hits,0,,,,,
player,201912150sfo,atl,OlivIs00,fumbles_rec,0,,,,,
player,201912150sfo,atl,OlivIs00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,OlivIs00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,OlivIs00,fumbles_forced,0,,,,,
player,201912150sfo,atl,KazeDa00,def_int,0,,,,,
player,201912150sfo,atl,KazeDa00,def_int_yds,0,,,,,
player,201912150sfo,atl,KazeDa00,def_int_td,0,,,,,
player,201912150sfo,atl,KazeDa00,def_int_long,0,,,,,
player,201912150sfo,atl,KazeDa00,pass_defended,0,,,,,
player,201912150sfo,atl,KazeDa00,sacks,0.0,,,,,
player,201912150sfo,atl,KazeDa00,tackles_combined,7,,,,,
player,201912150sfo,atl,KazeDa00,tackles_solo,4,,,,,
player,201912150sfo,atl,KazeDa00,tackles_assists,3,,,,,
player,201912150sfo,atl,KazeDa00,tackles_loss,0,,,,,
player,201912150sfo,atl,KazeDa00,qb_hits,0,,,,,
player,201912150sfo,atl,KazeDa00,fumbles_rec,0,,,,,
player,201912150sfo,atl,KazeDa00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,KazeDa00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,KazeDa00,fumbles_forced,0,,,,,
player,201912150sfo,atl,JarrGr00,def_int,0,,,,,
player,201912150sfo,atl,JarrGr00,def_int_yds,0,,,,,
player,201912150sfo,atl,JarrGr00,def_int_td,0,,,,,
player,201912150sfo,atl,JarrGr00,def_int_long,0,,,,,
player,201912150sfo,atl,JarrGr00,pass_defended,0,,,,,
player,201912150sfo,atl,JarrGr00,sacks,0.0,,,,,
player,201912150sfo,atl,JarrGr00,tackles_combined,6,,,,,
player,201912150sfo,atl,JarrGr00,tackles_solo,2,,,,,
player,201912150sfo,atl,JarrGr00,tackles_assists,4,,,,,
player,201912150sfo,atl,JarrGr00,tackles_loss,1,,,,,
player,201912150sfo,atl,JarrGr00,qb_hits,0,,,,,
player,201912150sfo,atl,JarrGr00,fumbles_rec,0,,,,,
player,201912150sfo,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,JarrGr00,fumbles_forced,0,,,,,
player,201912150sfo,atl,TuioJa00,def_int,0,,,,,
player,201912150sfo,atl,TuioJa00,def_int_yds,0,,,,,
player,201912150sfo,atl,TuioJa00,def_int_td,0,,,,,
player,201912150sfo,atl,TuioJa00,def_int_long,0,,,,,
player,201912150sfo,atl,TuioJa00,pass_defended,0,,,,,
player,201912150sfo,atl,TuioJa00,sacks,0.0,,,,,
player,201912150sfo,atl,TuioJa00,tackles_combined,4,,,,,
player,201912150sfo,atl,TuioJa00,tackles_solo,1,,,,,
player,201912150sfo,atl,TuioJa00,tackles_assists,3,,,,,
player,201912150sfo,atl,TuioJa00,tackles_loss,0,,,,,
player,201912150sfo,atl,TuioJa00,qb_hits,0,,,,,
player,201912150sfo,atl,TuioJa00,fumbles_rec,0,,,,,
player,201912150sfo,atl,TuioJa00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,TuioJa00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,TuioJa00,fumbles_forced,0,,,,,
player,201912150sfo,atl,DaviTy01,def_int,0,,,,,
player,201912150sfo,atl,DaviTy01,def_int_yds,0,,,,,
player,201912150sfo,atl,DaviTy01,def_int_td,0,,,,,
player,201912150sfo,atl,DaviTy01,def_int_long,0,,,,,
player,201912150sfo,atl,DaviTy01,pass_defended,0,,,,,
player,201912150sfo,atl,DaviTy01,sacks,0.0,,,,,
player,201912150sfo,atl,DaviTy01,tackles_combined,3,,,,,
player,201912150sfo,atl,DaviTy01,tackles_solo,2,,,,,
player,201912150sfo,atl,DaviTy01,tackles_assists,1,,,,,
player,201912150sfo,atl,DaviTy01,tackles_loss,0,,,,,
player,201912150sfo,atl,DaviTy01,qb_hits,0,,,,,
player,201912150sfo,atl,DaviTy01,fumbles_rec,0,,,,,
player,201912150sfo,atl,DaviTy01,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,DaviTy01,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,DaviTy01,fumbles_forced,0,,,,,
player,201912150sfo,atl,OluoFo00,def_int,0,,,,,
player,201912150sfo,atl,OluoFo00,def_int_yds,0,,,,,
player,201912150sfo,atl,OluoFo00,def_int_td,0,,,,,
player,201912150sfo,atl,OluoFo00,def_int_long,0,,,,,
player,201912150sfo,atl,OluoFo00,pass_defended,0,,,,,
player,201912150sfo,atl,OluoFo00,sacks,0.0,,,,,
player,201912150sfo,atl,OluoFo00,tackles_combined,3,,,,,
player,201912150sfo,atl,OluoFo00,tackles_solo,1,,,,,
player,201912150sfo,atl,OluoFo00,tackles_assists,2,,,,,
player,201912150sfo,atl,OluoFo00,tackles_loss,0,,,,,
player,201912150sfo,atl,OluoFo00,qb_hits,0,,,,,
player,201912150sfo,atl,OluoFo00,fumbles_rec,0,,,,,
player,201912150sfo,atl,OluoFo00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,OluoFo00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,OluoFo00,fumbles_forced,0,,,,,
player,201912150sfo,atl,AlleRi00,def_int,0,,,,,
player,201912150sfo,atl,AlleRi00,def_int_yds,0,,,,,
player,201912150sfo,atl,AlleRi00,def_int_td,0,,,,,
player,201912150sfo,atl,AlleRi00,def_int_long,0,,,,,
player,201912150sfo,atl,AlleRi00,pass_defended,0,,,,,
player,201912150sfo,atl,AlleRi00,sacks,0.0,,,,,
player,201912150sfo,atl,AlleRi00,tackles_combined,2,,,,,
player,201912150sfo,atl,AlleRi00,tackles_solo,1,,,,,
player,201912150sfo,atl,AlleRi00,tackles_assists,1,,,,,
player,201912150sfo,atl,AlleRi00,tackles_loss,0,,,,,
player,201912150sfo,atl,AlleRi00,qb_hits,0,,,,,
player,201912150sfo,atl,AlleRi00,fumbles_rec,0,,,,,
player,201912150sfo,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,AlleRi00,fumbles_forced,0,,,,,
player,201912150sfo,atl,ShefKe00,def_int,0,,,,,
player,201912150sfo,atl,ShefKe00,def_int_yds,0,,,,,
player,201912150sfo,atl,ShefKe00,def_int_td,0,,,,,
player,201912150sfo,atl,ShefKe00,def_int_long,0,,,,,
player,201912150sfo,atl,ShefKe00,pass_defended,0,,,,,
player,201912150sfo,atl,ShefKe00,sacks,0.0,,,,,
player,201912150sfo,atl,ShefKe00,tackles_combined,2,,,,,
player,201912150sfo,atl,ShefKe00,tackles_solo,1,,,,,
player,201912150sfo,atl,ShefKe00,tackles_assists,1,,,,,
player,201912150sfo,atl,ShefKe00,tackles_loss,0,,,,,
player,201912150sfo,atl,ShefKe00,qb_hits,0,,,,,
player,201912150sfo,atl,ShefKe00,fumbles_rec,0,,,,,
player,201912150sfo,atl,ShefKe00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,ShefKe00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,ShefKe00,fumbles_forced,0,,,,,
player,201912150sfo,atl,WrehBl00,def_int,0,,,,,
player,201912150sfo,atl,WrehBl00,def_int_yds,0,,,,,
player,201912150sfo,atl,WrehBl00,def_int_td,0,,,,,
player,201912150sfo,atl,WrehBl00,def_int_long,0,,,,,
player,201912150sfo,atl,WrehBl00,pass_defended,3,,,,,
player,201912150sfo,atl,WrehBl00,sacks,0.0,,,,,
player,201912150sfo,atl,WrehBl00,tackles_combined,2,,,,,
player,201912150sfo,atl,WrehBl00,tackles_solo,2,,,,,
player,201912150sfo,atl,WrehBl00,tackles_assists,0,,,,,
player,201912150sfo,atl,WrehBl00,tackles_loss,0,,,,,
player,201912150sfo,atl,WrehBl00,qb_hits,0,,,,,
player,201912150sfo,atl,WrehBl00,fumbles_rec,0,,,,,
player,201912150sfo,atl,WrehBl00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,WrehBl00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,WrehBl00,fumbles_forced,0,,,,,
player,201912150sfo,atl,IshmKe00,def_int,0,,,,,
player,201912150sfo,atl,IshmKe00,def_int_yds,0,,,,,
player,201912150sfo,atl,IshmKe00,def_int_td,0,,,,,
player,201912150sfo,atl,IshmKe00,def_int_long,0,,,,,
player,201912150sfo,atl,IshmKe00,pass_defended,0,,,,,
player,201912150sfo,atl,IshmKe00,sacks,0.0,,,,,
player,201912150sfo,atl,IshmKe00,tackles_combined,1,,,,,
player,201912150sfo,atl,IshmKe00,tackles_solo,1,,,,,
player,201912150sfo,atl,IshmKe00,tackles_assists,0,,,,,
player,201912150sfo,atl,IshmKe00,tackles_loss,0,,,,,
player,201912150sfo,atl,IshmKe00,qb_hits,0,,,,,
player,201912150sfo,atl,IshmKe00,fumbles_rec,0,,,,,
player,201912150sfo,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,IshmKe00,fumbles_forced,1,,,,,
player,201912150sfo,atl,McKiTa00,def_int,0,,,,,
player,201912150sfo,atl,McKiTa00,def_int_yds,0,,,,,
player,201912150sfo,atl,McKiTa00,def_int_td,0,,,,,
player,201912150sfo,atl,McKiTa00,def_int_long,0,,,,,
player,201912150sfo,atl,McKiTa00,pass_defended,0,,,,,
player,201912150sfo,atl,McKiTa00,sacks,0.0,,,,,
player,201912150sfo,atl,McKiTa00,tackles_combined,1,,,,,
player,201912150sfo,atl,McKiTa00,tackles_solo,0,,,,,
player,201912150sfo,atl,McKiTa00,tackles_assists,1,,,,,
player,201912150sfo,atl,McKiTa00,tackles_loss,0,,,,,
player,201912150sfo,atl,McKiTa00,qb_hits,0,,,,,
player,201912150sfo,atl,McKiTa00,fumbles_rec,0,,,,,
player,201912150sfo,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,McKiTa00,fumbles_forced,0,,,,,
player,201912150sfo,atl,SenaDe00,def_int,0,,,,,
player,201912150sfo,atl,SenaDe00,def_int_yds,0,,,,,
player,201912150sfo,atl,SenaDe00,def_int_td,0,,,,,
player,201912150sfo,atl,SenaDe00,def_int_long,0,,,,,
player,201912150sfo,atl,SenaDe00,pass_defended,0,,,,,
player,201912150sfo,atl,SenaDe00,sacks,0.0,,,,,
player,201912150sfo,atl,SenaDe00,tackles_combined,0,,,,,
player,201912150sfo,atl,SenaDe00,tackles_solo,0,,,,,
player,201912150sfo,atl,SenaDe00,tackles_assists,0,,,,,
player,201912150sfo,atl,SenaDe00,tackles_loss,0,,,,,
player,201912150sfo,atl,SenaDe00,qb_hits,1,,,,,
player,201912150sfo,atl,SenaDe00,fumbles_rec,0,,,,,
player,201912150sfo,atl,SenaDe00,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,SenaDe00,fumbles_rec_td,0,,,,,
player,201912150sfo,atl,SenaDe00,fumbles_forced,0,,,,,
player,201912150sfo,atl,ZaccOl01,def_int,0,,,,,
player,201912150sfo,atl,ZaccOl01,def_int_yds,0,,,,,
player,201912150sfo,atl,ZaccOl01,def_int_td,0,,,,,
player,201912150sfo,atl,ZaccOl01,def_int_long,0,,,,,
player,201912150sfo,atl,ZaccOl01,pass_defended,0,,,,,
player,201912150sfo,atl,ZaccOl01,sacks,0.0,,,,,
player,201912150sfo,atl,ZaccOl01,tackles_combined,0,,,,,
player,201912150sfo,atl,ZaccOl01,tackles_solo,0,,,,,
player,201912150sfo,atl,ZaccOl01,tackles_assists,0,,,,,
player,201912150sfo,atl,ZaccOl01,tackles_loss,0,,,,,
player,201912150sfo,atl,ZaccOl01,qb_hits,0,,,,,
player,201912150sfo,atl,ZaccOl01,fumbles_rec,1,,,,,
player,201912150sfo,atl,ZaccOl01,fumbles_rec_yds,0,,,,,
player,201912150sfo,atl,ZaccOl01,fumbles_rec_td,1,,,,,
player,201912150sfo,atl,ZaccOl01,fumbles_forced,0,,,,,
player,201912150sfo,sfo,BosaNi00,def_int,0,,,,,
player,201912150sfo,sfo,BosaNi00,def_int_yds,0,,,,,
player,201912150sfo,sfo,BosaNi00,def_int_td,0,,,,,
player,201912150sfo,sfo,BosaNi00,def_int_long,0,,,,,
player,201912150sfo,sfo,BosaNi00,pass_defended,1,,,,,
player,201912150sfo,sfo,BosaNi00,sacks,1.0,,,,,
player,201912150sfo,sfo,BosaNi00,tackles_combined,3,,,,,
player,201912150sfo,sfo,BosaNi00,tackles_solo,1,,,,,
player,201912150sfo,sfo,BosaNi00,tackles_assists,2,,,,,
player,201912150sfo,sfo,BosaNi00,tackles_loss,1,,,,,
player,201912150sfo,sfo,BosaNi00,qb_hits,2,,,,,
player,201912150sfo,sfo,BosaNi00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,BosaNi00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,BosaNi00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,BosaNi00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,DayxSh00,def_int,0,,,,,
player,201912150sfo,sfo,DayxSh00,def_int_yds,0,,,,,
player,201912150sfo,sfo,DayxSh00,def_int_td,0,,,,,
player,201912150sfo,sfo,DayxSh00,def_int_long,0,,,,,
player,201912150sfo,sfo,DayxSh00,pass_defended,0,,,,,
player,201912150sfo,sfo,DayxSh00,sacks,1.0,,,,,
player,201912150sfo,sfo,DayxSh00,tackles_combined,2,,,,,
player,201912150sfo,sfo,DayxSh00,tackles_solo,2,,,,,
player,201912150sfo,sfo,DayxSh00,tackles_assists,0,,,,,
player,201912150sfo,sfo,DayxSh00,tackles_loss,1,,,,,
player,201912150sfo,sfo,DayxSh00,qb_hits,1,,,,,
player,201912150sfo,sfo,DayxSh00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,DayxSh00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,DayxSh00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,DayxSh00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,WarnFr00,def_int,0,,,,,
player,201912150sfo,sfo,WarnFr00,def_int_yds,0,,,,,
player,201912150sfo,sfo,WarnFr00,def_int_td,0,,,,,
player,201912150sfo,sfo,WarnFr00,def_int_long,0,,,,,
player,201912150sfo,sfo,WarnFr00,pass_defended,1,,,,,
player,201912150sfo,sfo,WarnFr00,sacks,0.0,,,,,
player,201912150sfo,sfo,WarnFr00,tackles_combined,9,,,,,
player,201912150sfo,sfo,WarnFr00,tackles_solo,6,,,,,
player,201912150sfo,sfo,WarnFr00,tackles_assists,3,,,,,
player,201912150sfo,sfo,WarnFr00,tackles_loss,1,,,,,
player,201912150sfo,sfo,WarnFr00,qb_hits,0,,,,,
player,201912150sfo,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,MoseEm00,def_int,0,,,,,
player,201912150sfo,sfo,MoseEm00,def_int_yds,0,,,,,
player,201912150sfo,sfo,MoseEm00,def_int_td,0,,,,,
player,201912150sfo,sfo,MoseEm00,def_int_long,0,,,,,
player,201912150sfo,sfo,MoseEm00,pass_defended,1,,,,,
player,201912150sfo,sfo,MoseEm00,sacks,0.0,,,,,
player,201912150sfo,sfo,MoseEm00,tackles_combined,7,,,,,
player,201912150sfo,sfo,MoseEm00,tackles_solo,7,,,,,
player,201912150sfo,sfo,MoseEm00,tackles_assists,0,,,,,
player,201912150sfo,sfo,MoseEm00,tackles_loss,1,,,,,
player,201912150sfo,sfo,MoseEm00,qb_hits,0,,,,,
player,201912150sfo,sfo,MoseEm00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,MoseEm00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,MoseEm00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,MoseEm00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,GreeDr00,def_int,0,,,,,
player,201912150sfo,sfo,GreeDr00,def_int_yds,0,,,,,
player,201912150sfo,sfo,GreeDr00,def_int_td,0,,,,,
player,201912150sfo,sfo,GreeDr00,def_int_long,0,,,,,
player,201912150sfo,sfo,GreeDr00,pass_defended,0,,,,,
player,201912150sfo,sfo,GreeDr00,sacks,0.0,,,,,
player,201912150sfo,sfo,GreeDr00,tackles_combined,6,,,,,
player,201912150sfo,sfo,GreeDr00,tackles_solo,4,,,,,
player,201912150sfo,sfo,GreeDr00,tackles_assists,2,,,,,
player,201912150sfo,sfo,GreeDr00,tackles_loss,0,,,,,
player,201912150sfo,sfo,GreeDr00,qb_hits,0,,,,,
player,201912150sfo,sfo,GreeDr00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,GreeDr00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,GreeDr00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,GreeDr00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,HarrMa03,def_int,0,,,,,
player,201912150sfo,sfo,HarrMa03,def_int_yds,0,,,,,
player,201912150sfo,sfo,HarrMa03,def_int_td,0,,,,,
player,201912150sfo,sfo,HarrMa03,def_int_long,0,,,,,
player,201912150sfo,sfo,HarrMa03,pass_defended,2,,,,,
player,201912150sfo,sfo,HarrMa03,sacks,0.0,,,,,
player,201912150sfo,sfo,HarrMa03,tackles_combined,6,,,,,
player,201912150sfo,sfo,HarrMa03,tackles_solo,4,,,,,
player,201912150sfo,sfo,HarrMa03,tackles_assists,2,,,,,
player,201912150sfo,sfo,HarrMa03,tackles_loss,0,,,,,
player,201912150sfo,sfo,HarrMa03,qb_hits,0,,,,,
player,201912150sfo,sfo,HarrMa03,fumbles_rec,0,,,,,
player,201912150sfo,sfo,HarrMa03,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,HarrMa03,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,HarrMa03,fumbles_forced,0,,,,,
player,201912150sfo,sfo,WithAh00,def_int,0,,,,,
player,201912150sfo,sfo,WithAh00,def_int_yds,0,,,,,
player,201912150sfo,sfo,WithAh00,def_int_td,0,,,,,
player,201912150sfo,sfo,WithAh00,def_int_long,0,,,,,
player,201912150sfo,sfo,WithAh00,pass_defended,0,,,,,
player,201912150sfo,sfo,WithAh00,sacks,0.0,,,,,
player,201912150sfo,sfo,WithAh00,tackles_combined,4,,,,,
player,201912150sfo,sfo,WithAh00,tackles_solo,3,,,,,
player,201912150sfo,sfo,WithAh00,tackles_assists,1,,,,,
player,201912150sfo,sfo,WithAh00,tackles_loss,0,,,,,
player,201912150sfo,sfo,WithAh00,qb_hits,0,,,,,
player,201912150sfo,sfo,WithAh00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,WithAh00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,WithAh00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,WithAh00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201912150sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201912150sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201912150sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201912150sfo,sfo,ArmsAr01,pass_defended,1,,,,,
player,201912150sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201912150sfo,sfo,ArmsAr01,tackles_combined,3,,,,,
player,201912150sfo,sfo,ArmsAr01,tackles_solo,2,,,,,
player,201912150sfo,sfo,ArmsAr01,tackles_assists,1,,,,,
player,201912150sfo,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201912150sfo,sfo,ArmsAr01,qb_hits,3,,,,,
player,201912150sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201912150sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201912150sfo,sfo,ReedD.00,def_int,0,,,,,
player,201912150sfo,sfo,ReedD.00,def_int_yds,0,,,,,
player,201912150sfo,sfo,ReedD.00,def_int_td,0,,,,,
player,201912150sfo,sfo,ReedD.00,def_int_long,0,,,,,
player,201912150sfo,sfo,ReedD.00,pass_defended,0,,,,,
player,201912150sfo,sfo,ReedD.00,sacks,0.0,,,,,
player,201912150sfo,sfo,ReedD.00,tackles_combined,2,,,,,
player,201912150sfo,sfo,ReedD.00,tackles_solo,2,,,,,
player,201912150sfo,sfo,ReedD.00,tackles_assists,0,,,,,
player,201912150sfo,sfo,ReedD.00,tackles_loss,0,,,,,
player,201912150sfo,sfo,ReedD.00,qb_hits,0,,,,,
player,201912150sfo,sfo,ReedD.00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,ReedD.00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,ReedD.00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,ReedD.00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,WardJi01,def_int,0,,,,,
player,201912150sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201912150sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201912150sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201912150sfo,sfo,WardJi01,pass_defended,0,,,,,
player,201912150sfo,sfo,WardJi01,sacks,0.0,,,,,
player,201912150sfo,sfo,WardJi01,tackles_combined,2,,,,,
player,201912150sfo,sfo,WardJi01,tackles_solo,2,,,,,
player,201912150sfo,sfo,WardJi01,tackles_assists,0,,,,,
player,201912150sfo,sfo,WardJi01,tackles_loss,0,,,,,
player,201912150sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201912150sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201912150sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201912150sfo,sfo,AlShAz00,def_int,0,,,,,
player,201912150sfo,sfo,AlShAz00,def_int_yds,0,,,,,
player,201912150sfo,sfo,AlShAz00,def_int_td,0,,,,,
player,201912150sfo,sfo,AlShAz00,def_int_long,0,,,,,
player,201912150sfo,sfo,AlShAz00,pass_defended,0,,,,,
player,201912150sfo,sfo,AlShAz00,sacks,0.0,,,,,
player,201912150sfo,sfo,AlShAz00,tackles_combined,1,,,,,
player,201912150sfo,sfo,AlShAz00,tackles_solo,1,,,,,
player,201912150sfo,sfo,AlShAz00,tackles_assists,0,,,,,
player,201912150sfo,sfo,AlShAz00,tackles_loss,0,,,,,
player,201912150sfo,sfo,AlShAz00,qb_hits,0,,,,,
player,201912150sfo,sfo,AlShAz00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,AlShAz00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,AlShAz00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,AlShAz00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,BuckDe00,def_int,0,,,,,
player,201912150sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201912150sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201912150sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201912150sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201912150sfo,sfo,BuckDe00,sacks,0.0,,,,,
player,201912150sfo,sfo,BuckDe00,tackles_combined,1,,,,,
player,201912150sfo,sfo,BuckDe00,tackles_solo,1,,,,,
player,201912150sfo,sfo,BuckDe00,tackles_assists,0,,,,,
player,201912150sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201912150sfo,sfo,BuckDe00,qb_hits,0,,,,,
player,201912150sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,StreKe00,def_int,0,,,,,
player,201912150sfo,sfo,StreKe00,def_int_yds,0,,,,,
player,201912150sfo,sfo,StreKe00,def_int_td,0,,,,,
player,201912150sfo,sfo,StreKe00,def_int_long,0,,,,,
player,201912150sfo,sfo,StreKe00,pass_defended,0,,,,,
player,201912150sfo,sfo,StreKe00,sacks,0.0,,,,,
player,201912150sfo,sfo,StreKe00,tackles_combined,1,,,,,
player,201912150sfo,sfo,StreKe00,tackles_solo,1,,,,,
player,201912150sfo,sfo,StreKe00,tackles_assists,0,,,,,
player,201912150sfo,sfo,StreKe00,tackles_loss,0,,,,,
player,201912150sfo,sfo,StreKe00,qb_hits,0,,,,,
player,201912150sfo,sfo,StreKe00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,StreKe00,fumbles_rec_yds,0,,,,,
player,201912150sfo,sfo,StreKe00,fumbles_rec_td,0,,,,,
player,201912150sfo,sfo,StreKe00,fumbles_forced,0,,,,,
player,201912150sfo,sfo,ThomSo00,def_int,0,,,,,
player,201912150sfo,sfo,ThomSo00,def_int_yds,0,,,,,
player,201912150sfo,sfo,ThomSo00,def_int_td,0,,,,,
player,201912150sfo,sfo,ThomSo00,def_int_long,0,,,,,
player,201912150sfo,sfo,ThomSo00,pass_defended,0,,,,,
player,201912150sfo,sfo,ThomSo00,sacks,0.0,,,,,
player,201912150sfo,sfo,ThomSo00,tackles_combined,1,,,,,
player,201912150sfo,sfo,ThomSo00,tackles_solo,0,,,,,
player,201912150sfo,sfo,ThomSo00,tackles_assists,1,,,,,
player,201912150sfo,sfo,ThomSo00,tackles_loss,0,,,,,
player,201912150sfo,sfo,ThomSo00,qb_hits,0,,,,,
player,201912150sfo,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201912150sfo,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
