game,2019,9,20191103,201911030den,cle,"Cleveland Browns",19,den,"Denver Broncos",24
player,201911030den,cle,SchoJo00,fumbles_forced,1,,,,,
player,201911030den,cle,GarrMy00,def_int,0,,,,,
player,201911030den,cle,GarrMy00,def_int_yds,0,,,,,
player,201911030den,cle,GarrMy00,def_int_td,0,,,,,
player,201911030den,cle,GarrMy00,def_int_long,0,,,,,
player,201911030den,cle,GarrMy00,pass_defended,0,,,,,
player,201911030den,cle,GarrMy00,sacks,0.0,,,,,
player,201911030den,cle,GarrMy00,tackles_combined,3,,,,,
player,201911030den,cle,GarrMy00,tackles_solo,1,,,,,
player,201911030den,cle,GarrMy00,tackles_assists,2,,,,,
player,201911030den,cle,GarrMy00,tackles_loss,1,,,,,
player,201911030den,cle,GarrMy00,qb_hits,0,,,,,
player,201911030den,cle,GarrMy00,fumbles_rec,0,,,,,
player,201911030den,cle,GarrMy00,fumbles_rec_yds,0,,,,,
player,201911030den,cle,GarrMy00,fumbles_rec_td,0,,,,,
player,201911030den,cle,GarrMy00,fumbles_forced,0,,,,,
player,201911030den,cle,WillGr00,def_int,0,,,,,
player,201911030den,cle,WillGr00,def_int_yds,0,,,,,
player,201911030den,cle,WillGr00,def_int_td,0,,,,,
player,201911030den,cle,WillGr00,def_int_long,0,,,,,
player,201911030den,cle,WillGr00,pass_defended,0,,,,,
player,201911030den,cle,WillGr00,sacks,0.0,,,,,
player,201911030den,cle,WillGr00,tackles_combined,3,,,,,
player,201911030den,cle,WillGr00,tackles_solo,3,,,,,
player,201911030den,cle,WillGr00,tackles_assists,0,,,,,
player,201911030den,cle,WillGr00,tackles_loss,0,,,,,
player,201911030den,cle,WillGr00,qb_hits,0,,,,,
player,201911030den,cle,WillGr00,fumbles_rec,0,,,,,
player,201911030den,cle,WillGr00,fumbles_rec_yds,0,,,,,
player,201911030den,cle,WillGr00,fumbles_rec_td,0,,,,,
player,201911030den,cle,WillGr00,fumbles_forced,0,,,,,
player,201911030den,cle,RichSh00,def_int,0,,,,,
player,201911030den,cle,RichSh00,def_int_yds,0,,,,,
player,201911030den,cle,RichSh00,def_int_td,0,,,,,
player,201911030den,cle,RichSh00,def_int_long,0,,,,,
player,201911030den,cle,RichSh00,pass_defended,0,,,,,
player,201911030den,cle,RichSh00,sacks,0.0,,,,,
player,201911030den,cle,RichSh00,tackles_combined,2,,,,,
player,201911030den,cle,RichSh00,tackles_solo,2,,,,,
player,201911030den,cle,RichSh00,tackles_assists,0,,,,,
player,201911030den,cle,RichSh00,tackles_loss,1,,,,,
player,201911030den,cle,RichSh00,qb_hits,0,,,,,
player,201911030den,cle,RichSh00,fumbles_rec,0,,,,,
player,201911030den,cle,RichSh00,fumbles_rec_yds,0,,,,,
player,201911030den,cle,RichSh00,fumbles_rec_td,0,,,,,
player,201911030den,cle,RichSh00,fumbles_forced,0,,,,,
player,201911030den,cle,WardDe02,def_int,0,,,,,
player,201911030den,cle,WardDe02,def_int_yds,0,,,,,
player,201911030den,cle,WardDe02,def_int_td,0,,,,,
player,201911030den,cle,WardDe02,def_int_long,0,,,,,
player,201911030den,cle,WardDe02,pass_defended,1,,,,,
player,201911030den,cle,WardDe02,sacks,0.0,,,,,
player,201911030den,cle,WardDe02,tackles_combined,2,,,,,
player,201911030den,cle,WardDe02,tackles_solo,2,,,,,
player,201911030den,cle,WardDe02,tackles_assists,0,,,,,
player,201911030den,cle,WardDe02,tackles_loss,0,,,,,
player,201911030den,cle,WardDe02,qb_hits,0,,,,,
player,201911030den,cle,WardDe02,fumbles_rec,1,,,,,
player,201911030den,cle,WardDe02,fumbles_rec_yds,6,,,,,
player,201911030den,cle,WardDe02,fumbles_rec_td,0,,,,,
player,201911030den,cle,WardDe02,fumbles_forced,0,,,,,
player,201911030den,cle,LawrDe02,def_int,0,,,,,
player,201911030den,cle,LawrDe02,def_int_yds,0,,,,,
player,201911030den,cle,LawrDe02,def_int_td,0,,,,,
player,201911030den,cle,LawrDe02,def_int_long,0,,,,,
player,201911030den,cle,LawrDe02,pass_defended,0,,,,,
player,201911030den,cle,LawrDe02,sacks,0.0,,,,,
player,201911030den,cle,LawrDe02,tackles_combined,1,,,,,
player,201911030den,cle,LawrDe02,tackles_solo,0,,,,,
player,201911030den,cle,LawrDe02,tackles_assists,1,,,,,
player,201911030den,cle,LawrDe02,tackles_loss,0,,,,,
player,201911030den,cle,LawrDe02,qb_hits,1,,,,,
player,201911030den,cle,LawrDe02,fumbles_rec,0,,,,,
player,201911030den,cle,LawrDe02,fumbles_rec_yds,0,,,,,
player,201911030den,cle,LawrDe02,fumbles_rec_td,0,,,,,
player,201911030den,cle,LawrDe02,fumbles_forced,0,,,,,
player,201911030den,cle,GlanAd00,def_int,0,,,,,
player,201911030den,cle,GlanAd00,def_int_yds,0,,,,,
player,201911030den,cle,GlanAd00,def_int_td,0,,,,,
player,201911030den,cle,GlanAd00,def_int_long,0,,,,,
player,201911030den,cle,GlanAd00,pass_defended,0,,,,,
player,201911030den,cle,GlanAd00,sacks,0.0,,,,,
player,201911030den,cle,GlanAd00,tackles_combined,1,,,,,
player,201911030den,cle,GlanAd00,tackles_solo,1,,,,,
player,201911030den,cle,GlanAd00,tackles_assists,0,,,,,
player,201911030den,cle,GlanAd00,tackles_loss,0,,,,,
player,201911030den,cle,GlanAd00,qb_hits,0,,,,,
player,201911030den,cle,GlanAd00,fumbles_rec,0,,,,,
player,201911030den,cle,GlanAd00,fumbles_rec_yds,0,,,,,
player,201911030den,cle,GlanAd00,fumbles_rec_td,0,,,,,
player,201911030den,cle,GlanAd00,fumbles_forced,0,,,,,
player,201911030den,den,WolfDe00,def_int,0,,,,,
player,201911030den,den,WolfDe00,def_int_yds,0,,,,,
player,201911030den,den,WolfDe00,def_int_td,0,,,,,
player,201911030den,den,WolfDe00,def_int_long,0,,,,,
player,201911030den,den,WolfDe00,pass_defended,1,,,,,
player,201911030den,den,WolfDe00,sacks,1.0,,,,,
player,201911030den,den,WolfDe00,tackles_combined,5,,,,,
player,201911030den,den,WolfDe00,tackles_solo,4,,,,,
player,201911030den,den,WolfDe00,tackles_assists,1,,,,,
player,201911030den,den,WolfDe00,tackles_loss,1,,,,,
player,201911030den,den,WolfDe00,qb_hits,2,,,,,
player,201911030den,den,WolfDe00,fumbles_rec,0,,,,,
player,201911030den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201911030den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201911030den,den,WolfDe00,fumbles_forced,0,,,,,
player,201911030den,den,HollJu00,def_int,0,,,,,
player,201911030den,den,HollJu00,def_int_yds,0,,,,,
player,201911030den,den,HollJu00,def_int_td,0,,,,,
player,201911030den,den,HollJu00,def_int_long,0,,,,,
player,201911030den,den,HollJu00,pass_defended,0,,,,,
player,201911030den,den,HollJu00,sacks,1.0,,,,,
player,201911030den,den,HollJu00,tackles_combined,2,,,,,
player,201911030den,den,HollJu00,tackles_solo,1,,,,,
player,201911030den,den,HollJu00,tackles_assists,1,,,,,
player,201911030den,den,HollJu00,tackles_loss,1,,,,,
player,201911030den,den,HollJu00,qb_hits,1,,,,,
player,201911030den,den,HollJu00,fumbles_rec,0,,,,,
player,201911030den,den,HollJu00,fumbles_rec_yds,0,,,,,
player,201911030den,den,HollJu00,fumbles_rec_td,0,,,,,
player,201911030den,den,HollJu00,fumbles_forced,0,,,,,
player,201911030den,den,JohnAl01,def_int,0,,,,,
player,201911030den,den,JohnAl01,def_int_yds,0,,,,,
player,201911030den,den,JohnAl01,def_int_td,0,,,,,
player,201911030den,den,JohnAl01,def_int_long,0,,,,,
player,201911030den,den,JohnAl01,pass_defended,0,,,,,
player,201911030den,den,JohnAl01,sacks,0.0,,,,,
player,201911030den,den,JohnAl01,tackles_combined,13,,,,,
player,201911030den,den,JohnAl01,tackles_solo,6,,,,,
player,201911030den,den,JohnAl01,tackles_assists,7,,,,,
player,201911030den,den,JohnAl01,tackles_loss,0,,,,,
player,201911030den,den,JohnAl01,qb_hits,0,,,,,
player,201911030den,den,JohnAl01,fumbles_rec,0,,,,,
player,201911030den,den,JohnAl01,fumbles_rec_yds,0,,,,,
player,201911030den,den,JohnAl01,fumbles_rec_td,0,,,,,
player,201911030den,den,JohnAl01,fumbles_forced,0,,,,,
player,201911030den,den,DaviTo01,def_int,0,,,,,
player,201911030den,den,DaviTo01,def_int_yds,0,,,,,
player,201911030den,den,DaviTo01,def_int_td,0,,,,,
player,201911030den,den,DaviTo01,def_int_long,0,,,,,
player,201911030den,den,DaviTo01,pass_defended,0,,,,,
player,201911030den,den,DaviTo01,sacks,0.0,,,,,
player,201911030den,den,DaviTo01,tackles_combined,10,,,,,
player,201911030den,den,DaviTo01,tackles_solo,4,,,,,
player,201911030den,den,DaviTo01,tackles_assists,6,,,,,
player,201911030den,den,DaviTo01,tackles_loss,0,,,,,
player,201911030den,den,DaviTo01,qb_hits,0,,,,,
player,201911030den,den,DaviTo01,fumbles_rec,0,,,,,
player,201911030den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201911030den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201911030den,den,DaviTo01,fumbles_forced,0,,,,,
player,201911030den,den,SimmJu00,def_int,0,,,,,
player,201911030den,den,SimmJu00,def_int_yds,0,,,,,
player,201911030den,den,SimmJu00,def_int_td,0,,,,,
player,201911030den,den,SimmJu00,def_int_long,0,,,,,
player,201911030den,den,SimmJu00,pass_defended,0,,,,,
player,201911030den,den,SimmJu00,sacks,0.0,,,,,
player,201911030den,den,SimmJu00,tackles_combined,8,,,,,
player,201911030den,den,SimmJu00,tackles_solo,6,,,,,
player,201911030den,den,SimmJu00,tackles_assists,2,,,,,
player,201911030den,den,SimmJu00,tackles_loss,2,,,,,
player,201911030den,den,SimmJu00,qb_hits,0,,,,,
player,201911030den,den,SimmJu00,fumbles_rec,0,,,,,
player,201911030den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201911030den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201911030den,den,SimmJu00,fumbles_forced,0,,,,,
player,201911030den,den,HarrDa05,def_int,0,,,,,
player,201911030den,den,HarrDa05,def_int_yds,0,,,,,
player,201911030den,den,HarrDa05,def_int_td,0,,,,,
player,201911030den,den,HarrDa05,def_int_long,0,,,,,
player,201911030den,den,HarrDa05,pass_defended,2,,,,,
player,201911030den,den,HarrDa05,sacks,0.0,,,,,
player,201911030den,den,HarrDa05,tackles_combined,7,,,,,
player,201911030den,den,HarrDa05,tackles_solo,5,,,,,
player,201911030den,den,HarrDa05,tackles_assists,2,,,,,
player,201911030den,den,HarrDa05,tackles_loss,0,,,,,
player,201911030den,den,HarrDa05,qb_hits,0,,,,,
player,201911030den,den,HarrDa05,fumbles_rec,0,,,,,
player,201911030den,den,HarrDa05,fumbles_rec_yds,0,,,,,
player,201911030den,den,HarrDa05,fumbles_rec_td,0,,,,,
player,201911030den,den,HarrDa05,fumbles_forced,0,,,,,
player,201911030den,den,DawsDu00,def_int,0,,,,,
player,201911030den,den,DawsDu00,def_int_yds,0,,,,,
player,201911030den,den,DawsDu00,def_int_td,0,,,,,
player,201911030den,den,DawsDu00,def_int_long,0,,,,,
player,201911030den,den,DawsDu00,pass_defended,0,,,,,
player,201911030den,den,DawsDu00,sacks,0.0,,,,,
player,201911030den,den,DawsDu00,tackles_combined,4,,,,,
player,201911030den,den,DawsDu00,tackles_solo,3,,,,,
player,201911030den,den,DawsDu00,tackles_assists,1,,,,,
player,201911030den,den,DawsDu00,tackles_loss,0,,,,,
player,201911030den,den,DawsDu00,qb_hits,0,,,,,
player,201911030den,den,DawsDu00,fumbles_rec,0,,,,,
player,201911030den,den,DawsDu00,fumbles_rec_yds,0,,,,,
player,201911030den,den,DawsDu00,fumbles_rec_td,0,,,,,
player,201911030den,den,DawsDu00,fumbles_forced,0,,,,,
player,201911030den,den,HarrCh01,def_int,0,,,,,
player,201911030den,den,HarrCh01,def_int_yds,0,,,,,
player,201911030den,den,HarrCh01,def_int_td,0,,,,,
player,201911030den,den,HarrCh01,def_int_long,0,,,,,
player,201911030den,den,HarrCh01,pass_defended,0,,,,,
player,201911030den,den,HarrCh01,sacks,0.0,,,,,
player,201911030den,den,HarrCh01,tackles_combined,4,,,,,
player,201911030den,den,HarrCh01,tackles_solo,3,,,,,
player,201911030den,den,HarrCh01,tackles_assists,1,,,,,
player,201911030den,den,HarrCh01,tackles_loss,0,,,,,
player,201911030den,den,HarrCh01,qb_hits,0,,,,,
player,201911030den,den,HarrCh01,fumbles_rec,0,,,,,
player,201911030den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201911030den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201911030den,den,HarrCh01,fumbles_forced,0,,,,,
player,201911030den,den,JackKa99,def_int,0,,,,,
player,201911030den,den,JackKa99,def_int_yds,0,,,,,
player,201911030den,den,JackKa99,def_int_td,0,,,,,
player,201911030den,den,JackKa99,def_int_long,0,,,,,
player,201911030den,den,JackKa99,pass_defended,1,,,,,
player,201911030den,den,JackKa99,sacks,0.0,,,,,
player,201911030den,den,JackKa99,tackles_combined,4,,,,,
player,201911030den,den,JackKa99,tackles_solo,1,,,,,
player,201911030den,den,JackKa99,tackles_assists,3,,,,,
player,201911030den,den,JackKa99,tackles_loss,0,,,,,
player,201911030den,den,JackKa99,qb_hits,0,,,,,
player,201911030den,den,JackKa99,fumbles_rec,0,,,,,
player,201911030den,den,JackKa99,fumbles_rec_yds,0,,,,,
player,201911030den,den,JackKa99,fumbles_rec_td,0,,,,,
player,201911030den,den,JackKa99,fumbles_forced,0,,,,,
player,201911030den,den,HarrSh00,def_int,0,,,,,
player,201911030den,den,HarrSh00,def_int_yds,0,,,,,
player,201911030den,den,HarrSh00,def_int_td,0,,,,,
player,201911030den,den,HarrSh00,def_int_long,0,,,,,
player,201911030den,den,HarrSh00,pass_defended,0,,,,,
player,201911030den,den,HarrSh00,sacks,0.0,,,,,
player,201911030den,den,HarrSh00,tackles_combined,3,,,,,
player,201911030den,den,HarrSh00,tackles_solo,2,,,,,
player,201911030den,den,HarrSh00,tackles_assists,1,,,,,
player,201911030den,den,HarrSh00,tackles_loss,0,,,,,
player,201911030den,den,HarrSh00,qb_hits,0,,,,,
player,201911030den,den,HarrSh00,fumbles_rec,0,,,,,
player,201911030den,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201911030den,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201911030den,den,HarrSh00,fumbles_forced,0,,,,,
player,201911030den,den,MillVo00,def_int,0,,,,,
player,201911030den,den,MillVo00,def_int_yds,0,,,,,
player,201911030den,den,MillVo00,def_int_td,0,,,,,
player,201911030den,den,MillVo00,def_int_long,0,,,,,
player,201911030den,den,MillVo00,pass_defended,0,,,,,
player,201911030den,den,MillVo00,sacks,0.0,,,,,
player,201911030den,den,MillVo00,tackles_combined,3,,,,,
player,201911030den,den,MillVo00,tackles_solo,1,,,,,
player,201911030den,den,MillVo00,tackles_assists,2,,,,,
player,201911030den,den,MillVo00,tackles_loss,0,,,,,
player,201911030den,den,MillVo00,qb_hits,1,,,,,
player,201911030den,den,MillVo00,fumbles_rec,0,,,,,
player,201911030den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201911030den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201911030den,den,MillVo00,fumbles_forced,0,,,,,
player,201911030den,den,ReedMa01,def_int,0,,,,,
player,201911030den,den,ReedMa01,def_int_yds,0,,,,,
player,201911030den,den,ReedMa01,def_int_td,0,,,,,
player,201911030den,den,ReedMa01,def_int_long,0,,,,,
player,201911030den,den,ReedMa01,pass_defended,1,,,,,
player,201911030den,den,ReedMa01,sacks,0.0,,,,,
player,201911030den,den,ReedMa01,tackles_combined,3,,,,,
player,201911030den,den,ReedMa01,tackles_solo,3,,,,,
player,201911030den,den,ReedMa01,tackles_assists,0,,,,,
player,201911030den,den,ReedMa01,tackles_loss,1,,,,,
player,201911030den,den,ReedMa01,qb_hits,0,,,,,
player,201911030den,den,ReedMa01,fumbles_rec,0,,,,,
player,201911030den,den,ReedMa01,fumbles_rec_yds,0,,,,,
player,201911030den,den,ReedMa01,fumbles_rec_td,0,,,,,
player,201911030den,den,ReedMa01,fumbles_forced,0,,,,,
player,201911030den,den,GotsAd00,def_int,0,,,,,
player,201911030den,den,GotsAd00,def_int_yds,0,,,,,
player,201911030den,den,GotsAd00,def_int_td,0,,,,,
player,201911030den,den,GotsAd00,def_int_long,0,,,,,
player,201911030den,den,GotsAd00,pass_defended,0,,,,,
player,201911030den,den,GotsAd00,sacks,0.0,,,,,
player,201911030den,den,GotsAd00,tackles_combined,2,,,,,
player,201911030den,den,GotsAd00,tackles_solo,1,,,,,
player,201911030den,den,GotsAd00,tackles_assists,1,,,,,
player,201911030den,den,GotsAd00,tackles_loss,0,,,,,
player,201911030den,den,GotsAd00,qb_hits,0,,,,,
player,201911030den,den,GotsAd00,fumbles_rec,0,,,,,
player,201911030den,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201911030den,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201911030den,den,GotsAd00,fumbles_forced,0,,,,,
player,201911030den,den,PurcMi00,def_int,0,,,,,
player,201911030den,den,PurcMi00,def_int_yds,0,,,,,
player,201911030den,den,PurcMi00,def_int_td,0,,,,,
player,201911030den,den,PurcMi00,def_int_long,0,,,,,
player,201911030den,den,PurcMi00,pass_defended,0,,,,,
player,201911030den,den,PurcMi00,sacks,0.0,,,,,
player,201911030den,den,PurcMi00,tackles_combined,2,,,,,
player,201911030den,den,PurcMi00,tackles_solo,1,,,,,
player,201911030den,den,PurcMi00,tackles_assists,1,,,,,
player,201911030den,den,PurcMi00,tackles_loss,1,,,,,
player,201911030den,den,PurcMi00,qb_hits,0,,,,,
player,201911030den,den,PurcMi00,fumbles_rec,0,,,,,
player,201911030den,den,PurcMi00,fumbles_rec_yds,0,,,,,
player,201911030den,den,PurcMi00,fumbles_rec_td,0,,,,,
player,201911030den,den,PurcMi00,fumbles_forced,0,,,,,
player,201911030den,den,JoneDr00,def_int,0,,,,,
player,201911030den,den,JoneDr00,def_int_yds,0,,,,,
player,201911030den,den,JoneDr00,def_int_td,0,,,,,
player,201911030den,den,JoneDr00,def_int_long,0,,,,,
player,201911030den,den,JoneDr00,pass_defended,0,,,,,
player,201911030den,den,JoneDr00,sacks,0.0,,,,,
player,201911030den,den,JoneDr00,tackles_combined,1,,,,,
player,201911030den,den,JoneDr00,tackles_solo,1,,,,,
player,201911030den,den,JoneDr00,tackles_assists,0,,,,,
player,201911030den,den,JoneDr00,tackles_loss,0,,,,,
player,201911030den,den,JoneDr00,qb_hits,0,,,,,
player,201911030den,den,JoneDr00,fumbles_rec,0,,,,,
player,201911030den,den,JoneDr00,fumbles_rec_yds,0,,,,,
player,201911030den,den,JoneDr00,fumbles_rec_td,0,,,,,
player,201911030den,den,JoneDr00,fumbles_forced,0,,,,,
player,201911030den,den,SensCo00,def_int,0,,,,,
player,201911030den,den,SensCo00,def_int_yds,0,,,,,
player,201911030den,den,SensCo00,def_int_td,0,,,,,
player,201911030den,den,SensCo00,def_int_long,0,,,,,
player,201911030den,den,SensCo00,pass_defended,0,,,,,
player,201911030den,den,SensCo00,sacks,0.0,,,,,
player,201911030den,den,SensCo00,tackles_combined,1,,,,,
player,201911030den,den,SensCo00,tackles_solo,1,,,,,
player,201911030den,den,SensCo00,tackles_assists,0,,,,,
player,201911030den,den,SensCo00,tackles_loss,0,,,,,
player,201911030den,den,SensCo00,qb_hits,0,,,,,
player,201911030den,den,SensCo00,fumbles_rec,0,,,,,
player,201911030den,den,SensCo00,fumbles_rec_yds,0,,,,,
player,201911030den,den,SensCo00,fumbles_rec_td,0,,,,,
player,201911030den,den,SensCo00,fumbles_forced,0,,,,,
player,201911030den,cle,HillDo00,kick_ret,0,,,,,
player,201911030den,cle,HillDo00,kick_ret_yds,0,,,,,
player,201911030den,cle,HillDo00,kick_ret_yds_per_ret,,,,,,
player,201911030den,cle,HillDo00,kick_ret_td,0,,,,,
player,201911030den,cle,HillDo00,kick_ret_long,0,,,,,
player,201911030den,cle,HillDo00,punt_ret,2,,,,,
player,201911030den,cle,HillDo00,punt_ret_yds,20,,,,,
player,201911030den,cle,HillDo00,punt_ret_yds_per_ret,10.0,,,,,
player,201911030den,cle,HillDo00,punt_ret_td,0,,,,,
player,201911030den,cle,HillDo00,punt_ret_long,14,,,,,
player,201911030den,cle,ThomTa01,kick_ret,2,,,,,
player,201911030den,cle,ThomTa01,kick_ret_yds,57,,,,,
player,201911030den,cle,ThomTa01,kick_ret_yds_per_ret,28.5,,,,,
player,201911030den,cle,ThomTa01,kick_ret_td,0,,,,,
player,201911030den,cle,ThomTa01,kick_ret_long,31,,,,,
player,201911030den,cle,ThomTa01,punt_ret,0,,,,,
player,201911030den,cle,ThomTa01,punt_ret_yds,0,,,,,
player,201911030den,cle,ThomTa01,punt_ret_yds_per_ret,,,,,,
player,201911030den,cle,ThomTa01,punt_ret_td,0,,,,,
player,201911030den,cle,ThomTa01,punt_ret_long,0,,,,,
player,201911030den,den,SpenDi00,kick_ret,1,,,,,
player,201911030den,den,SpenDi00,kick_ret_yds,17,,,,,
player,201911030den,den,SpenDi00,kick_ret_yds_per_ret,17.0,,,,,
player,201911030den,den,SpenDi00,kick_ret_td,0,,,,,
player,201911030den,den,SpenDi00,kick_ret_long,17,,,,,
player,201911030den,den,SpenDi00,punt_ret,1,,,,,
player,201911030den,den,SpenDi00,punt_ret_yds,20,,,,,
player,201911030den,den,SpenDi00,punt_ret_yds_per_ret,20.0,,,,,
player,201911030den,den,SpenDi00,punt_ret_td,0,,,,,
player,201911030den,den,SpenDi00,punt_ret_long,20,,,,,
player,201911030den,den,BookDe00,kick_ret,1,,,,,
player,201911030den,den,BookDe00,kick_ret_yds,32,,,,,
player,201911030den,den,BookDe00,kick_ret_yds_per_ret,32.0,,,,,
player,201911030den,den,BookDe00,kick_ret_td,0,,,,,
player,201911030den,den,BookDe00,kick_ret_long,32,,,,,
player,201911030den,den,BookDe00,punt_ret,0,,,,,
player,201911030den,den,BookDe00,punt_ret_yds,0,,,,,
player,201911030den,den,BookDe00,punt_ret_yds_per_ret,,,,,,
player,201911030den,den,BookDe00,punt_ret_td,0,,,,,
player,201911030den,den,BookDe00,punt_ret_long,0,,,,,
player,201911030den,cle,SeibAu00,xpm,1,,,,,
player,201911030den,cle,SeibAu00,xpa,1,,,,,
player,201911030den,cle,SeibAu00,fgm,4,,,,,
player,201911030den,cle,SeibAu00,fga,4,,,,,
player,201911030den,cle,SeibAu00,punt,0,,,,,
player,201911030den,cle,SeibAu00,punt_yds,0,,,,,
player,201911030den,cle,SeibAu00,punt_yds_per_punt,,,,,,
player,201911030den,cle,SeibAu00,punt_long,0,,,,,
player,201911030den,cle,GillJa00,xpm,,,,,,
player,201911030den,cle,GillJa00,xpa,,,,,,
player,201911030den,cle,GillJa00,fgm,,,,,,
player,201911030den,cle,GillJa00,fga,,,,,,
player,201911030den,cle,GillJa00,punt,3,,,,,
player,201911030den,cle,GillJa00,punt_yds,160,,,,,
player,201911030den,cle,GillJa00,punt_yds_per_punt,53.3,,,,,
player,201911030den,cle,GillJa00,punt_long,66,,,,,
player,201911030den,den,McMaBr01,xpm,3,,,,,
player,201911030den,den,McMaBr01,xpa,3,,,,,
player,201911030den,den,McMaBr01,fgm,1,,,,,
player,201911030den,den,McMaBr01,fga,1,,,,,
player,201911030den,den,McMaBr01,punt,0,,,,,
player,201911030den,den,McMaBr01,punt_yds,0,,,,,
player,201911030den,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201911030den,den,McMaBr01,punt_long,0,,,,,
player,201911030den,den,WadmCo00,xpm,,,,,,
player,201911030den,den,WadmCo00,xpa,,,,,,
player,201911030den,den,WadmCo00,fgm,,,,,,
player,201911030den,den,WadmCo00,fga,,,,,,
player,201911030den,den,WadmCo00,punt,4,,,,,
player,201911030den,den,WadmCo00,punt_yds,173,,,,,
player,201911030den,den,WadmCo00,punt_yds_per_punt,43.3,,,,,
player,201911030den,den,WadmCo00,punt_long,50,,,,,
player,201911030den,den,BollGa00,pos,T,,,,,
player,201911030den,den,BollGa00,offense,50,,,,,
player,201911030den,den,BollGa00,off_pct,100%,,,,,
player,201911030den,den,BollGa00,defense,0,,,,,
player,201911030den,den,BollGa00,def_pct,0%,,,,,
player,201911030den,den,BollGa00,special_teams,4,,,,,
player,201911030den,den,BollGa00,st_pct,15%,,,,,
player,201911030den,den,RisnDa00,pos,G,,,,,
player,201911030den,den,RisnDa00,offense,50,,,,,
player,201911030den,den,RisnDa00,off_pct,100%,,,,,
player,201911030den,den,RisnDa00,defense,0,,,,,
player,201911030den,den,RisnDa00,def_pct,0%,,,,,
player,201911030den,den,RisnDa00,special_teams,4,,,,,
player,201911030den,den,RisnDa00,st_pct,15%,,,,,
player,201911030den,den,WilkEl00,pos,T,,,,,
player,201911030den,den,WilkEl00,offense,50,,,,,
player,201911030den,den,WilkEl00,off_pct,100%,,,,,
player,201911030den,den,WilkEl00,defense,0,,,,,
player,201911030den,den,WilkEl00,def_pct,0%,,,,,
player,201911030den,den,WilkEl00,special_teams,4,,,,,
player,201911030den,den,WilkEl00,st_pct,15%,,,,,
player,201911030den,den,AlleBr00,pos,QB,,,,,
player,201911030den,den,AlleBr00,offense,50,,,,,
player,201911030den,den,AlleBr00,off_pct,100%,,,,,
player,201911030den,den,AlleBr00,defense,0,,,,,
player,201911030den,den,AlleBr00,def_pct,0%,,,,,
player,201911030den,den,AlleBr00,special_teams,0,,,,,
player,201911030den,den,AlleBr00,st_pct,0%,,,,,
player,201911030den,den,LearRo00,pos,G,,,,,
player,201911030den,den,LearRo00,offense,50,,,,,
player,201911030den,den,LearRo00,off_pct,100%,,,,,
player,201911030den,den,LearRo00,defense,0,,,,,
player,201911030den,den,LearRo00,def_pct,0%,,,,,
player,201911030den,den,LearRo00,special_teams,0,,,,,
player,201911030den,den,LearRo00,st_pct,0%,,,,,
player,201911030den,den,McGoCo00,pos,C,,,,,
player,201911030den,den,McGoCo00,offense,50,,,,,
player,201911030den,den,McGoCo00,off_pct,100%,,,,,
player,201911030den,den,McGoCo00,defense,0,,,,,
player,201911030den,den,McGoCo00,def_pct,0%,,,,,
player,201911030den,den,McGoCo00,special_teams,0,,,,,
player,201911030den,den,McGoCo00,st_pct,0%,,,,,
player,201911030den,den,SuttCo00,pos,WR,,,,,
player,201911030den,den,SuttCo00,offense,47,,,,,
player,201911030den,den,SuttCo00,off_pct,94%,,,,,
player,201911030den,den,SuttCo00,defense,0,,,,,
player,201911030den,den,SuttCo00,def_pct,0%,,,,,
player,201911030den,den,SuttCo00,special_teams,0,,,,,
player,201911030den,den,SuttCo00,st_pct,0%,,,,,
player,201911030den,den,FantNo00,pos,TE,,,,,
player,201911030den,den,FantNo00,offense,43,,,,,
player,201911030den,den,FantNo00,off_pct,86%,,,,,
player,201911030den,den,FantNo00,defense,0,,,,,
player,201911030den,den,FantNo00,def_pct,0%,,,,,
player,201911030den,den,FantNo00,special_teams,0,,,,,
player,201911030den,den,FantNo00,st_pct,0%,,,,,
player,201911030den,den,HamiDa01,pos,WR,,,,,
player,201911030den,den,HamiDa01,offense,32,,,,,
player,201911030den,den,HamiDa01,off_pct,64%,,,,,
player,201911030den,den,HamiDa01,defense,0,,,,,
player,201911030den,den,HamiDa01,def_pct,0%,,,,,
player,201911030den,den,HamiDa01,special_teams,0,,,,,
player,201911030den,den,HamiDa01,st_pct,0%,,,,,
player,201911030den,den,JanoAn00,pos,FB,,,,,
player,201911030den,den,JanoAn00,offense,26,,,,,
player,201911030den,den,JanoAn00,off_pct,52%,,,,,
player,201911030den,den,JanoAn00,defense,0,,,,,
