game,2019,3,20190922,201909220sdg,htx,"Houston Texans",27,sdg,"Los Angeles Chargers",20
player,201909220sdg,htx,McKiBe00,tackles_assists,4,,,,,
player,201909220sdg,htx,McKiBe00,tackles_loss,0,,,,,
player,201909220sdg,htx,McKiBe00,qb_hits,3,,,,,
player,201909220sdg,htx,McKiBe00,fumbles_rec,0,,,,,
player,201909220sdg,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,McKiBe00,fumbles_forced,0,,,,,
player,201909220sdg,htx,JoseJo20,def_int,0,,,,,
player,201909220sdg,htx,JoseJo20,def_int_yds,0,,,,,
player,201909220sdg,htx,JoseJo20,def_int_td,0,,,,,
player,201909220sdg,htx,JoseJo20,def_int_long,0,,,,,
player,201909220sdg,htx,JoseJo20,pass_defended,2,,,,,
player,201909220sdg,htx,JoseJo20,sacks,0.0,,,,,
player,201909220sdg,htx,JoseJo20,tackles_combined,9,,,,,
player,201909220sdg,htx,JoseJo20,tackles_solo,8,,,,,
player,201909220sdg,htx,JoseJo20,tackles_assists,1,,,,,
player,201909220sdg,htx,JoseJo20,tackles_loss,0,,,,,
player,201909220sdg,htx,JoseJo20,qb_hits,0,,,,,
player,201909220sdg,htx,JoseJo20,fumbles_rec,0,,,,,
player,201909220sdg,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,JoseJo20,fumbles_forced,0,,,,,
player,201909220sdg,htx,ReidJu00,def_int,0,,,,,
player,201909220sdg,htx,ReidJu00,def_int_yds,0,,,,,
player,201909220sdg,htx,ReidJu00,def_int_td,0,,,,,
player,201909220sdg,htx,ReidJu00,def_int_long,0,,,,,
player,201909220sdg,htx,ReidJu00,pass_defended,0,,,,,
player,201909220sdg,htx,ReidJu00,sacks,0.0,,,,,
player,201909220sdg,htx,ReidJu00,tackles_combined,9,,,,,
player,201909220sdg,htx,ReidJu00,tackles_solo,7,,,,,
player,201909220sdg,htx,ReidJu00,tackles_assists,2,,,,,
player,201909220sdg,htx,ReidJu00,tackles_loss,1,,,,,
player,201909220sdg,htx,ReidJu00,qb_hits,0,,,,,
player,201909220sdg,htx,ReidJu00,fumbles_rec,0,,,,,
player,201909220sdg,htx,ReidJu00,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,ReidJu00,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,ReidJu00,fumbles_forced,0,,,,,
player,201909220sdg,htx,JohnLo01,def_int,0,,,,,
player,201909220sdg,htx,JohnLo01,def_int_yds,0,,,,,
player,201909220sdg,htx,JohnLo01,def_int_td,0,,,,,
player,201909220sdg,htx,JohnLo01,def_int_long,0,,,,,
player,201909220sdg,htx,JohnLo01,pass_defended,1,,,,,
player,201909220sdg,htx,JohnLo01,sacks,0.0,,,,,
player,201909220sdg,htx,JohnLo01,tackles_combined,6,,,,,
player,201909220sdg,htx,JohnLo01,tackles_solo,4,,,,,
player,201909220sdg,htx,JohnLo01,tackles_assists,2,,,,,
player,201909220sdg,htx,JohnLo01,tackles_loss,0,,,,,
player,201909220sdg,htx,JohnLo01,qb_hits,0,,,,,
player,201909220sdg,htx,JohnLo01,fumbles_rec,0,,,,,
player,201909220sdg,htx,JohnLo01,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,JohnLo01,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,JohnLo01,fumbles_forced,0,,,,,
player,201909220sdg,htx,CunnZa00,def_int,0,,,,,
player,201909220sdg,htx,CunnZa00,def_int_yds,0,,,,,
player,201909220sdg,htx,CunnZa00,def_int_td,0,,,,,
player,201909220sdg,htx,CunnZa00,def_int_long,0,,,,,
player,201909220sdg,htx,CunnZa00,pass_defended,0,,,,,
player,201909220sdg,htx,CunnZa00,sacks,0.0,,,,,
player,201909220sdg,htx,CunnZa00,tackles_combined,4,,,,,
player,201909220sdg,htx,CunnZa00,tackles_solo,4,,,,,
player,201909220sdg,htx,CunnZa00,tackles_assists,0,,,,,
player,201909220sdg,htx,CunnZa00,tackles_loss,1,,,,,
player,201909220sdg,htx,CunnZa00,qb_hits,0,,,,,
player,201909220sdg,htx,CunnZa00,fumbles_rec,1,,,,,
player,201909220sdg,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,CunnZa00,fumbles_forced,0,,,,,
player,201909220sdg,htx,GipsTa00,def_int,0,,,,,
player,201909220sdg,htx,GipsTa00,def_int_yds,0,,,,,
player,201909220sdg,htx,GipsTa00,def_int_td,0,,,,,
player,201909220sdg,htx,GipsTa00,def_int_long,0,,,,,
player,201909220sdg,htx,GipsTa00,pass_defended,2,,,,,
player,201909220sdg,htx,GipsTa00,sacks,0.0,,,,,
player,201909220sdg,htx,GipsTa00,tackles_combined,4,,,,,
player,201909220sdg,htx,GipsTa00,tackles_solo,2,,,,,
player,201909220sdg,htx,GipsTa00,tackles_assists,2,,,,,
player,201909220sdg,htx,GipsTa00,tackles_loss,1,,,,,
player,201909220sdg,htx,GipsTa00,qb_hits,0,,,,,
player,201909220sdg,htx,GipsTa00,fumbles_rec,0,,,,,
player,201909220sdg,htx,GipsTa00,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,GipsTa00,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,GipsTa00,fumbles_forced,0,,,,,
player,201909220sdg,htx,RobyBr00,def_int,0,,,,,
player,201909220sdg,htx,RobyBr00,def_int_yds,0,,,,,
player,201909220sdg,htx,RobyBr00,def_int_td,0,,,,,
player,201909220sdg,htx,RobyBr00,def_int_long,0,,,,,
player,201909220sdg,htx,RobyBr00,pass_defended,0,,,,,
player,201909220sdg,htx,RobyBr00,sacks,0.0,,,,,
player,201909220sdg,htx,RobyBr00,tackles_combined,3,,,,,
player,201909220sdg,htx,RobyBr00,tackles_solo,3,,,,,
player,201909220sdg,htx,RobyBr00,tackles_assists,0,,,,,
player,201909220sdg,htx,RobyBr00,tackles_loss,1,,,,,
player,201909220sdg,htx,RobyBr00,qb_hits,0,,,,,
player,201909220sdg,htx,RobyBr00,fumbles_rec,0,,,,,
player,201909220sdg,htx,RobyBr00,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,RobyBr00,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,RobyBr00,fumbles_forced,0,,,,,
player,201909220sdg,htx,AddaJa00,def_int,0,,,,,
player,201909220sdg,htx,AddaJa00,def_int_yds,0,,,,,
player,201909220sdg,htx,AddaJa00,def_int_td,0,,,,,
player,201909220sdg,htx,AddaJa00,def_int_long,0,,,,,
player,201909220sdg,htx,AddaJa00,pass_defended,0,,,,,
player,201909220sdg,htx,AddaJa00,sacks,0.0,,,,,
player,201909220sdg,htx,AddaJa00,tackles_combined,2,,,,,
player,201909220sdg,htx,AddaJa00,tackles_solo,2,,,,,
player,201909220sdg,htx,AddaJa00,tackles_assists,0,,,,,
player,201909220sdg,htx,AddaJa00,tackles_loss,0,,,,,
player,201909220sdg,htx,AddaJa00,qb_hits,0,,,,,
player,201909220sdg,htx,AddaJa00,fumbles_rec,0,,,,,
player,201909220sdg,htx,AddaJa00,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,AddaJa00,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,AddaJa00,fumbles_forced,0,,,,,
player,201909220sdg,htx,ScarBr00,def_int,0,,,,,
player,201909220sdg,htx,ScarBr00,def_int_yds,0,,,,,
player,201909220sdg,htx,ScarBr00,def_int_td,0,,,,,
player,201909220sdg,htx,ScarBr00,def_int_long,0,,,,,
player,201909220sdg,htx,ScarBr00,pass_defended,0,,,,,
player,201909220sdg,htx,ScarBr00,sacks,0.0,,,,,
player,201909220sdg,htx,ScarBr00,tackles_combined,2,,,,,
player,201909220sdg,htx,ScarBr00,tackles_solo,2,,,,,
player,201909220sdg,htx,ScarBr00,tackles_assists,0,,,,,
player,201909220sdg,htx,ScarBr00,tackles_loss,0,,,,,
player,201909220sdg,htx,ScarBr00,qb_hits,0,,,,,
player,201909220sdg,htx,ScarBr00,fumbles_rec,0,,,,,
player,201909220sdg,htx,ScarBr00,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,ScarBr00,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,ScarBr00,fumbles_forced,0,,,,,
player,201909220sdg,htx,OmenCh00,def_int,0,,,,,
player,201909220sdg,htx,OmenCh00,def_int_yds,0,,,,,
player,201909220sdg,htx,OmenCh00,def_int_td,0,,,,,
player,201909220sdg,htx,OmenCh00,def_int_long,0,,,,,
player,201909220sdg,htx,OmenCh00,pass_defended,0,,,,,
player,201909220sdg,htx,OmenCh00,sacks,0.0,,,,,
player,201909220sdg,htx,OmenCh00,tackles_combined,1,,,,,
player,201909220sdg,htx,OmenCh00,tackles_solo,1,,,,,
player,201909220sdg,htx,OmenCh00,tackles_assists,0,,,,,
player,201909220sdg,htx,OmenCh00,tackles_loss,0,,,,,
player,201909220sdg,htx,OmenCh00,qb_hits,0,,,,,
player,201909220sdg,htx,OmenCh00,fumbles_rec,0,,,,,
player,201909220sdg,htx,OmenCh00,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,OmenCh00,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,OmenCh00,fumbles_forced,0,,,,,
player,201909220sdg,htx,WatsDe00,def_int,0,,,,,
player,201909220sdg,htx,WatsDe00,def_int_yds,0,,,,,
player,201909220sdg,htx,WatsDe00,def_int_td,0,,,,,
player,201909220sdg,htx,WatsDe00,def_int_long,0,,,,,
player,201909220sdg,htx,WatsDe00,pass_defended,0,,,,,
player,201909220sdg,htx,WatsDe00,sacks,0.0,,,,,
player,201909220sdg,htx,WatsDe00,tackles_combined,0,,,,,
player,201909220sdg,htx,WatsDe00,tackles_solo,0,,,,,
player,201909220sdg,htx,WatsDe00,tackles_assists,0,,,,,
player,201909220sdg,htx,WatsDe00,tackles_loss,0,,,,,
player,201909220sdg,htx,WatsDe00,qb_hits,0,,,,,
player,201909220sdg,htx,WatsDe00,fumbles_rec,1,,,,,
player,201909220sdg,htx,WatsDe00,fumbles_rec_yds,0,,,,,
player,201909220sdg,htx,WatsDe00,fumbles_rec_td,0,,,,,
player,201909220sdg,htx,WatsDe00,fumbles_forced,0,,,,,
player,201909220sdg,sdg,MebaBr99,def_int,0,,,,,
player,201909220sdg,sdg,MebaBr99,def_int_yds,0,,,,,
player,201909220sdg,sdg,MebaBr99,def_int_td,0,,,,,
player,201909220sdg,sdg,MebaBr99,def_int_long,0,,,,,
player,201909220sdg,sdg,MebaBr99,pass_defended,0,,,,,
player,201909220sdg,sdg,MebaBr99,sacks,1.0,,,,,
player,201909220sdg,sdg,MebaBr99,tackles_combined,2,,,,,
player,201909220sdg,sdg,MebaBr99,tackles_solo,1,,,,,
player,201909220sdg,sdg,MebaBr99,tackles_assists,1,,,,,
player,201909220sdg,sdg,MebaBr99,tackles_loss,1,,,,,
player,201909220sdg,sdg,MebaBr99,qb_hits,1,,,,,
player,201909220sdg,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201909220sdg,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201909220sdg,sdg,DaviTh20,def_int,0,,,,,
player,201909220sdg,sdg,DaviTh20,def_int_yds,0,,,,,
player,201909220sdg,sdg,DaviTh20,def_int_td,0,,,,,
player,201909220sdg,sdg,DaviTh20,def_int_long,0,,,,,
player,201909220sdg,sdg,DaviTh20,pass_defended,0,,,,,
player,201909220sdg,sdg,DaviTh20,sacks,0.5,,,,,
player,201909220sdg,sdg,DaviTh20,tackles_combined,8,,,,,
player,201909220sdg,sdg,DaviTh20,tackles_solo,5,,,,,
player,201909220sdg,sdg,DaviTh20,tackles_assists,3,,,,,
player,201909220sdg,sdg,DaviTh20,tackles_loss,0,,,,,
player,201909220sdg,sdg,DaviTh20,qb_hits,1,,,,,
player,201909220sdg,sdg,DaviTh20,fumbles_rec,0,,,,,
player,201909220sdg,sdg,DaviTh20,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,DaviTh20,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,DaviTh20,fumbles_forced,0,,,,,
player,201909220sdg,sdg,BosaJo00,def_int,0,,,,,
player,201909220sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201909220sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201909220sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201909220sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201909220sdg,sdg,BosaJo00,sacks,0.5,,,,,
player,201909220sdg,sdg,BosaJo00,tackles_combined,3,,,,,
player,201909220sdg,sdg,BosaJo00,tackles_solo,1,,,,,
player,201909220sdg,sdg,BosaJo00,tackles_assists,2,,,,,
player,201909220sdg,sdg,BosaJo00,tackles_loss,1,,,,,
player,201909220sdg,sdg,BosaJo00,qb_hits,2,,,,,
player,201909220sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201909220sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201909220sdg,sdg,TeamRo00,def_int,0,,,,,
player,201909220sdg,sdg,TeamRo00,def_int_yds,0,,,,,
player,201909220sdg,sdg,TeamRo00,def_int_td,0,,,,,
player,201909220sdg,sdg,TeamRo00,def_int_long,0,,,,,
player,201909220sdg,sdg,TeamRo00,pass_defended,0,,,,,
player,201909220sdg,sdg,TeamRo00,sacks,0.0,,,,,
player,201909220sdg,sdg,TeamRo00,tackles_combined,7,,,,,
player,201909220sdg,sdg,TeamRo00,tackles_solo,6,,,,,
player,201909220sdg,sdg,TeamRo00,tackles_assists,1,,,,,
player,201909220sdg,sdg,TeamRo00,tackles_loss,0,,,,,
player,201909220sdg,sdg,TeamRo00,qb_hits,0,,,,,
player,201909220sdg,sdg,TeamRo00,fumbles_rec,0,,,,,
player,201909220sdg,sdg,TeamRo00,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,TeamRo00,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,TeamRo00,fumbles_forced,0,,,,,
player,201909220sdg,sdg,PerrDe00,def_int,0,,,,,
player,201909220sdg,sdg,PerrDe00,def_int_yds,0,,,,,
player,201909220sdg,sdg,PerrDe00,def_int_td,0,,,,,
player,201909220sdg,sdg,PerrDe00,def_int_long,0,,,,,
player,201909220sdg,sdg,PerrDe00,pass_defended,0,,,,,
player,201909220sdg,sdg,PerrDe00,sacks,0.0,,,,,
player,201909220sdg,sdg,PerrDe00,tackles_combined,6,,,,,
player,201909220sdg,sdg,PerrDe00,tackles_solo,3,,,,,
player,201909220sdg,sdg,PerrDe00,tackles_assists,3,,,,,
player,201909220sdg,sdg,PerrDe00,tackles_loss,0,,,,,
player,201909220sdg,sdg,PerrDe00,qb_hits,0,,,,,
player,201909220sdg,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201909220sdg,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201909220sdg,sdg,IngrMe00,def_int,0,,,,,
player,201909220sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201909220sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201909220sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201909220sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201909220sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201909220sdg,sdg,IngrMe00,tackles_combined,4,,,,,
player,201909220sdg,sdg,IngrMe00,tackles_solo,4,,,,,
player,201909220sdg,sdg,IngrMe00,tackles_assists,0,,,,,
player,201909220sdg,sdg,IngrMe00,tackles_loss,1,,,,,
player,201909220sdg,sdg,IngrMe00,qb_hits,0,,,,,
player,201909220sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201909220sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201909220sdg,sdg,KingDe01,def_int,0,,,,,
player,201909220sdg,sdg,KingDe01,def_int_yds,0,,,,,
player,201909220sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201909220sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201909220sdg,sdg,KingDe01,pass_defended,1,,,,,
player,201909220sdg,sdg,KingDe01,sacks,0.0,,,,,
player,201909220sdg,sdg,KingDe01,tackles_combined,4,,,,,
player,201909220sdg,sdg,KingDe01,tackles_solo,4,,,,,
player,201909220sdg,sdg,KingDe01,tackles_assists,0,,,,,
player,201909220sdg,sdg,KingDe01,tackles_loss,0,,,,,
player,201909220sdg,sdg,KingDe01,qb_hits,1,,,,,
player,201909220sdg,sdg,KingDe01,fumbles_rec,1,,,,,
player,201909220sdg,sdg,KingDe01,fumbles_rec_yds,13,,,,,
player,201909220sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201909220sdg,sdg,FacyBr00,def_int,0,,,,,
player,201909220sdg,sdg,FacyBr00,def_int_yds,0,,,,,
player,201909220sdg,sdg,FacyBr00,def_int_td,0,,,,,
player,201909220sdg,sdg,FacyBr00,def_int_long,0,,,,,
player,201909220sdg,sdg,FacyBr00,pass_defended,1,,,,,
player,201909220sdg,sdg,FacyBr00,sacks,0.0,,,,,
player,201909220sdg,sdg,FacyBr00,tackles_combined,3,,,,,
player,201909220sdg,sdg,FacyBr00,tackles_solo,2,,,,,
player,201909220sdg,sdg,FacyBr00,tackles_assists,1,,,,,
player,201909220sdg,sdg,FacyBr00,tackles_loss,1,,,,,
player,201909220sdg,sdg,FacyBr00,qb_hits,0,,,,,
player,201909220sdg,sdg,FacyBr00,fumbles_rec,0,,,,,
player,201909220sdg,sdg,FacyBr00,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,FacyBr00,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,FacyBr00,fumbles_forced,0,,,,,
player,201909220sdg,sdg,HaywCa00,def_int,0,,,,,
player,201909220sdg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201909220sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201909220sdg,sdg,HaywCa00,def_int_long,0,,,,,
player,201909220sdg,sdg,HaywCa00,pass_defended,1,,,,,
player,201909220sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201909220sdg,sdg,HaywCa00,tackles_combined,3,,,,,
player,201909220sdg,sdg,HaywCa00,tackles_solo,3,,,,,
player,201909220sdg,sdg,HaywCa00,tackles_assists,0,,,,,
player,201909220sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201909220sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201909220sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201909220sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201909220sdg,sdg,JenkRa00,def_int,0,,,,,
player,201909220sdg,sdg,JenkRa00,def_int_yds,0,,,,,
player,201909220sdg,sdg,JenkRa00,def_int_td,0,,,,,
player,201909220sdg,sdg,JenkRa00,def_int_long,0,,,,,
player,201909220sdg,sdg,JenkRa00,pass_defended,0,,,,,
player,201909220sdg,sdg,JenkRa00,sacks,0.0,,,,,
player,201909220sdg,sdg,JenkRa00,tackles_combined,3,,,,,
player,201909220sdg,sdg,JenkRa00,tackles_solo,2,,,,,
player,201909220sdg,sdg,JenkRa00,tackles_assists,1,,,,,
player,201909220sdg,sdg,JenkRa00,tackles_loss,0,,,,,
player,201909220sdg,sdg,JenkRa00,qb_hits,0,,,,,
player,201909220sdg,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201909220sdg,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201909220sdg,sdg,JoneJu03,def_int,0,,,,,
player,201909220sdg,sdg,JoneJu03,def_int_yds,0,,,,,
player,201909220sdg,sdg,JoneJu03,def_int_td,0,,,,,
player,201909220sdg,sdg,JoneJu03,def_int_long,0,,,,,
player,201909220sdg,sdg,JoneJu03,pass_defended,0,,,,,
player,201909220sdg,sdg,JoneJu03,sacks,0.0,,,,,
player,201909220sdg,sdg,JoneJu03,tackles_combined,2,,,,,
player,201909220sdg,sdg,JoneJu03,tackles_solo,1,,,,,
player,201909220sdg,sdg,JoneJu03,tackles_assists,1,,,,,
player,201909220sdg,sdg,JoneJu03,tackles_loss,0,,,,,
player,201909220sdg,sdg,JoneJu03,qb_hits,0,,,,,
player,201909220sdg,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201909220sdg,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201909220sdg,sdg,SquaDa00,def_int,0,,,,,
player,201909220sdg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201909220sdg,sdg,SquaDa00,def_int_td,0,,,,,
player,201909220sdg,sdg,SquaDa00,def_int_long,0,,,,,
player,201909220sdg,sdg,SquaDa00,pass_defended,0,,,,,
player,201909220sdg,sdg,SquaDa00,sacks,0.0,,,,,
player,201909220sdg,sdg,SquaDa00,tackles_combined,2,,,,,
player,201909220sdg,sdg,SquaDa00,tackles_solo,1,,,,,
player,201909220sdg,sdg,SquaDa00,tackles_assists,1,,,,,
player,201909220sdg,sdg,SquaDa00,tackles_loss,0,,,,,
player,201909220sdg,sdg,SquaDa00,qb_hits,0,,,,,
player,201909220sdg,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201909220sdg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201909220sdg,sdg,WatkJa01,def_int,0,,,,,
player,201909220sdg,sdg,WatkJa01,def_int_yds,0,,,,,
player,201909220sdg,sdg,WatkJa01,def_int_td,0,,,,,
player,201909220sdg,sdg,WatkJa01,def_int_long,0,,,,,
player,201909220sdg,sdg,WatkJa01,pass_defended,0,,,,,
player,201909220sdg,sdg,WatkJa01,sacks,0.0,,,,,
player,201909220sdg,sdg,WatkJa01,tackles_combined,1,,,,,
player,201909220sdg,sdg,WatkJa01,tackles_solo,1,,,,,
player,201909220sdg,sdg,WatkJa01,tackles_assists,0,,,,,
player,201909220sdg,sdg,WatkJa01,tackles_loss,0,,,,,
player,201909220sdg,sdg,WatkJa01,qb_hits,0,,,,,
player,201909220sdg,sdg,WatkJa01,fumbles_rec,0,,,,,
player,201909220sdg,sdg,WatkJa01,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,WatkJa01,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,WatkJa01,fumbles_forced,0,,,,,
player,201909220sdg,sdg,NwosUc00,def_int,0,,,,,
player,201909220sdg,sdg,NwosUc00,def_int_yds,0,,,,,
player,201909220sdg,sdg,NwosUc00,def_int_td,0,,,,,
player,201909220sdg,sdg,NwosUc00,def_int_long,0,,,,,
player,201909220sdg,sdg,NwosUc00,pass_defended,0,,,,,
player,201909220sdg,sdg,NwosUc00,sacks,0.0,,,,,
player,201909220sdg,sdg,NwosUc00,tackles_combined,0,,,,,
player,201909220sdg,sdg,NwosUc00,tackles_solo,0,,,,,
player,201909220sdg,sdg,NwosUc00,tackles_assists,0,,,,,
player,201909220sdg,sdg,NwosUc00,tackles_loss,0,,,,,
player,201909220sdg,sdg,NwosUc00,qb_hits,1,,,,,
player,201909220sdg,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201909220sdg,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201909220sdg,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201909220sdg,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201909220sdg,htx,CartDe02,kick_ret,0,,,,,
player,201909220sdg,htx,CartDe02,kick_ret_yds,0,,,,,
player,201909220sdg,htx,CartDe02,kick_ret_yds_per_ret,,,,,,
player,201909220sdg,htx,CartDe02,kick_ret_td,0,,,,,
player,201909220sdg,htx,CartDe02,kick_ret_long,0,,,,,
player,201909220sdg,htx,CartDe02,punt_ret,2,,,,,
player,201909220sdg,htx,CartDe02,punt_ret_yds,34,,,,,
player,201909220sdg,htx,CartDe02,punt_ret_yds_per_ret,17.0,,,,,
player,201909220sdg,htx,CartDe02,punt_ret_td,0,,,,,
player,201909220sdg,htx,CartDe02,punt_ret_long,23,,,,,
player,201909220sdg,sdg,KingDe01,kick_ret,1,,,,,
player,201909220sdg,sdg,KingDe01,kick_ret_yds,23,,,,,
player,201909220sdg,sdg,KingDe01,kick_ret_yds_per_ret,23.0,,,,,
player,201909220sdg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201909220sdg,sdg,KingDe01,kick_ret_long,23,,,,,
player,201909220sdg,sdg,KingDe01,punt_ret,2,,,,,
player,201909220sdg,sdg,KingDe01,punt_ret_yds,-1,,,,,
player,201909220sdg,sdg,KingDe01,punt_ret_yds_per_ret,-0.5,,,,,
player,201909220sdg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201909220sdg,sdg,KingDe01,punt_ret_long,0,,,,,
player,201909220sdg,htx,FairKa01,xpm,3,,,,,
player,201909220sdg,htx,FairKa01,xpa,4,,,,,
player,201909220sdg,htx,FairKa01,fgm,,,,,,
player,201909220sdg,htx,FairKa01,fga,1,,,,,
player,201909220sdg,htx,FairKa01,punt,0,,,,,
player,201909220sdg,htx,FairKa01,punt_yds,0,,,,,
player,201909220sdg,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201909220sdg,htx,FairKa01,punt_long,0,,,,,
player,201909220sdg,htx,AngeBr00,xpm,,,,,,
player,201909220sdg,htx,AngeBr00,xpa,,,,,,
player,201909220sdg,htx,AngeBr00,fgm,,,,,,
player,201909220sdg,htx,AngeBr00,fga,,,,,,
player,201909220sdg,htx,AngeBr00,punt,4,,,,,
player,201909220sdg,htx,AngeBr00,punt_yds,180,,,,,
player,201909220sdg,htx,AngeBr00,punt_yds_per_punt,45.0,,,,,
player,201909220sdg,htx,AngeBr00,punt_long,55,,,,,
player,201909220sdg,sdg,LongTy00,xpm,2,,,,,
player,201909220sdg,sdg,LongTy00,xpa,2,,,,,
player,201909220sdg,sdg,LongTy00,fgm,2,,,,,
player,201909220sdg,sdg,LongTy00,fga,2,,,,,
player,201909220sdg,sdg,LongTy00,punt,4,,,,,
player,201909220sdg,sdg,LongTy00,punt_yds,193,,,,,
player,201909220sdg,sdg,LongTy00,punt_yds_per_punt,48.3,,,,,
player,201909220sdg,sdg,LongTy00,punt_long,60,,,,,
player,201909220sdg,htx,WatsDe00,pass_cmp,25,,,,,
player,201909220sdg,htx,WatsDe00,pass_att,34,,,,,
player,201909220sdg,htx,WatsDe00,pass_yds,351,,,,,
player,201909220sdg,htx,WatsDe00,pass_first_down,15,,,,,
player,201909220sdg,htx,WatsDe00,pass_air_yds,186,,,,,
