game,2019,3,20190922,201909220sfo,pit,"Pittsburgh Steelers",20,sfo,"San Francisco 49ers",24
player,201909220sfo,sfo,DayxSh00,tackles_loss,0,,,,,
player,201909220sfo,sfo,DayxSh00,qb_hits,0,,,,,
player,201909220sfo,sfo,DayxSh00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,DayxSh00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,DayxSh00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,DayxSh00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,GreeDr00,def_int,0,,,,,
player,201909220sfo,sfo,GreeDr00,def_int_yds,0,,,,,
player,201909220sfo,sfo,GreeDr00,def_int_td,0,,,,,
player,201909220sfo,sfo,GreeDr00,def_int_long,0,,,,,
player,201909220sfo,sfo,GreeDr00,pass_defended,0,,,,,
player,201909220sfo,sfo,GreeDr00,sacks,0.0,,,,,
player,201909220sfo,sfo,GreeDr00,tackles_combined,1,,,,,
player,201909220sfo,sfo,GreeDr00,tackles_solo,0,,,,,
player,201909220sfo,sfo,GreeDr00,tackles_assists,1,,,,,
player,201909220sfo,sfo,GreeDr00,tackles_loss,0,,,,,
player,201909220sfo,sfo,GreeDr00,qb_hits,0,,,,,
player,201909220sfo,sfo,GreeDr00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,GreeDr00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,GreeDr00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,GreeDr00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,MostRa00,def_int,0,,,,,
player,201909220sfo,sfo,MostRa00,def_int_yds,0,,,,,
player,201909220sfo,sfo,MostRa00,def_int_td,0,,,,,
player,201909220sfo,sfo,MostRa00,def_int_long,0,,,,,
player,201909220sfo,sfo,MostRa00,pass_defended,0,,,,,
player,201909220sfo,sfo,MostRa00,sacks,0.0,,,,,
player,201909220sfo,sfo,MostRa00,tackles_combined,0,,,,,
player,201909220sfo,sfo,MostRa00,tackles_solo,0,,,,,
player,201909220sfo,sfo,MostRa00,tackles_assists,0,,,,,
player,201909220sfo,sfo,MostRa00,tackles_loss,0,,,,,
player,201909220sfo,sfo,MostRa00,qb_hits,0,,,,,
player,201909220sfo,sfo,MostRa00,fumbles_rec,1,,,,,
player,201909220sfo,sfo,MostRa00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,MostRa00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,MostRa00,fumbles_forced,0,,,,,
player,201909220sfo,pit,SwitRy00,kick_ret,0,,,,,
player,201909220sfo,pit,SwitRy00,kick_ret_yds,0,,,,,
player,201909220sfo,pit,SwitRy00,kick_ret_yds_per_ret,,,,,,
player,201909220sfo,pit,SwitRy00,kick_ret_td,0,,,,,
player,201909220sfo,pit,SwitRy00,kick_ret_long,0,,,,,
player,201909220sfo,pit,SwitRy00,punt_ret,1,,,,,
player,201909220sfo,pit,SwitRy00,punt_ret_yds,0,,,,,
player,201909220sfo,pit,SwitRy00,punt_ret_yds_per_ret,0.0,,,,,
player,201909220sfo,pit,SwitRy00,punt_ret_td,0,,,,,
player,201909220sfo,pit,SwitRy00,punt_ret_long,0,,,,,
player,201909220sfo,pit,HoltJo00,kick_ret,2,,,,,
player,201909220sfo,pit,HoltJo00,kick_ret_yds,42,,,,,
player,201909220sfo,pit,HoltJo00,kick_ret_yds_per_ret,21.0,,,,,
player,201909220sfo,pit,HoltJo00,kick_ret_td,0,,,,,
player,201909220sfo,pit,HoltJo00,kick_ret_long,21,,,,,
player,201909220sfo,pit,HoltJo00,punt_ret,0,,,,,
player,201909220sfo,pit,HoltJo00,punt_ret_yds,0,,,,,
player,201909220sfo,pit,HoltJo00,punt_ret_yds_per_ret,,,,,,
player,201909220sfo,pit,HoltJo00,punt_ret_td,0,,,,,
player,201909220sfo,pit,HoltJo00,punt_ret_long,0,,,,,
player,201909220sfo,sfo,JameRi00,kick_ret,2,,,,,
player,201909220sfo,sfo,JameRi00,kick_ret_yds,48,,,,,
player,201909220sfo,sfo,JameRi00,kick_ret_yds_per_ret,24.0,,,,,
player,201909220sfo,sfo,JameRi00,kick_ret_td,0,,,,,
player,201909220sfo,sfo,JameRi00,kick_ret_long,26,,,,,
player,201909220sfo,sfo,JameRi00,punt_ret,5,,,,,
player,201909220sfo,sfo,JameRi00,punt_ret_yds,53,,,,,
player,201909220sfo,sfo,JameRi00,punt_ret_yds_per_ret,10.6,,,,,
player,201909220sfo,sfo,JameRi00,punt_ret_td,0,,,,,
player,201909220sfo,sfo,JameRi00,punt_ret_long,15,,,,,
player,201909220sfo,pit,BoswCh00,xpm,2,,,,,
player,201909220sfo,pit,BoswCh00,xpa,2,,,,,
player,201909220sfo,pit,BoswCh00,fgm,2,,,,,
player,201909220sfo,pit,BoswCh00,fga,2,,,,,
player,201909220sfo,pit,BoswCh00,punt,0,,,,,
player,201909220sfo,pit,BoswCh00,punt_yds,0,,,,,
player,201909220sfo,pit,BoswCh00,punt_yds_per_punt,,,,,,
player,201909220sfo,pit,BoswCh00,punt_long,0,,,,,
player,201909220sfo,pit,BerrJo00,xpm,,,,,,
player,201909220sfo,pit,BerrJo00,xpa,,,,,,
player,201909220sfo,pit,BerrJo00,fgm,,,,,,
player,201909220sfo,pit,BerrJo00,fga,,,,,,
player,201909220sfo,pit,BerrJo00,punt,6,,,,,
player,201909220sfo,pit,BerrJo00,punt_yds,314,,,,,
player,201909220sfo,pit,BerrJo00,punt_yds_per_punt,52.3,,,,,
player,201909220sfo,pit,BerrJo00,punt_long,60,,,,,
player,201909220sfo,sfo,gouldrob01,xpm,3,,,,,
player,201909220sfo,sfo,gouldrob01,xpa,3,,,,,
player,201909220sfo,sfo,gouldrob01,fgm,1,,,,,
player,201909220sfo,sfo,gouldrob01,fga,1,,,,,
player,201909220sfo,sfo,gouldrob01,punt,0,,,,,
player,201909220sfo,sfo,gouldrob01,punt_yds,0,,,,,
player,201909220sfo,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201909220sfo,sfo,gouldrob01,punt_long,0,,,,,
player,201909220sfo,sfo,WishMi00,xpm,,,,,,
player,201909220sfo,sfo,WishMi00,xpa,,,,,,
player,201909220sfo,sfo,WishMi00,fgm,,,,,,
player,201909220sfo,sfo,WishMi00,fga,,,,,,
player,201909220sfo,sfo,WishMi00,punt,3,,,,,
player,201909220sfo,sfo,WishMi00,punt_yds,150,,,,,
player,201909220sfo,sfo,WishMi00,punt_yds_per_punt,50.0,,,,,
player,201909220sfo,sfo,WishMi00,punt_long,52,,,,,
player,201909220sfo,pit,RudoMa00,pass_cmp,14,,,,,
player,201909220sfo,pit,RudoMa00,pass_att,27,,,,,
player,201909220sfo,pit,RudoMa00,pass_yds,174,,,,,
player,201909220sfo,pit,RudoMa00,pass_first_down,5,,,,,
player,201909220sfo,pit,RudoMa00,pass_air_yds,34,,,,,
player,201909220sfo,pit,RudoMa00,pass_air_yds_per_cmp,2.4,,,,,
player,201909220sfo,pit,RudoMa00,pass_air_yds_per_att,1.3,,,,,
player,201909220sfo,pit,RudoMa00,pass_tgt_yds_per_att,5.8,,,,,
player,201909220sfo,pit,RudoMa00,pass_yac,140,,,,,
player,201909220sfo,pit,RudoMa00,pass_yac_per_cmp,10.0,,,,,
player,201909220sfo,pit,RudoMa00,pass_drops,2,,,,,
player,201909220sfo,pit,RudoMa00,pass_drop_pct,7.4,,,,,
player,201909220sfo,pit,RudoMa00,pass_poor_throws,8,,,,,
player,201909220sfo,pit,RudoMa00,pass_poor_throw_pct,29.6,,,,,
player,201909220sfo,pit,RudoMa00,pass_blitzed,7,,,,,
player,201909220sfo,pit,RudoMa00,pass_hurried,6,,,,,
player,201909220sfo,pit,RudoMa00,pass_hits,3,,,,,
player,201909220sfo,pit,RudoMa00,rush_scrambles,4,,,,,
player,201909220sfo,pit,RudoMa00,rush_scrambles_yds_per_att,3.8,,,,,
player,201909220sfo,sfo,GaroJi00,pass_cmp,23,,,,,
player,201909220sfo,sfo,GaroJi00,pass_att,32,,,,,
player,201909220sfo,sfo,GaroJi00,pass_yds,277,,,,,
player,201909220sfo,sfo,GaroJi00,pass_first_down,14,,,,,
player,201909220sfo,sfo,GaroJi00,pass_air_yds,186,,,,,
player,201909220sfo,sfo,GaroJi00,pass_air_yds_per_cmp,8.1,,,,,
player,201909220sfo,sfo,GaroJi00,pass_air_yds_per_att,5.8,,,,,
player,201909220sfo,sfo,GaroJi00,pass_tgt_yds_per_att,8.3,,,,,
player,201909220sfo,sfo,GaroJi00,pass_yac,91,,,,,
player,201909220sfo,sfo,GaroJi00,pass_yac_per_cmp,4.0,,,,,
player,201909220sfo,sfo,GaroJi00,pass_drops,4,,,,,
player,201909220sfo,sfo,GaroJi00,pass_drop_pct,12.5,,,,,
player,201909220sfo,sfo,GaroJi00,pass_poor_throws,1,,,,,
player,201909220sfo,sfo,GaroJi00,pass_poor_throw_pct,3.1,,,,,
player,201909220sfo,sfo,GaroJi00,pass_blitzed,23,,,,,
player,201909220sfo,sfo,GaroJi00,pass_hurried,2,,,,,
player,201909220sfo,sfo,GaroJi00,pass_hits,7,,,,,
player,201909220sfo,sfo,GaroJi00,rush_scrambles,0,,,,,
player,201909220sfo,sfo,GaroJi00,rush_scrambles_yds_per_att,,,,,,
player,201909220sfo,pit,ConnJa00,rush_att,13,,,,,
player,201909220sfo,pit,ConnJa00,rush_yds,43,,,,,
player,201909220sfo,pit,ConnJa00,rush_first_down,3,,,,,
player,201909220sfo,pit,ConnJa00,rush_yds_before_contact,8,,,,,
player,201909220sfo,pit,ConnJa00,rush_yds_bc_per_rush,0.6,,,,,
player,201909220sfo,pit,ConnJa00,rush_yac,35,,,,,
player,201909220sfo,pit,ConnJa00,rush_yac_per_rush,2.7,,,,,
player,201909220sfo,pit,ConnJa00,rush_broken_tackles,1,,,,,
player,201909220sfo,pit,ConnJa00,rush_broken_tackles_per_rush,13.0,,,,,
player,201909220sfo,pit,RudoMa00,rush_att,4,,,,,
player,201909220sfo,pit,RudoMa00,rush_yds,15,,,,,
player,201909220sfo,pit,RudoMa00,rush_first_down,1,,,,,
player,201909220sfo,pit,RudoMa00,rush_yds_before_contact,4,,,,,
player,201909220sfo,pit,RudoMa00,rush_yds_bc_per_rush,1.0,,,,,
player,201909220sfo,pit,RudoMa00,rush_yac,11,,,,,
player,201909220sfo,pit,RudoMa00,rush_yac_per_rush,2.8,,,,,
player,201909220sfo,pit,RudoMa00,rush_broken_tackles,1,,,,,
player,201909220sfo,pit,RudoMa00,rush_broken_tackles_per_rush,4.0,,,,,
player,201909220sfo,pit,SnelBe00,rush_att,3,,,,,
player,201909220sfo,pit,SnelBe00,rush_yds,6,,,,,
player,201909220sfo,pit,SnelBe00,rush_first_down,,,,,,
player,201909220sfo,pit,SnelBe00,rush_yds_before_contact,1,,,,,
player,201909220sfo,pit,SnelBe00,rush_yds_bc_per_rush,0.3,,,,,
player,201909220sfo,pit,SnelBe00,rush_yac,5,,,,,
player,201909220sfo,pit,SnelBe00,rush_yac_per_rush,1.7,,,,,
player,201909220sfo,pit,SnelBe00,rush_broken_tackles,0,,,,,
player,201909220sfo,pit,SnelBe00,rush_broken_tackles_per_rush,,,,,,
player,201909220sfo,pit,HoltJo00,rush_att,1,,,,,
player,201909220sfo,pit,HoltJo00,rush_yds,9,,,,,
player,201909220sfo,pit,HoltJo00,rush_first_down,1,,,,,
player,201909220sfo,pit,HoltJo00,rush_yds_before_contact,7,,,,,
player,201909220sfo,pit,HoltJo00,rush_yds_bc_per_rush,7.0,,,,,
player,201909220sfo,pit,HoltJo00,rush_yac,2,,,,,
player,201909220sfo,pit,HoltJo00,rush_yac_per_rush,2.0,,,,,
player,201909220sfo,pit,HoltJo00,rush_broken_tackles,0,,,,,
player,201909220sfo,pit,HoltJo00,rush_broken_tackles_per_rush,,,,,,
player,201909220sfo,pit,JohnDi01,rush_att,1,,,,,
player,201909220sfo,pit,JohnDi01,rush_yds,6,,,,,
player,201909220sfo,pit,JohnDi01,rush_first_down,0,,,,,
player,201909220sfo,pit,JohnDi01,rush_yds_before_contact,3,,,,,
player,201909220sfo,pit,JohnDi01,rush_yds_bc_per_rush,3.0,,,,,
player,201909220sfo,pit,JohnDi01,rush_yac,3,,,,,
player,201909220sfo,pit,JohnDi01,rush_yac_per_rush,3.0,,,,,
player,201909220sfo,pit,JohnDi01,rush_broken_tackles,0,,,,,
player,201909220sfo,pit,JohnDi01,rush_broken_tackles_per_rush,,,,,,
player,201909220sfo,sfo,BreiMa00,rush_att,14,,,,,
player,201909220sfo,sfo,BreiMa00,rush_yds,68,,,,,
player,201909220sfo,sfo,BreiMa00,rush_first_down,3,,,,,
player,201909220sfo,sfo,BreiMa00,rush_yds_before_contact,33,,,,,
player,201909220sfo,sfo,BreiMa00,rush_yds_bc_per_rush,2.4,,,,,
player,201909220sfo,sfo,BreiMa00,rush_yac,35,,,,,
player,201909220sfo,sfo,BreiMa00,rush_yac_per_rush,2.5,,,,,
player,201909220sfo,sfo,BreiMa00,rush_broken_tackles,1,,,,,
player,201909220sfo,sfo,BreiMa00,rush_broken_tackles_per_rush,14.0,,,,,
player,201909220sfo,sfo,MostRa00,rush_att,12,,,,,
player,201909220sfo,sfo,MostRa00,rush_yds,79,,,,,
player,201909220sfo,sfo,MostRa00,rush_first_down,1,,,,,
player,201909220sfo,sfo,MostRa00,rush_yds_before_contact,50,,,,,
player,201909220sfo,sfo,MostRa00,rush_yds_bc_per_rush,4.2,,,,,
player,201909220sfo,sfo,MostRa00,rush_yac,29,,,,,
player,201909220sfo,sfo,MostRa00,rush_yac_per_rush,2.4,,,,,
player,201909220sfo,sfo,MostRa00,rush_broken_tackles,0,,,,,
player,201909220sfo,sfo,MostRa00,rush_broken_tackles_per_rush,,,,,,
player,201909220sfo,sfo,WilsJe01,rush_att,8,,,,,
player,201909220sfo,sfo,WilsJe01,rush_yds,18,,,,,
player,201909220sfo,sfo,WilsJe01,rush_first_down,3,,,,,
player,201909220sfo,sfo,WilsJe01,rush_yds_before_contact,9,,,,,
player,201909220sfo,sfo,WilsJe01,rush_yds_bc_per_rush,1.1,,,,,
player,201909220sfo,sfo,WilsJe01,rush_yac,9,,,,,
player,201909220sfo,sfo,WilsJe01,rush_yac_per_rush,1.1,,,,,
player,201909220sfo,sfo,WilsJe01,rush_broken_tackles,0,,,,,
player,201909220sfo,sfo,WilsJe01,rush_broken_tackles_per_rush,,,,,,
player,201909220sfo,sfo,GaroJi00,rush_att,6,,,,,
player,201909220sfo,sfo,GaroJi00,rush_yds,3,,,,,
player,201909220sfo,sfo,GaroJi00,rush_first_down,2,,,,,
player,201909220sfo,sfo,GaroJi00,rush_yds_before_contact,3,,,,,
player,201909220sfo,sfo,GaroJi00,rush_yds_bc_per_rush,0.5,,,,,
player,201909220sfo,sfo,GaroJi00,rush_yac,0,,,,,
player,201909220sfo,sfo,GaroJi00,rush_yac_per_rush,0.0,,,,,
player,201909220sfo,sfo,GaroJi00,rush_broken_tackles,0,,,,,
player,201909220sfo,sfo,GaroJi00,rush_broken_tackles_per_rush,,,,,,
player,201909220sfo,pit,ConnJa00,targets,4,,,,,
player,201909220sfo,pit,ConnJa00,rec,4,,,,,
player,201909220sfo,pit,ConnJa00,rec_yds,14,,,,,
player,201909220sfo,pit,ConnJa00,rec_first_down,1,,,,,
player,201909220sfo,pit,ConnJa00,rec_air_yds,-6,,,,,
player,201909220sfo,pit,ConnJa00,rec_air_yds_per_rec,-1.5,,,,,
player,201909220sfo,pit,ConnJa00,rec_yac,20,,,,,
player,201909220sfo,pit,ConnJa00,rec_yac_per_rec,5.0,,,,,
player,201909220sfo,pit,ConnJa00,rec_broken_tackles,1,,,,,
player,201909220sfo,pit,ConnJa00,rec_broken_tackles_per_rec,4.0,,,,,
player,201909220sfo,pit,ConnJa00,rec_drops,0,,,,,
player,201909220sfo,pit,ConnJa00,rec_drop_pct,0.0,,,,,
player,201909220sfo,pit,JohnDi01,targets,6,,,,,
player,201909220sfo,pit,JohnDi01,rec,3,,,,,
player,201909220sfo,pit,JohnDi01,rec_yds,52,,,,,
player,201909220sfo,pit,JohnDi01,rec_first_down,2,,,,,
player,201909220sfo,pit,JohnDi01,rec_air_yds,37,,,,,
player,201909220sfo,pit,JohnDi01,rec_air_yds_per_rec,12.3,,,,,
player,201909220sfo,pit,JohnDi01,rec_yac,15,,,,,
player,201909220sfo,pit,JohnDi01,rec_yac_per_rec,5.0,,,,,
player,201909220sfo,pit,JohnDi01,rec_broken_tackles,1,,,,,
player,201909220sfo,pit,JohnDi01,rec_broken_tackles_per_rec,3.0,,,,,
player,201909220sfo,pit,JohnDi01,rec_drops,0,,,,,
player,201909220sfo,pit,JohnDi01,rec_drop_pct,0.0,,,,,
player,201909220sfo,pit,SmitJu00,targets,7,,,,,
player,201909220sfo,pit,SmitJu00,rec,3,,,,,
player,201909220sfo,pit,SmitJu00,rec_yds,81,,,,,
player,201909220sfo,pit,SmitJu00,rec_first_down,1,,,,,
player,201909220sfo,pit,SmitJu00,rec_air_yds,8,,,,,
player,201909220sfo,pit,SmitJu00,rec_air_yds_per_rec,2.7,,,,,
player,201909220sfo,pit,SmitJu00,rec_yac,73,,,,,
player,201909220sfo,pit,SmitJu00,rec_yac_per_rec,24.3,,,,,
player,201909220sfo,pit,SmitJu00,rec_broken_tackles,0,,,,,
player,201909220sfo,pit,SmitJu00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,pit,SmitJu00,rec_drops,0,,,,,
player,201909220sfo,pit,SmitJu00,rec_drop_pct,0.0,,,,,
player,201909220sfo,pit,WashJa00,targets,5,,,,,
player,201909220sfo,pit,WashJa00,rec,2,,,,,
player,201909220sfo,pit,WashJa00,rec_yds,14,,,,,
player,201909220sfo,pit,WashJa00,rec_first_down,,,,,,
player,201909220sfo,pit,WashJa00,rec_air_yds,-1,,,,,
player,201909220sfo,pit,WashJa00,rec_air_yds_per_rec,-0.5,,,,,
player,201909220sfo,pit,WashJa00,rec_yac,15,,,,,
player,201909220sfo,pit,WashJa00,rec_yac_per_rec,7.5,,,,,
player,201909220sfo,pit,WashJa00,rec_broken_tackles,0,,,,,
player,201909220sfo,pit,WashJa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,pit,WashJa00,rec_drops,1,,,,,
player,201909220sfo,pit,WashJa00,rec_drop_pct,20.0,,,,,
player,201909220sfo,pit,McDoVa00,targets,2,,,,,
player,201909220sfo,pit,McDoVa00,rec,1,,,,,
player,201909220sfo,pit,McDoVa00,rec_yds,10,,,,,
player,201909220sfo,pit,McDoVa00,rec_first_down,1,,,,,
player,201909220sfo,pit,McDoVa00,rec_air_yds,-5,,,,,
player,201909220sfo,pit,McDoVa00,rec_air_yds_per_rec,-5.0,,,,,
player,201909220sfo,pit,McDoVa00,rec_yac,15,,,,,
player,201909220sfo,pit,McDoVa00,rec_yac_per_rec,15.0,,,,,
player,201909220sfo,pit,McDoVa00,rec_broken_tackles,0,,,,,
player,201909220sfo,pit,McDoVa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,pit,McDoVa00,rec_drops,0,,,,,
player,201909220sfo,pit,McDoVa00,rec_drop_pct,0.0,,,,,
player,201909220sfo,pit,GrimXa00,targets,2,,,,,
player,201909220sfo,pit,GrimXa00,rec,1,,,,,
player,201909220sfo,pit,GrimXa00,rec_yds,3,,,,,
player,201909220sfo,pit,GrimXa00,rec_first_down,,,,,,
player,201909220sfo,pit,GrimXa00,rec_air_yds,1,,,,,
player,201909220sfo,pit,GrimXa00,rec_air_yds_per_rec,1.0,,,,,
player,201909220sfo,pit,GrimXa00,rec_yac,2,,,,,
player,201909220sfo,pit,GrimXa00,rec_yac_per_rec,2.0,,,,,
player,201909220sfo,pit,GrimXa00,rec_broken_tackles,0,,,,,
player,201909220sfo,pit,GrimXa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,pit,GrimXa00,rec_drops,1,,,,,
player,201909220sfo,pit,GrimXa00,rec_drop_pct,50.0,,,,,
player,201909220sfo,sfo,KittGe00,targets,8,,,,,
player,201909220sfo,sfo,KittGe00,rec,6,,,,,
player,201909220sfo,sfo,KittGe00,rec_yds,57,,,,,
player,201909220sfo,sfo,KittGe00,rec_first_down,3,,,,,
player,201909220sfo,sfo,KittGe00,rec_air_yds,31,,,,,
player,201909220sfo,sfo,KittGe00,rec_air_yds_per_rec,5.2,,,,,
player,201909220sfo,sfo,KittGe00,rec_yac,26,,,,,
player,201909220sfo,sfo,KittGe00,rec_yac_per_rec,4.3,,,,,
player,201909220sfo,sfo,KittGe00,rec_broken_tackles,0,,,,,
player,201909220sfo,sfo,KittGe00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,sfo,KittGe00,rec_drops,0,,,,,
player,201909220sfo,sfo,KittGe00,rec_drop_pct,0.0,,,,,
player,201909220sfo,sfo,PettDa00,targets,5,,,,,
player,201909220sfo,sfo,PettDa00,rec,4,,,,,
player,201909220sfo,sfo,PettDa00,rec_yds,20,,,,,
player,201909220sfo,sfo,PettDa00,rec_first_down,2,,,,,
player,201909220sfo,sfo,PettDa00,rec_air_yds,14,,,,,
player,201909220sfo,sfo,PettDa00,rec_air_yds_per_rec,3.5,,,,,
player,201909220sfo,sfo,PettDa00,rec_yac,6,,,,,
player,201909220sfo,sfo,PettDa00,rec_yac_per_rec,1.5,,,,,
player,201909220sfo,sfo,PettDa00,rec_broken_tackles,0,,,,,
player,201909220sfo,sfo,PettDa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,sfo,PettDa00,rec_drops,0,,,,,
player,201909220sfo,sfo,PettDa00,rec_drop_pct,0.0,,,,,
player,201909220sfo,sfo,JuszKy00,targets,3,,,,,
player,201909220sfo,sfo,JuszKy00,rec,3,,,,,
player,201909220sfo,sfo,JuszKy00,rec_yds,51,,,,,
player,201909220sfo,sfo,JuszKy00,rec_first_down,2,,,,,
player,201909220sfo,sfo,JuszKy00,rec_air_yds,36,,,,,
player,201909220sfo,sfo,JuszKy00,rec_air_yds_per_rec,12.0,,,,,
player,201909220sfo,sfo,JuszKy00,rec_yac,15,,,,,
player,201909220sfo,sfo,JuszKy00,rec_yac_per_rec,5.0,,,,,
player,201909220sfo,sfo,JuszKy00,rec_broken_tackles,1,,,,,
player,201909220sfo,sfo,JuszKy00,rec_broken_tackles_per_rec,3.0,,,,,
player,201909220sfo,sfo,JuszKy00,rec_drops,0,,,,,
player,201909220sfo,sfo,JuszKy00,rec_drop_pct,0.0,,,,,
player,201909220sfo,sfo,SamuDe00,targets,4,,,,,
player,201909220sfo,sfo,SamuDe00,rec,3,,,,,
player,201909220sfo,sfo,SamuDe00,rec_yds,44,,,,,
player,201909220sfo,sfo,SamuDe00,rec_first_down,2,,,,,
player,201909220sfo,sfo,SamuDe00,rec_air_yds,31,,,,,
player,201909220sfo,sfo,SamuDe00,rec_air_yds_per_rec,10.3,,,,,
player,201909220sfo,sfo,SamuDe00,rec_yac,13,,,,,
player,201909220sfo,sfo,SamuDe00,rec_yac_per_rec,4.3,,,,,
player,201909220sfo,sfo,SamuDe00,rec_broken_tackles,0,,,,,
player,201909220sfo,sfo,SamuDe00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,sfo,SamuDe00,rec_drops,1,,,,,
player,201909220sfo,sfo,SamuDe00,rec_drop_pct,25.0,,,,,
player,201909220sfo,sfo,JameRi00,targets,2,,,,,
player,201909220sfo,sfo,JameRi00,rec,2,,,,,
player,201909220sfo,sfo,JameRi00,rec_yds,22,,,,,
player,201909220sfo,sfo,JameRi00,rec_first_down,1,,,,,
player,201909220sfo,sfo,JameRi00,rec_air_yds,22,,,,,
player,201909220sfo,sfo,JameRi00,rec_air_yds_per_rec,11.0,,,,,
player,201909220sfo,sfo,JameRi00,rec_yac,0,,,,,
player,201909220sfo,sfo,JameRi00,rec_yac_per_rec,0.0,,,,,
player,201909220sfo,sfo,JameRi00,rec_broken_tackles,0,,,,,
player,201909220sfo,sfo,JameRi00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,sfo,JameRi00,rec_drops,0,,,,,
player,201909220sfo,sfo,JameRi00,rec_drop_pct,0.0,,,,,
player,201909220sfo,sfo,GoodMa00,targets,2,,,,,
player,201909220sfo,sfo,GoodMa00,rec,2,,,,,
player,201909220sfo,sfo,GoodMa00,rec_yds,41,,,,,
player,201909220sfo,sfo,GoodMa00,rec_first_down,2,,,,,
player,201909220sfo,sfo,GoodMa00,rec_air_yds,36,,,,,
player,201909220sfo,sfo,GoodMa00,rec_air_yds_per_rec,18.0,,,,,
player,201909220sfo,sfo,GoodMa00,rec_yac,5,,,,,
player,201909220sfo,sfo,GoodMa00,rec_yac_per_rec,2.5,,,,,
player,201909220sfo,sfo,GoodMa00,rec_broken_tackles,0,,,,,
player,201909220sfo,sfo,GoodMa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,sfo,GoodMa00,rec_drops,0,,,,,
player,201909220sfo,sfo,GoodMa00,rec_drop_pct,0.0,,,,,
player,201909220sfo,sfo,BreiMa00,targets,3,,,,,
player,201909220sfo,sfo,BreiMa00,rec,2,,,,,
player,201909220sfo,sfo,BreiMa00,rec_yds,20,,,,,
player,201909220sfo,sfo,BreiMa00,rec_first_down,1,,,,,
player,201909220sfo,sfo,BreiMa00,rec_air_yds,4,,,,,
player,201909220sfo,sfo,BreiMa00,rec_air_yds_per_rec,2.0,,,,,
player,201909220sfo,sfo,BreiMa00,rec_yac,16,,,,,
player,201909220sfo,sfo,BreiMa00,rec_yac_per_rec,8.0,,,,,
player,201909220sfo,sfo,BreiMa00,rec_broken_tackles,0,,,,,
player,201909220sfo,sfo,BreiMa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,sfo,BreiMa00,rec_drops,1,,,,,
player,201909220sfo,sfo,BreiMa00,rec_drop_pct,33.3,,,,,
player,201909220sfo,sfo,BourKe00,targets,2,,,,,
player,201909220sfo,sfo,BourKe00,rec,1,,,,,
player,201909220sfo,sfo,BourKe00,rec_yds,22,,,,,
player,201909220sfo,sfo,BourKe00,rec_first_down,1,,,,,
player,201909220sfo,sfo,BourKe00,rec_air_yds,12,,,,,
player,201909220sfo,sfo,BourKe00,rec_air_yds_per_rec,12.0,,,,,
player,201909220sfo,sfo,BourKe00,rec_yac,10,,,,,
player,201909220sfo,sfo,BourKe00,rec_yac_per_rec,10.0,,,,,
player,201909220sfo,sfo,BourKe00,rec_broken_tackles,0,,,,,
player,201909220sfo,sfo,BourKe00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,sfo,BourKe00,rec_drops,1,,,,,
player,201909220sfo,sfo,BourKe00,rec_drop_pct,50.0,,,,,
player,201909220sfo,sfo,MostRa00,targets,1,,,,,
player,201909220sfo,sfo,MostRa00,rec,0,,,,,
player,201909220sfo,sfo,MostRa00,rec_yds,0,,,,,
player,201909220sfo,sfo,MostRa00,rec_first_down,0,,,,,
player,201909220sfo,sfo,MostRa00,rec_air_yds,0,,,,,
player,201909220sfo,sfo,MostRa00,rec_air_yds_per_rec,,,,,,
player,201909220sfo,sfo,MostRa00,rec_yac,0,,,,,
player,201909220sfo,sfo,MostRa00,rec_yac_per_rec,,,,,,
player,201909220sfo,sfo,MostRa00,rec_broken_tackles,0,,,,,
player,201909220sfo,sfo,MostRa00,rec_broken_tackles_per_rec,,,,,,
player,201909220sfo,sfo,MostRa00,rec_drops,0,,,,,
player,201909220sfo,sfo,MostRa00,rec_drop_pct,0.0,,,,,
player,201909220sfo,sfo,WilsJe01,targets,1,,,,,
player,201909220sfo,sfo,WilsJe01,rec,0,,,,,
player,201909220sfo,sfo,WilsJe01,rec_yds,0,,,,,
