game,2019,1,20190908,201909080tam,sfo,"San Francisco 49ers",31,tam,"Tampa Bay Buccaneers",17
player,201909080tam,sfo,WithAh00,fumbles_forced,0,,,,,
player,201909080tam,sfo,ArmsAr01,def_int,0,,,,,
player,201909080tam,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201909080tam,sfo,ArmsAr01,def_int_td,0,,,,,
player,201909080tam,sfo,ArmsAr01,def_int_long,0,,,,,
player,201909080tam,sfo,ArmsAr01,pass_defended,0,,,,,
player,201909080tam,sfo,ArmsAr01,sacks,1.0,,,,,
player,201909080tam,sfo,ArmsAr01,tackles_combined,5,,,,,
player,201909080tam,sfo,ArmsAr01,tackles_solo,2,,,,,
player,201909080tam,sfo,ArmsAr01,tackles_assists,3,,,,,
player,201909080tam,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201909080tam,sfo,ArmsAr01,qb_hits,1,,,,,
player,201909080tam,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201909080tam,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201909080tam,sfo,BosaNi00,def_int,0,,,,,
player,201909080tam,sfo,BosaNi00,def_int_yds,0,,,,,
player,201909080tam,sfo,BosaNi00,def_int_td,0,,,,,
player,201909080tam,sfo,BosaNi00,def_int_long,0,,,,,
player,201909080tam,sfo,BosaNi00,pass_defended,0,,,,,
player,201909080tam,sfo,BosaNi00,sacks,1.0,,,,,
player,201909080tam,sfo,BosaNi00,tackles_combined,3,,,,,
player,201909080tam,sfo,BosaNi00,tackles_solo,2,,,,,
player,201909080tam,sfo,BosaNi00,tackles_assists,1,,,,,
player,201909080tam,sfo,BosaNi00,tackles_loss,1,,,,,
player,201909080tam,sfo,BosaNi00,qb_hits,3,,,,,
player,201909080tam,sfo,BosaNi00,fumbles_rec,0,,,,,
player,201909080tam,sfo,BosaNi00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,BosaNi00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,BosaNi00,fumbles_forced,0,,,,,
player,201909080tam,sfo,FordDe00,def_int,0,,,,,
player,201909080tam,sfo,FordDe00,def_int_yds,0,,,,,
player,201909080tam,sfo,FordDe00,def_int_td,0,,,,,
player,201909080tam,sfo,FordDe00,def_int_long,0,,,,,
player,201909080tam,sfo,FordDe00,pass_defended,0,,,,,
player,201909080tam,sfo,FordDe00,sacks,1.0,,,,,
player,201909080tam,sfo,FordDe00,tackles_combined,1,,,,,
player,201909080tam,sfo,FordDe00,tackles_solo,1,,,,,
player,201909080tam,sfo,FordDe00,tackles_assists,0,,,,,
player,201909080tam,sfo,FordDe00,tackles_loss,0,,,,,
player,201909080tam,sfo,FordDe00,qb_hits,1,,,,,
player,201909080tam,sfo,FordDe00,fumbles_rec,0,,,,,
player,201909080tam,sfo,FordDe00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,FordDe00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,FordDe00,fumbles_forced,1,,,,,
player,201909080tam,sfo,WarnFr00,def_int,0,,,,,
player,201909080tam,sfo,WarnFr00,def_int_yds,0,,,,,
player,201909080tam,sfo,WarnFr00,def_int_td,0,,,,,
player,201909080tam,sfo,WarnFr00,def_int_long,0,,,,,
player,201909080tam,sfo,WarnFr00,pass_defended,1,,,,,
player,201909080tam,sfo,WarnFr00,sacks,0.0,,,,,
player,201909080tam,sfo,WarnFr00,tackles_combined,9,,,,,
player,201909080tam,sfo,WarnFr00,tackles_solo,7,,,,,
player,201909080tam,sfo,WarnFr00,tackles_assists,2,,,,,
player,201909080tam,sfo,WarnFr00,tackles_loss,0,,,,,
player,201909080tam,sfo,WarnFr00,qb_hits,0,,,,,
player,201909080tam,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201909080tam,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,WarnFr00,fumbles_forced,1,,,,,
player,201909080tam,sfo,MoorTa00,def_int,0,,,,,
player,201909080tam,sfo,MoorTa00,def_int_yds,0,,,,,
player,201909080tam,sfo,MoorTa00,def_int_td,0,,,,,
player,201909080tam,sfo,MoorTa00,def_int_long,0,,,,,
player,201909080tam,sfo,MoorTa00,pass_defended,1,,,,,
player,201909080tam,sfo,MoorTa00,sacks,0.0,,,,,
player,201909080tam,sfo,MoorTa00,tackles_combined,8,,,,,
player,201909080tam,sfo,MoorTa00,tackles_solo,5,,,,,
player,201909080tam,sfo,MoorTa00,tackles_assists,3,,,,,
player,201909080tam,sfo,MoorTa00,tackles_loss,0,,,,,
player,201909080tam,sfo,MoorTa00,qb_hits,0,,,,,
player,201909080tam,sfo,MoorTa00,fumbles_rec,0,,,,,
player,201909080tam,sfo,MoorTa00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,MoorTa00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,MoorTa00,fumbles_forced,0,,,,,
player,201909080tam,sfo,TartJa00,def_int,0,,,,,
player,201909080tam,sfo,TartJa00,def_int_yds,0,,,,,
player,201909080tam,sfo,TartJa00,def_int_td,0,,,,,
player,201909080tam,sfo,TartJa00,def_int_long,0,,,,,
player,201909080tam,sfo,TartJa00,pass_defended,0,,,,,
player,201909080tam,sfo,TartJa00,sacks,0.0,,,,,
player,201909080tam,sfo,TartJa00,tackles_combined,5,,,,,
player,201909080tam,sfo,TartJa00,tackles_solo,3,,,,,
player,201909080tam,sfo,TartJa00,tackles_assists,2,,,,,
player,201909080tam,sfo,TartJa00,tackles_loss,0,,,,,
player,201909080tam,sfo,TartJa00,qb_hits,0,,,,,
player,201909080tam,sfo,TartJa00,fumbles_rec,0,,,,,
player,201909080tam,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,TartJa00,fumbles_forced,0,,,,,
player,201909080tam,sfo,GreeDr00,def_int,0,,,,,
player,201909080tam,sfo,GreeDr00,def_int_yds,0,,,,,
player,201909080tam,sfo,GreeDr00,def_int_td,0,,,,,
player,201909080tam,sfo,GreeDr00,def_int_long,0,,,,,
player,201909080tam,sfo,GreeDr00,pass_defended,0,,,,,
player,201909080tam,sfo,GreeDr00,sacks,0.0,,,,,
player,201909080tam,sfo,GreeDr00,tackles_combined,4,,,,,
player,201909080tam,sfo,GreeDr00,tackles_solo,3,,,,,
player,201909080tam,sfo,GreeDr00,tackles_assists,1,,,,,
player,201909080tam,sfo,GreeDr00,tackles_loss,0,,,,,
player,201909080tam,sfo,GreeDr00,qb_hits,0,,,,,
player,201909080tam,sfo,GreeDr00,fumbles_rec,0,,,,,
player,201909080tam,sfo,GreeDr00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,GreeDr00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,GreeDr00,fumbles_forced,0,,,,,
player,201909080tam,sfo,AlexKw00,def_int,0,,,,,
player,201909080tam,sfo,AlexKw00,def_int_yds,0,,,,,
player,201909080tam,sfo,AlexKw00,def_int_td,0,,,,,
player,201909080tam,sfo,AlexKw00,def_int_long,0,,,,,
player,201909080tam,sfo,AlexKw00,pass_defended,0,,,,,
player,201909080tam,sfo,AlexKw00,sacks,0.0,,,,,
player,201909080tam,sfo,AlexKw00,tackles_combined,3,,,,,
player,201909080tam,sfo,AlexKw00,tackles_solo,3,,,,,
player,201909080tam,sfo,AlexKw00,tackles_assists,0,,,,,
player,201909080tam,sfo,AlexKw00,tackles_loss,0,,,,,
player,201909080tam,sfo,AlexKw00,qb_hits,0,,,,,
player,201909080tam,sfo,AlexKw00,fumbles_rec,0,,,,,
player,201909080tam,sfo,AlexKw00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,AlexKw00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,AlexKw00,fumbles_forced,0,,,,,
player,201909080tam,sfo,BuckDe00,def_int,0,,,,,
player,201909080tam,sfo,BuckDe00,def_int_yds,0,,,,,
player,201909080tam,sfo,BuckDe00,def_int_td,0,,,,,
player,201909080tam,sfo,BuckDe00,def_int_long,0,,,,,
player,201909080tam,sfo,BuckDe00,pass_defended,0,,,,,
player,201909080tam,sfo,BuckDe00,sacks,0.0,,,,,
player,201909080tam,sfo,BuckDe00,tackles_combined,2,,,,,
player,201909080tam,sfo,BuckDe00,tackles_solo,2,,,,,
player,201909080tam,sfo,BuckDe00,tackles_assists,0,,,,,
player,201909080tam,sfo,BuckDe00,tackles_loss,1,,,,,
player,201909080tam,sfo,BuckDe00,qb_hits,1,,,,,
player,201909080tam,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201909080tam,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201909080tam,sfo,BlaiRo00,def_int,0,,,,,
player,201909080tam,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201909080tam,sfo,BlaiRo00,def_int_td,0,,,,,
player,201909080tam,sfo,BlaiRo00,def_int_long,0,,,,,
player,201909080tam,sfo,BlaiRo00,pass_defended,0,,,,,
player,201909080tam,sfo,BlaiRo00,sacks,0.0,,,,,
player,201909080tam,sfo,BlaiRo00,tackles_combined,1,,,,,
player,201909080tam,sfo,BlaiRo00,tackles_solo,0,,,,,
player,201909080tam,sfo,BlaiRo00,tackles_assists,1,,,,,
player,201909080tam,sfo,BlaiRo00,tackles_loss,0,,,,,
player,201909080tam,sfo,BlaiRo00,qb_hits,0,,,,,
player,201909080tam,sfo,BlaiRo00,fumbles_rec,1,,,,,
player,201909080tam,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201909080tam,sfo,DayxSh00,def_int,0,,,,,
player,201909080tam,sfo,DayxSh00,def_int_yds,0,,,,,
player,201909080tam,sfo,DayxSh00,def_int_td,0,,,,,
player,201909080tam,sfo,DayxSh00,def_int_long,0,,,,,
player,201909080tam,sfo,DayxSh00,pass_defended,0,,,,,
player,201909080tam,sfo,DayxSh00,sacks,0.0,,,,,
player,201909080tam,sfo,DayxSh00,tackles_combined,1,,,,,
player,201909080tam,sfo,DayxSh00,tackles_solo,1,,,,,
player,201909080tam,sfo,DayxSh00,tackles_assists,0,,,,,
player,201909080tam,sfo,DayxSh00,tackles_loss,1,,,,,
player,201909080tam,sfo,DayxSh00,qb_hits,0,,,,,
player,201909080tam,sfo,DayxSh00,fumbles_rec,0,,,,,
player,201909080tam,sfo,DayxSh00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,DayxSh00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,DayxSh00,fumbles_forced,0,,,,,
player,201909080tam,sfo,JoneD.01,def_int,0,,,,,
player,201909080tam,sfo,JoneD.01,def_int_yds,0,,,,,
player,201909080tam,sfo,JoneD.01,def_int_td,0,,,,,
player,201909080tam,sfo,JoneD.01,def_int_long,0,,,,,
player,201909080tam,sfo,JoneD.01,pass_defended,0,,,,,
player,201909080tam,sfo,JoneD.01,sacks,0.0,,,,,
player,201909080tam,sfo,JoneD.01,tackles_combined,1,,,,,
player,201909080tam,sfo,JoneD.01,tackles_solo,1,,,,,
player,201909080tam,sfo,JoneD.01,tackles_assists,0,,,,,
player,201909080tam,sfo,JoneD.01,tackles_loss,0,,,,,
player,201909080tam,sfo,JoneD.01,qb_hits,0,,,,,
player,201909080tam,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201909080tam,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201909080tam,sfo,MoseEm00,def_int,0,,,,,
player,201909080tam,sfo,MoseEm00,def_int_yds,0,,,,,
player,201909080tam,sfo,MoseEm00,def_int_td,0,,,,,
player,201909080tam,sfo,MoseEm00,def_int_long,0,,,,,
player,201909080tam,sfo,MoseEm00,pass_defended,0,,,,,
player,201909080tam,sfo,MoseEm00,sacks,0.0,,,,,
player,201909080tam,sfo,MoseEm00,tackles_combined,1,,,,,
player,201909080tam,sfo,MoseEm00,tackles_solo,1,,,,,
player,201909080tam,sfo,MoseEm00,tackles_assists,0,,,,,
player,201909080tam,sfo,MoseEm00,tackles_loss,0,,,,,
player,201909080tam,sfo,MoseEm00,qb_hits,0,,,,,
player,201909080tam,sfo,MoseEm00,fumbles_rec,0,,,,,
player,201909080tam,sfo,MoseEm00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,MoseEm00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,MoseEm00,fumbles_forced,0,,,,,
player,201909080tam,sfo,WillKW00,def_int,0,,,,,
player,201909080tam,sfo,WillKW00,def_int_yds,0,,,,,
player,201909080tam,sfo,WillKW00,def_int_td,0,,,,,
player,201909080tam,sfo,WillKW00,def_int_long,0,,,,,
player,201909080tam,sfo,WillKW00,pass_defended,0,,,,,
player,201909080tam,sfo,WillKW00,sacks,0.0,,,,,
player,201909080tam,sfo,WillKW00,tackles_combined,1,,,,,
player,201909080tam,sfo,WillKW00,tackles_solo,0,,,,,
player,201909080tam,sfo,WillKW00,tackles_assists,1,,,,,
player,201909080tam,sfo,WillKW00,tackles_loss,0,,,,,
player,201909080tam,sfo,WillKW00,qb_hits,0,,,,,
player,201909080tam,sfo,WillKW00,fumbles_rec,0,,,,,
player,201909080tam,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201909080tam,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201909080tam,sfo,WillKW00,fumbles_forced,0,,,,,
player,201909080tam,tam,HargVe00,def_int,1,,,,,
player,201909080tam,tam,HargVe00,def_int_yds,15,,,,,
player,201909080tam,tam,HargVe00,def_int_td,1,,,,,
player,201909080tam,tam,HargVe00,def_int_long,15,,,,,
player,201909080tam,tam,HargVe00,pass_defended,1,,,,,
player,201909080tam,tam,HargVe00,sacks,0.0,,,,,
player,201909080tam,tam,HargVe00,tackles_combined,3,,,,,
player,201909080tam,tam,HargVe00,tackles_solo,2,,,,,
player,201909080tam,tam,HargVe00,tackles_assists,1,,,,,
player,201909080tam,tam,HargVe00,tackles_loss,0,,,,,
player,201909080tam,tam,HargVe00,qb_hits,0,,,,,
player,201909080tam,tam,HargVe00,fumbles_rec,0,,,,,
player,201909080tam,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201909080tam,tam,HargVe00,fumbles_forced,0,,,,,
player,201909080tam,tam,BarrSh00,def_int,0,,,,,
player,201909080tam,tam,BarrSh00,def_int_yds,0,,,,,
player,201909080tam,tam,BarrSh00,def_int_td,0,,,,,
player,201909080tam,tam,BarrSh00,def_int_long,0,,,,,
player,201909080tam,tam,BarrSh00,pass_defended,0,,,,,
player,201909080tam,tam,BarrSh00,sacks,1.0,,,,,
player,201909080tam,tam,BarrSh00,tackles_combined,4,,,,,
player,201909080tam,tam,BarrSh00,tackles_solo,3,,,,,
player,201909080tam,tam,BarrSh00,tackles_assists,1,,,,,
player,201909080tam,tam,BarrSh00,tackles_loss,1,,,,,
player,201909080tam,tam,BarrSh00,qb_hits,1,,,,,
player,201909080tam,tam,BarrSh00,fumbles_rec,0,,,,,
player,201909080tam,tam,BarrSh00,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,BarrSh00,fumbles_rec_td,0,,,,,
player,201909080tam,tam,BarrSh00,fumbles_forced,0,,,,,
player,201909080tam,tam,WhitJo03,def_int,0,,,,,
player,201909080tam,tam,WhitJo03,def_int_yds,0,,,,,
player,201909080tam,tam,WhitJo03,def_int_td,0,,,,,
player,201909080tam,tam,WhitJo03,def_int_long,0,,,,,
player,201909080tam,tam,WhitJo03,pass_defended,0,,,,,
player,201909080tam,tam,WhitJo03,sacks,0.0,,,,,
player,201909080tam,tam,WhitJo03,tackles_combined,8,,,,,
player,201909080tam,tam,WhitJo03,tackles_solo,7,,,,,
player,201909080tam,tam,WhitJo03,tackles_assists,1,,,,,
player,201909080tam,tam,WhitJo03,tackles_loss,0,,,,,
player,201909080tam,tam,WhitJo03,qb_hits,0,,,,,
player,201909080tam,tam,WhitJo03,fumbles_rec,0,,,,,
player,201909080tam,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201909080tam,tam,WhitJo03,fumbles_forced,0,,,,,
player,201909080tam,tam,DaviLa00,def_int,0,,,,,
player,201909080tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201909080tam,tam,DaviLa00,def_int_td,0,,,,,
player,201909080tam,tam,DaviLa00,def_int_long,0,,,,,
player,201909080tam,tam,DaviLa00,pass_defended,0,,,,,
player,201909080tam,tam,DaviLa00,sacks,0.0,,,,,
player,201909080tam,tam,DaviLa00,tackles_combined,7,,,,,
player,201909080tam,tam,DaviLa00,tackles_solo,6,,,,,
player,201909080tam,tam,DaviLa00,tackles_assists,1,,,,,
player,201909080tam,tam,DaviLa00,tackles_loss,1,,,,,
player,201909080tam,tam,DaviLa00,qb_hits,0,,,,,
player,201909080tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201909080tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201909080tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201909080tam,tam,WhitDe02,def_int,0,,,,,
player,201909080tam,tam,WhitDe02,def_int_yds,0,,,,,
player,201909080tam,tam,WhitDe02,def_int_td,0,,,,,
player,201909080tam,tam,WhitDe02,def_int_long,0,,,,,
player,201909080tam,tam,WhitDe02,pass_defended,0,,,,,
player,201909080tam,tam,WhitDe02,sacks,0.0,,,,,
player,201909080tam,tam,WhitDe02,tackles_combined,6,,,,,
player,201909080tam,tam,WhitDe02,tackles_solo,5,,,,,
player,201909080tam,tam,WhitDe02,tackles_assists,1,,,,,
player,201909080tam,tam,WhitDe02,tackles_loss,0,,,,,
player,201909080tam,tam,WhitDe02,qb_hits,0,,,,,
player,201909080tam,tam,WhitDe02,fumbles_rec,0,,,,,
player,201909080tam,tam,WhitDe02,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,WhitDe02,fumbles_rec_td,0,,,,,
player,201909080tam,tam,WhitDe02,fumbles_forced,0,,,,,
player,201909080tam,tam,StewDa00,def_int,0,,,,,
player,201909080tam,tam,StewDa00,def_int_yds,0,,,,,
player,201909080tam,tam,StewDa00,def_int_td,0,,,,,
player,201909080tam,tam,StewDa00,def_int_long,0,,,,,
player,201909080tam,tam,StewDa00,pass_defended,0,,,,,
player,201909080tam,tam,StewDa00,sacks,0.0,,,,,
player,201909080tam,tam,StewDa00,tackles_combined,5,,,,,
player,201909080tam,tam,StewDa00,tackles_solo,3,,,,,
player,201909080tam,tam,StewDa00,tackles_assists,2,,,,,
player,201909080tam,tam,StewDa00,tackles_loss,0,,,,,
player,201909080tam,tam,StewDa00,qb_hits,0,,,,,
player,201909080tam,tam,StewDa00,fumbles_rec,0,,,,,
player,201909080tam,tam,StewDa00,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,StewDa00,fumbles_rec_td,0,,,,,
player,201909080tam,tam,StewDa00,fumbles_forced,0,,,,,
player,201909080tam,tam,StewM.00,def_int,0,,,,,
player,201909080tam,tam,StewM.00,def_int_yds,0,,,,,
player,201909080tam,tam,StewM.00,def_int_td,0,,,,,
player,201909080tam,tam,StewM.00,def_int_long,0,,,,,
player,201909080tam,tam,StewM.00,pass_defended,0,,,,,
player,201909080tam,tam,StewM.00,sacks,0.0,,,,,
player,201909080tam,tam,StewM.00,tackles_combined,5,,,,,
player,201909080tam,tam,StewM.00,tackles_solo,4,,,,,
player,201909080tam,tam,StewM.00,tackles_assists,1,,,,,
player,201909080tam,tam,StewM.00,tackles_loss,0,,,,,
player,201909080tam,tam,StewM.00,qb_hits,0,,,,,
player,201909080tam,tam,StewM.00,fumbles_rec,0,,,,,
player,201909080tam,tam,StewM.00,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,StewM.00,fumbles_rec_td,0,,,,,
player,201909080tam,tam,StewM.00,fumbles_forced,0,,,,,
player,201909080tam,tam,GholWi00,def_int,0,,,,,
player,201909080tam,tam,GholWi00,def_int_yds,0,,,,,
player,201909080tam,tam,GholWi00,def_int_td,0,,,,,
player,201909080tam,tam,GholWi00,def_int_long,0,,,,,
player,201909080tam,tam,GholWi00,pass_defended,0,,,,,
player,201909080tam,tam,GholWi00,sacks,0.0,,,,,
player,201909080tam,tam,GholWi00,tackles_combined,4,,,,,
player,201909080tam,tam,GholWi00,tackles_solo,3,,,,,
player,201909080tam,tam,GholWi00,tackles_assists,1,,,,,
player,201909080tam,tam,GholWi00,tackles_loss,0,,,,,
player,201909080tam,tam,GholWi00,qb_hits,0,,,,,
player,201909080tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201909080tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201909080tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201909080tam,tam,SuhxNd99,def_int,0,,,,,
player,201909080tam,tam,SuhxNd99,def_int_yds,0,,,,,
player,201909080tam,tam,SuhxNd99,def_int_td,0,,,,,
player,201909080tam,tam,SuhxNd99,def_int_long,0,,,,,
player,201909080tam,tam,SuhxNd99,pass_defended,0,,,,,
player,201909080tam,tam,SuhxNd99,sacks,0.0,,,,,
player,201909080tam,tam,SuhxNd99,tackles_combined,4,,,,,
player,201909080tam,tam,SuhxNd99,tackles_solo,2,,,,,
player,201909080tam,tam,SuhxNd99,tackles_assists,2,,,,,
player,201909080tam,tam,SuhxNd99,tackles_loss,1,,,,,
player,201909080tam,tam,SuhxNd99,qb_hits,0,,,,,
player,201909080tam,tam,SuhxNd99,fumbles_rec,0,,,,,
player,201909080tam,tam,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,SuhxNd99,fumbles_rec_td,0,,,,,
player,201909080tam,tam,SuhxNd99,fumbles_forced,0,,,,,
player,201909080tam,tam,DaviCa02,def_int,0,,,,,
player,201909080tam,tam,DaviCa02,def_int_yds,0,,,,,
player,201909080tam,tam,DaviCa02,def_int_td,0,,,,,
player,201909080tam,tam,DaviCa02,def_int_long,0,,,,,
player,201909080tam,tam,DaviCa02,pass_defended,0,,,,,
player,201909080tam,tam,DaviCa02,sacks,0.0,,,,,
player,201909080tam,tam,DaviCa02,tackles_combined,3,,,,,
player,201909080tam,tam,DaviCa02,tackles_solo,2,,,,,
player,201909080tam,tam,DaviCa02,tackles_assists,1,,,,,
player,201909080tam,tam,DaviCa02,tackles_loss,0,,,,,
player,201909080tam,tam,DaviCa02,qb_hits,0,,,,,
player,201909080tam,tam,DaviCa02,fumbles_rec,1,,,,,
player,201909080tam,tam,DaviCa02,fumbles_rec_yds,6,,,,,
player,201909080tam,tam,DaviCa02,fumbles_rec_td,0,,,,,
player,201909080tam,tam,DaviCa02,fumbles_forced,0,,,,,
player,201909080tam,tam,VeaxVi00,def_int,0,,,,,
player,201909080tam,tam,VeaxVi00,def_int_yds,0,,,,,
player,201909080tam,tam,VeaxVi00,def_int_td,0,,,,,
player,201909080tam,tam,VeaxVi00,def_int_long,0,,,,,
player,201909080tam,tam,VeaxVi00,pass_defended,0,,,,,
player,201909080tam,tam,VeaxVi00,sacks,0.0,,,,,
player,201909080tam,tam,VeaxVi00,tackles_combined,3,,,,,
player,201909080tam,tam,VeaxVi00,tackles_solo,2,,,,,
player,201909080tam,tam,VeaxVi00,tackles_assists,1,,,,,
player,201909080tam,tam,VeaxVi00,tackles_loss,0,,,,,
player,201909080tam,tam,VeaxVi00,qb_hits,0,,,,,
player,201909080tam,tam,VeaxVi00,fumbles_rec,0,,,,,
player,201909080tam,tam,VeaxVi00,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,VeaxVi00,fumbles_rec_td,0,,,,,
player,201909080tam,tam,VeaxVi00,fumbles_forced,0,,,,,
player,201909080tam,tam,NassCa00,def_int,0,,,,,
player,201909080tam,tam,NassCa00,def_int_yds,0,,,,,
player,201909080tam,tam,NassCa00,def_int_td,0,,,,,
player,201909080tam,tam,NassCa00,def_int_long,0,,,,,
player,201909080tam,tam,NassCa00,pass_defended,0,,,,,
player,201909080tam,tam,NassCa00,sacks,0.0,,,,,
player,201909080tam,tam,NassCa00,tackles_combined,2,,,,,
player,201909080tam,tam,NassCa00,tackles_solo,2,,,,,
player,201909080tam,tam,NassCa00,tackles_assists,0,,,,,
player,201909080tam,tam,NassCa00,tackles_loss,0,,,,,
player,201909080tam,tam,NassCa00,qb_hits,0,,,,,
player,201909080tam,tam,NassCa00,fumbles_rec,0,,,,,
player,201909080tam,tam,NassCa00,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,NassCa00,fumbles_rec_td,0,,,,,
player,201909080tam,tam,NassCa00,fumbles_forced,0,,,,,
player,201909080tam,tam,EdwaMi01,def_int,0,,,,,
player,201909080tam,tam,EdwaMi01,def_int_yds,0,,,,,
player,201909080tam,tam,EdwaMi01,def_int_td,0,,,,,
player,201909080tam,tam,EdwaMi01,def_int_long,0,,,,,
player,201909080tam,tam,EdwaMi01,pass_defended,1,,,,,
player,201909080tam,tam,EdwaMi01,sacks,0.0,,,,,
player,201909080tam,tam,EdwaMi01,tackles_combined,0,,,,,
player,201909080tam,tam,EdwaMi01,tackles_solo,0,,,,,
player,201909080tam,tam,EdwaMi01,tackles_assists,0,,,,,
player,201909080tam,tam,EdwaMi01,tackles_loss,0,,,,,
player,201909080tam,tam,EdwaMi01,qb_hits,0,,,,,
player,201909080tam,tam,EdwaMi01,fumbles_rec,0,,,,,
player,201909080tam,tam,EdwaMi01,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,EdwaMi01,fumbles_rec_td,0,,,,,
player,201909080tam,tam,EdwaMi01,fumbles_forced,0,,,,,
player,201909080tam,tam,JensRy00,def_int,0,,,,,
player,201909080tam,tam,JensRy00,def_int_yds,0,,,,,
player,201909080tam,tam,JensRy00,def_int_td,0,,,,,
player,201909080tam,tam,JensRy00,def_int_long,0,,,,,
player,201909080tam,tam,JensRy00,pass_defended,0,,,,,
player,201909080tam,tam,JensRy00,sacks,0.0,,,,,
player,201909080tam,tam,JensRy00,tackles_combined,0,,,,,
player,201909080tam,tam,JensRy00,tackles_solo,0,,,,,
player,201909080tam,tam,JensRy00,tackles_assists,0,,,,,
player,201909080tam,tam,JensRy00,tackles_loss,0,,,,,
player,201909080tam,tam,JensRy00,qb_hits,0,,,,,
player,201909080tam,tam,JensRy00,fumbles_rec,1,,,,,
player,201909080tam,tam,JensRy00,fumbles_rec_yds,0,,,,,
player,201909080tam,tam,JensRy00,fumbles_rec_td,0,,,,,
player,201909080tam,tam,JensRy00,fumbles_forced,0,,,,,
player,201909080tam,tam,WinsJa00,def_int,0,,,,,
player,201909080tam,tam,WinsJa00,def_int_yds,0,,,,,
player,201909080tam,tam,WinsJa00,def_int_td,0,,,,,
player,201909080tam,tam,WinsJa00,def_int_long,0,,,,,
player,201909080tam,tam,WinsJa00,pass_defended,0,,,,,
player,201909080tam,tam,WinsJa00,sacks,0.0,,,,,
player,201909080tam,tam,WinsJa00,tackles_combined,0,,,,,
player,201909080tam,tam,WinsJa00,tackles_solo,0,,,,,
player,201909080tam,tam,WinsJa00,tackles_assists,0,,,,,
