game,2019,15,20191216,201912160nor,clt,"Indianapolis Colts",7,nor,"New Orleans Saints",34
player,201912160nor,nor,HarrDe07,rec_td,0,,,,,
player,201912160nor,nor,HarrDe07,rec_long,1,,,,,
player,201912160nor,nor,HarrDe07,fumbles,0,,,,,
player,201912160nor,nor,HarrDe07,fumbles_lost,0,,,,,
player,201912160nor,nor,BridTe00,pass_cmp,0,,,,,
player,201912160nor,nor,BridTe00,pass_att,0,,,,,
player,201912160nor,nor,BridTe00,pass_yds,0,,,,,
player,201912160nor,nor,BridTe00,pass_td,0,,,,,
player,201912160nor,nor,BridTe00,pass_int,0,,,,,
player,201912160nor,nor,BridTe00,pass_sacked,0,,,,,
player,201912160nor,nor,BridTe00,pass_sacked_yds,0,,,,,
player,201912160nor,nor,BridTe00,pass_long,0,,,,,
player,201912160nor,nor,BridTe00,pass_rating,,,,,,
player,201912160nor,nor,BridTe00,rush_att,3,,,,,
player,201912160nor,nor,BridTe00,rush_yds,-3,,,,,
player,201912160nor,nor,BridTe00,rush_td,0,,,,,
player,201912160nor,nor,BridTe00,rush_long,-1,,,,,
player,201912160nor,nor,BridTe00,targets,0,,,,,
player,201912160nor,nor,BridTe00,rec,0,,,,,
player,201912160nor,nor,BridTe00,rec_yds,0,,,,,
player,201912160nor,nor,BridTe00,rec_td,0,,,,,
player,201912160nor,nor,BridTe00,rec_long,0,,,,,
player,201912160nor,nor,BridTe00,fumbles,0,,,,,
player,201912160nor,nor,BridTe00,fumbles_lost,0,,,,,
player,201912160nor,clt,LeonDa00,def_int,0,,,,,
player,201912160nor,clt,LeonDa00,def_int_yds,0,,,,,
player,201912160nor,clt,LeonDa00,def_int_td,0,,,,,
player,201912160nor,clt,LeonDa00,def_int_long,0,,,,,
player,201912160nor,clt,LeonDa00,pass_defended,0,,,,,
player,201912160nor,clt,LeonDa00,sacks,0.0,,,,,
player,201912160nor,clt,LeonDa00,tackles_combined,12,,,,,
player,201912160nor,clt,LeonDa00,tackles_solo,6,,,,,
player,201912160nor,clt,LeonDa00,tackles_assists,6,,,,,
player,201912160nor,clt,LeonDa00,tackles_loss,0,,,,,
player,201912160nor,clt,LeonDa00,qb_hits,0,,,,,
player,201912160nor,clt,LeonDa00,fumbles_rec,0,,,,,
player,201912160nor,clt,LeonDa00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,LeonDa00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,LeonDa00,fumbles_forced,0,,,,,
player,201912160nor,clt,WalkAn01,def_int,0,,,,,
player,201912160nor,clt,WalkAn01,def_int_yds,0,,,,,
player,201912160nor,clt,WalkAn01,def_int_td,0,,,,,
player,201912160nor,clt,WalkAn01,def_int_long,0,,,,,
player,201912160nor,clt,WalkAn01,pass_defended,0,,,,,
player,201912160nor,clt,WalkAn01,sacks,0.0,,,,,
player,201912160nor,clt,WalkAn01,tackles_combined,10,,,,,
player,201912160nor,clt,WalkAn01,tackles_solo,5,,,,,
player,201912160nor,clt,WalkAn01,tackles_assists,5,,,,,
player,201912160nor,clt,WalkAn01,tackles_loss,0,,,,,
player,201912160nor,clt,WalkAn01,qb_hits,0,,,,,
player,201912160nor,clt,WalkAn01,fumbles_rec,0,,,,,
player,201912160nor,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201912160nor,clt,WalkAn01,fumbles_forced,0,,,,,
player,201912160nor,clt,WillKh00,def_int,0,,,,,
player,201912160nor,clt,WillKh00,def_int_yds,0,,,,,
player,201912160nor,clt,WillKh00,def_int_td,0,,,,,
player,201912160nor,clt,WillKh00,def_int_long,0,,,,,
player,201912160nor,clt,WillKh00,pass_defended,0,,,,,
player,201912160nor,clt,WillKh00,sacks,0.0,,,,,
player,201912160nor,clt,WillKh00,tackles_combined,10,,,,,
player,201912160nor,clt,WillKh00,tackles_solo,6,,,,,
player,201912160nor,clt,WillKh00,tackles_assists,4,,,,,
player,201912160nor,clt,WillKh00,tackles_loss,0,,,,,
player,201912160nor,clt,WillKh00,qb_hits,0,,,,,
player,201912160nor,clt,WillKh00,fumbles_rec,0,,,,,
player,201912160nor,clt,WillKh00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,WillKh00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,WillKh00,fumbles_forced,0,,,,,
player,201912160nor,clt,Ya-SRo00,def_int,0,,,,,
player,201912160nor,clt,Ya-SRo00,def_int_yds,0,,,,,
player,201912160nor,clt,Ya-SRo00,def_int_td,0,,,,,
player,201912160nor,clt,Ya-SRo00,def_int_long,0,,,,,
player,201912160nor,clt,Ya-SRo00,pass_defended,0,,,,,
player,201912160nor,clt,Ya-SRo00,sacks,0.0,,,,,
player,201912160nor,clt,Ya-SRo00,tackles_combined,10,,,,,
player,201912160nor,clt,Ya-SRo00,tackles_solo,8,,,,,
player,201912160nor,clt,Ya-SRo00,tackles_assists,2,,,,,
player,201912160nor,clt,Ya-SRo00,tackles_loss,1,,,,,
player,201912160nor,clt,Ya-SRo00,qb_hits,0,,,,,
player,201912160nor,clt,Ya-SRo00,fumbles_rec,0,,,,,
player,201912160nor,clt,Ya-SRo00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,Ya-SRo00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,Ya-SRo00,fumbles_forced,0,,,,,
player,201912160nor,clt,OkerBo00,def_int,0,,,,,
player,201912160nor,clt,OkerBo00,def_int_yds,0,,,,,
player,201912160nor,clt,OkerBo00,def_int_td,0,,,,,
player,201912160nor,clt,OkerBo00,def_int_long,0,,,,,
player,201912160nor,clt,OkerBo00,pass_defended,0,,,,,
player,201912160nor,clt,OkerBo00,sacks,0.0,,,,,
player,201912160nor,clt,OkerBo00,tackles_combined,6,,,,,
player,201912160nor,clt,OkerBo00,tackles_solo,3,,,,,
player,201912160nor,clt,OkerBo00,tackles_assists,3,,,,,
player,201912160nor,clt,OkerBo00,tackles_loss,0,,,,,
player,201912160nor,clt,OkerBo00,qb_hits,0,,,,,
player,201912160nor,clt,OkerBo00,fumbles_rec,0,,,,,
player,201912160nor,clt,OkerBo00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,OkerBo00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,OkerBo00,fumbles_forced,0,,,,,
player,201912160nor,clt,DesiPi00,def_int,0,,,,,
player,201912160nor,clt,DesiPi00,def_int_yds,0,,,,,
player,201912160nor,clt,DesiPi00,def_int_td,0,,,,,
player,201912160nor,clt,DesiPi00,def_int_long,0,,,,,
player,201912160nor,clt,DesiPi00,pass_defended,0,,,,,
player,201912160nor,clt,DesiPi00,sacks,0.0,,,,,
player,201912160nor,clt,DesiPi00,tackles_combined,3,,,,,
player,201912160nor,clt,DesiPi00,tackles_solo,3,,,,,
player,201912160nor,clt,DesiPi00,tackles_assists,0,,,,,
player,201912160nor,clt,DesiPi00,tackles_loss,0,,,,,
player,201912160nor,clt,DesiPi00,qb_hits,0,,,,,
player,201912160nor,clt,DesiPi00,fumbles_rec,0,,,,,
player,201912160nor,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,DesiPi00,fumbles_forced,0,,,,,
player,201912160nor,clt,WilsQu01,def_int,0,,,,,
player,201912160nor,clt,WilsQu01,def_int_yds,0,,,,,
player,201912160nor,clt,WilsQu01,def_int_td,0,,,,,
player,201912160nor,clt,WilsQu01,def_int_long,0,,,,,
player,201912160nor,clt,WilsQu01,pass_defended,0,,,,,
player,201912160nor,clt,WilsQu01,sacks,0.0,,,,,
player,201912160nor,clt,WilsQu01,tackles_combined,3,,,,,
player,201912160nor,clt,WilsQu01,tackles_solo,2,,,,,
player,201912160nor,clt,WilsQu01,tackles_assists,1,,,,,
player,201912160nor,clt,WilsQu01,tackles_loss,0,,,,,
player,201912160nor,clt,WilsQu01,qb_hits,0,,,,,
player,201912160nor,clt,WilsQu01,fumbles_rec,0,,,,,
player,201912160nor,clt,WilsQu01,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,WilsQu01,fumbles_rec_td,0,,,,,
player,201912160nor,clt,WilsQu01,fumbles_forced,0,,,,,
player,201912160nor,clt,HookMa00,def_int,0,,,,,
player,201912160nor,clt,HookMa00,def_int_yds,0,,,,,
player,201912160nor,clt,HookMa00,def_int_td,0,,,,,
player,201912160nor,clt,HookMa00,def_int_long,0,,,,,
player,201912160nor,clt,HookMa00,pass_defended,0,,,,,
player,201912160nor,clt,HookMa00,sacks,0.0,,,,,
player,201912160nor,clt,HookMa00,tackles_combined,2,,,,,
player,201912160nor,clt,HookMa00,tackles_solo,1,,,,,
player,201912160nor,clt,HookMa00,tackles_assists,1,,,,,
player,201912160nor,clt,HookMa00,tackles_loss,0,,,,,
player,201912160nor,clt,HookMa00,qb_hits,0,,,,,
player,201912160nor,clt,HookMa00,fumbles_rec,0,,,,,
player,201912160nor,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,HookMa00,fumbles_forced,0,,,,,
player,201912160nor,clt,HousJu00,def_int,0,,,,,
player,201912160nor,clt,HousJu00,def_int_yds,0,,,,,
player,201912160nor,clt,HousJu00,def_int_td,0,,,,,
player,201912160nor,clt,HousJu00,def_int_long,0,,,,,
player,201912160nor,clt,HousJu00,pass_defended,0,,,,,
player,201912160nor,clt,HousJu00,sacks,0.0,,,,,
player,201912160nor,clt,HousJu00,tackles_combined,2,,,,,
player,201912160nor,clt,HousJu00,tackles_solo,1,,,,,
player,201912160nor,clt,HousJu00,tackles_assists,1,,,,,
player,201912160nor,clt,HousJu00,tackles_loss,0,,,,,
player,201912160nor,clt,HousJu00,qb_hits,1,,,,,
player,201912160nor,clt,HousJu00,fumbles_rec,0,,,,,
player,201912160nor,clt,HousJu00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,HousJu00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,HousJu00,fumbles_forced,0,,,,,
player,201912160nor,clt,MillRo03,def_int,0,,,,,
player,201912160nor,clt,MillRo03,def_int_yds,0,,,,,
player,201912160nor,clt,MillRo03,def_int_td,0,,,,,
player,201912160nor,clt,MillRo03,def_int_long,0,,,,,
player,201912160nor,clt,MillRo03,pass_defended,0,,,,,
player,201912160nor,clt,MillRo03,sacks,0.0,,,,,
player,201912160nor,clt,MillRo03,tackles_combined,2,,,,,
player,201912160nor,clt,MillRo03,tackles_solo,1,,,,,
player,201912160nor,clt,MillRo03,tackles_assists,1,,,,,
player,201912160nor,clt,MillRo03,tackles_loss,0,,,,,
player,201912160nor,clt,MillRo03,qb_hits,0,,,,,
player,201912160nor,clt,MillRo03,fumbles_rec,0,,,,,
player,201912160nor,clt,MillRo03,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,MillRo03,fumbles_rec_td,0,,,,,
player,201912160nor,clt,MillRo03,fumbles_forced,0,,,,,
player,201912160nor,clt,TellMa00,def_int,0,,,,,
player,201912160nor,clt,TellMa00,def_int_yds,0,,,,,
player,201912160nor,clt,TellMa00,def_int_td,0,,,,,
player,201912160nor,clt,TellMa00,def_int_long,0,,,,,
player,201912160nor,clt,TellMa00,pass_defended,0,,,,,
player,201912160nor,clt,TellMa00,sacks,0.0,,,,,
player,201912160nor,clt,TellMa00,tackles_combined,2,,,,,
player,201912160nor,clt,TellMa00,tackles_solo,1,,,,,
player,201912160nor,clt,TellMa00,tackles_assists,1,,,,,
player,201912160nor,clt,TellMa00,tackles_loss,0,,,,,
player,201912160nor,clt,TellMa00,qb_hits,0,,,,,
player,201912160nor,clt,TellMa00,fumbles_rec,0,,,,,
player,201912160nor,clt,TellMa00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,TellMa00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,TellMa00,fumbles_forced,0,,,,,
player,201912160nor,clt,AutrDe00,def_int,0,,,,,
player,201912160nor,clt,AutrDe00,def_int_yds,0,,,,,
player,201912160nor,clt,AutrDe00,def_int_td,0,,,,,
player,201912160nor,clt,AutrDe00,def_int_long,0,,,,,
player,201912160nor,clt,AutrDe00,pass_defended,0,,,,,
player,201912160nor,clt,AutrDe00,sacks,0.0,,,,,
player,201912160nor,clt,AutrDe00,tackles_combined,1,,,,,
player,201912160nor,clt,AutrDe00,tackles_solo,1,,,,,
player,201912160nor,clt,AutrDe00,tackles_assists,0,,,,,
player,201912160nor,clt,AutrDe00,tackles_loss,1,,,,,
player,201912160nor,clt,AutrDe00,qb_hits,0,,,,,
player,201912160nor,clt,AutrDe00,fumbles_rec,0,,,,,
player,201912160nor,clt,AutrDe00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,AutrDe00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,AutrDe00,fumbles_forced,0,,,,,
player,201912160nor,clt,BanoBe00,def_int,0,,,,,
player,201912160nor,clt,BanoBe00,def_int_yds,0,,,,,
player,201912160nor,clt,BanoBe00,def_int_td,0,,,,,
player,201912160nor,clt,BanoBe00,def_int_long,0,,,,,
player,201912160nor,clt,BanoBe00,pass_defended,0,,,,,
player,201912160nor,clt,BanoBe00,sacks,0.0,,,,,
player,201912160nor,clt,BanoBe00,tackles_combined,1,,,,,
player,201912160nor,clt,BanoBe00,tackles_solo,0,,,,,
player,201912160nor,clt,BanoBe00,tackles_assists,1,,,,,
player,201912160nor,clt,BanoBe00,tackles_loss,0,,,,,
player,201912160nor,clt,BanoBe00,qb_hits,0,,,,,
player,201912160nor,clt,BanoBe00,fumbles_rec,0,,,,,
player,201912160nor,clt,BanoBe00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,BanoBe00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,BanoBe00,fumbles_forced,0,,,,,
player,201912160nor,clt,ColeTr01,def_int,0,,,,,
player,201912160nor,clt,ColeTr01,def_int_yds,0,,,,,
player,201912160nor,clt,ColeTr01,def_int_td,0,,,,,
player,201912160nor,clt,ColeTr01,def_int_long,0,,,,,
player,201912160nor,clt,ColeTr01,pass_defended,0,,,,,
player,201912160nor,clt,ColeTr01,sacks,0.0,,,,,
player,201912160nor,clt,ColeTr01,tackles_combined,1,,,,,
player,201912160nor,clt,ColeTr01,tackles_solo,1,,,,,
player,201912160nor,clt,ColeTr01,tackles_assists,0,,,,,
player,201912160nor,clt,ColeTr01,tackles_loss,0,,,,,
player,201912160nor,clt,ColeTr01,qb_hits,0,,,,,
player,201912160nor,clt,ColeTr01,fumbles_rec,0,,,,,
player,201912160nor,clt,ColeTr01,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,ColeTr01,fumbles_rec_td,0,,,,,
player,201912160nor,clt,ColeTr01,fumbles_forced,0,,,,,
player,201912160nor,clt,HuntMa00,def_int,0,,,,,
player,201912160nor,clt,HuntMa00,def_int_yds,0,,,,,
player,201912160nor,clt,HuntMa00,def_int_td,0,,,,,
player,201912160nor,clt,HuntMa00,def_int_long,0,,,,,
player,201912160nor,clt,HuntMa00,pass_defended,0,,,,,
player,201912160nor,clt,HuntMa00,sacks,0.0,,,,,
player,201912160nor,clt,HuntMa00,tackles_combined,1,,,,,
player,201912160nor,clt,HuntMa00,tackles_solo,1,,,,,
player,201912160nor,clt,HuntMa00,tackles_assists,0,,,,,
player,201912160nor,clt,HuntMa00,tackles_loss,0,,,,,
player,201912160nor,clt,HuntMa00,qb_hits,0,,,,,
player,201912160nor,clt,HuntMa00,fumbles_rec,0,,,,,
player,201912160nor,clt,HuntMa00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,HuntMa00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,HuntMa00,fumbles_forced,0,,,,,
player,201912160nor,clt,LewiTy00,def_int,0,,,,,
player,201912160nor,clt,LewiTy00,def_int_yds,0,,,,,
player,201912160nor,clt,LewiTy00,def_int_td,0,,,,,
player,201912160nor,clt,LewiTy00,def_int_long,0,,,,,
player,201912160nor,clt,LewiTy00,pass_defended,0,,,,,
player,201912160nor,clt,LewiTy00,sacks,0.0,,,,,
player,201912160nor,clt,LewiTy00,tackles_combined,1,,,,,
player,201912160nor,clt,LewiTy00,tackles_solo,1,,,,,
player,201912160nor,clt,LewiTy00,tackles_assists,0,,,,,
player,201912160nor,clt,LewiTy00,tackles_loss,1,,,,,
player,201912160nor,clt,LewiTy00,qb_hits,0,,,,,
player,201912160nor,clt,LewiTy00,fumbles_rec,0,,,,,
player,201912160nor,clt,LewiTy00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,LewiTy00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,LewiTy00,fumbles_forced,0,,,,,
player,201912160nor,clt,MuhaAl00,def_int,0,,,,,
player,201912160nor,clt,MuhaAl00,def_int_yds,0,,,,,
player,201912160nor,clt,MuhaAl00,def_int_td,0,,,,,
player,201912160nor,clt,MuhaAl00,def_int_long,0,,,,,
player,201912160nor,clt,MuhaAl00,pass_defended,0,,,,,
player,201912160nor,clt,MuhaAl00,sacks,0.0,,,,,
player,201912160nor,clt,MuhaAl00,tackles_combined,1,,,,,
player,201912160nor,clt,MuhaAl00,tackles_solo,0,,,,,
player,201912160nor,clt,MuhaAl00,tackles_assists,1,,,,,
player,201912160nor,clt,MuhaAl00,tackles_loss,0,,,,,
player,201912160nor,clt,MuhaAl00,qb_hits,0,,,,,
player,201912160nor,clt,MuhaAl00,fumbles_rec,0,,,,,
player,201912160nor,clt,MuhaAl00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,MuhaAl00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,MuhaAl00,fumbles_forced,0,,,,,
player,201912160nor,clt,OdumGe00,def_int,0,,,,,
player,201912160nor,clt,OdumGe00,def_int_yds,0,,,,,
player,201912160nor,clt,OdumGe00,def_int_td,0,,,,,
player,201912160nor,clt,OdumGe00,def_int_long,0,,,,,
player,201912160nor,clt,OdumGe00,pass_defended,0,,,,,
player,201912160nor,clt,OdumGe00,sacks,0.0,,,,,
player,201912160nor,clt,OdumGe00,tackles_combined,1,,,,,
player,201912160nor,clt,OdumGe00,tackles_solo,1,,,,,
player,201912160nor,clt,OdumGe00,tackles_assists,0,,,,,
player,201912160nor,clt,OdumGe00,tackles_loss,0,,,,,
player,201912160nor,clt,OdumGe00,qb_hits,0,,,,,
player,201912160nor,clt,OdumGe00,fumbles_rec,0,,,,,
player,201912160nor,clt,OdumGe00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,OdumGe00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,OdumGe00,fumbles_forced,0,,,,,
player,201912160nor,clt,StewGr00,def_int,0,,,,,
player,201912160nor,clt,StewGr00,def_int_yds,0,,,,,
player,201912160nor,clt,StewGr00,def_int_td,0,,,,,
player,201912160nor,clt,StewGr00,def_int_long,0,,,,,
player,201912160nor,clt,StewGr00,pass_defended,0,,,,,
player,201912160nor,clt,StewGr00,sacks,0.0,,,,,
player,201912160nor,clt,StewGr00,tackles_combined,0,,,,,
player,201912160nor,clt,StewGr00,tackles_solo,0,,,,,
player,201912160nor,clt,StewGr00,tackles_assists,0,,,,,
player,201912160nor,clt,StewGr00,tackles_loss,0,,,,,
player,201912160nor,clt,StewGr00,qb_hits,1,,,,,
player,201912160nor,clt,StewGr00,fumbles_rec,0,,,,,
player,201912160nor,clt,StewGr00,fumbles_rec_yds,0,,,,,
player,201912160nor,clt,StewGr00,fumbles_rec_td,0,,,,,
player,201912160nor,clt,StewGr00,fumbles_forced,0,,,,,
player,201912160nor,nor,KleiAJ00,def_int,0,,,,,
player,201912160nor,nor,KleiAJ00,def_int_yds,0,,,,,
player,201912160nor,nor,KleiAJ00,def_int_td,0,,,,,
player,201912160nor,nor,KleiAJ00,def_int_long,0,,,,,
player,201912160nor,nor,KleiAJ00,pass_defended,0,,,,,
player,201912160nor,nor,KleiAJ00,sacks,0.5,,,,,
player,201912160nor,nor,KleiAJ00,tackles_combined,6,,,,,
player,201912160nor,nor,KleiAJ00,tackles_solo,1,,,,,
player,201912160nor,nor,KleiAJ00,tackles_assists,5,,,,,
player,201912160nor,nor,KleiAJ00,tackles_loss,0,,,,,
player,201912160nor,nor,KleiAJ00,qb_hits,2,,,,,
player,201912160nor,nor,KleiAJ00,fumbles_rec,0,,,,,
player,201912160nor,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201912160nor,nor,HendTr00,def_int,0,,,,,
player,201912160nor,nor,HendTr00,def_int_yds,0,,,,,
player,201912160nor,nor,HendTr00,def_int_td,0,,,,,
player,201912160nor,nor,HendTr00,def_int_long,0,,,,,
player,201912160nor,nor,HendTr00,pass_defended,0,,,,,
player,201912160nor,nor,HendTr00,sacks,0.5,,,,,
player,201912160nor,nor,HendTr00,tackles_combined,3,,,,,
player,201912160nor,nor,HendTr00,tackles_solo,2,,,,,
player,201912160nor,nor,HendTr00,tackles_assists,1,,,,,
player,201912160nor,nor,HendTr00,tackles_loss,0,,,,,
player,201912160nor,nor,HendTr00,qb_hits,2,,,,,
player,201912160nor,nor,HendTr00,fumbles_rec,0,,,,,
player,201912160nor,nor,HendTr00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,HendTr00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,HendTr00,fumbles_forced,0,,,,,
player,201912160nor,nor,GardCh00,def_int,0,,,,,
player,201912160nor,nor,GardCh00,def_int_yds,0,,,,,
player,201912160nor,nor,GardCh00,def_int_td,0,,,,,
player,201912160nor,nor,GardCh00,def_int_long,0,,,,,
player,201912160nor,nor,GardCh00,pass_defended,1,,,,,
player,201912160nor,nor,GardCh00,sacks,0.0,,,,,
player,201912160nor,nor,GardCh00,tackles_combined,8,,,,,
player,201912160nor,nor,GardCh00,tackles_solo,6,,,,,
player,201912160nor,nor,GardCh00,tackles_assists,2,,,,,
player,201912160nor,nor,GardCh00,tackles_loss,2,,,,,
player,201912160nor,nor,GardCh00,qb_hits,0,,,,,
player,201912160nor,nor,GardCh00,fumbles_rec,0,,,,,
player,201912160nor,nor,GardCh00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,GardCh00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,GardCh00,fumbles_forced,0,,,,,
player,201912160nor,nor,ApplEl00,def_int,0,,,,,
player,201912160nor,nor,ApplEl00,def_int_yds,0,,,,,
player,201912160nor,nor,ApplEl00,def_int_td,0,,,,,
player,201912160nor,nor,ApplEl00,def_int_long,0,,,,,
player,201912160nor,nor,ApplEl00,pass_defended,0,,,,,
player,201912160nor,nor,ApplEl00,sacks,0.0,,,,,
player,201912160nor,nor,ApplEl00,tackles_combined,6,,,,,
player,201912160nor,nor,ApplEl00,tackles_solo,5,,,,,
player,201912160nor,nor,ApplEl00,tackles_assists,1,,,,,
player,201912160nor,nor,ApplEl00,tackles_loss,0,,,,,
player,201912160nor,nor,ApplEl00,qb_hits,0,,,,,
player,201912160nor,nor,ApplEl00,fumbles_rec,0,,,,,
player,201912160nor,nor,ApplEl00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,ApplEl00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,ApplEl00,fumbles_forced,0,,,,,
player,201912160nor,nor,GranCa01,def_int,0,,,,,
player,201912160nor,nor,GranCa01,def_int_yds,0,,,,,
player,201912160nor,nor,GranCa01,def_int_td,0,,,,,
player,201912160nor,nor,GranCa01,def_int_long,0,,,,,
player,201912160nor,nor,GranCa01,pass_defended,0,,,,,
player,201912160nor,nor,GranCa01,sacks,0.0,,,,,
player,201912160nor,nor,GranCa01,tackles_combined,4,,,,,
player,201912160nor,nor,GranCa01,tackles_solo,1,,,,,
player,201912160nor,nor,GranCa01,tackles_assists,3,,,,,
player,201912160nor,nor,GranCa01,tackles_loss,0,,,,,
player,201912160nor,nor,GranCa01,qb_hits,0,,,,,
player,201912160nor,nor,GranCa01,fumbles_rec,0,,,,,
player,201912160nor,nor,GranCa01,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,GranCa01,fumbles_rec_td,0,,,,,
player,201912160nor,nor,GranCa01,fumbles_forced,0,,,,,
player,201912160nor,nor,DaviDe00,def_int,0,,,,,
player,201912160nor,nor,DaviDe00,def_int_yds,0,,,,,
player,201912160nor,nor,DaviDe00,def_int_td,0,,,,,
player,201912160nor,nor,DaviDe00,def_int_long,0,,,,,
player,201912160nor,nor,DaviDe00,pass_defended,2,,,,,
player,201912160nor,nor,DaviDe00,sacks,0.0,,,,,
player,201912160nor,nor,DaviDe00,tackles_combined,3,,,,,
player,201912160nor,nor,DaviDe00,tackles_solo,3,,,,,
player,201912160nor,nor,DaviDe00,tackles_assists,0,,,,,
player,201912160nor,nor,DaviDe00,tackles_loss,0,,,,,
player,201912160nor,nor,DaviDe00,qb_hits,0,,,,,
player,201912160nor,nor,DaviDe00,fumbles_rec,0,,,,,
player,201912160nor,nor,DaviDe00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,DaviDe00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,DaviDe00,fumbles_forced,0,,,,,
player,201912160nor,nor,WillP.00,def_int,0,,,,,
player,201912160nor,nor,WillP.00,def_int_yds,0,,,,,
player,201912160nor,nor,WillP.00,def_int_td,0,,,,,
player,201912160nor,nor,WillP.00,def_int_long,0,,,,,
player,201912160nor,nor,WillP.00,pass_defended,0,,,,,
player,201912160nor,nor,WillP.00,sacks,0.0,,,,,
player,201912160nor,nor,WillP.00,tackles_combined,3,,,,,
player,201912160nor,nor,WillP.00,tackles_solo,3,,,,,
player,201912160nor,nor,WillP.00,tackles_assists,0,,,,,
player,201912160nor,nor,WillP.00,tackles_loss,0,,,,,
player,201912160nor,nor,WillP.00,qb_hits,0,,,,,
player,201912160nor,nor,WillP.00,fumbles_rec,0,,,,,
player,201912160nor,nor,WillP.00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,WillP.00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,WillP.00,fumbles_forced,0,,,,,
player,201912160nor,nor,GreeT.00,def_int,0,,,,,
player,201912160nor,nor,GreeT.00,def_int_yds,0,,,,,
player,201912160nor,nor,GreeT.00,def_int_td,0,,,,,
player,201912160nor,nor,GreeT.00,def_int_long,0,,,,,
player,201912160nor,nor,GreeT.00,pass_defended,0,,,,,
player,201912160nor,nor,GreeT.00,sacks,0.0,,,,,
player,201912160nor,nor,GreeT.00,tackles_combined,2,,,,,
player,201912160nor,nor,GreeT.00,tackles_solo,2,,,,,
player,201912160nor,nor,GreeT.00,tackles_assists,0,,,,,
player,201912160nor,nor,GreeT.00,tackles_loss,0,,,,,
player,201912160nor,nor,GreeT.00,qb_hits,0,,,,,
player,201912160nor,nor,GreeT.00,fumbles_rec,0,,,,,
player,201912160nor,nor,GreeT.00,fumbles_rec_yds,0,,,,,
player,201912160nor,nor,GreeT.00,fumbles_rec_td,0,,,,,
player,201912160nor,nor,GreeT.00,fumbles_forced,0,,,,,
player,201912160nor,nor,JordCa00,def_int,0,,,,,
player,201912160nor,nor,JordCa00,def_int_yds,0,,,,,
player,201912160nor,nor,JordCa00,def_int_td,0,,,,,
player,201912160nor,nor,JordCa00,def_int_long,0,,,,,
player,201912160nor,nor,JordCa00,pass_defended,0,,,,,
player,201912160nor,nor,JordCa00,sacks,0.0,,,,,
player,201912160nor,nor,JordCa00,tackles_combined,2,,,,,
player,201912160nor,nor,JordCa00,tackles_solo,1,,,,,
player,201912160nor,nor,JordCa00,tackles_assists,1,,,,,
player,201912160nor,nor,JordCa00,tackles_loss,0,,,,,
player,201912160nor,nor,JordCa00,qb_hits,0,,,,,
