game,2019,13,20191201,201912010mia,phi,"Philadelphia Eagles",31,mia,"Miami Dolphins",37
player,201912010mia,mia,WiltJo01,tackles_loss,0,,,,,
player,201912010mia,mia,WiltJo01,qb_hits,0,,,,,
player,201912010mia,mia,WiltJo01,fumbles_rec,0,,,,,
player,201912010mia,mia,WiltJo01,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,WiltJo01,fumbles_rec_td,0,,,,,
player,201912010mia,mia,WiltJo01,fumbles_forced,0,,,,,
player,201912010mia,mia,HarrCh03,def_int,0,,,,,
player,201912010mia,mia,HarrCh03,def_int_yds,0,,,,,
player,201912010mia,mia,HarrCh03,def_int_td,0,,,,,
player,201912010mia,mia,HarrCh03,def_int_long,0,,,,,
player,201912010mia,mia,HarrCh03,pass_defended,0,,,,,
player,201912010mia,mia,HarrCh03,sacks,0.0,,,,,
player,201912010mia,mia,HarrCh03,tackles_combined,2,,,,,
player,201912010mia,mia,HarrCh03,tackles_solo,1,,,,,
player,201912010mia,mia,HarrCh03,tackles_assists,1,,,,,
player,201912010mia,mia,HarrCh03,tackles_loss,0,,,,,
player,201912010mia,mia,HarrCh03,qb_hits,1,,,,,
player,201912010mia,mia,HarrCh03,fumbles_rec,0,,,,,
player,201912010mia,mia,HarrCh03,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,HarrCh03,fumbles_rec_td,0,,,,,
player,201912010mia,mia,HarrCh03,fumbles_forced,0,,,,,
player,201912010mia,mia,MossAv00,def_int,0,,,,,
player,201912010mia,mia,MossAv00,def_int_yds,0,,,,,
player,201912010mia,mia,MossAv00,def_int_td,0,,,,,
player,201912010mia,mia,MossAv00,def_int_long,0,,,,,
player,201912010mia,mia,MossAv00,pass_defended,0,,,,,
player,201912010mia,mia,MossAv00,sacks,0.0,,,,,
player,201912010mia,mia,MossAv00,tackles_combined,2,,,,,
player,201912010mia,mia,MossAv00,tackles_solo,1,,,,,
player,201912010mia,mia,MossAv00,tackles_assists,1,,,,,
player,201912010mia,mia,MossAv00,tackles_loss,0,,,,,
player,201912010mia,mia,MossAv00,qb_hits,0,,,,,
player,201912010mia,mia,MossAv00,fumbles_rec,0,,,,,
player,201912010mia,mia,MossAv00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,MossAv00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,MossAv00,fumbles_forced,0,,,,,
player,201912010mia,mia,WilkCh00,def_int,0,,,,,
player,201912010mia,mia,WilkCh00,def_int_yds,0,,,,,
player,201912010mia,mia,WilkCh00,def_int_td,0,,,,,
player,201912010mia,mia,WilkCh00,def_int_long,0,,,,,
player,201912010mia,mia,WilkCh00,pass_defended,1,,,,,
player,201912010mia,mia,WilkCh00,sacks,0.0,,,,,
player,201912010mia,mia,WilkCh00,tackles_combined,2,,,,,
player,201912010mia,mia,WilkCh00,tackles_solo,0,,,,,
player,201912010mia,mia,WilkCh00,tackles_assists,2,,,,,
player,201912010mia,mia,WilkCh00,tackles_loss,0,,,,,
player,201912010mia,mia,WilkCh00,qb_hits,1,,,,,
player,201912010mia,mia,WilkCh00,fumbles_rec,0,,,,,
player,201912010mia,mia,WilkCh00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,WilkCh00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,WilkCh00,fumbles_forced,0,,,,,
player,201912010mia,mia,HartMo01,def_int,0,,,,,
player,201912010mia,mia,HartMo01,def_int_yds,0,,,,,
player,201912010mia,mia,HartMo01,def_int_td,0,,,,,
player,201912010mia,mia,HartMo01,def_int_long,0,,,,,
player,201912010mia,mia,HartMo01,pass_defended,0,,,,,
player,201912010mia,mia,HartMo01,sacks,0.0,,,,,
player,201912010mia,mia,HartMo01,tackles_combined,1,,,,,
player,201912010mia,mia,HartMo01,tackles_solo,1,,,,,
player,201912010mia,mia,HartMo01,tackles_assists,0,,,,,
player,201912010mia,mia,HartMo01,tackles_loss,0,,,,,
player,201912010mia,mia,HartMo01,qb_hits,0,,,,,
player,201912010mia,mia,HartMo01,fumbles_rec,0,,,,,
player,201912010mia,mia,HartMo01,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,HartMo01,fumbles_rec_td,0,,,,,
player,201912010mia,mia,HartMo01,fumbles_forced,0,,,,,
player,201912010mia,mia,JenkJo00,def_int,0,,,,,
player,201912010mia,mia,JenkJo00,def_int_yds,0,,,,,
player,201912010mia,mia,JenkJo00,def_int_td,0,,,,,
player,201912010mia,mia,JenkJo00,def_int_long,0,,,,,
player,201912010mia,mia,JenkJo00,pass_defended,0,,,,,
player,201912010mia,mia,JenkJo00,sacks,0.0,,,,,
player,201912010mia,mia,JenkJo00,tackles_combined,1,,,,,
player,201912010mia,mia,JenkJo00,tackles_solo,0,,,,,
player,201912010mia,mia,JenkJo00,tackles_assists,1,,,,,
player,201912010mia,mia,JenkJo00,tackles_loss,0,,,,,
player,201912010mia,mia,JenkJo00,qb_hits,0,,,,,
player,201912010mia,mia,JenkJo00,fumbles_rec,0,,,,,
player,201912010mia,mia,JenkJo00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,JenkJo00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,JenkJo00,fumbles_forced,0,,,,,
player,201912010mia,mia,LewiRy01,def_int,0,,,,,
player,201912010mia,mia,LewiRy01,def_int_yds,0,,,,,
player,201912010mia,mia,LewiRy01,def_int_td,0,,,,,
player,201912010mia,mia,LewiRy01,def_int_long,0,,,,,
player,201912010mia,mia,LewiRy01,pass_defended,0,,,,,
player,201912010mia,mia,LewiRy01,sacks,0.0,,,,,
player,201912010mia,mia,LewiRy01,tackles_combined,1,,,,,
player,201912010mia,mia,LewiRy01,tackles_solo,0,,,,,
player,201912010mia,mia,LewiRy01,tackles_assists,1,,,,,
player,201912010mia,mia,LewiRy01,tackles_loss,0,,,,,
player,201912010mia,mia,LewiRy01,qb_hits,0,,,,,
player,201912010mia,mia,LewiRy01,fumbles_rec,0,,,,,
player,201912010mia,mia,LewiRy01,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,LewiRy01,fumbles_rec_td,0,,,,,
player,201912010mia,mia,LewiRy01,fumbles_forced,0,,,,,
player,201912010mia,mia,AikeWa00,def_int,0,,,,,
player,201912010mia,mia,AikeWa00,def_int_yds,0,,,,,
player,201912010mia,mia,AikeWa00,def_int_td,0,,,,,
player,201912010mia,mia,AikeWa00,def_int_long,0,,,,,
player,201912010mia,mia,AikeWa00,pass_defended,1,,,,,
player,201912010mia,mia,AikeWa00,sacks,0.0,,,,,
player,201912010mia,mia,AikeWa00,tackles_combined,0,,,,,
player,201912010mia,mia,AikeWa00,tackles_solo,0,,,,,
player,201912010mia,mia,AikeWa00,tackles_assists,0,,,,,
player,201912010mia,mia,AikeWa00,tackles_loss,0,,,,,
player,201912010mia,mia,AikeWa00,qb_hits,0,,,,,
player,201912010mia,mia,AikeWa00,fumbles_rec,0,,,,,
player,201912010mia,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,AikeWa00,fumbles_forced,0,,,,,
player,201912010mia,mia,VanGAn00,def_int,0,,,,,
player,201912010mia,mia,VanGAn00,def_int_yds,0,,,,,
player,201912010mia,mia,VanGAn00,def_int_td,0,,,,,
player,201912010mia,mia,VanGAn00,def_int_long,0,,,,,
player,201912010mia,mia,VanGAn00,pass_defended,0,,,,,
player,201912010mia,mia,VanGAn00,sacks,0.0,,,,,
player,201912010mia,mia,VanGAn00,tackles_combined,0,,,,,
player,201912010mia,mia,VanGAn00,tackles_solo,0,,,,,
player,201912010mia,mia,VanGAn00,tackles_assists,0,,,,,
player,201912010mia,mia,VanGAn00,tackles_loss,0,,,,,
player,201912010mia,mia,VanGAn00,qb_hits,1,,,,,
player,201912010mia,mia,VanGAn00,fumbles_rec,0,,,,,
player,201912010mia,mia,VanGAn00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,VanGAn00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,VanGAn00,fumbles_forced,0,,,,,
player,201912010mia,mia,SherMa20,kick_ret,0,,,,,
player,201912010mia,mia,SherMa20,kick_ret_yds,0,,,,,
player,201912010mia,mia,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201912010mia,mia,SherMa20,kick_ret_td,0,,,,,
player,201912010mia,mia,SherMa20,kick_ret_long,0,,,,,
player,201912010mia,mia,SherMa20,punt_ret,2,,,,,
player,201912010mia,mia,SherMa20,punt_ret_yds,0,,,,,
player,201912010mia,mia,SherMa20,punt_ret_yds_per_ret,0.0,,,,,
player,201912010mia,mia,SherMa20,punt_ret_td,0,,,,,
player,201912010mia,mia,SherMa20,punt_ret_long,0,,,,,
player,201912010mia,mia,SmytDu00,kick_ret,1,,,,,
player,201912010mia,mia,SmytDu00,kick_ret_yds,6,,,,,
player,201912010mia,mia,SmytDu00,kick_ret_yds_per_ret,6.0,,,,,
player,201912010mia,mia,SmytDu00,kick_ret_td,0,,,,,
player,201912010mia,mia,SmytDu00,kick_ret_long,6,,,,,
player,201912010mia,mia,SmytDu00,punt_ret,0,,,,,
player,201912010mia,mia,SmytDu00,punt_ret_yds,0,,,,,
player,201912010mia,mia,SmytDu00,punt_ret_yds_per_ret,,,,,,
player,201912010mia,mia,SmytDu00,punt_ret_td,0,,,,,
player,201912010mia,mia,SmytDu00,punt_ret_long,0,,,,,
player,201912010mia,phi,ElliJa03,xpm,2,,,,,
player,201912010mia,phi,ElliJa03,xpa,2,,,,,
player,201912010mia,phi,ElliJa03,fgm,3,,,,,
player,201912010mia,phi,ElliJa03,fga,4,,,,,
player,201912010mia,phi,ElliJa03,punt,0,,,,,
player,201912010mia,phi,ElliJa03,punt_yds,0,,,,,
player,201912010mia,phi,ElliJa03,punt_yds_per_punt,,,,,,
player,201912010mia,phi,ElliJa03,punt_long,0,,,,,
player,201912010mia,phi,JohnCa02,xpm,,,,,,
player,201912010mia,phi,JohnCa02,xpa,,,,,,
player,201912010mia,phi,JohnCa02,fgm,,,,,,
player,201912010mia,phi,JohnCa02,fga,,,,,,
player,201912010mia,phi,JohnCa02,punt,3,,,,,
player,201912010mia,phi,JohnCa02,punt_yds,128,,,,,
player,201912010mia,phi,JohnCa02,punt_yds_per_punt,42.7,,,,,
player,201912010mia,phi,JohnCa02,punt_long,46,,,,,
player,201912010mia,mia,SandJa00,xpm,2,,,,,
player,201912010mia,mia,SandJa00,xpa,3,,,,,
player,201912010mia,mia,SandJa00,fgm,1,,,,,
player,201912010mia,mia,SandJa00,fga,1,,,,,
player,201912010mia,mia,SandJa00,punt,0,,,,,
player,201912010mia,mia,SandJa00,punt_yds,0,,,,,
player,201912010mia,mia,SandJa00,punt_yds_per_punt,,,,,,
player,201912010mia,mia,SandJa00,punt_long,0,,,,,
player,201912010mia,mia,HaacMa00,xpm,,,,,,
player,201912010mia,mia,HaacMa00,xpa,,,,,,
player,201912010mia,mia,HaacMa00,fgm,,,,,,
player,201912010mia,mia,HaacMa00,fga,,,,,,
player,201912010mia,mia,HaacMa00,punt,3,,,,,
player,201912010mia,mia,HaacMa00,punt_yds,96,,,,,
player,201912010mia,mia,HaacMa00,punt_yds_per_punt,32.0,,,,,
player,201912010mia,mia,HaacMa00,punt_long,41,,,,,
player,201912010mia,mia,CalhSh01,pos,G,,,,,
player,201912010mia,mia,CalhSh01,offense,72,,,,,
player,201912010mia,mia,CalhSh01,off_pct,100%,,,,,
player,201912010mia,mia,CalhSh01,defense,0,,,,,
player,201912010mia,mia,CalhSh01,def_pct,0%,,,,,
player,201912010mia,mia,CalhSh01,special_teams,5,,,,,
player,201912010mia,mia,CalhSh01,st_pct,16%,,,,,
player,201912010mia,mia,DeitMi00,pos,G,,,,,
player,201912010mia,mia,DeitMi00,offense,72,,,,,
player,201912010mia,mia,DeitMi00,off_pct,100%,,,,,
player,201912010mia,mia,DeitMi00,defense,0,,,,,
player,201912010mia,mia,DeitMi00,def_pct,0%,,,,,
player,201912010mia,mia,DeitMi00,special_teams,5,,,,,
player,201912010mia,mia,DeitMi00,st_pct,16%,,,,,
player,201912010mia,mia,DaviJe00,pos,T,,,,,
player,201912010mia,mia,DaviJe00,offense,72,,,,,
player,201912010mia,mia,DaviJe00,off_pct,100%,,,,,
player,201912010mia,mia,DaviJe00,defense,0,,,,,
player,201912010mia,mia,DaviJe00,def_pct,0%,,,,,
player,201912010mia,mia,DaviJe00,special_teams,5,,,,,
player,201912010mia,mia,DaviJe00,st_pct,16%,,,,,
player,201912010mia,mia,KilgDa00,pos,C,,,,,
player,201912010mia,mia,KilgDa00,offense,72,,,,,
player,201912010mia,mia,KilgDa00,off_pct,100%,,,,,
player,201912010mia,mia,KilgDa00,defense,0,,,,,
player,201912010mia,mia,KilgDa00,def_pct,0%,,,,,
player,201912010mia,mia,KilgDa00,special_teams,1,,,,,
player,201912010mia,mia,KilgDa00,st_pct,3%,,,,,
player,201912010mia,mia,FitzRy00,pos,QB,,,,,
player,201912010mia,mia,FitzRy00,offense,72,,,,,
player,201912010mia,mia,FitzRy00,off_pct,100%,,,,,
player,201912010mia,mia,FitzRy00,defense,0,,,,,
player,201912010mia,mia,FitzRy00,def_pct,0%,,,,,
player,201912010mia,mia,FitzRy00,special_teams,0,,,,,
player,201912010mia,mia,FitzRy00,st_pct,0%,,,,,
player,201912010mia,mia,DaveJu00,pos,T,,,,,
player,201912010mia,mia,DaveJu00,offense,69,,,,,
player,201912010mia,mia,DaveJu00,off_pct,96%,,,,,
player,201912010mia,mia,DaveJu00,defense,0,,,,,
player,201912010mia,mia,DaveJu00,def_pct,0%,,,,,
player,201912010mia,mia,DaveJu00,special_teams,5,,,,,
player,201912010mia,mia,DaveJu00,st_pct,16%,,,,,
player,201912010mia,mia,ParkDe01,pos,WR,,,,,
player,201912010mia,mia,ParkDe01,offense,59,,,,,
player,201912010mia,mia,ParkDe01,off_pct,82%,,,,,
player,201912010mia,mia,ParkDe01,defense,0,,,,,
player,201912010mia,mia,ParkDe01,def_pct,0%,,,,,
player,201912010mia,mia,ParkDe01,special_teams,1,,,,,
player,201912010mia,mia,ParkDe01,st_pct,3%,,,,,
player,201912010mia,mia,HurnAl01,pos,WR,,,,,
player,201912010mia,mia,HurnAl01,offense,58,,,,,
player,201912010mia,mia,HurnAl01,off_pct,81%,,,,,
player,201912010mia,mia,HurnAl01,defense,0,,,,,
player,201912010mia,mia,HurnAl01,def_pct,0%,,,,,
player,201912010mia,mia,HurnAl01,special_teams,1,,,,,
player,201912010mia,mia,HurnAl01,st_pct,3%,,,,,
player,201912010mia,mia,GesiMi00,pos,TE,,,,,
player,201912010mia,mia,GesiMi00,offense,53,,,,,
player,201912010mia,mia,GesiMi00,off_pct,74%,,,,,
player,201912010mia,mia,GesiMi00,defense,0,,,,,
player,201912010mia,mia,GesiMi00,def_pct,0%,,,,,
player,201912010mia,mia,GesiMi00,special_teams,1,,,,,
player,201912010mia,mia,GesiMi00,st_pct,3%,,,,,
player,201912010mia,mia,LairPa00,pos,RB,,,,,
player,201912010mia,mia,LairPa00,offense,43,,,,,
player,201912010mia,mia,LairPa00,off_pct,60%,,,,,
player,201912010mia,mia,LairPa00,defense,0,,,,,
player,201912010mia,mia,LairPa00,def_pct,0%,,,,,
player,201912010mia,mia,LairPa00,special_teams,21,,,,,
player,201912010mia,mia,LairPa00,st_pct,66%,,,,,
player,201912010mia,mia,WilsAl02,pos,WR,,,,,
player,201912010mia,mia,WilsAl02,offense,38,,,,,
player,201912010mia,mia,WilsAl02,off_pct,53%,,,,,
player,201912010mia,mia,WilsAl02,defense,0,,,,,
player,201912010mia,mia,WilsAl02,def_pct,0%,,,,,
player,201912010mia,mia,WilsAl02,special_teams,1,,,,,
player,201912010mia,mia,WilsAl02,st_pct,3%,,,,,
player,201912010mia,mia,SmytDu00,pos,TE,,,,,
player,201912010mia,mia,SmytDu00,offense,37,,,,,
player,201912010mia,mia,SmytDu00,off_pct,51%,,,,,
player,201912010mia,mia,SmytDu00,defense,0,,,,,
player,201912010mia,mia,SmytDu00,def_pct,0%,,,,,
player,201912010mia,mia,SmytDu00,special_teams,16,,,,,
player,201912010mia,mia,SmytDu00,st_pct,50%,,,,,
player,201912010mia,mia,FordIs00,pos,WR,,,,,
player,201912010mia,mia,FordIs00,offense,19,,,,,
player,201912010mia,mia,FordIs00,off_pct,26%,,,,,
player,201912010mia,mia,FordIs00,defense,0,,,,,
player,201912010mia,mia,FordIs00,def_pct,0%,,,,,
player,201912010mia,mia,FordIs00,special_teams,1,,,,,
player,201912010mia,mia,FordIs00,st_pct,3%,,,,,
player,201912010mia,mia,GaskMy00,pos,RB,,,,,
player,201912010mia,mia,GaskMy00,offense,16,,,,,
player,201912010mia,mia,GaskMy00,off_pct,22%,,,,,
player,201912010mia,mia,GaskMy00,defense,0,,,,,
player,201912010mia,mia,GaskMy00,def_pct,0%,,,,,
player,201912010mia,mia,GaskMy00,special_teams,6,,,,,
player,201912010mia,mia,GaskMy00,st_pct,19%,,,,,
player,201912010mia,mia,CoxxCh01,pos,FB,,,,,
player,201912010mia,mia,CoxxCh01,offense,11,,,,,
player,201912010mia,mia,CoxxCh01,off_pct,15%,,,,,
player,201912010mia,mia,CoxxCh01,defense,0,,,,,
player,201912010mia,mia,CoxxCh01,def_pct,0%,,,,,
player,201912010mia,mia,CoxxCh01,special_teams,6,,,,,
player,201912010mia,mia,CoxxCh01,st_pct,19%,,,,,
player,201912010mia,mia,BallKa00,pos,RB,,,,,
player,201912010mia,mia,BallKa00,offense,11,,,,,
player,201912010mia,mia,BallKa00,off_pct,15%,,,,,
player,201912010mia,mia,BallKa00,defense,0,,,,,
player,201912010mia,mia,BallKa00,def_pct,0%,,,,,
player,201912010mia,mia,BallKa00,special_teams,3,,,,,
player,201912010mia,mia,BallKa00,st_pct,9%,,,,,
player,201912010mia,mia,WalfCl00,pos,TE,,,,,
player,201912010mia,mia,WalfCl00,offense,11,,,,,
player,201912010mia,mia,WalfCl00,off_pct,15%,,,,,
player,201912010mia,mia,WalfCl00,defense,0,,,,,
player,201912010mia,mia,WalfCl00,def_pct,0%,,,,,
player,201912010mia,mia,WalfCl00,special_teams,0,,,,,
player,201912010mia,mia,WalfCl00,st_pct,0%,,,,,
player,201912010mia,mia,WebbJM20,pos,T,,,,,
player,201912010mia,mia,WebbJM20,offense,7,,,,,
player,201912010mia,mia,WebbJM20,off_pct,10%,,,,,
player,201912010mia,mia,WebbJM20,defense,0,,,,,
player,201912010mia,mia,WebbJM20,def_pct,0%,,,,,
player,201912010mia,mia,WebbJM20,special_teams,5,,,,,
player,201912010mia,mia,WebbJM20,st_pct,16%,,,,,
player,201912010mia,mia,RoweEr00,pos,CB,,,,,
player,201912010mia,mia,RoweEr00,offense,0,,,,,
player,201912010mia,mia,RoweEr00,off_pct,0%,,,,,
player,201912010mia,mia,RoweEr00,defense,71,,,,,
player,201912010mia,mia,RoweEr00,def_pct,100%,,,,,
player,201912010mia,mia,RoweEr00,special_teams,6,,,,,
player,201912010mia,mia,RoweEr00,st_pct,19%,,,,,
player,201912010mia,mia,NeedNi00,pos,CB,,,,,
player,201912010mia,mia,NeedNi00,offense,0,,,,,
player,201912010mia,mia,NeedNi00,off_pct,0%,,,,,
player,201912010mia,mia,NeedNi00,defense,71,,,,,
player,201912010mia,mia,NeedNi00,def_pct,100%,,,,,
player,201912010mia,mia,NeedNi00,special_teams,0,,,,,
player,201912010mia,mia,NeedNi00,st_pct,0%,,,,,
player,201912010mia,mia,ColbAd00,pos,FS,,,,,
player,201912010mia,mia,ColbAd00,offense,0,,,,,
player,201912010mia,mia,ColbAd00,off_pct,0%,,,,,
player,201912010mia,mia,ColbAd00,defense,70,,,,,
player,201912010mia,mia,ColbAd00,def_pct,99%,,,,,
player,201912010mia,mia,ColbAd00,special_teams,7,,,,,
player,201912010mia,mia,ColbAd00,st_pct,22%,,,,,
player,201912010mia,mia,BakeJe00,pos,LB,,,,,
player,201912010mia,mia,BakeJe00,offense,0,,,,,
player,201912010mia,mia,BakeJe00,off_pct,0%,,,,,
player,201912010mia,mia,BakeJe00,defense,63,,,,,
player,201912010mia,mia,BakeJe00,def_pct,89%,,,,,
player,201912010mia,mia,BakeJe00,special_teams,8,,,,,
player,201912010mia,mia,BakeJe00,st_pct,25%,,,,,
player,201912010mia,mia,BiegVi00,pos,LB,,,,,
player,201912010mia,mia,BiegVi00,offense,0,,,,,
player,201912010mia,mia,BiegVi00,off_pct,0%,,,,,
player,201912010mia,mia,BiegVi00,defense,55,,,,,
player,201912010mia,mia,BiegVi00,def_pct,77%,,,,,
player,201912010mia,mia,BiegVi00,special_teams,20,,,,,
player,201912010mia,mia,BiegVi00,st_pct,62%,,,,,
player,201912010mia,mia,WebsKe00,pos,CB,,,,,
player,201912010mia,mia,WebsKe00,offense,0,,,,,
player,201912010mia,mia,WebsKe00,off_pct,0%,,,,,
player,201912010mia,mia,WebsKe00,defense,55,,,,,
player,201912010mia,mia,WebsKe00,def_pct,77%,,,,,
player,201912010mia,mia,WebsKe00,special_teams,0,,,,,
player,201912010mia,mia,WebsKe00,st_pct,0%,,,,,
player,201912010mia,mia,WilkCh00,pos,DE,,,,,
player,201912010mia,mia,WilkCh00,offense,0,,,,,
player,201912010mia,mia,WilkCh00,off_pct,0%,,,,,
player,201912010mia,mia,WilkCh00,defense,52,,,,,
player,201912010mia,mia,WilkCh00,def_pct,73%,,,,,
player,201912010mia,mia,WilkCh00,special_teams,12,,,,,
player,201912010mia,mia,WilkCh00,st_pct,38%,,,,,
player,201912010mia,mia,WiltJo01,pos,CB,,,,,
player,201912010mia,mia,WiltJo01,offense,0,,,,,
player,201912010mia,mia,WiltJo01,off_pct,0%,,,,,
player,201912010mia,mia,WiltJo01,defense,51,,,,,
player,201912010mia,mia,WiltJo01,def_pct,72%,,,,,
player,201912010mia,mia,WiltJo01,special_teams,16,,,,,
player,201912010mia,mia,WiltJo01,st_pct,50%,,,,,
player,201912010mia,mia,McMiRa02,pos,LB,,,,,
player,201912010mia,mia,McMiRa02,offense,0,,,,,
player,201912010mia,mia,McMiRa02,off_pct,0%,,,,,
player,201912010mia,mia,McMiRa02,defense,51,,,,,
player,201912010mia,mia,McMiRa02,def_pct,72%,,,,,
player,201912010mia,mia,McMiRa02,special_teams,8,,,,,
player,201912010mia,mia,McMiRa02,st_pct,25%,,,,,
player,201912010mia,mia,GodcDa00,pos,DT,,,,,
player,201912010mia,mia,GodcDa00,offense,0,,,,,
player,201912010mia,mia,GodcDa00,off_pct,0%,,,,,
player,201912010mia,mia,GodcDa00,defense,48,,,,,
player,201912010mia,mia,GodcDa00,def_pct,68%,,,,,
player,201912010mia,mia,GodcDa00,special_teams,6,,,,,
player,201912010mia,mia,GodcDa00,st_pct,19%,,,,,
player,201912010mia,mia,EguaSa00,pos,LB,,,,,
player,201912010mia,mia,EguaSa00,offense,0,,,,,
player,201912010mia,mia,EguaSa00,off_pct,0%,,,,,
player,201912010mia,mia,EguaSa00,defense,42,,,,,
player,201912010mia,mia,EguaSa00,def_pct,59%,,,,,
player,201912010mia,mia,EguaSa00,special_teams,19,,,,,
player,201912010mia,mia,EguaSa00,st_pct,59%,,,,,
player,201912010mia,mia,CharTa00,pos,DE,,,,,
player,201912010mia,mia,CharTa00,offense,0,,,,,
player,201912010mia,mia,CharTa00,off_pct,0%,,,,,
player,201912010mia,mia,CharTa00,defense,39,,,,,
player,201912010mia,mia,CharTa00,def_pct,55%,,,,,
player,201912010mia,mia,CharTa00,special_teams,0,,,,,
player,201912010mia,mia,CharTa00,st_pct,0%,,,,,
player,201912010mia,mia,MossAv00,pos,DE,,,,,
player,201912010mia,mia,MossAv00,offense,0,,,,,
player,201912010mia,mia,MossAv00,off_pct,0%,,,,,
player,201912010mia,mia,MossAv00,defense,22,,,,,
player,201912010mia,mia,MossAv00,def_pct,31%,,,,,
player,201912010mia,mia,MossAv00,special_teams,7,,,,,
player,201912010mia,mia,MossAv00,st_pct,22%,,,,,
player,201912010mia,mia,JenkJo00,pos,DE,,,,,
player,201912010mia,mia,JenkJo00,offense,0,,,,,
player,201912010mia,mia,JenkJo00,off_pct,0%,,,,,
player,201912010mia,mia,JenkJo00,defense,21,,,,,
player,201912010mia,mia,JenkJo00,def_pct,30%,,,,,
player,201912010mia,mia,JenkJo00,special_teams,6,,,,,
player,201912010mia,mia,JenkJo00,st_pct,19%,,,,,
player,201912010mia,mia,HartMo01,pos,SS,,,,,
player,201912010mia,mia,HartMo01,offense,0,,,,,
player,201912010mia,mia,HartMo01,off_pct,0%,,,,,
player,201912010mia,mia,HartMo01,defense,20,,,,,
player,201912010mia,mia,HartMo01,def_pct,28%,,,,,
player,201912010mia,mia,HartMo01,special_teams,3,,,,,
player,201912010mia,mia,HartMo01,st_pct,9%,,,,,
player,201912010mia,mia,LewiRy01,pos,CB,,,,,
player,201912010mia,mia,LewiRy01,offense,0,,,,,
player,201912010mia,mia,LewiRy01,off_pct,0%,,,,,
player,201912010mia,mia,LewiRy01,defense,16,,,,,
player,201912010mia,mia,LewiRy01,def_pct,23%,,,,,
player,201912010mia,mia,LewiRy01,special_teams,0,,,,,
player,201912010mia,mia,LewiRy01,st_pct,0%,,,,,
player,201912010mia,mia,VanGAn00,pos,LB,,,,,
player,201912010mia,mia,VanGAn00,offense,0,,,,,
player,201912010mia,mia,VanGAn00,off_pct,0%,,,,,
player,201912010mia,mia,VanGAn00,defense,14,,,,,
player,201912010mia,mia,VanGAn00,def_pct,20%,,,,,
player,201912010mia,mia,VanGAn00,special_teams,16,,,,,
player,201912010mia,mia,VanGAn00,st_pct,50%,,,,,
player,201912010mia,mia,HarrCh03,pos,LB,,,,,
player,201912010mia,mia,HarrCh03,offense,0,,,,,
player,201912010mia,mia,HarrCh03,off_pct,0%,,,,,
player,201912010mia,mia,HarrCh03,defense,9,,,,,
player,201912010mia,mia,HarrCh03,def_pct,13%,,,,,
player,201912010mia,mia,HarrCh03,special_teams,1,,,,,
player,201912010mia,mia,HarrCh03,st_pct,3%,,,,,
player,201912010mia,mia,AikeWa00,pos,SS,,,,,
player,201912010mia,mia,AikeWa00,offense,0,,,,,
player,201912010mia,mia,AikeWa00,off_pct,0%,,,,,
player,201912010mia,mia,AikeWa00,defense,8,,,,,
player,201912010mia,mia,AikeWa00,def_pct,11%,,,,,
player,201912010mia,mia,AikeWa00,special_teams,27,,,,,
player,201912010mia,mia,AikeWa00,st_pct,84%,,,,,
player,201912010mia,mia,LammCh00,pos,CB,,,,,
player,201912010mia,mia,LammCh00,offense,0,,,,,
player,201912010mia,mia,LammCh00,off_pct,0%,,,,,
player,201912010mia,mia,LammCh00,defense,2,,,,,
player,201912010mia,mia,LammCh00,def_pct,3%,,,,,
player,201912010mia,mia,LammCh00,special_teams,26,,,,,
player,201912010mia,mia,LammCh00,st_pct,81%,,,,,
player,201912010mia,mia,LaceDe00,pos,LB,,,,,
player,201912010mia,mia,LaceDe00,offense,0,,,,,
player,201912010mia,mia,LaceDe00,off_pct,0%,,,,,
player,201912010mia,mia,LaceDe00,defense,1,,,,,
player,201912010mia,mia,LaceDe00,def_pct,1%,,,,,
player,201912010mia,mia,LaceDe00,special_teams,20,,,,,
player,201912010mia,mia,LaceDe00,st_pct,62%,,,,,
player,201912010mia,mia,TurnDe01,pos,RB,,,,,
player,201912010mia,mia,TurnDe01,offense,0,,,,,
player,201912010mia,mia,TurnDe01,off_pct,0%,,,,,
player,201912010mia,mia,TurnDe01,defense,0,,,,,
player,201912010mia,mia,TurnDe01,def_pct,0%,,,,,
player,201912010mia,mia,TurnDe01,special_teams,16,,,,,
player,201912010mia,mia,TurnDe01,st_pct,50%,,,,,
player,201912010mia,mia,SandJa00,pos,K,,,,,
