game,2019,8,20191027,201910270nor,crd,"Arizona Cardinals",9,nor,"New Orleans Saints",31
player,201910270nor,nor,BridTe00,rec,0,,,,,
player,201910270nor,nor,BridTe00,rec_yds,0,,,,,
player,201910270nor,nor,BridTe00,rec_td,0,,,,,
player,201910270nor,nor,BridTe00,rec_long,0,,,,,
player,201910270nor,nor,BridTe00,fumbles,0,,,,,
player,201910270nor,nor,BridTe00,fumbles_lost,0,,,,,
player,201910270nor,nor,ThomMi05,pass_cmp,0,,,,,
player,201910270nor,nor,ThomMi05,pass_att,0,,,,,
player,201910270nor,nor,ThomMi05,pass_yds,0,,,,,
player,201910270nor,nor,ThomMi05,pass_td,0,,,,,
player,201910270nor,nor,ThomMi05,pass_int,0,,,,,
player,201910270nor,nor,ThomMi05,pass_sacked,0,,,,,
player,201910270nor,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201910270nor,nor,ThomMi05,pass_long,0,,,,,
player,201910270nor,nor,ThomMi05,pass_rating,,,,,,
player,201910270nor,nor,ThomMi05,rush_att,1,,,,,
player,201910270nor,nor,ThomMi05,rush_yds,-9,,,,,
player,201910270nor,nor,ThomMi05,rush_td,0,,,,,
player,201910270nor,nor,ThomMi05,rush_long,-9,,,,,
player,201910270nor,nor,ThomMi05,targets,11,,,,,
player,201910270nor,nor,ThomMi05,rec,11,,,,,
player,201910270nor,nor,ThomMi05,rec_yds,112,,,,,
player,201910270nor,nor,ThomMi05,rec_td,1,,,,,
player,201910270nor,nor,ThomMi05,rec_long,28,,,,,
player,201910270nor,nor,ThomMi05,fumbles,0,,,,,
player,201910270nor,nor,ThomMi05,fumbles_lost,0,,,,,
player,201910270nor,crd,PetePa00,def_int,1,,,,,
player,201910270nor,crd,PetePa00,def_int_yds,0,,,,,
player,201910270nor,crd,PetePa00,def_int_td,0,,,,,
player,201910270nor,crd,PetePa00,def_int_long,0,,,,,
player,201910270nor,crd,PetePa00,pass_defended,1,,,,,
player,201910270nor,crd,PetePa00,sacks,0.0,,,,,
player,201910270nor,crd,PetePa00,tackles_combined,6,,,,,
player,201910270nor,crd,PetePa00,tackles_solo,5,,,,,
player,201910270nor,crd,PetePa00,tackles_assists,1,,,,,
player,201910270nor,crd,PetePa00,tackles_loss,0,,,,,
player,201910270nor,crd,PetePa00,qb_hits,0,,,,,
player,201910270nor,crd,PetePa00,fumbles_rec,0,,,,,
player,201910270nor,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,PetePa00,fumbles_forced,0,,,,,
player,201910270nor,crd,BakeBu00,def_int,0,,,,,
player,201910270nor,crd,BakeBu00,def_int_yds,0,,,,,
player,201910270nor,crd,BakeBu00,def_int_td,0,,,,,
player,201910270nor,crd,BakeBu00,def_int_long,0,,,,,
player,201910270nor,crd,BakeBu00,pass_defended,0,,,,,
player,201910270nor,crd,BakeBu00,sacks,0.0,,,,,
player,201910270nor,crd,BakeBu00,tackles_combined,14,,,,,
player,201910270nor,crd,BakeBu00,tackles_solo,7,,,,,
player,201910270nor,crd,BakeBu00,tackles_assists,7,,,,,
player,201910270nor,crd,BakeBu00,tackles_loss,1,,,,,
player,201910270nor,crd,BakeBu00,qb_hits,0,,,,,
player,201910270nor,crd,BakeBu00,fumbles_rec,0,,,,,
player,201910270nor,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,BakeBu00,fumbles_forced,0,,,,,
player,201910270nor,crd,HickJo00,def_int,0,,,,,
player,201910270nor,crd,HickJo00,def_int_yds,0,,,,,
player,201910270nor,crd,HickJo00,def_int_td,0,,,,,
player,201910270nor,crd,HickJo00,def_int_long,0,,,,,
player,201910270nor,crd,HickJo00,pass_defended,1,,,,,
player,201910270nor,crd,HickJo00,sacks,0.0,,,,,
player,201910270nor,crd,HickJo00,tackles_combined,10,,,,,
player,201910270nor,crd,HickJo00,tackles_solo,6,,,,,
player,201910270nor,crd,HickJo00,tackles_assists,4,,,,,
player,201910270nor,crd,HickJo00,tackles_loss,1,,,,,
player,201910270nor,crd,HickJo00,qb_hits,0,,,,,
player,201910270nor,crd,HickJo00,fumbles_rec,0,,,,,
player,201910270nor,crd,HickJo00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,HickJo00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,HickJo00,fumbles_forced,0,,,,,
player,201910270nor,crd,MurpBy00,def_int,0,,,,,
player,201910270nor,crd,MurpBy00,def_int_yds,0,,,,,
player,201910270nor,crd,MurpBy00,def_int_td,0,,,,,
player,201910270nor,crd,MurpBy00,def_int_long,0,,,,,
player,201910270nor,crd,MurpBy00,pass_defended,0,,,,,
player,201910270nor,crd,MurpBy00,sacks,0.0,,,,,
player,201910270nor,crd,MurpBy00,tackles_combined,6,,,,,
player,201910270nor,crd,MurpBy00,tackles_solo,3,,,,,
player,201910270nor,crd,MurpBy00,tackles_assists,3,,,,,
player,201910270nor,crd,MurpBy00,tackles_loss,0,,,,,
player,201910270nor,crd,MurpBy00,qb_hits,0,,,,,
player,201910270nor,crd,MurpBy00,fumbles_rec,0,,,,,
player,201910270nor,crd,MurpBy00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,MurpBy00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,MurpBy00,fumbles_forced,0,,,,,
player,201910270nor,crd,ThomJa04,def_int,0,,,,,
player,201910270nor,crd,ThomJa04,def_int_yds,0,,,,,
player,201910270nor,crd,ThomJa04,def_int_td,0,,,,,
player,201910270nor,crd,ThomJa04,def_int_long,0,,,,,
player,201910270nor,crd,ThomJa04,pass_defended,0,,,,,
player,201910270nor,crd,ThomJa04,sacks,0.0,,,,,
player,201910270nor,crd,ThomJa04,tackles_combined,6,,,,,
player,201910270nor,crd,ThomJa04,tackles_solo,4,,,,,
player,201910270nor,crd,ThomJa04,tackles_assists,2,,,,,
player,201910270nor,crd,ThomJa04,tackles_loss,0,,,,,
player,201910270nor,crd,ThomJa04,qb_hits,0,,,,,
player,201910270nor,crd,ThomJa04,fumbles_rec,0,,,,,
player,201910270nor,crd,ThomJa04,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,ThomJa04,fumbles_rec_td,0,,,,,
player,201910270nor,crd,ThomJa04,fumbles_forced,0,,,,,
player,201910270nor,crd,ReddHa00,def_int,0,,,,,
player,201910270nor,crd,ReddHa00,def_int_yds,0,,,,,
player,201910270nor,crd,ReddHa00,def_int_td,0,,,,,
player,201910270nor,crd,ReddHa00,def_int_long,0,,,,,
player,201910270nor,crd,ReddHa00,pass_defended,0,,,,,
player,201910270nor,crd,ReddHa00,sacks,0.0,,,,,
player,201910270nor,crd,ReddHa00,tackles_combined,5,,,,,
player,201910270nor,crd,ReddHa00,tackles_solo,4,,,,,
player,201910270nor,crd,ReddHa00,tackles_assists,1,,,,,
player,201910270nor,crd,ReddHa00,tackles_loss,0,,,,,
player,201910270nor,crd,ReddHa00,qb_hits,1,,,,,
player,201910270nor,crd,ReddHa00,fumbles_rec,0,,,,,
player,201910270nor,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,ReddHa00,fumbles_forced,0,,,,,
player,201910270nor,crd,WalkJo01,def_int,0,,,,,
player,201910270nor,crd,WalkJo01,def_int_yds,0,,,,,
player,201910270nor,crd,WalkJo01,def_int_td,0,,,,,
player,201910270nor,crd,WalkJo01,def_int_long,0,,,,,
player,201910270nor,crd,WalkJo01,pass_defended,0,,,,,
player,201910270nor,crd,WalkJo01,sacks,0.0,,,,,
player,201910270nor,crd,WalkJo01,tackles_combined,4,,,,,
player,201910270nor,crd,WalkJo01,tackles_solo,2,,,,,
player,201910270nor,crd,WalkJo01,tackles_assists,2,,,,,
player,201910270nor,crd,WalkJo01,tackles_loss,1,,,,,
player,201910270nor,crd,WalkJo01,qb_hits,0,,,,,
player,201910270nor,crd,WalkJo01,fumbles_rec,0,,,,,
player,201910270nor,crd,WalkJo01,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,WalkJo01,fumbles_rec_td,0,,,,,
player,201910270nor,crd,WalkJo01,fumbles_forced,0,,,,,
player,201910270nor,crd,BullJo00,def_int,0,,,,,
player,201910270nor,crd,BullJo00,def_int_yds,0,,,,,
player,201910270nor,crd,BullJo00,def_int_td,0,,,,,
player,201910270nor,crd,BullJo00,def_int_long,0,,,,,
player,201910270nor,crd,BullJo00,pass_defended,0,,,,,
player,201910270nor,crd,BullJo00,sacks,0.0,,,,,
player,201910270nor,crd,BullJo00,tackles_combined,3,,,,,
player,201910270nor,crd,BullJo00,tackles_solo,2,,,,,
player,201910270nor,crd,BullJo00,tackles_assists,1,,,,,
player,201910270nor,crd,BullJo00,tackles_loss,0,,,,,
player,201910270nor,crd,BullJo00,qb_hits,0,,,,,
player,201910270nor,crd,BullJo00,fumbles_rec,0,,,,,
player,201910270nor,crd,BullJo00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,BullJo00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,BullJo00,fumbles_forced,0,,,,,
player,201910270nor,crd,GuntRo00,def_int,0,,,,,
player,201910270nor,crd,GuntRo00,def_int_yds,0,,,,,
player,201910270nor,crd,GuntRo00,def_int_td,0,,,,,
player,201910270nor,crd,GuntRo00,def_int_long,0,,,,,
player,201910270nor,crd,GuntRo00,pass_defended,0,,,,,
player,201910270nor,crd,GuntRo00,sacks,0.0,,,,,
player,201910270nor,crd,GuntRo00,tackles_combined,3,,,,,
player,201910270nor,crd,GuntRo00,tackles_solo,2,,,,,
player,201910270nor,crd,GuntRo00,tackles_assists,1,,,,,
player,201910270nor,crd,GuntRo00,tackles_loss,0,,,,,
player,201910270nor,crd,GuntRo00,qb_hits,0,,,,,
player,201910270nor,crd,GuntRo00,fumbles_rec,0,,,,,
player,201910270nor,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,GuntRo00,fumbles_forced,0,,,,,
player,201910270nor,crd,KerrZa00,def_int,0,,,,,
player,201910270nor,crd,KerrZa00,def_int_yds,0,,,,,
player,201910270nor,crd,KerrZa00,def_int_td,0,,,,,
player,201910270nor,crd,KerrZa00,def_int_long,0,,,,,
player,201910270nor,crd,KerrZa00,pass_defended,0,,,,,
player,201910270nor,crd,KerrZa00,sacks,0.0,,,,,
player,201910270nor,crd,KerrZa00,tackles_combined,3,,,,,
player,201910270nor,crd,KerrZa00,tackles_solo,3,,,,,
player,201910270nor,crd,KerrZa00,tackles_assists,0,,,,,
player,201910270nor,crd,KerrZa00,tackles_loss,0,,,,,
player,201910270nor,crd,KerrZa00,qb_hits,0,,,,,
player,201910270nor,crd,KerrZa00,fumbles_rec,0,,,,,
player,201910270nor,crd,KerrZa00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,KerrZa00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,KerrZa00,fumbles_forced,0,,,,,
player,201910270nor,crd,BrocTr00,def_int,0,,,,,
player,201910270nor,crd,BrocTr00,def_int_yds,0,,,,,
player,201910270nor,crd,BrocTr00,def_int_td,0,,,,,
player,201910270nor,crd,BrocTr00,def_int_long,0,,,,,
player,201910270nor,crd,BrocTr00,pass_defended,0,,,,,
player,201910270nor,crd,BrocTr00,sacks,0.0,,,,,
player,201910270nor,crd,BrocTr00,tackles_combined,2,,,,,
player,201910270nor,crd,BrocTr00,tackles_solo,2,,,,,
player,201910270nor,crd,BrocTr00,tackles_assists,0,,,,,
player,201910270nor,crd,BrocTr00,tackles_loss,0,,,,,
player,201910270nor,crd,BrocTr00,qb_hits,0,,,,,
player,201910270nor,crd,BrocTr00,fumbles_rec,0,,,,,
player,201910270nor,crd,BrocTr00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,BrocTr00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,BrocTr00,fumbles_forced,0,,,,,
player,201910270nor,crd,McDoCl99,def_int,0,,,,,
player,201910270nor,crd,McDoCl99,def_int_yds,0,,,,,
player,201910270nor,crd,McDoCl99,def_int_td,0,,,,,
player,201910270nor,crd,McDoCl99,def_int_long,0,,,,,
player,201910270nor,crd,McDoCl99,pass_defended,0,,,,,
player,201910270nor,crd,McDoCl99,sacks,0.0,,,,,
player,201910270nor,crd,McDoCl99,tackles_combined,2,,,,,
player,201910270nor,crd,McDoCl99,tackles_solo,0,,,,,
player,201910270nor,crd,McDoCl99,tackles_assists,2,,,,,
player,201910270nor,crd,McDoCl99,tackles_loss,0,,,,,
player,201910270nor,crd,McDoCl99,qb_hits,0,,,,,
player,201910270nor,crd,McDoCl99,fumbles_rec,0,,,,,
player,201910270nor,crd,McDoCl99,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,McDoCl99,fumbles_rec_td,0,,,,,
player,201910270nor,crd,McDoCl99,fumbles_forced,0,,,,,
player,201910270nor,crd,ThomDe06,def_int,0,,,,,
player,201910270nor,crd,ThomDe06,def_int_yds,0,,,,,
player,201910270nor,crd,ThomDe06,def_int_td,0,,,,,
player,201910270nor,crd,ThomDe06,def_int_long,0,,,,,
player,201910270nor,crd,ThomDe06,pass_defended,0,,,,,
player,201910270nor,crd,ThomDe06,sacks,0.0,,,,,
player,201910270nor,crd,ThomDe06,tackles_combined,2,,,,,
player,201910270nor,crd,ThomDe06,tackles_solo,2,,,,,
player,201910270nor,crd,ThomDe06,tackles_assists,0,,,,,
player,201910270nor,crd,ThomDe06,tackles_loss,0,,,,,
player,201910270nor,crd,ThomDe06,qb_hits,0,,,,,
player,201910270nor,crd,ThomDe06,fumbles_rec,0,,,,,
player,201910270nor,crd,ThomDe06,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,ThomDe06,fumbles_rec_td,0,,,,,
player,201910270nor,crd,ThomDe06,fumbles_forced,0,,,,,
player,201910270nor,crd,JoneCh03,def_int,0,,,,,
player,201910270nor,crd,JoneCh03,def_int_yds,0,,,,,
player,201910270nor,crd,JoneCh03,def_int_td,0,,,,,
player,201910270nor,crd,JoneCh03,def_int_long,0,,,,,
player,201910270nor,crd,JoneCh03,pass_defended,0,,,,,
player,201910270nor,crd,JoneCh03,sacks,0.0,,,,,
player,201910270nor,crd,JoneCh03,tackles_combined,1,,,,,
player,201910270nor,crd,JoneCh03,tackles_solo,1,,,,,
player,201910270nor,crd,JoneCh03,tackles_assists,0,,,,,
player,201910270nor,crd,JoneCh03,tackles_loss,0,,,,,
player,201910270nor,crd,JoneCh03,qb_hits,0,,,,,
player,201910270nor,crd,JoneCh03,fumbles_rec,0,,,,,
player,201910270nor,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201910270nor,crd,JoneCh03,fumbles_forced,0,,,,,
player,201910270nor,crd,MarsCa00,def_int,0,,,,,
player,201910270nor,crd,MarsCa00,def_int_yds,0,,,,,
player,201910270nor,crd,MarsCa00,def_int_td,0,,,,,
player,201910270nor,crd,MarsCa00,def_int_long,0,,,,,
player,201910270nor,crd,MarsCa00,pass_defended,0,,,,,
player,201910270nor,crd,MarsCa00,sacks,0.0,,,,,
player,201910270nor,crd,MarsCa00,tackles_combined,1,,,,,
player,201910270nor,crd,MarsCa00,tackles_solo,1,,,,,
player,201910270nor,crd,MarsCa00,tackles_assists,0,,,,,
player,201910270nor,crd,MarsCa00,tackles_loss,1,,,,,
player,201910270nor,crd,MarsCa00,qb_hits,0,,,,,
player,201910270nor,crd,MarsCa00,fumbles_rec,0,,,,,
player,201910270nor,crd,MarsCa00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,MarsCa00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,MarsCa00,fumbles_forced,0,,,,,
player,201910270nor,crd,PeteCo00,def_int,0,,,,,
player,201910270nor,crd,PeteCo00,def_int_yds,0,,,,,
player,201910270nor,crd,PeteCo00,def_int_td,0,,,,,
player,201910270nor,crd,PeteCo00,def_int_long,0,,,,,
player,201910270nor,crd,PeteCo00,pass_defended,0,,,,,
player,201910270nor,crd,PeteCo00,sacks,0.0,,,,,
player,201910270nor,crd,PeteCo00,tackles_combined,1,,,,,
player,201910270nor,crd,PeteCo00,tackles_solo,1,,,,,
player,201910270nor,crd,PeteCo00,tackles_assists,0,,,,,
player,201910270nor,crd,PeteCo00,tackles_loss,0,,,,,
player,201910270nor,crd,PeteCo00,qb_hits,1,,,,,
player,201910270nor,crd,PeteCo00,fumbles_rec,0,,,,,
player,201910270nor,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,PeteCo00,fumbles_forced,0,,,,,
player,201910270nor,crd,MurrKy00,def_int,0,,,,,
player,201910270nor,crd,MurrKy00,def_int_yds,0,,,,,
player,201910270nor,crd,MurrKy00,def_int_td,0,,,,,
player,201910270nor,crd,MurrKy00,def_int_long,0,,,,,
player,201910270nor,crd,MurrKy00,pass_defended,0,,,,,
player,201910270nor,crd,MurrKy00,sacks,0.0,,,,,
player,201910270nor,crd,MurrKy00,tackles_combined,0,,,,,
player,201910270nor,crd,MurrKy00,tackles_solo,0,,,,,
player,201910270nor,crd,MurrKy00,tackles_assists,0,,,,,
player,201910270nor,crd,MurrKy00,tackles_loss,0,,,,,
player,201910270nor,crd,MurrKy00,qb_hits,0,,,,,
player,201910270nor,crd,MurrKy00,fumbles_rec,1,,,,,
player,201910270nor,crd,MurrKy00,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,MurrKy00,fumbles_rec_td,0,,,,,
player,201910270nor,crd,MurrKy00,fumbles_forced,0,,,,,
player,201910270nor,crd,SuggTe99,def_int,0,,,,,
player,201910270nor,crd,SuggTe99,def_int_yds,0,,,,,
player,201910270nor,crd,SuggTe99,def_int_td,0,,,,,
player,201910270nor,crd,SuggTe99,def_int_long,0,,,,,
player,201910270nor,crd,SuggTe99,pass_defended,0,,,,,
player,201910270nor,crd,SuggTe99,sacks,0.0,,,,,
player,201910270nor,crd,SuggTe99,tackles_combined,0,,,,,
player,201910270nor,crd,SuggTe99,tackles_solo,0,,,,,
player,201910270nor,crd,SuggTe99,tackles_assists,0,,,,,
player,201910270nor,crd,SuggTe99,tackles_loss,0,,,,,
player,201910270nor,crd,SuggTe99,qb_hits,1,,,,,
player,201910270nor,crd,SuggTe99,fumbles_rec,0,,,,,
player,201910270nor,crd,SuggTe99,fumbles_rec_yds,0,,,,,
player,201910270nor,crd,SuggTe99,fumbles_rec_td,0,,,,,
player,201910270nor,crd,SuggTe99,fumbles_forced,0,,,,,
player,201910270nor,nor,JordCa00,def_int,0,,,,,
player,201910270nor,nor,JordCa00,def_int_yds,0,,,,,
player,201910270nor,nor,JordCa00,def_int_td,0,,,,,
player,201910270nor,nor,JordCa00,def_int_long,0,,,,,
player,201910270nor,nor,JordCa00,pass_defended,0,,,,,
player,201910270nor,nor,JordCa00,sacks,1.0,,,,,
player,201910270nor,nor,JordCa00,tackles_combined,2,,,,,
player,201910270nor,nor,JordCa00,tackles_solo,2,,,,,
player,201910270nor,nor,JordCa00,tackles_assists,0,,,,,
player,201910270nor,nor,JordCa00,tackles_loss,1,,,,,
player,201910270nor,nor,JordCa00,qb_hits,1,,,,,
player,201910270nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201910270nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201910270nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201910270nor,nor,OnyeDa00,def_int,0,,,,,
player,201910270nor,nor,OnyeDa00,def_int_yds,0,,,,,
player,201910270nor,nor,OnyeDa00,def_int_td,0,,,,,
player,201910270nor,nor,OnyeDa00,def_int_long,0,,,,,
player,201910270nor,nor,OnyeDa00,pass_defended,0,,,,,
player,201910270nor,nor,OnyeDa00,sacks,1.0,,,,,
player,201910270nor,nor,OnyeDa00,tackles_combined,2,,,,,
player,201910270nor,nor,OnyeDa00,tackles_solo,2,,,,,
player,201910270nor,nor,OnyeDa00,tackles_assists,0,,,,,
player,201910270nor,nor,OnyeDa00,tackles_loss,1,,,,,
player,201910270nor,nor,OnyeDa00,qb_hits,1,,,,,
player,201910270nor,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201910270nor,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201910270nor,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201910270nor,nor,TuttSh00,def_int,0,,,,,
player,201910270nor,nor,TuttSh00,def_int_yds,0,,,,,
player,201910270nor,nor,TuttSh00,def_int_td,0,,,,,
player,201910270nor,nor,TuttSh00,def_int_long,0,,,,,
player,201910270nor,nor,TuttSh00,pass_defended,0,,,,,
player,201910270nor,nor,TuttSh00,sacks,1.0,,,,,
player,201910270nor,nor,TuttSh00,tackles_combined,2,,,,,
player,201910270nor,nor,TuttSh00,tackles_solo,1,,,,,
player,201910270nor,nor,TuttSh00,tackles_assists,1,,,,,
player,201910270nor,nor,TuttSh00,tackles_loss,1,,,,,
player,201910270nor,nor,TuttSh00,qb_hits,1,,,,,
player,201910270nor,nor,TuttSh00,fumbles_rec,0,,,,,
player,201910270nor,nor,TuttSh00,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,TuttSh00,fumbles_rec_td,0,,,,,
player,201910270nor,nor,TuttSh00,fumbles_forced,0,,,,,
player,201910270nor,nor,DaviDe00,def_int,0,,,,,
player,201910270nor,nor,DaviDe00,def_int_yds,0,,,,,
player,201910270nor,nor,DaviDe00,def_int_td,0,,,,,
player,201910270nor,nor,DaviDe00,def_int_long,0,,,,,
player,201910270nor,nor,DaviDe00,pass_defended,0,,,,,
player,201910270nor,nor,DaviDe00,sacks,0.0,,,,,
player,201910270nor,nor,DaviDe00,tackles_combined,8,,,,,
player,201910270nor,nor,DaviDe00,tackles_solo,6,,,,,
player,201910270nor,nor,DaviDe00,tackles_assists,2,,,,,
player,201910270nor,nor,DaviDe00,tackles_loss,0,,,,,
player,201910270nor,nor,DaviDe00,qb_hits,0,,,,,
player,201910270nor,nor,DaviDe00,fumbles_rec,0,,,,,
player,201910270nor,nor,DaviDe00,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,DaviDe00,fumbles_rec_td,0,,,,,
player,201910270nor,nor,DaviDe00,fumbles_forced,0,,,,,
player,201910270nor,nor,GardCh00,def_int,0,,,,,
player,201910270nor,nor,GardCh00,def_int_yds,0,,,,,
player,201910270nor,nor,GardCh00,def_int_td,0,,,,,
player,201910270nor,nor,GardCh00,def_int_long,0,,,,,
player,201910270nor,nor,GardCh00,pass_defended,2,,,,,
player,201910270nor,nor,GardCh00,sacks,0.0,,,,,
player,201910270nor,nor,GardCh00,tackles_combined,5,,,,,
player,201910270nor,nor,GardCh00,tackles_solo,4,,,,,
player,201910270nor,nor,GardCh00,tackles_assists,1,,,,,
player,201910270nor,nor,GardCh00,tackles_loss,1,,,,,
player,201910270nor,nor,GardCh00,qb_hits,0,,,,,
player,201910270nor,nor,GardCh00,fumbles_rec,0,,,,,
player,201910270nor,nor,GardCh00,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,GardCh00,fumbles_rec_td,0,,,,,
player,201910270nor,nor,GardCh00,fumbles_forced,0,,,,,
player,201910270nor,nor,KleiAJ00,def_int,0,,,,,
player,201910270nor,nor,KleiAJ00,def_int_yds,0,,,,,
player,201910270nor,nor,KleiAJ00,def_int_td,0,,,,,
player,201910270nor,nor,KleiAJ00,def_int_long,0,,,,,
player,201910270nor,nor,KleiAJ00,pass_defended,0,,,,,
player,201910270nor,nor,KleiAJ00,sacks,0.0,,,,,
player,201910270nor,nor,KleiAJ00,tackles_combined,5,,,,,
player,201910270nor,nor,KleiAJ00,tackles_solo,3,,,,,
player,201910270nor,nor,KleiAJ00,tackles_assists,2,,,,,
player,201910270nor,nor,KleiAJ00,tackles_loss,0,,,,,
player,201910270nor,nor,KleiAJ00,qb_hits,0,,,,,
player,201910270nor,nor,KleiAJ00,fumbles_rec,0,,,,,
player,201910270nor,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201910270nor,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201910270nor,nor,BellVo00,def_int,0,,,,,
player,201910270nor,nor,BellVo00,def_int_yds,0,,,,,
player,201910270nor,nor,BellVo00,def_int_td,0,,,,,
player,201910270nor,nor,BellVo00,def_int_long,0,,,,,
player,201910270nor,nor,BellVo00,pass_defended,0,,,,,
player,201910270nor,nor,BellVo00,sacks,0.0,,,,,
player,201910270nor,nor,BellVo00,tackles_combined,4,,,,,
player,201910270nor,nor,BellVo00,tackles_solo,3,,,,,
player,201910270nor,nor,BellVo00,tackles_assists,1,,,,,
player,201910270nor,nor,BellVo00,tackles_loss,0,,,,,
player,201910270nor,nor,BellVo00,qb_hits,0,,,,,
player,201910270nor,nor,BellVo00,fumbles_rec,0,,,,,
player,201910270nor,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201910270nor,nor,BellVo00,fumbles_forced,0,,,,,
player,201910270nor,nor,ApplEl00,def_int,0,,,,,
player,201910270nor,nor,ApplEl00,def_int_yds,0,,,,,
player,201910270nor,nor,ApplEl00,def_int_td,0,,,,,
player,201910270nor,nor,ApplEl00,def_int_long,0,,,,,
player,201910270nor,nor,ApplEl00,pass_defended,0,,,,,
player,201910270nor,nor,ApplEl00,sacks,0.0,,,,,
player,201910270nor,nor,ApplEl00,tackles_combined,3,,,,,
player,201910270nor,nor,ApplEl00,tackles_solo,2,,,,,
player,201910270nor,nor,ApplEl00,tackles_assists,1,,,,,
player,201910270nor,nor,ApplEl00,tackles_loss,0,,,,,
player,201910270nor,nor,ApplEl00,qb_hits,0,,,,,
player,201910270nor,nor,ApplEl00,fumbles_rec,0,,,,,
player,201910270nor,nor,ApplEl00,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,ApplEl00,fumbles_rec_td,0,,,,,
player,201910270nor,nor,ApplEl00,fumbles_forced,0,,,,,
player,201910270nor,nor,LattMa01,def_int,0,,,,,
player,201910270nor,nor,LattMa01,def_int_yds,0,,,,,
player,201910270nor,nor,LattMa01,def_int_td,0,,,,,
player,201910270nor,nor,LattMa01,def_int_long,0,,,,,
player,201910270nor,nor,LattMa01,pass_defended,0,,,,,
player,201910270nor,nor,LattMa01,sacks,0.0,,,,,
player,201910270nor,nor,LattMa01,tackles_combined,2,,,,,
player,201910270nor,nor,LattMa01,tackles_solo,2,,,,,
player,201910270nor,nor,LattMa01,tackles_assists,0,,,,,
player,201910270nor,nor,LattMa01,tackles_loss,0,,,,,
player,201910270nor,nor,LattMa01,qb_hits,0,,,,,
player,201910270nor,nor,LattMa01,fumbles_rec,0,,,,,
player,201910270nor,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201910270nor,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201910270nor,nor,LattMa01,fumbles_forced,0,,,,,
player,201910270nor,nor,WillMa06,def_int,0,,,,,
player,201910270nor,nor,WillMa06,def_int_yds,0,,,,,
player,201910270nor,nor,WillMa06,def_int_td,0,,,,,
player,201910270nor,nor,WillMa06,def_int_long,0,,,,,
player,201910270nor,nor,WillMa06,pass_defended,0,,,,,
player,201910270nor,nor,WillMa06,sacks,0.0,,,,,
player,201910270nor,nor,WillMa06,tackles_combined,2,,,,,
player,201910270nor,nor,WillMa06,tackles_solo,2,,,,,
