game,2019,8,20191027,201910270sfo,car,"Carolina Panthers",13,sfo,"San Francisco 49ers",51
player,201910270sfo,sfo,PettDa00,fumbles_lost,0,,,,,
player,201910270sfo,sfo,MullNi00,pass_cmp,0,,,,,
player,201910270sfo,sfo,MullNi00,pass_att,0,,,,,
player,201910270sfo,sfo,MullNi00,pass_yds,0,,,,,
player,201910270sfo,sfo,MullNi00,pass_td,0,,,,,
player,201910270sfo,sfo,MullNi00,pass_int,0,,,,,
player,201910270sfo,sfo,MullNi00,pass_sacked,0,,,,,
player,201910270sfo,sfo,MullNi00,pass_sacked_yds,0,,,,,
player,201910270sfo,sfo,MullNi00,pass_long,0,,,,,
player,201910270sfo,sfo,MullNi00,pass_rating,,,,,,
player,201910270sfo,sfo,MullNi00,rush_att,3,,,,,
player,201910270sfo,sfo,MullNi00,rush_yds,-3,,,,,
player,201910270sfo,sfo,MullNi00,rush_td,0,,,,,
player,201910270sfo,sfo,MullNi00,rush_long,-1,,,,,
player,201910270sfo,sfo,MullNi00,targets,0,,,,,
player,201910270sfo,sfo,MullNi00,rec,0,,,,,
player,201910270sfo,sfo,MullNi00,rec_yds,0,,,,,
player,201910270sfo,sfo,MullNi00,rec_td,0,,,,,
player,201910270sfo,sfo,MullNi00,rec_long,0,,,,,
player,201910270sfo,sfo,MullNi00,fumbles,0,,,,,
player,201910270sfo,sfo,MullNi00,fumbles_lost,0,,,,,
player,201910270sfo,car,KuecLu00,def_int,1,,,,,
player,201910270sfo,car,KuecLu00,def_int_yds,1,,,,,
player,201910270sfo,car,KuecLu00,def_int_td,0,,,,,
player,201910270sfo,car,KuecLu00,def_int_long,1,,,,,
player,201910270sfo,car,KuecLu00,pass_defended,1,,,,,
player,201910270sfo,car,KuecLu00,sacks,0.0,,,,,
player,201910270sfo,car,KuecLu00,tackles_combined,10,,,,,
player,201910270sfo,car,KuecLu00,tackles_solo,9,,,,,
player,201910270sfo,car,KuecLu00,tackles_assists,1,,,,,
player,201910270sfo,car,KuecLu00,tackles_loss,1,,,,,
player,201910270sfo,car,KuecLu00,qb_hits,0,,,,,
player,201910270sfo,car,KuecLu00,fumbles_rec,0,,,,,
player,201910270sfo,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,KuecLu00,fumbles_forced,0,,,,,
player,201910270sfo,car,IrviBr00,def_int,0,,,,,
player,201910270sfo,car,IrviBr00,def_int_yds,0,,,,,
player,201910270sfo,car,IrviBr00,def_int_td,0,,,,,
player,201910270sfo,car,IrviBr00,def_int_long,0,,,,,
player,201910270sfo,car,IrviBr00,pass_defended,0,,,,,
player,201910270sfo,car,IrviBr00,sacks,2.0,,,,,
player,201910270sfo,car,IrviBr00,tackles_combined,5,,,,,
player,201910270sfo,car,IrviBr00,tackles_solo,5,,,,,
player,201910270sfo,car,IrviBr00,tackles_assists,0,,,,,
player,201910270sfo,car,IrviBr00,tackles_loss,3,,,,,
player,201910270sfo,car,IrviBr00,qb_hits,2,,,,,
player,201910270sfo,car,IrviBr00,fumbles_rec,0,,,,,
player,201910270sfo,car,IrviBr00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,IrviBr00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,IrviBr00,fumbles_forced,0,,,,,
player,201910270sfo,car,ReidEr00,def_int,0,,,,,
player,201910270sfo,car,ReidEr00,def_int_yds,0,,,,,
player,201910270sfo,car,ReidEr00,def_int_td,0,,,,,
player,201910270sfo,car,ReidEr00,def_int_long,0,,,,,
player,201910270sfo,car,ReidEr00,pass_defended,0,,,,,
player,201910270sfo,car,ReidEr00,sacks,1.0,,,,,
player,201910270sfo,car,ReidEr00,tackles_combined,8,,,,,
player,201910270sfo,car,ReidEr00,tackles_solo,7,,,,,
player,201910270sfo,car,ReidEr00,tackles_assists,1,,,,,
player,201910270sfo,car,ReidEr00,tackles_loss,3,,,,,
player,201910270sfo,car,ReidEr00,qb_hits,1,,,,,
player,201910270sfo,car,ReidEr00,fumbles_rec,0,,,,,
player,201910270sfo,car,ReidEr00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,ReidEr00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,ReidEr00,fumbles_forced,0,,,,,
player,201910270sfo,car,BostTr00,def_int,0,,,,,
player,201910270sfo,car,BostTr00,def_int_yds,0,,,,,
player,201910270sfo,car,BostTr00,def_int_td,0,,,,,
player,201910270sfo,car,BostTr00,def_int_long,0,,,,,
player,201910270sfo,car,BostTr00,pass_defended,0,,,,,
player,201910270sfo,car,BostTr00,sacks,0.0,,,,,
player,201910270sfo,car,BostTr00,tackles_combined,7,,,,,
player,201910270sfo,car,BostTr00,tackles_solo,7,,,,,
player,201910270sfo,car,BostTr00,tackles_assists,0,,,,,
player,201910270sfo,car,BostTr00,tackles_loss,0,,,,,
player,201910270sfo,car,BostTr00,qb_hits,0,,,,,
player,201910270sfo,car,BostTr00,fumbles_rec,0,,,,,
player,201910270sfo,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,BostTr00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,BostTr00,fumbles_forced,0,,,,,
player,201910270sfo,car,ButlVe00,def_int,0,,,,,
player,201910270sfo,car,ButlVe00,def_int_yds,0,,,,,
player,201910270sfo,car,ButlVe00,def_int_td,0,,,,,
player,201910270sfo,car,ButlVe00,def_int_long,0,,,,,
player,201910270sfo,car,ButlVe00,pass_defended,0,,,,,
player,201910270sfo,car,ButlVe00,sacks,0.0,,,,,
player,201910270sfo,car,ButlVe00,tackles_combined,6,,,,,
player,201910270sfo,car,ButlVe00,tackles_solo,5,,,,,
player,201910270sfo,car,ButlVe00,tackles_assists,1,,,,,
player,201910270sfo,car,ButlVe00,tackles_loss,0,,,,,
player,201910270sfo,car,ButlVe00,qb_hits,0,,,,,
player,201910270sfo,car,ButlVe00,fumbles_rec,0,,,,,
player,201910270sfo,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,ButlVe00,fumbles_forced,0,,,,,
player,201910270sfo,car,ThomSh01,def_int,0,,,,,
player,201910270sfo,car,ThomSh01,def_int_yds,0,,,,,
player,201910270sfo,car,ThomSh01,def_int_td,0,,,,,
player,201910270sfo,car,ThomSh01,def_int_long,0,,,,,
player,201910270sfo,car,ThomSh01,pass_defended,0,,,,,
player,201910270sfo,car,ThomSh01,sacks,0.0,,,,,
player,201910270sfo,car,ThomSh01,tackles_combined,4,,,,,
player,201910270sfo,car,ThomSh01,tackles_solo,2,,,,,
player,201910270sfo,car,ThomSh01,tackles_assists,2,,,,,
player,201910270sfo,car,ThomSh01,tackles_loss,0,,,,,
player,201910270sfo,car,ThomSh01,qb_hits,0,,,,,
player,201910270sfo,car,ThomSh01,fumbles_rec,0,,,,,
player,201910270sfo,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201910270sfo,car,ThomSh01,fumbles_forced,0,,,,,
player,201910270sfo,car,AddiMa00,def_int,0,,,,,
player,201910270sfo,car,AddiMa00,def_int_yds,0,,,,,
player,201910270sfo,car,AddiMa00,def_int_td,0,,,,,
player,201910270sfo,car,AddiMa00,def_int_long,0,,,,,
player,201910270sfo,car,AddiMa00,pass_defended,0,,,,,
player,201910270sfo,car,AddiMa00,sacks,0.0,,,,,
player,201910270sfo,car,AddiMa00,tackles_combined,3,,,,,
player,201910270sfo,car,AddiMa00,tackles_solo,2,,,,,
player,201910270sfo,car,AddiMa00,tackles_assists,1,,,,,
player,201910270sfo,car,AddiMa00,tackles_loss,0,,,,,
player,201910270sfo,car,AddiMa00,qb_hits,0,,,,,
player,201910270sfo,car,AddiMa00,fumbles_rec,0,,,,,
player,201910270sfo,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,AddiMa00,fumbles_forced,0,,,,,
player,201910270sfo,car,BradJa00,def_int,0,,,,,
player,201910270sfo,car,BradJa00,def_int_yds,0,,,,,
player,201910270sfo,car,BradJa00,def_int_td,0,,,,,
player,201910270sfo,car,BradJa00,def_int_long,0,,,,,
player,201910270sfo,car,BradJa00,pass_defended,0,,,,,
player,201910270sfo,car,BradJa00,sacks,0.0,,,,,
player,201910270sfo,car,BradJa00,tackles_combined,3,,,,,
player,201910270sfo,car,BradJa00,tackles_solo,2,,,,,
player,201910270sfo,car,BradJa00,tackles_assists,1,,,,,
player,201910270sfo,car,BradJa00,tackles_loss,0,,,,,
player,201910270sfo,car,BradJa00,qb_hits,0,,,,,
player,201910270sfo,car,BradJa00,fumbles_rec,0,,,,,
player,201910270sfo,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,BradJa00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,BradJa00,fumbles_forced,0,,,,,
player,201910270sfo,car,JackDo02,def_int,0,,,,,
player,201910270sfo,car,JackDo02,def_int_yds,0,,,,,
player,201910270sfo,car,JackDo02,def_int_td,0,,,,,
player,201910270sfo,car,JackDo02,def_int_long,0,,,,,
player,201910270sfo,car,JackDo02,pass_defended,0,,,,,
player,201910270sfo,car,JackDo02,sacks,0.0,,,,,
player,201910270sfo,car,JackDo02,tackles_combined,2,,,,,
player,201910270sfo,car,JackDo02,tackles_solo,2,,,,,
player,201910270sfo,car,JackDo02,tackles_assists,0,,,,,
player,201910270sfo,car,JackDo02,tackles_loss,0,,,,,
player,201910270sfo,car,JackDo02,qb_hits,0,,,,,
player,201910270sfo,car,JackDo02,fumbles_rec,0,,,,,
player,201910270sfo,car,JackDo02,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,JackDo02,fumbles_rec_td,0,,,,,
player,201910270sfo,car,JackDo02,fumbles_forced,0,,,,,
player,201910270sfo,car,McCoGe99,def_int,0,,,,,
player,201910270sfo,car,McCoGe99,def_int_yds,0,,,,,
player,201910270sfo,car,McCoGe99,def_int_td,0,,,,,
player,201910270sfo,car,McCoGe99,def_int_long,0,,,,,
player,201910270sfo,car,McCoGe99,pass_defended,0,,,,,
player,201910270sfo,car,McCoGe99,sacks,0.0,,,,,
player,201910270sfo,car,McCoGe99,tackles_combined,2,,,,,
player,201910270sfo,car,McCoGe99,tackles_solo,2,,,,,
player,201910270sfo,car,McCoGe99,tackles_assists,0,,,,,
player,201910270sfo,car,McCoGe99,tackles_loss,0,,,,,
player,201910270sfo,car,McCoGe99,qb_hits,0,,,,,
player,201910270sfo,car,McCoGe99,fumbles_rec,0,,,,,
player,201910270sfo,car,McCoGe99,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,McCoGe99,fumbles_rec_td,0,,,,,
player,201910270sfo,car,McCoGe99,fumbles_forced,0,,,,,
player,201910270sfo,car,ObadEf00,def_int,0,,,,,
player,201910270sfo,car,ObadEf00,def_int_yds,0,,,,,
player,201910270sfo,car,ObadEf00,def_int_td,0,,,,,
player,201910270sfo,car,ObadEf00,def_int_long,0,,,,,
player,201910270sfo,car,ObadEf00,pass_defended,0,,,,,
player,201910270sfo,car,ObadEf00,sacks,0.0,,,,,
player,201910270sfo,car,ObadEf00,tackles_combined,2,,,,,
player,201910270sfo,car,ObadEf00,tackles_solo,2,,,,,
player,201910270sfo,car,ObadEf00,tackles_assists,0,,,,,
player,201910270sfo,car,ObadEf00,tackles_loss,0,,,,,
player,201910270sfo,car,ObadEf00,qb_hits,0,,,,,
player,201910270sfo,car,ObadEf00,fumbles_rec,0,,,,,
player,201910270sfo,car,ObadEf00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,ObadEf00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,ObadEf00,fumbles_forced,0,,,,,
player,201910270sfo,car,CockRo00,def_int,0,,,,,
player,201910270sfo,car,CockRo00,def_int_yds,0,,,,,
player,201910270sfo,car,CockRo00,def_int_td,0,,,,,
player,201910270sfo,car,CockRo00,def_int_long,0,,,,,
player,201910270sfo,car,CockRo00,pass_defended,0,,,,,
player,201910270sfo,car,CockRo00,sacks,0.0,,,,,
player,201910270sfo,car,CockRo00,tackles_combined,1,,,,,
player,201910270sfo,car,CockRo00,tackles_solo,0,,,,,
player,201910270sfo,car,CockRo00,tackles_assists,1,,,,,
player,201910270sfo,car,CockRo00,tackles_loss,0,,,,,
player,201910270sfo,car,CockRo00,qb_hits,0,,,,,
player,201910270sfo,car,CockRo00,fumbles_rec,0,,,,,
player,201910270sfo,car,CockRo00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,CockRo00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,CockRo00,fumbles_forced,0,,,,,
player,201910270sfo,car,HaynMa01,def_int,0,,,,,
player,201910270sfo,car,HaynMa01,def_int_yds,0,,,,,
player,201910270sfo,car,HaynMa01,def_int_td,0,,,,,
player,201910270sfo,car,HaynMa01,def_int_long,0,,,,,
player,201910270sfo,car,HaynMa01,pass_defended,0,,,,,
player,201910270sfo,car,HaynMa01,sacks,0.0,,,,,
player,201910270sfo,car,HaynMa01,tackles_combined,1,,,,,
player,201910270sfo,car,HaynMa01,tackles_solo,0,,,,,
player,201910270sfo,car,HaynMa01,tackles_assists,1,,,,,
player,201910270sfo,car,HaynMa01,tackles_loss,0,,,,,
player,201910270sfo,car,HaynMa01,qb_hits,1,,,,,
player,201910270sfo,car,HaynMa01,fumbles_rec,0,,,,,
player,201910270sfo,car,HaynMa01,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,HaynMa01,fumbles_rec_td,0,,,,,
player,201910270sfo,car,HaynMa01,fumbles_forced,0,,,,,
player,201910270sfo,car,LoveKy00,def_int,0,,,,,
player,201910270sfo,car,LoveKy00,def_int_yds,0,,,,,
player,201910270sfo,car,LoveKy00,def_int_td,0,,,,,
player,201910270sfo,car,LoveKy00,def_int_long,0,,,,,
player,201910270sfo,car,LoveKy00,pass_defended,0,,,,,
player,201910270sfo,car,LoveKy00,sacks,0.0,,,,,
player,201910270sfo,car,LoveKy00,tackles_combined,1,,,,,
player,201910270sfo,car,LoveKy00,tackles_solo,0,,,,,
player,201910270sfo,car,LoveKy00,tackles_assists,1,,,,,
player,201910270sfo,car,LoveKy00,tackles_loss,0,,,,,
player,201910270sfo,car,LoveKy00,qb_hits,0,,,,,
player,201910270sfo,car,LoveKy00,fumbles_rec,0,,,,,
player,201910270sfo,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,LoveKy00,fumbles_forced,0,,,,,
player,201910270sfo,car,PoexDo00,def_int,0,,,,,
player,201910270sfo,car,PoexDo00,def_int_yds,0,,,,,
player,201910270sfo,car,PoexDo00,def_int_td,0,,,,,
player,201910270sfo,car,PoexDo00,def_int_long,0,,,,,
player,201910270sfo,car,PoexDo00,pass_defended,0,,,,,
player,201910270sfo,car,PoexDo00,sacks,0.0,,,,,
player,201910270sfo,car,PoexDo00,tackles_combined,1,,,,,
player,201910270sfo,car,PoexDo00,tackles_solo,1,,,,,
player,201910270sfo,car,PoexDo00,tackles_assists,0,,,,,
player,201910270sfo,car,PoexDo00,tackles_loss,0,,,,,
player,201910270sfo,car,PoexDo00,qb_hits,0,,,,,
player,201910270sfo,car,PoexDo00,fumbles_rec,0,,,,,
player,201910270sfo,car,PoexDo00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,PoexDo00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,PoexDo00,fumbles_forced,0,,,,,
player,201910270sfo,car,ZylsBr00,def_int,0,,,,,
player,201910270sfo,car,ZylsBr00,def_int_yds,0,,,,,
player,201910270sfo,car,ZylsBr00,def_int_td,0,,,,,
player,201910270sfo,car,ZylsBr00,def_int_long,0,,,,,
player,201910270sfo,car,ZylsBr00,pass_defended,0,,,,,
player,201910270sfo,car,ZylsBr00,sacks,0.0,,,,,
player,201910270sfo,car,ZylsBr00,tackles_combined,0,,,,,
player,201910270sfo,car,ZylsBr00,tackles_solo,0,,,,,
player,201910270sfo,car,ZylsBr00,tackles_assists,0,,,,,
player,201910270sfo,car,ZylsBr00,tackles_loss,0,,,,,
player,201910270sfo,car,ZylsBr00,qb_hits,0,,,,,
player,201910270sfo,car,ZylsBr00,fumbles_rec,1,,,,,
player,201910270sfo,car,ZylsBr00,fumbles_rec_yds,0,,,,,
player,201910270sfo,car,ZylsBr00,fumbles_rec_td,0,,,,,
player,201910270sfo,car,ZylsBr00,fumbles_forced,0,,,,,
player,201910270sfo,sfo,BosaNi00,def_int,1,,,,,
player,201910270sfo,sfo,BosaNi00,def_int_yds,46,,,,,
player,201910270sfo,sfo,BosaNi00,def_int_td,0,,,,,
player,201910270sfo,sfo,BosaNi00,def_int_long,46,,,,,
player,201910270sfo,sfo,BosaNi00,pass_defended,1,,,,,
player,201910270sfo,sfo,BosaNi00,sacks,3.0,,,,,
player,201910270sfo,sfo,BosaNi00,tackles_combined,4,,,,,
player,201910270sfo,sfo,BosaNi00,tackles_solo,4,,,,,
player,201910270sfo,sfo,BosaNi00,tackles_assists,0,,,,,
player,201910270sfo,sfo,BosaNi00,tackles_loss,3,,,,,
player,201910270sfo,sfo,BosaNi00,qb_hits,3,,,,,
player,201910270sfo,sfo,BosaNi00,fumbles_rec,0,,,,,
player,201910270sfo,sfo,BosaNi00,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,BosaNi00,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,BosaNi00,fumbles_forced,0,,,,,
player,201910270sfo,sfo,SherRi00,def_int,1,,,,,
player,201910270sfo,sfo,SherRi00,def_int_yds,21,,,,,
player,201910270sfo,sfo,SherRi00,def_int_td,0,,,,,
player,201910270sfo,sfo,SherRi00,def_int_long,21,,,,,
player,201910270sfo,sfo,SherRi00,pass_defended,1,,,,,
player,201910270sfo,sfo,SherRi00,sacks,0.0,,,,,
player,201910270sfo,sfo,SherRi00,tackles_combined,4,,,,,
player,201910270sfo,sfo,SherRi00,tackles_solo,4,,,,,
player,201910270sfo,sfo,SherRi00,tackles_assists,0,,,,,
player,201910270sfo,sfo,SherRi00,tackles_loss,0,,,,,
player,201910270sfo,sfo,SherRi00,qb_hits,0,,,,,
player,201910270sfo,sfo,SherRi00,fumbles_rec,0,,,,,
player,201910270sfo,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,SherRi00,fumbles_forced,0,,,,,
player,201910270sfo,sfo,MoseEm00,def_int,1,,,,,
player,201910270sfo,sfo,MoseEm00,def_int_yds,3,,,,,
player,201910270sfo,sfo,MoseEm00,def_int_td,0,,,,,
player,201910270sfo,sfo,MoseEm00,def_int_long,3,,,,,
player,201910270sfo,sfo,MoseEm00,pass_defended,1,,,,,
player,201910270sfo,sfo,MoseEm00,sacks,0.0,,,,,
player,201910270sfo,sfo,MoseEm00,tackles_combined,2,,,,,
player,201910270sfo,sfo,MoseEm00,tackles_solo,2,,,,,
player,201910270sfo,sfo,MoseEm00,tackles_assists,0,,,,,
player,201910270sfo,sfo,MoseEm00,tackles_loss,1,,,,,
player,201910270sfo,sfo,MoseEm00,qb_hits,0,,,,,
player,201910270sfo,sfo,MoseEm00,fumbles_rec,0,,,,,
player,201910270sfo,sfo,MoseEm00,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,MoseEm00,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,MoseEm00,fumbles_forced,0,,,,,
player,201910270sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201910270sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201910270sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201910270sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201910270sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201910270sfo,sfo,ArmsAr01,sacks,2.0,,,,,
player,201910270sfo,sfo,ArmsAr01,tackles_combined,3,,,,,
player,201910270sfo,sfo,ArmsAr01,tackles_solo,3,,,,,
player,201910270sfo,sfo,ArmsAr01,tackles_assists,0,,,,,
player,201910270sfo,sfo,ArmsAr01,tackles_loss,2,,,,,
player,201910270sfo,sfo,ArmsAr01,qb_hits,2,,,,,
player,201910270sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201910270sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201910270sfo,sfo,JoneD.01,def_int,0,,,,,
player,201910270sfo,sfo,JoneD.01,def_int_yds,0,,,,,
player,201910270sfo,sfo,JoneD.01,def_int_td,0,,,,,
player,201910270sfo,sfo,JoneD.01,def_int_long,0,,,,,
player,201910270sfo,sfo,JoneD.01,pass_defended,0,,,,,
player,201910270sfo,sfo,JoneD.01,sacks,1.0,,,,,
player,201910270sfo,sfo,JoneD.01,tackles_combined,5,,,,,
player,201910270sfo,sfo,JoneD.01,tackles_solo,4,,,,,
player,201910270sfo,sfo,JoneD.01,tackles_assists,1,,,,,
player,201910270sfo,sfo,JoneD.01,tackles_loss,1,,,,,
player,201910270sfo,sfo,JoneD.01,qb_hits,1,,,,,
player,201910270sfo,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201910270sfo,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201910270sfo,sfo,BlaiRo00,def_int,0,,,,,
player,201910270sfo,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201910270sfo,sfo,BlaiRo00,def_int_td,0,,,,,
player,201910270sfo,sfo,BlaiRo00,def_int_long,0,,,,,
player,201910270sfo,sfo,BlaiRo00,pass_defended,0,,,,,
player,201910270sfo,sfo,BlaiRo00,sacks,1.0,,,,,
player,201910270sfo,sfo,BlaiRo00,tackles_combined,3,,,,,
player,201910270sfo,sfo,BlaiRo00,tackles_solo,3,,,,,
player,201910270sfo,sfo,BlaiRo00,tackles_assists,0,,,,,
player,201910270sfo,sfo,BlaiRo00,tackles_loss,2,,,,,
player,201910270sfo,sfo,BlaiRo00,qb_hits,1,,,,,
player,201910270sfo,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201910270sfo,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201910270sfo,sfo,WarnFr00,def_int,0,,,,,
player,201910270sfo,sfo,WarnFr00,def_int_yds,0,,,,,
player,201910270sfo,sfo,WarnFr00,def_int_td,0,,,,,
player,201910270sfo,sfo,WarnFr00,def_int_long,0,,,,,
player,201910270sfo,sfo,WarnFr00,pass_defended,0,,,,,
player,201910270sfo,sfo,WarnFr00,sacks,0.0,,,,,
player,201910270sfo,sfo,WarnFr00,tackles_combined,6,,,,,
player,201910270sfo,sfo,WarnFr00,tackles_solo,5,,,,,
player,201910270sfo,sfo,WarnFr00,tackles_assists,1,,,,,
player,201910270sfo,sfo,WarnFr00,tackles_loss,0,,,,,
player,201910270sfo,sfo,WarnFr00,qb_hits,0,,,,,
player,201910270sfo,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201910270sfo,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201910270sfo,sfo,AlexKw00,def_int,0,,,,,
player,201910270sfo,sfo,AlexKw00,def_int_yds,0,,,,,
player,201910270sfo,sfo,AlexKw00,def_int_td,0,,,,,
player,201910270sfo,sfo,AlexKw00,def_int_long,0,,,,,
player,201910270sfo,sfo,AlexKw00,pass_defended,0,,,,,
player,201910270sfo,sfo,AlexKw00,sacks,0.0,,,,,
player,201910270sfo,sfo,AlexKw00,tackles_combined,4,,,,,
player,201910270sfo,sfo,AlexKw00,tackles_solo,3,,,,,
player,201910270sfo,sfo,AlexKw00,tackles_assists,1,,,,,
player,201910270sfo,sfo,AlexKw00,tackles_loss,0,,,,,
player,201910270sfo,sfo,AlexKw00,qb_hits,0,,,,,
player,201910270sfo,sfo,AlexKw00,fumbles_rec,0,,,,,
player,201910270sfo,sfo,AlexKw00,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,AlexKw00,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,AlexKw00,fumbles_forced,0,,,,,
player,201910270sfo,sfo,BuckDe00,def_int,0,,,,,
player,201910270sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201910270sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201910270sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201910270sfo,sfo,BuckDe00,pass_defended,1,,,,,
player,201910270sfo,sfo,BuckDe00,sacks,0.0,,,,,
player,201910270sfo,sfo,BuckDe00,tackles_combined,2,,,,,
player,201910270sfo,sfo,BuckDe00,tackles_solo,1,,,,,
player,201910270sfo,sfo,BuckDe00,tackles_assists,1,,,,,
player,201910270sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201910270sfo,sfo,BuckDe00,qb_hits,1,,,,,
player,201910270sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201910270sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201910270sfo,sfo,GreeDr00,def_int,0,,,,,
player,201910270sfo,sfo,GreeDr00,def_int_yds,0,,,,,
player,201910270sfo,sfo,GreeDr00,def_int_td,0,,,,,
player,201910270sfo,sfo,GreeDr00,def_int_long,0,,,,,
player,201910270sfo,sfo,GreeDr00,pass_defended,0,,,,,
player,201910270sfo,sfo,GreeDr00,sacks,0.0,,,,,
player,201910270sfo,sfo,GreeDr00,tackles_combined,2,,,,,
player,201910270sfo,sfo,GreeDr00,tackles_solo,2,,,,,
player,201910270sfo,sfo,GreeDr00,tackles_assists,0,,,,,
player,201910270sfo,sfo,GreeDr00,tackles_loss,0,,,,,
player,201910270sfo,sfo,GreeDr00,qb_hits,0,,,,,
player,201910270sfo,sfo,GreeDr00,fumbles_rec,0,,,,,
player,201910270sfo,sfo,GreeDr00,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,GreeDr00,fumbles_rec_td,0,,,,,
player,201910270sfo,sfo,GreeDr00,fumbles_forced,0,,,,,
player,201910270sfo,sfo,JohnDo02,def_int,0,,,,,
player,201910270sfo,sfo,JohnDo02,def_int_yds,0,,,,,
player,201910270sfo,sfo,JohnDo02,def_int_td,0,,,,,
player,201910270sfo,sfo,JohnDo02,def_int_long,0,,,,,
player,201910270sfo,sfo,JohnDo02,pass_defended,0,,,,,
player,201910270sfo,sfo,JohnDo02,sacks,0.0,,,,,
player,201910270sfo,sfo,JohnDo02,tackles_combined,2,,,,,
player,201910270sfo,sfo,JohnDo02,tackles_solo,2,,,,,
player,201910270sfo,sfo,JohnDo02,tackles_assists,0,,,,,
player,201910270sfo,sfo,JohnDo02,tackles_loss,0,,,,,
player,201910270sfo,sfo,JohnDo02,qb_hits,0,,,,,
player,201910270sfo,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201910270sfo,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201910270sfo,sfo,JohnDo02,fumbles_rec_td,0,,,,,
