game,2019,11,20191117,201911170det,dal,"Dallas Cowboys",35,det,"Detroit Lions",27
player,201911170det,dal,JoneCh02,fga,,,,,,
player,201911170det,dal,JoneCh02,punt,3,,,,,
player,201911170det,dal,JoneCh02,punt_yds,124,,,,,
player,201911170det,dal,JoneCh02,punt_yds_per_punt,41.3,,,,,
player,201911170det,dal,JoneCh02,punt_long,50,,,,,
player,201911170det,det,PratMa20,xpm,3,,,,,
player,201911170det,det,PratMa20,xpa,3,,,,,
player,201911170det,det,PratMa20,fgm,,,,,,
player,201911170det,det,PratMa20,fga,,,,,,
player,201911170det,det,PratMa20,punt,0,,,,,
player,201911170det,det,PratMa20,punt_yds,0,,,,,
player,201911170det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201911170det,det,PratMa20,punt_long,0,,,,,
player,201911170det,det,MartSa01,xpm,,,,,,
player,201911170det,det,MartSa01,xpa,,,,,,
player,201911170det,det,MartSa01,fgm,,,,,,
player,201911170det,det,MartSa01,fga,,,,,,
player,201911170det,det,MartSa01,punt,6,,,,,
player,201911170det,det,MartSa01,punt_yds,269,,,,,
player,201911170det,det,MartSa01,punt_yds_per_punt,44.8,,,,,
player,201911170det,det,MartSa01,punt_long,57,,,,,
player,201911170det,det,CrosTy00,pos,T,,,,,
player,201911170det,det,CrosTy00,offense,65,,,,,
player,201911170det,det,CrosTy00,off_pct,100%,,,,,
player,201911170det,det,CrosTy00,defense,0,,,,,
player,201911170det,det,CrosTy00,def_pct,0%,,,,,
player,201911170det,det,CrosTy00,special_teams,3,,,,,
player,201911170det,det,CrosTy00,st_pct,10%,,,,,
player,201911170det,det,DeckTa00,pos,T,,,,,
player,201911170det,det,DeckTa00,offense,65,,,,,
player,201911170det,det,DeckTa00,off_pct,100%,,,,,
player,201911170det,det,DeckTa00,defense,0,,,,,
player,201911170det,det,DeckTa00,def_pct,0%,,,,,
player,201911170det,det,DeckTa00,special_teams,3,,,,,
player,201911170det,det,DeckTa00,st_pct,10%,,,,,
player,201911170det,det,DrisJe00,pos,QB,,,,,
player,201911170det,det,DrisJe00,offense,65,,,,,
player,201911170det,det,DrisJe00,off_pct,100%,,,,,
player,201911170det,det,DrisJe00,defense,0,,,,,
player,201911170det,det,DrisJe00,def_pct,0%,,,,,
player,201911170det,det,DrisJe00,special_teams,0,,,,,
player,201911170det,det,DrisJe00,st_pct,0%,,,,,
player,201911170det,det,DahlJo00,pos,G,,,,,
player,201911170det,det,DahlJo00,offense,62,,,,,
player,201911170det,det,DahlJo00,off_pct,95%,,,,,
player,201911170det,det,DahlJo00,defense,0,,,,,
player,201911170det,det,DahlJo00,def_pct,0%,,,,,
player,201911170det,det,DahlJo00,special_teams,3,,,,,
player,201911170det,det,DahlJo00,st_pct,10%,,,,,
player,201911170det,det,GlasGr00,pos,G,,,,,
player,201911170det,det,GlasGr00,offense,62,,,,,
player,201911170det,det,GlasGr00,off_pct,95%,,,,,
player,201911170det,det,GlasGr00,defense,0,,,,,
player,201911170det,det,GlasGr00,def_pct,0%,,,,,
player,201911170det,det,GlasGr00,special_teams,0,,,,,
player,201911170det,det,GlasGr00,st_pct,0%,,,,,
player,201911170det,det,GollKe00,pos,WR,,,,,
player,201911170det,det,GollKe00,offense,60,,,,,
player,201911170det,det,GollKe00,off_pct,92%,,,,,
player,201911170det,det,GollKe00,defense,0,,,,,
player,201911170det,det,GollKe00,def_pct,0%,,,,,
player,201911170det,det,GollKe00,special_teams,1,,,,,
player,201911170det,det,GollKe00,st_pct,3%,,,,,
player,201911170det,det,JoneMa02,pos,WR,,,,,
player,201911170det,det,JoneMa02,offense,57,,,,,
player,201911170det,det,JoneMa02,off_pct,88%,,,,,
player,201911170det,det,JoneMa02,defense,0,,,,,
player,201911170det,det,JoneMa02,def_pct,0%,,,,,
player,201911170det,det,JoneMa02,special_teams,1,,,,,
player,201911170det,det,JoneMa02,st_pct,3%,,,,,
player,201911170det,det,RagnFr00,pos,C,,,,,
player,201911170det,det,RagnFr00,offense,56,,,,,
player,201911170det,det,RagnFr00,off_pct,86%,,,,,
player,201911170det,det,RagnFr00,defense,0,,,,,
player,201911170det,det,RagnFr00,def_pct,0%,,,,,
player,201911170det,det,RagnFr00,special_teams,3,,,,,
player,201911170det,det,RagnFr00,st_pct,10%,,,,,
player,201911170det,det,HockTJ00,pos,TE,,,,,
player,201911170det,det,HockTJ00,offense,48,,,,,
player,201911170det,det,HockTJ00,off_pct,74%,,,,,
player,201911170det,det,HockTJ00,defense,0,,,,,
player,201911170det,det,HockTJ00,def_pct,0%,,,,,
player,201911170det,det,HockTJ00,special_teams,1,,,,,
player,201911170det,det,HockTJ00,st_pct,3%,,,,,
player,201911170det,det,AmenDa00,pos,WR,,,,,
player,201911170det,det,AmenDa00,offense,36,,,,,
player,201911170det,det,AmenDa00,off_pct,55%,,,,,
player,201911170det,det,AmenDa00,defense,0,,,,,
player,201911170det,det,AmenDa00,def_pct,0%,,,,,
player,201911170det,det,AmenDa00,special_teams,1,,,,,
player,201911170det,det,AmenDa00,st_pct,3%,,,,,
player,201911170det,det,ScarBo01,pos,RB,,,,,
player,201911170det,det,ScarBo01,offense,32,,,,,
player,201911170det,det,ScarBo01,off_pct,49%,,,,,
player,201911170det,det,ScarBo01,defense,0,,,,,
player,201911170det,det,ScarBo01,def_pct,0%,,,,,
player,201911170det,det,ScarBo01,special_teams,0,,,,,
player,201911170det,det,ScarBo01,st_pct,0%,,,,,
player,201911170det,det,ThomLo00,pos,TE,,,,,
player,201911170det,det,ThomLo00,offense,22,,,,,
player,201911170det,det,ThomLo00,off_pct,34%,,,,,
player,201911170det,det,ThomLo00,defense,0,,,,,
player,201911170det,det,ThomLo00,def_pct,0%,,,,,
player,201911170det,det,ThomLo00,special_teams,23,,,,,
player,201911170det,det,ThomLo00,st_pct,74%,,,,,
player,201911170det,det,WiggKe00,pos,G,,,,,
player,201911170det,det,WiggKe00,offense,20,,,,,
player,201911170det,det,WiggKe00,off_pct,31%,,,,,
player,201911170det,det,WiggKe00,defense,0,,,,,
player,201911170det,det,WiggKe00,def_pct,0%,,,,,
player,201911170det,det,WiggKe00,special_teams,8,,,,,
player,201911170det,det,WiggKe00,st_pct,26%,,,,,
player,201911170det,det,JohnTy02,pos,RB,,,,,
player,201911170det,det,JohnTy02,offense,19,,,,,
player,201911170det,det,JohnTy02,off_pct,29%,,,,,
player,201911170det,det,JohnTy02,defense,0,,,,,
player,201911170det,det,JohnTy02,def_pct,0%,,,,,
player,201911170det,det,JohnTy02,special_teams,4,,,,,
player,201911170det,det,JohnTy02,st_pct,13%,,,,,
player,201911170det,det,JameJe00,pos,TE,,,,,
player,201911170det,det,JameJe00,offense,15,,,,,
player,201911170det,det,JameJe00,off_pct,23%,,,,,
player,201911170det,det,JameJe00,defense,0,,,,,
player,201911170det,det,JameJe00,def_pct,0%,,,,,
player,201911170det,det,JameJe00,special_teams,11,,,,,
player,201911170det,det,JameJe00,st_pct,35%,,,,,
player,201911170det,det,McKiJ.00,pos,RB,,,,,
player,201911170det,det,McKiJ.00,offense,15,,,,,
player,201911170det,det,McKiJ.00,off_pct,23%,,,,,
player,201911170det,det,McKiJ.00,defense,0,,,,,
player,201911170det,det,McKiJ.00,def_pct,0%,,,,,
player,201911170det,det,McKiJ.00,special_teams,0,,,,,
player,201911170det,det,McKiJ.00,st_pct,0%,,,,,
player,201911170det,det,HallMa02,pos,WR,,,,,
player,201911170det,det,HallMa02,offense,14,,,,,
player,201911170det,det,HallMa02,off_pct,22%,,,,,
player,201911170det,det,HallMa02,defense,0,,,,,
player,201911170det,det,HallMa02,def_pct,0%,,,,,
player,201911170det,det,HallMa02,special_teams,7,,,,,
player,201911170det,det,HallMa02,st_pct,23%,,,,,
player,201911170det,det,BawdNi00,pos,RB,,,,,
player,201911170det,det,BawdNi00,offense,2,,,,,
player,201911170det,det,BawdNi00,off_pct,3%,,,,,
player,201911170det,det,BawdNi00,defense,0,,,,,
player,201911170det,det,BawdNi00,def_pct,0%,,,,,
player,201911170det,det,BawdNi00,special_teams,11,,,,,
player,201911170det,det,BawdNi00,st_pct,35%,,,,,
player,201911170det,det,SlayDa00,pos,CB,,,,,
player,201911170det,det,SlayDa00,offense,0,,,,,
player,201911170det,det,SlayDa00,off_pct,0%,,,,,
player,201911170det,det,SlayDa00,defense,73,,,,,
player,201911170det,det,SlayDa00,def_pct,99%,,,,,
player,201911170det,det,SlayDa00,special_teams,0,,,,,
player,201911170det,det,SlayDa00,st_pct,0%,,,,,
player,201911170det,det,MelvRa00,pos,CB,,,,,
player,201911170det,det,MelvRa00,offense,0,,,,,
player,201911170det,det,MelvRa00,off_pct,0%,,,,,
player,201911170det,det,MelvRa00,defense,72,,,,,
player,201911170det,det,MelvRa00,def_pct,97%,,,,,
player,201911170det,det,MelvRa00,special_teams,0,,,,,
player,201911170det,det,MelvRa00,st_pct,0%,,,,,
player,201911170det,det,WilsTa00,pos,SS,,,,,
player,201911170det,det,WilsTa00,offense,0,,,,,
player,201911170det,det,WilsTa00,off_pct,0%,,,,,
player,201911170det,det,WilsTa00,defense,67,,,,,
player,201911170det,det,WilsTa00,def_pct,91%,,,,,
player,201911170det,det,WilsTa00,special_teams,8,,,,,
player,201911170det,det,WilsTa00,st_pct,26%,,,,,
player,201911170det,det,DaviJa01,pos,LB,,,,,
player,201911170det,det,DaviJa01,offense,0,,,,,
player,201911170det,det,DaviJa01,off_pct,0%,,,,,
player,201911170det,det,DaviJa01,defense,67,,,,,
player,201911170det,det,DaviJa01,def_pct,91%,,,,,
player,201911170det,det,DaviJa01,special_teams,6,,,,,
player,201911170det,det,DaviJa01,st_pct,19%,,,,,
player,201911170det,det,KennDe00,pos,LB,,,,,
player,201911170det,det,KennDe00,offense,0,,,,,
player,201911170det,det,KennDe00,off_pct,0%,,,,,
player,201911170det,det,KennDe00,defense,60,,,,,
player,201911170det,det,KennDe00,def_pct,81%,,,,,
player,201911170det,det,KennDe00,special_teams,5,,,,,
player,201911170det,det,KennDe00,st_pct,16%,,,,,
player,201911170det,det,HarrWi02,pos,SS,,,,,
player,201911170det,det,HarrWi02,offense,0,,,,,
player,201911170det,det,HarrWi02,off_pct,0%,,,,,
player,201911170det,det,HarrWi02,defense,59,,,,,
player,201911170det,det,HarrWi02,def_pct,80%,,,,,
player,201911170det,det,HarrWi02,special_teams,8,,,,,
player,201911170det,det,HarrWi02,st_pct,26%,,,,,
player,201911170det,det,FlowTr00,pos,DE,,,,,
player,201911170det,det,FlowTr00,offense,0,,,,,
player,201911170det,det,FlowTr00,off_pct,0%,,,,,
player,201911170det,det,FlowTr00,defense,55,,,,,
player,201911170det,det,FlowTr00,def_pct,74%,,,,,
player,201911170det,det,FlowTr00,special_teams,5,,,,,
player,201911170det,det,FlowTr00,st_pct,16%,,,,,
player,201911170det,det,RobiAS00,pos,DT,,,,,
player,201911170det,det,RobiAS00,offense,0,,,,,
player,201911170det,det,RobiAS00,off_pct,0%,,,,,
player,201911170det,det,RobiAS00,defense,55,,,,,
player,201911170det,det,RobiAS00,def_pct,74%,,,,,
player,201911170det,det,RobiAS00,special_teams,3,,,,,
player,201911170det,det,RobiAS00,st_pct,10%,,,,,
player,201911170det,det,JoneCh05,pos,LB,,,,,
player,201911170det,det,JoneCh05,offense,0,,,,,
player,201911170det,det,JoneCh05,off_pct,0%,,,,,
player,201911170det,det,JoneCh05,defense,53,,,,,
player,201911170det,det,JoneCh05,def_pct,72%,,,,,
player,201911170det,det,JoneCh05,special_teams,13,,,,,
player,201911170det,det,JoneCh05,st_pct,42%,,,,,
player,201911170det,det,ColeJu01,pos,CB,,,,,
player,201911170det,det,ColeJu01,offense,0,,,,,
player,201911170det,det,ColeJu01,off_pct,0%,,,,,
player,201911170det,det,ColeJu01,defense,51,,,,,
player,201911170det,det,ColeJu01,def_pct,69%,,,,,
player,201911170det,det,ColeJu01,special_teams,5,,,,,
player,201911170det,det,ColeJu01,st_pct,16%,,,,,
player,201911170det,det,HarrDa03,pos,DT,,,,,
player,201911170det,det,HarrDa03,offense,0,,,,,
player,201911170det,det,HarrDa03,off_pct,0%,,,,,
player,201911170det,det,HarrDa03,defense,49,,,,,
player,201911170det,det,HarrDa03,def_pct,66%,,,,,
player,201911170det,det,HarrDa03,special_teams,0,,,,,
player,201911170det,det,HarrDa03,st_pct,0%,,,,,
player,201911170det,det,TavaJa00,pos,LB,,,,,
player,201911170det,det,TavaJa00,offense,0,,,,,
player,201911170det,det,TavaJa00,off_pct,0%,,,,,
player,201911170det,det,TavaJa00,defense,46,,,,,
player,201911170det,det,TavaJa00,def_pct,62%,,,,,
player,201911170det,det,TavaJa00,special_teams,11,,,,,
player,201911170det,det,TavaJa00,st_pct,35%,,,,,
player,201911170det,det,AtkiJo01,pos,DT,,,,,
player,201911170det,det,AtkiJo01,offense,0,,,,,
player,201911170det,det,AtkiJo01,off_pct,0%,,,,,
player,201911170det,det,AtkiJo01,defense,36,,,,,
player,201911170det,det,AtkiJo01,def_pct,49%,,,,,
player,201911170det,det,AtkiJo01,special_teams,2,,,,,
player,201911170det,det,AtkiJo01,st_pct,6%,,,,,
player,201911170det,det,DaniMi00,pos,DT,,,,,
player,201911170det,det,DaniMi00,offense,0,,,,,
player,201911170det,det,DaniMi00,off_pct,0%,,,,,
player,201911170det,det,DaniMi00,defense,29,,,,,
player,201911170det,det,DaniMi00,def_pct,39%,,,,,
player,201911170det,det,DaniMi00,special_teams,0,,,,,
player,201911170det,det,DaniMi00,st_pct,0%,,,,,
player,201911170det,det,WalkTr01,pos,FS,,,,,
player,201911170det,det,WalkTr01,offense,0,,,,,
player,201911170det,det,WalkTr01,off_pct,0%,,,,,
player,201911170det,det,WalkTr01,defense,23,,,,,
player,201911170det,det,WalkTr01,def_pct,31%,,,,,
player,201911170det,det,WalkTr01,special_teams,0,,,,,
player,201911170det,det,WalkTr01,st_pct,0%,,,,,
player,201911170det,det,OruwAm00,pos,CB,,,,,
player,201911170det,det,OruwAm00,offense,0,,,,,
player,201911170det,det,OruwAm00,off_pct,0%,,,,,
player,201911170det,det,OruwAm00,defense,9,,,,,
player,201911170det,det,OruwAm00,def_pct,12%,,,,,
player,201911170det,det,OruwAm00,special_teams,8,,,,,
player,201911170det,det,OruwAm00,st_pct,26%,,,,,
player,201911170det,det,ReevJa00,pos,LB,,,,,
player,201911170det,det,ReevJa00,offense,0,,,,,
player,201911170det,det,ReevJa00,off_pct,0%,,,,,
player,201911170det,det,ReevJa00,defense,5,,,,,
player,201911170det,det,ReevJa00,def_pct,7%,,,,,
player,201911170det,det,ReevJa00,special_teams,23,,,,,
player,201911170det,det,ReevJa00,st_pct,74%,,,,,
player,201911170det,det,FordMi01,pos,CB,,,,,
player,201911170det,det,FordMi01,offense,0,,,,,
player,201911170det,det,FordMi01,off_pct,0%,,,,,
player,201911170det,det,FordMi01,defense,5,,,,,
player,201911170det,det,FordMi01,def_pct,7%,,,,,
player,201911170det,det,FordMi01,special_teams,19,,,,,
player,201911170det,det,FordMi01,st_pct,61%,,,,,
player,201911170det,det,KillMi00,pos,FS,,,,,
player,201911170det,det,KillMi00,offense,0,,,,,
player,201911170det,det,KillMi00,off_pct,0%,,,,,
player,201911170det,det,KillMi00,defense,0,,,,,
player,201911170det,det,KillMi00,def_pct,0%,,,,,
player,201911170det,det,KillMi00,special_teams,28,,,,,
player,201911170det,det,KillMi00,st_pct,90%,,,,,
player,201911170det,det,VirgDe00,pos,CB,,,,,
player,201911170det,det,VirgDe00,offense,0,,,,,
player,201911170det,det,VirgDe00,off_pct,0%,,,,,
player,201911170det,det,VirgDe00,defense,0,,,,,
player,201911170det,det,VirgDe00,def_pct,0%,,,,,
player,201911170det,det,VirgDe00,special_teams,27,,,,,
player,201911170det,det,VirgDe00,st_pct,87%,,,,,
player,201911170det,det,LongSt00,pos,LB,,,,,
player,201911170det,det,LongSt00,offense,0,,,,,
player,201911170det,det,LongSt00,off_pct,0%,,,,,
player,201911170det,det,LongSt00,defense,0,,,,,
player,201911170det,det,LongSt00,def_pct,0%,,,,,
player,201911170det,det,LongSt00,special_teams,23,,,,,
player,201911170det,det,LongSt00,st_pct,74%,,,,,
player,201911170det,det,MoorCJ01,pos,FS,,,,,
player,201911170det,det,MoorCJ01,offense,0,,,,,
player,201911170det,det,MoorCJ01,off_pct,0%,,,,,
player,201911170det,det,MoorCJ01,defense,0,,,,,
player,201911170det,det,MoorCJ01,def_pct,0%,,,,,
player,201911170det,det,MoorCJ01,special_teams,22,,,,,
player,201911170det,det,MoorCJ01,st_pct,71%,,,,,
player,201911170det,det,AgneJa00,pos,CB,,,,,
player,201911170det,det,AgneJa00,offense,0,,,,,
player,201911170det,det,AgneJa00,off_pct,0%,,,,,
player,201911170det,det,AgneJa00,defense,0,,,,,
player,201911170det,det,AgneJa00,def_pct,0%,,,,,
player,201911170det,det,AgneJa00,special_teams,12,,,,,
player,201911170det,det,AgneJa00,st_pct,39%,,,,,
player,201911170det,det,MuhlDo20,pos,LS,,,,,
player,201911170det,det,MuhlDo20,offense,0,,,,,
player,201911170det,det,MuhlDo20,off_pct,0%,,,,,
player,201911170det,det,MuhlDo20,defense,0,,,,,
player,201911170det,det,MuhlDo20,def_pct,0%,,,,,
player,201911170det,det,MuhlDo20,special_teams,11,,,,,
player,201911170det,det,MuhlDo20,st_pct,35%,,,,,
player,201911170det,det,MartSa01,pos,P,,,,,
player,201911170det,det,MartSa01,offense,0,,,,,
player,201911170det,det,MartSa01,off_pct,0%,,,,,
player,201911170det,det,MartSa01,defense,0,,,,,
player,201911170det,det,MartSa01,def_pct,0%,,,,,
player,201911170det,det,MartSa01,special_teams,11,,,,,
player,201911170det,det,MartSa01,st_pct,35%,,,,,
player,201911170det,det,PratMa20,pos,K,,,,,
player,201911170det,det,PratMa20,offense,0,,,,,
player,201911170det,det,PratMa20,off_pct,0%,,,,,
player,201911170det,det,PratMa20,defense,0,,,,,
player,201911170det,det,PratMa20,def_pct,0%,,,,,
player,201911170det,det,PratMa20,special_teams,8,,,,,
player,201911170det,det,PratMa20,st_pct,26%,,,,,
player,201911170det,det,AbouOd00,pos,G,,,,,
player,201911170det,det,AbouOd00,offense,0,,,,,
player,201911170det,det,AbouOd00,off_pct,0%,,,,,
player,201911170det,det,AbouOd00,defense,0,,,,,
player,201911170det,det,AbouOd00,def_pct,0%,,,,,
player,201911170det,det,AbouOd00,special_teams,3,,,,,
player,201911170det,det,AbouOd00,st_pct,10%,,,,,
player,201911170det,dal,MartZa00,pos,G,,,,,
player,201911170det,dal,MartZa00,offense,74,,,,,
player,201911170det,dal,MartZa00,off_pct,100%,,,,,
player,201911170det,dal,MartZa00,defense,0,,,,,
player,201911170det,dal,MartZa00,def_pct,0%,,,,,
player,201911170det,dal,MartZa00,special_teams,5,,,,,
player,201911170det,dal,MartZa00,st_pct,16%,,,,,
player,201911170det,dal,FredTr00,pos,C,,,,,
player,201911170det,dal,FredTr00,offense,74,,,,,
player,201911170det,dal,FredTr00,off_pct,100%,,,,,
player,201911170det,dal,FredTr00,defense,0,,,,,
player,201911170det,dal,FredTr00,def_pct,0%,,,,,
player,201911170det,dal,FredTr00,special_teams,5,,,,,
player,201911170det,dal,FredTr00,st_pct,16%,,,,,
player,201911170det,dal,SmitTy00,pos,T,,,,,
player,201911170det,dal,SmitTy00,offense,74,,,,,
player,201911170det,dal,SmitTy00,off_pct,100%,,,,,
player,201911170det,dal,SmitTy00,defense,0,,,,,
player,201911170det,dal,SmitTy00,def_pct,0%,,,,,
player,201911170det,dal,SmitTy00,special_teams,5,,,,,
player,201911170det,dal,SmitTy00,st_pct,16%,,,,,
player,201911170det,dal,PresDa01,pos,QB,,,,,
player,201911170det,dal,PresDa01,offense,74,,,,,
player,201911170det,dal,PresDa01,off_pct,100%,,,,,
player,201911170det,dal,PresDa01,defense,0,,,,,
player,201911170det,dal,PresDa01,def_pct,0%,,,,,
player,201911170det,dal,PresDa01,special_teams,0,,,,,
player,201911170det,dal,PresDa01,st_pct,0%,,,,,
player,201911170det,dal,Sua-Xa00,pos,G,,,,,
player,201911170det,dal,Sua-Xa00,offense,74,,,,,
player,201911170det,dal,Sua-Xa00,off_pct,100%,,,,,
player,201911170det,dal,Sua-Xa00,defense,0,,,,,
player,201911170det,dal,Sua-Xa00,def_pct,0%,,,,,
player,201911170det,dal,Sua-Xa00,special_teams,0,,,,,
player,201911170det,dal,Sua-Xa00,st_pct,0%,,,,,
player,201911170det,dal,ElliEz00,pos,RB,,,,,
player,201911170det,dal,ElliEz00,offense,66,,,,,
player,201911170det,dal,ElliEz00,off_pct,89%,,,,,
player,201911170det,dal,ElliEz00,defense,0,,,,,
player,201911170det,dal,ElliEz00,def_pct,0%,,,,,
player,201911170det,dal,ElliEz00,special_teams,0,,,,,
player,201911170det,dal,ElliEz00,st_pct,0%,,,,,
player,201911170det,dal,CollLa01,pos,T,,,,,
player,201911170det,dal,CollLa01,offense,64,,,,,
player,201911170det,dal,CollLa01,off_pct,86%,,,,,
player,201911170det,dal,CollLa01,defense,0,,,,,
player,201911170det,dal,CollLa01,def_pct,0%,,,,,
player,201911170det,dal,CollLa01,special_teams,5,,,,,
player,201911170det,dal,CollLa01,st_pct,16%,,,,,
player,201911170det,dal,WittJa00,pos,TE,,,,,
player,201911170det,dal,WittJa00,offense,64,,,,,
player,201911170det,dal,WittJa00,off_pct,86%,,,,,
player,201911170det,dal,WittJa00,defense,0,,,,,
player,201911170det,dal,WittJa00,def_pct,0%,,,,,
player,201911170det,dal,WittJa00,special_teams,5,,,,,
player,201911170det,dal,WittJa00,st_pct,16%,,,,,
player,201911170det,dal,GallMi00,pos,WR,,,,,
player,201911170det,dal,GallMi00,offense,61,,,,,
player,201911170det,dal,GallMi00,off_pct,82%,,,,,
player,201911170det,dal,GallMi00,defense,0,,,,,
player,201911170det,dal,GallMi00,def_pct,0%,,,,,
player,201911170det,dal,GallMi00,special_teams,0,,,,,
player,201911170det,dal,GallMi00,st_pct,0%,,,,,
player,201911170det,dal,CobbRa00,pos,WR,,,,,
player,201911170det,dal,CobbRa00,offense,46,,,,,
player,201911170det,dal,CobbRa00,off_pct,62%,,,,,
player,201911170det,dal,CobbRa00,defense,0,,,,,
player,201911170det,dal,CobbRa00,def_pct,0%,,,,,
player,201911170det,dal,CobbRa00,special_teams,4,,,,,
player,201911170det,dal,CobbRa00,st_pct,13%,,,,,
player,201911170det,dal,CoopAm00,pos,WR,,,,,
player,201911170det,dal,CoopAm00,offense,41,,,,,
player,201911170det,dal,CoopAm00,off_pct,55%,,,,,
player,201911170det,dal,CoopAm00,defense,0,,,,,
player,201911170det,dal,CoopAm00,def_pct,0%,,,,,
player,201911170det,dal,CoopAm00,special_teams,0,,,,,
player,201911170det,dal,CoopAm00,st_pct,0%,,,,,
player,201911170det,dal,AustTa00,pos,WR,,,,,
player,201911170det,dal,AustTa00,offense,30,,,,,
player,201911170det,dal,AustTa00,off_pct,41%,,,,,
player,201911170det,dal,AustTa00,defense,0,,,,,
player,201911170det,dal,AustTa00,def_pct,0%,,,,,
player,201911170det,dal,AustTa00,special_teams,4,,,,,
player,201911170det,dal,AustTa00,st_pct,13%,,,,,
player,201911170det,dal,JarwBl00,pos,TE,,,,,
player,201911170det,dal,JarwBl00,offense,23,,,,,
player,201911170det,dal,JarwBl00,off_pct,31%,,,,,
player,201911170det,dal,JarwBl00,defense,0,,,,,
player,201911170det,dal,JarwBl00,def_pct,0%,,,,,
player,201911170det,dal,JarwBl00,special_teams,8,,,,,
player,201911170det,dal,JarwBl00,st_pct,26%,,,,,
player,201911170det,dal,PollTo00,pos,RB,,,,,
player,201911170det,dal,PollTo00,offense,13,,,,,
player,201911170det,dal,PollTo00,off_pct,18%,,,,,
player,201911170det,dal,PollTo00,defense,0,,,,,
player,201911170det,dal,PollTo00,def_pct,0%,,,,,
player,201911170det,dal,PollTo00,special_teams,8,,,,,
player,201911170det,dal,PollTo00,st_pct,26%,,,,,
player,201911170det,dal,OlawJa00,pos,FB,,,,,
player,201911170det,dal,OlawJa00,offense,11,,,,,
player,201911170det,dal,OlawJa00,off_pct,15%,,,,,
player,201911170det,dal,OlawJa00,defense,0,,,,,
player,201911170det,dal,OlawJa00,def_pct,0%,,,,,
player,201911170det,dal,OlawJa00,special_teams,19,,,,,
player,201911170det,dal,OlawJa00,st_pct,61%,,,,,
player,201911170det,dal,FlemCa00,pos,T,,,,,
player,201911170det,dal,FlemCa00,offense,11,,,,,
player,201911170det,dal,FlemCa00,off_pct,15%,,,,,
player,201911170det,dal,FlemCa00,defense,0,,,,,
player,201911170det,dal,FlemCa00,def_pct,0%,,,,,
player,201911170det,dal,FlemCa00,special_teams,5,,,,,
player,201911170det,dal,FlemCa00,st_pct,16%,,,,,
player,201911170det,dal,SchuDa00,pos,TE,,,,,
player,201911170det,dal,SchuDa00,offense,11,,,,,
player,201911170det,dal,SchuDa00,off_pct,15%,,,,,
player,201911170det,dal,SchuDa00,defense,0,,,,,
player,201911170det,dal,SchuDa00,def_pct,0%,,,,,
player,201911170det,dal,SchuDa00,special_teams,5,,,,,
player,201911170det,dal,SchuDa00,st_pct,16%,,,,,
player,201911170det,dal,BryaVe00,pos,WR,,,,,
player,201911170det,dal,BryaVe00,offense,4,,,,,
player,201911170det,dal,BryaVe00,off_pct,5%,,,,,
player,201911170det,dal,BryaVe00,defense,0,,,,,
player,201911170det,dal,BryaVe00,def_pct,0%,,,,,
player,201911170det,dal,BryaVe00,special_teams,19,,,,,
player,201911170det,dal,BryaVe00,st_pct,61%,,,,,
player,201911170det,dal,ThomDa05,pos,FS,,,,,
player,201911170det,dal,ThomDa05,offense,0,,,,,
player,201911170det,dal,ThomDa05,off_pct,0%,,,,,
player,201911170det,dal,ThomDa05,defense,65,,,,,
player,201911170det,dal,ThomDa05,def_pct,100%,,,,,
player,201911170det,dal,ThomDa05,special_teams,17,,,,,
player,201911170det,dal,ThomDa05,st_pct,55%,,,,,
player,201911170det,dal,JoneBy00,pos,CB,,,,,
player,201911170det,dal,JoneBy00,offense,0,,,,,
player,201911170det,dal,JoneBy00,off_pct,0%,,,,,
player,201911170det,dal,JoneBy00,defense,65,,,,,
player,201911170det,dal,JoneBy00,def_pct,100%,,,,,
player,201911170det,dal,JoneBy00,special_teams,9,,,,,
player,201911170det,dal,JoneBy00,st_pct,29%,,,,,
player,201911170det,dal,SmitJa05,pos,LB,,,,,
player,201911170det,dal,SmitJa05,offense,0,,,,,
player,201911170det,dal,SmitJa05,off_pct,0%,,,,,
player,201911170det,dal,SmitJa05,defense,65,,,,,
player,201911170det,dal,SmitJa05,def_pct,100%,,,,,
player,201911170det,dal,SmitJa05,special_teams,7,,,,,
player,201911170det,dal,SmitJa05,st_pct,23%,,,,,
player,201911170det,dal,AwuzCh00,pos,CB,,,,,
player,201911170det,dal,AwuzCh00,offense,0,,,,,
player,201911170det,dal,AwuzCh00,off_pct,0%,,,,,
player,201911170det,dal,AwuzCh00,defense,65,,,,,
player,201911170det,dal,AwuzCh00,def_pct,100%,,,,,
player,201911170det,dal,AwuzCh00,special_teams,7,,,,,
player,201911170det,dal,AwuzCh00,st_pct,23%,,,,,
player,201911170det,dal,WoodXa00,pos,FS,,,,,
player,201911170det,dal,WoodXa00,offense,0,,,,,
player,201911170det,dal,WoodXa00,off_pct,0%,,,,,
player,201911170det,dal,WoodXa00,defense,64,,,,,
player,201911170det,dal,WoodXa00,def_pct,98%,,,,,
player,201911170det,dal,WoodXa00,special_teams,7,,,,,
player,201911170det,dal,WoodXa00,st_pct,23%,,,,,
player,201911170det,dal,VandLe00,pos,LB,,,,,
player,201911170det,dal,VandLe00,offense,0,,,,,
player,201911170det,dal,VandLe00,off_pct,0%,,,,,
player,201911170det,dal,VandLe00,defense,63,,,,,
