game,2019,5,20191003,201910030sea,ram,"Los Angeles Rams",29,sea,"Seattle Seahawks",30
player,201910030sea,sea,LockTy00,kick_ret_yds_per_ret,33.0,,,,,
player,201910030sea,sea,LockTy00,kick_ret_td,0,,,,,
player,201910030sea,sea,LockTy00,kick_ret_long,33,,,,,
player,201910030sea,sea,LockTy00,punt_ret,1,,,,,
player,201910030sea,sea,LockTy00,punt_ret_yds,0,,,,,
player,201910030sea,sea,LockTy00,punt_ret_yds_per_ret,0.0,,,,,
player,201910030sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201910030sea,sea,LockTy00,punt_ret_long,0,,,,,
player,201910030sea,ram,ZuerGr00,xpm,2,,,,,
player,201910030sea,ram,ZuerGr00,xpa,2,,,,,
player,201910030sea,ram,ZuerGr00,fgm,3,,,,,
player,201910030sea,ram,ZuerGr00,fga,4,,,,,
player,201910030sea,ram,ZuerGr00,punt,0,,,,,
player,201910030sea,ram,ZuerGr00,punt_yds,0,,,,,
player,201910030sea,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201910030sea,ram,ZuerGr00,punt_long,0,,,,,
player,201910030sea,ram,HekkJo00,xpm,,,,,,
player,201910030sea,ram,HekkJo00,xpa,,,,,,
player,201910030sea,ram,HekkJo00,fgm,,,,,,
player,201910030sea,ram,HekkJo00,fga,,,,,,
player,201910030sea,ram,HekkJo00,punt,3,,,,,
player,201910030sea,ram,HekkJo00,punt_yds,153,,,,,
player,201910030sea,ram,HekkJo00,punt_yds_per_punt,51.0,,,,,
player,201910030sea,ram,HekkJo00,punt_long,59,,,,,
player,201910030sea,sea,MyerJa00,xpm,3,,,,,
player,201910030sea,sea,MyerJa00,xpa,3,,,,,
player,201910030sea,sea,MyerJa00,fgm,1,,,,,
player,201910030sea,sea,MyerJa00,fga,2,,,,,
player,201910030sea,sea,MyerJa00,punt,0,,,,,
player,201910030sea,sea,MyerJa00,punt_yds,0,,,,,
player,201910030sea,sea,MyerJa00,punt_yds_per_punt,,,,,,
player,201910030sea,sea,MyerJa00,punt_long,0,,,,,
player,201910030sea,sea,DickMi00,xpm,,,,,,
player,201910030sea,sea,DickMi00,xpa,,,,,,
player,201910030sea,sea,DickMi00,fgm,,,,,,
player,201910030sea,sea,DickMi00,fga,,,,,,
player,201910030sea,sea,DickMi00,punt,4,,,,,
player,201910030sea,sea,DickMi00,punt_yds,190,,,,,
player,201910030sea,sea,DickMi00,punt_yds_per_punt,47.5,,,,,
player,201910030sea,sea,DickMi00,punt_long,56,,,,,
player,201910030sea,sea,IupaMi20,pos,G,,,,,
player,201910030sea,sea,IupaMi20,offense,74,,,,,
player,201910030sea,sea,IupaMi20,off_pct,100%,,,,,
player,201910030sea,sea,IupaMi20,defense,0,,,,,
player,201910030sea,sea,IupaMi20,def_pct,0%,,,,,
player,201910030sea,sea,IupaMi20,special_teams,5,,,,,
player,201910030sea,sea,IupaMi20,st_pct,16%,,,,,
player,201910030sea,sea,IfedGe00,pos,T,,,,,
player,201910030sea,sea,IfedGe00,offense,74,,,,,
player,201910030sea,sea,IfedGe00,off_pct,100%,,,,,
player,201910030sea,sea,IfedGe00,defense,0,,,,,
player,201910030sea,sea,IfedGe00,def_pct,0%,,,,,
player,201910030sea,sea,IfedGe00,special_teams,5,,,,,
player,201910030sea,sea,IfedGe00,st_pct,16%,,,,,
player,201910030sea,sea,BritJu00,pos,C,,,,,
player,201910030sea,sea,BritJu00,offense,74,,,,,
player,201910030sea,sea,BritJu00,off_pct,100%,,,,,
player,201910030sea,sea,BritJu00,defense,0,,,,,
player,201910030sea,sea,BritJu00,def_pct,0%,,,,,
player,201910030sea,sea,BritJu00,special_teams,5,,,,,
player,201910030sea,sea,BritJu00,st_pct,16%,,,,,
player,201910030sea,sea,BrowDu20,pos,T,,,,,
player,201910030sea,sea,BrowDu20,offense,74,,,,,
player,201910030sea,sea,BrowDu20,off_pct,100%,,,,,
player,201910030sea,sea,BrowDu20,defense,0,,,,,
player,201910030sea,sea,BrowDu20,def_pct,0%,,,,,
player,201910030sea,sea,BrowDu20,special_teams,0,,,,,
player,201910030sea,sea,BrowDu20,st_pct,0%,,,,,
player,201910030sea,sea,WilsRu00,pos,QB,,,,,
player,201910030sea,sea,WilsRu00,offense,74,,,,,
player,201910030sea,sea,WilsRu00,off_pct,100%,,,,,
player,201910030sea,sea,WilsRu00,defense,0,,,,,
player,201910030sea,sea,WilsRu00,def_pct,0%,,,,,
player,201910030sea,sea,WilsRu00,special_teams,0,,,,,
player,201910030sea,sea,WilsRu00,st_pct,0%,,,,,
player,201910030sea,sea,LockTy00,pos,WR,,,,,
player,201910030sea,sea,LockTy00,offense,67,,,,,
player,201910030sea,sea,LockTy00,off_pct,91%,,,,,
player,201910030sea,sea,LockTy00,defense,0,,,,,
player,201910030sea,sea,LockTy00,def_pct,0%,,,,,
player,201910030sea,sea,LockTy00,special_teams,10,,,,,
player,201910030sea,sea,LockTy00,st_pct,32%,,,,,
player,201910030sea,sea,DissWi00,pos,TE,,,,,
player,201910030sea,sea,DissWi00,offense,66,,,,,
player,201910030sea,sea,DissWi00,off_pct,89%,,,,,
player,201910030sea,sea,DissWi00,defense,0,,,,,
player,201910030sea,sea,DissWi00,def_pct,0%,,,,,
player,201910030sea,sea,DissWi00,special_teams,16,,,,,
player,201910030sea,sea,DissWi00,st_pct,52%,,,,,
player,201910030sea,sea,JoneJa08,pos,T,,,,,
player,201910030sea,sea,JoneJa08,offense,65,,,,,
player,201910030sea,sea,JoneJa08,off_pct,88%,,,,,
player,201910030sea,sea,JoneJa08,defense,0,,,,,
player,201910030sea,sea,JoneJa08,def_pct,0%,,,,,
player,201910030sea,sea,JoneJa08,special_teams,5,,,,,
player,201910030sea,sea,JoneJa08,st_pct,16%,,,,,
player,201910030sea,sea,CarsCh00,pos,RB,,,,,
player,201910030sea,sea,CarsCh00,offense,62,,,,,
player,201910030sea,sea,CarsCh00,off_pct,84%,,,,,
player,201910030sea,sea,CarsCh00,defense,0,,,,,
player,201910030sea,sea,CarsCh00,def_pct,0%,,,,,
player,201910030sea,sea,CarsCh00,special_teams,0,,,,,
player,201910030sea,sea,CarsCh00,st_pct,0%,,,,,
player,201910030sea,sea,MetcDK00,pos,WR,,,,,
player,201910030sea,sea,MetcDK00,offense,51,,,,,
player,201910030sea,sea,MetcDK00,off_pct,69%,,,,,
player,201910030sea,sea,MetcDK00,defense,0,,,,,
player,201910030sea,sea,MetcDK00,def_pct,0%,,,,,
player,201910030sea,sea,MetcDK00,special_teams,0,,,,,
player,201910030sea,sea,MetcDK00,st_pct,0%,,,,,
player,201910030sea,sea,WillLu00,pos,TE,,,,,
player,201910030sea,sea,WillLu00,offense,43,,,,,
player,201910030sea,sea,WillLu00,off_pct,58%,,,,,
player,201910030sea,sea,WillLu00,defense,0,,,,,
player,201910030sea,sea,WillLu00,def_pct,0%,,,,,
player,201910030sea,sea,WillLu00,special_teams,16,,,,,
player,201910030sea,sea,WillLu00,st_pct,52%,,,,,
player,201910030sea,sea,BrowJa03,pos,WR,,,,,
player,201910030sea,sea,BrowJa03,offense,23,,,,,
player,201910030sea,sea,BrowJa03,off_pct,31%,,,,,
player,201910030sea,sea,BrowJa03,defense,0,,,,,
player,201910030sea,sea,BrowJa03,def_pct,0%,,,,,
player,201910030sea,sea,BrowJa03,special_teams,6,,,,,
player,201910030sea,sea,BrowJa03,st_pct,19%,,,,,
player,201910030sea,sea,MoorDa03,pos,WR,,,,,
player,201910030sea,sea,MoorDa03,offense,17,,,,,
player,201910030sea,sea,MoorDa03,off_pct,23%,,,,,
player,201910030sea,sea,MoorDa03,defense,0,,,,,
player,201910030sea,sea,MoorDa03,def_pct,0%,,,,,
player,201910030sea,sea,MoorDa03,special_teams,7,,,,,
player,201910030sea,sea,MoorDa03,st_pct,23%,,,,,
player,201910030sea,sea,TurnMa00,pos,WR,,,,,
player,201910030sea,sea,TurnMa00,offense,17,,,,,
player,201910030sea,sea,TurnMa00,off_pct,23%,,,,,
player,201910030sea,sea,TurnMa00,defense,0,,,,,
player,201910030sea,sea,TurnMa00,def_pct,0%,,,,,
player,201910030sea,sea,TurnMa00,special_teams,7,,,,,
player,201910030sea,sea,TurnMa00,st_pct,23%,,,,,
player,201910030sea,sea,PennRa00,pos,RB,,,,,
player,201910030sea,sea,PennRa00,offense,12,,,,,
player,201910030sea,sea,PennRa00,off_pct,16%,,,,,
player,201910030sea,sea,PennRa00,defense,0,,,,,
player,201910030sea,sea,PennRa00,def_pct,0%,,,,,
player,201910030sea,sea,PennRa00,special_teams,0,,,,,
player,201910030sea,sea,PennRa00,st_pct,0%,,,,,
player,201910030sea,sea,FlukDJ00,pos,G,,,,,
player,201910030sea,sea,FlukDJ00,offense,9,,,,,
player,201910030sea,sea,FlukDJ00,off_pct,12%,,,,,
player,201910030sea,sea,FlukDJ00,defense,0,,,,,
player,201910030sea,sea,FlukDJ00,def_pct,0%,,,,,
player,201910030sea,sea,FlukDJ00,special_teams,0,,,,,
player,201910030sea,sea,FlukDJ00,st_pct,0%,,,,,
player,201910030sea,sea,FantGe00,pos,T,,,,,
player,201910030sea,sea,FantGe00,offense,7,,,,,
player,201910030sea,sea,FantGe00,off_pct,9%,,,,,
player,201910030sea,sea,FantGe00,defense,0,,,,,
player,201910030sea,sea,FantGe00,def_pct,0%,,,,,
player,201910030sea,sea,FantGe00,special_teams,5,,,,,
player,201910030sea,sea,FantGe00,st_pct,16%,,,,,
player,201910030sea,sea,BellNi01,pos,FB,,,,,
player,201910030sea,sea,BellNi01,offense,5,,,,,
player,201910030sea,sea,BellNi01,off_pct,7%,,,,,
player,201910030sea,sea,BellNi01,defense,0,,,,,
player,201910030sea,sea,BellNi01,def_pct,0%,,,,,
player,201910030sea,sea,BellNi01,special_teams,20,,,,,
player,201910030sea,sea,BellNi01,st_pct,65%,,,,,
player,201910030sea,sea,ThomTe00,pos,FS,,,,,
player,201910030sea,sea,ThomTe00,offense,0,,,,,
player,201910030sea,sea,ThomTe00,off_pct,0%,,,,,
player,201910030sea,sea,ThomTe00,defense,72,,,,,
player,201910030sea,sea,ThomTe00,def_pct,100%,,,,,
player,201910030sea,sea,ThomTe00,special_teams,9,,,,,
player,201910030sea,sea,ThomTe00,st_pct,29%,,,,,
player,201910030sea,sea,FlowTr01,pos,CB,,,,,
player,201910030sea,sea,FlowTr01,offense,0,,,,,
player,201910030sea,sea,FlowTr01,off_pct,0%,,,,,
player,201910030sea,sea,FlowTr01,defense,72,,,,,
player,201910030sea,sea,FlowTr01,def_pct,100%,,,,,
player,201910030sea,sea,FlowTr01,special_teams,9,,,,,
player,201910030sea,sea,FlowTr01,st_pct,29%,,,,,
player,201910030sea,sea,McDoBr01,pos,SS,,,,,
player,201910030sea,sea,McDoBr01,offense,0,,,,,
player,201910030sea,sea,McDoBr01,off_pct,0%,,,,,
player,201910030sea,sea,McDoBr01,defense,72,,,,,
player,201910030sea,sea,McDoBr01,def_pct,100%,,,,,
player,201910030sea,sea,McDoBr01,special_teams,6,,,,,
player,201910030sea,sea,McDoBr01,st_pct,19%,,,,,
player,201910030sea,sea,WagnBo00,pos,LB,,,,,
player,201910030sea,sea,WagnBo00,offense,0,,,,,
player,201910030sea,sea,WagnBo00,off_pct,0%,,,,,
player,201910030sea,sea,WagnBo00,defense,72,,,,,
player,201910030sea,sea,WagnBo00,def_pct,100%,,,,,
player,201910030sea,sea,WagnBo00,special_teams,6,,,,,
player,201910030sea,sea,WagnBo00,st_pct,19%,,,,,
player,201910030sea,sea,GrifSh00,pos,CB,,,,,
player,201910030sea,sea,GrifSh00,offense,0,,,,,
player,201910030sea,sea,GrifSh00,off_pct,0%,,,,,
player,201910030sea,sea,GrifSh00,defense,72,,,,,
player,201910030sea,sea,GrifSh00,def_pct,100%,,,,,
player,201910030sea,sea,GrifSh00,special_teams,6,,,,,
player,201910030sea,sea,GrifSh00,st_pct,19%,,,,,
player,201910030sea,sea,WrigK.00,pos,LB,,,,,
player,201910030sea,sea,WrigK.00,offense,0,,,,,
player,201910030sea,sea,WrigK.00,off_pct,0%,,,,,
player,201910030sea,sea,WrigK.00,defense,72,,,,,
player,201910030sea,sea,WrigK.00,def_pct,100%,,,,,
player,201910030sea,sea,WrigK.00,special_teams,6,,,,,
player,201910030sea,sea,WrigK.00,st_pct,19%,,,,,
player,201910030sea,sea,ClowJa00,pos,DE,,,,,
player,201910030sea,sea,ClowJa00,offense,0,,,,,
player,201910030sea,sea,ClowJa00,off_pct,0%,,,,,
player,201910030sea,sea,ClowJa00,defense,56,,,,,
player,201910030sea,sea,ClowJa00,def_pct,78%,,,,,
player,201910030sea,sea,ClowJa00,special_teams,6,,,,,
player,201910030sea,sea,ClowJa00,st_pct,19%,,,,,
player,201910030sea,sea,JeffQu00,pos,DT,,,,,
player,201910030sea,sea,JeffQu00,offense,0,,,,,
player,201910030sea,sea,JeffQu00,off_pct,0%,,,,,
player,201910030sea,sea,JeffQu00,defense,55,,,,,
player,201910030sea,sea,JeffQu00,def_pct,76%,,,,,
player,201910030sea,sea,JeffQu00,special_teams,6,,,,,
player,201910030sea,sea,JeffQu00,st_pct,19%,,,,,
player,201910030sea,sea,GreeRa01,pos,DE,,,,,
player,201910030sea,sea,GreeRa01,offense,0,,,,,
player,201910030sea,sea,GreeRa01,off_pct,0%,,,,,
player,201910030sea,sea,GreeRa01,defense,50,,,,,
player,201910030sea,sea,GreeRa01,def_pct,69%,,,,,
player,201910030sea,sea,GreeRa01,special_teams,6,,,,,
player,201910030sea,sea,GreeRa01,st_pct,19%,,,,,
player,201910030sea,sea,AnsaEz00,pos,DE,,,,,
player,201910030sea,sea,AnsaEz00,offense,0,,,,,
player,201910030sea,sea,AnsaEz00,off_pct,0%,,,,,
player,201910030sea,sea,AnsaEz00,defense,46,,,,,
player,201910030sea,sea,AnsaEz00,def_pct,64%,,,,,
player,201910030sea,sea,AnsaEz00,special_teams,0,,,,,
player,201910030sea,sea,AnsaEz00,st_pct,0%,,,,,
player,201910030sea,sea,KendMy00,pos,LB,,,,,
player,201910030sea,sea,KendMy00,offense,0,,,,,
player,201910030sea,sea,KendMy00,off_pct,0%,,,,,
player,201910030sea,sea,KendMy00,defense,38,,,,,
player,201910030sea,sea,KendMy00,def_pct,53%,,,,,
player,201910030sea,sea,KendMy00,special_teams,6,,,,,
player,201910030sea,sea,KendMy00,st_pct,19%,,,,,
player,201910030sea,sea,FordPo00,pos,NT,,,,,
player,201910030sea,sea,FordPo00,offense,0,,,,,
player,201910030sea,sea,FordPo00,off_pct,0%,,,,,
player,201910030sea,sea,FordPo00,defense,35,,,,,
player,201910030sea,sea,FordPo00,def_pct,49%,,,,,
player,201910030sea,sea,FordPo00,special_teams,0,,,,,
player,201910030sea,sea,FordPo00,st_pct,0%,,,,,
player,201910030sea,sea,TaylJa01,pos,CB,,,,,
player,201910030sea,sea,TaylJa01,offense,0,,,,,
player,201910030sea,sea,TaylJa01,off_pct,0%,,,,,
player,201910030sea,sea,TaylJa01,defense,34,,,,,
player,201910030sea,sea,TaylJa01,def_pct,47%,,,,,
player,201910030sea,sea,TaylJa01,special_teams,6,,,,,
player,201910030sea,sea,TaylJa01,st_pct,19%,,,,,
player,201910030sea,sea,WoodAl99,pos,DT,,,,,
player,201910030sea,sea,WoodAl99,offense,0,,,,,
player,201910030sea,sea,WoodAl99,off_pct,0%,,,,,
player,201910030sea,sea,WoodAl99,defense,32,,,,,
player,201910030sea,sea,WoodAl99,def_pct,44%,,,,,
player,201910030sea,sea,WoodAl99,special_teams,6,,,,,
player,201910030sea,sea,WoodAl99,st_pct,19%,,,,,
player,201910030sea,sea,JackBr04,pos,DE,,,,,
player,201910030sea,sea,JackBr04,offense,0,,,,,
player,201910030sea,sea,JackBr04,off_pct,0%,,,,,
player,201910030sea,sea,JackBr04,defense,14,,,,,
player,201910030sea,sea,JackBr04,def_pct,19%,,,,,
player,201910030sea,sea,JackBr04,special_teams,3,,,,,
player,201910030sea,sea,JackBr04,st_pct,10%,,,,,
player,201910030sea,sea,BartCo00,pos,LB,,,,,
player,201910030sea,sea,BartCo00,offense,0,,,,,
player,201910030sea,sea,BartCo00,off_pct,0%,,,,,
player,201910030sea,sea,BartCo00,defense,0,,,,,
player,201910030sea,sea,BartCo00,def_pct,0%,,,,,
player,201910030sea,sea,BartCo00,special_teams,20,,,,,
player,201910030sea,sea,BartCo00,st_pct,65%,,,,,
player,201910030sea,sea,BurrBe00,pos,LB,,,,,
player,201910030sea,sea,BurrBe00,offense,0,,,,,
player,201910030sea,sea,BurrBe00,off_pct,0%,,,,,
player,201910030sea,sea,BurrBe00,defense,0,,,,,
player,201910030sea,sea,BurrBe00,def_pct,0%,,,,,
player,201910030sea,sea,BurrBe00,special_teams,20,,,,,
player,201910030sea,sea,BurrBe00,st_pct,65%,,,,,
player,201910030sea,sea,ThorNe00,pos,CB,,,,,
player,201910030sea,sea,ThorNe00,offense,0,,,,,
player,201910030sea,sea,ThorNe00,off_pct,0%,,,,,
player,201910030sea,sea,ThorNe00,defense,0,,,,,
player,201910030sea,sea,ThorNe00,def_pct,0%,,,,,
player,201910030sea,sea,ThorNe00,special_teams,20,,,,,
player,201910030sea,sea,ThorNe00,st_pct,65%,,,,,
player,201910030sea,sea,HillDe02,pos,SS,,,,,
player,201910030sea,sea,HillDe02,offense,0,,,,,
player,201910030sea,sea,HillDe02,off_pct,0%,,,,,
player,201910030sea,sea,HillDe02,defense,0,,,,,
player,201910030sea,sea,HillDe02,def_pct,0%,,,,,
player,201910030sea,sea,HillDe02,special_teams,20,,,,,
player,201910030sea,sea,HillDe02,st_pct,65%,,,,,
player,201910030sea,sea,HomeTr00,pos,RB,,,,,
player,201910030sea,sea,HomeTr00,offense,0,,,,,
player,201910030sea,sea,HomeTr00,off_pct,0%,,,,,
player,201910030sea,sea,HomeTr00,defense,0,,,,,
player,201910030sea,sea,HomeTr00,def_pct,0%,,,,,
player,201910030sea,sea,HomeTr00,special_teams,13,,,,,
player,201910030sea,sea,HomeTr00,st_pct,42%,,,,,
player,201910030sea,sea,GrifSh01,pos,LB,,,,,
player,201910030sea,sea,GrifSh01,offense,0,,,,,
player,201910030sea,sea,GrifSh01,off_pct,0%,,,,,
player,201910030sea,sea,GrifSh01,defense,0,,,,,
player,201910030sea,sea,GrifSh01,def_pct,0%,,,,,
player,201910030sea,sea,GrifSh01,special_teams,13,,,,,
player,201910030sea,sea,GrifSh01,st_pct,42%,,,,,
player,201910030sea,sea,AmadUg00,pos,FS,,,,,
player,201910030sea,sea,AmadUg00,offense,0,,,,,
player,201910030sea,sea,AmadUg00,off_pct,0%,,,,,
player,201910030sea,sea,AmadUg00,defense,0,,,,,
player,201910030sea,sea,AmadUg00,def_pct,0%,,,,,
player,201910030sea,sea,AmadUg00,special_teams,13,,,,,
player,201910030sea,sea,AmadUg00,st_pct,42%,,,,,
player,201910030sea,sea,MyerJa00,pos,K,,,,,
player,201910030sea,sea,MyerJa00,offense,0,,,,,
player,201910030sea,sea,MyerJa00,off_pct,0%,,,,,
player,201910030sea,sea,MyerJa00,defense,0,,,,,
player,201910030sea,sea,MyerJa00,def_pct,0%,,,,,
player,201910030sea,sea,MyerJa00,special_teams,11,,,,,
player,201910030sea,sea,MyerJa00,st_pct,35%,,,,,
player,201910030sea,sea,OttxTy00,pos,LS,,,,,
player,201910030sea,sea,OttxTy00,offense,0,,,,,
player,201910030sea,sea,OttxTy00,off_pct,0%,,,,,
player,201910030sea,sea,OttxTy00,defense,0,,,,,
player,201910030sea,sea,OttxTy00,def_pct,0%,,,,,
player,201910030sea,sea,OttxTy00,special_teams,9,,,,,
player,201910030sea,sea,OttxTy00,st_pct,29%,,,,,
player,201910030sea,sea,DickMi00,pos,P,,,,,
player,201910030sea,sea,DickMi00,offense,0,,,,,
player,201910030sea,sea,DickMi00,off_pct,0%,,,,,
player,201910030sea,sea,DickMi00,defense,0,,,,,
player,201910030sea,sea,DickMi00,def_pct,0%,,,,,
player,201910030sea,sea,DickMi00,special_teams,9,,,,,
player,201910030sea,sea,DickMi00,st_pct,29%,,,,,
player,201910030sea,sea,HuntJo00,pos,C,,,,,
player,201910030sea,sea,HuntJo00,offense,0,,,,,
player,201910030sea,sea,HuntJo00,off_pct,0%,,,,,
player,201910030sea,sea,HuntJo00,defense,0,,,,,
player,201910030sea,sea,HuntJo00,def_pct,0%,,,,,
player,201910030sea,sea,HuntJo00,special_teams,5,,,,,
player,201910030sea,sea,HuntJo00,st_pct,16%,,,,,
player,201910030sea,ram,WhitAn20,pos,T,,,,,
player,201910030sea,ram,WhitAn20,offense,72,,,,,
player,201910030sea,ram,WhitAn20,off_pct,100%,,,,,
player,201910030sea,ram,WhitAn20,defense,0,,,,,
player,201910030sea,ram,WhitAn20,def_pct,0%,,,,,
player,201910030sea,ram,WhitAn20,special_teams,6,,,,,
player,201910030sea,ram,WhitAn20,st_pct,19%,,,,,
player,201910030sea,ram,BlytAu00,pos,G,,,,,
player,201910030sea,ram,BlytAu00,offense,72,,,,,
player,201910030sea,ram,BlytAu00,off_pct,100%,,,,,
player,201910030sea,ram,BlytAu00,defense,0,,,,,
player,201910030sea,ram,BlytAu00,def_pct,0%,,,,,
player,201910030sea,ram,BlytAu00,special_teams,6,,,,,
player,201910030sea,ram,BlytAu00,st_pct,19%,,,,,
player,201910030sea,ram,NoteJo00,pos,G,,,,,
player,201910030sea,ram,NoteJo00,offense,72,,,,,
player,201910030sea,ram,NoteJo00,off_pct,100%,,,,,
player,201910030sea,ram,NoteJo00,defense,0,,,,,
player,201910030sea,ram,NoteJo00,def_pct,0%,,,,,
player,201910030sea,ram,NoteJo00,special_teams,6,,,,,
player,201910030sea,ram,NoteJo00,st_pct,19%,,,,,
player,201910030sea,ram,HaveRo00,pos,T,,,,,
player,201910030sea,ram,HaveRo00,offense,72,,,,,
player,201910030sea,ram,HaveRo00,off_pct,100%,,,,,
player,201910030sea,ram,HaveRo00,defense,0,,,,,
player,201910030sea,ram,HaveRo00,def_pct,0%,,,,,
player,201910030sea,ram,HaveRo00,special_teams,6,,,,,
player,201910030sea,ram,HaveRo00,st_pct,19%,,,,,
player,201910030sea,ram,AlleBr02,pos,C,,,,,
player,201910030sea,ram,AlleBr02,offense,72,,,,,
player,201910030sea,ram,AlleBr02,off_pct,100%,,,,,
player,201910030sea,ram,AlleBr02,defense,0,,,,,
player,201910030sea,ram,AlleBr02,def_pct,0%,,,,,
player,201910030sea,ram,AlleBr02,special_teams,0,,,,,
player,201910030sea,ram,AlleBr02,st_pct,0%,,,,,
player,201910030sea,ram,GoffJa00,pos,QB,,,,,
player,201910030sea,ram,GoffJa00,offense,72,,,,,
player,201910030sea,ram,GoffJa00,off_pct,100%,,,,,
player,201910030sea,ram,GoffJa00,defense,0,,,,,
player,201910030sea,ram,GoffJa00,def_pct,0%,,,,,
player,201910030sea,ram,GoffJa00,special_teams,0,,,,,
player,201910030sea,ram,GoffJa00,st_pct,0%,,,,,
player,201910030sea,ram,WoodRo02,pos,WR,,,,,
player,201910030sea,ram,WoodRo02,offense,67,,,,,
player,201910030sea,ram,WoodRo02,off_pct,93%,,,,,
player,201910030sea,ram,WoodRo02,defense,0,,,,,
player,201910030sea,ram,WoodRo02,def_pct,0%,,,,,
player,201910030sea,ram,WoodRo02,special_teams,0,,,,,
player,201910030sea,ram,WoodRo02,st_pct,0%,,,,,
player,201910030sea,ram,GurlTo01,pos,RB,,,,,
player,201910030sea,ram,GurlTo01,offense,67,,,,,
player,201910030sea,ram,GurlTo01,off_pct,93%,,,,,
player,201910030sea,ram,GurlTo01,defense,0,,,,,
player,201910030sea,ram,GurlTo01,def_pct,0%,,,,,
player,201910030sea,ram,GurlTo01,special_teams,0,,,,,
player,201910030sea,ram,GurlTo01,st_pct,0%,,,,,
player,201910030sea,ram,EverGe00,pos,TE,,,,,
player,201910030sea,ram,EverGe00,offense,58,,,,,
player,201910030sea,ram,EverGe00,off_pct,81%,,,,,
player,201910030sea,ram,EverGe00,defense,0,,,,,
player,201910030sea,ram,EverGe00,def_pct,0%,,,,,
player,201910030sea,ram,EverGe00,special_teams,0,,,,,
player,201910030sea,ram,EverGe00,st_pct,0%,,,,,
player,201910030sea,ram,KuppCo00,pos,WR,,,,,
player,201910030sea,ram,KuppCo00,offense,48,,,,,
player,201910030sea,ram,KuppCo00,off_pct,67%,,,,,
player,201910030sea,ram,KuppCo00,defense,0,,,,,
player,201910030sea,ram,KuppCo00,def_pct,0%,,,,,
player,201910030sea,ram,KuppCo00,special_teams,0,,,,,
player,201910030sea,ram,KuppCo00,st_pct,0%,,,,,
player,201910030sea,ram,CookBr00,pos,WR,,,,,
player,201910030sea,ram,CookBr00,offense,46,,,,,
player,201910030sea,ram,CookBr00,off_pct,64%,,,,,
player,201910030sea,ram,CookBr00,defense,0,,,,,
player,201910030sea,ram,CookBr00,def_pct,0%,,,,,
player,201910030sea,ram,CookBr00,special_teams,0,,,,,
player,201910030sea,ram,CookBr00,st_pct,0%,,,,,
player,201910030sea,ram,HigbTy00,pos,TE,,,,,
player,201910030sea,ram,HigbTy00,offense,40,,,,,
player,201910030sea,ram,HigbTy00,off_pct,56%,,,,,
player,201910030sea,ram,HigbTy00,defense,0,,,,,
player,201910030sea,ram,HigbTy00,def_pct,0%,,,,,
player,201910030sea,ram,HigbTy00,special_teams,6,,,,,
player,201910030sea,ram,HigbTy00,st_pct,19%,,,,,
player,201910030sea,ram,ReynJo00,pos,WR,,,,,
player,201910030sea,ram,ReynJo00,offense,29,,,,,
player,201910030sea,ram,ReynJo00,off_pct,40%,,,,,
player,201910030sea,ram,ReynJo00,defense,0,,,,,
player,201910030sea,ram,ReynJo00,def_pct,0%,,,,,
player,201910030sea,ram,ReynJo00,special_teams,8,,,,,
player,201910030sea,ram,ReynJo00,st_pct,26%,,,,,
player,201910030sea,ram,BrowMa03,pos,RB,,,,,
player,201910030sea,ram,BrowMa03,offense,3,,,,,
player,201910030sea,ram,BrowMa03,off_pct,4%,,,,,
player,201910030sea,ram,BrowMa03,defense,0,,,,,
player,201910030sea,ram,BrowMa03,def_pct,0%,,,,,
player,201910030sea,ram,BrowMa03,special_teams,17,,,,,
player,201910030sea,ram,BrowMa03,st_pct,55%,,,,,
player,201910030sea,ram,MundJo00,pos,TE,,,,,
player,201910030sea,ram,MundJo00,offense,2,,,,,
player,201910030sea,ram,MundJo00,off_pct,3%,,,,,
player,201910030sea,ram,MundJo00,defense,0,,,,,
player,201910030sea,ram,MundJo00,def_pct,0%,,,,,
player,201910030sea,ram,MundJo00,special_teams,13,,,,,
player,201910030sea,ram,MundJo00,st_pct,42%,,,,,
player,201910030sea,ram,LittCo01,pos,LB,,,,,
player,201910030sea,ram,LittCo01,offense,0,,,,,
player,201910030sea,ram,LittCo01,off_pct,0%,,,,,
player,201910030sea,ram,LittCo01,defense,74,,,,,
player,201910030sea,ram,LittCo01,def_pct,100%,,,,,
player,201910030sea,ram,LittCo01,special_teams,9,,,,,
player,201910030sea,ram,LittCo01,st_pct,29%,,,,,
player,201910030sea,ram,PeteMa00,pos,CB,,,,,
player,201910030sea,ram,PeteMa00,offense,0,,,,,
player,201910030sea,ram,PeteMa00,off_pct,0%,,,,,
player,201910030sea,ram,PeteMa00,defense,74,,,,,
player,201910030sea,ram,PeteMa00,def_pct,100%,,,,,
player,201910030sea,ram,PeteMa00,special_teams,0,,,,,
player,201910030sea,ram,PeteMa00,st_pct,0%,,,,,
player,201910030sea,ram,WeddEr99,pos,FS,,,,,
player,201910030sea,ram,WeddEr99,offense,0,,,,,
player,201910030sea,ram,WeddEr99,off_pct,0%,,,,,
player,201910030sea,ram,WeddEr99,defense,74,,,,,
player,201910030sea,ram,WeddEr99,def_pct,100%,,,,,
