game,2019,16,20191221,201912210tam,htx,"Houston Texans",23,tam,"Tampa Bay Buccaneers",20
player,201912210tam,tam,StewDa00,tackles_assists,1,,,,,
player,201912210tam,tam,StewDa00,tackles_loss,0,,,,,
player,201912210tam,tam,StewDa00,qb_hits,0,,,,,
player,201912210tam,tam,StewDa00,fumbles_rec,0,,,,,
player,201912210tam,tam,StewDa00,fumbles_rec_yds,0,,,,,
player,201912210tam,tam,StewDa00,fumbles_rec_td,0,,,,,
player,201912210tam,tam,StewDa00,fumbles_forced,0,,,,,
player,201912210tam,htx,CartDe02,kick_ret,0,,,,,
player,201912210tam,htx,CartDe02,kick_ret_yds,0,,,,,
player,201912210tam,htx,CartDe02,kick_ret_yds_per_ret,,,,,,
player,201912210tam,htx,CartDe02,kick_ret_td,0,,,,,
player,201912210tam,htx,CartDe02,kick_ret_long,0,,,,,
player,201912210tam,htx,CartDe02,punt_ret,1,,,,,
player,201912210tam,htx,CartDe02,punt_ret_yds,10,,,,,
player,201912210tam,htx,CartDe02,punt_ret_yds_per_ret,10.0,,,,,
player,201912210tam,htx,CartDe02,punt_ret_td,0,,,,,
player,201912210tam,htx,CartDe02,punt_ret_long,10,,,,,
player,201912210tam,tam,SchnSp00,kick_ret,0,,,,,
player,201912210tam,tam,SchnSp00,kick_ret_yds,0,,,,,
player,201912210tam,tam,SchnSp00,kick_ret_yds_per_ret,,,,,,
player,201912210tam,tam,SchnSp00,kick_ret_td,0,,,,,
player,201912210tam,tam,SchnSp00,kick_ret_long,0,,,,,
player,201912210tam,tam,SchnSp00,punt_ret,2,,,,,
player,201912210tam,tam,SchnSp00,punt_ret_yds,3,,,,,
player,201912210tam,tam,SchnSp00,punt_ret_yds_per_ret,1.5,,,,,
player,201912210tam,tam,SchnSp00,punt_ret_td,0,,,,,
player,201912210tam,tam,SchnSp00,punt_ret_long,2,,,,,
player,201912210tam,tam,OgunDa00,kick_ret,5,,,,,
player,201912210tam,tam,OgunDa00,kick_ret_yds,74,,,,,
player,201912210tam,tam,OgunDa00,kick_ret_yds_per_ret,14.8,,,,,
player,201912210tam,tam,OgunDa00,kick_ret_td,0,,,,,
player,201912210tam,tam,OgunDa00,kick_ret_long,18,,,,,
player,201912210tam,tam,OgunDa00,punt_ret,0,,,,,
player,201912210tam,tam,OgunDa00,punt_ret_yds,0,,,,,
player,201912210tam,tam,OgunDa00,punt_ret_yds_per_ret,,,,,,
player,201912210tam,tam,OgunDa00,punt_ret_td,0,,,,,
player,201912210tam,tam,OgunDa00,punt_ret_long,0,,,,,
player,201912210tam,htx,FairKa01,xpm,2,,,,,
player,201912210tam,htx,FairKa01,xpa,2,,,,,
player,201912210tam,htx,FairKa01,fgm,3,,,,,
player,201912210tam,htx,FairKa01,fga,3,,,,,
player,201912210tam,htx,FairKa01,punt,1,,,,,
player,201912210tam,htx,FairKa01,punt_yds,26,,,,,
player,201912210tam,htx,FairKa01,punt_yds_per_punt,26.0,,,,,
player,201912210tam,htx,FairKa01,punt_long,26,,,,,
player,201912210tam,htx,AngeBr00,xpm,,,,,,
player,201912210tam,htx,AngeBr00,xpa,,,,,,
player,201912210tam,htx,AngeBr00,fgm,,,,,,
player,201912210tam,htx,AngeBr00,fga,,,,,,
player,201912210tam,htx,AngeBr00,punt,5,,,,,
player,201912210tam,htx,AngeBr00,punt_yds,241,,,,,
player,201912210tam,htx,AngeBr00,punt_yds_per_punt,48.2,,,,,
player,201912210tam,htx,AngeBr00,punt_long,55,,,,,
player,201912210tam,tam,GayxMa00,xpm,2,,,,,
player,201912210tam,tam,GayxMa00,xpa,2,,,,,
player,201912210tam,tam,GayxMa00,fgm,2,,,,,
player,201912210tam,tam,GayxMa00,fga,3,,,,,
player,201912210tam,tam,GayxMa00,punt,0,,,,,
player,201912210tam,tam,GayxMa00,punt_yds,0,,,,,
player,201912210tam,tam,GayxMa00,punt_yds_per_punt,,,,,,
player,201912210tam,tam,GayxMa00,punt_long,0,,,,,
player,201912210tam,tam,PiniBr00,xpm,,,,,,
player,201912210tam,tam,PiniBr00,xpa,,,,,,
player,201912210tam,tam,PiniBr00,fgm,,,,,,
player,201912210tam,tam,PiniBr00,fga,,,,,,
player,201912210tam,tam,PiniBr00,punt,2,,,,,
player,201912210tam,tam,PiniBr00,punt_yds,81,,,,,
player,201912210tam,tam,PiniBr00,punt_yds_per_punt,40.5,,,,,
player,201912210tam,tam,PiniBr00,punt_long,42,,,,,
player,201912210tam,tam,MarpAl00,pos,G,,,,,
player,201912210tam,tam,MarpAl00,offense,73,,,,,
player,201912210tam,tam,MarpAl00,off_pct,100%,,,,,
player,201912210tam,tam,MarpAl00,defense,0,,,,,
player,201912210tam,tam,MarpAl00,def_pct,0%,,,,,
player,201912210tam,tam,MarpAl00,special_teams,5,,,,,
player,201912210tam,tam,MarpAl00,st_pct,17%,,,,,
player,201912210tam,tam,SmitDo02,pos,T,,,,,
player,201912210tam,tam,SmitDo02,offense,73,,,,,
player,201912210tam,tam,SmitDo02,off_pct,100%,,,,,
player,201912210tam,tam,SmitDo02,defense,0,,,,,
player,201912210tam,tam,SmitDo02,def_pct,0%,,,,,
player,201912210tam,tam,SmitDo02,special_teams,5,,,,,
player,201912210tam,tam,SmitDo02,st_pct,17%,,,,,
player,201912210tam,tam,WinsJa00,pos,QB,,,,,
player,201912210tam,tam,WinsJa00,offense,73,,,,,
player,201912210tam,tam,WinsJa00,off_pct,100%,,,,,
player,201912210tam,tam,WinsJa00,defense,0,,,,,
player,201912210tam,tam,WinsJa00,def_pct,0%,,,,,
player,201912210tam,tam,WinsJa00,special_teams,0,,,,,
player,201912210tam,tam,WinsJa00,st_pct,0%,,,,,
player,201912210tam,tam,JensRy00,pos,C,,,,,
player,201912210tam,tam,JensRy00,offense,73,,,,,
player,201912210tam,tam,JensRy00,off_pct,100%,,,,,
player,201912210tam,tam,JensRy00,defense,0,,,,,
player,201912210tam,tam,JensRy00,def_pct,0%,,,,,
player,201912210tam,tam,JensRy00,special_teams,0,,,,,
player,201912210tam,tam,JensRy00,st_pct,0%,,,,,
player,201912210tam,tam,DotsDe00,pos,T,,,,,
player,201912210tam,tam,DotsDe00,offense,73,,,,,
player,201912210tam,tam,DotsDe00,off_pct,100%,,,,,
player,201912210tam,tam,DotsDe00,defense,0,,,,,
player,201912210tam,tam,DotsDe00,def_pct,0%,,,,,
player,201912210tam,tam,DotsDe00,special_teams,0,,,,,
player,201912210tam,tam,DotsDe00,st_pct,0%,,,,,
player,201912210tam,tam,CappAl00,pos,G,,,,,
player,201912210tam,tam,CappAl00,offense,71,,,,,
player,201912210tam,tam,CappAl00,off_pct,97%,,,,,
player,201912210tam,tam,CappAl00,defense,0,,,,,
player,201912210tam,tam,CappAl00,def_pct,0%,,,,,
player,201912210tam,tam,CappAl00,special_teams,0,,,,,
player,201912210tam,tam,CappAl00,st_pct,0%,,,,,
player,201912210tam,tam,WatsJu01,pos,WR,,,,,
player,201912210tam,tam,WatsJu01,offense,70,,,,,
player,201912210tam,tam,WatsJu01,off_pct,96%,,,,,
player,201912210tam,tam,WatsJu01,defense,0,,,,,
player,201912210tam,tam,WatsJu01,def_pct,0%,,,,,
player,201912210tam,tam,WatsJu01,special_teams,2,,,,,
player,201912210tam,tam,WatsJu01,st_pct,7%,,,,,
player,201912210tam,tam,PerrBr02,pos,WR,,,,,
player,201912210tam,tam,PerrBr02,offense,70,,,,,
player,201912210tam,tam,PerrBr02,off_pct,96%,,,,,
player,201912210tam,tam,PerrBr02,defense,0,,,,,
player,201912210tam,tam,PerrBr02,def_pct,0%,,,,,
player,201912210tam,tam,PerrBr02,special_teams,0,,,,,
player,201912210tam,tam,PerrBr02,st_pct,0%,,,,,
player,201912210tam,tam,HowaO.00,pos,TE,,,,,
player,201912210tam,tam,HowaO.00,offense,61,,,,,
player,201912210tam,tam,HowaO.00,off_pct,84%,,,,,
player,201912210tam,tam,HowaO.00,defense,0,,,,,
player,201912210tam,tam,HowaO.00,def_pct,0%,,,,,
player,201912210tam,tam,HowaO.00,special_teams,5,,,,,
player,201912210tam,tam,HowaO.00,st_pct,17%,,,,,
player,201912210tam,tam,HymaIs00,pos,WR,,,,,
player,201912210tam,tam,HymaIs00,offense,46,,,,,
player,201912210tam,tam,HymaIs00,off_pct,63%,,,,,
player,201912210tam,tam,HymaIs00,defense,0,,,,,
player,201912210tam,tam,HymaIs00,def_pct,0%,,,,,
player,201912210tam,tam,HymaIs00,special_teams,0,,,,,
player,201912210tam,tam,HymaIs00,st_pct,0%,,,,,
player,201912210tam,tam,JoneRo01,pos,RB,,,,,
player,201912210tam,tam,JoneRo01,offense,37,,,,,
player,201912210tam,tam,JoneRo01,off_pct,51%,,,,,
player,201912210tam,tam,JoneRo01,defense,0,,,,,
player,201912210tam,tam,JoneRo01,def_pct,0%,,,,,
player,201912210tam,tam,JoneRo01,special_teams,0,,,,,
player,201912210tam,tam,JoneRo01,st_pct,0%,,,,,
player,201912210tam,tam,BratCa00,pos,TE,,,,,
player,201912210tam,tam,BratCa00,offense,31,,,,,
player,201912210tam,tam,BratCa00,off_pct,42%,,,,,
player,201912210tam,tam,BratCa00,defense,0,,,,,
player,201912210tam,tam,BratCa00,def_pct,0%,,,,,
player,201912210tam,tam,BratCa00,special_teams,5,,,,,
player,201912210tam,tam,BratCa00,st_pct,17%,,,,,
player,201912210tam,tam,OgunDa00,pos,RB,,,,,
player,201912210tam,tam,OgunDa00,offense,27,,,,,
player,201912210tam,tam,OgunDa00,off_pct,37%,,,,,
player,201912210tam,tam,OgunDa00,defense,0,,,,,
player,201912210tam,tam,OgunDa00,def_pct,0%,,,,,
player,201912210tam,tam,OgunDa00,special_teams,17,,,,,
player,201912210tam,tam,OgunDa00,st_pct,59%,,,,,
player,201912210tam,tam,WatfEa00,pos,G,,,,,
player,201912210tam,tam,WatfEa00,offense,10,,,,,
player,201912210tam,tam,WatfEa00,off_pct,14%,,,,,
player,201912210tam,tam,WatfEa00,defense,0,,,,,
player,201912210tam,tam,WatfEa00,def_pct,0%,,,,,
player,201912210tam,tam,WatfEa00,special_teams,5,,,,,
player,201912210tam,tam,WatfEa00,st_pct,17%,,,,,
player,201912210tam,tam,BarbPe01,pos,RB,,,,,
player,201912210tam,tam,BarbPe01,offense,8,,,,,
player,201912210tam,tam,BarbPe01,off_pct,11%,,,,,
player,201912210tam,tam,BarbPe01,defense,0,,,,,
player,201912210tam,tam,BarbPe01,def_pct,0%,,,,,
player,201912210tam,tam,BarbPe01,special_teams,0,,,,,
player,201912210tam,tam,BarbPe01,st_pct,0%,,,,,
player,201912210tam,tam,McElCo00,pos,WR,,,,,
player,201912210tam,tam,McElCo00,offense,3,,,,,
player,201912210tam,tam,McElCo00,off_pct,4%,,,,,
player,201912210tam,tam,McElCo00,defense,0,,,,,
player,201912210tam,tam,McElCo00,def_pct,0%,,,,,
player,201912210tam,tam,McElCo00,special_teams,6,,,,,
player,201912210tam,tam,McElCo00,st_pct,21%,,,,,
player,201912210tam,tam,GrayCy01,pos,WR,,,,,
player,201912210tam,tam,GrayCy01,offense,3,,,,,
player,201912210tam,tam,GrayCy01,off_pct,4%,,,,,
player,201912210tam,tam,GrayCy01,defense,0,,,,,
player,201912210tam,tam,GrayCy01,def_pct,0%,,,,,
player,201912210tam,tam,GrayCy01,special_teams,0,,,,,
player,201912210tam,tam,GrayCy01,st_pct,0%,,,,,
player,201912210tam,tam,SchnSp00,pos,WR,,,,,
player,201912210tam,tam,SchnSp00,offense,1,,,,,
player,201912210tam,tam,SchnSp00,off_pct,1%,,,,,
player,201912210tam,tam,SchnSp00,defense,0,,,,,
player,201912210tam,tam,SchnSp00,def_pct,0%,,,,,
player,201912210tam,tam,SchnSp00,special_teams,11,,,,,
player,201912210tam,tam,SchnSp00,st_pct,38%,,,,,
player,201912210tam,tam,AdamAn00,pos,FS,,,,,
player,201912210tam,tam,AdamAn00,offense,0,,,,,
player,201912210tam,tam,AdamAn00,off_pct,0%,,,,,
player,201912210tam,tam,AdamAn00,defense,66,,,,,
player,201912210tam,tam,AdamAn00,def_pct,100%,,,,,
player,201912210tam,tam,AdamAn00,special_teams,12,,,,,
player,201912210tam,tam,AdamAn00,st_pct,41%,,,,,
player,201912210tam,tam,BuntSe00,pos,CB,,,,,
player,201912210tam,tam,BuntSe00,offense,0,,,,,
player,201912210tam,tam,BuntSe00,off_pct,0%,,,,,
player,201912210tam,tam,BuntSe00,defense,66,,,,,
player,201912210tam,tam,BuntSe00,def_pct,100%,,,,,
player,201912210tam,tam,BuntSe00,special_teams,10,,,,,
player,201912210tam,tam,BuntSe00,st_pct,34%,,,,,
player,201912210tam,tam,WhitDe02,pos,LB,,,,,
player,201912210tam,tam,WhitDe02,offense,0,,,,,
player,201912210tam,tam,WhitDe02,off_pct,0%,,,,,
player,201912210tam,tam,WhitDe02,defense,66,,,,,
player,201912210tam,tam,WhitDe02,def_pct,100%,,,,,
player,201912210tam,tam,WhitDe02,special_teams,7,,,,,
player,201912210tam,tam,WhitDe02,st_pct,24%,,,,,
player,201912210tam,tam,DaviCa02,pos,CB,,,,,
player,201912210tam,tam,DaviCa02,offense,0,,,,,
player,201912210tam,tam,DaviCa02,off_pct,0%,,,,,
player,201912210tam,tam,DaviCa02,defense,66,,,,,
player,201912210tam,tam,DaviCa02,def_pct,100%,,,,,
player,201912210tam,tam,DaviCa02,special_teams,6,,,,,
player,201912210tam,tam,DaviCa02,st_pct,21%,,,,,
player,201912210tam,tam,DaviLa00,pos,LB,,,,,
player,201912210tam,tam,DaviLa00,offense,0,,,,,
player,201912210tam,tam,DaviLa00,off_pct,0%,,,,,
player,201912210tam,tam,DaviLa00,defense,66,,,,,
player,201912210tam,tam,DaviLa00,def_pct,100%,,,,,
player,201912210tam,tam,DaviLa00,special_teams,1,,,,,
player,201912210tam,tam,DaviLa00,st_pct,3%,,,,,
player,201912210tam,tam,SuhxNd99,pos,DE,,,,,
player,201912210tam,tam,SuhxNd99,offense,0,,,,,
player,201912210tam,tam,SuhxNd99,off_pct,0%,,,,,
player,201912210tam,tam,SuhxNd99,defense,57,,,,,
player,201912210tam,tam,SuhxNd99,def_pct,86%,,,,,
player,201912210tam,tam,SuhxNd99,special_teams,1,,,,,
player,201912210tam,tam,SuhxNd99,st_pct,3%,,,,,
player,201912210tam,tam,BarrSh00,pos,LB,,,,,
player,201912210tam,tam,BarrSh00,offense,0,,,,,
player,201912210tam,tam,BarrSh00,off_pct,0%,,,,,
player,201912210tam,tam,BarrSh00,defense,54,,,,,
player,201912210tam,tam,BarrSh00,def_pct,82%,,,,,
player,201912210tam,tam,BarrSh00,special_teams,1,,,,,
player,201912210tam,tam,BarrSh00,st_pct,3%,,,,,
player,201912210tam,tam,PierJa99,pos,DE,,,,,
player,201912210tam,tam,PierJa99,offense,0,,,,,
player,201912210tam,tam,PierJa99,off_pct,0%,,,,,
player,201912210tam,tam,PierJa99,defense,54,,,,,
player,201912210tam,tam,PierJa99,def_pct,82%,,,,,
player,201912210tam,tam,PierJa99,special_teams,0,,,,,
player,201912210tam,tam,PierJa99,st_pct,0%,,,,,
player,201912210tam,tam,VeaxVi00,pos,NT,,,,,
player,201912210tam,tam,VeaxVi00,offense,0,,,,,
player,201912210tam,tam,VeaxVi00,off_pct,0%,,,,,
player,201912210tam,tam,VeaxVi00,defense,48,,,,,
player,201912210tam,tam,VeaxVi00,def_pct,73%,,,,,
player,201912210tam,tam,VeaxVi00,special_teams,12,,,,,
player,201912210tam,tam,VeaxVi00,st_pct,41%,,,,,
player,201912210tam,tam,DeanJa00,pos,CB,,,,,
player,201912210tam,tam,DeanJa00,offense,0,,,,,
player,201912210tam,tam,DeanJa00,off_pct,0%,,,,,
player,201912210tam,tam,DeanJa00,defense,42,,,,,
player,201912210tam,tam,DeanJa00,def_pct,64%,,,,,
player,201912210tam,tam,DeanJa00,special_teams,7,,,,,
player,201912210tam,tam,DeanJa00,st_pct,24%,,,,,
player,201912210tam,tam,EdwaMi01,pos,FS,,,,,
player,201912210tam,tam,EdwaMi01,offense,0,,,,,
player,201912210tam,tam,EdwaMi01,off_pct,0%,,,,,
player,201912210tam,tam,EdwaMi01,defense,41,,,,,
player,201912210tam,tam,EdwaMi01,def_pct,62%,,,,,
player,201912210tam,tam,EdwaMi01,special_teams,11,,,,,
player,201912210tam,tam,EdwaMi01,st_pct,38%,,,,,
player,201912210tam,tam,NassCa00,pos,DE,,,,,
player,201912210tam,tam,NassCa00,offense,0,,,,,
player,201912210tam,tam,NassCa00,off_pct,0%,,,,,
player,201912210tam,tam,NassCa00,defense,30,,,,,
player,201912210tam,tam,NassCa00,def_pct,45%,,,,,
player,201912210tam,tam,NassCa00,special_teams,0,,,,,
player,201912210tam,tam,NassCa00,st_pct,0%,,,,,
player,201912210tam,tam,GholWi00,pos,DE,,,,,
player,201912210tam,tam,GholWi00,offense,0,,,,,
player,201912210tam,tam,GholWi00,off_pct,0%,,,,,
player,201912210tam,tam,GholWi00,defense,29,,,,,
player,201912210tam,tam,GholWi00,def_pct,44%,,,,,
player,201912210tam,tam,GholWi00,special_teams,11,,,,,
player,201912210tam,tam,GholWi00,st_pct,38%,,,,,
player,201912210tam,tam,StewDa00,pos,FS,,,,,
player,201912210tam,tam,StewDa00,offense,0,,,,,
player,201912210tam,tam,StewDa00,off_pct,0%,,,,,
player,201912210tam,tam,StewDa00,defense,25,,,,,
player,201912210tam,tam,StewDa00,def_pct,38%,,,,,
player,201912210tam,tam,StewDa00,special_teams,12,,,,,
player,201912210tam,tam,StewDa00,st_pct,41%,,,,,
player,201912210tam,tam,NuneRa00,pos,DT,,,,,
player,201912210tam,tam,NuneRa00,offense,0,,,,,
player,201912210tam,tam,NuneRa00,off_pct,0%,,,,,
player,201912210tam,tam,NuneRa00,defense,16,,,,,
player,201912210tam,tam,NuneRa00,def_pct,24%,,,,,
player,201912210tam,tam,NuneRa00,special_teams,6,,,,,
player,201912210tam,tam,NuneRa00,st_pct,21%,,,,,
player,201912210tam,tam,AchoSa00,pos,LB,,,,,
player,201912210tam,tam,AchoSa00,offense,0,,,,,
player,201912210tam,tam,AchoSa00,off_pct,0%,,,,,
player,201912210tam,tam,AchoSa00,defense,0,,,,,
player,201912210tam,tam,AchoSa00,def_pct,0%,,,,,
player,201912210tam,tam,AchoSa00,special_teams,24,,,,,
player,201912210tam,tam,AchoSa00,st_pct,83%,,,,,
player,201912210tam,tam,SmitRy00,pos,CB,,,,,
player,201912210tam,tam,SmitRy00,offense,0,,,,,
player,201912210tam,tam,SmitRy00,off_pct,0%,,,,,
player,201912210tam,tam,SmitRy00,defense,0,,,,,
player,201912210tam,tam,SmitRy00,def_pct,0%,,,,,
player,201912210tam,tam,SmitRy00,special_teams,23,,,,,
player,201912210tam,tam,SmitRy00,st_pct,79%,,,,,
player,201912210tam,tam,MintKe00,pos,LB,,,,,
player,201912210tam,tam,MintKe00,offense,0,,,,,
player,201912210tam,tam,MintKe00,off_pct,0%,,,,,
player,201912210tam,tam,MintKe00,defense,0,,,,,
player,201912210tam,tam,MintKe00,def_pct,0%,,,,,
player,201912210tam,tam,MintKe00,special_teams,23,,,,,
player,201912210tam,tam,MintKe00,st_pct,79%,,,,,
player,201912210tam,tam,OConPa00,pos,LB,,,,,
player,201912210tam,tam,OConPa00,offense,0,,,,,
player,201912210tam,tam,OConPa00,off_pct,0%,,,,,
player,201912210tam,tam,OConPa00,defense,0,,,,,
player,201912210tam,tam,OConPa00,def_pct,0%,,,,,
player,201912210tam,tam,OConPa00,special_teams,19,,,,,
player,201912210tam,tam,OConPa00,st_pct,66%,,,,,
player,201912210tam,tam,DawkNo00,pos,LB,,,,,
player,201912210tam,tam,DawkNo00,offense,0,,,,,
player,201912210tam,tam,DawkNo00,off_pct,0%,,,,,
player,201912210tam,tam,DawkNo00,defense,0,,,,,
player,201912210tam,tam,DawkNo00,def_pct,0%,,,,,
player,201912210tam,tam,DawkNo00,special_teams,17,,,,,
player,201912210tam,tam,DawkNo00,st_pct,59%,,,,,
player,201912210tam,tam,StewM.00,pos,CB,,,,,
player,201912210tam,tam,StewM.00,offense,0,,,,,
player,201912210tam,tam,StewM.00,off_pct,0%,,,,,
player,201912210tam,tam,StewM.00,defense,0,,,,,
player,201912210tam,tam,StewM.00,def_pct,0%,,,,,
player,201912210tam,tam,StewM.00,special_teams,15,,,,,
player,201912210tam,tam,StewM.00,st_pct,52%,,,,,
player,201912210tam,tam,PiniBr00,pos,P,,,,,
player,201912210tam,tam,PiniBr00,offense,0,,,,,
player,201912210tam,tam,PiniBr00,off_pct,0%,,,,,
player,201912210tam,tam,PiniBr00,defense,0,,,,,
player,201912210tam,tam,PiniBr00,def_pct,0%,,,,,
player,201912210tam,tam,PiniBr00,special_teams,12,,,,,
player,201912210tam,tam,PiniBr00,st_pct,41%,,,,,
player,201912210tam,tam,WilkMa00,pos,CB,,,,,
player,201912210tam,tam,WilkMa00,offense,0,,,,,
player,201912210tam,tam,WilkMa00,off_pct,0%,,,,,
player,201912210tam,tam,WilkMa00,defense,0,,,,,
player,201912210tam,tam,WilkMa00,def_pct,0%,,,,,
player,201912210tam,tam,WilkMa00,special_teams,11,,,,,
player,201912210tam,tam,WilkMa00,st_pct,38%,,,,,
player,201912210tam,tam,TrinZa00,pos,LS,,,,,
player,201912210tam,tam,TrinZa00,offense,0,,,,,
player,201912210tam,tam,TrinZa00,off_pct,0%,,,,,
player,201912210tam,tam,TrinZa00,defense,0,,,,,
player,201912210tam,tam,TrinZa00,def_pct,0%,,,,,
player,201912210tam,tam,TrinZa00,special_teams,7,,,,,
player,201912210tam,tam,TrinZa00,st_pct,24%,,,,,
player,201912210tam,tam,WellJo02,pos,T,,,,,
player,201912210tam,tam,WellJo02,offense,0,,,,,
player,201912210tam,tam,WellJo02,off_pct,0%,,,,,
player,201912210tam,tam,WellJo02,defense,0,,,,,
player,201912210tam,tam,WellJo02,def_pct,0%,,,,,
player,201912210tam,tam,WellJo02,special_teams,5,,,,,
player,201912210tam,tam,WellJo02,st_pct,17%,,,,,
player,201912210tam,tam,GayxMa00,pos,K,,,,,
player,201912210tam,tam,GayxMa00,offense,0,,,,,
player,201912210tam,tam,GayxMa00,off_pct,0%,,,,,
player,201912210tam,tam,GayxMa00,defense,0,,,,,
player,201912210tam,tam,GayxMa00,def_pct,0%,,,,,
player,201912210tam,tam,GayxMa00,special_teams,5,,,,,
player,201912210tam,tam,GayxMa00,st_pct,17%,,,,,
player,201912210tam,htx,SchaMa01,pos,G,,,,,
player,201912210tam,htx,SchaMa01,offense,66,,,,,
player,201912210tam,htx,SchaMa01,off_pct,100%,,,,,
player,201912210tam,htx,SchaMa01,defense,0,,,,,
player,201912210tam,htx,SchaMa01,def_pct,0%,,,,,
player,201912210tam,htx,SchaMa01,special_teams,6,,,,,
player,201912210tam,htx,SchaMa01,st_pct,21%,,,,,
player,201912210tam,htx,MartNi00,pos,C,,,,,
player,201912210tam,htx,MartNi00,offense,66,,,,,
player,201912210tam,htx,MartNi00,off_pct,100%,,,,,
player,201912210tam,htx,MartNi00,defense,0,,,,,
player,201912210tam,htx,MartNi00,def_pct,0%,,,,,
player,201912210tam,htx,MartNi00,special_teams,6,,,,,
player,201912210tam,htx,MartNi00,st_pct,21%,,,,,
player,201912210tam,htx,WatsDe00,pos,QB,,,,,
player,201912210tam,htx,WatsDe00,offense,66,,,,,
player,201912210tam,htx,WatsDe00,off_pct,100%,,,,,
player,201912210tam,htx,WatsDe00,defense,0,,,,,
player,201912210tam,htx,WatsDe00,def_pct,0%,,,,,
player,201912210tam,htx,WatsDe00,special_teams,0,,,,,
player,201912210tam,htx,WatsDe00,st_pct,0%,,,,,
player,201912210tam,htx,HopkDe00,pos,WR,,,,,
player,201912210tam,htx,HopkDe00,offense,65,,,,,
player,201912210tam,htx,HopkDe00,off_pct,98%,,,,,
player,201912210tam,htx,HopkDe00,defense,0,,,,,
player,201912210tam,htx,HopkDe00,def_pct,0%,,,,,
player,201912210tam,htx,HopkDe00,special_teams,0,,,,,
player,201912210tam,htx,HopkDe00,st_pct,0%,,,,,
player,201912210tam,htx,TunsLa00,pos,T,,,,,
player,201912210tam,htx,TunsLa00,offense,63,,,,,
player,201912210tam,htx,TunsLa00,off_pct,95%,,,,,
player,201912210tam,htx,TunsLa00,defense,0,,,,,
player,201912210tam,htx,TunsLa00,def_pct,0%,,,,,
player,201912210tam,htx,TunsLa00,special_teams,6,,,,,
player,201912210tam,htx,TunsLa00,st_pct,21%,,,,,
player,201912210tam,htx,StilKe00,pos,WR,,,,,
player,201912210tam,htx,StilKe00,offense,56,,,,,
player,201912210tam,htx,StilKe00,off_pct,85%,,,,,
player,201912210tam,htx,StilKe00,defense,0,,,,,
player,201912210tam,htx,StilKe00,def_pct,0%,,,,,
player,201912210tam,htx,StilKe00,special_teams,0,,,,,
player,201912210tam,htx,StilKe00,st_pct,0%,,,,,
player,201912210tam,htx,FultZa00,pos,G,,,,,
player,201912210tam,htx,FultZa00,offense,52,,,,,
player,201912210tam,htx,FultZa00,off_pct,79%,,,,,
player,201912210tam,htx,FultZa00,defense,0,,,,,
player,201912210tam,htx,FultZa00,def_pct,0%,,,,,
player,201912210tam,htx,FultZa00,special_teams,6,,,,,
player,201912210tam,htx,FultZa00,st_pct,21%,,,,,
player,201912210tam,htx,FellDa01,pos,TE,,,,,
player,201912210tam,htx,FellDa01,offense,52,,,,,
player,201912210tam,htx,FellDa01,off_pct,79%,,,,,
player,201912210tam,htx,FellDa01,defense,0,,,,,
player,201912210tam,htx,FellDa01,def_pct,0%,,,,,
player,201912210tam,htx,FellDa01,special_teams,6,,,,,
player,201912210tam,htx,FellDa01,st_pct,21%,,,,,
player,201912210tam,htx,ClarCh21,pos,T,,,,,
player,201912210tam,htx,ClarCh21,offense,52,,,,,
player,201912210tam,htx,ClarCh21,off_pct,79%,,,,,
player,201912210tam,htx,ClarCh21,defense,0,,,,,
player,201912210tam,htx,ClarCh21,def_pct,0%,,,,,
player,201912210tam,htx,ClarCh21,special_teams,0,,,,,
player,201912210tam,htx,ClarCh21,st_pct,0%,,,,,
player,201912210tam,htx,AkinJo00,pos,TE,,,,,
player,201912210tam,htx,AkinJo00,offense,41,,,,,
player,201912210tam,htx,AkinJo00,off_pct,62%,,,,,
player,201912210tam,htx,AkinJo00,defense,0,,,,,
player,201912210tam,htx,AkinJo00,def_pct,0%,,,,,
player,201912210tam,htx,AkinJo00,special_teams,11,,,,,
player,201912210tam,htx,AkinJo00,st_pct,38%,,,,,
player,201912210tam,htx,HydeCa00,pos,RB,,,,,
player,201912210tam,htx,HydeCa00,offense,39,,,,,
player,201912210tam,htx,HydeCa00,off_pct,59%,,,,,
player,201912210tam,htx,HydeCa00,defense,0,,,,,
player,201912210tam,htx,HydeCa00,def_pct,0%,,,,,
player,201912210tam,htx,HydeCa00,special_teams,0,,,,,
player,201912210tam,htx,HydeCa00,st_pct,0%,,,,,
player,201912210tam,htx,CartDe02,pos,WR,,,,,
player,201912210tam,htx,CartDe02,offense,29,,,,,
player,201912210tam,htx,CartDe02,off_pct,44%,,,,,
player,201912210tam,htx,CartDe02,defense,0,,,,,
player,201912210tam,htx,CartDe02,def_pct,0%,,,,,
player,201912210tam,htx,CartDe02,special_teams,7,,,,,
player,201912210tam,htx,CartDe02,st_pct,24%,,,,,
player,201912210tam,htx,JohnDu00,pos,RB,,,,,
player,201912210tam,htx,JohnDu00,offense,29,,,,,
player,201912210tam,htx,JohnDu00,off_pct,44%,,,,,
player,201912210tam,htx,JohnDu00,defense,0,,,,,
player,201912210tam,htx,JohnDu00,def_pct,0%,,,,,
player,201912210tam,htx,JohnDu00,special_teams,0,,,,,
player,201912210tam,htx,JohnDu00,st_pct,0%,,,,,
