game,2019,9,20191103,201911030car,oti,"Tennessee Titans",20,car,"Carolina Panthers",30
player,201911030car,car,SlyeJo00,punt_long,0,,,,,
player,201911030car,car,PalaMi00,xpm,,,,,,
player,201911030car,car,PalaMi00,xpa,,,,,,
player,201911030car,car,PalaMi00,fgm,,,,,,
player,201911030car,car,PalaMi00,fga,,,,,,
player,201911030car,car,PalaMi00,punt,4,,,,,
player,201911030car,car,PalaMi00,punt_yds,155,,,,,
player,201911030car,car,PalaMi00,punt_yds_per_punt,38.8,,,,,
player,201911030car,car,PalaMi00,punt_long,48,,,,,
player,201911030car,car,VanRGr00,pos,G,,,,,
player,201911030car,car,VanRGr00,offense,71,,,,,
player,201911030car,car,VanRGr00,off_pct,100%,,,,,
player,201911030car,car,VanRGr00,defense,0,,,,,
player,201911030car,car,VanRGr00,def_pct,0%,,,,,
player,201911030car,car,VanRGr00,special_teams,6,,,,,
player,201911030car,car,VanRGr00,st_pct,21%,,,,,
player,201911030car,car,ParaMa00,pos,C,,,,,
player,201911030car,car,ParaMa00,offense,71,,,,,
player,201911030car,car,ParaMa00,off_pct,100%,,,,,
player,201911030car,car,ParaMa00,defense,0,,,,,
player,201911030car,car,ParaMa00,def_pct,0%,,,,,
player,201911030car,car,ParaMa00,special_teams,6,,,,,
player,201911030car,car,ParaMa00,st_pct,21%,,,,,
player,201911030car,car,MotoTa00,pos,T,,,,,
player,201911030car,car,MotoTa00,offense,71,,,,,
player,201911030car,car,MotoTa00,off_pct,100%,,,,,
player,201911030car,car,MotoTa00,defense,0,,,,,
player,201911030car,car,MotoTa00,def_pct,0%,,,,,
player,201911030car,car,MotoTa00,special_teams,6,,,,,
player,201911030car,car,MotoTa00,st_pct,21%,,,,,
player,201911030car,car,TurnTr01,pos,G,,,,,
player,201911030car,car,TurnTr01,offense,71,,,,,
player,201911030car,car,TurnTr01,off_pct,100%,,,,,
player,201911030car,car,TurnTr01,defense,0,,,,,
player,201911030car,car,TurnTr01,def_pct,0%,,,,,
player,201911030car,car,TurnTr01,special_teams,4,,,,,
player,201911030car,car,TurnTr01,st_pct,14%,,,,,
player,201911030car,car,AlleKy00,pos,QB,,,,,
player,201911030car,car,AlleKy00,offense,71,,,,,
player,201911030car,car,AlleKy00,off_pct,100%,,,,,
player,201911030car,car,AlleKy00,defense,0,,,,,
player,201911030car,car,AlleKy00,def_pct,0%,,,,,
player,201911030car,car,AlleKy00,special_teams,0,,,,,
player,201911030car,car,AlleKy00,st_pct,0%,,,,,
player,201911030car,car,DaleDe00,pos,G,,,,,
player,201911030car,car,DaleDe00,offense,71,,,,,
player,201911030car,car,DaleDe00,off_pct,100%,,,,,
player,201911030car,car,DaleDe00,defense,0,,,,,
player,201911030car,car,DaleDe00,def_pct,0%,,,,,
player,201911030car,car,DaleDe00,special_teams,0,,,,,
player,201911030car,car,DaleDe00,st_pct,0%,,,,,
player,201911030car,car,MoorD.00,pos,WR,,,,,
player,201911030car,car,MoorD.00,offense,67,,,,,
player,201911030car,car,MoorD.00,off_pct,94%,,,,,
player,201911030car,car,MoorD.00,defense,0,,,,,
player,201911030car,car,MoorD.00,def_pct,0%,,,,,
player,201911030car,car,MoorD.00,special_teams,1,,,,,
player,201911030car,car,MoorD.00,st_pct,3%,,,,,
player,201911030car,car,OlseGr00,pos,TE,,,,,
player,201911030car,car,OlseGr00,offense,65,,,,,
player,201911030car,car,OlseGr00,off_pct,92%,,,,,
player,201911030car,car,OlseGr00,defense,0,,,,,
player,201911030car,car,OlseGr00,def_pct,0%,,,,,
player,201911030car,car,OlseGr00,special_teams,1,,,,,
player,201911030car,car,OlseGr00,st_pct,3%,,,,,
player,201911030car,car,McCaCh01,pos,RB,,,,,
player,201911030car,car,McCaCh01,offense,61,,,,,
player,201911030car,car,McCaCh01,off_pct,86%,,,,,
player,201911030car,car,McCaCh01,defense,0,,,,,
player,201911030car,car,McCaCh01,def_pct,0%,,,,,
player,201911030car,car,McCaCh01,special_teams,0,,,,,
player,201911030car,car,McCaCh01,st_pct,0%,,,,,
player,201911030car,car,SamuCu00,pos,WR,,,,,
player,201911030car,car,SamuCu00,offense,53,,,,,
player,201911030car,car,SamuCu00,off_pct,75%,,,,,
player,201911030car,car,SamuCu00,defense,0,,,,,
player,201911030car,car,SamuCu00,def_pct,0%,,,,,
player,201911030car,car,SamuCu00,special_teams,0,,,,,
player,201911030car,car,SamuCu00,st_pct,0%,,,,,
player,201911030car,car,WrigJa02,pos,WR,,,,,
player,201911030car,car,WrigJa02,offense,36,,,,,
player,201911030car,car,WrigJa02,off_pct,51%,,,,,
player,201911030car,car,WrigJa02,defense,0,,,,,
player,201911030car,car,WrigJa02,def_pct,0%,,,,,
player,201911030car,car,WrigJa02,special_teams,0,,,,,
player,201911030car,car,WrigJa02,st_pct,0%,,,,,
player,201911030car,car,ManhCh00,pos,TE,,,,,
player,201911030car,car,ManhCh00,offense,34,,,,,
player,201911030car,car,ManhCh00,off_pct,48%,,,,,
player,201911030car,car,ManhCh00,defense,0,,,,,
player,201911030car,car,ManhCh00,def_pct,0%,,,,,
player,201911030car,car,ManhCh00,special_teams,7,,,,,
player,201911030car,car,ManhCh00,st_pct,24%,,,,,
player,201911030car,car,ArmaAl00,pos,FB,,,,,
player,201911030car,car,ArmaAl00,offense,19,,,,,
player,201911030car,car,ArmaAl00,off_pct,27%,,,,,
player,201911030car,car,ArmaAl00,defense,0,,,,,
player,201911030car,car,ArmaAl00,def_pct,0%,,,,,
player,201911030car,car,ArmaAl00,special_teams,18,,,,,
player,201911030car,car,ArmaAl00,st_pct,62%,,,,,
player,201911030car,car,BonnRe00,pos,RB,,,,,
player,201911030car,car,BonnRe00,offense,8,,,,,
player,201911030car,car,BonnRe00,off_pct,11%,,,,,
player,201911030car,car,BonnRe00,defense,0,,,,,
player,201911030car,car,BonnRe00,def_pct,0%,,,,,
player,201911030car,car,BonnRe00,special_teams,18,,,,,
player,201911030car,car,BonnRe00,st_pct,62%,,,,,
player,201911030car,car,ThomIa00,pos,TE,,,,,
player,201911030car,car,ThomIa00,offense,5,,,,,
player,201911030car,car,ThomIa00,off_pct,7%,,,,,
player,201911030car,car,ThomIa00,defense,0,,,,,
player,201911030car,car,ThomIa00,def_pct,0%,,,,,
player,201911030car,car,ThomIa00,special_teams,5,,,,,
player,201911030car,car,ThomIa00,st_pct,17%,,,,,
player,201911030car,car,ScarJo00,pos,RB,,,,,
player,201911030car,car,ScarJo00,offense,3,,,,,
player,201911030car,car,ScarJo00,off_pct,4%,,,,,
player,201911030car,car,ScarJo00,defense,0,,,,,
player,201911030car,car,ScarJo00,def_pct,0%,,,,,
player,201911030car,car,ScarJo00,special_teams,14,,,,,
player,201911030car,car,ScarJo00,st_pct,48%,,,,,
player,201911030car,car,WillDa06,pos,T,,,,,
player,201911030car,car,WillDa06,offense,2,,,,,
player,201911030car,car,WillDa06,off_pct,3%,,,,,
player,201911030car,car,WillDa06,defense,0,,,,,
player,201911030car,car,WillDa06,def_pct,0%,,,,,
player,201911030car,car,WillDa06,special_teams,6,,,,,
player,201911030car,car,WillDa06,st_pct,21%,,,,,
player,201911030car,car,ZylsBr00,pos,WR,,,,,
player,201911030car,car,ZylsBr00,offense,2,,,,,
player,201911030car,car,ZylsBr00,off_pct,3%,,,,,
player,201911030car,car,ZylsBr00,defense,0,,,,,
player,201911030car,car,ZylsBr00,def_pct,0%,,,,,
player,201911030car,car,ZylsBr00,special_teams,1,,,,,
player,201911030car,car,ZylsBr00,st_pct,3%,,,,,
player,201911030car,car,ThomSh01,pos,LB,,,,,
player,201911030car,car,ThomSh01,offense,0,,,,,
player,201911030car,car,ThomSh01,off_pct,0%,,,,,
player,201911030car,car,ThomSh01,defense,75,,,,,
player,201911030car,car,ThomSh01,def_pct,100%,,,,,
player,201911030car,car,ThomSh01,special_teams,6,,,,,
player,201911030car,car,ThomSh01,st_pct,21%,,,,,
player,201911030car,car,KuecLu00,pos,LB,,,,,
player,201911030car,car,KuecLu00,offense,0,,,,,
player,201911030car,car,KuecLu00,off_pct,0%,,,,,
player,201911030car,car,KuecLu00,defense,75,,,,,
player,201911030car,car,KuecLu00,def_pct,100%,,,,,
player,201911030car,car,KuecLu00,special_teams,5,,,,,
player,201911030car,car,KuecLu00,st_pct,17%,,,,,
player,201911030car,car,JackDo02,pos,CB,,,,,
player,201911030car,car,JackDo02,offense,0,,,,,
player,201911030car,car,JackDo02,off_pct,0%,,,,,
player,201911030car,car,JackDo02,defense,75,,,,,
player,201911030car,car,JackDo02,def_pct,100%,,,,,
player,201911030car,car,JackDo02,special_teams,5,,,,,
player,201911030car,car,JackDo02,st_pct,17%,,,,,
player,201911030car,car,ReidEr00,pos,SS,,,,,
player,201911030car,car,ReidEr00,offense,0,,,,,
player,201911030car,car,ReidEr00,off_pct,0%,,,,,
player,201911030car,car,ReidEr00,defense,75,,,,,
player,201911030car,car,ReidEr00,def_pct,100%,,,,,
player,201911030car,car,ReidEr00,special_teams,5,,,,,
player,201911030car,car,ReidEr00,st_pct,17%,,,,,
player,201911030car,car,BostTr00,pos,FS,,,,,
player,201911030car,car,BostTr00,offense,0,,,,,
player,201911030car,car,BostTr00,off_pct,0%,,,,,
player,201911030car,car,BostTr00,defense,75,,,,,
player,201911030car,car,BostTr00,def_pct,100%,,,,,
player,201911030car,car,BostTr00,special_teams,0,,,,,
player,201911030car,car,BostTr00,st_pct,0%,,,,,
player,201911030car,car,CockRo00,pos,CB,,,,,
player,201911030car,car,CockRo00,offense,0,,,,,
player,201911030car,car,CockRo00,off_pct,0%,,,,,
player,201911030car,car,CockRo00,defense,59,,,,,
player,201911030car,car,CockRo00,def_pct,79%,,,,,
player,201911030car,car,CockRo00,special_teams,7,,,,,
player,201911030car,car,CockRo00,st_pct,24%,,,,,
player,201911030car,car,BradJa00,pos,CB,,,,,
player,201911030car,car,BradJa00,offense,0,,,,,
player,201911030car,car,BradJa00,off_pct,0%,,,,,
player,201911030car,car,BradJa00,defense,57,,,,,
player,201911030car,car,BradJa00,def_pct,76%,,,,,
player,201911030car,car,BradJa00,special_teams,4,,,,,
player,201911030car,car,BradJa00,st_pct,14%,,,,,
player,201911030car,car,BurnBr00,pos,LB,,,,,
player,201911030car,car,BurnBr00,offense,0,,,,,
player,201911030car,car,BurnBr00,off_pct,0%,,,,,
player,201911030car,car,BurnBr00,defense,52,,,,,
player,201911030car,car,BurnBr00,def_pct,69%,,,,,
player,201911030car,car,BurnBr00,special_teams,3,,,,,
player,201911030car,car,BurnBr00,st_pct,10%,,,,,
player,201911030car,car,IrviBr00,pos,LB,,,,,
player,201911030car,car,IrviBr00,offense,0,,,,,
player,201911030car,car,IrviBr00,off_pct,0%,,,,,
player,201911030car,car,IrviBr00,defense,50,,,,,
player,201911030car,car,IrviBr00,def_pct,67%,,,,,
player,201911030car,car,IrviBr00,special_teams,2,,,,,
player,201911030car,car,IrviBr00,st_pct,7%,,,,,
player,201911030car,car,PoexDo00,pos,NT,,,,,
player,201911030car,car,PoexDo00,offense,0,,,,,
player,201911030car,car,PoexDo00,off_pct,0%,,,,,
player,201911030car,car,PoexDo00,defense,42,,,,,
player,201911030car,car,PoexDo00,def_pct,56%,,,,,
player,201911030car,car,PoexDo00,special_teams,6,,,,,
player,201911030car,car,PoexDo00,st_pct,21%,,,,,
player,201911030car,car,McCoGe99,pos,DT,,,,,
player,201911030car,car,McCoGe99,offense,0,,,,,
player,201911030car,car,McCoGe99,off_pct,0%,,,,,
player,201911030car,car,McCoGe99,defense,39,,,,,
player,201911030car,car,McCoGe99,def_pct,52%,,,,,
player,201911030car,car,McCoGe99,special_teams,5,,,,,
player,201911030car,car,McCoGe99,st_pct,17%,,,,,
player,201911030car,car,ButlVe00,pos,DE,,,,,
player,201911030car,car,ButlVe00,offense,0,,,,,
player,201911030car,car,ButlVe00,off_pct,0%,,,,,
player,201911030car,car,ButlVe00,defense,39,,,,,
player,201911030car,car,ButlVe00,def_pct,52%,,,,,
player,201911030car,car,ButlVe00,special_teams,5,,,,,
player,201911030car,car,ButlVe00,st_pct,17%,,,,,
player,201911030car,car,HaynMa01,pos,LB,,,,,
player,201911030car,car,HaynMa01,offense,0,,,,,
player,201911030car,car,HaynMa01,off_pct,0%,,,,,
player,201911030car,car,HaynMa01,defense,30,,,,,
player,201911030car,car,HaynMa01,def_pct,40%,,,,,
player,201911030car,car,HaynMa01,special_teams,9,,,,,
player,201911030car,car,HaynMa01,st_pct,31%,,,,,
player,201911030car,car,LoveKy00,pos,NT,,,,,
player,201911030car,car,LoveKy00,offense,0,,,,,
player,201911030car,car,LoveKy00,off_pct,0%,,,,,
player,201911030car,car,LoveKy00,defense,29,,,,,
player,201911030car,car,LoveKy00,def_pct,39%,,,,,
player,201911030car,car,LoveKy00,special_teams,0,,,,,
player,201911030car,car,LoveKy00,st_pct,0%,,,,,
player,201911030car,car,ElliJa01,pos,CB,,,,,
player,201911030car,car,ElliJa01,offense,0,,,,,
player,201911030car,car,ElliJa01,off_pct,0%,,,,,
player,201911030car,car,ElliJa01,defense,22,,,,,
player,201911030car,car,ElliJa01,def_pct,29%,,,,,
player,201911030car,car,ElliJa01,special_teams,9,,,,,
player,201911030car,car,ElliJa01,st_pct,31%,,,,,
player,201911030car,car,ObadEf00,pos,DE,,,,,
player,201911030car,car,ObadEf00,offense,0,,,,,
player,201911030car,car,ObadEf00,off_pct,0%,,,,,
player,201911030car,car,ObadEf00,defense,20,,,,,
player,201911030car,car,ObadEf00,def_pct,27%,,,,,
player,201911030car,car,ObadEf00,special_teams,11,,,,,
player,201911030car,car,ObadEf00,st_pct,38%,,,,,
player,201911030car,car,CoxxBr01,pos,DE,,,,,
player,201911030car,car,CoxxBr01,offense,0,,,,,
player,201911030car,car,CoxxBr01,off_pct,0%,,,,,
player,201911030car,car,CoxxBr01,defense,11,,,,,
player,201911030car,car,CoxxBr01,def_pct,15%,,,,,
player,201911030car,car,CoxxBr01,special_teams,5,,,,,
player,201911030car,car,CoxxBr01,st_pct,17%,,,,,
player,201911030car,car,JoneCo01,pos,FS,,,,,
player,201911030car,car,JoneCo01,offense,0,,,,,
player,201911030car,car,JoneCo01,off_pct,0%,,,,,
player,201911030car,car,JoneCo01,defense,0,,,,,
player,201911030car,car,JoneCo01,def_pct,0%,,,,,
player,201911030car,car,JoneCo01,special_teams,23,,,,,
player,201911030car,car,JoneCo01,st_pct,79%,,,,,
player,201911030car,car,CartJe00,pos,LB,,,,,
player,201911030car,car,CartJe00,offense,0,,,,,
player,201911030car,car,CartJe00,off_pct,0%,,,,,
player,201911030car,car,CartJe00,defense,0,,,,,
player,201911030car,car,CartJe00,def_pct,0%,,,,,
player,201911030car,car,CartJe00,special_teams,18,,,,,
player,201911030car,car,CartJe00,st_pct,62%,,,,,
player,201911030car,car,SmitAn04,pos,LB,,,,,
player,201911030car,car,SmitAn04,offense,0,,,,,
player,201911030car,car,SmitAn04,off_pct,0%,,,,,
player,201911030car,car,SmitAn04,defense,0,,,,,
player,201911030car,car,SmitAn04,def_pct,0%,,,,,
player,201911030car,car,SmitAn04,special_teams,18,,,,,
player,201911030car,car,SmitAn04,st_pct,62%,,,,,
player,201911030car,car,WhitDe01,pos,WR,,,,,
player,201911030car,car,WhitDe01,offense,0,,,,,
player,201911030car,car,WhitDe01,off_pct,0%,,,,,
player,201911030car,car,WhitDe01,defense,0,,,,,
player,201911030car,car,WhitDe01,def_pct,0%,,,,,
player,201911030car,car,WhitDe01,special_teams,17,,,,,
player,201911030car,car,WhitDe01,st_pct,59%,,,,,
player,201911030car,car,GaulRa00,pos,SS,,,,,
player,201911030car,car,GaulRa00,offense,0,,,,,
player,201911030car,car,GaulRa00,off_pct,0%,,,,,
player,201911030car,car,GaulRa00,defense,0,,,,,
player,201911030car,car,GaulRa00,def_pct,0%,,,,,
player,201911030car,car,GaulRa00,special_teams,16,,,,,
player,201911030car,car,GaulRa00,st_pct,55%,,,,,
player,201911030car,car,PalaMi00,pos,P,,,,,
player,201911030car,car,PalaMi00,offense,0,,,,,
player,201911030car,car,PalaMi00,off_pct,0%,,,,,
player,201911030car,car,PalaMi00,defense,0,,,,,
player,201911030car,car,PalaMi00,def_pct,0%,,,,,
player,201911030car,car,PalaMi00,special_teams,12,,,,,
player,201911030car,car,PalaMi00,st_pct,41%,,,,,
player,201911030car,car,SlyeJo00,pos,K,,,,,
player,201911030car,car,SlyeJo00,offense,0,,,,,
player,201911030car,car,SlyeJo00,off_pct,0%,,,,,
player,201911030car,car,SlyeJo00,defense,0,,,,,
player,201911030car,car,SlyeJo00,def_pct,0%,,,,,
player,201911030car,car,SlyeJo00,special_teams,11,,,,,
player,201911030car,car,SlyeJo00,st_pct,38%,,,,,
player,201911030car,car,JansJ.00,pos,LS,,,,,
player,201911030car,car,JansJ.00,offense,0,,,,,
player,201911030car,car,JansJ.00,off_pct,0%,,,,,
player,201911030car,car,JansJ.00,defense,0,,,,,
player,201911030car,car,JansJ.00,def_pct,0%,,,,,
player,201911030car,car,JansJ.00,special_teams,11,,,,,
player,201911030car,car,JansJ.00,st_pct,38%,,,,,
player,201911030car,car,DortGr01,pos,WR,,,,,
player,201911030car,car,DortGr01,offense,0,,,,,
player,201911030car,car,DortGr01,off_pct,0%,,,,,
player,201911030car,car,DortGr01,defense,0,,,,,
player,201911030car,car,DortGr01,def_pct,0%,,,,,
player,201911030car,car,DortGr01,special_teams,6,,,,,
player,201911030car,car,DortGr01,st_pct,21%,,,,,
player,201911030car,car,LarsTy00,pos,C,,,,,
player,201911030car,car,LarsTy00,offense,0,,,,,
player,201911030car,car,LarsTy00,off_pct,0%,,,,,
player,201911030car,car,LarsTy00,defense,0,,,,,
player,201911030car,car,LarsTy00,def_pct,0%,,,,,
player,201911030car,car,LarsTy00,special_teams,6,,,,,
player,201911030car,car,LarsTy00,st_pct,21%,,,,,
player,201911030car,oti,SaffRo20,pos,G,,,,,
player,201911030car,oti,SaffRo20,offense,75,,,,,
player,201911030car,oti,SaffRo20,off_pct,100%,,,,,
player,201911030car,oti,SaffRo20,defense,0,,,,,
player,201911030car,oti,SaffRo20,def_pct,0%,,,,,
player,201911030car,oti,SaffRo20,special_teams,5,,,,,
player,201911030car,oti,SaffRo20,st_pct,17%,,,,,
player,201911030car,oti,LewaTa00,pos,T,,,,,
player,201911030car,oti,LewaTa00,offense,75,,,,,
player,201911030car,oti,LewaTa00,off_pct,100%,,,,,
player,201911030car,oti,LewaTa00,defense,0,,,,,
player,201911030car,oti,LewaTa00,def_pct,0%,,,,,
player,201911030car,oti,LewaTa00,special_teams,5,,,,,
player,201911030car,oti,LewaTa00,st_pct,17%,,,,,
player,201911030car,oti,ConkJa00,pos,T,,,,,
player,201911030car,oti,ConkJa00,offense,75,,,,,
player,201911030car,oti,ConkJa00,off_pct,100%,,,,,
player,201911030car,oti,ConkJa00,defense,0,,,,,
player,201911030car,oti,ConkJa00,def_pct,0%,,,,,
player,201911030car,oti,ConkJa00,special_teams,5,,,,,
player,201911030car,oti,ConkJa00,st_pct,17%,,,,,
player,201911030car,oti,DaviNa01,pos,G,,,,,
player,201911030car,oti,DaviNa01,offense,75,,,,,
player,201911030car,oti,DaviNa01,off_pct,100%,,,,,
player,201911030car,oti,DaviNa01,defense,0,,,,,
player,201911030car,oti,DaviNa01,def_pct,0%,,,,,
player,201911030car,oti,DaviNa01,special_teams,5,,,,,
player,201911030car,oti,DaviNa01,st_pct,17%,,,,,
player,201911030car,oti,DougJa00,pos,G,,,,,
player,201911030car,oti,DougJa00,offense,75,,,,,
player,201911030car,oti,DougJa00,off_pct,100%,,,,,
player,201911030car,oti,DougJa00,defense,0,,,,,
player,201911030car,oti,DougJa00,def_pct,0%,,,,,
player,201911030car,oti,DougJa00,special_teams,5,,,,,
player,201911030car,oti,DougJa00,st_pct,17%,,,,,
player,201911030car,oti,TannRy00,pos,QB,,,,,
player,201911030car,oti,TannRy00,offense,75,,,,,
player,201911030car,oti,TannRy00,off_pct,100%,,,,,
player,201911030car,oti,TannRy00,defense,0,,,,,
player,201911030car,oti,TannRy00,def_pct,0%,,,,,
player,201911030car,oti,TannRy00,special_teams,0,,,,,
player,201911030car,oti,TannRy00,st_pct,0%,,,,,
player,201911030car,oti,DaviCo03,pos,WR,,,,,
player,201911030car,oti,DaviCo03,offense,58,,,,,
player,201911030car,oti,DaviCo03,off_pct,77%,,,,,
player,201911030car,oti,DaviCo03,defense,0,,,,,
player,201911030car,oti,DaviCo03,def_pct,0%,,,,,
player,201911030car,oti,DaviCo03,special_teams,0,,,,,
player,201911030car,oti,DaviCo03,st_pct,0%,,,,,
player,201911030car,oti,SmitJo01,pos,TE,,,,,
player,201911030car,oti,SmitJo01,offense,55,,,,,
player,201911030car,oti,SmitJo01,off_pct,73%,,,,,
player,201911030car,oti,SmitJo01,defense,0,,,,,
player,201911030car,oti,SmitJo01,def_pct,0%,,,,,
player,201911030car,oti,SmitJo01,special_teams,5,,,,,
player,201911030car,oti,SmitJo01,st_pct,17%,,,,,
player,201911030car,oti,BrowAJ00,pos,WR,,,,,
player,201911030car,oti,BrowAJ00,offense,52,,,,,
player,201911030car,oti,BrowAJ00,off_pct,69%,,,,,
player,201911030car,oti,BrowAJ00,defense,0,,,,,
player,201911030car,oti,BrowAJ00,def_pct,0%,,,,,
player,201911030car,oti,BrowAJ00,special_teams,0,,,,,
player,201911030car,oti,BrowAJ00,st_pct,0%,,,,,
player,201911030car,oti,HumpAd00,pos,WR,,,,,
player,201911030car,oti,HumpAd00,offense,47,,,,,
player,201911030car,oti,HumpAd00,off_pct,63%,,,,,
player,201911030car,oti,HumpAd00,defense,0,,,,,
player,201911030car,oti,HumpAd00,def_pct,0%,,,,,
player,201911030car,oti,HumpAd00,special_teams,5,,,,,
player,201911030car,oti,HumpAd00,st_pct,17%,,,,,
player,201911030car,oti,HenrDe00,pos,RB,,,,,
player,201911030car,oti,HenrDe00,offense,40,,,,,
player,201911030car,oti,HenrDe00,off_pct,53%,,,,,
player,201911030car,oti,HenrDe00,defense,0,,,,,
player,201911030car,oti,HenrDe00,def_pct,0%,,,,,
player,201911030car,oti,HenrDe00,special_teams,0,,,,,
player,201911030car,oti,HenrDe00,st_pct,0%,,,,,
player,201911030car,oti,LewiDi00,pos,RB,,,,,
player,201911030car,oti,LewiDi00,offense,35,,,,,
player,201911030car,oti,LewiDi00,off_pct,47%,,,,,
player,201911030car,oti,LewiDi00,defense,0,,,,,
player,201911030car,oti,LewiDi00,def_pct,0%,,,,,
player,201911030car,oti,LewiDi00,special_teams,1,,,,,
player,201911030car,oti,LewiDi00,st_pct,3%,,,,,
player,201911030car,oti,SharTa00,pos,WR,,,,,
player,201911030car,oti,SharTa00,offense,33,,,,,
player,201911030car,oti,SharTa00,off_pct,44%,,,,,
player,201911030car,oti,SharTa00,defense,0,,,,,
player,201911030car,oti,SharTa00,def_pct,0%,,,,,
player,201911030car,oti,SharTa00,special_teams,0,,,,,
player,201911030car,oti,SharTa00,st_pct,0%,,,,,
player,201911030car,oti,RaymKa00,pos,WR,,,,,
player,201911030car,oti,RaymKa00,offense,22,,,,,
player,201911030car,oti,RaymKa00,off_pct,29%,,,,,
player,201911030car,oti,RaymKa00,defense,0,,,,,
player,201911030car,oti,RaymKa00,def_pct,0%,,,,,
player,201911030car,oti,RaymKa00,special_teams,9,,,,,
player,201911030car,oti,RaymKa00,st_pct,31%,,,,,
player,201911030car,oti,FirkAn00,pos,TE,,,,,
player,201911030car,oti,FirkAn00,offense,20,,,,,
player,201911030car,oti,FirkAn00,off_pct,27%,,,,,
player,201911030car,oti,FirkAn00,defense,0,,,,,
player,201911030car,oti,FirkAn00,def_pct,0%,,,,,
player,201911030car,oti,FirkAn00,special_teams,10,,,,,
player,201911030car,oti,FirkAn00,st_pct,34%,,,,,
player,201911030car,oti,PruiMy00,pos,TE,,,,,
player,201911030car,oti,PruiMy00,offense,13,,,,,
player,201911030car,oti,PruiMy00,off_pct,17%,,,,,
player,201911030car,oti,PruiMy00,defense,0,,,,,
player,201911030car,oti,PruiMy00,def_pct,0%,,,,,
player,201911030car,oti,PruiMy00,special_teams,17,,,,,
player,201911030car,oti,PruiMy00,st_pct,59%,,,,,
player,201911030car,oti,ByarKe01,pos,FS,,,,,
player,201911030car,oti,ByarKe01,offense,0,,,,,
player,201911030car,oti,ByarKe01,off_pct,0%,,,,,
player,201911030car,oti,ByarKe01,defense,71,,,,,
player,201911030car,oti,ByarKe01,def_pct,100%,,,,,
player,201911030car,oti,ByarKe01,special_teams,4,,,,,
player,201911030car,oti,ByarKe01,st_pct,14%,,,,,
player,201911030car,oti,VaccKe00,pos,SS,,,,,
player,201911030car,oti,VaccKe00,offense,0,,,,,
player,201911030car,oti,VaccKe00,off_pct,0%,,,,,
player,201911030car,oti,VaccKe00,defense,71,,,,,
player,201911030car,oti,VaccKe00,def_pct,100%,,,,,
player,201911030car,oti,VaccKe00,special_teams,4,,,,,
player,201911030car,oti,VaccKe00,st_pct,14%,,,,,
player,201911030car,oti,RyanLo00,pos,CB,,,,,
player,201911030car,oti,RyanLo00,offense,0,,,,,
player,201911030car,oti,RyanLo00,off_pct,0%,,,,,
player,201911030car,oti,RyanLo00,defense,71,,,,,
player,201911030car,oti,RyanLo00,def_pct,100%,,,,,
player,201911030car,oti,RyanLo00,special_teams,2,,,,,
player,201911030car,oti,RyanLo00,st_pct,7%,,,,,
player,201911030car,oti,LandHa00,pos,LB,,,,,
player,201911030car,oti,LandHa00,offense,0,,,,,
player,201911030car,oti,LandHa00,off_pct,0%,,,,,
player,201911030car,oti,LandHa00,defense,69,,,,,
player,201911030car,oti,LandHa00,def_pct,97%,,,,,
player,201911030car,oti,LandHa00,special_teams,2,,,,,
player,201911030car,oti,LandHa00,st_pct,7%,,,,,
player,201911030car,oti,EvanRa01,pos,LB,,,,,
player,201911030car,oti,EvanRa01,offense,0,,,,,
player,201911030car,oti,EvanRa01,off_pct,0%,,,,,
player,201911030car,oti,EvanRa01,defense,66,,,,,
player,201911030car,oti,EvanRa01,def_pct,93%,,,,,
player,201911030car,oti,EvanRa01,special_teams,0,,,,,
player,201911030car,oti,EvanRa01,st_pct,0%,,,,,
player,201911030car,oti,JackAd00,pos,CB,,,,,
player,201911030car,oti,JackAd00,offense,0,,,,,
player,201911030car,oti,JackAd00,off_pct,0%,,,,,
player,201911030car,oti,JackAd00,defense,62,,,,,
player,201911030car,oti,JackAd00,def_pct,87%,,,,,
player,201911030car,oti,JackAd00,special_teams,0,,,,,
player,201911030car,oti,JackAd00,st_pct,0%,,,,,
player,201911030car,oti,JoneDa04,pos,NT,,,,,
player,201911030car,oti,JoneDa04,offense,0,,,,,
player,201911030car,oti,JoneDa04,off_pct,0%,,,,,
player,201911030car,oti,JoneDa04,defense,61,,,,,
player,201911030car,oti,JoneDa04,def_pct,86%,,,,,
player,201911030car,oti,JoneDa04,special_teams,8,,,,,
player,201911030car,oti,JoneDa04,st_pct,28%,,,,,
player,201911030car,oti,SimmJe01,pos,DT,,,,,
player,201911030car,oti,SimmJe01,offense,0,,,,,
player,201911030car,oti,SimmJe01,off_pct,0%,,,,,
player,201911030car,oti,SimmJe01,defense,49,,,,,
player,201911030car,oti,SimmJe01,def_pct,69%,,,,,
player,201911030car,oti,SimmJe01,special_teams,8,,,,,
player,201911030car,oti,SimmJe01,st_pct,28%,,,,,
player,201911030car,oti,ButlMa01,pos,CB,,,,,
player,201911030car,oti,ButlMa01,offense,0,,,,,
player,201911030car,oti,ButlMa01,off_pct,0%,,,,,
player,201911030car,oti,ButlMa01,defense,42,,,,,
player,201911030car,oti,ButlMa01,def_pct,59%,,,,,
player,201911030car,oti,ButlMa01,special_teams,1,,,,,
player,201911030car,oti,ButlMa01,st_pct,3%,,,,,
