game,2019,5,20191006,201910060kan,clt,"Indianapolis Colts",19,kan,"Kansas City Chiefs",13
player,201910060kan,clt,PascZa00,punt_ret_td,0,,,,,
player,201910060kan,clt,PascZa00,punt_ret_long,0,,,,,
player,201910060kan,kan,ThomDe05,kick_ret,0,,,,,
player,201910060kan,kan,ThomDe05,kick_ret_yds,0,,,,,
player,201910060kan,kan,ThomDe05,kick_ret_yds_per_ret,,,,,,
player,201910060kan,kan,ThomDe05,kick_ret_td,0,,,,,
player,201910060kan,kan,ThomDe05,kick_ret_long,0,,,,,
player,201910060kan,kan,ThomDe05,punt_ret,2,,,,,
player,201910060kan,kan,ThomDe05,punt_ret_yds,1,,,,,
player,201910060kan,kan,ThomDe05,punt_ret_yds_per_ret,0.5,,,,,
player,201910060kan,kan,ThomDe05,punt_ret_td,0,,,,,
player,201910060kan,kan,ThomDe05,punt_ret_long,2,,,,,
player,201910060kan,kan,HardMe00,kick_ret,1,,,,,
player,201910060kan,kan,HardMe00,kick_ret_yds,22,,,,,
player,201910060kan,kan,HardMe00,kick_ret_yds_per_ret,22.0,,,,,
player,201910060kan,kan,HardMe00,kick_ret_td,0,,,,,
player,201910060kan,kan,HardMe00,kick_ret_long,22,,,,,
player,201910060kan,kan,HardMe00,punt_ret,0,,,,,
player,201910060kan,kan,HardMe00,punt_ret_yds,0,,,,,
player,201910060kan,kan,HardMe00,punt_ret_yds_per_ret,,,,,,
player,201910060kan,kan,HardMe00,punt_ret_td,0,,,,,
player,201910060kan,kan,HardMe00,punt_ret_long,0,,,,,
player,201910060kan,clt,vinatada01,xpm,1,,,,,
player,201910060kan,clt,vinatada01,xpa,1,,,,,
player,201910060kan,clt,vinatada01,fgm,4,,,,,
player,201910060kan,clt,vinatada01,fga,4,,,,,
player,201910060kan,clt,vinatada01,punt,0,,,,,
player,201910060kan,clt,vinatada01,punt_yds,0,,,,,
player,201910060kan,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201910060kan,clt,vinatada01,punt_long,0,,,,,
player,201910060kan,clt,SancRi00,xpm,,,,,,
player,201910060kan,clt,SancRi00,xpa,,,,,,
player,201910060kan,clt,SancRi00,fgm,,,,,,
player,201910060kan,clt,SancRi00,fga,,,,,,
player,201910060kan,clt,SancRi00,punt,3,,,,,
player,201910060kan,clt,SancRi00,punt_yds,123,,,,,
player,201910060kan,clt,SancRi00,punt_yds_per_punt,41.0,,,,,
player,201910060kan,clt,SancRi00,punt_long,49,,,,,
player,201910060kan,kan,ButkHa00,xpm,1,,,,,
player,201910060kan,kan,ButkHa00,xpa,1,,,,,
player,201910060kan,kan,ButkHa00,fgm,2,,,,,
player,201910060kan,kan,ButkHa00,fga,2,,,,,
player,201910060kan,kan,ButkHa00,punt,0,,,,,
player,201910060kan,kan,ButkHa00,punt_yds,0,,,,,
player,201910060kan,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201910060kan,kan,ButkHa00,punt_long,0,,,,,
player,201910060kan,kan,ColqDu20,xpm,,,,,,
player,201910060kan,kan,ColqDu20,xpa,,,,,,
player,201910060kan,kan,ColqDu20,fgm,,,,,,
player,201910060kan,kan,ColqDu20,fga,,,,,,
player,201910060kan,kan,ColqDu20,punt,4,,,,,
player,201910060kan,kan,ColqDu20,punt_yds,155,,,,,
player,201910060kan,kan,ColqDu20,punt_yds_per_punt,38.8,,,,,
player,201910060kan,kan,ColqDu20,punt_long,43,,,,,
player,201910060kan,kan,ReitAu00,pos,C,,,,,
player,201910060kan,kan,ReitAu00,offense,63,,,,,
player,201910060kan,kan,ReitAu00,off_pct,100%,,,,,
player,201910060kan,kan,ReitAu00,defense,0,,,,,
player,201910060kan,kan,ReitAu00,def_pct,0%,,,,,
player,201910060kan,kan,ReitAu00,special_teams,3,,,,,
player,201910060kan,kan,ReitAu00,st_pct,12%,,,,,
player,201910060kan,kan,SchwMi00,pos,T,,,,,
player,201910060kan,kan,SchwMi00,offense,63,,,,,
player,201910060kan,kan,SchwMi00,off_pct,100%,,,,,
player,201910060kan,kan,SchwMi00,defense,0,,,,,
player,201910060kan,kan,SchwMi00,def_pct,0%,,,,,
player,201910060kan,kan,SchwMi00,special_teams,3,,,,,
player,201910060kan,kan,SchwMi00,st_pct,12%,,,,,
player,201910060kan,kan,DuveLa00,pos,G,,,,,
player,201910060kan,kan,DuveLa00,offense,63,,,,,
player,201910060kan,kan,DuveLa00,off_pct,100%,,,,,
player,201910060kan,kan,DuveLa00,defense,0,,,,,
player,201910060kan,kan,DuveLa00,def_pct,0%,,,,,
player,201910060kan,kan,DuveLa00,special_teams,3,,,,,
player,201910060kan,kan,DuveLa00,st_pct,12%,,,,,
player,201910060kan,kan,ErviCa00,pos,T,,,,,
player,201910060kan,kan,ErviCa00,offense,63,,,,,
player,201910060kan,kan,ErviCa00,off_pct,100%,,,,,
player,201910060kan,kan,ErviCa00,defense,0,,,,,
player,201910060kan,kan,ErviCa00,def_pct,0%,,,,,
player,201910060kan,kan,ErviCa00,special_teams,1,,,,,
player,201910060kan,kan,ErviCa00,st_pct,4%,,,,,
player,201910060kan,kan,MahoPa00,pos,QB,,,,,
player,201910060kan,kan,MahoPa00,offense,63,,,,,
player,201910060kan,kan,MahoPa00,off_pct,100%,,,,,
player,201910060kan,kan,MahoPa00,defense,0,,,,,
player,201910060kan,kan,MahoPa00,def_pct,0%,,,,,
player,201910060kan,kan,MahoPa00,special_teams,0,,,,,
player,201910060kan,kan,MahoPa00,st_pct,0%,,,,,
player,201910060kan,kan,RobiDe01,pos,WR,,,,,
player,201910060kan,kan,RobiDe01,offense,58,,,,,
player,201910060kan,kan,RobiDe01,off_pct,92%,,,,,
player,201910060kan,kan,RobiDe01,defense,0,,,,,
player,201910060kan,kan,RobiDe01,def_pct,0%,,,,,
player,201910060kan,kan,RobiDe01,special_teams,1,,,,,
player,201910060kan,kan,RobiDe01,st_pct,4%,,,,,
player,201910060kan,kan,KelcTr00,pos,TE,,,,,
player,201910060kan,kan,KelcTr00,offense,58,,,,,
player,201910060kan,kan,KelcTr00,off_pct,92%,,,,,
player,201910060kan,kan,KelcTr00,defense,0,,,,,
player,201910060kan,kan,KelcTr00,def_pct,0%,,,,,
player,201910060kan,kan,KelcTr00,special_teams,0,,,,,
player,201910060kan,kan,KelcTr00,st_pct,0%,,,,,
player,201910060kan,kan,WyliAn00,pos,G,,,,,
player,201910060kan,kan,WyliAn00,offense,50,,,,,
player,201910060kan,kan,WyliAn00,off_pct,79%,,,,,
player,201910060kan,kan,WyliAn00,defense,0,,,,,
player,201910060kan,kan,WyliAn00,def_pct,0%,,,,,
player,201910060kan,kan,WyliAn00,special_teams,2,,,,,
player,201910060kan,kan,WyliAn00,st_pct,8%,,,,,
player,201910060kan,kan,PrinBy00,pos,WR,,,,,
player,201910060kan,kan,PrinBy00,offense,49,,,,,
player,201910060kan,kan,PrinBy00,off_pct,78%,,,,,
player,201910060kan,kan,PrinBy00,defense,0,,,,,
player,201910060kan,kan,PrinBy00,def_pct,0%,,,,,
player,201910060kan,kan,PrinBy00,special_teams,9,,,,,
player,201910060kan,kan,PrinBy00,st_pct,36%,,,,,
player,201910060kan,kan,HardMe00,pos,WR,,,,,
player,201910060kan,kan,HardMe00,offense,39,,,,,
player,201910060kan,kan,HardMe00,off_pct,62%,,,,,
player,201910060kan,kan,HardMe00,defense,0,,,,,
player,201910060kan,kan,HardMe00,def_pct,0%,,,,,
player,201910060kan,kan,HardMe00,special_teams,7,,,,,
player,201910060kan,kan,HardMe00,st_pct,28%,,,,,
player,201910060kan,kan,BellBl00,pos,TE,,,,,
player,201910060kan,kan,BellBl00,offense,28,,,,,
player,201910060kan,kan,BellBl00,off_pct,44%,,,,,
player,201910060kan,kan,BellBl00,defense,0,,,,,
player,201910060kan,kan,BellBl00,def_pct,0%,,,,,
player,201910060kan,kan,BellBl00,special_teams,18,,,,,
player,201910060kan,kan,BellBl00,st_pct,72%,,,,,
player,201910060kan,kan,WillDa10,pos,RB,,,,,
player,201910060kan,kan,WillDa10,offense,14,,,,,
player,201910060kan,kan,WillDa10,off_pct,22%,,,,,
player,201910060kan,kan,WillDa10,defense,0,,,,,
player,201910060kan,kan,WillDa10,def_pct,0%,,,,,
player,201910060kan,kan,WillDa10,special_teams,13,,,,,
player,201910060kan,kan,WillDa10,st_pct,52%,,,,,
player,201910060kan,kan,HuntRy00,pos,G,,,,,
player,201910060kan,kan,HuntRy00,offense,14,,,,,
player,201910060kan,kan,HuntRy00,off_pct,22%,,,,,
player,201910060kan,kan,HuntRy00,defense,0,,,,,
player,201910060kan,kan,HuntRy00,def_pct,0%,,,,,
player,201910060kan,kan,HuntRy00,special_teams,3,,,,,
player,201910060kan,kan,HuntRy00,st_pct,12%,,,,,
player,201910060kan,kan,McCoLe01,pos,RB,,,,,
player,201910060kan,kan,McCoLe01,offense,14,,,,,
player,201910060kan,kan,McCoLe01,off_pct,22%,,,,,
player,201910060kan,kan,McCoLe01,defense,0,,,,,
player,201910060kan,kan,McCoLe01,def_pct,0%,,,,,
player,201910060kan,kan,McCoLe01,special_teams,0,,,,,
player,201910060kan,kan,McCoLe01,st_pct,0%,,,,,
player,201910060kan,kan,ThomDe05,pos,WR,,,,,
player,201910060kan,kan,ThomDe05,offense,7,,,,,
player,201910060kan,kan,ThomDe05,off_pct,11%,,,,,
player,201910060kan,kan,ThomDe05,defense,0,,,,,
player,201910060kan,kan,ThomDe05,def_pct,0%,,,,,
player,201910060kan,kan,ThomDe05,special_teams,14,,,,,
player,201910060kan,kan,ThomDe05,st_pct,56%,,,,,
player,201910060kan,kan,SherAn00,pos,FB,,,,,
player,201910060kan,kan,SherAn00,offense,5,,,,,
player,201910060kan,kan,SherAn00,off_pct,8%,,,,,
player,201910060kan,kan,SherAn00,defense,0,,,,,
player,201910060kan,kan,SherAn00,def_pct,0%,,,,,
player,201910060kan,kan,SherAn00,special_teams,17,,,,,
player,201910060kan,kan,SherAn00,st_pct,68%,,,,,
player,201910060kan,kan,YeldDe00,pos,TE,,,,,
player,201910060kan,kan,YeldDe00,offense,4,,,,,
player,201910060kan,kan,YeldDe00,off_pct,6%,,,,,
player,201910060kan,kan,YeldDe00,defense,0,,,,,
player,201910060kan,kan,YeldDe00,def_pct,0%,,,,,
player,201910060kan,kan,YeldDe00,special_teams,0,,,,,
player,201910060kan,kan,YeldDe00,st_pct,0%,,,,,
player,201910060kan,kan,WatkSa00,pos,WR,,,,,
player,201910060kan,kan,WatkSa00,offense,2,,,,,
player,201910060kan,kan,WatkSa00,off_pct,3%,,,,,
player,201910060kan,kan,WatkSa00,defense,0,,,,,
player,201910060kan,kan,WatkSa00,def_pct,0%,,,,,
player,201910060kan,kan,WatkSa00,special_teams,0,,,,,
player,201910060kan,kan,WatkSa00,st_pct,0%,,,,,
player,201910060kan,kan,RankMa00,pos,T,,,,,
player,201910060kan,kan,RankMa00,offense,1,,,,,
player,201910060kan,kan,RankMa00,off_pct,2%,,,,,
player,201910060kan,kan,RankMa00,defense,0,,,,,
player,201910060kan,kan,RankMa00,def_pct,0%,,,,,
player,201910060kan,kan,RankMa00,special_teams,3,,,,,
player,201910060kan,kan,RankMa00,st_pct,12%,,,,,
player,201910060kan,kan,BreeBa00,pos,CB,,,,,
player,201910060kan,kan,BreeBa00,offense,0,,,,,
player,201910060kan,kan,BreeBa00,off_pct,0%,,,,,
player,201910060kan,kan,BreeBa00,defense,81,,,,,
player,201910060kan,kan,BreeBa00,def_pct,100%,,,,,
player,201910060kan,kan,BreeBa00,special_teams,0,,,,,
player,201910060kan,kan,BreeBa00,st_pct,0%,,,,,
player,201910060kan,kan,MathTy00,pos,SS,,,,,
player,201910060kan,kan,MathTy00,offense,0,,,,,
player,201910060kan,kan,MathTy00,off_pct,0%,,,,,
player,201910060kan,kan,MathTy00,defense,81,,,,,
player,201910060kan,kan,MathTy00,def_pct,100%,,,,,
player,201910060kan,kan,MathTy00,special_teams,0,,,,,
player,201910060kan,kan,MathTy00,st_pct,0%,,,,,
player,201910060kan,kan,ThorJu00,pos,FS,,,,,
player,201910060kan,kan,ThorJu00,offense,0,,,,,
player,201910060kan,kan,ThorJu00,off_pct,0%,,,,,
player,201910060kan,kan,ThorJu00,defense,74,,,,,
player,201910060kan,kan,ThorJu00,def_pct,91%,,,,,
player,201910060kan,kan,ThorJu00,special_teams,1,,,,,
player,201910060kan,kan,ThorJu00,st_pct,4%,,,,,
player,201910060kan,kan,NiemBe00,pos,LB,,,,,
player,201910060kan,kan,NiemBe00,offense,0,,,,,
player,201910060kan,kan,NiemBe00,off_pct,0%,,,,,
player,201910060kan,kan,NiemBe00,defense,70,,,,,
player,201910060kan,kan,NiemBe00,def_pct,86%,,,,,
player,201910060kan,kan,NiemBe00,special_teams,17,,,,,
player,201910060kan,kan,NiemBe00,st_pct,68%,,,,,
player,201910060kan,kan,ClarFr01,pos,DE,,,,,
player,201910060kan,kan,ClarFr01,offense,0,,,,,
player,201910060kan,kan,ClarFr01,off_pct,0%,,,,,
player,201910060kan,kan,ClarFr01,defense,67,,,,,
player,201910060kan,kan,ClarFr01,def_pct,83%,,,,,
player,201910060kan,kan,ClarFr01,special_teams,0,,,,,
player,201910060kan,kan,ClarFr01,st_pct,0%,,,,,
player,201910060kan,kan,WilsDa02,pos,LB,,,,,
player,201910060kan,kan,WilsDa02,offense,0,,,,,
player,201910060kan,kan,WilsDa02,off_pct,0%,,,,,
player,201910060kan,kan,WilsDa02,defense,66,,,,,
player,201910060kan,kan,WilsDa02,def_pct,81%,,,,,
player,201910060kan,kan,WilsDa02,special_teams,0,,,,,
player,201910060kan,kan,WilsDa02,st_pct,0%,,,,,
player,201910060kan,kan,OgbaEm00,pos,DE,,,,,
player,201910060kan,kan,OgbaEm00,offense,0,,,,,
player,201910060kan,kan,OgbaEm00,off_pct,0%,,,,,
player,201910060kan,kan,OgbaEm00,defense,65,,,,,
player,201910060kan,kan,OgbaEm00,def_pct,80%,,,,,
player,201910060kan,kan,OgbaEm00,special_teams,5,,,,,
player,201910060kan,kan,OgbaEm00,st_pct,20%,,,,,
player,201910060kan,kan,NnadDe00,pos,DT,,,,,
player,201910060kan,kan,NnadDe00,offense,0,,,,,
player,201910060kan,kan,NnadDe00,off_pct,0%,,,,,
player,201910060kan,kan,NnadDe00,defense,62,,,,,
player,201910060kan,kan,NnadDe00,def_pct,77%,,,,,
player,201910060kan,kan,NnadDe00,special_teams,5,,,,,
player,201910060kan,kan,NnadDe00,st_pct,20%,,,,,
player,201910060kan,kan,WardCh01,pos,CB,,,,,
player,201910060kan,kan,WardCh01,offense,0,,,,,
player,201910060kan,kan,WardCh01,off_pct,0%,,,,,
player,201910060kan,kan,WardCh01,defense,57,,,,,
player,201910060kan,kan,WardCh01,def_pct,70%,,,,,
player,201910060kan,kan,WardCh01,special_teams,7,,,,,
player,201910060kan,kan,WardCh01,st_pct,28%,,,,,
player,201910060kan,kan,FullKe00,pos,CB,,,,,
player,201910060kan,kan,FullKe00,offense,0,,,,,
player,201910060kan,kan,FullKe00,off_pct,0%,,,,,
player,201910060kan,kan,FullKe00,defense,53,,,,,
player,201910060kan,kan,FullKe00,def_pct,65%,,,,,
player,201910060kan,kan,FullKe00,special_teams,0,,,,,
player,201910060kan,kan,FullKe00,st_pct,0%,,,,,
player,201910060kan,kan,KpasTa00,pos,DE,,,,,
player,201910060kan,kan,KpasTa00,offense,0,,,,,
player,201910060kan,kan,KpasTa00,off_pct,0%,,,,,
player,201910060kan,kan,KpasTa00,defense,43,,,,,
player,201910060kan,kan,KpasTa00,def_pct,53%,,,,,
player,201910060kan,kan,KpasTa00,special_teams,8,,,,,
player,201910060kan,kan,KpasTa00,st_pct,32%,,,,,
player,201910060kan,kan,JoneCh09,pos,DT,,,,,
player,201910060kan,kan,JoneCh09,offense,0,,,,,
player,201910060kan,kan,JoneCh09,off_pct,0%,,,,,
player,201910060kan,kan,JoneCh09,defense,38,,,,,
player,201910060kan,kan,JoneCh09,def_pct,47%,,,,,
player,201910060kan,kan,JoneCh09,special_teams,3,,,,,
player,201910060kan,kan,JoneCh09,st_pct,12%,,,,,
player,201910060kan,kan,SaunKh00,pos,DT,,,,,
player,201910060kan,kan,SaunKh00,offense,0,,,,,
player,201910060kan,kan,SaunKh00,off_pct,0%,,,,,
player,201910060kan,kan,SaunKh00,defense,33,,,,,
player,201910060kan,kan,SaunKh00,def_pct,41%,,,,,
player,201910060kan,kan,SaunKh00,special_teams,2,,,,,
player,201910060kan,kan,SaunKh00,st_pct,8%,,,,,
player,201910060kan,kan,LeexDa00,pos,LB,,,,,
player,201910060kan,kan,LeexDa00,offense,0,,,,,
player,201910060kan,kan,LeexDa00,off_pct,0%,,,,,
player,201910060kan,kan,LeexDa00,defense,28,,,,,
player,201910060kan,kan,LeexDa00,def_pct,35%,,,,,
player,201910060kan,kan,LeexDa00,special_teams,18,,,,,
player,201910060kan,kan,LeexDa00,st_pct,72%,,,,,
player,201910060kan,kan,ClaiMo00,pos,CB,,,,,
player,201910060kan,kan,ClaiMo00,offense,0,,,,,
player,201910060kan,kan,ClaiMo00,off_pct,0%,,,,,
player,201910060kan,kan,ClaiMo00,defense,24,,,,,
player,201910060kan,kan,ClaiMo00,def_pct,30%,,,,,
player,201910060kan,kan,ClaiMo00,special_teams,4,,,,,
player,201910060kan,kan,ClaiMo00,st_pct,16%,,,,,
player,201910060kan,kan,SoreDa01,pos,FS,,,,,
player,201910060kan,kan,SoreDa01,offense,0,,,,,
player,201910060kan,kan,SoreDa01,off_pct,0%,,,,,
player,201910060kan,kan,SoreDa01,defense,22,,,,,
player,201910060kan,kan,SoreDa01,def_pct,27%,,,,,
player,201910060kan,kan,SoreDa01,special_teams,22,,,,,
player,201910060kan,kan,SoreDa01,st_pct,88%,,,,,
player,201910060kan,kan,HitcAn00,pos,LB,,,,,
player,201910060kan,kan,HitcAn00,offense,0,,,,,
player,201910060kan,kan,HitcAn00,off_pct,0%,,,,,
player,201910060kan,kan,HitcAn00,defense,11,,,,,
player,201910060kan,kan,HitcAn00,def_pct,14%,,,,,
player,201910060kan,kan,HitcAn00,special_teams,1,,,,,
player,201910060kan,kan,HitcAn00,st_pct,4%,,,,,
player,201910060kan,kan,WillXa00,pos,DT,,,,,
player,201910060kan,kan,WillXa00,offense,0,,,,,
player,201910060kan,kan,WillXa00,off_pct,0%,,,,,
player,201910060kan,kan,WillXa00,defense,10,,,,,
player,201910060kan,kan,WillXa00,def_pct,12%,,,,,
player,201910060kan,kan,WillXa00,special_teams,0,,,,,
player,201910060kan,kan,WillXa00,st_pct,0%,,,,,
player,201910060kan,kan,RaglRe00,pos,LB,,,,,
player,201910060kan,kan,RaglRe00,offense,0,,,,,
player,201910060kan,kan,RaglRe00,off_pct,0%,,,,,
player,201910060kan,kan,RaglRe00,defense,5,,,,,
player,201910060kan,kan,RaglRe00,def_pct,6%,,,,,
player,201910060kan,kan,RaglRe00,special_teams,7,,,,,
player,201910060kan,kan,RaglRe00,st_pct,28%,,,,,
player,201910060kan,kan,LucaJo00,pos,SS,,,,,
player,201910060kan,kan,LucaJo00,offense,0,,,,,
player,201910060kan,kan,LucaJo00,off_pct,0%,,,,,
player,201910060kan,kan,LucaJo00,defense,1,,,,,
player,201910060kan,kan,LucaJo00,def_pct,1%,,,,,
player,201910060kan,kan,LucaJo00,special_teams,22,,,,,
player,201910060kan,kan,LucaJo00,st_pct,88%,,,,,
player,201910060kan,kan,FentRa00,pos,CB,,,,,
player,201910060kan,kan,FentRa00,offense,0,,,,,
player,201910060kan,kan,FentRa00,off_pct,0%,,,,,
player,201910060kan,kan,FentRa00,defense,0,,,,,
player,201910060kan,kan,FentRa00,def_pct,0%,,,,,
player,201910060kan,kan,FentRa00,special_teams,17,,,,,
player,201910060kan,kan,FentRa00,st_pct,68%,,,,,
player,201910060kan,kan,WattAr00,pos,SS,,,,,
player,201910060kan,kan,WattAr00,offense,0,,,,,
player,201910060kan,kan,WattAr00,off_pct,0%,,,,,
player,201910060kan,kan,WattAr00,defense,0,,,,,
player,201910060kan,kan,WattAr00,def_pct,0%,,,,,
player,201910060kan,kan,WattAr00,special_teams,17,,,,,
player,201910060kan,kan,WattAr00,st_pct,68%,,,,,
player,201910060kan,kan,ButkHa00,pos,K,,,,,
player,201910060kan,kan,ButkHa00,offense,0,,,,,
player,201910060kan,kan,ButkHa00,off_pct,0%,,,,,
player,201910060kan,kan,ButkHa00,defense,0,,,,,
player,201910060kan,kan,ButkHa00,def_pct,0%,,,,,
player,201910060kan,kan,ButkHa00,special_teams,7,,,,,
player,201910060kan,kan,ButkHa00,st_pct,28%,,,,,
player,201910060kan,kan,ColqDu20,pos,P,,,,,
player,201910060kan,kan,ColqDu20,offense,0,,,,,
player,201910060kan,kan,ColqDu20,off_pct,0%,,,,,
player,201910060kan,kan,ColqDu20,defense,0,,,,,
player,201910060kan,kan,ColqDu20,def_pct,0%,,,,,
player,201910060kan,kan,ColqDu20,special_teams,7,,,,,
player,201910060kan,kan,ColqDu20,st_pct,28%,,,,,
player,201910060kan,kan,WincJa00,pos,LS,,,,,
player,201910060kan,kan,WincJa00,offense,0,,,,,
player,201910060kan,kan,WincJa00,off_pct,0%,,,,,
player,201910060kan,kan,WincJa00,defense,0,,,,,
player,201910060kan,kan,WincJa00,def_pct,0%,,,,,
player,201910060kan,kan,WincJa00,special_teams,7,,,,,
player,201910060kan,kan,WincJa00,st_pct,28%,,,,,
player,201910060kan,clt,NelsQu00,pos,G,,,,,
player,201910060kan,clt,NelsQu00,offense,81,,,,,
player,201910060kan,clt,NelsQu00,off_pct,100%,,,,,
player,201910060kan,clt,NelsQu00,defense,0,,,,,
player,201910060kan,clt,NelsQu00,def_pct,0%,,,,,
player,201910060kan,clt,NelsQu00,special_teams,5,,,,,
player,201910060kan,clt,NelsQu00,st_pct,20%,,,,,
player,201910060kan,clt,GlowMa00,pos,G,,,,,
player,201910060kan,clt,GlowMa00,offense,81,,,,,
player,201910060kan,clt,GlowMa00,off_pct,100%,,,,,
player,201910060kan,clt,GlowMa00,defense,0,,,,,
player,201910060kan,clt,GlowMa00,def_pct,0%,,,,,
player,201910060kan,clt,GlowMa00,special_teams,5,,,,,
player,201910060kan,clt,GlowMa00,st_pct,20%,,,,,
player,201910060kan,clt,SmitBr06,pos,G,,,,,
player,201910060kan,clt,SmitBr06,offense,81,,,,,
player,201910060kan,clt,SmitBr06,off_pct,100%,,,,,
player,201910060kan,clt,SmitBr06,defense,0,,,,,
player,201910060kan,clt,SmitBr06,def_pct,0%,,,,,
player,201910060kan,clt,SmitBr06,special_teams,5,,,,,
player,201910060kan,clt,SmitBr06,st_pct,20%,,,,,
player,201910060kan,clt,CastAn00,pos,T,,,,,
player,201910060kan,clt,CastAn00,offense,81,,,,,
player,201910060kan,clt,CastAn00,off_pct,100%,,,,,
player,201910060kan,clt,CastAn00,defense,0,,,,,
player,201910060kan,clt,CastAn00,def_pct,0%,,,,,
player,201910060kan,clt,CastAn00,special_teams,4,,,,,
player,201910060kan,clt,CastAn00,st_pct,16%,,,,,
player,201910060kan,clt,KellRy00,pos,C,,,,,
player,201910060kan,clt,KellRy00,offense,81,,,,,
player,201910060kan,clt,KellRy00,off_pct,100%,,,,,
player,201910060kan,clt,KellRy00,defense,0,,,,,
player,201910060kan,clt,KellRy00,def_pct,0%,,,,,
player,201910060kan,clt,KellRy00,special_teams,0,,,,,
player,201910060kan,clt,KellRy00,st_pct,0%,,,,,
player,201910060kan,clt,BrisJa00,pos,QB,,,,,
player,201910060kan,clt,BrisJa00,offense,81,,,,,
player,201910060kan,clt,BrisJa00,off_pct,100%,,,,,
player,201910060kan,clt,BrisJa00,defense,0,,,,,
player,201910060kan,clt,BrisJa00,def_pct,0%,,,,,
player,201910060kan,clt,BrisJa00,special_teams,0,,,,,
player,201910060kan,clt,BrisJa00,st_pct,0%,,,,,
player,201910060kan,clt,HiltT.00,pos,WR,,,,,
player,201910060kan,clt,HiltT.00,offense,67,,,,,
player,201910060kan,clt,HiltT.00,off_pct,83%,,,,,
player,201910060kan,clt,HiltT.00,defense,0,,,,,
player,201910060kan,clt,HiltT.00,def_pct,0%,,,,,
player,201910060kan,clt,HiltT.00,special_teams,0,,,,,
player,201910060kan,clt,HiltT.00,st_pct,0%,,,,,
player,201910060kan,clt,DoylJa00,pos,TE,,,,,
player,201910060kan,clt,DoylJa00,offense,59,,,,,
player,201910060kan,clt,DoylJa00,off_pct,73%,,,,,
player,201910060kan,clt,DoylJa00,defense,0,,,,,
player,201910060kan,clt,DoylJa00,def_pct,0%,,,,,
player,201910060kan,clt,DoylJa00,special_teams,1,,,,,
player,201910060kan,clt,DoylJa00,st_pct,4%,,,,,
player,201910060kan,clt,MackMa00,pos,RB,,,,,
player,201910060kan,clt,MackMa00,offense,54,,,,,
player,201910060kan,clt,MackMa00,off_pct,67%,,,,,
player,201910060kan,clt,MackMa00,defense,0,,,,,
player,201910060kan,clt,MackMa00,def_pct,0%,,,,,
player,201910060kan,clt,MackMa00,special_teams,0,,,,,
player,201910060kan,clt,MackMa00,st_pct,0%,,,,,
player,201910060kan,clt,PascZa00,pos,WR,,,,,
player,201910060kan,clt,PascZa00,offense,44,,,,,
player,201910060kan,clt,PascZa00,off_pct,54%,,,,,
player,201910060kan,clt,PascZa00,defense,0,,,,,
player,201910060kan,clt,PascZa00,def_pct,0%,,,,,
player,201910060kan,clt,PascZa00,special_teams,13,,,,,
player,201910060kan,clt,PascZa00,st_pct,52%,,,,,
player,201910060kan,clt,CainDe00,pos,WR,,,,,
player,201910060kan,clt,CainDe00,offense,42,,,,,
player,201910060kan,clt,CainDe00,off_pct,52%,,,,,
player,201910060kan,clt,CainDe00,defense,0,,,,,
player,201910060kan,clt,CainDe00,def_pct,0%,,,,,
player,201910060kan,clt,CainDe00,special_teams,0,,,,,
player,201910060kan,clt,CainDe00,st_pct,0%,,,,,
player,201910060kan,clt,RogeCh02,pos,WR,,,,,
player,201910060kan,clt,RogeCh02,offense,40,,,,,
player,201910060kan,clt,RogeCh02,off_pct,49%,,,,,
player,201910060kan,clt,RogeCh02,defense,0,,,,,
player,201910060kan,clt,RogeCh02,def_pct,0%,,,,,
player,201910060kan,clt,RogeCh02,special_teams,5,,,,,
player,201910060kan,clt,RogeCh02,st_pct,20%,,,,,
player,201910060kan,clt,AlieMo00,pos,TE,,,,,
player,201910060kan,clt,AlieMo00,offense,37,,,,,
player,201910060kan,clt,AlieMo00,off_pct,46%,,,,,
player,201910060kan,clt,AlieMo00,defense,0,,,,,
player,201910060kan,clt,AlieMo00,def_pct,0%,,,,,
player,201910060kan,clt,AlieMo00,special_teams,10,,,,,
player,201910060kan,clt,AlieMo00,st_pct,40%,,,,,
player,201910060kan,clt,EbroEr00,pos,TE,,,,,
player,201910060kan,clt,EbroEr00,offense,27,,,,,
player,201910060kan,clt,EbroEr00,off_pct,33%,,,,,
player,201910060kan,clt,EbroEr00,defense,0,,,,,
player,201910060kan,clt,EbroEr00,def_pct,0%,,,,,
player,201910060kan,clt,EbroEr00,special_teams,0,,,,,
player,201910060kan,clt,EbroEr00,st_pct,0%,,,,,
player,201910060kan,clt,HineNy00,pos,RB,,,,,
player,201910060kan,clt,HineNy00,offense,17,,,,,
player,201910060kan,clt,HineNy00,off_pct,21%,,,,,
player,201910060kan,clt,HineNy00,defense,0,,,,,
player,201910060kan,clt,HineNy00,def_pct,0%,,,,,
player,201910060kan,clt,HineNy00,special_teams,9,,,,,
player,201910060kan,clt,HineNy00,st_pct,36%,,,,,
player,201910060kan,clt,WilkJo01,pos,RB,,,,,
player,201910060kan,clt,WilkJo01,offense,12,,,,,
player,201910060kan,clt,WilkJo01,off_pct,15%,,,,,
player,201910060kan,clt,WilkJo01,defense,0,,,,,
