game,2019,10,20191110,201911100oti,kan,"Kansas City Chiefs",32,oti,"Tennessee Titans",35
player,201911100oti,oti,JoneDa04,tackles_loss,0,,,,,
player,201911100oti,oti,JoneDa04,qb_hits,0,,,,,
player,201911100oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201911100oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201911100oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201911100oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201911100oti,oti,SimmJe01,def_int,0,,,,,
player,201911100oti,oti,SimmJe01,def_int_yds,0,,,,,
player,201911100oti,oti,SimmJe01,def_int_td,0,,,,,
player,201911100oti,oti,SimmJe01,def_int_long,0,,,,,
player,201911100oti,oti,SimmJe01,pass_defended,0,,,,,
player,201911100oti,oti,SimmJe01,sacks,0.0,,,,,
player,201911100oti,oti,SimmJe01,tackles_combined,2,,,,,
player,201911100oti,oti,SimmJe01,tackles_solo,1,,,,,
player,201911100oti,oti,SimmJe01,tackles_assists,1,,,,,
player,201911100oti,oti,SimmJe01,tackles_loss,0,,,,,
player,201911100oti,oti,SimmJe01,qb_hits,0,,,,,
player,201911100oti,oti,SimmJe01,fumbles_rec,0,,,,,
player,201911100oti,oti,SimmJe01,fumbles_rec_yds,0,,,,,
player,201911100oti,oti,SimmJe01,fumbles_rec_td,0,,,,,
player,201911100oti,oti,SimmJe01,fumbles_forced,0,,,,,
player,201911100oti,oti,WakeCa00,def_int,0,,,,,
player,201911100oti,oti,WakeCa00,def_int_yds,0,,,,,
player,201911100oti,oti,WakeCa00,def_int_td,0,,,,,
player,201911100oti,oti,WakeCa00,def_int_long,0,,,,,
player,201911100oti,oti,WakeCa00,pass_defended,0,,,,,
player,201911100oti,oti,WakeCa00,sacks,0.0,,,,,
player,201911100oti,oti,WakeCa00,tackles_combined,0,,,,,
player,201911100oti,oti,WakeCa00,tackles_solo,0,,,,,
player,201911100oti,oti,WakeCa00,tackles_assists,0,,,,,
player,201911100oti,oti,WakeCa00,tackles_loss,0,,,,,
player,201911100oti,oti,WakeCa00,qb_hits,1,,,,,
player,201911100oti,oti,WakeCa00,fumbles_rec,0,,,,,
player,201911100oti,oti,WakeCa00,fumbles_rec_yds,0,,,,,
player,201911100oti,oti,WakeCa00,fumbles_rec_td,0,,,,,
player,201911100oti,oti,WakeCa00,fumbles_forced,0,,,,,
player,201911100oti,kan,HardMe00,kick_ret,4,,,,,
player,201911100oti,kan,HardMe00,kick_ret_yds,90,,,,,
player,201911100oti,kan,HardMe00,kick_ret_yds_per_ret,22.5,,,,,
player,201911100oti,kan,HardMe00,kick_ret_td,0,,,,,
player,201911100oti,kan,HardMe00,kick_ret_long,30,,,,,
player,201911100oti,kan,HardMe00,punt_ret,1,,,,,
player,201911100oti,kan,HardMe00,punt_ret_yds,5,,,,,
player,201911100oti,kan,HardMe00,punt_ret_yds_per_ret,5.0,,,,,
player,201911100oti,kan,HardMe00,punt_ret_td,0,,,,,
player,201911100oti,kan,HardMe00,punt_ret_long,5,,,,,
player,201911100oti,oti,RaymKa00,kick_ret,3,,,,,
player,201911100oti,oti,RaymKa00,kick_ret_yds,46,,,,,
player,201911100oti,oti,RaymKa00,kick_ret_yds_per_ret,15.3,,,,,
player,201911100oti,oti,RaymKa00,kick_ret_td,0,,,,,
player,201911100oti,oti,RaymKa00,kick_ret_long,19,,,,,
player,201911100oti,oti,RaymKa00,punt_ret,0,,,,,
player,201911100oti,oti,RaymKa00,punt_ret_yds,0,,,,,
player,201911100oti,oti,RaymKa00,punt_ret_yds_per_ret,,,,,,
player,201911100oti,oti,RaymKa00,punt_ret_td,0,,,,,
player,201911100oti,oti,RaymKa00,punt_ret_long,0,,,,,
player,201911100oti,kan,ButkHa00,xpm,2,,,,,
player,201911100oti,kan,ButkHa00,xpa,3,,,,,
player,201911100oti,kan,ButkHa00,fgm,4,,,,,
player,201911100oti,kan,ButkHa00,fga,5,,,,,
player,201911100oti,kan,ButkHa00,punt,0,,,,,
player,201911100oti,kan,ButkHa00,punt_yds,0,,,,,
player,201911100oti,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201911100oti,kan,ButkHa00,punt_long,0,,,,,
player,201911100oti,kan,ColqDu20,xpm,,,,,,
player,201911100oti,kan,ColqDu20,xpa,,,,,,
player,201911100oti,kan,ColqDu20,fgm,,,,,,
player,201911100oti,kan,ColqDu20,fga,,,,,,
player,201911100oti,kan,ColqDu20,punt,1,,,,,
player,201911100oti,kan,ColqDu20,punt_yds,26,,,,,
player,201911100oti,kan,ColqDu20,punt_yds_per_punt,26.0,,,,,
player,201911100oti,kan,ColqDu20,punt_long,26,,,,,
player,201911100oti,oti,SuccRy44,xpm,3,,,,,
player,201911100oti,oti,SuccRy44,xpa,4,,,,,
player,201911100oti,oti,SuccRy44,fgm,,,,,,
player,201911100oti,oti,SuccRy44,fga,,,,,,
player,201911100oti,oti,SuccRy44,punt,0,,,,,
player,201911100oti,oti,SuccRy44,punt_yds,0,,,,,
player,201911100oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201911100oti,oti,SuccRy44,punt_long,0,,,,,
player,201911100oti,oti,KernBr20,xpm,,,,,,
player,201911100oti,oti,KernBr20,xpa,,,,,,
player,201911100oti,oti,KernBr20,fgm,,,,,,
player,201911100oti,oti,KernBr20,fga,,,,,,
player,201911100oti,oti,KernBr20,punt,4,,,,,
player,201911100oti,oti,KernBr20,punt_yds,204,,,,,
player,201911100oti,oti,KernBr20,punt_yds_per_punt,51.0,,,,,
player,201911100oti,oti,KernBr20,punt_long,65,,,,,
player,201911100oti,oti,LewaTa00,pos,T,,,,,
player,201911100oti,oti,LewaTa00,offense,52,,,,,
player,201911100oti,oti,LewaTa00,off_pct,100%,,,,,
player,201911100oti,oti,LewaTa00,defense,0,,,,,
player,201911100oti,oti,LewaTa00,def_pct,0%,,,,,
player,201911100oti,oti,LewaTa00,special_teams,4,,,,,
player,201911100oti,oti,LewaTa00,st_pct,12%,,,,,
player,201911100oti,oti,DaviNa01,pos,G,,,,,
player,201911100oti,oti,DaviNa01,offense,52,,,,,
player,201911100oti,oti,DaviNa01,off_pct,100%,,,,,
player,201911100oti,oti,DaviNa01,defense,0,,,,,
player,201911100oti,oti,DaviNa01,def_pct,0%,,,,,
player,201911100oti,oti,DaviNa01,special_teams,4,,,,,
player,201911100oti,oti,DaviNa01,st_pct,12%,,,,,
player,201911100oti,oti,SaffRo20,pos,G,,,,,
player,201911100oti,oti,SaffRo20,offense,52,,,,,
player,201911100oti,oti,SaffRo20,off_pct,100%,,,,,
player,201911100oti,oti,SaffRo20,defense,0,,,,,
player,201911100oti,oti,SaffRo20,def_pct,0%,,,,,
player,201911100oti,oti,SaffRo20,special_teams,4,,,,,
player,201911100oti,oti,SaffRo20,st_pct,12%,,,,,
player,201911100oti,oti,TannRy00,pos,QB,,,,,
player,201911100oti,oti,TannRy00,offense,52,,,,,
player,201911100oti,oti,TannRy00,off_pct,100%,,,,,
player,201911100oti,oti,TannRy00,defense,0,,,,,
player,201911100oti,oti,TannRy00,def_pct,0%,,,,,
player,201911100oti,oti,TannRy00,special_teams,0,,,,,
player,201911100oti,oti,TannRy00,st_pct,0%,,,,,
player,201911100oti,oti,JoneBe01,pos,C,,,,,
player,201911100oti,oti,JoneBe01,offense,52,,,,,
player,201911100oti,oti,JoneBe01,off_pct,100%,,,,,
player,201911100oti,oti,JoneBe01,defense,0,,,,,
player,201911100oti,oti,JoneBe01,def_pct,0%,,,,,
player,201911100oti,oti,JoneBe01,special_teams,0,,,,,
player,201911100oti,oti,JoneBe01,st_pct,0%,,,,,
player,201911100oti,oti,BrowAJ00,pos,WR,,,,,
player,201911100oti,oti,BrowAJ00,offense,49,,,,,
player,201911100oti,oti,BrowAJ00,off_pct,94%,,,,,
player,201911100oti,oti,BrowAJ00,defense,0,,,,,
player,201911100oti,oti,BrowAJ00,def_pct,0%,,,,,
player,201911100oti,oti,BrowAJ00,special_teams,0,,,,,
player,201911100oti,oti,BrowAJ00,st_pct,0%,,,,,
player,201911100oti,oti,ConkJa00,pos,T,,,,,
player,201911100oti,oti,ConkJa00,offense,48,,,,,
player,201911100oti,oti,ConkJa00,off_pct,92%,,,,,
player,201911100oti,oti,ConkJa00,defense,0,,,,,
player,201911100oti,oti,ConkJa00,def_pct,0%,,,,,
player,201911100oti,oti,ConkJa00,special_teams,4,,,,,
player,201911100oti,oti,ConkJa00,st_pct,12%,,,,,
player,201911100oti,oti,SharTa00,pos,WR,,,,,
player,201911100oti,oti,SharTa00,offense,42,,,,,
player,201911100oti,oti,SharTa00,off_pct,81%,,,,,
player,201911100oti,oti,SharTa00,defense,0,,,,,
player,201911100oti,oti,SharTa00,def_pct,0%,,,,,
player,201911100oti,oti,SharTa00,special_teams,0,,,,,
player,201911100oti,oti,SharTa00,st_pct,0%,,,,,
player,201911100oti,oti,SmitJo01,pos,TE,,,,,
player,201911100oti,oti,SmitJo01,offense,40,,,,,
player,201911100oti,oti,SmitJo01,off_pct,77%,,,,,
player,201911100oti,oti,SmitJo01,defense,0,,,,,
player,201911100oti,oti,SmitJo01,def_pct,0%,,,,,
player,201911100oti,oti,SmitJo01,special_teams,8,,,,,
player,201911100oti,oti,SmitJo01,st_pct,25%,,,,,
player,201911100oti,oti,HenrDe00,pos,RB,,,,,
player,201911100oti,oti,HenrDe00,offense,37,,,,,
player,201911100oti,oti,HenrDe00,off_pct,71%,,,,,
player,201911100oti,oti,HenrDe00,defense,0,,,,,
player,201911100oti,oti,HenrDe00,def_pct,0%,,,,,
player,201911100oti,oti,HenrDe00,special_teams,0,,,,,
player,201911100oti,oti,HenrDe00,st_pct,0%,,,,,
player,201911100oti,oti,HumpAd00,pos,WR,,,,,
player,201911100oti,oti,HumpAd00,offense,34,,,,,
player,201911100oti,oti,HumpAd00,off_pct,65%,,,,,
player,201911100oti,oti,HumpAd00,defense,0,,,,,
player,201911100oti,oti,HumpAd00,def_pct,0%,,,,,
player,201911100oti,oti,HumpAd00,special_teams,1,,,,,
player,201911100oti,oti,HumpAd00,st_pct,3%,,,,,
player,201911100oti,oti,PruiMy00,pos,TE,,,,,
player,201911100oti,oti,PruiMy00,offense,18,,,,,
player,201911100oti,oti,PruiMy00,off_pct,35%,,,,,
player,201911100oti,oti,PruiMy00,defense,0,,,,,
player,201911100oti,oti,PruiMy00,def_pct,0%,,,,,
player,201911100oti,oti,PruiMy00,special_teams,12,,,,,
player,201911100oti,oti,PruiMy00,st_pct,38%,,,,,
player,201911100oti,oti,LewiDi00,pos,RB,,,,,
player,201911100oti,oti,LewiDi00,offense,15,,,,,
player,201911100oti,oti,LewiDi00,off_pct,29%,,,,,
player,201911100oti,oti,LewiDi00,defense,0,,,,,
player,201911100oti,oti,LewiDi00,def_pct,0%,,,,,
player,201911100oti,oti,LewiDi00,special_teams,0,,,,,
player,201911100oti,oti,LewiDi00,st_pct,0%,,,,,
player,201911100oti,oti,FirkAn00,pos,TE,,,,,
player,201911100oti,oti,FirkAn00,offense,14,,,,,
player,201911100oti,oti,FirkAn00,off_pct,27%,,,,,
player,201911100oti,oti,FirkAn00,defense,0,,,,,
player,201911100oti,oti,FirkAn00,def_pct,0%,,,,,
player,201911100oti,oti,FirkAn00,special_teams,9,,,,,
player,201911100oti,oti,FirkAn00,st_pct,28%,,,,,
player,201911100oti,oti,RaymKa00,pos,WR,,,,,
player,201911100oti,oti,RaymKa00,offense,10,,,,,
player,201911100oti,oti,RaymKa00,off_pct,19%,,,,,
player,201911100oti,oti,RaymKa00,defense,0,,,,,
player,201911100oti,oti,RaymKa00,def_pct,0%,,,,,
player,201911100oti,oti,RaymKa00,special_teams,15,,,,,
player,201911100oti,oti,RaymKa00,st_pct,47%,,,,,
player,201911100oti,oti,KellDe00,pos,T,,,,,
player,201911100oti,oti,KellDe00,offense,5,,,,,
player,201911100oti,oti,KellDe00,off_pct,10%,,,,,
player,201911100oti,oti,KellDe00,defense,0,,,,,
player,201911100oti,oti,KellDe00,def_pct,0%,,,,,
player,201911100oti,oti,KellDe00,special_teams,4,,,,,
player,201911100oti,oti,KellDe00,st_pct,12%,,,,,
player,201911100oti,oti,VaccKe00,pos,SS,,,,,
player,201911100oti,oti,VaccKe00,offense,0,,,,,
player,201911100oti,oti,VaccKe00,off_pct,0%,,,,,
player,201911100oti,oti,VaccKe00,defense,82,,,,,
player,201911100oti,oti,VaccKe00,def_pct,100%,,,,,
player,201911100oti,oti,VaccKe00,special_teams,5,,,,,
player,201911100oti,oti,VaccKe00,st_pct,16%,,,,,
player,201911100oti,oti,ByarKe01,pos,FS,,,,,
player,201911100oti,oti,ByarKe01,offense,0,,,,,
player,201911100oti,oti,ByarKe01,off_pct,0%,,,,,
player,201911100oti,oti,ByarKe01,defense,82,,,,,
player,201911100oti,oti,ByarKe01,def_pct,100%,,,,,
player,201911100oti,oti,ByarKe01,special_teams,4,,,,,
player,201911100oti,oti,ByarKe01,st_pct,12%,,,,,
player,201911100oti,oti,JackAd00,pos,CB,,,,,
player,201911100oti,oti,JackAd00,offense,0,,,,,
player,201911100oti,oti,JackAd00,off_pct,0%,,,,,
player,201911100oti,oti,JackAd00,defense,82,,,,,
player,201911100oti,oti,JackAd00,def_pct,100%,,,,,
player,201911100oti,oti,JackAd00,special_teams,0,,,,,
player,201911100oti,oti,JackAd00,st_pct,0%,,,,,
player,201911100oti,oti,RyanLo00,pos,CB,,,,,
player,201911100oti,oti,RyanLo00,offense,0,,,,,
player,201911100oti,oti,RyanLo00,off_pct,0%,,,,,
player,201911100oti,oti,RyanLo00,defense,82,,,,,
player,201911100oti,oti,RyanLo00,def_pct,100%,,,,,
player,201911100oti,oti,RyanLo00,special_teams,0,,,,,
player,201911100oti,oti,RyanLo00,st_pct,0%,,,,,
player,201911100oti,oti,SimsLe00,pos,CB,,,,,
player,201911100oti,oti,SimsLe00,offense,0,,,,,
player,201911100oti,oti,SimsLe00,off_pct,0%,,,,,
player,201911100oti,oti,SimsLe00,defense,77,,,,,
player,201911100oti,oti,SimsLe00,def_pct,94%,,,,,
player,201911100oti,oti,SimsLe00,special_teams,16,,,,,
player,201911100oti,oti,SimsLe00,st_pct,50%,,,,,
player,201911100oti,oti,EvanRa01,pos,LB,,,,,
player,201911100oti,oti,EvanRa01,offense,0,,,,,
player,201911100oti,oti,EvanRa01,off_pct,0%,,,,,
player,201911100oti,oti,EvanRa01,defense,70,,,,,
player,201911100oti,oti,EvanRa01,def_pct,85%,,,,,
player,201911100oti,oti,EvanRa01,special_teams,0,,,,,
player,201911100oti,oti,EvanRa01,st_pct,0%,,,,,
player,201911100oti,oti,JoneDa04,pos,NT,,,,,
player,201911100oti,oti,JoneDa04,offense,0,,,,,
player,201911100oti,oti,JoneDa04,off_pct,0%,,,,,
player,201911100oti,oti,JoneDa04,defense,64,,,,,
player,201911100oti,oti,JoneDa04,def_pct,78%,,,,,
player,201911100oti,oti,JoneDa04,special_teams,9,,,,,
player,201911100oti,oti,JoneDa04,st_pct,28%,,,,,
player,201911100oti,oti,LandHa00,pos,LB,,,,,
player,201911100oti,oti,LandHa00,offense,0,,,,,
player,201911100oti,oti,LandHa00,off_pct,0%,,,,,
player,201911100oti,oti,LandHa00,defense,64,,,,,
player,201911100oti,oti,LandHa00,def_pct,78%,,,,,
player,201911100oti,oti,LandHa00,special_teams,0,,,,,
player,201911100oti,oti,LandHa00,st_pct,0%,,,,,
player,201911100oti,oti,WoodWe20,pos,LB,,,,,
player,201911100oti,oti,WoodWe20,offense,0,,,,,
player,201911100oti,oti,WoodWe20,off_pct,0%,,,,,
player,201911100oti,oti,WoodWe20,defense,63,,,,,
player,201911100oti,oti,WoodWe20,def_pct,77%,,,,,
player,201911100oti,oti,WoodWe20,special_teams,7,,,,,
player,201911100oti,oti,WoodWe20,st_pct,22%,,,,,
player,201911100oti,oti,SimmJe01,pos,DT,,,,,
player,201911100oti,oti,SimmJe01,offense,0,,,,,
player,201911100oti,oti,SimmJe01,off_pct,0%,,,,,
player,201911100oti,oti,SimmJe01,defense,45,,,,,
player,201911100oti,oti,SimmJe01,def_pct,55%,,,,,
player,201911100oti,oti,SimmJe01,special_teams,9,,,,,
player,201911100oti,oti,SimmJe01,st_pct,28%,,,,,
player,201911100oti,oti,CorrKa00,pos,LB,,,,,
player,201911100oti,oti,CorrKa00,offense,0,,,,,
player,201911100oti,oti,CorrKa00,off_pct,0%,,,,,
player,201911100oti,oti,CorrKa00,defense,39,,,,,
player,201911100oti,oti,CorrKa00,def_pct,48%,,,,,
player,201911100oti,oti,CorrKa00,special_teams,21,,,,,
player,201911100oti,oti,CorrKa00,st_pct,66%,,,,,
player,201911100oti,oti,JohnAu01,pos,NT,,,,,
player,201911100oti,oti,JohnAu01,offense,0,,,,,
player,201911100oti,oti,JohnAu01,off_pct,0%,,,,,
player,201911100oti,oti,JohnAu01,defense,34,,,,,
player,201911100oti,oti,JohnAu01,def_pct,41%,,,,,
player,201911100oti,oti,JohnAu01,special_teams,13,,,,,
player,201911100oti,oti,JohnAu01,st_pct,41%,,,,,
player,201911100oti,oti,FincSh00,pos,LB,,,,,
player,201911100oti,oti,FincSh00,offense,0,,,,,
player,201911100oti,oti,FincSh00,off_pct,0%,,,,,
player,201911100oti,oti,FincSh00,defense,29,,,,,
player,201911100oti,oti,FincSh00,def_pct,35%,,,,,
player,201911100oti,oti,FincSh00,special_teams,17,,,,,
player,201911100oti,oti,FincSh00,st_pct,53%,,,,,
player,201911100oti,oti,LongDa04,pos,LB,,,,,
player,201911100oti,oti,LongDa04,offense,0,,,,,
player,201911100oti,oti,LongDa04,off_pct,0%,,,,,
player,201911100oti,oti,LongDa04,defense,28,,,,,
player,201911100oti,oti,LongDa04,def_pct,34%,,,,,
player,201911100oti,oti,LongDa04,special_teams,13,,,,,
player,201911100oti,oti,LongDa04,st_pct,41%,,,,,
player,201911100oti,oti,GilbRe01,pos,DE,,,,,
player,201911100oti,oti,GilbRe01,offense,0,,,,,
player,201911100oti,oti,GilbRe01,off_pct,0%,,,,,
player,201911100oti,oti,GilbRe01,defense,20,,,,,
player,201911100oti,oti,GilbRe01,def_pct,24%,,,,,
player,201911100oti,oti,GilbRe01,special_teams,0,,,,,
player,201911100oti,oti,GilbRe01,st_pct,0%,,,,,
player,201911100oti,oti,HookAm00,pos,FS,,,,,
player,201911100oti,oti,HookAm00,offense,0,,,,,
player,201911100oti,oti,HookAm00,off_pct,0%,,,,,
player,201911100oti,oti,HookAm00,defense,14,,,,,
player,201911100oti,oti,HookAm00,def_pct,17%,,,,,
player,201911100oti,oti,HookAm00,special_teams,28,,,,,
player,201911100oti,oti,HookAm00,st_pct,88%,,,,,
player,201911100oti,oti,WakeCa00,pos,DE,,,,,
player,201911100oti,oti,WakeCa00,offense,0,,,,,
player,201911100oti,oti,WakeCa00,off_pct,0%,,,,,
player,201911100oti,oti,WakeCa00,defense,14,,,,,
player,201911100oti,oti,WakeCa00,def_pct,17%,,,,,
player,201911100oti,oti,WakeCa00,special_teams,0,,,,,
player,201911100oti,oti,WakeCa00,st_pct,0%,,,,,
player,201911100oti,oti,MackIs00,pos,DT,,,,,
player,201911100oti,oti,MackIs00,offense,0,,,,,
player,201911100oti,oti,MackIs00,off_pct,0%,,,,,
player,201911100oti,oti,MackIs00,defense,7,,,,,
player,201911100oti,oti,MackIs00,def_pct,9%,,,,,
player,201911100oti,oti,MackIs00,special_teams,9,,,,,
player,201911100oti,oti,MackIs00,st_pct,28%,,,,,
player,201911100oti,oti,DickMa00,pos,DT,,,,,
player,201911100oti,oti,DickMa00,offense,0,,,,,
player,201911100oti,oti,DickMa00,off_pct,0%,,,,,
player,201911100oti,oti,DickMa00,defense,4,,,,,
player,201911100oti,oti,DickMa00,def_pct,5%,,,,,
player,201911100oti,oti,DickMa00,special_teams,0,,,,,
player,201911100oti,oti,DickMa00,st_pct,0%,,,,,
player,201911100oti,oti,CruiDa00,pos,SS,,,,,
player,201911100oti,oti,CruiDa00,offense,0,,,,,
player,201911100oti,oti,CruiDa00,off_pct,0%,,,,,
player,201911100oti,oti,CruiDa00,defense,1,,,,,
player,201911100oti,oti,CruiDa00,def_pct,1%,,,,,
player,201911100oti,oti,CruiDa00,special_teams,28,,,,,
player,201911100oti,oti,CruiDa00,st_pct,88%,,,,,
player,201911100oti,oti,KaluJo00,pos,CB,,,,,
player,201911100oti,oti,KaluJo00,offense,0,,,,,
player,201911100oti,oti,KaluJo00,off_pct,0%,,,,,
player,201911100oti,oti,KaluJo00,defense,1,,,,,
player,201911100oti,oti,KaluJo00,def_pct,1%,,,,,
player,201911100oti,oti,KaluJo00,special_teams,20,,,,,
player,201911100oti,oti,KaluJo00,st_pct,62%,,,,,
player,201911100oti,oti,BateDa00,pos,LB,,,,,
player,201911100oti,oti,BateDa00,offense,0,,,,,
player,201911100oti,oti,BateDa00,off_pct,0%,,,,,
player,201911100oti,oti,BateDa00,defense,0,,,,,
player,201911100oti,oti,BateDa00,def_pct,0%,,,,,
player,201911100oti,oti,BateDa00,special_teams,28,,,,,
player,201911100oti,oti,BateDa00,st_pct,88%,,,,,
player,201911100oti,oti,SmitRo06,pos,RB,,,,,
player,201911100oti,oti,SmitRo06,offense,0,,,,,
player,201911100oti,oti,SmitRo06,off_pct,0%,,,,,
player,201911100oti,oti,SmitRo06,defense,0,,,,,
player,201911100oti,oti,SmitRo06,def_pct,0%,,,,,
player,201911100oti,oti,SmitRo06,special_teams,14,,,,,
player,201911100oti,oti,SmitRo06,st_pct,44%,,,,,
player,201911100oti,oti,MiltCh00,pos,CB,,,,,
player,201911100oti,oti,MiltCh00,offense,0,,,,,
player,201911100oti,oti,MiltCh00,off_pct,0%,,,,,
player,201911100oti,oti,MiltCh00,defense,0,,,,,
player,201911100oti,oti,MiltCh00,def_pct,0%,,,,,
player,201911100oti,oti,MiltCh00,special_teams,11,,,,,
player,201911100oti,oti,MiltCh00,st_pct,34%,,,,,
player,201911100oti,oti,SuccRy44,pos,K,,,,,
player,201911100oti,oti,SuccRy44,offense,0,,,,,
player,201911100oti,oti,SuccRy44,off_pct,0%,,,,,
player,201911100oti,oti,SuccRy44,defense,0,,,,,
player,201911100oti,oti,SuccRy44,def_pct,0%,,,,,
player,201911100oti,oti,SuccRy44,special_teams,10,,,,,
player,201911100oti,oti,SuccRy44,st_pct,31%,,,,,
player,201911100oti,oti,BrinBe00,pos,LS,,,,,
player,201911100oti,oti,BrinBe00,offense,0,,,,,
player,201911100oti,oti,BrinBe00,off_pct,0%,,,,,
player,201911100oti,oti,BrinBe00,defense,0,,,,,
player,201911100oti,oti,BrinBe00,def_pct,0%,,,,,
player,201911100oti,oti,BrinBe00,special_teams,8,,,,,
player,201911100oti,oti,BrinBe00,st_pct,25%,,,,,
player,201911100oti,oti,KernBr20,pos,P,,,,,
player,201911100oti,oti,KernBr20,offense,0,,,,,
player,201911100oti,oti,KernBr20,off_pct,0%,,,,,
player,201911100oti,oti,KernBr20,defense,0,,,,,
player,201911100oti,oti,KernBr20,def_pct,0%,,,,,
player,201911100oti,oti,KernBr20,special_teams,8,,,,,
player,201911100oti,oti,KernBr20,st_pct,25%,,,,,
player,201911100oti,oti,DougJa00,pos,G,,,,,
player,201911100oti,oti,DougJa00,offense,0,,,,,
player,201911100oti,oti,DougJa00,off_pct,0%,,,,,
player,201911100oti,oti,DougJa00,defense,0,,,,,
player,201911100oti,oti,DougJa00,def_pct,0%,,,,,
player,201911100oti,oti,DougJa00,special_teams,4,,,,,
player,201911100oti,oti,DougJa00,st_pct,12%,,,,,
player,201911100oti,kan,WyliAn00,pos,G,,,,,
player,201911100oti,kan,WyliAn00,offense,82,,,,,
player,201911100oti,kan,WyliAn00,off_pct,100%,,,,,
player,201911100oti,kan,WyliAn00,defense,0,,,,,
player,201911100oti,kan,WyliAn00,def_pct,0%,,,,,
player,201911100oti,kan,WyliAn00,special_teams,9,,,,,
player,201911100oti,kan,WyliAn00,st_pct,28%,,,,,
player,201911100oti,kan,ReitAu00,pos,C,,,,,
player,201911100oti,kan,ReitAu00,offense,82,,,,,
player,201911100oti,kan,ReitAu00,off_pct,100%,,,,,
player,201911100oti,kan,ReitAu00,defense,0,,,,,
player,201911100oti,kan,ReitAu00,def_pct,0%,,,,,
player,201911100oti,kan,ReitAu00,special_teams,9,,,,,
player,201911100oti,kan,ReitAu00,st_pct,28%,,,,,
player,201911100oti,kan,ErviCa00,pos,T,,,,,
player,201911100oti,kan,ErviCa00,offense,82,,,,,
player,201911100oti,kan,ErviCa00,off_pct,100%,,,,,
player,201911100oti,kan,ErviCa00,defense,0,,,,,
player,201911100oti,kan,ErviCa00,def_pct,0%,,,,,
player,201911100oti,kan,ErviCa00,special_teams,7,,,,,
player,201911100oti,kan,ErviCa00,st_pct,22%,,,,,
player,201911100oti,kan,MahoPa00,pos,QB,,,,,
player,201911100oti,kan,MahoPa00,offense,82,,,,,
player,201911100oti,kan,MahoPa00,off_pct,100%,,,,,
player,201911100oti,kan,MahoPa00,defense,0,,,,,
player,201911100oti,kan,MahoPa00,def_pct,0%,,,,,
player,201911100oti,kan,MahoPa00,special_teams,0,,,,,
player,201911100oti,kan,MahoPa00,st_pct,0%,,,,,
player,201911100oti,kan,SchwMi00,pos,T,,,,,
player,201911100oti,kan,SchwMi00,offense,79,,,,,
player,201911100oti,kan,SchwMi00,off_pct,96%,,,,,
player,201911100oti,kan,SchwMi00,defense,0,,,,,
player,201911100oti,kan,SchwMi00,def_pct,0%,,,,,
player,201911100oti,kan,SchwMi00,special_teams,8,,,,,
player,201911100oti,kan,SchwMi00,st_pct,25%,,,,,
player,201911100oti,kan,KelcTr00,pos,TE,,,,,
player,201911100oti,kan,KelcTr00,offense,78,,,,,
player,201911100oti,kan,KelcTr00,off_pct,95%,,,,,
player,201911100oti,kan,KelcTr00,defense,0,,,,,
player,201911100oti,kan,KelcTr00,def_pct,0%,,,,,
player,201911100oti,kan,KelcTr00,special_teams,0,,,,,
player,201911100oti,kan,KelcTr00,st_pct,0%,,,,,
player,201911100oti,kan,HillTy00,pos,WR,,,,,
player,201911100oti,kan,HillTy00,offense,69,,,,,
player,201911100oti,kan,HillTy00,off_pct,84%,,,,,
player,201911100oti,kan,HillTy00,defense,0,,,,,
player,201911100oti,kan,HillTy00,def_pct,0%,,,,,
player,201911100oti,kan,HillTy00,special_teams,0,,,,,
player,201911100oti,kan,HillTy00,st_pct,0%,,,,,
player,201911100oti,kan,WatkSa00,pos,WR,,,,,
player,201911100oti,kan,WatkSa00,offense,63,,,,,
player,201911100oti,kan,WatkSa00,off_pct,77%,,,,,
player,201911100oti,kan,WatkSa00,defense,0,,,,,
player,201911100oti,kan,WatkSa00,def_pct,0%,,,,,
player,201911100oti,kan,WatkSa00,special_teams,0,,,,,
player,201911100oti,kan,WatkSa00,st_pct,0%,,,,,
player,201911100oti,kan,WillDa05,pos,RB,,,,,
player,201911100oti,kan,WillDa05,offense,60,,,,,
player,201911100oti,kan,WillDa05,off_pct,73%,,,,,
player,201911100oti,kan,WillDa05,defense,0,,,,,
player,201911100oti,kan,WillDa05,def_pct,0%,,,,,
player,201911100oti,kan,WillDa05,special_teams,0,,,,,
player,201911100oti,kan,WillDa05,st_pct,0%,,,,,
player,201911100oti,kan,RobiDe01,pos,WR,,,,,
player,201911100oti,kan,RobiDe01,offense,55,,,,,
player,201911100oti,kan,RobiDe01,off_pct,67%,,,,,
player,201911100oti,kan,RobiDe01,defense,0,,,,,
player,201911100oti,kan,RobiDe01,def_pct,0%,,,,,
player,201911100oti,kan,RobiDe01,special_teams,4,,,,,
player,201911100oti,kan,RobiDe01,st_pct,12%,,,,,
player,201911100oti,kan,RankMa00,pos,T,,,,,
