game,2019,8,20191024,201910240min,was,"Washington Redskins",9,min,"Minnesota Vikings",19
player,201910240min,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201910240min,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201910240min,was,MoreFa00,fumbles_forced,0,,,,,
player,201910240min,was,DionSh00,def_int,0,,,,,
player,201910240min,was,DionSh00,def_int_yds,0,,,,,
player,201910240min,was,DionSh00,def_int_td,0,,,,,
player,201910240min,was,DionSh00,def_int_long,0,,,,,
player,201910240min,was,DionSh00,pass_defended,0,,,,,
player,201910240min,was,DionSh00,sacks,0.0,,,,,
player,201910240min,was,DionSh00,tackles_combined,4,,,,,
player,201910240min,was,DionSh00,tackles_solo,2,,,,,
player,201910240min,was,DionSh00,tackles_assists,2,,,,,
player,201910240min,was,DionSh00,tackles_loss,0,,,,,
player,201910240min,was,DionSh00,qb_hits,0,,,,,
player,201910240min,was,DionSh00,fumbles_rec,0,,,,,
player,201910240min,was,DionSh00,fumbles_rec_yds,0,,,,,
player,201910240min,was,DionSh00,fumbles_rec_td,0,,,,,
player,201910240min,was,DionSh00,fumbles_forced,0,,,,,
player,201910240min,was,NormJo01,def_int,0,,,,,
player,201910240min,was,NormJo01,def_int_yds,0,,,,,
player,201910240min,was,NormJo01,def_int_td,0,,,,,
player,201910240min,was,NormJo01,def_int_long,0,,,,,
player,201910240min,was,NormJo01,pass_defended,0,,,,,
player,201910240min,was,NormJo01,sacks,0.0,,,,,
player,201910240min,was,NormJo01,tackles_combined,4,,,,,
player,201910240min,was,NormJo01,tackles_solo,3,,,,,
player,201910240min,was,NormJo01,tackles_assists,1,,,,,
player,201910240min,was,NormJo01,tackles_loss,0,,,,,
player,201910240min,was,NormJo01,qb_hits,0,,,,,
player,201910240min,was,NormJo01,fumbles_rec,0,,,,,
player,201910240min,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201910240min,was,NormJo01,fumbles_rec_td,0,,,,,
player,201910240min,was,NormJo01,fumbles_forced,0,,,,,
player,201910240min,was,SweaMo00,def_int,0,,,,,
player,201910240min,was,SweaMo00,def_int_yds,0,,,,,
player,201910240min,was,SweaMo00,def_int_td,0,,,,,
player,201910240min,was,SweaMo00,def_int_long,0,,,,,
player,201910240min,was,SweaMo00,pass_defended,0,,,,,
player,201910240min,was,SweaMo00,sacks,0.0,,,,,
player,201910240min,was,SweaMo00,tackles_combined,4,,,,,
player,201910240min,was,SweaMo00,tackles_solo,2,,,,,
player,201910240min,was,SweaMo00,tackles_assists,2,,,,,
player,201910240min,was,SweaMo00,tackles_loss,0,,,,,
player,201910240min,was,SweaMo00,qb_hits,0,,,,,
player,201910240min,was,SweaMo00,fumbles_rec,0,,,,,
player,201910240min,was,SweaMo00,fumbles_rec_yds,0,,,,,
player,201910240min,was,SweaMo00,fumbles_rec_td,0,,,,,
player,201910240min,was,SweaMo00,fumbles_forced,0,,,,,
player,201910240min,was,ApkeTr00,def_int,0,,,,,
player,201910240min,was,ApkeTr00,def_int_yds,0,,,,,
player,201910240min,was,ApkeTr00,def_int_td,0,,,,,
player,201910240min,was,ApkeTr00,def_int_long,0,,,,,
player,201910240min,was,ApkeTr00,pass_defended,0,,,,,
player,201910240min,was,ApkeTr00,sacks,0.0,,,,,
player,201910240min,was,ApkeTr00,tackles_combined,3,,,,,
player,201910240min,was,ApkeTr00,tackles_solo,3,,,,,
player,201910240min,was,ApkeTr00,tackles_assists,0,,,,,
player,201910240min,was,ApkeTr00,tackles_loss,1,,,,,
player,201910240min,was,ApkeTr00,qb_hits,0,,,,,
player,201910240min,was,ApkeTr00,fumbles_rec,0,,,,,
player,201910240min,was,ApkeTr00,fumbles_rec_yds,0,,,,,
player,201910240min,was,ApkeTr00,fumbles_rec_td,0,,,,,
player,201910240min,was,ApkeTr00,fumbles_forced,0,,,,,
player,201910240min,was,DunbQu00,def_int,0,,,,,
player,201910240min,was,DunbQu00,def_int_yds,0,,,,,
player,201910240min,was,DunbQu00,def_int_td,0,,,,,
player,201910240min,was,DunbQu00,def_int_long,0,,,,,
player,201910240min,was,DunbQu00,pass_defended,0,,,,,
player,201910240min,was,DunbQu00,sacks,0.0,,,,,
player,201910240min,was,DunbQu00,tackles_combined,3,,,,,
player,201910240min,was,DunbQu00,tackles_solo,2,,,,,
player,201910240min,was,DunbQu00,tackles_assists,1,,,,,
player,201910240min,was,DunbQu00,tackles_loss,0,,,,,
player,201910240min,was,DunbQu00,qb_hits,0,,,,,
player,201910240min,was,DunbQu00,fumbles_rec,0,,,,,
player,201910240min,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201910240min,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201910240min,was,DunbQu00,fumbles_forced,0,,,,,
player,201910240min,was,ReavJe00,def_int,0,,,,,
player,201910240min,was,ReavJe00,def_int_yds,0,,,,,
player,201910240min,was,ReavJe00,def_int_td,0,,,,,
player,201910240min,was,ReavJe00,def_int_long,0,,,,,
player,201910240min,was,ReavJe00,pass_defended,0,,,,,
player,201910240min,was,ReavJe00,sacks,0.0,,,,,
player,201910240min,was,ReavJe00,tackles_combined,3,,,,,
player,201910240min,was,ReavJe00,tackles_solo,1,,,,,
player,201910240min,was,ReavJe00,tackles_assists,2,,,,,
player,201910240min,was,ReavJe00,tackles_loss,0,,,,,
player,201910240min,was,ReavJe00,qb_hits,0,,,,,
player,201910240min,was,ReavJe00,fumbles_rec,0,,,,,
player,201910240min,was,ReavJe00,fumbles_rec_yds,0,,,,,
player,201910240min,was,ReavJe00,fumbles_rec_td,0,,,,,
player,201910240min,was,ReavJe00,fumbles_forced,0,,,,,
player,201910240min,was,AndeRy00,def_int,0,,,,,
player,201910240min,was,AndeRy00,def_int_yds,0,,,,,
player,201910240min,was,AndeRy00,def_int_td,0,,,,,
player,201910240min,was,AndeRy00,def_int_long,0,,,,,
player,201910240min,was,AndeRy00,pass_defended,0,,,,,
player,201910240min,was,AndeRy00,sacks,0.0,,,,,
player,201910240min,was,AndeRy00,tackles_combined,2,,,,,
player,201910240min,was,AndeRy00,tackles_solo,0,,,,,
player,201910240min,was,AndeRy00,tackles_assists,2,,,,,
player,201910240min,was,AndeRy00,tackles_loss,0,,,,,
player,201910240min,was,AndeRy00,qb_hits,0,,,,,
player,201910240min,was,AndeRy00,fumbles_rec,1,,,,,
player,201910240min,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201910240min,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201910240min,was,AndeRy00,fumbles_forced,0,,,,,
player,201910240min,was,KerrRy00,def_int,0,,,,,
player,201910240min,was,KerrRy00,def_int_yds,0,,,,,
player,201910240min,was,KerrRy00,def_int_td,0,,,,,
player,201910240min,was,KerrRy00,def_int_long,0,,,,,
player,201910240min,was,KerrRy00,pass_defended,0,,,,,
player,201910240min,was,KerrRy00,sacks,0.0,,,,,
player,201910240min,was,KerrRy00,tackles_combined,2,,,,,
player,201910240min,was,KerrRy00,tackles_solo,2,,,,,
player,201910240min,was,KerrRy00,tackles_assists,0,,,,,
player,201910240min,was,KerrRy00,tackles_loss,1,,,,,
player,201910240min,was,KerrRy00,qb_hits,0,,,,,
player,201910240min,was,KerrRy00,fumbles_rec,0,,,,,
player,201910240min,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201910240min,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201910240min,was,KerrRy00,fumbles_forced,0,,,,,
player,201910240min,was,MoreJi00,def_int,0,,,,,
player,201910240min,was,MoreJi00,def_int_yds,0,,,,,
player,201910240min,was,MoreJi00,def_int_td,0,,,,,
player,201910240min,was,MoreJi00,def_int_long,0,,,,,
player,201910240min,was,MoreJi00,pass_defended,0,,,,,
player,201910240min,was,MoreJi00,sacks,0.0,,,,,
player,201910240min,was,MoreJi00,tackles_combined,1,,,,,
player,201910240min,was,MoreJi00,tackles_solo,0,,,,,
player,201910240min,was,MoreJi00,tackles_assists,1,,,,,
player,201910240min,was,MoreJi00,tackles_loss,0,,,,,
player,201910240min,was,MoreJi00,qb_hits,0,,,,,
player,201910240min,was,MoreJi00,fumbles_rec,0,,,,,
player,201910240min,was,MoreJi00,fumbles_rec_yds,0,,,,,
player,201910240min,was,MoreJi00,fumbles_rec_td,0,,,,,
player,201910240min,was,MoreJi00,fumbles_forced,0,,,,,
player,201910240min,was,SettTi00,def_int,0,,,,,
player,201910240min,was,SettTi00,def_int_yds,0,,,,,
player,201910240min,was,SettTi00,def_int_td,0,,,,,
player,201910240min,was,SettTi00,def_int_long,0,,,,,
player,201910240min,was,SettTi00,pass_defended,0,,,,,
player,201910240min,was,SettTi00,sacks,0.0,,,,,
player,201910240min,was,SettTi00,tackles_combined,1,,,,,
player,201910240min,was,SettTi00,tackles_solo,1,,,,,
player,201910240min,was,SettTi00,tackles_assists,0,,,,,
player,201910240min,was,SettTi00,tackles_loss,0,,,,,
player,201910240min,was,SettTi00,qb_hits,0,,,,,
player,201910240min,was,SettTi00,fumbles_rec,0,,,,,
player,201910240min,was,SettTi00,fumbles_rec_yds,0,,,,,
player,201910240min,was,SettTi00,fumbles_rec_td,0,,,,,
player,201910240min,was,SettTi00,fumbles_forced,0,,,,,
player,201910240min,was,FlowEr00,def_int,0,,,,,
player,201910240min,was,FlowEr00,def_int_yds,0,,,,,
player,201910240min,was,FlowEr00,def_int_td,0,,,,,
player,201910240min,was,FlowEr00,def_int_long,0,,,,,
player,201910240min,was,FlowEr00,pass_defended,0,,,,,
player,201910240min,was,FlowEr00,sacks,0.0,,,,,
player,201910240min,was,FlowEr00,tackles_combined,0,,,,,
player,201910240min,was,FlowEr00,tackles_solo,0,,,,,
player,201910240min,was,FlowEr00,tackles_assists,0,,,,,
player,201910240min,was,FlowEr00,tackles_loss,0,,,,,
player,201910240min,was,FlowEr00,qb_hits,0,,,,,
player,201910240min,was,FlowEr00,fumbles_rec,1,,,,,
player,201910240min,was,FlowEr00,fumbles_rec_yds,0,,,,,
player,201910240min,was,FlowEr00,fumbles_rec_td,0,,,,,
player,201910240min,was,FlowEr00,fumbles_forced,0,,,,,
player,201910240min,min,HarrAn01,def_int,1,,,,,
player,201910240min,min,HarrAn01,def_int_yds,5,,,,,
player,201910240min,min,HarrAn01,def_int_td,0,,,,,
player,201910240min,min,HarrAn01,def_int_long,5,,,,,
player,201910240min,min,HarrAn01,pass_defended,1,,,,,
player,201910240min,min,HarrAn01,sacks,0.0,,,,,
player,201910240min,min,HarrAn01,tackles_combined,2,,,,,
player,201910240min,min,HarrAn01,tackles_solo,0,,,,,
player,201910240min,min,HarrAn01,tackles_assists,2,,,,,
player,201910240min,min,HarrAn01,tackles_loss,0,,,,,
player,201910240min,min,HarrAn01,qb_hits,0,,,,,
player,201910240min,min,HarrAn01,fumbles_rec,0,,,,,
player,201910240min,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201910240min,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201910240min,min,HarrAn01,fumbles_forced,0,,,,,
player,201910240min,min,HuntDa01,def_int,0,,,,,
player,201910240min,min,HuntDa01,def_int_yds,0,,,,,
player,201910240min,min,HuntDa01,def_int_td,0,,,,,
player,201910240min,min,HuntDa01,def_int_long,0,,,,,
player,201910240min,min,HuntDa01,pass_defended,0,,,,,
player,201910240min,min,HuntDa01,sacks,1.0,,,,,
player,201910240min,min,HuntDa01,tackles_combined,5,,,,,
player,201910240min,min,HuntDa01,tackles_solo,5,,,,,
player,201910240min,min,HuntDa01,tackles_assists,0,,,,,
player,201910240min,min,HuntDa01,tackles_loss,1,,,,,
player,201910240min,min,HuntDa01,qb_hits,1,,,,,
player,201910240min,min,HuntDa01,fumbles_rec,0,,,,,
player,201910240min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201910240min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201910240min,min,HuntDa01,fumbles_forced,1,,,,,
player,201910240min,min,JoseLi99,def_int,0,,,,,
player,201910240min,min,JoseLi99,def_int_yds,0,,,,,
player,201910240min,min,JoseLi99,def_int_td,0,,,,,
player,201910240min,min,JoseLi99,def_int_long,0,,,,,
player,201910240min,min,JoseLi99,pass_defended,0,,,,,
player,201910240min,min,JoseLi99,sacks,1.0,,,,,
player,201910240min,min,JoseLi99,tackles_combined,3,,,,,
player,201910240min,min,JoseLi99,tackles_solo,2,,,,,
player,201910240min,min,JoseLi99,tackles_assists,1,,,,,
player,201910240min,min,JoseLi99,tackles_loss,0,,,,,
player,201910240min,min,JoseLi99,qb_hits,1,,,,,
player,201910240min,min,JoseLi99,fumbles_rec,0,,,,,
player,201910240min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201910240min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201910240min,min,JoseLi99,fumbles_forced,1,,,,,
player,201910240min,min,OdenIf00,def_int,0,,,,,
player,201910240min,min,OdenIf00,def_int_yds,0,,,,,
player,201910240min,min,OdenIf00,def_int_td,0,,,,,
player,201910240min,min,OdenIf00,def_int_long,0,,,,,
player,201910240min,min,OdenIf00,pass_defended,0,,,,,
player,201910240min,min,OdenIf00,sacks,1.0,,,,,
player,201910240min,min,OdenIf00,tackles_combined,2,,,,,
player,201910240min,min,OdenIf00,tackles_solo,2,,,,,
player,201910240min,min,OdenIf00,tackles_assists,0,,,,,
player,201910240min,min,OdenIf00,tackles_loss,1,,,,,
player,201910240min,min,OdenIf00,qb_hits,1,,,,,
player,201910240min,min,OdenIf00,fumbles_rec,0,,,,,
player,201910240min,min,OdenIf00,fumbles_rec_yds,0,,,,,
player,201910240min,min,OdenIf00,fumbles_rec_td,0,,,,,
player,201910240min,min,OdenIf00,fumbles_forced,0,,,,,
player,201910240min,min,BarrAn00,def_int,0,,,,,
player,201910240min,min,BarrAn00,def_int_yds,0,,,,,
player,201910240min,min,BarrAn00,def_int_td,0,,,,,
player,201910240min,min,BarrAn00,def_int_long,0,,,,,
player,201910240min,min,BarrAn00,pass_defended,0,,,,,
player,201910240min,min,BarrAn00,sacks,0.5,,,,,
player,201910240min,min,BarrAn00,tackles_combined,4,,,,,
player,201910240min,min,BarrAn00,tackles_solo,2,,,,,
player,201910240min,min,BarrAn00,tackles_assists,2,,,,,
player,201910240min,min,BarrAn00,tackles_loss,1,,,,,
player,201910240min,min,BarrAn00,qb_hits,1,,,,,
player,201910240min,min,BarrAn00,fumbles_rec,0,,,,,
player,201910240min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201910240min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201910240min,min,BarrAn00,fumbles_forced,0,,,,,
player,201910240min,min,GrifEv99,def_int,0,,,,,
player,201910240min,min,GrifEv99,def_int_yds,0,,,,,
player,201910240min,min,GrifEv99,def_int_td,0,,,,,
player,201910240min,min,GrifEv99,def_int_long,0,,,,,
player,201910240min,min,GrifEv99,pass_defended,0,,,,,
player,201910240min,min,GrifEv99,sacks,0.5,,,,,
player,201910240min,min,GrifEv99,tackles_combined,4,,,,,
player,201910240min,min,GrifEv99,tackles_solo,2,,,,,
player,201910240min,min,GrifEv99,tackles_assists,2,,,,,
player,201910240min,min,GrifEv99,tackles_loss,0,,,,,
player,201910240min,min,GrifEv99,qb_hits,1,,,,,
player,201910240min,min,GrifEv99,fumbles_rec,0,,,,,
player,201910240min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201910240min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201910240min,min,GrifEv99,fumbles_forced,0,,,,,
player,201910240min,min,KendEr00,def_int,0,,,,,
player,201910240min,min,KendEr00,def_int_yds,0,,,,,
player,201910240min,min,KendEr00,def_int_td,0,,,,,
player,201910240min,min,KendEr00,def_int_long,0,,,,,
player,201910240min,min,KendEr00,pass_defended,1,,,,,
player,201910240min,min,KendEr00,sacks,0.0,,,,,
player,201910240min,min,KendEr00,tackles_combined,7,,,,,
player,201910240min,min,KendEr00,tackles_solo,3,,,,,
player,201910240min,min,KendEr00,tackles_assists,4,,,,,
player,201910240min,min,KendEr00,tackles_loss,0,,,,,
player,201910240min,min,KendEr00,qb_hits,0,,,,,
player,201910240min,min,KendEr00,fumbles_rec,0,,,,,
player,201910240min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201910240min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201910240min,min,KendEr00,fumbles_forced,0,,,,,
player,201910240min,min,RhodXa00,def_int,0,,,,,
player,201910240min,min,RhodXa00,def_int_yds,0,,,,,
player,201910240min,min,RhodXa00,def_int_td,0,,,,,
player,201910240min,min,RhodXa00,def_int_long,0,,,,,
player,201910240min,min,RhodXa00,pass_defended,0,,,,,
player,201910240min,min,RhodXa00,sacks,0.0,,,,,
player,201910240min,min,RhodXa00,tackles_combined,4,,,,,
player,201910240min,min,RhodXa00,tackles_solo,4,,,,,
player,201910240min,min,RhodXa00,tackles_assists,0,,,,,
player,201910240min,min,RhodXa00,tackles_loss,0,,,,,
player,201910240min,min,RhodXa00,qb_hits,0,,,,,
player,201910240min,min,RhodXa00,fumbles_rec,0,,,,,
player,201910240min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201910240min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201910240min,min,RhodXa00,fumbles_forced,0,,,,,
player,201910240min,min,GedeBe00,def_int,0,,,,,
player,201910240min,min,GedeBe00,def_int_yds,0,,,,,
player,201910240min,min,GedeBe00,def_int_td,0,,,,,
player,201910240min,min,GedeBe00,def_int_long,0,,,,,
player,201910240min,min,GedeBe00,pass_defended,0,,,,,
player,201910240min,min,GedeBe00,sacks,0.0,,,,,
player,201910240min,min,GedeBe00,tackles_combined,3,,,,,
player,201910240min,min,GedeBe00,tackles_solo,1,,,,,
player,201910240min,min,GedeBe00,tackles_assists,2,,,,,
player,201910240min,min,GedeBe00,tackles_loss,0,,,,,
player,201910240min,min,GedeBe00,qb_hits,0,,,,,
player,201910240min,min,GedeBe00,fumbles_rec,0,,,,,
player,201910240min,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201910240min,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201910240min,min,GedeBe00,fumbles_forced,0,,,,,
player,201910240min,min,SmitHa00,def_int,0,,,,,
player,201910240min,min,SmitHa00,def_int_yds,0,,,,,
player,201910240min,min,SmitHa00,def_int_td,0,,,,,
player,201910240min,min,SmitHa00,def_int_long,0,,,,,
player,201910240min,min,SmitHa00,pass_defended,0,,,,,
player,201910240min,min,SmitHa00,sacks,0.0,,,,,
player,201910240min,min,SmitHa00,tackles_combined,3,,,,,
player,201910240min,min,SmitHa00,tackles_solo,3,,,,,
player,201910240min,min,SmitHa00,tackles_assists,0,,,,,
player,201910240min,min,SmitHa00,tackles_loss,0,,,,,
player,201910240min,min,SmitHa00,qb_hits,0,,,,,
player,201910240min,min,SmitHa00,fumbles_rec,0,,,,,
player,201910240min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201910240min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201910240min,min,SmitHa00,fumbles_forced,0,,,,,
player,201910240min,min,StepSh00,def_int,0,,,,,
player,201910240min,min,StepSh00,def_int_yds,0,,,,,
player,201910240min,min,StepSh00,def_int_td,0,,,,,
player,201910240min,min,StepSh00,def_int_long,0,,,,,
player,201910240min,min,StepSh00,pass_defended,0,,,,,
player,201910240min,min,StepSh00,sacks,0.0,,,,,
player,201910240min,min,StepSh00,tackles_combined,2,,,,,
player,201910240min,min,StepSh00,tackles_solo,1,,,,,
player,201910240min,min,StepSh00,tackles_assists,1,,,,,
player,201910240min,min,StepSh00,tackles_loss,1,,,,,
player,201910240min,min,StepSh00,qb_hits,0,,,,,
player,201910240min,min,StepSh00,fumbles_rec,1,,,,,
player,201910240min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201910240min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201910240min,min,StepSh00,fumbles_forced,0,,,,,
player,201910240min,min,WaynTr00,def_int,0,,,,,
player,201910240min,min,WaynTr00,def_int_yds,0,,,,,
player,201910240min,min,WaynTr00,def_int_td,0,,,,,
player,201910240min,min,WaynTr00,def_int_long,0,,,,,
player,201910240min,min,WaynTr00,pass_defended,1,,,,,
player,201910240min,min,WaynTr00,sacks,0.0,,,,,
player,201910240min,min,WaynTr00,tackles_combined,2,,,,,
player,201910240min,min,WaynTr00,tackles_solo,1,,,,,
player,201910240min,min,WaynTr00,tackles_assists,1,,,,,
player,201910240min,min,WaynTr00,tackles_loss,0,,,,,
player,201910240min,min,WaynTr00,qb_hits,0,,,,,
player,201910240min,min,WaynTr00,fumbles_rec,0,,,,,
player,201910240min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201910240min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201910240min,min,WaynTr00,fumbles_forced,0,,,,,
player,201910240min,min,WeatSt00,def_int,0,,,,,
player,201910240min,min,WeatSt00,def_int_yds,0,,,,,
player,201910240min,min,WeatSt00,def_int_td,0,,,,,
player,201910240min,min,WeatSt00,def_int_long,0,,,,,
player,201910240min,min,WeatSt00,pass_defended,0,,,,,
player,201910240min,min,WeatSt00,sacks,0.0,,,,,
player,201910240min,min,WeatSt00,tackles_combined,2,,,,,
player,201910240min,min,WeatSt00,tackles_solo,1,,,,,
player,201910240min,min,WeatSt00,tackles_assists,1,,,,,
player,201910240min,min,WeatSt00,tackles_loss,0,,,,,
player,201910240min,min,WeatSt00,qb_hits,1,,,,,
player,201910240min,min,WeatSt00,fumbles_rec,0,,,,,
player,201910240min,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201910240min,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201910240min,min,WeatSt00,fumbles_forced,0,,,,,
player,201910240min,min,AlexMa01,def_int,0,,,,,
player,201910240min,min,AlexMa01,def_int_yds,0,,,,,
player,201910240min,min,AlexMa01,def_int_td,0,,,,,
player,201910240min,min,AlexMa01,def_int_long,0,,,,,
player,201910240min,min,AlexMa01,pass_defended,1,,,,,
player,201910240min,min,AlexMa01,sacks,0.0,,,,,
player,201910240min,min,AlexMa01,tackles_combined,1,,,,,
player,201910240min,min,AlexMa01,tackles_solo,1,,,,,
player,201910240min,min,AlexMa01,tackles_assists,0,,,,,
player,201910240min,min,AlexMa01,tackles_loss,0,,,,,
player,201910240min,min,AlexMa01,qb_hits,0,,,,,
player,201910240min,min,AlexMa01,fumbles_rec,0,,,,,
player,201910240min,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201910240min,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201910240min,min,AlexMa01,fumbles_forced,0,,,,,
player,201910240min,min,HughMi00,def_int,0,,,,,
player,201910240min,min,HughMi00,def_int_yds,0,,,,,
player,201910240min,min,HughMi00,def_int_td,0,,,,,
player,201910240min,min,HughMi00,def_int_long,0,,,,,
player,201910240min,min,HughMi00,pass_defended,1,,,,,
player,201910240min,min,HughMi00,sacks,0.0,,,,,
player,201910240min,min,HughMi00,tackles_combined,1,,,,,
player,201910240min,min,HughMi00,tackles_solo,1,,,,,
player,201910240min,min,HughMi00,tackles_assists,0,,,,,
player,201910240min,min,HughMi00,tackles_loss,0,,,,,
player,201910240min,min,HughMi00,qb_hits,0,,,,,
player,201910240min,min,HughMi00,fumbles_rec,0,,,,,
player,201910240min,min,HughMi00,fumbles_rec_yds,0,,,,,
player,201910240min,min,HughMi00,fumbles_rec_td,0,,,,,
player,201910240min,min,HughMi00,fumbles_forced,0,,,,,
player,201910240min,was,SimsSt00,kick_ret,2,,,,,
player,201910240min,was,SimsSt00,kick_ret_yds,54,,,,,
player,201910240min,was,SimsSt00,kick_ret_yds_per_ret,27.0,,,,,
player,201910240min,was,SimsSt00,kick_ret_td,0,,,,,
player,201910240min,was,SimsSt00,kick_ret_long,31,,,,,
player,201910240min,was,SimsSt00,punt_ret,0,,,,,
player,201910240min,was,SimsSt00,punt_ret_yds,0,,,,,
player,201910240min,was,SimsSt00,punt_ret_yds_per_ret,,,,,,
player,201910240min,was,SimsSt00,punt_ret_td,0,,,,,
player,201910240min,was,SimsSt00,punt_ret_long,0,,,,,
player,201910240min,was,WayxTr00,xpm,,,,,,
player,201910240min,was,WayxTr00,xpa,,,,,,
player,201910240min,was,WayxTr00,fgm,,,,,,
player,201910240min,was,WayxTr00,fga,,,,,,
player,201910240min,was,WayxTr00,punt,2,,,,,
player,201910240min,was,WayxTr00,punt_yds,107,,,,,
player,201910240min,was,WayxTr00,punt_yds_per_punt,53.5,,,,,
player,201910240min,was,WayxTr00,punt_long,63,,,,,
player,201910240min,was,HopkDu00,xpm,,,,,,
player,201910240min,was,HopkDu00,xpa,,,,,,
player,201910240min,was,HopkDu00,fgm,3,,,,,
player,201910240min,was,HopkDu00,fga,3,,,,,
player,201910240min,was,HopkDu00,punt,0,,,,,
player,201910240min,was,HopkDu00,punt_yds,0,,,,,
player,201910240min,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201910240min,was,HopkDu00,punt_long,0,,,,,
player,201910240min,min,BailDa00,xpm,1,,,,,
player,201910240min,min,BailDa00,xpa,1,,,,,
player,201910240min,min,BailDa00,fgm,4,,,,,
player,201910240min,min,BailDa00,fga,4,,,,,
player,201910240min,min,BailDa00,punt,0,,,,,
player,201910240min,min,BailDa00,punt_yds,0,,,,,
player,201910240min,min,BailDa00,punt_yds_per_punt,,,,,,
player,201910240min,min,BailDa00,punt_long,0,,,,,
player,201910240min,was,KeenCa00,pass_cmp,12,,,,,
player,201910240min,was,KeenCa00,pass_att,16,,,,,
player,201910240min,was,KeenCa00,pass_yds,130,,,,,
player,201910240min,was,KeenCa00,pass_first_down,9,,,,,
player,201910240min,was,KeenCa00,pass_air_yds,88,,,,,
player,201910240min,was,KeenCa00,pass_air_yds_per_cmp,7.3,,,,,
player,201910240min,was,KeenCa00,pass_air_yds_per_att,5.5,,,,,
player,201910240min,was,KeenCa00,pass_tgt_yds_per_att,7.3,,,,,
player,201910240min,was,KeenCa00,pass_yac,42,,,,,
player,201910240min,was,KeenCa00,pass_yac_per_cmp,3.5,,,,,
player,201910240min,was,KeenCa00,pass_drops,0,,,,,
player,201910240min,was,KeenCa00,pass_drop_pct,0.0,,,,,
player,201910240min,was,KeenCa00,pass_poor_throws,0,,,,,
player,201910240min,was,KeenCa00,pass_poor_throw_pct,0.0,,,,,
player,201910240min,was,KeenCa00,pass_blitzed,0,,,,,
player,201910240min,was,KeenCa00,pass_hurried,0,,,,,
player,201910240min,was,KeenCa00,pass_hits,0,,,,,
player,201910240min,was,KeenCa00,rush_scrambles,0,,,,,
player,201910240min,was,KeenCa00,rush_scrambles_yds_per_att,,,,,,
player,201910240min,was,HaskDw00,pass_cmp,3,,,,,
player,201910240min,was,HaskDw00,pass_att,5,,,,,
player,201910240min,was,HaskDw00,pass_yds,33,,,,,
player,201910240min,was,HaskDw00,pass_first_down,1,,,,,
player,201910240min,was,HaskDw00,pass_air_yds,3,,,,,
player,201910240min,was,HaskDw00,pass_air_yds_per_cmp,1.0,,,,,
player,201910240min,was,HaskDw00,pass_air_yds_per_att,0.6,,,,,
player,201910240min,was,HaskDw00,pass_tgt_yds_per_att,4.4,,,,,
player,201910240min,was,HaskDw00,pass_yac,30,,,,,
player,201910240min,was,HaskDw00,pass_yac_per_cmp,10.0,,,,,
player,201910240min,was,HaskDw00,pass_drops,0,,,,,
player,201910240min,was,HaskDw00,pass_drop_pct,0.0,,,,,
player,201910240min,was,HaskDw00,pass_poor_throws,0,,,,,
player,201910240min,was,HaskDw00,pass_poor_throw_pct,0.0,,,,,
player,201910240min,was,HaskDw00,pass_blitzed,0,,,,,
player,201910240min,was,HaskDw00,pass_hurried,0,,,,,
player,201910240min,was,HaskDw00,pass_hits,0,,,,,
player,201910240min,was,HaskDw00,rush_scrambles,0,,,,,
