game,2019,7,20191020,201910200gnb,rai,"Oakland Raiders",24,gnb,"Green Bay Packers",42
player,201910200gnb,gnb,LazaAl00,rec,3,,,,,
player,201910200gnb,gnb,LazaAl00,rec_yds,42,,,,,
player,201910200gnb,gnb,LazaAl00,rec_td,0,,,,,
player,201910200gnb,gnb,LazaAl00,rec_long,26,,,,,
player,201910200gnb,gnb,LazaAl00,fumbles,0,,,,,
player,201910200gnb,gnb,LazaAl00,fumbles_lost,0,,,,,
player,201910200gnb,gnb,AlliGe01,pass_cmp,0,,,,,
player,201910200gnb,gnb,AlliGe01,pass_att,0,,,,,
player,201910200gnb,gnb,AlliGe01,pass_yds,0,,,,,
player,201910200gnb,gnb,AlliGe01,pass_td,0,,,,,
player,201910200gnb,gnb,AlliGe01,pass_int,0,,,,,
player,201910200gnb,gnb,AlliGe01,pass_sacked,0,,,,,
player,201910200gnb,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,AlliGe01,pass_long,0,,,,,
player,201910200gnb,gnb,AlliGe01,pass_rating,,,,,,
player,201910200gnb,gnb,AlliGe01,rush_att,0,,,,,
player,201910200gnb,gnb,AlliGe01,rush_yds,0,,,,,
player,201910200gnb,gnb,AlliGe01,rush_td,0,,,,,
player,201910200gnb,gnb,AlliGe01,rush_long,0,,,,,
player,201910200gnb,gnb,AlliGe01,targets,5,,,,,
player,201910200gnb,gnb,AlliGe01,rec,4,,,,,
player,201910200gnb,gnb,AlliGe01,rec_yds,33,,,,,
player,201910200gnb,gnb,AlliGe01,rec_td,0,,,,,
player,201910200gnb,gnb,AlliGe01,rec_long,15,,,,,
player,201910200gnb,gnb,AlliGe01,fumbles,0,,,,,
player,201910200gnb,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201910200gnb,gnb,BoylTi00,pass_cmp,0,,,,,
player,201910200gnb,gnb,BoylTi00,pass_att,0,,,,,
player,201910200gnb,gnb,BoylTi00,pass_yds,0,,,,,
player,201910200gnb,gnb,BoylTi00,pass_td,0,,,,,
player,201910200gnb,gnb,BoylTi00,pass_int,0,,,,,
player,201910200gnb,gnb,BoylTi00,pass_sacked,0,,,,,
player,201910200gnb,gnb,BoylTi00,pass_sacked_yds,0,,,,,
player,201910200gnb,gnb,BoylTi00,pass_long,0,,,,,
player,201910200gnb,gnb,BoylTi00,pass_rating,,,,,,
player,201910200gnb,gnb,BoylTi00,rush_att,3,,,,,
player,201910200gnb,gnb,BoylTi00,rush_yds,-3,,,,,
player,201910200gnb,gnb,BoylTi00,rush_td,0,,,,,
player,201910200gnb,gnb,BoylTi00,rush_long,0,,,,,
player,201910200gnb,gnb,BoylTi00,targets,0,,,,,
player,201910200gnb,gnb,BoylTi00,rec,0,,,,,
player,201910200gnb,gnb,BoylTi00,rec_yds,0,,,,,
player,201910200gnb,gnb,BoylTi00,rec_td,0,,,,,
player,201910200gnb,gnb,BoylTi00,rec_long,0,,,,,
player,201910200gnb,gnb,BoylTi00,fumbles,0,,,,,
player,201910200gnb,gnb,BoylTi00,fumbles_lost,0,,,,,
player,201910200gnb,rai,CrosMa00,def_int,0,,,,,
player,201910200gnb,rai,CrosMa00,def_int_yds,0,,,,,
player,201910200gnb,rai,CrosMa00,def_int_td,0,,,,,
player,201910200gnb,rai,CrosMa00,def_int_long,0,,,,,
player,201910200gnb,rai,CrosMa00,pass_defended,0,,,,,
player,201910200gnb,rai,CrosMa00,sacks,1.0,,,,,
player,201910200gnb,rai,CrosMa00,tackles_combined,1,,,,,
player,201910200gnb,rai,CrosMa00,tackles_solo,1,,,,,
player,201910200gnb,rai,CrosMa00,tackles_assists,0,,,,,
player,201910200gnb,rai,CrosMa00,tackles_loss,1,,,,,
player,201910200gnb,rai,CrosMa00,qb_hits,1,,,,,
player,201910200gnb,rai,CrosMa00,fumbles_rec,0,,,,,
player,201910200gnb,rai,CrosMa00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,CrosMa00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,CrosMa00,fumbles_forced,0,,,,,
player,201910200gnb,rai,WhitTa00,def_int,0,,,,,
player,201910200gnb,rai,WhitTa00,def_int_yds,0,,,,,
player,201910200gnb,rai,WhitTa00,def_int_td,0,,,,,
player,201910200gnb,rai,WhitTa00,def_int_long,0,,,,,
player,201910200gnb,rai,WhitTa00,pass_defended,0,,,,,
player,201910200gnb,rai,WhitTa00,sacks,0.0,,,,,
player,201910200gnb,rai,WhitTa00,tackles_combined,8,,,,,
player,201910200gnb,rai,WhitTa00,tackles_solo,5,,,,,
player,201910200gnb,rai,WhitTa00,tackles_assists,3,,,,,
player,201910200gnb,rai,WhitTa00,tackles_loss,0,,,,,
player,201910200gnb,rai,WhitTa00,qb_hits,0,,,,,
player,201910200gnb,rai,WhitTa00,fumbles_rec,0,,,,,
player,201910200gnb,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,WhitTa00,fumbles_forced,0,,,,,
player,201910200gnb,rai,MorrNi00,def_int,0,,,,,
player,201910200gnb,rai,MorrNi00,def_int_yds,0,,,,,
player,201910200gnb,rai,MorrNi00,def_int_td,0,,,,,
player,201910200gnb,rai,MorrNi00,def_int_long,0,,,,,
player,201910200gnb,rai,MorrNi00,pass_defended,0,,,,,
player,201910200gnb,rai,MorrNi00,sacks,0.0,,,,,
player,201910200gnb,rai,MorrNi00,tackles_combined,7,,,,,
player,201910200gnb,rai,MorrNi00,tackles_solo,3,,,,,
player,201910200gnb,rai,MorrNi00,tackles_assists,4,,,,,
player,201910200gnb,rai,MorrNi00,tackles_loss,0,,,,,
player,201910200gnb,rai,MorrNi00,qb_hits,1,,,,,
player,201910200gnb,rai,MorrNi00,fumbles_rec,0,,,,,
player,201910200gnb,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,MorrNi00,fumbles_forced,0,,,,,
player,201910200gnb,rai,WorlDa00,def_int,0,,,,,
player,201910200gnb,rai,WorlDa00,def_int_yds,0,,,,,
player,201910200gnb,rai,WorlDa00,def_int_td,0,,,,,
player,201910200gnb,rai,WorlDa00,def_int_long,0,,,,,
player,201910200gnb,rai,WorlDa00,pass_defended,0,,,,,
player,201910200gnb,rai,WorlDa00,sacks,0.0,,,,,
player,201910200gnb,rai,WorlDa00,tackles_combined,7,,,,,
player,201910200gnb,rai,WorlDa00,tackles_solo,7,,,,,
player,201910200gnb,rai,WorlDa00,tackles_assists,0,,,,,
player,201910200gnb,rai,WorlDa00,tackles_loss,1,,,,,
player,201910200gnb,rai,WorlDa00,qb_hits,0,,,,,
player,201910200gnb,rai,WorlDa00,fumbles_rec,0,,,,,
player,201910200gnb,rai,WorlDa00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,WorlDa00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,WorlDa00,fumbles_forced,0,,,,,
player,201910200gnb,rai,ConlGa00,def_int,0,,,,,
player,201910200gnb,rai,ConlGa00,def_int_yds,0,,,,,
player,201910200gnb,rai,ConlGa00,def_int_td,0,,,,,
player,201910200gnb,rai,ConlGa00,def_int_long,0,,,,,
player,201910200gnb,rai,ConlGa00,pass_defended,0,,,,,
player,201910200gnb,rai,ConlGa00,sacks,0.0,,,,,
player,201910200gnb,rai,ConlGa00,tackles_combined,6,,,,,
player,201910200gnb,rai,ConlGa00,tackles_solo,3,,,,,
player,201910200gnb,rai,ConlGa00,tackles_assists,3,,,,,
player,201910200gnb,rai,ConlGa00,tackles_loss,0,,,,,
player,201910200gnb,rai,ConlGa00,qb_hits,0,,,,,
player,201910200gnb,rai,ConlGa00,fumbles_rec,0,,,,,
player,201910200gnb,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,ConlGa00,fumbles_forced,0,,,,,
player,201910200gnb,rai,HankJo00,def_int,0,,,,,
player,201910200gnb,rai,HankJo00,def_int_yds,0,,,,,
player,201910200gnb,rai,HankJo00,def_int_td,0,,,,,
player,201910200gnb,rai,HankJo00,def_int_long,0,,,,,
player,201910200gnb,rai,HankJo00,pass_defended,0,,,,,
player,201910200gnb,rai,HankJo00,sacks,0.0,,,,,
player,201910200gnb,rai,HankJo00,tackles_combined,4,,,,,
player,201910200gnb,rai,HankJo00,tackles_solo,4,,,,,
player,201910200gnb,rai,HankJo00,tackles_assists,0,,,,,
player,201910200gnb,rai,HankJo00,tackles_loss,0,,,,,
player,201910200gnb,rai,HankJo00,qb_hits,0,,,,,
player,201910200gnb,rai,HankJo00,fumbles_rec,0,,,,,
player,201910200gnb,rai,HankJo00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,HankJo00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,HankJo00,fumbles_forced,0,,,,,
player,201910200gnb,rai,PhilJu00,def_int,0,,,,,
player,201910200gnb,rai,PhilJu00,def_int_yds,0,,,,,
player,201910200gnb,rai,PhilJu00,def_int_td,0,,,,,
player,201910200gnb,rai,PhilJu00,def_int_long,0,,,,,
player,201910200gnb,rai,PhilJu00,pass_defended,0,,,,,
player,201910200gnb,rai,PhilJu00,sacks,0.0,,,,,
player,201910200gnb,rai,PhilJu00,tackles_combined,4,,,,,
player,201910200gnb,rai,PhilJu00,tackles_solo,2,,,,,
player,201910200gnb,rai,PhilJu00,tackles_assists,2,,,,,
player,201910200gnb,rai,PhilJu00,tackles_loss,0,,,,,
player,201910200gnb,rai,PhilJu00,qb_hits,0,,,,,
player,201910200gnb,rai,PhilJu00,fumbles_rec,0,,,,,
player,201910200gnb,rai,PhilJu00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,PhilJu00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,PhilJu00,fumbles_forced,0,,,,,
player,201910200gnb,rai,HarrEr00,def_int,0,,,,,
player,201910200gnb,rai,HarrEr00,def_int_yds,0,,,,,
player,201910200gnb,rai,HarrEr00,def_int_td,0,,,,,
player,201910200gnb,rai,HarrEr00,def_int_long,0,,,,,
player,201910200gnb,rai,HarrEr00,pass_defended,0,,,,,
player,201910200gnb,rai,HarrEr00,sacks,0.0,,,,,
player,201910200gnb,rai,HarrEr00,tackles_combined,3,,,,,
player,201910200gnb,rai,HarrEr00,tackles_solo,3,,,,,
player,201910200gnb,rai,HarrEr00,tackles_assists,0,,,,,
player,201910200gnb,rai,HarrEr00,tackles_loss,0,,,,,
player,201910200gnb,rai,HarrEr00,qb_hits,0,,,,,
player,201910200gnb,rai,HarrEr00,fumbles_rec,0,,,,,
player,201910200gnb,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,HarrEr00,fumbles_forced,0,,,,,
player,201910200gnb,rai,JoseKa00,def_int,0,,,,,
player,201910200gnb,rai,JoseKa00,def_int_yds,0,,,,,
player,201910200gnb,rai,JoseKa00,def_int_td,0,,,,,
player,201910200gnb,rai,JoseKa00,def_int_long,0,,,,,
player,201910200gnb,rai,JoseKa00,pass_defended,0,,,,,
player,201910200gnb,rai,JoseKa00,sacks,0.0,,,,,
player,201910200gnb,rai,JoseKa00,tackles_combined,3,,,,,
player,201910200gnb,rai,JoseKa00,tackles_solo,3,,,,,
player,201910200gnb,rai,JoseKa00,tackles_assists,0,,,,,
player,201910200gnb,rai,JoseKa00,tackles_loss,0,,,,,
player,201910200gnb,rai,JoseKa00,qb_hits,1,,,,,
player,201910200gnb,rai,JoseKa00,fumbles_rec,0,,,,,
player,201910200gnb,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,JoseKa00,fumbles_forced,0,,,,,
player,201910200gnb,rai,HallP.00,def_int,0,,,,,
player,201910200gnb,rai,HallP.00,def_int_yds,0,,,,,
player,201910200gnb,rai,HallP.00,def_int_td,0,,,,,
player,201910200gnb,rai,HallP.00,def_int_long,0,,,,,
player,201910200gnb,rai,HallP.00,pass_defended,0,,,,,
player,201910200gnb,rai,HallP.00,sacks,0.0,,,,,
player,201910200gnb,rai,HallP.00,tackles_combined,2,,,,,
player,201910200gnb,rai,HallP.00,tackles_solo,1,,,,,
player,201910200gnb,rai,HallP.00,tackles_assists,1,,,,,
player,201910200gnb,rai,HallP.00,tackles_loss,0,,,,,
player,201910200gnb,rai,HallP.00,qb_hits,0,,,,,
player,201910200gnb,rai,HallP.00,fumbles_rec,0,,,,,
player,201910200gnb,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,HallP.00,fumbles_forced,0,,,,,
player,201910200gnb,rai,JoynLa00,def_int,0,,,,,
player,201910200gnb,rai,JoynLa00,def_int_yds,0,,,,,
player,201910200gnb,rai,JoynLa00,def_int_td,0,,,,,
player,201910200gnb,rai,JoynLa00,def_int_long,0,,,,,
player,201910200gnb,rai,JoynLa00,pass_defended,0,,,,,
player,201910200gnb,rai,JoynLa00,sacks,0.0,,,,,
player,201910200gnb,rai,JoynLa00,tackles_combined,2,,,,,
player,201910200gnb,rai,JoynLa00,tackles_solo,1,,,,,
player,201910200gnb,rai,JoynLa00,tackles_assists,1,,,,,
player,201910200gnb,rai,JoynLa00,tackles_loss,0,,,,,
player,201910200gnb,rai,JoynLa00,qb_hits,0,,,,,
player,201910200gnb,rai,JoynLa00,fumbles_rec,0,,,,,
player,201910200gnb,rai,JoynLa00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,JoynLa00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,JoynLa00,fumbles_forced,0,,,,,
player,201910200gnb,rai,LiugCo00,def_int,0,,,,,
player,201910200gnb,rai,LiugCo00,def_int_yds,0,,,,,
player,201910200gnb,rai,LiugCo00,def_int_td,0,,,,,
player,201910200gnb,rai,LiugCo00,def_int_long,0,,,,,
player,201910200gnb,rai,LiugCo00,pass_defended,0,,,,,
player,201910200gnb,rai,LiugCo00,sacks,0.0,,,,,
player,201910200gnb,rai,LiugCo00,tackles_combined,1,,,,,
player,201910200gnb,rai,LiugCo00,tackles_solo,1,,,,,
player,201910200gnb,rai,LiugCo00,tackles_assists,0,,,,,
player,201910200gnb,rai,LiugCo00,tackles_loss,0,,,,,
player,201910200gnb,rai,LiugCo00,qb_hits,0,,,,,
player,201910200gnb,rai,LiugCo00,fumbles_rec,0,,,,,
player,201910200gnb,rai,LiugCo00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,LiugCo00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,LiugCo00,fumbles_forced,0,,,,,
player,201910200gnb,rai,MaurJo00,def_int,0,,,,,
player,201910200gnb,rai,MaurJo00,def_int_yds,0,,,,,
player,201910200gnb,rai,MaurJo00,def_int_td,0,,,,,
player,201910200gnb,rai,MaurJo00,def_int_long,0,,,,,
player,201910200gnb,rai,MaurJo00,pass_defended,0,,,,,
player,201910200gnb,rai,MaurJo00,sacks,0.0,,,,,
player,201910200gnb,rai,MaurJo00,tackles_combined,1,,,,,
player,201910200gnb,rai,MaurJo00,tackles_solo,0,,,,,
player,201910200gnb,rai,MaurJo00,tackles_assists,1,,,,,
player,201910200gnb,rai,MaurJo00,tackles_loss,0,,,,,
player,201910200gnb,rai,MaurJo00,qb_hits,0,,,,,
player,201910200gnb,rai,MaurJo00,fumbles_rec,0,,,,,
player,201910200gnb,rai,MaurJo00,fumbles_rec_yds,0,,,,,
player,201910200gnb,rai,MaurJo00,fumbles_rec_td,0,,,,,
player,201910200gnb,rai,MaurJo00,fumbles_forced,0,,,,,
player,201910200gnb,gnb,KingKe01,def_int,1,,,,,
player,201910200gnb,gnb,KingKe01,def_int_yds,0,,,,,
player,201910200gnb,gnb,KingKe01,def_int_td,0,,,,,
player,201910200gnb,gnb,KingKe01,def_int_long,0,,,,,
player,201910200gnb,gnb,KingKe01,pass_defended,1,,,,,
player,201910200gnb,gnb,KingKe01,sacks,0.0,,,,,
player,201910200gnb,gnb,KingKe01,tackles_combined,4,,,,,
player,201910200gnb,gnb,KingKe01,tackles_solo,3,,,,,
player,201910200gnb,gnb,KingKe01,tackles_assists,1,,,,,
player,201910200gnb,gnb,KingKe01,tackles_loss,0,,,,,
player,201910200gnb,gnb,KingKe01,qb_hits,0,,,,,
player,201910200gnb,gnb,KingKe01,fumbles_rec,0,,,,,
player,201910200gnb,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,KingKe01,fumbles_forced,0,,,,,
player,201910200gnb,gnb,MartBl01,def_int,0,,,,,
player,201910200gnb,gnb,MartBl01,def_int_yds,0,,,,,
player,201910200gnb,gnb,MartBl01,def_int_td,0,,,,,
player,201910200gnb,gnb,MartBl01,def_int_long,0,,,,,
player,201910200gnb,gnb,MartBl01,pass_defended,0,,,,,
player,201910200gnb,gnb,MartBl01,sacks,0.0,,,,,
player,201910200gnb,gnb,MartBl01,tackles_combined,16,,,,,
player,201910200gnb,gnb,MartBl01,tackles_solo,8,,,,,
player,201910200gnb,gnb,MartBl01,tackles_assists,8,,,,,
player,201910200gnb,gnb,MartBl01,tackles_loss,0,,,,,
player,201910200gnb,gnb,MartBl01,qb_hits,0,,,,,
player,201910200gnb,gnb,MartBl01,fumbles_rec,0,,,,,
player,201910200gnb,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,MartBl01,fumbles_forced,1,,,,,
player,201910200gnb,gnb,AmosAd00,def_int,0,,,,,
player,201910200gnb,gnb,AmosAd00,def_int_yds,0,,,,,
player,201910200gnb,gnb,AmosAd00,def_int_td,0,,,,,
player,201910200gnb,gnb,AmosAd00,def_int_long,0,,,,,
player,201910200gnb,gnb,AmosAd00,pass_defended,2,,,,,
player,201910200gnb,gnb,AmosAd00,sacks,0.0,,,,,
player,201910200gnb,gnb,AmosAd00,tackles_combined,8,,,,,
player,201910200gnb,gnb,AmosAd00,tackles_solo,6,,,,,
player,201910200gnb,gnb,AmosAd00,tackles_assists,2,,,,,
player,201910200gnb,gnb,AmosAd00,tackles_loss,0,,,,,
player,201910200gnb,gnb,AmosAd00,qb_hits,0,,,,,
player,201910200gnb,gnb,AmosAd00,fumbles_rec,0,,,,,
player,201910200gnb,gnb,AmosAd00,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,AmosAd00,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,AmosAd00,fumbles_forced,0,,,,,
player,201910200gnb,gnb,RedmWi00,def_int,0,,,,,
player,201910200gnb,gnb,RedmWi00,def_int_yds,0,,,,,
player,201910200gnb,gnb,RedmWi00,def_int_td,0,,,,,
player,201910200gnb,gnb,RedmWi00,def_int_long,0,,,,,
player,201910200gnb,gnb,RedmWi00,pass_defended,0,,,,,
player,201910200gnb,gnb,RedmWi00,sacks,0.0,,,,,
player,201910200gnb,gnb,RedmWi00,tackles_combined,7,,,,,
player,201910200gnb,gnb,RedmWi00,tackles_solo,7,,,,,
player,201910200gnb,gnb,RedmWi00,tackles_assists,0,,,,,
player,201910200gnb,gnb,RedmWi00,tackles_loss,0,,,,,
player,201910200gnb,gnb,RedmWi00,qb_hits,0,,,,,
player,201910200gnb,gnb,RedmWi00,fumbles_rec,0,,,,,
player,201910200gnb,gnb,RedmWi00,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,RedmWi00,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,RedmWi00,fumbles_forced,0,,,,,
player,201910200gnb,gnb,ClarKe01,def_int,0,,,,,
player,201910200gnb,gnb,ClarKe01,def_int_yds,0,,,,,
player,201910200gnb,gnb,ClarKe01,def_int_td,0,,,,,
player,201910200gnb,gnb,ClarKe01,def_int_long,0,,,,,
player,201910200gnb,gnb,ClarKe01,pass_defended,0,,,,,
player,201910200gnb,gnb,ClarKe01,sacks,0.0,,,,,
player,201910200gnb,gnb,ClarKe01,tackles_combined,5,,,,,
player,201910200gnb,gnb,ClarKe01,tackles_solo,3,,,,,
player,201910200gnb,gnb,ClarKe01,tackles_assists,2,,,,,
player,201910200gnb,gnb,ClarKe01,tackles_loss,0,,,,,
player,201910200gnb,gnb,ClarKe01,qb_hits,0,,,,,
player,201910200gnb,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201910200gnb,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201910200gnb,gnb,GoodB.00,def_int,0,,,,,
player,201910200gnb,gnb,GoodB.00,def_int_yds,0,,,,,
player,201910200gnb,gnb,GoodB.00,def_int_td,0,,,,,
player,201910200gnb,gnb,GoodB.00,def_int_long,0,,,,,
player,201910200gnb,gnb,GoodB.00,pass_defended,0,,,,,
player,201910200gnb,gnb,GoodB.00,sacks,0.0,,,,,
player,201910200gnb,gnb,GoodB.00,tackles_combined,5,,,,,
player,201910200gnb,gnb,GoodB.00,tackles_solo,4,,,,,
player,201910200gnb,gnb,GoodB.00,tackles_assists,1,,,,,
player,201910200gnb,gnb,GoodB.00,tackles_loss,0,,,,,
player,201910200gnb,gnb,GoodB.00,qb_hits,0,,,,,
player,201910200gnb,gnb,GoodB.00,fumbles_rec,0,,,,,
player,201910200gnb,gnb,GoodB.00,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,GoodB.00,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,GoodB.00,fumbles_forced,0,,,,,
player,201910200gnb,gnb,LancTy00,def_int,0,,,,,
player,201910200gnb,gnb,LancTy00,def_int_yds,0,,,,,
player,201910200gnb,gnb,LancTy00,def_int_td,0,,,,,
player,201910200gnb,gnb,LancTy00,def_int_long,0,,,,,
player,201910200gnb,gnb,LancTy00,pass_defended,0,,,,,
player,201910200gnb,gnb,LancTy00,sacks,0.0,,,,,
player,201910200gnb,gnb,LancTy00,tackles_combined,3,,,,,
player,201910200gnb,gnb,LancTy00,tackles_solo,2,,,,,
player,201910200gnb,gnb,LancTy00,tackles_assists,1,,,,,
player,201910200gnb,gnb,LancTy00,tackles_loss,0,,,,,
player,201910200gnb,gnb,LancTy00,qb_hits,0,,,,,
player,201910200gnb,gnb,LancTy00,fumbles_rec,0,,,,,
player,201910200gnb,gnb,LancTy00,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,LancTy00,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,LancTy00,fumbles_forced,0,,,,,
player,201910200gnb,gnb,AdamMo00,def_int,0,,,,,
player,201910200gnb,gnb,AdamMo00,def_int_yds,0,,,,,
player,201910200gnb,gnb,AdamMo00,def_int_td,0,,,,,
player,201910200gnb,gnb,AdamMo00,def_int_long,0,,,,,
player,201910200gnb,gnb,AdamMo00,pass_defended,0,,,,,
player,201910200gnb,gnb,AdamMo00,sacks,0.0,,,,,
player,201910200gnb,gnb,AdamMo00,tackles_combined,2,,,,,
player,201910200gnb,gnb,AdamMo00,tackles_solo,1,,,,,
player,201910200gnb,gnb,AdamMo00,tackles_assists,1,,,,,
player,201910200gnb,gnb,AdamMo00,tackles_loss,0,,,,,
player,201910200gnb,gnb,AdamMo00,qb_hits,0,,,,,
player,201910200gnb,gnb,AdamMo00,fumbles_rec,0,,,,,
player,201910200gnb,gnb,AdamMo00,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,AdamMo00,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,AdamMo00,fumbles_forced,0,,,,,
player,201910200gnb,gnb,AlexJa00,def_int,0,,,,,
player,201910200gnb,gnb,AlexJa00,def_int_yds,0,,,,,
player,201910200gnb,gnb,AlexJa00,def_int_td,0,,,,,
player,201910200gnb,gnb,AlexJa00,def_int_long,0,,,,,
player,201910200gnb,gnb,AlexJa00,pass_defended,0,,,,,
player,201910200gnb,gnb,AlexJa00,sacks,0.0,,,,,
player,201910200gnb,gnb,AlexJa00,tackles_combined,2,,,,,
player,201910200gnb,gnb,AlexJa00,tackles_solo,1,,,,,
player,201910200gnb,gnb,AlexJa00,tackles_assists,1,,,,,
player,201910200gnb,gnb,AlexJa00,tackles_loss,0,,,,,
player,201910200gnb,gnb,AlexJa00,qb_hits,0,,,,,
player,201910200gnb,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201910200gnb,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201910200gnb,gnb,BurkOr00,def_int,0,,,,,
player,201910200gnb,gnb,BurkOr00,def_int_yds,0,,,,,
player,201910200gnb,gnb,BurkOr00,def_int_td,0,,,,,
player,201910200gnb,gnb,BurkOr00,def_int_long,0,,,,,
player,201910200gnb,gnb,BurkOr00,pass_defended,0,,,,,
player,201910200gnb,gnb,BurkOr00,sacks,0.0,,,,,
player,201910200gnb,gnb,BurkOr00,tackles_combined,2,,,,,
player,201910200gnb,gnb,BurkOr00,tackles_solo,1,,,,,
player,201910200gnb,gnb,BurkOr00,tackles_assists,1,,,,,
player,201910200gnb,gnb,BurkOr00,tackles_loss,0,,,,,
player,201910200gnb,gnb,BurkOr00,qb_hits,0,,,,,
player,201910200gnb,gnb,BurkOr00,fumbles_rec,0,,,,,
player,201910200gnb,gnb,BurkOr00,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,BurkOr00,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,BurkOr00,fumbles_forced,0,,,,,
player,201910200gnb,gnb,FackKy00,def_int,0,,,,,
player,201910200gnb,gnb,FackKy00,def_int_yds,0,,,,,
player,201910200gnb,gnb,FackKy00,def_int_td,0,,,,,
player,201910200gnb,gnb,FackKy00,def_int_long,0,,,,,
player,201910200gnb,gnb,FackKy00,pass_defended,0,,,,,
player,201910200gnb,gnb,FackKy00,sacks,0.0,,,,,
player,201910200gnb,gnb,FackKy00,tackles_combined,2,,,,,
player,201910200gnb,gnb,FackKy00,tackles_solo,1,,,,,
player,201910200gnb,gnb,FackKy00,tackles_assists,1,,,,,
player,201910200gnb,gnb,FackKy00,tackles_loss,1,,,,,
player,201910200gnb,gnb,FackKy00,qb_hits,0,,,,,
player,201910200gnb,gnb,FackKy00,fumbles_rec,0,,,,,
player,201910200gnb,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201910200gnb,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201910200gnb,gnb,FackKy00,fumbles_forced,0,,,,,
player,201910200gnb,gnb,GaryRa00,def_int,0,,,,,
player,201910200gnb,gnb,GaryRa00,def_int_yds,0,,,,,
player,201910200gnb,gnb,GaryRa00,def_int_td,0,,,,,
player,201910200gnb,gnb,GaryRa00,def_int_long,0,,,,,
player,201910200gnb,gnb,GaryRa00,pass_defended,0,,,,,
player,201910200gnb,gnb,GaryRa00,sacks,0.0,,,,,
player,201910200gnb,gnb,GaryRa00,tackles_combined,2,,,,,
player,201910200gnb,gnb,GaryRa00,tackles_solo,1,,,,,
player,201910200gnb,gnb,GaryRa00,tackles_assists,1,,,,,
player,201910200gnb,gnb,GaryRa00,tackles_loss,0,,,,,
player,201910200gnb,gnb,GaryRa00,qb_hits,0,,,,,
player,201910200gnb,gnb,GaryRa00,fumbles_rec,0,,,,,
player,201910200gnb,gnb,GaryRa00,fumbles_rec_yds,0,,,,,
