game,2019,13,20191201,201912010htx,nwe,"New England Patriots",22,htx,"Houston Texans",28
player,201912010htx,nwe,EdelJu00,pass_cmp,0,,,,,
player,201912010htx,nwe,EdelJu00,pass_att,0,,,,,
player,201912010htx,nwe,EdelJu00,pass_yds,0,,,,,
player,201912010htx,nwe,EdelJu00,pass_td,0,,,,,
player,201912010htx,nwe,EdelJu00,pass_int,0,,,,,
player,201912010htx,nwe,EdelJu00,pass_sacked,0,,,,,
player,201912010htx,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201912010htx,nwe,EdelJu00,pass_long,0,,,,,
player,201912010htx,nwe,EdelJu00,pass_rating,,,,,,
player,201912010htx,nwe,EdelJu00,rush_att,1,,,,,
player,201912010htx,nwe,EdelJu00,rush_yds,-7,,,,,
player,201912010htx,nwe,EdelJu00,rush_td,0,,,,,
player,201912010htx,nwe,EdelJu00,rush_long,-7,,,,,
player,201912010htx,nwe,EdelJu00,targets,12,,,,,
player,201912010htx,nwe,EdelJu00,rec,6,,,,,
player,201912010htx,nwe,EdelJu00,rec_yds,106,,,,,
player,201912010htx,nwe,EdelJu00,rec_td,1,,,,,
player,201912010htx,nwe,EdelJu00,rec_long,44,,,,,
player,201912010htx,nwe,EdelJu00,fumbles,0,,,,,
player,201912010htx,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201912010htx,htx,WatsDe00,pass_cmp,18,,,,,
player,201912010htx,htx,WatsDe00,pass_att,25,,,,,
player,201912010htx,htx,WatsDe00,pass_yds,234,,,,,
player,201912010htx,htx,WatsDe00,pass_td,3,,,,,
player,201912010htx,htx,WatsDe00,pass_int,0,,,,,
player,201912010htx,htx,WatsDe00,pass_sacked,3,,,,,
player,201912010htx,htx,WatsDe00,pass_sacked_yds,16,,,,,
player,201912010htx,htx,WatsDe00,pass_long,35,,,,,
player,201912010htx,htx,WatsDe00,pass_rating,140.7,,,,,
player,201912010htx,htx,WatsDe00,rush_att,4,,,,,
player,201912010htx,htx,WatsDe00,rush_yds,-1,,,,,
player,201912010htx,htx,WatsDe00,rush_td,0,,,,,
player,201912010htx,htx,WatsDe00,rush_long,2,,,,,
player,201912010htx,htx,WatsDe00,targets,1,,,,,
player,201912010htx,htx,WatsDe00,rec,1,,,,,
player,201912010htx,htx,WatsDe00,rec_yds,6,,,,,
player,201912010htx,htx,WatsDe00,rec_td,1,,,,,
player,201912010htx,htx,WatsDe00,rec_long,6,,,,,
player,201912010htx,htx,WatsDe00,fumbles,0,,,,,
player,201912010htx,htx,WatsDe00,fumbles_lost,0,,,,,
player,201912010htx,htx,HopkDe00,pass_cmp,1,,,,,
player,201912010htx,htx,HopkDe00,pass_att,1,,,,,
player,201912010htx,htx,HopkDe00,pass_yds,6,,,,,
player,201912010htx,htx,HopkDe00,pass_td,1,,,,,
player,201912010htx,htx,HopkDe00,pass_int,0,,,,,
player,201912010htx,htx,HopkDe00,pass_sacked,0,,,,,
player,201912010htx,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201912010htx,htx,HopkDe00,pass_long,6,,,,,
player,201912010htx,htx,HopkDe00,pass_rating,131.2,,,,,
player,201912010htx,htx,HopkDe00,rush_att,0,,,,,
player,201912010htx,htx,HopkDe00,rush_yds,0,,,,,
player,201912010htx,htx,HopkDe00,rush_td,0,,,,,
player,201912010htx,htx,HopkDe00,rush_long,0,,,,,
player,201912010htx,htx,HopkDe00,targets,8,,,,,
player,201912010htx,htx,HopkDe00,rec,5,,,,,
player,201912010htx,htx,HopkDe00,rec_yds,64,,,,,
player,201912010htx,htx,HopkDe00,rec_td,0,,,,,
player,201912010htx,htx,HopkDe00,rec_long,27,,,,,
player,201912010htx,htx,HopkDe00,fumbles,0,,,,,
player,201912010htx,htx,HopkDe00,fumbles_lost,0,,,,,
player,201912010htx,htx,JohnDu00,pass_cmp,0,,,,,
player,201912010htx,htx,JohnDu00,pass_att,0,,,,,
player,201912010htx,htx,JohnDu00,pass_yds,0,,,,,
player,201912010htx,htx,JohnDu00,pass_td,0,,,,,
player,201912010htx,htx,JohnDu00,pass_int,0,,,,,
player,201912010htx,htx,JohnDu00,pass_sacked,0,,,,,
player,201912010htx,htx,JohnDu00,pass_sacked_yds,0,,,,,
player,201912010htx,htx,JohnDu00,pass_long,0,,,,,
player,201912010htx,htx,JohnDu00,pass_rating,,,,,,
player,201912010htx,htx,JohnDu00,rush_att,9,,,,,
player,201912010htx,htx,JohnDu00,rush_yds,36,,,,,
player,201912010htx,htx,JohnDu00,rush_td,0,,,,,
player,201912010htx,htx,JohnDu00,rush_long,13,,,,,
player,201912010htx,htx,JohnDu00,targets,6,,,,,
player,201912010htx,htx,JohnDu00,rec,5,,,,,
player,201912010htx,htx,JohnDu00,rec_yds,54,,,,,
player,201912010htx,htx,JohnDu00,rec_td,1,,,,,
player,201912010htx,htx,JohnDu00,rec_long,15,,,,,
player,201912010htx,htx,JohnDu00,fumbles,0,,,,,
player,201912010htx,htx,JohnDu00,fumbles_lost,0,,,,,
player,201912010htx,htx,HydeCa00,pass_cmp,0,,,,,
player,201912010htx,htx,HydeCa00,pass_att,0,,,,,
player,201912010htx,htx,HydeCa00,pass_yds,0,,,,,
player,201912010htx,htx,HydeCa00,pass_td,0,,,,,
player,201912010htx,htx,HydeCa00,pass_int,0,,,,,
player,201912010htx,htx,HydeCa00,pass_sacked,0,,,,,
player,201912010htx,htx,HydeCa00,pass_sacked_yds,0,,,,,
player,201912010htx,htx,HydeCa00,pass_long,0,,,,,
player,201912010htx,htx,HydeCa00,pass_rating,,,,,,
player,201912010htx,htx,HydeCa00,rush_att,10,,,,,
player,201912010htx,htx,HydeCa00,rush_yds,17,,,,,
player,201912010htx,htx,HydeCa00,rush_td,0,,,,,
player,201912010htx,htx,HydeCa00,rush_long,4,,,,,
player,201912010htx,htx,HydeCa00,targets,1,,,,,
player,201912010htx,htx,HydeCa00,rec,1,,,,,
player,201912010htx,htx,HydeCa00,rec_yds,5,,,,,
player,201912010htx,htx,HydeCa00,rec_td,0,,,,,
player,201912010htx,htx,HydeCa00,rec_long,5,,,,,
player,201912010htx,htx,HydeCa00,fumbles,0,,,,,
player,201912010htx,htx,HydeCa00,fumbles_lost,0,,,,,
player,201912010htx,htx,StilKe00,pass_cmp,0,,,,,
player,201912010htx,htx,StilKe00,pass_att,0,,,,,
player,201912010htx,htx,StilKe00,pass_yds,0,,,,,
player,201912010htx,htx,StilKe00,pass_td,0,,,,,
player,201912010htx,htx,StilKe00,pass_int,0,,,,,
player,201912010htx,htx,StilKe00,pass_sacked,0,,,,,
player,201912010htx,htx,StilKe00,pass_sacked_yds,0,,,,,
player,201912010htx,htx,StilKe00,pass_long,0,,,,,
player,201912010htx,htx,StilKe00,pass_rating,,,,,,
player,201912010htx,htx,StilKe00,rush_att,0,,,,,
player,201912010htx,htx,StilKe00,rush_yds,0,,,,,
player,201912010htx,htx,StilKe00,rush_td,0,,,,,
player,201912010htx,htx,StilKe00,rush_long,0,,,,,
player,201912010htx,htx,StilKe00,targets,4,,,,,
player,201912010htx,htx,StilKe00,rec,3,,,,,
player,201912010htx,htx,StilKe00,rec_yds,61,,,,,
player,201912010htx,htx,StilKe00,rec_td,1,,,,,
player,201912010htx,htx,StilKe00,rec_long,35,,,,,
player,201912010htx,htx,StilKe00,fumbles,0,,,,,
player,201912010htx,htx,StilKe00,fumbles_lost,0,,,,,
player,201912010htx,htx,FellDa01,pass_cmp,0,,,,,
player,201912010htx,htx,FellDa01,pass_att,0,,,,,
player,201912010htx,htx,FellDa01,pass_yds,0,,,,,
player,201912010htx,htx,FellDa01,pass_td,0,,,,,
player,201912010htx,htx,FellDa01,pass_int,0,,,,,
player,201912010htx,htx,FellDa01,pass_sacked,0,,,,,
player,201912010htx,htx,FellDa01,pass_sacked_yds,0,,,,,
player,201912010htx,htx,FellDa01,pass_long,0,,,,,
player,201912010htx,htx,FellDa01,pass_rating,,,,,,
player,201912010htx,htx,FellDa01,rush_att,0,,,,,
player,201912010htx,htx,FellDa01,rush_yds,0,,,,,
player,201912010htx,htx,FellDa01,rush_td,0,,,,,
player,201912010htx,htx,FellDa01,rush_long,0,,,,,
player,201912010htx,htx,FellDa01,targets,3,,,,,
player,201912010htx,htx,FellDa01,rec,2,,,,,
player,201912010htx,htx,FellDa01,rec_yds,23,,,,,
player,201912010htx,htx,FellDa01,rec_td,1,,,,,
player,201912010htx,htx,FellDa01,rec_long,13,,,,,
player,201912010htx,htx,FellDa01,fumbles,0,,,,,
player,201912010htx,htx,FellDa01,fumbles_lost,0,,,,,
player,201912010htx,htx,AkinJo00,pass_cmp,0,,,,,
player,201912010htx,htx,AkinJo00,pass_att,0,,,,,
player,201912010htx,htx,AkinJo00,pass_yds,0,,,,,
player,201912010htx,htx,AkinJo00,pass_td,0,,,,,
player,201912010htx,htx,AkinJo00,pass_int,0,,,,,
player,201912010htx,htx,AkinJo00,pass_sacked,0,,,,,
player,201912010htx,htx,AkinJo00,pass_sacked_yds,0,,,,,
player,201912010htx,htx,AkinJo00,pass_long,0,,,,,
player,201912010htx,htx,AkinJo00,pass_rating,,,,,,
player,201912010htx,htx,AkinJo00,rush_att,0,,,,,
player,201912010htx,htx,AkinJo00,rush_yds,0,,,,,
player,201912010htx,htx,AkinJo00,rush_td,0,,,,,
player,201912010htx,htx,AkinJo00,rush_long,0,,,,,
player,201912010htx,htx,AkinJo00,targets,1,,,,,
player,201912010htx,htx,AkinJo00,rec,1,,,,,
player,201912010htx,htx,AkinJo00,rec_yds,19,,,,,
player,201912010htx,htx,AkinJo00,rec_td,0,,,,,
player,201912010htx,htx,AkinJo00,rec_long,19,,,,,
player,201912010htx,htx,AkinJo00,fumbles,0,,,,,
player,201912010htx,htx,AkinJo00,fumbles_lost,0,,,,,
player,201912010htx,htx,FullWi01,pass_cmp,0,,,,,
player,201912010htx,htx,FullWi01,pass_att,0,,,,,
player,201912010htx,htx,FullWi01,pass_yds,0,,,,,
player,201912010htx,htx,FullWi01,pass_td,0,,,,,
player,201912010htx,htx,FullWi01,pass_int,0,,,,,
player,201912010htx,htx,FullWi01,pass_sacked,0,,,,,
player,201912010htx,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201912010htx,htx,FullWi01,pass_long,0,,,,,
player,201912010htx,htx,FullWi01,pass_rating,,,,,,
player,201912010htx,htx,FullWi01,rush_att,0,,,,,
player,201912010htx,htx,FullWi01,rush_yds,0,,,,,
player,201912010htx,htx,FullWi01,rush_td,0,,,,,
player,201912010htx,htx,FullWi01,rush_long,0,,,,,
player,201912010htx,htx,FullWi01,targets,2,,,,,
player,201912010htx,htx,FullWi01,rec,1,,,,,
player,201912010htx,htx,FullWi01,rec_yds,8,,,,,
player,201912010htx,htx,FullWi01,rec_td,0,,,,,
player,201912010htx,htx,FullWi01,rec_long,8,,,,,
player,201912010htx,htx,FullWi01,fumbles,0,,,,,
player,201912010htx,htx,FullWi01,fumbles_lost,0,,,,,
player,201912010htx,nwe,HighDo01,def_int,0,,,,,
player,201912010htx,nwe,HighDo01,def_int_yds,0,,,,,
player,201912010htx,nwe,HighDo01,def_int_td,0,,,,,
player,201912010htx,nwe,HighDo01,def_int_long,0,,,,,
player,201912010htx,nwe,HighDo01,pass_defended,0,,,,,
player,201912010htx,nwe,HighDo01,sacks,1.0,,,,,
player,201912010htx,nwe,HighDo01,tackles_combined,6,,,,,
player,201912010htx,nwe,HighDo01,tackles_solo,3,,,,,
player,201912010htx,nwe,HighDo01,tackles_assists,3,,,,,
player,201912010htx,nwe,HighDo01,tackles_loss,1,,,,,
player,201912010htx,nwe,HighDo01,qb_hits,1,,,,,
player,201912010htx,nwe,HighDo01,fumbles_rec,0,,,,,
player,201912010htx,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201912010htx,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201912010htx,nwe,HighDo01,fumbles_forced,0,,,,,
player,201912010htx,nwe,VanNKy00,def_int,0,,,,,
player,201912010htx,nwe,VanNKy00,def_int_yds,0,,,,,
player,201912010htx,nwe,VanNKy00,def_int_td,0,,,,,
player,201912010htx,nwe,VanNKy00,def_int_long,0,,,,,
player,201912010htx,nwe,VanNKy00,pass_defended,0,,,,,
player,201912010htx,nwe,VanNKy00,sacks,1.0,,,,,
player,201912010htx,nwe,VanNKy00,tackles_combined,3,,,,,
player,201912010htx,nwe,VanNKy00,tackles_solo,3,,,,,
player,201912010htx,nwe,VanNKy00,tackles_assists,0,,,,,
player,201912010htx,nwe,VanNKy00,tackles_loss,1,,,,,
player,201912010htx,nwe,VanNKy00,qb_hits,1,,,,,
player,201912010htx,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201912010htx,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201912010htx,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201912010htx,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201912010htx,nwe,WinoCh00,def_int,0,,,,,
player,201912010htx,nwe,WinoCh00,def_int_yds,0,,,,,
player,201912010htx,nwe,WinoCh00,def_int_td,0,,,,,
player,201912010htx,nwe,WinoCh00,def_int_long,0,,,,,
player,201912010htx,nwe,WinoCh00,pass_defended,0,,,,,
player,201912010htx,nwe,WinoCh00,sacks,1.0,,,,,
player,201912010htx,nwe,WinoCh00,tackles_combined,1,,,,,
player,201912010htx,nwe,WinoCh00,tackles_solo,1,,,,,
player,201912010htx,nwe,WinoCh00,tackles_assists,0,,,,,
player,201912010htx,nwe,WinoCh00,tackles_loss,1,,,,,
player,201912010htx,nwe,WinoCh00,qb_hits,1,,,,,
player,201912010htx,nwe,WinoCh00,fumbles_rec,0,,,,,
