game,2019,9,20191103,201911030rai,det,"Detroit Lions",24,rai,"Oakland Raiders",31
player,201911030rai,rai,MoreFo00,pass_td,0,,,,,
player,201911030rai,rai,MoreFo00,pass_int,0,,,,,
player,201911030rai,rai,MoreFo00,pass_sacked,0,,,,,
player,201911030rai,rai,MoreFo00,pass_sacked_yds,0,,,,,
player,201911030rai,rai,MoreFo00,pass_long,0,,,,,
player,201911030rai,rai,MoreFo00,pass_rating,,,,,,
player,201911030rai,rai,MoreFo00,rush_att,0,,,,,
player,201911030rai,rai,MoreFo00,rush_yds,0,,,,,
player,201911030rai,rai,MoreFo00,rush_td,0,,,,,
player,201911030rai,rai,MoreFo00,rush_long,0,,,,,
player,201911030rai,rai,MoreFo00,targets,2,,,,,
player,201911030rai,rai,MoreFo00,rec,1,,,,,
player,201911030rai,rai,MoreFo00,rec_yds,3,,,,,
player,201911030rai,rai,MoreFo00,rec_td,1,,,,,
player,201911030rai,rai,MoreFo00,rec_long,3,,,,,
player,201911030rai,rai,MoreFo00,fumbles,0,,,,,
player,201911030rai,rai,MoreFo00,fumbles_lost,0,,,,,
player,201911030rai,det,FlowTr00,def_int,0,,,,,
player,201911030rai,det,FlowTr00,def_int_yds,0,,,,,
player,201911030rai,det,FlowTr00,def_int_td,0,,,,,
player,201911030rai,det,FlowTr00,def_int_long,0,,,,,
player,201911030rai,det,FlowTr00,pass_defended,0,,,,,
player,201911030rai,det,FlowTr00,sacks,1.0,,,,,
player,201911030rai,det,FlowTr00,tackles_combined,3,,,,,
player,201911030rai,det,FlowTr00,tackles_solo,2,,,,,
player,201911030rai,det,FlowTr00,tackles_assists,1,,,,,
player,201911030rai,det,FlowTr00,tackles_loss,2,,,,,
player,201911030rai,det,FlowTr00,qb_hits,2,,,,,
player,201911030rai,det,FlowTr00,fumbles_rec,0,,,,,
player,201911030rai,det,FlowTr00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,FlowTr00,fumbles_rec_td,0,,,,,
player,201911030rai,det,FlowTr00,fumbles_forced,0,,,,,
player,201911030rai,det,JoneCh05,def_int,0,,,,,
player,201911030rai,det,JoneCh05,def_int_yds,0,,,,,
player,201911030rai,det,JoneCh05,def_int_td,0,,,,,
player,201911030rai,det,JoneCh05,def_int_long,0,,,,,
player,201911030rai,det,JoneCh05,pass_defended,0,,,,,
player,201911030rai,det,JoneCh05,sacks,0.0,,,,,
player,201911030rai,det,JoneCh05,tackles_combined,11,,,,,
player,201911030rai,det,JoneCh05,tackles_solo,5,,,,,
player,201911030rai,det,JoneCh05,tackles_assists,6,,,,,
player,201911030rai,det,JoneCh05,tackles_loss,0,,,,,
player,201911030rai,det,JoneCh05,qb_hits,0,,,,,
player,201911030rai,det,JoneCh05,fumbles_rec,0,,,,,
player,201911030rai,det,JoneCh05,fumbles_rec_yds,0,,,,,
player,201911030rai,det,JoneCh05,fumbles_rec_td,0,,,,,
player,201911030rai,det,JoneCh05,fumbles_forced,0,,,,,
player,201911030rai,det,TavaJa00,def_int,0,,,,,
player,201911030rai,det,TavaJa00,def_int_yds,0,,,,,
player,201911030rai,det,TavaJa00,def_int_td,0,,,,,
player,201911030rai,det,TavaJa00,def_int_long,0,,,,,
player,201911030rai,det,TavaJa00,pass_defended,1,,,,,
player,201911030rai,det,TavaJa00,sacks,0.0,,,,,
player,201911030rai,det,TavaJa00,tackles_combined,10,,,,,
player,201911030rai,det,TavaJa00,tackles_solo,5,,,,,
player,201911030rai,det,TavaJa00,tackles_assists,5,,,,,
player,201911030rai,det,TavaJa00,tackles_loss,0,,,,,
player,201911030rai,det,TavaJa00,qb_hits,0,,,,,
player,201911030rai,det,TavaJa00,fumbles_rec,0,,,,,
player,201911030rai,det,TavaJa00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,TavaJa00,fumbles_rec_td,0,,,,,
player,201911030rai,det,TavaJa00,fumbles_forced,0,,,,,
player,201911030rai,det,WilsTa00,def_int,0,,,,,
player,201911030rai,det,WilsTa00,def_int_yds,0,,,,,
player,201911030rai,det,WilsTa00,def_int_td,0,,,,,
player,201911030rai,det,WilsTa00,def_int_long,0,,,,,
player,201911030rai,det,WilsTa00,pass_defended,0,,,,,
player,201911030rai,det,WilsTa00,sacks,0.0,,,,,
player,201911030rai,det,WilsTa00,tackles_combined,7,,,,,
player,201911030rai,det,WilsTa00,tackles_solo,6,,,,,
player,201911030rai,det,WilsTa00,tackles_assists,1,,,,,
player,201911030rai,det,WilsTa00,tackles_loss,0,,,,,
player,201911030rai,det,WilsTa00,qb_hits,0,,,,,
player,201911030rai,det,WilsTa00,fumbles_rec,0,,,,,
player,201911030rai,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201911030rai,det,WilsTa00,fumbles_forced,0,,,,,
player,201911030rai,det,ColeJu01,def_int,0,,,,,
player,201911030rai,det,ColeJu01,def_int_yds,0,,,,,
player,201911030rai,det,ColeJu01,def_int_td,0,,,,,
player,201911030rai,det,ColeJu01,def_int_long,0,,,,,
player,201911030rai,det,ColeJu01,pass_defended,0,,,,,
player,201911030rai,det,ColeJu01,sacks,0.0,,,,,
player,201911030rai,det,ColeJu01,tackles_combined,6,,,,,
player,201911030rai,det,ColeJu01,tackles_solo,5,,,,,
player,201911030rai,det,ColeJu01,tackles_assists,1,,,,,
player,201911030rai,det,ColeJu01,tackles_loss,0,,,,,
player,201911030rai,det,ColeJu01,qb_hits,0,,,,,
player,201911030rai,det,ColeJu01,fumbles_rec,0,,,,,
player,201911030rai,det,ColeJu01,fumbles_rec_yds,0,,,,,
player,201911030rai,det,ColeJu01,fumbles_rec_td,0,,,,,
player,201911030rai,det,ColeJu01,fumbles_forced,0,,,,,
player,201911030rai,det,DaviJa01,def_int,0,,,,,
player,201911030rai,det,DaviJa01,def_int_yds,0,,,,,
player,201911030rai,det,DaviJa01,def_int_td,0,,,,,
player,201911030rai,det,DaviJa01,def_int_long,0,,,,,
player,201911030rai,det,DaviJa01,pass_defended,0,,,,,
player,201911030rai,det,DaviJa01,sacks,0.0,,,,,
player,201911030rai,det,DaviJa01,tackles_combined,6,,,,,
player,201911030rai,det,DaviJa01,tackles_solo,3,,,,,
player,201911030rai,det,DaviJa01,tackles_assists,3,,,,,
player,201911030rai,det,DaviJa01,tackles_loss,0,,,,,
player,201911030rai,det,DaviJa01,qb_hits,0,,,,,
player,201911030rai,det,DaviJa01,fumbles_rec,0,,,,,
player,201911030rai,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201911030rai,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201911030rai,det,DaviJa01,fumbles_forced,0,,,,,
player,201911030rai,det,HarrDa03,def_int,0,,,,,
player,201911030rai,det,HarrDa03,def_int_yds,0,,,,,
player,201911030rai,det,HarrDa03,def_int_td,0,,,,,
player,201911030rai,det,HarrDa03,def_int_long,0,,,,,
player,201911030rai,det,HarrDa03,pass_defended,0,,,,,
player,201911030rai,det,HarrDa03,sacks,0.0,,,,,
player,201911030rai,det,HarrDa03,tackles_combined,6,,,,,
player,201911030rai,det,HarrDa03,tackles_solo,5,,,,,
player,201911030rai,det,HarrDa03,tackles_assists,1,,,,,
player,201911030rai,det,HarrDa03,tackles_loss,0,,,,,
player,201911030rai,det,HarrDa03,qb_hits,0,,,,,
player,201911030rai,det,HarrDa03,fumbles_rec,0,,,,,
player,201911030rai,det,HarrDa03,fumbles_rec_yds,0,,,,,
player,201911030rai,det,HarrDa03,fumbles_rec_td,0,,,,,
player,201911030rai,det,HarrDa03,fumbles_forced,0,,,,,
player,201911030rai,det,KennDe00,def_int,0,,,,,
player,201911030rai,det,KennDe00,def_int_yds,0,,,,,
player,201911030rai,det,KennDe00,def_int_td,0,,,,,
player,201911030rai,det,KennDe00,def_int_long,0,,,,,
player,201911030rai,det,KennDe00,pass_defended,0,,,,,
player,201911030rai,det,KennDe00,sacks,0.0,,,,,
player,201911030rai,det,KennDe00,tackles_combined,5,,,,,
player,201911030rai,det,KennDe00,tackles_solo,3,,,,,
player,201911030rai,det,KennDe00,tackles_assists,2,,,,,
player,201911030rai,det,KennDe00,tackles_loss,0,,,,,
player,201911030rai,det,KennDe00,qb_hits,0,,,,,
player,201911030rai,det,KennDe00,fumbles_rec,0,,,,,
player,201911030rai,det,KennDe00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,KennDe00,fumbles_rec_td,0,,,,,
player,201911030rai,det,KennDe00,fumbles_forced,0,,,,,
player,201911030rai,det,HarrWi02,def_int,0,,,,,
player,201911030rai,det,HarrWi02,def_int_yds,0,,,,,
player,201911030rai,det,HarrWi02,def_int_td,0,,,,,
player,201911030rai,det,HarrWi02,def_int_long,0,,,,,
player,201911030rai,det,HarrWi02,pass_defended,0,,,,,
player,201911030rai,det,HarrWi02,sacks,0.0,,,,,
player,201911030rai,det,HarrWi02,tackles_combined,4,,,,,
player,201911030rai,det,HarrWi02,tackles_solo,2,,,,,
player,201911030rai,det,HarrWi02,tackles_assists,2,,,,,
player,201911030rai,det,HarrWi02,tackles_loss,0,,,,,
player,201911030rai,det,HarrWi02,qb_hits,0,,,,,
player,201911030rai,det,HarrWi02,fumbles_rec,0,,,,,
player,201911030rai,det,HarrWi02,fumbles_rec_yds,0,,,,,
player,201911030rai,det,HarrWi02,fumbles_rec_td,0,,,,,
player,201911030rai,det,HarrWi02,fumbles_forced,0,,,,,
player,201911030rai,det,MelvRa00,def_int,0,,,,,
player,201911030rai,det,MelvRa00,def_int_yds,0,,,,,
player,201911030rai,det,MelvRa00,def_int_td,0,,,,,
player,201911030rai,det,MelvRa00,def_int_long,0,,,,,
player,201911030rai,det,MelvRa00,pass_defended,1,,,,,
player,201911030rai,det,MelvRa00,sacks,0.0,,,,,
player,201911030rai,det,MelvRa00,tackles_combined,4,,,,,
player,201911030rai,det,MelvRa00,tackles_solo,4,,,,,
player,201911030rai,det,MelvRa00,tackles_assists,0,,,,,
player,201911030rai,det,MelvRa00,tackles_loss,0,,,,,
player,201911030rai,det,MelvRa00,qb_hits,0,,,,,
player,201911030rai,det,MelvRa00,fumbles_rec,0,,,,,
player,201911030rai,det,MelvRa00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,MelvRa00,fumbles_rec_td,0,,,,,
player,201911030rai,det,MelvRa00,fumbles_forced,0,,,,,
player,201911030rai,det,SlayDa00,def_int,0,,,,,
player,201911030rai,det,SlayDa00,def_int_yds,0,,,,,
player,201911030rai,det,SlayDa00,def_int_td,0,,,,,
player,201911030rai,det,SlayDa00,def_int_long,0,,,,,
player,201911030rai,det,SlayDa00,pass_defended,0,,,,,
player,201911030rai,det,SlayDa00,sacks,0.0,,,,,
player,201911030rai,det,SlayDa00,tackles_combined,3,,,,,
player,201911030rai,det,SlayDa00,tackles_solo,2,,,,,
player,201911030rai,det,SlayDa00,tackles_assists,1,,,,,
player,201911030rai,det,SlayDa00,tackles_loss,0,,,,,
player,201911030rai,det,SlayDa00,qb_hits,0,,,,,
player,201911030rai,det,SlayDa00,fumbles_rec,0,,,,,
player,201911030rai,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201911030rai,det,SlayDa00,fumbles_forced,0,,,,,
player,201911030rai,det,AgneJa00,def_int,0,,,,,
player,201911030rai,det,AgneJa00,def_int_yds,0,,,,,
player,201911030rai,det,AgneJa00,def_int_td,0,,,,,
player,201911030rai,det,AgneJa00,def_int_long,0,,,,,
player,201911030rai,det,AgneJa00,pass_defended,0,,,,,
player,201911030rai,det,AgneJa00,sacks,0.0,,,,,
player,201911030rai,det,AgneJa00,tackles_combined,1,,,,,
player,201911030rai,det,AgneJa00,tackles_solo,1,,,,,
player,201911030rai,det,AgneJa00,tackles_assists,0,,,,,
player,201911030rai,det,AgneJa00,tackles_loss,0,,,,,
player,201911030rai,det,AgneJa00,qb_hits,0,,,,,
player,201911030rai,det,AgneJa00,fumbles_rec,0,,,,,
player,201911030rai,det,AgneJa00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,AgneJa00,fumbles_rec_td,0,,,,,
player,201911030rai,det,AgneJa00,fumbles_forced,0,,,,,
player,201911030rai,det,AtkiJo01,def_int,0,,,,,
player,201911030rai,det,AtkiJo01,def_int_yds,0,,,,,
player,201911030rai,det,AtkiJo01,def_int_td,0,,,,,
player,201911030rai,det,AtkiJo01,def_int_long,0,,,,,
player,201911030rai,det,AtkiJo01,pass_defended,0,,,,,
player,201911030rai,det,AtkiJo01,sacks,0.0,,,,,
player,201911030rai,det,AtkiJo01,tackles_combined,1,,,,,
player,201911030rai,det,AtkiJo01,tackles_solo,1,,,,,
player,201911030rai,det,AtkiJo01,tackles_assists,0,,,,,
player,201911030rai,det,AtkiJo01,tackles_loss,0,,,,,
player,201911030rai,det,AtkiJo01,qb_hits,0,,,,,
player,201911030rai,det,AtkiJo01,fumbles_rec,0,,,,,
player,201911030rai,det,AtkiJo01,fumbles_rec_yds,0,,,,,
player,201911030rai,det,AtkiJo01,fumbles_rec_td,0,,,,,
player,201911030rai,det,AtkiJo01,fumbles_forced,0,,,,,
player,201911030rai,det,HandDa00,def_int,0,,,,,
player,201911030rai,det,HandDa00,def_int_yds,0,,,,,
player,201911030rai,det,HandDa00,def_int_td,0,,,,,
player,201911030rai,det,HandDa00,def_int_long,0,,,,,
player,201911030rai,det,HandDa00,pass_defended,0,,,,,
player,201911030rai,det,HandDa00,sacks,0.0,,,,,
player,201911030rai,det,HandDa00,tackles_combined,1,,,,,
player,201911030rai,det,HandDa00,tackles_solo,0,,,,,
player,201911030rai,det,HandDa00,tackles_assists,1,,,,,
player,201911030rai,det,HandDa00,tackles_loss,0,,,,,
player,201911030rai,det,HandDa00,qb_hits,0,,,,,
player,201911030rai,det,HandDa00,fumbles_rec,0,,,,,
player,201911030rai,det,HandDa00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,HandDa00,fumbles_rec_td,0,,,,,
player,201911030rai,det,HandDa00,fumbles_forced,0,,,,,
player,201911030rai,det,MoorCJ01,def_int,0,,,,,
player,201911030rai,det,MoorCJ01,def_int_yds,0,,,,,
player,201911030rai,det,MoorCJ01,def_int_td,0,,,,,
player,201911030rai,det,MoorCJ01,def_int_long,0,,,,,
player,201911030rai,det,MoorCJ01,pass_defended,0,,,,,
player,201911030rai,det,MoorCJ01,sacks,0.0,,,,,
player,201911030rai,det,MoorCJ01,tackles_combined,1,,,,,
player,201911030rai,det,MoorCJ01,tackles_solo,1,,,,,
player,201911030rai,det,MoorCJ01,tackles_assists,0,,,,,
player,201911030rai,det,MoorCJ01,tackles_loss,0,,,,,
player,201911030rai,det,MoorCJ01,qb_hits,0,,,,,
player,201911030rai,det,MoorCJ01,fumbles_rec,0,,,,,
player,201911030rai,det,MoorCJ01,fumbles_rec_yds,0,,,,,
player,201911030rai,det,MoorCJ01,fumbles_rec_td,0,,,,,
player,201911030rai,det,MoorCJ01,fumbles_forced,0,,,,,
player,201911030rai,det,RobiAS00,def_int,0,,,,,
player,201911030rai,det,RobiAS00,def_int_yds,0,,,,,
player,201911030rai,det,RobiAS00,def_int_td,0,,,,,
player,201911030rai,det,RobiAS00,def_int_long,0,,,,,
player,201911030rai,det,RobiAS00,pass_defended,0,,,,,
player,201911030rai,det,RobiAS00,sacks,0.0,,,,,
player,201911030rai,det,RobiAS00,tackles_combined,1,,,,,
player,201911030rai,det,RobiAS00,tackles_solo,1,,,,,
player,201911030rai,det,RobiAS00,tackles_assists,0,,,,,
player,201911030rai,det,RobiAS00,tackles_loss,0,,,,,
player,201911030rai,det,RobiAS00,qb_hits,0,,,,,
player,201911030rai,det,RobiAS00,fumbles_rec,0,,,,,
player,201911030rai,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201911030rai,det,RobiAS00,fumbles_forced,0,,,,,
player,201911030rai,det,StroKe00,def_int,0,,,,,
player,201911030rai,det,StroKe00,def_int_yds,0,,,,,
player,201911030rai,det,StroKe00,def_int_td,0,,,,,
player,201911030rai,det,StroKe00,def_int_long,0,,,,,
player,201911030rai,det,StroKe00,pass_defended,0,,,,,
player,201911030rai,det,StroKe00,sacks,0.0,,,,,
player,201911030rai,det,StroKe00,tackles_combined,1,,,,,
player,201911030rai,det,StroKe00,tackles_solo,1,,,,,
player,201911030rai,det,StroKe00,tackles_assists,0,,,,,
player,201911030rai,det,StroKe00,tackles_loss,0,,,,,
player,201911030rai,det,StroKe00,qb_hits,0,,,,,
player,201911030rai,det,StroKe00,fumbles_rec,0,,,,,
player,201911030rai,det,StroKe00,fumbles_rec_yds,0,,,,,
player,201911030rai,det,StroKe00,fumbles_rec_td,0,,,,,
player,201911030rai,det,StroKe00,fumbles_forced,0,,,,,
player,201911030rai,rai,WorlDa00,def_int,1,,,,,
player,201911030rai,rai,WorlDa00,def_int_yds,0,,,,,
player,201911030rai,rai,WorlDa00,def_int_td,0,,,,,
player,201911030rai,rai,WorlDa00,def_int_long,0,,,,,
player,201911030rai,rai,WorlDa00,pass_defended,1,,,,,
player,201911030rai,rai,WorlDa00,sacks,0.0,,,,,
player,201911030rai,rai,WorlDa00,tackles_combined,3,,,,,
player,201911030rai,rai,WorlDa00,tackles_solo,3,,,,,
player,201911030rai,rai,WorlDa00,tackles_assists,0,,,,,
player,201911030rai,rai,WorlDa00,tackles_loss,0,,,,,
player,201911030rai,rai,WorlDa00,qb_hits,0,,,,,
player,201911030rai,rai,WorlDa00,fumbles_rec,0,,,,,
player,201911030rai,rai,WorlDa00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,WorlDa00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,WorlDa00,fumbles_forced,0,,,,,
player,201911030rai,rai,HallP.00,def_int,0,,,,,
player,201911030rai,rai,HallP.00,def_int_yds,0,,,,,
player,201911030rai,rai,HallP.00,def_int_td,0,,,,,
player,201911030rai,rai,HallP.00,def_int_long,0,,,,,
player,201911030rai,rai,HallP.00,pass_defended,0,,,,,
player,201911030rai,rai,HallP.00,sacks,1.0,,,,,
player,201911030rai,rai,HallP.00,tackles_combined,2,,,,,
player,201911030rai,rai,HallP.00,tackles_solo,1,,,,,
player,201911030rai,rai,HallP.00,tackles_assists,1,,,,,
player,201911030rai,rai,HallP.00,tackles_loss,1,,,,,
player,201911030rai,rai,HallP.00,qb_hits,1,,,,,
player,201911030rai,rai,HallP.00,fumbles_rec,0,,,,,
player,201911030rai,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,HallP.00,fumbles_forced,0,,,,,
player,201911030rai,rai,KeyxAr00,def_int,0,,,,,
player,201911030rai,rai,KeyxAr00,def_int_yds,0,,,,,
player,201911030rai,rai,KeyxAr00,def_int_td,0,,,,,
player,201911030rai,rai,KeyxAr00,def_int_long,0,,,,,
player,201911030rai,rai,KeyxAr00,pass_defended,0,,,,,
player,201911030rai,rai,KeyxAr00,sacks,1.0,,,,,
player,201911030rai,rai,KeyxAr00,tackles_combined,1,,,,,
player,201911030rai,rai,KeyxAr00,tackles_solo,1,,,,,
player,201911030rai,rai,KeyxAr00,tackles_assists,0,,,,,
player,201911030rai,rai,KeyxAr00,tackles_loss,1,,,,,
player,201911030rai,rai,KeyxAr00,qb_hits,1,,,,,
player,201911030rai,rai,KeyxAr00,fumbles_rec,0,,,,,
player,201911030rai,rai,KeyxAr00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,KeyxAr00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,KeyxAr00,fumbles_forced,0,,,,,
player,201911030rai,rai,HarrEr00,def_int,0,,,,,
player,201911030rai,rai,HarrEr00,def_int_yds,0,,,,,
player,201911030rai,rai,HarrEr00,def_int_td,0,,,,,
player,201911030rai,rai,HarrEr00,def_int_long,0,,,,,
player,201911030rai,rai,HarrEr00,pass_defended,1,,,,,
player,201911030rai,rai,HarrEr00,sacks,0.0,,,,,
player,201911030rai,rai,HarrEr00,tackles_combined,10,,,,,
player,201911030rai,rai,HarrEr00,tackles_solo,8,,,,,
player,201911030rai,rai,HarrEr00,tackles_assists,2,,,,,
player,201911030rai,rai,HarrEr00,tackles_loss,1,,,,,
player,201911030rai,rai,HarrEr00,qb_hits,0,,,,,
player,201911030rai,rai,HarrEr00,fumbles_rec,0,,,,,
player,201911030rai,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,HarrEr00,fumbles_forced,0,,,,,
player,201911030rai,rai,MullTr00,def_int,0,,,,,
player,201911030rai,rai,MullTr00,def_int_yds,0,,,,,
player,201911030rai,rai,MullTr00,def_int_td,0,,,,,
player,201911030rai,rai,MullTr00,def_int_long,0,,,,,
player,201911030rai,rai,MullTr00,pass_defended,0,,,,,
player,201911030rai,rai,MullTr00,sacks,0.0,,,,,
player,201911030rai,rai,MullTr00,tackles_combined,7,,,,,
player,201911030rai,rai,MullTr00,tackles_solo,6,,,,,
player,201911030rai,rai,MullTr00,tackles_assists,1,,,,,
player,201911030rai,rai,MullTr00,tackles_loss,0,,,,,
player,201911030rai,rai,MullTr00,qb_hits,0,,,,,
player,201911030rai,rai,MullTr00,fumbles_rec,0,,,,,
player,201911030rai,rai,MullTr00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,MullTr00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,MullTr00,fumbles_forced,0,,,,,
player,201911030rai,rai,WhitTa00,def_int,0,,,,,
player,201911030rai,rai,WhitTa00,def_int_yds,0,,,,,
player,201911030rai,rai,WhitTa00,def_int_td,0,,,,,
player,201911030rai,rai,WhitTa00,def_int_long,0,,,,,
player,201911030rai,rai,WhitTa00,pass_defended,0,,,,,
player,201911030rai,rai,WhitTa00,sacks,0.0,,,,,
player,201911030rai,rai,WhitTa00,tackles_combined,7,,,,,
player,201911030rai,rai,WhitTa00,tackles_solo,7,,,,,
player,201911030rai,rai,WhitTa00,tackles_assists,0,,,,,
player,201911030rai,rai,WhitTa00,tackles_loss,0,,,,,
player,201911030rai,rai,WhitTa00,qb_hits,0,,,,,
player,201911030rai,rai,WhitTa00,fumbles_rec,0,,,,,
player,201911030rai,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,WhitTa00,fumbles_forced,0,,,,,
player,201911030rai,rai,JoseKa00,def_int,0,,,,,
player,201911030rai,rai,JoseKa00,def_int_yds,0,,,,,
player,201911030rai,rai,JoseKa00,def_int_td,0,,,,,
player,201911030rai,rai,JoseKa00,def_int_long,0,,,,,
player,201911030rai,rai,JoseKa00,pass_defended,1,,,,,
player,201911030rai,rai,JoseKa00,sacks,0.0,,,,,
player,201911030rai,rai,JoseKa00,tackles_combined,6,,,,,
player,201911030rai,rai,JoseKa00,tackles_solo,5,,,,,
player,201911030rai,rai,JoseKa00,tackles_assists,1,,,,,
player,201911030rai,rai,JoseKa00,tackles_loss,0,,,,,
player,201911030rai,rai,JoseKa00,qb_hits,0,,,,,
player,201911030rai,rai,JoseKa00,fumbles_rec,0,,,,,
player,201911030rai,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,JoseKa00,fumbles_forced,0,,,,,
player,201911030rai,rai,FerrCl00,def_int,0,,,,,
player,201911030rai,rai,FerrCl00,def_int_yds,0,,,,,
player,201911030rai,rai,FerrCl00,def_int_td,0,,,,,
player,201911030rai,rai,FerrCl00,def_int_long,0,,,,,
player,201911030rai,rai,FerrCl00,pass_defended,0,,,,,
player,201911030rai,rai,FerrCl00,sacks,0.0,,,,,
player,201911030rai,rai,FerrCl00,tackles_combined,4,,,,,
player,201911030rai,rai,FerrCl00,tackles_solo,3,,,,,
player,201911030rai,rai,FerrCl00,tackles_assists,1,,,,,
player,201911030rai,rai,FerrCl00,tackles_loss,0,,,,,
player,201911030rai,rai,FerrCl00,qb_hits,0,,,,,
player,201911030rai,rai,FerrCl00,fumbles_rec,0,,,,,
player,201911030rai,rai,FerrCl00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,FerrCl00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,FerrCl00,fumbles_forced,0,,,,,
player,201911030rai,rai,CompWi00,def_int,0,,,,,
player,201911030rai,rai,CompWi00,def_int_yds,0,,,,,
player,201911030rai,rai,CompWi00,def_int_td,0,,,,,
player,201911030rai,rai,CompWi00,def_int_long,0,,,,,
player,201911030rai,rai,CompWi00,pass_defended,0,,,,,
player,201911030rai,rai,CompWi00,sacks,0.0,,,,,
player,201911030rai,rai,CompWi00,tackles_combined,3,,,,,
player,201911030rai,rai,CompWi00,tackles_solo,3,,,,,
player,201911030rai,rai,CompWi00,tackles_assists,0,,,,,
player,201911030rai,rai,CompWi00,tackles_loss,0,,,,,
player,201911030rai,rai,CompWi00,qb_hits,0,,,,,
player,201911030rai,rai,CompWi00,fumbles_rec,0,,,,,
player,201911030rai,rai,CompWi00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,CompWi00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,CompWi00,fumbles_forced,0,,,,,
player,201911030rai,rai,CrosMa00,def_int,0,,,,,
player,201911030rai,rai,CrosMa00,def_int_yds,0,,,,,
player,201911030rai,rai,CrosMa00,def_int_td,0,,,,,
player,201911030rai,rai,CrosMa00,def_int_long,0,,,,,
player,201911030rai,rai,CrosMa00,pass_defended,0,,,,,
player,201911030rai,rai,CrosMa00,sacks,0.0,,,,,
player,201911030rai,rai,CrosMa00,tackles_combined,3,,,,,
player,201911030rai,rai,CrosMa00,tackles_solo,2,,,,,
player,201911030rai,rai,CrosMa00,tackles_assists,1,,,,,
player,201911030rai,rai,CrosMa00,tackles_loss,0,,,,,
player,201911030rai,rai,CrosMa00,qb_hits,0,,,,,
player,201911030rai,rai,CrosMa00,fumbles_rec,0,,,,,
player,201911030rai,rai,CrosMa00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,CrosMa00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,CrosMa00,fumbles_forced,0,,,,,
player,201911030rai,rai,MorrNi00,def_int,0,,,,,
player,201911030rai,rai,MorrNi00,def_int_yds,0,,,,,
player,201911030rai,rai,MorrNi00,def_int_td,0,,,,,
player,201911030rai,rai,MorrNi00,def_int_long,0,,,,,
player,201911030rai,rai,MorrNi00,pass_defended,0,,,,,
player,201911030rai,rai,MorrNi00,sacks,0.0,,,,,
player,201911030rai,rai,MorrNi00,tackles_combined,3,,,,,
player,201911030rai,rai,MorrNi00,tackles_solo,2,,,,,
player,201911030rai,rai,MorrNi00,tackles_assists,1,,,,,
player,201911030rai,rai,MorrNi00,tackles_loss,0,,,,,
player,201911030rai,rai,MorrNi00,qb_hits,0,,,,,
player,201911030rai,rai,MorrNi00,fumbles_rec,0,,,,,
player,201911030rai,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201911030rai,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201911030rai,rai,MorrNi00,fumbles_forced,0,,,,,
player,201911030rai,rai,HankJo00,def_int,0,,,,,
player,201911030rai,rai,HankJo00,def_int_yds,0,,,,,
player,201911030rai,rai,HankJo00,def_int_td,0,,,,,
player,201911030rai,rai,HankJo00,def_int_long,0,,,,,
player,201911030rai,rai,HankJo00,pass_defended,0,,,,,
player,201911030rai,rai,HankJo00,sacks,0.0,,,,,
player,201911030rai,rai,HankJo00,tackles_combined,2,,,,,
player,201911030rai,rai,HankJo00,tackles_solo,1,,,,,
