game,2019,10,20191110,201911100tam,crd,"Arizona Cardinals",27,tam,"Tampa Bay Buccaneers",30
player,201911100tam,tam,SmitRy00,tackles_loss,0,,,,,
player,201911100tam,tam,SmitRy00,qb_hits,0,,,,,
player,201911100tam,tam,SmitRy00,fumbles_rec,0,,,,,
player,201911100tam,tam,SmitRy00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,SmitRy00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,SmitRy00,fumbles_forced,0,,,,,
player,201911100tam,tam,JensRy00,def_int,0,,,,,
player,201911100tam,tam,JensRy00,def_int_yds,0,,,,,
player,201911100tam,tam,JensRy00,def_int_td,0,,,,,
player,201911100tam,tam,JensRy00,def_int_long,0,,,,,
player,201911100tam,tam,JensRy00,pass_defended,0,,,,,
player,201911100tam,tam,JensRy00,sacks,0.0,,,,,
player,201911100tam,tam,JensRy00,tackles_combined,0,,,,,
player,201911100tam,tam,JensRy00,tackles_solo,0,,,,,
player,201911100tam,tam,JensRy00,tackles_assists,0,,,,,
player,201911100tam,tam,JensRy00,tackles_loss,0,,,,,
player,201911100tam,tam,JensRy00,qb_hits,0,,,,,
player,201911100tam,tam,JensRy00,fumbles_rec,1,,,,,
player,201911100tam,tam,JensRy00,fumbles_rec_yds,0,,,,,
player,201911100tam,tam,JensRy00,fumbles_rec_td,0,,,,,
player,201911100tam,tam,JensRy00,fumbles_forced,0,,,,,
player,201911100tam,crd,CoopPh00,kick_ret,2,,,,,
player,201911100tam,crd,CoopPh00,kick_ret_yds,43,,,,,
player,201911100tam,crd,CoopPh00,kick_ret_yds_per_ret,21.5,,,,,
player,201911100tam,crd,CoopPh00,kick_ret_td,0,,,,,
player,201911100tam,crd,CoopPh00,kick_ret_long,22,,,,,
player,201911100tam,crd,CoopPh00,punt_ret,1,,,,,
player,201911100tam,crd,CoopPh00,punt_ret_yds,2,,,,,
player,201911100tam,crd,CoopPh00,punt_ret_yds_per_ret,2.0,,,,,
player,201911100tam,crd,CoopPh00,punt_ret_td,0,,,,,
player,201911100tam,crd,CoopPh00,punt_ret_long,2,,,,,
player,201911100tam,tam,LogaT.00,kick_ret,1,,,,,
player,201911100tam,tam,LogaT.00,kick_ret_yds,17,,,,,
player,201911100tam,tam,LogaT.00,kick_ret_yds_per_ret,17.0,,,,,
player,201911100tam,tam,LogaT.00,kick_ret_td,0,,,,,
player,201911100tam,tam,LogaT.00,kick_ret_long,17,,,,,
player,201911100tam,tam,LogaT.00,punt_ret,2,,,,,
player,201911100tam,tam,LogaT.00,punt_ret_yds,9,,,,,
player,201911100tam,tam,LogaT.00,punt_ret_yds_per_ret,4.5,,,,,
player,201911100tam,tam,LogaT.00,punt_ret_td,0,,,,,
player,201911100tam,tam,LogaT.00,punt_ret_long,6,,,,,
player,201911100tam,crd,GonzZa00,xpm,3,,,,,
player,201911100tam,crd,GonzZa00,xpa,3,,,,,
player,201911100tam,crd,GonzZa00,fgm,2,,,,,
player,201911100tam,crd,GonzZa00,fga,2,,,,,
player,201911100tam,crd,GonzZa00,punt,0,,,,,
player,201911100tam,crd,GonzZa00,punt_yds,0,,,,,
player,201911100tam,crd,GonzZa00,punt_yds_per_punt,,,,,,
player,201911100tam,crd,GonzZa00,punt_long,0,,,,,
player,201911100tam,crd,LeexAn20,xpm,,,,,,
player,201911100tam,crd,LeexAn20,xpa,,,,,,
player,201911100tam,crd,LeexAn20,fgm,,,,,,
player,201911100tam,crd,LeexAn20,fga,,,,,,
player,201911100tam,crd,LeexAn20,punt,3,,,,,
player,201911100tam,crd,LeexAn20,punt_yds,158,,,,,
player,201911100tam,crd,LeexAn20,punt_yds_per_punt,52.7,,,,,
player,201911100tam,crd,LeexAn20,punt_long,56,,,,,
player,201911100tam,tam,GayxMa00,xpm,3,,,,,
player,201911100tam,tam,GayxMa00,xpa,3,,,,,
player,201911100tam,tam,GayxMa00,fgm,3,,,,,
player,201911100tam,tam,GayxMa00,fga,3,,,,,
player,201911100tam,tam,GayxMa00,punt,0,,,,,
player,201911100tam,tam,GayxMa00,punt_yds,0,,,,,
player,201911100tam,tam,GayxMa00,punt_yds_per_punt,,,,,,
player,201911100tam,tam,GayxMa00,punt_long,0,,,,,
player,201911100tam,tam,PiniBr00,xpm,,,,,,
player,201911100tam,tam,PiniBr00,xpa,,,,,,
player,201911100tam,tam,PiniBr00,fgm,,,,,,
player,201911100tam,tam,PiniBr00,fga,,,,,,
player,201911100tam,tam,PiniBr00,punt,3,,,,,
player,201911100tam,tam,PiniBr00,punt_yds,142,,,,,
player,201911100tam,tam,PiniBr00,punt_yds_per_punt,47.3,,,,,
player,201911100tam,tam,PiniBr00,punt_long,49,,,,,
player,201911100tam,tam,SmitDo02,pos,T,,,,,
player,201911100tam,tam,SmitDo02,offense,85,,,,,
player,201911100tam,tam,SmitDo02,off_pct,100%,,,,,
player,201911100tam,tam,SmitDo02,defense,0,,,,,
player,201911100tam,tam,SmitDo02,def_pct,0%,,,,,
player,201911100tam,tam,SmitDo02,special_teams,7,,,,,
player,201911100tam,tam,SmitDo02,st_pct,22%,,,,,
player,201911100tam,tam,MarpAl00,pos,G,,,,,
player,201911100tam,tam,MarpAl00,offense,85,,,,,
player,201911100tam,tam,MarpAl00,off_pct,100%,,,,,
player,201911100tam,tam,MarpAl00,defense,0,,,,,
player,201911100tam,tam,MarpAl00,def_pct,0%,,,,,
player,201911100tam,tam,MarpAl00,special_teams,7,,,,,
player,201911100tam,tam,MarpAl00,st_pct,22%,,,,,
player,201911100tam,tam,WinsJa00,pos,QB,,,,,
player,201911100tam,tam,WinsJa00,offense,85,,,,,
player,201911100tam,tam,WinsJa00,off_pct,100%,,,,,
player,201911100tam,tam,WinsJa00,defense,0,,,,,
player,201911100tam,tam,WinsJa00,def_pct,0%,,,,,
player,201911100tam,tam,WinsJa00,special_teams,0,,,,,
player,201911100tam,tam,WinsJa00,st_pct,0%,,,,,
player,201911100tam,tam,JensRy00,pos,C,,,,,
player,201911100tam,tam,JensRy00,offense,85,,,,,
player,201911100tam,tam,JensRy00,off_pct,100%,,,,,
player,201911100tam,tam,JensRy00,defense,0,,,,,
player,201911100tam,tam,JensRy00,def_pct,0%,,,,,
player,201911100tam,tam,JensRy00,special_teams,0,,,,,
player,201911100tam,tam,JensRy00,st_pct,0%,,,,,
player,201911100tam,tam,CappAl00,pos,G,,,,,
player,201911100tam,tam,CappAl00,offense,85,,,,,
player,201911100tam,tam,CappAl00,off_pct,100%,,,,,
player,201911100tam,tam,CappAl00,defense,0,,,,,
player,201911100tam,tam,CappAl00,def_pct,0%,,,,,
player,201911100tam,tam,CappAl00,special_teams,0,,,,,
player,201911100tam,tam,CappAl00,st_pct,0%,,,,,
player,201911100tam,tam,DotsDe00,pos,T,,,,,
player,201911100tam,tam,DotsDe00,offense,85,,,,,
player,201911100tam,tam,DotsDe00,off_pct,100%,,,,,
player,201911100tam,tam,DotsDe00,defense,0,,,,,
player,201911100tam,tam,DotsDe00,def_pct,0%,,,,,
player,201911100tam,tam,DotsDe00,special_teams,0,,,,,
player,201911100tam,tam,DotsDe00,st_pct,0%,,,,,
player,201911100tam,tam,HowaO.00,pos,TE,,,,,
player,201911100tam,tam,HowaO.00,offense,84,,,,,
player,201911100tam,tam,HowaO.00,off_pct,99%,,,,,
player,201911100tam,tam,HowaO.00,defense,0,,,,,
player,201911100tam,tam,HowaO.00,def_pct,0%,,,,,
player,201911100tam,tam,HowaO.00,special_teams,7,,,,,
player,201911100tam,tam,HowaO.00,st_pct,22%,,,,,
player,201911100tam,tam,GodwCh00,pos,WR,,,,,
player,201911100tam,tam,GodwCh00,offense,79,,,,,
player,201911100tam,tam,GodwCh00,off_pct,93%,,,,,
player,201911100tam,tam,GodwCh00,defense,0,,,,,
player,201911100tam,tam,GodwCh00,def_pct,0%,,,,,
player,201911100tam,tam,GodwCh00,special_teams,0,,,,,
player,201911100tam,tam,GodwCh00,st_pct,0%,,,,,
player,201911100tam,tam,EvanMi00,pos,WR,,,,,
player,201911100tam,tam,EvanMi00,offense,75,,,,,
player,201911100tam,tam,EvanMi00,off_pct,88%,,,,,
player,201911100tam,tam,EvanMi00,defense,0,,,,,
player,201911100tam,tam,EvanMi00,def_pct,0%,,,,,
player,201911100tam,tam,EvanMi00,special_teams,0,,,,,
player,201911100tam,tam,EvanMi00,st_pct,0%,,,,,
player,201911100tam,tam,PerrBr02,pos,WR,,,,,
player,201911100tam,tam,PerrBr02,offense,57,,,,,
player,201911100tam,tam,PerrBr02,off_pct,67%,,,,,
player,201911100tam,tam,PerrBr02,defense,0,,,,,
player,201911100tam,tam,PerrBr02,def_pct,0%,,,,,
player,201911100tam,tam,PerrBr02,special_teams,0,,,,,
player,201911100tam,tam,PerrBr02,st_pct,0%,,,,,
player,201911100tam,tam,JoneRo01,pos,RB,,,,,
player,201911100tam,tam,JoneRo01,offense,40,,,,,
player,201911100tam,tam,JoneRo01,off_pct,47%,,,,,
player,201911100tam,tam,JoneRo01,defense,0,,,,,
player,201911100tam,tam,JoneRo01,def_pct,0%,,,,,
player,201911100tam,tam,JoneRo01,special_teams,0,,,,,
player,201911100tam,tam,JoneRo01,st_pct,0%,,,,,
player,201911100tam,tam,OgunDa00,pos,RB,,,,,
player,201911100tam,tam,OgunDa00,offense,22,,,,,
player,201911100tam,tam,OgunDa00,off_pct,26%,,,,,
player,201911100tam,tam,OgunDa00,defense,0,,,,,
player,201911100tam,tam,OgunDa00,def_pct,0%,,,,,
player,201911100tam,tam,OgunDa00,special_teams,20,,,,,
player,201911100tam,tam,OgunDa00,st_pct,62%,,,,,
player,201911100tam,tam,BarbPe01,pos,RB,,,,,
player,201911100tam,tam,BarbPe01,offense,22,,,,,
player,201911100tam,tam,BarbPe01,off_pct,26%,,,,,
player,201911100tam,tam,BarbPe01,defense,0,,,,,
player,201911100tam,tam,BarbPe01,def_pct,0%,,,,,
player,201911100tam,tam,BarbPe01,special_teams,0,,,,,
player,201911100tam,tam,BarbPe01,st_pct,0%,,,,,
player,201911100tam,tam,BratCa00,pos,TE,,,,,
player,201911100tam,tam,BratCa00,offense,15,,,,,
player,201911100tam,tam,BratCa00,off_pct,18%,,,,,
player,201911100tam,tam,BratCa00,defense,0,,,,,
player,201911100tam,tam,BratCa00,def_pct,0%,,,,,
player,201911100tam,tam,BratCa00,special_teams,7,,,,,
player,201911100tam,tam,BratCa00,st_pct,22%,,,,,
player,201911100tam,tam,MillSc01,pos,WR,,,,,
player,201911100tam,tam,MillSc01,offense,11,,,,,
player,201911100tam,tam,MillSc01,off_pct,13%,,,,,
player,201911100tam,tam,MillSc01,defense,0,,,,,
player,201911100tam,tam,MillSc01,def_pct,0%,,,,,
player,201911100tam,tam,MillSc01,special_teams,0,,,,,
player,201911100tam,tam,MillSc01,st_pct,0%,,,,,
player,201911100tam,tam,WellJo02,pos,T,,,,,
player,201911100tam,tam,WellJo02,offense,8,,,,,
player,201911100tam,tam,WellJo02,off_pct,9%,,,,,
player,201911100tam,tam,WellJo02,defense,0,,,,,
player,201911100tam,tam,WellJo02,def_pct,0%,,,,,
player,201911100tam,tam,WellJo02,special_teams,7,,,,,
player,201911100tam,tam,WellJo02,st_pct,22%,,,,,
player,201911100tam,tam,LogaT.00,pos,RB,,,,,
player,201911100tam,tam,LogaT.00,offense,4,,,,,
player,201911100tam,tam,LogaT.00,off_pct,5%,,,,,
player,201911100tam,tam,LogaT.00,defense,0,,,,,
player,201911100tam,tam,LogaT.00,def_pct,0%,,,,,
player,201911100tam,tam,LogaT.00,special_teams,20,,,,,
player,201911100tam,tam,LogaT.00,st_pct,62%,,,,,
player,201911100tam,tam,VeaxVi00,pos,NT,,,,,
player,201911100tam,tam,VeaxVi00,offense,3,,,,,
player,201911100tam,tam,VeaxVi00,off_pct,4%,,,,,
player,201911100tam,tam,VeaxVi00,defense,52,,,,,
player,201911100tam,tam,VeaxVi00,def_pct,74%,,,,,
player,201911100tam,tam,VeaxVi00,special_teams,5,,,,,
player,201911100tam,tam,VeaxVi00,st_pct,16%,,,,,
player,201911100tam,tam,HudsTa00,pos,TE,,,,,
player,201911100tam,tam,HudsTa00,offense,3,,,,,
player,201911100tam,tam,HudsTa00,off_pct,4%,,,,,
player,201911100tam,tam,HudsTa00,defense,0,,,,,
player,201911100tam,tam,HudsTa00,def_pct,0%,,,,,
player,201911100tam,tam,HudsTa00,special_teams,6,,,,,
player,201911100tam,tam,HudsTa00,st_pct,19%,,,,,
player,201911100tam,tam,WatsJu01,pos,WR,,,,,
player,201911100tam,tam,WatsJu01,offense,2,,,,,
player,201911100tam,tam,WatsJu01,off_pct,2%,,,,,
player,201911100tam,tam,WatsJu01,defense,0,,,,,
player,201911100tam,tam,WatsJu01,def_pct,0%,,,,,
player,201911100tam,tam,WatsJu01,special_teams,20,,,,,
player,201911100tam,tam,WatsJu01,st_pct,62%,,,,,
player,201911100tam,tam,BuntSe00,pos,CB,,,,,
player,201911100tam,tam,BuntSe00,offense,0,,,,,
player,201911100tam,tam,BuntSe00,off_pct,0%,,,,,
player,201911100tam,tam,BuntSe00,defense,70,,,,,
player,201911100tam,tam,BuntSe00,def_pct,100%,,,,,
player,201911100tam,tam,BuntSe00,special_teams,11,,,,,
player,201911100tam,tam,BuntSe00,st_pct,34%,,,,,
player,201911100tam,tam,WhitJo03,pos,SS,,,,,
player,201911100tam,tam,WhitJo03,offense,0,,,,,
player,201911100tam,tam,WhitJo03,off_pct,0%,,,,,
player,201911100tam,tam,WhitJo03,defense,70,,,,,
player,201911100tam,tam,WhitJo03,def_pct,100%,,,,,
player,201911100tam,tam,WhitJo03,special_teams,8,,,,,
player,201911100tam,tam,WhitJo03,st_pct,25%,,,,,
player,201911100tam,tam,DaviLa00,pos,LB,,,,,
player,201911100tam,tam,DaviLa00,offense,0,,,,,
player,201911100tam,tam,DaviLa00,off_pct,0%,,,,,
player,201911100tam,tam,DaviLa00,defense,70,,,,,
player,201911100tam,tam,DaviLa00,def_pct,100%,,,,,
player,201911100tam,tam,DaviLa00,special_teams,0,,,,,
player,201911100tam,tam,DaviLa00,st_pct,0%,,,,,
player,201911100tam,tam,WhitDe02,pos,LB,,,,,
player,201911100tam,tam,WhitDe02,offense,0,,,,,
player,201911100tam,tam,WhitDe02,off_pct,0%,,,,,
player,201911100tam,tam,WhitDe02,defense,68,,,,,
player,201911100tam,tam,WhitDe02,def_pct,97%,,,,,
player,201911100tam,tam,WhitDe02,special_teams,5,,,,,
player,201911100tam,tam,WhitDe02,st_pct,16%,,,,,
player,201911100tam,tam,BarrSh00,pos,LB,,,,,
player,201911100tam,tam,BarrSh00,offense,0,,,,,
player,201911100tam,tam,BarrSh00,off_pct,0%,,,,,
player,201911100tam,tam,BarrSh00,defense,67,,,,,
player,201911100tam,tam,BarrSh00,def_pct,96%,,,,,
player,201911100tam,tam,BarrSh00,special_teams,4,,,,,
player,201911100tam,tam,BarrSh00,st_pct,12%,,,,,
player,201911100tam,tam,PierJa99,pos,DE,,,,,
player,201911100tam,tam,PierJa99,offense,0,,,,,
player,201911100tam,tam,PierJa99,off_pct,0%,,,,,
player,201911100tam,tam,PierJa99,defense,64,,,,,
player,201911100tam,tam,PierJa99,def_pct,91%,,,,,
player,201911100tam,tam,PierJa99,special_teams,0,,,,,
player,201911100tam,tam,PierJa99,st_pct,0%,,,,,
player,201911100tam,tam,SuhxNd99,pos,DE,,,,,
player,201911100tam,tam,SuhxNd99,offense,0,,,,,
player,201911100tam,tam,SuhxNd99,off_pct,0%,,,,,
player,201911100tam,tam,SuhxNd99,defense,56,,,,,
player,201911100tam,tam,SuhxNd99,def_pct,80%,,,,,
player,201911100tam,tam,SuhxNd99,special_teams,0,,,,,
player,201911100tam,tam,SuhxNd99,st_pct,0%,,,,,
player,201911100tam,tam,HargVe00,pos,CB,,,,,
player,201911100tam,tam,HargVe00,offense,0,,,,,
player,201911100tam,tam,HargVe00,off_pct,0%,,,,,
player,201911100tam,tam,HargVe00,defense,46,,,,,
player,201911100tam,tam,HargVe00,def_pct,66%,,,,,
player,201911100tam,tam,HargVe00,special_teams,0,,,,,
player,201911100tam,tam,HargVe00,st_pct,0%,,,,,
player,201911100tam,tam,StewM.00,pos,CB,,,,,
player,201911100tam,tam,StewM.00,offense,0,,,,,
player,201911100tam,tam,StewM.00,off_pct,0%,,,,,
player,201911100tam,tam,StewM.00,defense,42,,,,,
player,201911100tam,tam,StewM.00,def_pct,60%,,,,,
player,201911100tam,tam,StewM.00,special_teams,10,,,,,
player,201911100tam,tam,StewM.00,st_pct,31%,,,,,
player,201911100tam,tam,AdamAn00,pos,FS,,,,,
player,201911100tam,tam,AdamAn00,offense,0,,,,,
player,201911100tam,tam,AdamAn00,off_pct,0%,,,,,
player,201911100tam,tam,AdamAn00,defense,35,,,,,
player,201911100tam,tam,AdamAn00,def_pct,50%,,,,,
player,201911100tam,tam,AdamAn00,special_teams,8,,,,,
player,201911100tam,tam,AdamAn00,st_pct,25%,,,,,
player,201911100tam,tam,EdwaMi01,pos,FS,,,,,
player,201911100tam,tam,EdwaMi01,offense,0,,,,,
player,201911100tam,tam,EdwaMi01,off_pct,0%,,,,,
player,201911100tam,tam,EdwaMi01,defense,35,,,,,
player,201911100tam,tam,EdwaMi01,def_pct,50%,,,,,
player,201911100tam,tam,EdwaMi01,special_teams,7,,,,,
player,201911100tam,tam,EdwaMi01,st_pct,22%,,,,,
player,201911100tam,tam,DeanJa00,pos,CB,,,,,
player,201911100tam,tam,DeanJa00,offense,0,,,,,
player,201911100tam,tam,DeanJa00,off_pct,0%,,,,,
player,201911100tam,tam,DeanJa00,defense,32,,,,,
player,201911100tam,tam,DeanJa00,def_pct,46%,,,,,
player,201911100tam,tam,DeanJa00,special_teams,16,,,,,
player,201911100tam,tam,DeanJa00,st_pct,50%,,,,,
player,201911100tam,tam,GholWi00,pos,DE,,,,,
player,201911100tam,tam,GholWi00,offense,0,,,,,
player,201911100tam,tam,GholWi00,off_pct,0%,,,,,
player,201911100tam,tam,GholWi00,defense,20,,,,,
player,201911100tam,tam,GholWi00,def_pct,29%,,,,,
player,201911100tam,tam,GholWi00,special_teams,12,,,,,
player,201911100tam,tam,GholWi00,st_pct,38%,,,,,
player,201911100tam,tam,AlleBe00,pos,NT,,,,,
player,201911100tam,tam,AlleBe00,offense,0,,,,,
player,201911100tam,tam,AlleBe00,off_pct,0%,,,,,
player,201911100tam,tam,AlleBe00,defense,14,,,,,
player,201911100tam,tam,AlleBe00,def_pct,20%,,,,,
player,201911100tam,tam,AlleBe00,special_teams,12,,,,,
player,201911100tam,tam,AlleBe00,st_pct,38%,,,,,
player,201911100tam,tam,NuneRa00,pos,DT,,,,,
player,201911100tam,tam,NuneRa00,offense,0,,,,,
player,201911100tam,tam,NuneRa00,off_pct,0%,,,,,
player,201911100tam,tam,NuneRa00,defense,14,,,,,
player,201911100tam,tam,NuneRa00,def_pct,20%,,,,,
player,201911100tam,tam,NuneRa00,special_teams,5,,,,,
player,201911100tam,tam,NuneRa00,st_pct,16%,,,,,
player,201911100tam,tam,AchoSa00,pos,LB,,,,,
player,201911100tam,tam,AchoSa00,offense,0,,,,,
player,201911100tam,tam,AchoSa00,off_pct,0%,,,,,
player,201911100tam,tam,AchoSa00,defense,9,,,,,
player,201911100tam,tam,AchoSa00,def_pct,13%,,,,,
player,201911100tam,tam,AchoSa00,special_teams,21,,,,,
player,201911100tam,tam,AchoSa00,st_pct,66%,,,,,
player,201911100tam,tam,DaniKa00,pos,DE,,,,,
player,201911100tam,tam,DaniKa00,offense,0,,,,,
player,201911100tam,tam,DaniKa00,off_pct,0%,,,,,
player,201911100tam,tam,DaniKa00,defense,3,,,,,
player,201911100tam,tam,DaniKa00,def_pct,4%,,,,,
player,201911100tam,tam,DaniKa00,special_teams,7,,,,,
player,201911100tam,tam,DaniKa00,st_pct,22%,,,,,
player,201911100tam,tam,SmitRy00,pos,CB,,,,,
player,201911100tam,tam,SmitRy00,offense,0,,,,,
player,201911100tam,tam,SmitRy00,off_pct,0%,,,,,
player,201911100tam,tam,SmitRy00,defense,2,,,,,
player,201911100tam,tam,SmitRy00,def_pct,3%,,,,,
player,201911100tam,tam,SmitRy00,special_teams,25,,,,,
player,201911100tam,tam,SmitRy00,st_pct,78%,,,,,
player,201911100tam,tam,DawkNo00,pos,LB,,,,,
player,201911100tam,tam,DawkNo00,offense,0,,,,,
player,201911100tam,tam,DawkNo00,off_pct,0%,,,,,
player,201911100tam,tam,DawkNo00,defense,1,,,,,
player,201911100tam,tam,DawkNo00,def_pct,1%,,,,,
player,201911100tam,tam,DawkNo00,special_teams,20,,,,,
player,201911100tam,tam,DawkNo00,st_pct,62%,,,,,
player,201911100tam,tam,MintKe00,pos,LB,,,,,
player,201911100tam,tam,MintKe00,offense,0,,,,,
player,201911100tam,tam,MintKe00,off_pct,0%,,,,,
player,201911100tam,tam,MintKe00,defense,0,,,,,
player,201911100tam,tam,MintKe00,def_pct,0%,,,,,
player,201911100tam,tam,MintKe00,special_teams,25,,,,,
player,201911100tam,tam,MintKe00,st_pct,78%,,,,,
player,201911100tam,tam,PiniBr00,pos,P,,,,,
player,201911100tam,tam,PiniBr00,offense,0,,,,,
player,201911100tam,tam,PiniBr00,off_pct,0%,,,,,
player,201911100tam,tam,PiniBr00,defense,0,,,,,
player,201911100tam,tam,PiniBr00,def_pct,0%,,,,,
player,201911100tam,tam,PiniBr00,special_teams,17,,,,,
player,201911100tam,tam,PiniBr00,st_pct,53%,,,,,
player,201911100tam,tam,TrinZa00,pos,LS,,,,,
player,201911100tam,tam,TrinZa00,offense,0,,,,,
player,201911100tam,tam,TrinZa00,off_pct,0%,,,,,
player,201911100tam,tam,TrinZa00,defense,0,,,,,
player,201911100tam,tam,TrinZa00,def_pct,0%,,,,,
player,201911100tam,tam,TrinZa00,special_teams,10,,,,,
player,201911100tam,tam,TrinZa00,st_pct,31%,,,,,
player,201911100tam,tam,OConPa00,pos,LB,,,,,
player,201911100tam,tam,OConPa00,offense,0,,,,,
player,201911100tam,tam,OConPa00,off_pct,0%,,,,,
player,201911100tam,tam,OConPa00,defense,0,,,,,
player,201911100tam,tam,OConPa00,def_pct,0%,,,,,
player,201911100tam,tam,OConPa00,special_teams,9,,,,,
player,201911100tam,tam,OConPa00,st_pct,28%,,,,,
player,201911100tam,tam,WatfEa00,pos,G,,,,,
player,201911100tam,tam,WatfEa00,offense,0,,,,,
player,201911100tam,tam,WatfEa00,off_pct,0%,,,,,
player,201911100tam,tam,WatfEa00,defense,0,,,,,
player,201911100tam,tam,WatfEa00,def_pct,0%,,,,,
player,201911100tam,tam,WatfEa00,special_teams,7,,,,,
player,201911100tam,tam,WatfEa00,st_pct,22%,,,,,
player,201911100tam,tam,GayxMa00,pos,K,,,,,
player,201911100tam,tam,GayxMa00,offense,0,,,,,
player,201911100tam,tam,GayxMa00,off_pct,0%,,,,,
player,201911100tam,tam,GayxMa00,defense,0,,,,,
player,201911100tam,tam,GayxMa00,def_pct,0%,,,,,
player,201911100tam,tam,GayxMa00,special_teams,7,,,,,
player,201911100tam,tam,GayxMa00,st_pct,22%,,,,,
player,201911100tam,crd,PughJu00,pos,G,,,,,
player,201911100tam,crd,PughJu00,offense,70,,,,,
player,201911100tam,crd,PughJu00,off_pct,100%,,,,,
player,201911100tam,crd,PughJu00,defense,0,,,,,
player,201911100tam,crd,PughJu00,def_pct,0%,,,,,
player,201911100tam,crd,PughJu00,special_teams,5,,,,,
player,201911100tam,crd,PughJu00,st_pct,16%,,,,,
player,201911100tam,crd,ColeMa02,pos,C,,,,,
player,201911100tam,crd,ColeMa02,offense,70,,,,,
player,201911100tam,crd,ColeMa02,off_pct,100%,,,,,
player,201911100tam,crd,ColeMa02,defense,0,,,,,
player,201911100tam,crd,ColeMa02,def_pct,0%,,,,,
player,201911100tam,crd,ColeMa02,special_teams,5,,,,,
player,201911100tam,crd,ColeMa02,st_pct,16%,,,,,
player,201911100tam,crd,SweeJ.00,pos,G,,,,,
player,201911100tam,crd,SweeJ.00,offense,70,,,,,
player,201911100tam,crd,SweeJ.00,off_pct,100%,,,,,
player,201911100tam,crd,SweeJ.00,defense,0,,,,,
player,201911100tam,crd,SweeJ.00,def_pct,0%,,,,,
player,201911100tam,crd,SweeJ.00,special_teams,5,,,,,
player,201911100tam,crd,SweeJ.00,st_pct,16%,,,,,
player,201911100tam,crd,HumpD.00,pos,T,,,,,
player,201911100tam,crd,HumpD.00,offense,70,,,,,
player,201911100tam,crd,HumpD.00,off_pct,100%,,,,,
player,201911100tam,crd,HumpD.00,defense,0,,,,,
player,201911100tam,crd,HumpD.00,def_pct,0%,,,,,
player,201911100tam,crd,HumpD.00,special_teams,5,,,,,
player,201911100tam,crd,HumpD.00,st_pct,16%,,,,,
player,201911100tam,crd,MurrKy00,pos,QB,,,,,
player,201911100tam,crd,MurrKy00,offense,70,,,,,
player,201911100tam,crd,MurrKy00,off_pct,100%,,,,,
player,201911100tam,crd,MurrKy00,defense,0,,,,,
player,201911100tam,crd,MurrKy00,def_pct,0%,,,,,
player,201911100tam,crd,MurrKy00,special_teams,0,,,,,
player,201911100tam,crd,MurrKy00,st_pct,0%,,,,,
player,201911100tam,crd,ShipA.20,pos,C,,,,,
player,201911100tam,crd,ShipA.20,offense,70,,,,,
player,201911100tam,crd,ShipA.20,off_pct,100%,,,,,
player,201911100tam,crd,ShipA.20,defense,0,,,,,
player,201911100tam,crd,ShipA.20,def_pct,0%,,,,,
player,201911100tam,crd,ShipA.20,special_teams,0,,,,,
player,201911100tam,crd,ShipA.20,st_pct,0%,,,,,
player,201911100tam,crd,KirkCh01,pos,WR,,,,,
player,201911100tam,crd,KirkCh01,offense,67,,,,,
player,201911100tam,crd,KirkCh01,off_pct,96%,,,,,
player,201911100tam,crd,KirkCh01,defense,0,,,,,
player,201911100tam,crd,KirkCh01,def_pct,0%,,,,,
player,201911100tam,crd,KirkCh01,special_teams,0,,,,,
player,201911100tam,crd,KirkCh01,st_pct,0%,,,,,
player,201911100tam,crd,FitzLa00,pos,WR,,,,,
player,201911100tam,crd,FitzLa00,offense,55,,,,,
player,201911100tam,crd,FitzLa00,off_pct,79%,,,,,
player,201911100tam,crd,FitzLa00,defense,0,,,,,
player,201911100tam,crd,FitzLa00,def_pct,0%,,,,,
player,201911100tam,crd,FitzLa00,special_teams,0,,,,,
player,201911100tam,crd,FitzLa00,st_pct,0%,,,,,
player,201911100tam,crd,DrakKe00,pos,RB,,,,,
player,201911100tam,crd,DrakKe00,offense,45,,,,,
player,201911100tam,crd,DrakKe00,off_pct,64%,,,,,
player,201911100tam,crd,DrakKe00,defense,0,,,,,
player,201911100tam,crd,DrakKe00,def_pct,0%,,,,,
player,201911100tam,crd,DrakKe00,special_teams,0,,,,,
player,201911100tam,crd,DrakKe00,st_pct,0%,,,,,
player,201911100tam,crd,JohnKe07,pos,WR,,,,,
player,201911100tam,crd,JohnKe07,offense,37,,,,,
player,201911100tam,crd,JohnKe07,off_pct,53%,,,,,
player,201911100tam,crd,JohnKe07,defense,0,,,,,
player,201911100tam,crd,JohnKe07,def_pct,0%,,,,,
player,201911100tam,crd,JohnKe07,special_teams,0,,,,,
player,201911100tam,crd,JohnKe07,st_pct,0%,,,,,
player,201911100tam,crd,ClayCh00,pos,TE,,,,,
player,201911100tam,crd,ClayCh00,offense,32,,,,,
player,201911100tam,crd,ClayCh00,off_pct,46%,,,,,
player,201911100tam,crd,ClayCh00,defense,0,,,,,
player,201911100tam,crd,ClayCh00,def_pct,0%,,,,,
player,201911100tam,crd,ClayCh00,special_teams,0,,,,,
player,201911100tam,crd,ClayCh00,st_pct,0%,,,,,
player,201911100tam,crd,WillMa04,pos,TE,,,,,
player,201911100tam,crd,WillMa04,offense,31,,,,,
