game,2019,14,20191208,201912080tam,clt,"Indianapolis Colts",35,tam,"Tampa Bay Buccaneers",38
player,201912080tam,tam,BratCa00,rec_yds,30,,,,,
player,201912080tam,tam,BratCa00,rec_td,1,,,,,
player,201912080tam,tam,BratCa00,rec_long,13,,,,,
player,201912080tam,tam,BratCa00,fumbles,0,,,,,
player,201912080tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201912080tam,clt,LeonDa00,def_int,2,,,,,
player,201912080tam,clt,LeonDa00,def_int_yds,91,,,,,
player,201912080tam,clt,LeonDa00,def_int_td,1,,,,,
player,201912080tam,clt,LeonDa00,def_int_long,80,,,,,
player,201912080tam,clt,LeonDa00,pass_defended,2,,,,,
player,201912080tam,clt,LeonDa00,sacks,0.0,,,,,
player,201912080tam,clt,LeonDa00,tackles_combined,9,,,,,
player,201912080tam,clt,LeonDa00,tackles_solo,3,,,,,
player,201912080tam,clt,LeonDa00,tackles_assists,6,,,,,
player,201912080tam,clt,LeonDa00,tackles_loss,1,,,,,
player,201912080tam,clt,LeonDa00,qb_hits,0,,,,,
player,201912080tam,clt,LeonDa00,fumbles_rec,0,,,,,
player,201912080tam,clt,LeonDa00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,LeonDa00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,LeonDa00,fumbles_forced,0,,,,,
player,201912080tam,clt,HookMa00,def_int,1,,,,,
player,201912080tam,clt,HookMa00,def_int_yds,13,,,,,
player,201912080tam,clt,HookMa00,def_int_td,0,,,,,
player,201912080tam,clt,HookMa00,def_int_long,13,,,,,
player,201912080tam,clt,HookMa00,pass_defended,1,,,,,
player,201912080tam,clt,HookMa00,sacks,0.0,,,,,
player,201912080tam,clt,HookMa00,tackles_combined,10,,,,,
player,201912080tam,clt,HookMa00,tackles_solo,9,,,,,
player,201912080tam,clt,HookMa00,tackles_assists,1,,,,,
player,201912080tam,clt,HookMa00,tackles_loss,0,,,,,
player,201912080tam,clt,HookMa00,qb_hits,0,,,,,
player,201912080tam,clt,HookMa00,fumbles_rec,0,,,,,
player,201912080tam,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,HookMa00,fumbles_forced,0,,,,,
player,201912080tam,clt,HousJu00,def_int,0,,,,,
player,201912080tam,clt,HousJu00,def_int_yds,0,,,,,
player,201912080tam,clt,HousJu00,def_int_td,0,,,,,
player,201912080tam,clt,HousJu00,def_int_long,0,,,,,
player,201912080tam,clt,HousJu00,pass_defended,0,,,,,
player,201912080tam,clt,HousJu00,sacks,1.0,,,,,
player,201912080tam,clt,HousJu00,tackles_combined,5,,,,,
player,201912080tam,clt,HousJu00,tackles_solo,2,,,,,
player,201912080tam,clt,HousJu00,tackles_assists,3,,,,,
player,201912080tam,clt,HousJu00,tackles_loss,1,,,,,
player,201912080tam,clt,HousJu00,qb_hits,1,,,,,
player,201912080tam,clt,HousJu00,fumbles_rec,0,,,,,
player,201912080tam,clt,HousJu00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,HousJu00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,HousJu00,fumbles_forced,0,,,,,
player,201912080tam,clt,WillKh00,def_int,0,,,,,
player,201912080tam,clt,WillKh00,def_int_yds,0,,,,,
player,201912080tam,clt,WillKh00,def_int_td,0,,,,,
player,201912080tam,clt,WillKh00,def_int_long,0,,,,,
player,201912080tam,clt,WillKh00,pass_defended,0,,,,,
player,201912080tam,clt,WillKh00,sacks,0.0,,,,,
player,201912080tam,clt,WillKh00,tackles_combined,11,,,,,
player,201912080tam,clt,WillKh00,tackles_solo,9,,,,,
player,201912080tam,clt,WillKh00,tackles_assists,2,,,,,
player,201912080tam,clt,WillKh00,tackles_loss,0,,,,,
player,201912080tam,clt,WillKh00,qb_hits,1,,,,,
player,201912080tam,clt,WillKh00,fumbles_rec,0,,,,,
player,201912080tam,clt,WillKh00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,WillKh00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,WillKh00,fumbles_forced,0,,,,,
player,201912080tam,clt,WalkAn01,def_int,0,,,,,
player,201912080tam,clt,WalkAn01,def_int_yds,0,,,,,
player,201912080tam,clt,WalkAn01,def_int_td,0,,,,,
player,201912080tam,clt,WalkAn01,def_int_long,0,,,,,
player,201912080tam,clt,WalkAn01,pass_defended,0,,,,,
player,201912080tam,clt,WalkAn01,sacks,0.0,,,,,
player,201912080tam,clt,WalkAn01,tackles_combined,6,,,,,
player,201912080tam,clt,WalkAn01,tackles_solo,2,,,,,
player,201912080tam,clt,WalkAn01,tackles_assists,4,,,,,
player,201912080tam,clt,WalkAn01,tackles_loss,0,,,,,
player,201912080tam,clt,WalkAn01,qb_hits,1,,,,,
player,201912080tam,clt,WalkAn01,fumbles_rec,0,,,,,
player,201912080tam,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201912080tam,clt,WalkAn01,fumbles_forced,0,,,,,
player,201912080tam,clt,OdumGe00,def_int,0,,,,,
player,201912080tam,clt,OdumGe00,def_int_yds,0,,,,,
player,201912080tam,clt,OdumGe00,def_int_td,0,,,,,
player,201912080tam,clt,OdumGe00,def_int_long,0,,,,,
player,201912080tam,clt,OdumGe00,pass_defended,0,,,,,
player,201912080tam,clt,OdumGe00,sacks,0.0,,,,,
player,201912080tam,clt,OdumGe00,tackles_combined,5,,,,,
player,201912080tam,clt,OdumGe00,tackles_solo,5,,,,,
player,201912080tam,clt,OdumGe00,tackles_assists,0,,,,,
player,201912080tam,clt,OdumGe00,tackles_loss,0,,,,,
player,201912080tam,clt,OdumGe00,qb_hits,0,,,,,
player,201912080tam,clt,OdumGe00,fumbles_rec,0,,,,,
player,201912080tam,clt,OdumGe00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,OdumGe00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,OdumGe00,fumbles_forced,1,,,,,
player,201912080tam,clt,AutrDe00,def_int,0,,,,,
player,201912080tam,clt,AutrDe00,def_int_yds,0,,,,,
player,201912080tam,clt,AutrDe00,def_int_td,0,,,,,
player,201912080tam,clt,AutrDe00,def_int_long,0,,,,,
player,201912080tam,clt,AutrDe00,pass_defended,0,,,,,
player,201912080tam,clt,AutrDe00,sacks,0.0,,,,,
player,201912080tam,clt,AutrDe00,tackles_combined,4,,,,,
player,201912080tam,clt,AutrDe00,tackles_solo,2,,,,,
player,201912080tam,clt,AutrDe00,tackles_assists,2,,,,,
player,201912080tam,clt,AutrDe00,tackles_loss,0,,,,,
player,201912080tam,clt,AutrDe00,qb_hits,0,,,,,
player,201912080tam,clt,AutrDe00,fumbles_rec,0,,,,,
player,201912080tam,clt,AutrDe00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,AutrDe00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,AutrDe00,fumbles_forced,0,,,,,
player,201912080tam,clt,DesiPi00,def_int,0,,,,,
player,201912080tam,clt,DesiPi00,def_int_yds,0,,,,,
player,201912080tam,clt,DesiPi00,def_int_td,0,,,,,
player,201912080tam,clt,DesiPi00,def_int_long,0,,,,,
player,201912080tam,clt,DesiPi00,pass_defended,1,,,,,
player,201912080tam,clt,DesiPi00,sacks,0.0,,,,,
player,201912080tam,clt,DesiPi00,tackles_combined,4,,,,,
player,201912080tam,clt,DesiPi00,tackles_solo,1,,,,,
player,201912080tam,clt,DesiPi00,tackles_assists,3,,,,,
player,201912080tam,clt,DesiPi00,tackles_loss,0,,,,,
player,201912080tam,clt,DesiPi00,qb_hits,0,,,,,
player,201912080tam,clt,DesiPi00,fumbles_rec,0,,,,,
player,201912080tam,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,DesiPi00,fumbles_forced,0,,,,,
player,201912080tam,clt,Ya-SRo00,def_int,0,,,,,
player,201912080tam,clt,Ya-SRo00,def_int_yds,0,,,,,
player,201912080tam,clt,Ya-SRo00,def_int_td,0,,,,,
player,201912080tam,clt,Ya-SRo00,def_int_long,0,,,,,
player,201912080tam,clt,Ya-SRo00,pass_defended,1,,,,,
player,201912080tam,clt,Ya-SRo00,sacks,0.0,,,,,
player,201912080tam,clt,Ya-SRo00,tackles_combined,4,,,,,
player,201912080tam,clt,Ya-SRo00,tackles_solo,4,,,,,
player,201912080tam,clt,Ya-SRo00,tackles_assists,0,,,,,
player,201912080tam,clt,Ya-SRo00,tackles_loss,0,,,,,
player,201912080tam,clt,Ya-SRo00,qb_hits,0,,,,,
player,201912080tam,clt,Ya-SRo00,fumbles_rec,1,,,,,
player,201912080tam,clt,Ya-SRo00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,Ya-SRo00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,Ya-SRo00,fumbles_forced,0,,,,,
player,201912080tam,clt,MillRo03,def_int,0,,,,,
player,201912080tam,clt,MillRo03,def_int_yds,0,,,,,
player,201912080tam,clt,MillRo03,def_int_td,0,,,,,
player,201912080tam,clt,MillRo03,def_int_long,0,,,,,
player,201912080tam,clt,MillRo03,pass_defended,0,,,,,
player,201912080tam,clt,MillRo03,sacks,0.0,,,,,
player,201912080tam,clt,MillRo03,tackles_combined,3,,,,,
player,201912080tam,clt,MillRo03,tackles_solo,3,,,,,
player,201912080tam,clt,MillRo03,tackles_assists,0,,,,,
player,201912080tam,clt,MillRo03,tackles_loss,0,,,,,
player,201912080tam,clt,MillRo03,qb_hits,1,,,,,
player,201912080tam,clt,MillRo03,fumbles_rec,0,,,,,
player,201912080tam,clt,MillRo03,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,MillRo03,fumbles_rec_td,0,,,,,
player,201912080tam,clt,MillRo03,fumbles_forced,0,,,,,
player,201912080tam,clt,GeatCl00,def_int,0,,,,,
player,201912080tam,clt,GeatCl00,def_int_yds,0,,,,,
player,201912080tam,clt,GeatCl00,def_int_td,0,,,,,
player,201912080tam,clt,GeatCl00,def_int_long,0,,,,,
player,201912080tam,clt,GeatCl00,pass_defended,0,,,,,
player,201912080tam,clt,GeatCl00,sacks,0.0,,,,,
player,201912080tam,clt,GeatCl00,tackles_combined,2,,,,,
player,201912080tam,clt,GeatCl00,tackles_solo,2,,,,,
player,201912080tam,clt,GeatCl00,tackles_assists,0,,,,,
player,201912080tam,clt,GeatCl00,tackles_loss,0,,,,,
player,201912080tam,clt,GeatCl00,qb_hits,0,,,,,
player,201912080tam,clt,GeatCl00,fumbles_rec,0,,,,,
player,201912080tam,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,GeatCl00,fumbles_forced,0,,,,,
player,201912080tam,clt,HuntMa00,def_int,0,,,,,
player,201912080tam,clt,HuntMa00,def_int_yds,0,,,,,
player,201912080tam,clt,HuntMa00,def_int_td,0,,,,,
player,201912080tam,clt,HuntMa00,def_int_long,0,,,,,
player,201912080tam,clt,HuntMa00,pass_defended,0,,,,,
player,201912080tam,clt,HuntMa00,sacks,0.0,,,,,
player,201912080tam,clt,HuntMa00,tackles_combined,2,,,,,
player,201912080tam,clt,HuntMa00,tackles_solo,1,,,,,
player,201912080tam,clt,HuntMa00,tackles_assists,1,,,,,
player,201912080tam,clt,HuntMa00,tackles_loss,0,,,,,
player,201912080tam,clt,HuntMa00,qb_hits,0,,,,,
player,201912080tam,clt,HuntMa00,fumbles_rec,0,,,,,
player,201912080tam,clt,HuntMa00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,HuntMa00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,HuntMa00,fumbles_forced,0,,,,,
player,201912080tam,clt,LewiTy00,def_int,0,,,,,
player,201912080tam,clt,LewiTy00,def_int_yds,0,,,,,
player,201912080tam,clt,LewiTy00,def_int_td,0,,,,,
player,201912080tam,clt,LewiTy00,def_int_long,0,,,,,
player,201912080tam,clt,LewiTy00,pass_defended,0,,,,,
player,201912080tam,clt,LewiTy00,sacks,0.0,,,,,
player,201912080tam,clt,LewiTy00,tackles_combined,2,,,,,
player,201912080tam,clt,LewiTy00,tackles_solo,1,,,,,
player,201912080tam,clt,LewiTy00,tackles_assists,1,,,,,
player,201912080tam,clt,LewiTy00,tackles_loss,0,,,,,
player,201912080tam,clt,LewiTy00,qb_hits,0,,,,,
player,201912080tam,clt,LewiTy00,fumbles_rec,0,,,,,
player,201912080tam,clt,LewiTy00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,LewiTy00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,LewiTy00,fumbles_forced,0,,,,,
player,201912080tam,clt,OkerBo00,def_int,0,,,,,
player,201912080tam,clt,OkerBo00,def_int_yds,0,,,,,
player,201912080tam,clt,OkerBo00,def_int_td,0,,,,,
player,201912080tam,clt,OkerBo00,def_int_long,0,,,,,
player,201912080tam,clt,OkerBo00,pass_defended,0,,,,,
player,201912080tam,clt,OkerBo00,sacks,0.0,,,,,
player,201912080tam,clt,OkerBo00,tackles_combined,2,,,,,
player,201912080tam,clt,OkerBo00,tackles_solo,2,,,,,
player,201912080tam,clt,OkerBo00,tackles_assists,0,,,,,
player,201912080tam,clt,OkerBo00,tackles_loss,0,,,,,
player,201912080tam,clt,OkerBo00,qb_hits,0,,,,,
player,201912080tam,clt,OkerBo00,fumbles_rec,0,,,,,
player,201912080tam,clt,OkerBo00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,OkerBo00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,OkerBo00,fumbles_forced,0,,,,,
player,201912080tam,clt,StewGr00,def_int,0,,,,,
player,201912080tam,clt,StewGr00,def_int_yds,0,,,,,
player,201912080tam,clt,StewGr00,def_int_td,0,,,,,
player,201912080tam,clt,StewGr00,def_int_long,0,,,,,
player,201912080tam,clt,StewGr00,pass_defended,0,,,,,
player,201912080tam,clt,StewGr00,sacks,0.0,,,,,
player,201912080tam,clt,StewGr00,tackles_combined,2,,,,,
player,201912080tam,clt,StewGr00,tackles_solo,1,,,,,
player,201912080tam,clt,StewGr00,tackles_assists,1,,,,,
player,201912080tam,clt,StewGr00,tackles_loss,0,,,,,
player,201912080tam,clt,StewGr00,qb_hits,0,,,,,
player,201912080tam,clt,StewGr00,fumbles_rec,0,,,,,
player,201912080tam,clt,StewGr00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,StewGr00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,StewGr00,fumbles_forced,0,,,,,
player,201912080tam,clt,SheaJa00,def_int,0,,,,,
player,201912080tam,clt,SheaJa00,def_int_yds,0,,,,,
player,201912080tam,clt,SheaJa00,def_int_td,0,,,,,
player,201912080tam,clt,SheaJa00,def_int_long,0,,,,,
player,201912080tam,clt,SheaJa00,pass_defended,0,,,,,
player,201912080tam,clt,SheaJa00,sacks,0.0,,,,,
player,201912080tam,clt,SheaJa00,tackles_combined,1,,,,,
player,201912080tam,clt,SheaJa00,tackles_solo,0,,,,,
player,201912080tam,clt,SheaJa00,tackles_assists,1,,,,,
player,201912080tam,clt,SheaJa00,tackles_loss,0,,,,,
player,201912080tam,clt,SheaJa00,qb_hits,0,,,,,
player,201912080tam,clt,SheaJa00,fumbles_rec,0,,,,,
player,201912080tam,clt,SheaJa00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,SheaJa00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,SheaJa00,fumbles_forced,0,,,,,
player,201912080tam,clt,MuhaAl00,def_int,0,,,,,
player,201912080tam,clt,MuhaAl00,def_int_yds,0,,,,,
player,201912080tam,clt,MuhaAl00,def_int_td,0,,,,,
player,201912080tam,clt,MuhaAl00,def_int_long,0,,,,,
player,201912080tam,clt,MuhaAl00,pass_defended,0,,,,,
player,201912080tam,clt,MuhaAl00,sacks,0.0,,,,,
player,201912080tam,clt,MuhaAl00,tackles_combined,0,,,,,
player,201912080tam,clt,MuhaAl00,tackles_solo,0,,,,,
player,201912080tam,clt,MuhaAl00,tackles_assists,0,,,,,
player,201912080tam,clt,MuhaAl00,tackles_loss,0,,,,,
player,201912080tam,clt,MuhaAl00,qb_hits,2,,,,,
player,201912080tam,clt,MuhaAl00,fumbles_rec,0,,,,,
player,201912080tam,clt,MuhaAl00,fumbles_rec_yds,0,,,,,
player,201912080tam,clt,MuhaAl00,fumbles_rec_td,0,,,,,
player,201912080tam,clt,MuhaAl00,fumbles_forced,0,,,,,
player,201912080tam,tam,BarrSh00,def_int,0,,,,,
player,201912080tam,tam,BarrSh00,def_int_yds,0,,,,,
player,201912080tam,tam,BarrSh00,def_int_td,0,,,,,
player,201912080tam,tam,BarrSh00,def_int_long,0,,,,,
player,201912080tam,tam,BarrSh00,pass_defended,0,,,,,
player,201912080tam,tam,BarrSh00,sacks,0.5,,,,,
player,201912080tam,tam,BarrSh00,tackles_combined,7,,,,,
player,201912080tam,tam,BarrSh00,tackles_solo,5,,,,,
player,201912080tam,tam,BarrSh00,tackles_assists,2,,,,,
player,201912080tam,tam,BarrSh00,tackles_loss,1,,,,,
player,201912080tam,tam,BarrSh00,qb_hits,3,,,,,
player,201912080tam,tam,BarrSh00,fumbles_rec,0,,,,,
player,201912080tam,tam,BarrSh00,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,BarrSh00,fumbles_rec_td,0,,,,,
player,201912080tam,tam,BarrSh00,fumbles_forced,0,,,,,
player,201912080tam,tam,GholWi00,def_int,0,,,,,
player,201912080tam,tam,GholWi00,def_int_yds,0,,,,,
player,201912080tam,tam,GholWi00,def_int_td,0,,,,,
player,201912080tam,tam,GholWi00,def_int_long,0,,,,,
player,201912080tam,tam,GholWi00,pass_defended,0,,,,,
player,201912080tam,tam,GholWi00,sacks,0.5,,,,,
player,201912080tam,tam,GholWi00,tackles_combined,1,,,,,
player,201912080tam,tam,GholWi00,tackles_solo,0,,,,,
player,201912080tam,tam,GholWi00,tackles_assists,1,,,,,
player,201912080tam,tam,GholWi00,tackles_loss,0,,,,,
player,201912080tam,tam,GholWi00,qb_hits,1,,,,,
player,201912080tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201912080tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201912080tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201912080tam,tam,WhitJo03,def_int,0,,,,,
player,201912080tam,tam,WhitJo03,def_int_yds,0,,,,,
player,201912080tam,tam,WhitJo03,def_int_td,0,,,,,
player,201912080tam,tam,WhitJo03,def_int_long,0,,,,,
player,201912080tam,tam,WhitJo03,pass_defended,0,,,,,
player,201912080tam,tam,WhitJo03,sacks,0.0,,,,,
player,201912080tam,tam,WhitJo03,tackles_combined,9,,,,,
player,201912080tam,tam,WhitJo03,tackles_solo,6,,,,,
player,201912080tam,tam,WhitJo03,tackles_assists,3,,,,,
player,201912080tam,tam,WhitJo03,tackles_loss,1,,,,,
player,201912080tam,tam,WhitJo03,qb_hits,0,,,,,
player,201912080tam,tam,WhitJo03,fumbles_rec,0,,,,,
player,201912080tam,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201912080tam,tam,WhitJo03,fumbles_forced,0,,,,,
player,201912080tam,tam,DaviLa00,def_int,0,,,,,
player,201912080tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201912080tam,tam,DaviLa00,def_int_td,0,,,,,
player,201912080tam,tam,DaviLa00,def_int_long,0,,,,,
player,201912080tam,tam,DaviLa00,pass_defended,0,,,,,
player,201912080tam,tam,DaviLa00,sacks,0.0,,,,,
player,201912080tam,tam,DaviLa00,tackles_combined,6,,,,,
player,201912080tam,tam,DaviLa00,tackles_solo,3,,,,,
player,201912080tam,tam,DaviLa00,tackles_assists,3,,,,,
player,201912080tam,tam,DaviLa00,tackles_loss,0,,,,,
player,201912080tam,tam,DaviLa00,qb_hits,1,,,,,
player,201912080tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201912080tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201912080tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201912080tam,tam,DaviCa02,def_int,0,,,,,
player,201912080tam,tam,DaviCa02,def_int_yds,0,,,,,
player,201912080tam,tam,DaviCa02,def_int_td,0,,,,,
player,201912080tam,tam,DaviCa02,def_int_long,0,,,,,
player,201912080tam,tam,DaviCa02,pass_defended,3,,,,,
player,201912080tam,tam,DaviCa02,sacks,0.0,,,,,
player,201912080tam,tam,DaviCa02,tackles_combined,5,,,,,
player,201912080tam,tam,DaviCa02,tackles_solo,5,,,,,
player,201912080tam,tam,DaviCa02,tackles_assists,0,,,,,
player,201912080tam,tam,DaviCa02,tackles_loss,0,,,,,
player,201912080tam,tam,DaviCa02,qb_hits,0,,,,,
player,201912080tam,tam,DaviCa02,fumbles_rec,0,,,,,
player,201912080tam,tam,DaviCa02,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,DaviCa02,fumbles_rec_td,0,,,,,
player,201912080tam,tam,DaviCa02,fumbles_forced,0,,,,,
player,201912080tam,tam,WhitDe02,def_int,0,,,,,
player,201912080tam,tam,WhitDe02,def_int_yds,0,,,,,
player,201912080tam,tam,WhitDe02,def_int_td,0,,,,,
player,201912080tam,tam,WhitDe02,def_int_long,0,,,,,
player,201912080tam,tam,WhitDe02,pass_defended,0,,,,,
player,201912080tam,tam,WhitDe02,sacks,0.0,,,,,
player,201912080tam,tam,WhitDe02,tackles_combined,5,,,,,
player,201912080tam,tam,WhitDe02,tackles_solo,3,,,,,
player,201912080tam,tam,WhitDe02,tackles_assists,2,,,,,
player,201912080tam,tam,WhitDe02,tackles_loss,0,,,,,
player,201912080tam,tam,WhitDe02,qb_hits,0,,,,,
player,201912080tam,tam,WhitDe02,fumbles_rec,0,,,,,
player,201912080tam,tam,WhitDe02,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,WhitDe02,fumbles_rec_td,0,,,,,
player,201912080tam,tam,WhitDe02,fumbles_forced,1,,,,,
player,201912080tam,tam,AdamAn00,def_int,0,,,,,
player,201912080tam,tam,AdamAn00,def_int_yds,0,,,,,
player,201912080tam,tam,AdamAn00,def_int_td,0,,,,,
player,201912080tam,tam,AdamAn00,def_int_long,0,,,,,
player,201912080tam,tam,AdamAn00,pass_defended,0,,,,,
player,201912080tam,tam,AdamAn00,sacks,0.0,,,,,
player,201912080tam,tam,AdamAn00,tackles_combined,4,,,,,
player,201912080tam,tam,AdamAn00,tackles_solo,4,,,,,
player,201912080tam,tam,AdamAn00,tackles_assists,0,,,,,
player,201912080tam,tam,AdamAn00,tackles_loss,1,,,,,
player,201912080tam,tam,AdamAn00,qb_hits,0,,,,,
player,201912080tam,tam,AdamAn00,fumbles_rec,0,,,,,
player,201912080tam,tam,AdamAn00,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,AdamAn00,fumbles_rec_td,0,,,,,
player,201912080tam,tam,AdamAn00,fumbles_forced,0,,,,,
player,201912080tam,tam,EdwaMi01,def_int,0,,,,,
player,201912080tam,tam,EdwaMi01,def_int_yds,0,,,,,
player,201912080tam,tam,EdwaMi01,def_int_td,0,,,,,
player,201912080tam,tam,EdwaMi01,def_int_long,0,,,,,
player,201912080tam,tam,EdwaMi01,pass_defended,0,,,,,
player,201912080tam,tam,EdwaMi01,sacks,0.0,,,,,
player,201912080tam,tam,EdwaMi01,tackles_combined,3,,,,,
player,201912080tam,tam,EdwaMi01,tackles_solo,2,,,,,
player,201912080tam,tam,EdwaMi01,tackles_assists,1,,,,,
player,201912080tam,tam,EdwaMi01,tackles_loss,0,,,,,
player,201912080tam,tam,EdwaMi01,qb_hits,0,,,,,
player,201912080tam,tam,EdwaMi01,fumbles_rec,1,,,,,
player,201912080tam,tam,EdwaMi01,fumbles_rec_yds,-1,,,,,
player,201912080tam,tam,EdwaMi01,fumbles_rec_td,0,,,,,
player,201912080tam,tam,EdwaMi01,fumbles_forced,0,,,,,
player,201912080tam,tam,BuntSe00,def_int,0,,,,,
player,201912080tam,tam,BuntSe00,def_int_yds,0,,,,,
player,201912080tam,tam,BuntSe00,def_int_td,0,,,,,
player,201912080tam,tam,BuntSe00,def_int_long,0,,,,,
player,201912080tam,tam,BuntSe00,pass_defended,0,,,,,
player,201912080tam,tam,BuntSe00,sacks,0.0,,,,,
player,201912080tam,tam,BuntSe00,tackles_combined,2,,,,,
player,201912080tam,tam,BuntSe00,tackles_solo,1,,,,,
player,201912080tam,tam,BuntSe00,tackles_assists,1,,,,,
player,201912080tam,tam,BuntSe00,tackles_loss,0,,,,,
player,201912080tam,tam,BuntSe00,qb_hits,0,,,,,
player,201912080tam,tam,BuntSe00,fumbles_rec,0,,,,,
player,201912080tam,tam,BuntSe00,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,BuntSe00,fumbles_rec_td,0,,,,,
player,201912080tam,tam,BuntSe00,fumbles_forced,0,,,,,
player,201912080tam,tam,AlleBe00,def_int,0,,,,,
player,201912080tam,tam,AlleBe00,def_int_yds,0,,,,,
player,201912080tam,tam,AlleBe00,def_int_td,0,,,,,
player,201912080tam,tam,AlleBe00,def_int_long,0,,,,,
player,201912080tam,tam,AlleBe00,pass_defended,0,,,,,
player,201912080tam,tam,AlleBe00,sacks,0.0,,,,,
player,201912080tam,tam,AlleBe00,tackles_combined,1,,,,,
player,201912080tam,tam,AlleBe00,tackles_solo,0,,,,,
player,201912080tam,tam,AlleBe00,tackles_assists,1,,,,,
player,201912080tam,tam,AlleBe00,tackles_loss,0,,,,,
player,201912080tam,tam,AlleBe00,qb_hits,0,,,,,
player,201912080tam,tam,AlleBe00,fumbles_rec,0,,,,,
player,201912080tam,tam,AlleBe00,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,AlleBe00,fumbles_rec_td,0,,,,,
player,201912080tam,tam,AlleBe00,fumbles_forced,0,,,,,
player,201912080tam,tam,DeanJa00,def_int,0,,,,,
player,201912080tam,tam,DeanJa00,def_int_yds,0,,,,,
player,201912080tam,tam,DeanJa00,def_int_td,0,,,,,
player,201912080tam,tam,DeanJa00,def_int_long,0,,,,,
player,201912080tam,tam,DeanJa00,pass_defended,1,,,,,
player,201912080tam,tam,DeanJa00,sacks,0.0,,,,,
player,201912080tam,tam,DeanJa00,tackles_combined,1,,,,,
player,201912080tam,tam,DeanJa00,tackles_solo,1,,,,,
player,201912080tam,tam,DeanJa00,tackles_assists,0,,,,,
player,201912080tam,tam,DeanJa00,tackles_loss,0,,,,,
player,201912080tam,tam,DeanJa00,qb_hits,0,,,,,
player,201912080tam,tam,DeanJa00,fumbles_rec,0,,,,,
player,201912080tam,tam,DeanJa00,fumbles_rec_yds,0,,,,,
player,201912080tam,tam,DeanJa00,fumbles_rec_td,0,,,,,
player,201912080tam,tam,DeanJa00,fumbles_forced,0,,,,,
player,201912080tam,tam,PierJa99,def_int,0,,,,,
player,201912080tam,tam,PierJa99,def_int_yds,0,,,,,
player,201912080tam,tam,PierJa99,def_int_td,0,,,,,
player,201912080tam,tam,PierJa99,def_int_long,0,,,,,
player,201912080tam,tam,PierJa99,pass_defended,0,,,,,
player,201912080tam,tam,PierJa99,sacks,0.0,,,,,
player,201912080tam,tam,PierJa99,tackles_combined,1,,,,,
player,201912080tam,tam,PierJa99,tackles_solo,1,,,,,
player,201912080tam,tam,PierJa99,tackles_assists,0,,,,,
player,201912080tam,tam,PierJa99,tackles_loss,0,,,,,
player,201912080tam,tam,PierJa99,qb_hits,0,,,,,
